,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SHBG,-0.0443467349698723,0.02312081804299231,-0.00020534717139918817,0.025646527742513796,-6.555031131761372e-05,-0.01355465727137099,-0.04665583223659254,-0.013640031005986871,-0.04080289978611876,0.020508792099885986,0.07028491744529922,-0.025635767022149307,,-0.01098900328776403,-0.06789912737311449,
EFNA5,-0.015041803929722077,-0.022451963017956687,0.0006344864766085053,-0.010998479683627643,0.16678825058866323,0.04307790264506553,0.1326812956103786,0.06850403906512845,0.013218014331298817,0.13906907423370138,0.0608649190731243,0.03272389547442421,0.007973736196538014,0.03903001260048472,0.023469623315798875,0.06577864520135032
THBS1,-0.11415108861840162,0.02255616829166238,-0.050988027598398385,-0.02355710550096789,-0.10248638455547024,-0.04858959234442413,-0.021938659757957005,-0.08549179285085386,0.027524417432352014,-0.07331436915358401,-0.025438996155948086,0.025114771425245923,0.02371292930099427,0.005782773297370181,0.08492996847853003,0.11736981014596122
PODXL,0.06948038287358241,0.13301304551911805,0.04253111826114167,0.014241190088761542,-0.11040371492807971,-0.09214327780977113,-0.1776432670478813,-0.04818331844040459,-0.0047235411502285305,0.11737554076290428,-0.016054835393970502,0.18534737670989043,0.02075502887101236,0.17666529787503987,0.10939207702719317,0.08941817863789536
LCN2,0.11942400546492947,,,0.022548768681231613,,,,,,,,,,,,
C5,-0.08167667611226304,-0.0417788536658028,-0.04316897155641573,-0.013527898327409062,-0.02780941922536191,-0.05143794427424464,-0.10334133271664411,-0.0015345377612995766,-0.001384159152411999,0.003709818564896742,-0.03720245784473574,-0.027855960107641724,-0.03899821462171039,0.06027315601432155,0.017795850249798104,0.033880969421633
DLK1,,,,-0.0005071037441866405,0.0418986625149127,0.10331696896973483,,-0.005634605942255997,,,,0.09004767366297312,,,0.10580652360619469,
CXCL5,-0.03251130529930534,0.010756060836438949,0.013928936298779736,-0.016128237247128027,0.012203171251577829,-0.009656543852029267,-0.013316951185834936,-0.03311878570837305,0.016769624534309278,-0.0037424112476665762,,-0.032673726465120095,,0.00897501649932582,0.031360611108982916,-0.03516047288623299
BCAN,0.056367899477697145,0.10834857149859689,-0.03568783887323228,0.023324240885808374,-0.03233329746389705,-0.14234774512608964,-0.30345588426684,0.03197833248033441,0.08149506803678051,0.19391874287582425,-0.23484275030277368,-0.12334413420148274,0.012629314685738982,0.03853192368016111,0.060689773725446046,-0.00957592755957323
RELN,0.1491310799989912,0.025220444699671316,-0.018948992195125178,-0.020909559949497707,0.06981959058779941,0.06059089300911784,0.1270119982960796,-0.012825396719010921,0.06754065714824455,0.08209648313366484,0.14030154734123093,,0.04949617802333546,,0.04667397675641445,-0.05970902049301719
COL4A3,0.041259015423494375,-0.0029737674718020215,-0.041268646423243745,0.007873363228235742,-0.09992089892711994,,,-0.005686683802719621,-0.02102682204912077,,-0.031026192992674298,,,-0.013772686783713647,0.0073949540541453605,
GNB3,-0.06797928103602982,-0.010499810191879875,0.05229068212676809,0.013483297576290335,0.023941970015972373,-0.08939237229678554,-0.032795928920024024,0.011654072601729027,0.02294868586394938,0.09579192506508682,-0.0184321551496048,-0.013415445345334119,,0.02793866368865553,-0.021441346079566315,
PYY,,,,,,,,-0.03338931085843206,,,-0.007545816358563924,,,0.024950957732042714,-0.015332736614741754,
MSTN,0.1717633506356461,-0.007207203694449774,0.04945575221160852,-0.0047228375277783945,-0.06628140336358751,0.06194984501032961,-0.15360130257488291,-0.005930788305678535,0.041509253305525885,,-0.05975148438397938,-0.024874611095579525,,-0.0029443806605379545,-0.014590408831940332,0.03202642183191483
COL18A1,0.010728008943341525,0.1275145704829847,0.0041257182650954035,0.03540471029901973,0.01905545975885483,-0.1372839139031441,-0.10685614243119021,-0.03701742576131282,0.010613231321732811,-0.13437514869427047,-0.02372611556941159,0.14105233163137665,-0.03727535943539094,0.18027677481492982,0.07520637303129063,0.14423654775914913
FABP5,-0.16507924049881956,0.017557347261474034,0.014744585379824864,0.004329959494648714,-0.11620188751631236,-0.13700082773160693,-0.06803447271427723,0.00888483950234065,0.0028579719997946502,-0.13215362471282682,-0.24524121809739038,0.06974222623397253,0.06919870028111157,-0.0674453022284588,-0.007561831015079424,0.04816128911784705
TGFB3,0.10633566460912969,0.09156956924617748,0.033819610838433684,0.01718060403320267,0.00883622256634899,0.047536928345085126,-0.05488112322785716,0.00321244215021546,-0.05030246718750128,-0.08510551626260725,-0.14437698572750454,0.08137596033195409,-0.03304859168517235,0.12594714216717476,0.007198478245422391,0.0021432309154462053
BSG,-0.18634046472325289,0.14048852224542635,0.02180077892027068,-0.017853659261051397,-0.021027104377398475,-0.03405216614437365,0.16941297635179278,-0.07954542464759094,-0.03502528017020121,0.19504642394528515,-0.10449393136413901,0.08845488044826791,0.06809697941460666,0.028202091770427002,0.04922105038500941,0.11861474185989332
TDGF1,,,,,,0.026101189737500013,,-0.027185158638819783,0.001609553860229157,-0.014365233606560491,,,,,,
BMP8A,,,,,,,,,,,,,,0.1995703229585102,,
S100A10,-0.2642862927436533,-0.11659855462198299,0.03558266072733423,-0.02360969632233076,-0.20866375980261942,-0.16109907776180268,-0.24827462409880058,-0.08633158244955286,-0.09917844343644726,-0.30255031465641,-0.18150247971007846,0.02088018054922543,-0.09556308075648744,-0.10685396778561913,-0.021568170206686936,0.04226095270337209
PLAT,-0.021724206906455303,0.12587345122187035,0.0020909955357254154,-0.016440134935590597,0.019339744936493295,-0.09625173758018005,-0.1854601250972749,-0.08681184655441501,0.003694787245712074,-0.0022587233795573424,-0.07664422440126634,-0.012899243017234843,0.06883405559404852,0.12379599576933155,0.11799610634950944,0.04133414586108209
SFTPD,0.05390450442419191,-0.002877399602159097,0.0017160756856874518,,0.04524964105509597,0.006011228665572963,,0.034000416326955656,-0.019010919267445858,,0.04065042326721029,-0.031439650500820454,-0.032056611523438076,0.034461554564655494,0.05261387511162275,0.09203726889610729
EPO,-0.07537055504523875,0.0334722199216406,,-0.02544022757161483,-0.04079019848673536,,,0.020511833827759163,,,-0.02798749051636386,,,-0.020295459850663163,,
FGF7,-0.05779072836100515,,0.011364681159041625,-0.009550909533973126,0.13303237941262105,0.06526848924085356,-0.03324079664914825,-0.013785210487470488,-0.0022259406970329726,-0.03284461411704218,-0.02100987253302993,0.025823163208890675,0.11603846688114614,-0.0005031856105814086,0.10476921629864006,-0.05619881634108955
CGN,-0.042810269558211676,-0.023208876384830813,0.006520527517177775,0.05702834793290634,0.030212264329969794,-0.040394304894975204,-0.026301111974499452,-0.053471382919778945,0.03849724457362537,0.03097083700391439,-0.017789377942261334,-0.04093411407196922,-0.04057780532745192,0.029607740583354743,0.017848362423814646,-0.032814290624362884
FGF13,0.39468608143715855,0.04682456430776056,0.026335120516961397,0.07749558039391266,0.15544254680201303,0.12466598961849987,0.3256362352720523,0.1407993182410015,0.08290432504364237,0.23130391776215153,0.2403429240320714,-0.02563573559958949,-0.020160972261541423,0.0659672610336115,0.0777825864399311,0.0775655049430696
CXCL13,,,0.04072906905345078,,0.057777684895708115,,,,,,,,,,0.044235690815604536,
ACTR2,0.03148247193740663,0.0616969615433218,0.09306605550759298,-0.03099552310403549,0.005389095012509813,0.02673837501008486,0.04170105966375441,0.002109212394625535,0.03978441996620869,0.08613727938216086,0.024032089793877703,-0.017703786067251363,0.036975374944347425,0.06722054552716615,0.012799143035640637,-0.0037091875912544786
SLIT2,0.25861260779598566,0.018254438927715895,-0.02561840368148162,0.04453729439275817,0.1788077617210318,0.017088419301262106,0.11648795022647562,0.0911036676691405,-0.029345257509647723,0.21498309687219797,0.28486413790018883,0.03750847362066138,0.025034870292321338,-0.0044479545383156755,0.09844864303545425,0.2185432957392065
LAMA5,-0.061287827920377735,0.08300797743370793,-0.04675705886851951,0.017456930833785037,-0.14474937645508773,0.02923785148853125,-0.11094304351214727,0.007373263947584166,0.07349486550367258,0.053872876244327336,-0.1538998140431841,0.1468477452861913,0.04143998763573069,-0.007973225424361097,0.010643834005362913,-0.0035446758847338367
TIMP1,-0.14670392270853705,0.015595101457755996,0.010306964352171887,0.03882614804515847,-0.21188588742181938,-0.08791285904165337,-0.10048201219477991,-0.16876661033416163,-0.07459704313085955,-0.23102176131316488,-0.15483457542584952,0.1786225850232161,0.015082080151500685,0.16602308018431153,-0.00732724254751789,0.07234043276152223
PLTP,-0.08029196565501266,0.021780446439194974,-0.04399730272513719,-0.026355489106090518,-0.10588042118657619,-0.052197176152584575,-0.26365565943773117,0.03632363929558338,-0.12211134851277772,-0.2959895205879103,-0.03462289941349003,-0.00820480402279551,0.08882534148469136,0.07452671167774344,-0.021142939731438718,-0.04215560191968946
TNFSF15,0.026719796755249242,,,-0.004044058401831656,0.030248658307687415,0.018039765421739577,,,,,,-0.005505600042423645,,0.11765337822008094,-0.06045032829692681,
PRND,,0.05041418290716361,,,,,-0.0085559856127819,,,,,,,-0.026015478270097238,,
NPW,0.21841958669322117,,,0.002291384308965737,0.11566791514387023,-0.06249254625654034,,0.019932704661892425,,,0.14182647349617247,0.016994409892890267,,-0.010266638228327393,0.044496730441210906,0.08924856099836397
SHANK1,,-0.03317489725840884,-0.02706181590179151,0.06958575149345485,,-0.020460511804663,0.04523975792916123,-0.01919102214179495,-0.03751163716998258,0.0856305453541547,0.023116751407674947,,,0.04908564847336726,-0.06770869789273747,
PTHLH,-0.00766654127149158,0.04693945121458089,0.006620190105921597,0.035977992360546183,0.12363279968260828,0.1075118997360307,0.1669668454755426,0.022337125276162426,0.09169603750952651,0.17932398542515812,0.062298270770029376,0.05408896900864607,0.10951270211459833,-0.02348753306959546,0.0018955278079679084,0.11229475270187106
SYK,-0.013581775979050133,0.0006085900029400262,-0.008634744301847632,-0.033529000078453115,0.02242349843542692,0.03042345062289351,-0.09469029118141714,-0.003587257458757775,0.060273976426055684,-0.1624637495998256,-0.03649004025111602,-0.0027324033509942636,0.16805025703818463,0.03750514279993186,-0.011532165671649202,0.0021102551827247512
CD160,,,-0.016507594467298117,,,,,,,,,,,,,
FARP2,-0.006194606215488599,0.09597030323049716,-0.06295933350580518,-0.022503320483644954,-0.039216517810256014,-0.0513647965751574,-0.11965939868532449,-0.038365614260107914,-0.0008647616880657031,-0.009947206883350034,0.028415081183304915,0.08830408280258824,0.04073910052693915,0.024870787891129446,-0.00206898423655914,0.04847338706858803
