,UKF248,UKF255,UKF260,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
SEMA3C,-0.042662649101386084,0.04844760292350812,0.01668173166639341,0.025178080309121383,-0.026273802378837658,0.026692943073397764,0.04666662128118003,-0.07796673024188797,0.025249792044848045,-0.001807657183773562,-0.0155703983057509
GNRH2,,,,,,,,,,,0.01264362398127464
GAS6,-0.047753958775089284,0.019842703535550753,-0.01562203674343665,0.04070979251879988,0.07443758794695045,0.04184033480968895,-0.011531653433352421,0.05561205055176313,0.023440686330041205,0.00518971960595405,0.008634623167388012
MEPE,0.0007781023551258542,-0.02505750495258069,-0.004745796111367376,0.005846569876009988,0.052455933815955355,,0.08591863585603082,,0.025555147215268335,-0.02165934478699654,-6.457187372859391e-05
SERPINE1,-0.008530593698215131,-0.08374048056749273,0.002731160728130214,0.015151886430159675,-0.008613986064208507,-0.08671387255787258,0.10815787149753812,-0.0015773120455403488,-0.060829518044971644,-0.004583581083799936,-0.046801347779877996
RSPO2,0.008670118902761348,0.0454886966349846,0.0444306967127431,0.0023356848651944198,-0.04007957413539007,,,,-0.02777789109111054,-0.029176324829569764,-0.003203160655257302
SHBG,-0.02234235661123622,,0.056584222644426294,0.039747536673392425,0.027090867730904303,,-0.024325308475643858,-0.08137988386267697,0.06410149866196188,-0.020366674515151284,0.08135670748595152
LGALS3BP,0.011162775190841539,0.027442405853646133,-0.050344343520079514,0.010406649078958776,6.310673144839411e-05,0.037378299384301865,0.06384388303514663,0.09029943701528233,-0.017472380038845325,-0.019041728022419595,0.0204134902195911
LAMB1,0.003060962114276891,0.008117263581359932,-0.07640063855240134,-0.033355706341731836,-0.006627198455727201,0.01699291427672804,0.12291305081216052,0.046001747907710513,0.037531984741983715,0.05324192325950848,-0.02502656315942943
SPTBN2,-0.014845215179629464,0.03780207588727086,-0.030681168904344167,-0.00017613758596957574,0.032299866319319644,0.08250496494341383,-0.04772693959214464,-0.028093906448564375,0.003268098872727719,-0.01907761140319171,0.031363170898259914
COL1A2,0.023940024622690917,0.008380785733466277,0.008377880575942626,-0.008408223560909504,0.04180447749837575,-0.09812830345344332,0.055059212980243036,-0.10502949885369256,0.015494685505463653,-0.029081715332748826,-0.06228642516284374
DEFB1,,,-0.023119479442865732,0.03265993079135573,,,,,,,-0.025110228147609055
CEACAM16,,,,,,,,0.09903784909567832,,,
SCT,,,,-0.02576801643481762,,,,,,,
WNT11,-0.024723200695619604,,,,0.0018051142205329192,0.011433650007115615,,,-0.024322675521649746,-0.004726047291836434,-0.012494299878474715
LGALS1,-0.037298652043660764,-0.05371765038344748,0.00033430488906176345,-0.01215254601774786,0.07095354995724704,-0.10109220156107813,0.06383834273939268,0.10015078716905361,-0.03933567252524515,0.024243293450931663,0.0014577431506064584
BCAN,0.015071297611625973,-0.011738148738597807,-0.0067899778740697905,0.025372885009764284,-0.014270545334338072,0.03145755470512816,-0.04199853608841231,-0.06564149431562381,0.014523695542616571,-0.004717914901348929,0.03603335450852788
ANOS1,-0.01670435340540175,0.03464023444073437,0.07975549521179422,-0.010931785240250465,-0.02657298231254487,0.17854910346775582,-0.07374036847959192,-0.07038094638643896,0.08821694956591732,-0.0700848612915914,0.021591874895271965
EDA,-0.01809976714053474,-0.03313995232103663,-0.00026234182463113896,0.009102916008485232,0.049776130903482374,0.0419452064953465,-0.02007098605901768,0.022350590292792044,0.03505869837593145,0.01166464918486175,0.04590818093023601
FGF22,0.0007777557335715521,,0.013151014968192775,,0.08240892092194886,,,,-0.019548634199481583,0.10074126578495807,0.1636299859506272
SHANK1,-0.024723199108420683,,,0.02984649916526779,0.056569246399767195,,,,-0.024875705339256676,-0.00010643795528893544,0.050472565059547204
NPVF,,,,,,,,,-0.01767036423702748,,
RAET1G,,,,,,,,,,,-0.02640060476893775
TGFB1,0.004030174831863397,0.08743994187950908,0.04219167770925785,0.008506955861490497,-0.035408062290486146,-0.05250537901147921,0.09277703916502081,-0.023049872635393598,0.0023097920777513646,-0.001447028552724673,-0.0064144772970397956
MSTN,0.03385224768146546,,0.010745941666397602,0.029153963574390814,0.024779390506236215,,-0.023046399172746486,-0.06211933053633345,0.021621442415589102,-0.02177354983113556,-0.03393498298013472
WNT4,-0.016658437413801453,0.043382027428325795,-0.036970049291835935,0.005400407281448782,-0.030890695718090656,,0.05167355699046643,,0.024115668288424583,-0.004545979522776104,-0.05545616268907572
TNFSF4,0.029537703953401436,-0.031581956432512805,0.024276846341410835,-0.013571196461253236,-0.02031778208807008,0.005853429629270062,0.051247317546047305,0.036927572939121335,-0.0222079097377357,0.003332986805202209,0.03487120171311974
NTN1,0.05252731139976268,0.09024236708744518,-0.01656759916392768,0.03701885429658846,0.030335925290979143,-0.009202661311368487,0.06789855963999976,0.03657264405066581,-0.004310130349391973,-0.009359436335687745,0.006374053630858661
CXCL12,0.07388481597711634,0.043772166120528914,0.03411287579452937,-0.05543007343781856,0.023729291311230666,0.021643536933302007,0.0029548637526322936,0.14638495065196971,0.03779596057107985,0.05360062558114707,0.0019125969641422952
GNRH1,-0.026430586508278578,0.003169767988206935,0.06059327299629302,0.0010542746630073114,0.009318191649789935,0.07908822297140898,0.0354118490642,-0.04920739519965415,-0.02917625507234057,-0.020245593015279964,-0.018279173749373535
FGF8,,,,,,,,,-0.024390205846840953,-0.02589119585700557,
RIMS1,0.012619348728127875,-0.0321323923638898,0.06519700273315343,0.010769879604625937,0.034584379152478945,,-0.05717125901333328,,-5.902624265397975e-05,0.02386629680511587,-0.017793381898090266
FGF14,0.013008111944074047,0.026724001265466993,0.03354490706232098,-0.006237320095856065,0.00208555219808769,,0.03535773812352519,-0.017547108137346223,0.026389684347476176,0.03628610662708506,0.08690899386628273
IGF1,0.02353585794500888,-0.04524837663026385,-0.0031179418530363017,-0.03293491560756599,0.0055753486546686664,0.09130657375193543,0.0883747741495461,-0.047255280332959164,0.09851491136449307,0.03415031648263306,0.05234340933095425
TNFSF10,0.01137314273041973,0.034170902055300045,-0.0040401255707928985,-0.032559887100692235,0.07203897749469224,-0.022375990986675972,0.11431574377599824,0.05833890401767327,0.04382746716091338,0.03946084215524199,0.014663335672549904
GDF5,-0.02553795090874783,,-0.018545684001538155,,0.0044409307152422075,-0.0046752827533045205,,,0.040875186972945926,-0.014444757881896933,0.0387825297981364
CHAD,,-0.03730772224424398,0.0016734500803258238,,-0.018332994370963505,,,,0.05177558488924878,-0.02000149394153583,
RGMA,-0.015856354604834942,0.09416032535042144,0.014154501492060621,0.03269095235015204,0.02963686095887344,0.060147762895271475,-0.045541939247259126,-0.038621938231930046,-0.027751421526026086,0.00466200916797408,0.06718568325031193
CLEC3A,,,,,-0.0002644116824374283,,,,,,
WNT16,-0.03150325556947375,-0.033163845123774294,0.05249037969545757,0.0563575904519483,0.008243391626197995,-0.0032579381401078356,,,,-0.012796411144532505,-0.014277021338611173
CX3CL1,-0.022962124220929924,0.07883060374032237,-0.011211899108886904,0.05059773570920083,0.019123282271108554,0.0999266972513755,0.013393864637202445,0.18857211035642465,0.07226015519781635,-0.004368650943845889,0.0017343809838869185
FGF1,0.006686366764707209,0.08349562215210321,0.016279760019937417,0.015917255969092034,0.06649620380811203,0.02470253808479783,-0.023559095623093513,-0.03378386232273656,0.04855617658886757,-0.03533172132345737,-0.015482702482853591
ALOX5AP,0.04788377715211688,0.0560837816455211,-0.017121055908132305,-0.0023296516282441835,0.0551157666419903,0.029723796853368418,0.10036962122616236,0.0718494429358987,0.03582064142448746,0.025377442038656915,0.03812969902561797
IL1RN,0.0033415912941087873,-0.03372668989817171,-0.01613528028771392,-0.0479070650074138,,-0.04321571499748768,,-0.0005843356594527681,-0.04409250830767641,0.06629795432658438,-0.01709590186126571
PCSK9,,,,,,-0.03076606946478249,,,-0.018735468155404316,-0.012420916001472897,
NPW,,0.013347685671636658,-0.01534173724880968,-0.035747913421043324,,-0.023029733755274753,0.09539227076161633,0.053833388247612045,0.0060549386196383235,0.04122682792487824,0.07437449624465099
CXCL9,0.02296122580362779,,-0.009626594171861213,-0.02168280817623452,-0.021815746531911723,0.010340768719386903,-0.005080645088230283,,,,0.054117686102213916
ANGPTL4,0.0028817472984106855,-0.07691431328299758,-0.021028024070391768,-0.034117088078804265,0.06025331645004057,-0.03695733020311382,-0.015033861307465668,-0.020211621427591912,-0.04388531940618443,0.033998235780589324,0.003614111138539515
CCL11,,,,,,-0.006987367465921634,,,,,
UCN2,,0.00808774385967976,,0.0048377279217907115,,0.08214803329540894,,0.08900846635807626,-0.03254517286614044,-0.0140355733000328,
OBP2A,,,,,,0.04299520928468341,0.012821233831258915,-0.04901134195672128,,,-0.023782957547544666
COL4A3,-0.0230215049887256,0.08773702732913773,0.029583628711862087,-0.046279464185336947,0.07172516818063318,,,,-0.014825758220973411,-0.019630341286187066,-0.03847141062890276
NRG3,-0.008504377705928618,0.012284087595844644,-0.02324865607705046,0.015704884507616906,0.04100147954679204,,0.09225458921830924,,-0.033953593386285036,0.009415094528097705,0.02647928390107607
IL23A,0.010660962056111022,0.04287419863354976,-0.029926814395353444,,,,0.03995044511224984,0.043780644612855545,0.011215741057036863,,0.13572330246890116
COLQ,0.002791269619588576,0.09761958248425745,-0.022301641949544888,-0.034849169188464625,-0.023269201113458732,0.15094648023797982,-0.05621574988666157,-0.05719778218154063,0.0323268335385839,-0.012932692558071663,0.09392147026559713
SCGB1A1,,,,,,,,,-0.023561478074438265,-0.014371076843523421,
TNFSF12,-0.008035715278506671,0.010304248588929865,0.019831671875887347,0.031908927213410425,-0.009170214753125322,0.007453941931578824,0.06760949437121026,0.07492067983308036,0.020558308880848822,-0.014611643664157844,0.0013343626146711152
DKK2,0.10403125035811552,,-0.02226655462799494,0.009663116145946084,-0.015011554963407012,0.09484689482666399,,,,-0.016541740990730514,-0.01860206241255739
FYN,-0.046257520947446194,0.03074821224195879,-0.007599629270861134,0.012689940252221,-0.0036750223935603905,0.01992368396008203,0.050597752093451985,-0.056340870506472816,0.011163184374756493,-0.00883412032420831,-0.024896330960849672
ACE,-0.00149403593044437,-0.018452974914626948,0.000986592860818757,0.003968093203471532,-0.02276353374162513,0.07000940579438077,0.07500357319377324,-0.06010313791319091,0.0771921998423432,-0.026877323946321044,0.004915083140823694
IL18,0.019870074648322238,0.05152191378919326,0.027958902291857563,-0.022966077361946533,0.025548112035290466,-0.0019193197996109528,-0.019966177202398728,0.03154655674086847,0.0657192444233649,0.007039478572241948,0.05112412238389012
PPBP,,,0.09959713159470604,,,-0.01735978202724175,,,-0.02217853294219762,,
CCL27,0.0006125232353283096,-0.030986553655376853,0.0017309247043016194,-0.016607120854018578,0.09598881166494302,,-0.04517794748720518,0.009805513932251216,-0.038971743413847584,0.012014966273816041,0.0360932102121996
SERPING1,-0.005577540786842634,0.006822522728818474,-0.008715637953464596,-0.015566801735492996,-0.004997104280615861,0.11127451702503048,0.09152613829258072,0.1255310518534905,0.027822336371867408,-0.056984036038482504,0.0031412840844790516
AZGP1,-0.04671838047933308,-0.038152635383939364,-0.022214200103505253,-0.00030029969423438734,0.05035851578446827,,0.01624614061774158,0.03347270463624303,-0.02510940110047994,-0.007496740503364437,0.055319542466204435
INHA,0.04374917936933721,0.1430151332245367,0.04195452819320059,0.0005880936909850076,0.0001806316290414033,0.016736901697909357,,0.08091032292821758,0.00975334526842429,0.051854070211704927,0.030574023912249684
SEMA3G,0.050593399885640385,,0.04409590725424872,-0.012759546362332189,-0.02910015830708564,-0.025603271693179608,0.019013015247436402,-0.0042142238020951225,,-0.020606954162711074,-0.058739185340859534
OXT,,,,,,,,,,-0.012034280082980017,
COL6A1,-0.007818310899342595,-0.02468897777702067,-0.043529839832068325,0.03577748456830204,-0.0635123802592833,-0.10812059901030177,0.059329638792675825,0.1117188662083936,0.010239492816167824,0.046150816154759154,-0.013120751377055007
FGF17,-0.017729541948594617,-0.009883515576403771,0.033336899682898595,0.046903534099458265,-0.03020106440574349,-0.019720990390601278,,,-0.012104028753360122,-0.008723720912362752,0.08779191097499625
TNFSF8,,,-0.021078752545719334,-0.033055966206712285,,,-0.05524645211008736,-0.0181072369768115,-0.020523198165501803,0.04478222189170295,0.04456464428893774
FGF20,0.0042580899941729415,,0.06900661396304272,-0.0457740363813406,0.04331438219644399,,-0.038984597831859216,,-0.004832794857888587,0.03476818171316137,-0.018022516324692813
ICAM3,0.016929809870676698,0.052855384753802505,-0.03309984197448791,0.012788891792940113,0.010415591270365676,0.16953901104151778,-0.0028095406303255115,-0.019396760745562954,-0.005827122765452252,-0.007817219302754724,0.08865068103719397
LAMA4,0.017473478869287695,0.002884182141521554,-0.004465124885242575,0.037742275669519675,0.0006433395577508366,0.08582120028811727,0.10052286658946616,-0.09569553692722911,0.047227861254612806,0.04220888182200265,0.018243342321062995
INHBE,,,,,,-0.022835900684625616,,,,,
DLL4,-0.013788152869022872,0.05004737130030655,0.009058251852822732,-0.031055456028398362,-0.021654067006788565,0.043006076562311556,0.0758449520871038,-0.05084278588181607,0.04867840419427649,-0.03831039915551935,0.03257627147384044
SEMA3A,-0.001853168670163432,0.05624598335265598,0.02087388444673505,-0.041180586345720964,0.06742061068274229,0.05801298613698544,0.021098136634573352,-0.01734724333261594,-0.07645523811241482,0.03563316971896043,0.03683498394101761
RLN2,,-0.03594839479526207,0.014733543228546248,0.002509549557403028,-0.024521532600496915,,,0.04859761313168709,,-0.01403557175231474,-0.02614971726497726
C5,0.061192457859498145,0.042739815713771924,-0.005590836833302161,0.052868625642810696,0.03432913269896781,0.0700582852322644,-0.030167979325834517,-0.01673205863915077,-0.03255920605341004,-0.007306537934754499,0.018948783936822308
COMP,,,,,,-0.01297285876220331,,,,,-0.005686478062591382
EDN2,-0.003732463978113146,,-0.027722083466774343,-0.040888578887520836,,-0.0180986237927589,,,,,
C1QA,0.02850757798490397,0.03768899925724064,0.01883177119833858,0.006260833319319098,-0.014764630304523208,0.0980242594488538,0.024347428655186784,0.05394371740756343,0.055269360141271304,0.012869674193543028,-0.04209657575293055
UTS2B,-0.021883664198641434,,-0.0231194777505561,-0.01841237915656806,0.024708146919881747,,,,,,0.031214241919328433
COL9A3,0.06518675088682535,0.028228597779441488,0.005714311425287676,0.020997923196536504,-0.024544498487971977,0.06509008298373242,0.010874285109605728,0.050818050163554104,0.07247754464158722,0.014692447330538481,0.024385023089893237
DLK1,,,-0.018829890891523596,-0.022727443474935084,,-0.0026399654005899473,0.09107341483640552,0.08361588001528966,,,
HGF,0.013914423724276663,0.14558724009300894,-0.05274334101712772,0.004259055509011693,0.07022812428796378,0.005081455076952977,0.022655006445642337,-0.047370351345331706,-0.016306602556577267,0.043996274200904496,0.0630131424009999
GIP,,,,,,0.008271297553680399,,,,,
P4HB,0.05047522192248691,-0.09787664837043292,0.02100931036334556,0.014850420980142193,-0.0040396562570895475,-0.07534478714130155,0.06821694089210674,0.15555703178344224,0.012717468450423725,0.03299348056262182,-0.03673092316383165
ADCYAP1,0.04001637726125018,0.10506988652467265,-0.01861536881322248,0.003164262877845425,0.00972333593901019,,0.07210988842745168,,0.038681715752914625,0.0009808044691263424,-0.04006070881358208
GREM1,0.04276697327683746,,0.03884467392702079,0.03164318040166054,-0.01755900038159804,-0.06680883068309675,0.033150229909293664,0.12172984008479253,0.022463066353002235,0.055845223259716664,0.001148000510975956
EGF,0.040784393875714725,,-0.02578778995010481,-0.05138855623761504,-0.01632809778282738,0.1755702737192509,-0.04093155141639843,-0.08599867730299308,0.07605232284606768,-0.017671403457580163,0.00355310893333003
VEGFB,-0.0650124126283805,0.04144989993328762,0.0853518484221401,0.014101092585349691,0.00676509980459423,-0.03638621757960655,-0.014814425712532293,0.09675570089593845,-0.04573741411552223,0.027426532999869684,0.014018244610289499
FARP2,0.05983727554046136,-0.00053959765935875,-0.00041097282325326353,0.003466394625288628,0.0019482417207500394,0.02130628243854271,0.03790115823448049,0.15317998221830736,-0.03831567173837588,0.003338677146645153,0.04703975682049168
BMP3,,,,,0.05290273690673619,,,,,,
IHH,,,,,0.11027423926020259,,,,-0.02182054402635311,-0.013864957751393178,
LAMA2,-0.0066453294308025015,-0.009128565611783625,0.0580808420758097,-0.026049740650754005,0.07132551522797259,0.02917860122766346,0.04452867936364204,0.048333250337002504,0.04537146126285731,0.008804251357270339,-0.021115574771356876
SERPINC1,,,,-0.022461051603277687,,,,,-0.01788812394034797,-0.013692343643888123,
NRG1,-0.028934858475327323,0.048273376543557546,-0.03403139952388126,-0.006372619093984584,0.005286741674399806,-0.0469336006164422,-0.04029208489562003,-0.036400264720767066,-0.03863605664937047,0.0313254817813603,0.05278850155347625
SPINK1,-0.006407633469283562,-0.045074431939085016,-0.03769476267640407,,,0.018694656984333143,,,-0.032632158848033124,-0.016830645704790335,-0.0005984645562602196
EFEMP2,0.04568827360503494,-0.02181852596805001,-0.024180242845746013,-0.0012394266889713653,-0.00867036525741971,0.04634798217391706,0.056286534809310326,0.1350844147945201,-0.03021923591132466,0.05405049685939607,0.019008834119468108
SELPLG,0.00213058749971529,0.0126725591603315,-0.04863673085931534,0.05295830052479485,0.0033706980685815464,0.08567161991759535,0.018380460501394268,-0.0476751881524383,0.056171780635670646,-0.0097056573953601,0.02317052411464795
GDF6,0.02700266772619533,0.005377298678194918,,,,,,,-0.018373422658006542,-0.020697621249236603,
HLA-E,0.03767743170950803,0.013503862755189285,0.021689449859093133,0.056787274922219154,0.0309508460013463,0.032118572508349784,0.023869619613043833,0.05652420288312796,0.07711328611680722,0.00576572468130591,-0.03536671183463254
PTN,0.013969743917026978,0.0959926859811033,-0.03907754221230651,0.048501388932055356,0.04626254884302971,-0.052326803142764666,0.06696426416504676,0.02825821078695509,0.07233716343497151,0.052477648964754486,0.07265993701033607
CD274,0.003195917455513384,0.014444144282023128,0.03879410137641387,0.029822433438668795,0.0483259146606058,0.003209107017060613,0.13336793580202705,-0.04637450612329271,0.010215516042046477,0.007600282401194026,-0.008375347794554601
FGF10,,,,,0.008822659090473183,,,0.06562023927054508,,,
CD14,0.0026287990099341193,-0.011451088737487033,-0.055168047886910404,-0.005405883896890611,0.010207307402826956,0.04059243866223035,0.05141295481848063,0.18790186148496713,0.07938712938342815,0.02521710960089902,0.02692085932361479
SFTPD,0.02243937314869492,,0.08493608065274688,0.0320070542802984,-0.010880349841202395,,0.16375171641450859,0.1207520136964641,0.05810743214820366,0.061519337859824885,0.034930987542067374
SLIT1,0.041515375757714724,0.03965374262716037,0.007962280669161732,0.03300869676628848,0.020217935505434794,0.049963409216826384,0.016499495242078957,-0.004410445259227111,0.08511761308820684,-0.0049120529228342535,0.04626486108050253
CNTF,,,-0.003249235713395711,0.0681163550531286,-0.01755899886401506,,,,,0.012613257751532311,
BST1,0.03401103984336314,0.022157616721771762,-0.006964682247769609,0.07642066601105987,0.0008348674335698704,0.1215205008604578,0.11033945537965607,0.05301136858888481,0.013660623890072322,-0.03971047076986559,0.00954506487306772
AGTRAP,0.011370739770919229,0.06487208420698742,0.02768943230409701,-0.008274817408952154,-0.018620301078174625,0.02651314822579456,0.10219102688472367,0.05065969931014886,0.013764920022203869,0.03001062086457989,0.0340116132027195
LAMC1,-0.008033336419510873,0.02381667012199757,-0.027079455849233113,0.031261482947021836,0.020649069519443144,0.03211651347673172,0.05612704179245515,-0.03920705323036053,0.05147779683176622,0.013579504165805412,-0.01961274078184676
COL6A3,0.04621667660092622,-0.07538035402584956,0.011190797790183855,-0.010934029378513772,0.01085152907746092,-0.10460334242837549,-0.019950352781848067,-0.10022995827319517,0.013624912462360706,0.008221927941926221,-0.019842449880838785
FN1,0.026782995973930263,-0.06206250684705693,-0.027351979278492925,0.013520859324047972,0.01330406554028989,-0.10794548756776526,0.09330268569418101,-0.12272173440139561,-0.023212872256341936,0.0001693853407766872,-0.03160805677148852
MIF,0.019851658236023386,0.030546433437869402,-0.0064880022759651055,-0.033608907107105616,-0.024369515876440793,-0.07231102379540819,-0.0678309437695599,0.0977297664034118,-0.05405196930468231,0.0612293588094072,0.06898700510091182
JAG1,-0.014382809103825958,-0.04251377852812747,0.006799738071020463,0.03093062271939271,0.07151843428025648,0.028922999719620958,-0.007245346259652071,0.054867759609980235,0.010854518994837341,0.01889929132775717,-0.006904805207338995
NID2,-0.02669672979009089,0.08374495605852633,0.025786573154889334,-0.0007830681158853586,0.012909527059877208,0.03043801934223109,0.09684482534756443,0.0035882404170097314,0.024446581957517,-0.045993961364153055,-0.012407097321542717
EFNB1,0.04403938160064457,0.010831802002995229,0.03386683397393903,-0.018781228693637138,0.023449520851193107,0.031090097398823666,0.03532863910762493,0.1708323353909362,0.07874273108163851,-0.04738000213430035,0.05678640665189101
COL4A2,0.020376708282014388,-0.018302160783524236,-0.07130411190987658,0.0106442941204313,0.03390336205612434,0.07557321957835374,0.10130799889543272,-0.11476272938634165,0.02219926098374862,0.00966149879060269,-0.026721065211009535
SPP1,-0.02749641957134207,-0.04548609047546495,-0.0005743499443179467,0.0027466248607928485,0.0631577807753216,-0.10577189859022043,0.1093813628054075,0.1258887653205504,0.02118625503872725,0.07076032159426163,0.0106683107715215
PODXL2,-0.03591903286780301,-0.02120533013598953,0.03747883394528414,-0.022629701962095614,0.057953917344524576,0.007778968461501556,0.027437366290015166,-0.020014707258952137,-0.0444007713879894,-0.029277962797038162,0.10768716888644962
IFNE,,,,,0.09625565326001302,,,,,,
FGF9,-0.0296543013146805,0.03882446899642264,-0.022420931852899388,-0.05145285770596669,0.026168524581738614,,,,-0.002640622813619064,0.05527188746867718,0.007920291844726018
ITIH2,-0.013328495578213006,,-0.032125556840411594,,0.010781326208596224,,,,0.037572353098299746,-0.024627987423263015,-0.006826573645006048
ADAM10,0.03905740719116211,0.015931070114825245,0.021763321724639784,0.035500799823239795,0.03929292568280972,0.058101830132521376,0.14911826021540434,0.05827793843406502,-0.0003573680227609868,0.02450135130139065,0.03257906694057019
CFH,0.0659189199448306,0.023057042056807208,0.006628848444847839,-0.02612305997988773,0.006422710806556158,0.06796388494824591,0.0694370190341091,-0.0505820842294194,0.01216670493181368,-0.009874767674857725,0.02159519267329428
COL4A5,0.006359727516081423,0.025019887237215703,-0.0017451654443317315,-0.0025863313401946696,-0.02930764801483679,0.07509788069549132,-0.02630678055921632,-0.03972186181361647,0.04119385011511364,-0.007794603482201146,0.04661870272226868
LTBP3,-0.031528580289679045,-0.05712774141415155,0.035148211777929275,0.07693410483885857,0.032678651968122786,0.03483994510278476,0.03372770311694583,0.0019718521323256366,-0.04367528743251247,0.025143635785545685,-0.024970240457650172
GNB3,0.01661217385423209,-0.003947174226863816,-0.058359851083900786,-0.021166032430014976,-0.025967462876205154,-0.014287509619684328,-0.04633388836149963,0.04789251379008343,0.005279558626310014,-0.017454263601167253,0.00035007785531696256
COL6A2,0.030607937061505594,-0.028229821643627494,-0.04574947362109913,-0.06288957917147621,0.019843446021782153,-0.08436466684420749,0.04112279199305162,0.08482748189127116,0.0046622341014885185,0.0245483144124018,-0.020880285105984046
GDF9,0.0018955812593138836,0.06704131771964002,0.037100407910172745,0.05160361299634003,-0.026914453918770915,0.081109757855357,0.08371822970764767,-0.021113746854019625,0.04563048153699515,-0.018908695465269784,0.05107689095700995
NCAM1,0.014091624058680793,0.02025991567492403,-0.00043134437410399974,0.05109721956947881,-0.0157627811118541,0.059221267297670355,-0.035589811765807625,0.0846611166256244,0.023788547867012937,0.03060567298484749,0.021242173690470285
APOC2,-0.008876792903493016,-0.0033159501119980777,-0.0247778235652663,0.042274572967662745,0.03023581038963302,0.06812802178352599,0.002313459705436809,-0.11299842330596567,0.03836143966861213,0.09106501854505546,0.007123416399365246
BST2,-0.020466520919942322,0.04848310144491672,-0.03711114749822944,0.044621921890284195,0.038052295964240826,0.12131133797055854,0.06453893320379461,0.1045781866213141,0.022530014851354908,-0.04161895672005422,0.01921305882919651
COL5A1,0.04389853664087199,-0.04826499103667799,0.002584508425695122,-0.005338584872737773,0.0028293520418872426,-0.08112113374077069,0.08279147062598743,-0.009372170925947795,-0.024305914244246187,0.02627123242826733,-0.026012275125287317
CALM3,-0.04036297336627601,0.0200505251003234,0.03276533714100614,-0.04565888111081831,-0.005779472515514823,0.02972587914737904,0.0070171626310527625,0.12401050131264219,0.0063566122346314,0.01270730601658204,-0.02871044828783602
THBS2,0.030575607595005452,0.0018845082940039774,0.015615636368050892,-0.011536880277654076,0.029431305692221722,-0.1152749719971887,-0.06444610853501695,0.04093818521138363,-0.034775308291700766,-0.010287869868697376,-0.02575784917130186
SERPINE2,0.006837682921382639,0.006641976067604927,-0.05938852957947583,0.05008318393229643,0.001117124806553969,-0.04538011921161275,-0.0444550788630835,-0.07201828743559724,0.01099519591386841,0.042804837584472066,0.001570310948002961
EFNB2,0.07163373539321478,0.025965181558442144,0.004587205449606001,0.014214693522921203,-0.025562645647964184,0.07579170926460967,0.0007048656262305789,0.06152206864216926,-0.012822272162763566,-0.010993766463255145,-0.0037221182050138743
PROK1,-0.02320667713455756,0.04655845662001148,0.040243395509027495,-0.028879861818981785,,,,,-0.019747080631964974,-0.013161711695526039,
LACRT,,,,,0.059864510957770546,,,,,,
MMP9,0.04771808377889933,-0.05638554503004097,0.0012761207969639863,-0.01812255862662222,,0.07525223606976532,0.06332907592130185,-0.039067580848440225,0.0013928226473495198,-0.01168955716936186,0.019676718975298428
DMP1,0.07302998691878561,,,,,,-0.046892173616463965,,,,
NPPA,0.03685391174032251,0.00919065088647825,0.028249621828843195,-0.01677355453769527,-0.04527184129888962,,0.04662757416912755,0.05838572658901615,0.08295208518208357,0.038578006509941955,-0.028334495167482106
APOB,,,0.053635267924577734,-0.019691496503786664,-0.01833299434182843,,,,,,-0.021477791706565937
C4B,,,,0.01637489276696283,,-0.01904159800621053,0.11447557611892163,-0.07410925306424175,,-0.016248134037514596,0.046739402334330986
NTNG2,-0.021682425986114265,-0.06934338293698125,-0.007465106351774718,-0.011124037436563143,0.02558896458963862,0.10906757786795013,0.004765278488799066,0.047859465086336386,0.0001672872835688153,-0.005995590967986165,0.023279061636657217
LAMA1,0.024696336530931715,0.030366266907030433,0.01980320904289561,0.03177575010038567,0.022690956156889222,0.11580264740771644,-0.017394318817903657,,-0.023939148942429593,0.028446991342960914,-0.00029758863191591824
UCN,-0.029828983872802493,0.06411812561905908,-0.004397119827846483,0.011989024963783441,-0.02596746788348338,0.08972510136825962,-0.043786336796541876,0.03698863450550922,0.03073812015187061,-0.04813252291510512,-0.02469105860792989
ARTN,-0.032514451014115237,-0.02690174216931335,-0.02500312219551029,0.0028704026849152215,,-0.02565115615749964,,,-0.031111856818570736,-0.02539452200411434,0.026841058414542762
PDGFD,-0.0030812653357614496,0.06562110332730668,-0.054626034330461426,-0.00020199184926214785,0.07796156586822404,0.023969931407910736,0.0777659697445482,0.027828958177977283,-0.06444566130781919,-0.03159342525289655,0.0476816055615227
EDN1,-0.007370443405119282,0.02370898636422411,-0.014915599208876452,0.016550702230709383,0.0191391917961698,-0.01596258221051474,0.07694317811195392,-0.046306268589603586,0.02809309541837791,-0.02861516862123322,0.025511760976633997
ARPC5,0.03523229218836871,-0.028625158732766807,-0.03765898070936096,0.022848166536558395,-0.031149189831161314,0.11662067157011544,0.09960982989449957,-0.05524759577626366,0.036326659893528866,0.030653232565512566,-0.00010854246781259071
GSTO1,0.027767283654590278,-0.0014798642489254412,0.011368198266677357,-0.028272688975850453,0.021963214101146277,-0.009749439280093752,0.0812052060209652,0.12448200497619254,0.02627614139801664,0.01840119777829124,0.008610333836289367
PROK2,,,,,0.019966929972993396,,,,-0.02013857227085539,,-0.019582748749807498
SYK,0.07016807407086433,-0.0054638296910797515,-0.02526029896612897,0.012582779545353215,0.04609238531294805,0.022820579378687582,-0.037638125466429376,0.07727667881553688,0.04813650664176356,-0.021809559867508727,0.059231813588415845
