,UKF260,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
COL1A2,-0.0063733710031850235,-0.013444263747053107,0.15259119868817436,-0.0614313737115837,0.0339663817135055
DEFB1,-0.019360471348618992,,,-0.038409621254988466,0.028801976482601355
CEACAM16,,,0.03273246191960789,,
WNT11,,,,-0.0238026243175451,-0.029099828646883763
LGALS1,0.03776908136662189,0.1399509086456376,-0.1575737496839009,-0.007342070728063845,0.03410946203283244
BCAN,-0.022549838184729318,-0.10212546556392237,0.09766395443509994,0.03628559561122789,0.03542354307617346
ANOS1,-0.0053029590237015775,-0.07787761726281278,-0.04469655675639912,0.09015312892961987,0.035261971264034055
EDA,-0.014998068933058599,0.029923049263688672,-0.019412619733917478,-0.025987773133095984,-0.0002604536386696229
FGF22,-0.02808979379294365,,,0.040248201812650035,0.06808157508813267
SHANK1,,,,-0.018636629895782127,0.0010875923679521248
RAET1G,,,,-0.022363604179207568,0.06642032895488122
TGFB1,0.08705029534880669,0.011979324505110219,0.020098429517349255,0.02701055281714346,0.09447881145794532
MSTN,-0.0031965214750814316,0.1124019006552126,-0.0010010677412485376,-0.024143379175165642,0.018285389449925252
WNT4,-0.030959069897765007,-0.04300359483982499,,-0.0407247122529711,0.06880573324724171
TNFSF4,-0.03077201073353453,0.04359127285873938,0.04264063302488524,-0.0010345000340355715,0.1477613407651897
NTN1,-0.00720116224008486,0.08727385690375551,0.0021833105239028082,0.02626951070828387,0.10279047357684433
CXCL12,-0.01642655604354919,0.015311082125808166,-0.021271216380473596,0.006519679139103841,0.03711133102052437
GNRH1,0.11228829911464747,-0.025757661209100093,0.019156979498124872,0.039420024690049814,0.08751057382041141
RIMS1,-0.02625606295992409,-0.049009121239472465,,0.04678757379501291,-0.09143974353702053
FGF14,0.01837526394896695,0.04321970809625349,-0.038779165750584974,0.05715715165575529,0.04879403920659815
IGF1,-0.0065260819740729364,0.11875476628033715,0.04192963463921211,0.05097215868233032,0.01957251502066112
TNFSF10,0.02491422680444132,0.010721926747220074,0.02480409210637849,0.00717180539382061,0.07937099840066271
GDF5,-0.02566611950787124,,,0.011538546040696452,0.012994656741120207
CHAD,-0.027416778545882935,,,,
RGMA,-0.02814977728766023,0.018037707704536103,0.20086158273736393,-0.00545433360652814,0.09025045309282081
WNT16,-0.016869074054483492,,,0.0067913776748491535,0.008100359908894737
CX3CL1,-0.027088855659924332,0.1333710365845693,0.017051021143395188,0.018716623974700905,0.04274106628251468
FGF1,0.014965003986599603,-0.009120227253969684,0.13074055284644506,0.10119841977469236,-0.0064264254379994635
ALOX5AP,0.04125345571233123,0.054905935858834486,-0.06345920103956981,0.012382270980843508,-0.03785656864157739
IL1RN,-0.021717384559089635,,-0.0060967708964211175,-0.02501464253243318,0.011182372251601643
NPW,0.03141345637999564,0.02131688548488959,-0.013778430608669368,-0.036068617261704336,-0.01041729460640965
CXCL9,0.07156013505632212,-0.02544260645018624,,0.011651810812685078,0.00011148692994087463
ANGPTL4,-0.027559344701731128,0.01128594542403595,-0.13273871514658273,-0.053906796105075316,0.027836391406714484
UCN2,,,-0.04990793997875867,,
OBP2A,,-0.023926111350657947,0.010842300231628308,-0.020146229734478403,
COL4A3,-0.026538324953352375,,,-0.019326031194871484,0.10732218982948212
NRG3,0.017558889313499325,0.054717743689306604,,0.07511262596178873,0.023129179123196678
IL23A,-0.00641528178646576,-0.03872805325772,-0.05420246551224211,0.029004261881889374,0.01872463649410937
COLQ,0.010009260117390348,0.09495388697201494,0.009233405845391568,0.01709640769219134,0.03316323481195261
TNFSF12,0.07905162082161134,-0.00485483099349265,-0.051058847953871916,0.03523677470964788,0.01686331610897279
DKK2,0.05975750659678408,,,0.018319441252428723,-0.034495678654151374
FYN,-0.027265790825755035,0.12063651834876066,0.05352957465990019,0.06531196545832564,0.036488401311861186
ACE,-0.003441932665140857,0.0354811274624927,0.09565400708126182,0.0336036122387515,-0.004536179545698761
IL18,0.005551425642741081,-0.03198740088367826,-0.010531074699494311,0.10505754286521567,0.03239684143958828
PPBP,-0.01765155186625905,,,,-0.030036226501202273
CCL27,0.006214385841128124,-0.03872805224097982,0.06904762640102496,0.052714562097023854,0.013434536279759202
SERPING1,0.05543608096875501,-0.09603791151628771,0.06198150493955213,-0.0001083523549553455,0.047255759288252396
AZGP1,-0.010962848390458775,0.0923019179907385,-0.031414370666309796,0.07709692211466666,-0.019828964141876775
INHA,0.01858478085398127,,-0.0682450610683118,0.08330015315892718,0.16390351566638073
SEMA3G,-0.005742925582533117,0.012993006304909106,0.12278034767483914,-0.03217923449322219,0.03784739360044418
COL6A1,-0.0040448160678630855,0.022888967401304743,-0.05128891047533,-0.026064249997264477,0.07258030432033598
FGF17,0.014063123992631023,,,0.06859517540495474,0.013665513388565902
TNFSF8,-0.017651547290869457,-0.015175151954208559,0.039863357334090216,0.07130000401868145,0.08634083733975907
FGF20,0.02523119250854078,-0.03341890513847316,,0.04133807425484466,-0.025038085090566535
ICAM3,0.019769544082192687,0.1012994712089537,0.15427872820114674,-0.00861689643682859,0.07401219018183149
LAMA4,-0.01856626317277859,0.059213762493837196,0.1286643381399384,-0.00036282599814302667,0.06469079707400315
DLL4,0.0731425192310885,0.07063441315984267,0.0811224598953897,0.09267278210967415,0.046468648028112805
SEMA3A,-0.006474002991729779,-0.020422227321545756,-0.01846586457195289,0.009276137599378396,0.09736166030313209
RLN2,0.028077219082074487,,-0.024211656547983247,-0.02215108068282603,-0.029414961794847837
C5,-0.02849259695838373,-0.04454789385529853,0.16835152925728136,-0.029429942570006168,0.06429934518362178
COMP,,,,0.03422715439508472,
EDN2,-0.023214735608942487,,,,
C1QA,0.04013460802152868,-0.06443625432585992,-0.03553618725129907,0.010429513561792565,0.04274292594495005
UTS2B,-0.019360469931462853,,,-0.023601932721100897,
COL9A3,-0.009150455484033825,0.04890865072187102,0.15600461112410974,0.045138659066110094,0.035357051461912946
DLK1,-0.0157683292136346,0.11194101156061376,-0.10595045530908381,,-0.04272342027854194
HGF,-0.04632269761481854,0.03980966762098135,0.07366431767883927,0.007296682496935738,0.04264453513448214
P4HB,-0.01369569044180784,0.011513387522076824,0.00212620445677652,-0.06433951960710804,0.015951233185100312
ADCYAP1,-0.007959692202225487,0.11374648973599315,,-0.021243142422329383,0.0047892049555968656
GREM1,0.011827444536260667,0.03200372314655288,-0.039338336520317305,0.02293450739294641,0.038358577014166464
EGF,0.004125175203433309,0.008783590318158993,-0.025844141396491334,0.07919305014753407,0.07200295874669958
VEGFB,-0.009577729208363145,-0.03436590162418159,-0.02329696122941488,-0.0020809323982537427,0.0175854401286387
FARP2,0.0042224091787944635,-0.025272698017382713,0.04932988658496723,0.03943375120569967,0.054816073117429004
LAMA2,0.07928370122963382,0.06250412514300638,-0.04747216661565469,-0.028259297260133272,0.05682580246268614
NRG1,0.04776233135323274,-0.012635174962920485,-0.04693341283308565,0.03822925218515995,0.0689756061805102
SPINK1,0.01626690147039833,,,-0.03087770377128083,-0.021750126098455617
EFEMP2,0.026588331907919177,0.10515613419433259,-0.11261752128501785,0.017670107398763273,0.12032643437190414
SELPLG,0.029086569300316292,-0.030710516844093674,-0.04043248339377792,0.10171899389067256,0.03670741640323927
HLA-E,0.08787304740812225,-0.09511732382781175,-0.048510584166827006,0.02958183149344153,0.001907909962526067
PTN,-0.05163159918158388,0.14617337053776205,0.1456861564148685,0.03583351608855025,0.08515280694086921
CD274,-0.0005939399637431451,0.06206289734181919,0.0559602719725253,-0.015665509607052232,0.08805194309815954
FGF10,,,0.05712442392835476,,
CD14,0.016784214810602785,-0.009372205296944987,-0.08444676918581323,0.012989610723014777,0.014426834007868702
SFTPD,-0.019823141405066413,-0.010966634801650823,0.10462995050567173,0.0693471302228331,0.014022457836325565
SLIT1,0.05401433084848015,-0.00674062850558564,0.03714847049966399,0.030337727676410232,-0.011389006829455421
CNTF,-0.017651548901921724,,,,
BST1,0.004444007133061795,0.07632593182282695,0.1299989974470431,0.039010675701169936,0.054219984531873405
AGTRAP,0.003984914893697875,0.017549666604487268,0.04354874511766766,0.023470663945164928,0.029046053701218263
LAMC1,0.050661009445076524,0.06778397189552081,0.04759786701231377,-0.014397421490675513,0.021966871797176043
COL6A3,0.025160841021046338,0.03369657545938536,0.035963201711869716,-0.00037693875836204797,0.053845209843083275
FN1,-0.010531297245797705,0.0821128530327352,0.1429408951114066,-0.06425372711647459,-0.03814385719664183
MIF,-0.006193992363519176,0.03757281583169686,-0.15764371109494238,0.06556014315501242,0.03952309727589105
JAG1,0.006123305781579289,0.07629992160869907,0.0042237875332877,-0.06370911967572976,0.005953476468829394
NID2,0.018129366670360327,0.0632080065911951,0.10599158982512726,0.0010927010104189408,0.030673049871031317
EFNB1,0.024948395488206928,0.06992336353311931,-0.09138532233546913,0.009391984961648064,0.04449445235206991
COL4A2,-0.001084990332041454,0.04469329599893721,0.15740484567560356,-0.02637102118397566,0.05138939678019733
SPP1,0.02859181815973586,0.06255113505339914,-0.16331580236261234,-0.09036639091857142,0.0033124217001466436
PODXL2,0.012202576953261376,0.02038522830160163,0.06546546945070188,0.09457912823713661,0.009178486827694217
FGF9,-0.013669758941030665,,,-0.03135206456945601,0.011090033194367082
ITIH2,0.02889839768493055,,,-0.024463558881103,0.08467194301609181
ADAM10,0.06703976462396238,0.05111389393258242,-0.007797768855300212,-0.06363044377035143,0.005921683891129062
CFH,0.04073537351322807,0.08226459560289416,0.007914086122174237,0.0027314818499384716,0.08595619249755729
COL4A5,-0.05619336530487471,0.05893871107139072,0.043225223404232876,0.05872299964454635,0.051075518535346566
LTBP3,-0.016225687378749895,-0.06185756327521207,-0.06410241924267296,0.007680506380996822,0.01830022883752106
GNB3,0.017823818332130516,-0.008060433734501509,-0.014318765382990236,0.04734229258722348,0.021156615526363724
COL6A2,0.09152578619001406,0.13971229847871652,-0.050258235475831844,-0.02300987693276717,0.045539508712089366
GDF9,0.02993957731958514,0.10410402365162133,-0.04458465692432553,0.08116557510541615,0.030875698852613483
NCAM1,-0.07106989501684137,-0.0651685450334472,-0.027693512141218006,-0.041303129334556675,-0.0655846030727781
APOC2,0.08065145823389196,-0.02453282465703161,-0.033236368594654966,0.07238094810496577,0.10384791563514073
BST2,0.037445081254621114,0.12535954873086388,-0.04032968624489986,0.048732585713826077,-0.004128807209349672
COL5A1,0.048767046905829746,0.040358466711206305,-0.0009556813613286302,-0.017370529518143996,0.004685276170507885
CALM3,0.01141672545701027,0.01617219686341527,-0.09616758121499848,-0.0502017253674089,-0.08562759180745934
THBS2,-0.06030993647836647,-0.0622764058006716,0.12487003893930858,-0.019539526381759306,0.11234592510906492
SERPINE2,0.004848623164537076,-0.047425813733936936,0.1706014551158424,0.02893072633829209,-0.11628638272202782
EFNB2,-0.0008521892707059217,-0.004135649191464625,0.02845121783928292,-0.05927517726870037,0.10889258373718817
PROK1,-0.019360472588630866,,,,-0.03354548202851819
MMP9,-0.033862241709495464,0.12915349836258394,0.0882536776187409,-0.030075627473323038,-0.005467267771123158
DMP1,,0.03861344534130469,,,0.05817524058757906
NPPA,-0.0005210884249982027,0.04039943377172081,-0.07017323170442229,0.04542345475643841,0.016916586980116305
APOB,0.031701252853491,,,0.12008338887007856,0.042775346063717294
C4B,,0.04004696783619622,0.0016850369548001912,0.06362428850565005,
NTNG2,0.0025944532629060884,-0.018424932213722114,-0.007969632257242036,0.02100507704504099,-0.003188381743890968
LAMA1,0.037309248062867395,-0.005223017741956816,,0.031716532808941406,0.046371432143843885
UCN,-0.06029319063702601,0.037901025858375,0.08079042868526408,0.03448908415723337,0.03472884571015277
ARTN,-0.02093785165399011,,,-0.015434545701523646,-0.017327261809081843
PDGFD,-0.0065675328801061686,0.13126731983036782,0.13660181987757955,-0.02502450164970265,0.07827122906565472
EDN1,0.030364617805938424,0.07487446021972576,0.11805299513766142,0.018984583793169908,0.04662706421119857
ARPC5,-0.0328931760279293,0.033228809254705276,-0.10016174994971364,-0.024439199282777085,-0.026802297843187845
GSTO1,0.026957817768134388,0.05021017460339323,-0.034542803694956985,0.006991730437402754,0.05639326109591572
PROK2,,,,-0.0165882882462161,
SYK,0.08297744770962719,0.005113545277874227,-0.030990283634047114,0.05587923667074646,0.05354344113239529
CD40LG,,,,0.0012596116771269017,
ST6GAL1,-0.01932000406437202,-0.0647159906334107,0.05594110124952429,0.08802814808380102,-0.0182227213697946
WNT3,0.03724979383950492,0.13347987382249046,0.06535442500169644,0.05782660310954331,-0.01593747453069505
HSP90B1,0.007508825606183778,-0.04737555258556981,-0.04204896678350761,-0.06727661330667539,-0.04961377259762415
ZP3,-0.006737628522557649,0.016764175211397444,-0.06365162676288658,0.06038164302956371,0.04611847907672936
NRG2,-0.002351713365810802,0.03359191724097745,0.1317675413925373,0.04524928943398939,0.007246494897899881
MELTF,0.0873606824631328,0.0783806169941267,-0.010403751943968356,0.04818626948272398,0.015958401421319313
NLGN1,-0.015623227800865964,-0.03859027265088569,0.09052605884654412,0.006518207497254669,0.058609868758704074
SLIT3,-0.03764543568428837,0.07600286565464925,0.05208523003526491,0.019698123297371417,-0.017284518006941727
CCL8,0.028048534053959875,-0.036043928907080136,-0.036036912639784695,-0.024233076063331496,0.0943641645979117
S100A4,0.06803828711493513,0.04988816487613653,-0.08783499276469936,-0.006169556529358135,-0.02294060912672674
TNFSF13B,0.04013573502836032,-0.0185586604528886,-0.1260798913538765,0.021973127170566053,0.03818181113564738
HSPG2,0.04624501437278664,0.0533229218194846,0.1584870682334749,-0.011328023559108533,0.05388143766091077
FAM3C,-0.00450701976213254,-0.022546849413417416,0.012560133348958632,0.022329622424561685,-0.010831929244767058
FLT3LG,0.07883349701458713,0.06193962015359132,0.016438916378393505,0.08504626002423124,0.10698224272470337
A2M,0.057951920326624606,0.04826826879101329,0.12044730304081576,-0.01701281392898756,0.10054042915162932
VCL,0.07103678171336507,0.028172362427699164,-0.035653986450695105,-0.0606956884764399,0.05024888155862932
FGF2,0.009248371205773726,0.040766354853133215,0.05372923857135777,-0.0006236274775767433,-0.0029869746605244146
AGRP,-0.01765155186625905,-0.014291830203227445,0.06854449570880743,,0.05718262018949809
CNTN3,0.01584665848900174,,,,-0.020724313400066734
RNASE2,-0.013722460461702073,-0.003728928832589999,0.0308171673062512,0.08052267460364326,0.05376495758059504
ADM2,,,,-0.018699644889397134,-0.02679955238244875
GAL,-0.023930788646393347,0.029333570991548194,-0.10062014611503207,0.0735270819832096,-0.026037997480743893
IL36B,,,,,-0.035977144089438126
CXCL6,0.06547386998272041,,,-0.03378747457722108,0.040692486203560745
PDGFC,0.03787848738428691,0.030953560375270386,0.008794621172228591,-0.03679822378708819,0.019849478920975952
COL8A2,0.1476522198484157,0.062235369322793894,-0.07419533521565544,0.07497858841448561,0.003285953417547085
SPON2,-0.004714920861890484,-0.014732260142549356,0.12176816088942985,0.006875918541826016,0.0841928950672691
SEMA3D,-0.015635967723824,-0.03616151501071324,,,0.05831144069775198
BMP6,0.10043009887986062,,,0.027839701458845633,-0.027474800618899686
TIMP2,0.009237867067636662,-0.061092305785129995,0.06578110429698454,0.04313108753051395,0.09444445738488463
EFNA1,-0.06498923954144945,0.04177928621481622,0.11224418612958816,0.030343580952627843,0.03929983838651965
S100A12,,,,-0.020377983714175867,-0.023540912391065285
TFPI,-0.0033995760343577272,0.03433085852358885,0.071156807191744,0.00940185333419089,-0.016617657135917157
GPC3,0.09170267691729386,-0.04608924743561225,,-0.059361500241961386,0.044765856747731536
NMU,-0.029729441645716212,-0.014475496913775872,0.09642620725399709,0.01419691492227898,0.11374006964589185
SCGB3A2,,0.09167591739098516,,0.026889340956040265,-0.027474825212036678
LAMB3,-0.014317075869735168,0.06874834743880104,-0.025747314195880142,0.001610130232254619,-0.04482949862483505
LGALS9,0.03407559411632287,-0.033547034471831334,0.014595870150287899,0.05272810725900982,-0.02667461304911121
VIM,0.028792632385400467,0.07322814741602741,-0.1369056305431181,0.06256889932761255,0.0400758290410278
PLAU,-0.03397709487257244,0.05208458098359721,0.016752708946483324,0.04352826588582814,0.07277986411075323
TGFB3,-0.012158933089007392,0.13649910977700672,0.08320089137702406,0.010070400267626275,0.044117749278799905
APLN,-0.012030652721576012,0.07605622251239191,0.17550121587396528,0.00337335825172033,0.01909008856158183
SHANK2,0.09240092104870704,,-0.020513271463993323,-0.0290826918064177,-0.05910125840444202
LTF,0.046720848076477965,-0.14844854042072275,-0.03587567040201894,0.02987363674424091,0.002046691882657849
PYY,,,,0.09543629363547987,-0.025038085090566535
PENK,0.03823319578811399,0.05157623911006704,,-0.003125043494322431,-0.01836496523012252
CTF1,0.05033955862337343,0.2087903059466383,-0.0004137507062649278,0.06691709870102236,0.031547394320962485
COL3A1,0.030374858215221366,0.026616300527325217,0.15118697007740142,-0.034354127904161286,0.06672042706209667
S100A10,0.027337403352221474,-0.11592954526432633,-0.141526231845405,-0.057060132771754105,0.016067511653706276
FGF13,-0.007823052446243824,-0.015439052651349684,,0.11383673689938735,-0.03413939773020061
SEMA4A,0.032194147166018774,0.0838884589482929,-0.05210286182344455,0.05878263417690083,-0.006890414363454487
EFNA4,0.039436911930473884,0.0443358226836831,0.011162232554049282,0.07079563999334591,0.05178184447416279
HSPA8,0.05470970593739539,0.04166466306610514,0.07871833460639682,-0.011096245025910634,-0.09618829380506456
NPB,,0.12940903874911916,-0.01858770427301268,0.05275726308846858,0.06746165059912262
ULBP1,-0.01660044850937152,,0.05464887444328781,0.025151611939349207,-0.07122466041452491
SEMA3E,-0.04686768030632329,0.05945960388126991,0.1086970356139241,-0.0034674279627743072,0.05555075475271172
ADAM9,0.07768200896303536,0.0645047834960788,0.005246296316011653,0.05439220117299838,0.0905571357572488
ASIP,-0.02620228095628074,0.029132060959974546,0.04500662706161374,0.03357675290387174,0.08356601987815004
IBSP,0.07680256379719322,0.10790487800608005,0.14302748709976426,0.008095436741595494,0.026417917469749086
FAT4,-0.016524853430060413,0.02195261777710329,0.010694199789037176,-0.011652569578486214,0.028528302041731197
MDK,-0.04032680580834291,0.06262787632360371,0.16589165595000904,0.027628562241710158,0.17992933454450702
BMP5,,-0.021195315561337875,,-0.022060263633241286,0.15054377370781466
CAMP,0.10298521780040364,,,-0.02419947278304305,-0.0343727647581592
HSPA1A,-0.013428342628930213,0.028665828077558898,-0.08005364430874429,-0.046062782724269495,-0.05267689687372448
SEMA3F,0.023812379428230057,0.0703345397021119,0.08732781916262901,0.04983204048639647,0.06144839924234227
ARF6,0.019523374724543168,0.058905105517660844,0.012720943497852445,-0.025214201655122736,0.07448067813317605
IL6,0.01690807009390391,-0.04565939764674997,0.02832558260378588,0.058933536722939835,0.014267060584796779
CALM1,-0.016108365020848846,0.09916107029579306,-0.012044282363959454,0.08010715400130589,-0.0581890745535142
VIP,-0.02587972899763598,0.043589618572188335,,-0.009693625408089206,-0.010470900519545698
NMB,0.0014706081989238357,0.0987355506984358,-0.02742892077996716,-0.03454342103994639,0.052568153557541984
CCL26,-0.001600540866966058,0.1177188757062189,0.04315717962665298,0.009804069076941271,0.06511738713929219
FBLN1,0.003685800552324407,0.07143565164618769,0.026604979350306198,-0.020319321361154555,0.09002612784114615
SAA1,0.013359642086272742,0.017745810920258953,-0.07558116967740605,0.04537403231468436,0.05698935982057678
MICB,0.0374976489767364,0.04812474109768574,-0.014973759626322797,0.008749181175600237,0.06954245661540089
MMP13,,0.01305245315624431,,0.015002004718701136,
F13A1,0.08786957250753369,0.0550343129418354,-0.06752383083356796,0.0035902903295831055,0.006180351685644569
CXCL11,0.006300348267894353,,-0.045279276354191135,0.04266845120131036,0.05483205809938324
COL5A2,0.019153748459626526,0.05247838161662056,0.1136788758031966,-0.016886569388071038,0.11527663213382806
EFNA5,0.03481287464131302,0.06466635574557329,-0.036868041246318574,0.051543800115387374,0.026908612082895703
AREG,0.030935104247257324,,,0.06432281096477363,-0.0003750452156576957
EDIL3,0.026502020368590333,-0.04409110326932671,0.17470749413449202,0.04444967544177736,-0.05876545284025548
CD86,0.007199303480993873,0.08321057392619133,-0.07264364066713104,0.06735613502084842,-0.029383527719272592
AHSG,-0.0277550860851551,0.0031762822641032305,-0.04316666842190472,,
HRAS,-0.04343539376812876,-0.038827365701158995,-0.06156446238151025,0.03561873613798911,0.05756867994881631
C1QTNF5,,,-0.03876876393505753,0.015467384161431235,0.1170652687604717
RLN1,,,-0.04458467390430203,-0.01740847009878424,
COL4A1,0.04640258223322133,0.07594570104045473,0.1591619582654893,-0.025205294874706345,0.03633066624973146
CCL3,0.06276102056668187,-0.01946677614684704,-0.08121834854590956,0.08078066099320856,0.003816733561394824
BGN,-0.014527384961862209,0.05166477564444582,0.10260554445318805,0.0005615812839178286,0.039285732139527525
RETN,-0.03126377095506964,0.10574810760664895,-0.12230855116593096,-0.03023548714962925,-0.03382320875243
S100A9,0.005424756097561128,0.08386724020274104,-0.17982197128976257,-0.014421037450850696,-0.02261560815187471
HCRT,-0.019087527173343395,0.09862746141318864,-0.006371002996069477,-0.046437765713822694,-0.009136000587337675
FADD,-0.006621435588703996,0.10451939555787833,-0.04036245514160571,0.08959103609590309,0.03785718052795494
ACTR2,0.06320022792923599,-0.08299760188807614,-0.13069535541871558,-0.07426265990378762,-0.0979324869458625
BMP2,0.0508273358164735,0.02017405595957423,0.051755364880708046,0.016585520659893358,0.019196739989723356
PDYN,0.04749186492978825,,,,-0.005680779219515682
CD55,0.012183135057030423,0.08345020287205475,-0.012551665725947465,0.01827923616057874,-0.034236041980942634
OSTN,-0.019823148162090645,,,,0.0004122369380550879
CD6,-0.02493515949746125,-0.055200625218268545,-0.04596476161368865,0.021142464464461524,-0.027363516979012417
IL16,-0.012172746585084767,0.047991247921886616,-0.03358299674123157,0.11667156219815596,0.02305285077712548
LAMA5,0.008422800693532998,0.05806485028686622,0.04190893791839882,-0.016109239154328273,0.11192190464311472
RGMB,-0.02604629856397254,0.044758120750773615,-0.10328716914831602,0.016931787875300613,-0.020182897047019876
INSL5,-0.01765155186625905,0.1361591230870888,,0.09248048214797332,
IL12A,-0.02842103630577865,-0.05370675716805782,-0.09912901055523012,0.04230967121449029,0.11251365367932574
S100A8,0.02181949948017873,0.07236055754678579,-0.15294596997416002,0.008777659822984047,0.10531062575005061
TAC3,-0.022605863561775814,,,0.01154585819426092,-0.009337456880012697
MFAP5,,-0.03720717177087998,,-0.0495347991260229,-0.0029285104665329213
CXCL16,0.029426804243100013,-0.018612074687298728,-0.028174833441977295,0.08638647544674725,0.06645021122707113
AGRN,-0.011836534492324215,0.0695564405796644,0.17090108328851428,0.013632368466860386,0.05350258512359589
COL4A6,0.004807439370292491,0.047174168266284525,0.023330033109193186,0.11925086923710349,0.01491527962465924
FST,0.0003919446810782459,0.1277139798601596,0.07031303137071615,0.017541272091774817,0.060773371158308144
MEGF10,0.08535491446069535,-0.044397002141662506,0.03101801451998586,0.03990670400131223,-0.02237132055682382
C1QB,0.07058066845945438,-0.06074729249076581,-0.010792316706972838,0.069216964059425,0.10239468242049368
HLA-B,0.04382260090763828,0.0167910171046946,0.11763244011757511,-0.003821757263868429,0.03150692329553233
PDGFA,-0.004510097673721603,-0.10627750016352755,-0.015794066985088884,-0.02104638133531497,0.040630853319096244
LAMA3,-0.0114603923434245,,,-0.03334205987918923,-0.03974201796552251
DKK1,-0.03562046917158729,0.0652749296129968,-0.01200825171414602,0.032522013817542446,0.08141198976947513
INHBA,0.03166216028221755,0.07018415625530813,0.0032095291699728913,0.023206677159060392,0.08098151420200563
LEP,,,,-0.017673831907606775,
IL7,0.10524977464332945,0.1648590651762719,,-0.0024356917376003456,0.07275913087070639
FABP5,0.0068698577613652305,0.1442385057818264,0.08813070790422334,0.07090083854410272,0.07696931641031238
CCL4,0.11311834445588409,0.0055200266084731425,-0.06137994882129175,0.04603040318532,0.0682582564514316
FBN1,0.006035824409052518,0.028394962439245015,0.04255052764279344,-0.01436926008079705,0.07165610652687285
TCTN1,0.06474858613152462,0.044378213115796226,-0.0663732773054889,0.046581932459720365,0.007222986904581148
NCR3LG1,,,,,-0.014004768134855962
BMP7,-0.03819866481332347,-0.009171748767683787,0.07801565549146429,0.016554231740749124,-0.028476362107482295
NLGN2,-0.036353572028006605,0.06222628929822976,0.15145794593985645,0.07947173794521892,0.02467797213737479
CCL25,,-0.03922330331518379,0.02823424593855869,0.0035215924671825145,-0.015012027156348192
NPNT,0.03862192519029854,0.05933097905081961,0.1041514189988045,0.009183179576485703,0.06429427351211443
KITLG,0.024684652474557953,0.05173159816016097,0.07637336644913842,0.04122877955707231,0.014568162361638442
MADCAM1,-0.020719390590624616,-0.02701485826153786,0.003353826359775405,0.08058829369498374,-0.02907949106263266
F12,-0.003993104210347282,0.02737393084578433,-0.019838665424297252,-0.018554543263575196,0.005675520739710382
S100B,-0.002354353075973448,-0.13801347275787004,0.2118853201696039,0.09087471279145727,0.009961276297712275
IL27,-0.019360470462896368,-0.03616158149715129,0.054803679683533515,0.06625437117367595,-0.026455982515925455
CD99,0.013062514412695942,0.13015746906338332,-0.012417331934740433,0.05619585326302383,0.13264438889037822
PDGFB,-0.01691416716074048,0.07112156245326777,0.11732038497926048,0.024220121228581,0.07738754392772128
CLEC2D,-0.016558362304626834,0.08773954895754194,-0.04850047671849068,0.03640837919948829,0.036483379493631084
F8,-0.046174463174557416,0.13016404556503797,-0.02213896689005433,0.05066569078900987,0.04640170169101316
C3,0.05225616833447934,-0.13719896989242197,0.05052725000498598,0.048660215643922276,-0.021078279107736013
DLK2,-0.03201466930509445,0.011147847032334006,-0.09775958426334122,-0.019675086311297836,0.0017066791073587543
TSLP,-0.016972478643044367,0.029123885100634572,-0.03185913587581943,0.01065545162088523,0.08909049711941176
OSM,0.07101132144163823,0.03163296871683111,-0.05088372849947254,0.06730633395831911,0.09997535345543526
PRND,,,,0.049878203746772716,
SLPI,0.06535918213031738,0.11714022663426896,-0.011350295649978097,-0.01242558190968286,0.025627449977162254
AFDN,0.0037552353346774537,0.02675101512431018,-0.03016254495237784,0.0921368574158546,-0.03856628843247624
KISS1,,,-0.04862360576657775,,
ULBP2,0.03529413191688556,0.09409206907421845,-0.033682811817752734,0.10088769255264739,-0.01252863097386556
ICAM4,-0.0168690803794639,,,-0.021059056743101746,-0.02941495927685241
ANGPTL1,-0.01765155186625905,-0.037720211252480464,,-0.005358256658882576,-0.02972708221724569
LTBP1,0.012979812568900023,0.048765041618153517,0.07364179538955537,0.0007038915962865141,0.023315674604522788
NTN4,0.06537918828815702,-0.043637141165255196,-0.036907545871181405,-0.004522444275401551,-0.024257713865735286
APP,0.02140017375202078,-0.053993220169970345,0.15308796216776593,0.004176200081532529,0.00825348372819468
RIMS2,-0.0024619190327814892,0.061349161414610685,0.08545715340664932,-0.021720343514887847,-0.06874817566229399
WNT7A,0.1504296798159832,0.048691886062573894,-0.04765272765318161,0.03926779437894477,0.10186704101609947
GAST,,,,-0.024199467258862548,0.10572766505561722
GPI,-0.0840992649067392,0.05967172561256817,-0.17384139862509354,-0.09327643140635625,-0.06413596311585372
IL1B,0.029195944080557763,-0.011139760916984215,-0.15646106611114938,0.06328861133080477,0.036198911551132334
SFTPA2,,,,,-0.02503807907718427
HAS2,0.027737018041047105,0.12452933687964744,-0.09240197992457615,0.016702084129592305,0.010570516706402815
IL11,0.06504336089597025,-0.024440372075037787,-0.06469303451671733,0.03322072199373382,0.013664034449339385
SEMA4B,0.004007190742595532,0.0029472346743904983,-0.04377892428968146,0.042182469885698,0.002862203282411122
FGF12,-0.006969641927092205,0.15326004239033886,-0.056569701448455655,0.06277065502845841,-0.05307686472743164
CP,0.059710139721710104,-0.10447709655757693,-0.0360919102088823,0.03955452505074638,-0.06987387046359396
NLGN3,-0.0075919547104287026,0.01556906834730026,0.12074736925950538,0.09364130116249691,0.06529063875418765
