,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HLA-A,0.03657284700475328,0.13080673398727516,0.04028372728945996,0.010377709906750769,0.022552911435079103,-0.01855483342200801,0.046671184077396774,0.1563597303804925,0.04089436659923968,-0.040186489693335534,0.03484998258338793,-0.009018946403475508,0.14685301856127314,-0.01893444564845865,0.04063724212874092,-0.022000043093347185,-0.016243602008352048,0.01680855809366242,0.007124033749676118
CD5L,0.009378580546411766,,-0.008393630944268917,0.05136446513300506,,,,,,,0.019684435043978692,,,,,,,,
FGF18,,,0.01161998074110817,,-0.020743190987940387,-0.020245102476433224,-0.021772226591442987,,-0.026122238891759957,,,-0.029749617329832626,,0.008238226437885007,,-0.031240808778732625,-0.02982762911722549,-0.03362426197834423,
ADM,0.08380812970899257,-0.048369485228681265,0.03848644573047471,0.052143636995763465,-0.004795961388641817,-0.0059349600512573495,0.0256325064166524,0.1044545377004883,0.02391224623108013,0.004115856773354271,0.0665927734270028,-0.016568037192976136,0.08452205789887883,0.006512680649782361,0.05555221650490722,-0.021818859108724102,0.041242943188901926,0.11625223216651084,0.0340626360023342
CCL15,,,0.08067786056362271,,,,,,,-0.03358908429579016,,,,,,,0.041232108105407395,,
GNAI2,0.030696062642001105,0.11502827029553289,0.026305794333450358,0.057833438377928856,0.0408814207385766,-0.05590201861191886,0.023389797349368472,0.0727309637128865,0.005440964016330939,0.07019656658593894,0.03406234170084461,-0.07464081300089301,0.08276461224688071,-0.017769914149186137,0.0020826130917477397,0.02371568104779646,-0.03924494691998569,0.002673589996671543,-0.02930188543095614
HDC,,,,,,,,0.008305482452664442,,-0.01725871577088265,,,,,,,-0.0408827201917894,-0.02449283918458125,
COL11A1,-0.026431897365789735,,-0.02449182716217038,0.02920172696121388,-0.007352393776005323,0.011721884391418462,0.0055314509061946664,-0.030199959100419484,0.014496803974359991,-0.01579626916516806,-0.022015578929604766,0.02794252792613041,-0.03195586168805015,0.013016821057979782,0.0653091765115407,0.05037934528303284,-0.03028440863430671,0.060896379098635114,0.046117340893353925
NUCB2,-0.014774510740560087,-0.020825691292803417,0.008136879305303048,-0.0004322165045725619,0.044392407907724106,-0.0120509333971011,0.02923682679522754,0.09899512697907126,0.02114894871642778,-0.02485200702050087,-0.03228692811456239,0.0518788769542329,0.017194231491241704,-0.020286884208641845,0.014893324665976503,-0.008536457062074669,-0.004828165169389665,0.03262677082756751,0.021202491114251786
FGF16,,,,,,,,,,,,,,,,,,-0.002686230991519676,
CXCL1,,-0.03334992715426379,0.04002310211283084,0.05644671749556677,0.08304962389014557,0.0015311610302151497,0.04870569651841518,0.022437220157201006,0.014465031177004168,-0.01290118584535449,-0.008981963880990049,0.06703983267657589,-0.02856312026594686,-0.05419507965007159,0.02579831408644021,-0.009722039310094775,0.0472080948757667,-0.041152838919286096,-0.006353792486339419
VCAN,0.0020180572352842653,0.01898866911074952,-0.029899099686132434,0.011643781336468893,-0.05273698021953296,-0.02778283591133758,0.03160932273857337,0.10281784615654568,-0.027887782623559315,0.06579761343912331,-0.020931670231293,-0.0013910925101494553,0.12835553995592,-0.014432240072323977,-0.012075224980756642,0.01611472598443739,-0.04121603565985863,0.03238434245175002,-0.042654531998389145
MMP7,,0.0028949373929030124,0.02067105248719213,,,0.0035254103892723523,,0.06731975645621004,0.02499028336884707,0.047090291533097656,0.1697396093247316,-0.05224557625168966,0.055933082177751385,0.001864207093470364,,0.07384321245743751,0.014670832442852728,0.0966845392919055,
PTPN6,0.016441527265603748,-0.01647664810926606,0.0665097479510546,0.014169019881235654,0.06839849354499351,-0.03760786023584136,0.07769963393130251,0.12447896048165072,-0.024052256290626194,-0.04093162779970078,-0.03881770026328581,0.01715307780065563,0.05383579945869219,-0.011860789138495656,-0.04155546643854474,0.024034361166081555,0.010358059317615706,0.00470692805983215,0.11660194093178042
PTGS2,0.02592933884490637,0.0011652983323897819,0.003247770172491923,-0.02164212213250733,-0.02820095177730911,0.03349344203163239,0.02073500474998769,-0.0416720738130446,0.044080505533827086,-0.0275142956572154,0.0160663532598845,-0.008819974107587142,-0.017406732240966425,-0.051075819391176065,0.025052450657948314,-0.04647263935150292,0.10406330430388312,0.05950043177294727,0.01595042148254761
XCL1,0.002710402028955921,,0.07009946739095915,,,0.03137613267223816,0.02605950432002102,,-0.01718844642816528,,-0.029497764162815764,0.042479390450688735,,,,,,-0.03238323705127773,
CD58,-0.013427818558236016,0.037941976816329395,0.04471670073236023,0.026713374835582178,0.002530227483368125,0.03732428409232161,0.01406011459348087,0.11257231201266667,0.024465767563267845,0.021203145772057175,0.007600848695938525,0.020145006532714796,0.07210714577966525,0.03457370365997215,0.05689152699002413,0.032037163812547474,0.03227028044863128,0.07804762948482699,0.0006206431178899154
TNFSF14,-0.03352715182108936,-0.011954026597622278,0.030348821702594158,-0.02529226512708723,0.060532843679793905,-0.004745392692514116,0.02072916746536243,0.07362279605622798,0.008507560509106374,-0.012601063785278706,-0.0029417526730498786,,,-0.0269566547516595,0.008024665866557404,-0.02610430023065814,0.1194623264644234,0.08008151211171506,-0.04133199812424684
CNTN4,,0.011509985782819069,0.010495259130614358,-0.019798704458642884,-0.02384654601600999,-0.008384051808645817,-0.039324809344251546,-0.04752451184044458,0.004983025023017108,0.018821488384069933,0.0205503696082178,,-0.04387445064607752,0.010352458714987302,-0.02880831804736177,-0.020310465299272676,-0.04401856372723294,-0.035681956163601085,0.024250494489189825
NTF4,,,,,,0.03484446691167147,,,,,,,,,,,,,
INSL3,,,-0.007966820084137313,,,-0.020245098505474537,,,-0.006355833930150061,,,,,-0.01564709517273639,,-0.011591418188505719,0.014567111485918412,,
BTLA,,,,,,0.016559471780230532,0.02361931825635171,,,-0.016091989442194064,,,,,,,0.07855270965932176,,
MFNG,0.008875245621155657,0.050224924529902945,0.017235684351844412,-0.008814264458634521,0.05047430319498413,0.03444311235026812,-0.018470774369817866,0.09594597488851103,0.029261452984741382,-0.02462980640316424,0.06272720510410668,-0.006803268897880608,0.04280054905717388,0.03928796184832387,-0.004436017543581037,0.018713379439369873,0.000803545649783131,-0.013684712217220259,0.15412729202698786
ICAM1,0.0092246055284261,0.06163019823873399,0.016793536781965986,0.042710817097863694,0.07766845162324774,-0.029570332212709768,0.009647908771412897,0.12870832253765546,0.04823153113964917,-0.036470420510344395,0.05005241871441681,0.02755213914229968,0.04536480044163037,-0.035369976372503796,-0.04589615320005541,0.0038692993778518046,0.06812404119818667,0.12091361282608909,-0.07966417673887936
PROS1,0.06561163461284786,-0.005710386100185008,-0.0011550236685454601,0.0016062636891773778,0.0797540503770184,0.045583328704098855,0.046954009279826764,0.10922157330194969,0.0013762049613715913,-0.013087202473519103,0.0715606079463763,0.07354298644975764,0.026802797176682817,0.06476542974137219,0.012439897146109257,-0.012780650385462835,0.08538177393738816,0.05899206651856907,0.06185969269003032
CLCF1,-0.0045430558856543336,0.03948529808180578,0.027437887849015644,-0.04492123563016065,-0.03528401738462202,0.0364313371247525,0.1166090682489995,0.07630802447669768,0.060082871020327014,-0.025517842403849588,0.03312282727657985,0.024791871665283356,0.038566578351848485,-0.007546445557578386,0.0186698377689482,0.009105895683302724,0.030158224266236537,0.13204884277863913,
PSAP,-0.04679010402286775,-0.06974128696516536,0.0832992946580915,0.03748260153586079,0.01792835607010905,-0.020249343418586314,-0.01425522263210417,-0.07538305221392053,-0.005664224743224282,0.021435465652600277,0.05938765573906173,-0.10499278348021711,-0.10357610744552645,-0.0016604512065434135,0.016719906458542953,0.03093925574447617,0.08115221911392209,0.07155390924947141,-0.09195095943016976
EFEMP1,-0.013742057666810118,0.062361174680703214,0.06108321751960736,0.00642163681883491,0.002344184451970791,0.015131966940548417,0.054361832503110254,0.12368060208686009,-0.00368259918189439,0.019383683551305732,0.023440691470911237,-0.014047478234886418,0.02972213930114816,0.11612258562177549,0.08718766489277112,-0.037611079538525355,0.05902977821824656,0.14511153940375246,-0.04270237583772397
C1QTNF1,-0.012541780425566527,0.028011523737800165,0.10403725610042638,-0.02516219365121553,-0.03752630293895219,-0.022811529551549505,-0.007452537104780973,0.1129449288688789,0.07074776988137599,0.09396618141101395,-0.01742489461081817,-0.010210624163331994,0.10614553317090758,-0.0011202406447142744,0.06033006719146781,-0.020262166262309797,0.03797398389250205,0.04464991172674992,-0.00991996380799084
ALB,-0.014999667792242108,0.03936791979632325,-0.02576445656128469,-0.0025697873792677075,,-0.011098407029827662,0.02140652120123813,-0.03156182690707479,-0.02117394423349262,-0.014312147023172968,0.04604949724594683,0.015233136539521285,-0.013449709166450632,-0.03587303012789223,0.015585931674324718,-0.007621840107721565,0.057186058668602296,0.051739908008486886,0.0049537966265172755
CCL13,,,,,,,,,,,,0.04462684407623768,,,,0.024741034199119303,,,
EFNA3,-0.06322951537610007,-0.0016516857045194532,-0.03435592278292894,-0.024618991128823774,0.07029670319145075,0.028434140489820018,-0.008128341688936884,-0.11641744142550167,-0.012480654707248847,-0.051624643467395114,-0.0021533934268314265,-0.010615918744127492,0.015289013207038809,-0.026605695488202744,0.03959982936024641,0.07178169348789754,0.03614258966322802,-0.050153760448573205,0.09309127145130953
DRAXIN,0.062448255446847144,-0.020651462928821994,0.016829487151372186,0.04754564582342567,-0.018550693395290873,0.010278897348643692,0.0693098712920879,0.09070217419215784,0.023574595075598052,-0.01149195173626244,0.03743476373317861,0.03416888100153451,0.10104187529238896,0.005732834833494962,-0.01148157336702753,0.02628970625327029,-0.013256476050268215,0.016537908200528122,-0.05372238373262085
RAET1L,,,0.132082051247838,,,,,,,-0.013764198483134628,,,,-0.01583990658705633,,-0.03171428774928816,,,
NPTX2,-0.01543659762952017,0.01702005320610121,0.04740187613390128,0.06432556558019348,-0.0011946411976186256,-0.04654610833134711,0.01626886366446747,-0.09738681977035378,-0.03320246075869157,0.01867410991169483,0.04306835436587689,-0.042072743337025806,0.024314409840273808,0.028489015056791554,-0.048765886858183206,-0.009827805230654673,0.043106159726160685,0.05795576360381862,0.026481340436536296
FGF11,-0.015360320053362261,-0.04461960341939567,0.019201646455174547,0.016669543994384087,0.031223691797728284,0.017010037194412225,-1.759880059351242e-05,0.18533065483415603,0.09322419592084977,-0.00384361442740749,-0.03160537243370077,-0.03184454153621233,0.0306071363307008,0.06017109884712007,0.0233155076983109,0.0539434469033161,0.029960489349600047,0.061195842028027275,-0.0569688619252612
CD59,-0.0507368411056137,0.04920244423930552,0.04845432870040289,0.03197441057300068,-0.03164745813100854,-0.06450237056304611,0.013584281449436365,-0.08204345056440641,0.014327656570077878,-0.042941857276761246,0.0895282400777007,0.02993522225201145,-0.09762697319295663,-0.012229641063617278,0.08309898777320884,0.023547765838098655,-0.06343036072311396,0.033290619847306344,0.08559478538873008
COL9A2,0.023931138865722963,0.1078012820870436,-0.0032713228243446265,0.02860305376824561,0.035887698379844644,-0.02000961225564894,0.011670929482801221,-0.02493023820619257,-0.021388064052893473,0.06078176308306928,0.039977682023222556,0.03105773370390117,0.011146645404700306,-0.005434270715055426,0.002285101203550991,0.020078550251563056,-0.019028861380153195,0.015469354577284605,0.05883396189241206
DLL3,0.012260727053376323,0.06288794445314107,-0.005405322930871131,0.00810161981279246,-0.02644449534026095,-0.02006777587103103,0.00015603446598658286,0.07992052472153216,-0.005715085433046373,0.07245194481220259,0.017906209357576135,-0.03475473410699996,-0.007246366915079939,0.029850907131374397,-0.05101910452647077,0.034480204194255425,0.04668479207579879,-0.03547294525331349,-0.04947059730303547
FGF5,,,,,,,,-0.009087538903496737,,,-0.02162782044562493,0.007863029245749971,,,,,0.008536306795504461,0.08139030106814792,
LIN7C,-0.04307000419360171,-0.006845933437133074,0.079226480451018,0.061456837332935124,0.06303092873043918,0.006599692463934785,0.006823708799523098,0.013117214181069443,-0.019071512217542046,0.01265079283308701,0.0033849350009625685,0.02170034709271046,0.0647724108604953,0.012853030373203466,0.016151090686727054,-0.01328377414203784,0.023731341937178102,0.0333633279323284,0.10003086714642251
GDF7,-0.021229215944607145,0.03949028231135518,0.025227770679583608,-0.021245418736703825,,-0.004353769944858221,,0.010420028444233028,0.012515745485146246,-0.012601063295601346,-0.039755297969317795,,,-0.013578739360887174,0.04142407574831396,-0.0212212703427225,0.1083202331446707,-0.03744056977927234,
PSPN,-0.008030332119556638,0.026927404530776848,-0.005914929524249982,0.011857378914503803,0.0021975302917217766,0.0541683909373983,0.04595370803066712,0.013359385165678327,-0.042487561461262466,-0.03566036424325635,0.013560347798610022,0.038350777009695663,0.019462130026509546,-0.033770821473679415,0.04145427034105639,-0.0066245250994402625,0.04458603283047356,-0.06930707252188992,-0.06731464657046561
ANGPT1,0.0026090925568629094,0.06244062176742968,0.05803468055925619,-0.02439284280997038,-0.003696135007578804,0.0045017424370821305,0.003810317787978786,0.10838736270791624,-0.00682071839071375,0.02442237816603878,-0.00912858715237111,0.049114797514646834,-0.031586928874224075,0.017108812201724537,0.03691309992059355,-0.011110102636210055,0.07936832469231497,-0.036118085990358685,0.0599707976044482
PNOC,0.0011919990502868001,0.0054378952902634,-0.055177950041548254,0.025488553768077567,0.09083295314116177,0.058161008791628555,-0.00617807752842142,-0.06170544806523129,-0.039595232492940745,-0.00555758245833342,0.015033167802899818,0.11959125243900168,-0.06635953547637066,-0.014439691165070443,,0.03500228840405188,0.10762796613824584,0.08913849947456304,0.06898935273828068
L1CAM,0.028710285462381687,-0.0674722240778222,-0.044102848193421314,-0.025407685819166366,0.008361407717689208,0.03806630302390921,0.038377222071653616,0.03341916419378753,0.03167637829998078,0.010654848713965333,0.07866881994086798,-0.0030657278644282806,-0.1046124141139373,-0.024638340899862922,0.04712139954598378,0.05935180417398833,-0.034106645287092806,0.009734746064233812,-0.006037212869564043
APOA1,0.06283121742962847,0.06906777286295009,0.07314089284209828,-0.007036120191151148,0.020675992017787713,-0.022233103372704444,-0.00841473817237794,0.00023010528878616114,-0.03615095275526079,-0.020393611112667544,-0.007453479423236589,0.01581540499260594,0.10890001229360208,0.026170218853382093,0.0018258660287116637,-0.05891495332370155,0.05104764721543997,-0.007984679992860575,-0.034527211405932144
PSEN1,-0.06762647988149596,-0.02888106605207237,0.04245825709485202,-0.038471976861060256,0.0004252733553146389,0.0451592841476071,-0.07126456332221388,-0.017997455554438515,0.0010395711785198332,-0.030527651489788418,0.02100739334046514,0.06898922987596415,0.12091574942504421,0.0009403386779807309,0.04399220223135427,0.045954977140469214,0.019617227832676134,0.06641137253190361,-0.0028508669233595404
CALM2,0.04139220951285773,0.0882317072258134,-0.02628145254305288,0.03618298553599456,-0.00322043983334424,0.015647470463984955,-0.012224833879535038,-0.15545773659632423,-0.032543597662110874,0.04751247753710832,0.012316693860700405,0.02271328935141187,-0.086432914188222,0.020531395853634112,-0.08951091347045344,0.030267858417196328,0.042486292138153456,-0.07661556179748585,0.06251991410127074
CLEC2B,0.04087944574211079,-0.054814411509096446,0.038829922894352886,-0.00329397127966487,0.03789290724339577,0.022463038928098422,0.0502949106596274,0.09452914544233884,0.013568194813112914,0.00258338723931851,0.029430162431977637,0.038047408304705564,0.040915789293102786,-0.01683966011353876,-0.006014506793045397,-0.007244070615242625,0.05243341165840063,-0.0442210031568997,-0.025238946400593324
NTNG1,0.0027670314112534515,0.02363031213147699,-0.01636936994634593,0.07408469620660106,,-0.004778665805674042,-0.04242640422133703,0.012457266787869984,0.016999726039116356,-0.010966536437265594,0.051255130799255505,0.008884888541060643,-0.04328241373529727,0.0059423675322692335,-0.0010360543193889753,0.05239827868303022,0.1189808500577598,0.08866642078239825,-0.007006831285739427
LRIG1,0.06880349775371153,0.09338052782952568,-0.0008151889095998363,0.022227069943259223,0.020358784912203175,0.024364294881488262,-0.01925422752549112,0.030885742261579124,0.05112020958152846,0.02510800227539495,0.016058566041342228,-0.08006224894054084,0.09416070684195375,0.012089747796852991,0.07983610360570616,-0.044774761459158076,0.06611894666624453,0.04394576452886048,0.0296954523460204
CPAMD8,-0.01867988812782006,,0.023414580871460772,,,-0.023946339078714074,-0.021200096484528873,0.07812548452127031,0.016077696882973135,-0.02332352622118931,0.06215496600758533,,-0.04374515858160321,-0.0152546170459278,0.08320404524159518,,-0.025760012896389184,-0.0265481701306548,0.029906417613353595
GHRL,0.03436592906017549,,0.03681331643934061,0.1095227210457286,,-0.00476145552094084,-0.03590392318132131,0.027000211828173623,0.02429500710765575,-0.01149195173626244,-0.02412120385194675,,0.10787790291899778,,-0.0461721666029301,-0.02295492401266063,-0.017599185441663327,-0.023402488205051628,
NPY,-0.027404124925056006,0.04005814025374839,0.04392449617530754,-0.044991407672611936,-0.01918029884587224,-0.008976829301640397,-0.040254825397298376,-0.08053873966417911,-0.014083202073324346,0.04332750065778098,-0.005393738596840316,,-0.04803636794580894,-0.027681987033517104,-0.03525584212913819,-0.01944013348608929,0.054956489357920225,-0.026505100854540217,0.01589663342456561
MMP2,0.00589072173696592,0.06661115831080357,0.0059304245799344886,-0.028533614353065718,-0.030596033374290302,-0.00045160188559975465,0.047054060188713935,0.12631059332607023,0.013556929987614397,0.0031842234723165634,0.0969242358136066,-0.04833176240805813,0.1199471475327878,-0.06172026255846297,0.07984205099599166,0.10197073005522926,-0.016816446836566655,-0.005191727644964688,-0.0004902964104119922
LHB,,,,,,-0.0208554529037524,,,,,,,,,,,,,
PPY,,,0.037290380619138586,,,-0.0026357616877745642,,,-0.02250574567560661,,,-0.02508669162758523,,0.008654876527768097,,0.055603316412579026,0.06530527305506019,0.016698993188704936,
ALKAL2,-0.027973286183646015,-0.018583735973116085,-0.013280430892106428,-0.017052929390947217,,-0.005781239295548086,,0.03504546295257125,-0.049065508949159634,-0.03055576260122507,0.0631155329608667,-0.03264052117197361,0.05130439451612882,-0.05311302794482357,-0.040496394084146216,0.02726929945092148,-0.0010352394580378612,0.07636772339295302,-0.022168999376447004
CSF1,0.022370962366249268,0.057962137611413236,0.031580551994523566,-0.0332887858041558,-0.0029768814606376147,0.003754582559651349,-0.022586178211568365,0.12558453853852744,0.008313752062475898,-0.04614869483163128,0.026629798539527228,0.04584435305990286,0.10009180866144422,0.01358798081414256,0.051876315430735204,0.001342230850757988,0.04367834721797622,0.023345404520047745,-0.058623060728486595
SEMA4C,0.006955174596657343,-0.01073468266338607,0.0654058230575925,-0.013566196315784113,0.008326416173778104,0.0004949685710468472,-0.00851155771166639,0.020924430760562128,0.004156523205342737,-0.012301724969751068,0.04576362383432236,-0.0208762627611709,0.07882340224010233,0.009503452892608826,0.07218495651833032,0.015951726083935743,0.03168751051939007,0.033304809294728704,0.02913298571771668
BMP8A,,,,,,,,,,,,,,,,,-0.03179244620664683,,
ICAM2,0.04061278418371588,-0.04067730569657504,0.054047426459114804,-0.008663104111407782,0.08653549091369266,-0.05114609383381243,-0.006801696764171049,0.08930283476938353,0.013973172121905917,0.009204668788933648,0.07437084700189807,0.017420108303785948,0.016558990969552028,-0.02150844858400578,-0.030186599150851947,0.013932018698176785,-0.034408461296160535,-0.07372367486087202,0.030405031002511344
SYTL3,-0.013714932851928893,-0.03914273492697754,0.04017950407706239,0.0303676280136601,-0.06158555626256645,0.062214014463745214,0.007625171795378544,0.0467052775212816,0.028485248105893396,-0.02588932747564461,0.03448174554397856,0.0916669578438319,-0.0002320304106340137,0.013700288744369125,0.12561587791805617,0.03737975200609151,-0.005417945312594263,0.051318363134773184,
IL1A,-0.02170572978665941,0.02580388825088016,0.08045861644201759,-0.005157637719398305,0.0664144491645344,0.019996257301007552,0.07728631641851243,0.06408669673201658,-0.01367403245984106,0.004175744381560767,0.07207032747164424,,0.05956909884267913,-0.035776862452155174,0.013806620771423904,0.011783311837884343,0.06596980876928708,-0.028746827980202286,0.03574485408281641
HLA-G,,0.03883805306220163,-0.027353102821343303,,,0.004027736776819105,,,,,,,,0.03996159238242519,,-0.018979917549195324,,,
PGF,0.04830107405013695,-0.01466390991899561,0.058376678999873255,-0.042091225029028734,0.10358475304149431,0.009921312873745765,0.001619604843263852,0.09925159428366902,0.004568259784243206,0.0077338825404777425,0.037845407537979776,0.039298434966292164,0.08893691590041095,0.023006945780208055,0.04977810376822869,0.004225747063872676,-0.00356278984991535,0.006929932938863348,0.06015161989605948
LGALS8,0.00448063885303103,0.06965327376209385,-0.010491999967875233,-0.0310856957711895,0.026655693613567028,0.006528625533554813,-0.0055419915719574254,0.056386169198087734,-0.01608570439873143,0.02746763639878047,8.270719529992606e-05,0.0013995026979428695,-0.010790992030542526,0.006590403885017573,0.046239465372422885,0.002293061087830294,0.08854717879340195,0.04794047464859461,0.03647109354441091
DKK3,0.04861941132989368,-0.0146606750346251,0.0031125560130078893,0.003513063272862204,0.040345789063291546,-0.03454486805958033,0.019554889766047526,-0.10131666264119274,0.0075552711621932585,0.03571678716699021,-0.031621589421985875,0.010615832470826154,-0.14228043348579195,0.016935718816974712,0.06697257430271951,0.0017658305660456458,0.0320772881796792,-0.0843447009640298,-0.03509048671637165
COL16A1,0.06346221732791582,0.09915830460576489,0.004529574260405798,-0.010615630921958105,0.0026101692297371653,0.0520065999054457,-0.014146702682730761,0.010773853763622245,0.042018426719916374,0.007059443505050713,0.004761895586641572,0.020711392159937763,0.13238895860673128,0.008697066945810178,0.05121839356486561,-0.0025451372130534753,-0.02098588347424443,0.05295703282407045,0.07660762196840042
TPH1,-0.03479965435822831,0.02831239038052342,-0.020084124243645002,,0.04896887128698663,0.021982452251163975,-0.020810642939415435,-0.02702705059483429,-0.040345275069833465,,,,-0.03175225504145577,0.09982292841773029,-0.0063025783913646894,-0.04591531747586644,0.11575933328296893,0.017359741930801323,-0.033019377959664
TNC,-0.020263791896383873,0.07120074605198484,0.08982700717931848,-0.022650694427254012,-0.01940011450604608,0.03423494018849526,0.033436685565058924,0.11599247727467336,0.02139546575852631,-0.022769854996328918,0.016672305211679183,-0.024025103900913877,0.08271468481709476,0.02837118034184904,0.05534817862414819,-0.02148396415223666,0.07349921744990119,0.1527605071351652,-0.03142746823874584
TNFSF9,-0.01867987926204123,-0.05089357820159082,-0.03571392724466419,-0.016271779193573848,-0.03171972014222342,0.060830104302581886,-0.039552325916547795,-0.004131546954461538,0.020577713669428822,0.024449873158501067,0.0022302102788083963,-0.010616868465002108,0.04602046108322033,0.0047425496641792415,-0.01714798128755615,0.060441602799081555,0.07752108519085764,-0.036664437410178476,-0.021353551640272347
C4A,,,,-0.016804897543160377,,0.11983011881374123,,,0.01541787140546353,,0.05868882103538272,-0.02974963347410937,0.035920798268391126,,0.10677722858401921,-0.021445083572698826,0.05476015242882094,,
CNTN2,-0.03735243098405205,-0.018938876686454453,-0.021723252788298477,-0.010587008313318293,-0.053914659836362885,0.018080409585784902,-0.04491187700875169,-0.027542621827362796,-0.010243598802182808,-0.007561784028545371,0.013242144869579921,-0.01881364617934463,0.020220303423712734,-0.035539988280969596,0.002678077533838941,-0.059992946908825444,0.10727274018047013,-0.03680625322803316,0.04156636233114792
F7,,,-0.0017382174326023494,,,,,-0.022735719885910676,,,,0.04812107870879599,,,,-0.021221272394767485,,-0.017092376325186565,
LUM,0.018241746904167574,0.024147404280093297,0.07908008312078553,0.02758239310370574,0.03908297688932019,0.009672764020544178,0.042584969515235715,0.1474068446342468,0.021783559390051343,-0.01392478502260131,-0.012162208170307474,-0.02019860977119095,-0.005676806887016472,0.015882415400665918,0.06654618221644526,0.010829578928564475,-0.03590275903354327,0.019972564254958046,
IZUMO1,-0.017849216389202237,,,,,,,,,,,,,,,,,,
BTC,,,-0.017776046801437226,-0.02629667994834698,,0.06841824232696593,0.0207666929881241,,,0.008713299717338524,0.0022935205921176356,,,-0.005457568075692353,0.029985096799860927,-0.0021495253906696605,0.08638088670895948,0.030891309804158815,
APOC1,-0.03195257728826564,-0.14044292810326658,-0.05193328440168792,0.018011051169657726,0.007397509725525131,0.07029661033784221,0.01807723776985892,0.1263399086122449,0.007077160591621094,-0.029997999947702813,-0.008276999549482281,0.011219659679692903,0.05343712123619739,0.014191152533166287,-0.0003101726408196485,-0.022650381484935905,0.03681348484515302,-0.049288004160976576,-0.03756162389364118
PKM,-0.07705465641951023,0.04297543927068233,0.03203157578675023,0.016798947974000687,0.012384145422323252,-0.018467105314844523,0.006800254815687111,0.05450381543878045,0.014561690469636257,0.026676498702012236,0.004135547336068913,0.01472828456951336,0.05976781107509038,0.027859178282908466,0.04949771253138883,-0.015290859032530925,0.05173784171310229,0.136352250326656,0.04639437002369899
TNF,,0.00897594368506345,-0.01490831168201753,-0.02800224941575908,,0.009446190564883848,0.020227996464544106,-0.03336749006736159,0.002951501904094132,-0.016800979460155914,-0.0008458876944038028,0.013332488206730289,-0.01181841285702562,-0.01583991090739442,,,0.08450535738609234,-0.02553967239166191,0.04119910697846276
GNAS,-0.011287374761376598,-0.058449729983446004,-0.02337372938626278,0.019882359031307275,0.020955295023522932,0.016116075597970198,-0.01339447105910054,-0.09040119730800189,-0.0083526202757663,0.08291176339133383,-0.008653532934961444,-0.02701436902032731,0.1130388509771498,-0.0055423931292067396,0.018797842335945773,-0.06669079011455606,0.012561946249004724,-0.07413193566217215,0.045690201715672285
BMP8B,0.1290306176640021,-0.027086737736960163,-0.003370609527588715,-0.0465521698752684,-0.06348799149036291,-0.03193404738779845,0.00541658174301818,0.0029068246070850395,0.01378614539353916,-0.01115567766919907,0.01770169621794085,0.07208992266616997,-0.019041022135246326,-0.012037290476668561,0.08436128823015861,0.02102737043614344,-0.0008559611998607239,-0.003591891854256983,-0.001002371419580721
LIPH,,0.05852067263740799,0.0836516530243759,,-0.020439572648395007,0.09130575319671157,,,-0.021510915970392033,,,,,0.005067877687647605,,0.0014929346561845264,0.07937433883210221,0.12178441534686141,
CCL28,,-0.027115521867296835,-0.015763290300280883,,,,,,0.0029153673355284265,-0.013194811077672312,-0.03233021174913289,,0.056581168366741715,,-0.021616795415985265,,0.06065711492590654,0.018099989285113565,
PTPN11,0.03701953417263452,0.023265884027573496,0.012480155471865144,-0.022164192367527768,0.030610131965322373,0.030202334752530525,0.04348945612422686,-0.016090165107822248,-0.054132319550241,-0.024827184857279663,-0.04043939239955933,0.04823404069615066,-0.027775861655937765,-0.024823927823559248,-0.07940514061464675,-0.05571385218056273,0.0015663107771828246,-0.06854174158977018,-0.02685966353614707
ADAM12,-0.030875180496974523,0.1135621402051999,0.09981671441621259,0.01376973331346775,-0.03722161338034984,-0.039752251362191994,-0.03925980058308232,0.019229668159268402,0.007365834687963856,-0.012751964645344017,0.1371578417367293,-0.030302194799901913,0.03724783674330458,-0.005484369497462517,0.07751567241196787,0.06284659023341106,-0.047654310802232466,0.010144136249897316,
EPO,,-0.02284686623317122,-0.01419188311033112,,,0.03323503989971135,0.06274332606439781,,0.003137609819304812,,,-0.009071783248476026,0.011359443609094789,-0.01834139954029583,,-0.020303071909105564,0.03987411695302488,,
EDN3,0.00989598856894652,0.007759103407628215,-0.02530270020733282,-0.03019489426762986,-0.024110439488309668,0.06089004585436138,-0.022877031042864655,0.0571614236967338,-0.018512595086903328,0.0205397145234559,-0.025259949222061037,,-0.04077741783207909,0.05579718148324718,0.11575725454088455,0.03742813839111785,0.027009928618737633,-0.04072482674845788,0.1282967271359487
CCL22,,,,0.13244868919433017,,,,,0.025890561888142073,,,,,-0.016772929044160678,0.009781454908453254,-0.01781506175296087,-0.04056694548122533,,
CCL2,-0.036177591028099115,0.09706969681682263,0.07084540293144027,0.011572971542743168,0.031422100530285615,-0.007047065724532017,0.05219126728658218,0.032384046654339436,-0.02228854145952304,0.03227665040903187,-0.010822734293904254,0.030450226336013485,0.07751246812436713,-0.019137240752010815,0.03406641373654069,0.03105277540905964,0.032044882141935314,0.10599680298258571,0.003927292672839949
