,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
GSTP1,0.015495809154287745,-0.04922983898037536,-0.023771213390623987,-0.08740603694197521,-0.0008577517254784625,0.08127045851646156,0.1438213140548835,-0.14840932365372342,-0.08583025222345936,-0.03423084742118146,-0.05559824552250472,0.045170650438638396,0.1663710336538001,0.03163258294731341,0.0271627686892834
VCAM1,0.003420226444077832,-0.008383388244472097,-0.049952470031524816,-0.01622049316123955,-0.008407475412827946,0.04133936893261755,0.059788446402925646,-0.100259055279644,-0.04549686206492352,0.02163996106015561,0.09583192393533498,0.01944259624964924,0.011591705813856592,-0.00684791422992091,-0.013305174655068489
NXPH3,0.07229917466241567,-0.05050427942097844,0.0679631853124455,-0.017898156090598336,0.04057036015648341,0.03411220884172194,0.06035296375774734,0.028632447379226773,-0.029247595340506364,-0.02003408857372951,0.0109071217406937,0.057099789433463166,0.13823207011952243,0.03082596905088547,-0.022627151047246663
MTMR4,0.030136884399089976,0.018936707782446018,-0.001435248897970463,-0.04973614710959135,-0.044222307651107656,-0.031489979235889365,-0.030252366879632696,0.0950611142135792,0.028306766069085415,0.06452623964916794,-0.032968950632557635,0.041615524171239496,0.06617712498891826,0.006207725322286067,0.015889444880484906
LAMC2,-0.026239637476971594,,,0.023954186275990594,,0.01827869420707864,,,,-0.029657143566829178,,-0.04067814739001077,0.043906168210805695,-0.02743891859353587,0.05761419092258556
IL10,0.0036018925090679148,0.01956843986727037,0.0021493529671259568,,0.06763317634988299,0.054499828813049274,,-0.026638036558120696,-0.015053562540926133,-0.06466916906637435,0.17991386392935818,0.07648747971096355,0.0001475540425485343,-0.003961044575992494,-0.06388887621453783
SEMA4D,0.03786331416945059,0.020435648837924935,0.04760204350583051,-0.023241351896673597,-0.007088752351479799,0.045552697496655574,0.033103943784679755,-0.05111918170047911,-0.002791045445747358,0.04064537207678951,-0.08055515167481529,0.06093246542179095,0.13449180617264478,0.13869537776464624,0.03563490618062587
TRH,-0.00032892182040109475,,-0.012828065636180004,-0.061963838256960634,-0.015874547459786528,0.018150377577510157,,0.07591284374969252,-0.039379380963139324,,,0.08831763135191645,0.08651955349810146,0.10348053353725521,0.022758001377341203
SEMA6D,0.01251345520898589,0.005894104396801826,0.0756271874569968,-0.06548363758759825,0.007618006650559221,-0.01191564899545908,0.02710653532281613,-0.0008478547992934718,-0.07940762959552264,-0.01663686457060362,0.006821796626927919,0.014502365186664475,0.04179936500326036,0.12881725395812968,0.08714040900934499
CEL,,,0.04937805088106002,,,,,,,0.25693829031125986,-0.031957009170605746,-0.014062482894346388,0.021837845363730145,-0.011061923859640261,0.11907254460808638
PDCD1LG2,-0.03371959121128937,-0.00035453305494763084,0.025025018314077795,-0.013661139067430557,0.06933030055363582,0.01763534180341845,0.0741661198707782,-0.0021875440584967327,-0.025750906783303877,0.005134694102566356,0.04054146158953748,0.011802099334774248,0.05424970822197941,-0.005126979089547121,-0.005213801932642585
SPINT1,-0.02359648170927843,-0.003463020127803748,0.029948234009365065,0.029254277390820822,-0.009628891608296655,0.04342547879333649,-0.02024927224989824,-0.03939200993583808,-0.022095389056378454,0.07831044730855753,0.00821493350495976,0.07221602261896554,0.151580359421663,0.09305033503722354,-0.00814479402257092
CTHRC1,-0.06087320126676641,-0.01830732140456084,-0.015031312472332086,-0.1251081592781658,0.0025045098770499117,0.017262333150582215,-0.06269827449022311,-0.01427423066003449,-0.03524094847458723,0.10337689495316756,0.11034020884297899,0.02552889491707692,0.019790361928801327,-0.06437070727309506,-0.02832055118741736
PODXL,0.01634706406783588,-0.011374926432984815,-0.04270137805852883,-0.03261235438632739,0.019277167288689723,-0.00392406419995344,-0.022181819807599704,0.04907537292647622,0.02925446055791519,-0.04699313094120989,0.1016528339843045,0.09397309886886782,0.03834627134944084,0.03556188610005994,-0.046630207386523896
JAM3,0.016140455910817832,0.026193572375397503,0.0016666639834653915,-0.09204843644114988,-0.018386009479921254,-0.05318392600348218,0.09814479941246035,-0.15751825988355195,-0.060849528487208294,-0.016352453510100368,-0.07244728840017924,0.023512719198827407,-0.050628522716857804,-0.10406283537277994,0.0618811600086611
TGFB2,-0.03844697085590683,-0.0053489995065905465,0.06414525154163171,-0.03867154481983816,0.00806049099298462,-0.004839572739545138,0.10745900873415182,0.016925836610075205,-0.06789852155839889,0.027637735778100043,0.04893922634227384,-0.004448310386036032,0.03812215288838651,0.05801340528911251,0.032045091674085424
COL18A1,-0.0018731382380528946,0.017709359721685212,-0.0007178038759065988,-0.08795571152393836,0.030385566675676698,-0.07665674186450344,6.850207132358117e-05,-0.08087871264618857,-0.056836084758656605,-0.04426282861094771,0.10530933277492398,-0.005400197724679591,-0.08767492652109028,-0.07348121243833286,0.029014936142579204
NODAL,-0.03447127141341924,-0.011754462309317325,-0.018341252944283928,0.006957784467959939,0.008326209653087332,,,,-0.023119502017847682,0.07771277170067663,0.17480165540970313,0.05177931698375775,-0.0034912521358507467,-0.0313784613686379,-0.01766680256709538
INHBB,-0.0009979852179064993,0.07279979336914968,0.00811700831813691,0.032809245170671665,0.0523995570782531,0.04053610908899987,0.0508137003114481,-0.02553788967776945,-0.05833566054657059,-0.03323533260754036,0.01066283287861394,0.004149588160843199,-0.07157551859486179,-0.07662759750216244,-0.0032826428158226465
LCN1,8.229468728493336e-05,,,,0.07228200263569934,,,,,,,0.04093192573681848,-0.015235652441697872,,-0.029287419763284115
ARF4,0.01436533962167082,0.05326235878308006,-0.011370874975329754,-0.06931749213814638,0.01854429218446954,-0.04610155597638271,0.0484487119486409,-0.008196449414054674,-0.10426948409624452,-0.003959001366593316,0.09848668003189784,0.039432684185245634,0.11389636466339925,-0.008712194702714586,-0.00032409055505566237
CXCL14,-0.018019253209300975,-0.04922812545773287,0.13907026720276278,0.06647980899420299,-0.016704626874451053,-0.07050293216845245,-0.014758912235653485,0.036406344571612154,0.08593217378284825,0.00031387867103605405,0.053466977964236814,-0.0682233118162237,-0.0937580072140159,-0.1310249887479548,0.03959404512038284
LIF,0.004915771992213381,0.007205025285902168,0.010367801560417176,-0.043766349094183914,-0.013112664376996866,-0.027738888926279272,-0.03821591801723652,-0.03543730466957398,-0.027850888705032925,-0.014444493106088646,0.05121404029276889,0.006591508358573192,-0.06723826514226454,-0.02129282579038389,-0.07025150197834813
IL17B,,,,,-0.013106196958755005,,,,,-0.05794073902920137,,-0.024645869963389702,0.023508320470518075,0.0005457745360726838,0.030085931742601563
MMP1,0.08356051247890009,,0.015401233420084563,,,,,,,,,-0.03254977942295483,-0.048427604653839336,-0.014354210672832669,-0.015472507225355519
MATN1,-0.034451886273981755,,,-0.015225325255457847,-0.02216993145500359,0.033246135123918545,,,-0.013692630655986682,0.033302729275996,,0.023341140972745943,0.058439790776438884,0.03543325623156843,-0.030176623522277634
ADAM28,-0.016352081268005785,-0.013380307666309096,-0.06843204508808444,-0.001315643904550053,0.010644794924585619,0.05897006736915402,0.00722993678355648,-0.11069113018761352,-0.04236792674723966,0.03289343312377724,0.03445622578477313,-0.009073898131810589,0.04438507594587922,0.006904193611773127,0.008016489187176179
TCN2,-0.04696563760705644,0.00592637809724733,0.03958144564429024,-0.04015726467487375,0.03149824249617435,-0.02395780797941534,-0.06575220619616734,-0.10014759767580995,0.028512050877253465,0.03345310314400139,0.05369563741227672,-0.01733870560946528,0.03678707031105487,-0.023056280006045125,0.0027175071806726852
THPO,0.06895034047563547,,,0.0030234320864980773,0.07876889573453616,-0.016131699634842858,0.01892293727749215,0.05861667079362066,-0.013692632228893659,0.0875496347414427,-0.023843907055629898,,,0.07835482220438757,0.06847821921339578
CUBN,-0.03845130622262223,-0.028312982091033823,0.011996695712640096,0.026115292351923964,0.01483081280747414,0.059136315559559983,-0.01213931345335173,-0.027050496101852645,-0.0008055581350644676,0.03205041116260972,0.033104859793417665,0.04820134329315927,0.0714052817669901,0.030428603735082885,0.001689188540019044
TIMP3,-0.03331337121659088,-0.03428677960317939,0.05198682877444823,-0.06430568995338204,-0.026929182144637378,0.06507896562973813,-0.09127156489177289,0.05900322270721199,-0.03636318188871625,-0.011418864219630051,-0.013247916743506796,-0.009537357090328638,-0.08935058548053453,-0.10685534305147544,0.02190768964983571
PIGF,-0.013642078310935156,0.05006572208149785,0.020501400053626433,-0.03860487269718067,-0.022381536586597982,0.0038043828625179948,0.05009518102903815,0.04172254457591545,0.05382908701293997,0.06618376098209672,0.04756088370403941,0.05285893284034361,0.14028007950650706,-0.031986476405493965,0.00033787218619859926
CRH,-0.019022833974070837,-0.014751819203611977,0.06986993094073549,-0.00028841545033884297,0.02812629001488211,0.025831568588286915,-0.0003177789460611391,0.13020942737589114,0.08879749032244108,,,-0.01127054317009875,-0.00516671771816979,0.03929921073720715,0.04011613671935007
BDNF,0.05366442846661362,0.03467021050026534,-0.00313117644430751,0.14126593300914025,0.05796012823005144,-0.09200309060635847,0.010775275534063159,0.10416440361519701,0.07307089397070723,,,0.04410232090183896,-0.021196877507436273,0.03119296157259043,-0.0521411610513319
CCL5,-0.038999471398191786,-0.03768716431840111,0.0037761599423864717,-0.013621836571290425,-0.048001140506645765,0.014297405307220139,0.03368575665486342,-0.07377994839337376,-0.0185757022340451,0.0908571356442591,0.01170169517965437,0.0014974959550261822,-0.014118290133249396,0.00544521431404745,-0.039258497935671315
GAD1,0.03428820702112045,-0.01689358793181617,0.11443528236519088,0.06903291961364576,-0.012864334274980543,0.031581380337894184,-0.18972140877313398,0.16486225670400542,0.1745282430229727,-0.008507351307115463,0.08082915590198818,0.05869649932910987,0.12050563157794865,0.06701443943642342,0.01515536028868889
COL14A1,-0.024450495369615223,-0.01840840880147124,-0.010166888281518096,-0.007486012070310533,0.0027609482185268525,-0.0410900940145111,0.050498343943368725,-0.06204649695503938,-0.03840286849813575,-0.04065529296740403,0.01720959237654848,0.008835128341206968,-0.05312309370069623,-0.0731607872976536,0.008017360954077579
HLA-A,-0.06443298750022569,0.00925612454910135,-0.10011251278401051,-0.07395173750452624,0.006356568238200357,0.08700611145258864,0.03005830600368346,-0.1980647020413104,-0.13353959534608453,0.0018578532364789042,0.036826524606678374,-0.07154708632880755,-0.1582199439228397,-0.12689539982612363,-0.08968355584608366
CD5L,0.058947393714466695,0.027385315084471104,,,,,,0.02114396956904557,,,0.07488024663615382,,,,
FGF18,-0.02781673417009078,,-0.017785973407978443,-0.02015211398786491,,0.006185530636916519,,,,,,-0.028913303777885233,0.09413536958940617,0.16651324248951413,-0.02887224086981511
ADM,-0.020925008780851743,-0.006247981869416543,-0.06447882984143519,0.049326411370372525,0.0203138619649757,-0.07270999915462392,0.005600082295163469,0.022299759212961758,-0.11904430593597778,0.005451112671448048,0.08445502084583072,-0.02393332670671523,-0.1263448062972343,-0.05432363855916377,-0.0855189588565315
CCL15,0.014215377150238934,,,,,,0.10667810459363831,,,,,,,,
GNAI2,0.009479313859451577,-0.001932526081523697,-0.031206978420662734,-0.03951666706476465,-0.03173892863496759,-0.0006102631730194085,0.08303957747464197,-0.1609722526907584,-0.11623492370546455,0.02740348188202053,0.040953614797432834,-0.08933645020837334,-0.05733308368939886,-0.12885849188462373,-0.014137680016308257
HDC,,,,,-0.03181051976546129,,0.013589670096553852,,,-0.028556696881903525,,,,,-0.03017660985557044
COL11A1,0.01531177088509023,-0.02946016222203035,-0.04972442271462783,-0.07361649599665868,-0.01831034408612018,0.03378130692697606,0.03717945833649758,0.07423760268437417,-0.04125687232050306,,-0.04293437935932566,0.033949295865405585,-0.03193249574994566,-0.04198531204198878,-0.02473934035670573
NUCB2,0.013242958775745335,0.014323558431720394,-0.02476304464659711,0.06746536627404018,0.03661393041984846,0.02666442687780347,0.02610068840052709,0.028162528201699354,-0.0062888391482268085,-0.03586942933490834,-0.009675627246861301,0.04469496601873513,-0.06657442073870604,-0.02763517027338335,-0.0520370169819992
FGF16,,,,,,,,,,,,,,,-0.01188585494014341
CXCL1,0.010672032200682621,0.105715965633522,0.05334919195923029,,-0.046671521243697736,-0.00393515522237159,-0.03991792905712454,-0.0500863037204358,-0.018575705383397808,0.04267077309042462,,-0.0349767471646726,-0.10152891653148689,-0.01609570314208268,-0.00496936407830732
VCAN,-0.031522352508239655,0.022829689284195036,-0.04722949813139586,-0.09428737076823769,-0.04265024207822981,0.015038779568451469,0.04518632509541711,-0.07003630381223845,-0.13097221725251845,0.01938683389672189,0.017981250046254445,0.05457746182731564,0.07698505860481283,-0.0025979105187569815,0.021590610352092796
MMP7,-0.020724816732703398,,,-0.026254648553995938,0.03315896062049594,0.0017962666193119781,0.02472039824029132,-0.021604371246903214,-0.02116335809269437,,,-0.0005658806344072656,-0.06494838689499653,-0.09237202538018228,-0.13492614780691992
PTPN6,0.0213452272375708,0.00639125363428802,0.02247199680313615,-0.03628870764368346,-0.01726605524416163,-0.008387438583069878,0.0028858883059083096,-0.07778548165296847,0.04731708395192466,0.06772488373319695,0.04594928511814576,0.08678065578933374,0.059208117058034984,-0.05242125190985773,0.007556976717642811
PTGS2,-0.06623682184888202,-0.0141231377850067,-0.06412963846579038,0.02728807736289418,0.02435376346698611,-0.0367612444899088,0.010362750625392965,0.007388234846931283,-0.0316059356932586,0.1087725847540516,0.07482532081046156,-0.05695363947881458,-0.10769429980198687,-0.02480129798214478,-0.026219120665021366
XCL1,0.005965169376275688,,-0.013640307264034653,,,0.027325364779318538,,-0.02833878795200541,,,,,,,0.01562410189238443
CD58,-0.0371136078559268,0.026427622903191367,-0.014546519205439264,0.0046161533873146305,0.022555182904100773,0.01611510301454742,0.057728620518035095,0.02047700806426179,-0.05830148604552668,-0.03869827855991257,0.0649722528260129,0.04281094997655234,0.07698937478738407,-0.03099450232337564,-0.01559795177837624
TNFSF14,0.0097153043584253,-0.016505134898404213,0.0013701165223685204,,-0.032160441902969385,0.06469071246733607,0.01807860616198895,-0.026379302028530595,,,-0.03250748675137017,-0.032601763876272935,-0.03319700750783632,0.06501181290612901,0.01916857608771779
CNTN4,0.059873260335104685,-0.012920166946754257,0.02690752260556881,0.07372795523239199,0.1130168461018898,0.014534422485090097,-0.002521278376099152,0.2315529454606339,0.11644101050357328,,0.0393695260933351,0.09813655211237779,0.0817421472641976,-0.01080853916852917,-0.04724301152391639
INSL3,0.059483385641280695,,,,,0.0025610301721123068,,,,,,0.007460689255557607,0.07438510808027754,-0.011374663495953164,
BTLA,,,-0.014220474407224902,,,,-0.004663763194252786,,,,0.13217325157058,,,,
MFNG,0.027925652703248337,0.01158585898090985,0.029407256518381355,0.0169066859659359,0.008547162720796815,0.08562458028955651,0.017611982755678976,-0.04200699627806854,0.056900471412046495,0.024557633110259984,0.03875534996829562,0.02447744859672887,0.07402047472371356,-0.059344995050940506,0.07772783179590122
ICAM1,-0.05428299638904415,0.050124443129733895,-0.03326233651751201,-0.029928151934110938,-0.0007528616542935631,0.05393504177403502,-0.03833656295393654,-0.059903955918239785,-0.04291751765784596,0.016225983193048285,0.05314312572737224,-0.013918462016426107,-0.02260877736757913,-0.014610041301147627,-0.04725896061507346
PROS1,-0.013465834207889237,0.03442041581379382,-0.05636700682767306,-0.02865032305884592,0.022541893704996818,-0.041579146542016054,0.006623362333835402,-0.07116821037416139,-0.0013697240169741592,-0.02737984313344263,0.10430680718164312,0.04819468332281839,-0.017118773600217893,-0.15072315499081113,-0.061679994824738994
CLCF1,0.03275027612959794,0.028136283383900656,-0.0277173499861244,-0.04068518058866801,-0.017643209093986773,-0.01224903856593694,-0.022300979000511537,-0.0496931197855423,-0.014578885945429193,0.0528576284568363,0.0806442623852927,0.06853781003286272,0.08213336216154626,-0.0016806589221817192,-0.09711222284617894
PSAP,0.020193876852126827,0.005911537578390684,0.011438819995818266,0.046865112732571525,-0.023972582891900466,0.0654572053218857,0.002979529384522331,-0.042189795759293526,0.12861673186037986,0.07768482879011629,0.0077728077485328985,0.008566891439132536,-0.08984125691088032,-0.14357786879800336,0.03160068579891964
EFEMP1,0.009012958583448695,0.0312976044422239,-0.0908740532929958,-0.09197709495003409,-0.014684264523458253,0.0767336685629685,0.08905683622937671,-0.16874360682634448,-0.09654733149909074,0.03176832703287702,0.08490892454300264,0.1326873851131111,0.011245694794192818,-0.11371900655246557,-0.030504672006997035
C1QTNF1,-0.006192605755717412,0.02893350532973907,-0.0262196070041142,0.03462098067707601,-0.04063533233879927,0.011614777195031584,0.028749312706410395,0.07100289696832703,-0.05808192585460592,0.06898867649865575,0.01566743241901191,-0.02180880617178045,-0.0911468131934734,-0.14713730116561824,-0.04103321078783721
ALB,0.014369702402828595,0.08249032573515877,-0.03358999339582167,0.004520865354659611,-0.025889748127129318,-0.003103708460386263,0.055142760678175196,-0.015091465883819417,-0.006312038856727397,0.012815939341605215,0.08634125257556757,-0.03162181619327346,0.09666051908460441,0.06885657199514905,-0.019112096910755487
CCL13,,,,,,,,,,,,-0.03214177929985837,,-0.04578600258985321,
EFNA3,-0.0232132061791051,-0.029769075606963655,-0.0153803791933581,0.20165287227907805,0.01105743958146127,0.046320737038326745,-0.02453782542423217,0.1421317831833358,-0.020788499719003845,0.08942586018882955,0.004683627777037635,0.06773609998492028,0.036563547148318484,0.15007848019074482,-0.01568899190041353
DRAXIN,0.01506592628383049,0.0039177164487805265,0.012465181906472788,-0.03990755207801155,0.048979318548587045,-0.07252906668207738,-0.019319877718830952,-0.029575971504248334,-0.06529218259261874,-0.03552273241448845,0.06715076583270616,0.028458925318063884,-0.06884732898573173,0.058485173366708054,0.008669978670841919
RAET1L,0.03706660892514272,,,,,,0.017700554398618375,,,,,,0.23764294127455451,0.01555531663343992,
NPTX2,0.10489010220771207,-0.01652319926008447,0.09846684190077053,0.10473369068768353,0.03904061959701368,0.05873733478211807,0.0016213649623122053,-0.03621525206991808,-0.09359791588234108,,0.002990371013130906,-0.0002431919000724537,0.06071989585729612,-0.07712440452132682,0.02123421800084994
FGF11,-0.009263193048702413,0.0294780883713715,-0.021024558864658167,-0.08055457601879963,-0.02151558489032426,0.049114580029990355,0.03733671903242236,0.16385911955103444,-0.07956138712933285,0.06731660763030427,-0.016135967509610702,-0.0002914806741232286,-0.02216219845825798,0.004575183386854512,-0.08224169760514938
CD59,-0.014421181605609802,0.010890626114260374,0.026728890620394085,0.05285218595781076,0.014061734689543286,0.03377864150725695,-0.01755852692988212,-0.05183522370757098,0.037960623149084126,0.014333938350706824,0.013225504683677143,0.01897665127532648,-0.014685707914292228,-0.1541727071774186,0.04129537479854142
COL9A2,0.026789541630285938,-0.018887661069878083,0.02790870587463588,-0.044023627709415314,-0.04424993510962648,0.07318670677816994,0.02591059683911638,-0.07256096309532875,-0.02230469637757844,0.05074461958893907,-0.03875554590876485,0.07250281256489673,0.12807166297428635,0.03377761824788801,0.013092483788681294
DLL3,0.018465045098000038,0.010599042337655889,0.04665664196851712,-0.096478405229178,-0.039943940082905804,0.05264040004242727,-0.020307956776293736,0.04341486958094204,0.0019822109543149577,-0.04721671855839514,0.015193014805006465,0.09305638746425429,0.18287907481897045,0.07839319469864407,0.019657022555910158
FGF5,,,,,-0.02061586068848891,,,-0.020778056739813117,,,,,,,0.00886584178349574
LIN7C,0.020916196195300198,-0.01835994653662832,0.06778454466655602,0.012482754594101867,-0.00948290461226861,-0.03399992936068761,-0.019282574861754918,0.06253961719056589,0.02424415010469088,0.05088311620671529,0.018882821141410253,0.02454710053498153,0.019985257844623187,0.08325301458849552,0.03869978145650195
GDF7,0.02137409253663668,-0.013864258517788376,,0.02277196226972532,-0.03687840580224821,0.005341683273014371,0.00534631039337665,0.07481872303458259,,,-0.013216057529758449,,-0.025186987722576902,-0.033182748421494775,-0.03493872290427354
PSPN,0.030329992130412212,0.0012016169801051504,0.024851746574185006,-0.0024818562334937384,-0.0018987805056019536,0.009968717294140913,0.019092791073149536,0.006733919061222937,0.007706134032546342,0.009612797465414696,0.06779032487613898,0.008989420019888969,0.037258000577155954,0.04662311453628096,0.004856931139604707
ANGPT1,0.05261153516354655,0.06595556270572325,0.007974744205143911,0.008180514658618097,-0.006989829388007624,0.06151212925830419,0.06715856794542223,-0.05023542713037468,-0.021700327900554067,-0.09585085708012242,0.15990485431980256,0.02443842223580892,0.013971404340583573,0.014706998044245063,0.09159935755750329
PNOC,0.025204598320890458,0.02880214289613736,0.06479164748735253,0.019810367247691734,-0.009733207028584111,0.011014285496819183,-0.06299861164122783,0.10806578637176,0.07502249991728253,,,,0.14850009311862838,0.013670337587759838,0.015376356208876826
L1CAM,0.03549927122702086,0.03161156439626895,0.027323396795666807,0.04895083951805748,0.03661957375573078,0.011496318684609153,-0.11076449757906012,0.1376616510098685,0.2292170593830735,0.08019704950977337,0.022165981457715526,-0.028524338410211236,-0.08056742817921841,0.11966793643967763,0.013232730182901015
APOA1,0.05901874732110944,-0.019200136806870636,0.018270297415305687,-0.06304200661983092,-0.007928501537514772,0.013113841365131289,-0.023970651567462132,-0.024406507848156525,0.046914685979946955,0.11003745015708125,0.05577912947928983,-0.021995830590485464,0.07573074597310878,-0.050392514351342316,0.07030819618258376
PSEN1,-0.0012113511513065479,0.0021394684214779665,0.03236300533526552,-0.0628373183096195,-0.016115954484509632,-0.000813494570858898,0.07865899439720957,-0.055450206275549224,-0.07576946323094043,-0.08281557925600176,-0.062327333035631836,0.016155272395658865,0.03629710259189627,-0.001099257373899589,-0.06988545250548175
CALM2,0.10810112267640294,0.027619311795631842,0.13577816185797037,0.14197778678965278,-0.002131275176800771,0.06408960892965418,-0.14666978174600329,0.22918710588561222,0.15902717828673532,0.10954379819816425,-0.10606771593410876,0.10247901879672314,0.09893524747789986,0.08309306999530751,0.11033838282837
CLEC2B,0.024327171887405203,-0.023726256650567597,-0.030253705528732387,0.0012596681699911841,-0.028585197858763865,-0.0019632598121605655,-0.01644840377322101,-0.06549480536873743,0.03234593719336833,-0.12415960681219772,0.0403476680296371,0.025530761544815123,-0.013477058741802892,-0.06005129066124628,-0.0904189177288052
NTNG1,-0.01773481747674778,0.031435175892211266,-0.011596649911277939,-0.007623727711000948,-0.00905457543134383,0.01962492880967826,0.034212775500170954,0.07730599781329477,0.05726704126121292,-0.05604982539977897,-0.026573317504696246,0.03636975067789405,0.0912131327332139,0.008873364848389477,-0.03871643367647055
LRIG1,0.029625124210011983,-0.04048643511525375,-0.04413601844674863,-0.05413665801072788,0.037850252807599474,-0.09612752458384434,0.024288734991836976,-0.050193135551013006,-0.08341559258941919,-0.08318944106689621,0.0503230036570967,0.10074429409201054,0.1518849618796375,0.026660278718485652,0.019067461859355355
CPAMD8,-0.018275508033310652,,-0.017318593977365786,0.020304335970426936,-0.0186498204047333,0.0546450779959688,-0.022393800327466636,0.05986684794879054,-0.025290107532835025,0.01433779389710053,0.07501593901785876,,-0.013740238443736792,,0.07741725358147648
GHRL,-0.009015818729155592,0.01892549352418587,-0.01710258360213476,0.03208229309826559,0.025483053816926463,0.004538363532012084,0.033265213512423245,-0.023173474346543963,0.06078043197594905,0.09755544076968926,-0.04634564435746988,,,-0.014539924461572106,-0.010681243431155956
NPY,0.034481619160328235,-0.07027281694371504,0.051635492877424374,0.06958010439345358,0.0017660801413350374,0.056385676449322054,0.08481545638135045,-0.0282862694210283,0.00593163012202945,,0.0146605223049524,-0.017224683502394342,0.019140780954912003,0.04372311078688855,0.046979117537605745
MMP2,0.018200382108044796,-0.017200046849382936,-0.0015120213089034509,-0.08630761934595146,0.005640821600921462,0.0037064432727464997,-0.02489939784971572,-0.04734801262115847,-0.12605502914779274,0.005505681954977754,0.06768520684350583,0.00239848651178882,0.050246884275870735,-0.011290643187657002,0.011917852316399044
PPY,0.021823692662559374,,,,,-0.021292730410001733,,,,,,0.035259777863999954,-0.019913300880262098,0.009833940728131763,0.054758204429795565
ALKAL2,0.06077501790042593,-0.011128338984123248,,-0.001016019198563498,-0.021145794428532726,-0.029077203015445217,0.022288012004837394,-0.08171957663652465,-0.027780961852256807,,0.09475344463363113,-0.018464537075397802,0.02469750400129627,0.0699031500464509,-0.0030583778580959508
CSF1,0.00021110307760914267,0.02402340755554715,-0.027200625808284227,-0.06897717217636605,-0.01213128232877694,0.04686075302602235,-0.019686632119996234,-0.053555487800116396,-0.10772599008445939,-0.00825131320219338,0.021645253619989625,0.04071186334914131,-0.03495538651006328,-0.015864172867581166,-0.05697822084045254
SEMA4C,0.08574829139239874,0.058354590363601425,-0.014347894554076169,-0.03412997081420632,-0.03539831852899719,-0.041972300877039265,0.01775758615832935,-0.01986752542592287,-0.06167009503171905,0.05401688428514614,0.03205138414767335,0.0787040188643115,0.011067526714045588,-0.023050869208641994,-0.02447778209299584
ICAM2,0.025556479687179563,0.031077390279233893,0.09016045254180534,0.01116273247803208,0.014981954578874515,-0.0060486391507624665,-0.04201754099819694,-0.011266880538963124,-0.011429066707221365,0.04791367629774528,0.014034700671834616,0.052317225565162315,0.01047478355445827,-0.02711726757390135,0.02272986873697552
SYTL3,0.0009503271653656177,-0.00043109989999011607,-0.006178498214177538,-0.050212039882875065,-0.03680820146289688,0.011639990951924412,0.02897876723980299,0.026062916198916757,-0.026097727557067095,-0.02645608874429444,-0.027633468883406304,0.028511750446282562,0.008251890760540292,0.007501185211159203,0.06905364452022834
IL1A,0.023635371135483793,-0.006977418550538783,-0.025532390422969006,-0.024661997905306227,0.006955501143196146,-0.028848698245216246,0.07485228632104615,-0.006471304418038722,-0.026317206286482143,-0.03845929923884218,0.010426314059023774,-0.029423932465308087,0.11114285832969278,0.007637142620008277,-0.0518286436449322
HLA-G,0.0041412141660012464,,,0.030835382506806824,,,,,,-0.001847578231274708,,0.01076533963208299,0.025314822103309004,0.052235726024534315,
PGF,-0.00038227103480439624,0.07100951103082855,-0.02399116407725442,-0.0031611312875314086,-0.0006394259219262705,-0.011461451784613965,0.008353241204623295,0.023551495496662828,-0.06070365830276613,-0.030073768789779,0.12283715348248106,0.015280818174774714,0.0570521101902211,-0.017118758086621538,-0.06769645909978288
LGALS8,0.013034251157498873,-0.018674303149265926,-0.03376577175013283,0.04498644771495079,0.0014612839334209667,-0.05173640907023075,-0.047972954203740766,0.03733492033127255,0.005387037747618827,0.0005430962448544195,0.07329870467578407,-0.006262115232010504,0.011146323733337378,0.05059864392501182,0.01220152707794476
DKK3,0.06429647927426495,-0.04158274597761018,0.09211552182189502,0.10686779244715731,0.029575913035189118,0.03421650249129893,-0.15162735565283353,0.21569794556036684,0.1567306037426356,-0.07729339342621917,0.03240068906215276,0.05379701375738839,0.014998252680165164,-0.021895028734503667,0.10570195533125441
COL16A1,0.029477937074198147,0.004336321906695962,-0.005705992200229103,-0.023504165292284166,-0.0798987852367912,-0.01677709430606602,0.02869246143993788,-0.029859947252506583,-0.12229152624648465,0.023202768840268048,-0.006449967196842789,0.0578970258890555,0.02795965161708991,-0.025318477054732072,0.05236320963810689
TPH1,-0.00028179335211029444,,-0.01700044505640274,0.02378575216532246,0.02943172715301961,-0.01232922417874992,,,-0.016478483455722524,0.08773419461135587,,0.013359363771182794,0.02490306592341913,0.02754690695084107,0.007744316753477512
TNC,-0.04296723481732214,0.034242528118027186,-0.03976842900065604,-0.09875547355622494,-0.0143111508358898,-0.07706296905370874,0.04862334089049048,-0.11005954799895597,-0.1604284191545287,0.0982902823039691,0.1479050105008222,0.004558035760334834,-0.07822972947891559,-0.10952767816006144,-0.06498654721494744
TNFSF9,0.006126640083526317,-0.018609119763996138,0.0011441303105393518,0.001142144044478262,0.03417629445646422,0.05467907017346062,-0.020567444766615324,0.09821775044037455,0.09882621213097183,-0.0013434699076176567,-0.045088116631061985,0.09663023589586692,-0.03682804624289771,-0.029199397170772037,-0.026608196444451015
C4A,,-0.010966479257987535,,,,-0.018820413443220753,,-0.025004883639834476,-0.01448521294070169,,,0.0015170421888716118,,0.015050469688815222,
