,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VWF,-0.004816070760228294,-0.042275917587698074,-0.04194199022613652,0.07200125316493974,-0.06817327463202552,0.00035040950241231025
GDNF,0.08050925222650306,-0.024832351836533508,,-0.006603062454007551,,
VASP,0.03331818848747813,0.04160696948190598,-0.05581697782114335,0.05348500298148758,0.001181344460734887,0.08995761767634007
ADAM15,0.036082524812061194,0.030020017373363104,-0.03833465961399829,-0.005826784066385428,0.03360427806681438,0.06296307755579024
WNT2,-0.02035190834251666,-0.020570940631374234,,-0.01960162987214851,-0.031275713568548344,-0.0067661653637723996
CALCB,-0.01781164226479642,-0.024362905812243235,,0.03412413573446207,,-0.03012181068412012
OLFM2,-0.023126931937425606,0.08580565461342353,0.011669357155057774,0.01858147485476094,-0.05550428349026529,0.005265938672683681
MFAP2,0.03439392448733773,-0.02144372574972604,-0.009080761023737916,0.08792792812983498,-0.04600733531063257,0.02803654981613998
HLA-C,0.07273555008193015,-0.07112702005291906,-0.008656954899873231,0.029805444192582218,-0.08680617521373271,-0.015503846777107694
THBS1,0.08025998146442487,0.002063459506020113,0.03457271299669659,0.03910312713596275,-0.040096793030385124,0.05710762052492873
HSPA4,-0.018707489354096045,0.00849554721328453,-0.018018592162290584,0.11444335556380339,-0.055944285660631594,0.03357359185906336
LMAN1,-0.06092406415335641,0.013409016322203711,-0.011407136904975728,-0.0037258834375880367,0.027285198191122424,0.029129175121956327
LYPD3,-0.0072818984743703115,0.03671512780197232,,-0.02600030845801409,-0.010533996468645654,-0.028476771294265353
APOE,-0.047164710839104014,0.013893479359427504,-0.0015831153293896095,0.039164376268146193,-0.05723447349245608,-0.040099643933810734
SOSTDC1,-0.033887904204845665,-0.005370317105677113,,-0.044103327193506583,0.033192602547129205,0.053368805814591795
ANXA1,0.040991936442427074,-0.03314738056325898,-0.04685725532666213,0.03877689165404748,-0.013285853101802251,0.1342399683974095
WNT2B,0.07368030655118277,-0.046393359044559865,-0.036879746936056994,-0.009015741074567332,-0.005998874949600541,0.14165490183340407
AMH,0.008282570223064566,0.0544521413125981,-0.01859927249572502,0.005981355329881848,0.02468019593563836,0.04788734930992996
GDF10,-0.025300503122908748,0.022827069066322588,0.04481513560626981,-0.03533031574173032,-0.006796400325572696,0.0006930683314781865
EFNB3,0.0169193395996421,-0.05424335173797946,-0.007403675601588465,0.02772495437247593,0.023281572358431278,-0.08744522949317719
LTB,-0.04724550651834275,-0.044917793211048176,0.0006978672917693782,-0.034842232598387465,-0.027954341165876865,0.011533319883184186
ANGPT2,0.0411287284957227,-0.07141463216800731,-0.0445896379300516,0.10218925382512123,-0.02634985839654825,0.0429850728111948
NRTN,,,-0.023474379105697593,-0.014536105962347811,,
ADAM17,-0.00398728723799185,0.034682468658300054,0.04234940721771353,-0.010498997295402553,0.04997469280290407,0.03335499765087514
LRPAP1,-0.03313321884433145,-0.009655989604827763,-0.0716441707051748,0.018327402744190927,0.036948381026881555,-0.04728592394890869
NID1,0.03570989100697595,0.0390960897592023,0.004384483628718537,0.07937895430070809,0.009513341830672485,0.025719336600631068
MST1,0.031084304404849935,-0.020356273655208874,-0.00845779818869249,-0.05168862622741321,-0.05461017056160182,-0.021502947002566098
DCN,-0.020880131877312576,0.011063394864287516,-0.08467736519779884,0.0735952252876323,0.0033367993024144703,-0.01056671974975153
IGFL2,,-0.019845553225206432,,,-0.01654906395837468,
COL7A1,0.03219662536128349,0.05116610969589588,0.0005437700091461219,-0.0016122109175861427,0.021663244742963026,0.04525826094491361
CALR,0.05381857501036815,0.046164807620679364,0.029450957254764473,0.05527998877740023,-0.09200611692624493,0.01669957387319873
PIGA,-0.00855132300709709,-0.028385425239817085,0.023484925718548155,0.053568529034893696,0.043092772380337645,0.060708837807707604
CD200,0.008822016864090931,0.034436717423504425,-0.025589082389740576,-0.111358499122947,-0.0604640652742185,-0.013537134194319652
GRP,,-0.01870945926661676,-0.025688600105753082,0.030504413676869145,-0.02027069795244885,-0.029217547360567767
CDH1,-0.047155593013906386,0.01939603488597487,-0.020793400145815183,-0.04877145006896373,0.04290800863778899,-0.04231605797436144
LPL,-0.03256631620138793,0.00051927525986139,-0.02966372169821473,0.02239603163984898,0.03236525727471854,0.013527948469539378
SEMA5A,0.011942645273693354,-0.023283320433577472,-0.015529449435573692,0.07277435659765168,0.020979385925290295,0.050476477444369124
SEMA7A,0.015722645740675795,0.056224596210141885,0.0016597092342754828,0.04794323392907159,-0.05315935355182916,-0.03931698689583358
SEMA4G,-0.00318433913970095,-0.03406338393745837,0.14132700277726687,-0.0063411380753082645,-0.043366849462183825,-0.04217866687142764
SEMA3B,0.041258824496099716,0.04913633151420506,-0.02503102285672737,0.05959241642998163,-0.06397413447366737,0.1325328481798358
RPH3A,0.018331809820866053,-0.00595651322856526,-0.01834422446917882,0.008012858103946838,-0.02974837689649926,-0.05757617261534577
JAG2,0.041529076542249486,-0.07567625340131606,-0.017906613194649958,0.032705907871151955,-0.05639310730958227,0.01599352956238739
CGN,0.07787744543491792,-0.040495622410532006,-0.0016364558474368943,-0.024414175134562698,-0.03879964318259571,-0.01664583776125503
GDF15,-0.020903775282934182,0.053089945348062745,-0.05031755210095539,0.019983734752273982,-0.006554479871189401,0.04793923207308066
SEMA4F,0.006909988715064402,-0.014369353281052981,-0.0686108572826631,-0.021519722197745235,0.007777768169488864,-0.061815654551021275
NXPH1,0.01503716554249261,0.07146809877204327,-0.07145839684457278,0.04171285743619407,0.09088769598194135,-0.0017134800721753927
ARF1,0.02425477826806414,0.029938482639169588,-0.08300951980532353,0.034947779529427375,-0.006027325526727386,-0.011027356437200366
DSC3,,,,,-0.01708352465673366,
EBI3,-0.03821646333977305,-0.013983177325431176,-0.09826574841267037,-0.008502220357756106,-0.03363750340820918,0.037102794440752325
TIMP1,0.016882169644622184,0.04098641146083056,0.023835579823789574,0.0514708523920765,-0.0614751079782459,0.15505388857784275
SEMA3C,-0.026924322920260327,-0.0030757264604716825,-0.055055401718079905,-0.00925717317045303,-0.025379083376494076,0.030651317761202737
GNRH2,,,,,-0.018512327249474228,
GAS6,-0.0029558918151015743,0.012277188782882035,-0.035216910748677624,0.013941929585716122,-0.027109103346373016,0.06094577892922947
MEPE,-0.013383333174775006,-0.028510592462419642,,-0.00935653308517462,0.10231279997645785,0.03825954476573266
SERPINE1,-0.016734966410161,0.011795597562612973,0.0668951517934401,0.044593359677497134,-0.03850144456737093,0.11734413312102367
RSPO2,-0.022943405565562167,0.004399421481202534,0.014173192402040359,-0.03314289362431934,0.03296703020164672,-0.006476955617942721
SHBG,-0.024584845143368932,-0.021061657770913844,-0.013513929732418039,0.09103531443245232,-0.03581658189428054,-0.021382948410465587
LGALS3BP,0.03397020700427497,0.020387341451892176,-0.09637651582951148,0.011754650935504034,-0.13610987987576886,0.06429817138109023
LAMB1,0.10585207743885232,0.023967590761829364,-0.016237719791911843,0.07816582566860984,-0.04468499271180683,0.09283816022448652
SPTBN2,-0.041190085367325206,-0.019849485838141338,-0.02863852551255664,-0.03367152440184148,0.024419988231670187,-0.021093611019189443
COL1A2,-0.011199409547591233,0.033812315911457246,0.012493792632309224,0.07095197089323141,-0.04504170618846222,0.004279952614569964
DEFB1,,,,,-0.025150828132592663,0.12331531295718393
WNT11,-0.043473289285566874,-0.003756868941966833,,0.00914191088973024,-0.02267197587291562,-0.021792913951214216
LGALS1,0.024417984974682536,0.0036585513991857985,0.02881162876504465,-0.02586967191427606,-0.030377230648085028,0.14891335037059233
BCAN,-0.0012031432446958786,-0.027948538509401728,0.07178662016286737,0.03139425263558407,0.053461584246330525,-0.043817103056360766
ANOS1,-0.0747023515058665,-0.013637067554175942,-0.05439606970224024,0.021619681151597934,0.01757435235568868,-0.06792256888960518
EDA,-0.033438217573059814,-0.016493083021176143,-0.002881306224662031,0.03738901462144726,-0.04886005880805924,0.013473206740125424
FGF22,-0.025016344604092366,0.023632981579939493,-0.02515094129185257,-0.024473654017827463,0.047128697909571665,-0.030299938622701274
SHANK1,-0.029408046791205816,-0.02405434461188647,,-0.021844090178015318,-0.030456479981312592,0.015459592142946418
NPVF,-0.018569787852002403,-0.01708691371674346,,,,
RAET1G,,,,,-0.0013248447963415111,-0.020070242950860368
TGFB1,0.023548532129763725,0.05278737721073397,0.04326757231193193,0.017695082710042873,-0.05216781689574995,0.00013719203546482784
MSTN,-0.021026393763981042,0.011447494632515317,0.08927587625725161,-0.02473369932959385,-0.041196882402950816,-0.02713912674514551
WNT4,-0.05190602722079957,-0.032564766240751254,0.09600617643587656,0.03530707528993219,0.0601981128548204,0.046525605666539606
TNFSF4,-0.04146267712676452,0.007479549345209692,-0.027915603593146692,-0.02543232967245341,-0.020827360985148993,-0.01732358805822777
NTN1,0.02169728884147485,0.024142502007464574,0.005799091841406869,0.01987387247476932,-0.08227106992487841,-0.03442498281216928
CXCL12,-0.010325702352963055,0.05772624999168374,0.01676798347603887,0.013849906692743748,-0.06459663766530702,-0.04159042710077092
GNRH1,-0.01646613380497894,-0.038221516926743096,-0.018360795086360897,-0.022998014300507116,0.02394239930751058,0.14043102783103703
FGF8,0.03707663603500106,0.028136033090322893,,-0.029411146027051104,,
RIMS1,-0.02011526679539258,-0.010419577991096472,-0.015952391787044946,-0.06354763714376517,-0.0368385674321087,-0.07707055824941073
FGF14,0.004803019865876132,0.007169186691062489,0.04127716637717524,0.06330108451495779,0.03142475308172469,-0.010551265707000152
IGF1,-0.023972641384728943,-0.017437713064798667,0.005819385211825861,0.035373501725107066,-0.05989494669746865,-0.024153751115312767
TNFSF10,0.0451959918382225,-0.0004907131900101193,0.02089476391910772,0.03856269862261367,0.024534214875931458,0.08002606401658806
GDF5,0.03854000198461236,-0.036484478747874624,-0.011080126461542704,0.03578205086886518,-0.009647579732101818,0.0028471166232085913
CHAD,-0.0374443666154166,-0.04133606931687206,-0.02041457982653805,0.12912146168747765,,
RGMA,0.0037705171868034036,-0.02861799003470655,0.03740861908493597,-0.04242695680439717,-0.026845011276210213,-0.04001490869191677
WNT16,,,-0.01686461687541118,0.03614751491814434,0.061691913199978375,-0.01430612851903304
CX3CL1,0.051089889981601494,0.03804103964232735,-0.0015354419244524103,0.013550278980320369,0.006679256945934993,-0.06855562800645272
FGF1,0.028876261252368314,-0.07259450487467596,0.014300711440395296,0.020655481875708488,-0.038867788215864646,-0.0038141354271065456
ALOX5AP,0.03288715630403197,-0.07026217028277519,0.017361578682075024,0.028283497250528544,0.026864594362728565,0.03095708598571535
IL1RN,-0.04233169499163766,0.0008054698736130134,,-0.0025939652885665736,0.06818265383128565,0.04469313031165496
PCSK9,-0.016197720553966694,-0.01811684940502624,,-0.014109559725500652,,
NPW,0.012649624911448129,-0.0533873756868858,-0.018834944193434157,-0.016472213751565924,-0.03247677065877384,-0.000994070599258482
CXCL9,,,-0.022093719398374363,,0.000479218422499026,0.021850018180010686
ANGPTL4,-0.01079537850070803,0.00792884860630255,-0.0703325130418432,0.0037907329345214374,-0.06618578372978237,0.10235856279611635
UCN2,-0.028007579863409897,-0.017194264775522265,,-0.015943732308870903,,
OBP2A,,,,,-0.019189263686930184,
COL4A3,,-0.014336232581795803,-0.03168104914540112,-0.02229911809858253,0.035939752357775315,0.07921449638055748
NRG3,0.01896165505282292,-0.0314133812756905,-0.02009393008864958,-0.027121211098957588,-0.05821175062880002,-0.03349762762506041
IL23A,-0.01619771490352295,0.011247868326703313,,,-0.027701233438598746,0.12885414319450214
COLQ,0.12589385728425773,-0.011237983654442639,-0.01773367035695708,0.09310408937855351,-0.04469314073828311,-0.00864485559296307
SCGB1A1,,-0.022783511278915997,,-0.016324848104552692,,
TNFSF12,0.0039712134021761105,-0.027563419449600782,0.004435406596168944,0.00697982501367383,-0.11315771827173103,-0.029686208771750985
DKK2,-0.01912027786635905,,,0.09875474470765594,-0.023314102290259212,-0.01859244316514055
FYN,0.021987163967262538,0.019796987710862003,0.050074627957616386,-0.01247179739790616,-0.05202392328635006,0.02374737346454198
ACE,0.04243821736782988,-0.023242139406417704,-0.021370704387347512,0.06444170816926954,-0.06001002224136192,0.05002352140818566
IL18,-0.001233348871309352,-0.05619873674742945,-0.05603784155778624,0.010650346481164042,-0.07955864429052281,-0.03563655385878945
PPBP,-0.0198325441892838,-0.02144622904564601,0.05168025710488288,,,0.06491498713454229
CCL27,-0.03681618092918266,-0.03768495137797443,-0.02328159202682925,-0.03843707066853451,-0.02926738812254084,-0.041625847043927154
SERPING1,-0.00734186372799519,-0.008336532712216752,0.04916767144041585,-0.006725574485939423,-0.09607583714600666,0.024445378658158507
AZGP1,-0.04239356748568284,-0.038464774267292313,-0.07397941808024935,0.024242118864875522,-0.021934552432494384,-0.014277618175258298
INHA,-0.03888247840983731,0.0020320844880012154,-0.018834944081794983,-0.022512923712283726,-0.037341473473774554,0.05032045316257919
SEMA3G,,,0.011095420023757342,0.09120475754415945,-0.04739367313791405,0.034921242695117524
OXT,,,,-0.013670360025305252,,
COL6A1,0.10684948072577151,0.04964116859548538,0.005295771016939738,0.08185427270901457,-0.04711572170603547,0.042736331214540395
FGF17,-0.04097480940253858,-0.012101904369218833,,0.05815598099986615,-0.018281482819940763,0.05643251194621453
TNFSF8,-0.02151980330053664,-0.0198455510900407,0.012471994729655244,-0.014536105962347811,0.0011472253073016702,-0.025330280789913003
FGF20,-0.023400966650928175,0.010932867424954126,-0.04469250948201164,-0.029411149765573918,0.03869149328457709,-0.01875106690500491
ICAM3,0.01683051957626514,-0.017958400378882074,-0.007900802492786574,-0.03369896546745578,-0.05174445696094899,0.01564842936248055
LAMA4,-0.007225888778089876,-0.0410252011322838,-0.012098879621633276,0.11748784642253461,-0.0030883350409671166,0.08545974407116282
DLL4,-0.009054496988519501,-0.02951538156170189,-0.022353121210886312,0.04155003062628728,-0.08729837165933377,0.06263666299100641
SEMA3A,-0.0034945782082140067,0.030749998738021346,-0.0022175163421342533,0.03459738546806658,-0.0887589774705201,0.039040922078853
RLN2,-0.014880891713911664,,0.008178778043654827,-0.01594373055073806,0.01867075362234471,-0.022028917731858187
C5,0.05404363141716838,-0.01655097348727822,-0.047369250910539,-0.027750369630835842,-0.029529050183865525,0.04799940233949718
COMP,,,-0.020195838776923644,,-0.02606401105110232,
C1QA,0.061122928688041714,0.039343814200662006,0.011068358903735842,0.06681022691378687,-0.036968261655575166,-0.05237028749205158
UTS2B,,,,,-0.02248081732788384,
COL9A3,-0.0023568691955216207,0.006412815614141139,0.07807188714834241,0.0038435354623742105,-0.03350318648822027,-0.03124721330663957
DLK1,,,,,,-0.04034290259391066
HGF,0.048584326927335365,-0.0808768502374201,-0.0667390989480702,0.008800991948177192,0.018032314988921848,0.06152670988689974
P4HB,0.06406967180192621,0.04815745088015128,0.020594586939656708,0.005459774970157617,-0.03229803195477193,0.08975347960115203
ADCYAP1,0.0754389418579707,-0.04116724238570955,0.02749687049230381,0.01258170287877945,0.018722617737157686,0.00028845341894998726
GREM1,0.014149983609935374,0.00553445138820268,0.021304780858091902,0.032428957218808105,-0.03166148597418989,0.05246540965291496
EGF,0.07915776392237871,-0.01729748192554526,-0.022389510312254307,0.1142375822360531,-0.008948406216914426,-0.051434520829777564
VEGFB,0.0071774613463910855,-0.05802097795563738,-0.05962238210462395,-0.016962384660340748,-0.05575092017754885,0.03249854982730694
FARP2,0.002186279654556667,0.02049116052145044,-0.02267964130680991,-0.012148310823154316,0.037523363508944946,-0.021641444077978415
IHH,-0.019479379182521572,-0.021100060419208304,,-0.015749921299011056,,
LAMA2,-0.03333641904536613,-0.029616731930591295,-0.005849706237585589,0.07345813978056813,-0.030390517361895086,-0.0040898640308319354
SERPINC1,,0.07463852433363863,,0.008011650105014817,,
NRG1,-0.01683949865435966,0.06217363145373933,,0.004068268523808169,0.009944755679884681,-0.03189148441477806
SPINK1,0.027694875306492686,0.024826047724249133,,-0.019118799351216943,0.014812753733118118,0.0627144176330792
EFEMP2,0.03625802873847268,0.0035465276476977026,-0.006129028149789475,0.028579182751223422,-0.032830344349752336,0.007583049342668721
SELPLG,-0.01633990221539806,-0.07151719029550847,0.015580194471802793,0.0393219896179678,0.03969502831872729,-0.050824465236227245
GDF6,0.01595003951339736,-0.009341213023659872,,-0.01688369012490773,,
HLA-E,0.04490977999207902,-0.013526065240558525,0.00433025514965448,0.029782737890925746,-0.011150514914073931,-0.005841546267097202
PTN,0.10951336279570519,0.02700943545242009,-0.0066283555959404045,0.023331052351774524,0.010134564674479084,-0.025343927779614105
CD274,-0.0394185315241541,-0.020598099348903245,-0.04596486649093718,0.0005561290852779272,-0.043182711408578246,0.05001998094377101
CD14,0.037811993322257084,-0.020931298973056265,0.002694943336451893,0.07414938143403144,-0.024654880510154603,0.042959475607087474
SFTPD,0.045468740157037696,-0.0033858150953333397,-0.036613093597675686,-0.04206965202118277,-0.050604749743453276,0.008739911425344447
SLIT1,0.020325881608273727,0.027521081031352444,-0.007021703024920351,0.016172311162453146,-0.03317668640851675,-0.04969903931922893
CNTF,,,0.09888399709594506,-0.015943732308870903,,
BST1,0.003143892030312378,-0.04005924023690726,0.07338364565618265,0.04442220813938788,-0.05045083752327708,-0.007521151163434924
AGTRAP,0.036579331533016894,0.011332248087967157,0.06570268883892363,-0.013983802516578343,0.03987053996605934,0.045850155506787255
LAMC1,0.06984294662591896,-0.028519521179250155,0.03594112892273917,0.05649066228278416,-0.06096988992193939,0.03541633062969216
COL6A3,0.01578076626055487,0.018120668929721216,-0.04855915116278769,0.06203028795560314,-0.005796094564335671,0.024509300150162665
FN1,0.018512593719777294,0.014418063338933999,0.007367737654029581,0.05059305942524326,-0.04192101321292941,0.14424250995514554
MIF,-0.005070723293082036,-0.04444691684907344,0.056467693934041545,-0.08923208697698284,-0.03549854332238845,0.02340574474746488
JAG1,-0.053976096107823765,0.024874795931154832,-0.0010482090522641225,0.050776895016112066,-0.028988458551885258,0.12785112252571754
NID2,0.044647793600487734,-0.04342689248769449,-0.012170235913295429,0.09471545066049107,-0.0733112579339108,0.06217204959346873
EFNB1,-0.0016917357988424568,0.03206622079981037,-0.0997520711934782,-0.008120945211414375,0.06399309040755775,0.026906695964902905
COL4A2,0.031697347567388616,-0.04611975028243339,9.536985498943515e-05,0.08413026685057232,-0.04358416295218288,0.0380032421031124
SPP1,0.02108699076569618,-0.06549260310986525,-0.010554665703449283,-0.00584810851544713,0.022555684514585665,0.08738532667133075
PODXL2,-0.008971150772251281,-0.023963803376648208,-0.014003944056342333,0.0027925767328307563,0.01798391302392581,-0.0593488909082532
FGF9,0.05151805684486556,0.003946079980015827,,0.0019832885038749554,-0.0011556703734057023,-0.018147087946119057
ITIH2,0.041982695512719305,-0.016631819323395396,-0.026517570190041122,0.055986735076796704,-0.02764762174369024,0.018720280194293237
ADAM10,0.03915598015251431,0.030474201416429824,-0.02720836326907445,0.04519691089829648,-0.0348906124096095,0.0035489481462349904
CFH,-0.00884116648833155,-0.08153903951431073,-0.03720838266250946,0.06619056373613728,-0.05698420868289505,0.02899900213430933
COL4A5,0.059433015608039735,-0.06467093862822423,-0.045008300954784516,0.07976015944475717,-0.019379474539066962,0.01798554267400471
LTBP3,0.04557852545202112,0.07199979400227538,-0.028987669688273307,0.0007334956959483925,-0.08419511970300968,0.1338944417387683
GNB3,0.017006766451936724,0.01736839979475054,-0.029689770899210412,-0.01120853923065613,-0.06301420476881575,-0.042279162850028355
COL6A2,0.049677559700527445,0.04546158326503992,0.09051454994276079,0.04510522807504924,-0.011373093730005467,0.01847546985140975
GDF9,-0.03051518360089517,-0.04163861198720863,-0.02551045927303217,-0.013103268955606309,-0.03203540027797046,-0.0031841617863210534
NCAM1,-0.018385069366660924,0.008412352885154751,0.04508173402448514,-0.06036994704880016,-0.016596672111374097,-0.08536254232647347
APOC2,-0.03102675414284643,0.0002206609494941307,-0.05643708686366467,-0.020919007344932326,-0.05369419399992711,-0.06710268123059783
BST2,0.07304055808059472,0.012659889142524368,0.014726674751049159,-0.02002849985014122,-0.043030215987843984,-0.03822880668880316
COL5A1,0.03207902518205809,0.02819304782346964,-0.023990240748089527,0.04618608975788309,-0.09678145091981942,0.11674295429430884
CALM3,-0.05344195138283541,-0.01775549428853123,0.05138026011844633,-0.03024484878784883,-0.017822363750184596,-0.07088018048309003
THBS2,-0.0258711153217809,0.04098862710999139,-0.015765804128590265,0.08866713163859516,0.017372070731999856,0.0890352617395991
SERPINE2,0.10016164819536078,0.039296548597002955,0.012339190554012495,0.05096808350152921,-0.047506512261060056,0.03082297357591484
EFNB2,-0.01902692280863994,-0.07624994448392579,9.175319916659997e-05,0.0063995210905566785,-0.013016726908365828,0.020052582254440426
PROK1,-0.014880895015171352,-0.019095059863504082,-0.017376671668491266,-0.014951067798528199,,-0.025122271755293885
MMP9,-0.004938437222207056,0.006566570911201246,-0.0295519268976266,0.0739159100310998,0.012983562648107426,0.029358166039259906
DMP1,,,,,,-0.021313753713816067
NPPA,0.0018986581807484912,-0.0123032846567798,0.0004304284631242995,0.04575762090804751,-0.004888357753792254,-0.0319162527458265
APOB,,,-0.019067953244006255,,-0.017329342141167194,-0.02512227136084815
C4B,,,-0.019298340049067563,-0.01845709427574157,-0.0191892690524785,
NTNG2,0.10158826793073944,0.023500577971448465,-0.019475951110855722,0.09777759075971104,-0.01103854691590659,0.01611278747568173
LAMA1,-0.0113414762237807,-0.05185422923509639,-0.027378064733610263,0.04499549146992754,-0.04284923897310251,0.03395917816664625
UCN,-0.025513471190922423,-0.00817142409690647,0.035207876248960344,0.028088545558242105,-0.07268315452157745,-0.038411917259368225
ARTN,0.0025114616217430585,-0.030084587159365874,-0.02404456910047339,-0.015213183735669714,0.019963229840818806,-0.005359870107211081
PDGFD,0.05007701712772825,-0.05166723456995325,-0.006849653166786525,0.043437734503006926,-0.035039720242887824,-0.06839596089607936
EDN1,0.05523447373644789,-0.05006261704170915,0.01569245929546779,0.06021196018915021,-0.044066278695363253,0.03294202510726575
ARPC5,-0.020703194311490012,0.025338080767106624,0.06177691188926681,0.004215172920441372,-0.06011417266670224,0.05409915212915355
GSTO1,-0.07002744198782358,-0.05230721283962139,-0.05026191497986895,0.010179781722899019,-0.061199233731900324,-0.016647225931534625
PROK2,0.088103456819232,-0.019473625000295647,,,-0.015800327975346935,
SYK,0.041834656805832114,0.009623372346873063,-0.004800185477899865,-0.022371622688482046,0.03815564961133155,-0.05536736815416853
CD40LG,,,,,-0.018740511456378263,
ST6GAL1,0.0030075090987594457,-0.02400883827596151,-0.020944338505129154,0.018195732398212587,-0.003181137118062671,-0.01382836039676318
WNT3,-0.013161955977276625,-0.028444621993260675,-0.04573516729590885,0.04355224577283261,-0.021196294400744897,-0.05094903149636667
HSP90B1,0.05321734076094288,0.016801021556795147,-0.03331838517629454,0.0482531082618899,-0.005279815231369261,0.09197419353524643
ZP3,-0.023999219184783788,-0.027558247689453256,-0.02840853584668714,-0.026124084056416464,-0.017149379248054538,0.05404741528156528
ANGPT4,,,-0.02404456802491084,,,
NRG2,-0.046039371994350355,0.02288117423061652,-0.022517063420860937,-0.038883476221269746,-0.01596675679504314,-0.021371997243158768
MELTF,-0.04950399327304671,0.025319170431189995,-0.021447197134601928,0.05164939419004532,-0.014714185540779055,0.07700902920913408
NLGN1,-0.032718457339146974,-0.12886309315348052,-0.08918549276386832,0.01112823690343409,-0.018618134602540314,-0.009660124264594536
SLIT3,-0.04742502592023599,-0.009365193692835705,-0.024418195798862754,0.05632497862668121,-0.03370373863682743,0.0006516069103186411
CCL8,0.096466063620851,-0.02022308162252035,,0.01668557435086722,0.002423334301425891,0.02958598706167234
S100A4,0.04403924709663688,-0.026932702054108415,0.00730169484464639,0.0024139964304137054,-0.03892172792666253,0.03254153413744652
TNFSF13B,0.0250958837733399,-0.04511689797766835,-0.043283080904448636,0.022705749768786452,-0.00458980053800747,-0.016014809994715242
HSPG2,0.025763468690214363,-0.012540645728868632,-0.022081885174802418,0.09992566348674603,-0.06587164014637686,0.02109856266064013
FAM3C,0.05535348008284632,0.06376356499458208,0.03605702169694247,-0.0020650165396821976,-0.055050815578913705,0.036551097752982056
FLT3LG,0.061039401050858255,-0.05899662653251427,-0.00013990484070015039,-0.040501822362565526,-0.04049525492608822,-0.02388731085554376
A2M,0.06603952656932313,0.0192701001884082,-0.02282072446589197,0.11953933708869921,-0.07651378495621104,0.009758782069646003
VCL,0.06226218956261647,-0.006202489268447174,-0.01501527133800368,0.061357503188686,0.015196544904404467,0.09534328463035238
FGF2,0.07296268018627931,0.05594324408897221,0.003906533299604787,-0.02570549425707847,-0.060170197189051235,0.021228869260598065
AGRP,-0.015331664794355078,-0.01482823990322509,,-0.015355405200706513,,-0.018751062272902668
CNTN3,-0.07252581999593682,0.01706202163192725,0.04845110324256228,-0.0019208008412541768,,-0.06832692838596006
RNASE2,0.01535784410334831,-0.05020237373376285,0.008284731988041636,0.020263743511625763,-0.07292743502966155,-0.012317177346090627
ADM2,,,,0.07727563490987388,-0.0178113930677803,-0.020070232924354593
GAL,-0.03575192749834047,-0.0006271931421336809,,-0.019760178618311256,-0.017571925257607444,-0.029573645797088537
IL36B,,,,,,-0.026943347841174387
CXCL6,-0.03595504890019879,0.021728363615731203,,-0.034249720878959014,-0.032182535765892854,0.08944148836104551
PDGFC,-0.06268078833368328,-0.05867564896557984,-0.021543423172352336,-0.010622232774948401,0.002020722050750099,0.013376129013632623
COL8A2,-0.0029070071526984278,-0.07018658401741862,-0.04086309951362561,0.006975770949184873,-0.04187953630563951,0.057023690975124726
SPON2,0.020102317927335592,0.03438382666404462,0.0010538293044017127,0.08375117809529556,-0.012789513978768567,0.0211183429509709
LCN2,0.08155249509829322,-0.018102290298228976,,,,
SEMA3D,,,-0.012738467436277011,,,-0.037144341182621735
BMP6,0.005939472816394832,-0.0062863651072395796,-0.02289170930949326,-0.014614199512754727,-0.013500507890545547,0.0031268027352445217
TIMP2,0.054081819942549736,0.08280124467997392,-0.03641971061521023,0.02443249900589437,-0.0577299111060879,0.03201147837523368
EFNA1,0.008326984628994085,-0.06805279610277859,-0.033972394418964456,0.10024964646803793,-0.03800351854163576,0.10321625898936627
S100A12,-0.01640752613544393,,-0.018599265493264603,,-0.019410009120965372,-0.017629831580692038
TFPI,-0.04727190119279619,-0.004592467250518414,0.011759033600589166,0.06977812874138348,-0.04836609319540018,-0.04129291939250865
GPC3,-0.039701537812217184,-0.022779099135837855,-0.039978607756269935,0.027774364895722173,-0.02016510054007506,0.022898348302159047
NMU,0.07182306265997099,0.035558387018377456,,0.08960431554023761,0.07960082555594952,0.050393279093373544
SCGB3A2,-0.018569790865529564,0.034144194244955746,,-0.02575124657752486,-0.02801870579565839,-0.020575945959554153
LAMB3,0.06990626857984089,-0.03456377217197398,0.019183919339320264,0.06270251796686829,-0.022620544559352022,0.026474077038899785
LGALS9,-0.04423224606702699,-0.0657131948916633,0.03376519045878968,-0.02697158664533045,-0.06732340332350556,0.07178104725649241
VIM,0.04783830442750587,0.015938134229581055,0.03306666158723363,0.008550883977574046,-0.04772435564303231,0.090730651121918
PLAU,0.08011933322970083,0.034190588592022106,-0.0221908931793981,0.06902289131524439,-0.026865394770166414,0.05737249539865682
TGFB3,0.08395409223588401,-0.0023691668423325056,-0.01745591671981518,-0.002743695113675345,-0.028477504541660627,0.0397374794906097
APLN,-0.018784494089125768,0.009477031630377766,-0.10360743356247344,-0.04073671906613765,-0.018373999972709488,0.07542886592637539
SHANK2,-0.07182452787057522,-0.0242275972460628,-0.018119414072950927,-0.007675018354209016,0.030956420964316632,-0.06581678216415823
LTF,0.010455955538706348,0.007626881367902654,0.0014806690220750215,0.026084897340825117,-0.03624334207044741,0.03367510957911772
PYY,-0.021682060463345407,0.11159554888067227,,,-0.02941099537569912,-0.01875106690500491
