,UKF243,UKF248,UKF269,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
PTGS2,0.050099429263087844,0.02002746329371176,0.16383610992254358,0.02559353736586059,0.0026228129237086603,-0.012526133016574095,0.0009572589037017384,0.08605413518056787,0.042330376133500686,-0.10923646688523174
XCL1,,0.0497668869761381,,,-0.02689057626769469,-0.0563050537518025,,,,-0.008972706129361461
CD58,0.013751452178072488,0.04016916376156202,-0.04267411863868837,-0.060731036304695285,-0.04665873574637237,0.07996298374247032,0.035503292953198005,0.019306185073395054,0.002283101998230725,0.03554136812630426
TNFSF14,0.06524098866679849,0.014804591558973441,-0.02116519273019599,-0.014466526596841668,-0.021374454535980587,,,0.0025209273759295575,0.04864858352688046,-0.044636159405501315
CNTN4,0.08483079983313051,-0.014415115015398324,0.06217682179302477,-0.010063271125392237,0.04755009861886823,,,-0.03981413737190733,0.010567756447409989,-0.02825648679842112
INSL3,,0.0028367631101252374,,,,,,-0.02168316411991669,0.02182057837514694,
BTLA,,,,-0.018474249256127142,,,,,0.08619152874840148,
MFNG,0.0002120605855322125,0.052718030428104676,-0.03661306827791555,0.04110385928437713,0.04730122214300206,0.05979019321897259,0.030923041055023984,0.08069049775913342,0.05064776479708826,0.02051592523202802
ICAM1,0.05415182371058589,-0.013488502010103503,-0.08518135434314507,-0.05538283268450807,-0.010279270086633461,-0.0856552031124835,0.06085204361568036,0.040269430228927657,-0.03894199032348234,0.06254359149069831
PROS1,0.02804600169848452,0.04052629050859894,-0.10907291433862532,0.022500698845751378,0.03545502698048723,0.09063297252516833,0.039249574512505485,0.07222265200255609,-0.024835485313754038,-0.019844843158493677
CLCF1,0.03730506217114186,0.004017015292720363,0.014707768097588766,0.0008698331451663542,0.0013192850486450525,-0.06692213332009013,0.07493894654545222,-0.0709279905761704,-0.026067342522824423,-0.09456620516302457
PSAP,-0.09522419545580031,0.053258051529618836,0.02233145387149792,0.04083420232085428,0.0032611089891343707,0.10598697037374286,0.15821397099654894,0.10988234617129711,0.03327794084623956,0.06434520483578368
EFEMP1,0.0059269490830679864,0.008789594146406404,-0.07109361426790844,-0.0154609385395309,-0.009882116075342513,0.13560018829297504,-0.012682831389981174,-0.029246355595534467,-0.04799028738553618,-0.01979210351522379
C1QTNF1,-0.021559022059609623,-0.043931181640233075,-0.05969675621755828,-0.022338376069816826,-0.007775680283964435,-0.05812196730508272,-0.06694443312671057,0.06168879681168307,-0.0745773841338921,0.06388428889076171
ALB,-0.03355721328508992,0.05010359537017121,-0.017038370010591466,-0.016430918777708633,0.0025376593491237952,-0.04533595335388502,0.025596735882322027,-0.03214179157781246,-0.022667102205458714,-0.034936423487443066
CCL13,,,,,,-0.018469462502258283,,-0.014473273089938659,,
EFNA3,0.041433551602563734,-0.03274225891963657,0.11315634695114381,-0.010761233911260333,0.017528454047647486,0.03246156104305078,-0.07327934282390086,0.10497082864726964,0.00025814607781904727,0.03484483160549379
DRAXIN,-0.010077506452973579,-0.019836078454000844,-0.029832210729844967,0.11674186447943,0.009373980981270567,0.025710629367958173,0.023134769269756553,0.049181393853380405,0.03447579108279332,-0.004889493308480953
RAET1L,,-0.013497666818123807,,-0.015801851878021488,,,,,,
NPTX2,0.047052404490658485,0.015323748390175276,0.14973942968894668,0.047543123850727204,-0.030786698875778718,0.1429106314834807,,0.02887259491282432,0.048634672103611325,0.03505745402855985
FGF11,-0.03972275609004569,0.04874928154589536,-0.03955024145986038,-0.020462364280983587,0.006592065631875249,-0.00633671032717121,0.004495832843106619,0.05892732420120914,-0.08133262558611756,-0.06177462729627627
CD59,-0.03713053185708735,0.04326404859615851,0.11680126881069718,0.02594039271655843,0.008341468026584998,-0.10628013884238956,0.031367373232551135,0.050646637471402085,0.08575022053632084,0.0030127101193874162
COL9A2,-0.004241854356119256,0.037847867873888115,-0.06706768196461603,-0.011348378048786183,0.02257078492353329,0.0028582297848895005,0.08391775591481454,-0.01307801689500755,-0.01128859376947854,-0.030080958075131572
DLL3,-0.034772824222550895,0.018552518028380243,0.03309502262245695,-0.020096564989322437,0.07251705395763733,-0.060140348610627226,-0.04771840242713351,-0.05293783283196263,-0.014511110381934164,0.009141682947733184
FGF5,,,0.014348421607753882,,0.036540475393821416,-0.004924189852738078,,,-0.03525863477057726,-0.04170939627946459
LIN7C,0.020681304811409566,-0.03179536231631117,0.0046807119094644176,-0.00998460634353081,0.03437925756400389,-0.011032770978295603,0.10481048354564412,-0.011839405513014092,-0.0033271414173393654,0.011503551045535122
GDF7,-0.02370879792311298,-0.010245886755474491,-0.024270144320215143,-0.014466526034672422,0.024120756832467595,,,,-0.02859450428733832,0.019137301411532456
PSPN,0.007707401103153299,0.06827298446523833,-0.04129087694048473,0.022066976452381443,-0.015145268458700985,0.03453678446218654,-0.056670604983551795,0.006290114084364906,0.016099466431370127,0.03839184386325013
ANGPT1,0.1065324280446728,0.04588017068269657,-0.03000647615353437,-0.009752915609570941,0.053204207074293325,-0.100250601977346,-0.008940885622489722,0.006762251960901768,0.07060962239582562,-0.008802962229507728
PNOC,0.05007082900166232,0.047993957617045266,0.14722047196282761,0.007405849850586476,0.03214113255704838,0.009372059740412829,,,0.03901438157623493,-0.011925821056754939
L1CAM,0.004296929155006794,-0.005465075809780688,0.13067300124809983,0.03792883820360784,0.026862045336382027,0.1170607167924887,0.0325667525017497,0.059622408633947264,-0.025179768792621512,0.022356340911394972
APOA1,0.03546727330443716,-0.025862945417390065,-0.029036626445069436,0.02443391032117706,0.025821656031137116,0.06691674138519114,-0.0015144329023567707,0.009538894438941698,0.04376765962719046,-0.017272993308912264
PSEN1,-0.024909853200442856,-0.0014191731054148445,-0.014835954811640293,-0.04028034260831534,-0.014906341111829135,0.01804154330004951,0.025892397005317445,0.016329385906505935,0.007876299197304766,0.019720357721728157
CALM2,-0.11016936714524384,0.03843808667412209,0.09931666648588115,0.010029455730457592,0.05110267427184999,-0.05481790483216635,-0.0376638282750794,0.004641153963511002,-0.06819161481907438,0.011259561688463458
CLEC2B,0.06379124945368199,0.029973901452818405,-0.02058928844957672,-0.0061681041350348685,0.0026391342222467713,0.025578408620535693,0.0888445406067697,0.00026514701269565906,0.08429343510907948,-0.007256059571507763
NTNG1,-0.04789929197945054,0.008963395597641146,-0.045719985330380374,-0.0025804375984416696,-0.02349938600549874,-0.12788856390079675,0.21994383477143217,0.001971887630782054,-0.020781095061482506,-0.01639094628271006
LRIG1,-0.07918412362070128,-0.03135220672773743,-0.06035441995228446,0.026335318169814003,-0.00616219900904944,0.013105881921405422,-0.023781709240976782,-0.05184935531934453,-0.05037648639111894,-0.08086298070728838
CPAMD8,,-0.02711820830321556,-0.012273682197547068,-0.026776343502455065,-0.020036266015661566,,-0.004177943080274535,,0.019544834773546897,-0.026746423435110352
GHRL,,0.046355427032102325,0.052722105174582555,-0.013193221483132456,-0.021989228345212605,,-0.021454040438058503,,0.06089559913978478,0.06289916105050566
NPY,0.006302732547486849,-0.002821185236090068,0.15304690446821834,-0.07592992633820449,0.11780693192749483,,,0.12031438799120592,-0.008762053164043023,-0.05054853292102792
MMP2,-0.06830185337937959,0.06682878512914246,-0.09978391299294675,-0.021810374892948906,-0.01979245433433179,-0.029994006826287268,0.023965971167790208,0.12381461048365776,0.09426812483677204,0.026755040070773735
PPY,,0.06831351892341567,,,,-0.03170793861322298,,0.061976176607230364,-0.04010337114562405,0.007888257771420411
ALKAL2,0.005315781306969081,0.02834523323560609,-0.013916314205610368,-0.03507924091883531,-0.03186770734754581,0.013043812626530718,,0.003101114405481535,0.07333777773448999,-0.010483168147347847
CSF1,0.02444005700326749,0.026966624407665882,-0.07129535132069892,0.02503135122983626,-0.05915685929843939,0.11696658566410642,-0.05169796820262239,0.04500687652019732,0.01946331822872011,0.010227828287074239
SEMA4C,0.031341110999669713,0.08031891260623016,0.016318781305663346,-0.010362027326167313,-0.03372430021348381,0.12192265080650967,-0.03199215938011721,-0.012744337843098799,0.014282663553624137,-0.002036626249567884
BMP8A,,,,,,,,,-0.017992265989191767,
ICAM2,0.015843258690767352,0.06951283438674553,-0.04210022342038675,-0.009374319799662554,0.05074675697238654,0.13928167813035208,-0.06377952868644769,-0.03850527678080764,0.07848432075224465,0.0731180073533959
SYTL3,0.060825172409686684,0.009187032581334983,-0.044618314925981034,-0.01038412866720384,-0.015414396722305762,-0.10604358153143814,0.007576332467226961,0.0050132167853694995,0.08411786101153611,0.028275865623412652
IL1A,-0.0022803398857163953,-0.024022845945191492,-0.03375814607971686,-0.03718986747082433,-0.03632733439888292,,-0.039096450787182775,-0.024296298622788582,-0.008784275888825445,-0.042380848774991944
HLA-G,0.04463933236909443,-0.0207696862335882,,,,,-0.0400437022969341,0.01064245186646257,,
PGF,0.009867693912542077,0.04903183238251464,-0.0676779269533796,0.00017012096411965404,-0.05305502691053527,0.2193462328714124,0.09147749112432374,-0.01148307182465733,0.04808103305653815,0.07462788704752736
LGALS8,-0.025772129550717813,0.004134994858696776,-0.009087485023000145,-0.036399175526911895,0.065435651262572,-0.061469290363199314,-0.06668417041684534,0.0019161493701782939,0.029281277340253205,0.04317801570051347
DKK3,-0.09055310059866646,-0.0036872815370151187,0.1193603796141371,0.02008597043565219,0.04337413100060497,-0.11322067446980032,-0.055016509199047575,0.038433500300848474,0.043393603640203775,0.04014097814356324
COL16A1,-0.07585573783333051,0.04197284495148899,-0.0011261720444360268,0.002663029987515238,-0.046940028934755566,0.16792426380276124,-0.0485496962435282,0.07901595267659187,0.052168419593907216,0.007161317737695033
TPH1,-0.03157578028395045,0.006972532315603959,-0.014590311571176493,,,,0.009823898425106605,-0.022927617570252662,0.02713299913484024,0.02197704953072625
TNC,0.005558445114934925,0.0536640614178793,-0.13692411947522448,0.005679177473182098,-0.03443329091517652,-0.0037488365154077345,-0.037598211806039235,0.08306816099380455,-0.08005747458926225,-0.058728993754165834
TNFSF9,0.008259527056453171,-0.027118205487901004,0.12696450831765776,0.004241185410029766,0.02560764873522196,0.0012985670940887377,-0.015460379810226502,0.015182555183746678,-0.028474084702050557,-0.04070553274939251
C4A,,,,,-0.02372704618562269,0.03493929619172892,,-0.016113324214064483,0.010188655969424974,
CNTN2,-0.020149020076269324,0.033011578306649754,-0.050257973241246146,-0.03783098786076501,-0.05852547540594749,0.05694721118695964,0.05919090881612398,0.029949061738030358,-0.016428534606413785,0.08788511798261753
F7,,0.0758184399768718,0.019084947154426313,,,-0.04725678809002488,,0.06564652146584993,,0.060394440069260674
LUM,-0.016216935877859138,0.09121119280387051,-0.08036295273528499,0.02676072174561216,-0.03342672354200373,-0.2106124224525049,-0.043104517233480195,0.08684408922148683,0.14394264318184186,0.06493165697561101
BTC,,-0.013497661195911772,,-0.00505602385291008,0.0671990357078849,,0.005399121994016325,-0.014687680659904275,-0.005702183269642564,-0.03363301642035243
APOC1,0.027212672237984376,0.014506539459721893,-0.12275867336971975,0.009433020335430281,-0.02756579318433702,0.013677150764750578,-0.08461169444662182,-0.03430376787154932,-0.03945060639751311,-0.05336981569247226
PKM,-0.015975098686320178,-0.04068475030925831,0.0008332065548774489,0.02040860411908293,0.07546355912036842,0.07254408566135304,0.038389040605653686,0.05145439232547864,-0.04550107824216705,-0.021189187254595766
TNF,-0.07036424513017163,0.08584239731407062,-0.018013141120326058,-0.019288198231111522,-0.0094602225762059,0.04591421725786828,-0.08369675612708545,-0.014255843723317913,0.044732913422531974,-0.025730394555240066
GNAS,-0.070838059322955,-0.0016726818371410178,0.12942023784252044,0.029953131850924637,0.02570610282646992,-0.13364731235749214,0.052548847543375965,0.02013001779634914,-0.05440850721125398,0.054691222711979647
BMP8B,0.005179181177279433,0.013995379521684262,0.019074115550872663,-0.012807165367720709,-0.043032854895637226,-0.09411699558810492,0.02694747239857763,0.046383986449079415,0.05410441360060695,-0.026432335027417993
LIPH,-0.015205711040341274,-0.015250220746239286,,,,,,0.0442995548127186,-0.0015216934647190382,-0.041028958369228354
CCL28,-0.023708777111810398,-0.021451332498264416,,-0.015148172301012262,-0.029472675284545665,,,,-0.01397103344563045,-0.025682515174568914
PTPN11,-0.027629863719383252,-0.029959801554033518,-0.04996613674323293,0.048693223439878024,-0.08941167861067523,0.004937998735270704,0.10928813695464017,-0.03209208687091666,-0.010712101340261345,0.10863536192938611
ADAM12,-0.013505328761701128,0.015040080332619672,-0.04258498195528703,-0.014639766836143642,0.03561476806648263,0.2257580776512996,0.036877497449445636,0.07611877687973263,0.11167361069432113,0.018041568166121954
EPO,0.026261460551061974,0.045971636622325555,,,,0.018929899852862846,-0.0547311645708084,0.038811764838655824,-0.0148570329658734,
EDN3,-0.03272083495178996,0.02560835654326858,0.10784981218170595,-0.007909880137972145,-0.03530953501922791,,,0.0989858370763977,0.0055669497133195925,0.03314650760370575
CCL22,,,,,,,,0.006689046465429361,-0.022958009230338777,
CCL2,-0.05575362359368283,0.054508781291067405,-0.02566158176869276,-0.04936705305826989,0.029773874550907645,-0.22330338970109,-0.017397796991093197,0.02514854807472775,-0.04761893536133653,-0.0012155614700556099
DSCAM,0.0020405068199549734,-0.008794708210946139,0.0210772342525742,-0.035238814058242515,0.019411874537182842,-0.0035768846205975,-0.04737029191290226,-0.023114047038020478,-0.04644513229983597,-0.0003735427791049401
GPHA2,,0.08234509939081096,,,,,,,,
ANG,0.1433302294148465,-0.021075030202734553,-0.020528454603714122,-0.02285923180784976,0.025388051422092356,-0.005385203088317088,-0.014109161744162666,-0.0008836511547656798,0.02004061049102933,-0.04981282282682255
FBLN2,-0.04544166473315813,-0.0210824689893627,0.0454570820630461,0.011698588163387678,-0.014264721595198235,0.14418652954972622,,0.05824098373861441,0.1319108154103678,0.008801159270346146
VTN,-0.030692436843708103,-0.0288282318697564,-0.02068941183669696,-0.0201995940485143,,,0.010866605299761259,0.07807904119280588,-0.024229340874234187,-0.017175938108363667
VEGFA,0.06349404564209576,-0.07109188182633876,-0.02395001314605053,-0.01932585396523009,-0.06073906586275415,-0.13626565041435898,0.04281459028821738,0.05435439806957883,-0.03144706016640641,-0.04089965172277346
F10,,,-0.019957257397049098,-0.016278786494041794,-0.032378410116857895,0.00504820990969744,0.04465052123151658,,0.10256956183343377,0.012288222539581901
SERPINA1,0.08425063199913956,0.07622928698942005,-0.07289079698813257,0.00542239213401052,-0.021159844067639284,0.09929329818043135,-0.04198355871928339,0.029357999113747948,-0.002489714251435852,-0.03247851999121271
VWF,-0.06919705914394957,0.06587272864914148,-0.06096273729853506,0.01852867484187023,0.08577754325931283,0.23233054686612228,-0.05088769522142155,0.029959108233182215,0.03189388731864591,0.0522931268778351
GDNF,,0.03181286751262373,,,,-0.14437650594340692,0.10160197436184212,-0.016992647850629296,,
VASP,-0.06276034538502087,0.06313940611269378,0.01679338219818359,-0.010438742427783917,0.011682510825857518,-0.018946743684393166,0.015593854958995457,0.0384473057899288,-0.006112206912838628,0.060644980058990564
ADAM15,-0.04422610123461237,0.008292330678645429,-0.0682200539065152,0.024941690616168008,0.006215748699376123,0.08374910378736816,-0.00840282608487801,0.02075239348051437,0.06191851570057355,0.004918761826939387
WNT2,0.057650756090308834,-0.026676536480986578,0.1691750987334271,-0.01718673755986245,0.047798478981139945,,,-0.01949705274305008,-0.0016124242052972123,-0.03801854359454075
CALCB,-0.02885427103534288,,-0.013567557975272017,,0.07242467962693004,,,-0.017063487257929187,,-0.013302610145466028
OLFM2,-0.10579396967987337,0.021709262125345324,0.05732950556875243,0.002664456979369993,-0.007969189650114934,0.13526313933459233,-0.012348160411162391,0.024951709120146184,-0.06166042709042771,0.015832816169476214
MFAP2,0.026507191241805856,0.09646137512031469,-0.06274051673444316,-0.004352600122799814,-0.025978649382504947,0.276103841951559,0.0032476049738114606,0.06384639029621675,0.06759281699624765,-0.003871149525987607
HLA-C,-0.05471337816992126,0.05405283844324315,-0.11004277025605767,0.019972863717373463,-0.04323078674288409,0.1483181362796842,0.022844964633839334,0.08774278002817266,0.06536231825312978,0.07064879121856453
THBS1,-0.043784290758505394,-0.011282436891395258,-0.050273880437737575,0.06804989293637655,-0.046167139463729905,-0.09408112012177183,-0.004753571471596017,-0.0031687060939224617,0.08295325039508608,0.03624835892249424
HSPA4,0.04833557667416008,0.025722296466147026,0.0018531852418958382,-0.020122006590601368,-0.01235764860635938,0.04852836825474543,0.031845154711124805,-0.014853310314716364,-0.08439716219226868,0.06815732957616939
LMAN1,0.08836627815516108,0.02806517535595695,-0.09897603196193427,-0.014618162197137956,-0.05929987879991025,0.02238855742680651,-0.03406704894527641,-0.0096598208545021,0.052559808036465,0.008331527979234407
LYPD3,,0.09449777484236688,-0.02104712930555188,0.06389805530110718,-0.006156183695427509,0.06730844322121024,0.12181624711060084,0.02157711943662554,0.10992527720368053,-0.009813032413093194
APOE,-0.06928533999716767,0.01730975302541113,-0.08993957989076175,0.058661361370633235,-0.048093505302715576,0.02964795391954324,-0.005034064561835876,-0.053723446484258225,-0.014900445898339358,0.08292704846811724
SOSTDC1,-0.034912555951180334,-0.014458099810843398,0.054157226113445395,-0.030975766802613554,0.06529705515133667,,,-0.005311619706506111,0.010155950442536902,0.11745666171690608
ANXA1,0.023608861799300735,0.04002237227490021,-0.10638628835378867,0.006618037879439481,-0.07213943017925714,-0.23231683747967397,-0.07340496549432698,-0.05307073158629504,-0.009924864384926681,-0.10049712641346359
WNT2B,-0.04156477379181613,-0.038865166777651276,-0.050655413287938295,-0.007867136720880432,-0.05065014684797774,-0.0034526405607619567,-0.08463031514345802,0.0018994004000650756,0.044594620602974505,-0.022580903855935378
AMH,0.09097116490670344,-0.028408700226611225,-0.01289742985838527,-0.0170380927050835,,0.07765046506229144,-0.05976529926405137,-0.03092107086947316,-0.014140713688945114,-0.04808091004902059
GDF10,-0.004738083426087304,-0.017650525226226847,0.14112790521453691,0.02328236069061986,-0.06646492094130844,,-0.03483865790354807,0.04904126715550071,0.04093071400097227,0.011006614999419342
EFNB3,0.01779981286056284,-0.0033164054916432597,0.103677797699089,-0.024573197979975772,0.11905510221218943,0.09446129504314373,0.004071213255853428,0.044020452278730186,-0.05408635117526671,-0.03997711977547596
LTB,-0.03272082778317052,-0.0061052820793684615,0.1193082798375782,-0.01724089720825549,-0.0045883193016636546,0.03343638625934517,-0.0286694339346579,0.009627354372287704,0.05232302754184214,-0.004177808840168691
ANGPT2,-0.024848934519880357,0.09578195997898728,-0.1038483057733695,-0.014082083152255153,-0.011178162268043608,0.18425213919504757,0.026818988424818585,0.08847191617536122,-0.008831832371914327,0.001682007743269751
ADAM17,-0.004193088366829452,-0.00960165297095178,-0.06261738970713025,-0.02048190883729746,0.012845628236318258,-0.011257306185333585,-0.04066805830910485,0.036345411795869614,-0.04524069806377652,-0.041723887875850726
LRPAP1,-0.027165299843410408,0.019653401409149868,-0.04678802028795143,0.017417636644950163,0.0115050612029645,0.15693069409114405,-0.012853866537070035,0.0144569571793788,-0.034732176713064715,-0.0053150789953441925
NID1,-0.05948328809953616,0.08005804702547024,-0.08367829622083983,0.02189850039848673,0.016468841724092347,-0.029782880749674168,-0.02083812768096308,0.041288947931642915,0.09952740738634205,0.01310469340868471
MST1,0.07744465304461355,-0.013703962583459661,-0.015160066232083632,0.03214208267631776,-0.03629136114030277,0.023339267692256107,-0.021423863753764986,0.01698876220401786,-0.005007813781088269,-0.010098096887909207
CCL14,,,,,,0.11609371474378333,,,,
IL13,,,-0.0137429827583654,,,,,,,
DCN,-0.10425493765521608,0.06028417382088857,-0.04202390811742225,0.0013978633564352097,-0.02398263357669016,-0.19159055717506368,-0.039982420872752535,0.023414827285610534,0.12569162177170343,0.07214985818063155
IGFL2,,,,,,,,,0.029655172629544025,
COL7A1,0.031485742662343975,0.02693173723749859,-0.04996307677462647,-0.02124534636295798,0.027694956585631852,0.18642918407632444,0.06167868064841594,0.08845918315555137,0.04810778716653918,-0.022939453541449564
CALR,-0.04277101685188564,-0.030683965017073586,-0.05862781369277613,-0.017458643897055866,-0.03857359676283356,0.07528517129959807,-0.10217291490542851,0.012017063991029463,0.0552222532718369,0.002392868139806527
PIGA,0.05153145946297938,0.013904783670845399,0.024854603289391496,0.015674549051999366,-0.02417089982303881,0.10475365743765627,0.010370136202956149,0.03816051945052981,0.015845341594377272,-0.03827932266169087
CD200,-0.016422055308614583,-0.017397559248470838,0.04741557258451636,-0.034091559450505994,0.05001078627566441,0.14784420661015218,-0.022407165308392346,0.025121430042250713,0.0028913681608758552,0.03093557540185649
GRP,,0.08045389911703472,,0.006372483922743275,-0.02471515602633202,,,,-0.017628828077746107,-0.03844929039301017
CDH1,,-0.0204979575971507,-0.06140712875079373,,-0.014806036796587946,,-0.027022396408590995,-0.045174883290981196,-0.002800130205992391,-0.036988104520185534
LPL,-0.03767020912372002,0.022572833512076017,-0.07501356710260287,-0.026745112885901035,-0.016583841241900748,0.07424500770802242,0.09307843040948752,-0.06311205505089197,-0.13521942873977016,-0.06399469215955056
SEMA5A,-0.09279196399492497,0.05384215490439893,-0.1158495113744702,-0.03398657235783778,-0.029485900742500706,0.03395825841970628,-0.02482426183650089,-0.07239345413616532,-0.05052906158407934,0.09750897532871848
SEMA7A,-0.04210342321996394,-0.007537917864280588,-0.043816339298392536,0.06308122465078296,-0.049910518630219745,0.10213598570310228,-0.037781777426070765,0.06413622607593877,0.018919225956375192,0.057641816882514636
SEMA4G,-0.05092334874678194,0.12159129064695656,-0.04507052722202062,-0.03718986846011923,0.03027247952778004,0.026170907233993054,-0.03583736189013184,0.014909939924576817,-0.03771486977092354,0.0668472046622284
SEMA3B,-0.03637983536697714,0.04605188883572424,-0.11929240051089435,-0.010366219818964604,-0.053331492482521524,0.06575644948732162,-0.025986270925130138,0.015152229037265392,-0.01996251602000446,-0.050493458831997684
RPH3A,-0.08574598760023389,-0.01693582735941697,0.05866942988199828,-0.0025870113416227186,0.012640439505335277,,,0.058135076444068526,-0.035726434407430674,-0.004316974661421718
JAG2,-0.03052929213163992,0.07371602039056739,-0.004654055478752783,0.004598377486733264,0.014027169576867749,0.13082216827531493,0.052295987016717047,0.06600918024177477,0.08404611822095172,0.016016522416055844
CGN,-0.0540293287422341,-0.01598446211985885,-0.036068141072334636,-0.015961313106457136,-0.04544672244234055,,0.030979954848484006,0.0319508202979995,-0.030803946881776442,0.004998306963217606
GDF15,0.015762000731711634,-0.009385550145667967,-0.06055489481587043,,-0.042118452661358705,0.01313537031124002,-0.08298738861140909,0.08266113568738111,0.060355044667439225,-0.06594962238447767
SEMA4F,0.08864056178628252,0.10492915509981605,0.0609734580696849,0.00972871986795544,0.02303165462800094,0.06878795208403424,0.0576487738470746,0.0004801593630464385,0.05843141215268454,0.02678235443856202
NXPH1,-0.01490774667122109,0.06780562205206558,-0.03130928756409687,0.013346293600117874,0.06935147093906946,,0.06782269853920964,-0.05582336335210722,-0.05015985036978028,-0.0457043813387676
ARF1,-0.03116482562000697,-0.003418955426083317,0.08517319750199724,0.025780360995498724,0.043067868510508166,0.04601936851217846,-0.0454621442171741,0.0052556903346859295,0.018305040850497653,0.044079841394194
DSC3,,-0.012863103812187795,,,,0.08955010026890996,,,0.1788876677697588,
EBI3,0.028935495550455412,0.06788532787857603,0.0034732001964657426,-0.0073376045911977975,0.013058903668356943,0.045092051057096114,0.09578297059669495,-0.01679266213860881,0.0038346356746292967,-0.03915518091468677
TIMP1,-0.028267085432192186,0.04833973363921723,-0.026164757308146623,-0.03869468911858383,-0.036434843895950246,0.17633149649534216,0.025385875218218706,0.07906558464722122,0.1291513407558739,0.006683070816323769
SEMA3C,0.01880745714733117,0.0650414045611712,0.03484194104167451,0.03325268495780338,0.03968119027331563,-0.23730076255855018,-0.02479383360823205,0.07172959377838387,0.11217553793908917,-0.03940764880459012
GNRH2,,,,,,,,,0.009382065025615663,
GAS6,-0.017801533807327474,-0.005226572421891304,-0.05219859672863554,0.0017271943460196025,-0.020695979697606007,-0.0033058816204018814,0.007562589555323011,-0.004116191971247874,0.050993939775673625,0.027829579459360168
MEPE,-0.0069986262312217735,0.05691291978077965,-0.0037367522288652994,0.05398499396476817,-0.013652601422594862,,,-0.011436834409465304,0.06157500087008278,0.01777430179246824
SERPINE1,0.08078016989031699,0.017733687991289257,0.13892150635143638,0.008277318176164726,-0.01645114083532964,-0.11267443736093474,0.06036660900631332,0.042698872536510925,0.038762052612677324,-0.07438744547142215
RSPO2,0.054438147604207364,-0.03471670116614123,0.11620335224456797,-0.019448166637316674,0.0383916474777087,,,-0.021979697475467252,-0.03953898625039247,0.0001074159001475399
SHBG,-0.03849024677099984,-0.01666152171143297,-0.029127451769570885,0.02967688527306509,0.09573183559174872,,-0.07148258682208967,-0.02355219050582211,-0.031148624779863944,-0.01050094819902881
LGALS3BP,-0.05069425230784637,0.09417777702335382,-0.11735430904018153,-0.05663409208954982,-0.012786322943552388,0.21852399781887638,0.1122040404285107,0.07968377055163876,-0.02934987854291907,0.004251300773759126
LAMB1,0.09436510493320281,0.10546232582020346,-0.035998912968677015,0.07920776907951216,0.008188393439457325,0.033314895267229944,-0.024800623918418307,0.06362447333729485,0.11841722832789031,0.008089615267488985
SPTBN2,0.028072149920265018,-0.0025489725644918925,0.1098194149544165,0.07009299070014606,0.02235884971690687,0.1318209443649791,-0.0428059649191575,0.0034717750292218843,-0.004314029161862151,0.04489924560207715
COL1A2,-0.06386823152025518,0.08343747492653203,-0.09882196056744136,0.0406065975935963,0.007848217902596145,0.15316297218720565,-0.026751048475267814,0.06285951397237977,0.13074711960022548,0.09146648670971025
DEFB1,,,,,,,,,0.07851651735462235,-0.03194442741229815
WNT11,,-0.018437005206470406,-0.013389982237904908,-0.031151536205802043,,-0.00930267453552224,,-0.019965718981863934,0.0008718568604711624,-0.010079567872891755
LGALS1,0.07071818898884898,-0.016281680363316682,-0.0631400397186389,0.03183326314630643,-0.004610003944848758,-0.040294263252052966,0.04387780396597417,0.07684312548704367,0.022461035745870047,-0.04717234169400016
BCAN,-0.13236473089555748,0.0592452446169466,-0.13965184149754864,0.006888778131623091,0.036728316218632956,0.016025221239654778,-0.02259361310452707,-0.06894257863820995,-0.07444452167952464,-0.0019449518218725983
ANOS1,-0.030460351507534865,0.027926660902264092,-0.10947959826362738,-0.017149185675583663,0.00953517853616278,-0.027163579590137266,-0.1302867259189876,0.012062775914794344,-0.054123181348717284,-0.0007408881908309677
EDA,0.04852494126039773,0.012029460837719153,0.00796015171498339,-0.03523881277152649,-0.027775241957984913,0.09933108007604924,-0.039440914489381036,-0.03203368847203217,0.054203980693060476,0.011174727615337013
FGF22,-0.02822923982174491,-0.019193733547385274,-0.012273680576210824,-0.018612188022310433,0.051097959484115954,,,0.08573529984376375,0.07270203400463773,0.13418461163584888
SHANK1,,-0.018437004022837464,-0.011677627537233889,0.024911877139335972,-0.03715378730597482,,,0.03772613322194995,0.0195896998426695,0.005135708458884885
NPVF,,,,,,,,0.08155692405312387,,
RAET1G,,,,,,,,,-0.018525121522548055,0.013438358183395248
TGFB1,-0.008502483635541735,0.05566926699446328,0.08012988713382634,0.03848104100322936,-0.009311310415690995,0.060202753158530624,0.08283784687967284,0.06885795100373696,0.054551139649216686,0.05315233659944308
MSTN,-0.039941256830822676,-0.022489010555075222,-0.07517629824361272,-0.034956285691958654,,,0.014468002749405523,-0.02014320727634449,-0.03582771342774643,-0.03571416013669572
WNT4,-0.03069243296003412,-0.012422812932321324,0.0959129502223218,-0.02091097051189454,-0.03507329566735737,,,0.02036185035268741,0.11926545155093647,0.001438013800129484
TNFSF4,0.046783047476784786,-0.028408699115149132,-0.0220900927400213,0.032574462397994136,0.10647895713488346,0.11699225891126339,-0.04695281056974614,-0.016348742146052034,0.024379514062888605,-0.02911326885934008
