,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
PTPN6,-0.029735311555349843,-0.014615535145655875,-0.01565045383176257,-0.029920429415078883,-0.023153049734274848,0.02256295019334701,0.04820299617389548,-0.06524549909683663,-0.01881160772014802,-0.029812040675417067,-0.04810774729564056,0.09986569980638317,-0.02025931262242907,0.08508523568922939,0.03160050229003821,-0.050872690484372145
PTGS2,-0.03255917212079321,0.00880350507869271,-0.036051228589701625,0.08244153880614684,-0.026614180057565117,0.01661425650260384,0.06214212493787123,-0.015022998027735658,-0.025715787500913075,0.07912286952514379,-0.025209992737547097,-0.0030849567986334495,-0.1070719670951367,-0.17219314680281608,-0.03126667316660826,-0.12532715938684602
XCL1,-0.010387334912795474,,,-0.00988053021715399,-0.011645031875336278,,,-0.019755879084226588,,-0.01954931795577971,,,,,,-0.02719680956645177
CD58,-0.029412260014398627,0.04231103928637339,-0.011860031604814702,0.01387066344759652,-0.01899674256180859,0.0002452956365036116,-0.018224628374491052,-0.013659161180217599,0.016998022331260725,0.003468769132090708,0.0032735594004948735,0.05225985586912919,0.07575897357478438,0.06329851114478094,-0.012422878555260128,-0.017006870035526343
TNFSF14,-0.024380930867833214,0.05165876184984716,-0.02480106604193902,-0.00680244234594588,-0.03277687619096662,,0.03236620236456767,0.08601028938302731,-0.011777378662524476,-0.04245090405391699,,,-0.016898718600955612,0.052906571126940444,0.004485214965887162,0.05816361441546683
CNTN4,0.005428402639996656,-0.019923704916242048,-0.02051616330369749,-0.017757090408283684,0.01148148825802971,0.02871019003899687,0.0667344433147942,0.02595666800233132,0.058956590348908725,0.12418939571228603,-0.023925624439375154,,0.09241468852780532,0.03741745016162762,0.04529254334984808,0.04173429994869245
NTF4,,,,-0.012498438033167275,,,,,,,,,,,,
INSL3,-0.021676009672478746,,,-0.009081069194034834,,,,-0.013869787141941193,,,,,0.06566482387317692,0.033966009699643585,0.04587750588998158,
BTLA,,,,-0.014414416588346413,0.1351424869120027,,,,-0.015040115368313229,,,,,,,
MFNG,-0.055744254563256046,0.03908252645165207,-0.016383154922091345,-0.012897870275231281,0.026021308262915703,-0.01080830859655702,0.026280885800631284,-0.0469925890575205,-0.033710833459703576,-0.03400206720792434,0.008202075631095781,0.04246765017062618,0.061939611504520535,0.1406856536889245,0.01958119685640964,-0.03386514600447482
ICAM1,-0.053818917409214,0.04087799070251424,-0.03083486414682741,-0.004526927368581311,-0.09664007677175851,-0.01923815818910889,0.012796564237431574,-0.0034013715074154454,-0.02936803226871324,-0.034933972660311965,-0.040353606592464064,0.0012351877343212288,-0.09467059318480817,-0.0283994642197218,-0.015659652069687866,-0.10463289272937176
PROS1,-0.06592754985106349,0.020000105509980194,0.041630423678934776,0.00904891263972963,-0.06193955808530387,0.030914568974056676,0.03581934483228284,-0.05496860483714539,-0.0225623040696342,-0.048387206212224816,-0.010219212420265635,0.03521891220835274,-0.018911569174194304,-0.029108351932694676,-0.1455813089603681,-0.07976264148564557
CLCF1,-0.07303399761324873,0.04154180229919798,-0.05216676727265864,-0.01212000588259269,-0.06655951075682422,0.025676815921404854,-0.03235796321737775,0.011222363315969,0.044562752310426,-0.03428045689700952,-0.03252548209059513,0.041714510446909006,0.0752857142883843,0.038794549299396394,0.006319860008068606,-0.08166721673584132
PSAP,0.003539938319606141,0.00011597688907886447,-0.013909815387687475,0.03243396298759489,0.01952451347040055,0.029712988094217272,-0.02152019651747297,0.04235324613586828,-0.05630702302842438,-0.06120959907901573,0.05446122814469039,0.07432612638410718,-0.0818879882050976,-0.09201999727516402,-0.04215180428420531,-0.10097013123352075
EFEMP1,-0.09139480305028358,0.00012401353892196797,0.03628488571732642,-0.0016324318916193742,-0.0851115455677967,0.019122226719477668,-0.03316709505045144,-0.0017069934666194032,-0.033019433908757216,-0.14085598279746125,-0.07388191938225767,0.05025308850395242,0.032387859897415334,0.01165689431697309,-0.08581347126830899,-0.07959525922563221
C1QTNF1,0.024531153965112934,-0.0008433265733523721,-0.01923427481894072,-0.0319969027728695,0.00475977082626881,0.03243952529805352,0.033089483469097326,0.0160982762188969,0.033094610827267446,-0.012510639017000702,-0.04964775675560989,0.08483319488431286,-0.10984426182648442,-0.12088850422324823,-0.07566373088541482,-0.04315338299725621
ALB,0.007841792949413076,0.006462039902176214,,-0.01612214187008638,0.034840640668695466,0.03661430399454188,-0.019657453127676087,-0.015142169731710623,-0.013376614692050969,-0.041537903512479046,-0.023629120817974882,-0.022069944632544126,0.0208916389343479,0.0028654638029149745,0.005493174659341435,-0.03864037266297663
CCL13,,,,,,,,,,,,,-0.04987178183886108,,-0.05099495661470039,
EFNA3,0.022075707826340784,-0.027078703948601554,-0.051869096598524934,0.0601846749234086,0.07183176352687594,0.06379519034029349,0.05800350478921419,0.00019515259770575688,-0.019687575163957097,0.07013012340852834,-0.010630230511876759,0.08590328535807144,0.1789059561468408,0.14488020552519984,0.19484244895899985,0.04359797825512143
DRAXIN,-0.008940003203642542,-0.020115821793645718,-0.01648094413585096,-0.04604655510741814,0.028387822928032463,0.03065342534448015,0.008691944511244536,-0.045208268759710804,-0.010740765182661507,-0.020402780520001565,-0.04194770137665272,-0.04651879460213804,-0.08399004319986365,-0.08509160432240001,0.06717394235834062,-0.05000548163553472
RAET1L,-0.0168858220498171,,,,,,,,-0.01286448352966861,,,,,0.10503798319288035,-0.018007145659014307,
NPTX2,0.04093715461681248,-0.021865058400889287,-0.02587295948817027,0.0022625084662639006,0.07216188909836219,-0.0014415660723164638,0.005201810098219368,0.057392384322143504,-0.008006320853572706,-0.07002324645844327,0.013255827132612688,,0.07160251835443263,0.06609926734076547,-0.034984724106485746,-0.03662218561486114
FGF11,0.03061164826587677,-0.01943133885956526,-0.010164285049235174,0.007315349485783475,-0.03829199477696329,0.0632259767724642,0.006101036391353418,-0.02849086337197062,-0.02434498379749769,0.043786354675881246,-0.014000798330710173,0.08621818743203274,0.019084342401004952,-0.05264830789564107,0.0814858344723285,-0.11780860782646564
CD59,-0.011707272561316847,0.006507547852577268,-0.013360048922046603,-0.002922792473798615,0.0860792928796449,-0.02846637000549799,0.032242324405738654,0.017516142755464748,-0.027380455865377254,-0.008134201844141993,0.05981172004547798,0.02300576067855457,-0.010067291427767038,-0.034793554971277056,-0.13613227026636227,0.04819010871059814
COL9A2,0.03904648139056838,-0.0012010324061871042,0.04339532031155201,-0.030721332475897457,0.04924933319838792,0.003562416026403705,-0.010958754246485744,0.010410470790620917,0.041406714964828464,-0.03087296326612446,0.01814208936583846,0.011317786205544654,0.17233982447316412,0.1641169142554914,0.10711730334015869,-0.028816481185269745
DLL3,0.03180621308916716,-0.00908758605814712,0.01469743129909897,-0.06670974640026711,0.03529976423756609,-0.01060597309236516,0.03991434528943898,0.013889815188403268,-0.00039881152276581377,0.07139458221198715,-0.03335718983328332,0.06838966813498672,0.17656010431884522,0.21433119523854044,0.11461701389331737,0.039555064896105566
FGF5,,,,,,,-0.04191149192211776,,,-0.014333599531418686,,,,,,-0.046131414005945746
LIN7C,0.035602920635514436,0.029882652541903153,0.024160131578332723,0.01903902463136908,-0.00632915601808707,0.06401455340083258,-0.04699992224269385,0.04356414538921123,-0.04539103113511923,0.061236062380360695,0.08078417009377323,-0.006249056069906448,0.1006322763417644,0.03718597640906047,0.03583169304660597,0.014961715202490436
GDF7,0.05520728119294728,-0.02137955312259363,,-0.016203278667427948,,0.047477396492452605,-0.01733983937058145,-0.003689068412614914,0.08494657789838408,0.034461839374295256,,,,-0.0323621651643983,0.009134466811796612,0.02168677196111759
PSPN,-0.02161868425112378,-0.038520297226254246,0.07339071832522473,0.020900739753351036,0.02162563947911197,0.012300056217822233,0.01723323038525314,-0.04181861810593072,-0.026706813559270213,0.0027765715254740243,0.02811292357261734,0.022269218882674763,0.080464705911839,0.02907028845353667,0.04381349940916919,0.04102503124129741
ANGPT1,-0.024247506952426216,-0.015461394933285027,0.029328749909839934,0.019230436675406203,0.001018499381630983,0.028800714987761853,0.0029481912935297584,0.06009070511500109,-0.04028869578812328,-0.0877597545706496,-0.017308935703873034,-0.06418142115158049,-0.0314002432267495,0.013897654685071592,0.06244927310194678,0.026984455078353925
PNOC,0.05510890347832769,0.05071818121848307,0.06281102967927432,0.02472202925317968,0.1917733982667693,0.11140744070011932,0.034199719785702236,0.12334426461033547,0.010964292306362864,0.039489699050978294,0.10704668666023343,,,0.06165515356445974,-0.03247223009673355,-0.021059330483001116
L1CAM,-0.028690357758860953,0.13549669364055011,0.04052950840404242,-0.031768912374704306,-0.00021881469762710556,0.029002994867153083,0.07823598692556187,0.0858044694645438,0.04204812090824848,0.11302869981644355,0.025657284879240135,0.11634112566742419,-0.056975549688704274,-0.06972779425507877,0.09866923480969643,0.08986764841724074
APOA1,0.013108643899959454,-0.029607810925977838,0.09099886592573794,-0.01414226487219872,0.05799236638817245,0.04388912415401839,0.011271290244431612,-0.018060875617287243,0.08812822454268747,0.02105518242593036,7.632006615638762e-05,0.030798169536455238,0.07519581180503862,0.04220747088975901,0.0031626253837007006,-0.026989429943576934
PSEN1,-0.025447006921279623,0.049944452966959825,-0.041997634639420585,0.00432362355967603,0.052408879399172076,-0.046466050192033335,-0.013549714752142884,-0.03793027155391989,-0.019958276459769855,-0.14192675751799386,-0.03818752377257868,-0.05423082757043423,-0.04703760939924236,-0.013737417125494106,0.019987821710926272,-0.019864705758176813
CALM2,0.007910887142895258,0.0909078674640332,-0.005073933739316829,-0.007439274285998405,0.11145113076860301,-0.028861601976776324,-0.042937210984019016,0.07453891131870727,0.07337810901462612,0.16184722918703962,0.04353624682176408,0.05681549628674765,0.18672499713912566,0.16324889842421408,0.1736576094739192,0.15912251779974845
CLEC2B,-0.020773617456938186,-0.0006746415927210094,-0.06612245989698157,-0.030701909398047025,-0.012988400706205222,-0.02442606858424197,0.03926656912316463,-0.039046018718290935,-0.020590866255512673,-0.05242953408528446,0.12201876121666796,-0.1018231213531225,0.003660983577926008,-0.023960628056064148,0.014966711435775926,-0.0643687904822861
NTNG1,0.016492283978541335,0.008794713166892251,,-0.0009764997981908408,0.006455786746795826,0.12696811314743525,0.016250245459995653,-0.004703229457141308,0.0744468214819875,-0.004079056888642146,-0.03303473206492867,-0.0664543886850654,0.15250087489128428,0.18535733124395828,0.06110288708817638,-0.03890664508789426
LRIG1,-0.011909557533299146,0.002266077149035482,0.0628747896883637,-0.004608408348023971,-0.03674302837133452,0.024733104926402922,0.0077463668492603185,-0.012939120445244038,-0.005066702786484907,-0.10809720992965807,-0.008313891108083355,0.09160667459348884,0.1796576341782944,0.18803386196225147,0.012798018669972154,0.050040744158629344
CPAMD8,-0.012902538569509538,,,0.17775980098196972,-0.014785266563179899,-0.031509562536877006,0.019775166922379985,-0.015384796277821196,-0.021798953225931124,1.56274399058336e-05,-0.02017226869731769,0.04056360714501669,,-0.011170365364204652,,-0.02958207125311198
GHRL,-0.0363960453198054,0.08377263601067149,,-0.02865075901423687,-0.025039936742135383,0.026252402421137726,0.04126527671024083,-0.026975005725899708,-0.010740765182661507,-0.015986061891847207,-0.013939070630669008,-0.05525994550641474,,,-0.04528075191979684,-0.02607690361237243
NPY,0.017916115178270166,-0.04357285576002731,-0.016501599144439827,-0.022022697271031524,0.05868197699173568,-0.01298513710349807,0.03622517225777492,0.08265677839571613,-0.055288744536945954,-0.005727702995701493,0.07559604043190699,,-0.09605640649810634,-4.844895617911467e-05,0.039212230633955146,0.06858245683626747
MMP2,-0.003950992030206258,0.039088272624430265,0.05797441728936456,-0.054771439945118225,0.06231572929851981,0.008076892791532704,0.020362293575385392,-0.04270971933598352,-0.024897566981155937,-0.08876462214547079,-0.06038100543402091,-0.04938730111555923,0.006763688555989037,0.04586037498993988,0.03545666591925554,-0.009911602224617901
LHB,,,,-0.009354847586476143,,,,,,,,,,,,
PPY,-0.016570671114201126,,,-0.01628406127695936,,,,-0.011243783146552893,,,,,-0.0711306954089301,-0.07840447102551888,-0.021201912276748922,-0.014232791550779248
ALKAL2,0.04262146440052149,-0.017160594212235262,,-0.009218936242102035,,0.04364697688455843,0.026618456871639225,-0.02712181754997203,-0.02855844495424655,-0.05637368787912735,0.0028674654487753173,,0.0477970883528184,0.06157703782756032,0.05399135786053224,0.006278360168844683
CSF1,-0.056470707167732545,0.0647616744970891,-0.02844446918221051,0.006844474909349426,-0.05611369563230952,0.017264889911409474,-0.02293962621979331,0.0013787862285014403,-2.5380850145775254e-05,-0.10445791980122364,-0.02974354901087256,0.05776043529182704,-0.048268367145348184,-0.03297682293149102,0.04034864083499727,-0.004227317862383894
SEMA4C,-0.033083866355017325,0.057196078348746744,0.011118302106984987,-0.056149075388807736,-0.020435390527935735,0.03998693816752266,-0.029161952402738806,0.0054903334336868104,-0.046004563349001125,-0.009036806440216658,-0.003563273302050839,0.06310506475893304,0.0518349752087805,0.05797749620277927,-0.01835328496070863,0.07037295745920584
ICAM2,0.017135124734745048,-0.0005140234905900206,-0.006419386688092344,-0.029512036225598844,0.004781884610623224,-0.04672800684411861,0.0986326541128987,-0.02271096536890063,0.054948023079924656,0.0344062343765024,-0.024246130715883444,0.037653787081238066,0.1090398263141799,0.16182990006311043,0.06320665659321197,0.06556771523778535
SYTL3,-0.03481078807695786,0.0636222740377245,-0.042435818685296375,0.007201878311922767,0.06136275493526107,-0.022296267139366752,0.03625681122973648,-0.00917318847459806,0.0008233470430782025,0.010031949759559847,0.027716548970208692,-0.03508028695680286,-0.012358528881156426,0.03584410833902228,0.007709979606234044,-0.037796863766111105
IL1A,-0.0021599471743423194,0.08225429600219028,-0.026439593263625997,-0.011802241357067185,0.010783375210537146,0.05388097695591626,0.12042636598654023,-0.057238797061166156,-0.030276732198358063,-0.035356202718869384,-0.020991518358883958,0.11092574855311771,-0.011584801551487918,0.02887255586251627,0.06472976637638665,0.053292444204810156
HLA-G,-0.02598324810477548,,,-0.009880529324859126,,-0.028945158088015493,,,,,,-0.016843160465076095,-0.01840311158904791,0.003673129060560448,0.020352117857929092,
PGF,-0.011490413095645477,0.004457481141862095,0.018317790234089953,0.014260966475475638,0.037192092437982535,0.004332081695296921,0.05723046705191423,-0.0326862087510731,-0.01942118995936095,-0.008023543656423236,-0.03921701968228973,-0.00029965441214826723,0.06605161200216632,0.0956089933704304,-0.03381869847962232,0.0694966606143919
LGALS8,0.04031185445512702,0.03346784560070362,0.037140018667964354,0.06942995383381557,-0.041084372526178636,-0.006840398457739518,0.014940481605997752,0.01805109688499743,0.02713457208880706,0.05261097258886914,0.011153699529793008,0.016597148182098957,-0.008812713834998749,0.055184706901339226,0.0534508704600339,-0.015038055540231266
DKK3,0.029791430652413367,-0.004745030530709011,-0.012162737604846086,-0.020672006324438857,0.09663404892972405,0.0051919133646636615,0.013092796062852786,0.06138800347888839,0.030967133393587684,0.14970241084904973,0.08576517332196734,-0.007672893122142439,0.12635391414888944,0.08764775273137715,-0.03646021960617927,0.11872705365590491
COL16A1,0.02527035477079478,0.028896387895418343,0.04816103217936665,-0.003520426566971788,-0.019583353162172763,0.004540434201235122,-0.02485801965638967,0.010133204901138618,0.003185989127250037,-0.05176565184648605,-0.04285095711603087,0.10510845177830509,-0.022523568119795903,0.012317659912051328,-0.008669737694425412,0.02939836544405121
TPH1,0.01644693780626978,,-0.024505309177035695,-0.017980011745164823,-0.014513655795621378,-0.030671431413481144,0.000992119586851979,-0.02600451103360653,,,-0.013143811095368475,-0.011727747145542403,-0.06196662171033794,-0.03130438964134878,-0.039023800569396465,-0.035329776477507645
TNC,-0.09934790511263313,0.01680850034735304,-0.04756077922365592,0.07458541935852422,-0.07264535537416257,-0.0067483911240563575,-0.015110278104155167,-0.08774663190046064,-0.021253662218981676,-0.1467016023483999,-0.04664038468638978,0.12821345202725523,-0.11915097613785544,-0.0929188089451093,-0.09312349559304421,-0.10558043957385091
TNFSF9,-0.03392535897865054,0.04004778601109473,0.05024441393282458,-0.016203279757355072,0.029407520910374584,0.005955884700736353,0.046640267144890016,-0.0015496158964167566,-0.017940321552855926,-0.003415001309909725,0.009647968526229319,-0.07299625589634237,0.034299551129551804,0.03433558503555404,0.0958710494045074,-0.03565359987293979
C4A,,-0.016910996398627916,,-0.01109071465419682,,,,-0.01332894094662732,,-0.01724944699647277,-0.011553909258722008,,-0.01693878865973759,,-0.03481657694695837,
CNTN2,0.02190976432404569,0.03346410742216081,0.08919781951696869,0.013809412218654915,0.09542627621621515,0.006391576852199627,-0.14456806564760571,0.029997270517263308,-0.05080564342195797,-0.14923595693001943,-0.027348473632302802,0.029236469773502215,0.13492127374658622,0.22951380228831952,0.04902312965426543,0.11231727490886816
F7,0.017295183545114876,,,,,0.0284915110853523,-0.004761052838366985,,,,,,0.0832189761952351,,-0.030799493357929874,-0.006398120823059436
LUM,-0.041102589465287206,-0.024932694305792293,-0.021603743995012012,-0.0347923379748016,0.024414811722910504,0.037857564055866405,0.05615365458905846,-0.004474085909890982,-0.06293299252719738,-0.031748057729324,-0.01918774436808626,-0.000733747167999763,0.024003729642092707,0.06711863229679865,0.016806033991575656,-0.02218642263469221
BTC,0.023874308041521505,-0.01399083060298203,,-0.025391013317898652,-0.005726299622172417,,,,-0.03468197309147353,-0.02102235894910681,,0.048807363862105324,-0.0024145156462961484,-0.017226780241844545,-0.04155587618055377,-0.05050957865505218
APOC1,-0.01764342286996806,0.010563273052541492,0.03590508424438545,-0.05828617181488996,0.11939515130610451,-0.04572662337351916,0.05449935026884988,-0.02332367690811247,-0.03661512217100364,-0.16874769093333802,-0.07054572280622752,-0.0884758497418414,0.21523319743036523,0.16968830692185094,0.021902308399832933,0.009600098015041672
PKM,-0.03007255487359582,-0.01264499260642919,0.0526275242757561,0.080941496193912,-0.10726352228495553,0.03180833876675234,0.03393354271303456,-0.016322474588837198,0.014168918832048042,0.13871765554639678,0.017707296369959543,0.01705687870342257,-0.1703244982294963,-0.17241870411913682,-0.13558240193659699,-0.11865128552091557
TNF,-0.0355846021178273,-0.0019728825298015546,,-0.024484469162697493,-0.031355664860625646,0.04235729938004072,-0.027306702059041173,-0.030409025936181024,0.05856831042578418,-0.05392551817472258,-0.027445754684206677,0.00896216198690787,-0.019785862308692097,-0.008612686031435448,,0.06412485209272184
GNAS,0.11007978937954405,-0.05136440611269569,-0.03365944278946558,-0.009490528059494279,0.12947055122546644,0.06351565128783947,0.06677746811360749,0.035485168018035834,0.04595506283639249,0.18078806771431177,-0.04688311868212002,0.0004169012451554531,-0.09593964085291609,-0.026226035116529062,0.055846374223214056,0.10578615584592073
BMP8B,0.046395703506221235,-0.004127813897891472,0.02890135979080607,0.005756392351640879,0.012216764034899692,0.03393586387108646,0.0011400813121562586,-0.03461880953716117,-0.010426472112673304,-0.07210893563613407,-0.006723666180097461,0.07418494096041525,0.008093149698452734,-0.030637986713114223,-0.061406687024341405,-0.05235556475092829
LIPH,-0.0009820835789508468,,-0.017585004135639806,-0.014050479995966479,,,,-0.01074677008889155,,,,,0.08020161819742817,0.0439034011130639,-0.0126502287814913,0.00025780525747343326
CCL28,-0.00020610544695744782,,,,,0.06517926296478892,,-0.0165482579828436,0.07882032077481585,0.0278534671856429,-0.010423613167715933,,,,,0.051884862460528064
PTPN11,0.04890411932775142,0.022436223150688012,-0.030948067699430825,0.006482701010595857,-0.003936109051394466,-0.009945480199146706,-0.001807249143859042,-0.004040726366628673,0.00043837186495833847,-0.09669731497779394,0.030727989177679927,-0.07085554680026233,-0.09414985347971158,0.011338147105219956,0.011219383869066861,0.11533054461973334
ADAM12,0.005578657332185771,-0.0201377284302755,-0.00801739117128157,-0.02469915614440393,-0.009941365245908102,0.0022095259500578726,0.05958706994988494,-0.06017922565468929,-0.011918415689221066,-0.03679780523840842,-0.041821978831821593,0.008216360002267812,-0.08030531719180659,0.03967974847976139,0.002944290547929373,-0.006778428202760204
EPO,0.06791829754637814,,,0.005699603442302096,-0.015573889306549323,,,-0.011243783637346249,,,-0.013143813025581647,0.021316041314751018,-0.03767158201053226,0.02872255474724445,-0.0017625818817264473,
EDN3,0.05969000453551747,0.02831343053237079,0.07912680283860991,-0.017831666408605337,-0.01595478597890976,0.06492802424246341,0.007883732466480307,-0.017427310096307293,-0.019213072530567765,0.05787718158761098,0.011776788019454847,,-0.011141193864859067,0.0016396360132939847,0.0073397894617691275,-0.023139545597620124
CCL22,,-0.02137955260487923,,,,,,-0.022639601853114866,,,,,-0.02746201773428892,0.03212156986124829,0.030210103561982383,
CCL2,-0.068444823693335,-0.023190623308916393,-0.050214815268487534,-0.06066821357109715,-0.12763411216196932,-0.009438504859828948,0.021017736231037677,-0.042536197264108365,0.0023768985754565853,-0.11277368266937694,-0.047841591042144194,-0.016379881482815956,-0.05331834636960244,0.005792716554986925,0.01944899405683855,-0.09741991183305133
DSCAM,0.036133807934068694,0.0705007936270204,0.004686938100729429,-0.0015073789821732084,-0.015540144123929898,0.023390609144847224,0.08164693391229465,-0.010900791326162404,-0.028688355425470283,-0.0018798013989084522,0.009284973845511779,0.03270859976460295,0.08492162642264173,0.11239883749807328,0.05297514833061675,-0.0010143563316180161
GPHA2,0.026177192262939707,,,,,,,,,,,,,,,
ANG,-0.006377228416016265,0.006586477087247535,-0.013125800447972324,0.029007825681873108,-0.051355123908501825,0.007628750312541504,0.012180417420648779,-0.04769591025818864,0.05743677594370865,-0.02285882077436933,-0.01515083507539929,0.04143754261797764,0.009901412724789699,-0.06050744070535842,-0.04424642964041159,-0.06074132986538104
FBLN2,0.005433906599356778,0.004624803226264521,-0.02411312738520313,0.0043915208714690145,0.032722629656645144,0.01868284508399077,-0.014066411967972248,0.031005245279059374,0.0190388926485608,-0.04160412925747019,-0.006660291988937001,,0.0521291355678698,0.04936190038895647,0.04296949072108883,0.00697459181022528
VTN,0.1319950399828497,,-0.02051616674075766,-0.01841885914740335,-0.01570179395845445,-0.003510269440297722,0.08204574113537186,0.07185796538643947,-0.016444739955102053,,-0.010921717281577899,0.01022770304199557,-0.025070289500210317,0.0003038469174980909,-0.021979517521325775,0.03497466489241066
VEGFA,0.008234462260878596,-0.052015282060037506,0.03013105865898074,0.0874313345435461,-0.06458055279448899,0.07585573279866153,0.007353765553085051,-0.07710519711912024,-0.015730178972872016,0.018712012186407112,-0.042517606246574524,-0.10134889020385704,-0.17736381170215507,-0.24193477363048457,-0.1204051449663874,-0.15329339648777526
F10,,-0.024403407060137768,,,-0.014650039474556554,-0.0005967400393585131,0.00451421869056628,0.031715583344412865,0.028975847687020093,-0.001091667684832714,,-0.06758374219692496,,0.04618376296943568,0.059527085828045015,0.004864972024481484
SERPINA1,0.05544324245977659,-0.0362325482673079,-0.021137932414509415,-0.012435928279247107,-0.08146229295723288,-0.038608605008425605,0.0606880014501755,-0.05687037859186927,-0.030224468316372405,-0.1314850422291812,0.02043309062278014,0.04091177768729212,-0.030456222158911722,-0.04189291806537033,-0.06569891508730143,-0.07230938602489714
VWF,0.009307053454607441,-0.02790563541743947,-0.02268167450121856,-0.04731850294984939,0.05868844355505073,-0.06705726865638971,0.033829734264654576,-0.03887806195805279,-0.04265473019736618,-0.07004096422215939,0.028715366705423333,0.08001114742036622,0.06651721302281667,0.07021952253145108,-0.03827644497790379,0.08550938888871844
GDNF,0.0314678224813107,,-0.014151001546122975,-0.011651055182493559,,0.016267140424286723,,,,,-0.013143812001983647,-0.08851774005451288,0.05515177448999117,0.01208172099761968,0.006205559766733048,
VASP,-0.020605092395442937,0.03582693309423679,0.011214629052532628,-0.009850293674276206,-0.07551972558436756,-0.045863286968131405,0.06636285483601456,0.015576311500152783,0.017757802562591494,-0.011028309596016828,-0.03074084363516438,-0.05550347874775647,0.011111559689807099,0.014858161163952706,-0.025400535381823453,0.006734146970923407
ADAM15,0.010929316000454194,0.0727215451466035,-0.006342842480292377,0.05269612143855885,-0.020039196568290365,-0.020888549625901694,-0.011753668038072195,-0.0245197031449955,0.014085072928327069,-0.0635120520371934,0.020457839367282772,0.06997116602788539,-0.024782065831312698,0.02160783483022691,0.027839001714118072,0.0379166833322125
WNT2,-0.03337282316959779,,-0.038178283762913504,,-0.012617211601553583,0.06750326775158509,0.07963149202077865,,0.06695656344730347,-0.002103558735335411,-0.01230065930178877,,0.044739800997357186,-0.010586452658894773,0.09118603091079708,0.007074118470333476
CALCB,,0.03337216091352475,0.19688250984433436,,-0.018966147751762273,-0.031088766736793002,0.07561628748441963,,,-0.016246075412860127,,,0.0870623752051991,0.030037952786455293,-0.04035831667332963,-0.04384181346600901
OLFM2,0.03193872299141878,-0.014185188725444194,-0.049026252746423,-0.02035289060571593,0.006049303802418341,-0.006826713538204783,0.038308026378270806,-0.01281730547659182,-0.05165099855791537,0.023020605512359613,-0.011630668777815371,0.08586255406588525,0.09541905860513862,0.12634899817638942,0.1121091407272728,0.024331329667831084
MFAP2,-0.04111586139442405,0.009258943864551504,,-0.016321202462402765,0.04759885037994478,-0.007510626643243889,0.04692728268443066,0.0003549879434197734,-0.019488635014848252,-0.018886351552474496,-0.01845189409979107,0.07484388288707718,-0.009761303223613576,0.05278572645874654,0.0340449701048068,-0.007699464618679453
HLA-C,-0.004791603790913525,0.018502156149107826,-0.005177030707831916,0.012512551834322014,-0.0019566328113585496,-0.07167089096312915,0.03170350141626971,-0.008085810129031496,-0.015909035096924085,-0.16745996223849582,-0.03020387066654225,0.03135336301698001,-0.05343621982831128,-0.08033543511357326,-0.0360412053712686,-0.11017058751463704
THBS1,-0.030685915809629982,-0.015107774932393896,-0.03186526036016183,0.022235909208574742,-0.0356348102836296,-0.021317296721382172,0.030654472147806183,-0.023574745199462656,-0.023988755794542255,-0.07014137741153592,-0.016820552091766357,-0.01895346185185486,-0.02076245948376346,-0.04634261702092211,-0.11044607295941003,-0.12007548736679856
HSPA4,-0.03796623408020511,-0.022609923346442816,-0.049209816540024875,-0.02787195571455021,0.011489199386644059,-0.04735528160110872,0.05290650927783385,0.0007452578421095282,-0.002713315451014055,0.04611728828764653,-0.05471397569313723,0.03175769728275247,0.0644445976689578,0.09314178548299393,-0.014523250968644206,-0.026344967201875978
LMAN1,-0.04527708707526531,-0.01584242758165651,-0.01268483518397195,0.039961002829978456,-0.08794957852466605,0.016357015974954297,-0.003324296019522413,-0.01866039438116756,-0.03915109715116299,0.0029565839077480543,-0.0337376200706206,0.027050277102793424,-0.11150248431734024,-0.11095476664278885,0.002421356580064669,-0.1443335539949459
LYPD3,0.07820205711841037,-0.019707498211996344,-0.0018820855562338612,-0.010502215070253168,-0.015701795309462075,0.018881504512021093,-0.028219099773651304,-0.015742201484382358,-0.016340631124616516,-0.019549309844023706,,0.09688163976742838,0.035471395470179884,0.045229434196199306,0.047362939845075745,-0.04144748495665841
APOE,-0.04724318651143537,0.02388888645125596,-0.007345842075435495,-0.033052501196398805,-0.08184749508323146,-0.045302427908198856,-0.044961890156120246,-0.006488263830810994,-0.031428469566929976,-0.1721776128389008,0.0574426125796038,0.04642605838187657,0.06810200448046165,0.09180869020169855,-0.08354281675649444,0.10091488432898436
SOSTDC1,0.013897901217799428,,,,-0.019602538899664783,0.00018302083348248298,0.08101472238059368,-0.027194985788293824,0.03319487604938267,0.044319555664133245,-0.01998632097391241,,0.14111343913078495,0.09526641845810034,0.08831311935992717,-0.009950567862939498
ANXA1,-0.07260874124993309,-3.502203965737156e-05,-0.04858346331090265,-0.02363767532316103,-0.08447964584872295,-0.03625244799459688,-0.04917196151547962,0.03850505460798333,-0.06528819350531948,-0.14518079866375855,-0.03204838252122346,0.04790066602811936,-0.07491767735188602,-0.03408700671624179,-0.05923862034296388,-0.0036296956992635534
