,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL11A1,-0.022077685627366554,0.08641245791376533,0.027263715136816254,0.0397636094860403,-0.01815987366039148,-0.02971843577093855,-0.02606624569110828,0.020337866416719558,-0.031765500727161514,-0.023581802675485517,0.004769140021992493,,-0.006549788389609599,-0.022066619589457825,0.0015489258574625843,0.013568912863894183,0.06405962751483146,0.08218568521733872
NUCB2,0.046656566492702965,0.02535833431163863,-0.008804930513058837,-0.06075296236890323,-0.05953819447369761,-0.032044867259192075,0.08669172922117482,-0.01689413703392286,0.009480122304449274,-0.019026820545658803,-0.06743957602174447,0.026057522252703243,0.06491505680134971,0.011351759073093163,-0.0805124315859359,0.028684600830688103,0.023876687216525434,-0.01733694559428297
FGF16,,,,,,,,,,,,,,,,,,-0.026561238105557525
CXCL1,,-0.055975168441949684,0.1296226687934062,-0.01833701098606236,-0.006428387712817351,-0.03430974165777922,0.04152526953283704,-0.010836839880748319,-0.035703369723498794,-0.015503247861244346,-0.0357454220242426,0.04025627962472835,,-0.039411924118550094,-0.021531912022356985,0.025419302920394845,0.006052017342155832,-0.07954786068610464
VCAN,-0.03964819988372719,-0.019013199700685688,0.008767312822256275,-0.024600483177770544,0.014746415710570374,-0.05610111647252688,0.05815473853199653,0.02360190538255056,0.11794814933487681,0.047464110932337884,-0.039262268469269834,0.04285769827695199,-0.05648394716296252,0.026737159473413683,-0.042022878472823634,0.01020967446653525,-0.014682753943453234,0.02167977630927682
MMP7,,-0.03707330610181546,,,-0.020796904294079814,,-0.010464977337858443,-0.020934426994908644,-0.015400394857989741,-0.017662897818166032,-0.03058764482886693,,,-0.04537375631895419,,0.011612311712781015,0.012730230151642815,0.04008130084006227
PTPN6,0.00017188641310367423,0.045447076655258566,-0.034226511736026054,-0.07072989152350422,0.0359036318034775,0.004826593192732031,0.0774586391667091,0.001130873203660193,0.06697973900371583,-0.0596766395473066,0.061967689056336796,-0.03733498657332185,0.04231881303469124,0.0553030237540694,-0.05581984098023834,0.012803819205273572,0.06307249910891173,0.019780457097292353
PTGS2,0.015409495429493738,-0.06444985386553695,-0.013917718526765575,-0.10143820026777262,0.013407935751909933,-0.03611277751218574,-0.0398437357308309,0.03874115697260627,-0.0574149585097585,-0.026378252929069087,-0.05663425059218785,0.018308466617593794,-0.03835503923330656,-0.10666606334350175,0.0059337324994059625,-0.03648761895491191,0.04284137488888927,0.004164596090495525
XCL1,-0.017119115311518236,-0.02353586623355051,,,0.00855044101894081,-0.0114472640628337,,,0.1886363930400054,,,,,,,,,-0.02442507418878273
CD58,0.018796762553903137,-0.06286086960889567,-0.005316110143975623,0.04046845621402708,-0.012555127119550615,-0.029652391924712234,0.07784201811862855,0.05229580975397233,0.053369827409718414,0.0621734674054921,0.05872754897137268,0.090252717429533,0.06439372333920008,0.03229689562897369,0.011223058734759315,0.05519956744058813,0.044156918172418604,0.04688824478976155
TNFSF14,0.038348854852060896,-0.02371481155564715,0.06613165596333204,-0.049041221549307235,0.0016804388359017881,-0.03222022583789337,-0.021805318231027656,-0.0105847409846695,0.05596952141633353,,-0.04614799182053335,,0.058794740308113394,-0.03389177996996754,0.09295152815354092,-0.022811927039736595,0.028357182602655687,0.04257948352330924
CNTN4,,-0.0008113134534145557,-0.012732244747668205,-0.021393516284530636,-0.02863307317661757,0.08250251443304435,-0.037158973107754,-0.017561092997080186,-0.025379655631468795,0.0012676660908435373,,,-0.06140213401996371,-0.0297853639481617,-0.012559740821789494,-0.0006922523642223875,0.025771867695969744,0.009699176433683211
NTF4,,,,,-0.025852494185800767,,,,,,,,,,,,,
INSL3,,-0.021083792388723613,,,-0.01878381025826045,,,,,,,,,-0.01967261559896917,,-0.0062409961460056715,0.024700179497917866,
BTLA,,,,,-0.010002761343422125,0.10781894963899873,,-0.013517076262454067,,,,,0.05069034428648684,,,,-0.01582795569911042,
MFNG,0.08203518771843749,0.003612895134359247,0.05024941830817121,0.003969674678989566,0.059444702592716094,0.013832257880768249,0.03195342889355292,0.007049919967310373,-0.033377433009173556,-0.017193583154206223,0.05603224131502883,-0.04651527940289659,-0.02076260711727381,0.11227110523921928,0.019212269803758907,0.04129293588894392,0.05205538877357898,-0.022324160110282546
ICAM1,-0.04861454868157898,0.015215417760031146,-0.004819149849083173,-0.002183685794432985,-0.025109681369293917,-0.0280209391957075,0.11616069301763515,0.018256819928115703,0.017500521013236823,-0.013184194502939475,-0.017712104505603725,0.009168757741779351,0.025944109979417995,0.03833583704564882,0.03594530395110086,-0.01547577786007521,0.06076234263882695,-0.0006931922297957997
PROS1,-0.0148953716065608,-0.03889586075372337,0.006896688860954111,0.0709873496185789,-0.0375810068308931,-0.037884031187906994,0.08847136855515876,0.02412877344092067,0.02595097474041839,-0.03579057996350614,-0.03723534290955296,-0.0260245308650652,0.0718974163785539,-0.01045834053740324,0.023611608905921774,0.04813761768414921,0.07399199355516918,0.030913605974266258
CLCF1,0.008815037067259826,-0.042872958703315124,0.031379290023306666,0.056460531385740136,0.015432862373227139,-0.05023626889857605,0.05931446531069739,0.06450492489726685,0.12880687403641716,-0.034032750511181,-0.10438172727146558,-0.014741954669688615,0.07528611351569725,-0.017737933498796283,0.008723487132280824,-0.06883814286905425,-0.019489508712447784,0.024732797877543032
PSAP,-0.010986614223905601,-0.011355295373249677,-0.02314419479079995,-0.012216261176584621,0.05105867913897362,0.03814754573213851,-0.08737905928419083,0.008289426503849954,0.028555339203849138,-0.03466442841210691,-0.15690835039824264,-0.0805013907064351,0.03429358074144817,0.01803783033140829,0.03558100567236579,0.04857564395712631,0.018377412121089967,-0.02660292334183578
EFEMP1,0.03194741047979748,-0.01679862392455229,0.038183904850843574,0.11251668150411114,-0.024838145126001104,-0.029601256237963555,0.06144505531562054,0.011401838588169013,0.09941887812336662,-0.005276741520112562,0.0017976185365061138,-0.0415514683144365,0.07950223348797428,0.06577183662971353,0.09681096036561904,-0.0069349371107842945,-0.0313076117215061,0.04571657167276311
C1QTNF1,0.005627972085556225,0.011253002813767385,0.0009732406081984476,0.06835546263342197,0.07442025487781377,-0.010481081582047268,0.05961309180613436,-0.023489891381645464,-0.056706376042821825,-0.06868414548561251,-0.02928614064750208,-0.030195254913564583,0.04714158618795085,-0.03556536240864864,0.0801124155844408,0.014989925787565295,0.009129004167015526,0.016793678407528136
ALB,-0.025772427607212697,-0.032596093212941546,0.00825995920753745,,-0.024108555483969184,0.009974426892582253,-0.017553682829870673,-0.012022030183814664,-0.02345190165646418,0.003521936454529777,-0.053166065074737756,-0.05747335020518957,0.00678724091910524,-0.017124679423888494,0.010226352651128704,-0.02807242245013879,0.037793268849207834,-0.03816428825219314
CCL13,,,,,,,,,,,,,,,,-0.025588313932207486,,
EFNA3,0.03993192253387827,-0.022443910944425008,-0.026982247340280933,-0.07784608169318338,-0.011104777598169323,-0.006925033949713929,-0.060525424662176655,-0.04336407535423024,0.01964005909686447,0.04080336411493429,0.017839255904718895,-0.08513047940108635,0.00391073731634494,-0.004113137526262696,0.03873022183348407,-0.005245245348690389,0.0698136068041865,0.007692789627734549
DRAXIN,0.01993611256703337,-0.03635508679120818,-0.05248181981377859,-0.0005524274906087999,0.01639408156929751,0.05460301666071898,0.05633341516105617,-0.009653100294497912,-0.021082846349410246,-0.061119624391738875,-0.046278399761333716,0.0503654034707258,0.06685050373023596,-0.00873289109393314,0.021153327963493732,0.06043731705717083,0.015380721682282553,0.10478311975560432
RAET1L,,-0.01642447903422452,,,,,,-0.011561760045668914,,,,,,0.06472699575990878,,-0.01462846462423139,,
NPTX2,-0.044794986166413024,0.035551366305675736,0.0202636637543766,-0.04791070704739067,-0.06374066827530415,0.10848308432442985,-0.07022742147984597,0.0604335556241867,0.04153488895688228,0.05123991166473515,-0.05143183169609304,,0.05447628920111115,0.059879794585049904,0.012548199049713608,0.0516669919414835,-0.012145119526768788,0.008603039195930121
FGF11,-0.0695103417548322,0.03903305432922275,0.004664611093718838,-0.0442524020594403,-0.0016360757769001994,-0.020280236543957237,0.07701113369562092,-0.021879686062267947,0.01088395383253747,0.025147403391753344,-0.07117710531538944,-0.02637681333845492,0.043663378139069155,0.006731269029688191,0.057360983298380554,0.10249960536021763,0.07251923470227252,0.08788701570425195
CD59,0.06303427195996866,-0.04365866877756693,-0.024289095768668507,0.036036149762425404,0.0029789606996589043,0.10852484822887186,-0.03918224941422817,0.02847221001790931,0.04343424480784595,0.007972493761455833,-0.02690373656066559,0.009196935886637444,-0.060992979143633136,-0.012737914179929566,0.07614910931448797,0.05539210430016038,-0.0031767897177111632,-0.010385755343489232
COL9A2,0.0011470759904835058,0.018699000043354497,0.006759630729030479,0.021827247289897548,0.021990185293228832,0.06470552554509691,0.024309372263003927,0.04874289430810205,-0.007531104652866409,0.0516694019588457,0.032310125300059625,0.06617088012557079,-0.003942852769128599,0.03837010081560341,0.020075810850205395,-0.05852117835045797,0.12287172086324509,0.04449354490052426
DLL3,-0.034532315680749784,0.0623029177741656,0.0076541620145080804,-0.011007276482436677,0.019717007413967123,0.03958344438849166,0.04842228652880938,0.045244688721780314,0.08360455071746138,0.0038108643089650677,-0.015888822678686316,-0.017772457185897463,-0.034511464168154704,0.08291887614072843,-0.034872437092838805,-0.05679708562770525,0.06630460690335523,0.07673470874129516
FGF5,,,,,,,-0.013977898819777344,,-0.014811367316264975,,,,,,,,-0.0011629293554560852,-0.045563033176723736
LIN7C,-0.029370639220707952,-0.05377086501780181,0.008616367195372916,0.06122171809552431,0.013535194178028846,-0.047865930471421375,0.06678997599650317,-0.016760486089771487,-0.011203148038768256,0.002406514452518976,0.04359047843292279,0.011034308463901568,0.04823974937037239,0.026334074671720553,0.055892498449947536,-0.0117591473021552,0.007711660219515514,0.03358065514526616
GDF7,0.1365703315480322,-0.011625980109156754,-0.01366260462584584,,-0.033515801448866074,,0.05337982193586751,-0.010584740573346445,-0.027225596886728494,,,,0.008821934669080031,-0.017072134911710234,-0.03871710341578914,-0.018544763371215127,0.10352036851946805,0.06030802369407122
PSPN,-0.023665200200484925,0.02498704272044958,-0.024616398109659467,-0.012057329771709268,-0.016789841213110283,0.04622015082475462,0.0337355330700465,0.030234387254502164,0.010428664040280306,-0.04308616945457546,0.14269164580377544,-0.009247332629805323,0.007549300586386558,0.020994630533596754,0.08580040325635423,0.0709224349818769,0.031005977724607465,0.012454505942053879
ANGPT1,0.004926585331749262,-0.030165688795455208,-0.016434859230901322,0.07580442470522075,0.009917451040374576,0.03211399977311281,0.017963310696592898,0.03117527930543377,-0.04410524460547806,0.055565199689316815,-0.038654242031127536,0.0542185675913627,0.00064377356661002,-0.036427380462212035,0.03000581570745772,0.02360277023892633,0.008751451108995502,-0.0005456711016416803
PNOC,0.04963987455860628,-0.0023520687626267618,-0.02859157343234416,-0.011637067810265914,-0.05194867206668272,0.09310387454190178,-0.030183785783400807,0.05393688879367741,-0.049025720946160214,-0.02261187659572742,,,,-0.018154583360189533,,-0.0219855744042567,-0.01846087681480311,0.02904728899954005
L1CAM,-0.026627419507201558,-0.015413364191702231,0.0007057535739756672,0.06250290628346912,0.025735746382413514,-0.009875893461650163,-0.03837256714251282,0.02455863599726073,-0.05450779603796855,-0.04254666928044323,0.06859441515892312,-0.06842744891312985,0.0664894548028641,-0.06616442517854138,-0.03782646193979353,0.06284608567652028,0.014231375124738552,-0.025192321881429103
APOA1,-0.03734709659018312,-0.03254370870104297,-0.018920873238035204,-0.01627479762008036,-0.007827083259974651,0.0662617162321456,-0.0299148175998844,-0.017130386374350787,0.004697040026788855,-0.02557454721399546,-0.013471532009475493,0.0010317890514435681,-0.04022561493206059,-0.016402582500055798,0.046560031236050695,0.05500875030358979,0.05441577531267015,0.03462757804266316
PSEN1,-0.020264624374621107,-0.007455813437588587,0.054087082056805416,4.231199745443794e-05,0.01877562956582053,0.020051095226176013,0.015292959973622506,0.008815517730477078,0.022678776617353107,0.060811753762339237,-0.004199063004382396,0.0693592949711242,0.0009791814791777756,0.019013216570741013,0.023713742120253865,0.019922207842470008,-0.007067791626769015,0.021165907938655262
CALM2,-0.0016911419137130544,-0.019076305608011906,-0.009862025159620239,0.009529736096321666,0.05761621395596495,0.06564158458086693,-0.12794068393908273,0.011814166493700963,-0.034576508730134015,0.005891018354940371,0.1347495692009161,0.0333267845723792,-0.062414560514931945,0.07435044705975939,-0.056501142622748864,0.00734751958326224,0.02480880493829569,-0.016090673854761792
CLEC2B,0.034860648712975215,-0.0011920083873893019,-0.004961665076140308,-0.0002121181179834465,0.008325540088894995,-0.023002097357910214,0.04529059437929769,-0.024446857347189797,-0.027389058288485597,-0.025852444878837314,-0.030485470098094186,-0.07083764630784216,-0.012694645728176666,-0.02898321789937659,0.028985001117610244,0.013853005389052618,0.0395487853118642,-0.07311082136610336
NTNG1,-0.03180756518331764,-0.01012808381549041,-0.014652868943866621,,0.020322836982187995,0.11182428494586147,0.043476353671013615,-0.027045757206168988,-0.010117801094727524,-0.03456559971772142,0.015593187789908518,-0.03914049137678172,0.04052141783353195,0.06259135543225931,0.0034065618508546157,0.04460853026529589,0.044806719904649746,0.09652911325369544
LRIG1,-0.014587004148425115,-0.047850660495144914,-0.0029834717572844644,0.03938959622438276,0.013491353347392956,-0.04887796228532653,0.05347288543496141,0.051668331338107165,0.06208839024910109,0.033108189292492166,0.017117523452030988,0.050756299323610504,0.0725215970002729,0.06705931079734787,0.0807315178497333,0.013777339920815914,0.015614880413608808,0.06886596902666338
CPAMD8,-0.015602689883858292,0.03927227368284313,,,-0.02221789582860759,0.05959134176088354,-0.012644890580286927,-0.019591479585148053,-0.03341251787977046,0.012036851022803146,,0.06054720188930075,-0.07700231506668556,-0.01917916481884212,-0.04750659845692761,,0.05792107499694294,-0.029217593325191075
GHRL,-0.024892970020746308,-0.009198853578418285,-0.01732953845058987,,-0.004655516299600424,0.07906561215798759,-0.02689114318605896,-0.009653100294497912,-0.01651890958036691,0.030743135239572197,0.011633896076560499,-0.04374468076021594,0.00468731898560455,,-0.023427119067019445,-0.020059762075694983,0.023710824911047833,-0.025755612526501263
NPY,-0.0014967889431671234,-0.0361714895500138,-0.02865728945900923,-0.017207273347924,0.003390742869700733,-0.018335621825137833,-0.04690477151953674,0.043107130827687946,0.0025349244059411384,0.060534660867057735,-0.05227249680011271,,-0.04478290231907195,-0.004698941672816034,0.0520100114102326,0.04913269629585359,0.0464489903203951,0.09733037380479112
MMP2,-0.02804991707556481,0.03320933900145794,-0.02301462235592257,0.0008096528415866601,0.023599198782159325,0.02006172089779151,0.0764470842450674,-0.03781414826478167,-0.037382839713334,0.046590118996177744,-0.02312738751527766,0.04578658033820332,0.04252730376641738,0.03955645624591164,0.04202771504066445,0.003338411915390717,0.029557912245713216,0.0344938517260053
LHB,,,,,-0.019350109365397213,,,,,,,,,,,,,
PPY,,-0.02769491739725571,,,-0.03368289688412626,,,,,,,,,-0.04850402563656898,,-0.021865739990479416,0.07472521604171466,0.027573359424145013
ALKAL2,0.01654553240851546,-0.03080153045864308,-0.010966478696815054,,-0.019068982457307437,,-0.014337202770819985,-0.0033424564362819465,-0.024803530424967454,-0.027819136396342665,-0.025432951801802994,,-0.00966294345304234,0.03251151913808798,-0.015430639622567808,-0.034754215406006775,0.0383437332037969,-0.011178977972802701
CSF1,0.05988098256458302,0.01861657789213302,-0.04243873290755915,0.038126055081588284,-0.00893666859627754,-0.02642167146055392,0.014553354881312715,-0.0028316787529923705,-0.019020957644042755,0.005155931164637059,0.005838882826813306,0.0722711206152508,-0.005154923757671485,0.008685701657082929,0.005128124317260471,0.03579731406492326,0.04828121728012902,0.04137050440415731
SEMA4C,-0.013166291101754015,-0.026492476673877347,0.08147371539157347,0.05822719510553531,-0.011430882853061838,-0.03156214750716283,0.002989009999634232,-0.023965350578290644,-0.0532912543176239,0.048893184306733284,0.02969480784428913,0.04494416773873742,0.04920349154208492,-0.010737426455338582,-0.009079501766822758,-0.004847146457586194,0.0409140873964496,0.06628319155670859
BMP8A,,,,,,,,,,,,,,,,,0.08101428044253277,
ICAM2,0.030585582604213932,0.007323911634268225,0.008696405523191422,-0.03719077313396996,-0.021021594227928795,0.006177632951324014,0.0916794715768667,-0.005753346508337315,0.010170213077818482,-0.028221286008279688,0.02037726669786105,-0.028041104253031943,0.051261028074241974,0.07431481338475741,-0.024357401475377124,-0.014685912708824462,0.01749955600717144,-0.04693714262335542
SYTL3,0.0218488471530358,-0.0346359369908339,0.02191878867768358,-0.017180481462622764,-0.018550634713743484,-0.0006926653695058499,0.0463999668016379,-0.021746721567835053,-0.01630598335814786,0.012751429290523187,-0.06219341745970431,0.003000022866498095,0.09332376336317454,-0.005353744477136903,-0.026446071936319013,-0.01564309377175696,0.021537420567242685,-0.005453974571069965
IL1A,-0.018130074883033833,0.008229120878874629,-0.006092088561538344,0.016062630862794993,-0.015501600625067278,-0.054256513892532436,-0.0002673964338854376,-0.027210755242298577,0.12323790195935577,-0.021964289573600033,-0.07550391344863427,0.07884620481987226,0.050549617538916486,-0.04498115813756862,0.03266677767231645,0.06083478485867071,0.02800647378127347,0.007116309015805783
HLA-G,,0.028554759468961813,,,-0.005959466467706049,,,,,,-0.04256557818904707,0.02553172151234368,,-0.04828624834253191,,0.06593059664581136,,
PGF,0.09709844549130286,0.014908978894704194,-0.01336509748037786,-0.01614019354418586,-0.03673436831185333,-0.001445574032120371,0.08127567467369355,-0.017454500803987576,-0.046605245168694166,-0.03966072490764127,0.07007846194338349,-0.1913341110271795,0.10557175722547282,0.03938435620452049,-0.027731850559212633,-0.0029091491771753588,0.023179687301892096,-0.0004840260799296225
LGALS8,-0.012692600825319799,-0.026329428009044285,-0.004821331292064302,-0.01582770085315932,-0.03596183288985534,-0.032807933730143325,0.06194631858787984,0.01788695118733774,-0.04908729094634037,0.036683166151133054,-0.028776983365142606,0.02422429416800428,-0.02276052621673739,0.03389089486836258,-0.017272860305275032,0.0398670964239357,0.039665885634236994,0.002188185891748936
DKK3,-0.0018930221630643039,-0.02138057703486459,-0.009712160354228243,0.000615137087602111,0.03649567657482595,0.06293077655109769,-0.05442671947023901,-0.01515665641936363,-0.02983953115389088,-0.040160383526483996,0.07158312212141331,0.015907454348596507,0.022370041684445275,-0.020162558379229787,0.021754416140643256,0.0006764531823361965,0.03598541808774583,-0.008553276425601108
COL16A1,-0.04834344348498721,-0.005031563335520105,0.04606095208143103,-0.011261693978751383,-0.0009090017805147704,0.0004568331063826192,-0.009012600597491758,-0.03034113697230637,-0.030564067594162834,0.08709508615190696,0.037901351798093376,-0.018806076634471685,0.05767126264926617,0.019002027340604806,0.030386729988763985,0.05311552985948265,0.04905530890420819,0.06545204953199753
TPH1,0.0021945167173527207,-0.018557058486808668,,-0.02555325394791961,-0.0059946896941568606,-0.014267170084904291,0.010641407570686287,,,-0.013752910488115784,-0.05535235639211792,0.04306350583881545,,-0.017655948256030653,0.035888226948267134,0.05549843889675472,0.008945188549464893,0.03661833941637559
TNC,0.02423003524775487,0.028912851187284625,-0.004434753029289079,-0.0017480929578281134,-0.0439021507035465,-0.0716758764817281,0.09060111934757493,-0.007238909960389764,0.057208802580481465,0.031443891038223544,-0.12122070371599207,-0.00126837638013225,0.1067447826737675,-0.029361510282666214,0.08940722886877146,0.05450740341761048,-0.03201830279318449,0.062140039435049296
TNFSF9,0.10688662561580901,0.050410183705493654,0.08654097541631736,-0.028456798269561476,-0.007449488491756799,0.0006133004129888742,0.04580457837843014,0.05552759232261442,0.016260178533024992,-0.023333472172729946,,0.11831986258404956,0.03486756796449893,-0.033252782760478244,-0.023303169014134806,-0.028659934753310468,0.07468698212606116,-0.008754830768515812
C4A,,,-0.010806973199986457,,0.03023233559862033,,,,-0.01782440585891788,0.09677952165571707,-0.04998635176102877,,,,0.03132792225855841,0.021524616262661247,-0.014027894565201112,
CNTN2,0.008079982925325137,-0.02851382342717792,0.017885931949768057,0.06067619039286092,-0.007050503049436318,0.06626332217273542,-0.06823173887204743,-0.04444109180533921,-0.018772594143998927,0.0810719625052473,-0.02157906127912521,0.010241030121623628,-0.1498021529517203,0.017401734616620798,-0.03832305101603229,-0.03377569291627319,0.0655910047325746,0.0543695137309317
F7,,0.055385341969741285,,,,,-0.012644883230653532,,,,,,,,,0.001421389532827515,,0.051371264999518045
LUM,0.1079723173817739,-0.0023954142826732674,0.06640186668166041,0.038274058092243275,0.028397902551218265,-0.026064095627004118,0.10234837047131877,0.018685923554016094,0.0690407338029138,-0.019500460745114554,0.097095348267251,0.11453972595565412,0.029544740175689147,0.051261818777809276,0.002343589411064874,0.05683772893379037,0.003130946209204123,-0.02270489682973335
IZUMO1,-0.014908857380994591,,,,,,,,,,,,,,,,,
BTC,,-0.01642447219290113,-0.016910993638641483,,0.025867262040600407,0.012062012063885815,,0.020991498215342998,0.0024747872340093575,,,0.0033079984620727567,,-0.015231562829693871,-0.027696578005081882,0.08682759254849656,0.010003541671983663,0.01579487179039859
APOC1,-0.02508052304180014,0.031424129360643954,-0.01384935684920297,-0.04027536172099707,0.011157587386369256,0.05439251721046022,0.1210706300010363,0.003501944883850476,0.02177348150304253,0.045725964410197384,-0.12187479065513095,0.060454251401493034,0.06010872288862637,0.10461983394735329,0.04869620844068272,-0.05830300195367748,0.05082502731882708,-0.024403019445948672
PKM,0.00971224364082318,-0.03248526320653279,0.0571270262366471,0.0557895233081191,0.05540419020396008,-0.03694659401319475,0.045208549248273965,-0.06351179253166712,0.009882270712271548,0.012985894159026823,-0.0776930202695588,-0.16016513234707447,0.07648092588186613,-0.08947749436831441,0.04029665152038822,0.004052902845474367,0.014693958001709131,0.003346253678137617
TNF,,0.007591349508532944,0.031186016415232127,,0.06496729585801478,0.08439798756027327,0.002082693543576513,0.1070000330287785,-0.016824747766266617,-0.028717622667575108,0.026708833462799765,0.10801395614413238,0.0077962152653976245,-0.019915036942195187,,,0.1576893147942186,-0.02810769096046105
GNAS,0.01949340426501781,0.059709486800253085,0.028526624185545114,-0.010749632563077009,0.003055318431021443,0.07149483095765868,-0.0649562249071634,-0.007831046264785002,-0.041993792827357955,-0.013907502854294995,-0.10147412983200167,-0.036644682858861514,-0.12222583511302174,0.0036646362888195965,0.07453860498869633,-0.03144759705046213,0.004885324809683741,0.059868254580759506
BMP8B,0.014639288925231619,-0.004646233425507614,0.004447810379471174,0.021752888197463488,-0.029629052520959508,0.016174391858097825,0.01137882918624888,-0.00937063415033908,0.061556913167564994,0.041177622653739865,0.0675589428140304,0.10217183730257547,0.0028940853940829674,0.0026914884634850014,0.024093766796688766,-0.0007148745748325721,0.025319001956848552,0.06025454076633034
LIPH,,0.11139603900823797,,-0.01833700905819695,-0.029062827806122536,,,,,,-0.04256560273973059,,,0.014512657976893219,,-0.029449907315951762,0.031101503052257985,0.12039965111817703
CCL28,,-0.026102804701094027,,,,,,-0.01108348152018502,-0.022140679539712934,0.05027113721945131,-0.03871233390843935,,,,-0.022312468028515865,,0.01748415079754307,-0.042525696212734374
PTPN11,-0.0011118026461813283,0.02383998231644846,0.05883956564499966,0.0712465734173509,0.06584527564344808,-0.026941598638786955,-0.0047847115624017,-0.034440853158631296,-0.040664371903407964,0.0060541197849009465,0.03527183268485172,-0.004514840564012071,-0.06977446678433855,-0.02258227100421893,-0.029797209947762724,0.02308614916189957,-0.039403626885064,-0.006377574285380994
ADAM12,0.020824183377260254,-0.037185976938991096,0.012206221569512411,0.0447912728344115,-0.04097854634500783,0.0345237891784729,0.07104210869290195,-0.01071149587976186,-0.00701453467257326,-0.047938696302068005,-0.05511318800696763,-0.022761282117070816,0.043577849918944464,0.05377287762006397,0.02309224010619599,0.01332690894990024,-0.02462901453014551,0.0233994429208783
EPO,,0.08497632255692734,,,0.010285231020039812,-0.015309397628614385,,,,0.035658253277236825,,-0.07819009270747851,0.07541412689811644,-0.02306008231687954,,-0.017742371600871092,0.10531237079610317,
EDN3,-0.021912126912542497,0.03245208378569505,-0.021651226083378664,-0.021630263748638613,-0.021229083133432473,0.03023026612068505,-0.005232176082582311,0.0074935214157105055,-0.026525488168592903,-0.013894822097416768,,,-0.03463371676137605,0.015475701039252977,0.04849909895198157,0.011910894648026207,0.1246145459764319,-0.0010806407374098297
CCL22,,,-0.013662604295000423,,,,,,,,,,,-0.021088092192951945,-0.008623931532922279,0.033589448452687215,0.011419968500027368,
CCL2,0.023394750336106346,0.02880035027113866,-0.00995338715057264,0.026469809537311092,0.03922067041012554,-0.09562279125690287,0.04778426715359409,-0.005774696110230539,0.07646927914218099,0.016072382348968843,-0.050227234388835904,0.06870811467798557,0.06951223617066209,-0.0106429526540575,0.029542573148857224,-0.03588947849671149,-0.0037188898891022783,-0.072729512969207
DSCAM,0.03202049669587043,0.02780074649913506,-0.01708403121635024,0.07259619046880264,0.022337227789700452,-0.07795182372848432,0.05584428007113366,-0.025783225635852294,-0.030637644289912853,0.04574643383800563,-0.031997022740423146,0.08923041484152974,-0.044619717233683694,0.01916972202592269,-0.016524745889528975,0.00707065694927735,0.055676450248624804,0.05534732751283766
GPHA2,,0.04715951334131255,,,,,,,,,,,,,,,,
ANG,0.02340000003933429,-0.006868480464636453,0.006578828950636248,-0.018294559355173986,-0.03631991775830821,-0.0074049413356067776,0.08435084656941115,0.014990313414508833,-0.03551758972361034,-0.04631761467122825,-0.0854261948222968,-0.09202459137229883,0.011389779758373549,0.006041672916466903,0.009119877384202866,0.03366410579826962,0.030649584522901042,0.03935702826668999
FBLN2,0.0747067033508404,0.007906488974693265,0.015351121715528946,-0.025144300898274387,-0.005492759190559392,0.03024331594479792,0.04278531154011144,0.01911414498596356,0.0185304586828507,-0.040543893923249884,-0.06407291446755159,,-0.062363058466835986,0.014936700793123609,0.005791029331657234,0.07319654309782665,0.09287502248902171,-0.03783465435937264
VTN,,-0.025195783712567595,,-0.02139351986857321,0.03975824797406223,0.0795580842361982,-0.021315147698529366,-0.014779461370200211,,-0.011427842279548316,0.20522096141617732,0.06114530530307385,,-0.01621538500906826,,-0.00676279039731785,-0.02556011707451583,0.02576105406490996
VEGFA,-0.043334277921052156,0.005713253772372103,-0.036469837010486,-0.0524893379177087,0.008298105682581438,-0.06421938587924651,0.050165614235335915,-0.02040566844574799,-0.04067616690603917,0.00211872862236906,-0.11210909622847355,-0.1290983921306024,0.033780477671701226,-0.09844391008535318,0.031082358536372458,0.014243664251074397,-0.06348748235621414,0.02216450336982174
F10,,,-0.01559499865476092,,,-0.014401237557054221,0.05317011354042413,0.054871895333556436,-0.024323546996721197,,,-0.058933560589970645,,0.00151195435691233,0.06146650811127356,0.0807498227809179,0.04527521923062941,0.14479958809252994
SERPINA1,-0.00036529253055608775,0.002613471849127085,0.008710334016817565,0.00878371770123124,-0.018975945290321542,-0.07702608596322134,0.09256439019760752,0.01507242889874316,0.08177895836298804,0.05590092685179301,-0.03118447598646835,0.02917088758675862,-0.08203274283293799,0.034983226435103286,-0.00906069793177056,0.041419532172524066,-0.0027198684888015876,-0.03410872809497573
VWF,0.021816807148782685,-0.004327296286432875,0.0052649452985798146,0.002232948770477098,0.03913415902946492,0.012012099789863628,0.05635144500244478,-0.005501846286144131,-0.05661877942329866,-0.020632194647216856,0.06331276746959565,-0.005795665321074521,0.010344726654458347,0.029533577374334676,0.029382828531081876,0.03678306387101009,-0.037216865414750805,-0.011554868711847816
GDNF,,-0.01717301497505646,,0.03416348718510376,0.061028728762836264,,,,,-0.013752911436744552,,-0.02836325903436655,-0.001906273242641714,0.01632269978928956,,-0.024844704991076497,,
