,UKF259,UKF296,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH916T1
NMB,0.026515389774220785,0.02133262058331242,0.002222374821146111,-0.18155565273952787,-0.005552895795049558,-0.059692601814591024
CCL26,0.01517267674985886,,0.0008516635528118413,0.09216947521228337,-0.010385349520883626,0.06386690308100212
FBLN1,-0.058450546152238575,0.0262158140932736,-0.05449113872983763,-0.03155673103480625,-0.04761183622413617,0.047254248902956854
SAA1,-0.08529543105368892,-0.011967864234172895,-0.04374387013704869,0.013463198048453008,-0.04152492309319204,-0.05322883507914859
MICB,0.012812175551695136,-0.01905385217355067,0.015609565953758868,0.08036241383215696,0.05463967115189013,0.10973224725500168
MMP13,,,-0.03716227750133706,,,0.07901927882978531
F13A1,-0.03328206454456849,-0.03366453850695934,-0.01694163307431856,0.020155495807421552,0.04162434401170081,-0.0913982807897184
CXCL11,0.012743000920827086,-0.015278915855589005,,-0.015972590449000186,,0.0019184106791768599
COL5A2,-0.0896531918067516,-0.04603779894708235,-0.05774521499325275,0.00487239700835198,-0.029424992311738955,0.12647330742901572
EFNA5,-0.018290115417512156,-0.026302260092166154,0.006047266849133616,-0.0978737124862102,-0.058829421584989036,-0.030404392774175518
AREG,0.0033604385481195796,,,,-0.034508824102665356,0.041599372053367535
EDIL3,-0.025191310297831296,0.07073643100487353,-0.05582373677982469,0.044857124101579625,0.06092764963262663,0.06638619665910826
CD86,-0.010812069659722529,0.01805041561297241,0.02374588115385007,0.014757737464928412,0.011453888487992734,0.031113484817897805
AHSG,,,0.08536119511028065,-0.013183956427628013,0.015443825847681112,
WNT9B,-0.019816330631679445,-0.015464059132167765,,,,
HRAS,-0.015516279492418095,-0.012656342899037594,-0.06428580930290247,0.07251606683136975,-0.025423619897019994,0.03423269935017207
C1QTNF5,,,,0.15409822169576975,0.04868029768899658,0.07522982085046484
RLN1,,0.016987802334349357,,0.01797909007580929,-0.024057473197710188,-0.01383118187940903
COL4A1,-0.05928700413133696,-0.028045870206645306,-0.007336713971367425,0.0028354641309605386,-0.06613563426893682,0.15272262135273956
CCL3,-0.03859619287207278,0.06385307436766965,0.026114168319250196,0.008449923104442722,-0.046394763737437894,-0.029036757236647844
BGN,-0.012715443250656806,0.03513592992470872,-0.050151497389841884,-0.011387212713161036,-0.05736161182339561,0.14923522285389187
RETN,-0.024450849133631804,0.03370460805109708,0.001813118579759861,0.04466109014500019,0.055422222149987314,-0.006804538699031253
S100A9,0.024326038606372093,-0.009714692090610728,0.08090497171079832,-0.08098867240903342,-0.032575174201085445,0.01831946797898156
HCRT,-0.0008093208563281283,0.04394721405361949,0.07467631174060796,0.1448354736239228,-0.010096697378367771,0.07950869288822354
FADD,-0.03830927619296888,-0.0012615999388336336,0.04565284223748739,0.09898458091530173,-0.013653812755408497,0.03483334989071616
ACTR2,0.06429176363292788,-0.019026207852919683,0.02390118590393906,-0.04170221425374301,0.021747846549101998,0.09965271206954494
BMP2,0.0555687938363828,-0.014429319410468891,0.025087578084149444,0.081708630354113,-0.04841951016256628,0.06973276981282427
PDYN,-0.07257507351697662,0.00725405344320609,,,-0.0249217067192949,
CD55,0.029327219641785612,-0.025302716884846716,0.011586467649338808,0.06940591916247309,-0.023285293614659933,0.11721765022386912
OSTN,-0.004089282301181922,-0.017630072637183504,,,,
PDX1,,,,,0.02304770437364972,
CD6,-0.04050774029600526,-0.014614162223479584,-0.04081965886299361,0.12493125466500808,,0.13592837340841435
IL16,0.042764316193577595,-0.012592670101386842,0.06579215513369852,0.02602760729405053,-0.03930786522159476,0.007705273881964608
LAMA5,0.006480558525708672,0.029615042149523273,-0.013868422408182564,-0.08538281624821684,0.01645088222251063,0.037034362715567745
RGMB,0.05847419661441827,0.049627240844983676,0.028126732900742517,0.13715858600241806,0.021860271355605795,-0.013662804765171828
INSL5,0.00973347712967258,0.04260673126409294,-0.029366970030362344,,,-0.02415078545159535
IL12A,0.04438549285193892,-0.013716324175235821,0.040510390335753634,0.020308209707889976,-0.021523208057049215,0.006375775860626497
S100A8,0.03471840646099921,-0.018432894907526934,0.07472637040236658,-0.07985636148102822,0.01009396602617217,-0.023991022792912944
TAC3,-0.005732753484009048,-0.03310225592498021,,,0.03939893873183068,-0.013963033978476353
TAC4,0.06777139147210587,,,,,
MFAP5,,-0.027838434318370003,-0.027513892332536257,,0.1102197306500923,-0.039355831510998855
CXCL16,-0.010457520305122571,-0.026764237385972386,0.034573769686188444,0.019043343041012736,0.04506798348117658,0.024123257872070116
AGRN,-0.04315677635454091,0.03334864937200611,-0.039271723456426134,0.02549755802767014,0.021075805342704073,0.14474061233185975
COL4A6,-0.005403093339568021,0.0006494971083889339,-0.01663420428427847,0.09529733954833101,0.0388164851069557,-0.043877753754195725
FST,-0.009995273513029779,0.09713097494037128,0.04718496142747791,0.002317885903724026,0.04689651803724566,0.024212684811020076
MEGF10,-0.05371007888160544,-0.026427022913787155,-0.08563232106361598,0.02897821383903587,0.06582923722740205,-0.03822173166072463
C1QB,-0.02401350799192333,-0.03845406756453413,0.06006903803825553,0.010305713977245869,0.046459996663044165,-0.07065506632563218
HLA-B,-0.018036566553773798,-0.03614941369166918,0.042105041950366205,0.12950267710398264,-0.017346095639372224,0.12185324503660179
PDGFA,-0.02109426629429944,-0.04280958106590982,-0.022071829787195005,-0.11578796053086046,-0.0891057327106937,0.12272875952704666
LAMA3,-0.0223899744884148,-0.022403341570896497,,,-0.018939798818959252,0.08540549422554439
DKK1,,-0.014320645671752102,-0.0024795443161211204,-0.09136347116040916,-0.03132573133243103,-0.0283305072775263
INHBA,0.05149196063882192,-0.02744101997777411,-0.055737871327597055,-0.10473562740534954,-0.0018305793093604486,0.11176637789762163
LEP,,,,,,-0.01404201415937657
IL7,0.022902261204358624,-0.015647234496983957,-0.028268124922235273,,-0.01232752282443839,-0.02564337204788716
FABP5,-0.02206378683010734,0.04054207299399648,0.09689367294034396,0.08525733052032122,0.08145394537735685,-0.0776556871236624
CCL4,-0.006891860519787691,0.007165657515758541,0.037584279553007104,0.03603122202023418,-0.02985708402925662,-0.035058179956905085
FBN1,-0.034025686635459414,-0.001956192905238378,0.017374456672062506,-0.013654161819115433,-0.024521754225998265,0.06536976153488495
TCTN1,0.014408181706649469,-0.032147135507277755,-0.03624302606335242,0.0883136895380382,0.005609253420520814,-0.052080849131457
NCR3LG1,,,,,-0.028517384063312508,
BMP7,-0.0012022377020874306,0.02825011657915222,0.07516722477570595,0.011384574721083856,-0.007537153050941685,-0.02201188637387437
NLGN2,0.009180024057094631,-0.005715286416879787,-0.05273852620614333,-0.007649930136936264,0.030364884261410974,-0.04586996008128064
CCL25,0.011558527835785074,,-0.02900477765378015,0.16521349694286933,0.05854126262336149,-0.0217407936264002
NPNT,-0.008514100751110256,0.04211339173814147,0.060859970037147854,0.061284926804055555,-0.000988482749708163,-0.0020341592446200822
KITLG,-0.04830172829090844,0.008801385617486448,-0.05372094160550168,0.09234509016819734,0.03062399807900518,0.02104468949996524
MADCAM1,0.008688289774274344,-0.014320646476040833,0.10398922132670615,0.08325154441225627,-0.02223743761367334,-0.03728507950348366
F12,-0.0026811094064189975,0.02435814814862997,-0.055161860324180814,-0.07475245211031405,0.035851843264619127,0.00407950137783144
S100B,-0.04382518860384474,-0.03243622921292725,-0.014220776978006756,0.15346332253753397,0.056430305721555114,-0.05146800064929618
IL27,0.03186633841458114,,-0.02674070112110874,0.11872191016927476,0.003298948402775073,-0.025034064266605073
CD99,0.007169766508677956,-0.026004251915965466,-0.012178500165762655,0.16674924797992224,0.08742093470929092,-0.022679738507208717
PDGFB,0.021699855697663428,0.065659437768722,0.05171045376699661,-0.013991317042783712,0.033904400272562425,0.13907689878286705
CLEC2D,0.02151811778513798,0.027136754978415792,0.06361946516062543,0.0999776567101543,0.07847110693216203,0.008256234655443772
F8,0.08360845862197917,-0.012929054289133456,0.05500403236330888,0.03145864380835214,0.030424940239520713,-0.0033398769171926797
C3,-0.022831553381368396,-0.0027315015288445375,-0.033118592993077484,-0.029634592825229015,0.03220592264427183,-0.15722736171824728
DLK2,0.01652590426205677,-0.02024636470829548,-0.02471254659674861,-0.055327422690320295,0.025960121613882673,-0.01563202830119093
TSLP,0.039301977605424455,0.069939866271308,0.005975755206731371,-0.05404576286458866,-0.007393858095692529,-0.03857275430751584
OSM,-0.04681521593625481,,-0.009149563956149116,-0.0048552176717676825,0.0437017096971307,0.0021794822385902447
PRND,,,,,,0.004853694639064914
SLPI,0.04369458432059016,-0.018195306050268926,-0.027268985849068193,-0.04034792115478229,0.020998931903151802,-0.08834381945057809
AFDN,0.0038124799272838154,0.02713385051579309,-0.029194977815909035,0.009034643677886993,0.017467702073936664,0.022069169501842005
KISS1,-0.0048764031039674515,,,0.04477108670014335,-0.02127378179033289,
ULBP2,0.026618539452893168,0.03742051210707496,0.022404530846275916,-0.014788719193706725,-0.038999928571868125,-0.0011465365132760355
ICAM4,-0.004732287383534498,,,,0.026908972330415278,-0.016731604923914425
TDGF1,,-0.014614163430006771,,,,
ANGPTL1,0.03894593888191023,-0.0323306069534779,-0.0016935339952864684,,0.03434978698694808,0.09337115682037124
LTBP1,-0.0039961195502145755,-0.02968894661496973,-0.04697463440222228,0.04566374549712087,0.01957631472880609,0.07053555160655638
NTN4,0.04410955941373418,-0.02800271017863625,-0.049192535751277924,0.03153885473839933,0.036326574674527996,0.09735884389823297
APP,0.015125601773980308,0.06430088099436668,-0.06363337951889067,0.04551348361793547,-0.020642174432978316,0.05672640779431588
RIMS2,-0.01860229481100882,-0.028828880752733668,-0.03915342582037104,-0.014524584225280095,0.013369134320972687,0.006665992789549193
WNT7A,0.04585372834341085,0.016692645033991413,-0.007548522395002517,0.03598973739127545,-0.044821826225583436,-0.025713243737650965
GAST,,,,,-0.021273782175269706,0.024314614635963534
GPI,-0.001682615438160567,0.010776000639382348,-0.051036036045270836,-0.009973541450395331,-0.03247695995258212,-0.08352893724154137
IL1B,-0.009014084672495254,0.04226591782369798,-0.04700035269790346,-0.061839638275265514,-0.004080617325249396,-0.1100801521500328
SFTPA2,,,,,0.02536812761384739,
HAS2,-0.011142235443639686,-0.03434267795807878,0.04019694427882384,-0.0434949768865091,0.0011760791463591629,-0.0072806624378539036
IL11,0.038002909754132404,,0.06466574717493115,0.2173307001263532,0.021412325766916762,0.0465776950154173
SEMA4B,-0.04662778737025281,-0.01553552032027168,-0.07158594898960907,0.08730140966811101,0.003599695402954624,-0.068317489978541
FGF12,-0.02390978084892378,0.03202707498265185,0.016963798008767315,0.08691655737589905,-0.01755289503926223,-0.053403511752338706
CP,0.002489701169478426,0.004036526368130488,-0.04757856106077601,-0.002298938482163366,-0.06162875776175834,-0.001903060738531934
NLGN3,0.008140105567475747,0.028477463892691,0.034655588593034546,0.08574698438872061,0.04936704482253924,-0.034563383982040605
GZMB,-0.025184369831465655,-0.012426561231681853,,,0.03743071729664927,0.08596839581150419
PROC,-0.022537158581811236,-0.009795390801663516,-0.041372561662019004,0.07285656558003221,-0.022472356931138044,-0.027655794715236024
TNFSF11,,,-0.03043060033659295,,0.05150640542666738,0.10256276408964646
AGT,0.01923446448378217,-0.024731840419060874,0.05063050785993717,0.02017565929765404,-0.025433454293722017,-0.02733165681563366
PTHLH,0.012928443970940146,-0.04119958857094299,0.08113907877777063,0.012264279534125169,-0.007376933555492655,-0.01034865706397675
COL1A1,0.0030536200119392494,-0.02833422647526814,-0.011545074718764481,0.02690008883082831,-0.0541541643338763,0.09851728796083169
LAMB2,-0.006100675524986469,0.007079134441450506,0.009312982162545612,0.05990720369686658,-0.0357080175680943,0.09386780799235464
DSC2,-0.05100226836458429,0.006476458724282233,-0.013014920813219403,0.059477986503400596,0.014785509378332111,0.0570141513411385
WNT5B,-0.008831114777465595,-0.022067278724854835,-0.03742826542487493,0.15418717251134234,0.020706595803304695,-0.03962068437306558
LEFTY1,-0.04315053934880615,-0.01754802122435986,-0.028638551409672967,-0.047361301967587276,0.041516875691862486,-0.014761456883738174
FGL1,-0.008312362388928065,,,,-0.029811210089015206,
CXCL5,-0.019816326456906543,0.03146441938118029,0.01101916020021649,-0.009068137832377785,0.014554579575790042,-0.04405093198277335
S100A1,-0.04166899498647932,0.03737652120145916,0.004151384727352157,0.03395501218174993,0.06912455664349555,0.02922002441280235
C4BPA,0.03358735318264853,,0.08901278901656039,,,-0.014042010718134908
NPTX1,-0.014013386966106385,0.05890191396452717,-0.003484927194093025,0.0038477089988280954,-0.005147389008044424,
TGS1,0.005710056956100897,0.02901629480738373,-0.059990747318720075,0.042274585131522005,0.055136336697890705,0.031141910589044194
SST,0.031654225176998986,0.018350488257789857,,,0.06430288994673879,
IL34,-0.005075522762349265,0.001813175337203202,-0.014963764445117043,-0.055987369295612224,-0.04280975493394755,0.07363478410274317
DHH,,,-0.0278932873140085,,-0.015329611514478278,-0.020738407554301105
XCL2,,,,,,0.09754112313657876
TF,0.009980051592887814,0.017088147876904193,-0.01354673679745256,0.031032746375289078,0.043884791478142435,-0.012078899199095088
IL33,0.05246011147373918,0.04667914361912278,-0.02481038762552898,0.09351157557321556,0.05281195779650121,-0.01671653648998168
RBP4,0.011322459038655724,-0.004201487448222078,-0.030430612808908512,-0.0804089800906548,0.015826791521495933,-0.02589194533377844
CCL19,,-0.02117312083173444,,,,-0.026844449458977303
CCL20,-0.04361823958703698,,,0.02982521967699062,-0.05408380115099544,-0.06965936413073719
NAMPT,0.024999270563962804,-0.012884608741549706,0.04207336074467693,-0.0709194835525953,-0.05100594507676152,-0.13951046739662742
