,UKF248,UKF260,UKF269,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
C1QTNF1,0.0386499301630614,-0.012955655715098198,0.03237595629473104,0.014837179978670964,-0.13212502241453372,-0.07051343784853618,0.08179663971994589,0.030549790094380767,0.07881879594489839
ALB,-0.030445122461938534,-0.031001819848505176,-0.023866472189342645,0.02442974527215674,-0.032141775366207034,-0.03684447401229137,-0.048640028775073445,0.0655959701992621,0.013195853562599755
CCL13,,,,,-0.014473265789941334,,,,
EFNA3,-0.026330535095501734,-0.019153625164759085,0.03298366433668001,-0.02360155890306806,0.042836543851885046,0.07165102980216628,-0.016697261147841168,0.15392928982306578,-0.01045336693719201
DRAXIN,0.01224220257838904,-0.005920286382949149,-0.02650819684627092,0.055582976170738096,-0.041945645225888464,-0.07409735184299385,0.07280537377914012,0.0837632806804658,0.04495345559255766
RAET1L,-0.015340650559066865,,,,,-0.016268852241454378,,,
NPTX2,0.05575659493210662,0.10326818911348903,-0.008002814454275708,,-0.04667709805514105,-0.005738194773913775,0.037417436160695865,0.004880416266108414,-0.09333968032810394
FGF11,-0.004570646123399299,-0.07402671120753389,0.01401999495959712,-0.0279629412092464,-0.04748994652022326,-0.002882709681139818,0.05327344866490049,0.11235024742764425,0.06535722758762008
CD59,0.04144900947855069,0.005744127394429763,0.020956659515649602,-0.004847526116602412,-0.06991664925142892,-0.007788025054288038,0.08362586922629642,0.035263294214409595,-0.022186214682299903
COL9A2,0.022700404643390393,0.06382292486055613,-0.06261405427916525,-0.021020067902826563,0.09969915245423433,0.11930719290422463,0.0468951074057587,0.14228534842514307,0.08880117314651995
DLL3,0.013464165691365642,0.021813001444542002,-0.0016255810829895485,0.12204681272837728,0.12018566272584592,0.07132599331028562,-0.046047275150854286,0.10207299553379547,0.08401091984232849
FGF5,,,-0.01900473744916805,,,,,-0.001259185992672312,0.01540858554562431
LIN7C,-0.005564277148571263,0.011538499348422568,0.008485794464652226,-0.015253382183910423,0.061878349301727795,0.02978127370389691,0.02612433217420107,0.04658479599741454,0.0060082540631324725
GDF7,0.054185079619584825,,-0.033996369611041174,,,-0.013946452466330347,0.019236743705828424,0.10283313799768996,-0.05427499255529833
PSPN,0.06422945823300444,0.05307388708286716,0.0066077720193580885,-0.06483173335851819,0.0031420795202131637,0.017966234765369266,0.06312379568405407,0.14881101765909685,0.018805572920394396
ANGPT1,0.04281852222506089,0.07599309891549241,0.027652299224856163,0.07227213832908962,0.027993092382391598,-0.008983640936462978,-0.06099997964762569,0.11037568098673675,0.003372782601796971
PNOC,0.053868452767261106,0.012323134399048799,0.026129934850296542,,,-0.014830718898855703,,0.12198043364358926,-0.12920882587123225
L1CAM,0.05202332414911373,-0.005804856584933989,0.04467493598950842,-0.021684148221656627,-0.009425485635132107,-0.08230563577633464,0.017639513802409062,0.0011138004807890172,-0.07925561477638618
APOA1,-0.025034101927359078,-0.036706412342891584,0.04343882735652029,0.033166124317148216,0.005181756195075201,0.10073389960018206,-0.016087242726140732,0.15579442066405122,0.13951690336944528
PSEN1,0.02302169429958705,-0.026781924595068233,0.002889910972720959,0.007606079380738502,-0.03254093496593008,-0.042619780990376416,-0.027489167859256272,0.014709093244142397,0.019675558528562186
CALM2,0.062101974432998225,0.054399204165664496,-0.000608760494456716,-0.013440482361859461,0.031062986924428042,0.05749246713894203,-0.04231089748072248,0.14248255613524577,0.0172427978969965
CLEC2B,0.030389764387040694,0.021292807759942203,0.011595437792661577,0.03244659763597258,-0.06526099684659248,0.00025727786380476956,0.06589613529979259,0.07769140046973673,0.00320552537460168
NTNG1,0.0017710821655825089,0.013260505533122366,0.013347677679403855,-0.0300924372945521,0.020800185486152124,0.07944626571585012,0.03213414934938393,0.08858167040085578,-0.002432216369746701
LRIG1,0.08021136949698404,0.0038428793384705133,-0.05943929690253385,0.045439953045591314,0.11484760317830119,0.09428302912361045,0.0645900646346195,0.14356502979937671,0.03572557706218509
CPAMD8,0.015255587861119368,-0.015984163027030783,0.02760183771988504,-0.03879358093094238,,-0.015667713023192215,0.05681623605819009,-0.019992977652404962,-0.03848503761274988
GHRL,0.004512465371385939,-0.027070356111777057,-0.013862004094179974,0.02040183370817189,,,0.12923695615788874,0.0376368761177575,-0.03392496109415031
NPY,0.01943486853135072,-0.01608108363859885,0.03050288443741891,,-0.05041842258658804,-0.04222986700958665,-0.02693998570872332,-0.0077625296707736925,-0.012550934929843681
MMP2,0.006031683125463073,0.05386546146692592,0.019254968986250055,0.041923283215198594,0.026047675853237393,0.008182526174131392,0.04017395112875465,0.04852666316329645,0.09976285002288847
PPY,0.014250972363804125,,,,-0.0627146117494851,0.007821051289382385,,0.10869152803766342,0.006880212874538002
ALKAL2,-0.01655288817970676,,-0.01949325702868829,,-0.0008739858808585921,0.06018588740560189,-0.04049639786429208,0.02796973503902863,0.08697879776125685
CSF1,0.047125073801594065,-0.02357252883195674,-0.022131017913333658,0.00935231447986795,-0.03158449450091154,-0.0066581145157410876,0.02174175688708293,0.16100081101382996,0.044360637000704875
SEMA4C,0.029205881343118925,0.01208752133069222,0.006389010525250054,0.009645311667359834,0.04521016530914138,0.007115120596097559,0.01549145277592744,0.08333189682218926,0.030974331511877642
BMP8A,,,,,,,,0.023734069327874623,
ICAM2,0.03496787934304242,-0.010641852575886845,0.04199663450146489,-0.01625253861085692,0.033618863726837214,0.051120126175605345,0.057372595650766606,0.04236830020977413,-0.01959913940306005
SYTL3,0.05943904384984803,-0.0005847903158439447,-0.004400372935353062,0.061330096417299786,-0.043051831390520455,-0.005501981861486085,0.047628595841269016,0.05733636389096923,0.04422428903184121
IL1A,0.04423708759311027,-0.03485799130635334,0.034219394251830494,0.02263660334224384,-0.036564867374485215,-0.02594345149910737,-0.020835398818025857,0.12744074402798952,0.12044863828898777
HLA-G,-0.023605598139606977,,,-0.033991549796670475,-0.031925286512266664,0.0010226090918464589,,,
PGF,0.02921534593286398,0.04441040447769738,0.02676288965290303,-0.09228222153777177,0.09326817926763548,0.09725297131147359,0.046694852855121725,0.031062702211054085,-0.019113151517761676
LGALS8,0.025002628489385656,-0.017968640406559287,0.03932791844166545,0.024400708908450836,-0.01373699767187647,-0.0074258909116216125,-0.021917395167005038,0.08609270146533239,0.014110547849143494
DKK3,0.04026319129680292,0.030238087254040653,-0.013515602435800278,0.015812793459665995,0.07811472273122333,0.07260879731069243,-0.00039467463769372353,0.14052325404601906,-0.12267246168958928
COL16A1,0.0040299985538939835,0.04169401869973864,-0.02278538714475338,0.0639833291413771,-0.008118980815468888,0.0012506320014243613,0.04166532407693003,0.10839494067404597,0.08756822750702564
TPH1,-0.01733250406646697,0.0073888560207187575,0.01626200861901461,-0.03257763405888572,-0.021852308502444358,-0.003794396442612201,-0.018731631114673596,0.06350011669029282,0.10479394658346716
TNC,0.03662975633623289,-0.05295624171140712,-0.015421616367873816,-0.01940878005562204,-0.09366889657910159,-0.08150867136029095,0.055054431689240735,-0.007290794363564909,-0.061039236764883514
TNFSF9,-0.030820950004504907,0.05753664161891301,0.06956717934688862,-0.033054780831825205,0.05841199961249527,0.01259864353963368,0.0798692195849625,0.0948834679036521,0.020255350869564422
C4A,,,,,-0.016113316086861812,,0.034975366011517954,0.016716688652272646,
CNTN2,0.03417918570745283,0.013106364185981047,-0.07125266793905892,-0.05026769149047378,0.04269395207511135,0.020533901304800335,-0.044729465924016096,0.03232940383080408,-0.1831278490935086
F7,0.06449638271891038,,0.005913219084118452,,-0.020301847946818007,,,,-0.04756968130818727
LUM,0.0649460473156688,-0.0406375806558973,0.06052126997345779,0.03932269475369318,0.01868192383819303,0.02602955013578898,0.060336059868922924,-0.033756318814321305,0.05594247866183092
BTC,-0.01534064416919287,-0.0068731782762937775,,-0.052140650536933154,-0.014687673251764535,-0.023766150831322826,-0.026833038621295265,0.0583537056046473,0.05861227784062105
APOC1,-0.07183893484530138,0.025401346823634968,0.03333417781547518,0.011038812469373872,0.09301641876512884,0.0761028649215147,0.05199190605424427,0.13297567311637787,0.10362596598304546
PKM,-0.0031170643422630305,-0.0617385640134519,-0.0408374502283633,-0.046800898149766984,-0.0947092065967631,-0.0728321630242268,0.03993996209628969,0.0019178159468449965,-0.054400502427854165
TNF,0.06109023599815267,0.009290580989265487,0.03645700707583747,0.021730527966627285,-0.014255836532987128,-0.01626885667878749,,0.09770765500134411,-0.010577518057181823
GNAS,0.012381543607289196,0.030935685190416198,0.015613695965511763,-0.022460201979003797,0.029817816987142653,-0.05371366984425786,0.09064614793391342,0.09296781653251233,-0.06804389844515003
BMP8B,-0.06123050024405254,-0.021901931371360022,0.025037005903042104,-0.05565288321489481,-0.013809719522207125,0.027364935827493383,-0.014094676590871413,0.020341230339012042,-0.01291608129717684
LIPH,0.1397553556750664,,,,-0.014473271112856416,-0.01813837556642253,,0.16340666819848887,0.059723429517570065
CCL28,0.017877533331228056,,,,,,-0.021616797433810345,0.016952182012802196,-0.025670089332468154
PTPN11,-0.026989489463262604,0.0027899549900119378,-0.048306049904346796,-0.020160951160695544,-0.009868178287614009,-0.047764392595866866,-0.016129478147794214,0.013023609926265075,-0.14076988698832335
ADAM12,0.006898165108262603,0.09945620080075988,0.0038937100526472983,-0.011404626257832834,0.028046279099020518,0.01625816246538077,0.06521974086385197,-0.03816481821347194,0.009871961526688417
EPO,0.035289367125574844,-0.016836733012358798,,0.01689608811552093,-0.015718342057505736,-0.018838085779267544,,0.05714966740522325,
EDN3,-0.03019239311378834,-0.017248515544749838,0.045188519352003534,,-0.03519419379353118,0.01797022670233541,-0.01398270639376374,-0.001379742390256194,0.016580063518598618
CCL22,,,,,-0.01778977775464941,-0.01722714100465915,0.049421066275483864,0.017594035352912787,
CCL2,0.05219098790304146,-0.039099992528862135,0.01440285439337401,0.06317560188356143,-0.05017386791852717,-0.07921525339382159,-0.05063462810086769,0.018933215497088388,0.021538661002238925
DSCAM,0.028078051330983844,0.05045818338440205,0.02405041633365955,-0.05690564185198205,0.036340088340532845,0.02855843256690828,0.019030720730909487,0.08998266739941001,0.07840566799910535
GPHA2,-0.019317951736228904,,,,,,,,
ANG,0.023355688128631858,-0.05551936918547605,0.0343421577486841,-0.04168354453115191,-0.06556747039190304,0.01622058028907092,0.017775118765681358,0.04893409165073552,-0.029975519462157308
FBLN2,0.011802352299979033,0.039238423366972454,0.028013777188035955,,-0.04712161287944404,0.048469284232759265,0.05245959058382094,0.04363136521176541,0.042792089789147274
VTN,-0.022006772235042202,-0.016975009099518327,0.0536889308113549,-0.0492598546192224,-0.0179671406304001,0.10948872568301012,,-0.009814896124293008,-0.006149900798691158
VEGFA,-0.035120988510121375,-0.06586939517167643,0.028405550242570035,-0.03258482218855928,-0.1191194930141155,-0.10222442794372642,-0.036115694638782087,-0.10163120554401692,0.023319709885736718
F10,,0.052953958351551464,0.02626731851880899,-0.030603840685832617,,0.050961710922731676,-0.02321563276468257,0.05810512547290757,-0.027509993884420932
SERPINA1,0.007937832847419172,-0.010132728663406435,0.0006791061336593884,-0.01751179378332664,-0.10355811242649618,-0.07283139095679501,0.04849101578143064,0.05972456521443602,0.020347129212896723
VWF,0.0318868601014766,-0.005588510838629488,0.05378171184584766,-0.10199339779186856,0.08270538398969915,-0.0016065442080191448,0.13393153185727988,-0.04779446976491531,-0.0661861175672577
GDNF,-0.0007688233408687403,,,0.08520706893483647,-0.005294456076224478,-0.021647519454762204,,,
VASP,0.014073904772800717,-0.00953515850246689,0.057666384390322574,-0.03342762731112086,-0.03653448123930921,-0.08261865488187756,0.06944908878183587,-0.02755523678257097,-0.0289561249662712
ADAM15,-0.022878467462287635,-0.031254878655643976,-0.006429950164471951,0.021258150753815788,-0.007747503701614651,0.023738116282601075,0.0001996442495405702,0.030116567622987773,0.10087572187609256
WNT2,0.01799115170754939,0.09182248672435543,0.0018205526082522862,,-0.019497042909169933,-0.019347657717998377,,0.04104764357274526,-0.019672187075271422
CALCB,,-0.020504060333540623,0.06383329139281207,,-0.017063478651485393,0.012726133196628473,,,0.0247514139364397
OLFM2,0.030419783113487083,0.036038188842911996,0.008608114400710909,-0.060732650862654274,0.11124567085300723,-0.0011653447791145047,-0.0019213104610911675,0.13714729807041456,0.04384776021207223
MFAP2,0.012685248240943487,-0.027437267754961882,0.08295859370104666,-0.03767634560630183,-0.016121455729273922,-0.0015633414174473577,0.025960380450531093,0.06466363808389952,0.06743086516568617
HLA-C,0.0204263502476951,-0.0012243259791794858,0.06031112062517371,-0.03521804897507547,-0.1133825163389459,-0.05337981364986727,0.05037953470715102,0.14099886268121856,-0.04973551181370391
THBS1,0.032650586757868645,-0.02418613499108804,0.07175008422894374,-0.0769175749344447,0.008024915439169698,-0.020252435209812087,0.036936200363391,-0.1538866725054903,-0.006005851544082959
HSPA4,-0.04935363967151469,0.026038248595056095,-0.013648677731573508,0.05397511037766538,0.07590962219635028,-0.03098802853009996,0.04615550572320674,0.05345263561351063,-0.06633110368275132
LMAN1,0.05860294002214995,-0.002857701188837402,-0.015889379810573943,-0.12871792332581053,-0.0642988498681635,-0.060195029751326,-0.012467935537077915,-0.0672022884079296,-0.09250679090617468
LYPD3,-0.026441405481446804,-0.016975010560075436,0.04873703216357006,-0.044474693705354056,0.025599991306358517,0.04451525967294834,,-0.017211650793619904,-0.006462188122788115
APOE,-0.029921735066337423,-0.052855280255082765,-0.038215582378762054,0.064962072384412,0.12147535305384037,0.05928730689592265,0.011169914310973575,0.11992826202333576,-0.07290594458402279
SOSTDC1,0.051557230230802616,0.10158105406431223,0.003951802197463951,,0.011424360917358522,0.1450589670033808,,0.05401654762111419,0.034308904137497084
ANXA1,0.01283537683586373,-0.01777808645995342,-0.010136000891826685,0.01321692629569974,0.04459789578964967,0.05033096362420099,-0.009373634580055829,0.03074802616874819,0.054927210227429864
WNT2B,-0.04417185210522761,-0.024380019637681716,0.012580117576558662,-0.09368246271030217,0.010720470609959532,-0.04363450594054748,-0.04286306991025682,0.030603580273086232,0.08439273313506239
AMH,0.02051045557815721,-0.0037262116212668566,-0.038990339222222746,0.023305963528416348,-0.02336136551104364,-0.015365254812951975,-0.02161679467720918,-0.022099445457290864,-0.01950100363226689
GDF10,0.09600039460995144,-0.007118514006131884,-0.030623192111704077,0.09422553673960275,0.05010975028951884,0.03147123893445022,-0.02728282256080307,0.032079131665046126,-0.026455478433419555
EFNB3,0.022991168486828247,0.04574840879891638,0.037618108416101886,0.021790052801293404,0.0629170749219928,-0.010205188357126723,0.05898602046466191,0.107542785612853,-0.05298236472777519
LTB,-0.03416221982187259,-0.024178563785732812,0.017835800436241993,0.012493778107418186,0.02803982484135811,0.008459211484557404,-0.0011888811420411244,0.11758551483003316,0.026900939205517612
ANGPT2,0.0376328078169579,0.002388751078492601,0.012641360579277052,-0.08187385765049698,0.04751340149885313,-0.01786337559529518,0.1133554784441197,-0.014987691057145472,0.0012409424056169741
NRTN,,,,,,,0.04575010245141608,,
ADAM17,0.02157436132215162,-0.037747437476903706,0.015285808634723206,-0.062136742272313784,0.020585777162963066,-0.01206717775387099,0.03017496526378822,-0.013131490138827211,0.030186673192476178
LRPAP1,-7.785197826889509e-05,0.05127626115653879,-0.06995218691816338,0.04598017370461669,0.04326278248380007,0.053301569492581365,0.07407112894216948,0.08942584382069509,-0.018355630211485525
NID1,0.02736547782711436,-0.012422970572403201,0.04355785364894764,-0.08066183183332666,-0.021576370898203336,-0.0076372456420443135,0.07122693119530388,-0.035655635032866145,0.04633367385531146
MST1,-0.024118880171215485,-0.016347384870822823,0.01244051452108291,-0.06507747151225923,0.002320291340299978,0.06911523269996313,-0.01866237973945183,0.05778967061470346,0.0890340993968926
IL13,,,0.0006474949208352014,,,,,,
DCN,0.001805217884137816,0.00786181196062119,0.06950355537960444,0.022227243111022178,0.05592664892446038,0.015870740250804247,0.09155524499681193,-0.02837639225603432,0.0899642675246576
IGFL2,,,,,,0.0029852203650842842,,-0.07414636481847792,
COL7A1,0.015852771147956236,-0.04190493779890403,0.0009452300484921671,-0.01704898879557558,-0.05252013104967209,0.011432615683970328,-0.030299625948854065,0.05038810517016991,0.11005790879242623
CALR,0.010197957585063538,-0.04622358627249637,-0.008800585293076885,-0.04459688604094077,-0.018564921652418635,-0.09144530594236436,0.04427667490787244,-0.004794371648915784,0.04602570099187161
PIGA,0.025948581880309737,-0.0185254369053651,0.0330775609067544,0.03421632351302195,-0.05124816185308723,0.008443045152686898,-0.03454659062453981,0.12160414722871066,0.09539578515646915
CD200,0.09805381861672666,0.043074776155734226,0.005100006813253298,0.04040392253921727,0.07289908549212074,0.06367308697131006,-0.010822888223176128,0.10868635102778605,-0.0655521492548301
GRP,-0.0321675414568534,,,,,-0.017596872231853394,0.039114302344264926,0.058445604793612244,0.04097878017994227
CDH1,-0.04277006771930112,,-0.01714202236259835,-0.062348244288254195,0.021312592842528046,0.06517531039954046,0.08241775582720293,-0.056158455096691706,0.12905611514303142
LPL,0.07519861228434632,0.006951876398645872,0.025783352071587717,-0.018619834275344506,0.10854735445450284,0.1413471641610196,0.08363001734367513,0.1311124192470294,0.2443590495251867
SEMA5A,0.0362288195334906,-0.0026114439584942126,-0.03839663505027634,0.01651246072306988,0.06815337212750058,0.02938462978982757,0.061679448426940224,0.07289874164771355,0.05017043771335966
SEMA7A,0.033030584477520365,0.0517716914638427,-0.009371123230807262,-0.04091199594103746,0.08188779580723397,-0.039765201220725285,0.058458664171299655,0.0568479653503169,-0.07573996547369193
SEMA4G,0.04319371503998081,0.03061703595869503,0.01999255930178547,-0.05939707625711732,-0.003307651889974794,0.06029394061824556,-0.002514682856124734,0.07000904898862917,-0.061274207661272555
SEMA3B,0.04388979504708561,-0.03569696868489096,-0.0041976268652639285,-0.04651487518512941,0.016231540427656316,0.018968750066408333,-0.07636640660661528,0.14198170092693607,-0.05454614764208337
RPH3A,-0.012916600830975174,-0.002624897966283773,0.05211819960254718,,0.016718098609230455,0.019063328314161153,-0.03431122636951629,0.04591906184638396,-0.11100081896653367
JAG2,0.030421785136192387,0.02113075890853524,-0.0039611320697709555,-0.07214995844499165,0.010468580975339568,-0.005474326664805499,0.09646171279808646,0.07428909916472803,0.01713232381013455
CGN,0.026542685498789343,-0.006560403118101261,-0.0505223965255512,0.09591645718253893,-0.044347779662618735,0.09657032030557634,-0.03822472824895107,0.040958221045031495,0.028489326402064988
GDF15,0.014111332076034492,-0.030146532997180925,-0.007262106441712648,0.013783663462277386,0.01426182525079029,-0.024748904184371368,0.004836941092234125,0.17498889929488004,0.22284414095331753
SEMA4F,-0.016632233789119058,0.06269730853027508,0.04825267755573396,-0.04642866077568957,0.047396779256690495,0.012134206592867562,0.11926627055169978,0.08258004881723637,0.043196938658547214
NXPH1,0.009786079785678803,0.03868564550616316,0.04662873185808937,-0.025949521950617973,-0.023907666553356976,0.0752499353832233,-0.047444520986442,0.11974998430034949,0.07731078328563801
ARF1,-0.011492381303555912,0.005464695238855233,-0.012664794502688703,-0.04783607424894529,-0.0416817056437557,-0.0010742832192914603,0.03544285016104392,-0.02444796697417437,-0.029156442342033444
DSC3,-0.0146194437414038,,,,,,,0.001938487505614293,
EBI3,0.018008266804537487,0.024641695119235536,0.041444806679824746,-0.02037255076470786,0.07354008496751621,-0.005956810485815681,-0.033884537795964426,0.12137369286445912,0.037540003919351625
TIMP1,0.024917833785430093,-0.051118501595624866,-0.003435100979767661,-0.04356282848093967,-0.11779363466472181,-0.09901947809216163,0.08168041792716466,-0.06090246310321142,0.007341994103062503
SEMA3C,0.04085790590155528,-0.0003246971443582597,-0.03477839315917403,0.0920977906808301,0.011058922287267516,-0.0243820109881165,-0.04671149177034646,0.07043399623480069,0.0430872437723483
GNRH2,,,,,,,,0.07225298806443847,
GAS6,-0.01979057104669391,-0.008511333756460727,0.0703713737755887,-0.08136782476309949,0.05134216048068859,-0.011333924895303441,0.05194135223524125,0.03316791716297867,-0.032169224043294704
MEPE,-0.03914870853898324,0.016674797872789342,0.03790125652366703,,-0.027202371946040846,-0.026815165829555426,,-0.02385436801285072,-0.1347056042174085
SERPINE1,0.03523468314733895,-0.0623110200599626,0.029231464410362375,-0.05038419469944242,-0.09108683686431698,-0.09158626358267931,-0.011741947414284169,-0.14762775851701393,0.15313404910107709
RSPO2,0.0420612741304112,0.03767904430023983,0.013649253599704956,,0.09979792012455699,-0.0252633908096042,0.04785510387147606,0.11118077857970089,-0.024587497583111295
SHBG,-0.018936501085817098,0.003111330962451242,-0.01299285877135199,-0.0606788026626578,-0.02355217862662059,0.036551210027391104,0.047745449256624224,0.026348810031463433,0.001372118708801693
LGALS3BP,0.009603305665298524,-0.062363849709261926,-0.0025933751556314407,0.029827663051065146,-0.049537622543816634,-0.04246939189195676,0.1364422439260964,0.10268723480198638,0.01911349012114581
LAMB1,0.07308977643224845,0.0015739213182302879,0.04375660237202179,-0.015644399186888647,-0.07187588104294299,-0.024758599579595076,0.07560406243793324,-0.009316303748721168,0.02832624515016073
SPTBN2,0.02675001563002866,0.041257226700116896,0.00675380589881761,0.08251010706025652,0.053662295296030435,0.017963106057472908,0.05305143997533077,0.0684949151278602,-0.03050660615068679
COL1A2,0.008334280099355374,-0.010949521779546287,0.05000629439857929,-0.046897405244775515,-0.019922006254145027,-0.0431375846342645,0.10063039813249675,-0.11902154381845836,0.04078578265308058
DEFB1,,-0.013808116942830902,,,,,,-0.024656018351221703,0.009079270595499437
WNT11,0.04618047454291046,,0.06165100918239438,,0.05112964921284911,-0.02841748011683679,,0.07884650706132855,-0.015674571512469027
LGALS1,-0.05898691984826262,-0.05782852428398294,0.0706893189356495,-0.10479063869596675,-0.13116116796743757,-0.07447046964150998,-0.02581480449220885,-0.07757930804988519,-0.009417618820314326
BCAN,0.02686739845603906,0.036819485885403645,-0.016848082449574368,0.0933927798748677,0.10217756470324688,0.09117723916492074,0.04733502878623417,0.1543781167064803,0.15559520103892543
ANOS1,0.009498317743540046,0.10157365323559149,0.01699328278289798,0.06581981250298005,0.05496363268859079,0.10291094900928864,-0.057631084637604676,0.15099221512334524,0.08762269448223586
EDA,-0.015340649425378959,0.06116041129224158,-0.022425859913644656,-0.040084759926097245,0.14346881642729176,-0.029012453768731676,0.06030457654423541,0.10002054020347559,0.003576753181217367
FGF22,-0.021814463435926218,-0.0200339728619592,-0.017192340344230027,,-0.023965553301831418,0.02746557450435982,0.1462295763849689,0.07867807698969227,0.0005814180925020746
SHANK1,0.04343818770042756,,-0.016357419910569226,,-0.028172785594027288,-0.0226239156741209,,0.09721700962547544,-0.017810577007596966
NPVF,,,,,-0.01778977894708338,-0.01607081387150155,,,
RAET1G,,,,,,,,-0.041903355766817175,0.004635295191018425
TGFB1,-0.00381887929292515,0.031663267271503315,0.03900037713503987,0.12212047678139985,-0.008417161429349139,0.004604297729510948,0.07416288830385465,-0.00587316521401627,0.05926395665170821
MSTN,-0.004788211736655866,-0.01480968953751609,0.024632954039776032,-0.04283853882934162,-0.02014319711655835,0.018300128263936483,0.05103439797422761,0.05621132771346899,0.007389506709935689
WNT4,-0.014119035143133594,0.029090073384262782,0.13844153342899335,,0.01284986799604969,-0.011834707954994465,-0.021059097144141597,0.012105535586309052,0.08293311264793662
TNFSF4,-0.03228764880890376,-0.002867161876412487,-0.01881759861099226,-0.06653242871881124,-0.03972107094157747,0.003929022105807342,0.04546005319508304,0.09313549502417662,0.0795386716764354
NTN1,0.009951334590097805,-0.00574787624662944,0.03117235260038278,0.05409880780027555,0.07527424497871872,0.02542422242455131,0.09037732225364276,0.1584549733958426,0.13479905453198537
CXCL12,-0.028246267717688536,0.07071945600098277,-0.007643353056083768,-0.02027630667371789,-0.046993141041353916,0.022750511463902903,0.007209961379520335,-0.007175081773796305,0.0037714604218076057
GNRH1,0.019661004145368623,-0.02527008740797702,0.08772703092409093,-0.07328146542479576,-0.037636529939721816,-0.03594861509801095,-0.021339626997959257,-0.0016629449588838475,0.11166313121725602
FGF8,,,,,0.03930442229131305,-0.022182364392400743,,,
RIMS1,0.015962571380152238,0.09212502216580339,0.013833858753901702,-0.011229489380204969,0.008196093316259366,0.06678286432191392,0.009079829054372724,0.08788288186174233,-0.10200354386470761
FGF14,0.04484839792915794,0.020576203828098775,0.02708627745286646,0.030452821343335715,1.9583991076770824e-05,0.006611133645789649,-0.03085519769645656,0.00832723172835785,-0.00932980833312183
IGF1,0.011531626936955704,0.033206608738684404,0.007377769747198921,0.06038185565201288,0.05641351774268301,0.06324222433819798,0.05052514762044045,0.05594876184558048,-0.01129424069309644
TNFSF10,0.037503195836428214,0.03206960089441266,-0.015990701502439877,0.008092411651163707,0.08826489136416035,0.00464556812963555,0.06385918701900302,0.06820610172168878,-0.015409390242473436
GDF5,-0.021644960893240757,-0.018305379721999356,-0.03030085289226451,,0.051193739064745496,0.013588653238619254,0.04735029591291296,0.07714622215878889,-0.005942971472250131
CHAD,,-0.019553970434932268,,,0.13370349776791646,0.14090795728874672,-0.023726615147619368,,
RGMA,0.030108805455837516,-0.03854401182375118,0.016263554503725085,0.038304489846712836,0.03343403360115828,0.05740015625178223,0.025266504552669457,0.17266835805166025,0.10902332807162222
WNT16,0.01921761504666525,0.047249949283357136,-0.0001306859612548462,,,,0.031106504270469657,-0.016584452129409524,0.01420976945641786
CX3CL1,-0.015637972027491273,-0.003579000143071773,0.023749163084814638,0.062338748485373546,0.04624261386415183,0.016854877544210212,0.07204320721678892,0.1000160560639397,-0.05896813011617232
FGF1,0.03599761155204959,0.01910310165023142,-0.04029419651640545,-0.0034687565937794396,0.16029310185858014,0.0697177639217257,-0.05805203079974515,0.035283534353274484,-0.12318192445448131
ALOX5AP,0.016139633757771603,-0.08163966713546157,0.020946406157292513,0.041858641993139795,-0.09488176902708678,-0.020220581252091054,-0.01119120947240445,0.004462367957879003,0.05677348927720614
IL1RN,-0.0015178787039116448,-0.027654465948494324,-0.017462179174314908,-0.07167336337651399,-0.01940693917634671,0.010539358094676998,,-0.010436315288972884,0.01714516586085263
PCSK9,,,,,-0.015517348415513776,-0.01703950283548867,,,
NPW,,-0.02186120842009324,,0.0806476236258427,0.05247430654739139,0.0033718213738760795,0.1177633540672913,0.06665120760225705,-0.044237298951128635
CXCL9,0.021514818758101628,0.01873518379441051,-0.003009913998718888,-0.018334350712284116,,,-0.025678176175993217,0.035676019344456376,-0.0526350756571577
ANGPTL4,-0.008175396089903655,-0.033534405206843455,0.0251881448735602,-0.09536845861601219,-0.05416282120968009,-0.06090186602886004,-0.050974432092298454,-0.042584557334338226,0.03240135655702265
UCN2,,,0.001994995570310607,,-0.02683114414573772,0.027469712820183692,,,
OBP2A,,,,,,,,0.010203228564881699,
COL4A3,-0.0032615511675199616,0.002106592231950387,,,,-0.013483706259652535,0.11633897946091057,-0.053970532191290395,-0.034120913275742605
NRG3,0.1462599306892194,0.021791604730834215,0.023594848900484116,-0.02957320769438405,0.09361823130414836,0.030385792612935284,-0.005686492426874034,0.1357948565150705,0.007454297031991239
IL23A,-0.023129597412007312,-0.033270097040340965,0.07822347659983131,0.07389646401231928,-0.015517343002412346,0.034520410489911627,,0.03215280823961791,-0.009508429972120903
COLQ,0.01984932175785655,0.014609000848827056,0.093138539503907,-0.03592275268900635,0.08541165704712855,0.061146949889429224,0.03469735971847832,0.14883259619405487,0.046646778690496535
SCGB1A1,,,,,,0.05570825155865103,,,
TNFSF12,-0.009970648062211098,-0.040512005198388865,0.010118446852855432,-0.01677018435274618,0.0478769897205359,0.023896028098436887,0.03016445184137889,0.11260829733970755,0.04840839194369937
DKK2,-0.02422714644684787,-0.01329870730770988,-0.009261981835993456,,0.030231160985993315,,,0.06140008039492631,-0.05538537202122978
FYN,0.011575041777172244,0.06290886871817825,-0.0438507869167528,0.02092384014024691,0.07926926964351896,0.0813209187274001,0.05100220191255818,0.15390215384135994,0.007858013279642901
