,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
NXPH3,0.0839269986703956,0.018702719057208418,-0.012699321555870342,0.029967518132834093,0.010555512256360016,-0.014291928668702948,0.012859110927049833,0.07954880090129196,0.009599604403786216,-0.061010154900757035,0.019659933622516713,-0.022347994972234008,0.09185379087374607,0.05263471273509727,-1.5822833198209458e-05
MTMR4,0.0033615637671064935,-0.03345465688667979,-0.03460892139799352,0.016492131788997826,0.013677580149228248,0.015405217435956044,-0.014940061722154339,0.008242639914971222,-0.019588681641468462,-0.0013158834812229164,-0.019983433487226344,0.019124634090596365,-0.037325711801620476,-0.006305401957060314,0.06209189022013264
LAMC2,-0.0025699247508894924,-0.02999170101779867,,,-0.01277335301709915,,,0.09480588968782704,,,,0.0018661565174263174,-0.005402340913281374,-0.012046633222293863,
IL10,0.032106010031503665,0.031354252245313234,-0.009962296018553448,-0.032263988870101415,0.02490468439110863,,-0.04273475556942687,-0.033832982927322834,-0.019135875072033803,-0.045381017373682025,-0.0007218353575429947,-0.02956474581594645,0.13163415618194566,0.05695894560740106,
SEMA4D,-0.0010163115053971076,0.03633354217488952,0.043547877245805236,9.099847051510783e-05,-0.007755667425561297,0.023269734856351487,0.04376869165621897,0.0015914937663607763,-0.021826487599920997,-0.02325886397597363,0.07194502621992654,0.08655630575493627,0.1159424646518642,0.040686654589406325,0.12398668499918639
TRH,0.01003906674588579,-0.03180736897647292,0.03275521951817033,0.026698692153126518,0.012551969747658874,,0.027346659224327594,,0.03420853128238209,-0.09740018769968921,,-0.025414415652189538,-0.04805559543035675,-0.04634084715288374,
SEMA6D,-0.10032086308169888,0.04899578800407152,0.07420591596779882,0.09026340529157309,-0.08518834774712696,0.0009207806378424147,0.01953062422128438,-0.019322410485702785,0.12760186866623435,-0.025621793559923153,0.12950459191686567,0.08760847587934524,-0.047720586546812035,0.024123114793401595,0.09074306193312157
CEL,,,0.045671274791394094,,,,,,,,-0.04873932662352723,0.11463760428542659,0.0637735264482306,0.04833243069163958,
PDCD1LG2,0.010086609809151081,0.0735693845072623,-0.01268634785188373,0.032998051431259834,-0.024017230106143733,-0.022929374504995687,-0.018386277328334404,-0.017126917494077045,0.00914087706957972,0.08907063650186237,0.0318873733667783,0.036209922571498715,0.059833940896785315,-0.042733462182871,
SPINT1,-0.009539811241556015,-0.03739121840970103,0.07060062055840934,0.07617408563219083,0.05253726199305663,0.0006974517220098229,0.0014189953294110392,0.03394515052255933,-0.02808734500563137,-0.05123844848301745,0.06917210493407575,0.023246061602836193,0.05015227405343525,-0.016878604248051033,
CTHRC1,-0.06638690862905483,0.01094993428094813,0.03852982308903166,0.00019430812703598397,-0.029048572643568592,0.017265490355440314,0.036860569539911424,-0.02503602561071713,-0.022401840521853608,-0.02554077117531301,-0.02478001129196978,0.022543867177267606,0.1460884619731439,0.08188284049098567,0.05177383823003459
PODXL,-0.04168991669562726,0.01558058192984341,-0.032536256772939275,0.09715372152702849,-0.05082385959087601,0.07202512193766547,-0.03498877733859371,0.008586801339384416,0.06608725894418947,-0.07860740425677376,0.044584256565889976,-0.03833941784274477,0.011682839182435222,0.01766381162488913,0.07423254660546447
JAM3,-0.02349967359270191,0.07433834703441591,0.02324086929915234,0.05829455056627057,0.004796686665923494,0.01596196428345875,0.09427909240555848,0.015817098421901828,0.037715212922629776,-0.060091907673123925,0.04314829858365285,-0.05391680237546955,0.002976370446157315,-0.065835189018224,0.10432184618486808
TGFB2,-0.00971963646994578,-0.0634301262708979,0.00945467661532282,0.07320128711263103,0.0006363775389123101,0.026714098186920457,0.03434835639534401,0.013827681667521867,0.010805020734812208,-0.06864203400045346,-0.050285406917382876,-0.04561104025104153,0.0008367826054498515,-0.035786043818061365,0.0017456308113143744
COL18A1,0.05434587934346994,0.0252793065996597,-0.001934151906395558,0.041688017098466326,-0.022292476613759712,-0.01970515907771095,0.009377706111886933,0.00707662261811114,-0.005938767951088668,0.09208322366480774,0.048336580697014506,-0.04407381521850942,0.12038490195341389,0.10402785493575635,0.03950923589999496
NODAL,,-0.026425621013939988,0.016158462369922966,0.062169592226498066,,,,,0.04150929363805111,-0.00772154911234396,-0.016570958341372514,-0.017451386950273977,-0.03919588972189737,-0.02961249063541572,
INHBB,0.030677098872647975,-0.009485790591855281,-0.015630218940999783,0.08726018662537634,0.023327384736387565,-0.027942079424606005,-0.003924400830731966,-0.009489587709366634,-0.0018398491436175004,0.01988210361127814,0.04906008170160634,-0.014414661533869737,0.009295961486636237,0.02131891386239216,0.106686958237569
LCN1,,,,0.03237711015032103,,,,,,-0.03182949654653155,,,0.009112129067966698,-0.04495434968888849,
ARF4,0.03639698186698833,-0.0473940069469085,-0.025054497534108856,0.025018983254152867,-0.005411499870860511,-0.037686258602107475,-0.013773861456634133,-0.04518124921530047,0.06550768088819814,-0.038797101537479575,0.014965785680605458,-0.00721152754979678,0.004154609132289113,-0.13982549045672277,-0.005553647332148219
CXCL14,-0.00874376356681223,-0.03154022403310209,0.05105700765642463,-0.02072391621420908,-0.023086872971573094,-0.04807087417606959,-0.04579643661435167,0.0040892859250549396,-0.07633219355875616,-0.09236685695651314,0.030051141700616898,-0.05014141236915132,-0.12850497172829856,-0.06385742321257605,0.14144580004299787
LIF,0.08838384476890675,-0.02098334584454025,0.039692117397682275,-0.041734245155321356,0.034579791049821305,0.005370831022935595,-0.05998339514305694,0.009349562440966503,-0.01614361896060571,-0.0708632805922607,0.014385306708367135,0.06885857386537926,-0.05477184804759526,-0.05692972288448277,
IL17B,-0.030660239674028426,,,0.08796501267153622,,,,-0.022133361837256393,,-0.037990943710185875,,,-0.018534522395451128,-0.05082707255827928,
MMP1,,,0.07632854859832722,,,,,-0.009128896684592542,,-0.014394789755917164,,,0.017538335398808003,-0.07711548581556729,
MATN1,-0.0009088812892151067,,,-0.022621761986266278,-0.010273965465711389,,,-0.014339117691694572,-0.017405877773324835,,,0.035657215781239225,-0.010396779414714131,0.009089035009364695,
ADAM28,-0.018084008415677578,0.015775942423680623,0.02764779116484759,0.004509816273863112,0.056168548396304585,-0.021689594685509222,0.02302493910998907,0.08236414634353909,0.019663034017773643,0.01666244839630562,0.061372393078369274,0.0559592070672021,0.14267245673164988,0.042073315662144534,-0.036517918322013586
TCN2,0.05047903502063044,-0.013654476001484776,-0.009092694654422348,0.06181347030375936,0.03799658476882532,0.024942475394439355,0.06607593800587999,0.042634088889360364,0.022840859136671946,-0.0798107049291292,0.040220464139583086,-0.037827851563520774,0.07580516498615629,0.09372230978926573,0.03797877981264558
THPO,,0.03912977451026703,,-0.016157447708199296,-0.00827406560601799,-0.02215013876153222,0.05631040268900041,,-0.01740587977278186,,-0.03636560504649198,,-0.023976261611293324,-0.05190737269038467,
CUBN,-0.061403228235175286,0.03194166141452758,-0.03910710036505377,-0.01858389088988541,0.055484767539122536,0.02101651039201527,-0.0334184757791451,-0.026656238537950887,0.01401456432217437,-0.05827408383956845,0.03244655581502961,0.018454042989431128,0.08539705216963388,0.03477463420840072,
TIMP3,0.016309968787143275,-0.0030963448317903285,0.009616599764944712,0.08169776942787331,-0.006902349826692439,0.006999492675296996,0.01904382730620946,0.013346069332004723,0.05614688887795163,0.02266264769577059,-0.028107035709080574,-0.026321418712749938,0.15152790808959368,0.08709294355971572,0.057389765063887724
PIGF,0.10697329471714793,0.00011715860351880628,0.0036085218450788692,0.06659858002022488,-0.014588561262367352,-0.012596165193279964,0.07490687511151178,-0.04006913991024291,-0.007926364444291156,0.030324683410864237,-0.009026309753253844,0.02970645699332505,-0.022749257335650083,-0.03064283428431977,0.1139676972004159
CRH,,-0.015134712938758734,-0.015823075236240654,-0.03317937713919077,-0.01617361985955172,0.027772600918390615,-0.0510801536956623,,0.018491688446512288,,,-0.04802677084314558,-0.01305505030969306,0.03237452469817272,0.04342246257400014
BDNF,-0.029490964197154395,-0.026274543550386897,-0.011901435683338107,-0.0746371830835094,-0.013517106592901973,0.1038200090392943,0.012967516574451665,-0.02211806185993798,-0.01960349109827001,0.13055158017851226,,-0.012224421406552359,-0.004808361302281617,-0.014114720441616876,0.006218721958027604
CCL5,-0.0057664246576255174,-0.012453341201907116,-0.040016094087553855,0.0009040979165019194,0.056641523383635255,0.022068040565591026,0.017537884504632815,-0.0045501445135217025,-0.023613169066099175,-0.03160523980504603,-0.019403439600500626,0.010609501969485293,0.16140087149572538,0.0847206876154673,
GAD1,0.00869411289278537,0.019292602970217964,-0.012907054213204866,-0.029978357592120884,0.03203015086248283,0.01574618622043173,-0.04261658054208156,-0.021481621242347475,-0.04364372917702288,0.04869302739529121,0.0626807037042927,0.042326357883835555,0.06797936446063715,-0.0007752308799828634,0.028762336547420785
COL14A1,0.0027749347552985314,-0.003910721617518338,-0.00843005460547915,0.02481630500191785,-0.022317276324258593,0.012128775574956266,0.004152674984214334,0.011811224749097215,0.012557500159478782,0.08025142076788731,0.012989448791815801,0.04006199508872582,0.19386002495988494,-0.008872193965200425,
HLA-A,0.026852136919927643,-0.017480617710810376,-0.05282348179684283,0.09129499765848817,0.03502587197957515,0.009311910303217808,0.0758155158933814,0.05112817969651029,0.012906080603228455,-0.04973321033667235,-0.07856538235512295,-0.01838548703033585,0.03613804204488024,-0.030527037959632134,-0.07314324399284114
CD5L,,,,,,,-0.06214069491493714,,,,0.1315709978751095,,,,
FGF18,,-0.012024416248979401,-0.021589164619367374,,0.18826021503859158,,,-0.014888751785648186,,,,,-0.027436502938462365,-0.02777229343601452,
ADM,0.08553649068065791,-0.03005690747751539,-0.019641019637397835,0.07905094332447272,-0.06712465914982205,0.014546157097739393,0.05076413257941357,-0.018784826998915996,-0.019281485563426102,0.04343714780356252,0.040900364016921556,-0.03456558507534959,-0.01725209066770572,-0.10981658087148569,0.0735337787340579
CCL15,,,,,,-0.008715682324899027,,,,-0.024091684177899024,,,-0.041678617529878996,,
GNAI2,-0.024978570344418635,-0.03375374111774173,-0.017917081086582447,0.0921999658058737,-0.023853307784391594,0.02669964297198826,0.03307385713107714,-0.06249459279236213,0.06377233623053247,0.02643091479669719,-0.009076491248347422,0.04003753186648701,0.040866260822110166,-0.007557581003433087,0.007612076647726697
HDC,,,,-0.012793742629497241,,0.028037468499437175,,,,,,,0.12369144967391732,0.008072491796956616,
COL11A1,,0.015709097113826606,-0.03557403566335988,0.0001255571529264458,-0.02102589572577539,-0.0033211278305480163,-0.01143160527239402,0.044319186325353886,-0.01728589356118515,-0.0017945489850914472,0.0352029340999247,-0.0662548159654182,0.02729774636402055,-0.04715236896783458,-0.069505124298778
NUCB2,0.030203323651844843,-0.02289618383188384,-0.037450361163300534,-0.0235875148230164,0.025549677337748915,0.03652890857608628,0.004338632664513105,0.055877418669175755,-0.04594749432552334,-0.04722604636829145,0.06846327828036095,0.03688346899535874,0.038346719861616314,-0.08154893142515722,0.05999308048028467
FGF16,,,,,,,,,,,,,,0.051369033803775326,
CXCL1,-0.04442379402695862,-0.010110919490195667,-0.049624723442398135,-0.03373091467651514,-0.023247284690659054,0.03623047634061117,0.04477854575968283,0.01653463820799123,0.03237409615008552,-0.02580151300490702,,-0.043412296962363484,0.046718283245883875,0.019257598039007437,-0.04663876314489324
VCAN,-0.01723058505677732,0.0158409194620908,-0.03695438576220364,0.06178288910072447,-0.007266721295213244,0.0054813790527431655,-0.05839541924236404,0.10117581772259004,0.08651505879450035,0.041541642956692756,0.03553483245640227,-0.01426309727671614,-0.009534058397759577,-0.08785901282837243,-0.024827751431213844
MMP7,0.029017151194764498,0.03977045608683724,,-0.01574925260737566,-0.010146532912619266,-0.03893849075382667,-0.0365689080872152,0.03369172060535905,0.024241190751121407,-0.049483286906382,,,0.03767505207205697,-0.10459207932738948,
PTPN6,0.07832181240466315,0.06023915040093871,0.015946019686953482,0.06888846038045038,0.04337894756015739,-0.007226881798383463,0.09152302861935806,-0.02821705257521195,0.023841503082271228,0.08831848868251621,-0.0493401041076215,0.028546201000930083,0.07030103971670364,0.031501312228146575,0.02712354029013201
PTGS2,0.13078485689175354,0.022613731372828832,-0.012573904880874641,-0.07870017179382098,-0.027493901857577954,0.03373834559583052,-0.04533492010892151,0.05737988678269777,-0.04017701692317953,0.01170997499236837,0.03873970748571744,-0.022306223970305655,-0.068076053534613,-0.04461833960641405,-0.04270258744318539
XCL1,,0.09768106933271464,-0.01655702683384748,,-0.01666530066150367,,-0.02450170930489102,-0.026738625288830527,,,,,,-0.029008399167287122,
CD58,0.032080394615502154,-0.020811157468053062,-0.018980827691464388,0.06632706796181644,-0.056413804673489616,0.029966559769211195,0.022452171949630024,-0.045866887213752226,0.005253683536030007,-0.05379884706531628,0.01833657119369523,0.022731443514433004,0.0476692977503677,-0.008789974904772409,-0.0026206332129009844
TNFSF14,0.0044672383482551965,0.019409655779960257,0.020569837973845862,0.0608619570255556,0.01560844948062121,0.04065244881319694,-0.004249565215356173,,,0.017657692379060997,-0.049578889126531564,-0.06276149524170262,0.005980575784219035,0.016242773172652533,0.0438060556595598
CNTN4,-0.039963391973642626,0.026572801236719127,0.04740904221231165,-0.055922343184400765,0.08307393293978119,0.02039035467142693,-0.03261995721957,,-0.04201217722068838,0.18328589061808148,-0.008129541862237773,-0.03977708617397277,0.08034949676931447,-0.01237027232486674,0.0003820818672826014
NTF4,,-0.01654941600861211,,,,,,,,,,,,,
INSL3,,0.03684597373720302,,,-0.011700019616745725,,,,,,,,0.08189950646344286,,
BTLA,,0.04295101277370014,-0.017261251656058435,,,-0.0011450128674242803,,,,,-0.04658463574605728,,-0.01360989478429297,,
MFNG,-0.014364335718947173,0.08112392637040151,0.03239038177481454,0.0879824533202732,0.011000706612447385,0.017400309451235697,0.04523592789932641,-0.034295229506111045,0.03762650495225629,0.013090690893144281,0.07888535297934682,0.0049643901204596145,0.09257671991161293,0.009459400947818858,0.0037223421892268885
ICAM1,0.0662390034321038,-0.022905342832391113,-0.009542025078146998,0.056132440978811475,0.037728591819858076,0.014385193022987963,0.022297590938866286,0.04563153878769562,-0.024738488165089747,-0.03405019642432045,0.0600901756338913,0.03393129607845911,-0.03814022944930171,-0.0878974857369722,0.01563372709707915
PROS1,-0.012516975380455514,0.022543925093860905,-0.05107665622077359,0.0847921596482356,-0.02810013781058146,0.05101931486608615,0.04885715713163131,-0.02363573302138887,-0.02145410357308185,-0.07309277514212971,0.03826714953657162,-0.03954723082757809,0.005574314096991382,-0.12303173415417938,0.2330196019949707
CLCF1,0.003039660174077594,-0.06725096224674877,-0.0015195906384154847,-0.03247409512339029,-0.008453483458224807,0.0033210351236132884,0.008190850397197693,0.031173179358164563,0.04890309453753173,0.11186691567901622,-0.024291658374455162,0.04702120643605753,-0.06594988290107118,-0.1298603497522752,
PSAP,-0.0035690334571967797,-0.05124066476937171,0.0325591799376528,0.017093614345402037,0.053977167493771724,0.007118909783750735,0.0530192753353244,0.005571612343388126,-0.011429819375362475,-0.13773683895103395,-0.07366385553494759,0.0115978440169403,0.10014539920492006,-0.07040684860991665,0.030083065388995054
EFEMP1,0.03512641326680128,-0.09523318697578646,0.01093707646736202,0.07695504738254899,0.04541505634892756,0.017774975083304365,0.05724132612147499,0.018728642269275553,0.06778336980857862,-0.08549513474714884,-0.04903955743149647,-0.0066271469229002575,-0.06096481774145455,-0.11747076002020133,-0.005588898156757163
C1QTNF1,0.00578556926174888,0.025351664309219014,-0.00878035395519201,0.04710598373658723,0.007641165728900458,-0.015669658811424708,0.023981404240280484,0.05601528162410326,-0.01364594938162755,-0.029968064309434057,-0.024153222399612286,0.014883494148050952,-0.14660307550625326,-0.08152769455275895,0.09343607919452243
ALB,0.08966584261191203,-0.021347630163855706,0.03990066263229384,-0.02641738975174507,-0.012773352690134515,-0.02236123832138045,0.05326707721454865,-0.013573739230315494,0.12526031145205702,0.06030325773374391,0.09555214011181594,-0.0029875801710936047,0.03518819057858255,-0.016645606576307835,0.00900492235859327
CCL13,,,,,,,,-0.025870168594164345,,,,,,,
EFNA3,-0.024109270032913074,-0.011939820731070973,-0.0026969842086669326,-0.08229219461354204,0.020018178827712917,0.027251192053517913,0.018102454439392453,-0.0219621244499058,0.02533293644573196,-0.03917661390517397,0.02331345596341041,0.05768701174547669,0.001953759454314734,0.016309618772920385,0.049878359678279624
DRAXIN,-0.02343387340014001,0.035239029697594126,-0.03429670904372777,0.05300473952467321,-0.056839911071209615,-0.017954977065027078,-0.015310571689073514,0.04939063628570963,-0.03571914629886329,-0.049040250881279016,0.031816721838456206,0.06986301837945773,0.08436743194157935,-0.02930491755582069,0.2629435341389973
RAET1L,,,,,,-0.021505125826741366,,,,,,,,,
NPTX2,-0.05438788748381366,-0.018365017950640702,0.036696838092480005,-0.1092371354752733,0.04884639762102046,0.04490181122398825,0.020138971924525954,-0.01819589955837161,-0.026679995870168286,0.0002022131747474354,-0.016919196987803878,-0.03470115216403733,0.09870349719466807,-0.006534834794747439,-0.02718897192358762
FGF11,0.09853834718815326,0.013259135399461166,-0.0030876356957153695,0.02869780851400014,0.0046855484607230425,-0.0032937232632298022,0.0004488651805469908,0.01348884616495944,-0.03471002444918604,-0.08460088601162688,0.0932809284478717,0.016199657716691858,0.02424549026648596,-0.05535868011190913,0.08483155100293009
CD59,-0.07089180575368763,0.03093655764464602,-0.010996667324154125,-0.06117451362151057,0.05163526157093499,-0.014777150696807498,0.05274328405898039,0.03256468041085288,0.02140267026262952,-0.04691455043726217,-0.05507785537182789,-0.026927340194179288,0.10478623692077792,0.12496172278374175,-0.0447738424006034
COL9A2,-0.001201573616225556,0.0475938737309551,0.01967105164028793,0.04840598850716387,0.03171523821913064,0.013197455047173826,0.010432925562183133,0.020579794222160545,0.06025627085840614,-0.02870735608762855,-0.004107516653220843,-0.028166439415814894,0.10946839532563159,0.1016367170916688,0.15289007376857125
DLL3,-0.05125727017810004,0.09388584477860136,-0.0019998255343642076,0.006333168353870695,0.030095774139365383,0.020997209771466,-0.05322060757471943,-0.017393655984153624,0.09465665573330384,0.04803397598599704,0.07550993185753435,0.08402515673716908,0.05373665974996728,-0.010580475152559094,0.07110989749435248
FGF5,,,,0.015627571048860762,,,0.0338551334442809,0.03253222980158,,,,,0.05092114080959425,-0.048598972228279365,
LIN7C,-0.04587368049253286,-0.012278592709648893,0.0183520904963157,0.04033563458924877,0.019728038781755074,0.017755295621334013,-0.016055016811611266,0.004832613330988402,-0.005389778421904967,-0.0424425895448708,0.059978639001071254,0.005596447365974818,0.03355588354919526,-0.013950792830505576,0.08109606603149969
GDF7,0.11826169803387084,0.034731377747770464,,-0.027009346520372672,0.1009543014889957,-0.01968784830113298,-0.0009080665920666783,,,,-0.024372137682963313,-0.003873119965144286,0.019637285324879118,0.01903571788553872,
PSPN,0.06402621450537405,0.010157548201952273,-0.037283073480323545,0.03967468843184923,0.07072358235544929,-0.037975136256655884,-0.017626672402238624,-0.039659493816094515,0.019210120364379517,-0.05809830178376089,-0.05133653854815914,0.020409073997588373,0.07761154472208327,0.02053692432197055,-0.021899601810408075
ANGPT1,-0.024038304531601492,-0.011819813912610883,-0.023808410665775933,0.07170243699821507,0.01869017006241052,0.0014261549983575652,-0.03855689192524658,-0.014400989055518044,0.022009969690583855,0.0007989995054416899,-0.005043503408832377,0.0027070667063859447,0.16456999142276976,0.07567848461557772,0.03939672512792764
PNOC,-0.046006059018093536,-0.005183981175563773,0.01600101018813549,-0.07077010929036431,0.040225348236804986,-0.006195447342918495,-0.0016307928627867564,-0.013573739230315494,-0.013054633620470334,,,,0.18518132725607572,-0.039405923496573965,-0.03371915812504864
L1CAM,-0.027635854537175555,-0.018804020142583217,0.00798061882512024,-0.06655330282809013,-0.04639706563368023,-0.009130704570041373,-0.04576940537895018,0.06464704641841089,-0.06551873222286533,-0.01639774219874684,0.046317379392966956,0.0017530826984944626,-0.03563162797880873,0.05168649521227107,0.06248199190435358
APOA1,0.1019880133270362,-0.018726037929932247,0.0021354741203179245,-0.018602432006687045,-0.015235460851368935,0.024097188975031155,-0.028863037398129916,0.012312745499854045,0.05262848932781109,-0.01891678357773797,0.13592557803331218,0.03283069119907634,0.03492049397934396,0.002641970370416028,-0.042306716133964944
PSEN1,0.03434488390373755,-0.042557711444023934,0.021160787150216943,-0.012983157940507133,0.012127407818711583,0.00038624864777067315,0.08677600945522426,0.022972910851024687,0.057946718178245316,-0.0003688756963137614,0.00727448887600172,0.11644797688282214,0.025942536042515774,0.07178133581092827,0.07453839452906859
CALM2,-0.0845667269805336,-0.01663568146520103,0.027786453188749862,-0.08751841583749442,0.06311575661424489,-0.012849092891256051,-0.037275827241586276,-0.02451773467057169,-0.02139019961132373,0.0477254387444567,0.03516480051736529,-0.04865909109854741,-0.08531982818143527,0.10026160343123225,-0.07270715902114436
CLEC2B,0.028318789178793175,-0.024659807569844313,-0.02006489959173206,0.0701278634127054,-0.01991093477270095,-0.04300668740985469,0.01725368960855915,0.035420197618712304,0.06262669388892579,0.022652056175140288,0.021562700810239883,0.037094129152515976,0.109083440308663,-0.01949667104823071,-0.07923867303935009
NTNG1,-0.03609265121718137,0.015497850189871971,0.03882671507362963,0.1185151807741607,0.03569666564241611,0.008467587739775372,0.0465064989736155,-0.02224343944173867,-0.04537682049823551,-0.058338140152770716,0.030127915450042363,0.07428911712008525,0.036953459847553445,-0.05644813916922143,0.07463537931405924
LRIG1,-0.014259219361211254,0.04721516827765332,-0.007715130122211896,0.07541811957670483,-0.037596707629233915,0.0023869769356629346,0.12311679098382801,0.025739828182722805,0.08733100419428727,-0.09137561573282842,0.0608389338400743,-0.017007290785942365,-0.08124444838669605,0.02025613041157284,0.11377368720249635
CPAMD8,,-0.014222736044771518,-0.021021845011058703,0.05979363331257428,-0.012978023123789031,-0.019730143925755027,-0.010327060876307026,,-0.03214842579561625,-0.02580150961803013,-0.04540105112921023,0.03519336473617691,0.044556839551083846,0.20524376664227775,0.0033017659803689903
GHRL,,0.07365642474304758,-0.005152282198160902,-0.04046978729769706,-0.02275507856933721,0.07974625010677916,0.05885658494341497,,-0.007197024514781165,0.011930751492604886,0.12325549798894846,0.0620121306531033,0.07571354765576244,0.0029184962658320586,
NPY,-0.07020399882524651,-0.007893515241786204,0.07510265618215291,-0.013239617430976677,0.08503847579927977,0.04069282835911084,0.06655878551599215,,-0.030387455802412276,0.1283699583367387,-0.04702220596864438,0.00529803375798615,-0.04829898393808185,0.06576294268622448,-0.07804706280838294
MMP2,-0.022114182130997383,0.027301878170246326,-0.0009220500758496519,0.05478298050187104,-0.014810699394007242,0.03439296832184646,0.04191336992635788,-0.04695510746275417,0.07786025410631305,-0.019168446244289133,0.06702179559277929,-0.044376696701123174,0.15264319044303618,0.05396030025513965,0.14529536000804483
LHB,,-0.012386928990239734,,,,,,,,,,,,,
PPY,,-0.0215620306847126,,,-0.009484823525755418,,,-0.01255510350352182,,,,,-0.023874655235308045,-0.005109120905252704,
ALKAL2,-0.03157574744995738,-0.012206966232304061,,-0.021576752708670266,-0.022878923384260303,0.018644561718142737,-0.032254741173905116,0.10967839898670345,0.06788046606979638,-0.041245011780077945,0.057915236878055824,-0.03400162824240745,-0.06489671230156534,-0.031739997581523446,0.035751530946560146
CSF1,0.06391147697861523,0.009865198348133028,-0.011295507449692257,0.019465817574440894,0.03523812574869187,0.024440987599787297,-0.029285969942354467,-0.002760913644955042,-0.009080050458828016,-0.12110877802665938,0.028102449002259677,-0.003364018814420349,-0.004514196048723816,-0.015001145888617031,0.018878563597739838
SEMA4C,-0.06827558898552225,0.056139320372587044,0.045970610011403595,-0.029310836655771996,0.018824450913963748,0.012174167590372017,-0.07672402146583396,-0.0014734443866374178,0.02350208163549937,-0.038473502676411815,0.04218854174276683,0.09681087455304663,0.0853977281284781,0.028238509419618925,0.1465523931037478
BMP8A,,,,,,,,,,,,,0.04077729558221579,,
ICAM2,0.011362556137063473,0.04876051389377525,0.04031855261582559,0.04939571474456243,-0.0037405659456499615,0.006920896427132588,0.009843677580498193,-0.024558468360471482,-0.03193085008283079,0.0692043453518819,0.09757731513690325,0.013342214816274319,0.1507314654643364,0.08634805356394204,-0.06653250408138305
SYTL3,0.089821367990316,-0.05604270569909402,0.016032320846985745,0.03804638771530179,0.015533899491713087,0.01856024356387529,-0.04716806677923473,0.016191812121019063,-0.02873004871466042,-0.044319351497936324,0.10294730110695652,0.09157433494085156,0.08240374312510079,0.0019734969622601153,
IL1A,-0.04602238666566545,-0.035613507363596204,0.050760563852210526,0.026449943691679308,0.07238095743050664,0.024036720383586885,-0.031262051155181936,,0.006798898514923988,-0.009004081214986638,0.01663428025253957,0.04108010275646609,0.11663755218350289,0.06460729237295972,-0.030897472392843087
HLA-G,-0.022446676321617367,-0.013082994030810709,,,,,,,,,,,,,
PGF,0.050953770252341164,-0.009186866884982759,0.012324059747453478,0.11783059745969882,0.010223024976354633,0.0028187271169505972,0.10854914739626709,-0.005876649160876096,-0.03506204774758553,0.037683758750613264,0.03242344381806613,0.023832062952753322,0.08581535921930854,0.024917187013982767,0.10573341752197807
LGALS8,-0.007256598792558206,-0.023942500299888102,-0.008179024351281613,-0.0480330270453012,0.036759138247040954,-0.01096299409844101,0.001287032094821119,0.0597720935998967,-0.02090647933683547,0.0308595591410987,0.03370417824934933,0.06891945420053693,0.04297918382496653,-0.08364897113592917,0.1450835615821986
DKK3,-0.11574021795268107,0.02890338258548969,0.061755290652365236,-0.08508593731817977,0.039614279274213904,-0.02223013548077448,-0.040817157659338764,-0.053503302428233014,-0.0044040033134485025,0.0009073525948944062,0.06646399331308674,0.025404783421430738,0.07782752226134589,0.12127074068075991,-0.011274054891531781
COL16A1,-0.03727373280823913,0.007198323923092937,-0.004120572563973652,0.032306230598511745,-0.009732270296266998,-0.03934640056773206,0.07700660850180226,0.026208662369328464,0.07469154066745883,-0.036419597520275716,-0.03174225027717318,0.013294483754849037,0.1800001409987108,0.1187115698823,0.05643469232574816
TPH1,0.004267643257828378,0.07543945713204747,-0.0206356660108661,0.02853258562080829,-0.021936406529054653,,,,-0.020947214317407835,,,0.014794160089388865,0.007080526740392042,0.015947039366807574,0.17795728305141714
TNC,0.034819001177424216,-0.10687179825200327,-0.059010875251220375,0.0934300059254154,-0.03711366576067533,-0.0378490790484527,0.046624631856266516,-0.056925665109518776,0.02856476792201625,-0.04890030621150157,0.005548401869192631,0.017590286403556053,-0.11409121460263713,-0.15380514337931425,0.046307341698982804
TNFSF9,-0.017837825734002995,-0.02145506636083537,-0.028994468831759317,-0.02159683801793338,-0.00930963707911787,0.017652459920214456,-0.012701183048121227,-0.016421886763628293,0.0034214375569708412,,0.09603283275338939,0.055861172801816926,0.009308875833522242,0.04008646676247851,0.04755527827165032
C4A,,0.024242603217839033,,,-0.01124378254331008,,-0.02870766832243831,-0.014888759865353098,-0.018413397125862124,,,-0.00048754015244654173,0.04599585535360149,,
CNTN2,-0.055519497435416815,0.004687454066923909,0.08283810332977819,0.045873741398600586,0.04042136658323675,0.03512613342459011,0.11326937906490148,-0.015764821381319395,0.07157348224133246,-0.058947606379569466,0.012118050194473292,0.037754800874838255,-0.05443981091278609,0.09531152356647628,0.133685609088439
F7,,,,-0.019029898848408253,,,,0.014725084639671596,,,,,,0.09830464885913981,
LUM,-0.03486691447868876,0.0035095625688728485,0.024021757512235956,0.12435229309939279,0.00303306971913842,0.01959542603462304,0.037321134724715654,0.07173621332286798,-0.009852958277066377,-0.0158818772415561,0.04047590026053743,0.0025821528168194635,0.11263417893932724,-0.00822402653007836,
BTC,,0.03591159397797001,-0.027996878989453404,,,0.023099862343710083,0.014476959975798356,,,,,-0.06152691800690942,0.02832099874972009,0.002140304463247924,
