,MGH258,UKF243,UKF259,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HLA-C,-0.05186674143825678,0.028992842839916762,0.04976384377549529,-0.00944793320247623,0.10368779674307986,0.1034616422003804,0.08765127051883896,0.014110117852385003,0.01385347263064292,0.05863060085904881,0.029010478696330107,0.062764159446691,0.0425456307717346
THBS1,-0.04475374635515408,-0.03447384534497492,0.037917958700830284,0.0023022008698845354,0.012072514985996501,-0.047884729007317224,0.09260969694914316,-0.15172642505194348,-0.014496895744123764,0.08840789808139443,0.006219247195588206,-0.008002168968829479,-0.006709480935021779
HSPA4,0.048340229286620774,0.0907034844454956,-0.04041180367252228,-0.03126514672931918,0.04118099858124635,0.027263235132185037,-0.037286777567033545,0.08953043947051599,0.012853198707463891,-0.014962827632786686,-0.015794312596951438,0.01112775405170786,0.025453648214519647
LMAN1,-0.008677561422439561,-0.002462918276710668,0.008558639107495812,0.011849003869600834,0.0423306481148436,0.01366463495402485,0.018053753042205033,0.06426949905685288,0.027255324771898737,-0.014476931739284032,-0.011012806057151492,0.029942828825379922,0.03588063810083806
LYPD3,,,-0.016212134064603246,0.023651636655135578,0.01103597853548238,,-0.0533281366233337,-0.04644711569316121,-0.04150046980963007,0.020811475203518223,-0.029795886943955078,-0.015164980889779028,-0.03357802579718675
APOE,-0.13643705497413197,-0.08849917033776859,-0.04069183360185901,-0.040173356871547626,0.1178911850239779,-0.07254784124233493,0.013763996733413403,0.095757680223191,-0.07069373302588991,-0.0190347810855022,-0.001151001616992202,-0.10860119477001554,-0.11205258498132448
SOSTDC1,0.13566386737115607,-0.027547758933767895,,-0.024849314723994924,-0.043739976554490786,-0.03245990037303739,,,,0.021218107977543133,0.005414397506184257,0.03871303277942076,-0.04154018170741461
ANXA1,0.019932127773293045,0.039283595146446956,-0.0060915628555610795,0.004122916023960288,0.10066166654986483,0.0932271460713299,0.06210910077356643,0.005251673121116375,0.11057921816816119,-0.01938940999430923,0.0006228290520553938,-0.03701778898281005,0.007282457883735043
WNT2B,-0.04597199305043669,-0.04157468157080594,-0.008423551053145772,-0.03671359866588154,0.03221605262601157,0.043920794242553914,-0.0719579418051905,0.01341390127194733,0.08366517836239129,-0.03289157532634506,0.01221048266313534,0.034976798997105374,0.020304709557237878
AMH,,0.018878887722967145,-0.00946849227564134,-0.01480939970783661,,0.0362880601019418,,,-0.009091376037997652,0.024717416914331585,-0.03846543347890869,0.02370452405933296,-0.023574150334781767
GDF10,,-0.02122884569127007,,-0.013836099554874434,0.02861893266224226,-0.024467202089072455,-0.010885062547325408,-0.03309792350042915,,-0.014320708253951635,-0.03224410346719743,0.06395046449507806,-0.04119713807037934
EFNB3,-0.059194586061779055,0.02629503431849029,-0.010312105731855009,-0.057278562830163554,-0.0760230119306627,-0.02953581799201491,0.008163113180974044,0.06473552776501748,0.062143676731971645,-0.032111788662524295,-0.04073103802380061,0.04084688142549818,0.05126572488087243
LTB,-0.030909826934456056,-0.02581837540466991,0.009702903682904008,-0.017875904403969807,0.06220742434432036,-0.03967651528289304,-0.004593064152341768,0.04838336504832725,0.01016728893346076,-0.017750040154914118,0.1038248260636839,0.06207531804542068,-0.06202165254937078
ANGPT2,0.01834473702340227,0.01650677861234601,-0.029724386060422308,0.011230430820839557,-0.008043684821620328,0.045054510128238204,-0.05445437161444807,-0.15104006488124355,0.11066563111455717,0.006415869529687373,0.012199154048498993,-0.004223782796248828,-0.0034789545997709007
NRTN,,,,,,,,,-0.03336780246840493,,,0.008821148368064517,
ADAM17,0.007732689142101199,-0.036451771639220504,-0.006380036462613678,0.02972787124601025,-0.013366482431331261,0.05988819668162653,0.07773680701758136,0.007948606539530357,0.03835166509121484,0.0057990130322037444,-0.004471509918348251,0.055165561138629735,-0.007707867098417071
LRPAP1,-0.07966233168755804,0.03981344497536495,-0.0011462986117788702,-0.006845900276838762,-0.0656820126212771,0.08302397461646017,-0.01856653834360523,-0.05667131152772843,-0.025649075266770783,0.003234160640635725,0.049918420333870325,0.024701545042157557,-7.931597148733728e-05
NID1,-0.009176123726869462,0.03718483826545283,-0.05716324011792583,0.028937991695537874,0.06134178968498756,0.0037758528270678965,-0.013256319384201807,-0.09983375682577209,0.04792005531329208,0.07071475148644601,0.027503052400665366,0.02712637241950804,-0.05010767457820298
MST1,-0.034331138015027275,-0.02911482839889955,-0.04359541675576357,0.0005003097644427899,-0.03801738817662804,0.02962487746963151,-0.06773847574155253,-0.0014117506779423924,-0.04114063746296682,0.08851710089775285,0.00011181441519902158,0.039513732247273246,0.0701952501013903
IL13,,,,,,-0.025035909991318966,,-0.03758180877833644,,,,,
DCN,0.013764130187616887,0.011310171137090728,-0.057342851813169234,-0.014129962329292638,0.05154660818377274,-0.0017360588108919046,0.08749489306607959,-0.158008756006151,0.04197124495940303,0.05862414176842905,0.050783898923687405,0.05037128556351869,-0.08954978809092269
IGFL2,,,,-0.012179270331129909,,,,,,,-0.020744514472072064,,-0.04703042354962102
COL7A1,-0.03328614233595266,-0.033518131318086945,-0.026647742622433624,0.024004817728896927,-0.033626293210673244,0.06573501795256806,-0.055733872572085924,-0.05950250288392295,0.029558259413051353,0.06153004871211152,0.011119097886381872,0.11692593862878176,-0.012304070244747169
CALR,-0.05815332714095397,0.002662545664814968,0.025649388155547032,0.026181690183617063,0.05483947759610975,0.09071196864102825,0.07466267914391263,-0.015694631827512087,0.08008765413087313,0.05700501742214388,-0.00844060259664614,0.04989732116999723,-0.021852271515190345
PIGA,0.008949712582415533,0.0650116276126292,-0.008320841642345651,0.04831005994172732,0.0251471628852364,0.022721939450623965,-0.021693503661357232,-0.055784318375545365,-0.00840462002393043,-0.011126197359393856,0.03748141793679567,0.056130638660006164,0.012877073114801586
CD200,-0.045372068026348855,-0.03508323679008586,0.04082481318914793,-0.03131684232337066,-0.11063673870920326,-0.036691026691018216,0.03289685847493907,-0.03143844635342503,0.046140118254959346,0.05322784681833062,0.04545098828325133,-0.029670314116393096,0.02229037022555709
GRP,,,,-0.018909790930353068,-0.003651789212190866,-0.021567215268533182,0.10205379990832202,,,,0.0013553503972620934,-0.026163962591712126,-0.02955672199194502
CDH1,0.051845460282217634,,0.05536983020069509,0.04309896567582031,0.05951436674182426,-0.024558533634938314,-0.019109668508064757,0.18195295831864164,-0.038237585472076785,0.029263595590080137,0.026591713513217156,0.04359967250928942,0.01999550333362221
LPL,0.060586007739535055,0.12814616639052384,-0.01777520736183912,0.06752970616192115,0.11781922820773286,0.04992390150248784,-0.1041369341421013,-0.0005437994664100606,0.0270075438676928,0.06607310863457791,0.027361902390021484,0.04520078182124734,0.05322058399340992
SEMA5A,0.006098391415442202,0.03844179436707714,0.01153201282489709,-0.01106931430957985,0.038162462352236935,0.04171679021051119,0.052513090889739135,0.002574164221108927,0.03698206497496097,0.018421888665639742,0.047743027748520545,-0.009142172688260985,-0.02105813792742126
SEMA7A,-0.04348981894846989,0.004467410071132967,-0.05517052454378031,0.04725617816689704,0.06755838699285192,0.02035986203857828,0.030102297769134336,-0.006043915550697936,0.013852093011210938,0.047934603131250766,-0.009569723888018689,0.03686615370927181,0.03739872906606199
SEMA4G,-0.014751648053832394,-0.04239980679360385,-7.838877971341679e-05,0.010809353462766179,-0.051076349247224956,0.03261539501838452,0.08716584496591408,-0.03943340841799076,0.010093287895279726,0.06533351446947541,0.023359503648114035,0.004484009163022481,0.028962086842650236
SEMA3B,-0.0740165538342797,0.041902544987198184,0.02221141591855343,0.0012628181859806866,0.1360170789595531,-0.0405025285274479,0.0047649320255380104,0.029999935518049563,-0.08837569702705987,0.05601828485829233,-0.031627701378221046,-0.0468860946526621,0.033199452529410534
RPH3A,-0.012804669794420595,0.027130980239532962,0.0016740897384194214,-0.047579216759348515,-0.0905176845656709,-0.03751500274259906,-0.009676250164411006,0.1610106328293253,-0.004277894184514473,0.03805928646368871,0.07002798538975154,0.04890169128451655,0.05702930038936069
JAG2,-0.037668952814952424,-0.0462343064212886,-0.04498030330645088,-0.050513624879507744,-0.050863466232324565,-0.00280651936527903,-0.01406689413139722,-0.044034962763913985,0.01785161977244212,-0.008555269789304557,-0.02056014490756478,0.028367648990994525,-0.04173808601205705
CGN,0.025220800905694642,0.04519252795600385,0.05230157645282078,-0.027795843286982497,0.022574231350053226,-0.0015481116060422383,-0.015368902332716075,-0.07068495251845576,0.060007655716748376,0.026865552054209513,0.006133503943342546,-0.05659051525534731,0.026327640370820745
GDF15,-0.03821329701121634,0.06990127160422926,-0.0005421931046808975,0.05987851735344549,0.019045635273775525,0.015092627862993369,-0.06641363968921365,-0.061396881503594375,0.05687943145933077,0.01647885976210633,-0.02644172768296722,-0.005722532735433671,0.03306096045884061
SEMA4F,0.10223943770788871,-0.018631598122698545,-0.001878353669418583,-0.037211602700721734,0.03497649637760821,0.000832608683722359,0.0664450793700352,0.007462851906216003,0.03421954528764446,0.052441195056086715,0.032096959951630526,-0.004947297000962481,-0.037356818378639155
NXPH1,0.012039921058773743,0.07384634241691591,0.036713124870151055,-0.056884970036339744,-0.07926384760037695,0.016372437157274915,0.04306897738396292,0.08392893816695968,0.08655802508689273,-0.0013176767431764328,-0.007002312917003232,0.06741652516139934,-0.059966645662269794
ARF1,-0.0018722239788300395,-0.011462596366100485,0.043087631199275105,0.021469449103893916,-0.07262514990530097,0.012695856335340398,0.017968754170739454,-0.029144784379288184,0.07609895129448908,-0.009779967592000395,0.007223852069186343,0.0001714073571794872,0.02572444020975697
DSC3,,,,,,,,,,,,,-0.008401035302383198
EBI3,-0.04446370521563266,-0.0439653346207284,-0.031170080157557466,0.001387545527987582,0.04702618720780538,-0.040818377456965024,0.06747344860182931,0.003573512754958764,0.016361525096629737,0.032036542812886634,0.043323234055487124,0.021890565913867975,0.01865850563909773
TIMP1,0.025563061075696617,0.03965548542829689,0.00898132901445111,0.09539740400307282,0.05416097279915383,0.07527272095081428,-0.016684349275381857,-0.0006065110975279141,-0.0009711057650334984,0.01364284674049097,-0.054948380082260516,0.019681402282508566,-0.0043565152522094825
SEMA3C,0.06845692074432198,-0.044096832554281234,-0.016974235537330247,-0.019703166939153718,-0.033357659066377235,0.027103572801243026,-0.0008998268536554359,-0.05676875306274784,0.022285604147240026,0.07833192910020487,-0.028252190199688852,0.08819782206408269,-0.08468861019386194
GNRH2,,,,,,,,,,,,,0.003178162389749762
GAS6,-0.017890590533367636,-0.006267460331124133,0.0006679016298113364,-0.01868514368081487,0.005690831480962047,0.0896196801446791,-0.043266299239397246,0.07138275776239421,0.029378331564886603,-0.014528496340564113,0.04345727969943135,0.016210385890822184,-0.05436161330402831
MEPE,,-0.02201031851826086,0.01351526438730254,-0.036256967710695205,-0.04004777541862704,-0.02242248706485143,-0.03872804521812761,,,0.0601498406436618,-0.02980206151133188,0.0548633329509365,-0.010134882644677008
SERPINE1,-0.020989572785686396,0.03456911594150495,0.021788078832389073,0.08120699687687076,0.03278685453673767,0.07748620120660674,-0.0616850600915892,-0.2094416320522952,0.028935168646731988,-0.03924914167979683,-0.05689142115870702,0.044279330702836545,0.08434776735754697
RSPO2,0.06331950602011864,-0.03118465554365763,0.013123837974617933,-0.024310334714674607,-0.07920101629223214,-0.046762801855482164,,,,-0.026470078331154417,0.08152848463296865,-0.018203475265394748,0.05007121528264784
SHBG,-0.024473672441894898,-0.030370736557685168,-0.009276289391729134,-0.007311323631180412,-0.023317556061929774,0.022461099579034728,-0.0361615853144057,-0.0358282105564988,-0.011954743077651873,-0.02836382658383835,0.017219589113502826,0.03470271205459126,0.12487892555261895
LGALS3BP,0.008361297896097712,0.059101810136237526,0.06773778061338383,-0.028653681343233487,0.058914015510761954,0.03324242194818543,0.014934426473799918,0.042298699112872415,0.03815677794646545,0.045531240142003465,0.012843817014901874,0.010984592179023459,0.04002890701603496
LAMB1,0.002061343950438528,0.019341204637593333,-0.03490494079933556,0.01900719768115832,-0.006152227840326621,0.0205682739068526,0.004289306622683867,-0.11783431672368973,0.07949715661203101,0.039725443056738814,-0.039081028966380105,0.0704071693669387,-0.024896515372869882
SPTBN2,-0.03882291611217501,-0.06568961576010367,-0.005749541960638605,0.014809094176548557,-0.08661424946108001,-0.05490363115756371,0.09852104880982841,0.0230279645677589,0.01773794805465646,0.07009068842856478,0.022769113732994166,0.01677967980997255,-0.007912146252945595
COL1A2,0.028901688319156762,0.047215630505867405,-0.03145320956050144,0.017831805991896665,0.025912297188253296,0.01605550732007518,0.009844276307601787,-0.09820593649929087,0.03162747183112874,0.043426614711108605,0.053763112234392625,0.04102600816224251,-0.05916803349677945
DEFB1,,,,-0.010851012582364605,,,,,,,,,-0.036082578196963054
CEACAM16,,,,,,0.001647297779754696,,0.0046505875218262995,,,,,
SCT,,,,-0.0099734177524039,,,,,,,,,
WNT11,,,-0.02476172594629419,,,,,,,0.12079002934686361,0.017368607644512375,0.03239725639175123,-0.033058027378031034
LGALS1,0.007739404438308201,0.0064398972388328935,0.040786391146249185,0.0675856792839779,0.1078281337414634,0.08507298829256907,-0.007894351744381377,0.07673783861184173,0.05649865017112209,0.00203838811599096,-0.07015729652901195,0.16346606707251995,0.0683135994438819
BCAN,-0.03675911107940574,0.02736708320776948,-0.046182104762334676,-0.03369292935782814,-0.033607853268017455,-0.0030198600047601403,0.04065799117918854,-0.02993196512699291,-0.06050220449298951,-0.0070467285200920835,0.09505424601900915,-0.03186542501191823,-0.04410172254410842
ANOS1,-0.014946986645605164,0.06724585365129526,0.04369688961296162,-0.008120985244485793,0.045750724337056424,0.047670307915696424,0.07004419649836423,-0.025892624870996986,0.018613115421769744,-0.058688076807730104,0.07841841104594566,-0.05957970692325254,-0.022940896093761983
EDA,-0.03066785175755194,0.038548211979596986,-0.016986407274354864,-0.015627363745065723,0.04702439183300892,0.036840552503762884,0.007957136476784067,0.0474705613812215,-0.02711914361928943,-0.0012376139023335345,-0.032244101614222566,0.005980690264214438,-0.011640758966247871
FGF22,,0.1071176408489404,,,-0.049202373071085236,-0.005183857317417783,,,0.013619781668145542,0.04626429045141563,-0.01975943896072524,-0.0026345082905005015,0.025530184439838913
SHANK1,-0.025964263150922123,,0.018219421761017426,-0.014598320932751586,-0.008815319658753635,-0.02406376433421421,,,-0.04214424336977156,-0.033928411364435515,0.055857172833229794,-0.0669552113428025,0.011051833721835996
NPVF,,,,,,,,,,-0.02142418385234082,-0.017860914475784,,
RAET1G,,,,,,,,,,,,,-0.00398379363801113
TGFB1,-0.05895197660733572,0.017070670296897957,0.07229487690723382,-3.822518803668644e-05,0.02579242008667862,-0.017078882061619394,0.01663167118722886,-0.038336107324330425,-0.03512072911122493,0.03168181192580557,0.010379895771758163,0.016534487057258126,-0.05648171752793146
MSTN,-0.05667240324325736,-0.03151565632220674,0.054974427638632736,-0.02634960436449576,,0.006027471771813224,0.11063385483830034,-0.04070907933451232,0.01645138605127054,-0.02425839914496747,-0.013698669071422599,-0.04058846269352456,0.0018798381020664395
WNT4,,-0.024217870082504426,,0.11139324738067062,-0.03602866492693344,-0.023864983825167448,0.1495355170509218,,-0.03336779534375172,0.04433669919516728,0.08213761266791669,0.09431875985558145,-0.05213125575056585
TNFSF4,-0.03555692111491953,0.013665945172129311,-0.007181566780247974,-0.0038865903455885796,0.01523471952549794,-0.007174671072351281,0.058744284361116464,0.02971757139731962,0.005470694101338662,0.0410579461975214,0.0670440704760467,0.015896163170258926,-0.029879019357260474
NTN1,0.05692854873835657,0.006715798312294955,0.01979618455015815,0.001783557100021804,0.06830393136182888,0.1334264206502655,-0.006536010637481279,0.01602924957552366,0.06682897475681657,0.004374831380877338,0.013348366372727034,-0.02419504256471048,0.040955135603797425
CXCL12,-0.05017436515497272,0.005774123574922751,-0.030547125658846586,-0.02716648579639926,0.0198318584958023,0.01588237988596239,0.03194981487011206,0.0028833215006953774,-0.05684102918386105,0.06460082319743939,-0.003218994127754181,0.020803627351816317,-0.051284479928569604
GNRH1,-0.033480292976465875,-0.028172713661796658,-0.040643024601403524,0.023827266495841246,0.11495875402942843,0.03478363902380942,0.01902220085834784,-0.03575457548703997,0.02644077785911245,-0.013942894168713717,-0.00756835164529645,0.02292401941702008,0.019665910394419936
FGF8,,,,,,,,,,0.06323257295384302,-0.024653220207218284,0.016351378651899187,
RIMS1,-0.02783923966144098,-0.037957839716876274,0.04645547457746202,-0.042052528458776654,-0.07727587495696418,-0.057361902527376635,0.0008379252068335207,,-0.019665521654765757,0.006756142150245163,-0.022141406502907298,-0.003664112241009767,0.031439118540969195
FGF14,-0.0011525527361260467,-0.018643656595735927,0.04964016283238917,-0.044562617106041834,-0.09118608503474435,-0.014737974450318717,-0.047994240129778265,0.04520510905922029,0.03113617315722995,-0.014387447653922726,0.01946886259357036,0.010163305063717234,0.0862228191426017
IGF1,0.005137613137542107,-0.011810586169659566,0.0014919932607961206,-0.02596482099259862,0.0049523835587591694,0.06441287988208,0.030415231418999773,-0.08536213693693893,-0.0018686205486533993,0.008737946432871043,-0.003317532004279203,-0.025491964164122957,0.01976495601626221
TNFSF10,-0.023010518593803885,0.11338348909052706,0.0764166061191925,-0.01478136091432624,-0.048236988005383535,-0.00312643566042824,-0.02531260327549142,0.03862819989660677,-0.010100943323354974,0.10603346692851885,0.011421021610801548,0.07064237613783593,-0.04306821890102793
GDF5,-0.021784368759132262,-0.0026194776191396985,,,-0.03479377206522499,-0.01747235320750065,,,-0.03257840430649834,0.044008015255292035,0.01428117741149617,-0.058304400238725164,-0.012261124631201038
CHAD,,,,,,,,,,-0.04320000858365402,0.039800112981260065,-0.01701461117156997,
RGMA,0.09065554312071604,0.04031532817854111,0.016720889621468126,0.023123404061413833,-0.00023957851062907117,0.04217913931263117,-0.009149462836266426,0.006789282768239177,0.02081190059472865,0.08201892532808032,0.03581417362095908,0.06273298142880011,0.02636001230259976
WNT16,0.05010460331868762,0.030098015695136662,0.035260884457637115,-0.01715601596426443,-0.03602866803887988,,,,,,,-0.023854018310241323,-0.01058622722650878
CX3CL1,0.11946364830693453,-0.0026768987417058266,-0.029129419165242226,-0.02741296224869188,-0.12398323167587384,-0.026959777280721426,-0.028369892340223746,0.07555780417447205,-0.010960388832281457,0.039221706843893145,-0.0007023488569566388,0.004372730447432745,0.015828554056050076
FGF1,0.04300320953702382,0.015721611602380378,-0.03289963977059136,-0.03783587796709214,0.0966334878237909,-0.03865359388562509,0.07399744984671987,-0.02782738633555706,-0.0846644467632357,0.049589309800281645,0.025113773118024454,-0.10551913936960912,-0.07814950999677082
ALOX5AP,0.045593591465746444,-0.03106394358709313,0.06322920878159691,0.0005407638678098031,0.10312532660132533,0.04320566283799563,0.027238590374301187,0.1416727517597435,-0.00015111343680404923,0.05780571216918635,-0.012968048153839395,0.023026673940103673,0.03550444828626682
IL1RN,0.07751114279062624,0.08665176604651102,0.06844368301741122,0.014600485792345857,-0.04746991921639044,0.016557105831699642,,-0.0021040325856071943,0.05383497288185117,-0.04001838723074848,0.04206568654896866,-0.02996232349829463,-0.04753906994154436
PCSK9,,,,,,,,,,-0.01868750175837913,-0.018937504054740595,0.07323128369187241,
NPW,,-0.05293585993033088,0.020822096752489236,-0.01383610085885738,,0.07586020289666076,-0.04478905325438909,0.030043731677599,-0.04905017897205977,0.06378497215057152,0.0012206278190971503,-0.028694604946000207,0.01286389850498761
CXCL9,-0.04112713581575654,0.11303026716403249,-0.019456407830922718,-0.026918731919543616,0.06904631961032807,,-0.02709448975606421,,0.02511082975861957,,,,0.03030484700340885
ANGPTL4,0.07536419533096614,-0.03760327102551453,0.03702950143246883,0.032166788587407805,0.06961494490291431,0.095341864197999,-0.005106260543216393,-0.048687059662678875,0.05591537008926371,-0.013982901152708262,-0.044319353048119396,-0.016044004930535018,0.05984767664960818
UCN2,,,-0.01423115414549768,-0.015627364708847978,,,,0.01182003251138873,,0.07691543421147144,0.016802587062505134,-0.026163962591712126,
OBP2A,,,,,,,-0.0420863766422339,-0.07113624872303605,,,,,-0.027979881766044604
COL4A3,,0.20675193803782546,-0.01663366416636938,0.03725325125614209,,-0.023664657728781794,,,,,-0.01498563335036283,-0.03659326940874872,0.014265156990673109
NRG3,0.048990365476143105,-0.034064925411770364,0.027456497723541858,0.005727456088756884,-0.01994904209215799,-0.06348979955429754,-0.0814947296859007,,-0.05100499062956465,0.007512834596676361,-0.008576093600541667,0.04775390304504646,0.03100647581385107
IL23A,,-0.03844350965307474,0.05538007866134754,,,-0.017183484623166254,-0.019083616569821608,-0.020040636641736827,,-0.018687495239395356,-0.02432120769912811,,0.07840133050076822
COLQ,-0.03537233715836472,-0.029784733753372806,0.04040400346591,-0.002678345550399882,-0.05254077137588789,0.032825197343488176,-0.03236730025487602,-0.028292912173929225,0.006849993012924318,0.027836226253706183,0.06243789739946844,-0.014856449362297616,-0.01719854214457606
SCGB1A1,,,,,,,,,,,-0.006657113892608181,-0.026789380732719234,
TNFSF12,0.013753896803549881,-0.09727242020197893,0.0008800154289323478,0.018621800846241505,-0.009369012375314836,0.0717859345134693,0.04805834998153593,-0.03838861062260828,0.06350142936907133,0.04319570555643933,0.020112050563740033,0.054956077139952056,0.01563059193181784
DKK2,,0.09486637239779346,-0.014440958853353732,0.13642500764682758,0.010728861571659481,,,,-0.02834007673830301,0.016203964069341086,,-0.0308357544954899,-0.007797713249135348
FYN,0.008415967267853292,0.004388011478710826,-0.021478679888910175,-0.033324369938052226,-0.011633673244360234,-0.0262717427711643,-0.05376707253689606,0.09254266631488078,0.03453953859095343,-0.026713684094075884,0.08749475249164639,-0.0790274351451953,0.02862052889667818
ACE,-0.018985820069869697,-0.005411565864718264,-0.09206979134159968,-0.03751367685893904,-0.0656317049208285,0.00040874706667635893,0.030321902562738687,-0.15071230443698008,0.07356300433326608,0.0013929513680886578,0.07912554312816311,0.05378294813259227,-0.025596569783205677
IL18,-0.05383057388401569,-0.012362212557594876,-0.003217817256410898,-0.010907584890231886,0.04968389109793883,-0.005594273014216522,-0.03591234906645954,0.06485412882822474,0.05393299705609893,0.005264119240400776,0.0283560705787307,-0.013535171673479455,-0.008603307717385973
PPBP,,,,,,,,,,-0.022881040772098682,-0.02241769749425306,,
CCL27,0.0213902118192122,-0.04823214511031742,-0.007300213895435184,0.06774595060153778,-0.01131993081339568,-0.02273249269808121,-0.03872803606746683,0.062477492173619614,-0.03606381113359589,-0.010992914516650338,0.002991376087712082,0.07935738427128552,0.005393585585635348
SERPING1,0.05986097025905387,0.05241469238078376,0.06368676875142867,-0.02846472369458903,0.021936404340376803,-0.022442258845160486,-0.06089637507216033,0.07449758955648773,-0.07616176244751113,0.01765340876438152,0.0049691476544928125,0.015361877037101127,0.051976143401822515
AZGP1,0.03029950285198537,-0.006295435495050988,0.044263878717990056,0.014714187891342755,0.07542820505977789,0.07751112754927869,-0.02293016111619951,0.031477619490991954,0.06636392652289802,0.0735251051863932,-0.04695451962176311,-0.0349639090112221,0.10360381271998045
INHA,-0.03024778920186707,-0.024467487652994696,0.008400466990202518,0.033920785317675804,0.016155995686394687,-0.0014222176751409483,,-0.017640764306384935,0.02702714736684382,0.0236486918545866,-0.03676640765127686,0.10229136275443164,-0.021650267547704768
SEMA3G,-0.03348029646160628,0.006174220078416163,-0.026829377819317914,0.023019598286935724,-0.033260383900905154,-0.00042860610651637054,-0.03429377725388834,0.016452786543973395,-0.02300109601030365,,,0.010685523922777744,-0.019859759094565884
OXT,,,,,,,,,,,,-0.0049837728067945964,
COL6A1,0.026185669722202126,0.04589541263641804,0.035815176077533414,0.07830368725431172,-0.10075742697934198,0.09456443399779227,0.03957060277401344,-0.07822052138091863,0.0296480182752645,0.03888616091298513,-0.06637618552182778,0.09740882209088744,0.004566023927602519
FGF17,,-0.022265284686829825,0.02839977495901276,-0.022703460178707016,0.06735199995944124,-0.02484426568186927,,,,0.030649733964355656,0.06088539639232038,-0.012680584025801713,0.08186938267919848
TNFSF8,0.05798172804591204,-0.016834324403578436,-0.01815392103444984,-0.012794192406033408,,,0.10743188528398871,0.0993925522380133,,-0.024827651562384048,-0.02074451224018788,-0.02385402145872865,-0.06208072609934648
FGF20,-0.03189917598235393,,-0.01812183057178188,-0.0084969213367732,-0.043017315657489084,0.006394840208844719,-0.033418891182153,,-0.027884330252418918,-0.02699797196648752,0.08379691264133102,0.03291958028387897,-0.027257501523178365
ICAM3,-0.012063528208251835,-0.03756395639444757,0.02955320889647666,-0.009556887232141072,0.09139717473040665,0.09897994806986547,-0.049420905026341,0.013167702491557905,0.04999259371629193,0.011394219059143259,0.06565855210115942,0.04343868156840655,-0.009258576296865561
LAMA4,0.06277892243040502,0.029579287305173108,-0.022552055471160154,-0.016132026493894395,0.032620769746923635,-0.011159393433242048,0.011481518733767206,-0.1243415554563504,0.06900357903243964,0.037181140253717944,0.0030025465997251177,0.026229896969569396,-0.01897960966400933
INHBE,,-0.026478322440032894,,,,,,,,,,,
DLL4,0.02449459174152913,0.07049315570881759,-0.0005414009709200411,-0.0068506354601371505,0.03026127429504072,-0.026606789952904334,0.06258693933730215,-0.00878366387107115,0.0542422877364165,0.019532207498052134,0.04818540930399746,0.03338213538573711,-0.00649827822561353
SEMA3A,0.039631990510916114,0.015523784182054391,0.06543418560398812,0.03155952330437254,-0.032302877063472055,-0.027381219769943205,-0.024609037345200178,-0.02082313072770685,,0.0440358527066099,0.003527262299256272,0.022699699407110335,0.051573055364443496
RLN2,,,0.013591350369598127,-0.013032482584284577,0.0035299168819923413,-0.01799995211507861,,-0.050171672428552506,,-0.017168260752706485,,0.0022969575509401868,0.035765363710201434
C5,0.026771768315644998,-0.06076228975495425,0.005000001025332822,0.09460932805368884,0.11241064424373809,-0.0020759549619963195,0.01723524163452077,-0.06090299681763251,0.045803533877591084,0.035004278711107374,-0.04207503629291504,0.061281346138468876,0.019273998171505286
COMP,,,,,,,,,,,,,0.01971132156788899
EDN2,,-0.022767460664642598,,0.018764410497341837,,0.07090493218377938,,,,,,,
C1QA,-0.004298588801149717,0.04233007168396421,-0.0032155404143653695,-0.050362815279554475,0.10388782836501209,0.05503893748684259,0.009065637403190425,0.11459954024215889,-0.06299513213986785,0.09183457786042251,0.0509207683338713,0.011083592634209403,-0.06456068707621922
UTS2B,0.07139499077880773,-0.018103240838629922,-0.018320805214982337,-0.011265179733586672,,,,,,,,,0.005463798526826126
COL9A3,-0.025932251125594014,0.07579779604394174,-0.04040206502371708,0.040365490839960896,0.03633161439782947,0.019723716733188523,-0.027315274153664068,-0.006453624529702264,0.0322063257233433,0.10221543199407207,0.02963338663530867,0.10058456340389547,-0.01639391682832076
DLK1,,,-0.010716947586726991,-0.03476047061536271,,,-0.06193504685023477,-0.0769093394640099,,,,,
HGF,0.00844435752841681,0.016116882234854555,0.020590918082074035,-0.00906643355308972,0.029869353332800015,0.03390411795979084,-0.017237630411000023,-0.08826017957986618,0.014922656668793359,-0.01957881000591018,0.04429650034274181,0.0036592707535708564,0.05176608927462398
P4HB,-0.029543131856902282,-0.05486617711855361,0.018393730806870134,0.03343239405971301,0.01915189032401542,0.041652227861626166,0.011606477606386329,0.048831459708402025,-0.003581015594901564,0.04212185684860554,-0.04221874611348231,0.0786830356944072,0.009377611902170693
ADCYAP1,-0.022346121501973418,,-0.03699166929020801,-0.021602746194573384,-0.03942900188524912,-0.026523439453672002,0.079577106134832,,0.151255430273605,0.017382970129473423,0.02031801718094858,0.022465804943521295,0.02643427583999553
GREM1,0.0707778093055485,-0.018103229614569196,-0.015834919392282532,-0.020063837281837485,0.09189253160467006,-0.004631269448638156,0.012688344544819326,0.07844100724425347,-0.03496576491006805,0.011779515702075173,-0.02068654287673317,0.01787311988321249,0.039787638409268355
