,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HLA-A,-0.01666153890136775,-0.11864853961086232,0.07499943677731631,0.020592304472576244,0.01954107057621337,-0.14944429957427305,-0.13879001299312746,-0.02499229596166625,0.0027551772648660607,-0.022130161929798605,-0.0956019205334744,-0.011435043186508705,-0.11613171704516882,0.0047406678178640365,0.032318253023429055,-0.038468296477745814,0.07822628223288265,-0.03268086648584034,-0.043601193918931754,-0.046864897183637975,0.08962036295479439,0.01392954707009965,0.026017204982691996,0.068863300816652
CD5L,-0.029145061024110994,,0.017723191437033183,0.02469227013554939,,,,,,,0.08498390008018142,,,,,,-0.0470417915093048,,,,,,,
FGF18,,,0.0645848458284838,,-0.013316080360801074,0.010691695961765264,-0.045852692899445324,,0.014768984476590053,,,-0.018044137383108918,,,,,,0.006042916999159695,,-0.010361760654756115,,0.06480666459422615,0.0033310639747683546,
ADM,-0.015552072473526343,-0.15597516684538798,0.10146401708941227,-0.044232011238757876,0.020503211457801783,-0.06696814495500476,0.005512439630486685,-0.024625804454111923,-0.035761312405947106,-0.0037745147329882292,-0.07909755036117946,-0.04342054229179179,-0.13456443051007247,0.08924198907416904,-0.09661952855192207,-0.038373463917044555,0.040755818363144104,-0.14972528721068823,0.08883321490268627,0.004619721211951881,0.06482665700085208,-0.002416270377320107,-0.08491007152929639,0.07827904330724718
CCL15,,,0.07822648216113137,,,,,,,0.01457947149766873,,,,0.03365966671075011,,,,,,,,-0.002918273961226462,,
GNAI2,0.0011131118651807872,0.036321605220619446,0.05804921421349716,-0.0075853464025617,0.041330864256401444,-0.05018699458425345,-0.12691362099378076,-0.02518548717435581,0.006189542780498339,-0.07741686694675992,-0.04831215081907155,-0.018982480296461497,-0.08578914981705238,-0.02510748821491125,-0.02845985604045,0.1121003210286454,0.04544473817994459,-0.018239832124249022,0.0029912361676551285,-0.09121500528774143,-0.042951527142085305,0.06056911372238194,0.019999410407927937,0.04395838972730028
HDC,,,,,,,,0.004694113280425619,,-0.04223056161571639,,,,,,-0.0037186890779386324,,,,,,0.15256679962206632,-0.02854134422074786,
COL11A1,0.1033063263137032,,-0.007294604836763897,0.025025064522746183,0.021772600424753468,-0.09643554479632388,-0.07299542483941401,-0.039228351643733804,-0.04647956117348411,-0.010645591435816974,0.04560053110177253,-0.043745517608032136,-0.017686504084167536,0.03363753389003908,0.0015769777537863322,,0.04598353299264117,-0.037443759808932005,-0.01063474639659002,-0.041601327529212945,,0.03955386245587194,-0.05313211314508383,-0.12228221459421988
NUCB2,-0.00951154177253238,0.08346822734253886,0.0031715142614405865,-0.0016281525773632409,0.03150099221528068,0.0032224158610425816,0.025497546256443557,-0.045584022510093795,0.004302410464764789,0.0163604357294541,0.027470470685840954,0.011885770574408335,0.0008087612885616735,0.016136628087905787,-0.02941102099977913,-0.07563746680697915,-0.01570803357830482,-0.012820127544036346,0.045979064588015726,-0.021900525551454494,0.0892164338281163,-0.005951392038492217,0.05095978788662297,0.035006721420821396
FGF16,,,,,,,,,,,,,,,,,,,,,,,0.043916361378978086,
CXCL1,,-0.021024018926582247,-0.017601475334343076,0.088306859450008,0.04996046165959466,-0.0371359144078633,,0.02648912941111306,-0.0254969079501369,-0.013673320222873233,-0.02000417938645615,0.1526694874872058,0.03910948970000615,-0.013036736406670796,0.033055578960869546,0.008770864030719949,,-0.012033569895500307,-0.04365134443710018,-0.016921395468134464,0.029158280911890253,0.014391770659698265,-0.0109380151566721,0.055736268619484844
VCAN,-0.02910933121476449,-0.009854289569166544,-0.06066593900092557,0.01294278455486132,-0.027896803362926176,-0.08438417657581561,-0.12750443863896505,-0.031607454830897476,0.024204114670408172,-0.07788409288535632,-0.01191569042642084,0.09661429935038485,-0.12347632584594623,-0.04489407399436302,-0.010378026017622227,-0.009251163879112038,0.0496221719359715,0.005316593225898446,-0.054040519524690994,-0.0916207498338095,0.06907114104774251,-0.1862789862084316,0.07244931058276409,0.03086403514085993
MMP7,,-0.0823197890177521,-0.035138695094032835,,0.030581625891456347,,-0.01920893971655825,0.07986012838029861,-0.025258293131765742,0.05176292388497394,-0.055906070795664974,-0.02520102799119409,0.00658997763176892,-0.012142482553728925,0.01222368642302702,,,0.026512800388868843,,-0.009375973067885023,,-0.08534139383168791,-0.024807409264853805,
PTPN6,0.014604921147283057,0.09060846348274887,-0.03075828412847607,0.013689305521349938,0.02445312448109096,-0.023070339965232778,-0.039645169063753274,-0.017805909184600323,-0.03534386297946493,-0.009776119493789096,-0.005918308763976091,0.10262577316839137,-0.024957025234557752,0.07029152920292096,0.034027103698348285,0.023087149896362593,0.09532539395524524,0.0654370186775783,0.04616023573537368,0.05156316339176341,0.03638221594594811,0.09126707169762956,0.015535590040858735,-0.002185056621345196
PTGS2,0.004481716105855968,-0.10664127281545242,0.062112350924342544,0.092228732646957,0.08680773097748432,-0.013077931416928182,0.009601785633885059,-0.01619258895876278,0.010958077846741602,-0.016373735914989945,0.026405187279651868,0.03727328107528043,0.03652700914947251,0.016309241596956417,-0.05014077371251795,0.015508349570733576,-0.049354114272543645,-0.025107223811884904,0.011192409351087838,0.05393031734568565,-0.04250477438544667,-0.008607861528551898,-0.037492805675690084,-0.048031653754165106
XCL1,0.00011135276890507592,,0.06412863370363302,,-0.014488371992440786,0.004112596924738565,,,0.005718673060374851,,-0.026580340389199163,0.06142071500087918,,,,,,,,,,,0.09511735917961983,
CD58,-0.01418054097555577,0.01821864570524969,-0.028437196056107058,-0.007080728303202483,0.054168737620833095,0.022462857409585247,0.02016835145486193,-0.028936332529695585,-0.032224354774178704,-0.03176441000610872,0.021007512453526472,0.06912525045015705,-0.044624171863192945,0.06207322899099376,0.08019665162181341,0.0280184088171646,0.005452221953182337,0.030521958504598375,0.001958119170901039,0.022582989085717264,0.04200855721374136,0.08559534318131096,-0.02248436955311198,-0.08873061584584403
TNFSF14,-0.03613193422791296,0.028918022981479562,0.016996566435656873,0.01633996267443066,0.021878358378114176,-0.04930772409383397,,0.048901484510344755,-0.027027435774797156,-0.030833696300021363,-0.03561047318535799,,,0.06294730103165239,0.028406758966448065,,0.16063432137037428,-0.028044925561440788,-0.05836799412962874,-0.030230409853816347,0.13617421861733192,-0.021144000703530768,0.03471116909104383,-0.04335766242161057
CNTN4,,0.024809118452448924,-0.03585540617736917,-0.029806966926254494,0.03235587090402106,0.15370297981047673,0.017600469246997794,-0.03942245792468729,-0.02265193649121004,0.04965555071009521,0.06125568474059669,,0.03440534360139951,-0.042627294646316725,,,-0.0279525163389655,0.04707215701933551,0.007109450490281777,0.02528053966493055,0.09403309916046665,0.1307481640032455,0.06443338935461145,-0.01668876384371011
NTF4,,,,,0.09124820996462625,,,,,,,,,,,,,,,,,,,
INSL3,,,0.0934521124371791,,0.07332984713526151,,,,-0.029125468539074172,,,,,,,,,0.03337270535383629,,0.025711731976181502,,-0.0381004541679254,,
BTLA,,,,,0.07382425745170534,-0.01826324771804482,,,,-0.024889326087585116,,,,,,,-0.010989773577325133,,,,,-0.051384331448116924,,
MFNG,0.03442600577816173,0.11195680009390996,0.02627100940237182,-0.02478604973919268,0.022200685615299712,-0.029943741237219955,-0.015086944988078237,0.003772290560500698,0.006811369629169681,-0.043259135378182496,-0.07998696483223791,0.08428254957506294,-0.023777160588692555,0.0031309220779022788,0.08666151888563808,-0.03395635698600331,0.08959938179813501,0.10650357745745044,0.02680873628267247,-0.04385349910049478,0.11660422994308481,0.08849938517995991,0.00932993242895524,0.07456925687777716
ICAM1,0.04978473939326407,-0.07354293178723006,0.024412467817417877,-0.022045430309824275,-0.0012298564623862617,-0.07917369559757648,-0.05205499769755181,-0.061243792526508876,-0.016925928490201178,0.04025632711953605,0.0037489180113722403,0.08923144382493428,-0.021446187061196463,0.1097354404430129,-0.03096094856259788,-0.09685319828916507,0.07564494263756717,-0.0012561521848039445,0.036305753973528046,-0.054057500289602975,-0.027838067174439346,0.11415831481921135,0.010199715880343622,0.012840319513770172
PROS1,-0.03187492757380077,-0.10765439828201664,0.0001677401556198072,0.0523073264604231,0.028395711186854657,-0.0705188364611742,-0.04875655493509201,-0.01490865679116194,-0.02835657105969584,-0.03808560915820787,-0.029159003164760045,0.09510179326451965,0.004238901837559326,0.06527938346741816,-0.022853482246530506,-0.03743394649376867,0.0032533635739295237,0.023147617250572947,-0.061015963064819025,-0.031379438068249485,0.01905122723637921,0.07453109579728055,-0.12291141963593205,0.015533454529804602
CLCF1,-0.024785979610744458,-0.04241223656402044,0.06031370298635383,-0.009804919515521865,0.0426333862183522,-0.02869240547985019,0.023500802825929173,-0.008792037048596166,-0.05210532780177662,0.001342470259836124,-0.06484143201695959,0.049321234997086835,-0.053609390122404815,0.04927804485124386,0.061706627771211074,0.06912976909736727,0.041676237938549306,-0.033135794278829074,0.03257748134698068,-0.04050293913519499,-0.048084227246717105,-0.0025213935208753166,-0.0738241020731089,
PSAP,-0.02099431645718368,0.1344574950526811,0.05607443182323148,-0.01910729387365646,-0.0008661750536446046,-0.006576664144533538,0.04454706437283025,0.012879445539899236,0.015781226363081748,-0.007653207419034544,-0.09150404894990596,-0.02926174785141612,0.10400935912181893,0.03385243482935576,-0.04358097940872255,-0.06884402105609391,0.06737287831370468,0.010683139076501013,0.018490677708813734,0.028230071891298947,0.07367181714929914,0.051881532125117674,0.05480364916374589,0.06940147516356114
EFEMP1,-0.035016615697033036,-0.12218468521098666,0.028213474322415444,0.06694898932450064,0.04535798302539384,-0.11692616218272532,-0.07149051823853156,-0.027144822976042073,0.04843845812788164,-0.009358713744595234,-0.08418360782518698,0.02956890821588208,-0.12818566089769654,0.04998166199622787,-0.044594858469887415,0.0051364082212380325,-0.05688142318513981,-0.0054372484491459734,0.016863650779929098,-0.06069825836186224,0.06557683225922521,-0.059704110163592346,-0.0845098150958105,0.08127142591809926
C1QTNF1,0.0972847414421704,-0.1554214299516796,0.049736714419106376,0.016771177193923594,-0.04195221255955434,-0.028787472621430284,0.018831042299550984,0.008893422433863636,0.007501554955774929,-0.027080298140976886,0.03007546028917948,0.03067498368299472,-0.09104014039443271,0.02456309270065857,-0.04955958041191725,-0.008850096211192943,0.04640258492863368,-0.0453382894104327,-0.02535068403303886,-0.04854206501177998,0.06511281642986404,0.028674915043242617,-0.029038114856065007,-0.00874069195638992
ALB,0.03783888695449145,-0.03719314496613548,0.038853260926388175,0.04804118653889742,-0.023640794936610032,-0.04313937444475854,0.0021545019492155175,0.07897605657085775,-0.023235646164978623,0.0342463136192412,0.057772052990097356,-0.016450433118940257,-0.03983674476670032,0.07669210576726768,-0.060724091208380696,-0.055997344681163796,0.0879501741089617,0.04323008055380056,0.011992847647953577,-0.055900597958397344,0.15618437376407646,0.06786809684728863,0.008316288075059648,-0.07195292980678404
CCL13,,,,,,,,,,,,0.10558863353560849,,,,,,,,-0.01936168559072699,,,,
EFNA3,0.011367702167087455,0.043813805869460716,0.02573323666474398,0.05047185448678958,-0.04793107907719814,0.06645122856576077,0.12961857841444505,-0.008326017467933473,0.0004406304671672317,-0.0010226897225744168,0.08360195438648699,0.02776128374730484,0.048615822061085466,-0.022165376519440387,0.024894964542550607,-0.194535996505461,-0.046710067394412955,0.0035282530456913694,0.08344419946817401,-0.05331762738396521,-0.09710464135383497,0.06648937210584094,0.04362866683989648,-0.08744409901815649
DRAXIN,0.02710064729176204,0.07909363550425172,0.0051333442959834615,0.0242213572859663,-0.023595337024529796,0.007784732983450399,-0.04086827367278815,-0.000802693231859929,-0.04546491454258215,0.013856142812221833,-0.002953265159790068,0.11343972614014804,-0.05187613124938915,0.047503335943590394,-0.08195405029632721,-0.036515010073654916,0.05478943209909115,-0.039615200731228234,0.01005547523076349,-0.054846783153801835,-0.006088426188248027,0.13350732072681126,0.09737783708410891,0.024211517475682835
RAET1L,,,0.003530680126986777,,,,,,,0.05239384152543316,,,,,,,,-0.016479381630497857,,0.06580239909365675,,,,
NPTX2,0.0811856446416968,0.13476413808916846,0.12318753846810543,-0.06830459683316925,-0.002636130248879517,0.16384049469396772,0.09759564416278141,0.001700806007347838,0.04652107543450072,-0.018705154517248572,0.03190327012232069,0.10815657993991934,-0.07491990080334145,-0.02051123906856057,0.03341318926029304,,0.013236603389191751,0.10930024227621134,-0.008769259114887181,-0.004636849864717522,-0.024290534806102847,0.016222382663161113,-0.11237066766871032,-0.05517684556804517
FGF11,-0.0052021854547850185,-0.10734056640624771,0.040384976645318295,0.02577575284992587,0.005072812983087246,-0.045568562722183015,-0.0845347025604338,0.010921256927716382,0.035567817886620126,-0.033896846691357944,-0.041126535330732766,0.017884678326499263,-0.03280289165146448,0.02478575924865171,-0.10662046302423094,0.023291671160531352,-0.005623073900711201,0.02211999459932833,-0.011840478390665245,-0.011884524678040279,0.0072434079769284135,0.07165400913263456,-0.04904942725114997,0.015542426802249888
CD59,-0.005300746838949022,0.06824947665878175,0.009248361192153932,-0.013567335675375868,-0.014594366565941874,0.11559204944139057,0.1143246581812819,-0.049893609537043485,0.028197721130806243,0.0522126924544689,-0.07360494852969106,0.04750999434243466,0.09687837248070988,0.11189106295150171,0.048503755857547605,-0.01570871364678307,0.07658353209834182,0.038853041377751536,0.01974617346034952,0.08448375352417299,0.08840717729837466,0.015868989364873215,0.059780571396519794,0.039028027753797385
COL9A2,0.023550251351638834,-0.04889591062739833,0.009025746870473205,-0.028772464874232958,0.003720857999788436,-0.03047999028921073,-0.05776415891141672,-0.008124638613248995,0.012905611554660737,0.03088719167634342,0.027693333150456325,0.07017517137547341,-0.033034675292310314,0.06821950255693175,0.03186388430345453,-0.04015187934674137,-0.0028018983680927695,0.08585778070599272,0.03174765473932304,-0.034060297847659876,-0.025605794344436206,0.15517305068958398,0.0243267366498684,0.1075097691170896
DLL3,0.02302654247875134,0.12302991723420308,-0.061435711094055635,0.06947696167838432,-0.04124963442181192,0.022209892299457624,-0.06154488305276772,-0.030613317459582085,0.08102724532666358,0.045863020993914656,0.07432997265090893,-0.02107990801990113,0.07064947405625134,0.048277248017791694,0.029694988433369287,-0.05652647739940527,0.007120741514962338,0.08291785202325809,0.005419406305416051,0.012926819056361135,0.12627630921474792,0.19002831649236032,0.1186564677295793,0.10661252748176962
FGF5,,,,,,,,0.05356543002672484,,,0.05975177414751237,0.0016315828843058023,,,,,,,,,,-0.025616188428718743,-0.04433227516431293,
LIN7C,0.06032261052644883,-0.046672796937788856,0.004710558204379865,0.006317080882267377,0.047354922856315006,-0.013256839013040783,0.006673981712202996,-0.007373294638692781,-0.032403009669144486,-0.058086153088413736,0.023987451972863054,0.07162170521447378,0.02121809007683906,0.08421616039348709,0.0772632523906115,0.030318498507659445,-0.02140123904037825,-0.007959837083427377,-0.020651255314165635,-0.018408350672931638,0.07268463608120194,0.04494815496595849,0.03608772251923638,0.009009272851166482
GDF7,0.09231417205042894,0.06311164644508854,0.0733541224728871,-0.03198499654066586,0.06049423178291589,,-0.03318503722378266,-0.026609479713539434,0.004679647004678317,0.01525776901229921,0.12353341089798664,,,,,,-0.009663335582143747,-0.014126928511811845,-0.07949278623670288,0.01186162228086142,,0.014521441830877467,0.0480283021727339,
PSPN,0.06117549390101255,0.11918024312733572,0.014536359612834381,0.008281246624236882,0.01735347811895209,-0.0367934950311832,0.003060005640905388,-0.01937547183807887,0.07568971635608854,-0.020495102412183136,0.0039594129436012595,0.07750698512742636,0.039881327252724245,-0.005860170721539159,0.06372160262738558,0.05579577826161357,0.06330101884915328,0.0672794578313533,-0.038233753002726294,-0.002383648286631128,-0.048593302866594135,0.09319853655614538,-0.0009139249972587642,-0.027561547952929682
ANGPT1,0.022088159789287836,0.02924930998876024,0.035003578182547464,-0.06697416489396645,-0.008626086111483446,0.009160150822642666,-0.041452722298739406,-0.008401814103591993,0.024352236793128205,0.03277431867091573,0.05690776259886763,0.014195564327106778,-0.002191148759307975,-0.02984204533608769,0.18349272685166226,-0.05068325560689369,0.059938141761006626,-0.04906747005540351,-0.032116888188879304,0.026438368610349757,0.04354215708023702,0.13530351218227973,0.05095903355614545,0.035155335341082776
PNOC,0.01788884928747359,0.18614846185129352,0.04028682871675265,-0.025793498510010435,0.021505089873368147,0.1432776593442357,0.2049733170550666,0.013842171858753456,0.08845017838634686,0.05239661113203592,0.07794658126898427,-0.016450433118940257,0.1488244175343846,,,,,-0.01502263791947941,,0.044308034259685936,0.007439901947680985,0.004503844950070318,0.016419530733833905,-0.03727290187485608
L1CAM,-0.026805523173571946,0.11820655099675938,0.05158870880986965,0.016938481621278006,0.015283905501213104,0.09315504071707828,0.06272134207694816,0.03470069642025441,0.04836969303166818,-0.0192771216370751,0.12297614870334311,-0.009340727540076052,0.13457346140797072,-0.018432621520537158,-0.04562615636497956,0.008693782542397515,-0.029887662315858068,-0.1143621843230139,-0.02407256066147817,-0.045744174020195205,-0.010332091315062408,-0.002596766404757787,0.058675644981030624,0.0462141828293107
APOA1,0.05870194193588696,-0.020602676049118432,0.04104537227178201,-0.028008270049197273,-0.02073759097748729,0.012922555026131688,-0.011816052523983522,-0.010766871379644879,0.012864955084703568,0.028369696043451426,-0.006743621153281431,0.019211783284801998,0.02487128547582846,-0.09651848466429677,0.03971041557108629,-0.06417232203546046,0.10672379446499598,-0.018085616371384776,0.03189692539730564,0.018113996572789032,,0.10119342556500555,-0.013556322788082248,-0.04864469782410015
PSEN1,0.020297544163670026,0.045563364858672004,-0.00252993682734237,-0.004072579703544021,-0.005370068198727518,0.0872212015560898,0.03844020238136811,-0.015155770935203962,0.008404948097917508,-0.035134785545709986,-0.0504970353822129,0.018677280064039563,-0.037103212858297485,0.06767299240180659,0.07110795743831387,0.07840133710965763,0.0044001047454839655,0.007813736378396077,0.006242699502321734,0.0535083922511009,0.0138751170951809,0.03546696439742784,-0.01662254782551292,0.020694903682596928
CALM2,0.044995576843604425,0.16988704106910485,-0.06370560519979905,-0.011059713900962177,-0.03724613317471633,0.1821573282881701,0.10862395750017025,0.042936539334334965,0.07491039921985973,0.040552857773060745,0.1703166909944225,0.026448236612720607,0.15304335295563115,0.013038200842521514,0.1139524323217797,0.09383951012443403,-0.10123022223524976,0.008177786402681027,-0.09901014287856458,0.07801132855017665,-0.00524498043094349,0.17120925547383817,0.08986769959462348,0.12340460445402807
CLEC2B,-0.01677538293859118,-0.03443643408785413,0.0557819996185453,0.019957340531137836,-0.0148689246829087,0.013828233567075,0.0006059546151953693,0.005305468070367501,-0.00623527146256289,0.018648291446227122,-0.038715620357075424,0.051788995354955014,-0.002266116460024893,0.08149574426436133,-0.04978736356066845,0.07512809444881079,0.050071760357337375,0.045406358631892144,0.03323566920552723,-0.01202950796979014,0.018384445386555447,0.08043205847390589,0.0197161376734536,-0.0255531871501305
NTNG1,-0.021493834621822968,0.08298722755745333,-0.004993094467561218,0.021525343973050847,0.10210273617157192,-0.010182920335120334,0.04656667539668519,-0.005707375493594527,0.051939765187388375,0.008136511401973932,0.0834923116147985,0.05878731024804958,0.06285173375155076,0.005517881356722586,-0.04920135707254603,0.04278899015296076,-0.04592897449535666,0.08994982716045889,0.11947619256420884,-0.00288232195145531,0.10037887248501785,0.05984465426919167,0.013182818479907904,-0.03400276497084444
LRIG1,0.027039163736602517,-0.08271824873921642,0.011381441800213919,-0.004458316926889173,0.010150370138619667,-0.10970377669567105,-0.035225751281611074,-0.037317154907629276,-0.02897100271175139,-0.011304592275250458,0.009473072348060368,-0.10452984537696143,-0.06217580619431981,0.0006370763615363049,0.05585536913113847,0.03633624960945063,0.02530575935126362,0.11378251757540697,-0.004620629136202472,0.009525356573312934,-0.029675941399866075,0.13109694501290914,-9.057867684092878e-05,0.06115656833653256
CPAMD8,-0.013841507856941358,,-0.0015243855858941262,,-0.015750543910080836,-0.022242139247912376,0.03751945343180381,-0.019029906341642498,0.0019508898452575872,0.026402997883994157,-0.009173654313409737,,0.06582835716281035,-0.06272598360922974,,-0.040955841214947046,0.06490740989835264,-0.0158704632849517,0.009959542465572502,,0.04109458540338199,0.013351683746652535,-0.014793419202820178,0.09054485508781088
GHRL,-0.011630813266443649,,0.010156202068503742,0.0033701186143687404,0.055444014706863276,0.004283194975980167,0.07141500474996765,-0.019307790977632862,-0.015088212769032992,0.015547229945941606,0.15726494030409072,,0.07219404420923227,-0.020029145080324703,0.03981382181989303,0.03489552611393717,0.18177752104830813,,-0.005627822608843891,-0.0135975435898354,,0.0444752273415617,0.001415124456093403,
NPY,0.0015875438457201194,0.13585282419182773,0.04839060994214693,-0.06342087020321033,-0.01292456565789696,0.06850487736984423,0.04934105995734024,0.0028242079824099655,0.02742479200909239,0.026718287598439708,0.004590206512704955,,0.030531471451123376,0.025498039201973504,0.04341556456235251,,-0.011863242306309583,-0.0013069659811962128,0.03824453746930202,-0.030924070121800075,-0.03425260395489592,0.05530017500110143,0.11167432713608658,0.02194251567577312
MMP2,0.05258998810062582,0.0730914085691467,0.06009321158497533,0.054787985161173273,-0.030611661048778303,0.0017245255251055857,-0.059487729289921056,-0.020181281823615886,0.014910951861979337,-0.014007909228848056,-0.006643328823159704,-0.09160313285063605,-0.08453128774949048,0.0955158658977695,-0.008705204973415561,0.04498974523490975,0.0869751836077785,0.07678671596134372,0.028311775649283763,0.014643952282308144,-0.010321766826562892,0.07929369640929326,0.09783099743041374,0.03055063837613571
LHB,,,,,-0.01371753426047347,,,,,,,,,,,,,,,,,,,
PPY,,,0.01737947764661441,,-0.023878226384924227,,,,0.0277414303085869,,,-0.01521591707204601,,,,,,-0.0030663816212678336,,-0.03765026490756926,,0.12249858943191089,-0.04993934136759108,
ALKAL2,0.01535834424388607,0.032170149227789976,0.07156240384782601,0.0753409380392172,0.008205861745747263,,-0.02822407234443167,-0.021576748663621144,0.010480530094839423,0.03319403703721757,-0.03193362569843096,-0.03879330697007483,-0.00456855321522366,-0.02810879062287477,-0.040619633392728595,,0.08338690119029084,0.02035391329148474,0.10728957378916466,0.012423283111885085,,0.04075368897149896,-0.03938052475489863,0.04715110268318932
CSF1,0.0210049019560219,-0.10956072760026336,0.03322881980965009,-0.028516047736409523,0.029551770391532308,-0.08960831835316907,-0.05239990053688136,-0.026243453382357673,0.023232773205773192,0.004238084136101486,-0.01064124753699917,0.09444100296485018,-0.07149589309162831,0.03819656816002884,-0.07805471979513369,-0.044568653372218076,-0.008364334351631447,-0.023642493252943632,0.03191943220163325,-0.08758212224217249,-0.002305607107504684,0.12518578398406266,0.021690527997380155,0.09215119634990825
SEMA4C,0.03343292429605306,-0.059249208649322996,0.01245122463987112,0.0706133767289471,-0.01737681348148993,0.03995787732420723,0.025268318049695926,-0.0297103117268246,0.03130630833866113,-0.03456882059355857,0.060361730900149124,0.04631052244728878,-0.03314934840166316,0.012412748927092649,-0.028681063348345495,-0.0016310567235184414,-0.022345690870343472,0.06530780862518198,0.01772219770671289,-0.03228205110063311,-0.020111067367597327,0.09034151235527428,-0.01491563389884157,0.06887784007084309
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.08444522837318573,,
ICAM2,0.04070212705285349,0.08616715578169172,0.03443627669461898,0.030056875611405243,-0.03286181432247709,0.1061296716315284,0.0128157889658495,0.015090188391876695,-0.027021180088127622,-0.015352278985710132,-0.0026429472254320486,0.06678903128580431,-0.02792914561500619,0.05855743241641843,-0.03321231169277309,-0.035624140016849146,0.15335769664207247,0.12379212448978524,0.03394829899494803,0.012234790655728137,-0.06694111587343056,0.014795705010205908,0.06449135920761162,-0.055957964990660795
SYTL3,-0.009951259905545396,-0.03481876518799691,0.04666200673388947,-0.02687704165175356,0.012195180363475508,-0.04668976861703891,-0.021919356363635265,-0.0228249074705387,0.027708310080163865,0.024301575375644875,-0.024413356340452302,0.023232023148639085,-0.03360382160317416,-0.04165183802349611,0.09773065216229426,-0.04990615016176593,0.09074021305634918,0.10057803558366546,0.04530228822154936,-0.020238635336315685,0.12388379163345296,0.04056504146030215,-0.0376207703565341,
IL1A,0.06984009416678967,0.04149150422067936,0.022614610600350367,-0.018000947487217332,-0.01592620014736844,-0.05020053691412401,-0.0021389839072685117,0.017916359473066763,0.015287270184825048,-0.017589266948920466,0.03917709857798343,,-0.041778087816319656,0.05113470762176895,-0.05664130102050781,-0.04941908798693518,-0.03295464059082647,0.0067644969920670995,-0.002316865652383163,0.03468028162923,-0.062403152498304776,0.046234464358535676,-0.0007548107540757059,0.052182937275130056
HLA-G,,0.02131154028995411,0.05304345166646866,,-0.014488370684019109,,0.022691249531241228,,,,,,,,-0.006710927434630342,-0.06149337326107154,,-0.019352005929498567,,-0.005892804493466749,,,,
PGF,0.006685366561943437,-0.04243027513636071,0.0375002035695244,-0.050475781552214716,0.027335457213846788,-0.03281032784706019,-0.005465811597328377,0.023052303456550342,0.010432698889509933,0.0553376759648435,-0.03336323326841251,0.06642635987352204,-0.06937935611841654,0.10013820226013,0.11198040883178255,-0.0051947331034726185,0.041426732503364205,0.12449561332043303,0.07220582229939954,-0.01264407647103729,-0.031690199236129035,0.038444726803433096,0.03724272980301174,-0.0422523219390102
LGALS8,0.0018812053016324197,-0.014238933331365427,0.1139680403753587,-0.04612694109314372,-0.03047831270472925,-0.04649314843807909,-0.010360502233398416,0.038024002789993544,-0.0012339579056390491,-0.005549867378188027,0.10073950613315133,0.06853729426960574,0.04397260044001976,0.050084684585448264,-0.04814875275953068,0.017086944837578014,0.03191570350610122,-0.006836879765304133,0.009332315044377707,-0.018469905420362222,-0.018227796981615096,0.03111859896480542,0.05504015309665962,0.17653439550375669
DKK3,-0.02561819467039616,0.1296570889173172,-0.015886243245708562,-0.0038360243244267554,-0.00481027885750366,0.1370007272553174,0.11577440951408849,0.018395568031410712,0.030973229667167146,0.08752088221729414,0.09350872289105461,-0.014424292353333926,0.15310093717450293,-0.004587398038730747,0.007969782948693674,0.13219196349454282,0.03712177165326727,0.04756716599156263,0.022187214252888714,0.0773074934703378,0.13032276416976332,0.08890667882863934,0.07953773502676312,-0.09067149336814193
COL16A1,-0.00925056386514217,0.013183485229454641,0.015863225336561378,0.06749055531135743,-0.0004162477446514522,-0.0642133639839293,0.02671968078351933,-0.033381968134065264,0.014441738815259219,0.017140334309651492,-0.03988259426428635,0.03493697693242336,-0.10610122945580748,0.05184227201685022,0.042053190097680264,-0.019132650366534765,0.0898083698364423,0.07034892931296453,0.08591338558134107,-0.08063242874673414,0.1484055198925181,0.10800836109121147,0.031835961361952915,0.03908735723603908
TPH1,-0.03028832327544661,-0.06102636478437563,-0.0066645651573147965,,-0.026365093053420947,-0.021833542995186465,0.027225103097641673,-0.02262175753176672,-0.03787385162424078,,,,-0.026159293710691617,,0.00869871843554335,0.05501448369431996,,-0.0430271185795081,0.06140141624598808,-0.005616005879161425,,-0.017233032726357685,0.0038096240995957216,0.07350079134409594
TNC,-0.031888290674593395,-0.12400333676704478,0.0785446155400341,0.0225859249718718,0.07312908953999918,-0.08155812449003182,-0.1286235829501879,-0.02098528331271524,-0.0501454059671878,0.010740117957155015,-0.10896484027451755,-0.047871342544844354,-0.13740666046045533,0.13632738950981646,-0.09493936324676502,0.09312034602009303,-0.00737089818899232,-0.034754576465957886,-0.011213389984757743,-0.06547117122332959,0.0018498704627073982,-0.05907748900355989,-0.0756910517016434,0.0016067439052777428
TNFSF9,0.08009841499685524,0.12229725251928927,0.08826620898357058,-0.009367020710065245,0.03736289961779514,0.09768519069817198,0.001459526050276021,-0.03393859355882888,0.008444842048312163,-0.033195770854744615,0.0026091608466313125,-0.013445346302045625,0.11247987378277566,,,0.010880963527664687,0.00608216424464591,0.010120839910883877,0.04422069302729184,-0.020006853470816446,-0.02932532847329427,0.04512098973575223,0.029134482725825778,-0.001189656263602619
