,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
CALCB,0.02104256251664165,,-0.024989257731433186,-0.0303827533592472,,0.029546567808446604,-0.014766095895078145,,,,0.07258486602811114,,0.013915271574140973
OLFM2,0.03725977939745266,0.008301802815259291,0.00862205863902289,0.11111358565408853,0.029551755414891787,0.033716339870902515,-0.009164061220925201,-0.018468302252542094,0.04381497782899237,0.07687836756320196,-0.028206648595491705,0.06393091820614885,0.0033227528380988312
MFAP2,-0.017588881262062123,0.04285110855414443,-0.019208022126593834,,-0.009730414566067143,-0.026157783862215296,-0.038238641594075445,0.03785684738423195,-0.011966384697950139,-0.07995684645810838,0.030586860126492303,0.0006814047807642993,0.0606506294277384
HLA-C,0.08227265934924369,0.07821377239584981,0.021087625929263415,0.10406761703014272,-0.010029064984355416,0.06471800470945521,-0.005709668967914916,0.01705825985278255,0.06990086964950257,-0.038296247428809715,0.023441580097016336,-0.022458946080647156,-0.028389621691668095
THBS1,-0.022783195432532394,0.04170394949758449,0.009166486251266938,0.01948717274745032,0.017175279957417126,0.1002405700297316,-0.04140466517051726,-0.01063218527973313,0.006485702712666462,-0.04994247364987617,-0.06510135379953859,-0.0775865592248411,0.11643040378072633
HSPA4,0.024389225255115547,0.03231719950357915,0.05396143052357356,0.056260315276415236,-0.024030226925046787,-0.03584734201206522,-0.030239948452695436,0.030662224718081003,-0.03964658603527508,0.02695375080572277,-0.0354169332348198,0.013245234069883581,-0.07269043373527721
LMAN1,0.012648848242735074,-0.032880100689136695,-0.029794724381802678,-0.09646426642735045,-0.014231022744693152,0.07439572320837931,0.06529471116243295,0.00462168218829502,0.05151041223055493,0.008385863929190258,-0.016079166093457817,0.008835126222754553,0.05201883446690176
LYPD3,,-0.024900132401483144,-0.015921930374143987,-0.023402280610089456,0.0015755173570122702,-0.022324976602657472,0.01112096661859211,0.07041914206678529,,-0.041589821446523935,0.01359686123756961,-0.054441844706073106,-0.036917081290179454
APOE,-0.03285999333644186,0.07504761025006153,0.07203274537284876,0.11226152106201934,0.01705939560074719,-0.06018133144797298,0.028604668705422952,-0.06948784379103948,-0.09483206725990584,0.007360680280561926,-0.017516820848020295,0.02243806741627599,-0.135069736524601
SOSTDC1,0.048485463209930926,-0.017480830519926792,,,,0.011329696152697806,-0.020669481783127004,-0.01897166445898914,-0.04143164368271319,,0.014256353903334046,-0.014369662796775125,0.009872955531992309
ANXA1,0.06565515386885827,0.02695533368718344,-0.003500065754782596,0.04002155931997112,0.02073284928807543,0.10395821034710746,0.004063380033965373,0.005856154884753121,0.047697332790787125,-0.07710121676756071,-0.0004321867242470654,0.013723547013448844,0.10503470021121632
WNT2B,0.004239111095099155,0.025231495282168295,-0.022426632798252265,-0.0234022849411134,-0.01809724215249936,0.04076914677078374,-0.014694395754926847,0.004320413807336793,0.0033795145498806793,-0.01569098015022761,-0.024618348078127003,-0.020691393349475735,0.031456211636287736
AMH,-0.010338689482590604,-0.007154818634029875,-0.021379547990144236,0.05409980052250602,-0.02370487747782744,-0.027722074277512755,0.03842068617023387,-0.0239053695442333,0.027066240318279873,0.045560616892969405,-0.013672447851346275,0.009563771749272233,0.1299550410712464
GDF10,-0.03728634778086079,-0.018891212233824915,-0.017912432107375167,,,0.05464766221909269,-0.023793277726583864,-0.022334266036120983,-0.009315950039457977,-0.04217446282034948,0.023149974991951656,-0.023249381565549548,0.031067001392258986
EFNB3,0.025766035735381384,-0.01454225999333592,-0.023432045582271122,0.044857352994139885,0.02549951583575786,-0.05716534949971372,0.017284699023577516,-0.017973978038178916,-0.03969012286984237,-0.01721517611648134,-0.048387694497363534,0.015433441277265918,-0.0233923587389023
LTB,-0.04534739846317807,-0.032170899436116306,-0.02613218100209983,,0.011162827555767432,-0.03179885331393558,-0.024164786979416566,-0.028855328990016905,-0.023452462133823154,-0.03890467994687788,0.04097717997280097,0.009514712381013877,-0.01701361734857372
ANGPT2,0.020729470958823094,0.030460625420696594,0.01679074906052538,0.12675141909172413,-0.004159515391545592,-0.03198633911607289,-0.07439033793558264,0.024497943090050534,-0.006317090906702736,-0.01609494097628171,0.021545867931307174,-0.05646344992997023,-0.0043872855963777825
ADAM17,-0.04677346462145895,0.029268108813930598,0.008550858980319126,-0.009939147801420608,0.03503699373527389,0.08239508010554648,0.03956888325456276,-0.03304455107989235,0.055501116483054364,-0.01086596349430634,-0.03227569560333538,0.02141537740770199,0.01834434383932205
LRPAP1,0.024227835006340154,0.021567763060427955,-0.04004697284939443,0.04248529740872827,0.03846037578235288,-0.026053231747866463,0.043832748311210874,-0.052175842382469154,0.03567076627276911,0.002871900294579872,0.058496444980214925,0.035035021825682335,0.034833896705491335
NID1,-0.07254864392326818,0.04927868946447565,0.022694193606594356,0.08308828988921317,0.006538842615135866,0.005503776430735124,-0.036910277493652964,0.02420642938088109,-0.0316313841253369,0.0169348707642823,-0.01623343676840052,-0.09061209058962708,-0.020064815390956024
MST1,0.1659153661207789,-0.03488649374598565,0.0502591346025083,0.04147332376473209,-0.02212011561756002,-0.017108986330885232,0.01900921486996551,0.02289348676398799,0.07140303964672597,-0.03647780774078776,0.03274865375833139,0.10117096885159492,0.09138617109000084
IL13,,,,,,,-0.014957017442953696,,0.014095472982630978,,,,
DCN,-0.016943032499640992,0.023168441612772653,0.0031738316814182745,0.12533200893563462,0.03851748464813632,-0.06568397174554162,0.002235576360238512,-0.007581809574113691,-0.057165091816446106,-0.07065656743720876,-0.04076518352714469,-0.07657131468094162,-0.03146732580963528
IGFL2,,,,,,,,-0.01965980821563692,,,,-0.006537748592800394,
COL7A1,0.08168671718437641,0.061856688512949655,0.03959323863437004,0.07591927316990456,-0.002409826489348722,-0.014709780996382364,0.06675286379568081,0.03890482300558259,0.031099013636689276,0.021621668190376243,-0.016812584809804607,0.02416117646300694,0.06565840585472596
CALR,-0.06430838816398557,0.06681542514465716,-0.0020217070662312685,0.06494281258917022,0.05928864595066059,0.03761546893710056,-0.0036949845044413894,0.023571673329783136,0.021908851229780053,0.06058596016225891,-0.07120358161210309,-0.0582377279318586,0.13621198025523024
PIGA,0.017472787073132188,0.08148512080701198,0.043223848567632436,-0.04096523270445022,-0.022906193807056774,0.053605346860843,0.0258022770481304,-5.450236189849728e-05,0.043817427156222166,-0.059438567453871646,0.004582763489660693,0.044750372582256365,0.08120474514638584
CD200,-0.041170607788315015,-0.029352855528980343,-0.052528877119071345,0.15264390163768124,0.004241135908804355,0.04599273576230847,-0.02495251134203715,-0.029374659003982978,-0.00020440171591296774,-0.04274007099622845,0.019118728143874452,0.015337159134089444,-0.05119645355236102
GRP,,-0.030292491141133564,-0.015204324232244056,,,,,0.05193665388253911,-0.0017539851445968451,,,0.10546264784627776,0.15910976837195215
CDH1,,-0.0525292568965864,-0.016703057740799006,,-0.02806471372925001,,0.009998014952018174,0.02449519563279013,-0.022008882122611498,-0.004433368986225508,0.09806964166034808,0.012756265664772668,-0.036035526588747646
LPL,0.12295343803131313,0.06453298365843438,-0.012740282896073145,-0.010470410472824588,0.015326579124738927,-0.10323605772376385,0.0005579988235430111,0.043254883922826275,-0.003449633556409127,0.011365962249164916,0.06656951357133652,0.028956046723160163,0.07508005900976134
SEMA5A,0.07506719026825363,-0.005320531142930437,0.04436170866678519,0.11070394761206892,-0.025194878588522242,0.006957178044291083,-0.048328882449145814,-0.0021751295615287172,0.022577140271608887,-0.030922346885169694,0.0325663064687887,-0.030764080775065643,-0.02688143188828838
SEMA7A,0.01173424083975218,-0.011090096982438874,-0.01038084242597827,0.02374937247331826,-0.006053493586412677,0.03521873167450458,0.043578440763601255,0.03253643728841527,0.05025018289971457,-0.09021617392565702,0.0017871195366559523,0.018523704163757405,-0.052900956043894956
SEMA4G,-0.014345473513766596,0.027814436653383675,-0.024755231057871217,-0.045528357466912014,-0.027229102707738265,-0.04270411198016301,-0.03164927440285193,-0.027040178129497546,0.04387327262878361,0.036589617924855496,0.0027673509316645433,0.06251776081353422,0.10915454743745265
SEMA3B,0.03402663070494433,0.04054684161219435,-0.010992274167237965,0.07324427452585835,0.014179381620195346,-0.06976269897716407,0.04017580955228182,-0.0006951642326227314,0.02407236422926318,-0.012065790866656842,0.023954392790408716,0.05535230958059966,0.025546440001281975
RPH3A,-0.0372212392878103,0.004385306495471625,-0.03841532216240268,-0.017316239577929795,-0.010115412400738563,0.013261051541152502,-0.017300832172905532,0.04471509216484895,-0.020598125135181288,,0.06724288476283083,0.04933352984560643,-0.06186216189614213
JAG2,-0.040267604400774926,0.041276204132867006,-0.031476439007718515,0.09556384160379265,0.010280733139877308,-0.04342193904250925,-0.02796260209011188,0.021798257106993256,0.08501197432432663,-0.10636829191427279,-0.027217300457339354,-0.03453002410469003,0.039869574058942606
CGN,-0.004093201155947697,-0.04947867599973275,-0.020701063184662184,0.12270806622443846,0.005107104360755778,0.062049222727079245,-0.039254347083091945,-0.03552737537507528,0.10643998163484701,-0.05294098943920124,-0.012973626250181527,0.01619915734192839,0.006145085745565127
GDF15,0.016624891159262904,-0.006707295450915736,0.06055046867176165,-0.03847233214400315,-0.04695274737286179,0.05087480811295002,-0.0038785314941313953,0.03841165743169029,0.037476737922029775,0.022167357845003306,0.019542964858711754,0.10617332820564458,0.08577121129596381
SEMA4F,-0.03541904870751487,0.01603829131082211,0.01721619426225646,0.026363146272160014,0.00904453159292748,-0.04857436233963185,0.050515584937197176,-0.01360729345540166,0.03565428857862686,0.08586804830705459,0.025016887047944643,0.1484319761128221,0.06394246256051807
NXPH1,-0.040325500834680936,-0.0583945779877614,-0.0264667949470433,0.02263689362664987,0.0009055448348168245,0.011292964320551824,-0.01484948613660007,-0.036264628775750825,0.025035787046646787,-0.022009741111981326,0.03988812090068179,0.03245503590325898,0.0013501665020767431
ARF1,-0.07966892776188582,0.026185909111697478,0.027574092514422652,-0.04807292158773347,0.00664965700340055,0.014980246060497766,-0.014184527223759898,-0.015515985676837764,0.007970432862576031,-0.012658961715668942,0.022863773152748568,-0.024107332021809577,0.00565499942503275
DSC3,,0.1554763484862537,,,,,,,,,,-0.026252477023184635,
EBI3,-0.039863976009182775,0.02505748844981617,-0.020709118106294108,-0.031742881435236715,0.005256743575413777,-0.0064783339881038194,-0.01799714088679006,-0.014901853842616022,-0.030902867908001105,-0.04650431759724217,0.0006399760568018331,0.09763434199408103,-0.050457039400734795
TIMP1,0.04690508980403076,0.08537051992355964,0.014786232486445115,-0.041698986026827894,-0.02242271391356083,0.09158200442135327,-0.01477049712228894,0.055241899488456384,-0.010108016670223494,-0.0733206057304222,-0.031008189078639628,-0.0714900598926401,0.07956715154460414
SEMA3C,-0.03626125454935791,0.07922202698584399,-0.015801515016962506,0.08364732320124744,0.014235085789897363,0.04223215863894784,-0.036007526033080314,0.02987902753787553,-0.06079068801958259,-0.07745457392893805,-0.04624102756280066,-0.027949965032990652,0.005429645564723552
GNRH2,,,,,,,,,,,,0.12379962817206878,
GAS6,0.07487001508502497,0.031380440068914384,-0.03392693685794819,0.04001404485405571,0.01563239479542174,-0.06234653199580208,-0.03349559707200063,0.01848038699145213,0.07772790516612343,0.048847009192958445,0.0009312461352399065,-0.04254982831942436,-0.04058609532357284
MEPE,-0.038658926772306076,0.003796243846681433,,0.10384194839764521,-0.009720658156272727,0.002883558329950306,-0.02354281584583939,0.003692499411308125,-0.023292534213405585,,0.08778983311691857,-0.036276771713802766,-0.06900396757004282
SERPINE1,0.0790182834108929,0.031077309345060852,-0.010438534807241738,-0.04580289176980586,-0.09484545900295616,0.07916017187959655,-0.057957776735919016,0.04177383376387548,-0.030380988710046877,0.043272680338156344,-0.02757914309973495,-0.033749061390340084,0.16493456353062025
RSPO2,-0.04676342188296384,0.029602251257602446,0.033274294490876766,-0.017320119875130633,-0.026643258108731558,-0.026761328168098297,-0.02965666053789467,-0.009574077566751344,-0.020058136306475065,,-0.02417215555737493,0.01753867365403191,0.01200850216990152
SHBG,0.05269494938965914,-0.01783268989193969,0.004883312836257305,,0.007835109052705517,0.011767942895744014,0.018008903265655074,0.009722610199339838,-0.006693669529473706,-0.07314945786444622,-0.025901503569787352,-0.008681621369048872,0.0885088171613021
LGALS3BP,0.09422188429111984,0.04581718980456862,0.022623853782278002,0.07200028679773464,-0.01937971637013528,0.010289548121607938,0.06145471668447465,0.03594449513030567,-0.017072895125758762,-0.041234552618781256,0.008743436940146898,0.01204524196427951,0.18511019163727907
LAMB1,-0.029322626252308148,0.09087643128979242,-0.015413799626337668,0.04239161379845043,-0.04200356783509993,0.07919420471869541,-0.050781449302740304,0.04155876324146034,-0.039883278276143956,-0.08720074187984907,-0.0342822096056059,-0.04276090204925971,0.011804405948288797
SPTBN2,-0.060583902633786824,0.03888076679761781,0.02590011642390615,0.09552564121531676,-0.005523315331620258,0.057244549849400306,-0.015127955114329598,0.02575014571600486,-0.026988077136281496,-0.022892826166110304,-0.04085755001717214,0.0013455082852598347,-0.017530700099472846
COL1A2,-0.00402808268676814,0.0760416515096443,0.03505717229054049,0.10145430218135358,0.00019824484557374889,-0.08679986592580664,-0.048115316452558954,0.020424988620383666,-0.07089283735314544,-0.020596555482682216,-0.0725812740363481,-0.09171762849363219,0.045758879303858045
DEFB1,,,-0.013458055027760181,,,-0.018159982085695282,,-0.017515731280673526,,,,0.05821580197356447,0.0005412947807105938
CEACAM16,,,,,,,,,0.0038613132068183514,,,,
SCT,,,,,,,,-0.016099115541062033,,,,,
WNT11,,-0.019732975299456456,,,-0.010261001822121146,,-0.014572833380823116,,,,0.06421228736650335,-0.034840323506619635,0.007900253200453865
LGALS1,0.0010713167833007978,-0.026466626802010382,0.012582979501645412,-0.08693297055912592,-0.008159769104965499,0.04493264282892106,-0.06763474024178984,0.03090624210007499,-0.028640085104014158,-0.036376291302593566,-0.029471954413506186,-0.0937618800145162,0.11554048149188823
BCAN,-0.003948650129552872,0.01907965904636174,-0.026730532340367995,0.06905224608016787,0.028150222918290866,-0.13595417322367348,0.06942256797556144,-0.0253288859809716,0.0331647104570179,0.012476607981971597,0.03798169385469792,0.03436398593426183,-0.06330005032597226
ANOS1,0.018384375566621213,0.05730081114524482,-0.026066994432616813,0.029568060148094644,0.018316252923058957,0.04802078694620538,0.02830009794487719,-0.016032219054079273,0.01979147813348844,0.035254031366318724,0.0649236387702775,0.0753431096790787,0.01712489593469517
EDA,0.016853432090626612,-0.01444644090816958,-0.027770938371816642,-0.027834484336269158,0.05190719034043743,-0.03899418780051766,-0.017424202912500332,0.01909379212612841,-0.009730656158197005,-0.027877021174384033,-0.009695327034369289,-3.4442197422902584e-05,0.0016810404243385387
FGF22,0.04315311679936859,-0.02054289542978387,-0.0185315332593111,,,-0.0263480233970191,-0.013357919288364304,,-0.02136152213475207,,-0.009536518783822442,0.06579512585729519,-0.03928062228905043
SHANK1,,-0.019732974032623838,-0.01501985647683238,,-0.0007126851445680417,,-0.012709211809234499,-0.02356464566474469,0.09240572614534455,,-0.03098301512581793,-0.01975638135800149,0.0875480099737308
NPVF,,,,,,,,,,,-0.019564305714919922,,
RAET1G,,,,,,,,,,,,-0.006592013184680385,-0.026018918467760874
TGFB1,-0.04188119588048831,-0.019400318456209393,-0.027983314740956226,0.04815203558264476,-0.026992562780067998,0.024477702494116158,0.10899130913306566,0.028562613156058014,-0.00502655603180593,-0.06798365727845423,-0.048067704571258696,-0.028208876534388447,0.05260802680538464
MSTN,-0.012510680542409832,-0.0199299254112652,-0.025831453956644993,,-0.011732814442327417,-0.061286454920155733,0.0319175369627621,-0.03612121553977711,-0.017653114495370287,-0.009514272939595529,0.057659764568138774,0.02759439912595483,-0.035182968526940486
WNT4,-0.04253627067341219,-0.01329603468665476,-0.017595328074439445,0.05957972033878287,,0.06553760773398459,-0.015145664336474926,-0.02473819578661068,-0.030461138049559848,,0.10385780113855177,0.03567970630098299,0.0644688839853859
TNFSF4,0.023780680763990102,-0.030405597419487184,-0.022039189552447637,-0.01333799971741548,-0.037529751721674325,-0.03750292494041425,0.09164234376487898,-0.02127001384553145,-0.03753355406015232,-0.027267947140963762,0.009660705699666853,0.0419528751981856,0.13171540212699484
NTN1,0.052842763987367355,0.01951516793682913,-0.020466112691827194,0.06690211069813888,0.04094499739292426,-0.008304422576979073,0.0324374714255649,-0.009733209874109383,-0.035532545183933964,-0.10379157798186482,0.031162032213837423,0.035755910791572844,0.10069698974794053
CXCL12,-0.07670489126387982,0.02543942527763391,0.009145873252575234,0.060390919972573606,-0.00559302996026128,-0.012673073844349658,0.030101669701541635,-0.04284551252969641,-0.009782802444150166,-0.039298598203849,0.026751348844336893,-0.05157680872857227,-0.0352989886832527
GNRH1,0.14207506796634273,-0.020318233249931147,-0.010897858664870036,0.02796571969758917,0.02578771100103731,0.04683061472120379,-0.03718192802988463,0.015743604903815225,0.08289883798504838,0.058571180350598044,-0.020781418444350403,0.1060032152392208,0.0779779070735391
FGF8,,,,,,,,,,,-0.00034298211629691847,,
RIMS1,-0.06666915541600249,0.010749290696095152,0.0421189983516995,0.0211806745322063,-0.001477937568126667,-0.03527083320004633,-0.04957180940396071,-0.021461090589445998,-0.04294357879542648,-0.04619584864142314,0.039795076273040283,-0.009287348124512405,0.06244611915903631
FGF14,0.0130259554020686,-0.005846168714794208,0.034122844224925133,0.14011103535834343,-0.03199657838301907,0.09040905329367963,0.009475675047008412,0.02366114738091329,-0.06020278590245351,0.00835511327178041,0.007518286356839436,0.05365366873133092,-0.020167583263755853
IGF1,-0.07140369571973484,0.023564733177126974,0.02689511169729149,0.09284887016875566,-0.01832617721173548,-0.05225755090066764,-0.03647354090485702,0.058879494838027555,0.04394936945825837,-0.030014106486400766,-0.005564833681500611,0.0554873248869059,0.028431800794723645
TNFSF10,0.03413364017672205,0.013905146690594134,-0.007939153002694875,-0.02816332127762438,-0.02791566454454902,0.016929590665929282,-0.015404317953295504,0.02614252088069999,-0.0007273366311384042,-0.06407952908546483,0.012025476781896699,0.06590753523229465,0.05681100718959731
GDF5,-0.003168875401754194,-0.020383273213097335,,,,-0.02407463444868573,0.09499408072273309,,-0.007223677377036237,,-0.015707564692807045,0.021016244904965998,0.11922773408984566
CHAD,,,,0.021311202532136867,,-0.02571673996336994,,,,,-0.0034257229390527084,,
RGMA,0.06423073914282236,-0.0006074033248064143,0.016937526787481907,0.07283823246969202,-0.015447835702601798,-0.07660433181248154,0.03011680010247113,-0.03831686298743036,0.04962416415374097,-0.02581068319528351,0.03602874276995794,0.0623729886641809,0.0976741594935205
WNT16,-0.041713817251618525,0.02558207037623899,0.01001603085305392,-0.017320122529861433,0.0009380655468037383,-0.015823069444718816,-0.015668211764439065,0.013181454115880002,,,,-0.02488150728966591,-0.013253364040046949
CX3CL1,-0.004014527728595467,0.014114591433978134,-0.019652207215889853,0.09828025789337204,-0.012589268634474685,0.03527007497334656,0.007375744194420949,0.05359162552106021,-0.0006940310609510029,-0.03614684138837899,0.03997619713555645,0.02566775683046952,-0.038776814672152375
FGF1,-0.0647771748436703,0.0699154073656754,-0.0008538341958020107,0.09423235975080892,0.03462321710631651,-0.059882057264151856,-0.0019119522873422745,0.027997477594007055,-0.017140245894620855,-0.014172596417347737,-0.019944461999380617,0.047210387360721244,-0.08914172911920278
ALOX5AP,-0.03901048191513214,0.06095833421347756,0.02299364147389327,0.10707830100151747,0.025489779664160474,0.04647753425923748,0.03241787070034952,-0.017632812410462995,-0.017943920457342773,-0.06787937061976669,0.025677511725698557,0.004152781345215917,0.07324826139363759
IL1RN,-0.010185874629693526,-0.021498441569086483,0.048383622315153675,-0.017961955987315797,-0.024179936090771386,0.03360364687143256,-0.013567575754032762,-0.03667943350922383,-0.0239512487966637,0.101679044816345,-0.004814392606125896,0.04313530411122687,0.06281971304184678
PCSK9,,,,,,,,,,,-0.017065200708174764,,
NPW,-0.06099855264904129,,,0.012966872084214187,-0.029847150232940545,0.060780797158037976,,0.0031984282634796623,-0.02667647639950689,-0.009188257852615008,-0.02436756792786556,-0.019858954568814202,0.00700689087629189
CXCL9,0.008940320197964825,-0.00899557081161636,-0.021645566861055184,,0.06059762325164393,-0.02523411368928755,0.1485556289163575,-0.043452283474955444,,-0.07868212451558858,,0.009515656613642608,-0.01611953659094706
ANGPTL4,0.05573002303192092,0.008808167895359336,0.008474894479262805,-0.12325489949247903,-0.060629268342227934,0.11396061279496744,-0.03388736848114487,0.001572921177208269,0.058365399223421786,0.07878309196284577,0.019088230566553472,0.007264260601443349,0.14218936363088044
UCN2,,,,-0.028971880463814804,-0.020695836889044788,,0.09099714509172532,0.09609665912441505,,,0.028452558790868526,,
OBP2A,,,,,,,,,,,,-0.029488393885649427,
COL4A3,-0.05889509895002192,0.024956661916154397,0.029450544621300166,-0.021479083719033402,-0.00856352227943666,-0.06476988170186844,,0.05262494494663265,0.0171475740893313,,,-0.013787752249703814,0.01828991306696136
NRG3,-0.05983164014210526,0.10897302085583722,-0.019657025499729995,-0.01830150540489355,-0.0038020340744360733,0.01543971116107914,-0.01655838898723901,-0.0023635675046992655,-0.07234138033379668,0.004246034592128375,0.01567481813799172,-0.036810152843030346,0.051864521360802746
IL23A,0.005462972760427733,0.010070803082308705,-0.018224421572253683,-0.020565937954468726,-0.03256063818333058,0.04899298068806014,0.07157789717814014,,0.010618785636285684,-0.06975980302222763,-0.017065194755117585,-0.02320733715062031,-0.03492919523590483
COLQ,0.0027657995415509224,0.044738331207376206,-0.03356889679857052,0.12592964493525224,-0.05367749362219063,0.0321346112411723,0.06711077033354101,-0.00915244490300328,-0.0032553350202810145,0.06400381425678357,0.06668344647230791,0.007055038367358486,0.05396706463996814
SCGB1A1,,,-0.013864254729819975,,,,,,,,,,
TNFSF12,-0.03593792314629292,0.009411400266881089,0.02909844929820605,0.010821411093572902,-0.038052587286502744,0.0003909457761982023,-0.003428578346166928,0.014843883801752592,0.006648781150394174,0.09610241021473484,0.022890240251808275,0.000546963243441534,0.06574748977546065
DKK2,-0.04954696715048153,-0.02281494282366813,-0.01626951420513357,,-0.02100094805346263,-0.0174900232573931,0.0061047370174402964,0.018006040857242774,,,-0.020144277603652228,-0.05939172372634162,-0.04410659475351782
FYN,-0.00036506238529014667,0.02224736836236384,-0.010169872286930188,0.09426263389770527,0.05713938514131644,-0.039594885176673256,-0.005274368940227275,0.042509177381848555,0.01115200582433454,-0.03165967903235354,0.03772754170400766,0.06810628291982382,0.08092296224099596
ACE,0.007013063481637438,0.05870325994120061,-0.0118742476984614,0.06698975476643165,0.000200645626840514,0.03829474072141303,-0.027431472312298488,0.022550193342424946,-0.026993492454879874,-0.04658945556211611,-0.029157328861014555,-0.0061389385610157825,-0.07754384245671671
IL18,-0.05034122796002325,0.11001692862530887,-0.030035566144563583,0.11785838053587071,-0.03942430559574346,-0.019056156504557324,-0.002914042608683494,-0.03978636347252245,-0.07113910096048812,-0.065144482147417,-0.014615945223122795,0.09732916832196796,-0.011466490299834639
PPBP,,,,,,-0.016557027972299382,,,,,-0.02089468984331813,,0.0043789040767699865
CCL27,0.1489329942280697,-0.014446441005224575,,0.013030810558194238,0.02716479035744639,0.05369903250326523,-0.021584934971131727,0.0496755140760604,0.009395693147613396,-0.06077058681861932,0.06616756037442842,-0.014971140634223576,0.02172333828940889
SERPING1,-0.00417564378459213,0.03535021571508608,0.039895638693851626,0.06867579430169946,0.03501738459671856,0.07220092312062124,-0.017430482309390677,0.019355221656908603,-0.03680737828522282,-0.08843129465969879,0.04429593787412719,0.04086152435323794,0.17545862593165565
AZGP1,0.09166780157923456,0.030461383322742498,0.04461537947505123,-0.023382264082217784,-0.024427890348728443,-0.06651205192985943,0.0055642239112817194,0.031709677150558876,0.060103613348024734,,0.05494319418024375,0.08553848422879749,0.07848063434516214
INHA,0.09905295582362535,-0.027708157096823546,0.02594647559280221,-0.03571308181321393,-0.04561427694948329,0.08359025981702081,0.027219925941910566,-0.00995820319228336,0.06007136336075157,0.1280769513158634,0.004412027111047523,0.036732936515583896,0.006520059907545259
SEMA3G,0.06623839915921034,0.04308485730996993,-0.025488551646023126,,0.007501262493283464,-0.028606100444072774,-0.02764623274069256,0.016911111201417025,-0.03408496235661728,-0.013947993561046743,,-0.0425749920601965,0.042216552642540546
COL6A1,0.08637749535726796,0.07908954675459823,0.011736200810810782,0.015706364230003107,0.010888726915948655,0.08912663516303101,0.027616753178248677,0.03734974983028277,0.08425472231265398,0.09562829023867149,-0.06158106228321555,-0.05712664357985185,0.051161123896077555
FGF17,-0.039106749389318435,-0.03330249536086892,0.09209896541988899,-0.024528576751871305,0.00811823579616565,0.008726149148222628,-0.021174431677260974,-0.03664798143152151,-0.010872630102039102,,0.10739053466257739,-0.028093395088177434,-0.044315787106710525
TNFSF8,0.06712678445142128,,-0.013458056413265225,,0.017742859733805585,-0.016557023680617042,-0.013567575869939357,0.060233568628810685,,,-0.02267231128605718,-0.009752519690063334,0.04511826902889047
FGF20,,-0.02867047046369494,0.037409561310445656,,-0.021566864693982172,0.011932375949150345,-0.02185482413065543,0.018107889991142805,0.006124084960438481,-0.014413864258440138,0.010553701568484807,-0.011121599389535268,-0.02430874813919168
ICAM3,0.03618771036587551,0.017392496495358244,0.017653348435260566,-0.05131487880453569,-0.024163525564614916,0.007559940589545373,-0.047995820544100704,0.01787258043040973,-0.0022830912455580445,-0.029003388260374463,0.05629674337220376,0.04189310233889576,0.004903070292350727
LAMA4,0.059889012203985896,0.09360362597390692,-0.061490471478099565,0.1081321984974556,0.016442082676916388,0.0047532688515838,-0.02881308848338134,0.04516520800035563,-0.03432613058866416,0.01040883444052557,-0.014642700842231085,-0.04891901966223757,0.008412274124807634
INHBE,0.054857745207302855,,,,,,,,,,,,
DLL4,-0.008504065369459147,0.05273869629854889,0.008389466437633459,0.0499579458734993,0.010974057384283633,-0.018037466115966534,-0.06696402021103434,0.026317020893871036,0.03728383786591175,0.07746012827495696,0.01704398156728906,-0.027814561445398674,0.054724364220228285
SEMA3A,-0.005061671368272096,-0.023588756873021446,0.0013004411937519802,-0.05677635405845791,-0.02384284953854913,0.019609895786098563,0.007070070527749346,0.05170307203846784,0.004464914435927439,,0.01761664062223989,0.07041251075248083,0.005074357297569153
RLN2,,,-0.014453059887367739,0.03650360067770179,0.017024603614322537,-0.02539589521225806,-0.017424200666206854,0.10974381574634326,0.0067469137682352135,,-0.01567784818662821,0.018637263081886686,-0.028558130352560548
C5,0.03695351764288818,0.0092138259265216,0.05819191453883842,0.028811494262344327,0.015144275271912432,-0.03731485614985828,-0.03162614879092986,0.0046998190960139815,-0.0028480979184791395,0.009980294737712407,-0.05137967050458396,0.10035982804710761,0.04839129014250241
COMP,,,,,,,,,,,,-0.019911950494101622,
EDN2,-0.039988771352652074,-0.016322188562168913,,,,0.04784092511215103,-0.01854351812108799,-0.014598913669328254,0.05565968653456145,,,,
C1QA,-0.09572561094905373,0.0872022337559804,0.06660859707017633,0.1297572484381848,0.018300860666262443,-0.037854377747234456,-0.00010212761343873368,0.006361030234576189,-0.047895045414571985,-0.14017796035434849,-0.03176233993216214,0.0003747192198866923,-0.04560919065519538
UTS2B,-0.031796534945252294,0.00207894830359803,0.0027688303447326672,,0.06377597202314797,0.14382455929096702,,-0.01818428091795604,,-0.04847554432469853,,0.02702245108294388,
COL9A3,0.032436396744027644,0.0864909945042224,-0.028269619049354433,0.1259800457864377,0.006207711264370822,-0.066752325185451,-0.015947148911544626,0.02052012933648617,0.03809895480191954,-0.11580519425589626,0.038386861033279346,0.07036196457643311,-0.029223074952924012
DLK1,,,,,-0.04434479210362328,0.05827244080819541,,-0.011794403030280568,,,,,-0.01794214387388966
