,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ICAM1,0.09839542989244837,-0.22720989561457716,-0.08533450577223015,0.04581750436084921,-0.14540926566675993,0.024100246194657293,-0.38896087802489,-0.15214353966629118,-0.3987896746518489,-0.18157956000172434,0.013267153002856809,-0.16393192042353938,-0.03982673412435083,0.08747769340701696,0.08377872155078238,-0.009589652832721325,0.008751503742561081,-0.08763974390044624,0.046585510861836814,0.126748343366726,-0.36162284410630435,0.04890131112581193
PROS1,-0.023866089939315004,-0.15705463868134664,-0.0715645344731449,-0.053578911111926905,-0.009024680437666814,0.005834862768833227,-0.2477280859909979,-0.30137548333151776,-0.44824550295923393,-0.2650139085895483,0.008380753889936294,-0.14157878095060128,0.024829943586785665,0.041467821666028526,-0.0014352429960298651,0.04390371321097139,0.009726284468795967,-0.11773148235002644,-0.020615588272502622,-0.07127249709856052,-0.2668534145407956,0.00970404214738559
CLCF1,-0.00571773207322249,-0.1399023044484385,-0.07468801564034235,0.04481183403273208,-0.08870573995665496,-0.017826122154729753,-0.3050610843493276,-0.13101840608560622,-0.025499661235301556,-0.11862366926487485,0.03750366729048861,-0.09752484623755747,-0.12800390247068844,0.029533297692027765,0.001955273568901939,-0.02736637850043533,0.020410293161148705,-0.08826301997765651,0.024342640060942902,-0.1205642070048409,-0.4122483588325983,
PSAP,0.06152526269236723,0.3069192234154577,-0.114497920483442,0.08710887633480167,-0.024108837286330127,0.035289070291690754,-0.15347906019672322,0.48299438064435624,0.21770724967267593,0.2548388803331612,-0.034555085832686454,-0.14407170363470378,0.5040084111452592,0.04008617314424629,-0.009409412790592474,-0.007962162067753431,0.034115751042452694,0.0005178979880957221,0.0024009305176646415,-0.07950367151410746,-0.05242727409587409,-0.052917856124026025
EFEMP1,0.08859705991795215,-0.3145876207042349,-0.15028259337685146,-0.06538744824624133,-0.025926244243284133,0.0002547610531600084,-0.15193150695637556,-0.31191699600337897,-0.5502567749465241,0.16628340872159506,0.044585207007432126,-0.42086651094382804,-0.21164015668750888,0.012066960967353945,-0.08654257862451857,-0.036357592485830904,0.049045347442736954,-0.14349236411043217,-0.09697803757225888,-0.365647077183046,-0.48267764899498655,-0.0430173692302883
C1QTNF1,-0.10890088557156079,-0.3565062613834675,-0.06642811180914217,-0.04812168847852138,-0.11554438311123914,-0.03592284863721015,-0.07314287981016201,-0.09154619388752448,-0.3150658342513194,-0.13195862631824282,-0.014320996257161238,-0.0026446284878827585,-0.1783723386828313,-0.06523164447273488,-0.11462339302724608,-0.0011406133611756926,0.028233046317027492,-0.06102948074928482,-0.050942262623403414,-0.06376830293568304,-0.42517856676774124,0.045633353194940426
ALB,0.08044326694968237,-0.02216948773521663,0.012656655752294117,-0.022874056364084728,,-0.030757668416105492,0.017772437326349696,-0.12780645860565873,0.028411309183354078,-0.0785650010628965,0.02353640755479818,-0.13883774361676307,-0.003932889546005281,-0.030145011207301346,0.012245803536437134,0.09293413254965058,0.03418324908814446,-0.028724045987536615,-0.09164479333028018,0.06569652808104486,-0.0386386498965891,0.11747522715848664
CCL13,,,,,,,,,,,,,,,,,,-0.042253912690606285,,,,
EFNA3,-0.030161695920260495,0.04014049932143458,0.022414996395308456,-0.01683474300698287,0.002719188348966879,0.050762249980887394,-0.08063756538380211,0.30493190592993485,0.604315929735298,0.11672806702463155,0.006507826368436549,0.32106560985925436,-0.019781056555148602,-0.0033916836492603997,-0.05251893400701411,-0.12205548082034207,-0.05655340080122995,-0.10287466915191311,0.06767414337709866,0.21580805950668508,0.07446965198177911,0.20167202457838926
DRAXIN,0.017425667289316903,0.19894421076471402,0.06496654747500771,-0.07792779189983966,-0.1268330604321546,-0.0049579972207279,-0.002702573928467949,-0.2929421533898675,-0.3620906370435766,-0.20122614728837865,-0.03555075577401294,-0.08370892088419915,-0.18047511258027857,0.09895132727164799,-0.0002542028656528736,0.06195754679488526,0.12461514504787151,-0.11423500055223265,-0.013044006257494654,0.15968370090750875,-0.019067035083147818,0.10265612319979069
RAET1L,,,0.002477183434089378,,,,,,,,-0.03893474933274765,,,,,,,0.06432407330324967,,,,
NPTX2,0.1310560750423729,0.34245628237104475,0.3237795828123917,0.2798767907284764,0.12653110621024827,0.28150424693651455,0.12873930335985886,0.6491915062365823,0.6938611791345773,0.5261914657713284,-0.005433059513924652,-0.1586068971230263,-0.16180065363973495,0.12075173065917545,-0.11326969524061796,0.02074287627859477,0.02239473072049347,-0.04693478345052368,0.08446499335918853,0.016456516864673306,0.0417895724831157,0.1278885682784361
FGF11,-0.005322969462385912,-0.326284426348596,-0.03014705258783708,-0.049584713651502424,-0.12806506461625017,-0.0880887678943565,0.04154549397788763,-0.2905014031686039,-0.3426448826172288,-0.09426522873405804,0.043105512079848064,0.0415295054427971,-0.26198188735321687,0.1124319089118221,-0.038003774364483274,0.009014334488568816,-0.007220606057163266,-0.11576743169397931,-0.10700114028383112,0.14006791154996462,-0.30178871725727036,0.06972276790106469
CD59,0.08630684081632901,0.15473947715181133,-0.0024680755370237446,0.04475115956067629,0.0013081195121724832,0.033519011703141886,-0.10436025256174676,0.2474800009144428,0.3502284388945971,0.13609887675036525,-0.003942305684599853,-0.13823205241301648,0.4011275082211495,0.0013400835880493923,0.10524317687047695,-0.031257838119478576,0.016030222709511915,0.04064259134175131,-0.054304882415105185,-0.14951315787815805,0.1567751737117127,0.06032135818175082
COL9A2,0.07793432816519094,-0.12062911934688003,0.08791337713905704,-0.06752883349117664,0.10928639594168223,0.0068280477555632685,0.33027954477801236,-0.24308002843447696,-0.3164369785120926,0.1503712160319754,-0.001889021888827809,-0.11493500980670501,-0.15557061840218003,0.0070564632652244125,0.20000277401630154,0.04439147654672915,-0.012449298848575246,-0.002765944205996037,0.010157813165596217,0.38801583164596876,0.10681955747174773,-0.015879108597342154
DLL3,0.13562011308489294,0.386596118659881,0.18126379764966338,-0.07496636167430967,0.29409670558382084,0.033856835489106486,0.1396740547159716,-0.35595022476342597,-0.1408756388191503,0.2488236580180469,-0.04528447099370257,0.2848985543558616,0.10081696040884144,-0.023591884524867313,0.08552805900715359,-0.004885864557642845,-0.02909229752615821,0.00689747665746496,-0.09070486882231624,0.4634554880904421,0.11523968084773188,0.000700043542827794
FGF5,,,,,,,,,0.09390585725274576,,,0.07020971360004077,,,,,,,,-0.08488287438065768,-0.1076461422422139,
LIN7C,0.021145604962351988,0.0063136856821075825,0.018392088156050822,0.036772846781164686,0.07365677698436723,-0.015359605424926722,0.015199840432642307,-0.07298691238589755,-0.13347001885967827,-0.023801113002320132,-0.03913541868982483,0.14554324422194917,0.017016127500627,0.08502889552497277,-0.06827502510096155,0.01772783434851949,0.0376907092503327,-0.01995580458351761,-0.05812119739144567,0.09589286940067387,0.06734949659927712,0.0505514828674112
GDF7,0.07889619798305073,0.08630848980825626,0.03837377203224078,0.01315484185017976,,-0.043389610920909184,,-0.07711881158726315,-0.09118848000902428,0.09055481733789099,-0.02768704546273172,0.1362134087141092,,,,0.06944771106247567,-0.031173596911702784,-0.0049746348181872,,0.06197655215146645,0.07009336034036816,
PSPN,0.009032222406654978,-0.032434651575540416,0.03645779726395956,3.161248642094508e-05,0.019610798941632306,0.021829908339422922,0.07176171539371687,0.0049962610651994544,-0.07016537235974482,-0.04674838157345694,0.056044087309186724,0.0682811715111053,0.06704855448768794,0.03905078653825702,0.0609612142745383,-0.017524313071009153,-0.005563136205073253,-0.0022492717087675344,0.0703115027200248,0.24458271311416446,0.0004497727850082999,0.02580482709414837
ANGPT1,0.061405831262052464,0.06499903193360437,0.005984352082556506,-0.0015444460931622545,0.0024640159888119186,-0.009371256867020795,0.07314121391779356,-0.05080621711760755,-0.2922298938682804,0.22698952358359803,0.10079331769469739,-0.13032142266877497,0.011740628719477064,0.06153775598202038,0.03164291595495391,-0.023366782258337333,0.014917546070589257,0.07714011487421571,0.045730098585944665,0.12903768071735017,0.12975450566714505,-0.030211268682649072
PNOC,0.03520651495180717,0.3461868700213838,0.15633654241478126,0.11634822020774452,0.11304425612762746,0.19182144879805316,0.07554743105724723,0.28894127156518923,0.5625309317330665,0.32247501209696666,-0.058544524686940866,0.21890800765930776,0.2567781065033767,,,,,0.020071219698220816,0.04985150871661255,0.028614986201895665,0.09525034759751472,0.13513919639186492
L1CAM,0.07010361702493419,0.5440448970276609,0.2334698870419849,-0.07049763921993427,0.07160870378292064,0.10714078303073128,-0.1339005241848954,0.2044022281054649,0.4392333556322175,0.16481420934382435,-0.14634545771365393,0.32331153567043985,0.5967106489089843,-0.006914460043010702,0.010564280817322665,0.06798299301635358,-0.04518794049266598,-0.15176532336106136,0.14177368813239552,0.03741614867914015,0.2583394432058756,0.23772473716725553
APOA1,-0.03494941895860772,-0.07468140981869248,0.1407169656746193,-0.043233368259352714,0.09760208027648497,0.013027733276147379,0.06813522293396304,-0.08455062264992314,-0.12119357878156486,-0.02745126340771804,-0.01640542069266821,0.06573714963570126,-0.018134527108593586,0.06081308536540301,0.06377544174014003,0.027499894472084296,0.03910366190163362,-0.08501600957062846,,0.17149780247982546,-0.0401614097378044,-0.015228446670902505
PSEN1,0.06255522339059719,0.04429380997209927,0.11765510532825477,-0.02810047303176159,0.0025388842912868518,0.008028779890015037,0.08313995319421955,-0.08860266708527581,-0.23742942687753296,-0.042590236701025984,0.13484655605577137,-0.1564168889090375,-0.1995448159255827,0.005436156147926289,0.09094538867692728,0.018706428031351863,0.02264335476018271,0.01929418030900697,-0.023830985914126468,-0.023309280345518085,-0.1460889198226251,-0.12250378071007716
CALM2,0.12269497810357365,0.47505232986562296,0.29028025003629837,0.13602495148243782,0.21528405448391721,0.112887235644721,0.260841745799877,0.6275445490797815,0.6147806488408041,0.41644993057631896,-0.11513398331778078,0.587383638149704,0.5284994661157143,-0.010328171487962343,0.09080998511134677,0.025176069070763456,0.05126272070572038,0.08570141786284999,-0.0011911005414826324,0.36192360152441516,0.46702383513370016,0.08228942243997132
CLEC2B,0.04143591585092109,-0.14705224266351385,-0.11080215850972726,0.01753235729088977,-0.28877370460229934,-0.02923859497807093,-0.24242695603219414,-0.05911609536882581,-0.35654805149875834,-0.09986974984571963,0.0012827182520549988,-0.13956642802223493,0.06103114984972295,0.03901162224469465,-0.10222234869392569,-0.049716061925662004,0.02990068697844824,-0.06695250722236216,0.008494011591027029,0.16097133621131726,-0.1274044861309175,-0.03993690078661954
NTNG1,-0.11024728393593344,0.2533100919832769,0.08998754722546203,0.04034091125513407,,0.00196759134075611,-0.061949897126325836,-0.011737406195907208,-0.050109515698540316,-0.005448495979368261,0.03229621888051318,0.06038956676363267,0.2568419277116758,0.07851594073297086,-0.10807630933689115,0.22136583959201428,0.023282625232058374,-0.03726583915015956,-0.00873909443884442,0.19768286900271084,-0.19553384209085023,0.1716551343378079
LRIG1,-0.08958628797764737,-0.11628927988993018,0.14723031620405733,-0.0535968910442963,0.20075877739879827,0.019524883779699864,0.392580430651354,-0.1699949202607066,-0.41289288263796575,-0.15900016140119577,-0.05232071337081544,-0.10417442043500219,-0.2450702138142336,-0.07993455046446991,0.23950621139926828,0.105166564614909,-0.03574536501534967,0.15507415890612714,-0.03571026098169863,0.32231119197831176,0.02480860109396694,0.01800176924118135
CPAMD8,-0.010867961521123721,,-0.009965435842668229,,,0.06003752565901152,-0.017139451258326666,0.051998588905734645,-0.04743981060675528,0.012936722377311747,0.007447043115358725,-0.03043717894203047,0.11942009812478871,0.050478880512890206,,0.07315308180088642,-0.007253359142490344,,0.01102701091998146,0.04530620972484747,0.08919357929576144,-0.029049879036365363
GHRL,0.004501157459899788,,0.08512348216175496,-0.011891923581327912,,0.07476983790622004,0.08401082011270236,0.03648101075339694,0.03903644263465336,-0.034350546241229414,0.04431317101674897,-0.02602961704309706,0.02945339484134676,0.032006500382054666,-0.02260586762022358,-0.04169072937679212,0.06590889432066775,0.01227770530163704,,-0.008490025070886979,-0.055755386882181686,
NPY,0.02863696431904,0.2891625698938338,0.18644063629971713,0.11172889009103346,0.07867037462774484,0.11279093547981472,0.18425625815435523,0.41887216851783243,0.47748045473396855,0.19777762423546968,0.10685396928678895,0.2609152007366103,0.24056419243266403,-0.08625232068797165,-0.010206326200294775,0.07443451107909863,0.035923517870615596,0.13911106413609883,0.09961776644196238,-0.0060997892377004604,0.32985260853163856,0.13261157684707264
MMP2,-0.05166063964121879,0.20097066717007472,0.1434083304367081,0.06046244017232631,0.30921445897244143,-0.023418216162192366,0.13507693096518145,-0.3600994481160316,-0.4690177271411049,0.01740075603314716,-0.03809515400241631,-0.10746611985151903,-0.3250405290383721,0.04337750696640582,0.15802963530221986,0.09497713795536139,-0.0653059091140535,0.0217838903676794,-0.01810342408774458,0.11882428245134066,-0.08882199868279235,0.05673285851248439
LHB,,,,,,0.07307776544770572,,,,,,,,,,,,,,,,
PPY,,,-0.04322689587731923,,,-0.05592250897700748,,,,-0.021148189516203994,,,,,,,,-0.05502999625017844,,0.01875800082226917,-0.10988588555106885,
ALKAL2,-0.02008441820357043,0.04015263190387429,0.06841128557379099,-0.026669285137264086,,-0.00017759937156297707,,0.07181512515583487,0.02295140772451199,0.04162265277866183,0.06319058180753179,-0.20432992675327077,-0.12335164790984132,-0.04365280474710741,-0.026847552779915445,0.01057991102478645,0.05357758199735801,-0.049218326572440026,,-0.0021752251795600958,-0.08548496493091616,0.13777674823154432
CSF1,-0.04023884845454582,-0.32352696253944063,-0.07074999900249168,-0.04315258658528919,0.02080676465975638,-0.050271909105256286,-0.10187925490939839,-0.2925092831754899,-0.36673979532369205,-0.07916620565221165,-0.017514120289020132,-0.19393526033319353,-0.22659982398787398,0.11441919414570967,-0.18557873324148386,0.10429295828539643,0.003508517043673027,-0.09816112934145738,-0.001626084311332675,0.1371865839549538,-0.2923281029026033,-0.09599337394985451
SEMA4C,0.11340248027536363,0.06720036262579171,0.08018322207995529,0.015404038257019453,0.10333829078195786,0.021009141965047815,0.0774940627145753,-0.18752575509434688,-0.02085651331981317,0.0502540153654174,-0.01650829068687946,0.059604126369130594,-0.10484298155400207,-0.05554596176900131,0.03619622306030287,-0.027883393858344863,-0.0012132745475683822,-0.023965808423352244,0.09452604204781197,0.09778937092957334,-0.008517469909907505,0.020209465717434684
BMP8A,,,,,,,,,,,,,,,,,,,,-0.0004542662696568817,,
ICAM2,0.05002480128693387,0.2757523096425766,0.0977871539066064,-0.017328876486426496,0.09299365260894446,0.007871902548894551,0.15002140627022742,-0.05087520883216891,-0.17932937567161022,-0.01218327038723462,0.002619585255483472,0.06391364157357457,0.10857904654864811,0.013729000044443919,0.10682968519062713,-0.04889224275888595,0.02567680470148726,0.06565740739018053,-0.004777039193483998,0.039977141754574244,0.18936264352485874,0.029020909965305142
SYTL3,-0.020252311495704018,-0.007813315334908299,-0.08971847204109272,-0.02106162472431973,-0.1322840268385738,-0.0056650558049973505,-0.07246580425063584,-0.013573059440232387,-0.2894210596155858,-0.06866607740838955,0.01350876318379347,-0.03467004448332619,-0.05426884984939233,-0.012124074839494159,-0.07743214641892893,0.012712454605885638,-0.015569282502366772,-0.003826019395239877,-0.014426751691437888,0.017207319889292996,-0.15827017993141604,
IL1A,0.03429883675960002,-0.02251377628666993,-0.029346038501820236,-0.036717624131414765,-0.10943674397613878,-0.027618608207691377,-0.08705643894864956,-0.03724748723935646,-0.1397868652533096,-0.13720122180093464,0.09498777544369764,-0.08940893996672943,-0.07037152574936807,0.050826141952909284,-0.027687080431979202,0.012433822612056982,0.03013497714808153,-0.017115411745175124,0.07401412817184808,0.1566751038088746,-0.08362528906406214,-0.07658433878441637
HLA-G,,-0.014554396356381139,-0.023173378717953982,,,-0.017277241662344178,,0.006579557594677089,,,,,,,-0.005884369464585478,,,0.007653667035897062,,,,
PGF,-0.1294521515144854,-0.15680090215683118,-0.003293995665519057,-0.0712050349381444,-0.12779845642181123,-0.04644773701070125,0.007606633650015569,-0.23954052442173285,-0.37674531348274254,-0.08742146998507952,-0.01964398914168062,-0.1400986929064914,-0.19200117211436094,-0.020909898964839534,0.13935844438901868,-0.02783206189320767,0.017885602584250957,-0.06693849263435699,0.0065672161504418125,-0.02235765337001403,0.10724996049966967,0.009619641204135396
LGALS8,-0.020508858671340374,0.03181290298543907,0.029850696620555346,-0.03457189507747663,-0.04580038092032843,0.05895422802738313,-0.0183018215679033,0.030616765009519997,-0.061025631553639166,0.09908687493065951,-0.025879668844172966,0.1402666145625312,0.10719979556874547,0.00681853951124504,0.05393320214043106,0.07569569888067786,-0.03868533512418975,-0.05148695277495513,-0.026061577358530357,0.01276677338110498,-0.007984283887891014,0.0933697099662521
DKK3,-0.007746842122403356,0.47643567744731646,0.29055254230683747,0.23784558551190035,0.1174318325695804,0.03377711072067014,0.2616424664590586,0.6077687284497214,0.6835799799172434,0.2096445304557376,-0.11520730936674144,0.5380979797435962,0.594270557728856,-0.020481434950667024,0.18645044432065147,0.06922021141604427,-0.029159349227717284,0.20619663171597635,0.15608850196839505,0.2067613930617496,0.529944125537688,0.22363842566036027
COL16A1,-0.04759988927321188,-0.050771934555835715,0.07053548762194478,0.009777762491300381,0.3368757298122229,0.006942355420029638,0.3067196472447138,-0.08143817206149873,-0.23359277759769523,-0.02103704765763888,-0.012139370398465365,0.022806954586072535,-0.38527001474592293,-0.06137244241593562,0.1333120161142261,-0.0005606753389254326,0.02067212560121387,-0.060460948845169046,0.005980378287105236,0.25837342211221515,0.03088201172119164,0.09640764600197173
TPH1,0.03658353547235898,-0.025411801290168196,0.009198481964667252,,0.011991068929466399,-0.013176467143367657,0.03186574538799595,-0.01769979928149808,-0.12754203439358397,-0.061539622649166605,,,-0.023726490024305227,,0.03466147229470253,,-0.017502385215991737,-0.02099140181261039,,-0.016224319180269238,-0.09564686499356183,-0.11018835331905516
TNC,-0.02312526606769357,-0.35267498383601437,-0.09814903318212734,-0.025037211382339705,-0.1971761399760545,0.01968914056254711,-0.4255345272168201,-0.5192792133052411,-0.6052074174397079,-0.43980768771021905,0.02539869725691825,-0.34045031440206736,-0.4636965147610152,0.10166744239386011,-0.11143599317947307,-0.055129269070613836,0.022291529007641378,-0.21331477282490238,0.028550342800966022,-0.29972721095690363,-0.4704603415876546,0.023550566180725378
TNFSF9,0.042657712129373825,0.35165520138599643,0.04357236476997011,0.029072984396444044,0.10164710185681838,0.0003999868366577361,0.07194753020614238,0.06025365896722994,0.30800619296704446,0.06615465498239781,-0.03239098460833222,0.14071596873768152,0.11970117660826161,,,0.023551301228912462,0.07560601292500885,0.0651150265615658,-0.15505371791896894,-0.015416852518970755,0.031496151839954724,0.1455337717902634
C4A,,,,-0.006221888231676365,,0.0007875650083795615,,,,0.01811989232449446,,-0.011139447314483844,-0.030476638232130402,,0.049540082015731894,,0.05515894278742598,0.02066463806857817,-0.05717516320999777,-0.028345179916392762,,
CNTN2,0.1833024922158422,0.2101335470639029,0.06799649155222295,-0.0177288496977013,0.12494885883618626,0.007442595902768776,0.16055701941965211,-0.10110711293390352,-0.22168259208134916,0.048541104583923134,0.12155183097997858,-0.30575945445184133,-0.03352402829088786,0.06899749366627851,0.017744919670993915,0.008030440864345456,0.021706883061451042,0.0542676419670005,-0.09719898701019761,0.0836135610546144,0.4706282920790911,-0.21625447452232682
F7,,,0.06808014634843272,,,,,0.04327622767057285,0.02408469953538048,,,,,,,,,-0.030622919907986344,,,0.012414667875830876,
LUM,0.02653569770759478,-0.024079385602603264,0.05099509100336193,0.00046611306737855774,0.017347934216817826,-0.05169900108257658,0.06390329706148286,-0.049479707936762436,-0.38968163842009085,-0.07846902321804682,-0.01307617265762506,-0.11932048385656853,0.026514604369765053,0.037566854305705125,0.11114440981234411,-0.004408898941796325,0.00021519901576189172,-0.04598621001105324,0.07116143999730759,-0.17954276866597785,-0.1461927124140949,
IZUMO1,0.002078737587766179,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.04467695499620886,0.012315423561147282,,-0.007062904507792115,-0.0268075026843411,,,,0.09049648145347429,-0.02611743183082418,,,,,-0.05106039270420653,-0.029634390645120173,,0.11795981210306913,-0.1440646351173045,
APOC1,0.16128838860831932,0.24082068487219477,0.035472196909707945,-0.08898614355403377,0.13936296293190173,0.13397458482957067,0.11207986962110325,-0.5504767463548331,-0.6229949315444122,0.06708876259858355,0.0642740251258627,-0.4416738682375787,-0.3308116704637363,0.06235796430152096,-0.1316147120203749,0.025850498053421225,-7.147682732190733e-05,0.1029581869805051,-0.29597071736624775,0.3332916793551666,0.04034572523215097,-0.1590506056331316
PKM,0.021823354523142272,-0.3155717858715105,-0.09399742301692532,0.11549613525365816,-0.20344109016136575,-0.018109934248765877,-0.33419348400934945,0.22220814874730985,-0.04472866050208105,-0.20418920875026678,-0.10794248574406612,0.31731998511014864,-0.3241389032102323,0.012281967315892258,-0.09620579155830947,-0.046691600070885554,0.032521711589126576,-0.10994915870036075,-0.007827613101087955,-0.2748734338172278,-0.43070780476063014,0.17561917165268529
TNF,,0.13040959817534606,0.04095714337605957,-0.017450153987138256,,-0.05152469634754267,0.024464022978883154,-0.17429516680452758,-0.09165356275737252,-0.05253237953122252,-0.004531910512721469,-0.16129578060901234,-0.1340945032700711,0.042577532696920765,-0.08890006758740168,0.06075970218101322,,,,0.2916678722058861,0.045794787150515465,-0.09140976598045443
GNAS,-0.09046052567424322,0.4245051780069175,0.14704507462661828,0.11026609779432917,0.008038296627021909,0.053132022377020575,0.23551887446665212,0.5530487310406386,0.7000462843654408,0.16346465183718303,-0.11405733962984192,0.5001666593825171,-0.4963862102789551,-0.07021041850212147,0.01948459671941946,0.018655591114173538,0.026489114011318465,-0.007548107066556465,0.12075850611100028,0.2316073757776039,0.36658186525570896,0.13129241146394105
BMP8B,0.09793504004004257,-0.021918961090548163,0.04390368638244738,0.009443462030546964,0.10905122838781978,-0.05233749732082887,0.09370213202307646,-0.3765347264076106,-0.0780697017895647,0.06119615251302232,0.0035241928835927612,-0.17738233282288224,-0.08470737825181039,0.08786072878919615,0.09708765167543484,0.08642386617144802,0.026520632501087858,-0.08909241911138142,-0.030981381647055106,-0.13082496757366355,0.053764865542894676,0.0436564722518633
LIPH,,-0.0852511406547849,-0.01402850415593036,,-0.06581275252931214,0.029092091823665896,,,,0.030156651924532554,,,,,-0.03434087261258106,,,-0.03295480225311176,,0.2601900984981025,0.015424868279632485,
CCL28,,0.08402820818608314,-0.009595577735738334,,,,,0.056491207761438296,,0.048334832420381134,-0.023736737368213537,0.05269546067999111,0.005634249117260058,,0.007830685673560477,,0.041370361486640306,,,-0.021732859610893593,-0.0383787630620256,
PTPN11,-0.09802124095983206,-0.0058496436177272425,0.031310386890159976,0.04513646589555371,0.16803492991426447,-0.027471786407159776,0.06533847041517774,-0.02321224790090504,-0.14443481450929674,0.029702984078022257,-0.05872279118973539,-0.022676706850783254,-0.1034333467266371,-0.08963044657343054,-0.04559553987522362,0.05100742599524396,-0.0049825875887696,0.07708603225142313,-0.04788688931616703,0.09555149097885819,0.1284386708383498,-0.0126878659085509
ADAM12,0.03546630612511859,-0.07637035930494969,-0.03604585353683736,-0.01699862254357454,-0.0038338827407451218,-0.10996868504413601,0.04260600973998692,-0.2434641209652082,-0.2960127872772539,-0.2085174708933762,-0.03924207629410424,-0.05147827897233436,-0.16786072653284212,-0.045194451890466066,0.09918375688316991,0.06536148153598262,-0.02743451958406029,-0.08500930671464801,-0.03325050133518548,-0.20159234281810115,-0.08079735728085431,
EPO,,-0.055733747671944285,0.023910878697400446,,,0.014346607163602284,-0.014597691563321077,,,-0.0005669667335803114,,,-0.023572579343863687,,,-0.05851522354246301,,-0.0027739987585414364,,0.024083924204625094,,
EDN3,-0.0323060879184531,-0.07277373551534017,0.022984768133553154,-0.027480048843893087,-0.032931948377051636,0.04711857780187945,0.027240793640123363,0.016316075065931933,0.009551844685699258,0.019204449643197227,-0.05630022598387447,0.07268624813471168,0.15576227858447683,,,-0.04483977654802117,-0.04923641547927156,0.01175171493060893,,0.13805251990734618,0.04520775963413173,0.09208091933794073
CCL22,,,,0.007452578016747516,,,,,,0.007488406836023157,,,,,,,-0.0696225205074786,-0.02570765781939009,-0.021838344452926057,0.012249443706289843,,
CCL2,0.14951305989275812,-0.2600139204204343,-0.007888515170587942,-0.023271418703269802,-0.011473905840690612,-0.01894584911628885,-0.3189373976127056,-0.23999074267460713,-0.11307465802209457,-0.07868093284882595,0.04103500486668138,-0.29672972273442816,-0.20985010175135585,0.06483553438395363,-0.013118572554376855,-0.05900428986511459,0.04318494653545441,-0.1557818291638922,0.20155117014850435,-0.2183413478986069,-0.41454825419186325,-0.15585887500571693
DSCAM,0.04501627368058111,-0.029544622448224304,0.008639416215679966,0.006023825266385572,0.1885954865637229,0.019660835420637016,0.13723301512521252,-0.1994335275959069,-0.024429616349223957,0.02119036621224098,-0.0174136366049781,0.17980667499756767,-0.12733426764635591,-0.015333068872499276,-0.04212418381570462,0.07748292874428504,-0.016993872866795014,0.001836612377525394,-0.02785559183525851,0.1066469140879624,-0.10984391583975338,0.16957110619836022
GPHA2,,,0.03899116012468669,,,,,,,,,,,,,,,,,,,
ANG,-0.0237631824772861,-0.2775605778965647,-0.10217165856924576,-0.07685217436687267,-0.2321029916895841,0.0011852437498759342,-0.20584490514225876,-0.045630891122438975,-0.28120514536900015,-0.1267601351218966,0.004621939328859193,-0.12289886346287247,-0.25296836286864055,0.01042884422350775,-0.004311787234610105,0.0008423997056283988,-0.009146945511182275,-0.016568854209306243,0.01640165466733698,0.13329931027407468,-0.1046339877173528,
FBLN2,-0.025741172984643353,0.06117996877062902,0.050993392133373436,0.02358375295607665,0.06437359404635548,0.06036430146045956,0.06442832494486803,0.22281281111403956,-0.027613415255820936,0.10906508173324447,-0.0848852972024384,-0.004640273980174916,0.13610009295903328,0.09036475100881368,0.0031146208724616275,-0.007068067469062496,-0.0744595247345866,-0.053385999211484333,0.046106591317498793,0.09934458765319762,-0.04463274816865028,0.03174236349458721
VTN,,-0.03386885887749429,-0.008479310826566626,,0.03212043353934195,-0.015468719761665844,0.0069992775863878635,0.04207562060297988,-0.05441099903371872,0.019797664667110772,-0.01038766514609201,,-0.013586436133175093,-0.035947407116352484,-0.014344113333202058,,,-0.03793686451006154,,0.07904245225829923,-0.02174431991306986,
VEGFA,-0.029346943166879372,-0.4740466012415831,-0.1530413912559787,-0.03423613301825365,-0.28905825781435585,-0.06665070953790878,-0.42378375407978813,-0.35468037036743194,-0.16219085912056222,-0.39111845900158076,-0.024470047809451247,0.032673756825114884,-0.52659032505237,0.00940189648262324,-0.19718582433428877,-0.035672011530144196,0.03500473740305797,-0.1618960880529932,-0.016905763490141373,-0.26026201908768115,-0.5080372270891946,0.03194782679514137
F10,,,,0.005089805200909855,,,0.01131446887376439,0.04930463905381672,-0.12040933967257961,0.0579406294495689,-0.01922590556121901,0.033548972344275084,,0.02972273690994948,,,0.012556831590213632,-0.042566970033156994,-0.014934339146975496,0.1453528919831082,-0.00241949348153108,
SERPINA1,0.042698239170191055,-0.00312719294468209,-0.015554456647821074,0.036138725905535414,-0.05942650048776219,-0.0173845451744241,-0.09578479226682693,-0.22290550536974515,-0.43624314148900856,-0.004405817284702023,0.004930717930454124,-0.31503252536202664,-0.12408999461410408,0.12179547999573631,-0.03042185838286315,-0.0039032351091068855,0.04582654810994351,-0.10559122101564969,-0.07336930399323893,-0.06846248759180515,-0.14823007667745555,-0.08595921740826602
