,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
FGF8,,,,,,0.030561053553225206,,,,,,,,0.04120477436220551,0.08542842673347088,,0.04670369648790668
RIMS1,0.015366059484839547,-0.011485727440771597,0.06661168494433055,0.006919280264259116,0.017413169610799625,0.027584897137859922,0.0511572590875093,-0.08979257967456455,-0.002384495169772925,-0.025987316148940325,-0.038155901313146987,-0.007497132306061858,0.17416219584524073,0.008675168439312618,0.07902178576961787,0.04848270300284089,0.031336829377565815
FGF14,-0.011569636155489992,-0.02585044518330624,-0.05660325723689206,-0.03633397767119769,0.019474268567491456,0.00912623834270029,0.0207031596110755,-0.044395856409645426,-0.021029303813062436,-0.014330335097824989,-0.04072012988063751,-0.029424362010172143,0.03124546505920295,0.13830516069716806,0.05734369140561817,-0.038661017782310965,0.08802542134477898
IGF1,0.06629554043376612,0.033094253468359404,-0.028971868487418864,0.004079443517808411,-0.013492302890708232,-0.02452724507360454,0.08633219908699673,-0.020649356407481615,-0.01922820757553392,0.09390978732884277,-0.01022120368013742,-0.00887119322888572,-0.023568067848047363,0.08646352652398741,0.02933214090895588,0.013283617629154478,-0.04930635046130433
TNFSF10,-0.02476851336135874,-0.0062908501490245424,-0.028163306903082337,-0.004429984868219436,0.09041375435320703,0.03301926703035662,-0.05945279228135883,-0.07716100871190691,-0.004964093158238162,-0.029607283782167253,-0.027589976520585417,0.018175825114624355,-0.08052318280198825,0.06590035662702984,0.08136615598178014,-0.011655774122362824,0.026143077543986013
GDF5,0.027621497252358913,,,,-0.021486865208610848,-0.02161516740000302,-0.01500967535195504,,-0.004647728252536427,-0.022562980613413313,,,0.030168258998387907,0.09416278130792825,0.008475535647809061,0.054789070287061495,-0.013639668953921167
CHAD,,,-0.03718478336227146,,0.18510658047637862,0.05665577791397717,,,-0.035560916593769955,,,,,0.0532078758791075,0.019866423703957824,-0.023983587000788415,0.04425077783832167
RGMA,0.04257666053201778,0.014282637175997053,0.018131845978483174,-0.03087587512138102,-0.00459233322432328,-0.02033388650043257,-0.07103281569416667,-0.0200985580282367,0.03219622301024036,-0.00719395409558944,-0.006033863688763054,0.09507681828264976,0.05280714659307819,0.061851933176834406,0.055954744637681894,0.009601231075311006,-0.038487200366363654
CLEC3A,,,,,,,,,0.00416635089350815,,,,,,,,
WNT16,-0.023393630938527827,0.039765845880296226,-0.01732011368968143,-0.046586811321806455,-0.01412225639686598,-0.025178321538221318,-0.051627316380943464,-0.02522973329575937,0.002129149759795471,,,,,,,0.08233585520028731,-0.010227819875517309
CX3CL1,-0.01714136174963286,0.03375870168311062,0.014362917146815268,0.02122528070875648,-0.03644537578712155,0.011829486494785517,-0.01538525169705411,-0.004064280575978686,-0.04113083868249252,0.000443616594708545,-0.024568195326600817,0.06427607212286468,0.04251017153226908,0.12484317484020391,0.06595920047847595,-0.01640410119276205,0.03301985475144234
FGF1,-0.02241040914534511,-0.0035473054398983115,0.0058994599187307175,-0.026773124599502245,0.04965056216124508,0.028195253397264804,-0.035005390268011895,-0.11110148479081251,-0.013641115168094265,0.07683061667096996,-0.12538799799847355,-0.04001319082171262,0.027767437739296918,0.06305175941647198,0.10592127110009986,0.04990309158205454,-0.0967937329295365
ALOX5AP,0.03374336883631701,0.026349843657262288,0.028462885311935873,0.021287212981542625,-0.045693104420410136,0.049325792181568684,-0.10233808264733901,-0.2076417714081876,0.003923596673835561,0.04476893632947594,-0.0708786093927589,0.02534965257010567,-0.016895563224661226,0.1218979432573354,-0.0722409739954004,0.01518870684880945,0.07723492312817715
IL1RN,0.022815289869135173,-0.013226639363312895,-0.018074150110854413,-0.018596840270207634,-0.02914933970120683,-0.025649639522490265,-0.020809251115733216,0.10902507858456086,,0.03097741577012615,,-0.06896531619954228,0.05943945490369981,0.022100299884280153,-0.05203248926927506,,0.01650152894740994
PCSK9,,,,,,,,,,,,,,0.11394635330207467,0.010033892486814206,,-0.02336422203962859
NPW,,,0.07982568980427818,0.018429294101280604,-0.025660698972301194,-0.026569177389878233,,-0.039914702998982025,,0.06098458076797652,0.053222064688412146,0.09313479834716405,-0.0009515116894116979,0.10021764637113552,0.08689263903154214,-0.022127789381733654,0.01848456285811115
CXCL9,0.08820263117681795,0.00391266189761289,,-0.034584709261780616,-0.006478275973411892,,-0.02516759032488474,0.006263026080754917,0.011739338467794515,,-0.04326310177938343,-0.02117813017961245,-0.02697189974352208,,,-0.02595628447238914,
ANGPTL4,-0.10182625856239243,-0.03461460955549286,0.06143048934978511,0.02121415376552859,-0.02964350319378877,0.018887706800269615,0.024467321485458306,0.09972472081837035,0.006415908068463684,-0.03731739816456014,0.012391561942630048,0.10431180881052929,0.002069383596513663,-0.04550067601941648,-0.12225009232486089,-0.022832005051906246,0.03794415379028529
UCN2,,,-0.010948680397485045,-0.023409618465702636,,,-0.0220508711755677,0.04502064585016409,,,,,,0.048667560744381666,-0.003883594320472408,,0.02748069115897292
OBP2A,,,,,,,,,,,-0.032766233382784206,,,,,,
COL4A3,0.04819514834493605,0.011003767917927725,-0.021117804171726314,0.037538151640219286,0.0008859287884243001,,,0.02242977146119131,0.010560916881276151,-0.030559433364038765,,,,,0.000952505037263527,0.06334529617134363,0.015360172793712752
NRG3,0.008923488187923882,-0.04928757285425486,-0.018301496063816328,-0.027453306389382762,0.06276064836183211,0.010462171201078225,0.07913213027743897,-0.09857505974065936,0.010590924222282026,0.03490454574585277,-0.01568940828960918,0.047788088274681215,-0.04097229595385831,-0.005561439340341183,0.08242218255806012,0.06427531011433466,-0.016739401991131202
IL23A,0.04101920251879194,0.015258176479769125,-0.020565927457626507,0.01154656668884929,-0.0011130232729193233,,0.031162936888611333,,,0.027550303038536283,0.01985275664383864,-0.034260444906057154,,-0.04024523449159928,0.09204440685144333,,
COLQ,0.004115823839311385,0.030908346456866444,-0.008931265579038828,-0.022852747339121043,0.06519732721154249,0.0666385833077624,0.00176083308883393,0.03152551867090177,0.05850752321939088,0.01178170273257808,-0.03751819781369118,0.0586006618574015,-0.07097400828830842,0.13718525839790044,0.12009567676742643,-0.026847267348413733,0.034962429852515
SCGB1A1,,0.0357045386840728,,,,,,,,,,,,,-0.03681630934564934,,-0.01309569757799037
TNFSF12,-0.042898849204089436,0.033221889614456324,0.019194209509315704,-0.029709625627508392,0.02646715781686708,-0.013993384267807404,-0.03455427743175845,0.04392993576361497,0.012121018135142403,-0.01833384054370341,0.051191350616828925,-0.024048822795695906,-0.02386197743607744,0.06719052728607953,0.013327643829360225,-0.0358345791826289,0.030644295061115663
DKK2,-0.039089643802144365,0.013060785033651797,,0.06242824541026213,-0.015610030259362475,0.00480696530705867,0.002098780975922744,-0.010887473475298727,0.00402438073929894,,,,-0.03572377644903628,0.04655512804046609,,,-0.02114344970920526
FYN,0.00589768531948464,0.006899138577886489,-0.025168486184417627,-0.045555732611855915,0.04383668580627551,-0.07221693761299629,-0.06328688442972537,0.06299578793048542,-0.006164602187554998,0.059603339605878894,-0.008089638590192304,0.09884295913973254,-0.03191458365958791,0.07738132893064296,0.11516353035471677,-0.015873797393620413,-0.019542112477527487
ACE,0.002066671921038344,4.466838393205156e-06,-0.025143378095921806,0.018236985061486684,0.035373523291494686,0.004911536344690125,-0.017481330046627448,-0.0050648474130763396,-0.031850618449622885,0.02516662155647958,-0.0006933558596301449,0.05010683549083276,0.1291648641178799,0.08425543475401731,0.09732728450879147,-0.036450370882766585,-0.04794118926961703
IL18,0.007088581230915155,-0.01829002577586024,-0.05418391482047882,0.04612554628213543,0.0772515572952345,-0.012807869854225804,-0.04799645597101578,-0.1337417284312991,-0.017121328629434232,-0.028196824982828304,-0.033377419358212784,0.0013071125736338744,-0.014800519951992181,0.07559542248335892,0.11810347079215941,0.051936233166325334,0.004629228355601203
PPBP,,,,,-0.014777322125255265,,,,,,,,,-0.050028937314535,0.06060492694747166,-0.025475997161919055,
CCL27,0.01045879060966349,,-0.026657032076204817,0.047544410900610116,0.0430651213699079,,-0.009916551013860658,0.02517329982779642,-0.04018150414271435,-0.011457607269905653,0.019593236937973456,0.05462480677946858,-0.029358890733050976,0.06496151726696375,0.03061588012419539,-0.027351828577263055,0.09038498433615735
SERPING1,-0.007236962484881186,-0.01546882809349962,-0.013933713294108648,0.014590243864736717,-0.019671284185835504,0.03264544696058558,-0.0880453869652549,-0.20182848439287465,0.03187582929268545,0.009206895301958477,0.003616745271292158,-0.02094966970380046,-0.06966484067085904,0.0023667746884195604,0.03658277862088937,0.04043222619771479,-0.141540184104309
AZGP1,-0.01618541016859155,0.10732785608147122,0.10442297993582245,0.036037290371053486,-0.01580045469353909,-0.030978327416992833,-0.016657018024121062,-0.09815868594721201,0.05578750635336221,0.009941024328761268,-0.06795846980263114,,0.07844285906700289,0.060417575851858765,-0.028161581229166132,-0.05015936820870223,0.035221580947978316
INHA,-0.05612266625548855,0.006842419798868153,-0.0357130635852787,-0.018662456688422577,-0.03737317060128075,-0.022359570054851053,-0.012364415553211893,0.04328379086718016,-0.03111791990045953,-0.005940073702048712,,-0.008469142048431222,0.06063811969821352,0.06182124350601573,0.09147813886760922,-0.022127789250577002,0.11854748416213841
SEMA3G,0.0016184107534383118,0.008795578302881255,,0.06723676767158225,0.06145812330018951,0.04443329271249446,-0.04240237238653915,0.025401499764335016,0.034797376246778554,0.008264150054761556,0.073286044512796,-0.006667204411778097,0.014321966568543456,,,-0.02041458421578048,-0.02422959801338841
OXT,,,,,,,,,,,,,,,,,0.12642772980471034
COL6A1,-0.048415483216394335,0.016523828657692648,0.018595654557808428,0.0603816914683529,-0.02301716355725196,-0.002359846705681955,-0.08158375308209988,0.311031306812639,0.06111928841914236,-0.03339649365442223,-0.014425084020869948,0.04695011625532088,-0.08701830512139018,0.053579130387185134,-0.12479769369910462,0.03719941009680835,0.11476314053894522
FGF17,0.02323779696057718,-0.010335755454822834,-0.024528564232500657,-0.029878876151901584,-0.026551744514546328,-0.03578553907172663,-0.020313405002026254,-0.046500113043295564,-0.03488487051934681,-0.020976587140720735,,,,0.07259829515756866,0.09080366969476168,,0.0826275738386887
TNFSF8,,-0.006510538609416243,,0.050416669143740385,-0.014777318294883504,,-0.0208092512935048,-0.021152444537471775,,,0.08789294623155311,,,0.0003230032298463747,-0.007953527612144585,-0.019813004565877573,-0.013132714382907643
FGF20,0.004957747778397955,0.07207267612724323,,0.011535917536546689,-0.030229648125322507,-0.022423254635246095,-0.009477137836515274,0.0056019606054085345,0.04867672294923757,0.01865558613079114,-0.026018186292840546,0.007768219336475904,-0.03514929015778526,0.07721585359481596,-0.02431263249976256,0.12306534312208067,0.019691756699190568
ICAM3,0.023165634857140505,0.028371982710751004,0.031634245625573675,-0.004194518620943775,0.027485850111569538,0.024692795542176637,-0.03085803819764403,-0.067954739856112,-0.011642281724165916,0.03330428842372646,0.02782571749409017,-0.05775724294055822,0.005355425217976018,0.12440141876562467,0.07451030773528391,-0.00409100247170913,0.005568068033983729
LAMA4,-0.035016832011759765,-0.04146232652514166,-0.06115921136466873,0.021436199190978663,-0.03221315784103801,0.020315342899862525,-0.09253245815892976,0.1617308065852678,0.0839450701732991,0.008034853886181727,0.01692540387106562,-0.01596630400307339,-0.0047753952763178375,-0.050927649178726865,-5.998318359156075e-05,0.01914514759665073,0.02824473948001033
DLL4,-0.02438279621299056,-0.033178201084459236,0.0365282432744342,-0.014026581631308686,-0.0001620761579183264,0.04444329101312322,-0.05231606703520205,-0.0937800339682555,0.06005270930004372,-0.0010328660121666604,0.038205330686021374,0.005919266994860457,-0.041269005352946427,0.060600557221333645,0.058932911600798,-0.0373921264650971,-0.09722768180487822
SEMA3A,-0.06666909434753025,-0.02340224514456243,-0.05677632507984135,-0.0018629231327450808,0.002562518063413475,0.09688594200395266,-0.04006530849674765,0.03387871835657162,0.024918872047720548,0.010726326129837486,-0.09324636304984067,,,0.10600504898048958,0.038346285212622906,-0.036059659293385324,0.02537205168818394
RLN2,,0.15039387384430042,0.09178776261835565,-0.00905071665797742,-0.02266610437807017,0.0289008349780264,-0.012392232877088119,0.0381539016511589,0.009173087827438402,-0.023244297192924146,,,,0.07262455804810224,,-0.0014561139652325488,0.06597851997319504
C5,0.01907274552193588,0.014450282017939907,-0.016280622867769486,-0.005629661515776332,0.028913183346282335,0.008794705300750655,-0.033661261104839184,0.019611322973558415,-0.01315523852595637,0.011656333467576442,0.05942750197870173,-0.054729231255634204,-0.0019015761068912156,0.1034279187321281,0.014345154122404611,0.06843734331967953,0.05800321557431424
COMP,,,,,,,,,,,,,,,,-0.023726604244412947,
EDN2,0.08572614224782407,,,,-0.01943464397607558,,-0.02844109604740354,0.10660149091727891,,-0.03938777185009067,,,,,,,
C1QA,0.00754380120054455,-0.004845605205164703,-0.019783148844180032,0.01984739766770369,-0.036156750121291534,-0.03132536815373559,-0.11852540319963203,-0.11401956942096504,0.00990708653772256,0.026657573965080044,-0.06673434675928748,-0.03366512681787084,0.013735941160434856,-0.016642258802075573,-0.0008570253735533674,0.0026625444889142647,-0.04992686101941125
UTS2B,-0.013155367612276342,-0.013665357602453633,,-0.020042330657997993,0.028637903727314576,0.14803164273688726,,-0.013363832481401326,-0.018182990984529863,,,-0.01926591129766705,,,,,
COL9A3,0.04514824293901861,0.00012727322821532716,-0.0215935327968777,-0.036390938660364365,-0.006535869021379433,-0.03616664003960907,-0.06091020945529364,0.214547835014171,0.019903438507046435,0.04105887725268901,0.055352010609357405,-0.0924822064766317,0.06749563906881138,0.19855635225674242,0.13918429504747754,-0.07190775946746769,0.16137937545762346
DLK1,,,,0.049192284484884594,0.15256152268931683,0.02928043908887971,,-0.09276866588045363,,,-0.08804566664392488,,,,,,
HGF,-0.0385992453975058,0.003540968150428729,-0.02497679370971172,-0.04491550994864775,-0.01720153599271027,-0.002857396511250792,0.017766513927398763,-0.0461393066450805,0.07599483890495815,-0.03540364795038971,-0.05767121855283163,0.06393637634627629,-0.048180139676930606,0.09565508699263058,0.08616177394920559,0.03823073181137753,0.07331500070269259
P4HB,-0.005858220465583852,-0.004782918775627356,0.03956516979588211,0.05493158637855862,-0.018210572740653852,-0.07204842454611328,-0.11213973403690232,0.2970176598990229,0.021494997780073976,0.03274065467670715,-0.0041269534260938365,0.08034379993682933,0.012580364619778628,-0.015556592309796769,-0.13352876927655133,0.04908719556313469,0.14381431049639146
ADCYAP1,0.012708173530930065,-0.0006188745084651711,-0.026138808040743613,-0.0025360345015823186,0.02778693837988724,-0.012507916732780013,0.019932731596121862,-0.015540918550472084,-0.03712513294765275,0.07219338277968054,0.0995896212419236,-0.032765189280083165,0.031406051762607703,0.10094502428562363,0.0986848005061467,-0.03994825044052246,0.004399092769817068
GREM1,-0.010215552792628457,0.020942191813707683,,-0.0030262141192308172,0.0404685352264635,-0.03167767551974545,0.027789918461089105,-0.046566492880838306,0.010046592698764019,0.07096467588149966,0.01971358388448848,0.02993580880378276,0.0844283488646667,-0.0062334520067932634,-0.022643676626235974,0.038315931713204916,0.04988843721768635
EGF,-0.013368268691583376,-0.007829974062988286,,-0.020492848969956463,0.019731031311223262,0.019449329481583285,-0.029179554837376855,-0.019835060872768942,0.030046363206326646,-0.009004228968310247,-0.027317576407996674,-0.001450454419822597,0.01038901971043657,0.050192066407783155,0.008383047154744628,0.08894497037176802,0.016045761680828736
VEGFB,-0.0391562039241316,-0.008435337461220974,-0.005098205875067973,0.0012005724728408446,-0.05617998150153898,-0.028769340782054672,-0.07125199237501376,0.12035950644966768,-0.04241132307524942,-0.05872594869093692,-0.00020098327433059747,-0.0025383186149107546,-0.033390578176336526,-0.06316567560880322,-0.042008364254952815,0.052270079217258486,-0.050677069248731534
FARP2,0.035613740067020484,0.03674107160123222,-0.013247742071548694,0.005842812498743081,0.017439262202384773,-0.007989057395903654,-0.04973942192462699,0.0024632796841897635,-0.03424271767901356,0.009633081240954064,0.045957236113474915,0.009748070165192467,-0.003503438108873753,0.10507066592753037,0.027187880536165207,-0.03742756834054065,0.04993006738131433
BMP3,,,,,,0.0436832598674687,,,-0.030506277223833547,,,,,,,,
IHH,,,,,,,,,0.06686754945254196,,,,,0.04994419016861418,-0.0215848588045828,,0.014235897704894078
LAMA2,-0.06972845966996136,-0.04166535037585847,0.04473896705421863,0.06839918672385506,-0.029258601523265624,-0.026363496832932078,-0.0697975049558231,0.1026805068434673,0.007358697836907185,-0.00019918056748651367,-0.00934439703120723,0.06271790065198342,0.0972306685835374,0.0015458320416929404,0.078946604411933,0.0777258905465053,-0.06830697816848562
SERPINC1,,,,,,,,0.006781523779253077,,,,,,,-0.031405747202720165,,0.035215534999310766
NRG1,-0.021639355165237982,0.005937784040183794,-0.01680948848886548,-0.047049025882054216,0.06414484637446653,-0.018218908324302376,0.04507708487965143,-0.046347784347870964,0.08589672132512896,0.0876844061231592,-0.026890798654961853,-0.015484861143514338,0.08786366209287591,0.030212611006109617,0.029228098629124344,,0.0355108056028803
SPINK1,-0.023579097096355656,,0.037139897579721394,0.05114141110691583,0.003057312974616508,,,,,-0.023244297192924146,,,-0.0379424122553659,0.030459908011361933,-0.09665641651672567,,0.08259432396558404
EFEMP2,-0.0017662893020495322,-0.04072594203273503,-0.01579914845720732,0.03140595659253187,0.014235121498962094,0.004410592167090636,-0.11060907848066845,0.14882978539382719,0.021486926288980954,-0.024849704325097196,0.024175252987558626,0.014460799742988716,0.015228580156343255,-0.017699653418587778,0.011528303339066346,0.021818744667339168,0.11199132900374673
SELPLG,-0.01037052378162659,-0.026612049723844417,0.0016121345756731009,0.005378263420372028,0.04117091926416273,-0.045773745420609836,-0.07507887525282442,-0.10697034666586784,-0.01917200051164334,0.01963106688035585,0.04145287325425994,-0.0429914913676747,0.006911259994517042,0.1469806472666624,0.14636290637164998,0.09692813322734783,0.022037646986588413
GDF6,-0.030695905894927922,,0.10007890585820192,0.0013195872978754933,,0.06124868364608243,-0.026724347284982977,,,,,,,0.09795588317541686,0.03687961845149709,,0.06977992008362387
HLA-E,-0.0005055854975602385,0.023436655806041026,-0.024739245628323497,0.020202432735386792,-0.013256482289842761,0.08019235929362836,-0.12910877586267752,-0.0658262925542619,0.003033521631178679,-0.06943468185384488,-0.03907898964401076,-0.02604557271926251,0.015960465834489394,-0.06020562204670344,-0.0836680232822828,-0.008949869180794167,-0.10197648397176837
PTN,0.05225388917069795,0.044650807880038355,-0.046199078202205764,-0.05520194077218417,0.001822271838088089,-0.03165261841438964,-0.0958843906470379,0.2774057527069647,-0.019809995999579257,-0.033659419121275375,0.001043325762007469,-0.14359507020629478,0.012439623335803566,0.20380375009223975,0.1902751136886163,-0.0021906862673588185,0.2222619504962491
CD274,0.02805884919544075,0.05693034853230232,0.07343980114665734,-0.02504093243587187,0.07865789250310869,-0.04374603432572455,-0.04444139702510249,0.021329909733547318,0.07039871736595125,-0.002578184761210125,0.016075913438192285,-0.056415163218235746,-0.023564506596690966,0.017262430769745814,0.09309709695286782,0.011101539337136347,-0.0493218785188184
FGF10,,,,,,,,,0.019312251849782813,,,,,,,,
CD14,0.004247793125126007,-0.057515641615038283,-0.0007092124476990937,0.00597450914281013,-0.04468271707870952,-0.0009872981190420591,-0.029619917908580738,0.09876565687087807,-0.05313216411128102,-0.011453376870770192,-0.08091689268169669,0.023565803391312107,-0.050265739199306096,0.06677795533748,0.0674860345897797,-0.015084231569782265,0.0738804161333709
SFTPD,0.002157662790891707,-0.03673148332826759,,,-0.016595308350031993,-0.010057500608430522,,0.006682140622409574,0.018859633324141346,-0.039301464522008535,0.05822704017179144,0.20677885193286247,-0.04148407725747242,0.06028866491355693,0.04585062640303892,-0.04301402836253116,-0.03150970120096901
SLIT1,0.007751920838235331,0.0018289363017914358,-0.08211380717364766,-0.01065734425963037,-0.016828657413204016,-0.03723384045365777,0.02670195180381019,-0.06362074185037632,-0.006154380833986541,0.055042728557372286,-0.028878012240182754,0.05473182713337848,0.057010970420886556,0.031142308187436137,0.08459341904631933,0.03925142511451766,0.08872310043540726
LPA,,,,,,-0.019608105078127987,,,,,,,,,,,
CNTF,,,,-0.0237547354787454,0.033780317766740696,,-0.027960454336636995,0.04632523065172611,-0.011612757477565828,-0.026989109535666987,,,,,,-0.020414592271504654,0.01832880853556726
BST1,-0.04656410277879578,-0.039975273966366985,-0.015660546400081066,-0.01999154028322233,0.08625444794012965,-0.01996006930989808,-0.03992882708410157,0.00406895817688049,0.05023736944536033,0.0026892834830567584,0.07329035043233566,0.019517422941646156,0.03348650162574014,0.10867273642538743,0.12662835371300118,-0.024725488712161313,0.08016456594014096
AGTRAP,0.0034739061583303793,0.0009029883423912904,0.007120446157624827,0.023519541923296507,0.022909755699086282,-0.02993032324229366,-0.09727783622364883,-0.0648592476979228,0.030209421628514564,-0.009677062859706802,-0.10880848714166752,-0.059211711242781295,0.013175450170251733,0.027838009654768583,0.026876727183138154,0.05028826542210853,0.025280951447410174
LAMC1,-0.0369396394393726,-0.011534871169507473,0.057461770697360234,-0.018486788300078535,-0.007778955420315925,0.032130715669878,-0.093601119117348,0.21231608805072605,-0.02098939894472946,-0.015430412938725182,-0.019805953035372276,0.058513340037322246,-0.040927932007734674,0.09515842646061394,-0.008807098783851575,-0.05382430900342892,0.019297107062340453
COL6A3,-0.024543096137379573,0.016411213540250796,-0.007686025827131244,-0.0066078222707711045,-0.029563025471566914,0.023125522653132318,0.020293689044439362,0.0555866327986234,0.038339011052278466,0.012674378466789812,0.08562839637195047,0.04535577129114521,0.030083738178886873,0.008235827638498524,-0.09260739015327578,-0.04787801559663502,-0.05316937461236232
FN1,-0.03047307704913877,0.054792257255053406,0.037109445532591004,0.0059535051029735615,-0.056621804154868824,-0.016275002919162947,-0.10529456452527222,0.17034834384298092,0.038982799144226005,0.009301935078838669,0.02916117815168287,0.055958284410993694,0.014465328413620984,-0.11210269952751963,-0.14512597660233312,-0.016582273344480866,-0.10081498666792608
MIF,-0.05654201256251083,0.005940005861638278,0.059437314719747156,0.03637459319840933,0.04086093074702656,0.024866653460918115,-0.0076107867067970476,0.11872988911834546,0.001858993268124029,-0.052729235931827836,0.15021925117850998,0.027813673044931063,-0.07874167459721212,0.07631833410668974,0.03720610889055039,-0.011552198537731378,0.2044465823249729
JAG1,-0.022720703409358247,-0.009130962957099507,0.0634291685448119,-0.009398729695173145,-0.0007061624214982626,-0.031413498608929565,-0.09350981411507193,0.19570744611121058,0.026844465082246863,0.016010792111286188,0.004100050706008637,0.006203677144154985,-0.039727957168983544,-0.0177762008593509,-0.0503860592047478,-0.0036124742202960315,0.04379323186259752
NID2,0.024806605097281578,0.07829001542176053,-0.023692363908799998,-0.016501706978753132,-0.04068057115051202,0.027086358826334332,-0.07815845897061131,0.02800670449135502,0.01751639842530302,0.015343544066114033,-0.022610566666214995,0.00608577431970985,0.06792164973332697,0.007789712475596452,0.04649050106226374,-0.0789561042546203,-0.005388345006281653
EFNB1,0.03239543130979135,0.07998561579239434,0.009023464332809084,-0.03697657641181033,-0.05716087858938403,-0.006356013980483956,-0.06920887588696546,0.014401700709632757,0.06131270288539983,-0.01777148056323588,-0.022487928669619676,0.079837825207486,0.055038752791128354,0.0746631145615116,0.014281133677117313,0.029723876608385314,0.03891477866944371
COL4A2,-0.006426665235879705,0.08087454038347412,-0.028542106943037136,0.006640337410212372,-0.0049494604077701876,-0.025098358617847094,-0.09373877891953394,0.2688984106364911,0.06563804898529917,0.0010903956365676225,-0.0008090035888129591,0.00560186325525153,0.015878733723792095,-0.014508869344611946,-0.07102817641429937,-0.03347789000396519,-0.005513751439947971
SPP1,-0.034314394658903194,-0.008537812453132848,-0.04149218171045984,0.038448489100498216,-0.061177298498507164,-0.0765625838064314,-0.11847533932158404,0.14273251275913257,0.02322970850824951,0.021291045244238218,-0.017909623982870385,-0.010323157862588394,0.0607726062775115,0.048189303301016256,-0.05255767837286118,0.08696391167412293,0.20081618353784209
PODXL2,0.029190547967192778,-0.06401373419690932,-0.03542389026864948,0.002688575752651014,0.016356245086262468,-0.023542672202506124,-0.006160165952189353,-0.05988387402495684,0.018682377616656892,0.02506468753037461,-0.0086034974346156,0.044462665771158816,0.08504724996061541,0.07042860292225961,0.12109175650714046,0.027045426572022323,0.02776870085929313
IFNE,,,,,,,,,0.020622862351374845,,,,,,,,
FGF9,-0.019659707526701715,0.054929892233615184,-0.02161701988143162,0.001779679135660558,0.023175950078996387,0.06283680788737613,0.05816045615399871,-0.08691933516852987,-0.03193440719171254,0.029345511332274785,,,,0.07713438329864815,0.05359390278612621,,0.008065743756062739
ITIH2,-0.012964826606396015,,,-0.012693163633568398,-0.02252171127306782,0.0797549334638521,-0.02722497535771185,,-0.025105727195044787,0.03883519528364514,,-0.04839426409604862,-0.010980926396988961,0.04872702193063483,0.08226113181067377,-0.03215276058464427,-0.058818776679289204
ADAM10,0.023081720526423176,-0.004950458407560683,0.041537675977837106,-0.0066990382890276595,0.013909412880603093,-0.012175495074186804,-0.02604061160862787,0.04810398006493228,-0.02871674907892841,0.03092839648774841,-0.07326856823193477,-0.004729828075171015,-0.011102078427579768,0.05565263259224282,-0.004957758165030768,0.04065035727055284,-0.03367806943246414
CFH,0.011865006814658364,0.04824284151112322,-0.04013588355533764,0.007863971116992633,-0.0015456361193501085,-0.007463315689114466,-0.06873003066008933,0.06264671562090685,0.04314127085770742,-0.021269161004121483,-0.08590281721298476,0.06458404729068858,-0.00523661691434494,0.10875014180378703,0.08176737544618276,-0.02208383043805384,-0.04473946339166219
COL4A5,0.022439891174170796,0.00893430025969935,-0.037914644232543045,0.03007472180281705,0.03046217623162349,0.023167164820457206,-0.08019665189628497,0.13498630685966861,0.014634616817398234,0.048783422916589055,0.04127385218330561,0.019737338427734792,-0.039430287363019706,0.05442195295818236,0.10733000083219876,-0.013864514285166673,-0.10808203855594387
LTBP3,-0.028077650139015833,0.0016074049691273064,-0.027181587997992772,0.05907709868106112,0.04750237108871173,-0.012869122908367827,-0.04913932230695067,0.15153709582829716,0.041298857246656516,-0.01647165173186886,-0.06382956692658538,0.019740741428744147,-0.014795460835544975,-0.10622957872901646,-0.09547622355741932,-0.012351363047264464,0.016756497883122532
GNB3,0.015080091534119268,-0.014129263985424046,0.014276681805869952,0.03676500272583633,0.022800201635611205,0.010652016874635779,-0.01314144243441124,0.09050440554770567,-0.015782380716926902,-0.038743134466939305,-0.03383768530854507,-0.01954836800232286,-0.09193971974622626,0.07398107702495312,0.038659258232027496,0.07511628641640879,0.07322949948275208
COL6A2,-0.059602842350737206,-0.016285646327728696,0.010371989661347244,0.02926055991671055,-0.0294460877921774,-0.025056387765071568,-0.08162989686049311,0.25208732086503155,0.02775426391224102,0.022201309479878372,0.009410192418276323,0.057808209985,-0.04636175885140829,-0.024356521811420208,-0.09970475469373755,0.028379412586975208,0.03997497024705006
PLG,,,,,,,,,,-0.03097833086468107,,,,,,,
GDF9,0.01535881518562506,-0.02251519680666914,-0.026827892476381177,0.0025436663057146077,-0.03943572990700779,-0.003409385695331664,-0.031589003791977,0.04494047116833432,0.015705815826629534,0.05403021020581132,0.10815028553181723,0.11846063640480199,-0.04981322935067925,0.09841114213915092,0.09999847499315516,-0.02997036062478649,0.09107704129744802
NCAM1,0.05586605108451486,0.01586067881147957,-0.031401443376734346,0.027526966067617512,0.002335614956114397,-0.015074074439163379,-0.007592938797803552,-0.13057561927049022,-0.032403373358521455,0.028499264364038587,-0.01910968489479794,0.027535465174909853,-0.02048781850866897,0.020532792798600416,0.013083395808197267,-0.028942481890899454,0.03070082809248201
