,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ALOX5AP,-0.02223009514253389,-0.06654391536416707,0.011024165664240314,0.03406958906072135,-0.0943309016811873,-0.07875488557514143,-0.05589670936723303,-0.22626699698465297,0.04981041081472789,-0.03092872049171258,-0.44543801366782093,0.013939022067680962,-0.1068554350223738,-0.07991857299382327,-0.04570880377739541,0.026753679666866537,-0.0642120634709756,0.07066105234474426,-0.03649782347467603,-0.16356862874913136,-0.009721750898446676
IL1RN,-0.02248316229194603,-0.0505451560186981,-0.008099665511540576,0.01298426881023283,0.0011907024524077956,-0.06004447108618114,-0.09381983728294614,-0.04602334131246718,-0.048800747536039156,,-0.1355581816610033,0.031477543365706746,-0.014205502561590764,-0.05976433474025813,-0.050596992438534195,-0.030784867088469888,-0.047132789201805456,-0.03506153969429224,-0.019693943932884053,-0.08974673260585353,
PCSK9,,,,,,,,,,,,0.03104439909463436,,,0.0744733882493782,0.03765040053131347,0.04350546021225713,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.07744771385571493
NPW,,0.19491177756542197,,,0.12202546339295145,0.10204680680344975,-0.06523776816410368,,0.023405517950869675,,,0.011430514275537415,0.08360235161186312,0.06366008850366146,-0.00527542715604514,0.024905206774408134,0.042138370156404335,,0.055672456507625735,0.020882228247884882,0.04977336304873864
CXCL9,-0.033432722595677984,0.024298989354415514,0.07816845634438813,-0.014722429553927174,-0.023473665698603662,-0.007741204950007166,,-0.042028443945878007,-0.017960969085867425,0.0017997564669692786,-0.06705800803547275,0.005634577171458133,,,,,,,0.01549670278087086,0.18803662910996224,
ANGPTL4,0.01600704664011897,-0.12199264390617276,-0.09187719117406737,0.016791659113160932,0.029043506267386134,-0.05116775557977166,-0.08798137288519098,-0.012219920798508326,0.05519129483165296,0.00868077659232027,-0.05058890633379837,0.04739883861495014,-0.10152181317150047,0.04230890865388939,-0.01004734321374426,-0.041072217538857814,-0.11674926219925025,-0.02921397081264389,0.050290868205581374,-0.24905528737899854,0.0067749829000299045
CCL11,,,,,,,,,,,,-0.01684634463193287,,,,,,,,,
UCN2,,,,,0.04345511368760146,,,-0.040654420675930364,-0.05074892595894674,,,-0.041015834260169304,,-0.0088165459273468,-0.04181931969621081,-0.010276966812900173,0.036882211510492806,,,,
OBP2A,,,,,,,,,,,,0.04245520520538993,,-4.7044655141541005e-05,,,,,0.014851426111076281,,
COL4A3,,0.06567569109338217,0.07142058222699887,-0.04095093348116057,0.01039519325425646,-0.09057592877599427,,,0.030497031556627426,0.0342040384766951,,,0.015015989692461928,,,-0.030851030643375413,-0.0028868897923688334,,0.002563704469207764,-0.060537603736072004,
NRG3,-0.027926901014645577,0.08984144240168049,0.07647976622917517,0.05739392244598164,-0.0375889331010531,0.09043596520793214,0.15378133976558075,0.14398291983869166,0.04419827435717128,0.054127767127608306,0.25581907136892834,,0.21961893751280923,,0.07533673525310348,-0.013499044770409207,0.16502805124808587,0.12180912173633454,0.006176722893495906,0.1523616557955996,0.05885135649217887
IL23A,,0.04988718650284484,-0.017054548651330846,-0.02241590144787222,-0.026076169262417168,0.04626466592453489,,-0.02373785068527279,,,,,-0.04446811518911614,0.03132427633157454,-0.03364281212577523,-0.04129798245706668,,,0.13249827613181958,-0.05481522168312345,
COLQ,-0.04102202220693448,-0.046408731857719585,0.08912775596413708,-0.0412894905534989,0.0008770767183998883,-0.046859938041503575,-0.03907556666263294,-0.027009051737017883,0.05900250989894107,-0.054387685642398355,0.12502368361577723,-0.0302088546694901,-0.02415288054938585,0.023302199000166137,0.055325655714823306,0.020011824152874794,0.03197026372557448,,0.010029951480866684,0.003416093624857194,-0.021373167821995977
SCGB1A1,,,,-0.0170529290293085,,,,,,,,,,,,0.023344504923213293,-0.016361453313590506,,,,
TNFSF12,-0.0230302596015186,-0.04621411234276136,0.05459895940830086,-0.009026040384158995,-0.035705054702916614,0.02529355398339087,0.031458761486586696,-0.1326230398725723,0.0006709285524571535,0.05018274894954504,-0.03533209633887456,-0.009385210132341325,0.0902665415708926,-0.007962387971682928,0.08750780604181409,0.009826144970660377,0.0461878118487498,0.007738333302285384,0.01666055754588548,0.05515024878709883,0.020910221697090194
DKK2,,0.013013997421129363,-0.025082849447141512,-0.020011380091331587,-0.022205435492753802,0.017843807474077083,0.008224935626575563,0.11417792601862806,0.012296847380709939,0.03969500353404731,0.19847788609674996,0.03981535131582923,,,-0.039713003956541364,,0.00234547776819937,-0.01340229687422599,-0.004828667629949849,0.003365662138689943,
FYN,0.0014433139255403283,-0.019857653960796695,0.11834971015670691,0.03366675305781209,0.0330660904541349,0.033990640358031794,-0.2980289145209023,-0.18820220965247988,-0.05430307054275324,-0.01889002092629587,0.012365105122701225,0.006622772904082404,-0.08311555622266553,-0.06110527757999447,0.07507807412909931,0.07321359525224311,-0.0074731339423341064,0.08892131301378783,-0.0009346169632814577,0.055209410346269396,-0.017162647391153894
ACE,0.037263281132269094,0.033505750586997486,0.05465970419129296,0.048000335840151426,-0.011022758907936279,0.02409774475079192,-0.11993606997543224,-0.10672091995090117,-0.02800728417947115,0.04645087478142636,-0.012928977217806894,-0.0503170700848504,0.06368274773354726,-0.029478248510814806,0.025136893293465048,0.043874395152566255,0.05932814728501141,,0.014973464572518656,0.1611694293701588,0.04538771344550384
IL18,-0.03704738334468598,0.03339120677230934,0.0080537046092224,0.005759618854711594,-0.009450979564605552,0.030787699411134975,-0.15163148164849466,-0.17669648768493476,0.08639282648006114,-0.05021106985246354,-0.23107890917212068,0.03482681795916621,-0.005488908133892907,0.0384498318907348,0.06390238173290612,0.07787188639925159,0.06783402845862187,0.030028959485931254,-0.01456298629635724,0.07448872038068155,-0.10178989252032322
PPBP,,,,,,-0.015408488320087262,,,,,,-0.022107603961637,,,-0.04119238806895481,0.0091436573218397,,,,0.04922357166396353,
CCL27,-0.025591454930003706,-0.06319716088084693,0.15376931765427318,,-0.0011883647171740353,0.030585123705566063,,0.004704431121338434,-0.011894716900890496,-0.012262800622748414,-0.025676453654685415,,-0.02348222664281856,0.05088937788936123,0.05465081144653161,0.0675740207947758,0.017766215595305678,,0.0058244326035428295,-0.04568461137073597,
SERPING1,0.0022813814004270998,-0.08240094910885425,-0.033595163609793206,0.04909001763424408,-0.023318150393105808,-0.11020806215216646,0.005517925971997905,-0.20102161492329584,0.012161921961981065,-0.047212891678639485,-0.374075782236172,-0.04533682280339107,0.167758367564976,-0.038861999070863164,0.011787814279487887,0.043485880985345976,-0.031908880551218814,0.06156295063973584,0.01339399923440973,-0.10714438442988151,0.06910532945415217
AZGP1,0.00142952181488919,0.0333839715971415,0.01291430159527089,0.017628565060669982,0.008018598662441515,-0.14340654080096382,-0.2695641990625437,0.12146270013922043,-0.046984923041269576,-0.00017096211875241812,-0.055740261081943014,,-0.11923281670342767,0.0528514000700678,0.06704289967601355,0.014237047498079943,0.007491723966960439,0.056244833096601304,0.09339161221966798,-0.0465562778258182,0.02409507816301039
INHA,0.04303049476646428,-0.020283745517408025,0.04205674635754174,-0.026131700021693714,-0.01734223450738473,-0.031268568188618014,0.04460609004096407,-0.032212058990263095,0.013037413243757285,-0.005949041629449493,0.07925689727355686,0.05450582447219906,-0.08115290722898628,0.008773534659138422,0.009541374361928607,0.06303331532362841,0.11205792176101437,,0.013381259488686953,-0.027467395613305426,-0.05269502539831276
SEMA3G,0.12685163697084686,-0.022377765218884134,0.09434062895478167,-0.008950889123362275,-0.03365020210411879,-0.03314368436797141,-0.06293987065446081,-0.028606198373760112,0.024598818561571287,0.031261031373826534,0.07644038577463479,-0.03260565079830905,-0.02574865006740684,-0.07911656800337333,,,-0.06135553325430228,,0.02646763026728907,-0.04065144792075202,
OXT,,,,,,,,,,,,,,,,,0.011935636164198505,,,,
COL6A1,0.058907301952902495,-0.10687245954636969,-0.026856498583943407,0.00820091497312825,-0.014790934104423897,-0.11577594659989025,-0.20060301523602747,-0.22386282397509782,-0.21260804906406844,-0.07003340445700192,-0.05029139888701171,0.05412520342752795,-0.20048394839532116,0.06360047854527408,-0.06796700360768625,0.017846799788534963,-0.025883127718300394,0.02553134119186423,-0.02086763714708809,-0.06361367176224896,-0.01781985179461753
FGF17,,0.10437529549051656,0.008293983755503217,-0.018701204437147553,0.017203432587427646,0.15485476350709995,0.06068573781231698,0.15588105877268443,-0.021332277828923163,0.03153563802034486,0.10014641976406255,-0.025114592141911488,0.04992032912841902,,0.007218434013129838,0.034843663907161544,0.11106258274668988,,-0.008117519663497948,-0.020958751161925325,0.07311810624492696
TNFSF8,-0.02778468917552467,-0.03771708482337149,,0.06346230507062423,-0.027914747667701002,-0.028515701512612433,,0.011004309017898013,0.028864877753698334,,,,,-0.022885181807889707,-0.04469684172957799,-0.04270687583507555,0.014444756182097247,,0.024747951111547394,-0.04345214858527705,
FGF20,-0.01026004507871421,,0.098949744861599,-0.03945797625873697,0.0077554543318747475,-0.006844760880920658,-0.033895305129880135,-0.029804948129680663,0.05501273373100358,0.0027459521441081667,-0.06076788577208416,,-0.04867119639867934,,0.1651048519238099,0.02791198628500234,-0.007001507176684917,,0.11254800912115959,0.033467290766376306,
ICAM3,-0.022696585934552774,0.004975287574864115,0.012144600651601651,0.0045679711111840625,0.008658944556153982,-0.009862611172701166,-0.07715102988951832,-0.054981013943324185,0.00012647711468822954,-0.007135710595503707,-0.03840991145409297,-0.01879978145920663,-0.03374105688855577,0.07530064610088741,0.058334791515930344,0.05583173751397401,0.03672737515815579,-0.021947741902997926,0.00794109923157221,-0.06978029998959809,-0.011758944833998215
LAMA4,0.08186242170238223,-0.0660799516578789,0.02382404504073964,0.008221274025174191,-0.0068273575317120165,-0.06654231142442633,-0.16845784484303084,-0.17063044894091836,-0.10916942689683641,-0.005863210473631904,-0.11182129078458616,-0.06910836502867813,0.015761775182233036,-0.058723035999165306,-0.035377733471080725,0.03157186641097682,-0.017967895283279675,0.13588465403171276,0.060571850590885164,-0.06521961743432346,0.15718606598356102
INHBE,,0.0020465796393519275,,,,,,,,,,0.025062563732066254,,,,,,,,,
DLL4,-0.010615271140897773,-0.019697743684851263,0.08053298889003611,-0.006892268593404486,-0.021695452726085442,0.051539511762480644,-0.07512928927258919,-0.08065369222099149,0.00030058288775903575,-0.047808489143480015,-0.03025555141190572,-0.057570772899477166,-0.03974888908936782,-0.026478313503984552,-0.04060777915223435,0.030420230874957953,0.02693869157836398,0.001984719052401454,-0.014064516919470303,-0.021730574829369853,-0.004198950439491049
SEMA3A,-0.01489777586197274,0.1138347175464688,-0.00879753553613825,-0.03116405585386974,0.025437335061633138,0.030183668876097084,0.0264813882340945,-0.01751137847382711,0.0038425839268738608,-0.023585454600026968,0.24175471151138658,-0.05956308422647697,0.16885802522149324,0.20871453025132725,-0.03065893525202288,0.0002755603286226728,0.0036743323449731327,-0.03623655111452268,0.038438806738856114,-0.05808029006567479,0.018572574356198364
RLN2,,,,-0.01777715494403844,-0.028171360700148716,0.0943438991120869,-0.1011880356945062,0.014073597334578268,-0.03785662467224956,-0.009851865239464292,-0.07465003456759949,,-0.029302266393919883,-0.04352851790825715,-0.030907757494006084,,-0.01837298400914901,,-0.03811337652435635,0.0949156628954856,
C5,0.12442631886025786,-0.003340060328586208,0.0017104576351696537,0.0026150124102459747,0.012410246573501855,0.0031513163534727245,-0.1286010754160073,-0.09754370681473215,-0.047796518555093113,0.026049737932775673,-0.027929453763669506,0.017076569878235342,-0.059738645025807564,0.09260446902165732,-0.001505393613850011,-0.02025753156411773,0.04558476237775624,0.019458885445645932,0.007247842234280735,-0.11066385300650586,0.006558294260952898
COMP,,,,,,,,,,,,0.08783410647554639,,,,,,,5.6381800011694675e-05,,
EDN2,,0.03494875941022592,-0.032121577035205,,,-0.017120219017466555,,0.009193153787548671,-0.05253429212197783,,,-0.005786239822553381,-0.0375309063637639,,,,,,,,
C1QA,-0.03460802468331055,0.0505645600438271,-0.025811421587448626,0.008952886638771076,-0.08245018327689053,-0.06213816591421215,-0.2660330160159589,-0.2086819648914113,-0.037419304190633294,-0.01984703776010763,-0.4627968071194543,-0.06041155465931942,-0.19113086047535552,-0.0917778278314748,-0.016433107150466787,0.05548236701933895,-0.013889511927381129,0.07214490045913038,-0.08567639280465099,0.10955681067773414,-0.024554181644958553
UTS2B,-0.023561993323692184,-0.04056007558838452,0.005155959632066775,-0.020221959274993345,0.014392969899992074,-0.0312764299136016,-0.0006253502860354048,,0.03400508602163083,0.01653989091856014,,,,,,,,,0.017638406458015957,,
COL9A3,-0.0002442274644023331,-0.028634806437305246,0.11026958994524957,-0.04261405845537135,-0.03881513175344646,0.0996227789942263,-0.28162891394864037,-0.19677840327838192,-0.13067341811723326,0.027532200147381464,-0.12049091512150968,-0.030003610488024943,-0.20781327982545916,-0.0067294411627060536,0.027387876883671957,0.11830645405085438,0.010756489099577882,-0.047186957103848445,0.12506592388620622,0.08194069663746982,0.04907718309809323
DLK1,,,,,0.04282896159913239,0.0941921706178466,0.06768783071300853,,0.09634940817914572,,,-0.03663344247789135,,0.08924958600538342,,,,,,0.02635162878721877,
HGF,-0.030239018236794053,0.11988691673989024,-0.002083159363235468,0.024039407068973662,-0.04617246500404131,0.013810448550375986,0.01800176309497139,0.050244639328205117,0.056169277812682473,-0.007645207902245718,-0.1816957432917063,-0.011227653906985874,0.06967803747363596,-0.02340056594771299,0.0837540107587844,-0.02972187573672468,-0.015368468230787549,0.057531456773470775,-0.030013115408030578,0.052278063949466755,-0.0022011371516290888
GIP,,,,,,,,,,,,0.033217980304644595,,,,,,,,,
P4HB,0.022689936891219963,-0.07064661691317134,-0.0479079188820685,-0.0056775928392776035,-0.01893084211124875,-0.1297506979459371,-0.287175033813916,-0.22415674665952373,-0.16060649675770272,0.021612166927684074,-0.2439470553056888,0.007452613029417964,-0.09899815863928806,0.019646269555133596,-0.08235329108049592,-0.019714730982137073,-0.05860436458452284,-0.04685955932078096,0.027980013529437107,-0.21162018367253577,-0.044558037128036146
ADCYAP1,0.0090529411325589,,0.08061574034930542,-0.025121335497782487,0.08821300360797948,0.04402782417509649,0.10154877147170525,0.15398720715588465,0.0699275178343036,-0.013419435798475569,0.03807223743716093,,0.1791619958542262,,0.06694810657821411,0.008839738509891773,0.07025254669688082,,0.09050086672495979,0.12113360496562725,0.11696254955156088
GREM1,0.019308525537642306,0.08870355654565051,-0.007728246939367807,-0.04867882949139917,-0.024348887402073475,0.11969832322451456,-0.15721988713829663,-0.04984369559248742,-0.03205520327490313,-0.04177326504602606,-0.20056438809350008,0.019898464890150586,0.019936340209470764,-0.014147442588324701,0.028443020799971123,0.0009454568434316901,-0.04031676579887933,0.0958533479856081,0.006964629299461033,0.050703144345560995,0.0032850862612149026
EGF,-0.01620359753861759,-0.01597303128456239,0.05265185525249369,0.005736947623715422,0.021319727164591747,0.0038321967320565104,-0.08175737763342657,-0.05695751303469602,0.02234995440686816,-0.00022158055160674238,0.018400655710575566,0.008151991768838499,0.02636763724512963,-0.04967247180695966,-0.03778983108874777,-0.03722352730352977,-0.02692606685023525,,0.09828737476314633,0.0015288021926759456,0.07847425331196162
VEGFB,0.07772309627148972,-0.08852434544602632,-0.028704643099104744,-0.003402841280490729,0.030402710176145948,-0.0642265660942881,-0.13981680410127753,-0.155735570633391,-0.09286755435635728,-0.02060968453031267,-0.11425274805490081,-0.03724485170938456,-0.14210871261289654,0.10503348788305733,-0.016603694159595922,0.02633336943988096,-0.031524124590100865,-0.0510967790398564,-0.002073828607346491,-0.05533388637993166,-0.052224407694422686
FARP2,0.0794444166591877,-0.018050595804943285,-0.00036961367513002364,0.014540402635672897,0.030016630232399834,-0.05000358544203664,-0.21965707616427793,-0.11873354366932386,0.0070081085818205135,0.017854277132557498,0.02777846315283905,0.007111737544147933,0.012153099110703851,-0.012731546050025995,0.05803162433878327,0.0029109172516093187,-0.05983513477954826,-0.009192757064716237,0.05964537174685134,-0.04590745663346926,0.038025334398671645
BMP3,,,,,,,-0.011212676742123256,,,0.010773630879979382,0.09552495213022823,,,,,,,,,,
IHH,,,,,,,,,,-0.03074134520925971,,,,,-0.04045886089906273,0.02157108564511539,-0.041133258118132225,,,,
LAMA2,-0.019588444701938042,0.03191359511568192,0.011037238934771074,0.05378126521311831,0.010153111973147002,0.057343275790974896,-0.05989010515947424,-0.10615620336413206,-0.014434350056805576,-0.03303043701889849,0.0062282528530230325,0.012278787280392355,-0.05603152056103446,0.016085702031829165,0.030502200648287802,0.1035012094528024,0.01080397813446682,0.020944523929440413,-0.026865796215078192,-0.0885650720732312,0.022817710314664476
SERPINC1,,,,,,,,,-0.03385191043019821,,,,,,,0.03000840586340087,0.03171214662867972,,,,
NRG1,,0.13116191606278693,0.04657949597379296,-0.01988705149382909,-0.022651458842503188,0.003571931527690125,0.04305164015521109,0.017379754518133086,-0.013013750265998294,0.040756629688518835,0.1743830195344731,-0.009696728450719236,0.02768380152909078,0.1106481416975462,0.04620264636578138,-0.01666211825972977,0.03172042612681679,,0.055855899678769604,-0.06134628165281317,
SPINK1,,0.028505340120518363,-0.049443293379765815,,0.08878854543561543,0.002002181559596187,,,,,,-0.0391804396600421,-0.003358988425844283,,-0.05689800155062383,0.007800205675600578,-0.05171846127981687,,0.04399473061262431,-0.11514027198427346,
EFEMP2,0.01022590412652861,-0.1326632052615904,-0.04297747695565681,-0.0025530313665003135,0.03552432240672337,-0.11053685713485645,-0.1940573235317871,-0.16049492276652502,-0.09029429515581669,-0.05011896686266652,-0.15894235773401658,-0.0032317383781081915,-0.17263004147532862,0.054743854158918324,-0.0127398595653682,0.02200306316901296,-0.030564940234307898,0.06543851548760149,0.019290664185253433,-0.1374231214815603,0.14255071301251576
SELPLG,0.04378896603666817,0.05162951256663781,0.026555068909585942,-0.007021966772360666,0.038762347348773936,0.07485817370445992,0.005343497646195853,-0.13553092622166904,0.05859040290773254,-0.01006636186704371,-0.10535988427743281,-0.020403812270359253,0.10868422029684974,-0.04142106795783234,0.05110885090859178,0.021002625420892318,-0.025410963815305554,0.07501006497069027,0.011278953348549696,0.06001609562178756,0.08529839082497437
GDF6,,-0.007740410151363161,0.02636735177181146,,-0.022273327755324437,,-0.09553283125438476,0.05643737977897445,,,,,,,-0.008469046113057675,0.04722172606757844,-0.006060402178713534,,,,
HLA-E,0.032593615161429904,0.058810473539184914,-0.06302063791824211,-0.01372881209833581,-0.042794366747415546,-0.0192913179888994,-0.19683643246963173,-0.2282463333872153,-0.06845354897036746,-0.05037390204177369,-0.3972026119257062,-0.022114729594548237,-0.19869105704174916,-0.06718114387583672,-0.071794946261449,-0.0032329109122437734,0.028066137845434706,-0.01438382437438311,-0.08173690610193499,0.1059682221734188,-0.08382959122369167
PTN,0.015198002720667896,-0.0821079433715582,0.1201100334357341,-0.05977823729016283,0.027849884215558438,-0.04349378322715123,-0.3890575175235535,-0.2461846195048506,-0.1807488297770051,0.0003652741026831724,-0.17670667505846113,-0.009475555581791119,-0.288784481622656,0.0018692380391901987,-0.024695147653464523,0.03310354953881986,-0.08581236448566126,-0.04417339182890869,0.1891775562609953,-0.11054294613378395,-0.06286136995326515
CD274,-3.7387053726921994e-06,-0.04296497124151668,0.0025360211541293285,0.0022390640635570505,0.05393305976532185,0.045270787433666866,0.017688725390644987,-0.05983000398650501,-0.0388036075596769,-0.0485880538728483,-0.026554416371161498,-0.04159426621670091,-0.032215849379298084,0.041063479687929894,-0.00044060111037320785,0.0043096748338092485,-0.06367777439741545,0.12679500157685591,0.01751431891191069,-0.08372980854575927,
FGF10,,,,,,,,,,-0.023008748262719956,,,,0.0007737815243959727,,,,,,,
CD14,0.030105411500177433,0.005658426990430158,-0.013294677600877332,-0.010290500514958625,-0.08935671288837037,-0.17726865960417215,-0.23664723724220346,-0.14610683526386187,-0.05864547709956649,0.0034926256505847146,-0.4219824995107204,-0.024451462909830135,-0.16508561139213598,-0.04037976743552876,-0.0024456665027346456,0.01971819288132721,-0.01068079130241081,0.009236818510328502,-0.03450319670542433,-0.07301529314687569,-0.10557358851093396
SFTPD,,-0.028544117684202234,0.010680071967321361,-0.028208823297358625,,0.13253544057733938,0.11481708960397966,,0.05485850191598841,0.013617613148911854,,,0.030060643507816284,-0.0581746026853693,0.09449488108878562,0.12151061831331891,0.023794027139353982,0.10700060774223238,0.05631486374203641,0.05487891114403206,0.17864302382156072
SLIT1,0.054888055075334806,0.07995144826250747,0.07985086008801263,-0.03150117892089007,-0.024529780867209406,0.06571865846135976,-0.03826608305931755,-0.057063059180642806,0.0214614969194472,0.07266426030623957,0.40714966336601344,-0.013072047325096184,0.007210497557294951,-0.007135473311622354,0.0979587552964625,0.07100147135681951,0.10865057217477445,0.06225796698041424,0.11886639073214487,0.24959852392863274,0.0765773260291282
LPA,,,,,,,0.018800249663351948,,,,,,,,,,,,,,
CNTF,0.15500843319342664,,,,-0.02220543321002985,-0.028515704115233312,,-0.016271640837264983,-0.03278009871878243,-0.0327513973455202,-0.14965269542051038,,-0.04452286487557624,,,,-0.04223615155307782,,,,0.06263721053621091
BST1,0.009286342249702526,-0.015396181513915955,0.05846578951316464,0.0021485090757906683,0.0072815190547733605,-0.04244600883633388,-0.0074500481266593505,-0.1453392500952632,0.01975747680893059,-0.021397205754330538,-0.12948108183654636,-0.04382228431059959,-0.07975898326601784,0.04362076761130711,0.003693701174999455,0.03255180050471073,0.02211771240465221,0.004689534341900382,0.06848765840131676,0.0004224088921997139,-0.07637805147841828
AGTRAP,0.05210763832955064,0.015145439091578778,0.01937355247012686,0.02366739469208073,0.0221779688676204,-0.011914922352342759,-0.1216139846727545,-0.1677369278340794,-0.012104860004124618,-0.02497573377355031,-0.24858195177986459,-0.01835867741950804,-0.08965598244676475,-0.048094385905571635,0.0664732234959773,0.03197435175742183,-0.05273664017630208,0.0035405245507409214,0.024245349982399876,-0.09535984538987415,-0.0007910244444808581
LAMC1,0.0968376317869538,0.03269530865161632,0.08654433329757517,0.03199197271347974,0.022542589798722135,-0.03599727317233182,-0.19431769732986176,-0.2073537673807107,-0.14800475570821417,-0.0043302688770853,-0.08608266577251861,-0.06250407966852575,-0.13658537117706307,-0.048135609531389914,-0.010853391493665095,0.029750515925504206,-0.024502837314367653,-0.05515689494143636,0.0077584915437271616,-0.08945384476076525,-0.07458637697376229
COL6A3,0.01855061363835604,0.03258903073546766,0.003836932586363295,-0.0259657711537478,-0.023979317123662094,0.02634750381422549,-0.08675620005914149,0.0024123460088197896,0.0004122603165123284,-0.03593062437839537,-0.1299279917208031,0.07426665626865311,0.03715164066977182,-0.08130762175868311,-0.053178761260717286,0.04450552813742977,-0.018719720328308022,0.03002401257614372,-0.04757233775423957,-0.034892848537565205,-0.014022999221979084
FN1,0.04548596799344191,-0.11926718149012015,0.026545265844373063,0.0037190214331267765,-0.07501873282619684,-0.1511143122769288,-0.23946333577973716,-0.15683308301510968,-0.07876750666476444,-0.03899195096871134,-0.2340366961594266,0.03543533497794962,-0.12050767034024257,-0.1324309072953773,-0.05196309839624719,-0.012930967403292751,-0.09048666536585999,-0.03497321992906231,-0.06788251059148812,-0.044330400189826556,-0.0727831756616177
MIF,-0.008791208621155762,-0.11913864455044194,-0.05801455604096692,0.007160556571092295,0.02827090228774756,-0.03367909487176669,-0.06585914144187452,0.09235100545608381,-0.008578449932959191,0.09566956226192191,-0.12490604844123114,0.02578993088797848,0.02997234115006877,0.056686725737148995,-0.03464783275496027,0.005606095976334121,0.023690548629915837,0.009117365723062251,0.08861824665478046,-0.2227461544038986,0.03140495222243417
JAG1,0.0822713556797731,-0.1119986749519222,0.0910215047955381,-0.04424564959882938,-0.002146180695985203,-0.023421918045770828,-0.17958479673988018,-0.20751484276389787,-0.10700182528494093,0.020456622736617625,-0.030228244772989604,-0.021608709141355213,-0.25625247347312374,-0.060531256028898195,0.003144242714403354,-0.011103221133359478,0.054314478574247156,-0.07059544462521457,-0.0072885867037964566,-0.12344838987083365,0.03514021445323154
NID2,0.059504751918582885,0.07893175908883385,0.044280160890496384,-0.02057410478553544,-0.02781219314873401,-0.013465353055062251,-0.24878903732628982,-0.11963578978570247,-0.020828550955336353,-0.010546126320011374,-0.10361873518205902,0.03868177424577167,0.025646607761606547,-0.04179972438159454,-0.050157952201709134,0.0694366696352942,0.019138418347200866,0.03519700328497211,0.0006980541822021033,0.12693641898894065,-0.10373763272127426
EFNB1,-0.02385319315660736,-0.026213020666852504,0.004576499106591974,0.01573389110665346,-0.005083050276921506,0.012622006568650987,-0.1808852982138265,-0.04441318001944771,-0.020080122082563635,-0.03542694719364125,0.015845883525158703,-0.03196953889721049,-0.10104770372576795,-0.010757283316750547,0.0560470635554149,0.002416814106467579,0.015798295966643876,-0.0028859780727204416,0.07556193821459004,-0.09326467575851072,0.08792587052329436
COL4A2,0.010868991234355214,0.003560278591499272,0.06249384005328141,-0.014950580991845826,-0.0658596382366161,-0.07385456289065023,-0.2273946980659624,-0.224309464458965,-0.1388276743134877,-0.008523245391908673,-0.21405686819783507,-0.07585781967175512,-0.11106797643864666,-0.08947934307947526,0.020148178021802222,0.019972845281790177,-0.030182765970396003,0.06019438677312744,-0.014876388352842924,0.09595049513065225,-0.04220224192330623
SPP1,-0.0610301080034271,-0.06287291495903773,-0.07127607712969436,0.06437796249453032,-0.019820004764298328,-0.19432538526775914,-0.4261883853304129,-0.25738303655207917,-0.15120609063536672,0.011972938769827867,-0.4774967785973684,0.024571773609312536,-0.3101016376343287,-0.026145645619891893,-0.0525822501756087,0.005198287356039556,-0.02601982383699691,-0.11793210532821517,-0.03083221022179,-0.19461738857342942,-0.04286667817108873
PODXL2,0.0663698216611249,0.07768824032250922,0.047940618350235796,-0.046941436203081686,-0.01342316981041749,0.001760718479502878,-0.11579384043329033,-0.04266238589578041,-0.016613377386772724,0.03437996465575633,0.22373344902008752,-0.020790456862356275,0.07424706219065658,0.001263048889561874,0.06517670664319115,0.10567408395475521,0.12878550361509128,0.10979225939699512,0.07562931021395619,0.18803300503092077,0.06815666740830334
IFNE,,,,,,,,,,0.002202234903820014,,,,,,,,,,,
FGF9,-0.027784693618784426,0.19171982430514864,0.06204213446367412,0.012390479350273192,0.032653246027568396,0.19098199442391267,0.13267301102235488,0.21042247779542342,0.10366497274171324,0.0594000601669337,0.27340970579001095,,0.1606404752345751,,0.0835764760358979,0.07172764948027309,0.07366175705238283,,-0.011625483128943678,0.1800276156330897,0.08474418882848841
ITIH2,0.09998354969972252,-0.02055784539376436,0.023178837768589446,,0.010185686614581463,0.08866112830585803,-0.033834488531209,-0.04735906660320704,,0.020660934975712402,0.039779144982961055,,0.017702931013951186,,-0.020746027576736895,0.03737239192373906,0.04138951465031431,0.02707777628431844,0.010152201339772727,-0.06480268887114274,
ADAM10,-0.015733427694608264,0.027838386205604353,0.056121129476583966,0.06604156208103992,-0.0021677851919195902,0.01785518817357161,-0.017642517159073848,-0.12445356357291955,-0.019728675138886258,0.028386211655888824,-0.08883920527837014,0.01510620225881864,-0.07720612623441661,0.0022533118651306677,-0.03098658617483365,-0.005030760885911653,-0.010855857099836322,-0.02213133276415374,-0.00857131494982871,0.031609938775334946,-0.028932263375954653
CFH,-0.020021030674827533,0.022410489568467775,0.04102860836644607,-0.021054400768565434,-0.004779122560857415,0.0636737494092024,-0.03902714079222366,-0.16088244737854646,-0.03739990521228024,-0.005652348763748016,-0.03734013778787928,-0.02198184283076202,0.0005112358077702091,-0.0966552342676049,0.06419079513275813,0.04162327553621364,0.020520509804159655,-0.02178322194009333,-0.043266277291652895,-0.002649811193392679,-0.030878089935559832
