,MGH258,UKF243,UKF260,UKF269,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
ASIP,0.010070010640747664,1.9801260840010648e-05,-0.02457755006190964,,-0.10019527599283792,0.07832106753294238,-0.05945112816004857,0.030564522684047347,-0.030808483973918763,0.07031394905910687
IBSP,,-0.00038175288795344435,-0.06027593226661895,0.017260615445266886,-0.18890559170945326,0.009399097019562052,0.07612204384519379,0.006342714227626898,-0.0161972271995805,-0.05794305307343726
FAT4,0.030522952453188115,0.0685699630421485,0.023739759793125714,0.0576710961243674,-0.06689011482803608,0.01162768717688765,0.016893901585289965,-0.058955725852896816,-0.0648060816988933,0.03925402761093484
MDK,0.09228461265276255,-0.011424864438260228,0.038560632206058015,-0.010140227702851836,-0.18279732524265285,-0.00845548114617225,-0.038072811213818954,0.05388964495168563,0.017129823839292103,-0.04235374416522648
BMP5,,,,,,-0.0009931921779624243,,,,0.05185985628574849
CAMP,,,-0.024074631723868884,,,,,,,0.05853679507252592
HSPA1A,-0.024259332114058545,-0.05677605949852012,0.02335561086527549,-0.026597733128862065,-0.04547856261368505,0.02176755949645205,0.09077559764746869,0.026571961119974778,-0.025206498285590916,0.06513981524779666
SOST,,-0.027674789601702107,,,,,0.2972551648003491,,,
SEMA3F,-0.03135269715608438,0.08959472984789547,-0.014494498246242864,0.02539698463232712,-0.021711270807577433,0.08312709450417523,0.0938198652185241,-0.035508614142661675,-0.006805690848392031,-0.03753915603508314
ARF6,-0.02982135474032049,0.036298446090172846,-0.018385920432687813,0.024692294444723432,0.03085288942661234,0.0002917825496533321,0.053117592449130765,0.0642087702799815,-0.0034490470504991376,-0.04148809178274927
IL6,0.07212582431931605,-0.062290540682521406,0.0017425836749875338,0.07049315678727192,-0.09593552867181879,-0.04495029278805507,0.031022108798129975,,,-0.00634876416101552
CALM1,-0.029721114580517693,0.07620236440309568,0.08205020447484614,-0.004137765118715175,0.3091171208855412,0.02099233848779362,0.07765186351029768,-0.09685178323213153,-0.04784544270097803,-0.0091384188779761
VIP,,0.03755284059794604,0.060704693311784186,0.0062416155942480985,0.26862031145710125,-0.014712508820867227,,,,-0.004446925890880884
NMB,0.00024487121697278454,-0.03891121548447049,0.0012005642270487978,0.003841232145158071,-0.19764512058348518,-0.004319354235478432,-0.03324965605045282,-0.009433759029040334,0.0019761742115241188,0.016539256631162687
CCL26,0.13868940362355345,0.020686073786754272,0.03083337521302159,0.04665812772050436,,-0.044208313549798824,0.05083620497245562,-0.010671801627537397,0.10769292627165673,-0.0077112841621834885
FBLN1,0.055643246552843466,-0.0075496143045858865,0.08487759747958964,0.024488467559817335,-0.06922899439418971,0.011620559357705638,0.03542826023867557,0.03826550423683486,0.10876472355862314,-0.026938587097177787
SAA1,0.010935832747440996,0.018340893143851046,-0.034474114028727965,0.01255042087452966,-0.13809068753678969,0.07685894767213813,-0.07750424248354146,-0.06946225704112864,0.008907978057768958,0.007281439239757089
MICB,-0.04838797184579647,-0.04417767747767126,0.021300618181015474,0.0036719088068326473,-0.017846963797198283,-0.008146649294589322,-0.07069511380400549,-0.061964241042747864,-0.037872447650248844,-0.009499843924790573
MMP13,,,,,,-0.022117126342351006,0.18622563817739723,-0.03513553750198518,,
F13A1,0.07335375201845115,-0.06407516533176313,-0.014066341103041852,0.0394118066191908,-0.169100581797318,-0.0421626175132749,,0.09235315811134316,0.005475167565622454,0.024816042772868897
CXCL11,-0.0061884704379587836,0.04852687119130943,-0.022324972442993696,0.03272871064080738,-0.028259054343302066,,0.022681255486164148,,,-0.009051171588955938
COL5A2,-0.043254347667402056,0.004798458014566354,-0.041980208627502125,0.011447306652436855,0.11525349970578655,-0.01871301221911224,0.009133394070835571,-0.020243068116573608,0.04584188832100386,-0.030394570179888104
EFNA5,-0.015614519893162029,0.019423165094527805,0.11514383036699319,-0.006336938934836356,0.18891347155712201,0.018656922765522877,0.00047390970641803193,-0.034603250003231646,0.06554326632072192,0.030052133002335914
AREG,,0.03313385675497588,-0.0579158709359623,0.02852542906466676,-0.07070240120456454,,,,0.1677825359986767,0.0028311186244772617
EDIL3,0.09881701827430592,0.0215275270172776,0.1274221570873879,-0.01582377847459205,-0.2474548201675088,-0.05395241715413506,0.0741508629575594,-0.02903668589846718,-0.08972881068483524,0.003687285972142693
CD86,0.0030592531928147967,-0.030263074288581437,0.03704959328467593,0.006932786425274579,-0.10916504572239781,-0.022504547793428455,0.07273114363960073,0.04421254392052248,-0.04737607605581401,0.042540356071392234
AHSG,,,0.030323847921438548,,,-0.03713440241517614,,,,
WNT9B,,-0.029536818337808916,,,,,,,,
HRAS,0.06560195779704406,-0.013180837367921073,0.019207151385761,0.04963417462437607,0.12218613066984245,-0.009065198351057766,0.06510919333559896,0.012089964468909245,-0.061707930075246976,0.019788025943959862
C1QTNF5,-0.02533592956739634,,,,,,-0.006633073899613431,0.009777995655037074,0.14162120805817194,0.0002649581530291927
RLN1,-0.015602696669714143,,,-0.008869603876136913,,,,,0.05977452228442018,
COL4A1,-0.004804712258402537,-0.02260827186643733,0.022802459080403358,0.011569016041603484,-0.09285665688367759,0.0003825403510076793,0.04579292478739474,0.001331178712436314,0.023763124084693613,-0.038618275082447355
CCL3,-0.01943310564573786,0.00975044475893015,-0.01654134812431076,0.00575479665596888,-0.2667534614317578,0.032105433869091954,-0.013691694329847298,-0.021135545765637608,-0.020540736588784043,0.047039001480044314
BGN,-0.006989344101974014,-0.017437873509422695,0.01119817711105919,-0.0446508327630875,-0.1934430824878243,0.0013182639190843285,0.02633879691524003,0.010857198024036322,0.03139953636181791,-0.060527858372183684
RETN,,,-0.02932519107990546,,0.020678330332184254,-0.015367478751085533,-0.039277568800492504,,,-0.02336923647918843
S100A9,0.16121564256710869,-0.08427598835217831,-0.052074048354827714,0.0024811954764027114,-0.22377836139100002,0.08593263736361081,0.02922237888428241,0.02283401288357863,-0.0057191780880488,-0.00413731139191682
HCRT,-0.004561059050622321,0.06806519435279881,0.05563588392460879,0.0566327269284823,0.011256877051414175,0.06902637979098901,-0.01531903062777546,-0.008999447003934201,-0.06323148046661828,-0.025854618408785637
FADD,-0.02479206242844773,-0.013891257637253792,0.008461740609087779,0.03280839919530186,-0.02543547132134742,-0.026191071655160512,0.15658148923527268,0.044787909425955036,0.008739504645459542,-0.05088112508611262
ACTR2,-0.01374020081483024,0.07725453975942317,-0.004862205683964244,-0.032427366704443725,0.036065156444194744,0.027368564369320135,-0.05160595813787057,0.05349190226168613,-0.08001936884632507,-0.05201342772442873
BMP2,0.03193335976078044,0.017939985554584866,-0.06808481549629752,-0.013413121552782853,-0.04563330944097182,0.09435495923095968,-0.030484684140889222,-0.0011067335901444883,-0.004690542806427437,-0.009945451615912931
PDYN,,0.020345577433939593,0.06510628542792668,0.007498712365318058,0.1957342475968977,,,,,-0.03613354310404198
CD55,0.04974153187050187,0.04154939978280534,-0.02079827376673048,-0.02241300006221449,-0.11349242777196357,0.05984401737879705,-0.04689234096277472,-0.004480367806186865,-0.0030314122771143235,0.022419527445915244
OSTN,,,-0.018593969630023795,0.006643131763226496,,,,,-0.024409796234534598,-0.011099992294475442
CD6,0.04986933357432948,,-0.023388999296401154,0.05137477471503113,-0.005338517912526967,-0.04053669672015694,0.08187385528602963,0.09924664593621005,-0.031386681404841715,-0.03314003852955288
IL16,-0.013301900578236136,0.030854949320084597,-0.005263349933050537,0.018231089313084748,-0.04343764481306602,0.022423368931511728,0.08410000748175614,0.08240675862113675,0.07598768144236398,0.0074502374275937
LAMA5,0.018329910538344228,0.04201049596110106,0.014034614037417476,-0.008820428558082663,0.017322684656086093,-0.014348380490626218,0.0044233389710945075,0.035549105007880596,0.012048414039268061,-0.010890772190065411
RGMB,-0.10275904846586695,-0.04174984847842703,0.018198770102307284,-0.0032293836701692085,0.17021711566384978,0.022859887350036148,0.09839413992945496,0.007503921037279014,-0.027573983565059412,-0.05786926694310091
INSL5,-0.015143465892713735,,-0.016557028007876007,-0.043245621203810994,,-0.039096340899686395,0.04785035575362431,-0.0019731946822208798,,
IL12A,-0.029715775883417946,0.01205111366052975,0.02802673999389432,0.005510047640832524,0.050371984413699826,-0.052872674275697806,-0.018465817800320496,,-0.042204879522685514,0.004436612878508742
S100A8,0.12889497124220034,-0.02358848018717584,0.0025874392907658784,-0.023056017859883864,-0.26999103360033666,0.06409839535975613,-0.04402887329830766,0.015155173731815656,0.007087468212787602,0.020832992388289093
TAC3,,0.04831213989598336,0.04373202963657259,0.03592019774061341,0.2035691795690667,,,,,0.0019067394721465007
TAC4,,,,-0.03258899279645777,,,0.01613214272770621,-0.043282165184306345,,
MFAP5,-0.02398630595944725,,,,-0.03954590294550356,-0.03662933264814016,0.03189739422446931,-0.06502631301118272,0.09115906775611239,0.023152469856858114
CXCL16,0.04660152077166012,-0.013683115622406677,-0.01697011254033761,-0.035533659446208704,-0.19773851796822886,0.02519981287242374,-0.007809147275120129,0.01239992201674429,-0.018317571949584183,-0.012827572263774957
AGRN,-0.08528104248227632,0.010746563187764457,-0.01455103260472168,0.05726615625338063,-0.045281199367934614,-0.0512879037911214,0.0988855433055897,0.049813453127873414,0.03751357409979174,-0.004425004780839288
COL4A6,-0.020894473889515836,-0.022606443329147588,-0.03304459513176867,0.08144703856063039,,0.009521016366161567,0.013213350361309582,-0.03702253443530521,0.05432031124238569,0.0010900271490520887
FST,,-0.032748726120882324,0.012378271956362789,-0.005640417965352242,0.07231268878381417,0.0532390388723637,0.028052530499222034,-0.01536692659038188,0.07333470382581254,-0.06290121275801029
MEGF10,0.01194287468792779,-0.0016062243301444125,0.05139205560475458,-0.007539803293269527,-0.0879510509817833,-0.01725023751552084,-0.04544817360657884,-0.00609470512234218,-0.04520228399438419,-0.048726622145477905
C1QB,0.06713228233636366,0.0010539486816487703,0.04071036207707596,-0.0015923723292001896,-0.3260820240213228,0.030061367831642635,0.05479385062220707,0.055698607106659095,0.04457754953667487,-0.005224782824325649
HLA-B,-0.05665276035013359,0.019171952329287697,-0.10573390567364806,-0.017466400778216172,-0.33148672948093905,3.1259128248602195e-05,0.10398183798701148,0.054674508919423784,0.04858209128627543,-0.02089715078735358
PDGFA,-0.0015824308827813295,0.04241087648052052,-0.017273353081889972,0.034072457117453867,-0.056004371601062884,-0.005351566520626002,0.05001338855477709,-0.019655615509626093,0.021060529426550373,-0.05484753063000904
LAMA3,,0.1446458418653548,0.048111642215336765,-0.024385600708680524,0.17621107340355985,,-0.10557146964609107,0.14987547421469077,-0.02759886846883439,0.0302784482602138
DKK1,-0.015602700557496588,,-0.05052244462068755,0.04612975674584901,-0.06337598392436711,0.010854165647622678,0.07066408129892415,0.14138674331958243,0.05549208413832748,-0.01873636829511764
INHBA,-0.019464354953232097,-0.04194907348285838,0.004020292880793347,-0.006615302095155897,-0.08398597356871983,-0.04853158893150763,0.02195890366891872,0.0852718837359884,0.00011122296681354574,0.0099444351738684
IL7,-0.023207635998268406,-0.023879747241393665,0.03656104224294594,0.026726754901611898,-0.03146401604209561,-0.018097806270421152,-0.01600422026367875,0.09924836249637901,0.012062349315963287,-0.034419199346661405
FABP5,0.10376356740601829,-0.05512480730204761,-0.004697485179676271,-0.05029262906233102,-0.1189999901252134,0.040974078290489435,0.0584049702969331,-0.0073428870628430044,-0.04836005877257973,0.01413329323182749
CCL4,0.053743548105724966,-0.03710329762423605,-0.03521041111119958,-0.011866296073946687,-0.24223874506054474,0.10559428683814966,-0.0390009461242849,-0.05232166583917494,-0.01627638370250005,0.05949667217062204
FBN1,0.005850719693528805,0.08679440206886323,-0.02341155291669423,0.021579360907810766,-0.038880727501632205,0.06975788526485771,0.030998767239000684,0.0701036637213604,0.0053979244738049815,0.013122187876059834
TCTN1,-0.00653642526922525,0.022943114213559417,0.009083998490448003,0.0256257155235869,-0.06402029421309346,0.05375912377284174,0.02688633015028332,-0.020338437400121555,0.09637344535491556,-0.06595536359852508
NCR3LG1,0.08586522219167725,,,,,,,,0.053208192801504635,-0.021381951004538515
BMP7,-0.042806636361843814,0.10810146223958222,-0.016388335750950285,0.004561353433007376,-0.06615331519588728,0.06936506504796569,-0.06684889102572762,-0.06950408606647732,-0.04686373304177543,0.0452310495860256
NLGN2,-0.0064813991321677035,0.04369548287435906,-0.008838440722689795,-0.05646701821243748,0.16934361868975115,0.01987311303678908,-0.0882353865152773,0.06500626717154778,-0.05820316424431733,-0.08133559637171066
CCL25,-0.015143463893511294,,,-0.005404339489123814,,-0.03861415303313139,,,,-0.021994939610405457
NPNT,0.02506032509429531,0.07509794929730465,0.03680416048590961,0.032157261211862895,-0.01528427967193314,0.0081628604585274,-0.025351975414585646,0.10414604728269539,0.0050224686750452606,0.017927973421556515
KITLG,0.002310687365935962,0.058160742054287395,0.06915841294862515,-0.04809905206894721,0.14824202467879438,-0.025765298417411358,0.019065141951041427,0.09854815989390239,0.07973113876588564,-0.00715184480032709
MADCAM1,-0.015602700557496588,0.0015703091417724995,-0.01943463854704116,0.05194485634439568,0.0034085081009606875,-0.025286118938934243,-0.0626792849220887,0.0039005103961135936,0.07161490903520498,-0.00289038975936768
F12,0.07377499973441924,-0.032143261108700416,0.019973778138132614,-0.0016203703923810913,0.2085131553233639,-0.006284963179858488,0.016608262126425657,0.07792861317529744,-0.0035072498045036274,0.04139548844875386
S100B,-0.05857442815437973,0.03299940197830653,0.05675597196906142,-0.05452105326948989,-0.30389446660648667,-0.05557723554197843,0.0346778923806871,-0.03341277119644793,-0.02564549240468036,0.0358020338372735
IL27,,,-0.01815998129391481,,,-0.03559998072142255,,,,-0.01827904963805418
CD99,-0.008240831913660587,-0.031783007341923276,-0.05369753730905802,0.009525914359014521,-0.31419345388637604,0.06846807215849982,0.0514613823483845,0.006337337467574501,0.11622176125312446,0.004727098642860419
PDGFB,-0.028539451253174707,0.07909537965396624,0.03064863524417204,-0.010209637101357036,0.003586385174562596,-0.019679599045745556,0.04509180678024252,0.0028075760950427454,0.02241970850080528,-0.00022936870491239362
CLEC2D,-0.03706323532606579,0.022800273091217734,-0.039472389032652676,0.0007186284348316461,-0.07341464721442197,0.011888902212025437,0.06283585379654619,0.0434805074868253,0.008500750733395106,0.014379938448369843
F8,-0.032380560392508605,0.000879157592926298,0.006189330224349761,0.0006746562257745729,0.009947845870346944,0.09806641435553612,0.03598075869029551,-0.0242520394112029,-0.036848977304453086,0.03943371544658424
C3,0.04274368971491288,0.010796831338192349,0.0017530534697875852,-0.046217906271012396,-0.33806005286099516,-0.012829877515962956,0.04535676864188547,0.02579085189146243,-0.018749733470512352,-0.03614562758617981
DLK2,,0.05327318242086717,0.08340740854794722,-0.019962316396196278,0.14265398009668365,-0.008947951723225373,0.05963531536054572,0.02922492117613907,-0.027598879492875615,-0.03535940589896403
TSLP,-0.01537468932021578,-0.014404506553701934,-0.011750678087556641,0.03526625134362051,-0.05325696722260543,0.08132147624743263,,,-0.000927991289488388,0.0072299362312389795
OSM,-0.014670731441324478,0.006002564597862495,0.010696787604347053,-0.007629466441768493,-0.16848423468524104,0.02005511421371107,0.005404382413114662,-0.1015065242075284,-0.03471945681057666,-0.012192483824626328
PRND,0.10305886382960394,,,-0.026302023587443157,,,0.10694730716244044,-0.017892778248878013,,
SLPI,0.054427824264319066,-0.004659343110039732,-0.004363809257016361,0.014438678009904973,-0.07588209161539256,0.07751106661349175,0.033434314398697776,0.018966889009880368,0.013625434866311454,0.019200898123025032
AFDN,-0.029064169320248554,0.015976370268236523,0.02512097841204343,-0.013301877601146558,-0.012616962543002052,0.013792593524547215,0.06135210136627241,0.028310750688281747,0.005075824613050259,-0.03521273520473778
ULBP2,-0.029327891078209545,0.00792701981315539,0.09412054519631538,0.009249432616107662,0.07084847427042737,0.008837307736269371,0.06297936113635469,-0.005862748563295406,0.03106716636357598,0.004028405111616947
ICAM4,,,-0.015823075411504246,,,,0.0746644327803378,,,0.2088310598026269
TDGF1,,,,,-0.06723827482352875,,,,,
ANGPTL1,0.055325020134890074,-0.0004386859923543722,-0.016557028007876007,-0.01358349007165597,0.05287504034957307,-0.0371344044646409,0.06426984545297837,0.03750694995616293,0.03162970673214153,-0.020539128006924586
LTBP1,-0.022300272915845486,0.007101809160283495,0.059473960380299874,0.04397624555587614,-0.07190855678872053,0.02886812345022629,0.041856410039193846,0.043246795650738,0.025380659278651498,-0.011036901035525088
NTN4,-0.036471691555726216,0.0020580362594940396,0.06913403535210032,-0.010435779497485968,0.2470114333760879,-0.06549017979939832,0.05540386459925612,-0.01768022721143418,-0.020427839429148567,0.0684507942313186
APP,-0.08750430140712698,0.11012009102276453,-0.00887180788918406,-0.0025765798604733153,0.20569355396493172,-0.06853618498249339,0.014421385986217273,0.0014517924298793668,-0.03513804198183865,0.015373710681119757
RIMS2,-0.015602697317677685,0.1319677637256949,0.05751128969829702,0.022783561311887753,0.25105930653060315,-0.022325472216357646,,-0.011963809942537882,-0.03640338984483287,0.0001389012913019978
WNT7A,0.12860571167034163,-0.011186170226561508,-0.006339451335438051,0.022427344832179105,0.11492143238531399,-0.03344887425845218,-0.007235265685835235,-0.03260961505794229,-0.01319314374887404,-0.006070759785582793
GAST,,,,,,,,,0.00326527324457151,0.007769802606134385
GPI,-0.062208037311725535,0.018025712680681438,-0.05738637905898936,0.03838419370551982,0.29079747383747645,-0.012459062421808189,-0.02535852680760617,-0.031148758044513555,-0.03404609468421564,0.04285818546205072
IL1B,0.07704505811324455,-0.022618373560806024,-0.06418015294824374,0.00822104129123531,-0.15174382942309209,0.01457702576009484,-0.061526925280051374,0.011651528786660488,0.00997864716065371,0.03383472421313607
SFTPA2,,,,,,,,,,-0.01729938738876458
HAS2,-0.05743136098437665,-0.1064300326616109,-0.010891280477306347,0.03018000539645585,-0.07912765575443045,0.0262909245413593,-0.012431722868552519,0.04952298287115212,0.02568742014599454,0.03164025723504569
IL11,,,-0.016315869262250603,-0.04009336829423605,-0.05325695527945596,0.03658493049251739,0.02639172197050394,,-0.031386686380299594,0.03236283723663075
SEMA4B,-0.045140306249939456,-0.02883406616056978,-0.043104557365568036,0.010436137456038259,0.08796063420096038,-0.03434474430102601,-0.04246851329097845,-0.048445216065436426,0.05233261686120978,-0.03406172095272635
FGF12,-0.04286887336127351,0.05274187809412097,0.003965109652484197,0.05673976221996614,0.32320232711168995,0.057440685846287476,-0.1555121750058711,0.015944220098930106,0.06187058196057633,-0.003788121644828986
CP,0.09845751551341009,-0.05773106405953734,-0.03379080206197123,-0.037096209333679624,-0.24404625324843346,-0.007698789144613199,0.04203774496994086,-0.05536169495729186,0.05182830165877157,-0.03979063215203427
NLGN3,-0.083823717536712,0.07072971068617025,0.08524113269363043,-0.027236894759850767,0.0309990002650446,0.056474233526860894,-0.05370413500118907,-0.04602962483895797,-0.028958013870283992,0.08340611788531771
GZMB,-0.01927890170190268,,-0.04680132058020196,,-0.022616037149102132,,,,,0.006620379687299717
PROC,0.040068030161754475,0.0422983621127424,-0.01771599363019245,-0.04928917322573466,0.0034246510215404148,-0.01408838783538089,-0.061266752808207606,0.015427112237197163,-0.0033146993144266283,-0.026098922317246843
TNFSF11,,,,,,0.03613281186955406,,,,-0.01803876694308433
AGT,-0.13165019862628038,0.04517935733202759,0.012345471148435738,-0.0009199516135879045,0.04942091610984301,0.08205749821395877,-0.04310226439752036,-0.022513002290669167,0.0936186112838933,-0.005976708956801501
PTHLH,-0.028579264326848645,0.012877693440743361,-0.019510357792054428,-0.03674581150255154,0.07400711143812821,0.14317188974182526,-0.043769187794061165,0.012192917584875103,0.003985299892243409,-0.03424137607171489
COL1A1,-0.00849064099320999,-0.027324108624463172,-0.05335731821283198,0.028972633084049407,-0.12859357847769218,0.0017413530037927447,0.06765172562233322,0.053482314514034464,0.051490932166154454,-0.012922147667381414
LAMB2,0.008958766386590648,0.004145411419705745,0.015265828311875704,0.008202673208751444,-0.12804014217255322,-0.001817252851095958,0.08486994973539307,0.07951180226975008,0.014934563975120755,-0.06409464142591241
DSC2,-0.032448249024696285,-0.018148963311464338,-0.01704364817881298,0.06902103033962775,-0.02288290133263362,-0.04409676617269272,0.01004996408953821,0.032084569230993065,0.026456841371343544,-0.00612095145816107
WNT5B,0.0047017831567175055,-0.010654567391175051,0.00952625822803146,-0.0436040074626017,-0.022187901952137535,0.07401904919597489,0.007757140211678241,-0.012285817779913633,-0.008469455628627378,-0.030718237493068023
LEFTY1,-0.017325654397524568,,0.004946924274070491,-0.006513149755023143,0.14752335741537848,-0.03812659486586991,0.04977399373032983,0.03119187518956529,0.07248025386760058,-0.027624681417416332
FGL1,,,-0.01793927881938826,-0.008892652442540675,-0.0704069887570198,,,,-0.0020915588487907563,-0.022593021435242746
CXCL5,-0.006948186996430041,-0.02569417128477083,-0.019931517971874865,-0.026021719889800062,0.008422153941508477,-0.04537350646865853,,,0.03814860638431452,-0.028679606863346523
S100A1,0.08180478559433484,0.07014750379257474,-0.015247019162268283,-0.04034360601601069,-0.12503459807305464,-0.04280764396838974,-0.020206176696369035,-0.07079379926252519,-0.027734346713505793,0.005580151256179034
C4BPA,,,,,,0.05256108685666812,,,,
NPTX1,-0.02336516577529961,0.05420101697911094,0.04869654025846836,0.02702339615417947,0.21663652731795197,-0.08610507136841297,-0.008368176979570891,0.03590763936631556,0.01589776927143433,0.027655505715051487
TGS1,-0.006492097141179661,0.014942332711868208,-0.01931683916849396,0.060898562668576586,0.08547943247329107,0.04247864122187968,-0.07261276571454114,0.06492935411389177,0.03315027490197006,0.0038552175827730522
SST,-0.020011410112851277,0.0160872256609917,0.06975746896176001,-0.005736158674695781,0.052600176620206,,,,0.02027870683667152,0.0007021196870369401
IL34,0.007107237935390221,0.06900939034593673,0.04869381467473028,-0.014499921616364842,0.1934625015620844,0.02817012036717188,0.0502800125896792,0.0035422265386386926,-0.03838501753664192,-0.03736073641554983
DHH,,,,,-0.05393258678581855,0.10610383864680524,,,0.0014698723063162411,
XCL2,-0.029327890546422,,-0.009358376350136166,,,,,,,-0.02053911412025134
TF,0.08699761528223458,0.08168867194810267,0.04953543716617146,-0.06275574832903336,-0.32813965622572067,-0.03388078568289465,-0.08671350305161384,-0.025871040516718916,-0.10274219912030773,-0.014144846364895793
IL33,-0.07517235649416851,0.06538244569105546,0.0008445248790497567,-0.029918303994266645,-0.002205108682925195,-0.06866284150894733,0.07777956525140257,0.02303013449828555,0.059693575263146705,-0.002174021736481154
RBP4,,-0.032511341501034394,0.12996797994559706,0.0470383462354702,0.20156195123610185,0.01501555307705622,,0.032398060414981285,-0.03284801557434871,-0.006896224517768915
CCL19,,,,,-0.10008018869097987,,,0.21391418550399602,,-0.026444399186930142
CCL20,,-0.05724144086851933,-0.02785714663304776,-0.023974348229975267,-0.09667295332003482,,0.07508991216384765,,0.09965725416502298,0.01462425747160879
NAMPT,0.09543569369379828,-0.0659231955760948,-0.08450268290307529,0.011361305974557178,-0.19838042711730441,0.047009607313124695,0.026344627070101174,0.035696005975493134,0.038345243874204064,-0.03036892683011299
