,UKF266,UKF275,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
NRTN,,,,-0.029145955923315085,-0.02170640556627601,
ADAM17,0.06281921270749591,-0.014060085573898947,-0.033135995340849295,0.02458764974169482,-0.031642275513318364,0.029793719971639925
LRPAP1,-0.03496867492406794,0.02426331334640518,0.07093244109871123,0.04680851439255348,0.04529479935984021,0.00675306832465438
NID1,0.054332679147137214,-0.026025013053199215,-0.09038555731443725,0.03177075518225474,0.08743591386118679,-0.012882378477375734
MST1,0.08519610178370433,-0.007925040798875967,0.07886901857992011,0.06146699757477915,0.056926133624109504,0.039870873929540786
DCN,-0.054065227028128084,-0.03860852439330984,-0.013019710401340048,0.01504004599059207,0.04814366944948375,-0.013241033133457538
IGFL2,,-0.012028206731281244,,,,-0.0005740447957404265
COL7A1,0.12118903653554726,0.061807194262607154,0.04966407076720519,0.014461397759938164,0.06719774213142922,0.01315322162272342
CALR,0.05800214082973359,0.011864041433824885,-0.0008666921275256716,-0.0571789593049376,0.0870194443592032,-0.04329596440582492
PIGA,0.001948701590864951,0.008746653053415975,-0.04317501541032196,-0.02410989151838178,0.08225825640183854,-0.011279501416925436
CD200,-0.046790014107359904,-0.013332841256861723,-0.04358080898018138,0.04509911362540815,-0.03232967105168283,0.028766681997409598
GRP,0.021116616418648256,-0.018675246412277677,,,0.0835092081469477,-0.019211061013184802
CDH1,0.012597178092066013,-0.03851285036717641,-0.018706106621462677,-0.0347151026111959,-0.03310779681455343,-0.032576201040604415
LPL,0.013823329165660078,0.045049601801462065,0.014140227900546417,0.024122033068542353,0.055887039487126915,-0.04999978146749787
SEMA5A,0.07963122071968341,0.013465397895185435,0.10216305782528885,-0.04030598291980523,-0.015107964559744247,-0.011078036103551491
SEMA7A,0.03502714238534628,-0.023010376421518895,-0.06763774174377181,-0.03351870576274414,-0.07897836268374273,-0.013046206412581463
SEMA4G,0.005905153456268302,0.017288670451376283,-0.05567944361409267,0.14157289913726795,0.03920348483903171,-0.04109987692194715
SEMA3B,0.07053307075077106,-0.025265258580148327,-0.05958965714450373,0.017205839819195743,-0.0018425448792109677,0.050129644659403394
RPH3A,0.033075997400567596,-0.02453468492624258,,0.02769121852019519,0.016919167638407798,-0.015642299350392783
JAG2,0.003196373677203186,0.04790022572982625,0.0376922032287859,0.02007470435432526,-0.029481642755380254,-0.011747346789109032
CGN,-0.022829445626274612,0.05789554508408658,0.00146662448771314,0.12475861555454147,0.01597214750550371,0.04379821231585229
GDF15,0.015709336422598943,0.01323322601940229,0.04324567005680553,0.02189263107531095,0.011912583324992112,-0.011866198781817211
SEMA4F,0.0036270494898487317,-0.025077539083018758,-0.042858433494557036,-0.042895337878793516,0.02781648009573571,0.06834497316977889
NXPH1,0.048439389119371956,-0.025685197897484923,-0.015932285585092586,-0.04697890002615504,-0.007868857654949024,0.03188291376977899
ARF1,-0.01923308838305039,0.026091404936788402,0.003126353839711137,0.03127192032566811,0.03841330339292586,-0.03395747897978892
DSC3,,,,,,-0.01619049503231876
EBI3,0.012806087381280619,-0.04859309503571532,0.04404484024198544,-0.0030682428747093953,-0.04188225689629312,0.041011018430511914
TIMP1,0.004346085030348798,0.04825536712672836,0.025822364690089587,0.0012911300433814555,0.04007761171645473,-0.029816737448880994
SEMA3C,-0.012750784560276578,-0.035047722298034274,0.018933439785994148,0.05172293867957117,0.016231276408937206,0.03078718481812666
GNRH2,,,,,,-0.017544607941964267
GAS6,0.009704463946041351,-0.015307122778345115,0.032088246570785316,0.002929784611498146,0.015180889978581401,0.010539660654412178
MEPE,-0.017341392610013457,-0.03580726030515588,,,,0.015127653669807716
SERPINE1,0.02105777408396633,0.03624988275255652,0.150978188259726,0.020145326782195386,0.009380608721409849,-0.04867899565573149
RSPO2,-0.001648356958975618,-0.011737354037077489,,,0.0022340346546268547,0.09208257528776322
SHBG,-0.015493812681978436,0.006942076956374798,-0.023482908957348107,-0.020362825119670375,-0.028738541693847337,0.0395636588822652
LGALS3BP,0.050588440569166254,0.0006891681380124163,-0.038889649529313286,0.012980240309030937,0.02637730251187606,0.07136742076940406
LAMB1,0.08317533544264076,0.027110229982935257,0.053132834214700705,-0.019859164844563983,0.029686730354095223,-0.009529649714020169
SPTBN2,-0.01891358896524912,0.04961152223658402,0.05193371784633459,0.1379271114055132,-0.03322131166117604,0.02578523901174096
COL1A2,0.010561360471761502,-0.03583438099044149,-0.017479470166263746,0.006951118541599041,0.022314178668592966,-0.03385969434826304
DEFB1,,0.09084159215252285,,,,0.013371933467581901
SCT,,-0.009849714086460806,,,,
WNT11,,,,,,-0.021486813764664558
LGALS1,-0.018471993113367925,0.01253518122346399,-0.08413218286725957,0.06719543786454646,0.08007325562706669,-0.028122501546358526
BCAN,0.06967592774657294,-0.01403164446381713,-0.05427462997200347,0.08592266534729434,0.00941508514710118,0.024104895036299267
ANOS1,0.0932650826992173,-0.04977793515950715,-0.004820608228274731,0.06906524674022008,-0.01583281495642376,0.013113129053907142
EDA,0.0977196331036892,-0.015433532279034441,0.05381577256483205,0.052523034800732206,-0.014371924632462958,-0.03591409746107443
FGF22,-0.022708525854013582,,,-0.035102811978470934,-0.0005861992610945696,-0.031029704089831876
SHANK1,-0.012264302000255491,0.06420806989694006,,-0.03681196149611298,,-0.02886438821891444
RAET1G,,,,,,0.06328622038119171
TGFB1,,0.06961051740053202,-0.011967943515657838,0.06513555918719037,-0.042296796298007276,0.010921641906768599
MSTN,0.018918214736487523,0.005574494294317431,-0.08934120591363132,0.09261074466965198,-0.049541396017920056,0.007150195575750192
WNT4,-0.025031137440641105,-0.015135251057209968,,-0.0291459497001055,-0.016754759829668682,-0.0332009812999201
TNFSF4,0.1360963448973078,-0.014113314611399183,0.08435610360483864,-0.045976966906375434,-0.025813139103353804,-0.010189047137974964
NTN1,0.09788191106759336,-0.0008820372289628072,0.10890426646506605,-0.009454786188517389,0.01370875411082317,0.022853106188401008
CXCL12,0.01483156773677264,0.008103775189041143,0.10308345516101586,0.007541056379488961,0.05444788212790831,0.02171947064581881
GNRH1,0.01698698489079797,-0.011056723870324378,-0.05572404462605943,0.0020714751346666113,0.09872579553382436,-0.013635397374101797
FGF8,-0.01743564533337488,,,,,
RIMS1,-0.00785733968428475,-0.041530936757549354,0.18691428853077416,-0.059247732792914495,-0.03935588768153466,-0.022961790534628674
FGF14,0.005714064919505822,0.026031382360964035,0.09921019708970827,0.03887138831406092,-0.05061070194596486,0.0016641531448697967
IGF1,-0.01265576212667768,0.022014022398634717,-0.020297489563408502,0.05279054625844334,-0.003013577903091959,0.05835932846572279
TNFSF10,0.032441127187857764,-0.024923022064154535,-0.01857734088925331,-0.004515486296847641,0.04284476517293857,0.04942357482575818
GDF5,0.010752577540357858,,,-0.028456436016972418,0.11822926924635613,-0.04669820157911239
CHAD,0.08202633491338766,,,,-0.018877055158080736,
RGMA,0.04289369563430287,0.003184043602591871,-0.10094484619582628,0.10516497635295875,0.024400662502136555,0.01764071216592437
WNT16,-0.016811479418677312,-0.016943224108910106,,,-0.015594457769010243,0.04557840786934885
CX3CL1,0.01922281194622976,-0.012148709457131365,-0.01505798029592323,0.08625701620296998,0.08701037484537552,0.00463250483588441
FGF1,-0.028248140006912534,-0.05367512123057838,0.0011982572816771214,-0.05168784297838311,-0.04845978763687236,0.0627156535193792
ALOX5AP,0.07524928240344719,0.01575846992811425,0.08625003925786152,-0.048965910333076484,-0.0005118275454303251,0.012410357596190209
IL1RN,-0.017126176829311366,0.014777073773936729,0.03135610040476992,-0.03899432730383618,,0.015556113902406996
NPW,-0.017740149127219326,0.06898258112330609,-0.07374260051502893,-0.042844126630875196,-0.017416389828245796,0.010183181432061175
CXCL9,,0.014878461765748785,-0.052683232480693815,0.00425414756579374,-0.020429730284632457,0.01960629260013991
ANGPTL4,0.0349132237559642,0.03633331585533239,-0.13911984541527742,0.0019503435675394972,0.03305042540904367,-0.021139603792651646
UCN2,,0.03749080746597958,,,,
OBP2A,,,,,,-0.018186157987873926
COL4A3,,-0.019964912237029127,,,0.021102669784038745,0.027953742536578594
NRG3,0.01597506570237808,-0.020008503518611626,-0.028238795662820365,-0.04455160660238268,-0.04112760340629451,0.03549973445367333
IL23A,,,-0.02506311338832491,,,-0.02625317031400517
COLQ,0.01578897030013987,0.015539672908270803,0.00027980356113441147,0.10794351801194016,-0.039354203192301596,-0.0006906238151016882
TNFSF12,-0.0074816104001822065,0.0028540885518098377,-0.012385331069010498,0.04371216301180904,0.04928839906490636,0.05865088170678887
DKK2,-0.024468095368351206,-0.01582321983896422,,-0.02475436098196945,,-0.00981158877466564
FYN,0.06550528278186502,-0.06536188346659765,-0.01967553241011093,0.06976284852092789,0.06246282636363675,0.08002251271016778
ACE,0.08851253201465374,0.02830275583765401,-0.023851910209540264,0.07546227523302294,0.000952054737052097,0.016827004277168035
IL18,0.026919592141378085,-0.07607568351178132,0.10492831850564113,0.032630085357810076,0.015300731060587693,0.08224602247472618
PPBP,,,,,-0.020051704676904474,
CCL27,,0.002381118174914589,-0.04091398044989315,-0.009395496941034438,0.0023011610301565066,0.06840748739792518
SERPING1,0.01405035306373811,0.0020267874426494396,0.0027838927462582,0.007353479906905802,0.01224726369074969,0.04622524250383471
AZGP1,0.08080444047042919,0.05901094261739283,,0.00345505911377813,-0.007375638933440328,-0.027433726885252297
INHA,-0.022587051436289775,0.010557945363109002,0.03631022364608944,0.04391993536868483,0.010795069860467334,-0.008844967259512128
SEMA3G,-0.0298915212133561,-0.0020911879956164612,-0.05298442156824729,0.020529969556778837,-0.01606795648448684,-0.01563673843645342
COL6A1,0.03330293442535794,0.02292627110519672,-0.03908242656935051,0.0021499402121295448,0.011690497959049521,-0.024831667551953894
FGF17,0.03667153693263497,-0.022421861500759113,,,,0.12500152946681664
TNFSF8,,0.009436543199668747,,,-0.015594463831664612,0.005804523161825086
FGF20,-0.01497193064390545,-0.00984636668055632,0.21208650639928314,-0.024356277619951197,-0.041326491841299405,-0.0008818601342601335
ICAM3,0.04056408779596044,-0.04060088597926714,0.10415020183496694,0.02439826194080085,0.0016307322902952405,-0.00292204303801727
LAMA4,0.028305106313977858,-0.017284936281486186,-0.015490975512946122,0.048312838903302645,0.06795263526496319,-0.009839209774130414
DLL4,0.07602609395889005,-0.0010526228718710725,-0.04957461589961564,0.0011634694830676762,0.0399386006502294,0.037321146518921745
SEMA3A,0.07634776392522298,-0.024770989075752026,,,-0.03443199527361395,0.046471206924083956
RLN2,0.02506441204846408,0.11362352077628594,,,-0.00705141923706502,-0.019995952503737605
C5,-0.012172955765567605,-0.03613052536245683,-0.0028816341748810585,-0.02845577467993336,0.04224735726822274,0.10577324749297873
COMP,,,,,-0.018674788596927235,-0.024701532612524526
EDN2,,-0.01562948442161021,,,,
C1QA,0.05136941686219678,-0.007979270393712405,0.04188470629643007,-0.03521971285493673,0.07451808858987048,0.0005123026723342905
UTS2B,0.043508333783974985,-0.011125453907881978,-0.032457796316624606,,,-0.021305647902472157
COL9A3,0.060626232275589144,-0.02238091945769618,0.14377780664338,0.04062523820205533,0.0328001038634577,0.018210645487556982
DLK1,0.018033790204066726,-0.00014428212192197615,,,,
HGF,0.014591251973437637,0.01705993724404147,-0.04436283800931115,0.0477551640762251,0.08573543172221768,0.10754136932486116
P4HB,0.08826568731348529,-0.02251907775587073,0.05814449557677485,0.02395456889629917,0.03614991155279362,-0.023150785476524882
ADCYAP1,0.015958805061575248,0.1665735160909319,-0.037043160166306814,-0.02739330772519884,0.08366998271031283,-0.03063329605384726
GREM1,-0.02789803601746559,-0.009974604618596922,0.08385084726180173,0.004403109810645783,-0.026533131291767306,0.023666787712205373
EGF,-0.020952470819781178,-0.0011242327084051123,0.08252340866904852,-0.034811128169900965,0.014317171742238064,0.02799102458441812
VEGFB,0.07457872298139008,-0.01658188925813327,-0.11791974977265424,-0.0533268429955411,0.017232247649028597,0.020336124634802416
FARP2,0.0671440233169109,-0.004303587654314191,-0.017245318689562496,0.022475126222684435,-0.019031377000898304,0.008988112815307238
BMP3,-0.020426490366479633,,,,,
LAMA2,0.004954137676889336,-0.039098087027870904,-0.05300600689937992,-0.05148976447287396,0.05708166809901097,0.014658624942891467
SERPINC1,,0.010880910894804096,,,,
NRG1,0.04836821405372623,-0.006221089558394654,0.08871106875939817,0.06588706154848525,,0.04153517949064707
SPINK1,,,,-0.02629173796437658,,-0.027873542915389696
EFEMP2,0.0391609434113964,-0.010073571251994267,-0.049750346875473396,0.03920195292833987,0.03777906431658651,0.056145626179996924
SELPLG,-0.028484509156990318,0.04595587911048741,0.08475428045205398,0.11253516199051815,0.10944933571293981,0.004317086394415083
GDF6,0.0016533528743215167,,,,,
HLA-E,0.00739915838103036,0.013146116868419815,-0.013242404005627225,0.07330161511268328,0.028553176641541347,0.0016321393285800348
PTN,0.06564438931293133,0.01774152487042358,0.13201593686340843,0.10599910385395439,0.03776959033007948,-0.01241152014998587
CD274,0.03548051425807302,0.0269424108572309,0.07521399557332002,-0.0464448843878572,0.016703906471862585,-0.0015755902808297282
CD14,0.010829694404410565,0.00536816822641591,0.13258122276699702,0.07631178329987633,0.06114437884348318,0.03081005801467973
SFTPD,-0.02960054566315109,0.006358988757187359,0.002834744412615329,-0.02252961341906612,0.009875179410987355,0.021704245776367013
SLIT1,0.06864267931059784,0.008155426076530524,0.12797905469938956,0.11414452998022276,0.026672455991805115,-0.029267325269899825
LPA,-0.013092264885878396,,,,,
CNTF,,0.09708154217469293,,,-0.016067962825004195,
BST1,-0.003774661307870324,0.007407838591424176,0.04939397858515126,-0.013438015533015995,0.05205332654785409,0.007172802663328115
AGTRAP,0.030763135354689768,-0.04524615464952986,0.06767663535040239,0.1252702461789967,-0.06581013380203825,0.00665201140565963
LAMC1,0.04615427452183161,0.03585208082347817,0.05253560015323104,0.009892984380157526,0.040199847382668706,-0.024510212325449768
COL6A3,-0.006231433375889908,0.030261217217471804,0.10645912060583089,-0.04361977765616962,0.0009879382697427273,-0.013861081542582247
FN1,0.007992363994394808,-0.05592840266027041,-0.09221930695155447,-0.027045920021222043,0.010459214057196365,-0.04484785617887602
MIF,0.02229782064026413,0.01733052358790059,-0.06592017967335528,-0.018668861397718468,0.03959935542843744,0.03048235942538729
JAG1,0.040402887140125035,0.03687844408428626,0.11544648598202258,0.005060920292348642,-0.007742766707208391,-0.00719002732730383
NID2,0.07688003465226323,-0.005678957200149828,-0.03215729213198742,-0.010503351628646955,-0.02028971473211787,0.01074463974453271
EFNB1,0.044114717337465255,0.002518810062134998,0.031830136379397245,0.03600264760490437,-0.0021110297476880178,0.0002676847786117281
COL4A2,0.05749678637586674,-0.0029420684187385832,-0.06462125462122893,0.0009951887253189524,0.03987449509962672,-0.04595233385806422
SPP1,0.06646044907554245,0.03747104628800341,-0.03149366714537686,-0.02809730039934437,0.0038430975594863676,-0.052300184587064556
PODXL2,0.15346305599352117,0.030708597327333057,0.06006937476623799,0.08205482797705986,0.03590017722584321,0.056779279754406754
FGF9,0.012279281015254202,-0.01774040940185475,,,,0.04519222126885475
ITIH2,-0.02082207666951933,,0.0859332640969925,-0.01044232788320349,-0.02402677542606511,0.02284479347616026
ADAM10,0.061753567552258165,-0.020829112743984173,-0.03126143504947496,-0.0010095894841900097,-0.07113857639312325,-0.008994571340746793
CFH,-0.020666783141281342,-0.03309247656897816,-0.0873720826672465,0.08933180879429435,-0.020955362703502862,-0.012663017478715692
COL4A5,0.06487746061436105,-0.009407213181356556,-0.04948216254749181,0.03250567936873892,-0.023734957859375926,0.07602973187288259
LTBP3,0.04945705473881903,-0.021475024971788388,-0.10986776859391999,0.02008315684142784,0.06229406972170224,0.03427632048429922
GNB3,0.08104601321856383,-0.004577243424947621,0.02020420005803604,0.10070747484688516,-0.027453684947588687,0.06992411706725948
COL6A2,0.0040758134878823545,-0.006641237502292194,-0.023986583657821425,0.05154935228224093,0.07912899702667205,-0.041158903725831905
GDF9,0.059027150264801834,0.044516984677020456,-0.06319797273798272,-0.034517477814348344,-0.0009823803310878491,-0.03029496862402615
NCAM1,0.05064246205573203,-0.03478487840203518,-0.03064963912450869,-0.04065666245656068,-0.030443462261015148,0.00964045947823734
APOC2,0.06315526746076502,-0.02350544226977133,0.10106707648426617,0.06989699021702368,-0.024106063263244114,0.003511201764098342
BST2,0.049485036294067954,-0.0014862842530625983,-0.0018547745512856853,0.027610597020194416,0.045630441329121224,0.03803997961549338
COL5A1,0.065011710065907,0.0028711729334677354,0.0345848085275691,-0.013732416789957973,-0.007034160419408226,-0.029949980691802602
CALM3,-0.05808992539346801,-0.02437551871469245,0.027838912063050232,-0.01668036440661024,0.019473221504203993,0.02578468859245342
THBS2,0.06575734317004234,0.01298377994178808,-0.004002858282414947,-0.08726477102492236,-0.015029035817241736,-0.020190852749674554
SERPINE2,-0.0358623748849051,0.01760950171886128,-0.13853833669184387,0.01904786256029195,-0.0020492377070059436,0.013262701577987642
EFNB2,0.005975396474669765,0.0038270926140216424,0.09279734667610692,0.009700831488934554,0.0383695990221697,-0.014164948444011517
PROK1,-0.018913275028855387,0.05119520901345845,,,0.04812062820877247,
MMP9,0.08254972568321878,0.015168845282728573,-0.02906262485756387,0.0462776895647181,0.027459729402895074,-0.024108011122976045
NPPA,0.039758442779942386,0.027015139343242033,0.14762648748156743,0.016847338951293,0.03227694317963063,-0.002787923312993516
APOB,,-0.020583371091628288,,0.19429405657309368,-0.01763184979545333,-0.016423462575056468
C4B,,0.0072924296670643625,,,-0.01784488501164636,0.07197816225390366
NTNG2,0.05599500052300924,0.020190841922011624,0.06068579189849306,-0.010768964849956056,-0.05646431776771755,-0.0042164299552211034
LAMA1,0.06077199186367986,-0.024541101391810025,0.013052907861124367,0.07103240340800077,-0.009661661380835932,0.01402187873303499
UCN,0.06779171693749639,0.014822932596178909,-0.02870275328717947,-0.010438945582220796,0.09995922084808956,0.006206514237784137
ARTN,-0.021467018319892298,-0.016943222934132033,0.0013335979925118266,0.01273307505799115,0.06614678799233165,-0.04173454275572186
PDGFD,0.06868379643167523,0.02597904847575464,0.04546267568978008,0.040271475067502324,0.014841200009828118,0.04432694559905541
EDN1,0.0024707513031070596,0.025401450161809645,-0.08553656731817842,0.012339311183880963,-0.00920027101187604,0.036429464825278195
ARPC5,0.03601672601471342,-0.008740641067633028,0.08836051544279044,-0.03351698713362612,-0.06700148705404498,0.031135415300014846
GSTO1,-0.05826322885278521,-0.008343137258104526,-0.03461727885554143,-0.041147381514461207,-0.03835040767735637,0.012119513684989081
PROK2,,,,,,-0.014974376584110197
SYK,0.034943856730190286,0.014308614469478698,-0.009280693771491492,0.06449393451884473,-0.01629800716758936,0.03982479555613783
CD40LG,,,,,,-0.01776086397475415
ST6GAL1,-0.002904614539891502,-0.05967887930719889,0.05811079100754551,0.03109465790161357,-0.020228774367255262,0.06982928302687397
WNT3,0.06279008616198786,0.008417292860752863,-0.06367991427515757,0.03805523530406325,-0.042290621851869374,0.02814219265608642
HSP90B1,0.07101253945620706,0.04163783672140483,-0.02295660102330259,-0.043319233562810415,0.004579678410537512,-0.05396466565238577
ZP3,-0.013165039773056568,-0.032363513605771506,0.05245341725590764,0.0683680140707164,0.05135661929067046,0.10329260713295993
ANGPT4,,,,,0.022223040846979108,
NRG2,0.06271194017792207,-0.02331059524698968,0.03855430103320047,0.02128210609766188,0.06164570558045147,0.08959676735279727
MELTF,0.011187868134159727,0.000253017324691814,0.05162161454993021,0.027485524345009792,0.008662461435713706,0.07883504438611147
NLGN1,-0.00963743198014789,0.014754440627457914,-0.07291350565228882,0.06493505642876342,-0.015451378996736289,0.015679673831759347
SLIT3,-0.010706775841036778,-0.04111378157752695,-0.03704313060372885,-0.04940730546563555,-0.022579138677972753,-0.05017665413351781
CCL8,-0.006593286040471007,0.008747366157261972,-0.0038873589460623847,0.027563748805065777,,-0.018058750931543577
S100A4,0.046935530757074115,-0.006467161777979665,0.05439544392808926,0.04246823165994377,0.0127566115325733,-0.04822049466427871
TNFSF13B,0.013991161078086364,-0.0026886249496380155,-0.018862827036189005,-0.024144525422555862,-0.02486727955687993,0.01013944863269738
HSPG2,0.022954115147610442,-0.04897620490899581,-0.034098646669525,0.026654281558615878,0.06116700580009126,-0.024661208394400606
FAM3C,-0.045790564631696014,0.03067482999495058,-0.026738123401993743,-0.01520364127899606,0.028876559993166823,0.021896029558040063
FLT3LG,0.08557849059401337,0.016593785694922637,0.09445449581936471,-0.009114830003974762,-0.013084208673730753,0.05409401201799063
A2M,0.03164865176300345,-0.04602002219927608,-0.016416482785688573,0.02013476899678019,0.042519080469662726,0.027480028362638277
VCL,0.006309627970774386,-0.017132281800551846,-0.06623099644538764,0.051803168425518305,0.004512379677040218,-0.023103104230743306
FGF2,0.038830881028101595,0.000393538681409555,-0.08049521251115524,0.020071083732692382,-0.019065964886148846,0.03959695230628412
AGRP,-0.013681843061687777,-0.012028206731281244,-0.031107715733359433,-0.044310720218906495,,
CNTN3,-0.049767071096926664,-0.030463342769591242,-0.021839683344538598,,-0.025194701720128377,
RNASE2,0.04488387648477567,0.027251155520273677,0.10752809098116495,-0.022096063289178326,0.0476300611736089,0.01531734682665444
ADM2,,,-0.028734592412464035,,,0.05651516938078099
GAL,0.027808168409202347,-0.016560618722598782,0.08718920638238273,0.0540268953198957,,-0.016653364824186435
CXCL6,,,,,,-0.03050021561210619
PDGFC,0.050447000057673004,-0.002363979040636184,0.04852147366415552,0.06578038091922515,0.0031790378970140885,0.011964825102331517
COL8A2,0.026849681298354768,-0.02690991634871378,0.06819859754575652,0.08712896409796254,-0.024659534749569723,0.03825885960543588
SPON2,-0.0006513995869976553,-0.02948780882666328,-0.08423029180447951,0.0063386853878776,-0.018117236400158436,0.005128391133991025
SEMA3D,-0.026540020900485257,-0.012068193231897322,-0.034185729199832635,-0.01239789668797046,0.009517928445661192,
BMP6,0.02317072496052246,0.013605661825341961,,,-0.021167619562578864,0.015576408337378356
TIMP2,0.0163825609385329,-0.007345452090235745,-0.04735398755130497,0.0010976062364624248,0.06003706738530324,-0.005345704693129509
EFNA1,0.09470648454129235,-0.0753738400343866,-0.01821987978730736,-0.032006728759307095,0.023765095888253648,0.007820367544105967
S100A12,,,,,-0.017198461276177236,-0.018395364104583863
TFPI,0.016822462073110913,0.048972946197438666,-0.02698546680821436,-0.07407118711029245,0.020696045006260558,-0.007172985071990751
GPC3,0.09562454227442557,-0.014417259808350654,0.0024226139652777662,0.0031203832763079444,0.05801998935669386,0.0017197299293119053
NMU,0.10392151299046537,,0.031222264218354147,-0.039524680419014024,,-0.014564367426281817
SCGB3A2,,,,,,-0.01077017124249822
LAMB3,-0.0019489305147190814,-0.05233505234710876,0.1689601956298298,0.03561434973764922,0.08609625347594918,0.04643369166700018
LGALS9,0.03607273932545888,-0.020122315037800365,0.016111605212008252,0.056674547985848804,-0.016743327560891193,0.010410070973527127
VIM,0.016030586512109493,-0.014357513909404816,-0.09264788963703467,0.06386549630373385,0.03473694819702033,0.05790259653084095
PLAU,0.03874837806878875,0.030348392634031086,0.04238135220526307,-0.033152137314313546,0.0703977887841435,0.014401166083397546
TGFB3,0.029754613225775984,-0.024468949559172885,0.03588005280194548,0.03121240261065372,0.023463475181624314,0.0005444979245212519
APLN,0.03792389117819647,0.01382035934969429,-0.1673562362328473,-0.014865290525495194,0.07003817710940079,-0.021436386380166032
SHANK2,-0.005214262243359658,0.03421057489714061,,,-0.01675474987942493,-0.026253171679016012
LTF,0.044411707345705945,0.03089275346051283,-0.035064454559027035,0.046845431945109546,-0.013828427084535171,0.03993042561928122
PYY,,-0.01366448647441002,,,,0.001983512499050404
PENK,-0.04333974822679495,-0.005953324995579557,,,-0.01966720786672107,-0.0199959547398566
CTF1,-0.004519409496980165,-0.03361591060668134,-0.07850310827636682,0.093779536980898,-0.008439686638030797,0.05567706634333062
COL3A1,0.04382530169265691,0.018273753818625834,0.03206004147176044,0.02849155039611011,0.027068316744049033,-0.026015351875810125
S100A10,0.01938595874488448,0.03535887453232725,-0.10740571541629672,0.08553670723822053,0.03641668670996082,-0.08141862061087636
FGF13,-0.0356454350451309,0.0469995681095976,,,-0.01559446428922372,0.0038270671666140997
SEMA4A,-0.05155532383323026,0.0016923359036083176,-0.04537962683689433,0.02835905344664063,-0.012840562709693696,0.01533006568118844
EFNA4,0.06379251664937102,-0.012158840073687971,-0.041802880723671075,-0.035716617791055776,0.03178129118473242,0.014327901866329843
HSPA8,-0.03375024028082056,0.025829010409122343,0.09169918851907624,0.022087327349509196,-0.07196438656860853,-0.03357578038852633
NPB,0.013811622071161746,-0.01629836334152614,0.003039260832717726,-0.03398463525554451,-0.04868998898290177,0.10490575823728676
ULBP1,0.0185114268376899,-0.016761264299693355,0.08628293777434866,,,0.012638257523486674
SEMA3E,0.1041913384825525,-0.009076900323502904,-0.008277883673554108,0.007283806625137212,0.03706974374317373,0.03554469360813859
ADAM9,0.04948863649104154,-0.012145514222383112,-0.04289544158595622,0.03410122294467117,0.040289480700736666,0.050826655059788305
ASIP,,-0.015034617119937347,-0.043222358184077894,-0.06587338384775243,0.05600957217088094,0.023707438794766646
IBSP,0.08793860172176789,,-0.0031889085787630412,-0.03275521163111,-0.020241505307691334,-0.0065441701494051985
FAT4,0.015337069331041944,0.06638303669466633,-0.034257931848764085,-0.026170545474304183,0.049121621328902305,0.038763750225517035
MDK,0.06829705955393647,0.04799477309684249,0.04259885270007664,-0.026881611597010288,0.028462145054454158,0.06357447883604649
BMP5,,,,,,0.04367390635054771
CAMP,,,,,,-0.002666098051703071
HSPA1A,-0.03309273019485203,0.017506865500234243,0.005814888277630575,-0.009842310703745633,0.06193079668466705,-0.019080696666218182
SOST,,,-0.036646427277353545,,,
SEMA3F,0.02105632650684722,-0.01356524755901948,-0.013355632948161184,0.02871132301769068,0.015656005248621166,0.011739547344977628
ARF6,0.0430116989981573,-0.007685570008839581,-0.015501572011340824,-0.009660398625128767,0.028250630423136115,-0.04602693715080316
IL6,-0.0029855811873229425,-0.0023661284465761293,0.02618768878769441,,,0.012699968067958577
CALM1,-0.0714076489649372,0.03219128210572694,-0.061782594005106814,0.009999184762112728,-0.056301472799539835,0.02351244410852167
VIP,-0.009933958012552603,-0.026522850391141963,,,,0.03117891578898842
NMB,0.026452117265206274,-0.009176341816905383,-0.08608371164366181,0.059017142029157414,-0.022717991355247737,-0.024579848278883817
CCL26,-0.013873078564314365,0.09722968745521747,0.0030251698987001007,-0.04544305053402428,0.19529820676474158,0.004639457817866453
FBLN1,0.022042593625267493,0.03463449289138796,-0.003480856995139341,0.026336881692739303,0.009277353525341196,-0.011671153362452691
SAA1,,0.056368641608541756,-0.0034487416414084636,0.13886396106344207,-0.04490191626043815,-0.04445751612853966
MICB,0.04105157700373954,0.058702153269987456,-0.05130466532694743,-0.029915234704247458,0.051734759853703405,0.05387854524253844
MMP13,-0.013092261603596235,,0.008766935153283379,-0.025533598867318704,,-0.019995946292299876
F13A1,0.03883318248009955,-0.01657250454328032,,-0.019125727008792465,-0.046326390731420926,0.045467654664750126
CXCL11,-0.020559102745566167,-0.006231205017385341,0.021812474224007772,,,0.0057771831541579225
COL5A2,0.0684811787661558,0.018898510719903384,-0.014468049307482066,0.10223740328712208,0.047394752416827196,0.0020980225446175257
EFNA5,-0.01905015508546259,-0.03370577659826019,-0.0362461062847372,-0.02514677639521356,0.009124928498329854,0.059714482856987904
AREG,,0.008076526344929055,,,-0.02152812230841488,0.05230747890023369
EDIL3,-0.06529873455382097,-0.0592706407073845,-0.0032514640121244047,-0.0654651554529485,-0.046813294862460546,0.04429145916918981
CD86,-0.03494467589685381,-0.0025098280826214886,0.016557407598876705,-0.020092062811547746,0.022614777637297644,0.06552192362822998
WNT9B,,-0.012028206731281244,,,,
