,UKF243,UKF259,UKF260,UKF266,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
VCAM1,-0.03490026067867914,-0.05514175381850307,0.06509668308251934,0.03238533411355846,-0.022337076404587132,0.10265403420864468,-0.006730597207621272,0.047849022802498926,0.0583799361458512,0.06271029011684004,0.0790003931621292,0.068607337257611
CALM3,-0.0010381236245567745,-0.008167980015218701,-0.004594899451367578,-0.05316493107770653,0.024863673762491316,-0.04696011175464741,0.0630408447133902,0.0352721187702016,-0.023372979441161835,0.011043957912409558,0.07486014467814435,-0.14407316180152757
JAG1,0.002606400977730932,-0.020041109898864352,0.0014779970007085098,0.14532685214765512,-0.00899917528831979,0.018971775250851038,0.10357435818864259,0.008367742124885356,0.07945536320462473,0.01935168556518505,0.07973512598957104,0.13775403663448096
CFH,0.016770959124737455,0.022204653588650793,0.07783957960335276,0.036628585349405204,0.04714940087812766,0.06708252936032033,0.05097687862185087,0.04348129103630331,-0.005896092622386532,-0.0008031800108658263,0.12191645608457297,0.08323886205823425
VIP,0.026719796755249246,-0.004044058401831656,0.03024865830768741,0.01803976542173958,,-0.005505600042423645,,,,,0.11765337822008094,-0.06045032829692681
IL7,-0.022768152706459766,0.012688457003618973,-0.005057531191825971,,-0.007652166046863982,0.13396304344839977,-0.025117359651515608,0.0695023818060711,-0.004363761528343783,-0.023407391286873875,0.04686781143242947,-0.011764194457346689
FGF8,,,,-0.024503425039093103,,,,,0.03744153445994099,0.05135699652848347,,
IL27,,-0.024208643959299152,0.004272216313080518,,,0.07509791546744726,,,,-0.012034280134144542,-0.013987652374253883,-0.03635631633010962
PROS1,-0.0174342680966099,0.048060093906319684,0.07542999939200341,0.0469608125143681,0.05537044363080438,0.030152781488986365,-0.024656699064038428,0.014183500721851866,0.08612844418571271,-0.014319957006791149,0.002065413753887034,0.04291661680813328
TGM2,0.07020808975811876,0.0299857289357861,0.05591690979408606,0.08923478046773756,0.018834802532253062,0.015378402981064795,0.018647208967290087,0.05164889228705835,0.03620201580011157,-0.02927652939258594,0.10301017417764198,0.044412185125608905
C4A,,-0.013687016058375903,,,-0.016257460405456076,,,,0.041723501752697865,-0.01427536359396378,0.09113110179040419,
GPI,-0.043255707960771834,0.07017179416430783,-0.011454253291079176,-0.08955181614938283,0.004229668218379769,-0.058239277392599945,0.05521967419020784,-0.02902913861805511,-0.03971421110899288,-0.018885573034964697,-0.032973620514563706,0.10264090118551764
DLL1,0.0504735103126644,-0.03305740529831945,0.005806549914124383,0.018115263029119994,-0.04006084439589611,-0.007091638809380523,0.039598287515666276,0.08748109913805566,0.0056653061441804325,-0.002559073232689109,0.1315133599654019,-0.04183890515507622
DMP1,,,,,,-0.03316593186586504,,,,,,0.24095292520008565
DRAXIN,-0.04465589314526962,0.001262165792714471,0.014425556520663086,0.039546455973332575,0.04165295054221647,0.03527805300950579,0.004067666994473399,0.04863592134406193,-0.06967574769067435,0.028199996988026492,0.04089922988590033,0.021618497488454607
PCSK9,,,,,0.049136074388666594,,,,-0.02054931133493561,-0.011681147258140463,,
NPTX2,0.05937354994602861,-0.004393794879845055,-0.0117887598963713,-0.03558046227759498,0.048199922049224735,-0.08915307803059368,,-0.024523289778532607,0.06323675188101185,0.03258274834463067,0.09699532479791026,0.002425590525826369
PDYN,0.03857724910039625,-0.049665482703687217,0.00789261207408913,-0.04357688833430782,,,,,-0.016603941181661166,-0.03082676405273971,,-0.04917291193560488
RIMS1,0.0433267619757644,-0.032959696488660116,-0.00852853869831464,-0.05611038997107497,,0.07397312903796142,0.0009903147366197614,-0.0325676312012432,-0.01103124234795357,-0.08688676068501737,0.07229162248766065,-0.05905434090941977
FGF9,-0.02699416095871418,-0.02172630137198955,0.04026579717866341,0.07061017725609568,,,,,0.002255618012615307,0.01964219598312472,0.0013017510904062707,-0.024487171172222405
COL4A4,0.05598925172211059,0.006065239675617124,-0.02305880654055021,-0.017235806244855018,,,-0.046816221483956325,0.06008742792911254,0.022678208920413532,-0.025620220089545075,-0.013196337659487667,0.0026940257366263047
WNT5A,-0.02510637815754692,-0.003416273225528583,-0.06091068017884514,0.02723773895245217,0.12133878481977177,0.057016071267044985,-0.08311995155792946,0.044264629275995525,-0.018471696914138417,0.019127007566404987,0.11772463616852186,0.08594913765093543
F12,-0.028775803999706265,0.01575385031865258,0.031085300072621,-0.017719796497517742,0.04551928118891333,-0.02565306138190162,0.048172247410586906,-0.05151071285715875,0.0692999361476418,0.004282461869261461,0.03856495662563413,0.07629169404067582
BMP1,0.11814890192224013,0.01277885892769783,0.046997096399698186,0.07872517715601203,-0.02980727833500007,0.04278867979580505,0.023237815312461607,0.0751885701165829,0.057497635418976484,0.021147242638815036,0.12141732252533612,0.11572664965408841
CORT,0.1752026383740309,0.0171085398250464,0.037020358033571045,-0.02004766186731737,,,,,-0.0010923566884922184,0.004328741226309952,,
FAM3C,0.05353294690457648,-0.03855863757505853,-0.00211337270249527,-0.02655759792588863,-0.011010551223588879,-0.051403926699932934,-0.0022861306047909577,0.02404085210958015,0.07737061404313614,-0.010259991330680463,-0.030074142714295635,0.09675804458790546
DSC2,0.012177571267180318,0.008494553179111476,0.011525280896487708,0.011891118688894609,-0.01580810561453079,0.05241026131079553,-0.03380429782692752,0.027599836879126174,0.05058421841946964,-0.019250265223026496,0.07052549774629223,0.0978705702026598
IL36B,,,,,,,,,,,,0.13928344365819173
BDNF,-0.037286320473091904,-0.0378308265026818,-0.00816473502399269,-0.021275978956846433,0.056128788456536446,0.06671218653572185,,,0.02657439755082427,0.03822731731204874,0.0744922607607123,0.08393648062363605
NXPH1,0.01640114074500571,-0.036087992613779395,-0.0023700673410714922,0.04158012445814188,,0.012209727849224698,-0.05231338606332432,0.0037752979688331187,0.06369316210694421,-0.018094737486262943,-0.08553804177963846,8.911240121597729e-06
RAET1L,,,,,,,,,,-0.021111271831136258,,
HSPA8,0.06976948387375631,0.05435434335847135,-0.048355274607177354,-0.051255429918070985,0.044636956790691226,-0.0425917962196277,0.09731148317670327,0.005239326716295233,0.05974267715775026,-0.022289515333525144,-0.004089879214323022,0.01913264054415624
LAMB3,0.043080536423695186,0.03238698528503014,0.033511046438431336,0.0074847894625101365,0.0434510863269702,0.005899516098158406,0.14994415251391585,0.027015496363117928,0.08614925435338823,-0.02415417251187638,0.08173696650694459,0.08130276890901386
PON2,0.05593169325693022,-0.004322010902007545,-0.0735604151393001,-0.018446831927965708,0.07693052701924617,0.06677898406382064,0.08542772123478407,0.046728876231465065,0.06125668492889882,-0.033183701666978954,-0.10215472298321837,-0.058452376393253874
CFC1,,,,-0.034704913324314066,,,,,,,,-0.04374708688600858
TF,-0.052117744180571905,-0.011966611082682453,0.004083108698001835,0.028826323574285117,0.04735057854602419,-0.05106047033190111,-0.06438569375410053,-0.08451966222475324,-0.056663387318149135,-0.01025293886407583,0.06929902152806865,-0.1090226437287368
HLA-E,0.097300875541501,-0.025159594946256778,0.016906602455615892,0.05021915534307369,0.00854182368448505,0.015022103840100037,-0.013108077111162162,0.12311770884631772,0.04213385985863561,0.028251597786953228,0.1487766343858516,0.011004268536657098
OSM,0.08501618454036465,0.05306748255402857,0.032313648969017505,-0.015729744773879593,0.040407906108424485,0.01730811992549311,0.05864308585557703,0.09285587977093696,0.09237463048772993,0.03928513730309242,0.03252153059519982,0.20073809252213723
ULBP2,-0.0194454219803144,0.0035136765568457707,-0.01750873768004772,0.06053208600025116,0.028879959510131826,0.004405383270649274,-0.0810890876784219,0.07859206861722609,0.11939773292549502,-0.041617855399485815,0.100269126219972,0.14374679034229706
VEGFA,-0.08536857568398017,0.01971376376642213,0.04897737263105451,0.04678639537589528,-0.03023085941148017,-0.048146054478069175,-0.115905196378795,0.038504572398945044,-0.03714745337860298,0.05829000874546622,-0.03934448337976164,0.17424269792616404
TGFA,-0.020729012347775768,0.04981197271978699,0.005240287032406863,0.12457119357092367,0.07556172060846934,-0.020932506854726845,0.023045811546791563,0.032225085065027595,0.0030463036516603925,-0.013968072394851703,0.03975019876541125,0.05764821850607149
HLA-C,0.000590555280292156,0.0230924906273556,0.07283050570686177,0.05040058314213197,0.026572443935521977,0.09415990146342385,-0.014943651760617821,0.04341771641567834,0.09866507648710447,0.010351509631424864,0.07772905625602165,-0.03454444399395334
CD200,0.04220535425051491,0.00029066613863570434,0.025201846058783985,-0.052334588030709846,0.0066443560507490835,0.03659097098989859,0.015136969287342893,0.06807924084374767,0.029742833660051312,-0.06154870538184532,0.06521319122707461,-0.025252965158282147
BMP2,-0.006243114211055201,0.0033402309376311667,-0.0027964440066993034,0.09309030951999185,0.04488612701615151,0.06535081943441737,-0.027732465759084123,0.0742017734723768,-0.04667882566979837,0.008544504838219391,0.11151682079777087,0.11557794093301488
TNFSF13,,-0.012193528799781042,,-0.0181151934646722,,,,,0.017554019455798722,-0.014275362782336055,-0.013513181572749883,-0.05259689614429527
CSF3,0.0932099610316382,0.07361884756485167,0.0675749396396999,,0.09502187139741136,,,,0.04718793238303761,0.0020300794497709615,-0.022426183685596564,0.10369019394219524
APOA1,0.07602854674020265,-0.01745292458086482,0.02591878757037837,0.05893817319863586,0.04576031574861273,-0.02284282009414635,0.0745317285072725,-0.05503515651861378,-0.011043916715703626,-0.000429459850012083,-0.03438630281021381,0.052466948851208894
IL15,0.03981974119750588,0.052762721482491434,-0.012277652251438871,-0.02002397099104385,0.034382882794954134,0.08731244779933166,0.1393951155715588,0.056667206049096135,0.12827453661289887,0.03163669740050524,-0.01982002578075508,0.008331147113439791
FGF16,,,,,,,,,,,,-0.03390440481686498
IL12A,0.07375861743013867,-0.02039106597784692,-0.009866237020193751,-0.029809341651108323,,0.009185223110499718,0.0833688002901503,,0.06290317948651314,-0.013823927090987445,-0.0069219127808071755,0.03509727206078905
ANGPTL1,-0.03137485843789967,-0.0359241516218693,-0.015690529959371858,0.027607323337242366,0.04051707844648855,-0.031121949745631008,-0.06840561941555322,-0.03908379665774717,0.06758017859000559,-0.0022845903807880287,0.02048787120028488,0.010553898995127327
PTH2,,,,,,,,,,-0.009317754886985906,,
FBN1,0.1292189231959522,0.05083779669446029,-0.019287068869243744,0.06078448867648734,-0.06324553262496395,0.07863656979155204,0.017264512903514027,0.06173886251068878,0.10092248190075798,0.024924521150520948,0.10362814164318794,0.10701533528901495
CD274,0.04117239652640638,0.022543100756979507,0.09223783612155458,-0.003493933084280652,-0.00011313697901082145,0.026020280895036496,-0.007323501570364174,-0.013462457995363518,0.022540048684046365,-0.032943304122705415,0.06317706214677112,0.04525130891338928
NPPB,,0.08650986381787942,,,,,,,0.01793408058933417,-0.017986475459370675,-0.012494361018551687,
PMCH,,-0.020294182849075148,,,,,,,0.07644089763128221,-0.012034280134144542,-0.0033340494683273725,0.06240763832953651
MFAP5,,,,,-0.07019467319805739,-0.03069865442374055,0.003187007372494929,-0.0030099052336527514,-0.04064997625677903,0.038233557392502934,0.026328912890772112,0.13652185202680056
GDF10,-0.023357748851845505,,0.019894026283347608,-0.023141045791077484,,0.04821816881559727,0.045245996457159335,,0.020454211819494486,0.00839799480437206,0.04886688031051149,-0.005691950903532151
COL4A6,0.03720632475298757,-0.015297222653961016,0.04154494014046163,,,0.062484237943184355,-0.028541772353731377,-0.04939103738667215,0.037495378424965746,-0.05222189285002777,0.034257959521654335,0.04862304894738787
TFPI,-0.005691112874241497,0.039821456254593816,-0.015870240199691358,0.10418721224809038,0.03914640316269624,0.07407417169817082,-0.012891095385567668,0.04383120607930207,0.00554786079645773,0.04992770266848889,0.1486587671162982,0.003443701467842246
CNTF,,-0.011544787734557704,-0.01569052732436141,,,,,,,-0.013199638299676603,,
FGF11,-0.011444528363078195,0.03803549180891147,-0.02033855188269822,0.0035879758089867194,0.006878545837704373,-0.023209665364805485,-0.04466764261993671,0.007625854250952702,-0.0759671407619533,0.054876384059966095,0.02453309301810983,0.0571206278367697
JAG2,0.032634218212673705,0.0698662511588903,0.042747005154463315,-0.03950898878071434,0.013745919147150858,0.12331930916650359,0.1099238798031385,0.07504128140550084,0.008890676972303163,0.012398070461073035,0.15593561009770854,0.044189399986981334
CCL18,-0.028893365725860848,,,,0.04586053035330277,,,-0.024719267348549692,-0.015056209759213686,0.010152954616993965,,
NLGN3,0.04109849027862365,-0.044193957077832094,-0.08055125981486756,0.05076961650339003,0.03743783837191416,-0.07485228995588122,0.015190436369339961,0.13057111000722474,-0.017214117882662947,-0.001462006604855181,-0.04033302665732275,-0.07685536936747046
CNTN2,0.0489810786209949,-0.007031961500704093,-0.04783860858068934,0.03648600144562527,-0.01721405689417432,0.04057634715383115,0.04369154511085061,-0.036041834122156446,-0.0011597663371886284,-0.02642687622000573,0.04269535324557017,-0.08275777111241248
FBLN1,0.13737669181945636,0.018926715782613308,0.033727228010939116,-0.001079505112622001,-0.008274301719310938,0.0644304145035255,0.027138579341292015,0.06626846410596515,0.03842929124579814,-0.020595153031510847,0.012720463811756639,0.001365576669846031
NTNG2,-0.005913015951625691,-0.01864770044386831,0.0005117296191224635,-0.0006587379221339577,0.03286038515994631,0.01974530541997652,-0.024798495209666153,0.049717676251836346,0.02900276468786377,-0.007371833964115904,0.084332826623067,-0.005014308510788373
CLEC2B,-0.03267111452435931,-0.012463082268570715,0.07483932848951134,-0.0010675045607641714,0.014291256934464714,0.1495768666614536,0.011438133057946625,-0.009088297033243839,0.08399786401763673,-0.017055534951849336,0.14078749182232936,0.02706373785545563
EDA,0.026240786713329762,0.03964500719998838,-0.036953460062339,-0.03731844388324613,-0.0199897107496279,-0.02224249142854475,-5.019013587295744e-05,0.06955261739248869,0.05159201972026957,0.029405799472409785,-0.02338492479703957,-0.0023673695815551654
C1QB,0.09145726184015084,-0.03834638358102111,-0.03745101649632782,0.057922196033198085,0.021048220564901132,0.10690785713729024,0.026254029273670067,-0.053530137230366745,0.1212543975327654,-0.040236787654935074,0.04192705025909539,-0.08418051880478189
PSAP,-0.005062202004092799,0.02302727364857762,0.06689572927452986,-0.09634373913586433,-0.02504884071529885,0.04118560970778171,-0.02864036254785267,-0.00780945132454631,0.0311918425366626,0.015048400904968538,0.11722616661594686,0.06049512505442096
APOE,0.017606577578586028,-0.03803836230237084,0.04478210786077315,0.011607972404838933,-0.018580074374573066,0.02795858005045653,0.04963536175554456,0.09296480782076737,-0.0401735444508175,0.015032202604449622,-0.02189609808720292,-0.06295261890154649
TIMP3,0.08596487701392419,0.03591268054254839,-0.0033699334371073237,0.022461830626540273,-0.028340085063800608,0.027506721729717975,-0.04118149764123194,-0.003862055716076827,-0.023083926764577385,0.026433359710521055,0.12288535751144489,0.04527777428781184
COL8A2,0.08655254842551445,-0.0693174253828275,0.010973526261064083,-0.021276300696905157,0.0500362744486034,-0.009579926165739201,0.11149312865740742,-0.005954608394875258,0.018206724784498734,0.016499449639570854,0.04173293604156089,0.011786017516352833
PTMA,-0.0015186461904159732,-0.002515597492840817,0.010114708801530184,0.1110081878690372,0.043182851276622254,0.06738573664059243,0.03182436683206148,-0.05668375870374186,0.03982068527494295,-0.06992855138078438,0.1281203960512602,0.14036376099592335
APOC1,-0.03711537821806019,-0.025588740398472427,0.029639018641078742,0.10611203414320548,0.05459277561154048,0.05109227544681899,0.028249255490770366,0.06568141039639507,0.014644225745976605,-0.05311155945364711,-0.002891348192302241,-0.04897173215735704
PF4,,-0.010499851592094635,,,,,,,,,0.0866150555411792,-0.037295107159717254
WNT16,0.1431830037442083,-0.022641163418610742,0.10427736413910149,0.023745764443263817,-0.013042196193182632,,,,,-0.012034278545742414,0.04940610549916486,0.0055338638584562705
LAMC3,-0.045215545378089944,0.0023988692507865483,0.03702387842269182,0.07534781632715087,0.006863713396477929,0.08086340965988206,0.06436452988524186,0.10725605351399083,0.06960817648035332,0.012820499087227506,0.12849690660745058,0.06545597295561144
C3,0.020730686927198934,-0.02108736289450559,0.1028048046004349,0.022760358856834525,0.027574507999013374,0.03667609101790746,0.14805274464891952,0.04282086703615225,0.08857153756204726,-0.03920450892296772,0.018110980683854493,-4.1058459027953525e-05
S100B,0.07020633746426609,-0.017904021989951193,-0.07677317025625319,0.0837571706810231,0.06680416600370634,-0.0475226039076966,0.02246457823168932,-0.041238738055411485,-8.514518565992831e-05,-0.07085904962347697,-0.1249442856182202,-0.19984722504308902
F7,,,,-0.01693295994781552,-0.014821554048332982,,,,0.004451541038796896,-0.014126379052563778,,-0.023795740325906988
CD5L,,,,,,,,0.007809055755773056,,,,
COL6A2,0.015408707829504532,0.06397356118822385,0.0360833362462673,0.1989993179633155,-0.04546416374744299,0.11732505191366853,-0.07114535436822009,0.020362766597437007,0.04451061498713001,0.028159764403437846,0.1183246922007495,0.07682306436054524
MICA,0.05036227166119913,0.010500235297020901,-0.03773201040149633,-0.0008336249512889282,-0.015286009855418566,0.03978363995704085,-0.020303514645698024,0.0512360203379167,0.07060986995586895,0.07219701129836584,0.12930845087873047,0.04658352682586149
NPPA,0.06388801240641989,-0.005652163409834824,0.04938391759048474,-0.00711008713277467,,-0.07551786059962946,0.16933020660190717,-0.01686587421246578,-0.007733874028115173,-0.04278635591886799,-0.014335948215942803,-0.014563980421049437
COLQ,-0.03277165140054986,-0.0060867293487250965,-0.0018641267319736384,0.07413413150070502,0.14819740912935672,-0.03976031791102376,0.005465569723720384,0.07692450783983844,0.052696506349249383,-0.04642688060272047,0.0056214093686059495,-0.0050162350076712065
SLPI,-0.08108501246840033,-0.03869441937766804,0.053325928930304564,0.06965684700190827,-0.032659223716626426,0.019056437168219947,0.028254700877604576,0.1429772821003178,0.05024127950788295,0.003757779973395318,0.09166357390712654,0.14238985369214824
CD59,0.08247000544434205,-0.04361471730967803,0.03982670736909882,-0.008757468739767217,0.04122123641258453,0.09532672827016055,0.005238147058486519,-0.004719921286104466,0.06680668008885544,0.031351103396077586,0.0930537014065065,-0.0249570429941227
PDGFD,0.15807227691103012,-0.0020468166899845143,0.0003342518633719895,0.05214539668328061,0.013789534286592641,0.000980889370678972,0.03220552736966041,0.045559843502660916,0.03602906166784384,-0.012102847859646467,0.0779178566122406,0.010309309492426273
FGF12,-0.032809590764311294,-0.009938087114691168,-0.07393469399318808,0.09896705634107468,0.07066996193589345,0.013171897644277585,0.031109743056578085,0.09249885992026904,-0.007359001419381128,0.037206597814247774,0.03519250090505946,-0.08853783109039566
TAC4,,-0.02163583715037359,,0.055397492633372264,,,-0.002643882238514668,-0.03636707561979991,,,,
PDGFC,-0.0074629139220770075,-0.0015969650351631468,-0.06563219521900766,0.009986091814343859,-0.012459157041487916,0.08592858901451378,0.08268435393331672,0.07733891576318876,-0.0012848951576182872,0.021788529491020846,-0.005262033818409127,0.061443581684432806
CCL28,-0.020583460353957382,,,-0.03641382435334542,,,,,,,-0.009361763309596038,-0.05428242515599799
GNAI2,0.05838645414279435,-0.00531727733632007,-0.025634391661569472,0.10022749820972629,-0.024366163542111144,0.08011934867719876,0.07148163510293112,0.11980648169616209,0.013220975293812472,0.04055757134211029,0.07312572017392063,0.1054746111304343
IL1B,0.07517520268990975,0.003994696699513502,0.03220578657510489,0.04898663130570354,0.08073077190137451,0.009310773429139975,0.1339625547091748,-0.005618602149961279,0.08125240544319455,0.012682448786442268,-0.0005048851991697229,0.06160616808631048
TRH,0.018715995638050032,-0.029644904807908285,-0.01475620338230818,-0.008168637532344933,,0.09913039399104646,,,0.009642798527526763,0.018074115445219776,0.019220801246320546,0.10368325913514743
LIPC,0.0920256070305552,-0.018869015312144407,0.009266898828702535,0.015873520956494414,0.07127698926999539,0.09257005060979205,-0.0187327868257402,-0.013882598649961579,,,0.03527372479509614,0.022463815851856347
UTS2,,,,,,0.05288809258477077,,,0.024915127136964456,,,
RSPO4,-0.02306467616017635,-0.023609566353667587,-0.024219271262691834,,,,0.015635071324347282,,,0.08027305336289464,-0.036928017618185205,-0.04760936192873932
CP,0.020608022873079213,-0.006588627958052402,0.03453917231021501,0.0011013300849821578,0.057696985977542775,0.07197607411058345,-0.07862713154858036,0.026405297820126995,-0.009183688324411162,-0.014220179228457848,0.13591369401815281,0.04321862210753345
CCL25,,0.011998436890474638,,,,-0.03236211129524146,,,0.03235852763863076,0.0483732882748664,0.10450834133542584,0.06249337055317993
MADCAM1,-0.031449250771422035,0.003934118684231391,0.000943150419993801,-0.029809344983217672,,-0.03659074841948728,-0.06987655797896906,-0.0221989753568386,-0.025382004115348546,-0.012876852992114286,-0.0176714806244432,0.06534417934149712
SEMA4D,-0.005677952180447005,-0.010173443916134207,0.013108671004005895,-0.019815571733404685,-0.043655032598767414,0.015948087703720287,0.036231269845835704,0.013860195410228452,-0.04841403603209907,0.06007303695189315,0.0179673617964097,-0.02378050120454748
SERPINE1,0.0033277700801691438,0.022539090923371204,0.0691485581954703,0.08405090183391105,-0.002372920253723538,0.1233963003714309,-0.023549178342797374,0.03852026803756007,0.00564517763045397,0.07348622881469595,0.08683782062178984,0.1756429398634482
TNFSF10,-0.0019235017102823288,0.0004339582957679972,0.047053934082059164,0.020722488843290456,-0.03641699009351368,0.10683827018643655,0.002527719786222423,0.04911047474040984,0.05555801573917263,0.017409635128587363,0.09831333960098108,-0.014708877852715222
FGF14,0.02071333867683101,-0.012836663883941373,0.030127859482802735,0.011598760510748573,,-0.013630045613574131,-0.0037850972809842388,-0.005639776924700479,-0.03383432780927966,-0.021359839356572506,0.04991698853536596,-0.022518717778899158
BST2,0.08324276641257068,-0.037907498497498415,-0.0038374280620313618,0.06264074673096208,0.040895819326295046,-0.027837745452088905,0.041661950248168884,0.029687977439448097,0.099668836313288,0.009141515374719992,0.06791224098885669,0.11099937798713225
PTPN6,-0.03531093297713784,-0.045062743550830855,0.03413005936525627,0.04357424191037688,0.04159659678458782,0.004186234806065435,0.06499607415657561,-0.03425876020392955,0.030295263487050125,0.03141761550173003,0.05045508463731293,0.06731142438705334
FGF22,-0.03669718611385763,,0.00391032188001092,-0.0319137405225267,,,,-0.006130984756976754,-0.03173709856388646,-0.020261465424065858,-0.034759935397124526,0.017994435857442044
TNC,0.0327919098456985,-0.00952472924272976,0.028423980913848026,0.10640854219731603,-0.026899368919157736,0.02151388346883757,-0.04557916806926201,0.09883200357751809,0.03450295706209769,0.05726912544477392,-0.026223211542605318,0.11236483303862335
CXCL3,0.0275775842938555,0.03975399609049295,0.0694777866117935,,0.031721949350285834,0.14160791448928825,,,0.052808983200493084,0.09894654612105876,0.0244516014311991,0.10440667702414952
CRH,,-0.014105760356865348,-0.014994989048159683,0.015343884357193579,,,,,0.00726321396764915,0.01481138449025835,-0.006793022069051715,0.0031784082628032303
GREM1,0.008649932513572708,-0.012659187234528467,0.06503325426731908,0.07705171600132626,-0.0362653248158509,-0.016700008648857286,-0.06778789786067703,-0.012353864469033027,0.005981186177978349,-0.030514859438392265,0.08784254091968474,0.028790843123262216
MST1,0.009967200876108966,-0.01017592179008552,0.05751045990792312,0.01721944051646431,0.03829763284921606,0.16717372695085217,-0.08646759725659067,-0.04347870474117492,-0.01755592146285941,-0.014726435362712132,0.06586078374495614,0.07429916816425047
ITGB3BP,-0.029793973649644836,-0.0184413191853764,-0.029978810282861035,0.04404535075018734,0.004606688567442686,-0.022827823821148265,0.038752879469694565,-0.05206918992577811,0.04246139781257262,-0.07403610897139565,0.0649366320162567,0.01714927133389897
NCAN,0.10244319180796939,0.014376774153079804,-0.024432782282451486,0.06120998780731949,,0.014960909769886675,0.1006443911177072,0.11792377544438115,-0.04178596199766569,-0.03239594108044371,-0.08177299647238509,-0.1118339817173246
DLL4,0.15935164448439476,0.07188795819402839,0.03263732369522414,0.10076402681453667,0.048009228814134816,0.07531002042366315,-0.009355373015548982,0.06952651246107576,0.024848327808423984,0.02192085175092319,0.11670200836111541,0.12081302683080489
UCN2,,-0.011377061065375121,,,0.028573760735777113,,,,-0.0355319426850057,-0.013199638299676603,,
VTN,-0.026646526472430352,-0.022730656119808935,-0.021156616070997145,0.15193952755385917,,0.170625279562215,-0.013339711691545688,,0.051218177923109454,-0.017500307930959913,-0.0018787909747013188,-0.037518188738375126
CD70,,-0.024208640376720235,,,0.04251429116452715,,-0.014221730906075728,,0.06535179202257907,-0.017501784041925015,0.05209966691440066,0.23428669098873645
GNRH1,-0.03099797227589314,-0.022938678950726175,0.01449922243494288,-0.0175336211347563,0.009576423109139018,0.025385609438465982,-0.006578901254508338,0.11962176922746112,-0.02041145503301701,-0.019039799746799795,0.014670999097688075,0.05020645379427496
CKLF,0.06454413153995518,0.03340934426173399,-0.03308147839590959,0.09631324375906673,0.07000074433428995,-0.0001312924101282549,0.1750661531233383,0.09577423426709356,0.026729374649344585,-0.0070461806400224005,-0.013416290073839827,-0.050294405538637
NTN1,0.07830578539682863,0.028531284004804206,0.030408938859414654,0.06584135155296404,-0.005013697064403953,0.0344280862948614,0.05822157221874548,0.11191712788283162,-0.015257372921213234,0.007455901598052179,-0.008907422573369076,0.1403223436359822
WNT7A,-0.022666760261471505,-0.014334030311586492,-0.04060236023205097,0.0007534372461448951,,0.12662406507643129,-0.05901036462407696,-0.04092078649829968,0.009895301166071124,-0.017769458860380654,0.011077367789782064,0.03176097608226236
DSC3,,,,,-0.001566650692492325,,,,,,-0.02455439969808246,
HCRT,0.007796294673681708,-0.028991905706281507,-0.014990899581435053,0.06316135884048898,,-0.0469488242595461,0.08141258854403202,0.006115777573537871,0.004991269206725017,0.025095246494958298,-0.01535070545486451,0.022337998259401845
CXCL1,0.0984454766463966,0.05360118251604662,0.048143888642718034,,0.1003756533365537,-0.007939787359726969,0.1017242196197769,,0.03577012320569114,0.13390573581064197,0.0533812235913703,0.06583377535772554
EFNB3,0.050884548720882855,0.028360127274798815,-0.015243041862765174,-0.031303108598782346,0.02889526318085943,0.027795487292999112,0.0008340416645637808,0.05791949412155795,-0.008672432838879376,-0.011686086781539606,0.008434014812605126,-0.13941402606340855
CCL27,-0.05306903392000496,-0.00500926890884444,0.016180422797343125,,,0.01378380437713646,0.15206210321770544,-0.006306668077105847,-0.018642195478755525,-0.019753194173680738,0.03728788122638072,0.03443650384667223
CCL7,,-0.01203448559953959,-0.02641248787743266,,,,,,0.023953267327262006,,0.02089248795484164,0.07928916296227262
BMP7,0.000548573952656002,-0.02310790313773581,-0.070526141473082,-0.008974650315321879,0.037038025676856004,0.04212073369719788,-0.06988086828450575,-0.029909541498192783,-0.01623064148224442,-0.0033906483464251386,-0.047055405358057925,-0.11754804760103611
FGF5,,,,,0.01233227845441818,,,,,,0.11007902130327082,0.02010474100332939
NRG3,-0.037481075702207836,0.025455485648791163,0.005843165173554106,0.011036447455081214,,-0.030381540852637976,-0.0424985789224329,-0.051510686968520625,-0.010377598362078851,-0.02883341822453253,0.03531255229216443,0.00902554871796386
RETN,,-0.013827925222430875,-0.02779048202278108,,-0.014386466841669754,0.04173800513406726,0.04869054409563057,,-0.0348676706713476,0.15766221073751654,0.056973714810031835,0.13052337170377856
OLFM2,0.05120597831713359,0.005244778933830509,0.06656745365108807,-0.026310549401011532,0.025188748710737518,-0.045656857979687895,-0.041600591813535114,0.024213630253975077,-0.07460094317912172,0.01947015385188535,-0.0636686963079325,-0.008368189915134393
NCR3LG1,,,,,,,,,-0.01984829638961956,0.08744768523114396,,-0.042527866047124475
LRIG1,0.03818685467629592,-0.04176660752373601,-0.029376504497369428,-0.03950126645384147,-0.038661810092507784,0.026987589656537386,0.04303937284182362,0.07913461949583463,0.025111775493553395,-0.0523414909096855,-0.10753829162327891,-0.019509002872549846
SST,-0.014399268071758656,0.0423368601468159,0.024703912300075542,-0.028005892756535748,,,,,-0.011618600569853721,0.04863251129226509,,0.007070409392473616
