,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
CALCB,,,-0.02917907766926188,-0.01442311765213932,0.027623699831941607,,,-0.016787594988917864,,,0.03899233568342744,-0.024019943808442384,
OLFM2,0.03274074688135538,-0.008460087806135113,0.08743044622106905,-0.0175299059607583,-0.0024815878212684534,0.02615122588512006,0.04194455754584788,0.03304293701025594,-0.03241112548521279,0.007869970888568978,0.019642628593137295,-0.005751635881495342,0.06017694867280383
MFAP2,-0.03748184868158622,0.008274006311740982,0.011115048260957421,-0.013028751747641128,0.03144498963056272,-0.02490896293804374,-0.027268732211299135,-0.019515877688853107,0.11262898470303749,0.08924895995522646,0.01742681380086378,-0.028097929482619775,0.04886900800309746
HLA-C,0.0745841090039354,0.04894317304951239,0.003902110965879656,-0.026339194718736414,0.07066313955765378,-0.05697964552372564,-0.02109989929213452,-0.09768566134517896,0.002605522303854139,0.03039779169692649,-0.058619898785562445,-0.012739695136869487,-0.007986451774503552
THBS1,-0.012389716523588615,-0.018411888748077622,-0.003568220445191547,0.008627092057292991,0.009346877734547121,0.05100501449448114,-0.021026496712190736,-0.03624530426088789,0.058947853373587086,-0.08909164829000894,0.05105671899408553,0.009046616517934921,-0.02175673948718606
HSPA4,0.0024065450498984993,0.010097567588640123,0.006167753739345123,-0.04633142984042462,0.0026461972590984895,0.00877543720945099,-0.06543402121425317,0.02758421622225388,0.020353493107720316,-0.039562992730478,0.026779039196904955,-0.05981195086309731,0.008845523921605989
LMAN1,0.0009365004781551371,-0.02472617128205935,-0.06858806982027164,0.045325382702966294,0.06471393659165149,0.004577304641911546,-0.007658647238937985,0.014345320290237714,-0.008228041734109022,-0.025234940789305042,-0.034245040431889945,0.01926862766540176,-0.0338685171914017
LYPD3,,-0.024672696892625953,-0.02415693006710204,0.002507160973085081,-0.026773387944355655,-0.013279517005762067,-0.0197450415328131,-0.02020093392614369,,-0.04847389890722061,0.03758482211482011,-0.008763307056574495,0.10244266403927033
APOE,0.005436875627195268,-0.0486910662861778,-0.008672059849172789,0.04553653543366157,-0.020283174985823466,-0.03137209659613495,0.03267697823677636,-0.07316910200147535,0.049237909925959396,-0.14545148458825471,0.03164974379575846,0.02677232413073732,-0.03339453421483511
SOSTDC1,0.008650087766194926,0.030982683739497117,0.14176775638852507,0.020016614679766467,-0.011367851617924892,-0.022940646300670484,-0.011178523290492634,0.006676750932534575,-0.016295728133062605,,0.014845183469303249,-0.041543307081881684,0.14046083196075543
ANXA1,0.009172096500259831,-0.027272273494825798,-0.09255126194298763,0.012432640865199627,0.06685411111157794,-0.024139227828945623,-0.06006047976991292,-0.026667069460486685,-0.01758415153150116,0.021719410322513084,-0.013306946753607841,-0.031145603183249278,-0.0443190820388761
WNT2B,-0.02599594745883005,-0.032033101962325033,0.029432283257121307,-0.02706427032246517,0.020867085225781387,-0.03389363814550108,0.022263459523610498,-0.03808490034768017,-0.03059879617323834,-0.09665960414063801,0.01184951019944364,0.09304061106806216,0.050924538191855204
AMH,,-0.030127876680523025,-0.006015251034877863,-0.02590220064219732,0.04045296034043698,0.1260147149868731,0.016576403783005563,,0.016586276095176107,,0.05186889406736845,0.020763905205871694,-0.011410251695061099
GDF10,,-0.018718661646621084,0.07826731943443742,0.0874662113556656,0.058786755129739444,-0.012773352891005207,1.5081068149660494e-05,-0.049930281154777816,-0.035950060905636676,0.015109451601149331,-0.015800277832082307,0.013608516642230707,0.008077113070863975
EFNB3,-0.050639087372151434,0.003890177330329162,0.0807718825359446,0.03799787906052478,0.014842129869349066,-0.003945710729601219,0.019952426847859753,0.01919422667972797,-0.014082851693483283,0.053786007460414766,-0.003142634573678491,-0.0064702356432553695,0.009134102590453112
LTB,0.0023946682692525933,0.0026568982563130606,-0.0344082186239487,0.010534485688899017,-0.028244210155814183,-0.016502861539279563,0.043916659260887274,-0.02118507488007338,-0.0028648357577116218,-0.06813734438528225,0.013191310089956311,0.01565111967023144,-0.020203403891560372
ANGPT2,-0.05614612694475513,0.04158209793647565,-0.017182212987246658,-0.02023012420942181,0.09707187686195295,0.07068025310114406,0.01793847322738771,-0.06338363181189999,0.08244833806900356,0.031438893244083985,0.03325414190434254,-0.052213291265281965,0.023854881720533655
NRTN,,,,,,,,,,,,-0.013692343689151336,
ADAM17,0.03340260027627162,-0.013309179911098127,-0.049303267492542976,-0.015171431812509071,0.053603519436327206,-0.01135467003069396,0.029635418093228016,-0.05743176537664831,-0.04347395274692963,0.03968703658998879,-0.07515105578717277,0.0193221151884777,0.044852510566024885
LRPAP1,-0.012354594904130031,0.05730586140476616,-0.04506106081484496,-0.018849594706648515,0.007360247514530933,-0.02230136913643922,-0.011651654072915461,-0.009829434913967514,-0.04533280855728005,0.018264850682490362,0.06393585467925508,0.05550403377259357,-1.3885188916244802e-05
NID1,0.05934859514586629,-0.02307502280790926,-0.005257685499298982,-0.03391170797111069,0.07601705218973255,0.07168670389417826,-0.004439187320388939,-0.03560608397477094,0.08119795111485927,0.011376545831568271,-0.033644114909711455,-0.041259557117482366,-0.016952915162040946
MST1,-0.001862074863374246,0.009263341086276525,-0.009754942727763992,-0.03978946052844441,0.09042231380804452,-0.033109880086642035,-0.02463225707430708,-0.019966511974901218,-0.033892145504603136,0.0034412958068057793,0.009050476174276586,-0.001432425907308174,0.00536690294729732
IL13,,,,,-0.017482013986831437,,,,-0.02191553088061495,0.04755200656285042,,,
DCN,0.05785235981016345,0.006310301211776234,0.0004941426920427739,-0.0032289574353706984,0.10337048486263983,0.06731263382977505,-0.019642322530487463,-0.04770032186178828,0.060520708119741466,0.0041040309010997875,0.010681812273125077,-0.058477811324988284,-0.06531186998577765
IGFL2,,,,,,-0.011243784223832437,,,,,,,0.07752585502707167
COL7A1,-0.028475237047405025,0.08505421388636418,0.017160141931130114,-0.04307382177452129,0.031438990739122034,0.05094046089058145,-0.030384880481676407,-0.038951117372643056,-0.03229151054254977,0.019720788472518243,-0.015756473355234807,0.050707848145857,0.023339236613368147
CALR,0.06134659716168691,-0.08961862739517541,-0.01790745090495902,-0.03172293686352597,0.026433544124147522,0.05384511628095806,-0.021953878326192527,-0.07022741356761711,-0.03864424685267591,-0.030195829226865076,-0.02976200047275855,0.038031239747580874,0.025744483459862216
PIGA,0.003274495574795436,0.07406288999658288,0.01803087590602847,-0.00623492123713618,0.08833634923294602,0.022438010084098577,0.0018024615503825269,-0.018104821661792548,-0.032650579699539446,0.011806341259279407,-0.0031236381707816746,0.08416493124279832,-0.0037927630993784506
CD200,0.05443803185076879,0.02761574841180574,0.03865658320623229,0.024553446844764834,0.04139280750938426,0.003277102766495608,-0.04530202284786439,0.061631541495666534,0.04997513715960467,-0.022904406564356668,0.013441218747324893,0.028590577927379953,0.06830349857579683
GRP,,-0.03001580232574296,,-0.019252517342174542,,-0.017457335551147774,0.007727347034713763,-0.01856670664317299,0.10646137680594633,,,0.009618365475591202,-0.020882629667625174
CDH1,0.06869120121692884,-0.015285755735023018,,-0.005072658707280359,0.0043002857060599345,0.00562983777126899,,-0.011888300578745844,0.03600702020002018,-0.03448341204406588,0.018494157026099977,-0.030707229830991067,0.0009525592487151785
LPL,0.008988731922945857,0.032986222060543635,-0.022640405888193167,0.030509990788924832,0.07625041066495666,0.07204452581003022,-0.009684766493124825,0.0407840005550867,0.03247259436975084,-0.049549595772264025,0.0762988197236032,0.014240542940877092,0.02226218926904178
SEMA5A,0.021325690884137823,0.08578456916101458,0.0030113105141640873,-0.0022121039759837205,0.024638203840253843,-0.035526188728740506,-0.002353006375014627,0.006506698706695072,0.0565338580522485,-0.011845502935584265,0.05027887008782325,0.003271504881298706,-0.010416364776653777
SEMA7A,0.0200942182616562,0.02391187595184739,0.07902407088099787,-0.003913244190126274,0.005167644429995826,0.06293774530796584,-0.04064131123140861,0.04730505339033568,0.033686134958807804,-0.06228723193050245,-0.024527578916781277,0.0007232845020566465,0.09144447278537288
SEMA4G,-0.04486314676651943,-0.019975019057376996,-0.01931702116197568,-0.036579203616902534,-0.015230755452883944,0.032929742414818816,0.014028299992106832,0.00892995880151084,-0.04900708709972024,-0.09808625412776048,0.029333972593357512,0.045243104731085226,-0.004628172721169727
SEMA3B,0.02861232324279053,0.00628391177571034,-0.034998447885415195,-0.04343897912784299,0.004730275657884133,-0.023114947936543263,0.004657408619630646,-0.10178654198611581,-0.02126640193096496,-0.0035979283798162694,-0.0196081474346078,0.041908012488743554,0.02712850365330817
RPH3A,0.020750993363001766,0.08111115357413673,0.1228186106529284,-0.030626166703405715,0.04897350504987076,-0.022645422374003205,0.11502373575271875,0.07628724639467963,0.051458513361697863,-0.024970763342164887,0.022535239254490264,0.02534644310301178,0.011459315756018634
JAG2,0.04958065706273176,0.03847699598190281,-0.014771706374779975,0.012872946292688946,0.03476211602530049,0.0028923136541265456,0.022465360310621463,0.03173173685655048,-0.018517954731678787,-0.03556100483457674,0.06210009227874959,-0.015973275547147846,0.01938392605697302
CGN,-0.017411627911091437,0.03152329592540899,-0.036268716395427156,0.010125192928987316,0.03727598510327601,0.0012592025122989748,-0.015701538597333285,-0.01677847132841278,-0.04678463644196567,0.0035209164932672467,0.028180275840032513,0.02900650021834352,0.08926988765801869
GDF15,-0.01760106993503456,-0.0338305424863286,-0.03542827898912495,-0.03259484342162708,0.043834254369565,0.005343638962956293,,-0.03934364011780063,-0.03960457965346095,-0.010742555154090682,-0.05566099349955848,0.02883653039740419,0.004772749089485067
SEMA4F,0.034275211690814725,0.010620604813126659,-0.011702754173240975,0.023437622032662277,-0.030862497504178396,-0.027268377772060363,0.02950020450910286,0.1105779247526903,-0.027226894970505306,0.042496113089039854,0.11340497254184423,0.03221501851426938,0.07739621485445389
NXPH1,-0.03059114446267452,0.04607843640826564,0.07061218449167209,-0.022662341306776253,0.05396314938180014,0.0192146824270641,0.05216891131547633,-0.041135940074835814,-0.01881928407505318,-0.01407798365208414,0.08173365219702346,0.028830102195922535,0.052593925716150285
ARF1,-0.047247399752546326,-0.0050492907029144685,-0.04031622412115284,0.009692201554687802,-0.0025535815182511196,0.06322657887411395,0.029836834604535584,0.024212055622358626,-0.0322395861617663,-0.025751014581188645,-0.0333526980542805,-0.03302683283284929,-0.0062925082205449855
DSC3,,-0.013641525388033832,,,,,,,,,,,0.09926245877604792
EBI3,0.03691756957703623,0.03370539995543706,0.08268350034589556,-0.035524675070610516,0.04238579442318527,-0.04214875826771838,-0.021190024641432964,0.020626240927973195,0.022006738310575022,0.09628894902321454,-0.039143572693327876,0.03898574642448966,0.005399053496707276
TIMP1,-0.062133985587682454,-0.027624040328176957,-0.06025155127074151,0.03617001005517652,0.09109117388249077,0.062028152664005014,-0.04633411306518103,-0.041249560481236285,-0.012552107513708437,-0.07194253798637043,-0.07658108528999188,-0.029789618953878813,-0.005744004029403598
SEMA3C,-0.032219130435324726,0.043889065753221546,0.030119080604526727,-0.016975940969569343,-0.003060358268118834,0.0045817640583274396,-0.03492224934611629,0.010373740787420128,0.03685910873965781,0.05546365360725523,-0.020121556315780272,0.01544508564515319,-0.018010862175449196
GNRH2,,,,,,,,,,,,,0.06725647092878602
GAS6,-0.06856422207096909,0.01288016435298971,-0.02433148963513186,-0.051466039781446156,-0.007097470670934891,-0.025542056730432028,0.005358296593444543,0.02037747585861911,0.028138172906363588,-0.0849321990693201,-0.03185112672030832,-0.04669715917866396,0.02660607411194465
MEPE,,0.04585058358062091,0.058306445341527166,0.022925494082238033,-0.02751723981576661,-0.015444660365388796,0.002593486961181845,0.07993319172495807,0.03883612714454854,,-0.03442691528242302,0.04041961124824097,0.11260799257658735
SERPINE1,0.02134564593770357,-0.04023670903965974,-0.06684786736849334,-0.0037387942684741263,-0.02857148013590847,0.06163448066527102,0.06919529093581163,-0.05026983897807523,-0.0008979816518707281,-0.032161775192087586,-0.06040381995520152,-0.0018898356328876113,-0.006860922309804251
RSPO2,0.15423340856647658,-0.018128710216177797,0.024274525367689665,-0.015618413724639376,0.008350141594111278,-0.02244306518447938,-0.03295487226960645,0.009413152711592987,-0.005340193010426024,,-0.027817162516671785,-0.0065063457719381065,-0.027521091022236006
SHBG,-0.020936449083520856,0.07761830598959124,0.004719479196955967,0.03175399055701906,-0.026432154407809414,-0.019097899315491395,-0.025447671527070254,-0.01705229965330278,-0.015058671435069613,0.11294633807286386,-0.014544839614832886,0.03190199237525675,0.0712894219319764
LGALS3BP,0.06650131535397447,0.015676291547278277,-0.021568969838681205,-0.012311728149461536,0.00963237186844754,-0.055027601315992394,0.027993522616021813,-0.05956313988096075,0.019001720292543274,0.05262231600899814,-0.059140970514197276,-0.031468049588357694,0.06423492230046318
LAMB1,0.0007857900926109425,-0.002758345001640755,-0.03401434054913056,-0.02796006527520691,0.10711527662457081,0.05664567763699793,-0.0010398542170511299,-0.05880656437856176,0.04977616562435081,0.024274064243484283,-0.008568440477789414,-0.04275405410374348,-0.005810286495654194
SPTBN2,-0.005716987938892537,0.07369015474772966,0.0434450413197597,0.006011463188299023,-0.007946462833923936,0.011955815545369322,0.04499755649884283,0.054906401670656226,0.045639142985654045,0.07260510102961272,0.06556283172644867,0.0914543625151727,-0.018086158932130867
COL1A2,0.012016776844121311,-0.019659096141280523,0.012064493756229856,-0.008807249795744881,0.09270014917635493,0.03526492605816482,-0.012481667844533471,-0.031507947675293246,0.04174770798269383,0.032616367953464176,0.01390266623988054,-0.05683517758705564,-0.04960879113871065
DEFB1,,,-0.0002708916441232322,,,-0.010017549555029827,,,,,,,-0.03768955742937075
CEACAM16,,,,,,,,,-0.027334899480361205,0.05066607230014733,,,
SCT,,,,,,-0.009207362521180349,,,,,,,
WNT11,,-0.01955273612618078,,,-0.017032973182185687,,-0.02084944338862209,,,,0.018727948519619484,-0.032261672711053624,-0.023356397352377965
LGALS1,-0.0359453191016031,-0.07502611134350037,-0.050005035784782444,0.032745995027699364,0.003870137224474961,0.05540940040562185,0.0026365673616606713,-0.059778852436638684,0.02458279694992256,-0.031917349120146925,-0.08448072286788885,-0.024046462282733702,0.0065435101284036104
BCAN,0.04840258239178895,0.05295598161759061,-0.03814203225128683,0.011732491475573509,0.055479143250139626,-0.07828580163604797,0.025309750817513223,0.019601035498377727,-0.010227968858320904,-0.08046541685350321,0.10544481074172003,0.02447337945081492,-0.0012994414805761782
ANOS1,0.024279508924453155,0.040371198591307354,0.01074412367599933,0.012918834627586697,0.07168038302635704,0.002604965532095738,-0.02657325211131932,-0.04385705750736005,0.019527181917828682,0.026595995470175996,0.017418704738100484,0.023343266404595154,0.03052492791036136
EDA,-0.026235372658000584,-0.01431448845160637,0.016945503121790707,-0.0272365183721747,-0.020365701931384914,-0.014427030615105797,-0.03466529195724416,0.005135632945927004,0.008126097465826135,0.013075050878096605,0.025663229404576503,-0.030833331678775812,0.035326906443463285
FGF22,,0.01399738285209476,0.08612589749370582,-0.023291946008950418,-0.015612961121748502,,-0.01830926983663431,-0.01980740677675339,0.04448527718355557,,-0.030330445994016575,-0.023053057194923537,0.09527776893492625
SHANK1,0.0202279060281571,0.015275954043555634,,-0.012579392509396423,-0.014854740890558486,-0.013477028273079417,0.0023002905057215818,-0.027910949413304426,0.08977364772382396,,-0.011560425398085331,0.03338758154800533,0.035306237355588035
NPVF,,,,,,,,,,,-0.022514478293258183,,
RAET1G,,,,,,,,,,,,,-0.021944354474218903
TGFB1,0.021061330778776914,-0.0013218970647512049,0.003974386060819696,,0.02591532339459338,0.003664130921027996,0.0051362005063226145,-0.06216717989304242,0.11346841555937198,-0.0770738258260601,-0.02853875999065972,-0.061214329124471285,0.0011146330110441123
MSTN,0.01192486833097476,-0.00022730902176044347,-0.013209010370070875,0.004359593331807649,0.0592631936803517,-0.024325699143115893,0.03933066191041888,,0.015294728443849588,0.04996159118460909,0.008614252444967304,0.10487059252452953,0.0385110569230194
WNT4,,-0.013174589934234005,-0.03142231107364206,0.0791431238786469,-0.017702507654348297,-0.014148201877693648,-0.020098785141708698,0.07799528656199294,-0.020890544428670055,,0.02538058902593193,-0.048950237209432035,-0.0698320442058871
TNFSF4,0.016690460248790978,-0.030127875501799864,0.03721510803048124,-0.015356579830711595,0.06752256713126101,-0.024207741263400268,-0.017052072863181184,0.01139874528242874,0.0014152094985752988,0.04962071780436454,0.011859049011377975,-0.004962992085465148,0.05266036848657663
NTN1,0.055753570720396675,0.005342571969800974,0.02988052314958051,-0.014596531349430775,0.07378256081539458,0.06379769393782575,0.03119599913116916,0.04487541407459867,0.010909095538448486,0.003192401814260664,0.01024304809640397,0.048304538332678226,0.02134120344319758
CXCL12,-0.050420274009935866,0.062205853096928145,0.015454506551233928,-0.0001485794947000261,0.06062644953310502,-0.026628530320798267,-0.03071713543365808,-0.07626914784628698,-0.010820655166901585,-0.15850677491014425,0.013168474692991497,-0.01401765435944684,0.021734235511745626
GNRH1,-0.01099219534729842,0.06706380348697961,0.006057527796301966,-0.012796749930452907,0.04040991650960392,-0.021354746055156158,-0.02534680357040789,-0.019515877565291013,0.012279363925401328,0.041106571798888235,0.02037430473084045,0.10370822844520426,0.05550502372734682
FGF8,,,,0.065953766848364,,,,,,,0.033305553216528394,-0.02770394772419215,
RIMS1,0.19927519819154174,0.04576569737578776,0.0741023752825524,-0.006950072021181359,-0.01832703149099862,0.01294114721818657,-0.025510272264048416,0.10863621533536998,0.004839954580221078,,0.08210325246515693,-0.015372619580797171,-0.026691160782831763
FGF14,0.0638197968373426,0.01759015402697898,0.03995312102586177,0.03859971879503324,0.062407285674121085,0.004010683398674668,-0.025804824595858405,0.07873695695891156,0.043407949067770304,0.054186668566239216,0.06844604034065191,0.07374052606055027,0.11643260749043681
IGF1,-0.049598524570050186,0.007785194478657474,0.000635540040448487,0.04568609427989618,0.023040971280257762,-0.02397047086679856,-0.0037683313266857962,0.058826356365706836,0.04390117802954984,0.04090975637464564,0.07946468016336397,0.007788050951914906,0.04551205729392714
TNFSF10,0.015845709370382936,-0.020249141247649035,0.015873729942551765,-0.024111804633182025,-0.02677735190404441,-0.027636207677317195,-0.014777050759807217,-0.02385019515940255,0.011318931207745325,0.00863747539047178,0.041871236086669,0.04950921184087811,0.07705802381502538
GDF5,-0.018635835239891034,-0.02019709427875883,0.04264192047406307,0.0839122121561555,-0.027517256446212703,,0.01239744749826038,0.016002379556751774,0.07497616761671544,,0.04790521620255978,-0.018721317196301736,-0.03443726790084518
CHAD,,,-0.014767555794276915,-0.025329050486604655,,,0.0032378328446943092,,,,0.06779609133829631,0.013309346533941915,
RGMA,0.016334353093218727,-0.006263863717382162,0.003848964654639245,0.010891163303840573,0.07670034159124313,0.025024050439609466,0.008766905680466303,0.013531890209988821,0.004103904784567484,0.023918226614270035,0.023616283520734322,-0.007603832414174431,0.033313204454594944
CLEC3A,,,,,,,-0.020451498137212497,,,,,,
WNT16,0.09120576379644953,0.038442691042298346,-0.017121486343572325,-0.017243394550034402,0.07698781418740744,-0.015838267515071898,0.029709093555278447,-0.026348029007698098,,,,-0.013692341881901746,0.06902019453004797
CX3CL1,-0.014289377257424659,0.043004727118890605,-0.0075182959383248696,0.007874842893232217,-0.028525605127648884,-0.014300282614174601,0.004668566444208845,0.06329272832102698,0.036394326339217076,0.03523384339662085,-0.007066570641356316,0.04367667722547854,0.0494180657364583
FGF1,-0.06728111324557491,-0.017496263275876597,0.04516897825451184,-0.027839986912881858,-0.017674878451228684,-0.023121223137069324,-0.000969943914566724,-0.07902632461336301,0.03920802087731455,0.0409543280896253,0.033774627611082915,0.037125766861678365,0.018426089253338225
ALOX5AP,-0.07471407992777993,-0.030911382432297237,-0.048256524203815515,0.05494638763352875,0.019134937474387933,-0.047570188573967366,0.00458267426362827,-0.06046420717432919,0.016559976231274972,-0.005444129105089636,-0.049027426441795995,-0.057883243900792594,0.04094116436327432
IL1RN,-0.01658471329400241,-0.01441206463092123,0.002558075346577536,-0.017566177065498713,-0.015858011131165473,-0.013759858678353016,,-0.03471509985206286,-0.0164259991302611,0.0299364123081216,-0.04269867641644837,0.00013818138952671866,0.00667514581220408
PCSK9,,,,,,,,,,,0.06728132265749817,-0.013290556739513407,
NPW,,,0.061992850992616415,-0.01819592334254892,,0.008321049111430553,,,-0.018294986698053444,0.05624589777738599,-0.05831120345495989,0.0811965994214595,0.03252457879339581
CXCL9,0.04578284348650569,0.015844031685836864,-0.00036224396275963037,,-0.019179350823196217,-0.013003598703326253,-0.018309267114606915,-0.017570564287998417,,,,,0.05907039153255465
ANGPTL4,0.07062994041203101,-0.022453680658510434,-0.04189641170406809,-0.011756116602898449,-0.023969825939335738,0.04181128389379582,0.02670677977563035,-0.00790638697854671,-0.004395004974738086,0.022462461766315348,-0.0420137185338615,0.02678279778211474,0.06933476867788066
UCN2,,,,,0.07382782682134312,0.00485323956599001,,,,-0.04323117728459236,-0.02113379019039502,-0.015018263008425865,
OBP2A,,,,,,,,,,-0.013449383827083489,,,-0.01976854907061355
COL4A3,,0.0003158099759147771,-0.012175945020087547,,,-0.01866289549689137,-0.026340550712962613,,-0.020715186203103055,,,-0.0037859701196210995,-0.03197768685046086
NRG3,-0.014455200529388009,0.026904502235936472,0.09065295091521552,0.036057020588040965,-0.03027270435977131,-0.03328367489688251,-0.022384755718773772,-0.033744180905931065,0.06387496342473765,,-0.017478154783635562,0.011201383246974762,0.006647561666916881
IL23A,,0.009238176631946423,-0.04734626848595278,,0.03504525296930012,,,,0.003114564368974038,-0.046951174438757605,-0.019638517332680665,,-0.01426828513226858
COLQ,0.07790935142814294,0.08491271199761155,0.028602691762758023,-0.025331707504275654,0.05093914139940106,0.0001301683271756987,0.03200935499000588,-0.0384234512029373,0.004552285613945738,-0.0008743154291586693,0.0198418532768387,0.02012818807002109,0.01294170821785338
SCGB1A1,,,,,,,,,,,,-0.015377256570618954,
TNFSF12,-0.007557454010314679,0.05196876606488303,0.040191066191863266,0.04450101203672407,0.03909028732162438,0.005078177111389669,-0.013540472037013928,0.031005793536838935,0.019502615419240015,0.03311373281696937,0.02629499414632854,0.003994905406807054,0.08239649911327496
DKK2,,-0.022606553243766158,7.118493105458262e-05,0.005946982186417931,-0.029927257918810294,-0.01479130460344416,-0.012598724010135304,0.0031636376206713498,,,-0.0037580504906742553,0.0034636291114187524,0.033303946751272434
FYN,0.02285487992607362,0.07549561170612558,0.032726145006656646,-0.029174656210521076,0.04242476092552543,0.012481817819013629,0.006129458463341338,-0.05543653632028121,0.005432181785900068,0.01713010862243773,0.06298827108527066,0.05961094947466483,0.008318847412461298
ACE,0.01021816467152199,0.020451559421389116,0.009969994874277448,0.01573250983232814,0.07221095276584698,0.029146306501341302,0.025032522658515407,0.06915002457230955,0.07310599346153837,-0.01683944727143357,0.03722734632002981,0.020010735983291516,0.0446040708067348
IL18,-0.023350039181971035,0.012684073394325873,0.01617744119697476,0.05022065150783003,0.07067468185746954,-0.007404045927142242,-0.04406941800925541,-0.053461802719472463,-0.013555237263856823,-0.009418053167328615,0.03493646442393613,-0.0233008997605261,0.031488453091377135
PPBP,,,-0.017915672386338722,,,,,,,,0.04790616685202631,,
CCL27,-0.018877546551471325,0.07907410907260377,0.015474167978193325,,0.004950832571872808,0.02061831405180241,-0.012978498382865945,0.0036063676438854385,0.08146616112009314,0.09831946588300136,-0.024764979925415348,0.03866076667787381,-0.02334697925648631
SERPING1,0.025780268014324276,-0.0060008091056651175,-0.005093736291016512,0.02039907085703479,0.0439947427896999,-0.05340756692967602,0.014017410721405634,-0.06921670603742783,0.05394307739603214,0.032076998770385674,-0.03042813627965342,-0.07581144829215768,0.034255514425609375
AZGP1,0.013925393708747033,0.009778631106045328,-0.06844400680576652,-0.020412917968582415,-0.028766976946792318,0.005107739211699818,-0.0011762606438488665,-0.008083683434614831,-0.009641530322602994,0.06661694048706876,0.021689467902774786,0.014406725570646756,0.034955640942797385
INHA,0.01039010849606604,0.011046440159571447,0.03136985830617771,-0.023167350709489727,0.08940541096499192,-0.005515813951279495,-0.005914380094095817,-0.029727821519932945,0.014459084470354464,-0.003215352816393896,0.05387007456415463,0.12632909271313467,-0.01697610872881641
SEMA3G,0.0411547192112408,0.08728595748242153,-0.005988148243399937,-0.03065948457873288,0.016320460097372164,-0.022878925220863978,0.022700383786630446,-0.024323562527555184,0.006708948095982218,0.027473006232734958,,-0.02204973397256583,0.06195772332472267
OXT,,,,,,,,,,,,0.016378515966599873,
COL6A1,0.05541923890662832,-0.026523059472554136,-0.048643838410243806,-0.041228733536905565,0.03835506539281936,0.047394047598310576,-0.013817171583992437,0.004035469203080504,0.040870006875037626,0.027562238808934814,-0.02073889275159311,-0.058375286756703657,-0.015584512119361755
FGF17,,0.021124678425898553,0.024104298190150305,-0.02450775634359642,0.036177439431876006,-0.007826559505262934,0.04489950966095942,-0.013365538979653374,-0.021747772377596876,,-0.010305834454835171,-0.035512389501056355,-0.018833364119944115
TNFSF8,-0.02049538663447348,,0.0032134370847852283,,0.007863805136419237,-0.011811474318288597,,,,-0.04897299651352834,-0.02609115129082495,-0.013692343689151336,0.03134264100604573
FGF20,-0.027288731405000162,0.07160324672856504,-0.016138271571092076,-0.015356584678787552,0.0799336748465036,0.014218853214870791,0.019986433983296217,-0.031458878234235876,-0.019999586668761123,,-0.013295460306132288,-0.027703951245708805,0.06985408833396999
ICAM3,0.02837788945949065,-0.009602008317268868,-0.026684023784717063,-0.032877649153675685,0.08923268852964471,-0.002744591981926124,-0.02883245818873888,-0.014126824808396159,0.010381813060214474,0.03296629293612877,0.06449507299155342,0.03952764650558363,0.10307881780562024
LAMA4,0.02826095271073729,0.010195928560621906,-0.02976992473464314,-0.008819160489064228,0.09608598577804056,0.04048646205468339,-0.007086588118354323,-0.04424435056419968,0.06576356039778807,0.06646033904420957,0.013919853385203549,-0.06836735396824777,0.0007636946531876454
DLL4,0.016543939804848334,0.05271529101743726,-0.028599966397882134,-0.02694855906305564,0.08953251746879684,-0.015292331709124743,0.08898125088043371,0.06433621368469403,-0.025702514848479525,0.05554364384195236,0.022459073939672676,-0.047324278795767886,0.09061507889692086
SEMA3A,0.08055686656613209,-0.009826800639278491,-0.017600311583542683,0.0016901884569416742,0.0054873208227284,-0.006239814041669543,0.03386527289356138,0.07256507806407783,-0.010392358041694878,0.030482179479314003,0.057363968558725394,0.01883409235843145,-0.0346848840662427
RLN2,,,-0.027479843565029426,-0.01804038239579215,-0.02036569930587925,0.07955496991373531,-0.0018978426020942833,-0.022754287955086182,0.026870472807786136,0.3131768532429824,0.02890268590031511,-0.015018261352345533,-0.02173581514838729
C5,0.024675778247362185,-0.04654402981471391,-0.017421131562512168,-0.01040645876173337,0.08218338372651716,-0.025563648081196707,0.018758074699428473,0.02494545175037321,-0.04450540878692292,0.048839444303325034,0.0092848721938993,-0.046544962486788376,0.054062167517030274
COMP,,,,,,,,,,,,,0.0040813373354577805
EDN2,,0.026625849208553334,-0.023562098157516267,,-0.02167397640567999,0.05996158243239499,,,-0.016232475101444814,,,,
C1QA,-0.0036131644927232497,-0.016173664889633527,0.02336858264790596,-0.04539927623930819,0.06690180453653495,-0.012705396089697785,0.013568566674227048,-0.06599044377949728,0.011364666236732634,-0.056572599404379025,-0.004330015209687588,-0.038404967898854045,-0.04156717285345018
UTS2B,0.1958671024213634,-0.017307043566806343,-0.019650161026389147,-0.01342862378502307,,0.04220804840145319,-0.03166605130919294,,,,,,-0.023159468114269593
COL9A3,-0.01643160326516711,0.04188425266217726,0.032550773890311906,-0.02308947729305236,0.030524283456639656,0.07464396646777403,0.1340553296952904,-0.08420001880612712,0.004107500882327697,-0.0028256907695560596,0.025454314466403855,0.015028457822094804,0.05012387043500367
DLK1,,,0.07463344977805966,-0.024930229048636218,,-0.032090529275717844,,,,-0.03155760540941295,,,
