,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
COL18A1,0.03707177452974061,0.0036722554874679676,0.06732292608483856,0.03230331528843719,-0.007063048871316181,0.05930432657507754,0.059003590798779364,-0.004290814713247403,-0.06617710847255068,0.00039327345378486084,-0.003816560328717237,-0.06455843159908389,0.019962249962365553
NODAL,0.055240132959348355,,0.018948164440391643,0.01558350572113621,-0.027402361597398228,0.0036961604313697784,-0.00665412074327996,-0.018440919051377683,0.06157088212675176,0.06273221997592641,0.07493553464372689,0.04403520756375034,-0.013997319637707983
INHBB,0.0790856477834461,-0.033443052364976716,-0.015745033788373185,0.05231901720156717,-0.03482947118179814,-0.05511925745305602,-0.012795614056350801,-0.01499886280046107,0.055466284593388496,-0.0025763163644796443,-0.0221798533829756,-0.012552833834335354,0.04545283775599301
LCN1,,,-0.013762171341654668,,,,0.06663186746385868,,,,0.1812457815756995,-0.0182720348451614,
ARF4,0.007729636363131362,0.04730556135278791,0.015925174551968638,0.030542408337626167,-0.06989432619262098,0.03303491786130012,0.06502311336524247,-0.005740639151829208,-0.04962161653229459,0.03380143193140428,0.0733046261397326,0.10486031518901173,0.02897004769353305
CXCL14,0.015718469276520416,-0.05887045919097243,0.06431925875338618,0.008488751017953803,-0.014209291781527569,-0.06938232510022777,-0.029162603313073895,-0.015242822162744049,-0.07516670716915119,-0.009578545131902313,-0.01585208124360069,-0.09094071702778225,0.006162058976323916
LIF,-0.011628296621711259,0.010263894478285449,0.004882689044941506,-0.023645267893672335,-0.03627352981966768,-0.01679363543797553,0.005592213604678801,0.009505113580221236,-0.00637582010900567,-0.07871747539242611,-0.04736794806875878,-0.046390650503692316,-0.05512744228950676
IL17B,,0.1039360043249636,,,,,-0.029793653146817034,,-0.006793767751782836,,-0.020921279162159342,0.012589736683078607,-0.017413966288580295
MMP1,,,-0.01897342576576085,,,,,,,,-0.03305399231118811,-0.03011689703650543,-0.012609993395865455
MATN1,,-0.020838835392701552,-0.018069329489786873,,,0.006915245717229987,-0.018913919961905612,-0.010921718527178291,-0.03735501531522688,,0.025455235535214317,0.07158073175788585,-0.01794696173765913
ADAM28,-0.07439330900910318,0.012960205278069115,0.02954832929699626,-0.011288946943218374,-0.024947140820702075,-0.013760088303868519,0.08305489618551788,0.023395365096926676,0.021455684694572222,-0.038149732080015306,0.06264588973233895,0.012663388804886145,-0.012290558918478574
TCN2,-0.02474722980950574,0.005203708646750579,0.047137579958656056,-0.005493858095168403,0.028169137509308027,0.011120914808403288,0.09804928072604627,-0.049373223194342244,0.13943511710659742,-0.07292791170714365,0.07015156459426213,0.009650741388241013,-0.01949968427032342
THPO,,,-0.02354508449168335,,-0.007050637577170716,-0.023054769225994518,-0.0020521509170330974,-0.010921719781783612,0.1273286875215616,-0.009100401662771922,,,-0.015568158043232212
CUBN,-0.026099959106745528,0.11108639740637566,-0.03881070705971201,-0.02220988616848619,0.014251746745454678,0.06423841761423875,0.06649836794109347,-0.03194613993489785,-0.024722186958711572,0.06283452028930514,-0.0016283726388893424,0.030842790329208027,0.011168251345158425
TIMP3,0.004529425846789534,0.021568438027810166,-0.01308047108085283,-0.010044580240474502,-0.043477996504483876,-0.01972503229377086,0.11610080315305453,0.013874368915823042,-0.07528349131155798,-0.0011553732309799946,-0.04144668909155042,-0.01835160651409247,0.007596302987641928
PIGF,0.019564538729126505,-0.012860885874613318,0.009685640449065665,-0.02355792257761578,-0.030623916243127523,0.08901622734518536,0.1346274337356472,0.087283106112674,0.019881339705387756,0.027753702734254305,0.04357555163237277,0.051995988994853685,0.016646446468567694
CRH,,,-0.016124022230328057,-0.02345009409108033,-0.015694120353951665,-0.013662341361446654,-0.027741078876947052,-0.014938099604556315,,,0.0558585807140772,0.05256753896204594,0.007093622862519296
BDNF,,-0.03774891724269881,0.033755411412095225,-0.020977489880468,0.019859031859111843,0.014199344739877396,-0.05200497690544942,-0.012300661576141394,,,0.05343324607495138,0.01232552696175137,-0.008902001582357578
CCL5,0.03716448077182868,-0.023376543508493757,0.041106011454068704,0.04103074651771179,-0.0493332747683411,-0.019957318181834428,-0.030358042894042682,-0.014816626281832493,-0.0745831063561631,0.040992410161622285,-0.028320501273103805,-0.019334138879837922,0.004076754786569252
GAD1,0.025865972149555508,-0.009491348607068413,0.04402912355296578,-0.019542831077504375,-0.003442206585823062,-0.06696734122959694,-0.07844221743398984,0.0017535835998503245,-0.014609885386120276,0.07942835401938729,0.0071449162428618195,0.13547539735162242,0.04905473122744311
COL14A1,0.004479199905899693,-0.06366620655001878,-0.010288323094754429,-0.017755029145110755,-0.018940937783936816,-0.02115032680535664,-0.03200226627799944,-0.027093633972182896,0.10348477733619985,0.055525574065940206,-0.004755198048005217,-0.025744154833751292,0.018000820029997446
HLA-A,0.01910326272553915,0.08620179956468076,-0.004088701502631104,-0.043659665280673415,0.025166584455114584,0.0377449897350832,0.11251411324977728,-0.008719845015490998,-0.0631260693515527,-0.06847613482020638,-0.05947733051023281,-0.11793213561129522,0.011985664739826611
CD5L,0.01737534070061782,,0.027224808623327774,-0.07542286535534944,,,,,,-0.03656002837097649,,,
FGF18,,,-0.014589324109918827,,-0.012468861256972868,-0.018955600160117506,,,,,-0.024733963294021038,-0.028522712772317684,-0.004885269350014219
ADM,0.02369202673696809,-0.032340214626294446,-0.008497276177048705,-0.01051292233664392,0.020679342722276447,-0.04019051071566817,-0.038995017365439776,-0.017752038073887588,0.0014199798002938954,0.002734872949459561,-0.061959367187161524,-0.0919907046365136,0.004240929443245106
CCL15,,,-0.0020944379575221573,,,,,,,,,,
GNAI2,0.09349166444752374,0.046237779550285484,-0.019447284689442897,-0.0028420199797690453,0.010871016842980728,0.10120490018178285,0.06162805683386901,-0.05308933731604061,0.0971703604399508,0.027383668094907835,0.0009684294542872297,0.044671292772894944,-0.02943905040549686
HDC,,,,,,,-0.051974743965991214,,-0.020097561887068127,,,,
COL11A1,-0.009233322349433554,,0.004347162907386522,0.06399601148240561,-0.007500936520579974,0.08157898861875923,0.015956471140262052,-0.02269403709596646,,0.05802710313994296,0.02233549064145471,-0.017560874227987498,0.038923441137833525
NUCB2,-0.060950714894358896,0.0730499631140815,0.01271944980101055,0.027676316198065452,-0.0273968450655363,-0.08361371683230269,0.023252330674480858,0.001897544397305904,-0.08484506943682064,0.04548501740914028,0.029887994678695143,-0.02987894341676342,0.024284569068508205
CXCL1,,-0.029820554497262255,-0.03554034531030188,-0.02515634290862409,0.02798932910513547,,-0.01110059055765981,-0.014816628793865765,-0.06650555560850402,,-0.06604210979362955,0.0072784277728592875,0.08556639609581186
VCAN,-0.0023614298847861545,-0.03998924923880267,0.027821586748832672,0.05234679407282586,0.04845991296248509,0.0840387973977536,0.05222904638040102,-0.012047317897343594,0.05410283758973265,0.021507889108687197,0.05247458487472986,0.03904571924868007,-0.03514472658573343
MMP7,,-0.05114513185909633,-0.023463532050613873,,-0.013102971379476592,0.16041298479895316,-0.013167855954659066,0.08120568902156972,,,-0.0598995565322993,-0.028759453522652197,-0.0533226690628548
PTPN6,-0.024735236633733167,0.0008810952039242318,0.019199776183181118,-0.018603914304238228,-0.0055099123783402355,0.018543626839895442,0.06480656441635094,-0.016944499545681425,-0.06241176267502796,0.10021715279312779,0.004282377324409403,0.019332718436643886,0.03386328956480545
PTGS2,-0.035141984299570835,-0.0567694021440489,-0.019313312638398684,-0.022450716440356552,-0.017136151273439114,-0.010898371285147198,-0.07371634568267388,-0.025209993762516616,-0.07702622426794457,0.008371717441759687,-0.047606141343830254,-0.08376427402324428,0.024018740551135398
XCL1,-0.020495389912045744,,-0.017669042375399034,,-0.01356656728694358,,,,,,,,
CD58,0.014102445532613634,0.015579480684263802,0.011313921666942669,0.007242819504165732,-0.04794580706199659,0.04025680787632549,0.0730687590173871,0.06745008687256505,-0.11579104618485885,-0.012331774532807843,0.04896276107534666,0.037337504049019005,-0.04618038672506157
TNFSF14,0.09288631950377628,0.04452831453939388,-0.01780338170447364,-0.02623723630362715,0.03439291290221948,,0.07279019191084576,,,0.020822629042728063,-0.019785869699320707,-0.017776895290881892,0.0017154473112945324
CNTN4,,0.031198353984016804,0.012579449980802617,-0.0049155610889211965,0.025206415617962438,-0.02456830093666651,-0.046756336827967364,-0.024391001651092644,,-0.02976818282832984,-0.009151840873303852,-0.024510884175776453,0.034240954842776866
NTF4,,,,,-0.01716111350626478,,,,,,,,
INSL3,,,0.07056163651021843,,-0.012468858811278507,,,,,,0.05825248986614431,-0.018049606497410702,0.06248799414547917
BTLA,,,,,0.0405713426775351,,,,,-0.003725969908785599,,,
MFNG,-6.567481641485503e-05,-0.04418512074691479,0.06625504610636133,0.027433019701537505,-0.09731878374402043,-0.007322785775807197,0.013764587376598428,0.002480399197387571,-0.06267814789542327,-0.02109778521731835,0.0773414758709268,0.0314961922006149,-0.015553956635257256
ICAM1,0.07262818959644209,-0.10276544144870357,0.022399804804139327,-0.021675339950557034,-0.03339860596414422,0.016503844148257753,0.06294709050266244,0.004583973846068364,-0.10681079420346615,-0.0774672060756793,-0.06022865794438599,-0.016582741653708512,-0.04353786552095299
PROS1,-0.08019118351663947,-0.08036911600522806,-0.002439795106748096,0.005469598884622407,-0.0010867652722887121,0.08098335362776019,0.06008375584957154,0.04881496981356445,-0.0011986650325160149,-0.028940352324037917,-0.017008972151940235,-0.020983052079069926,0.031101487696757083
CLCF1,0.06931264265373774,-0.030647941293403053,-0.005579864846968155,-0.03925520459837538,-0.007845381353192673,-0.015611356776960092,0.046482981582067436,-0.03252548341299248,-0.001809061577044264,-0.03488495153594969,0.022884424752033342,-0.000992889874583102,-0.03314176833875475
PSAP,-0.005729436424529792,-0.04232129099397904,0.04919537995375625,-0.10916163135072654,0.0029877747880709808,-0.0936907933810331,-0.07835452215349041,-0.01661742478541129,0.0035024087611484588,-0.10241740079262804,-0.04289643357035228,-0.06225341322187488,-0.00605626523585848
EFEMP1,-0.029034624372731275,-0.12499919347884862,0.03937423322835463,-0.06249549925455931,-0.0034644451542086064,0.03182780394389107,0.022674379315762896,0.0415115100587646,0.03836115330457323,-0.07938408026711201,0.008470202571274284,-0.0006211380543236627,0.03620624327227436
C1QTNF1,-0.0037787914698854865,-0.06398453215851514,-0.0002883373179763825,-0.024268995456064747,-0.012338043478121995,0.05928773283076526,0.039645562784919965,-0.0004283479701262545,0.053826343673275504,-0.022671687476112052,-0.04857289802149768,-0.09817456960741493,-0.0681442888147497
ALB,-0.030855330031826902,-0.02949511493774332,-0.024470811761791576,-0.03461068125650945,-0.022136678668361838,-0.0160641044755603,-0.02208742164603776,0.005675432690948266,-0.028357544554536752,0.01885242162532442,-0.018544980836536464,-0.010279151368100078,-0.03048001969753245
CCL13,,,,,,,,,,,-0.014687664308873123,,0.10795134705857687
EFNA3,-0.004406993410813067,-0.018770590273148063,0.04939159375465829,-0.043311236910291664,-0.03356327991102786,-0.028235082229526903,-0.07052385911471622,0.044160630290966875,0.0692912041281034,0.12761520872937707,0.01776003867913202,0.03450086301738357,0.01349201454615077
DRAXIN,-0.0011441527783555292,-0.038026027474724826,0.016757203547376174,-0.06741142872589881,-0.01293960505726319,0.017356360477972076,0.07538039115647918,-0.012293670623971607,-0.06166461939040717,0.10415886600835172,-0.04197603240614301,-0.088157806575345,-0.06993338975065487
RAET1L,,,0.04335535968260368,,,,,,,,,-0.01827202287043488,0.04750466702406745
NPTX2,0.11002893723605009,-0.018891791917069793,0.016258597143515508,-0.027242231943457415,0.03953654854665549,-0.07103923594016605,-0.06528894189075193,0.043633583955548845,,0.008117985246144663,0.005768162535266911,0.0060385994223719226,0.054926156056338424
FGF11,0.03418982713934031,0.051471400083830623,-0.00489038903608378,-0.0027548768101224677,0.022702624430582186,0.0385597778462759,0.04938030883531793,0.007106456015532123,-0.026274028980763163,0.08965962884129447,-0.025496415594995187,0.0005755130695568237,-0.029713992577911894
CD59,-0.02447106307106777,-0.02346456306356449,0.04632399218153834,-0.07629794044994952,-0.04498479816315538,-0.04900022477254525,-0.02661907160679938,-0.026361674810874303,0.026081577076924996,-0.013193952632401317,0.026750276336554475,-0.012174923418215869,0.05863906633983056
COL9A2,0.029951348239034448,0.045393732990258284,-0.009301318097270661,0.0018864491388911053,0.0019364952180009483,0.01574774063304081,0.0660357256331322,0.06861449248255451,0.08938559478943267,0.0018426722636254353,0.04517407357197068,0.084330889063841,0.0005180104026615975
DLL3,-0.0519018861682912,-0.04503446680752931,0.018160643357460617,0.02181094736101229,0.001217953771708462,0.04918937923148173,0.02903253843948744,-0.0032554225728048257,-0.006979066786065189,0.06334345588332284,0.07846899339863164,0.12752450270079016,0.019101211271184436
FGF5,,,,,,,-0.017588089516617427,,,,,,
LIN7C,-0.02981421128289187,-0.023545302076499207,0.04350980070010977,-0.039216426282292924,0.04319289456978415,-0.029779615598840466,0.04073807767679376,0.03905855298986859,-0.09287892652686008,0.02416176753322185,0.001444573578659089,0.045388952535659256,0.023166458810282526
GDF7,-0.021229219528138506,0.0635730103946515,0.040944449413834315,-0.022039191387703168,0.018275809934451825,-0.02294649660680924,0.020776501839788897,,,0.016149946456216067,,-0.01566366788782391,-0.01480217690270625
PSPN,-0.0230633603111397,0.08021562991220789,-0.033012804289024075,-0.006047172612759201,-0.04664365656846975,-0.00112403469267113,-0.04564734143741354,-0.013834211598748859,0.06842947463590465,0.05087739079172273,0.006972840481083527,0.053835558854393055,-0.021778907502298873
ANGPT1,0.0049438779605833994,-0.05329880647088022,0.06008207586655713,0.023906652961365186,-0.039259797473047316,-0.027650646580505967,0.019103663509379882,-0.01730893640760713,-0.0017251532279021636,0.04051771398755679,0.011651893632718019,0.0033824400837596416,0.014911689305227956
PNOC,0.03282266305286003,-0.03968606888792649,0.00553641087908779,0.01435128252539815,0.006930236116034312,-0.06179431896337316,-0.03282087568756039,0.04476152244367107,,,,-0.016656813331575065,-0.017548585286591038
L1CAM,0.1149288463027732,-0.0156879695906492,0.0682951771097238,0.08310335103470211,-0.022173200765143144,0.002383672356640677,-0.022662520526597972,-0.045650822122752614,0.0769905020957468,-0.060525412995333254,-0.028077087262756723,-0.1039277651531748,-0.03549196455254842
APOA1,0.008723302293616291,0.20505380895315467,-0.011136172531982349,-0.030521321368451197,-0.019418187461778424,-0.016178606376145602,-0.005459724425067525,0.031581632068682905,-0.01673132738235898,-0.03502508114034649,-0.024188171874042933,0.014253260228740062,-0.03165574833052679
PSEN1,0.038647299001923534,-0.024748435919017705,0.04514469499614863,0.018463877193094627,-0.06719280345297221,0.035259533584387916,0.018005844763695114,-0.043328913775426546,0.011261066393784002,-0.006472283412681463,0.004409386262936995,-0.006092410235633225,0.05158970524519784
CALM2,0.068209212389205,-0.08803885500554712,0.05313792110604079,-0.010663209125333034,0.04584297395555821,-0.06789756261780339,-0.07695291632981686,0.005711043255872525,0.05277798783992039,-0.0691685440723898,0.06318152136695704,0.028593632006725274,0.020026182375054
CLEC2B,-0.021726507801455353,-0.009045194173682923,0.01909492755518347,-0.010634072048514432,0.0008080893303857588,-0.013681642153173062,0.012282013518595371,0.03642341673682833,0.01749648216719433,-0.011553050258422896,0.014841779221391748,-0.017600062247964093,0.029514552927933396
NTNG1,0.031189330927816613,-0.042101085998048314,0.027043828493557624,-0.05770955556534144,-0.032224686593012,-0.009765887001290066,-0.019375136714422616,-0.03303473340803074,-0.033070058340448495,-0.016240204979396676,0.05344722836904735,0.10199468250614732,0.020741665148639482
LRIG1,0.055656311496639896,0.01234034937369367,0.07005592085191394,0.01566181949295468,0.037248664813652466,-0.051900974388814074,0.08653197917373334,0.011117060998441517,0.027223306914414384,-0.0071287164087121685,0.10538566898920404,0.1063697543423556,0.002318263227873885
CPAMD8,0.20801497431754817,,-0.024772892443525932,,-0.01474843508115043,0.01524870125803581,-0.015910793912690638,-0.020172269517467093,0.07012398991539195,0.01758867223877705,,0.028152724132032077,
GHRL,-0.013431906174574378,,-0.012635298166506539,-0.027954334113614608,0.000864025559709791,-0.017077423160166496,-0.02220414455320518,-0.013939071197393587,-0.0020109862160197335,-0.03762650148945393,,,-0.016011428182012934
NPY,-0.027404129550923553,0.008638988705903586,0.043390653137020445,-0.021619393563644725,-0.009137767175014426,-0.05799169789663308,-0.03315949974171883,-0.00957005094966772,,-0.02307728857256486,-0.06705124038946281,-0.04859590670335769,0.02926453651295173
MMP2,0.013974584388535032,0.09651070750194465,0.0015870496330650638,0.019628936549180145,0.04250188502245586,0.11163394319158815,0.03416980440228992,-0.0048435129255412065,-0.02474640303470224,0.00795327334282965,0.006115273964421728,-0.00901035080822525,-0.0172766782242716
LHB,,,,,0.009890390935432912,,,,,,,,
PPY,,,-0.02079136005530683,,-0.022359003835141906,,,,,,-0.03866256295776773,0.0006305448902194739,-0.03246341327242108
ALKAL2,-0.027973290905589046,0.03645665858275398,-0.02312358259944138,0.018619786367634103,-0.012658158630534027,-0.0063200258016819525,0.024393408524810235,0.00633499464275318,,-0.05737738901696778,0.043779940712052684,0.0032949264983637193,0.030273388366534516
CSF1,0.044687532470601275,-0.062107948073397624,0.058078923973960694,0.05268242084727682,0.026160041270607923,-0.005096307128037251,0.07967466345829041,0.002990820502928635,-0.08557674594565658,0.02415498010056567,-0.06005430929794795,-0.035477519861058654,-0.037537115537281174
SEMA4C,0.045590722047364265,-0.0945626381330441,-0.025436293457554535,0.008720020978396833,0.013503752804094018,-0.03565816163185725,0.05041947784860703,-0.009847965667057009,0.04018134680257038,-0.007280759648046464,0.06014314491901444,0.002138327053008013,-0.03279117520256539
ICAM2,0.07638052851575172,-0.023262200346133296,-0.046805427656348896,0.04914247435943057,-0.03414147532020098,0.04490337506858979,0.017393163038578432,-0.035689996875623194,0.07390516877315984,-0.021639196899768523,0.057200507733346104,0.04189466946526841,-0.018539604206043322
SYTL3,-0.01104988204122016,0.010979898739462786,-0.012606464934873426,0.022838834430056704,-0.00809720070339823,0.03164254865193522,0.03412162632380074,0.008608537121718903,0.0003322652917816371,0.046429366108071204,-0.053235331680036385,0.08287824629861791,-0.006066516996148948
IL1A,-0.021705733450627197,-0.001594015794222858,-0.0203832252163981,0.0405185852541743,-0.02637051908532404,-0.022946493592472604,0.011353756789248923,-0.020991519212341818,0.0034840514971768073,0.058988550561814714,-0.03710651799596934,0.009174057498337355,0.0439865768376741
HLA-G,,-0.032958256275063554,-0.000991379564878007,,-0.013566566061768608,-0.012393733141504742,,,-0.03735498470446789,,-0.03239820908855624,0.057402673165842064,0.0034403078525043697
PGF,0.005087147315756697,0.042122626587373216,-0.003829197742491135,0.04673232167363135,-0.04265676197625576,0.03671535966912789,0.032182071653084426,-0.013493184080812005,0.0558311558110758,-0.007981303969937362,0.037317099634708625,0.07929310985737723,0.028814434598860024
LGALS8,-0.06000106227238677,-0.05209450982759479,-0.03313529433072839,0.027418831568188293,0.008016379020729849,-0.010916875937065477,0.01596231169044741,0.07803459576548037,-0.02769487915209473,-0.002122913195381675,0.03476135420289874,-0.016345731720293005,-0.01912130223707458
DKK3,-0.07759161069083786,-0.02663779307530409,0.003128527434751001,-0.05151901395710621,0.029331874041556148,-0.08516513277711621,-0.053880491958454534,0.0008445384662937606,-0.0022801721135053015,-0.06440221959021739,0.05421625539879046,0.060868906862918425,-0.0023787754083992715
COL16A1,0.06735150525098879,0.03040855841929957,-0.027871665820915353,0.004254167573095627,0.020036923726102687,-0.029508657674706954,0.050488094575733306,0.0300138345731567,0.013970921173878126,0.004396670704745093,0.05017554002011405,0.026223296794132978,0.027908610376214532
TPH1,0.0467951096272142,-0.02775353426435607,-0.013931310176244036,,0.024336130041390746,-0.013132888576761379,-0.018913919783366172,-0.01314381162975997,0.015760698799821577,,-0.035587003070582976,0.023829121020427235,-0.009854737421457248
TNC,-0.03682892924164219,-0.08377966698328712,0.029407734061013893,0.028776937404384122,0.01722608778536113,0.04080531390780898,0.10701861335837161,0.015448268153149982,0.04158304969566463,0.006609241736329161,-0.029871407855794622,-0.10258339062419954,0.03984427436597974
TNFSF9,0.07868321267550163,-0.0391127522707046,-0.010916754739693377,0.004545306631908365,0.08569262103844519,-0.058573797767848615,-0.0016695492888330363,0.008178802665451521,0.06606205088873904,-0.009939721111562006,0.04878523903227487,-0.028869854014110487,0.07715818339620252
C4A,,,,0.01910011432505258,-0.015228223922156277,,,-0.011553909728472435,,,-0.016352009354452038,,-0.014958290225319467
CNTN2,0.026974101736584804,0.01061475420737448,-0.03142220253103222,-0.052190038450620736,0.01928801379115504,-0.009612423656602523,-0.027537742127516068,0.07222004815359746,-0.06189235199729354,0.050734232210327204,0.08261254945601693,0.10925074077130852,-0.009104319259704879
F7,,,-0.013591043032378323,,,-0.011405951204535804,-0.015910784664804976,,,,0.020470994129012904,,-0.01480217833404059
LUM,0.05747021045878432,-0.024675429179278306,0.023658895654865664,-0.025701960114206165,-0.0007282614707577765,0.004135655170156056,0.03003742303187178,0.03274754722447902,0.08541091744599427,-0.025953085821477533,0.05865514614613914,0.006148332214552547,-0.0034122823080779815
IZUMO1,-0.01784921940218335,,,,,,,,,,,,
BTC,,,-0.012330317154685588,-0.027279178133662537,-0.034863401365131816,,,,-0.0255243478936794,,-0.014905247877798197,-0.026692457776807166,0.036963017683657534
APOC1,-0.010531884435118691,0.015379092542369585,0.02014961968313531,-0.039793752158501415,-0.0366218081774403,0.1131976832917442,0.07622620920504107,0.041186536891672516,-0.03537065714381639,-0.09393404049726387,0.06080244326787459,0.04108009411647265,0.03697537636726235
PKM,0.024446536392311802,0.00773713766447122,-0.0010972638988047665,0.014690014804076237,0.0004926719470677916,-0.025584468425952512,0.029626545600717296,0.001533580609320865,0.04684775668055784,-0.009584412836269342,-0.08499800124269397,-0.113093948453059,-0.025066583303439655
TNF,,-0.03131730887563586,0.05088781890886676,0.005309947992566784,0.04944830086242075,0.03787017085662772,-0.023351050766411384,0.04797727991677539,-0.09251101838394932,-0.05121175954138452,-0.014467014181706206,-0.01827202785413323,
GNAS,0.03499295599836269,0.035878209659980634,0.014165166490062739,-0.02421068453050016,0.00598168248087606,-0.09121126495573892,-0.056270812185154596,0.02710772258925622,-0.0671174851422391,0.0017267836189429789,-0.08505753461720719,-0.03129029466616226,0.03197397005307375
BMP8B,0.06630225744821108,0.10143958697925705,0.0687490633500807,0.024584002294036893,0.11417907993421056,0.06098397372266342,0.075057668061334,0.028023248250042865,-0.01152237667309013,0.08067397631450617,0.036413846271627595,0.011467208696871617,-0.04179953678704915
LIPH,,-0.028511276605918446,-0.013931306746464391,,-0.019292161259544197,,,,,,-0.014687669710638762,-0.020371739091569835,-0.023506513894679996
CCL28,,-0.020838831282122418,-0.019596115894087454,,,0.054360002828233014,,-0.010423613591511604,,,,,
PTPN11,-0.060163182076480894,0.050816525799734974,0.05551523681998479,-0.03972837262206328,0.014694425824956808,0.029547951069116823,0.041423037568585085,0.003569555631366402,-0.03433748030521527,0.04599538693813215,-0.022902449788091726,-0.018856918040757637,-0.025391803843558537
ADAM12,0.017484943998697374,0.04902628785097018,0.009231065793418956,0.04090705996588595,-0.0054936715529132615,0.06885888055694117,-0.05766615139966003,-0.01564285066693975,-0.11995832764444125,0.0937891573802652,-0.0167452776402776,-0.026207679971773788,-0.011380900385517045
EPO,,0.011597716014146414,-0.018719146699560447,,-0.0049159312146679415,,,0.16208809609688118,0.12824260143545937,0.09321693358549882,-0.015951184410164975,-0.0016132873176332055,-0.014161718747907491
EDN3,-0.026233691210235832,-0.007269953769246536,-0.02426767602755384,-0.035681580128445585,-0.024483959550134084,-0.01635950044004524,-0.028191665258816757,-0.013279438154948222,,0.012960639816754826,-0.04583397855598606,0.10421401540877838,-0.02362515966073505
CCL22,,,,0.00870349504210343,,,,,,,0.10012944221088398,-0.0193483049546216,0.07817334350176217
CCL2,0.0030717394606298394,-0.04997521825575035,0.02832294250255937,0.013638636561659166,0.012745631208002896,-0.010687530070806679,0.09841465376646542,0.05140869007832642,-0.11109948155903981,-0.03800894435190061,0.011917801928141052,-0.03811167661108715,-0.03807093782264197
DSCAM,-0.0513575119506537,-0.0329401708891013,-0.03351076115308907,0.019498753770927222,-0.03592689766752075,0.06807297432115662,0.012266698660768805,-0.03091595791602328,-0.004517096697472724,0.01323938421145447,0.0504285013941399,0.06877092083069579,-0.023561819830632942
GPHA2,,,-0.015527149255241731,,,,,,,,,,
ANG,0.02129716906744621,0.011228105285579788,0.006630831188518762,-0.023222087523863223,-0.04804831992854409,0.030502131820669378,0.05433139146121708,0.027619883793378056,0.08590523486208869,0.017157986110998606,-0.05985068252854034,-0.021209051629207176,-0.02991437882644204
FBLN2,-0.0245973130097789,-0.0009059927873113949,0.0915176271091481,-0.02396988168534548,-0.029822392971969622,-0.0532887749789104,0.032396141914246106,-0.03874825659082556,,0.05750324449848914,0.030374028182191166,0.005333288918097327,0.031138677014033604
VTN,,-0.026977119486463117,-0.02633502477233424,,-0.0012924379926669098,-0.013132884282294971,-0.026820392007074798,-0.010921717725625123,0.036025536667498255,,0.0048647583635271245,-0.014877600649759598,-0.018337514371574232
VEGFA,0.1006273360759938,-0.018669496107318894,0.03528835751833699,-0.020505029939860746,0.022453453607323516,0.06663168421928067,0.025891701239199354,-0.01777507519177882,-0.00646717253800833,0.06755838595879995,-0.08678367077754397,-0.14941824379241508,-0.019518994905410824
F10,,,,0.02943892969803097,,-0.00661330692437456,-0.0258712751720449,,-0.03363206466182452,,,-0.025409582795710175,-0.024527183831381503
SERPINA1,0.009471596284676951,-0.017725473571601053,0.03557267652996049,0.009330070311553071,0.0032719980194924514,0.061529393704180146,0.1201413179749422,0.021667006316266998,-0.05344643254901904,-0.017003268916100968,0.0003964932287163786,-0.06784319685084232,0.04353000402732676
VWF,0.006813772195471096,-0.008712524446905932,0.005589533254457739,-0.054433401823372286,0.0415278490891698,0.0014985280050787714,0.07054342331820797,-0.01959136080699709,0.020905447453466047,-0.030062418470152643,0.04957538795854551,0.02233111860908419,-0.02675799399296181
GDNF,,,0.0403131230019643,,-0.015997605454691973,0.03351125823657691,,-0.01314381253637518,-0.04905870913897749,0.06690533114784751,0.006083861529122027,-0.03759159595692328,0.019385849262984346
VASP,0.09852109797874198,-0.01951530119933435,0.010414254866676282,-0.004219624452440213,-0.009897469227350185,0.0861547151706062,0.08049862989949015,-0.031744288923121165,0.05197686906034731,0.049048185150304034,0.03525458010060765,-0.035414893238842546,-0.03594015061101134
ADAM15,0.009620253641261584,-0.00939372210324451,0.020649101034555275,0.04602129074354163,0.027961636978713362,0.04735043894267882,0.04675933269087811,-0.0033371750144878805,0.0343857333505262,-0.0545144604622988,0.021285259109471974,0.0006345352912822118,0.014152964594258927
WNT2,,-0.024231013130171227,0.004665387612752068,,,-0.021611386203993745,-0.04084055354739233,-0.012300659801900014,,,0.022837757819493702,0.053910824948065865,-0.017004309369448946
CALCB,,-0.025361463522073135,,-0.021537751229848866,,-0.013311583148472575,-0.017588089325481934,,,,-0.01731624707319469,-0.025735525842427866,0.04844799889884189
OLFM2,-0.013816484278445257,0.03289538096254421,0.006341468348460357,-0.06015717377633179,0.06328302932151618,-0.018724517598339797,-0.006144682149839776,0.005666211259612562,-0.11145360715792331,0.06907494521381632,-0.020129921347293814,0.01831398891662271,0.00028242245649702947
MFAP2,0.04825131997577302,-0.03251462314817685,-0.005458193774198819,-0.04786311392159906,-0.0039306857385448205,0.10190994537588886,-0.002524272596216634,-0.008556515076062449,0.0036075549024414248,-0.007903841492486026,-0.024403089528766474,0.04831125860960133,0.03254163258546579
HLA-C,0.02849543522252523,0.014244759808205503,0.021167162715230895,0.00997436759345545,0.09313343689097102,0.026031784139779184,0.09647204197353351,0.0037162489957457373,-0.03904295791334009,-0.060745645638495105,0.034173539080721606,-0.07001562229535598,0.022983970787163972
