,MGH258,UKF259,UKF260,UKF296,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL11A1,-0.02700072013905203,-0.0016695204318064678,0.00036998136094546353,-0.01088290397882379,0.11915476149818774,-0.062356756540546975,0.007649732521620098,,-0.04998318135443897,0.049976222782216986,0.022277586940646635
NUCB2,-0.025867990629451124,0.05009244920643244,-0.05180128251213324,-0.010412176630647906,0.07739183108047215,7.577026497995375e-05,0.061854050420530486,0.011077395639237035,0.00483556749830948,-0.0076947780524497375,-0.05381645641643429
FGF16,,,,,,,,,,-0.026561229685838125,
CXCL1,,0.015903735472171922,-0.02280426878458791,-0.011764014035690624,,-0.037372887051379124,-0.04923260369215143,0.013583516396095272,-0.014592630846356406,-0.017456513616825875,-0.046638781216797674
VCAN,0.11807377771978533,0.012652502947326071,0.006727680131220863,0.061606309828164924,-0.016045790284863203,0.0290500734069903,0.012246670828213081,0.0668496520881901,-0.09476659810242274,-0.053394372549900954,-0.06700623667541444
MMP7,,0.0028709747416643537,,0.0029515668597181774,,-0.05003898241344126,,,-0.11197599126631627,-0.03813054299749757,
PTPN6,-0.05362543943150628,-0.025251141463225574,-0.022190291536402406,-0.034681622804543906,-0.011715252131924087,0.06857749883615938,-0.013571380939265148,-0.04217185386986416,0.06548104978863388,0.09227420065829407,0.04093306945161938
PTGS2,-0.02642947771583394,0.0056357695791246455,-0.003977765541723811,-0.013583960581108088,-0.030591892202481978,-0.009076240238463425,0.011109249676140064,-0.02627840471810748,0.024666169415343407,0.01267365891150037,0.013076921449676879
XCL1,0.025359736940320867,-0.012453786380766354,-0.011447263962173172,,,,,,,0.11352114499263022,
CD58,0.019922853543254692,-0.025668761001875904,-0.006266794060719935,0.004494951661853359,0.028917747347531515,-0.0002588155803067373,0.010448897393259335,0.040172169318225,0.0392786511685952,0.08815004475372065,-0.034223853147051536
TNFSF14,0.05046832304978011,0.013796434381745243,-0.0322202255545676,-0.01149034615977027,0.0755357868634097,-0.03893561661075772,0.05443315965498404,-0.04397181222942036,0.06301635840901638,-0.023559040069415692,0.11694245767078092
CNTN4,,-0.02238169468929763,0.012595878207922443,0.026352790366451703,0.10762778987705471,-0.014950450414441409,-0.01614942447208073,0.055224068725146666,-0.0028012497935317967,-0.0057692933830698605,-0.053304013546829065
NTF4,,-0.015753494391229687,,,,,,,,,
INSL3,,-0.01144611608546284,,,,0.014983036492132985,,,0.0642123391110247,,
BTLA,,0.04620278654616588,0.07783991803551743,-0.014673565045055336,0.028528670251269102,,,,0.018978682117581767,,
MFNG,0.011024090624334605,-0.013804267469768844,0.06283933310407454,-0.011750717930767434,0.02877057588708518,-0.0010958923050864789,-0.07369178815824923,-0.05986033220387246,0.0823097852639824,0.026569851491182322,-0.06437749267809448
ICAM1,-0.007230465726384584,0.02016245833332005,-0.035831880355875555,-0.008599075567115337,0.0509780934109697,0.00038990669697805505,0.033617087973775585,-0.08325681809513248,0.04333120994232756,-0.0029808584359470856,-0.03830612798723722
PROS1,0.024850016526599846,0.05586523437212904,-0.0941710520589741,-0.010035592253945024,0.0436635656562834,-0.007511903491307296,0.0288039781199971,-0.016415843983497644,0.004385067414779036,0.053257391476104934,0.006710552869579891
CLCF1,-0.004214278838274279,0.003750243437617864,0.004799195736046813,0.035642721667206646,-0.0324108013654126,0.008361189087341412,-0.005819880528815178,0.02506852175595542,0.019978639873409525,0.03370199174802241,
PSAP,-0.07854741026994554,0.04227160419804985,-0.03200626307247285,0.042453171423813454,0.06948422541065158,0.011274496925070003,0.06718541833866308,-0.10421043992526405,0.019989477368670325,-0.10353966684086435,-0.0023971236731748368
EFEMP1,-0.0036763840489175315,0.004237392938932465,0.015013653852639051,-0.0001051288357825796,0.09120107747587555,0.035027999725213275,0.027627295870084365,0.058602383520147135,-0.015229908041123005,0.0600551424532365,0.03256734738205904
C1QTNF1,0.029533299161607487,-0.011858959443204005,0.032486551449983164,0.08708380576142187,0.063226479983155,-0.019044142699527984,0.09723625405696545,-0.05463121345744584,-0.0353007315564475,0.08299364291309776,0.09310916876745413
ALB,-0.03151934115158124,0.12375396883381028,0.009909905347644209,-0.013050606392287679,-0.011362737145518777,0.0010680621762834224,-0.015797972972921084,0.12319702110929992,0.007304989158020077,-0.011226492226902059,-0.0659486724097011
EFNA3,0.01942892697441444,-0.020939710880430833,-0.01390035691065889,0.013438060131805308,0.03742058569614669,0.012072742521076022,-0.025265939735757564,0.04308746526404092,0.005220634562887086,-0.046367433151084596,0.020148993029245384
DRAXIN,0.09515213114301929,-0.020718428322191413,0.044762486575437105,-0.010478996515777723,0.07078274100788351,0.05887751116506542,0.11245030008458974,0.10167197511202204,0.10660301206022069,0.02960364536169236,0.10351076163710757
RAET1L,,,,-0.012550956639690062,,-0.022878822899413134,,,,,
NPTX2,-0.045920646328027524,0.0024793477638939718,0.06872188073396358,0.016531244619599688,-0.02015289499433029,0.0266634058678975,-0.01928043766023279,-0.07496384213830937,0.015082543577324185,-0.02279046818360812,-0.055143491772583327
FGF11,0.08184678183610423,0.01009258303944089,0.003728381824246025,0.0003231975224254907,0.049558256371372005,-0.04344497907882526,0.052688372530960245,0.12881273943466437,0.0717108411546791,0.04317773763879924,0.05981280345008123
CD59,-0.06164166428100284,-0.010162856138164242,-0.01690805007160132,0.022823023744773397,0.019609232529246352,-0.012796279015516863,0.062157457539805394,-0.022637486077701725,-0.07692573247976973,-0.024684964680013865,-0.02656030822984482
COL9A2,-0.0006057254679289972,0.0075370252061458766,0.01417284733439722,-0.04790126944033481,-0.02368444314777625,0.006464983915171821,0.007201163204378896,-0.0566402310282975,0.16800024757147636,0.08990609328851527,0.06969900467087434
DLL3,-0.14132221717950844,-0.027677277671248182,0.01417755502872781,-0.02128484245334485,-0.02455380121729786,0.019277751450172843,0.08375127448401207,0.08402283867347916,0.15087804494637386,0.018962196537475096,0.15771795918620996
FGF5,,,,,,,,,0.06677279300531969,0.03603505761635895,
LIN7C,0.01551804817126985,0.0721244294633589,0.04887269734749557,0.01990289844106139,0.07087048388182253,-0.031172363288597238,0.064600962471382,-0.033109790329826375,0.05154436130625773,0.02408666623551641,0.15591079527982687
GDF7,-0.021686075371710734,0.03562343425835839,,0.013653814497349814,0.045339511496892256,-0.019612841232844774,0.0477782155560067,,-0.013262944256404488,0.11611650578670162,
PSPN,-0.0305273748493603,0.008386058232192902,-0.03714568114558785,0.03276573131073818,0.0658532607121676,0.01105549704751128,0.09500921574413793,-0.005455858796578663,0.040541852118810215,-0.015885168344251365,-0.06626214714061746
ANGPT1,0.03490232100748417,0.009439462188903791,-0.00739297319606966,-0.02734027339908178,0.009918518197976916,0.04698270457544151,0.0121657418218987,-0.00032645808334587736,0.03784396367354431,0.027394304266486442,0.04396470450379024
PNOC,0.017811879428045616,0.02773850107508976,-0.02661366008809779,-0.006488835454551647,,-0.020856381637870597,,0.0714188926081986,0.04519148765731256,-0.06676416561083356,-0.03181538451830737
L1CAM,0.02638745337377648,0.029179939247281437,-0.0025524205072440477,0.05030389827740694,0.0019498204016421415,0.004246400198112048,0.09013558824339817,-0.062413534281200736,0.04443993374654834,-0.08806211606812694,0.0060451166095926556
APOA1,0.006859103955343969,0.014159273638730242,-0.02191746624789613,-0.01859602134591568,0.06405310878942928,0.02067237706285499,0.023121109120059127,,-0.001346674192670873,0.06128410408813295,-0.0423067325272584
PSEN1,-0.019306585045432093,-0.06053691793368952,0.038356390089387064,0.03208149655403173,-0.07922524008427864,-0.020464923433367695,-0.026236211388506455,-0.044743739003041634,0.02762205393298245,-0.08612671956935898,-0.044227920002012276
CALM2,-0.02273707019069818,-0.03413441349842912,0.058363344785168525,0.014121009743566221,-0.07136166733552554,0.03424481530309425,-0.04514779980574489,0.03735220016028671,0.10432454384731722,-0.019237567200765825,-0.04053592873663017
CLEC2B,-0.024312427657637355,-0.005213658715294048,0.019285957885354754,-0.047945610575552605,0.0325750097705008,-0.04838912084953511,0.023246891684074015,-0.00048689907795236294,0.0641603042761999,0.006140950135024125,-0.04625260610793474
NTNG1,0.11291371807196994,-0.029668026983897727,0.007559190424791393,-0.02541826812184311,-0.03629118120672766,0.016479421082351883,0.00016325473655765587,0.04050115382047095,0.06904777575372785,0.04131410861660478,0.027432954689492934
LRIG1,-0.0034765564160199945,0.0030702077331726412,0.04364409247065514,0.041406091127795766,0.08718788983389192,0.054571541342612905,0.07524275075541226,0.00088939107764734,0.10463496277608053,0.008063322092407699,0.06736084014778312
CPAMD8,-0.019081885215734316,-0.0135387129305742,-0.014534167953484091,0.01936125054819258,0.1314861402361524,-0.022033443181877378,0.0977553637060689,0.006217051248391137,-0.001081011295627125,-0.029217584063426377,-0.014601022020848935
GHRL,0.11327810715873339,-0.008529953785832042,0.038145697351343204,-0.010478996515777723,0.02892220555340194,,0.06923892084755942,,0.07272736788970606,-0.025755604362159314,
NPY,-0.02799387034223034,-0.04198597344371207,-0.021782704093574478,0.006438316271763753,0.01379524580906733,0.01040510498429821,-0.022235754564975254,-0.024022727276860046,-0.033919997663451044,0.032654701887492206,-0.08485693885043999
MMP2,-0.03177886743684121,-0.03471885882754721,0.05516845461104339,-0.001919804215816238,0.045731625242148743,0.007989724898015908,0.09335627635432897,0.059311579578776655,-0.04430101656394716,0.12916410603727616,-0.010789826660661797
LHB,,0.036831160194101764,,,,,,,,,
PPY,,-0.020525034193253616,,,,0.033108706586048746,,,0.0177605021331434,0.01839938902720745,
ALKAL2,0.03713692555728276,-0.01161988882111976,,-0.01693411749108141,-0.046219701750549555,-0.014642260567242712,0.07822095248582708,,0.009340021054120864,-0.012834741679105102,0.018397145612333552
CSF1,0.09648081926210722,-0.07151941478074225,0.0576315591410583,0.028003531187575172,-0.00855458981256985,-0.0057988861769225145,0.04110762430560601,0.00436650318439269,0.13299146589627772,0.04032179754940968,0.05196109955915711
SEMA4C,-0.045457524918737044,-0.03261497046717489,0.03754352329204474,-0.020640675678964163,0.10194054259037078,0.043188067426992514,0.008338962791597288,-0.0025672327252415786,0.00817729723723739,-0.01541281103852405,-0.0022463232667640745
BMP8A,,,,,,,,,-0.03106196577034387,,
ICAM2,0.048766856731565986,-0.044682799591983235,0.01814503715186253,0.011441728472134153,-0.016322136046057832,0.0906848724940549,0.005070105330222942,-0.052671805628623655,0.013815176181838565,-0.01779287797600761,-0.04378246716407872
SYTL3,-0.03418683641640258,0.006647854105064532,0.02365834098974118,-0.011543098933715324,0.028528067113048595,-0.02254354234555968,0.001118652364495178,0.21526493259394316,-0.001842394266273615,-0.008720167516406325,
IL1A,-0.001259780516490819,-0.03361210134750325,0.012894869399412973,0.011006625241531096,0.07571307259400872,0.010562209114434276,-0.0536870305695562,-0.061698054260394604,0.019200626663395996,0.008580782720988037,0.06308258972963837
HLA-G,,0.03374787899998363,,,,-0.03882924002972304,,,,,
PGF,0.049730557944628224,0.0014688620056195984,0.06744798753261261,-0.018947866232559306,0.10241743676015745,-0.005192090660598279,0.028695912306003633,0.007284897405895517,-0.04185220705130501,-0.03478531113156108,0.12932754809217342
LGALS8,-0.04690550834544543,-0.025791413066265118,-0.04522579689941099,-0.008309775402849441,0.07166048518783599,-0.008759026970683965,0.006443773074745636,-0.0261830062860109,9.480959865464108e-05,0.040828557686025016,0.016973031566384543
DKK3,0.02139656334073186,0.020401770457220778,0.03620353931557693,0.008438919622505795,0.032772636364270614,-0.038942664733682145,0.05289637460162324,0.07476830841367428,0.08012657510809486,-0.08098117132965853,0.08456277943971517
COL16A1,0.09223881131470094,0.0007803124699012652,0.017708376431082452,0.016083494137380586,0.043034856962778936,0.02469750641558682,0.12635701744809608,0.03110698461664876,0.039450001557435194,0.06976232590620311,0.010140437764565155
TPH1,-0.035548553902845816,0.0037504631953599044,-0.014267169959447164,,,-0.05166928689006629,0.06719675866166529,,0.06719956837565845,0.06036957168055291,0.08977269873815544
TNC,0.032072585111504764,0.07645396481679524,-0.007412109356160904,0.039754903995974034,0.14268207263910562,0.022360933690400483,0.07720546896307338,-0.02031996830528967,-0.03986081506484085,-0.027704299078166128,0.06209162263515691
TNFSF9,-0.019081876159161126,-0.020423214172813942,-0.027115921299771497,-0.017503088825346114,0.015738041860786773,0.020068978586599697,0.020264729128919048,-0.07771307350116778,0.050344813819645486,-0.04580964311913477,0.0907203724502128
C4A,,-0.013979147685172203,,,,,-0.02723162343798157,0.08681207957935581,0.049826897546919366,,
CNTN2,-0.07387173333616137,0.023482406637401088,-0.003972438434401051,0.018541305416029552,-0.07073325666869111,0.016666819773167574,-0.06176424698313555,-0.015491892260663883,0.08356168319046947,-0.10874142253917593,0.007364516732031403
F7,,,,,,,,,,-0.03611458501035497,
LUM,-0.006266694328459072,-0.05494214690055632,0.010547984140887798,0.0636787482938941,0.0522104827755626,0.013950173941180859,0.029523130068535585,-0.03815140416408473,-0.06325802849511832,0.0067906659409699265,
IZUMO1,-0.018233337159140068,,,,,,,,,,
BTC,,-0.023005881871066013,-0.02200097477015225,0.017664506728040315,,-0.03342224440917085,0.038726792917320396,,0.12053872193954264,-0.003910578444499947,
APOC1,-0.10373565455868154,-0.028745526974295905,-0.027728430112276093,0.00711015027149465,-0.009559226897776376,0.012895652399308274,0.027446930269709444,-0.040017272435891114,0.10616659911661776,0.108341662630798,-0.1038358630240963
PKM,0.010248555939871975,0.004554648283323631,-0.06258521410397667,0.029006807598196415,0.10253076754436687,-0.040872791699052946,0.053456343242460194,-0.03149019886515781,-0.01369857201680415,0.004022968622113956,0.16105400394627087
TNF,,-0.020733560771095706,-0.03082315069735733,-0.01532006131465764,-0.02460613626156135,0.10575431551682198,,,0.023750891093723605,-0.028107682050527334,0.04591754228656703
GNAS,0.03155063591702812,-0.026098138441731006,0.07022770604574573,-0.04024590485934526,-0.003068859460072021,0.017535945819083076,0.10260319086282392,0.024318463989930924,0.041893965222870505,0.015117783222041862,0.013600698731345721
BMP8B,0.02177649781312007,0.014115533747204673,0.026224666776924897,-0.010172363242511862,0.01564698256375911,-0.0029602080292463837,0.02236999028615866,0.0076116231780135254,-0.0533717697869467,0.07617544418258677,0.07436072702768264
LIPH,,0.048381567298921103,,,,0.02200785830643535,,,0.010765796167966015,0.07183891052205882,
CCL28,,,,-0.01203175774511588,,,-0.017118366479488605,,-0.024119683586558447,0.019278371598657355,
PTPN11,-0.03693528419875477,-0.006674572139384219,0.004460843387494971,-0.013824290516937348,0.006158991378671575,-0.016852676799006382,0.040775325555198666,0.0692652837694796,0.04491215665319144,-0.006148205412007902,0.022216195055224427
ADAM12,0.09300587723942211,-0.028976989713907258,0.01827949627901098,-0.011627945901149494,0.03390614824570249,-0.008837506434366607,0.11604218325543944,-0.05935699237812332,-0.08278195834792215,0.03591127601720075,
EPO,,-0.0016140528393479101,-0.01530939749399252,,-0.025431516738585833,-0.026491925915314962,,,-0.025649278957528387,,
EDN3,0.04725151801714746,0.0036236691971026753,0.007836428368317026,0.06770909921116328,-0.03256355370869445,0.08627218147219047,0.03986963571657711,,-0.04660455312008172,0.04470963170094963,0.00422709834965706
CCL22,,,,,,0.008788131675876,0.023349748052715055,-0.04688874227501679,0.049245829019581945,,
CCL2,-0.08717352829462223,0.061567238896558275,-0.030144302163533327,0.06408362597175984,0.00044362915065852083,-0.01642602130711423,0.031194151325997593,-0.12641328268607752,-0.058480406904151586,0.05538446674555157,-0.08161842538706554
DSCAM,-0.024701698303754606,0.00559801584105419,0.021695016380572574,0.03300697071396034,0.009969684269877419,0.022262380478182592,0.007575658565888468,-0.03247198774992564,0.029359322535540067,0.024142856788759614,0.058613050677157615
ANG,-0.0181286301802141,0.02487642531060785,-0.04020841673873369,-0.033696851099038375,0.06212219957935128,-0.01766843242234595,-0.0018219924033950593,-0.06322513889485439,0.027580191552435417,-0.005679566462120712,
FBLN2,-0.025126650707276346,-0.027376248064874403,0.009574767703693258,0.0015536893251374031,0.0006431425623315725,0.022671367699839157,0.019343165281532838,0.06810548108397031,0.021552941600946233,0.009068097080900554,-0.04139227075203568
VTN,,-0.023215812528050554,-0.015435129937494785,0.019261691125979086,,-0.018628588243768025,,,0.052950464024019366,-0.011497604760702723,
VEGFA,0.031399672926891053,0.056157684739066134,-0.028663852397229305,-0.008888995964360857,0.08396124545847136,-0.020079267699236396,0.014914203274601608,0.14675900797344663,-0.10703940621575168,0.009627456258004912,0.01647620270802579
F10,,,-0.014401237430418183,0.01661462482962365,,-0.031815926942148784,-0.04523068642752808,-0.03700934351597655,0.09068736922546755,0.018262527121562344,
SERPINA1,-0.08483655367450714,0.004620829813138712,0.0009831705980465407,0.022917383594679805,0.035278075197754485,-0.023544985403560457,0.005224280526003532,0.04653735311757006,-0.012880537974380608,0.015259385248840816,0.046936447430913845
VWF,0.049030290615361405,-0.009963312689971776,0.04274551232630651,0.04879391826074981,0.0183907437741006,0.012738611027507517,0.05368883810298974,-0.08983838814939912,-0.052753294286378004,-0.0867692761913327,0.020191642703250284
GDNF,,-0.0146854216488688,,,0.0866240522115398,-0.04406511627665664,,,,,-0.057250673336519516
VASP,0.03720975862182397,-0.006425999068213581,-0.011604512275811184,-0.017330070889624866,0.04764800582255514,0.00026805651841162306,0.08376916075454874,-0.03722983467771875,-0.10498978159314817,-0.021759136821146222,0.043200895307030036
ADAM15,0.04811814148182086,-0.031706937393488566,0.020595877470789024,-0.03677059412485627,-0.03412105264146935,-0.0402313251444639,0.08111368169359946,-0.04065968326750475,0.02825053541534419,0.07002398719754191,-0.0019303304217664552
WNT2,,,-0.01240293313198052,-0.013650931520981622,,-0.027208534927905714,,,-0.02400731347958615,0.07016660368345945,
CALCB,,,-0.018644045115911754,,,0.08172697819038122,,,,0.0639739845860074,
OLFM2,-0.0038069536263217536,0.050582100504281066,0.035760781826629284,0.01607457437869592,0.04864610449431228,-0.008969933189035021,0.00761174769236713,-0.010129154880162139,0.11744456076020683,0.0006127898864994006,-0.12205982928050087
MFAP2,0.028925939704925126,0.0022356668253916035,-0.024948310215615107,0.033889524572451146,-0.030129206967869412,-0.02461843032960719,0.039634575231863964,,-0.031609865280732695,0.042622028842123655,
HLA-C,0.05237455003011553,0.034270292539394176,-0.04094984707810182,-0.03377883581188955,0.013156858261760655,-0.024502594403713197,0.07312970658226334,0.0894168165423286,0.05263182172242395,-0.0016740181443515249,0.04989030554706198
THBS1,-0.01762180517155299,-0.01719736987605243,-0.04068787929043498,-0.024244889637218082,-0.0011946372481293896,0.005603910570623059,0.03231020857538324,-0.06428554668300943,-0.13884640353050998,0.02959627301984496,0.03897289581046376
HSPA4,-0.022756079006784287,0.004566368257639238,0.00802755072016905,0.04529633860892055,0.10498264422224225,0.04544796432889217,-0.026048229968987608,-0.014504865070942513,-0.015859058027967478,0.01825783934204775,0.0022975381180868333
LMAN1,0.021476832463875932,0.04187967603223705,-0.04005679741833044,-0.004994772267145242,0.052931150761840726,-0.07973373382981723,0.06944683420571884,0.0010766688030624484,-0.015826247421993987,0.02498830607283202,0.045357604606166835
LYPD3,,-0.013237381004384173,-0.015435131265558216,0.0025182578293325747,-0.04623000544235653,0.023511072199049198,,,-0.04451772548902248,0.02162751933285504,
APOE,-0.04319512100957715,0.03752406301122785,0.09059960694397204,-0.020427583214072224,0.0810482216183051,-0.015769964375904468,0.1644820892351669,-0.048841204058622856,0.09908615517850375,-0.025887332601005727,-0.05315831757770696
SOSTDC1,-0.019081883630833078,,-0.019269628414542272,-0.02460316101060879,,0.008878223101622626,,,0.029674239945117416,-0.056164741931948245,-0.013058600092029091
ANXA1,-0.05714730954908659,0.045122315071309434,-0.04152661351298261,0.06881941426867734,0.066736512981934,-0.005390967848115176,0.004914995329187666,0.03560088996073081,0.004999902563452104,0.09984057477340508,0.08286502051491963
WNT2B,0.0037119267729717625,0.032479086493871344,-0.022168398778470745,-0.02265076669963188,0.11223540091483095,0.07109040914483443,0.015261914077433717,0.07448988010092958,0.014130044137671778,-0.01691274102409823,0.07032269662133261
AMH,,-0.01839390819450711,0.05920747200384073,-0.013532867186405848,0.018301392293636313,-0.0061994537122415745,0.08666335640467782,,0.04389314821811022,-0.01077484975721595,
GDF10,,,0.014126468593808861,0.01486531181291777,,-0.030691810581737564,-0.009427194719151192,-0.04347014922328595,-0.013735587729149765,0.03290059528472849,-0.0520089582317366
EFNB3,-0.013313206767649816,0.027893965057255,0.009286922158269309,-0.015967993252349152,0.021600616575739338,-0.009419462187252706,0.034818144620435976,0.01778090194775996,0.07796746060128741,0.0019490578338824604,-0.054309347895101265
LTB,0.03299836196840901,0.044132297124904594,0.04575737791563008,0.050654078619311024,-0.035017229533496355,0.08938523714357577,-0.06944840433275169,,-0.01477526012291348,0.0011401359322304764,-0.0040062405583546744
ANGPT2,0.08132299653398496,-0.034264184129184,0.016072229086873294,-0.01604529934345884,0.07422208276173513,0.04343493844634956,0.0002099726877066126,0.012078185483287655,-0.049563272374544345,-0.0529354489912396,0.15712741221165918
NRTN,,,,,0.03613691982738071,,0.015741909321792084,,,,0.02020369621002245
ADAM17,0.02025371196538126,0.016832404907450062,-0.04724718683698443,0.029784753063477627,0.012677360822630086,0.04872071008310611,0.039353625153550675,0.03139514979640892,0.059551727753124666,0.06629290012569451,0.016934657428213595
LRPAP1,0.0315375120769576,-0.013104838182614749,0.04139050040296221,0.020702229394917646,0.04136638095942667,0.036721997632353946,0.06481776944631559,-0.014076327600334443,0.06336241718629829,0.02172402616491296,-0.0017085586126457547
NID1,-0.014533580020692213,-0.03261152862416701,0.004654196935300942,-0.03527505232941866,0.04999202854694677,-0.04557361039103106,0.022618347240823143,-0.01949208025814123,-0.11036545541706815,0.0012632185231247174,0.006175093428848321
MST1,-0.027877843750890936,-0.005106057083712981,-0.03692583303644445,-0.00522302585423181,-0.01829791824633461,0.03607143997625433,-0.020863252479531802,-0.03981062666959188,0.03977888231673816,0.11053252464412587,-0.06645056341466286
DCN,0.01254959676645406,0.0020916193733411894,0.00978341392776167,0.022339258853935434,0.07325981583928243,0.03708920189559006,0.05658939023687604,0.039061332973689425,-0.06248799166208978,0.028745358090175043,-0.013130321723114612
IGFL2,,,,,,-0.026249087864659723,,,-0.06776968607542777,,0.08448973483674128
COL7A1,-0.030805809898596274,0.012568444581863165,-0.04041183661721944,0.023038725085438,0.029385343620762425,-0.035568883419648534,-0.02019031855483862,-0.05100781428255902,0.019702138343368304,0.0845113985232389,-0.03075353621830283
CALR,0.011160594701451991,-0.06586984843750184,0.015209159613337797,0.017999475964628506,0.008527631911086514,-0.027699583695292473,0.09914639137395592,-0.007603866045586072,-0.05463763777096028,0.0967410482919129,0.07297201229240079
PIGA,-0.016210545842095157,0.04151886361764437,-0.02894325681514637,0.00562295586304164,-0.002937095366672463,0.0055933112682964945,-0.0139954679999435,0.023943175421716898,0.015310898553704296,0.039339366319963355,-0.0029004366022595054
CD200,0.0443403552993432,-0.06525188398561778,0.00010503643354833864,0.033186001798779806,-0.025662809593945266,0.04076284429920548,-0.030721772425386814,-0.07988928184927285,0.03945915950999206,-0.04469596103183828,-0.0026396594675516757
GRP,,,,-0.01673920695956055,,-0.024746412186984368,-0.01108832649305065,,0.12231187287934055,0.0703062353918824,
CDH1,0.016868626049581052,-0.035917093439512514,,,0.04708585000469938,0.05988379547883295,0.12577997505235747,-0.05268308223182918,0.04263034828775527,0.07151138460351185,-0.054596831022049604
LPL,0.01260285389983207,-0.01983427193857769,0.03464876425493563,0.04419141530222199,0.02930828955814904,0.08564680641247267,0.12553394648561653,-0.02799201784859046,0.07037434008848535,0.19127079061524876,0.0068030501343286955
SEMA5A,0.03918028735385441,-0.011909343011855401,-0.0018580852459525851,0.010664183454944588,0.02322217524692901,0.010410524999920125,0.0449574040371823,0.02911602017772272,0.048561587412697324,0.04913753870539611,-0.04438147251671095
SEMA7A,0.05290828450523588,-0.024431852694852235,0.05826489887402655,0.002627980944257595,-0.07590484529035887,0.0042590957351088185,0.035758436722599624,-0.06291970978236136,0.045883489698044656,-0.07272229862588708,-0.015806556186484976
SEMA4G,0.04600350086535024,-0.022581708696700474,-0.03548652180857123,0.00976217572378363,-0.0071828695616142696,0.08159696943494385,0.010768828698447986,-0.037852354512216926,0.03802183877768514,0.046492355646120566,-0.025931249458725717
SEMA3B,-0.04498404594605161,0.009589076686715403,0.028182488893595297,-0.007010995853522071,0.04924849431525393,-0.012169504019035257,-0.06001194434823072,-0.039528710983138156,0.09969266756807506,-0.00236154133357261,-0.08055607530915965
RPH3A,0.07941823963382988,0.05769208907709422,-0.010974595364449086,-0.04190383425596077,-0.06087599557057148,-0.007719758020529453,-0.0053423865002236275,0.08241277416639273,0.11055206099558693,-0.051059909685471284,-0.01428125689360086
JAG2,-0.014180661836508481,-0.0584399554396562,0.007599494968832144,-0.008270458201261537,0.04611454976507698,0.029458296840717955,0.06606187385110592,-0.04124373493202932,0.018925279457347215,0.038312512849047416,-0.04382040886593614
CGN,0.023706389900861637,0.03888500018832416,-0.008749928568338198,0.07530325767356122,0.04602840717361821,0.012200701712696375,0.02089408049139748,-0.048292638712196134,0.012505615163476086,0.09169097125928545,-0.04580145643884875
GDF15,0.05288937760075653,-0.005937101058366711,-0.007380621026324826,,0.1412540754092191,-0.026812296929050537,0.06376565434061138,-0.0021981756134873886,0.02468166935926017,0.09071938453463274,
SEMA4F,0.032959396586773715,0.004863555343058972,0.05476185591231116,0.03943119435092481,0.10401928148963792,-0.007922710463399426,0.06509189665812946,-0.03941526454190321,0.059982510062880565,0.059277928144454144,-0.004966545230355011
NXPH1,-0.07551080945758344,0.025415030733550958,0.05861701509003812,-0.004481226772733407,0.08449843843331863,0.04301931555927123,0.05651180861193675,-0.044124621734148904,0.07308355456932623,0.07809616794825248,0.058758146062845885
ARF1,0.04866926116985263,0.03796010829439239,0.028735082986493077,-0.0017742597622552138,0.05336742654958767,0.019989662300674105,0.03834876357060792,-0.023574421859967745,-0.11542558659950336,0.012637836645604118,0.05786332971628907
DSC3,,,,,,,,,-0.025649286743098246,,
EBI3,0.014092431388704519,-0.010675210493872251,0.05633138068758101,0.019825289713383196,0.031157561398054767,-0.0004684099599129425,0.09035435771291814,0.02782046880168852,0.00407303450687607,0.03982138715014122,-0.09325314365260896
TIMP1,-0.03868690799653004,0.013063144183475033,-0.02496771694021354,-0.010767381529704646,0.062334170998335166,-0.03867269133760599,0.10737806551616601,0.029772996168053335,-0.15833995991707522,-0.007393952673086764,0.1275271201713893
SEMA3C,-0.01481835012240139,-0.027614043052629527,0.07333210225149822,-0.013593265673041185,0.030233230458964647,-0.08148507877663586,-0.05414246343147381,-0.08295865152796196,-0.01492178853534882,-0.012743751056594999,-0.10529114806430184
GNRH2,,,,,,,,,0.06635092254428131,,
GAS6,-0.008408099539463712,-0.008821838498816396,0.016335912112642507,0.034481005254055244,0.07809099166642193,0.03654207366120885,0.01879767973181839,-0.006353858873797206,0.09260385042408963,-0.07752759727516509,0.0724365773492745
MEPE,,0.05846318439808125,0.013293877403898705,0.027189516924760234,,0.005756183447927351,,,0.013768423238444925,-0.030445468942900726,0.009211203433434675
SERPINE1,-0.01916648347973688,0.03088813709663138,-0.020209999296731923,0.05067053850918755,0.004167656864272398,-0.00727434473573717,0.023277415316357145,0.06956438376018427,-0.13256859177015298,0.10406566675821954,-0.011839813746192238
RSPO2,-0.02016110430776908,-0.014959130283380665,-0.025360480566989495,-0.012711295495185116,,-0.03552780709992637,-0.01512408416079167,-0.00566018670729134,0.10341809309560177,-0.01410303638967013,0.08113468546133985
SHBG,-0.022650005313208092,-0.02393624212236848,-0.006256004916326,-0.020546757675670282,0.05529696432760106,0.01755187018571616,0.07905954691949686,,0.025488233324541868,0.060624746089284365,
