,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.021683009000348277,0.02638359132008799,-0.0614460944844578,0.05662263010137139,0.036261128461034076,0.021810206292832264,-0.030173863135882405,0.05663471316668833,0.0010239297352691971,0.17274794124758966,0.10544327813270328,0.06114547017738272,-0.033768379022307816,0.1822175714156632,0.04949561468337479,0.16432329759376982,0.07375880965786064,0.05710121859499461,0.08782370735380093,0.2502287927128096,0.06278354040581603
MIA,0.030580238462980976,0.03040716243820038,-0.004084572747587807,-0.07356292444969645,0.03486686083058392,0.08934606402956752,0.010943085469570601,0.07168566733300351,0.01658884610449279,,0.052216746953994746,-0.01817243131151998,0.07233009115976666,0.017107815200004352,-0.03036959121900348,0.04412798318122613,0.12499653607600528,0.12863415088752575,-0.00017856385116058545,0.03542129430724313,0.026522525056700958
COL4A4,0.024087568569272483,0.0062625498421239045,0.02173038968879008,-0.05499697503064298,-0.044489631682222454,-0.04203971011515493,0.05162140953615138,-0.01909876159785104,-0.02998448048046532,,,-0.017627932552991905,,,0.07890713174368663,-0.011131132007739204,0.12488893363238397,-0.050884443834661154,-0.018891340477725466,0.15671089963520443,0.07003247106410447
TAC1,-0.03099712030612746,0.009422721672756745,-0.034085363042749846,-0.022292231675240907,-0.013337165125910832,-0.025892129403706256,-0.03585508430934146,-0.03273178714256828,-0.10723960141148774,-0.01825213718515306,,-0.031240385697368867,,,,,,,-0.04404797063214429,0.12074617809395707,0.003866180244024705
RARRES2,-0.013663878351104341,-0.08058430416226578,-0.03614767185637249,-0.046924335948161276,-0.008960683908295155,0.07404684977937422,-0.0024402164795713516,0.02299340145991882,0.014082125906198126,0.07256629229392815,0.09168303274718625,-0.0022034531962816704,-0.023761709084905366,0.08778673004341685,-0.03426575671615533,-0.0031308908069687834,0.018841929228723284,0.0954633172855287,-0.011869331161534193,0.02491125336153692,0.002968587166664582
FGF7,0.018283047351909165,,0.016784283669151558,0.019588479356163906,0.07407676791638694,-0.0582576655923133,-0.008259161550804956,0.04684239898176115,-0.011733079171854338,-0.0674851121267768,0.10886941682336104,-0.015374775306300149,0.050632181934325636,0.02585413194218392,-0.03869279156524143,0.04611395653708876,-0.02143093658212653,0.11572275055117895,0.034723230198849986,0.012826988817335537,0.07021403923975501
EFNA2,,,,,,,,,,,,,,,,,,-0.011156799968295564,,,
HBEGF,0.029820261750361635,0.08630063707600863,-0.025484108300641233,0.07420675559975706,0.026572992578755984,0.08098652443852165,0.060823260286828856,0.12174610911695424,0.138996834785209,0.010642625583665636,0.13966084433649142,0.05925526235121253,0.025645633871575355,-0.1321191909986837,0.16035452410470877,0.08542728024939904,0.03628048474108738,0.08532375795413664,0.004164975874470937,0.12417243905036483,0.09254356637677925
CSF3,-0.042137974179273806,,,-0.03865206235531956,0.0859531906700495,0.11794979271467293,,0.1356782427506302,,,0.029699057635797808,,,,,,0.02297909060792593,0.0029757522620354,-0.03660194524163248,-0.0426043374654579,0.07599444156878384
PI3,-0.02077646891926967,0.04397886569186937,,-0.03426918446955955,0.04993064654620468,0.09803931301229367,,-0.005341368104277803,,,,,,-0.024645134787761033,,,-0.04145077662227303,-0.04186185880468318,-0.00685551299268574,-0.1149666943804765,0.015561871487617496
PCSK1N,0.019621546789094075,-0.11775282494017877,0.0011986691171516639,0.03921140250841563,-0.07065107285494744,-0.10438096849665693,-0.03679723849928797,0.02755279170935853,0.09206020014648994,-0.1536156912699114,0.09697933067450625,-0.021325626032242192,-0.008936571736172759,0.07528477168340315,-0.004179740076089296,0.009697391947802541,-0.06869881767876124,-0.07766207598582321,-0.06912987257843554,-0.06880413943424188,-0.07480217264749357
NTS,,,,,,0.11358272539983967,-0.014173104620824868,-0.024835754762814504,-0.00014290037379969113,-0.015548397226446135,,,,,,,-0.07725844383497875,-0.05981307084425057,-0.01889265962465065,-0.08708714508902163,
SFRP1,-0.05056701122543317,-0.014755807523589761,0.011857657937456243,,-0.03428601647176429,0.02173389670774506,0.07986874454547087,-0.04024404899124732,0.03737964250963462,0.09638961105346601,0.05756730706701591,0.004049730085350245,-0.024612529076228004,0.015432112034632099,-0.012367785602054693,0.04072306277257304,0.0814534215347564,0.0763446619414165,-0.006205012294245437,0.08378781029521487,-0.01586794741618595
CXCL13,,,0.04129338895249904,-0.035894294259644376,,-0.017956993143527528,,,,,0.0672854468446453,,,,,,-0.04873521045131512,-0.02284056109220904,0.00137309553093121,,0.07698214950642666
MICA,0.07467574665445137,0.054824180096669124,-0.009986235903445606,-0.05231824494041509,0.054486512969351836,0.027800862127868683,0.030355572343000035,0.007401925475928486,0.06704693491759495,0.010742738893198364,0.06080940048982684,0.0052491724679381725,-0.020589311065239584,-0.03871940913706626,-0.021500326072636588,0.09232626873595866,0.055357927939426135,0.09067642918270986,0.04028347716632493,0.13460874429181952,0.06574005321368047
TG,0.01139674657857642,-0.040220622144985084,0.03313974938660358,,-0.0035912137022618743,0.06656460889172873,-0.016359498950956147,0.05492418854842585,-0.01265875697640905,,0.04727798852062908,-0.018597793213977334,-0.006182618717368324,0.08230466660524388,0.08073680733466929,-0.04217652308728124,0.007337604793007165,0.05810361907359371,-0.004264568086504636,0.043567354085288626,-0.03351844183564982
ADA,0.02714372392281064,0.037228793707681465,0.025389323169956006,0.0071758993365786065,0.04017561004923839,0.006421373249347436,-0.03195988817014931,0.012083103667564845,-0.04229850007511104,0.11024454798216848,0.17738166150567194,-0.00689194062725216,-0.052845328168618366,-0.06898599177929429,0.13053769580978436,0.06387709933212797,0.13844787259487695,0.04652600486132206,0.08195133912116953,0.185214963344134,0.032954559130292355
LAMC3,0.05766667724650477,0.08121474707998687,0.004516621777645046,0.07923216056738121,0.004784605050303557,0.055590255007748564,-0.011254088752391827,0.11275027164452467,0.08626285483947829,0.012638873772032759,0.0832616333790003,0.04558402438594273,0.12686618554651682,0.04839965371854284,0.06398505022994436,0.12810157014028117,0.09006940932680584,0.10025700696874797,0.15930593928990683,0.22760946203800303,0.13364244706881148
CCL7,,0.025608726108045626,,,0.005361049967069194,0.11383274211607618,,,,,,,,,,,0.02838913754516318,,,0.00778752047743156,0.06853982589823537
NGF,0.04658688392600586,0.0592038613976131,,,0.008958983961301905,0.04199813689207994,0.03075896824365133,,,-0.03227669563327342,0.07186232444500534,,,,-0.16529421512463063,-0.019325189868708695,-0.02163165062127451,-0.039022515290041776,0.0845065638447374,0.1623667527358627,0.002727332207281771
TNFSF15,0.02133662185277298,,,,0.07091817448378218,0.02862839060579505,0.019257611082900698,,,,0.04539815937086485,,0.05830724020443478,,-0.008412811713779136,0.03741228303919508,-0.0094908593258812,,0.046165281790450464,0.10308902865359151,0.03760656555588209
HMGB1,-0.045798139515186395,-0.11249972014659748,0.02266365157373509,0.03523622592131454,-0.008367645050542575,-0.039450064773830125,0.03559038287796199,0.0036583007105488114,-0.13450889631187404,0.09062106688617273,0.1794700459644917,-0.02268890435239206,-0.11978671700608061,-0.09336039119021647,-0.062011715172887005,0.06211890080094349,-0.01958529921337766,0.015432923162096504,0.02757207434268651,-0.17266857384666762,-0.013502736390253015
ITGB3BP,0.02231180451590815,-0.038444603052514716,-0.02553935338854592,-0.02014337910934423,0.09111839782016987,-0.031520282987521235,0.032396898525483324,0.0313688976783884,0.04482118931971242,0.012050645295836077,0.08482502982392874,-0.005923930896120827,0.07634383756781304,0.13119321619864868,0.18866884424338887,0.03772605343781835,0.048122533925829825,0.020779217648619168,0.03252955830658756,0.07914743841976278,-0.05606076392826065
AANAT,0.19541409808013477,0.016979746031021193,,,-0.016385196702694865,-0.00433274524455214,,0.06640746828152347,-0.029462936103786214,0.06138131088693276,,0.0034805436070553105,,-0.03606843836165902,,0.02402641960668602,0.00308351901477417,0.0486852505804761,,0.005477001298719276,0.0366652435966683
RELN,-0.05304626186787202,-0.08456878178394144,0.022496714656012134,0.03060594705192954,-0.0037801003534396415,0.02039760831079175,0.013763779249765344,-0.014524507687118892,-0.014545396907421338,-0.03763524911471833,,0.05352051113501121,,,0.012887959165661447,,,,-0.02745438576345369,,0.023140454012234652
IL15,-0.030831460904667426,0.05433103807519854,-0.020363108078222638,,0.051666676362704965,0.03949629459481241,-0.0134880372202217,0.010711662575031006,0.004834191243040905,0.08194065678321182,0.10869580213093874,-0.015402906200691444,0.05197060305850676,0.021809790743110718,0.044368162439574456,0.04905578239258663,-0.011261392319573075,0.060172662788787225,-0.042177523768837995,0.1929006887343635,0.025383144261971215
UTS2,,,,,,,,0.06437838416252821,,,,,0.03245378281121571,-0.010565501156042776,,,0.09675873365543482,,,,
BSG,0.007125144404746331,-0.12607930937784162,0.01902392451322496,-0.020930645946362854,-0.04084297947485522,0.026886316288484542,0.007145946794797659,0.07674708428953486,-0.01733661625222928,-0.03869802177552293,0.05597903944361639,0.029273822891039417,-0.0285185227388561,0.08158665248476976,0.06156852786924333,0.05805532717925049,0.1256486460900377,0.07007373220389021,-0.0031941395254049825,0.11013130456502478,0.08608385753191643
ADAMTS3,0.004725624532441368,-0.02442902588483905,0.019457495734671124,,0.032689387531041066,0.021451777567847812,-0.021725326042443906,0.057720145212886854,0.010623748716457519,-0.02408288479961256,0.10911260134188511,0.026269044891298797,0.09210529971657519,-0.06598164589665376,,0.057894503658539216,-0.05083307509875466,0.04124405972313194,-0.017227332328208084,0.10746861230392829,-0.0445265602457646
CD34,0.021234833607601103,0.040446764651075974,0.009144580243119297,0.04875159753454169,-0.0022766077901746062,0.026489624071216737,0.035467715109016376,0.0803787046569074,0.029682007500853095,-0.016313831281888333,0.17350063476600236,-0.0056279154917665206,0.06352365201780812,-0.05675803202809312,0.06478377205186857,0.10391874898166305,0.041347894511299534,0.10413474205974513,0.11296822429100478,0.21094522487377004,0.08099393685880851
CCL23,,,,,,,,0.10976460251564736,,,,,-0.05569384291310368,,,,,,,,
PLAT,-0.04056790821743854,-0.046486836390675475,0.03291854016692539,0.09548714319119683,0.0022381804542963664,0.09074037804141297,0.03632325809002092,0.06613696165300391,0.09599957746726291,0.0748513203575955,0.10013575058622737,-0.040475753151605315,0.012680362781489587,-0.029564464296011946,0.022930623368257002,0.08675968655295573,-0.0222638109582782,0.042889359426783694,-0.007250971959859734,0.2051622861616821,0.043708384193212865
NTF3,,,,,,,,,,,-0.0509455572329326,,,,,,-0.014512141512263337,0.048429706804943365,-0.04104584119157523,,
LTA,,,0.08128579338392326,,-0.02499710853606844,,,,0.06438358307445123,,,0.028317698805326755,,,,,,,,0.08508230223365111,
CKLF,0.012695738336446442,-0.11635167944692566,-0.017640980272073427,-0.01250074170281165,-0.0013616246005776144,0.0009708507694333639,0.05909510637425142,0.05818462945466618,0.07590058585396424,0.07929202294073602,0.13878076900059855,0.032641058562420305,0.019279878245267005,0.05349080978728786,0.042282916274066606,0.11162340733616283,0.08648965441293255,0.13025714942466565,0.06166466146745777,-0.016403323861589054,0.035881283622737126
APELA,,,,,,,,,,,0.105641617130873,,,,,,,,,,
CD24,-0.00363971738091566,-0.02931699815246673,-0.00409738095548104,-0.05804810356905287,0.053392318207589905,-0.05786044453212805,0.016696472173784463,0.057621897172227605,0.008263080485035244,-0.007633007489125355,0.04821408839617253,0.013141653559284395,-0.06466213068984297,-0.04103894453090372,-0.025676323024223856,-0.042369706130118694,-0.02638178314526106,-0.06180230945377497,-0.04486507489032894,-0.00791805779985654,0.030331562174645655
HSP90AA1,0.018897938968009932,0.015222550493586838,-0.0049427961854590806,0.004303378210469079,-0.044023674130155656,0.017072645618104516,-0.028530951544420497,-0.009455148280157167,0.18333990315660112,-0.13289413063985114,-0.11422054318582352,0.01598322813870195,0.08950952445807332,0.1417431066220228,-0.06139437635404211,-0.008519979227292007,-0.11048963488730192,-0.13212079521687478,-0.03897535552085402,-0.1493433495609729,-0.024182093123933483
BMP4,-0.02705485979605841,0.047553091810593064,0.014037411500582627,0.02321349233633342,0.030335518878874645,0.040398415396836335,0.031161495345623905,0.022327014446630985,0.007616628260064529,-0.003269545433619341,-0.0641201577291717,-0.013124868583446327,0.06952148956287815,0.09383545422737885,0.01640773762911417,0.08833265209736615,0.04736436261873032,0.041219431006968156,0.02514332654872479,0.15488898688264705,0.027343048912223385
SCGB3A1,,0.02442028721697939,,0.02157566939875499,,-0.04297973501145611,0.0668667234424642,,,0.06396686933491456,0.03227634566008332,-0.01074794557865831,0.03182884894596556,-0.0731304722852823,0.05634220228297634,,0.018882553054195506,0.0658020786904953,0.08149404458942988,0.1673257495943885,0.020777171846069194
IGFBP4,0.04528332730673515,0.07851458033362856,-0.07443940225109412,0.06425975664852934,0.013548171040686313,0.15033100385823087,0.06332433344557237,0.10622786295498785,0.12032790994660891,0.09912888138884413,0.15864735364229657,0.03957601677977616,0.1208019541375294,0.15734033905551903,0.09093023529762038,0.14054238824060525,0.05461231143362321,0.03435553665799884,0.08990670162479196,0.30762561116116693,0.11441962109928669
RSPO4,-0.005253910790607313,,-0.021884078812321,,0.012856273549223347,-0.026218882244195954,,,-0.035502098453245805,,,-0.02136625844551489,,,-0.010276126726830181,,,,-0.006852369102096402,0.04853776718777292,-0.02842234839363109
LEFTY2,0.045159236212971354,0.02808537066288826,0.05217918211596228,0.12078843736351662,-0.0008372104786939299,0.07396895846604604,-0.03866257051371581,0.09841446825036923,0.015915437228694127,0.0863401608190064,-0.037391093396749446,0.016468449341686946,0.0014872548996826788,-0.05411520768649333,,0.07274706159259972,0.0077880766901744685,0.19337769793630544,-0.033760848304999015,0.15925217009772938,0.08494002967569204
PF4,,-0.03439135033888016,0.041313172224746605,,-0.02333969655834057,,,,,,,,,,,,,-0.04499906414201372,,-0.038471518473212354,-0.025894672314728855
ANGPTL2,-0.035943526611655355,0.030435797974639692,0.037458287650114844,0.1186341264903119,-0.004270425977612465,-0.0002881476270131733,0.036541771630732675,0.04833895892713839,0.05418558203205243,0.019152673662856612,-0.1438663600375423,0.00013807791427412376,0.024643149579112497,0.0017006218865431532,-0.009915817929727929,0.0429927255073515,0.0927466295789742,0.059367911159441206,0.02812360261624292,0.23016938321669023,-0.0058744700129301245
LRIG2,0.043621578778054594,0.006993599586506946,0.025130141781062834,-0.006134639187747527,0.009594375304173161,-0.051429871137869065,0.02166645632087686,0.018284626885079053,0.0001578857313076242,0.06985458183058545,0.04448129209987471,0.01761270168320882,0.0190631162872624,-0.05881561981057859,0.01665698161647295,0.0004975256018394968,0.07218100764727432,0.02665165207276214,-0.004171810144209842,0.07821963916430166,-0.01785702014958483
ICOSLG,-0.006306313667397181,0.027586469200242256,-0.005865085493253075,-0.021131662107733033,0.014722124423020117,0.004232109749811687,0.04364878038151211,0.01405803552986625,0.06312269595670547,0.034278125201638206,0.020307255303412666,-0.024673458459655424,0.036707895713673964,-0.029795045397207644,0.010162920502781161,0.11752783173553964,0.059969588874134054,0.08553040713327217,0.03350553706173061,0.1461750540683836,0.06254325355310801
WIF1,0.0003483736150459012,0.01569023584039299,,-0.034818075979462536,,-0.03964797790634498,-0.05504625789444209,0.003735036577291611,-0.03241367570506979,-0.07393675475032913,,0.03470368271895603,,,,,,,-0.0295501084088609,,-0.017817707464191906
NPPC,0.00545595811601867,-0.06822819574484316,,0.029444670180171245,-0.028251418695702236,0.008595450942870661,-0.03303213124116797,-0.0018506978755006471,-0.025718334800052547,-0.06459755328047034,,0.010320179650169032,0.04717345498212574,-0.06361810052955436,-0.004891480734267295,-0.03230490946413201,0.0016935226654256643,0.013501242915776474,0.06208761935814734,,0.10086080601077654
LYZ,0.05211211727569659,0.13880125781623795,0.01670176845506539,0.03499322452749433,0.01462252830101442,0.14139375506384375,-0.009574973178679112,0.0978052841163802,-0.06483594581701767,0.21624954171398597,0.2076267566867521,0.004446310019889203,0.07357217217655293,0.1766496835266812,-0.006731131278979707,0.22797299688991576,0.1290527717121351,0.08586316451059865,0.025647038531028322,0.09558857916735485,0.012637940194205572
EREG,,,,-0.017017711936607952,,0.12484772154099998,,,,0.11625678186758355,0.04803061031053842,,,,,,0.030447318650907145,0.052757355236938586,-0.0395926016409739,0.02582339338056415,0.007332215723258526
SPTAN1,0.004347340500493338,-0.08196320815448753,-0.004939766870738134,0.00873761332494048,-0.08341114857466068,-0.07234436835169196,-0.007113631077320111,0.010983150290864694,-0.0676458035410774,-0.13649248513957044,0.08504911396126882,-0.004355299439048312,0.06298629706542527,0.011242744244075285,-0.011360772614669137,-0.05510092328151534,-0.04512294634760954,0.020778448958821336,-0.03813295903682092,-0.030700368672901792,-0.019535582202997073
PTH2,,,,,,,,,,,,,,,,,,,-0.017404469736626883,,
LIPC,0.06824896106927655,0.06539644087519046,-0.029026308134859877,,0.0007774946276838364,-0.037205781958482585,-0.020916487215376166,-0.030778136687542125,-0.010648312552571775,-0.000986142002781636,0.09029884292305397,-0.024196528231065058,0.01614944970343839,-0.0658676938024198,0.03701770674978223,-0.03357796850533645,,,,0.1138098164174965,0.001935678695815705
COL8A1,0.020709188802514735,0.08690259581002745,-0.07413378375462286,0.1147171217167006,-0.021726874074903403,0.02016875519534101,0.007908001886224205,0.045086265056022805,-0.01084401740235763,0.06212014872337876,-0.0958849003161313,0.0009285350908388643,0.044166798315099745,-0.0434391999026343,0.05736384815379475,0.15200806503972325,0.0752256158442138,0.07603085235338602,-0.03778088835720902,0.07847202346238524,0.0585159505481565
GSTM2,-0.00016521860465813076,-0.03415221843067527,0.015922835400240348,-0.00035412051552312536,0.0252045937123716,-0.025478889591738017,-0.011405951669130623,-0.03383964151206084,-0.002309448081954339,0.023684649965570286,0.020230286623457838,0.035104809588463855,0.028017490001882136,0.020123587717420195,0.10760186313790698,0.0298421639862735,-0.003556599428417819,0.004984585993555214,-0.014265875434945471,-0.0359470895882614,-0.030638135476648582
IL4,,,,,,,,,,,,,,-0.0455492502787618,,,,,,,
SPX,0.03057857343435498,0.006248982693224453,0.008958116666201905,,-0.03125813334580202,-0.031292598276936597,0.01958844948334456,-0.05077196308507045,-0.06079994805766015,-0.14771421476682398,,-0.006818982281343506,0.05597942079887861,,,0.009533908005363769,-0.01287698882906315,0.06343907213544418,-0.05160562398586606,-0.12447757195115748,-0.04469622370397611
MFGE8,0.031768088714334716,0.06791213112537299,0.009247628048067962,0.04827094948673868,0.004806681716276612,-0.021779572565552175,0.09805807872423489,0.013298356734435524,-0.0015623885132315851,-0.0035396338160427945,0.06475000953779408,0.000880441636531122,0.07302223212546913,-0.03997951804677454,0.13974750933172558,0.13488438775658904,0.09779633235744485,0.055727726579182485,0.0664102387102227,0.1947785830757079,0.0666233617905728
TGFA,0.013811383925512533,-0.05199850982064741,0.04214268181808907,0.019818890813618775,0.029061121155965475,-0.032568712785299006,0.005616789322943043,0.005292458980445584,0.059225183522017825,0.02290694703312253,0.09746726060374095,0.0010918531986012473,0.06993611562623746,-0.04981295349400926,-0.036001047634401144,0.0566017199270726,0.09437983368430193,0.10069072717391368,-0.011557533544559262,0.05912244105976938,0.021992427729750227
SLIT2,-0.0681480293870579,0.08431897722179585,-0.01686636807239891,-0.03927374015898187,-0.0005934200985189364,0.02036820386915105,0.022047862177482714,-0.03475205031310329,-0.055555133827235995,0.005235992583121814,0.031447384813266706,0.007249150789939311,0.05126272062398728,0.13173445625717248,0.03772756613825121,0.0027047170300614157,0.031385918831875186,0.08776825319579065,-0.027116422706836178,0.08315224509169893,0.12446703671490301
PLTP,-0.02649949033229321,0.0033335428517893657,-0.007267862520281218,0.1439909448481887,-0.02652198997485644,0.10997370417355463,0.057731362476601114,0.08344432283679477,0.021233457861700902,0.19461270963646463,0.10321301245262383,0.01935784007856554,-0.02994787782285348,0.15842466682769482,0.030591274417219493,0.02144567206832645,0.1000555900539948,0.040598876878544854,0.06774645101714843,0.0164415104026292,-0.016281347210463062
APOD,-0.017384356977945183,-0.08985225503014443,-0.012335534808071156,0.05681532364936318,-0.049079194652375924,-0.1497111582948482,-0.015772646378458884,-0.03704322887665758,0.02181925440273278,0.021613442976027297,0.0715674568319888,-0.03444055813025481,-0.06129006314764655,-0.04384690724514348,0.05812844382297197,0.010365993006841802,0.08549447085393407,0.060225219948913604,0.15063492249023472,-0.056132770049680335,0.03831684140564414
B2M,-0.03695778552249579,0.10172154349600795,-0.03592384511728829,0.17091336087441727,0.11059499246921477,0.14483185956077718,0.0645476406033611,0.10877764580195765,0.15733603006978067,0.18966684059417435,0.2637556261188052,0.063613110198706,0.07339972868756511,0.13863782104591157,0.13848020861956545,0.18182924498453362,0.19791665698086763,0.16711906272827576,0.091712073260608,0.22935117152219991,-0.017234661494415045
OMG,-0.026908493296622767,-0.08800191202183631,0.031882564804395254,0.03530342814841394,0.005961425444628209,-0.10680375890089118,-0.05870126124000812,-0.029789621260377434,-0.01775690181251827,-0.06941830980223804,-0.0241409580140183,0.008978019292134886,-0.06005951122733048,-0.08930306356010177,-0.014755688281054108,-0.08936483206596939,0.04294187656094042,0.07357243753722563,-0.03957601829320005,0.03124529589647598,-0.05363154455682319
CXCL3,-0.05957039277256653,0.10905525753369581,-0.008534177083195076,0.07657917911123131,0.04087012934798974,0.09915089084290717,,0.008784580942255269,0.0008847093769638341,0.11909680085718688,0.1456592810147888,-0.011092883090476166,0.02705457736084471,-0.005854526307503006,,,0.054853838850307056,0.10160346220029562,0.04528836804950097,0.01804716231852347,0.03660020078051649
