,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL18A1,0.0227437135698042,0.07102142432867331,-0.004959897464079375,0.028745509469004032,-0.010003621514989451,0.0038126557020267036,0.0536555288562308,0.08847695644623602,0.16195970836565482,-0.013029817447686505,-0.08487773607903071,-0.06213051555808862,0.057754906796758904,0.09403748650195537,-0.06981268903249077,0.05570407217597509,-0.01354494851023091,0.0376160332597441,0.0016554246405995506,-0.07659375127296392,-7.67502782574393e-05
NODAL,0.002305029140989298,0.013040635876083265,-0.009322376492308194,,-0.03269316760743358,0.01194174673851557,0.056056747743976176,,,-0.027696040602736397,-0.030916400064890954,-0.0050061104422404095,0.006814761254154395,0.03444859173094704,0.011317771193551329,0.08732642471249687,-0.013138664179721404,,-0.02279164294549442,-0.042448437705930556,
INHBB,-0.06615734651008504,0.003976145552535798,0.0008720850367129112,0.04891408740400248,0.0194326924601204,0.01886445014313915,0.009716000949817274,0.043334883952026525,0.01859627045212459,0.04023026266663935,0.09577683518997769,0.015621155951236792,0.0552748005130939,0.04114811264060526,-0.04966543163731287,0.041171544958958334,0.06959910616854853,0.06844496585341767,0.018825932751682123,0.03042071976397965,-0.014623474337552508
LCN1,,-0.011607658429422895,,,,,0.06586165729153524,,,,0.06539180477246814,,,-0.029409637257704686,-0.02225083938032609,,,,-0.016840787999423748,-0.017740430031217957,
ARF4,-0.03312836805109512,0.023935613469647676,0.02369628645934435,0.05174260312876377,0.004965347594334076,-0.024356039399846284,0.04968106996850522,0.0284148357472686,0.09372417763271938,0.04629207258888331,0.03828158155259149,0.08833143291967027,0.0013059313480423941,0.006904057178270625,0.10548004674965063,0.007261747258586904,0.007826388460139598,-0.07078196698244937,-0.013723815706662496,-0.014247122475586039,-0.04352875480003463
CXCL14,0.056382189238969066,0.026765422895231768,-0.020588128664621466,-0.003480480067737958,0.06622929775595746,0.017425725832222246,-0.063618027416347,0.07995293807206177,-0.083296178227763,-0.08903946217399501,0.03903831582181548,-0.07233320435452086,-0.020235942428806254,-0.03927417305491237,-0.023401507757545376,0.03335213014634051,-0.0017279389436241927,0.008647276404607484,0.06664523842749198,0.044893095087310125,-0.04303440292112761
LIF,0.035875448966347964,-0.032357361604533154,-0.02979471320776968,0.0011847783344081171,0.04836798282877994,-0.024782382132639807,-0.011344169980606611,0.06221648299961472,-0.0011082803436089444,-0.01787798847356061,0.052386715491812876,-0.006186751593557889,0.07303496273143535,-0.020729505000106403,-0.012997272789701001,0.06249412538727406,0.03959401959418514,0.07755444025117439,0.008846419825909894,0.0939701043859,
IL17B,,,,-0.019584118076680913,,,0.03555518645456166,,,,-0.015807980234983327,-0.005173749076357178,,0.04495718266877225,0.04426404139936021,,-0.0163457191108419,,-0.02844644733352624,-0.020057995069488598,
MMP1,,-0.015059746559942045,,0.001996672580339186,,0.21901111793122066,,,,,-0.07467579070662667,,,0.032593409065187054,-0.036674965009195835,,-0.011836442463630864,,0.02336855794199509,0.018945726138121646,
MATN1,,0.007956724751550813,,-0.031285574580548293,,,-0.01891391688273524,-0.01602195049622851,,-0.009346629293685899,,0.020652296036424735,,-0.03700581877724483,-0.039355562907531255,-0.003333855414104056,-0.01684601833926713,,0.020225068249367303,-0.01827905232015365,
ADAM28,-0.00920662445392168,-0.010506685258069947,0.03092481625220899,-0.04839239487107933,0.02085172282018684,-0.0024913195112994503,-0.041479002250929424,-0.02879619407298911,0.046167990990142856,0.03365865822796657,-0.03378922411262121,-0.025831285599732415,0.05459922905027321,0.010815490657728155,0.004075917956220718,0.011930297042148099,-0.03146811017426018,0.01520802761351855,0.030572503639869148,0.007494475645511349,-0.003524210262502607
TCN2,0.03821878171287709,0.06294019925523124,0.0034809257035988564,0.028131440877595032,-0.02879164457797831,0.018839320560938375,0.05540040946992502,-0.038156398997979374,0.11863801477870141,-0.05240386192762598,0.039501565973984354,-0.11487872321263556,0.09745576393273338,0.02409627567227254,0.00024017390325232975,-0.018875751663152168,-0.026824524641237732,0.018689548642349917,0.06841142744033238,0.030173291327228367,0.11649763776576519
THPO,,0.044113838745599536,,,0.10796010312775993,,-0.016131253549177042,-0.03289236964670295,-0.022853802502972486,0.08434302228008587,,-0.006415883129024672,-0.03421045746143518,,,,-0.014613140638427995,,0.016614221018526273,0.04615540138546082,
CUBN,0.06033398014322084,-0.014830269655762205,0.06424206990361332,-0.030718001750124437,0.04027307089165504,0.002238795067211493,0.0075125189455586446,-0.0053230154950836455,0.06691754248040925,0.028110823791385058,-0.04869005790044619,-0.023714589516177796,0.09847363539411425,0.022937701754443606,-0.027543507460275837,-0.042720053399963695,-0.046496921165562054,-0.05856875509677141,0.030288528962711288,0.07153492080102623,
TIMP3,-0.06907648710383496,0.08576966097863922,0.022263079052717204,0.0028314739343027855,0.106403040886451,-0.002852591419675613,0.011827623801932285,0.0015746293307268048,-0.038021997063379276,-0.025064064199799174,0.0027795977394960312,0.046602432433710796,-0.007715229895030137,0.032622700497926836,-0.06935905760452449,0.051995709088773504,-0.038913410322868394,0.1111888164688085,-0.048902730499718224,-0.034350253194558325,0.05729086012372921
PIGF,0.032055440977752266,-0.03402566069457777,0.04393785618693899,0.07213546867460545,-0.020258622149763216,-0.03881977652821307,0.044229631543423825,-0.02136202801760631,0.0011140791356779374,0.013129979705340947,0.04420627909195509,0.024387094486541527,-0.014591883557704225,0.05560027610826869,0.023544616784310805,0.03763032919100474,-0.05171780385142161,0.01743052247474838,0.042086752136581064,0.017649632938249622,0.08812463187928092
CRH,,-0.030179034569721173,-0.02954878038518343,,-0.018724317076076136,-0.01737058321328027,0.001518672763839006,-0.02522229003001745,-0.06441228741935928,0.01874653605705681,,,,-0.05000033630579661,-0.022163819623023506,0.03337223385183734,0.03374593208693417,-0.015229573611911589,-0.02497273319571432,0.0153130530042405,-0.02578925684370105
BDNF,,-0.02592253833266594,-0.0012930271439990208,-0.008658387482125614,-0.020643016216240935,-0.03787061758370946,-0.03525712294448595,-0.01300001819111229,-0.041063029055924676,0.0032796923438354938,-0.024700103324239712,,,0.07103238656734874,-0.0059619978641686335,0.06398587160278475,0.019929613516559364,-0.05059809127814523,0.09413271282145055,0.04250555347306782,0.08180849021702458
CCL5,-0.01466632555851026,0.004436198002679423,0.05405130607712811,,0.11247834968460609,-0.006662950432052042,0.08808825264967379,-0.007209405831246364,0.09468156199601012,-0.043590958733895825,-0.025015996463534716,0.09266598649632815,-0.006827615615932523,0.03592852492834367,-0.05497829990728989,0.022374970615797886,-0.003608510239433524,-0.06742733936827933,-0.046974881691664416,-0.025056402147580804,
GAD1,-0.043248767014271015,0.02015949787654516,-0.026942510150211804,0.03597578865379102,-0.023119495269485448,-0.06654417727903027,-0.04479250095610136,-0.029261978932930147,-0.17609119157029973,-0.08105925563278751,0.01031990733426827,0.016550005079058776,0.11411732622579761,-0.017988208343738557,0.06544746871894895,0.001259164714792287,-0.0526240812895571,-0.022965592936411858,-0.02147871921446612,-0.022033835872564585,0.02096887222543529
COL14A1,0.06775961508390614,-0.0038107384682709803,-0.01736328454424842,0.042229960543289764,0.029814055512946882,0.14356787412887773,0.005956774950435991,0.016102415705815522,-0.020405651684755517,0.03793801297412403,-0.017784190504292075,0.0631542425943862,0.008948980817944853,-0.01178463384131792,-0.022032232643253522,-0.0018283856675311305,-0.03196744952638032,,-0.030752808548933443,0.052632955600156364,
HLA-A,-0.0698908330414474,-0.01863361509796827,-0.001371765018420687,0.018497799784307264,0.0027823897013390443,0.002184047779717663,0.08710486471104364,0.05430277537595967,0.2038399515411474,0.039630763156007213,-0.007276081137096514,-0.014112618359771031,-0.05559124828025419,-0.0058417120830941815,-0.11680043182613288,0.011199863394147875,0.0036006457125429057,-0.05273365560323836,-0.058023742913845336,0.026163325226107946,0.07975587976019567
CD5L,0.009557526376697476,-0.030179031078236742,-0.013188362876540266,,,,,,0.0038569667075318364,,,,0.10901483827042076,,,,,,,,
FGF18,,-0.027306568446299435,,-0.019584096206868636,0.08293217890828028,-0.023700600226370785,,-0.017168151172231763,,,,,,-0.030256590977174046,-0.03473364110599201,,0.0341875615446033,,-0.01665336523606271,-0.02509383909890705,
ADM,0.07242908015747491,0.005321161979155965,-0.0292366264169506,0.049784697987485596,0.0516203246917158,0.011826859975531685,0.0049175033910918995,0.07699015530870477,0.13442724678700083,0.08840968326564085,-0.06393962436139579,-0.09854736757210243,0.0011141504433516058,-0.012953913891924383,-0.09624958055346122,-0.0472376954364287,0.08665614288427952,0.039316421952200746,-0.007829098986524969,0.1255827309056764,0.056948427244968416
CCL15,,0.0006322073344398595,,,,,,,,,-0.04412798827959573,,,,,,,,-0.014443462376382365,,
GNAI2,0.022622699583974164,0.043145093712120906,0.025672530009635743,0.08397868831654667,0.0010963051764260577,0.07260761211034845,0.07815390700820245,0.06154545138816988,0.16794149288083665,0.06327929392878001,0.04912441761865058,0.016416482436222256,0.05463334202522442,-0.017009567411012696,0.011796283118222532,0.06463797971669773,-0.0330945349084041,0.12990125018469742,-0.014044783993502691,0.10153283351211864,0.11024409017866375
HDC,,,,,,,0.07411475849473764,,,,,-0.04102513964374705,,,,,,,-0.03018638811535417,0.009548579537392545,
COL11A1,0.04712088899630592,-0.026706362342622365,0.05862759538300899,0.007914557082676294,0.05073120023762313,0.029761804466106153,-0.03279859110816572,0.0015280323751790338,0.08056011394935564,0.0035946290142619534,0.02845180936058061,,0.035689191619193567,0.06870550766687782,-0.030027436566523773,0.02669411602780429,-0.06157609748232956,,0.00728093724659245,0.01772370264782907,0.10547149394297504
NUCB2,0.019702742620760983,0.03524777872474008,-0.03567817631959365,-0.05664314964011174,0.036460950311678085,-0.011596680130226031,-0.0045503213490032815,-0.012637235080284893,-0.05086775194745099,0.05658368330628773,-0.024002780238530058,0.015736441333432532,0.005130054949011892,-0.015685106784629956,-0.04825108732311597,0.016172222949837643,0.04195387120903582,-0.03732791586851234,-0.022447090129029353,0.007140126515506203,0.05390094754675217
FGF16,,,,,,,,,,,,,,,,,,,,0.03630631711076198,
CXCL1,,0.07872356361792715,-0.010941111653723816,-0.01929744558061499,0.020990504081331324,0.011493846519114044,0.007425308187447333,0.026218860025395058,0.002888939733020581,0.022727630669957158,-0.04725982853954485,-0.04809590952104279,,0.06287473735018402,-0.06164605136549537,-0.036520882768505174,0.02319489432011192,0.017321191637206232,0.03721618604234719,0.04594752288091267,-0.004197011175224595
VCAN,0.06471734923321518,0.011655413820253362,0.03632073964969174,-0.031571224612857995,-0.08150880800742222,-0.05345009799982792,0.04515032676108614,0.029662210595949503,0.01503199645341639,0.10455264142191761,0.06662449088471571,-0.019961592856806806,0.009064243278156801,-0.022477404054322376,0.05756995812219956,0.05928403951528661,0.010178409574793369,-0.1021295842564992,-0.057498012937812946,0.024600481545648274,-0.030150740771575365
MMP7,,0.0715895946642538,,,0.030578219426912415,,0.044532992903520696,-0.015823223133939423,-0.0005816477860011519,0.033318500162041256,0.05561858447344028,,,0.010248529156476342,-0.062173091191471574,,0.06843998846265355,,-0.008635698912425771,-0.025804052506222842,
PTPN6,0.02853400650906182,0.07528027714642295,-0.012998954977677907,0.06663486214127434,-0.02427725694190169,-0.008329902480503347,0.09804824711824929,0.04766234768581447,0.05920015492322014,0.03024995147803187,-0.03336694577961829,0.054361457758400844,-0.020748319043375454,0.06670741040606845,0.03775273163686471,0.057566812801937366,0.008988033337062665,0.06376198713667186,0.03549212531077075,-0.04021868041743668,0.13392841593166938
PTGS2,-0.015730770450823595,0.0011958136057743452,-0.028289493722690687,0.012678523186277,0.030384897557306292,-0.039659193683242104,-0.04431688989982844,-0.019717340424175733,0.07172855962477002,-0.05930909209571859,-0.03586262206436817,-0.007510289128971692,-0.07917555753395603,-0.029404687156374454,-0.09215198397834715,0.009541087871047915,0.06894848718584891,-0.05696542627571162,0.04008194350701545,0.10615281544674766,-0.018129920840527614
XCL1,-0.026941555143508298,-0.02230942200633028,,,0.019234967276188383,-0.01817631579752212,,-0.025989051948296354,-0.0015761186292667737,,,,,,,,,,,-0.03253087099421552,
CD58,-0.0014463372709160765,0.006694552565843404,-0.05406215281279144,-0.06408205544585474,0.043295303916475576,0.023106995473638148,0.06616567961458057,-0.01028948662887637,-0.013044079862753157,0.0769757344690417,-0.07389095210243415,-0.07140742055842793,0.03581878964689763,-0.014532140259300348,0.08234722980560953,-0.10527669427831682,0.0459195927600063,-0.030466099078240903,0.039032846326326275,-0.018871134027817503,0.10147449232002882
TNFSF14,0.04700706253375478,0.042777747368481306,-0.012137901767342411,0.03679478698190267,0.004238721893758067,-0.03574630031367791,-0.02743715858117884,0.005911574484848294,0.09072926495700775,,-0.02974014585029356,,-0.043827030125422814,-0.02420368137138463,-0.03786687747963369,0.04079748299735619,-0.017091201727456793,-0.056664614386987985,-0.009434239268113017,0.0334017733120121,0.07331075845999922
CNTN4,,-0.00011682221972453396,-0.025879870840341507,0.023579190573095137,0.0012196272613894882,-0.04280782130076962,-0.04675632921607478,-0.008622730616521601,-0.13379283834981048,-0.015771516584633383,0.0029896138134346915,,0.019605232957502973,0.03602495002366166,-0.004365558191343208,-0.048203936429248695,0.03451309656522987,-0.0640014908196583,-0.00815705739255172,0.05921527495769839,-0.020448134643493456
NTF4,,,,,-0.005919750512726119,,,,,,,,,,,,,,,,
INSL3,,-0.006151945846365803,,,-0.014876326974287429,,,0.011625407183221814,,,,,,0.039154775265502456,0.051915733901916235,,-0.01709120007617151,,0.023255704704363632,,
BTLA,,,,,0.0003610440544189625,0.03799776029058549,,,,,,,0.004977139523601837,,,,,,0.06807264849355198,,
MFNG,-0.008949737323136118,0.059496657214136786,0.007464075278737797,0.0015039160520369916,0.025892311374985662,0.015739552512371486,0.031137496646924903,-0.041610944486244236,0.13980285153205385,0.04840765683837226,0.02510631509362932,0.03866818233739446,0.04749405039457699,-0.0236830072701315,0.08288680545208914,-0.01815555326939754,0.003331491941542201,-0.04478539574180278,0.005644028833880824,0.05248971274047774,0.04296068532266861
ICAM1,-0.030033158981862172,0.028816760517023456,0.0009486056473310203,0.07412568401493956,0.040849319546302755,0.008430688739911645,0.05406378204495825,-0.017738322419632493,0.10571439207800148,-0.021912044023341796,-0.012922263812693312,-0.10119767096859728,0.042204225876708634,0.017625291893775992,-0.03989749957309116,-0.026246471964952996,0.053540386886180846,0.014342353502811269,0.09602905350251677,0.040984066861065774,-0.046761369385542775
PROS1,0.004682077809523453,0.003840068265638838,-0.02140633573975184,0.01021883209248381,-0.006770896815184326,0.01830783862915125,0.0008857293823510871,0.045095525329906044,0.08175098029965694,0.03549087002837365,0.024754388370166833,0.03723732253458062,0.03246454382898717,0.0048529109727942325,-0.05374485129490869,0.03730554696102439,-0.028111595222087934,-0.03569185218314747,0.07488655763002737,0.08824817065624416,0.0011505901770164887
CLCF1,-0.027916826124590084,0.07517720900456526,0.039360757622931154,0.04796501523772543,0.02668712094212111,0.0528894459383047,-0.030746335251085225,0.056235603312345915,0.10216101251728393,-0.045585064830212296,0.041171916158085596,0.02631499968109562,-0.020038603703199532,0.043046734757995885,-0.007620965325834134,-0.009722085031713902,0.01856855332399389,0.11492897558995997,0.0651319708083578,0.10798547356473416,
PSAP,0.03536493341282489,0.06501083194813082,-0.0033192795312357967,0.08656522889777137,0.019246733259954255,0.08307469284561897,-0.04215718174615818,-0.059564152459840335,0.09542919683049178,-0.12657271411530285,0.09717440935064288,-0.015077223417545393,-0.009701056958963745,0.0014358158764269868,-0.10491386903539263,0.06829600860197152,-0.0578708259301946,-0.085349270600409,0.059959138737907224,0.0004375167338262546,-0.039328942621395156
EFEMP1,0.035828281948203464,0.11465379220857591,0.021192175759710916,0.09178697979584959,0.060870916211998485,0.15841030647271784,0.061680734848251186,-0.0069702616882503865,0.17514035746544757,0.016350881862260507,0.04426297212723065,-0.01614600335236933,0.017532871307372702,-0.010288581593441166,0.03418167529021463,0.10664456603465161,0.035830202025968975,-0.024683379575922034,0.08146556958028082,0.12549712830484885,-0.0025530488000069375
C1QTNF1,0.010787208871744199,0.08282866060559245,0.00750892145188743,0.04994831176492282,0.002627088579091498,0.021266933982546872,0.053279000609457734,0.0396706849734921,0.012816781027228625,0.09369933920561586,0.012797790579937796,0.033765299133573415,-0.034556056349985965,-0.020609955837554744,-0.07814913754957896,0.025125195112179866,0.07848445146587384,0.01633804948514743,0.08429963750304503,0.09549308312711152,-0.03014838397791306
ALB,0.0310725620184392,0.02434265547638507,0.0634072130280778,,-0.01542876046056596,0.07294597056848637,0.011869497534291363,-0.019919672219574844,0.06317230816288028,0.03127213292631281,-0.031243326226136067,-0.0023757040137058778,0.1471616531759369,0.01845754797344275,0.02124707187976918,0.07744859320550271,-0.028610244915629256,0.014518163593893787,0.10683449510665054,0.2111738536566567,-0.0030263716679807756
CCL13,,,,,,,,,,,,,,-0.017967142835981997,,,-0.019171332370082013,,,,
EFNA3,-0.0494948014831553,-0.032665321862419924,0.040515367887472314,0.050165218066990556,0.0807220481016767,-0.02263992531341059,-0.020712573588747108,0.027945903850881994,-0.101942456812378,0.01825582480724369,0.03959658644487589,-0.029411207212292033,0.1025863692446984,0.0728178230213151,-0.004617064000531176,0.03286049334376269,-0.009140540747659175,-0.0364553497380487,0.010152807202163957,-0.051265037908587455,0.09225160568124627
DRAXIN,-0.03239740448055753,0.0017675997463579536,0.04959933691587027,0.015884402414859562,0.007614790412857534,-0.0024675310860071595,0.08091747079999635,0.057580204916584915,0.020067377118308888,0.030547012042944802,0.020909903088971827,0.05330431214694684,-0.06736638292671368,-0.011067450434897494,-0.029420185776028746,0.04625595652717025,0.00013140125056902054,0.06089121097187413,-0.052142689061295634,-0.029415843880037092,0.081880962953282
RAET1L,,-0.02307843646889428,,,,,,,,,,,,,-0.02225082479805769,,-0.020764214507811376,,,,
NPTX2,0.02093471217528209,0.004743869478240836,-0.030928813769237548,0.06485238875162412,0.0465668988678386,0.02284498838093108,-0.04692825799946616,-0.08783005918446384,0.12019477662269976,0.008223862267321662,-0.03814122368892587,,0.03985549607701672,-0.003928702985512836,0.006436914323823508,-0.04127363162065743,0.00179828293054893,-0.0187936711322991,-0.04382863129521773,0.04502132039680679,0.011689128419411656
FGF11,-0.03945931290318123,-0.038910411606321776,0.00512018615712337,0.02016110926050527,0.07979826025293896,0.023545129854884692,-0.010702372514414428,0.018345196916442992,-0.04769352586454698,0.08241736313419293,0.006218804930055295,0.06874965140806345,0.0563193836437275,-0.001593517928983378,0.007809982992316341,-0.011652496139948853,0.028098191653120583,-0.11200733412810135,0.04234589981389439,0.05152306871102913,-0.054550805039322976
CD59,0.06381500837118545,0.07511805788155401,-0.02896498550475883,0.012495804797601243,-0.026509951718974942,-0.01977366807979393,-0.01476041154268202,-0.022657427773837235,0.08796627108338394,-0.06495389742651593,-0.05486789732341884,-0.04823470095078112,0.033698249200569616,0.08632769254090486,-0.02051796422880699,0.027234451685387868,-4.169543822284015e-05,0.023711594559569768,-0.016681213784532602,-0.01508866522960291,-0.03391154069757966
COL9A2,-0.0025219844519341135,0.01238456365864088,0.030417355158259465,0.05341276339770998,-0.005433671088965291,-0.009591573599137345,-0.027627066740977545,-0.03285698730749107,0.03785300425401317,0.12831439028841526,0.02740377928205123,-0.0017402176834991618,-0.02567324388251805,0.0623265861707884,0.13771030001138398,0.02251766076343498,-0.050350950637263414,-0.057133046278475666,0.06843351509025027,0.03638973623153526,0.1017863724135041
DLL3,0.027726246525926618,-0.014562260804953183,0.01863021379690119,-0.005428459945855343,-0.0477034941731124,-0.051845357961907874,0.005474328907769713,-0.0736221178192161,-0.11256172915098935,0.06749933753339253,-0.09633878967653797,-0.01689383452231569,0.09224912272114348,0.034773039767636425,0.15169803453141323,-0.04615677447253152,-0.03660867503231996,-0.016586265885159615,0.06499802599682657,-0.03931052001023069,-0.007337848817330776
FGF5,,,,,,,-0.017588086653291146,,-0.030048316876002915,,,,,,,,,,0.004890244323596716,0.13497797658157298,
LIN7C,-0.0007873592011887117,0.03320581715460202,-0.015053045535574587,-0.041051603058410456,0.023123762150245298,-0.03267306644207352,0.03850813765538211,0.009852805302279676,-0.03003276300851515,-0.01100188801491899,0.006612078976292339,0.055546434044714724,0.10257792381216971,0.005448152839675701,0.015228700924051828,-0.02716880003963119,-0.007086986233250992,-0.08639964924010873,-0.005698062628118736,0.027989661311994585,0.049428367219486395
GDF7,0.05685937516454278,0.00033188443662727005,-0.027770942992931306,,-0.00463039262109852,,0.12039428156669744,0.004712507588339752,-0.053802160007337105,,,,0.06455253031789666,,0.17357656162514357,0.06770448261972035,-0.013894148057429927,,0.09496504330688056,-0.027941955556305343,
PSPN,-0.003949735155257666,-0.01571307919922592,-0.022213831439951818,0.055180320736897895,-0.02313852973656892,0.04807187361112999,-0.0062801126417240455,0.01876620216526203,-0.09443722825058658,-0.013503281156536078,0.004634058023725399,-0.0410075083891093,0.04275877541368079,0.028677575218087042,0.07090517440841021,0.026471410627406655,0.05216652945109989,-0.016038360557951308,-0.0059765398959504374,-0.03354786642434514,-0.09499018213434328
ANGPT1,0.05815245203895703,0.05469453307698594,-0.05462813620799349,-0.023009887637494827,0.022616002085095697,0.020324779499270248,0.007225428555658417,-0.01945041497738668,0.050715250444835276,0.06240043832775033,-0.04220672530566539,-0.042933535763211586,0.0027679680385454624,0.023766670318198107,-0.01405208790548845,0.011739304714331426,-0.058223437699108,0.038738801867056284,0.03310248472425737,-0.016896410327783554,-0.07893021878128238
PNOC,-0.014566509736399797,0.010278640916842687,0.01641057836688002,-0.01945069813418513,0.0005211353287440614,-0.0681743504651505,-0.08909980058102521,-0.027913275413941542,-0.08724761768999999,-0.023693420343513797,,,,,-0.020283897287285267,,-0.01647208000370234,0.03451662795508023,-0.02041105609661443,-0.01905731013710802,-0.04745039063094131
L1CAM,0.006104756667536443,0.006138918229862232,-0.026409433427055106,0.0742371221623832,-0.026603264621325295,0.029193931344287265,-0.07880448604766564,-0.051462134521453366,-0.07632109181994205,-0.10904409771018347,-0.056795802098499444,0.02400961245712961,0.016608815157857785,-0.01792182321867661,-0.0714233061348226,0.0061199729892164306,0.001547533084556819,-0.10795144699914032,-0.024841229825416762,-0.013358882928185474,0.042539137754841416
APOA1,0.00987528291029117,-0.011072321484290963,0.007149962863183209,-0.02290254373803481,-0.02316742135760896,-0.038417365932342344,-0.015810692569406773,-0.0003820135115751966,-0.06544515400483367,-0.007842217417738268,0.015931002691470148,0.006704849550630888,0.08744106453050075,0.026462985245736006,0.05038872055645583,-0.06759166346346655,0.06322074085060826,,0.14110487646671188,0.019067404129067884,-0.025169227109229423
PSEN1,0.033591017413495995,0.022780133161498756,-0.033583816487764456,-0.01742365177083075,-0.009374368486174508,0.056243813005402224,0.06114270721601334,0.00863407787090652,0.17099229087643036,0.0691582556524662,-0.006698242147993254,0.0009556882471474875,-0.02987121657793033,0.007860526176294319,0.025210327547476007,0.03507210843019071,0.009955897889121967,0.015518879442236183,-0.04298308881592343,0.031451662629629805,0.09430403217915478
CALM2,0.0646100470941973,0.029474866263985273,-0.06060611368824588,-0.0013836679531611762,-0.02768071602423095,-0.02270186716910877,-0.039500731678106527,-0.09862012521217024,-0.16869985976544313,-0.030805593743925167,0.024467136476099237,0.02360832762845575,0.02534900068550056,-0.042368380399369736,0.11722370597056596,0.0940373173362444,-0.0033304827669095646,-0.08916406356411684,0.03959869802336006,-0.07431590445423991,0.027530815457539222
CLEC2B,0.05785819409273843,-0.020505235407321937,0.0305598850863069,0.029878451853854734,-0.011288140655147844,0.03212311970495077,0.04245918943892378,-0.027249135285065465,0.0715880386594111,-0.05032025465011807,-0.0019290072453353726,0.01785345725148248,-0.002250833150656343,0.0006880895858654793,-0.02650780959088452,-0.05524546587724284,-0.011459104939387782,-0.016584983614418115,-0.028887149830593237,0.04639137652553216,0.0491863441341718
NTNG1,-0.04162010009489599,0.03236683815139257,0.012636690164361995,,0.07705142317793007,-0.02965306904061098,0.034062078316144544,0.05652285763522406,-0.07249109502846343,-0.07462978599096487,0.010021049626985442,-0.0318234412287426,-0.04169989761461922,0.05415454586435025,0.046546615269706076,0.0013157908746452634,0.05260326876150515,-0.05227409406929243,0.03256462482083125,0.05221223239881051,0.10732723566334726
LRIG1,0.009979308608517114,0.05991542235860496,0.021086608258014578,0.008722188911912777,-0.03184266876691684,-0.01781655331205608,0.09858571501664364,0.03984176937599756,0.11519628956570138,0.07836207218887838,-0.05194624597577176,0.018208571322389205,0.12713161577125998,0.02562980479200504,0.11081408356101324,0.036799653472992355,-0.04360417355573865,-0.007710494728189471,0.03301218204997786,0.0537042448904035,0.07985164883305239
CPAMD8,-0.024555049851799078,-0.046366965188061667,,,-0.017596040339135775,0.05835990752210174,-0.015910791322426676,0.007710567416819729,0.06483504510273043,-0.05934742169903601,-0.04725982233590784,0.10112592175929624,-0.03994040193620685,,-0.021428649808311946,-0.04601379602348318,,0.2379807258226302,-0.020721842780045865,0.0843819347264955,0.04186235099847913
GHRL,-0.039175816757797015,-0.0549395376085892,0.04225979915796881,,0.05134742987930798,-0.03908394606793524,-0.03383654171922233,0.09441802330862988,0.02872248102158184,0.0850944185643989,-0.010600365136596528,-0.009075898384569426,0.09571241104041972,,,0.07165733871443357,-0.015029218690875187,,0.015177465769166436,0.09622851946799717,
NPY,-0.036023216470847705,0.009436340673877584,0.010141423206576483,-0.018108535860872865,-0.03052028330721778,-0.06579828339657988,-0.05887314983494654,-0.0862088178487361,-0.03570133923258389,-0.03272939479829624,0.004530879843993433,,-0.019951473715939787,-0.01921990488986084,-0.03541220078295457,-0.0023609005681820556,-0.016248949752358396,-0.03179346410419711,-0.024972726214314664,-0.04033290215875992,0.01826458745376848
MMP2,-0.05457116854651991,0.06862720908534214,-0.02668075114531737,0.030402361584367706,-0.02471018042500818,-0.003301131433405973,0.059436973324684034,0.07600344928618846,0.10078396153280786,0.11584799445580762,-0.07825345013304935,0.04241465733901885,-0.005662857475811676,0.03578018179669175,0.05468100205545822,0.004430327243782738,-0.004131034231120147,0.06271378394715975,-0.03800205511453563,-0.07288844371482828,-0.06217029042155935
LHB,,,,,0.02267583842717978,,,,,,,,,,,,,,,,
PPY,,0.015834194819388515,,,-0.026676046052430364,,,0.004125863543129267,,,,,,0.04545544130033812,0.02782523997656916,,-0.03047196864496935,,0.07381838845546974,0.006120514466174662,
ALKAL2,0.056231399748964475,0.008594144658070131,-0.007083660206877915,,0.004006525359746072,,-0.018040191015133166,-0.0032644251509008375,0.12831098164925223,0.05524716761182466,-0.054954161783321055,,0.10020723694720468,-0.014226271795626917,-0.02005511927537413,-0.027784430657445857,-0.014686988555884238,,0.02572904131032075,0.12114638541302675,-0.055855119387828334
CSF1,-0.004047936508495201,0.06443213266549375,0.028745198904315622,-0.0061335115533322935,-0.021491631969162442,0.03427480922539437,0.0960966975802704,0.006248161268577145,0.15210378692123905,0.09240132592231981,0.014830754661127222,0.041483900218177494,0.07294321151264001,-0.02603603960534441,0.003566791046725194,0.047904648825740616,0.05445303872020935,0.04726416873595043,0.01910409671060699,0.04233718972249218,0.07653546041224395
SEMA4C,-0.02839558783219819,0.018491721013566866,0.04731600542101059,-0.042297388894585494,-0.018534659072235907,0.059211705749960306,-0.049877998115168895,-0.0175512491450729,0.029499966262089252,0.032410223608974914,-0.04831710791893648,-0.08005215265118275,0.1398400139945422,0.033343732075443853,0.04141518551199161,0.06646216615339857,-0.06669745773613417,-0.002966902729868406,0.03770981179490259,0.037629102222711416,0.004472315996107297
BMP8A,,,,,,,,,,,,,,,,,,,-0.017750362133925272,,
