,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ALOX5AP,0.058621469642650366,-0.0704818179870373,-0.03776002082060938,-0.026848162138306382,-0.02548531592701073,0.05006869836136806,-0.07271445676847796,-0.04317087617768737,-0.02449902311767348,-0.01470982860015336,-0.0064837815618820896,0.0019655351352219244,0.002226028932249997,-0.08022144101105655,0.03472336662037945,0.09248518784695127,-0.04949305469899086,0.08552570024679279,0.012055739429247163
IL1RN,-0.028663311042758873,0.008778177651363659,-0.04448017430729956,-0.05841925968109174,-0.01982221748224334,-0.01787685189165845,0.06538905053853429,,-0.01263727168398395,-0.045498648847860645,0.0810416798001693,-0.025222653262838398,-0.07654680368792179,,0.07022375783162402,0.05159174064097773,-0.04978562858541969,-0.005922387751833814,
PCSK9,,,,,,,,,,,,0.03053119386027862,0.009545480570944674,,0.023503763716514095,,,,
FGF23,,,,,,,,,,,,,,,,,,,0.010892314009311184
NPW,,0.07657479940415568,,-0.008978266396423108,-0.0205328426578736,,,0.03598140212254946,0.08998770356697408,0.0365321736048538,-0.005012719341955775,0.06483348018557358,0.061744845319019526,-0.0036252146817870217,-0.06434378367460568,,0.030909313635413143,-0.009130308954787844,0.03877780525860374
CXCL9,-0.0008778880063273966,-0.0066568492575006626,-0.016383285204718465,-0.012262192051637795,,-0.0216210224099671,-0.018917997130907603,-0.04473372002991627,,-0.09018954080132063,0.01375612964907395,,,-0.01707425419044009,,,0.09372326674177779,0.013262298971844156,
ANGPTL4,0.012036000904544604,-0.1026235743369606,-0.05563432225768738,-0.02001377538759856,0.04106312395140152,0.017064934675618256,-0.015967887147089733,0.027979401432926966,0.011959816393736281,0.018954511947039177,0.07057667118929821,-0.08170313581929164,-0.1536709142796989,-0.01197084855471375,0.0010622549291287085,-0.027761373358486437,-0.015029714745540644,0.07488411729269444,0.03958554891616218
UCN2,,,,,,-0.018943505265772008,,,-0.03054224901051108,,,-4.011905520558132e-05,-0.03965190773145927,,-0.037403060396378876,,,,
OBP2A,,,,,,,,-0.044931705219721806,-0.028362375565035257,,,,,,,,0.06635847356611188,,
COL4A3,,0.0678832803532055,-0.02647252657099143,0.07695069012697192,,,,,,,,,-0.022638177395978138,0.03269557956807774,0.13382270794880213,,0.016928196962187947,0.007958946183397592,
NRG3,0.025486814127845925,-0.04063443159742809,0.028101485854189787,0.04838319019009887,0.03660248083418735,-0.03861501574158138,0.03692978178238633,-0.07605555629891415,,0.0974505541942167,0.043944589520361114,0.07762967950002625,0.0593300341106056,-0.027967488474993547,-0.01279059607190941,-0.006531477663207751,0.07332553009294605,-0.02493739249836731,-0.006787371131227993
IL23A,,-0.02073343749215173,-0.021582419557922672,-0.04550235506311435,,-0.023174356928995245,,0.05380068917362855,0.028664899213037567,-0.05474891938920806,,0.05961872511291425,0.045471276405796394,,,,0.0721934925035587,-0.01630730807277525,
COLQ,-0.05229811388861132,-0.03552879425741668,-0.050143095086485116,0.10825000283068846,0.036698371002520276,0.07043374561189272,0.015125547304980636,0.05163966657641517,0.11386455159656314,0.11765760409113857,0.02194599670157653,0.08428195633271715,0.03493214999298822,0.03724913672625876,-0.07229960405990211,,0.08778922925592118,-0.023639392294726974,0.02279873658624205
SCGB1A1,,,,,,,,,,,,,0.020571828899644873,,0.0013661646569008636,,,,
TNFSF12,-0.01919229870523765,-0.05720558486236778,-0.05008938084801745,0.0688124500560816,-0.033468363499184015,0.09868760987757658,0.05782812733867127,0.05167074120064489,0.05682229905389065,0.008085760887702142,0.018667708246568597,0.03644278268907034,0.02238087400030521,0.05613885187115502,-0.009327552901351269,0.1261180352082078,0.10706092457949898,0.0009304512382099641,0.05540934449669113
DKK2,,0.017124297140349513,0.0387734462970066,-0.023668247783067465,-0.0005107365814085774,-0.033737216660580965,-0.033871353685218826,,,,0.04660665190932664,0.0495587088884151,,,0.05842394124091722,0.0805649790314041,0.07769138843931211,-0.02635026327265921,
FYN,-0.0023031473131737514,0.0247474785193324,-0.02893712565535787,0.09071915722496286,-0.04547726931990801,0.10261862964442059,-0.008790650045854258,0.025919757758049337,0.00927543445568756,0.00220842394762852,-0.06380290552811287,0.09155416778597959,0.15728315878801627,0.0656454233152358,-0.044847816678074824,0.07923747547794623,-0.033748398614241865,-0.005397789758973986,0.013243528388245237
ACE,0.02030145728149788,-0.05365939224322251,0.024358384627344125,0.02646511467984441,-0.02929325636246213,0.05594529544764508,0.03442655732348139,0.01787192332923886,0.035775173424428354,-0.010450542836537693,0.14719303491044514,0.0535189485383369,0.11158887333588995,0.028878122119237567,-0.0157273017001224,,0.0889212991405437,-0.04673219972700649,-0.01209760746638025
IL18,0.008779610938513727,0.03322266281762593,-0.04831680978264013,0.020026038570688583,-0.04152470194303601,0.08708280963962053,-0.004042537916659008,-0.0704295446090086,0.003990933642533185,0.037945457156200145,0.0614012729067242,0.04245679185845273,0.1048416330980418,0.01903326440647747,-0.021358980916185134,0.023079071486071447,0.06663176118858656,0.00047330551296232944,0.04392141545983118
PPBP,,,,-0.02240567864504773,,,,,,,,-0.046958661260025264,-0.053756813361521744,0.10018734705756165,,,,-0.02749944903984458,
CCL27,-0.032626007995245856,-0.046965683050721255,0.08012643899206504,0.03093422954088318,,0.013539984838051399,0.07078409193494259,0.034312074055726886,-0.018629835787392034,0.11755961161767296,-0.0006933176205074731,-0.05214028064169107,0.03315180611275712,0.05099735570931997,-0.016307174722279327,,0.026972685996574635,0.04704051955846049,
SERPING1,-0.02392070819598126,-0.09819384084937285,0.004926453152941932,-0.04015434862247727,-0.025475669551276336,0.0884773415551942,-0.04000014447228112,-0.09442681435181668,-0.011508117038695535,0.04928925008406618,0.012325627679045935,0.05944918351193622,-0.01728002206691337,0.07873857694492344,-0.0021875020803379156,0.0028144241938282016,-0.016600673447893958,-0.022216571682544817,-0.012932539081977187
AZGP1,0.042334434495120005,0.00018555521595169157,-0.0631760017832861,0.058442423630972615,-0.06715532965513661,0.019120962415097278,-0.013630798413492426,0.03843377707689562,0.04365859956950224,,-0.04105132159066213,0.010127387980139178,-0.02543020870214321,0.02985244616081859,0.10075991097601492,0.09383090107925388,0.08686686515020492,0.022873978727005514,-0.030439201847488075
INHA,-0.022699057394142484,0.05253650979170683,0.009388929003035083,-0.05326572760199793,0.003564877925617824,0.09632543020219624,0.01981962036254506,,-0.05560634556684514,0.019679792822856642,-0.0137416180711619,0.005882089329611501,0.05276353946530045,0.008142776095573748,-0.02548870033983796,,-0.004407217518268397,-0.04340745810898821,-0.015766583823018997
SEMA3G,-0.04950072565277174,-0.036687671150413596,0.04352374754100311,0.019068004870008922,0.08568542002356327,-0.036427112479602536,-0.02618886215419094,-0.07069054780720366,0.08929950337539483,0.09975826852414715,-0.0012414963153907085,,,-0.011066438969036165,-0.04218061628806372,,0.10496090569063445,0.03268090779849653,
OXT,,,,,,,,,,,,,,,-0.010463213045130974,,,,
COL6A1,-0.019799439288220366,-0.044526498874961094,-0.014454263829341162,-0.02728639505149071,-0.0005953415767113649,0.1280892141862977,0.07444205573010437,-0.07986217555978573,0.12679121109978267,-0.048398667908766756,0.05872030516915295,-0.029851665104380923,-0.11120894016252969,0.0798963562350426,0.10713456065558773,0.06966461017142798,0.054333204607770635,0.07099242414550108,0.08796832484973971
FGF17,,-0.0265592006049612,0.06999728116945776,0.06888230596999614,-0.02765531022676191,-0.02789976528208603,0.08104373126952177,,,,,0.014095933529852351,0.08284531251371774,,-0.0162031243110865,,-0.006459125595141174,-0.029738235111713397,0.09774003636853115
TNFSF8,0.06129598433549457,-0.02008086602854451,,-0.02240567283735957,,-0.017876852044378812,,0.007639669664126831,0.11328004811852777,,,-0.04238469003511279,0.0489127687882577,0.09011784482529409,0.04360059419222685,,0.01383140802696877,0.022864343330300144,
FGF20,0.004355372308076729,,0.035150928243717836,0.022127140038086697,-0.017328845095457922,-0.02879626111435875,0.03290915706988727,-0.03567823811802387,,0.07815886688405624,0.04100646985858458,0.08141528089223242,0.0959064136544862,0.08770210201095502,-0.0013362352479120388,,-0.016024933860853605,-0.0045781187222294515,
ICAM3,0.021801682158122348,0.045181556932901,-0.0029390399940287747,0.02073996441033074,0.007419254969180528,0.06504961474344445,-0.04514862040964321,0.08302883889249547,0.003783572362275373,-0.027802927060616,0.06551399842145682,0.06242232809089303,0.04967912253449201,0.07718019106162768,0.019365657771542182,-0.016483850677412072,0.09883177437377483,0.06437908922308158,-0.04901362674913707
LAMA4,-0.02703984337788485,0.009244149941610807,0.020225444741399652,-0.023269318518043838,-0.01853198453564085,0.14888555617379592,0.02449035713963938,-0.03133683236545906,0.14409052072985043,0.04681495768527114,0.13131821731823548,-0.02091586384224475,0.024994127516177453,0.04439727440487236,0.05115696220973765,0.1291684641888485,0.07043460385118505,0.011051645418326716,0.012184200564725453
INHBE,,-0.03158473324096574,,,,,,,,,,,,,,,,,
DLL4,0.04215600898369956,0.00917383008773147,0.04137281981719553,-0.0541180961401161,-0.022233027239697414,0.12043670531116753,-0.026393396323339938,-0.035887222132105254,0.017474763631662234,0.08817040584496279,0.022145308372813827,0.04240681835251828,0.03175298637326512,0.06577783461698707,0.016880586622483,-0.06635884523575405,0.15908908537785327,-0.0006029881518877866,-0.04762649974385154
SEMA3A,-0.03203517792429046,0.061018385331282836,-0.020765332366489746,0.030592915425883885,0.0004352661305253115,-0.013114541281458999,0.02502004054220789,-0.0660937839334225,0.012659870224296908,,,-0.052727984808356256,0.031889459486280816,0.0004158766907362791,-0.011882953250920987,0.025665993673850637,-0.046676394040148984,0.0007775912248520066,-0.10124919022083498
RLN2,,,,0.007263594870279053,-0.02035732544302881,-0.005331398030118771,-0.02449924471373953,,-0.017297537930576014,,,-0.035234347473092884,,0.008621363964607139,-0.012627608976990026,,0.03616062088038932,0.001302269295484492,
C5,0.07337626887688069,0.025236568474150168,0.06154369349945147,0.011544903486945491,-0.014468361039207728,0.15321918816550398,0.0647922600666305,0.027640799419262528,0.10009165567215819,0.11673666728119635,0.12832880488778636,0.08814765951247214,0.03799026066169321,0.07557543714479177,0.02226744126733231,0.031124454040637652,0.05901979981662619,0.0001418465061205666,0.0274018923027759
COMP,,,,,,,,,,,,,,0.004961162627674394,,,-0.00511982799636618,,
EDN2,,0.05923748932301651,-0.016173102083407085,0.035537919573099354,,-0.02443323206818588,,,,,,,,,,,,,
C1QA,-0.003239390524028691,0.07757951538297025,-0.018353842615520873,0.0006519218711106116,-0.02164966034849624,0.07147119270164136,-0.056387358196873384,0.006678677331481734,-0.05299064360676114,0.013530296370805772,0.040057175019931196,0.00873634254025725,0.08148016774089475,0.007614541384034548,0.03588663849266543,0.004218895912971174,0.041449139620539435,-0.020645351496572293,-0.009199104847451612
UTS2B,-0.03003869004967899,-0.021594496176260494,-0.017307042372105307,-0.024574862934892725,-0.015153274395529149,,,,,-0.037000328015964146,,,,,,,-0.006761119876591396,,
COL9A3,-0.012702279250293025,0.05162381214872563,0.018087967631482137,0.033898045584566515,-0.05959847635493573,0.09970066659255941,0.04613323713113116,0.14646296749722082,-0.004524463110906241,-0.10005262900345471,-0.06200897094470494,0.04250606107782025,0.05538086635856132,-0.021407758998208154,0.06147398995920186,-0.036036705544697706,0.10245334120432886,-0.004604139621257389,0.006243423770601816
DLK1,,,,-0.020015243974403657,0.07269842959806781,,,0.02268378821850677,-0.00785608259330783,,,,,,,,,-0.019846037822798847,
HGF,0.00757498213332532,-0.0008312184484505766,0.006089206270437346,0.007096618720552121,0.056435024274698216,-0.022533338206322057,-0.0038274379616145436,-0.07310940830870127,0.0348863607543133,0.0015882046757810222,-0.005596817372418525,0.08442068903586723,0.041976680425961976,0.05290063612058379,0.023656730638237367,-0.06066808434077697,0.035633441258669685,0.009035959693915172,-0.006983528397184156
P4HB,0.03608778095464241,0.021017109028976116,-0.004342491200708029,-0.05276876992459181,-0.03445331674699976,0.10244493782886209,-0.04966048197379347,0.013806811876703868,0.12527065799163567,-0.06719749477852517,0.05309769189453662,-0.07070213822422669,-0.11918250114638175,0.050358407543348915,0.09542645139986146,0.06624677002611074,0.039698693814967836,0.03874500678599007,-0.0292345792582923
ADCYAP1,-0.033038812279968084,,0.06384047691041413,-0.011571639264789838,0.024470937406747863,-0.006012679276554604,0.03165796560680397,-0.04480429954914699,,0.10401024901277785,0.15425711390691277,0.01999195039697728,0.054388418553077945,0.014218206098129444,-0.02267808340090063,,-0.01741114178198413,-0.026133625053229748,0.01979820189301762
GREM1,-0.0025997208419499826,0.004740718072906554,0.008765340833581351,0.01777240732376794,-0.05112631578642762,-0.0401420924032543,-0.028222095071869558,0.01695534525377195,-0.0026791001448794156,0.019906511722149717,0.0419520598362981,0.004373110740441369,-0.05745863982369101,-0.024747628327119024,0.012289706031526638,0.11451713796611143,0.06665620316243352,0.023008745997989962,0.03986155965474215
EGF,-0.061813521234237806,-0.02356459021475661,-0.026134623159651028,-0.04566374498750441,0.021065498681153618,0.09471030012775151,0.1121377656694062,-0.03746006677490854,-0.003639455685720642,-0.05852327811608097,-0.05185345047606418,0.002252475802627138,-0.024712495632617633,-0.06062018358670903,0.002968646200457033,,0.05418912946292521,0.06249294425926074,-0.05980717173593833
VEGFB,0.058916375668939036,-0.0037932817259808344,-0.04805943955598112,-0.03482056276590148,0.019462188860031666,0.04554038053836317,-0.0113985832468298,0.08481688017018518,0.06466216214017596,0.0004617595871192143,-0.07433093952093513,0.0008867490991542882,-0.10894386895260423,0.006898585551305643,0.015927918042114343,0.008873780474877104,0.04068868598740468,-0.028238404921920326,-0.0520871481785056
FARP2,-0.021639111963637974,0.03556236505632058,0.09083423417141648,0.03198683453217499,-0.05696531845751501,0.021052367257773676,0.06862772019191174,-0.04684238552105983,0.038104572037521184,0.06058135211270562,0.04951736519736781,0.005470934845108228,0.02116989019358802,0.0065048170042483295,-0.03974745370857669,-0.0207341422017491,0.08507763931603214,0.08060974012738935,-0.043470628540681386
BMP3,,,,,0.041452927828956466,,-0.02076133164337636,,,,,,,,,,,,
IHH,,,,,,,,,,,,0.027764759403432458,0.01832461183577708,,-0.003912226319123669,,,,
LAMA2,-0.0170554809059643,0.02118257012632392,0.028021548295202703,0.02970049426343944,0.015143467139769131,0.0316744866716313,0.1015190313325293,-0.019566465081502664,0.047209050349049646,0.04000138746596446,0.007025934021137695,0.051571475244543176,0.09828434161492851,0.07354625243442531,0.0526321405499992,0.0240068568096601,0.0817568004396004,-0.028224452623541448,0.027053547833546247
SERPINC1,,,,,,,,,,,,,0.030453435707171284,,-0.03178091389806675,,,,
NRG1,,0.02673807069292592,-0.03001579912069436,-0.045320033493292576,-0.032477497194854,-0.03937450103650185,0.12388109500146266,-0.036874834655925615,0.030611462515845997,0.06422300875405575,-0.03977058322800303,-0.01791355496015282,0.025581362641182062,,0.05352050556616082,,0.06202960515568914,0.010680873067010268,
SPINK1,,-0.05067464112407406,-0.006267253585464028,-0.030463246755963954,,,,,,,-0.03916326198368469,-0.012822660483537763,-0.09896733084943933,,-0.03707636521659998,,0.04982242948642354,0.04097927362592874,
EFEMP2,-0.06688959660839645,-0.032806397601753925,0.026187386405060593,0.04352239782821865,-0.012243784804377069,0.10243940781174204,-0.012303068882715219,-0.012747194937782124,0.030729395029030635,0.15953708343197942,0.007752623889479855,-0.05410461368440095,-0.0478986060264195,0.011750873534247376,0.04627687576970701,-0.031006994238222448,0.011292451751532068,0.0838396853060244,0.053830986578771785
SELPLG,-0.055283396098067504,0.06603138625555703,-0.06329016395125106,0.012830408366877225,-0.004657356781552385,0.08100192260365839,0.03815288301516843,-0.02842183852661677,-0.12708413091380039,0.01847661728712213,-0.015055391897710123,0.06947026598819057,0.0951647550515152,-0.03766925427013312,-0.030584056310528,0.0055215781830262,0.09556643589631804,0.0720216446807902,0.04452309613666995
GDF6,,-0.025322879794052015,-0.0015385585321815577,,-0.030239526773373965,0.0441743616996068,,,,,,0.004087826561734738,0.023362038418817826,,-0.009422468237749154,,,,
HLA-E,-0.012357725452158267,0.037891248484726685,0.006445185774662068,-0.023301688763949134,0.00869379334048019,0.09210327400189346,-0.04224140910269409,-0.0811309857177191,-0.03564740263796705,0.053778945367523076,0.05111400972691428,0.00037023755471405994,-0.04990439535959474,0.0411010301841079,0.026225157216749596,-0.09920520571287268,0.08904505636054999,-0.007157578948583503,-0.0442926813824337
PTN,-0.020370093399678615,0.024657055181558536,0.03888604152003607,0.05594378740557366,-0.026980625214069093,0.15388180552072242,0.012435365909688585,0.07529112758870543,0.04005945365203892,-0.008576483646254171,0.023606019633320922,0.06989656883310566,0.07032537925228485,0.05398279200456946,-0.011482010955340998,0.00487991442439136,0.018773878064907663,0.07101333960634076,0.0025196546559594036
CD274,0.02017743798923,0.042887936632142534,-0.009042006157864796,-0.038489565769221024,-0.011105828715834369,0.06743557002786384,-0.0043029948906846026,-0.10305935396294814,0.16294582291877965,0.027185520869418896,-0.0472307274924276,0.040894756472756436,0.06611442789422319,0.09154942431725836,-0.04544557280343147,0.029653042137642742,0.014078896275214333,-0.022155243226409282,
FGF10,,,,,,,,,-0.059417423140943566,,,,,,,,,,
CD14,-0.012549018072373366,0.08020913612513178,-0.03161355544202862,0.02438279899844018,-0.03644488732714517,0.05204853188503187,-0.06789907612155378,0.006096484485036386,-0.0007095545854079694,-0.028648000036574753,-0.004127933354982957,0.07521790637455991,0.0487690241125402,-0.01954377149626491,0.058796387193201266,0.048769384347522975,-0.046184186636739955,0.10156554941766678,0.019998308106483037
SFTPD,,-0.027453347936784427,-0.026095924784938624,0.09413797827540571,0.06840145803128617,,,-0.04734675493480178,-0.01417910757590349,-0.011989099062515258,-0.02785661049605017,0.012915521366651299,-0.015415312543965736,0.002690327729589725,0.0035771867625812876,-0.0003511133273707071,-0.053713207276911985,-0.024216463558149756,-0.021000177496077653
SLIT1,0.024146579617537238,-0.017762633925480206,0.0717472506348186,0.027975486835745654,-0.02887651168325063,0.07766415221561505,0.03554527137467895,0.007037856292109366,0.06440886142930956,-0.05242617163517654,0.04201861497473382,0.08335437808642682,0.07613411596547764,0.05230559832658164,-0.01691111128899987,0.09638135234357563,0.017164787822637726,-0.023955397071909138,-0.011577789896897924
LPA,,,,,-0.01515327819451543,,,,,,,,,,,,,,
CNTF,-0.0003734368452567423,,,0.011271608230831245,,-0.024020321453164736,-0.03320330071377598,,,,,,,-0.03780224306720412,-0.03544715154279449,,,,-0.06793822450747745
BST1,-0.01023644904874492,-0.028448749351259475,-0.02737112350077395,0.019000592664009133,0.007190430952249901,0.10438113206885684,-0.05351672935789156,0.035877463442113025,-0.015383461368253259,0.052653844101676464,0.010201704024663695,0.02567484537327818,0.0647585958022879,-0.02623288760156522,0.0057963578913111475,-0.03454559101238273,0.09505153208365588,0.005390520381760586,-0.009397532975193619
AGTRAP,-0.05049440370056526,0.10102667297501951,-0.0032419728071621723,0.03397648349815233,0.022215838865055588,0.12463184260705394,-0.04109191447549649,0.01814302727792162,0.08426712124689625,-0.0722796586214881,0.08458562686435957,-0.009041769304676279,0.07794723573860562,0.01835717704148697,-0.04156079009831883,0.033146335826420126,0.0005605295071047793,0.01766286840362713,0.019402904285464064
LAMC1,0.013025377613371511,-0.011060308997517688,0.005078139211931576,0.00818518677701853,0.02232120476822694,0.11569357502185344,0.010954564770689672,-0.023883419632249183,0.10721309753872929,0.0232727514327497,0.1706674187127971,-0.013251579852537165,-0.07093734017938755,0.10868482488042167,0.04687951651795406,0.02953930710206007,0.06318129324922549,0.004131715755215024,0.12353099277483023
COL6A3,-0.03960973536596953,-0.006669100506168845,0.000743635213947927,0.0031339213775436136,-0.015923633326839565,0.022658918293982755,-0.00452510247142576,0.001188468890585295,0.14030317467023148,0.1070770899997899,-0.08557240149442955,0.049748858207110606,-0.017256331182084177,0.054135791076141596,0.07131963706351671,0.0502208841371774,0.06770275094137362,0.016044074166244565,0.1297714715811699
FN1,0.010513140135167794,-0.03807494421860701,0.03954831550899863,-0.014504084251367443,0.035757080545424515,0.13388024126033324,-0.001625872544391726,-0.06137368162878094,0.10658759429051748,0.03151990472115519,0.09330065367824357,-0.07921129907647541,-0.1438855240335852,0.006832422792573016,0.056282124851260516,0.015449962290292392,0.007028242769949358,-0.04029775684501333,0.038164027377053364
MIF,-0.030608379546215765,-0.01206883789664356,0.016458953890310688,-0.029729717382672206,-0.010547346166771719,-0.0058002014476420125,0.02544326825139041,0.09918136855824432,-0.03831641786336619,0.01332456778886132,0.01997991846745129,-0.03576314844642867,-0.01212407244764051,-0.004521720554694663,-0.0907044068702329,0.13135968081172095,-0.02206715539992881,0.03293875217334455,0.03682187773894895
JAG1,-0.06844413860295515,0.09002845319352354,0.0001307248572332482,0.035874503265900415,0.01514016970165791,0.13637214979393913,0.005452725889115401,0.035064867927309666,0.06058658083715682,-0.03133260880443837,0.09523682512321038,0.004957738120512129,-0.0353211452400342,0.03848183868990938,0.011213761776583162,-0.10292037640509755,0.0030790909350141447,0.02319618530853384,0.06022327650976486
NID2,0.0623674724236683,-0.010194254822100452,0.03597576119922022,0.05634266829595684,0.03172333593095352,0.12937382786733806,-0.014753970550914644,-0.016842155730779074,0.07514741784853857,0.0641085921405999,0.08044762327366553,0.06053920732758433,0.030918739464273877,-0.024616510524390876,0.0398999854603734,-0.0341226913343213,0.08534793159605167,-0.03397886688987952,-0.03985749494917011
EFNB1,0.01824362614815556,0.013898910595696676,0.009962001690105669,0.0009917794462223379,0.007836570692456878,0.005895672356834929,0.04353097653035823,0.025351208450546604,0.11234363029178773,0.02684120170497552,-0.010225467698793863,-0.014818857718041277,-0.00176531258406878,0.0285827565741492,-0.02475796132648061,0.028944079434607424,0.11755163190650236,0.08343202538437752,0.16310298118060865
COL4A2,0.010999592815649283,0.02184604485795783,0.041581978448809245,-0.03417634704540239,0.002164396475753444,0.13733758085450523,-0.021827318880961268,-0.0495446801005461,0.060744519458874005,0.07633872398708168,0.04468764014624271,0.012530543765078951,-0.04700141588546276,-0.016254857686642848,0.07059365354274026,0.00795164367792004,0.020671177778392086,-0.011366674259260755,0.026174853843548958
SPP1,0.03669422748573647,-0.018704785662603134,-0.03280499035132863,-0.02496350601951545,-0.05286761484835634,0.10505380874123743,-0.07218255331344343,-0.014141439674500862,-0.1029179715871049,-0.09538040295961035,-0.04657012510671798,-0.03164532933683555,-0.05753134636380801,0.058504484866460864,-0.026933806341712913,0.0007905615955261532,-0.14142460507320603,0.10484673400956862,-0.005208992431844985
PODXL2,0.1267449336270345,0.014991712220181638,-0.014486482316625587,-0.026235237607542865,-0.05571995490053018,-0.007819117182272425,0.034266079080800316,0.09247802030402458,0.07156931895046455,-0.03640835052702132,-0.006536340752659667,0.04296743136827922,0.05968786722088703,0.01979231506289994,-0.050089860287149575,0.06952626641524914,0.0485777744263241,-0.010473739819720293,-0.013875218798058328
FGF9,0.0619390702675849,-0.03229059591606193,-0.0173230829376245,0.037806335732530894,0.056008623364061184,-0.055757728036827915,-0.001454936295714376,,,,,0.03363410034836938,0.13522360414041856,,-0.013007425550338146,,0.037869969662888754,-0.042032787412439786,0.04290409523644054
ITIH2,0.046076422907343886,0.09588208753767602,-0.0016283290300631672,-0.0028451006919427177,-0.008342311332763292,-0.006085347227001279,-0.023113879861828942,,,-0.05886445846215894,-0.027462853415186266,0.011261091866255776,0.023325472147790276,0.03936479606164705,0.06653983133274241,-0.015286960844129692,0.1054461208689126,-0.00642277006478157,
ADAM10,-0.03848509268030849,-0.0216944532746868,-0.037239664547474,0.07051435244684852,-0.008119034864326675,0.015828698371976944,0.019009105741361512,-0.07299033027107206,0.05925839024869066,0.02080612104165411,-0.011155829251883596,0.0018075318707038211,-0.07643963189972451,0.0036545159854953755,-0.010468239284747329,0.031665804281024626,-0.028710028924056566,0.034743577123055376,0.023626101918732007
CFH,-0.05783522423572889,-0.017317317182650855,0.039878691039854024,0.03632214963638224,0.04826036288541929,0.09675538155543774,0.08316602888701154,0.06467644976240554,0.08384816083632674,0.09199297495565284,0.15183452656888236,-0.007671918648155953,0.05448916122234564,0.0027757900516741274,0.05101723980477934,0.1425785662920475,0.13822427814890226,-0.0067940482563649904,-0.037006914347123866
COL4A5,0.019911843857298762,-0.02725092606879365,0.003081045196292017,0.06935970368394409,-0.002772390788426934,0.023192303503392638,0.027085511088246944,0.009377710406000498,0.10219394779126514,-0.03754250591980184,0.07469998407969071,0.0837706570438823,0.10572207726900629,-0.012647062259648293,-0.04662249681436524,0.10411361883572846,0.009744376235012576,-0.020938772646556424,-0.01042783341969427
LTBP3,0.02792643484034804,0.04713260833904329,-0.0418927093597007,0.03142715172908679,0.0028329982123447162,0.0489506101128627,0.020507317084959013,-0.02122282362559678,-0.004695277646651986,-0.016511044195344445,0.007523063447443484,-0.08469199033478751,-0.06482146969656324,0.04980411628283132,0.048061781909122546,0.041374164123228384,-0.08332180175563478,0.02466801218095607,-0.004218503232987495
GNB3,0.031749480141352364,0.022137990454899666,0.008779023512263043,-0.02741304046818485,-0.03392835879444543,0.045929399927566734,0.009174835911073456,-0.016079604172237354,0.06139628315027413,0.07563093816098836,-0.024632242156859403,-0.008108895935296482,0.08587035057719149,0.06361582134285294,0.046112014528876984,,0.04229290816670617,0.0053501138189313065,
COL6A2,-0.03727910096599248,-0.03609219396072006,0.005977617311006291,0.007638491893921537,0.0626813848227173,0.06960655388397524,-0.011329317894202355,-0.015738422964051098,0.12446375390576267,0.001977657245437988,0.0922685570423764,-0.061156882223734395,-0.11548025465524975,-0.0031372661742869444,0.0995096073927112,0.04757852438847812,0.04377214424257594,0.04395013973755409,0.04009481499856939
GDF9,-0.013657554226831677,-0.049773958021760156,-0.039927389322392995,0.02313292738536894,0.017629363599049718,0.09444380069505096,,-0.04828359559861992,0.041226076456920106,-0.05022631640868438,-0.02183285290087982,-0.019116945571915702,-0.017259385293109285,-0.04651267371669004,-0.005098487980124406,,-0.02155062909672981,-0.012245948815451047,0.08672416918846121
NCAM1,0.02438762579929023,0.006836639592837202,0.005377647661595102,0.05044514228893179,0.005990201993305938,-0.064605154324952,0.008063770144857646,0.02847826443574231,0.028131551270722154,0.024399870207561816,-0.0428085089074053,0.053322227610770934,0.029135937968657,0.015886135915224052,-0.010441624142095894,-0.010007311700156174,-0.007345195442302505,-0.008893768222039434,-0.05397710229067869
APOC2,-0.005275536411367809,-0.008731935139346276,0.03417840828817896,-0.002666427359213531,-0.04737452552934977,0.06496139111811329,-0.046791426792140954,-0.08796602228061613,-0.16680458672595055,-0.005909093982220595,0.15755262376058252,0.10346078789156532,0.017928938878304535,0.09383553924421609,-0.021336065629129583,-0.03916387148721887,0.04685831349121914,-0.014346136848103876,0.006689902722791841
BST2,0.023156374458151267,0.00861703803980214,-0.04885305423693429,0.0361713629539086,0.029213952870088707,0.13359686911401986,0.04780169827557035,-0.0009842641820514367,0.06008462560174719,-0.06013496028965194,0.07926700725462206,0.0597304720093361,0.06193348209725152,0.040018652576556686,0.0206480158709453,-0.013639300866725932,0.007398246610359414,0.06389192501878907,0.10870327838449138
COL5A1,0.023956042362495728,-0.02966662336106604,0.022795434844514205,0.02013426126004838,-0.023410758712973916,0.08787552987661243,0.00017464636026319065,-0.0702117230310155,0.03579874037503994,0.003851165510666403,0.008159176833254915,-0.02089490733855988,-0.05778527026445312,0.0025950012949482347,0.07157897596233867,0.006874590155559168,0.053568258929354386,-0.007088573969323775,0.014019184418817802
