,UKF243,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH8812bulk,ZH916T1,ZH916bulk
PTPN6,0.04784478793741279,0.005454865567636682,-0.06840241455713769,-0.03365325134317082,-0.005839319205274249,0.004385405060789592,-0.04451659341900552,0.08810359026487158,0.007919107381219186,0.0287573918953468
PTGS2,-0.006268272836034544,0.008256371505412353,0.08962439881657094,-0.012916537388314156,-0.02345235224471378,0.09187520711955169,-0.0462100163270893,0.03884130827937484,-0.013656187585611634,-0.040432152495830334
XCL1,,0.01324129336752041,,-0.028124615989828825,,,,,,-0.002740292951864082
CD58,0.06795444722729695,0.015146903557813793,0.006606894905053523,-0.005539111247923989,0.025570471170889265,0.06372229959533719,0.02358011218991142,0.06167438895762857,0.07311644351828815,0.05257661270635942
TNFSF14,-0.005228223083482564,-0.029629613811400203,-0.031040705795678386,0.010950621229273058,-0.01074076510015853,,-0.04241157429772254,-0.050304160290281646,0.010164985116127347,0.011713856493849796
CNTN4,-0.03140815142954649,0.1097176479566082,-0.007229780589912992,-0.041420090893144364,-0.0027248546788847584,-0.042178138855079664,-0.03957215854396534,-0.03033923616382945,-0.00041241512414312933,-0.062314525019272385
NTF4,,-0.014570485346536398,,,,,,,,
INSL3,,-0.010586569719467342,,-0.019745131844788908,,,,,-0.02351597751655439,
BTLA,,0.0005943159008822298,,,0.007476654211980075,,,,-0.02273877444413254,
MFNG,0.05573582822127552,-0.019974255508580785,-0.06201667918428474,0.015623217667941898,0.0008837962141271745,-0.0024012484778105064,-0.1293434695469257,-0.00886323873842762,0.036443396547095476,0.02623486083484023
ICAM1,-0.06564272268454159,-0.013336767628507658,-0.0194719646255845,0.023687471817085866,0.025238677625680477,0.039991447206337946,0.05520885525669126,-0.030216789696194596,0.028949876811338583,0.07026198907806845
PROS1,-0.030917977480596135,0.0315838117622522,-0.03434385839616795,-0.06475524496379025,-0.026273341720629236,0.022150858102037395,-0.033538063213886346,0.038430082353639844,-0.026682857613141008,-0.00021902944208042902
CLCF1,0.03250277700881327,0.03950119757451762,0.027568186158204923,-0.04562211978055451,0.02937183803407366,-0.03112882649560663,-0.010403979762522261,0.05571158636243091,-0.0002966901993801652,-0.015922457160582836
PSAP,0.030766425005522513,-0.008199482718324507,0.011841636738309475,0.027326012399033425,0.0013764334263700064,-0.033981963518186074,0.03160788973331994,0.06788015625789304,-0.014641490631229376,-0.052682112982211045
EFEMP1,-0.06362129148779878,-0.010215863271097959,-0.017588576489598735,-0.011274405939043983,-0.005414117647935061,0.02350272707221505,-0.05325187977443816,0.037350385633488505,-0.07625213312567579,-0.04379124181303097
C1QTNF1,-0.04896019033842086,0.03368015411230129,0.0030038747584758014,0.01660738631986909,-0.023836143550788093,0.048762663796563285,-0.045775259566941326,0.05399730806907406,0.005530389771822531,0.005173544948010108
ALB,-0.026872438436228024,-0.018794943116051583,-0.02498833993522448,-0.02155650513659958,-0.01219924062557501,-0.017250025398413835,0.024060942907436607,0.00047471035752860697,-0.026590939403554757,0.0520604417268932
EFNA3,-0.012220578198849115,0.009011573287494612,0.10892880475002158,-0.009150396241190134,-0.006926868264186344,0.008085211244682996,0.1396850351200708,-0.027310942424973114,0.05006932619558296,0.0111255572221421
DRAXIN,0.022079723038627846,0.010049190972984637,-0.0006695169573685069,-0.0053647468770309644,-0.009795391583189561,-0.05505376638421682,0.023947389593148242,0.040939726739406566,0.0445247987015324,-0.011202210735809055
RAET1L,,,,,0.0857549819846046,,,,,
NPTX2,0.01984348506499647,0.05529322540566792,0.0575320974782822,0.020712077894616186,-0.03582461297885604,-0.012091685530622344,0.03510388253054984,0.03262769993898352,-0.034651912264453154,-0.015697352982832292
FGF11,0.02283529285818322,0.010271980793327326,-0.02190166208217464,-0.022824200480082508,0.042758032971309236,0.021978414027120835,0.16906835821404567,0.04872027851397316,0.06793533250517857,0.03016339877316217
CD59,-0.055621195560704856,-0.05727525828145845,-0.005557876104766052,0.003325760518901004,-0.006430633837278069,0.012879030641032579,-0.08035021980975025,0.045419354793093954,-0.04224295553268206,-0.05082011134856205
COL9A2,-0.03527661158370486,-0.016522189071899448,-0.0695625986817986,0.04608427829822883,0.035908952576831556,0.002403864184882679,0.03341586548335606,0.084626369945465,0.05748009454736014,0.035496072789729424
DLL3,0.004552663649909611,0.036719819327225824,0.004570469088847364,0.021285551279857397,-0.011148793451313083,-0.0026498556494079376,0.05006706968930442,-0.019945573655632497,0.1381108719116973,-0.02587951158987723
FGF5,,,-0.019898074419710973,,,,,,-0.026883444751290366,-0.015721753820269278
LIN7C,-0.06389575954341838,0.03773671002209625,-0.0003351116147072724,0.011622494538265488,0.008246259489952128,0.005121679141457073,0.006560533582656118,0.024864134478466915,0.02824623874245098,-0.05687400223504436
GDF7,0.10042914181069829,-0.0188895311368581,-0.035594403465442806,0.04522862942792359,0.09614477311523406,,,0.002280033336007997,-0.033544417097841055,-0.028663489939933846
PSPN,0.08634598935990885,0.010834291824872735,0.037743034923728144,-0.007957685762011984,-0.006374795142261788,-0.034375770209908715,0.00791289776434107,0.05748560718508758,0.07009932775994578,0.12862866920954358
ANGPT1,-0.0712934099127146,0.03959173868932634,-0.009498692791274133,0.025316273611177834,-0.02396009149351774,-0.021254896829859284,-0.02610720259025277,0.025298626750706363,0.05507947903514142,0.02753498696795233
PNOC,0.15194154821309805,0.025504706656006633,0.08332097635524723,-0.005682174684681235,0.031374531333214065,-0.02653700679113838,,,-0.024270671877123687,-0.026060332327176555
L1CAM,0.051867376345441384,0.005386898670159263,0.09094428929104702,-0.053522141063549133,0.031865645892064934,-0.027516360621152407,-0.03663404322612881,0.09540932171385849,-0.029538566513317936,-0.05964166890015289
APOA1,-0.012296973866648263,-0.016486833197907176,-0.04258488879690296,-0.014508562735282464,-0.01738289641554259,0.009005284472201761,0.06389527489972903,-0.018497632369307657,0.028378449335940904,0.17512566362531734
PSEN1,0.004968365208497564,0.036584106676247924,-0.04793420075156009,-0.007979538712317009,-0.0027770936786492384,0.010464496203944965,0.0030305688931086287,0.027054577590246535,0.047192273346639134,0.04985409762026809
CALM2,-0.02747926171733771,0.021280377068052542,0.058235884808923125,0.03262034169346443,0.008797624569842115,-0.03724829908050159,-0.05609623241726185,-0.010774411582119071,0.15737174702601417,-0.06487032922087935
CLEC2B,0.013349256377285651,-0.048596862951077145,-0.0031275406318884793,0.020157997579993526,-0.028483120061738552,0.04372991481388301,-0.04761733114561314,0.022010973360469883,0.02865223361822729,0.06712036539649004
NTNG1,-0.008875316558220114,-0.004355394436158336,0.12385437854112138,-0.05021723831130448,-0.04617737027426448,0.00963999957090776,-0.009430494781112641,0.053621126385841565,0.010122003924849797,-0.005498379835460519
LRIG1,-0.03453983765675721,0.021970476571662966,-0.022758149632865477,0.022999735465099237,0.021526875288405793,0.017203188680251138,-0.019963532283114215,0.08270616638242971,0.10466433527154152,0.044421494018755815
CPAMD8,,-0.01252202295356872,0.06933916970599827,-0.021901910087156633,0.01002326122219289,-0.024770990967962783,-0.03563778003502206,-0.048471267461843624,-0.02464022657246329,-0.02032456268560733
GHRL,,-0.005226368722627624,-0.01777108237692258,0.013859298398327608,0.10695315869586433,0.0023739489206098577,0.01948603151551964,0.14272346945645278,-0.03382550610484123,-0.017916313485332725
NPY,0.028868317760422046,0.04546154126568406,-0.010133536622936225,0.023593435037874477,-0.0005791309331111414,0.02765908936043524,0.06867400529025693,-0.0016256227400771421,-0.029694928128947265,-0.07205482510426575
MMP2,-0.0054233199325933335,-0.008380351289489175,-0.020541548447726453,0.028144228954925646,-0.027641845323156784,0.028342028628030203,0.06198251884209825,0.032604720345426906,0.0030328459531560625,0.021917481427859483
LHB,,0.015825673407558048,,,,,,,,
PPY,,0.012321957703391579,,-0.01600673308039176,,,,,0.039225636583936324,-0.03638345834462129
ALKAL2,-0.024816108153768956,0.01625633544301236,-0.02040955735783518,-0.024369195047403282,-0.026044806545569652,-0.036189062504425724,0.004651572609600547,-0.029586155207670092,3.31644994543238e-05,-0.005654556046174636
CSF1,-0.02887057017926208,-0.0005608823313600298,-0.034668883711634096,0.02259125614224697,0.004789497650772069,-0.0033326884760746917,0.024238942643563726,0.052885875146158993,0.028605342710461182,0.011801774298900856
SEMA4C,-0.09837632811053101,-0.021916637935857436,0.03655978610516532,0.11782091495020708,0.03420846557104552,-0.045166632171264404,0.023812929585893875,0.003418838287361466,0.002146715978043699,-0.006023957132630821
BMP8A,,,,,,,,,0.05720157984856395,
ICAM2,-0.033059682670773215,0.00396234232179347,-0.042149474671445655,0.01637642545433233,-0.0357879857328269,-0.028135710418872143,-0.026545456787210674,0.02848099591497284,-0.01865920184525604,0.024405206521291085
SYTL3,0.11404849386551535,-0.013198106917511252,-0.018356537290164208,-0.030190249225906955,0.03274689520135511,0.1186579384373087,-0.036789764401574374,0.04210280744771812,0.06305429556764042,-0.017448132388624932
IL1A,-0.03588423780702646,0.014242772726298737,0.043224628187672594,0.00990638392506474,0.00566434474169183,-0.025777007012646104,0.06168931643985053,0.042945682044060025,0.0075730553138478665,0.07562064368735455
HLA-G,-0.030027640664784402,-0.011518567949198415,,,,,,,,
PGF,0.03291803908663542,0.01451147164436993,-0.024836332998878056,-0.024138078576667214,-0.01771178844599876,0.0312516838319023,-0.08208057688841087,0.01898917026922824,-0.002857268823587267,-0.04712694811464868
LGALS8,0.06393769891783277,-0.055588188064814165,-0.01623810861864811,-0.010788905728968451,-0.0573357941791226,0.034724892322746545,-0.12161087393883489,0.0035741056601522195,0.01956264988797244,0.04368749399281474
DKK3,-0.050084382859385525,0.038234021345846865,0.07662475713054541,-0.024995593884442426,0.054661675580327106,-0.0092781642180362,-0.06507691248309203,0.04718509419172416,0.0664529173814971,-0.10148387243123264
COL16A1,-0.02690449331839821,0.06120020421082269,-0.020711102093989273,0.044905403857243356,0.022216036873663685,0.0771150759010445,0.03851633231283546,0.004026128830162599,0.05387251836366158,0.016398900268723232
TPH1,0.020488200459997292,0.0646758762967235,-0.0035543502488035563,-0.021359665024986853,,-0.016140238404184784,,0.04286393627620701,0.042222986079627045,0.09383898557703442
TNC,-0.03677448267276281,-0.019475854774316893,-0.018239197207529412,-0.02709894434751101,0.016750988082127046,0.02951670223156011,-0.03462266852087445,0.02464152109563935,-0.03880622308358244,0.008185638135967092
TNFSF9,0.014916557247955462,-0.01888953240747825,-0.014023339841395126,-0.021670873715369143,-0.016361262140079075,0.03373324555759423,,0.0324543915900268,0.01866843538266489,-0.008222533588617936
C4A,,0.03199083214330664,,-0.01897517918978874,,0.12625059949459896,,0.043070884002976234,0.04517805620490345,
CNTN2,-0.009956235602986509,0.010613103435128151,-0.018743024658220662,0.02420812492431722,-0.008433542545672804,0.062079719690839495,-0.03786677578074854,-0.042333266533317024,0.06126160878301455,-0.09209515971262569
F7,,,0.024559177097797067,,,,,,,-0.025122308035949767
LUM,-0.045212441829295555,0.01723406199060521,0.0033003784179776847,0.06141510974107405,0.0076205714777461365,-0.045582144037079254,-0.09294148686277941,0.012275492785958032,-0.08048740787557622,-0.0395633628497279
BTC,,0.035213564419545575,,,0.029597111092217753,,,-0.00992465494459647,0.044801561924887046,0.029420838923066076
APOC1,0.15536891058052033,0.03790781157710119,-0.07726303681204871,-0.011691661164687171,-0.05282710512748057,-0.029033397268291232,-0.020712998168137344,0.05363617920472043,0.062416595597051955,0.0990371289038785
PKM,-0.02345468513703452,-0.07492145179405846,0.05076833628487219,-0.0558775172475762,0.006283938797239788,0.030062234476259518,0.046144268332418456,0.05705286730193042,-0.044929143635519135,-0.011778532476991078
TNF,-0.012923125832538797,-0.028543614666576116,0.16761374512741156,-0.04329051486059537,-0.01432064601124719,-0.033702631647069374,-0.0008671247395743595,,0.02733107215537271,-0.019552484029580253
GNAS,0.002306206715983355,-0.0026773813983886193,0.10806053652386989,0.05110759618090958,-0.04261106034164134,0.022005401237445352,0.012195526204075068,0.09916121746833607,0.09961309005292379,-0.016281570426252945
BMP8B,-0.0011175553778177165,0.05361217931504262,-0.006202970649388452,-0.002178862304556044,-0.009508761753744356,0.0397036518592172,0.03833299263678968,-0.029314768806747608,0.021431597602245726,-0.04682085249534287
LIPH,-0.025976082037584742,-0.016379831811763834,,-0.015299181605255608,,,,,0.009856433262448047,0.0013948463516832226
CCL28,-0.01898586297743793,,,-0.0117184414739843,-0.011246857308334256,-0.01279991018885063,,-0.02276554501212276,-0.016389519065579124,-0.029582045612210315
PTPN11,0.018975201112539225,-0.005147878495491281,-0.04206618898336548,0.03247573942636632,0.028845414386545993,0.04143487902956496,-0.036844125366726675,-0.030017843278822825,-0.004435768940786488,-0.10937707198584119
ADAM12,-0.05162464305341486,0.010535514183888256,-0.06163554239543501,-0.037664352195279485,-0.010869388422680466,0.05134998506418513,-0.03336736969457167,-0.016303949466253197,-0.06095929009189381,0.06709983410966111
EPO,0.0833278415573705,0.0011459205694780558,,0.052089551732416736,,-0.01614024077443346,,,0.0773393880527693,
EDN3,0.018706856389870807,0.04978753534243218,0.005016887025626666,0.020086875302919163,-0.012331046069757478,-0.01630678403890106,,0.01674167097100245,-0.0316681688283027,0.016313067128956506
CCL22,,,,0.03951932261507471,,,,-0.02825898597839311,0.005656480421087118,
CCL2,-0.0711566204395479,-0.02875955841707697,-0.030779292388792782,0.01703803520129586,-0.03496964094960742,0.020528206502090585,-0.049908993719442435,0.026136371328865943,-0.0660414594794678,0.004058347077090236
DSCAM,-0.013428040845641096,0.01351982835517712,0.0023436810359999433,0.06367987327325192,0.01701997646416535,0.03864619862158777,0.08742776045657918,0.000946241338556407,0.01377809287358887,0.029632061635655776
ANG,0.051839719061954316,-0.019549762509908444,-0.010427266245030592,-0.02817207661538113,0.029482941125132597,-0.0007340164439803852,0.07068669021829221,-0.01339654905405807,0.02496396996897831,8.464888326899789e-05
FBLN2,-0.002243015693235666,-0.025320428050202372,0.03792557432204767,0.0700449823444953,-0.021946829485504978,-0.02611781846229658,-0.03620597780873733,0.013481616439215097,-0.021704258903430633,0.028728568094788486
VTN,-0.02457834065461055,-0.007474662718707091,-0.03034292926576102,0.016519462156925267,-0.014997317658892553,-0.013411568336514534,-0.030224523310022372,,0.017181918237477077,0.23170054621374495
VEGFA,0.00019782291732780956,-0.029520768005698247,0.04167714543349986,0.004904351573065268,0.033770274365586356,0.018950533943603094,0.01354927492072765,0.03433316861102927,-0.06110984227089211,0.07408179157543325
F10,,,0.02672290904215219,-0.017551037627875122,-0.008653550719385703,,0.014231723324470516,0.057048071991379616,-0.01662935562004453,-0.025741836931535412
SERPINA1,0.02204150299085377,0.02394302969143844,-0.03780390695521373,-0.05187720023501402,-0.018099881345567625,0.03139467637141542,-0.04103091754081644,0.03989255869866544,-0.023279933956347018,0.045148389879769935
VWF,0.004013325577584003,-0.02618228195558685,-0.02207666009074983,0.09392584904841024,0.0087716237034688,0.013512786732465617,-0.15407299190984194,0.04936162347309333,-0.02777458307596442,-0.0473987859921731
GDNF,,-0.01358261955275618,,,,-0.016140239517483276,,,,
VASP,-0.007973561411899048,-0.006960451731505805,-0.0028718090538258512,0.01898347706837256,-0.057697388375161446,-0.0031514643423014043,-0.028866969652754756,0.0619483189253518,-0.027496747066226707,0.05871087081164395
ADAM15,0.057318793377973735,-0.0196258638577495,0.016379515717939493,-0.0042459436382119384,0.006844719375342693,0.039346331030303695,-0.0090361106760832,0.051034281002386606,0.03358581362170625,0.08272203812288752
WNT2,0.0036848202930940895,,0.008834432002598352,,-0.01276040310939987,-0.015104871198999696,,,-0.00134329647782843,0.09315292593688732
CALCB,-0.023106347223534388,,-0.019898074203472123,,,,,,,0.03616047078757739
OLFM2,-0.04729954406192226,0.05752398974195348,0.035098994922751904,0.010954478348325313,0.04504215577997343,0.048549816822236115,-0.006335618141779493,0.009617084543191353,0.1573553658221437,0.04222249898449352
MFAP2,0.09017397150537197,0.04512023612439289,-0.0214804506519875,0.10739005197605779,0.018011865051605732,0.01729554513939223,-0.05566701019087557,0.07829079115376354,-0.05147944928636221,0.005179025686329666
HLA-C,0.03558242341208408,-0.012417989067813832,-0.03486562518482012,-0.012177061884019104,-0.03285081621615236,0.014003627740388333,-0.006588030552643244,0.010914323625459134,0.0319380329791272,-0.00701250966876071
THBS1,-0.06003097457881794,-0.042322693703099726,0.029876401994446244,-0.003053748163602533,0.003963595576225426,-0.036205232918782256,-0.08949815447935655,0.06068054767602323,-0.1548616323998504,-0.03033795729847672
HSPA4,-0.05145072998810552,0.03342853884871865,-0.029031338648487053,0.011607724882385737,0.030261929104239197,0.08203098636941805,-0.0338467688669779,0.004380717935131569,-0.004751751774423083,0.010089106533699344
LMAN1,0.10633398051529462,0.01746730749864075,-0.03397771382486563,-0.06632040198315649,0.004352046029576552,0.06589334324100829,0.003346896414571667,0.018376932608183443,-0.050939132897081164,-0.041865795159696184
LYPD3,,-0.01224331955570928,-0.030867554902307137,-0.022410714790022206,0.06091126321695237,,-0.016218603197234203,,0.05804981284573168,-0.010593571304571498
APOE,0.01750632899048402,0.06032683296108697,-0.09394454552277338,0.04260875342588178,-0.019624292093418785,-0.004662856489859453,-0.031092305938111815,0.05997136603590325,0.002478135377327522,-0.043373363612022535
SOSTDC1,0.012307476222512449,,3.65384147280662e-05,0.004748341334915748,-0.022998155970403885,0.03425742649065337,,,0.11528439401237908,-0.039069753872831764
ANXA1,-0.018410690125937868,0.011778579738563267,-0.052149360481627584,-0.004428639287756044,-0.030900186334633744,-0.02614753123127623,-0.045463030778115573,0.012011921359396887,0.004075315018881717,0.12478963486807071
WNT2B,-0.015054247255428073,-0.036234015668536665,0.01933573383905695,-0.0004719325758044071,0.1282015667154809,0.03898003272866838,0.0066093171585412825,-0.045140874839928305,0.10120931091565535,0.08583567469267454
AMH,-0.006792660850388404,-0.01701261721099844,0.06861645238350404,0.09781089542949423,0.03261389720844593,0.06891398035908405,,-0.022765542109031853,-0.028014626801626766,-0.03653660358152983
GDF10,0.16563321799757105,,-0.032062666334517986,-0.008551825179328754,-0.026104093754747173,-0.006842919740611706,0.063976689341733,-0.028732670830058253,0.02348936241524971,-0.01578716594513518
EFNB3,0.02151027781133117,0.04098010397076871,0.0798544867637343,0.08933906404616543,0.01662946722066738,-0.016895645434046022,0.02989849556200231,0.008327839262960565,0.08839649671543628,-0.04039253343612373
LTB,-0.02620266536185688,-0.029009545477425864,0.052569152760400716,0.002095876778533404,-0.013923934504987346,-0.029999072919536747,0.003134423483139322,0.07986753345407506,0.019908729078172656,-0.06545631837955454
ANGPT2,-0.005074303948966539,-0.053539261692013625,0.0007874350630727826,0.023346192847262318,0.02814001042965984,-0.013772107878177665,-0.07627382786032234,0.014906037539994851,0.021203727092306508,-0.023476410596522453
NRTN,,,,,,,,-0.028732681137768577,,
ADAM17,-0.017908289926352128,0.07155660414652086,0.03297842001166554,0.029200077913617305,0.06514719666686947,0.025454903540523485,0.0809850118932624,0.01695482562640307,-0.012377920702695003,0.04200034588440207
LRPAP1,-0.040737389769155884,0.020352870409345174,-0.011381522939502387,0.03655213396660938,0.017133932344848172,-0.011848041061979937,0.05262712896082143,0.006064914631664285,0.04035829386101881,-0.04477454066295663
NID1,0.033329190430702836,0.01564494833196048,-0.01746689926432464,0.03966880912864231,-0.022804521489916484,0.0013429438790718323,-0.1495555063651088,0.06106296464044264,-0.02366417211250986,-0.06190905934485295
MST1,-0.02362408546149181,-0.02042902330204646,-0.056604758430044276,-0.03641643172572361,-0.013927583888124219,0.019093364125888405,-0.03230679954320907,0.07272326712557196,-0.0045567020929938055,0.008783715956670978
IL13,,,-0.02015535081562901,,,-0.018929436823812037,,,,
DCN,0.07181101912907989,0.00098161691556352,-0.041482886728104316,0.03710284272597092,0.008955881454186415,-0.015397913909007606,-0.13822949204521592,0.0417574289026966,-0.10851040314574376,-0.018151279082688036
IGFL2,,,,-0.018975181197593533,,,,,-0.007475458157128089,
COL7A1,-0.0028658979690507715,0.01636869184406248,0.013589772227553388,-0.009285448116237539,0.030074351231264715,0.020923918683867886,0.004878899329435357,0.014996780561081308,-0.04511550757629098,0.07402159174322237
CALR,0.04676950060068129,0.01752701736632086,-0.04979895015378684,-0.03186752754958275,0.008557324542161997,-0.00014034567251578834,-0.05191425269514371,0.05351713170875091,-0.06377503972716919,-0.009542459493137633
PIGA,-0.004658561382638724,0.04226062400052419,-0.04057991045520575,-0.031502487645784144,0.019077449623942047,0.013096124021226474,-0.09673835544478067,0.04246827735211383,0.018975294043740164,0.019418611400590542
CD200,-0.026427347965256247,0.043194736869940235,0.06156872993146929,-0.015743691348946473,0.004792435610921068,0.001687632764039746,-0.038123053283753025,-0.01458805176751722,0.04123464296851809,-0.0664380442251758
GRP,,,,0.12374082177499189,-0.01564721266144808,0.09025695938486196,-0.05214190415039222,-0.03144289151976346,-0.020680504059232704,0.006706928647291338
CDH1,,-0.008545813379124889,-0.0627952441173358,-0.004085845980907355,,0.054341304941758775,0.02095448732430667,0.0039516807298752305,0.03985610260659561,-0.04231606443813691
LPL,-0.06711173565699202,0.06742030064743693,-0.03283901057887964,-0.037565900430848675,-0.025185213425562066,0.029922998642914762,-0.015481727484929955,0.07582734257410259,0.11200597920132495,0.08186094202879687
SEMA5A,0.04512822262925076,0.06958446616309569,-0.011548039221542282,-0.026149126242881016,0.005946351750774547,0.023966646189093336,-0.06255927489221003,0.026699037761263478,0.08811990669017462,0.04011280047808981
SEMA7A,0.03729669648920435,-0.0205020495560674,0.005040724204820579,-0.039095713786416825,-0.03067362234228043,-0.021491439269639874,-0.022616358048861373,0.017617801835607527,0.02174926023414534,-0.05949411415956224
SEMA4G,-0.017205562515049493,-0.004260046846984643,0.0069731844959679675,-0.009634841370407434,-0.0061263704792471774,0.04914135616038245,-0.02897994267358022,-0.059414081809967566,0.08815537953019453,-0.030573996437306773
SEMA3B,-0.11240287843611588,0.027524983631584374,0.0190201753853522,0.007980342226825065,0.001792135327542679,0.01574766299482629,-0.005862077915332611,3.091194292763288e-05,0.015712347152438612,-0.019830932956747257
RPH3A,-0.028983253089390523,-0.02870430461707782,0.0605828726427259,-0.004671104108287043,-0.0030509529204699524,0.03447967757360986,-0.012064266165754995,-0.017063854313972344,0.04248006790904107,-0.011550296787702197
JAG2,-0.03382066837561873,0.09102936992965237,0.005850488889259624,-0.0033902963820503064,0.004334962988647986,0.0018267465159903492,-0.03189736338242969,0.0465618483920803,0.011175394268894991,0.039587673709722486
CGN,-0.04326639992545259,0.07940156570274211,0.036044570592540515,-0.0016836145363513585,-0.011850578894588681,0.0020601577213619363,0.003989791071341456,-0.007394362904473953,0.09403994424252544,0.005147086944319408
GDF15,0.09974990318251738,0.044862637275133656,-0.002275808671242413,-0.04233061613809903,,0.0056842717756113255,0.009160016444723676,0.03436368113527779,0.017449040465897788,0.12421127937570929
SEMA4F,-0.05412168261585228,-0.005218532350119828,0.10363939773817858,0.05474533727313977,0.043241943302507815,-0.024506656066790665,0.007934546882513846,-0.04979793365246638,0.07679950085846503,0.05440266537072017
NXPH1,-0.01740283616134937,-0.02227303132943333,0.0036961546929543104,0.03343812195898838,0.01575024568253714,0.050100256207729364,0.024052121216379545,-0.025517320196461732,0.06683967851775316,0.025813825361100086
ARF1,0.007346080195490813,0.028339759875404467,0.1001744958009234,-0.0674668831549673,-0.020070533974455206,-0.03341267106903857,0.00754835026437987,0.010171162778465529,-0.04670181341996721,0.04070058712826827
DSC3,,,,,,,,,-0.017428896717732484,
EBI3,0.0360077014049871,0.060859232888294215,-0.035954395829725955,-0.008955903210873424,-0.02789487268916649,0.025372330953801456,-0.013503217233683548,-0.030095412697168616,-0.018175245067423827,0.0489141670886455
TIMP1,0.022968523672091894,0.004915857191704254,-0.036604783831736695,-0.04759020619878549,-0.007910227089439077,0.08615214024066221,-0.10049721935192403,0.056738368047705136,-0.0840828769855537,0.03161803240946413
SEMA3C,0.021872439933896287,0.019893369066710333,0.008750504105023215,0.005380754540097701,-0.010686305572737476,-0.030015291800177354,0.013984359460720354,-0.01866694031604331,0.03609169831836748,0.021438568490916507
GNRH2,,,,,,,,,0.07012156210888772,
GAS6,0.016235500641659135,0.02696745767095778,0.06624010090989044,0.012155835962594353,-0.022299058088194473,-0.04384452032956516,0.014586778538645517,0.10388977857204286,0.004485858083962727,-0.04529386248987994
MEPE,0.02979357408709771,-0.005674373946414523,0.05804690638436178,0.08570569279234388,-0.025142803490415293,-0.02990191276006677,0.045536980176758265,,-0.024083979081069164,-0.09807162400068249
SERPINE1,-0.06069889822304614,-0.09151267376315089,0.0465303595003595,-0.02905061938051018,0.0030936665125326007,-0.012974223096988553,-0.009689447627154742,0.056379110492041404,-0.12615248884795074,0.07475929719420916
RSPO2,0.03973233889727009,0.007400824419489788,0.11434299073614701,0.07007441610616942,0.008604796551544017,-0.024380732647986434,,0.003956886993376097,-0.02644895603494509,0.019527494449567848
SHBG,0.10987011187952031,0.017010051235372213,0.013319108040283056,0.020811893711999655,0.07068776564243293,-0.01300685669598959,-0.033276120433093345,-0.038041091249888026,0.03376388894305892,-0.03529709961611747
LGALS3BP,-0.109182068755822,0.048567819176054974,-0.09132062717265389,-0.004224746610300939,-0.026998249570932175,0.04178186217433138,0.024300803175040207,-0.0015382322881504918,-0.029079523507545325,0.008280146223409232
LAMB1,-0.006135944072004725,-0.029005207958177986,0.007922285557511463,-0.0046460535791228155,0.04086092214604275,0.031546010882463754,-0.09124307854105217,0.053423473751796846,-0.05660739398706121,-0.028437396066883433
SPTBN2,-0.0002002686384742128,0.04584165709577731,0.07040256587246946,0.019214061681541276,0.006995580645333867,0.0012268222590297508,-0.015679673054937084,0.026450113906585387,0.03126863689589854,-0.059162326672748414
COL1A2,-0.017483374763796994,-0.013245411924854554,-0.011572674174444214,0.03286918292709716,-0.012567341756000617,0.031241403132534276,-0.0559247506841915,0.11086401809529713,-0.10929699477703286,-0.022301931463635676
DEFB1,,,,-0.016905768927836393,,,,,-0.03732475544577455,-0.02427451726292496
CEACAM16,,,,,,0.04884743341744649,,,,
SCT,,,,-0.015538484972079844,,,,,,
WNT11,,-0.01869992699932665,-0.019637643018633487,,0.01657176023658584,,,,-0.005357512948035229,0.02502560318805359
LGALS1,0.10457334485977811,-0.03599067177687999,-0.06014822836732121,-0.06628382329934726,0.01722653914214016,0.032198316698809404,-0.0442383794309446,0.01843150126028175,-0.07591161707133187,0.019178610245236694
BCAN,-0.006729730261798982,0.03878548719647998,-0.05828774619195051,0.0449444877601794,0.007557614302763299,0.05304414969166662,0.11008608416287319,-0.008264497686286952,0.12448555292519446,0.0756270677420926
ANOS1,-0.03752744799452379,0.05088105734679409,-0.019509551754932842,0.011231199232259938,-0.004901240520456992,0.026221281704677853,-0.0410867735301787,0.012779254536162797,0.08183068532221856,-0.003783585293368578
EDA,-0.03329847036529719,-0.025686150513217234,-0.02348001021751809,0.032792989829177825,-0.026163281687123476,-0.0043813108921722365,-0.04621003355892221,0.04354673594506551,0.0492264710134797,0.04212115033775865
FGF22,0.018624066934957658,,0.06869059201051893,,-0.013818737912614395,0.06224719726110587,,0.15294218851652291,-0.008360694508739804,0.08265833647220427
SHANK1,,-0.02254668074869824,0.07358153822021318,0.02620435355585696,-0.017299809798087696,-0.018194405830087877,,,0.1197957387600019,-0.01611126835121929
RAET1G,,,,,,,,,0.057437891358439866,-0.020070246016588845
TGFB1,0.14843241831399268,0.06809867996366276,0.048014679228934466,-0.037020212692530655,0.015874898291198935,0.052033430594204406,-0.06082041931553094,0.033104110385339586,-0.004324259651595928,0.05120892040595409
MSTN,0.22331750250804158,-0.006260326358546263,-0.01810126987041796,0.024647237905428866,-0.023608174708445926,0.005727383718354059,-0.009032285249070618,0.05710629568680886,0.1421084891736929,0.08549472007223943
