,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
GNRH1,0.06061926835387168,0.009832390444082607,0.030893151340658703,-0.008011152507492793,-0.007841386164770797,0.03128380878706275,0.059622392807399116,0.08811128346259724,-0.018838873268012025,-0.025134675478483803,0.02856908168917274,-0.037795795439576736,0.05348373232167667,-0.007363509554095717,0.017065024942002002,-0.02103607191848263,0.017502143846722714,-0.0275953953947122,
FGF8,,,,,,,-0.03974062863703224,,,,,,,,0.013396278759903305,0.0010961838428045407,,0.05493532469422348,
RIMS1,0.04318768179892791,0.01992128151244708,0.007439494388611693,-0.0005442836776983391,-0.004817507703787524,0.0203685307759925,-0.0791041050413502,-0.02418851818746195,0.016127587679546408,-0.031161434457816724,-0.026997207104908272,,0.08808056043719475,-0.027140705712524124,0.056500512608753155,0.06961072154185939,0.057284582691763106,-0.011465169311089672,0.04897518067271318
FGF14,0.0250978162358045,0.08121183149758066,0.021194828539190736,0.1366879551927921,-0.020185440163938303,0.06121698904220732,-0.014802228948911105,0.05586479653662133,0.009700819939485556,-0.01892461292426875,-0.03503530526725455,0.06546057836401857,0.014182538911092857,-0.017827151071646338,0.09290938567661092,0.14088355078924847,-0.005874472432309296,-0.00390031708149829,0.03270605030694056
IGF1,0.00028400504897153824,-0.008406415352606073,-0.01710824530045053,0.05522417169477128,-0.0037048748886304213,-0.0240766438772532,-0.06189445756488023,-0.021316760996490377,-0.020123181296583147,-0.02168172523564757,0.1223512431629302,0.02338132319533521,-0.051786802365638186,-0.012584294913024596,0.027412119512752523,0.11689850187736335,0.02024387982282493,-0.01611725504048519,-0.05076366434641378
TNFSF10,-0.0159893116507389,0.05915937170351488,-0.02585706169780299,0.04597233898514627,0.012485870792035912,0.033332592214578585,-0.01510921800635784,0.060309403296422454,0.023827222951854757,0.03395461207170446,0.024484328108624526,0.09475891376477577,-0.05397162910528993,0.06475819896467472,0.014075158290803132,0.10433872955937687,-0.00489417134977918,-0.07578593653590494,0.11686898812219788
GDF5,0.08699920977793314,-0.03861384614816179,,,,-0.02706563202380603,-0.00254209069983419,0.04961020889820256,,-0.018156039324760197,-0.022907613369070053,,,-0.04067679001703336,0.044954169250533846,0.04981869407005363,-0.0024282320010700826,-0.04842128676300108,
CHAD,,,,0.05945523833944844,,0.04149852194569258,-0.05193299578053546,,,0.021919717826401994,,,,,0.11565675592728072,0.13414589469854873,-0.03157209589221097,-0.001696373709063855,0.14627356888089324
RGMA,0.03788801535627532,-0.027235606469331385,0.011371872422136449,0.08464484615150075,0.00686154191927789,0.22893967785851,0.2239143572981536,0.03590057203719404,-0.016123145220675435,-0.006612590149249496,0.04987069062409468,0.09211445202792701,-0.01553204424561439,0.05907580398746897,0.11621868898631277,0.23045500442933892,0.02148284792131453,0.027198297964932023,0.05853596427057953
CLEC3A,,,,,,,,,,-0.011517137937864517,,,,,,,,,
WNT16,0.050435726656332155,0.0035059011100392343,-0.015594991085757263,0.03076212371042633,0.08130748589969174,-0.032429000347373685,0.009347243646814203,0.04601673594830067,0.0440450442028797,0.02026845860343446,,,,,,,-0.0055617062329939935,-0.03495095512401668,
CX3CL1,0.03306794379639721,0.04323385580731115,0.0194488198769889,0.1269030304144786,0.041540559256273715,-0.05012294157625866,-0.028137592013514023,0.0002566387823054624,0.021556677380506418,-0.010207457723887368,0.020655033040522294,-0.003835589573370381,0.1621587615776797,0.07912650326827193,0.046847420372217084,0.07209231926062949,-0.011185928510240067,-0.06510811813693164,-0.1113313235481873
FGF1,0.01949534939070435,0.0326529562845996,-0.03726757257910315,0.14362694042161928,0.06114278976244419,0.07759232247981059,-0.053263757212487856,0.07370607235562959,0.023285725669293465,-0.005930973291920805,0.058806022739244894,-0.06159987850106518,-0.0020816246524652015,-0.014994051753517796,0.16932093918295002,0.1863489069107701,0.007866736756225295,0.025889337902821,0.0685235728730313
ALOX5AP,0.030256106310413776,-0.016132904711102593,-0.06054829974106285,-0.04561484397699205,0.007647068947223923,-0.180196701890774,0.09932203860606824,0.028008021286631556,0.009475089157541874,-0.012813260598855604,0.08804772832364516,3.829142793236544e-05,-0.0009337173643803667,-0.01803087845650098,-0.11883886398859633,-0.24544316493301052,-0.005999428018090723,-0.06840946550112396,0.1117134028735186
IL1RN,-0.02201983668282829,-0.037891247716824394,-0.033597249879357007,-0.014927721988786929,-0.0494236335200828,-0.1805004116048862,0.013095325428792088,-0.012273688792602485,-0.048042470485943144,,0.031164769149736267,-0.023756721967930904,-0.018905686246101987,0.015390544639548727,-0.06245981488599838,-0.09901634929975282,,-0.004666473593250567,0.049896634826974845
PCSK9,,,,,,,,,,,,,,,-0.01828718482562831,0.03068085880809518,,-0.03392536179584592,
NPW,,,,-0.07422720252756555,0.09855932520568013,-0.01721607649606059,-0.0027571088646791745,,0.03452787159018197,,-0.027401347993203876,-0.039648125684475156,-0.04041372501378262,-0.04395922707386272,-0.10183664201218892,-0.04008808531530352,0.07904037592161468,-0.07730985429643163,
CXCL9,-0.043900860067267476,0.024423925177081255,-0.024707043445179957,,0.03250032743001385,0.011417928649582928,,0.08836675728194483,0.026091126913136368,0.043757251937145684,,,0.04243504613099973,-0.008146336268171564,,,-0.04705991070896461,,
ANGPTL4,0.03296458556022186,-0.13083707405150738,-0.005143520492072639,-0.22671927730632138,-0.0225819256973975,-0.24032742351977304,0.019032511564460577,-0.028638199751758714,-0.05133796785011971,-0.03966931376590099,-0.0628123699062185,-0.05386111932592834,-0.15174430895291793,-0.005155720293096935,-0.24603021416968487,-0.315726159057433,-0.03108091199626467,-0.08849981461637824,-0.05357829260839243
UCN2,,,,-0.041193058049499874,0.0872524741391737,,,-0.013006019722163857,-0.027825739370626,,,-0.02379300950874575,,,-0.028344114310582744,-0.012950942045004783,,-0.03833549008456892,
OBP2A,,,,,,,,,,,,0.10184770928918954,,,,,,,
COL4A3,,0.03002062290264083,0.026468537277931983,0.019563448078158546,0.03691405598170586,0.17617965307208713,,,0.02692166745888991,-0.004068106178922036,-0.00874634810527761,,,,,-0.02991359582432026,0.027572788606593738,-0.0038231918407677632,
NRG3,0.05547967099685178,-0.002464748922690774,-0.006048453820370967,0.04478835102259258,0.026103897117915987,-0.008881835229472054,-0.08357577233963967,-0.030463963038032078,0.0612321813901265,-0.01581091957579788,-0.01129675648663959,,-0.06333847557276262,-0.02550297783039319,0.07577684424270603,0.0950906243585919,0.13036945032555483,0.01458589125295403,0.005465984251359375
IL23A,,0.01962473865854416,0.010480023579887195,0.05349971163172401,0.010059604128024502,-0.07057574398863659,,-0.015910790481398984,,,0.017330590555515224,-0.05246713612626841,0.01745131403240103,,-0.024440175712583535,0.12043063340196891,,,
COLQ,0.008326653564073997,0.03478185008521122,0.02246190153947917,0.012824690549444101,-0.03301991745281203,0.006331248797211619,0.2215806560821795,0.1738186967404635,-0.022441680238499413,-0.033786940826704887,0.03777625622588373,-0.021946924381410608,-0.02935421417951242,-0.018320693340041348,0.1287221124961142,0.26482732044553603,-0.0009976743573723587,0.035682865034844365,
SCGB1A1,,,-0.015825168550379347,,,,,,,,,,,,,0.054691017080131014,,0.055070492372390485,
TNFSF12,0.02007104553589175,0.05572065766860177,0.0011606439224417107,0.09367934967877642,-0.01189612290863038,0.11555169684001891,0.04232208781641858,0.07145438634687928,-0.03613263405555661,0.009682029061654789,0.05548189499423779,-0.06269869582346278,-0.008012255781577236,0.009304563362587807,0.020604672882586144,-0.005280835604469031,0.030034227105147762,0.019341686254311326,0.032792487760354934
DKK2,,-0.04322037402246845,-0.018570619881590488,,-0.0195821830116878,-0.005177469086728738,-0.048802770192276475,-0.02316292043644379,-0.008170068120751956,-0.012493284944514094,,,,-0.04774598955846448,0.003832518227771735,,,-0.045180608884011535,0.050820196752623975
FYN,0.023796123358384727,0.12273427326469552,0.06225578291191527,0.2762642637704939,0.051149100371188784,0.13258609873813093,0.26850018778874885,0.024735796195381986,0.03369597264070643,-0.009184878858351442,0.10026106464594728,0.02580960848295225,0.0486253294061792,0.005181818210437142,0.2633855227038935,0.38011386897936034,0.017777274923249944,0.18910762670569675,-0.010920346899529327
ACE,0.013281695805522195,-0.021280715761961153,-0.037154760398317846,0.05485006905635883,-0.005372559988407043,0.08288533011940713,0.13621888014293887,0.022133677019717638,0.027556413392796825,0.07093436142142424,0.01480347917627737,0.11204570783157489,0.08863169395681772,0.07322096755652817,0.1711056436326274,0.21106057783640392,0.0005901035725527022,0.01296541312889224,
IL18,0.003300237869762337,-0.00039246029015731394,-0.06001633277654258,0.1314593555122417,0.04298377688701128,0.015203668311880913,0.10117613742407004,0.054969611931778024,0.040946981092209934,0.03654768041619064,0.03777330493621297,0.031815166080913226,0.0056817308639691266,0.036989246735322584,0.1887045203567703,0.16814786965370726,0.02594253374558325,-0.040506796565460974,0.0697401261924336
PPBP,,,,,,-0.0420399968373818,,,,,,,,,-0.06536074788454067,-0.06380991935000473,0.042270072433864915,,
CCL27,-0.025064074649165692,0.07572821851282915,,0.016333031261994882,-0.01972981717044154,-0.030997823808741477,,0.040668740782729945,0.02631377303407817,-0.01286988097513839,0.06423153557739493,0.13265540006556495,0.00268273905270477,-0.05906109966328371,0.00978896312539133,0.09609663691543331,-0.04959009491293453,0.08157301614968006,
SERPING1,0.009570448570606101,-0.07171271803546862,-0.081162901372042,-0.01906302090590409,-0.03042588659109425,-0.20667208500584536,-0.0723968379629829,0.05017704304082422,0.09682747290042279,-0.04635787507163073,0.03573283306723062,0.051068755579156876,-0.008160798690511591,-0.06784988599257706,-0.09832439861430955,-0.12226373416340103,0.027494618241618387,-0.021373165858839936,0.08215645330161182
AZGP1,0.01809754107087177,-0.0023385974502471455,0.1469276136447933,0.0578296265956512,-0.026691098797585112,0.2735924570272932,0.218296158193745,-0.013176929175839064,0.01069836499186722,-0.024832518218980255,-0.010350750662496171,0.04070458749087538,,-0.02328573103131569,0.0869611204675054,-0.05162012063571986,-0.021052302977747035,-0.1508214684118626,-0.011790035776632436
INHA,0.006850950115714355,0.0076553637406207905,-0.010730951170345141,0.04386689460142067,0.0573240650708999,0.06272144344326719,-0.028569483399305103,-0.031186036831560404,0.023205712513894583,-0.01982856878453756,-0.043192633805919985,0.1817251821220961,-0.11078779153129946,-0.004942563341791368,0.05750197820971434,0.05813270707162386,0.011269287858722724,-0.030655562726040496,
SEMA3G,0.022516579137921655,0.07769526308267845,0.04986507851598135,,0.03087729322594195,0.022209148675507343,0.05187084668394675,-0.02500971898728923,0.08317649232771705,0.06160410547541879,-0.01610016419458856,-0.055062713678579185,-0.031383657603335266,-0.04037136232033479,,,0.09068187916899395,-0.003595386145466259,
OXT,,,,,,,,,,,,,,,,,,-0.0328693395655543,
COL6A1,0.05418613550816065,-0.08118900915870533,-0.011107808570603278,-0.2243710254811987,-0.028321803753483817,-0.09979084152064592,0.21805777189209888,0.04381006571034719,-0.079377572140988,-0.008506777592241128,-0.029588582109869453,0.06338526206820556,-0.03176844326724475,0.0468458354009266,-0.17395845198573606,-0.30803946578238983,0.01905071926817733,-0.14604526446293017,0.08325073603843314
FGF17,,0.0026697204921152795,-0.017354773001419275,0.0356028988785945,0.004154239635700632,0.024257221424126382,-0.02607280886029304,0.020475833347705755,0.030251720097097253,0.02124475369623077,-0.03257276372105389,,,,0.00962967805870156,0.09154304928783334,,-0.0094721764706416,
TNFSF8,-0.027212111445166488,,-0.015361518902444554,,-0.024617022158038113,-0.009519726916238359,,0.1110697720552606,0.05260817806397433,,,-0.05472648778867377,,,-0.06371441272148423,0.04236789916489106,-0.02218646176483847,-0.03495095973718657,
FGF20,0.018310697097112888,-0.04077259201610809,0.018953589405418296,,0.01973926676014124,0.02505203390575655,0.03747868758234431,-0.019770614504731526,0.04927812940271584,-0.025827857013902177,-0.01805943077400232,,0.06092311657175327,0.0316302044901104,0.04745477475063963,0.14276870543079206,0.00033118065685611197,-0.01972143741183958,
ICAM3,-0.0468218532217297,0.03598157250649516,0.0014247212115189364,0.02242398419212412,0.03137895861287981,0.03492782157653785,0.08902632988256158,0.026123094082328692,-0.022207099330404285,0.03150450400280757,0.020932046154593657,0.02190368144434198,0.11381493737585947,-0.020810063683087868,0.07765615858970773,0.15982016462014934,-0.033545932654804135,0.015774927163228435,-0.0383066934332803
LAMA4,0.038399045935714714,0.036189714727371584,0.025317563481872387,0.09872078362866978,-0.03348967444386073,0.020914404465903428,0.13236663960742093,0.03801494290969534,-0.033263787191345755,0.001324037786632437,0.020479683545726685,0.09108402687672465,0.02816311744280702,0.018686754829816115,0.010055412565484223,-0.012183245021763782,-0.02556191731371327,-0.0865856403503804,0.14907403224742605
DLL4,0.03642747788657479,-0.002138899965833007,-0.037686389852114976,-0.0026066661014498274,-0.01119122594546007,0.08435583167661709,0.10782702383294183,-0.01788608909835376,0.014804279629247505,-0.01802147945251979,0.020411561059352337,0.13977820233716606,0.051403264580978644,0.01668539239680316,0.008007926321417067,0.13513098347087876,-0.039903179594972076,0.03822659235805545,-0.013615862022621456
SEMA3A,0.037166508354409454,-0.006178904141966874,0.04062726548025002,0.04640539779515109,-0.021722395396676676,-0.054217359798643436,0.041580012549513545,-0.02858794824624125,-0.00805190104260202,-0.009890400080053688,0.030660990520006568,0.047890141619054985,,,0.010468867785153302,0.0344546879681238,-0.009296612001534706,0.02840197223838414,-0.07054104935232826
RLN2,,,0.022832354823566332,-0.02328907134551545,-0.024843320055515285,-0.0030877517106675696,-0.009827167227625565,0.1790865482333053,-0.023205349750185615,-0.043344651852922536,0.09434542662979722,0.14899200151775788,,,0.010492206570698992,,0.045329742836656556,0.03009456987544772,
C5,-0.004669119640234037,-0.026725832374880396,-0.02235645157334326,0.014604432753004512,0.04730871660676514,0.057153838972524525,0.13284143038738153,0.056139772163792775,0.03465969640104116,0.00769675569256887,0.06764977626610903,0.06549185266086426,-0.07305488349407503,0.06955581309901306,0.06888897637884872,0.06651282732163989,-0.0015330732085520585,-0.05109783252278986,-0.04465938936014874
COMP,,,,,,,,,,,,,,,,,0.07293052722748603,,
EDN2,,-0.030920572537677573,,,,-0.01656039104264154,,-0.016775094877990178,-0.028179027673540583,,-0.015713860118313577,,,,,,,,
C1QA,-0.008071236764464852,0.021954211259724174,-0.013613406150071934,0.12900617791123772,-0.032331416518171945,0.07705971828939347,0.1364017056928985,0.03259497438037269,0.029598515381960788,0.022948911809049722,0.06034390975471594,0.06371706509067046,0.11270115076731918,-0.03638569182592002,-0.059532835675356895,-0.008863720505069013,0.07952527057456514,-0.14207104919467314,0.035102725128796065
UTS2B,-0.023076435519724436,0.043845815962282944,-0.01876603798653429,,-0.024843319912787556,-0.04839182386809801,0.014591964984714647,,0.03556741414389916,-0.011859840335475895,,,0.07285427841388326,,,,,,
COL9A3,0.0731884833731287,0.10150392464937223,0.020916354343450714,0.19194612842444914,0.05419654858227903,0.16239611669004864,0.3085983320710212,0.05680873319389375,-0.06098152556090513,-0.0092750309664121,0.059668512007227247,0.036587968703022083,0.11942084440032329,0.008766221998673038,0.09336247477231449,0.23761709209106432,0.013351351204498435,-0.03901999012831965,-0.0007694744849450327
DLK1,,,,,-0.026836716122420445,-0.0424437651121823,0.0019328670913054233,,0.0036884660004355006,,,0.0586101457971979,,,,,,,
HGF,0.09518465200779043,0.054385816003312354,-0.03403023239057346,0.13907632944390602,0.00829142098432898,0.04047160482805701,0.010911654629829869,-0.005060856339685006,0.04613335660969518,-0.023633002462700455,-0.017018672617663128,-0.006147244498877724,0.046976061075757934,-0.022805352512275265,0.015841360514282192,0.019960724471540577,0.07848334365880166,0.04789506994831784,0.0008975129065211763
P4HB,0.0032886592045752324,-0.09413698230486531,0.013349507045591492,-0.22289095660768043,-0.0037282344751323423,-0.15105207477850838,0.26964727709805164,0.01624731786005124,-0.07721604083460493,0.005141857311654986,-0.06481473454613165,0.025213950986650267,0.05926449216251951,-0.009804101671137166,-0.2556808608164925,-0.3392771362143668,-0.0855869708908132,-0.1767521002261001,0.12001157361885383
ADCYAP1,0.028408849946664795,-0.004239967273796383,-0.023312673604621015,0.09959333668556296,-0.02489521724253655,-0.027835311424793764,-0.03810974858925434,-0.026122064060942845,-0.0015018240429455535,0.05705999983071671,-0.014765641403167605,,-0.011630002758371035,-0.0257943398601565,-0.023754862098699328,0.05890486040011713,0.05274905484253236,0.049801228946101096,
GREM1,0.03650808374410815,-0.0031327049320629663,-0.03715842887646561,,-0.02147241694016655,-0.0024303381019177995,0.11016111695164729,-0.037693355615832695,0.008954099780411076,-0.014613382533846982,-0.05961716533755264,-0.06937548394334946,-0.001579539729869494,0.03732621297213533,-0.03410743362118647,-0.016643599442222008,0.021117140360957274,0.0404893518745457,0.1272226797359479
EGF,0.0170181191641899,-0.05442894817627465,0.04426646318728075,,0.031933897091728475,-0.05769171797487968,0.12490101574011866,0.13635569960926727,-0.018743279092578273,0.02842999690080577,0.022173663389573602,-0.05799063740970353,-0.007049279581251127,-0.018336361843324413,0.041864381252263945,-0.012744055422629338,0.027728009487684568,0.10496371670774927,
VEGFB,-0.07753330266443377,-0.08961834022483273,-0.082701161663991,-0.09537227789183018,-0.020752457572009157,0.03599951084735878,0.11590292622121555,0.03893605102966482,-0.03747505914773181,-0.02065353225917353,-0.00605151618344481,0.07483958627463927,-0.11790273117278416,0.03152741010969722,-0.14596246359687703,-0.12551501730898218,0.00954292273223808,-0.02716225113829554,0.04780955773773275
FARP2,-0.0017951592891797905,0.052856416262394415,-0.00999525592614499,0.09581061609658563,0.01580666764949171,0.03371527220251634,0.18075576406134963,0.0165660109240455,0.020043241299407263,-0.01858673576423001,0.048213421471376916,-0.008354944460748796,0.009389893607110601,0.05090911064685576,0.10947491344579016,0.2141703064654135,-0.030362787172658553,0.010941975211829338,0.044146696287034964
BMP3,,,,,,,0.05994123295957365,,,0.022644712386470322,,,,,,,,,
IHH,,,,,,,,,,-0.004662041551578071,,,,,0.008769933535773591,0.0536975802405958,,0.02842517622961223,
LAMA2,9.18645010813047e-05,0.028231949148169008,-0.014282008274358543,0.04268219036176974,-0.017166244977988413,0.022910983926913275,0.1657535041865421,0.04317071746339929,-0.061724077981228184,0.011734622434817743,0.0031032199673853584,0.0886539870091712,-0.00032547748475465895,0.08837138129020278,0.09534312038125765,0.08259750102372336,0.02063495979294308,-0.06698958739687261,0.10579212430826973
SERPINC1,,,,,,,,,0.005681639965035412,,,,,,,0.055628616726616065,,-0.03739802377673856,
NRG1,,-0.057385756251423496,-0.02215179957724808,0.009471936141950481,0.050112577612926056,-0.06259404140804309,-0.0002829913367300672,-0.02703330401878685,0.02077907235289023,-0.03839871986568203,0.04007555070415966,0.019849327683542865,0.04205781927532037,-0.040391901663970824,0.06328058235098344,-0.05324000135889062,,-0.07717328330614705,
SPINK1,,-0.06129270041627282,,-0.1427003214844011,0.0008673110445044856,-0.07174105899033262,,,,,-0.023599336552845393,,,0.012306398265277196,-0.07104528071001073,-0.12575683682172778,,-0.01791622547637788,
EFEMP2,0.05004871294770366,0.0034191672693896333,-0.06016842947707743,-0.025021397824886774,0.0028307156586321273,-0.005542004423380171,0.1724046454010985,0.03402613248887969,-0.01935204631362001,-0.021654021408595285,-0.01310994414574607,-0.03504064055596572,0.05712568900420201,0.01786236702354847,-0.14879635593548707,-0.16170984761648255,-0.01755263324682997,-0.08939354257837841,0.037075875329583244
SELPLG,0.046937321315643814,0.0424496401985637,-0.01483938022580079,0.10751900027025861,0.02098483019011971,0.03353368707078308,0.00017100210053300736,0.038319652541924806,0.06970252793151359,-0.023560701510872056,0.016242171803437837,0.09656444803421595,0.05636361853991478,0.03566027505153296,0.11984057448507568,0.11235685310480345,0.02681163449535981,0.01353757041076661,0.07219948827050823
GDF6,,-0.011960561212853497,,-0.027197327441606377,-0.02783076303597219,,0.039218381004097996,0.05648588032161591,,,,,,,0.04796760772797057,0.007240082040234046,,0.049464411981909887,
HLA-E,-0.003125408653884091,-0.019908617266312875,-0.08114650788752684,0.10233733163260914,-0.0009956532405285096,-0.04723608024864439,0.08361226897319281,0.06267757717478939,0.03273289021583677,-0.023808021516955265,-0.031042812016568614,0.03782544674130673,0.017718210675820505,-0.023154590828017556,-0.11580411836598484,-0.13602841425676263,-0.018830568045858812,-0.07299093168618723,0.04142940334721488
PTN,0.007736041746197761,0.17757939720546836,0.10159898103500327,0.23414589576397818,-0.02293348682224485,0.27359352814191673,0.3376709515684095,0.07535246425631523,-0.0844614464500169,0.02396649067184981,0.026602327291986874,0.031232855806481167,0.11490625617602583,0.08421967201853912,0.018692647882300194,-0.004587687405006626,0.06558173099367873,-0.03949108534555692,0.13847607572195017
CD274,0.02182124330484868,-0.027287282647184514,-0.029972688603556688,-0.01095117925267172,0.04516048361108993,-0.10561047789139351,-0.012937387855690395,0.08679685005407911,-0.004194801402459138,0.015472644172755335,0.016312279691697705,0.020817394275740003,0.014090395275808222,0.05197745326330402,0.05279514527340794,-0.04431401266420455,0.03282222438060527,0.04488916120622284,-0.03284564924989337
FGF10,,,,,,,,,,-0.01632689950368262,,-0.05360063707243467,,,,,,,
CD14,0.016855857736232993,-0.060748564009311494,-0.05591783005260523,0.13791101144800244,-0.017858445705854164,-0.08210102154058545,0.15703362752773947,0.040184098899921535,0.04886308047763907,0.04262321058010697,0.015310915668764333,-0.0035520254506985023,0.07162731917946687,-0.054110995023112125,-0.059991844864530075,-0.05961536615695962,0.0714808322224649,-0.17294859206509725,0.044115705871629794
SFTPD,,-0.015191918635052223,-0.02617787140973458,,,0.023752700814828255,-0.04252581007531244,,0.04190052537410371,0.014365070362393467,-0.021917871012201554,-0.010066372762202357,0.07877317865819132,-0.005533396118170739,0.11872505169061302,0.09833308101117387,0.008574759059734177,0.05203918318881448,0.0468920489940686
SLIT1,-0.023426695030209065,0.08429194632935011,0.1188070070152224,0.2357282296323745,-0.02449394117412502,0.1320950521322686,0.12724984454965957,0.017847531920392536,0.020191705790611397,-0.03279885082685967,0.0619746219878544,-0.024400365240917907,0.05478015134862501,0.08378650768903238,0.015406892094521831,0.06728852845045141,-0.05006615712294643,0.03390121881998683,0.09216203609789557
LPA,,,,,,,-0.03608548612875612,,,,,,,,,,,,
CNTF,0.035283310349224085,,,,0.009643778221647754,0.051874781122746065,,0.007172047004617034,-0.018293591798202415,-0.014613381270846803,-0.027401348120247828,,,,,,-0.02265874505816454,-0.03833549008456892,
BST1,0.005981185816276558,0.008601354707356547,-0.01858817932041454,0.05987028426835173,-0.00025889053108944907,0.0024519438362195487,0.03446855675956128,0.029755488506931493,0.01509160344473872,0.035264921249850284,0.040008509329192664,-0.10736859832317029,-0.024603223395954367,-0.019926826802735036,0.06257401948025895,0.11102865619390286,0.014734228048003624,-0.052948244501437425,-0.045571164009811614
AGTRAP,-0.024458012338720136,0.028922102699230564,0.0029001750251855325,-0.006397982531859138,-0.013712802684167346,0.0027068019022231378,0.1512084266866899,0.02404280549558419,0.0007950934638556506,-0.013334236818902428,0.05586733923208131,0.037913627420475014,0.05476149817414383,0.04246435877509105,-0.005459748122252802,-0.03859947194395964,-0.01397027814234981,-0.08166279670671024,0.011512593937463025
LAMC1,0.07779104060212347,0.008823789436326107,0.03425881964452308,-0.03498843850086155,-0.005824341902939099,-0.015000577826097863,0.166356777296114,0.04915380151040906,-0.02660251503365337,0.05312358367984045,-0.04792697945579886,0.029149966081967186,0.010431405751446951,0.020840595953036212,-0.10028124781221483,-0.1744678578891468,0.04527798682391332,-0.12446917676281166,0.014400244091483771
COL6A3,0.029183959806740593,-0.07963743627431721,-0.024096312389643458,-0.04855086293868012,-0.042320878440685744,0.012179999950742966,0.12273497826432377,-0.044911321731941706,-0.015180348804525108,0.013560962145124943,-0.0036366017022701736,0.08069488984599828,-0.0745215345251337,-0.008754507427955001,-0.039260474877962644,-0.12288189287808007,0.011373359802549223,-0.06127173213145562,0.04837041692999299
FN1,0.024992022592083996,-0.037647227020403524,-0.0340115464163693,-0.24842272046180766,-0.06456505627825347,-0.10839675203285341,0.20218553419526059,0.015811709867478558,-0.06761485790915256,0.03166835367078629,0.024564589220017433,0.04546331743173878,0.01635969888361515,0.08323939296899174,-0.18960704527431835,-0.28098598617380915,-0.07991836535312602,-0.10576641460885654,-0.007970069453386963
MIF,0.05164069273884104,-0.10471098966095664,0.0101392563580339,-0.19305988334873161,0.01616012683927599,-0.08726618932845899,0.13925872706391274,-0.0315002587175149,0.021347225555060155,0.05915756468374525,-0.07825378550984904,-0.059801428541947484,-0.09566157730164197,0.03243647977207337,-0.047176828361515356,-0.15077800605079159,0.06754042252460564,0.011678080239422624,0.061793728694760415
JAG1,0.012515730800763729,0.07747972999474616,0.017688275500288158,0.007896310098151539,-0.019601692011953633,0.033519919177359546,0.18278377112557673,0.04656871645050999,-0.03605995922885398,-0.04838804682566976,0.07299740174464785,-0.04573104265640152,0.04007182762796315,0.044178298277501075,-0.008887583399703154,-0.01766005808207074,0.010671912281567794,-0.05296106721611022,-0.02853820681037613
NID2,-0.004683606657584805,-0.025334295960866653,0.09915994699077281,0.10463862653988013,0.006066897614031373,0.056581987328596275,0.31974070945600214,0.032928757938977045,-0.03569877498609107,0.017167853405017183,-0.03791313534590418,0.09480430892508154,-0.04678837427077061,-0.0017042380832518519,0.0909848445439517,0.08935734492856985,-0.03418627774663231,-0.045100759196614056,0.035348846784983734
EFNB1,0.0788700386065743,0.004957255731321422,0.06430577018792837,0.06588448090089302,0.03096847288981098,0.03495375379683644,0.19633974126680898,0.025955645866342966,-0.008924109626120459,0.0044040116129884085,0.02354581191140351,0.023566817497076013,0.036681469431465365,0.04895340251749363,0.011891909843438745,0.02011911329881042,0.015156299962302762,0.06027599227287074,0.05910061533411663
COL4A2,0.03485062724535065,0.02669467853065022,-0.022200893597697256,0.02044440286528983,-0.015061993646659916,0.09410618146046158,0.1761974484310353,0.030044228801113317,-0.056907454880485604,-0.020092344198924555,0.05102509861600285,0.04097051217657346,0.053128772452366246,0.05536662206096821,0.038115891286805405,-0.05182741035633784,-0.0013975892131769788,-0.058119296561782406,-0.0048292359948588935
SPP1,0.02796844262035093,-0.12094444604374258,-0.023916574173396734,0.15040232743369053,-0.033691091223944286,-0.27487028289451154,0.2694471156939563,0.041605185028965784,-0.05506561747230832,-0.02523699080899228,0.03540912618848425,-0.06143849358843324,-0.12184363595580434,-0.11560321895920432,-0.24182849478300894,-0.3592388824303887,0.15061682866347556,-0.20349145754771533,-0.00863768599404092
PODXL2,0.04007151313823933,-0.045435373593818405,-0.007589151983390437,0.11231905427755214,-0.031201714637121993,0.08764624220004444,0.11005107402507198,0.030910603178989183,-0.014477593331701831,0.006113935225619138,0.04041306759835671,0.010835416145533046,0.014497477652371485,0.014230716689867844,0.1315226186945457,0.14099555879476178,-0.005240247127202511,0.15797029764738701,0.1002743029810542
IFNE,,,,,,,,,,-0.01632689822980029,,,,,,,,,
FGF9,-0.02721211579686101,0.05479516257560278,0.0438273725429096,-0.025435308653595307,0.033043571817113065,0.010547683731533185,-0.017574389999543364,-0.03828151655862403,0.05536348556710917,-0.02670899858206846,-0.001991855392009586,,,,0.11169591752758204,0.18858409125151562,,0.08681270533012715,
ITIH2,-0.0464649735091565,0.043308567069133413,,,0.018278500306291877,-0.04613693438114311,-0.024085960826173147,-0.016057803957884188,,-0.022680383631290574,-0.019548523767285803,,0.09787408514344426,-0.04572346633885354,0.11604390525554854,0.14645667369475057,-0.01951857402531822,-0.03363131025438152,-0.03211814106899304
