,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL1,0.038868852660927176,0.00946617142612025,-0.031925588213091445,0.04220445830948124,-0.017783914856592052,,-0.04807482986920287,-0.011428185020748327,-0.028226014435496112,-0.04024496151635194,-0.03406245916564414,0.07214222511265769,0.014398106232536683,-0.03174263411825559,-0.0011704158257868956,0.07670994380186924,-0.09112542872821104,-0.03341411437466872
VCAN,0.03450585794756605,-0.046040168262811015,0.10631147499306728,-0.011853593235518923,-0.13938653121710629,-0.1297393406943304,-0.14917337848241521,-0.02024013589809384,-0.008650067471651559,-0.077432553706291,-0.2522247861141176,-0.12549166394104677,-0.02610219672189187,-0.02968856862690373,-0.05360597145188931,0.06663507108273997,-0.0015408978475543453,-0.12272653570429638
MMP7,0.055772058608524674,0.03942111230356595,,-0.04346157099649219,,-0.07368218564779125,0.004302800387070226,-0.008889201469903615,-0.020985486351834844,0.006084036794916217,-0.03880746415609043,0.19811055653064646,0.04024082726242424,0.017328896987063573,-0.023098983240540622,0.07049893190794163,0.00937751245522087,
PTPN6,0.06173889966967882,-0.019497020194324255,0.044380941961406094,0.02348492803489973,-0.03137626171934361,-0.025558448188755727,-0.06518498006050756,-0.07840477568876227,-0.03704460160959585,-0.04322880315318094,-0.0331481102983061,0.1290089008740847,0.04532856216718799,-0.016313070993199705,0.009467267614250091,0.07761818383691509,0.002240135177194086,0.007644532903578873
PTGS2,0.025756240112916075,-0.07039948262649907,-0.03452931220285156,-0.00812830823190862,-0.017318576229844736,0.07955028748866189,0.12447209832498991,0.017725398542927928,0.006521751585622404,0.05991144869806448,0.0140699959658371,0.04182135243194819,-0.05675423283408427,-0.0684431543971724,0.036268285039404415,0.005059871169308828,-0.1089856460916689,0.19275064157269745
XCL1,,0.06721135688706623,,-0.04342577044643889,-0.031906746537441744,,,-0.03907760657920235,,0.0526193693115293,,,,,,,0.04470756988195197,
CD58,0.031246860411967028,0.017351912073919867,0.05414278612712759,0.09072973604446116,0.01899148061028853,-0.026054861391584583,-0.13017587602950226,-0.08294209761822294,-0.012748939393582192,-0.02270678083968566,-0.09229807832489167,0.06043757352980939,-0.006977874426807494,0.03712398077223165,-0.03267260878278257,0.012318352452538475,-0.09814653543273755,-0.008051957824292069
TNFSF14,-0.011446807203937901,0.02987836618444064,0.03569397700901681,-0.06335391211666706,-0.04558965176304099,,-0.025985727744192666,-0.027878227501104014,-0.005658041079195872,-0.060770854587283006,,0.04983007865667058,-0.036644537146326095,0.10336482868471165,-0.031274954688472884,0.07778438071617336,0.13424352989030128,-0.03628416590003733
CNTN4,0.06338676438205729,0.05765692442164906,0.07157773576549849,0.05428434743381895,0.3192429008931087,0.1324280177631979,0.10987320042873783,0.08269499633483098,0.03592987911615735,0.2876687881670345,0.23647870204058113,0.06447216986237024,-0.006269720970848452,0.06538543933391838,-0.03446915800093747,-0.007063420862362179,0.11587741044426168,0.11665382633490534
NTF4,,,,0.0004777895848157258,,,,,,,,,,,,,,
INSL3,,0.02369103671439161,,0.047069145589788614,,,,0.007851937634109591,,,,,0.0017221781571352913,0.12729169394715134,-0.03127495166680868,0.03623118111579718,,
BTLA,,,,-0.00604667732419032,0.02793743170820718,,,,-0.03520705241640833,,,,,,,0.038888244814850904,,
MFNG,0.01995608516609914,0.05127104004132263,0.10168815432600269,0.04578379933557499,0.02307836219181071,-0.03799718348044384,-0.07430313817294507,-0.0035385994632443447,-0.01672701390471765,-0.0658755049483115,-0.020257983865341812,-0.0007218463125695515,0.08982571178462428,0.11462954535479325,0.02288345092126579,0.012845033320114543,0.014867452853081692,-0.052656181785611766
ICAM1,-0.0371335647424016,-0.03557970108289794,-0.03161771357678711,-0.03326630745713943,-0.15210890697015353,-0.028511569262701632,-0.10064367551756818,-0.11629793825040649,-0.03195525716506031,-0.0014078541186713029,0.006038154882424353,0.08640242250964404,0.024676495611688033,-0.01886972351250356,-0.005030316162953895,-0.00726287105348477,-0.057983243078067515,-0.08476695618476694
PROS1,-0.048925094828651955,0.001984932945075029,0.0010063382767094783,-0.020588125198261656,-0.11176375914679838,-0.07330822041143294,-0.100122946795207,-0.06490360677640003,-0.019056651758654536,-0.06357723860402262,0.0015412554855573904,0.04841307760534298,-0.006523588567472105,0.04468542947045869,-0.01084203635121263,-0.03544410878320679,-0.06673324858132945,0.06320180822288657
CLCF1,-0.013238785548686155,-0.01577663347916636,0.018077703329097482,-0.0008664029934429108,-0.05674118590078834,0.001044745268962285,-0.026596904512853525,-0.10724612276472596,-0.015216961364768734,-0.07119588092726299,-0.056913508597957206,0.049998001991401135,0.013950758978192179,0.024613731337093037,-0.03003044942202638,-0.011785305122801152,-0.1269913706123095,
PSAP,0.05903470513708623,-0.005335922924706521,0.14951796025766526,-0.05199375166431267,-0.026138107946977993,0.08489476302339317,0.06271976795258166,0.14924022788237373,-0.02605789090590064,-0.09151262444600637,0.2987888693547,0.020171513385187283,0.01445254490777744,-0.013742216230271116,0.021200517122795345,0.059685977252636975,0.1920117992344752,-0.10680984314452882
EFEMP1,-0.05536867814434451,0.003994716934912632,-0.018027243687108972,-0.03997677950366801,-0.24011622499464888,-0.0852931549172174,-0.10128234858424134,0.0006292489064178503,-0.03715131046611717,-0.2678868492564347,-0.12934576934573033,0.01002012324147299,0.007261424848864989,0.14873504769247003,-0.06958453192479713,-0.049221211558977254,-0.1001224123110691,-0.1412680824106033
C1QTNF1,-0.09155134256823558,0.029270019515470026,-0.0017114653925438066,-0.046500913131936494,0.02110566092848611,0.049284677033491577,-0.10907304476822534,-0.07806855984685387,0.040686976497994486,0.048083653581276975,-0.08699694637137291,0.010463665201894862,0.024791244526985407,-0.023745974642135802,-0.04950558947146158,-0.0612200695856299,-0.15061218095022397,0.052538394732572546
ALB,0.044543527124077456,0.03392086215233809,,-0.033623985762995516,-0.03159543254699169,0.02728404928869892,-0.016477817198863143,-0.032452443432294205,0.04860463264102955,-0.07415281853018436,-0.002207543918363164,-0.03720952665128963,0.001364905409390632,0.1262342402111172,0.05172090181919028,-0.03004234986563417,-0.06506646416190313,0.020509493364820667
CCL13,,,,,,,,,,,,,0.0757055480158349,,0.01998468378595255,,,
EFNA3,-0.014402316147417204,0.01323849866375218,0.027854817626368593,0.013766645243580008,-0.013296630744542546,0.17062824425176057,0.14635405534677684,0.060991939247516065,0.04203131759232122,0.23178486683959929,0.02777972903010684,0.07456461472850127,-0.026029144527746313,0.03647688593250517,-0.0763512210780584,-0.0007143693639444389,0.19711356569609603,0.21945657029825713
DRAXIN,0.06389296900910021,0.021039255635310065,-0.053452909723384186,-0.007284044272790272,-0.015044813323930628,-0.03435305848986294,-0.09139313191028237,-0.1060702577702544,0.0225328199046905,0.03896486972106432,-0.08292961251111589,-0.015057490308020753,0.05881242043022682,0.032424002617892037,-0.0640625625611007,0.006362505688157839,0.09110629225960701,-0.047161327116105926
RAET1L,,-0.028192629763749994,,,,,,,0.008063756591454316,,,,,-0.027844002636338638,-0.006838115294106538,,,
NPTX2,0.09610241340229643,0.05543190988275304,0.06542023072370136,0.03981118680787807,0.22800072632363133,0.15356577145382325,0.14180649721097333,0.1680166679593727,0.020156763224523682,-0.016706917991608127,-0.034067808984147595,-0.04000143403392803,0.11047513235846342,0.11746260198873287,0.0049241310112258735,0.10025538470062452,0.010838349228451172,0.13942212616580207
FGF11,-0.041521115719834016,0.03555025359353009,-0.07569727499453201,-0.02891811606271655,-0.11836519906487022,-0.037671852433718615,-0.09622006065702615,-0.02752034510140037,-0.013287520215754968,0.020582628954872714,-0.1389649657763259,-0.03512304794830963,-0.01893786034979042,-0.013895256130738056,-0.044982298583072775,-0.021512001985760254,-0.10669911638446966,-0.035304849266109176
CD59,0.015104953549343608,-0.01819083401250097,0.07928338834467451,0.05290051875599593,0.1565914784752112,0.08230673669842171,0.044894846114178176,0.02529241358985321,-0.0006812814261927013,-0.06415005096277505,0.15026117603762396,0.11907084665376673,0.08550543788069435,0.04631282086437765,0.021432834900890096,0.08252117020837937,0.26565626699150735,0.0672059871455359
COL9A2,-0.0335343740303784,0.04628547684421859,0.0675065842061072,0.08896646521939872,-0.004130247248643075,-0.030446947204680053,-0.09317535122689324,0.0744332329017682,-0.06243666935825725,-0.1186959252215865,-0.1211681978198375,0.04158427308634095,0.03837529908685068,0.049248795560927115,0.0033740483916407022,0.019240443451529542,-0.019351341230582558,0.008916800206681385
DLL3,0.09612381352450214,0.028168474149008468,0.07447456732199079,0.023022937744586327,0.016104362745846503,-0.07629017621370578,-0.032864788917723806,0.14845469551273327,0.009229808572941926,0.17935767703607775,0.011278314878420117,-0.07193499643614541,-0.0207791300816483,0.08153611630543856,-0.028050399726073073,-0.02502846496119989,0.14005673887677597,-0.05116293007201837
FGF5,,,,,,,0.0589847453758018,,,0.051005879849140325,,,,,,-0.012279385422672028,-0.01075310254100141,
LIN7C,0.021604921134789207,-0.004373932273885914,0.02083264507110334,-0.022519416972281124,0.05634142359136754,0.004724042172131959,-0.11902557047484762,-0.0007997536325376268,0.006802836364052722,0.12357368089032643,0.01044083581950335,0.05800743937381395,0.023679625347167436,0.02460657947950061,-0.028144358921397467,0.0062175866829655225,0.039029272342673664,0.005203168118093324
GDF7,0.08998573962122276,-0.017368999087362443,,0.005727296306553714,,-0.005548851425026347,0.028313720328271785,0.013802902560519002,0.046605749067504205,0.1487143603410468,,,,-0.023869235117311434,-0.02542471020238287,0.03286841159217937,0.0034708212103561277,
PSPN,0.04131771959108898,-0.008341072618926311,0.03225989608347709,0.040720290356459146,0.03347681392784632,0.017298920025211755,-0.013507384488354786,-0.04668107621036068,0.05227379343737974,0.06023873541836653,0.017230241950718643,0.047193873800075635,-0.02076726853118475,0.045292997226946324,-0.0003578136340068184,0.021858076745689223,0.024373311413363047,0.06096775207421413
ANGPT1,0.04945385418784773,0.015497792110723097,0.045223080660878434,0.011664995044923956,0.07930476522486621,0.0051978972174252895,-0.11947470280576114,0.12141773254837068,-0.04264237002493799,-0.14624788289504675,0.01617329257122207,0.25795133527670183,-0.009780536078951976,-0.008532758044646647,0.05909987615201244,-0.03214801624664061,0.07358233048355628,-0.03130152763254928
PNOC,0.08930282165505125,0.1807332066634981,0.33898781462753597,0.36799485385443004,0.35377938154470157,0.24406865607652672,0.23880324169138545,0.2999195533111268,0.1309143231582975,0.2974601194044837,0.19861923799559997,,,0.00681936186943985,-0.030142032371725355,0.032012431865119435,0.4397750030474871,0.377497045704606
L1CAM,0.18161558516631882,0.04472579038578028,-0.04304090910612455,0.08634902039670914,0.0915065738570907,0.06436762411438506,0.15205239674165788,0.13896490824244256,0.07431875663055097,0.28073116417533733,0.36154278281169167,-0.0427452978358408,0.03680226389068467,-0.03893802624930249,-0.05011066214733751,-0.020715515735198975,0.28891802315934323,0.14162786568122532
APOA1,-0.0049383328734947255,0.012654131410034998,0.10782593265729885,-0.034188498692071176,0.00011796646214959767,0.07602416939630861,-0.0503851569573629,-0.021241983901279612,-0.010814525058163263,0.06553725642101964,0.03504101850941895,0.07769319168493022,-0.06004323560536622,0.0028766731420864187,0.03134362884537208,0.0011949212314771905,-0.04844512112029128,-0.03031044042324126
PSEN1,0.04446506510172188,0.026259939050093,-0.01615286314822205,-0.029604529167341485,0.02202473736463573,-0.07840064495816239,-0.08497772185669544,-0.04122943904823892,-0.008335513640513758,-0.18333026061701907,-0.11350145857719181,-0.02256037898280351,0.025798544307064304,0.03831908282120852,-0.03718109896078048,0.03251178186536592,-0.08402486169412825,-0.1255264783246245
CALM2,0.11527971173952396,0.0357346665351416,0.07701723906353534,0.03270954493840293,0.22372307285629442,0.18746063452819278,0.19940228047491496,0.23674436211355607,0.09229068173766641,0.28673589935550914,0.2813033015419333,-0.020482481361497613,0.07695694629457918,0.1333177615256098,0.08083487846402053,-0.09353093688035889,0.1527458149419099,0.06356339770331698
CLEC2B,0.020057969439252383,0.008994489830201704,-0.03222989868524537,0.0052687036600420995,-0.04803140348980466,-0.007932565049685225,-0.10260230310570326,-0.05158846055515245,-0.029128463894100447,-0.08499783988120678,-0.031086722157406942,0.04731685978759296,0.004363643612316232,0.024236279574102643,-0.010918465369025968,0.06292129608954165,0.0014811108089066525,0.056033722858110285
NTNG1,0.04063130243754131,0.019492121030233848,,0.018282356573787593,0.05226396026729112,0.03311868788253523,0.015499316121950844,-0.027016503754621005,0.012488630861822671,0.11397104052082699,0.1945017646963317,0.036568108878027854,-0.004050620674729284,0.08041809354967282,-0.01153528728241369,0.0008183342783106993,0.019012394691336167,0.12849591000019736
LRIG1,-0.07161793516103218,0.0007643483930303531,0.089639958648069,0.040930180273483656,-0.18074682008750897,-0.10687270239465921,-0.09193642616273735,-0.03906242057127599,0.025429129602381254,-0.10070363550111387,-0.13821836762033138,-0.02474486659093891,0.023223857951189933,0.044528614305485555,0.018544992106401367,-0.05024708345552402,0.04018298525485102,-0.1281725665830505
CPAMD8,,0.07059389652040024,,0.007676478509093307,0.0853944994996968,0.10034698961317062,-0.021297632668798173,0.007441743112764513,0.022763435984136673,0.0017001592973215707,0.09426570331497318,-0.02940372732674191,,0.08273217313697792,,0.136162544456194,-0.014293139953617926,-0.0863407462743669
GHRL,,0.028238082164896663,,0.03806056715364402,0.1258126993790292,0.0666261678981516,0.02645228347837853,-0.013195129989009114,-0.0011172276671856797,-0.04482644832511623,0.00029868921495126305,0.07385260938788712,,,-0.013949367418418304,0.07794399942553458,-0.05947559496175829,
NPY,0.08803755233056693,0.007728822589204652,-0.012911520596970365,0.031122195512254973,0.09798693087662555,0.13674000070500597,0.09270732358505368,0.0789458341916358,-0.060930800430193506,-0.043706372334860216,0.04488076912541822,-0.03433718610410179,0.05509161642579883,0.04753157016796435,-0.002634753003872006,0.05320253595355565,0.11389604089999657,-0.0773923825820618
MMP2,0.018063583748651968,0.07528936182200396,0.0965710371807931,-0.0010604883102819252,0.06198814831147386,-0.07935771363483304,-0.08319479625588963,-0.0009510147208116023,-0.04729673366397058,-0.09010372864832876,-0.24176519179917313,0.12476657305846356,0.08302819887941579,0.04125734708743921,0.0075598030360770774,0.11354425647305576,0.0502874146001037,-0.05036886889567035
LHB,,,,-0.016046235116651843,,,,,,,,,,,,,,
PPY,,0.005701907308643345,,-0.013972446313376368,,,,0.015256675598973864,,,,,0.0036572249132628023,0.008717266795422438,-0.024691385996795146,-0.01048269223863797,-0.03297985902272268,
ALKAL2,0.09885586866190667,0.005985024101029918,,0.03541092547759956,,0.03191030861918365,-0.024147973141581,0.013211205410422734,0.002405946653209737,-0.02945682556647601,-0.055391426725294075,-0.03113269695998728,-0.004651508532308399,0.05497700874731143,0.03329683964387124,0.029404596349897283,-0.05451482497284153,-0.05518523278785221
CSF1,-0.05447641146670556,0.010410224157701958,0.018657455345243663,-0.011958753223362036,-0.1790892103831896,-0.0611336955046208,-0.09842187627584574,-0.03937329588928571,-0.015834475476921146,-0.11297569820479457,-0.12389496515250181,0.05916963514265091,0.004143164523853391,0.01142691519665219,0.018335302644263286,-0.03412710720976643,-0.10150937027490411,-0.02229148879152209
SEMA4C,-0.011387054628688525,0.02796042428346443,0.0005545218154921324,0.009386553901762192,-0.005759116347858575,0.020041698975192798,0.0060208352396012126,0.008329582658899028,0.005091997708703196,0.03434391853001367,-0.06923461233423045,0.09342797848177418,-0.043473643398797224,0.009325982467283547,0.005628124115259757,0.08274782028709206,0.03933140193833593,0.04980040002750325
BMP8A,,,,,,,,,,,,,,,,0.09904097310184239,,
ICAM2,0.04122361024795495,-0.0012977960642528775,0.21079353519595764,0.04837582852629235,0.08057684472942526,0.05833265095151887,-0.0003229604247098654,-0.0004265428319159978,0.015820821558573298,0.05385055387850905,0.033250664236238216,0.12970032496672515,0.09513237385896907,0.05706912300572558,-0.01904999693714698,0.16536614567497576,0.11365791662428944,-0.03480702937899972
SYTL3,-0.03953333513983654,-0.06294755784404747,-0.024444497369193203,-0.02495614564742542,-0.05787365267367415,0.016049599897560978,-0.06114912738865248,-0.08653372432185005,0.004227276166141472,-0.07291555817571732,-0.0639500821231737,-0.035745006474229214,-0.0344936297758961,0.003070399797494052,-0.013965009850227451,0.11568143840649259,-0.07827624453513389,
IL1A,0.0141755778706174,0.01657883844058447,-0.06279352286098216,0.0060454111248198356,-0.08002212181517429,-0.002328008322583692,0.03439053887481878,-0.11851328915179128,-0.012794236044241673,-0.002848416824057153,-0.0413169830412799,0.051821331642955104,0.004761015308775218,-0.021589241539766796,-0.021683632483153047,-0.006551394987184647,-0.07860932257719179,-0.018806351904746724
HLA-G,-0.016761789002055803,-0.02676976715599328,,-0.043425766524727086,,0.032236485114256294,,,,,,,-0.04474149909009905,0.02555022372853343,0.06694181988536874,,,
PGF,-0.09804872981992786,0.04709660306840752,-0.002088489002289197,0.04866998664237981,0.020927189524432194,0.06423080721378865,-0.09155181895038032,-0.04108588190598456,0.001393247155425713,-0.0008733681469531409,-0.10425037458185368,0.19172722593210806,0.08882415178869973,0.020505818914334645,-0.07809564172536523,0.14336797748368674,0.11451315241504341,-0.030591832348532376
LGALS8,-0.006292078699924832,-0.005992359325987989,0.07025897265436502,0.0007054173392671442,0.020802302236400585,0.005714208813640599,-0.008583551738714694,0.07015551034521379,-0.02865445208171836,0.1366856440283782,0.08570378868999562,0.08847840905039234,-0.07073095819714341,0.00842421099295097,0.01323367698000991,0.029688008057091653,0.007774056234637719,0.11437571335234181
DKK3,0.08793039398644988,0.07227019785393725,0.057180134171554126,0.0017475466402473835,0.2673102272972624,0.14203175622962233,0.1491123164678059,0.0910904703317936,0.06693768840179201,0.2695883826868942,0.29892411775020056,0.142457261016236,0.017678843500701345,0.05522541236814641,0.03342524222105014,0.0341504018776725,0.4052291287184038,0.06782214068107206
COL16A1,-0.08859027136065832,0.09028210445654129,0.09827619829691636,0.05392696318393308,-0.10284938161859986,-0.05030842089633701,-0.03226647929779117,-0.03306694823768615,-0.0541959432281245,-0.06411479483093513,-0.25352880510422193,0.06807096979138291,0.06421037488040084,0.025428631617322887,-0.05385236301330865,0.11357168165329204,0.010074543319009161,0.021543280884429503
TPH1,-0.008259469795625841,0.023320728287983532,0.06921327104279693,0.04090867148677581,-0.019127181832278652,-0.02107306579317374,-0.025317512003719195,-0.03278751373470478,,,0.017233249816110928,,-0.02820819874591498,0.04547385880388,-0.07200728699167479,0.054618722180867024,-0.08192288897259965,-0.02898675704481965
TNC,-0.02998878820161033,-0.039086817612871035,-0.03996620450378759,0.0420654294564116,-0.11379181559693953,-0.18832875422538764,-0.15249534422645683,-0.20708187888368673,-0.028191414098381905,-0.26344029576520034,-0.25380179600805935,0.06417779775309104,0.02364070544067919,0.05282068106563372,-0.06823569858874612,-0.05007908721561588,-0.05971875087771307,-0.10671832401092882
TNFSF9,0.1227516879666315,0.0707907516947073,0.04976877155517103,-0.04215610829833367,0.08202727937515297,0.08856303501401538,0.0632939187019924,0.004445934613900551,0.046773217080427504,0.01669380940090348,0.09164856737807434,,0.04875590018410861,0.02759825342560579,0.011243578309512321,-0.03773876373649119,0.02204186301715986,0.20157262227744996
C4A,,,,-0.012740332864018107,,,,-0.0011125631739546263,,0.10960952386121259,-0.02656168172969052,,0.05800927508876781,,0.004560908074417392,-0.03211289108936526,,
CNTN2,-0.0002872877636462062,0.047188469840995784,0.06208962660627407,-0.0016946806302528185,0.06190250440656974,-0.018228118770178516,-0.052138663811137624,0.0034151742549553368,-0.02316526176062213,-0.2898938088289697,-0.018712958553343307,-0.11848113861922199,-0.01493577393384979,0.06615174049572256,-0.023931377798576244,0.016732054849855668,0.27381509888722233,-0.15490351715752892
F7,,0.06665606043328755,,,,0.08131148344006647,0.0690691888627345,,,,,,0.018950779773940846,,-0.025424712660890223,,0.1001413519604032,
LUM,-0.03968264284551138,0.030565888770862422,0.0837333887412781,-0.017868718678629703,-0.030843763589289155,0.0401058178583662,-0.03704868217620812,-0.05221495728090343,0.0024876558009827225,-0.03368651706729177,0.0040462865081710075,0.1579944594626671,0.09718908282931843,0.08038089676379637,-0.014225879656867953,0.12433536803735987,0.053410873694733324,
BTC,,-0.028192618020613604,,0.06366942454323227,-0.016180510300520128,,,,-0.019921173738593815,0.05870711250122777,,,0.020913396131881968,0.045201953852024586,0.005863590275066172,0.044333462044574175,-0.0005694428545896898,
APOC1,0.11646175668547186,0.002005362023335636,0.21416337686185766,0.2176936271710727,0.215818155036524,-0.1452537289542908,-0.15531162270235527,0.009435720466930236,-0.08531333159882677,-0.3138232704388215,-0.16626602793718218,0.06085492772915064,-0.0003541032393710629,0.10376296884920093,0.04176480749813196,-0.04402544978152071,-0.18714881302253705,-0.1022513871241414
PKM,-0.050615024052253293,-0.0331709817019712,-0.07696906230975263,-0.03837949726775643,-0.09753387879221598,0.08906686782644656,0.038998880402808675,-0.005219004501481356,0.11585041599802226,0.2837159534006826,-0.14184049891007172,-0.03564026710531578,-0.037326652447912924,-0.056485230725033087,-0.025050412150969693,-0.06595238424703045,-0.08319285331235618,0.05069364016551638
TNF,0.028741131551165318,0.05117752926369029,,0.033197124215933384,-0.004140531185306292,-0.013005596979522,-0.018556091688383763,-0.05848235287918423,0.03631620693921292,-0.07832681586265097,-0.06309599499431215,0.1287185129595881,0.08688127514749786,-0.012526432761338852,,-0.05970706616984447,-0.03950025340152278,-0.06344349442063763
GNAS,0.03473517305668783,0.05087162286344849,-0.02641213620338634,0.11706115192350511,0.25794787452759604,0.14636828267522375,0.17292672693320627,0.07329600592954687,0.1246059942056952,0.33150494252787255,-0.1959762542423841,0.06839456627819851,-0.13839075594134007,-0.035976577723527636,0.009067417848646633,-0.06307748150157778,0.4250573501704543,0.12774109534824876
BMP8B,-0.055307856430422596,0.04215894307527039,-0.0853871436810562,-0.010981483068086795,-0.042723743976013535,-0.06588153662415296,-0.035799715721086006,0.03814079755959808,-0.02440708340326234,-0.09786989990839383,-0.039411040005268516,0.07062797399809419,0.06224655278023692,0.013719726612803422,-0.047252145785084625,0.1501690122160247,0.014690849827264528,0.007426747455460714
LIPH,-0.029198575866803203,-0.020100962400311194,0.03249719276248712,-0.04350321375470121,,,,0.030042954602739636,,,,,0.041099782866821574,-0.004354398611088401,0.027046601969797752,0.03557324964486869,-0.022031289846130845,
CCL28,-0.021341176846506292,-0.03641359866114445,,,,0.05570616206056866,,0.04532580089617322,-0.01806688584451665,0.05099444915997091,-0.023963204940810365,,,,,0.0704509680235436,0.015911224310588477,
PTPN11,0.03873453200176749,0.03171527767760561,0.05643917363306384,0.03963757280675597,0.008835254369311618,0.01795781110537723,0.019080062404663853,0.04675855664829321,0.05743942948588803,-0.09959513484720658,-0.07250764240187225,-0.13704447654263927,-0.0019211100156254813,-0.034219151924372956,0.06255045264941889,0.01535442667012455,0.14121980409883922,0.05920629472500012
ADAM12,0.0168723874927557,0.04641299749900611,0.022762168907866875,-0.09382018173749865,0.0036268939755226613,0.023864650938384517,-0.10000977350991813,-0.11228608310893116,0.04805066994653343,-0.00995832454581484,-0.09133815889852323,0.07167377742648433,0.06452109175959109,0.08030206481257735,-0.05174004980876757,0.12055828851733581,0.049702585551008274,
EPO,-0.03755294767366848,0.0006082778072139444,,-0.005086151322812403,-0.042671599702417656,,,-0.02505943018765621,,,-0.03021676650580491,,-0.029542485547969427,-0.03224122404682973,-0.024324638024517314,-0.01969110026858842,,
EDN3,-0.02945327470827834,0.009037091592964112,0.06208694466333267,0.0012451120993814708,0.15058000766583038,-0.0432412895607977,-0.03773637785133397,0.05562824591479234,0.0010298163948636388,-0.0003772148780149703,0.07375869025689714,,0.0013694755085106598,0.0729054503714597,-0.06421707675426236,-0.035778585822231444,-0.0984131823800451,0.000968432980194716
CCL22,,,,,,,,0.010210873599673626,,,,,0.05898381512210593,-0.015851347245584464,0.06721386600070016,0.011476741044454144,,
CCL2,-0.04554624889468448,-0.04567507229164748,-0.012236831736901935,-0.014565349831604622,-0.2163062735153815,-0.020672187022829736,0.0042441854808844956,-0.13681188468775046,-0.0387741420889421,-0.1536869288942848,-0.11999002340549653,0.08116237982551103,0.035389524130610174,0.0457650863473223,-0.04517438319824442,-0.056128246790826015,-0.10051162580811887,-0.0993905030868615
DSCAM,0.006495082255426477,0.02444281804844716,0.03609141114359777,0.049420410549717596,-0.06379839097140182,0.010569025289262594,0.04671163593645417,0.045963765695316426,-0.031084799613996773,0.0809522662781725,-0.10806055605859992,-0.01657348190420281,0.030474245967160002,0.013398745066080272,-0.010548240349769472,-0.046608173296623756,0.042218346846607364,0.061097215721855065
GPHA2,,0.022270621920001454,,,,,,,,,,,,,,,,
ANG,-0.056473416614537586,-0.022643669591853727,-0.057927174147077896,-0.054804461144086616,-0.08580048080364716,0.030635351685794607,-0.06046593125400964,-0.0334919156962001,-0.01571519294052233,-0.03400944771631465,-0.11865257661134572,0.11421094534718085,0.025889173661590867,-0.037288155072114734,-0.014219078842478899,0.032224180504469055,-0.1238803564232046,
FBLN2,-0.03636215084909059,-0.004413939185833117,0.05051222687370061,0.053674018512559,0.09110530725271147,0.09998375634783353,-0.0045677485839208005,0.11869836703581604,0.004525494799201071,-0.04332447336441013,0.10359162898961122,-0.015266713752375996,0.08010209358085751,0.047856415729707114,-0.07903192579918668,0.060113739548051846,-0.07928230108478453,-0.02965527899853514
VTN,0.05611335137187868,0.016163196571921713,0.12665224785072676,0.023956013089407504,0.0785219042590828,0.05204680149866363,-0.024480567576159885,0.06386753317513337,-0.001410407293357506,,0.03079705672930932,-0.024937401855988035,0.01990674288266748,-0.022671378787763107,-0.03149712314572236,-0.032112897756386295,0.02027256558147066,
VEGFA,-0.06606917674829534,0.00593673641093958,-0.123010019558852,-0.11787389367529967,-0.21341756929407374,-0.03214507854914784,-0.01538901997712794,-0.17781589375935203,-0.027681657661152752,0.06423052385412274,-0.25562389044529465,0.05368871193251343,-0.08285403956788903,-0.13070246430743201,-0.022561747188231413,-0.12274101871102995,-0.2576067804041893,0.03554013453730749
F10,,,,,0.13992661632529915,0.033234821315008746,-0.034630384775968276,0.005653324505421632,0.02104065747795325,0.03786768069378729,,0.19597156341545763,,-0.006089389346737984,-0.02387191345204114,0.015229126456995692,0.027142287689683044,
SERPINA1,-0.020954445028830267,0.034639865056609945,0.09420433370939013,-0.07581345220800968,-0.12758697096983326,0.020409686180985,-0.05885937052576914,-0.02950002805541329,-0.03012143880309046,-0.17734055224198217,-0.08529830099828917,0.07262216618955589,0.0073908419615990725,0.05286314640813438,-0.01914867923750377,0.017482179869129824,-0.059726897970799886,-0.0752702859204584
VWF,0.018108574898354945,0.06093479426801468,0.20409259445823819,-0.04015981564114595,0.11946934799736995,0.058792744618692244,-0.06629458771205424,-0.006938237368474977,-0.01728425372186632,-0.017431147802882015,0.06201406272055294,0.1325246566818149,0.10012875861500212,0.02683096368319295,-0.01822020030424371,0.1390247170543905,0.22319237014195276,0.031672559882536346
GDNF,,-0.005983046140021713,-0.0463732015387995,0.00021391260001097758,,-0.053690671846341985,,,,,-0.030216764152620052,,0.05975831261464982,0.033536199797401134,0.034168014114737806,,,0.01505640270353085
VASP,-0.005692657767309425,0.021587186556770735,0.09769465234876573,0.02667856081606543,-0.11362644829370898,0.0037600153699249824,-0.08787121073012204,-0.023867815659163537,-0.0113440226806716,-0.07413101462906957,-0.09989701602550456,0.17301707282421566,0.06871169653921136,0.03453383562400526,-0.0662306187134156,0.11201976450409211,0.007075261724242368,0.09716427558303287
ADAM15,-0.005417745354575167,0.06409195820859444,0.10346997503741878,-0.0025492659897481816,-0.10423453158604505,-0.055167881120552986,-0.06623536383213481,-0.06787637706959687,0.00961108253127656,-0.11589883256962615,-0.06980767690523652,0.023647844992193565,0.03781203203732046,0.01445135213651125,-0.03745268212770887,0.11922036652429274,-0.05913291533820899,-0.020142222097738367
