,MGH258,UKF255,UKF259,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1
NUCB2,-0.008420736820534016,-0.06274621112360028,-0.015410945855201382,-0.006351718485856019,-0.0034605557206280426,0.06589499151508103,0.024186790714122205,-0.02259184251793123,-0.050895483704731355,-0.09001832092297539,0.04109422309073928
CXCL1,,-0.019061516343598917,-0.014127898693036725,-0.013374247087092435,-0.030151598589782988,-0.01544996862437053,-0.0009096093858672293,,-0.010961333346731586,-0.027914343746943744,-0.043249210973200024
VCAN,0.05138149838347157,-0.0009631032783196581,0.06455294540859097,0.0031199109314156872,-0.07928932129429206,0.12142919843267425,-0.03707299743025591,-0.06829677792977823,0.05732940245664799,-0.018496691696203736,-0.06511646760542775
MMP7,,,-0.009718903200633825,0.12888097562147413,0.004670189713322321,0.02194809453947751,,,0.04972666186728148,,-0.03328857731657691
PTPN6,0.0022313878941605577,-0.026499813537127416,0.028933003884995402,0.03374672154007754,0.009986754689220556,0.03476589194327826,0.02563935007889978,0.0681872045880076,0.054655838771461976,0.05828814146080207,0.045635155787545484
PTGS2,-0.00821735659822787,-0.011255042069952354,0.011586376648366117,-0.013250384505215486,-0.019025702034019317,0.0605943434021146,-0.05730787541350131,-0.04784345997343097,-0.0530727988317992,-0.02295800786286421,0.011870202643689716
XCL1,-0.021582577102702914,,0.04357227548148697,0.08740956243794988,,,,,,,
CD58,-0.03663730675296694,-0.016119097133402302,-0.03586336260683236,0.022501853835468266,0.09066980385148675,0.04091304990630874,0.02918045833725347,0.18044050796398875,0.05195323794941845,0.04720896575573731,0.0176635870030616
TNFSF14,-0.00854763484328439,0.03853976551241152,-0.056984550068016365,,0.06665278892121398,-0.0015601068657528508,,0.001882681250102731,0.004449324011239773,0.10396048855543252,0.09064898806676115
CNTN4,,0.025424100112233977,0.018874425091028452,,-0.033480303261139835,,,0.052473285928907,-0.0004575211825393766,-0.023304683363974187,-0.01161294991174714
NTF4,,,0.027184793118244278,,,,,,,,
INSL3,,,-0.017379534030583392,,,,,,0.002199150670186318,,-0.02817806151860196
BTLA,,,0.0156088356873138,,,,,0.0059956106379160145,,,-0.011803599635598279
MFNG,0.008893957722401768,-0.02341882439567078,-0.04038295840825705,0.01048974654180097,0.03815876356304125,0.02729691938178875,-0.021716397083427767,0.08089387270823684,0.06136040316424719,-0.022643020129708744,0.006010062427107253
ICAM1,0.005342440942134049,0.005709981750457337,0.01095862286553409,0.055756492321891574,0.06270016287963856,0.004721863281336335,0.02519755246625359,0.08269961141318838,-0.008109194809180494,0.05331698600232875,0.10313496491411926
PROS1,0.038634225957349874,-0.0007374500274263423,-0.027603648042196765,0.02812832359126063,0.11374334980858977,0.04579612188382142,-0.024922535195748847,0.08521157164097072,0.023949422766911012,0.09361865378928888,0.001473009457675559
CLCF1,-0.04843967181604366,0.022300551626236842,-0.016084028347018442,0.10810068197893886,0.03380318202391525,0.0803654918149102,-0.03389162368336761,0.05934526738873119,-0.010335833867215214,-0.00807478316765387,0.026618537518450513
PSAP,-0.0046393692723209,-0.12410616459377097,-0.03282590140205058,-0.027455275029234436,0.022552640415425977,0.14124686126801894,0.040233403219606396,0.16648999859617108,0.027942091420132285,0.0657640798452496,0.02329325412885173
EFEMP1,0.04324592654250788,0.025460572996730744,-0.10290501109359809,0.008589620233588946,0.03465110734037863,0.07056841117786893,0.026454674415510384,0.14246563173573717,-0.02329467616188166,0.012399006327269257,-0.012287256358924283
C1QTNF1,0.03846727821551823,-0.0014261334715490546,0.02309991572026782,0.012018990061718544,0.031600779978508436,0.03032435550969127,0.0036993900609593056,0.012885855831939283,0.007615495573681434,0.06347566670929404,0.06723768952404818
ALB,-0.032492064913088474,,-0.030854881434128276,0.1085295596160803,-0.0381559300821583,-0.07227456658527597,0.13257911209272477,0.011538459876938958,0.005747289913339883,-0.006534623597282454,0.05906963796979477
CCL13,,,,0.038510614975655805,,,,,,,
EFNA3,0.04549920002713949,-0.031203699465240427,0.006039695601756674,-0.03446722667588539,0.023620887847664005,-0.03316849008750655,0.0714757221680895,0.08349145912174766,0.03489556481813215,-0.011803618483489415,0.0759117786598955
DRAXIN,0.09495062395612044,0.019500814860354473,-0.03006410248495745,0.059773422466222526,-0.01713210537024381,-0.008938115057206092,-0.0330589135921066,0.12896948541786515,-0.053100887951781195,0.1334798205590313,0.04796619759194828
RAET1L,,,,,,,,,-0.019381564113893676,,
NPTX2,0.014649963835998073,0.03172836820829752,0.007016340812049868,0.0139335033552725,0.0032465970194954256,0.12945886245058782,,0.020823737303135432,0.0779466094850057,-0.0003961862198735909,0.056630819638519944
FGF11,-0.026590184896059858,0.021198615038699044,-0.026494400041833364,-0.05256094889596124,0.0769262632088161,-0.002396995710059977,0.03212002817449006,0.1281993075701398,-0.01624663179968344,0.03212122937320731,0.08701283693165081
CD59,-0.1362807033703583,-0.023604744389354903,0.038822257594784484,0.01131762644129377,-0.013933451927466532,0.058054577885225826,-0.001187895650614277,0.01623125210844312,0.05206416626321644,0.0934009113433853,-0.009138571588394208
COL9A2,-0.020664455901437406,0.010212737039091369,-0.043720963177804474,0.03179459819536323,0.08361014716982551,-0.007903457554664088,0.003166248997449574,0.0456331334973555,0.07766923674781447,0.01036472169546583,0.013424734100234365
DLL3,-0.03332025580129945,0.010149162544388886,0.04174615756576915,0.17546747995342007,0.040311051106076905,-0.00599168332154658,0.033425552322144184,0.04592399665197686,0.05208124760884832,-0.02833522565014678,0.026534644200385406
FGF5,,,,-0.004604411941342326,,,,,,,-0.012443951733225165
LIN7C,-0.03062121135681337,-0.007009424183292848,-0.0008732501705720969,0.03633820391769741,-0.10689151550237684,-0.03519927834049194,-0.07129564705902698,-0.010030065999738047,0.00979907905849977,0.024462648679929856,0.10890712197977953
GDF7,-0.022355333041357218,,0.044202185046888116,,,,,0.05067041332420159,-0.016614820678547637,-0.012851353880476372,-0.04019465692732573
PSPN,0.021250907831882323,-0.0033613917962038928,-0.017271941434444854,-0.01743995594489149,0.0467874362037426,0.022824053817794305,0.09995805477559293,0.09827162504494566,0.05348781912657708,-0.011303768826134323,0.0361867983992327
ANGPT1,-0.03734811227976365,0.07233060060189177,0.02346005759737252,-0.0556587641618804,0.06926214578347548,0.026663827795598727,-0.014885617408244919,-0.041430318036240026,0.03506436529858136,-0.007981601301973139,-0.01659880244971398
PNOC,0.07151700914046881,-0.04911724325951092,-0.07762215108409393,-0.012809469363845818,,,,,-0.017668273393059604,,0.08844251172136662
L1CAM,0.07875364243537276,0.040839727667868045,0.02868357676437951,0.06641136045951945,-0.04383250050048263,-0.0670601813038927,-0.016573391065817598,0.030023051027063218,-0.04495161754922411,-0.02964590596223021,0.04571776599468865
APOA1,0.030854215885848565,-0.02154317122863614,-0.004583606808839256,0.03997817352630274,0.01985778096976707,0.030160322752705544,0.04586925200671084,-0.035266529887775705,-0.018316840290084145,0.052220921578193136,0.05231802477379939
PSEN1,-0.0872573579049719,-0.007925349952593442,0.012734113043666104,-0.0055675466256124755,0.03340022784120606,-0.05629712586451397,-0.025071734668928577,-0.03864859420978788,0.01750451517358215,-0.09243446530502487,-0.025001092569580767
CALM2,-0.0314106114577339,-0.02707927079430762,0.006796392896074755,0.10233740112402821,0.03968275208597344,-0.012206208026390209,0.10039368514827206,-0.004439378716604922,0.024862493702683838,-0.05743299503651372,0.07568986079756033
CLEC2B,-0.039252853869091525,-0.015420117149875255,0.048873607469364456,-0.05640095593400644,0.05557443909340577,0.01890992746591217,-0.02625512387557318,0.0501368656765289,0.029984501678410803,0.03158779693135167,-0.018975522745318132
NTNG1,0.05491664330722023,,-0.02535550667527186,-0.020991021798853926,-0.03578381097977751,-0.037101154028782,-0.051834427896713116,-0.030234112155354556,0.035094151930155366,0.01223216523000028,0.08542535849646511
LRIG1,-0.03216724498833871,-0.007263310468298095,-0.005196349465287477,-0.07861255747055236,-0.0444351838919825,0.07211521021759683,0.012496357885643686,0.11745379918503412,0.058528284558219894,0.00019063461110260623,0.05870345704859315
CPAMD8,-0.01967077452894787,,-0.02055688762461989,,-0.03015159463188515,,0.006832420210122463,0.004256590435413239,-0.01866540921081845,-0.00795690657691789,0.0575042028511336
GHRL,0.029106141116032266,,0.0354009799528473,,-0.040623838656604065,0.03819109106200408,0.008889295823863308,0.03583222020030972,,0.022428617474186355,-0.01899958223844055
NPY,-0.028857793947977217,-0.017887142151986047,0.018812885681813128,,0.05164171609615349,-0.054709958443108685,,-0.03507850251004411,-0.005325635990384824,-0.0011612584721582984,-0.011541578250788973
MMP2,0.06690855607829846,0.02370703196586835,0.04129643469257135,-0.08739701633235192,0.05971824758899107,0.09416098623107715,0.14052937591539957,0.09517131918505019,0.09495517844755719,0.016653308712499554,0.015418833784913082
LHB,,,-0.0020291768023561036,,,,,,,,
PPY,,,0.02696521123308165,-0.011848187957603633,,,,,-0.03717347784891904,,0.048243915984438376
ALKAL2,-0.029457146723097013,,-0.017643386777697563,-0.017841194260138568,-0.04819884162557707,-0.05240535406180878,,-0.04859913970433169,0.02621500699718298,-0.032759831377943735,0.06474718297664843
CSF1,0.09231416294770203,-0.02084771595681514,-0.03334406920739979,0.012076305185629105,0.05411570856156306,0.05540391464625686,0.012648464042985506,0.01362965034147766,-0.04734730989458807,0.023061381116199535,0.051803531333766854
SEMA4C,0.029952381182472173,-0.005892969073223751,-0.006269933661635112,-0.02001263099483743,-0.04769540089815195,0.16982123807859195,0.02478640938188012,0.11411830049927953,0.05426122332210344,-0.017343530004104983,0.10189410556280681
BMP8A,,,,,,,,,,,0.04235503658690148
ICAM2,0.030635111566609682,0.05256329721281199,0.11728626999311882,0.04865892605003041,0.09589022908157319,-0.017242630231288796,0.05079395549379943,0.0005293322894846892,0.10420248776138936,0.05791364626620796,0.014617472874665255
SYTL3,0.04418371480671833,-0.026616173027918622,-0.014102330849680092,-0.01701159855032137,0.0056561084323046565,0.02137530809087675,0.09768345908339031,-0.0018435399290926424,0.07722042753359305,0.06059258885234103,-0.0012767593032510524
IL1A,-0.0025368100847709195,0.028887588514066777,-0.01703134122814327,,0.0868252161113803,0.03239727657066794,0.037078019973647784,0.06672093951746991,-0.04377624006804599,0.018954234819598004,0.018926868108146203
HLA-G,,,-0.018909557010573702,,,-0.020619945820673193,0.0831948586233694,,-0.037809765188636234,,
PGF,0.06877559079076752,-0.030873448736166556,0.017982883635041327,0.00495598863756777,0.06861080829871642,0.020117439945184487,-0.08321121918103952,0.028605369308838117,0.04186590945118507,0.035446527152024766,0.03315641872065929
LGALS8,-0.01900855416540876,-0.001825267144266215,0.055314402762734784,-0.028340121246162045,0.05988840495996673,0.10305693557763342,-0.04028772365054051,0.00554684956794789,0.028063648488644403,0.10035781526409991,0.058095675777699654
DKK3,-0.0373491364508504,-0.02320760098688988,-0.05485993662066135,0.031862545176025735,-0.019217764395055566,0.006398514832268492,-0.03925060653786777,0.048804492045949076,0.05148925611014115,0.022196960239618875,-0.02314057300959335
COL16A1,0.081095676979347,0.002422137255878207,-0.08100884618893733,-0.009982369672470624,0.0024573640476523904,0.01945154608922923,0.003942359200596113,0.0582976760833995,0.06856940671982951,-0.003435366435300104,0.03427063123731439
TPH1,0.06129323181140572,0.11252889497787698,0.0162222724934648,,,0.04669570610463863,0.032296254732006,,0.043231171228317544,0.02414273766248327,0.062113844809649606
TNC,0.023873426693155342,-0.08371784000613443,-0.11970948115450057,-0.11145986693264605,-0.028977049686345048,-0.05188243341655513,0.07042443467741874,0.1229168060896355,-0.025217927228599488,0.12573390300052506,0.003096397992860825
TNFSF9,-0.01967076519287823,-0.011842243549941593,0.007742889647261629,-0.028040185736626443,,,0.039329519876443245,0.001708756688426314,-0.011630340579794684,-0.004210819941321011,-0.04002538580203066
C4A,,,0.07651608927018462,0.041057770712715276,,-0.06667869091057545,,,,-0.02529814797837078,-0.022123941695901782
CNTN2,-0.05558457468042599,0.06995251552866207,-0.020275220837464747,-0.014877182556999706,-0.029560062132142437,0.03686468961199898,-0.0013046430335676203,-0.0746149376179963,0.05892914274887544,-0.09528721980048518,0.08245812979412319
F7,,,,0.10621093998190732,,,,,,,
LUM,-0.0083288211035745,0.02713789123398671,0.0547424688738004,-0.026360719303401822,-0.0310367294915618,-0.0016877457020162132,-0.09280014942308089,0.10679279496963744,0.053979830991696495,0.05501660781436517,-0.013154997679063357
IZUMO1,0.029829575720877872,,,,,,,,,,
BTC,,,-0.023680313704593874,,,,-0.02537897852658812,,-0.028313317328191104,0.0013907614307721377,-0.01652861107529285
APOC1,-0.10283092772687764,-0.03987380636290757,-0.024598017258382145,0.08836687648512846,0.1001192976393905,0.09258501616722979,0.11323195384457645,0.08572753267064723,0.06713095342948205,0.06230956588841503,0.006814026891359319
PKM,0.051263212298202764,0.09385114611280898,-0.060497223503201344,-0.05198498522611698,-0.007861834416781973,0.0460204768289964,0.07616993831830365,0.11021007588758472,-0.06423987116475982,0.09388459994128098,0.04517145336873663
TNF,,,-0.03438849786673525,-0.018234462962727592,-0.044751683749594755,0.037422324217048955,0.08217672240374238,0.045203834619728066,-0.019381569400219654,,0.06576016310250903
GNAS,0.039624230730470306,-0.0565612585421373,0.024812769425507114,-0.055282933787032806,0.0512344869494592,-0.004990120613724047,0.03636410239225043,-0.008192955857452817,-0.02865804910335692,0.1421819682161505,0.054586848994970454
BMP8B,-0.03433998812540056,0.024597824808698526,0.01670044348063345,-0.003222106189498901,0.02349037252610643,0.0388646645590131,0.05752382030478212,0.05449062544512232,-0.004777944728454071,0.02476713139838052,0.07644850269062047
LIPH,,-0.019061514339562487,0.07376124207456192,,,-0.05187276418571504,,,-0.021608782460186233,,-0.035420780836645155
CCL28,,,,,,0.04478176981707551,,,,-0.017487052582699465,-0.01963877011555571
PTPN11,0.037592416148634476,-0.03482149698852944,0.02603144933557243,0.020967541150522927,-0.0824997214683761,-0.07976237292661907,-0.004599103287538392,-0.06200792055523332,-0.05212755086625499,-0.03030874665124487,-0.01867848635718839
ADAM12,-7.859897596492575e-05,-0.03322780364063729,0.013735675494658116,-0.04515814465237658,0.017435159597434673,-0.031255718098862496,-0.028546144447674376,0.041951846407849276,0.021989681229061295,0.13382694641247184,0.034554357980695165
EPO,,,-0.005441616668517737,-0.011646865465286298,,,0.0655002451277645,0.10874263120809571,0.06955588553664364,,0.11439761373724242
EDN3,-0.027625269178248115,0.0004100286710455558,0.028962726946978008,,,,,-0.02712863297001388,0.012489099926559112,0.07922976697952665,0.018673705022583937
CCL22,,,,,,,,,0.01823285209036185,0.025304984092268546,0.05799550554195944
CCL2,-0.07748774579809296,0.0763563965659081,-0.027415146791507593,0.0414428094478958,-0.0058669709450557845,0.07761982451490262,0.06594125285080468,0.038069943073682215,0.014656822639318145,-0.05109245234069013,0.055910287211943556
DSCAM,-0.024667195498758416,0.04917227116869118,-0.004916042348741195,0.028022273119944992,-0.05034826897341707,-0.015157615314252701,0.01986828125990785,0.06615273850378797,0.027991336866600866,-0.0536134662535573,0.10146590449812452
ANG,-0.04568702117380075,0.009793162496356896,0.010135689703258653,-0.05294184377504028,0.06627946725638126,-0.058608922889158886,0.03335331381160244,0.11382889710579557,-0.009968664821930555,0.08131801476590866,0.07943304885426127
FBLN2,-0.007819593819376698,0.05383945790419224,0.00944233103932624,7.684578445089321e-06,-0.01346864550215668,-0.009477797643892677,,-0.048849060460096315,0.04203700891466072,0.029514642044288046,0.025254790949234426
VTN,,-0.02223878956782392,-0.035250385446583,,0.08990730677246823,-0.060518823542224806,-0.011799478295283702,,0.08724732699402005,,-0.008982613238300413
VEGFA,-0.01075653902521371,-0.04091023069465584,-0.035638888060744126,-0.038283686259095465,-0.02024958173231304,-0.07781638355046447,-0.01175910948207034,0.0810366355740595,-0.0601903585532781,-0.013838588821830925,-0.017441378462258152
F10,,,,0.010834692771027016,-0.02773836500279425,,0.016684471257342015,,0.06482823379664968,-0.018780441096314823,0.0331104014045251
SERPINA1,0.033262291469169036,-0.03957191136172996,0.016706492176179786,0.007662494995565457,0.11510642593731944,0.026227918974768148,0.01076099708567597,0.009645695280114787,0.012589961189969159,0.05415379749526775,0.01794364296391185
VWF,0.11670569376269921,-0.034004643290525584,0.052611340983292294,0.021016579617275787,0.05054189536055522,0.05166286922216507,-0.03882413310862883,0.02471254375524759,0.007102609885611618,0.044457230374036795,0.00840135522553392
GDNF,,0.07873419903155066,0.06699528031770419,0.0038626933129529916,,,0.0548444703995453,-0.03023410371316266,-0.02356814325340424,,
VASP,0.004446257257293067,-0.0016113195828653826,-0.004869285102371924,0.04716429729920483,0.006405862202412673,0.059518088191834954,-0.01908296057688457,0.04471067737555254,0.05122835092760124,0.11461686103890377,0.0872282383866971
ADAM15,0.044639561711035,-0.010423228707833906,0.06833344077060842,-0.04575139116119776,-0.032717467812571434,0.022701315981639724,0.13421234889041805,0.04301758116131034,0.03164297169279264,-0.026904522080195812,0.039202762566853684
WNT2,,0.06142409612564024,,,,0.09074886389834055,,,-0.023049435998905656,,0.002384114965992119
CALCB,,-0.03393421506213875,,,,,,,0.0019993503657617416,,
OLFM2,-0.04806917431451513,-0.021796829911940988,-0.09504851971300311,0.020680951432524238,0.013177542452271125,-0.014757951237619724,0.022582981212223914,0.12843833746270336,0.06241345634300125,0.10342287360387235,0.08954689048010035
MFAP2,-0.030211321034662914,,0.004102414109357832,0.024206221898840277,0.04621025386869332,0.05190200422965141,0.030747700428664135,0.03542188702255963,0.03163461662721159,0.05191112932752077,0.003928662740801304
HLA-C,0.08994166079227484,-0.07080116295074322,-0.02398886949530703,0.019364453218688186,0.044453035280454016,0.10560769966006277,0.004234688253743308,0.07298486172366374,-0.007436909588493077,0.002225249964346493,0.07517949096640425
THBS1,-0.005672189826318685,-0.013346014167180864,-0.026977433552527564,0.00771494514663816,-0.0012771039221757363,0.09070889801318092,-0.007263562056214673,0.08758212801379858,-0.02546897760291457,0.03549464410616844,-0.06628159956199356
HSPA4,-0.03564630609904436,-0.006490362549020223,-0.00759793707557461,0.03437912721356563,-0.04108713195653006,0.06987793014665256,-0.004873883927478424,0.021799156167480144,-0.04158049448921282,0.012338211535532308,-0.04135729883127897
LMAN1,-0.05212448755931529,-0.05065629216811732,0.059148401755270565,0.021233140840167808,-0.013982012901039372,0.0027876724330812815,-0.029751404817955684,0.0683737682542857,-0.0662149636790201,0.028094668034253544,0.010287145210351461
LYPD3,,0.03557762760456219,-0.020099351773452692,-0.0005884836409622327,-0.04151846394190358,-0.04275935190343335,-0.01601568990294592,-0.0018522548739667171,-0.005277264721562982,,-0.033535643881403406
APOE,0.03639760914698565,-0.03693876157589372,-0.0565663440371628,0.030937723373420996,0.019536310845104335,0.1350208149411292,0.030111129540592866,-0.016169530136206863,0.09921183121201778,0.1022025551144115,-0.02806508289689126
SOSTDC1,-0.019670772895134723,,,,,,,,-0.00022235448760937637,,0.03761727778504033
ANXA1,-0.06094501281225554,-0.049435871765777226,-0.08109241637215482,0.010173083307339527,0.018340573913632908,0.015287810533055602,-0.06677845175602895,0.16991431965543277,-0.008978567184269273,0.07298938319563981,-0.029669280434209844
WNT2B,0.000400781035644732,-0.00586623419440789,-0.016044411370681733,-0.00018653022151789728,0.03846938725387366,0.034717863123552205,-0.04953656644751409,-0.021043451135462618,-0.003769450021256507,-0.006393251091527543,-0.0068942198220359125
AMH,,-0.020186058664623266,-0.027928910648378803,-0.015412150447459612,,,-0.10473430101172881,-0.02475439977692519,0.06043225421330621,-0.017487050352728545,-0.024560344508354967
GDF10,,,,,0.00016303692944021544,-0.07787675881023157,0.09824537672837691,,0.02875969655274278,-0.022070621431600556,-0.021027659408953313
EFNB3,-0.010494108430257798,-0.023295728928499924,0.05369810182247189,-0.046633028692515475,-0.01565028190134802,0.1130358671521449,0.09368210603417199,0.010194050486827205,0.017196217972627797,0.060554479531069634,0.061925752068793236
LTB,0.03923035515171507,,-0.021415784633465,-0.023030801959705263,0.045359359331559775,0.005130894249934959,0.05065490519608298,0.004813978482206795,0.012222027548787434,0.11145826635774055,0.03226830014776687
ANGPT2,0.06345250192335018,-0.030326130093292266,0.00320021721218872,-0.031468608326461006,0.015496591841589295,0.012818083074897922,-0.026920417562142196,0.03197312058567864,0.012093324639930543,0.03632471981247778,0.023962957353226604
NRTN,,,,,,,,0.12385649964332666,,-0.02207062934933204,
ADAM17,0.03379157016299286,0.010383445641318196,-0.03582410755042662,-0.005881322985402681,-0.01818188135413695,0.009478980949188448,0.052934513870945436,0.023040564416632128,0.01247311474858262,0.019459040867247753,-0.05231906688710718
LRPAP1,-0.047909958135208916,0.07024262325279998,-0.009073669750087046,0.019506946689940668,0.1724181308134721,0.01784358766661574,-0.030453292410869887,0.0763878926373555,0.055597869440650795,0.024375417276207133,0.04915692481290689
NID1,0.02653361644810109,-0.01712521027101718,0.02762356376813336,0.04785576350192312,0.018128914598518536,0.0023760289356156384,-0.10487393166122957,0.08811233894590371,0.021511784114236047,0.04771373184473799,-0.02076607276515725
MST1,0.031474437148240664,0.07331026601192807,-0.07666167463657135,-0.0126878464435185,0.08476927931491351,-0.01360147500710068,0.1393610159565212,0.0907160527108038,0.07289703277252922,-0.021693125793877784,0.07903721343220085
CCL14,,,,0.06797936552615257,,,,,,,
IL13,,,,,,-0.04503317360080609,,,,,
DCN,0.05796845130675335,-0.016109246025082645,0.06826897188749367,-0.04913225738545353,0.006508894761055304,0.03189612970008565,-0.0024203993984873986,0.04848498573063903,0.03633546077731277,0.058685095467205746,-0.047858634652200645
IGFL2,,,,,,,,,-0.022236650094143648,,0.06724454243821207
COL7A1,-0.03175651325044397,0.02628031460248252,0.04644665933393057,-0.059655799286952214,0.07717833434230108,-0.0078003990796189976,-0.05062947116084357,-0.002776010287401834,0.011855009590345515,0.07917262912819552,0.038170228440318164
CALR,-0.020941670973410403,-0.07124954116959882,0.1097522603946716,-0.012836167485293811,0.00048550944188577034,0.0036855838604934418,-0.08841897728688636,0.05384158447061295,0.019040622903748257,0.09006214379980895,0.022490886947715286
PIGA,-0.03856269665052138,-0.028125529698097018,-0.024106888998904577,-0.00636030844366485,0.05028718261539848,0.05522426413936798,0.014041316275268322,0.0004349163889654881,0.030732805754651576,0.02833744379965852,0.088052635248581
CD200,0.024860132574150692,0.06116143811645209,-0.03579952365186482,-0.03642192739342418,0.032294858909454306,0.09299478212140917,0.00903127691166211,0.011386120131086008,0.059546174429068864,0.000130304105424952,0.03947424860926443
GRP,,,,,0.021229881223215747,,,,-0.02096367354647342,0.057199068684878715,-0.024780450449339457
CDH1,0.10583725082901822,,-0.033268605532049286,,-0.039096336181248,0.032061335597734074,-0.0817201828453392,0.03139758320803537,0.06564667833426129,0.08459471822352845,0.0016247564449510942
LPL,-0.011659945408214922,-0.019690333611699914,-0.011076690488389353,-0.03052855386252496,0.08297707720341496,-0.01980225323793718,0.06909509587671109,0.05393696676459871,0.06328808302132441,0.10622184042067331,0.10193049648481187
SEMA5A,0.04363268719229245,-0.03703853299133567,-0.05512123444534703,-0.03430775645508109,-0.019247765608845162,-0.057760564889045206,0.005415073503504836,0.06365231860557999,0.03710464877022049,0.06367417071379615,0.03291093652164863
SEMA7A,0.0318903758068412,0.09303102437406219,0.0719057791605093,-0.03826546258621588,0.06373345239896469,0.019450428202093428,-0.0012696540346123992,0.019691134060708486,0.050866196947453556,-0.03585456445417527,0.03838953007922753
SEMA4G,-0.029739378259147638,0.023128430911338607,0.015276853221392635,-0.021997239117456435,-0.04872383228267149,-0.03642260061529244,0.010016081317574855,0.005219555666203754,0.053352158944472164,0.06593046110812938,0.031552845518545904
SEMA3B,-0.03267191592099172,0.018586024705283716,-0.03918933504953754,-0.06654230679816565,0.04191021299951931,-0.05200664288150074,-0.03702013002620183,-0.04671802570543342,0.055465265223768406,-0.04098995415296852,0.03580735501948833
RPH3A,0.0853307787862374,-0.037243367536913714,0.04218466482769045,,0.10944128503393517,0.14414840375702076,,0.07268058292425135,0.04536556188829088,-0.0004253226313638328,0.05459843851447869
JAG2,-0.017629382352545936,-0.013740068676818942,-0.013730339304559112,-0.0355178371100218,0.07633182839182968,0.02311035365220577,-0.02217022931418793,0.008340582731683,0.04256151390707155,0.009587925405986669,0.004833115478681665
CGN,0.01997337383006858,-0.03176437372418633,-0.02579773820106899,,-0.027305454137311405,0.042340209936505606,-0.015164598751779218,-0.019175000033772725,0.04225317178111452,-0.003428159206067846,0.06190767162835457
GDF15,-0.026499621328265322,-0.03770897385833201,0.008091347129647417,-0.024098740134879344,0.08675777065611218,-0.040711203650701785,-0.009027960097682015,-0.001374425298060541,-0.03604437219861539,0.00550669492833023,0.04326264794121022
SEMA4F,0.015537761882609706,0.005865754362286853,0.023220875907008675,0.03693070575153005,-0.005516968130770622,0.011507812591952079,0.116308693449761,0.10004354656993956,0.019790381763769634,-0.022454236994530558,0.04214457173833781
NXPH1,0.09386881990733292,0.059019470381156756,0.008967790264053912,,0.05422918933854407,0.09344632855611072,0.04290111770773427,0.04030516921719798,0.042115686149160045,0.08639811631195154,0.047759326097232886
ARF1,0.06710727469304054,-0.027590852341102933,0.01070958422300451,0.0038247398434902327,0.08636996275656805,0.02602521854195129,0.013252209266181172,0.007678176792065731,-0.017466303856845458,0.04823755878180237,0.00021230808442306573
DSC3,,,,0.13806591987820363,,,,,,,0.05897045131085872
EBI3,0.0228807629791379,-0.020920830045479996,0.030447801624510693,0.025555504754728835,0.14652686406781615,-0.03652021511735161,-0.03366349060879849,-0.031643436029196205,0.02476873818395102,-0.012958734310445056,0.01444426371252757
TIMP1,0.041763106191111316,-0.07029150066675917,0.004286638688736525,-0.033873390364487846,0.10412801559302304,-0.01481987559613413,-0.0009590374604488009,0.08440908277191708,-0.04120296169350569,0.12419484282996637,0.048824674529885946
SEMA3C,-0.039599466486609815,-0.028631234506297787,0.039232706949613505,0.01208868385374756,0.023912189780594475,-0.06866447115690709,0.01259941588611965,0.042559370494612885,-0.02230767242851142,-0.04034255307402603,0.03703143241019009
GNRH2,,,,,,,,,,,0.013920090142910964
GAS6,0.008663846955366003,-0.036657345002680135,0.053071198531415065,-0.06630330036769733,-0.013030941591862664,0.18753772258535398,0.04076239605484719,0.054199325272453205,0.05332104122974066,0.062343561069325516,0.008773427027739334
MEPE,,-0.035120264900798025,-0.07401278789699682,,0.11679147555957556,,,,-0.03194569893664228,,0.00024260551525926628
SERPINE1,0.02338727154417352,-0.031719945895021535,-0.0002800654454759324,-0.054886961197606846,0.06928152435660725,-0.10160894316553404,-0.07426088277758544,0.1465618176607606,-0.0504021013219658,0.026428944429404654,0.022930539182195026
RSPO2,0.20271058996057587,-0.019344681036480935,-0.022713618478685218,,,,,,-0.030097023529603566,-0.006019022273855836,0.038476115030304486
SHBG,-0.02334901098913471,,0.05589230707852173,,0.07432522918483948,-0.059533956468425644,-0.041712869520295286,0.08371857305564537,-0.03742865109089321,-0.02922076157789432,0.18594017666342447
LGALS3BP,0.07225534879464272,0.0023382870217428645,-0.057112331912972866,0.00247087125967038,-0.00022520134145826868,0.08257759226267274,0.02291081781189918,0.0010368711045388296,0.03669421648287452,0.05929931536264212,0.04593254882612444
LAMB1,0.07358984497167234,-0.02146362399344712,0.01647391011149605,-0.008125664515446,0.05209349792918839,-0.05952229806640951,-0.04885586017830414,0.11550406205133747,-0.010586536664315197,0.06697180472175503,0.013553948135051567
SPTBN2,0.02936855233278297,0.11120203559971333,0.014034069898058242,-0.027098357220108997,0.06232412103216631,-0.0017521588507973603,0.06905883357697952,0.11173163246253912,0.034184642547202305,-0.0020340260286856294,0.10519698640890275
COL1A2,0.04139058178633535,0.036790564236463465,0.04507062071301391,-0.06460020825855824,-0.021356331998743296,-0.010904282849837328,-0.04854067327957282,0.04056425112154624,0.023867027952349216,0.07733889342081618,-0.05440128509250035
DEFB1,,,,,,,,,,,-0.02473037693635455
