,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF313,ZH1007nec,ZH916T1,ZH916bulk
VEGFC,-0.02655920110403544,-0.034322159441376704,-0.018357004989369274,-0.01854883941975642,-0.01847777688142123,-0.027037732870746747,-0.01757392534470552,-0.05003587612307362,-0.04068863467526407,0.04992084083857656,0.019440887514717536
WNT6,-0.033684142600610485,-0.004859607809652167,-0.013221175136729855,-0.032008435625074654,0.025054740672481243,0.005861085293567109,-0.028255896200008394,-0.026452383930680036,0.004214580807636173,-0.024380921709343917,0.1211649094954899
NRG4,-0.025102617963523755,0.10673557173577725,,-0.01732011545058202,-0.012617800902182839,0.11015382308705411,-0.024392281128750127,,,0.009629831537496792,-0.04358148747740916
PMCH,,-0.0010344071774406572,,,-0.017483192420608553,,-0.01858434907941362,,,0.012733581404479862,-0.04545651870692757
COL9A1,-0.039106746576047687,0.009139584962885361,0.04264769821216943,0.032514764096996364,-0.013178372122963642,-0.0538169206809328,-0.02551801708753199,,-0.09570327945413412,-0.052369315399506594,-0.02880179361221238
GDF11,-0.003450663049647833,0.05192573475139308,0.03203425644973569,3.8642655616848293e-05,0.044539504689678586,-0.03960885659755489,0.00652822308219184,-0.004134079230698163,-0.019565600038161834,0.07784534480049873,0.04733856173826195
RAET1E,,,,,,,,,,-0.01776085872635309,
IL24,,,,,,,,-0.014917471799156493,,,-0.04872265318711437
SORBS1,-0.07089335741755358,-0.014599547937865972,-0.0035853226105982306,-0.031019226761855735,0.023392026655548872,0.017986167552337506,-0.02619434421996717,-0.0554694329404331,-0.13028989024926932,0.007912703460880459,-0.004084684571811881
DLL1,-0.019938869939573087,-0.004385633804663178,0.019163087341346054,-0.033059439908263676,6.072778952838817e-07,-0.01283141872493268,0.00117560723528638,-0.018237327377037395,-0.05812651341522785,0.06446620886319017,-0.025880634494915334
TLN1,0.05584676132848087,-0.0360834857693794,-0.004218321047338842,-0.02295600280914077,-0.011429698847854271,0.032736413786691655,-0.021848453786742984,-0.029021707307025572,0.053562660218004786,0.0490261423382311,-0.08468028453066258
COL2A1,-0.025694182539361638,0.059071076213825985,,,,-0.015687848392277763,,,,0.06223620412186897,-0.039264581003285795
SHH,,,,,-0.010773602265091888,0.040523684923581965,-0.02972589860931599,,0.17344453654487085,-0.03829421838547286,-0.03152286350012595
PON2,-0.1724176117979488,-0.06659635468544092,-0.02718567484397356,-0.03546942843457904,0.012906508138401511,-0.13079924349465646,-0.07408090034262632,0.04823689585887003,-0.18628924980265335,-0.04280209771526689,-0.013529491934173753
ICAM5,-0.03900000941108672,-0.011524684944873527,-0.017018621662203783,-0.02469935107666847,0.0009612069503189255,0.036525157305070645,0.003923404334354345,-0.014121219948637985,,-0.011756085753243384,0.03476709728352058
HPX,-0.040916323425828065,0.11799436280877924,,-0.023107241980195526,-0.004083360116668733,-0.034922800077499455,0.056482137241294965,-0.02803924811039725,-0.033010892366905895,0.028511669310200712,-0.05536132378200558
SFRP2,-0.03345233892684592,-0.023897345679130492,,,-0.01226996544616715,,0.032701506782726486,-0.014722226997372074,0.2389791029863178,0.04771199579380378,-0.06306232595950888
CFC1,,,,,,,0.053026894897296666,,,,0.03312196650525816
CD70,,-0.027933488513810813,,,-0.02085545011075928,,-0.029806111118754478,-0.03149244513201684,,-0.024701526562488422,0.07366222177295252
HP,-0.07490095239105081,0.0015043118339236195,,-0.004861166763389748,-0.0020067514264332045,0.0662007911462333,0.05868748587122649,,-0.08284615059508997,-0.024219210716024116,0.013071410776476524
CXCL2,0.00047175279114903954,-0.006290245890265757,0.02128612413358321,-0.04288205252347926,0.03539628122565564,0.06029745508155888,0.0722102616177371,-0.03967047512359601,-0.050821610741920986,-0.014313386628685334,0.023959301740194207
NPPB,,0.006648248049640024,,-0.041122279246328025,-0.00789862615012782,,0.005729186613632564,,,0.08543072198268456,
CCK,-0.07681891931404791,0.05150373072185578,0.054094849061222486,0.08066526791570278,0.012574786479059144,-0.06849980658208801,-0.02229985100317379,,,0.07638101330800322,0.1321615193436083
SEMA6A,-0.047422897118011405,-0.026169413265706203,-0.022172807706237422,0.015231081901501018,0.0419484561860177,-0.08630198940989939,0.023893603076506238,0.05746957753269875,-0.08919707347004714,-0.06525858497625679,-0.028881188341614388
IRAK4,0.05099915021751886,-0.02736793348914533,-0.05855296800635093,-0.02132851278979089,-0.015484168911312367,0.024013114993217573,0.052427692430615715,0.006212104115623817,-0.05901007104587686,0.036595819896617275,0.08777115419495274
GSTP1,-0.07323634569998225,-0.02996388908816121,0.009020858005473023,0.029823647944343185,-0.00853505552754199,-0.05480020540280495,0.04680408430915443,0.022267809690966648,-0.009525734493716579,0.05359973731912173,-0.06881277214685573
VCAM1,-0.005322581797117529,-0.046211944440433854,0.007504257634329026,0.021554375294588403,0.009019166719964267,-0.00859748334913044,0.057339301480191375,-0.005214305952954617,0.057416903983705976,0.020394643816709242,0.024761702809533614
NXPH3,-0.061039635786169576,0.011762942717816902,-0.0021924725593136713,-0.0030889024031919526,-0.009669918961342004,0.009072579437977273,0.01899119748607902,0.0005125406456647748,-0.0783383105087479,-0.00777885777937104,-0.016973836620003728
MTMR4,-0.03743981642642698,0.030422858879196272,-0.059706618325456665,-0.02337113061098425,0.03395130692885922,0.011474136764011291,-0.018764551164491577,-0.026087358914092484,-0.011351989204137347,-0.025398770367037582,-0.01838799321109054
LAMC2,0.07993164978423793,-0.018200970702944547,,,0.06377663062619901,,0.04535969559564867,-0.021668306926377435,,0.0406332635293331,0.01903137155907537
IL10,-0.03636913615448591,0.008144139517955147,0.01615012723554467,-0.02411315269982918,-0.027054074998361627,0.01735338822760072,0.039436549734229005,-0.035197607851352786,0.05584793894016221,0.07242680787395044,0.07892156498693108
SEMA4D,-0.08752905557457251,0.04340222967937077,0.05694410440880382,-0.025709195185426127,-0.0234065875335419,-0.008716352130226044,0.022311096502419882,-0.0013719807369623055,-0.05069618184091588,0.01621495393597345,0.12168006644480658
TRH,-0.030116992248699542,-0.013418654285822321,,-0.017846242132174246,-0.0021746562105753914,-0.015438032214564117,0.0895847335618422,,-0.07003306727904772,-0.01839537067880373,-0.025511357853043044
SEMA6D,-0.10381481582074807,-0.0008316270230553708,0.032191530757384276,0.015077012447267212,0.040112109230942654,-0.020463733035863768,-0.012648856847564525,-0.020101763668889997,-0.008358994587992837,-0.04849606992304952,-0.08087952176903858
CEL,,,,-0.01958410588820833,,-0.030457629431243305,,,0.06182850087855443,-0.02750227858538732,-0.04483638944069392
PDCD1LG2,-0.06341621361547228,0.0033782570196560597,-0.034131650896561984,0.06603410055514013,0.0013213259885907758,-0.0016138401352977906,-0.006289533561836294,0.05946026064933514,0.0383652244659781,0.03738773909375571,-0.10381450171085765
SPINT1,-0.01784380431256439,0.05175618741506666,-0.03383727863194576,-0.023514162422804834,0.03183622467375197,-0.012697058316530127,-0.01209207698547136,-0.00570780180958954,-0.013307788684788237,0.004537735504505442,0.0461356386771937
CTHRC1,-0.028234484766126822,-0.028639718306166552,-0.01983325468041973,0.02714796468266645,0.016767127340727862,-0.02100990404691469,-0.027738985483616144,0.017127529309654662,-0.0984428568083436,0.043337233178706185,-0.02970340002838664
PODXL,-0.03193789126727262,-0.022860479036245912,-0.01695027351660365,-0.020737834121492143,0.04160859383661152,-0.046396152488416276,0.003643912761298476,0.026621606782783053,-0.12159066362939477,0.025549359870341896,-0.09512702885523328
JAM3,-0.0646833144659628,0.002124429428296461,-0.032440841163777503,-0.0682256050523225,-0.009150455989798323,-0.06636109455161478,0.0007903454020834016,0.009667597488477007,-0.09622383471425511,-0.0024580648922848435,-0.07659467140022068
TGFB2,-0.05955606520059852,0.025531870638712966,-0.01619917694691863,-0.07638715496301862,0.007862732725841077,-0.04057277502132817,0.04288680549827603,-0.02262251396452223,-0.09809188933361535,-0.04682657670941867,-0.10364135414423062
COL18A1,-0.07301471996756186,-0.05622876242475448,-0.016925843304695373,0.0011644526662529262,-0.06439421733632296,-0.028816708802825802,0.01877860454709048,-0.007270416545463635,-0.05641885322346869,0.06618038472616228,0.06854819029017048
NODAL,,-0.008871833757517945,-0.012734208323562094,,-0.021217620821951052,-0.037182420749892316,,,-0.11063712919731893,-0.025175737639523157,-0.04209247102788375
INHBB,-0.0031073152758285885,0.0497009308078896,-0.05360202439547547,-0.022952008023085797,0.006723621514722559,0.030972938664586752,0.00986920735888267,-0.022046881436823474,0.08339931497651533,0.005486668733770883,-0.006267527985132308
LCN1,,-0.01820097479823706,,,,,,,,-0.018602400069633283,-0.029436516472609274
ARF4,0.06874813080359325,0.06656302176251637,-0.02325266899385674,-0.024849584081435883,0.002040866833011022,0.0684506944987336,0.01715724715055003,-0.02867737134559752,-0.09653387166848322,-0.004837176420513593,-0.10220386336162415
CXCL14,-0.0422926098611907,0.010797775525916462,0.010401770043019393,-0.043756396987055204,-0.03235446989785484,-0.032255415371957905,-0.06020833766717718,-0.03697639462470748,-0.048622539961547855,-0.12831895793070083,-0.06266646665633714
LIF,-0.002634872615174832,0.08294049684548657,-0.01611441013575227,-0.0649152646193624,-0.051015402948994135,0.09411692429507491,0.013702697931522628,0.04315472134232376,0.06192826084925632,0.021955576100898926,-0.0475574144850465
IL17B,-0.027399678762122112,,,-0.017846242132174246,,,,9.457088514277777e-05,-0.04733589011993804,0.08912224196071529,0.013006533029783416
MMP1,,0.08181659315988667,,-0.006526276999772604,,0.030990284417564445,,-0.05746246479754527,-0.057501717501819705,0.01691542943344417,0.0024621474759483957
MATN1,-0.021588393232424105,-0.023897348935717475,,-0.028509322555273598,,,-0.014167437605035298,-0.014917473949335777,,0.053651116017121206,-0.012788130197192101
ADAM28,0.0675809447312319,0.052088862546642224,-0.01788546626850964,-0.048469325948181735,-0.009218108813769032,0.05781273043636063,0.028847536812776603,-0.0213651171197466,-0.10706832945540098,0.06534095159445952,0.12235492167909774
TCN2,0.06705028591732991,-0.03373589528665328,-0.03345333759576479,-0.00955840558109584,-0.02161875183449585,-0.022512247334042217,0.03492044871496165,0.02309676687034161,-0.023149835599599846,-0.008113400518009576,0.02814432276610586
THPO,,-0.0079701946228972,,,0.08880648249536048,,-0.01957618216489351,,-0.04551642780033293,-0.02421921808887704,0.0004888061353032853
CUBN,0.0694024070607636,-0.03123419924527888,0.014750859162056557,-0.009151272963422262,0.07131231339692966,-0.00991173363855511,0.04255672160182529,-0.019283909702081953,0.010056094973834742,-0.012188033585615309,0.01913535129956809
TIMP3,-0.05161906790001994,0.029090384428283964,-0.03284905909107497,-0.01778039854053231,-0.02283013306374935,-0.05373649927818849,-0.06690976624673806,-0.03544385764849492,-0.061113155470653616,0.033621507071638294,0.0035994750956336893
PIGF,0.024156941996062848,-0.058858900261020364,0.021845921402589896,-0.025312383265627958,0.0003801255394975247,-0.04064098809552893,0.04483280112760021,-0.019295571001871497,-0.07097222234995648,0.007643731003932009,-0.08493857801819178
CRH,,0.04106249560834339,-0.015981397868060278,,-0.012151941489445466,-0.015687851270745696,-0.01018743743450849,,,-0.011755850266002314,-0.03514402631228275
BDNF,-0.03910671849824367,0.0004180719124094484,-0.014296301360278365,0.05327806597186404,-0.02299244724852381,-0.022689004363809207,-0.033809921519321204,-0.02301017529108722,0.05592665911105374,-0.02235420661879824,0.012333995954710568
CCL5,0.1318626736645237,-0.028296433593812835,0.08525322254940673,,0.05103204182966594,0.1098643138480086,0.08951161264386735,-1.0233790303888028e-05,0.058573337290401754,0.13174099827612415,0.14053597032611678
