,MGH258,UKF243,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
VCAM1,-0.05535779654372791,-0.06171712574236293,-0.038710265588936366,0.03440217906295378,-0.017141491807557117,0.07135452171293666,0.03430207675947954,-0.03021425672228673,0.02407974805994952,-0.02310190949377373,0.09903612124346547,0.028107985471723607,0.024708984246101084,0.07074052826813554,0.028723268426239942
NXPH3,-0.013726772043192037,0.07193414335346297,0.023772764791593713,0.015883377086119557,-0.044512701203509836,0.06906120425470468,0.02191697203981446,0.021099591170389762,-0.047096750260359616,0.03460625947885877,0.13133965172972759,-0.025839839761113904,0.010690001571852082,0.008154590652768282,-0.004949369323404262
MTMR4,0.010694039735848265,0.011328147900790784,-0.04964779662680313,0.0177023381846054,0.0609953777786296,-0.018121921023914956,0.02577078963614101,-0.03390783189151686,0.02013636719892999,0.0513769111929686,0.1052027067093574,0.017239009062953954,0.044888965046890675,0.06453436454608183,-0.014098190114791213
LAMC2,,-0.02344067153716798,,0.10214413221760708,,,-0.01620295017751476,,,-0.0408181226086242,,-0.019018334752313227,0.021973829824395424,-0.012056438535179502,-0.024597897518495584
IL10,-0.024252521206997633,-0.03718944281488902,-0.02480501327627653,-0.043472255864928984,-0.009015839515471311,-0.027224978973476876,-0.021095464333374263,,0.009883434331296126,-0.012336958613580815,-0.039777148382187676,0.03083244689474183,0.02321005952110658,-0.030022998465294434,0.022064232519147537
SEMA4D,-0.04373507732006442,-0.03114228323795811,-0.1004335872312053,0.02749208132572126,-0.02063129399554438,-0.015736215070320397,0.03631000175363087,-0.03571991365197485,0.007734499223824831,-0.04726487936850567,-0.04861802468972721,0.014948033258259184,-0.06019832169162272,0.04513822725286773,0.03849829707010717
TRH,-0.02143888003764992,0.04932366945599819,-0.018358290951450897,0.035087908345920356,-0.018044475526064183,0.016353265677003712,0.025792867104545654,,-0.029818895617074882,,,0.030344533420029105,0.09342690557937496,0.03142476098889651,-0.02112308265189611
SEMA6D,0.020597776534918545,0.025616993317996075,0.027485317489975687,-0.04939482612584266,0.036191287464386664,0.09746329254080485,-0.007698967699245945,0.028680144230753504,-0.04607429365968378,0.04038817108946847,0.021482110118089714,-0.027262670889655137,0.04499570926943413,0.030782663767789445,0.00535777795361164
CEL,,,0.005570683923060025,,0.02579517625209593,,,,,0.10536633583427397,-0.03195702835321259,0.011480919272554018,0.012185713404446337,-0.030519918874732176,-0.05351097986315353
PDCD1LG2,0.012273603260184264,0.042860753470802974,-0.024805000422539084,-0.025056031045511296,-0.04012032731621528,0.050044923130498443,-0.05028212535744985,0.08633556655750595,-0.04268981045037405,-0.060244657666486,0.11242457919812475,0.09489370360550438,0.010339808648431804,0.12207597007385554,0.0367391524866974
SPINT1,-0.024198340441580164,-0.036293308928300023,-0.024188836621199205,-0.0364126744944519,-0.025972758628995507,0.007813823799407246,0.013985949672049754,-0.017552772225745736,-0.02895931979287178,0.08234939812970263,-0.056247624584700485,0.1014164015443014,0.0347622641134909,-0.018928553970218445,0.020625190635098923
CTHRC1,-0.010742604349895764,-0.058905351246149706,-0.02156963286514137,-0.059058292437403084,-0.024482866998010798,0.042218731269771666,0.01431255254274601,-0.027902048068017476,-0.00941759382350102,-0.03072704553897773,0.03265387934957428,-0.023740427255286935,0.0901148829759482,0.012612106558953628,0.007553136064652936
PODXL,-0.03382594217149774,-0.0009583254957542182,-0.06430354372060196,-0.058788630379981374,-0.01280883583859456,0.05896319547748625,0.0037974265352866683,-0.04412117905105053,-0.015612830360512465,0.01568755791578607,0.040636357653844046,0.06008557625658556,0.06863137840293068,0.027446443493364205,-0.059704651794691824
JAM3,0.04491897932886607,0.07503932354506199,0.03901621719269397,-0.01892760917920285,-0.09766537840444652,0.08956338994955397,0.042314026816427486,-0.00461477269328119,0.03666387772468175,0.023221836300426135,0.024937410358062875,0.04028479319103311,0.014968864215939709,-0.0712331894505556,-0.0801690371522713
TGFB2,0.029085121559757662,-0.03826930350814603,0.017344162374815477,0.005734733738785953,-0.053337973399956294,0.055362181795945535,0.004320303405191576,-0.019536995803778955,0.014645914377141446,-0.03944649701280405,0.07524309762262507,0.032672793246136915,0.059131233181591976,0.11312997689289703,-0.020051511742079864
COL18A1,-0.048366790735831805,-0.006020870102199055,-0.008213905786575456,-0.024082502710307013,0.04880262941162775,0.09794606402151732,0.009745459904547735,-0.03201184692340138,-0.015233194960641298,-0.08533689913455049,0.07159265033899985,-0.004845924682645171,0.13192284883831892,-0.05191335598042636,-0.05822403922528265
NODAL,-0.03391740961615312,,,-0.03409385984450621,0.05741331349487751,0.057837570513049094,,,,-0.023714481989737562,0.08411695028536069,-0.017888121947694284,0.02391068347548852,-0.013787441714580219,-0.028908859531428726
INHBB,-0.041985230087521586,0.000428489585003492,-0.02802097261668371,-0.00550867674093538,0.02131424708900248,0.10731013131474136,0.01368694363335797,0.010571328660985492,-0.04224795397337626,-0.06379960130214987,0.08304090047420953,0.022318837267120004,0.06146855745417009,-0.022400864012491816,0.0445078622691052
LCN1,,,,,,-0.018206884969477,,,,,,-0.01689306862710319,,,0.059792509644963
ARF4,-0.016044466858620755,-0.012062311042762643,0.055459760906485585,0.040572000145625786,0.018838236397891485,0.06952484293971414,-0.045423778680257425,-0.013157533157376184,-0.025577728290756933,0.12980522869394265,0.013238456283565589,0.031128808749688597,0.10244478758055683,-0.00886986696053605,-0.018316304362859574
CXCL14,0.0027557182629522024,-0.09026675140242543,-0.03323558886912266,-0.015060165855516,-0.05269290223594106,-0.039044979783588535,-0.004660699175405139,-0.0593745218172577,0.08755695965152731,0.024247094696428252,-0.09504551214509827,0.004265572068883406,0.11681853995070175,-0.04494477506751205,0.0029940875145194647
LIF,-0.028957235966065312,-0.010860290303384791,0.04447331789632934,0.08437388071651779,-0.028175659124320695,0.06106362094703932,0.041552345836672874,-0.012733421527452136,0.09760988925571587,0.03154207642512988,0.014738232741607904,-0.036970372802843515,0.047751421263723566,-0.04086403805006117,-0.006030882943730343
IL17B,,-0.02801767911511379,-0.018358290951450897,,,0.09086338451164518,,,,-0.03897624448902354,,0.06510363821522605,,-0.017152858649927945,-0.03608139843624845
MMP1,,,-0.04683051437824446,,-0.018044471589713895,,,,,,,0.002317263240170048,,-0.012420917251783603,-0.0018720403717492476
MATN1,,-0.02207531991335312,0.04149343480328228,,,0.06117657735915148,-0.013032486485230973,,,-0.020864567208876535,,0.09540263644806503,-0.023204885128354884,-0.017677862284803447,-0.02569018223959355
ADAM28,-0.03234835828703503,-0.022375092840949087,0.02241672687081404,-0.03985536458605157,0.07860551953926036,0.02732024504637058,0.02398852808304163,-0.031170495472907615,0.03749872054996212,-0.03353941678451476,-0.03283169148579759,0.0096935009079387,0.0074092590241851925,0.04827132370930982,0.06093736946076612
TCN2,0.00909589896517585,-0.04814949939481314,0.050706957485114654,0.004945660269691062,-0.03922614247462994,0.031330859075968234,0.006236024552697353,0.030335011365918402,-0.012086048088303417,0.060084582013375444,0.046325986458499877,0.052972462340745735,0.04745292722401445,0.018062997924085396,-0.0019787646420206515
THPO,,,,0.057529994848539545,,0.006756282127619579,0.005144606483353566,-0.013250334299203914,0.12563479940625447,-0.040818143164000384,0.037077751635981364,,,-0.015334726731980589,0.03187009271214196
CUBN,-0.04450056554075881,0.0788395022018667,-0.028795272340981327,-0.04009111983624257,-0.03610430608924075,0.035149902729799794,-0.00758562031602614,-0.0068612599801430325,-0.019886367018218404,0.012076694239533236,0.055897825036433535,0.04080450720591906,0.011859300065794642,0.007117396407764146,0.010594157359902117
TIMP3,0.024690030078348264,0.11814845977833255,-0.019630687438861885,0.01962158793146223,-0.04161174468007665,0.07126611451560645,0.037474849772345956,-0.027024918785634507,0.005295655623188056,-0.06456161560135867,0.031018743488029688,-0.024341252720371985,0.02689302581076708,-0.005735562795079742,0.032253843834834754
PIGF,0.05659507526902471,-0.037632956159291936,-0.059647350629176664,0.024302124508568276,-0.025711515895246114,0.026087426835796047,0.02983658820160469,-0.014685567817245313,0.008472824832926641,-0.03881854086010929,0.06083581756937752,0.05751713689752545,0.03752767123575651,0.03340352946179433,-0.06678420360122622
CRH,,,,-0.019526533792665658,-0.018336472186167033,-0.027997401332003635,0.03492451896232766,9.41713973789871e-05,-0.02218513367928177,,,0.00018068787247112533,0.051162511234965374,0.04035191014763546,-0.03167534862656614
BDNF,,0.0035473333633681214,-0.0207514864729737,-0.015255109109467115,-0.0032780285140762764,-0.06561826216710957,0.016524493192940526,0.06165256569502935,-0.025669006968922863,,,-0.010446406652708124,0.15159417011660284,-0.028390496588827387,-0.012385510088715962
CCL5,-0.02582281422917196,-0.023424678113048786,,-0.03762266099742627,0.02107947970956142,0.07179413871977428,-0.033311065794102125,-0.004475399821972311,0.041896613813696915,-0.033227606472947174,0.14374811685658404,0.10317512776907986,-0.01897354228748251,-0.019226616460453906,-0.028404402577412145
GAD1,-0.05432321479371604,-0.0037499209554003494,-0.002534105303112979,0.03299164379947249,0.02893685318076636,-0.07449771691760732,-0.020290864127175613,-0.024280176126238763,-0.0070463895931313246,-0.044856982789754654,0.08177176322533895,0.036340945829931894,0.006317890982278806,-0.00026249776147123263,-0.028805252624342706
COL14A1,-0.0189788174320058,0.04458112658966476,-0.0352071895064685,-0.020482437344260404,0.040291143448651805,-0.03229796131913817,-0.017796035263193247,0.10015608167035349,0.030877774178152514,0.0043288435097114915,0.004161823733456046,0.008462188032256821,-0.0239149524424874,-0.009128909638017782,0.038232789955689926
HLA-A,-0.010023680382373576,0.0894947870569086,-0.025618167627079087,0.007817032295367194,0.0040158890738294165,0.08622797548745137,0.05752097783027738,0.029885790238974367,0.012658543614424958,0.038994994067454686,0.02441963514410037,-0.04288926917950185,0.11062981434177112,-0.05715538735831085,-0.023694023954417425
CD5L,-0.0409902355188722,,,,,,,,-0.026988948228799384,,-0.0014492265209467268,,,,
FGF18,,,0.0921740263312809,-0.015513685074361967,0.01767969421052953,,-0.0139648227087695,,,,,0.020621678646994327,,0.11759636384199293,-0.02112308434658446
ADM,0.06036846312212208,0.006477857943804229,0.06338059124279388,0.022491246063689737,-0.014185573630130484,-0.030617731618109777,0.001773346417455918,-0.01157240754204723,0.05388657311299238,-0.023273409390339016,0.08339138779159638,-0.020899710384178684,0.07749128040973129,-0.02051101646120972,0.023598704154385444
CCL15,,,,,,,,-0.004447931235355854,,,,,,,-0.018320049413939065
GNAI2,0.003751602848294189,0.06973591038575501,-0.050099379895455466,-0.07027400071247099,0.06420726906350456,0.0837920239032572,0.019178117877438394,-0.01939044924677603,0.04251467639872275,0.05474004028146634,0.15320200284429186,-0.06821538951344268,0.0008406532610914843,-0.04217204203175275,0.000737973756460537
HDC,,,,,,0.03206783192218021,,-0.016130577721446795,,-0.04860636595357039,,,,,0.004820507800989349
COL11A1,-0.027000717720888297,,0.024666300613475984,0.0342764966643584,-0.002981782529732222,-0.03310164943286223,0.045781933948563884,0.019735827610046056,0.03684441401754831,,0.08074161711589391,0.02443014942970055,0.06821596389629775,0.022452989870757233,-0.008617797804455096
NUCB2,0.005140499764534798,-0.08638080672226453,-0.026011063140789666,0.006239920176774304,0.014070809615434702,0.004302535094852532,-0.014081807590428121,0.049607733172371625,0.1004342164337357,-0.05984313451298774,0.0010371545561532005,0.015822808007634113,0.027340981970343438,-0.023138709094009172,0.01858060767098411
CXCL1,,0.0003631230139733784,-0.01808956212383913,0.01859720621315397,-0.03514128698323359,-0.011315249451892183,-0.029489093044012173,-0.012057883317622824,-0.02204722088418691,0.04409729581106223,,0.02220991221460943,0.009359509317808509,-0.03543094181280878,-0.0057685003601749526
VCAN,0.025565843521576762,0.008069996185673736,-0.06411942290852914,0.015788824717779558,0.025922471968359846,0.08008608734320005,0.02660035530511918,-0.032121349432665265,0.0446290734057799,-0.042945130504886304,0.06517545790754106,-0.017866080306102497,-0.070596640000501,-0.02400711401310404,-0.012427036957896584
MMP7,,0.04063971908267459,,-0.030842261212847374,,0.04465544437303983,0.07278897402868806,-0.02329321839241488,-0.015882609109869054,,,0.005050896270139393,,-0.06645878716190508,0.030911729394239633
PTPN6,-0.04720529876453606,0.014157085032334883,-0.06209686010679146,-0.0043506098234504815,-0.009029640393499275,0.06432724424414835,-0.013525915380735224,0.03203401487037003,-0.006749595705833847,0.016032557709726645,0.10155067752028284,0.017896143486562672,0.04572372218147891,-0.013211522565049224,-0.008579530286857543
PTGS2,-0.01662183948255289,0.047702972468963274,0.013547291658466031,0.04030569531981862,0.029676160450698815,-0.08125148068779656,-0.026391217658877652,0.04233768833323682,0.05196507342043925,-0.015832885471301517,-0.042050522569155424,-0.04011787898985556,0.09448387916350844,-0.04938554400406969,-0.02625394834152289
XCL1,0.07165592110041134,,,-0.00014716228730080925,-0.019187007423760193,,-0.02113987110120373,,-0.020833464049720272,,,,,,
CD58,-0.02125862723509891,0.06852064442696644,-0.053166444923625496,0.0067212871654376,0.014137128317348176,0.12716556110664048,0.0291701846968526,0.04442831134688776,-0.005677943773722563,-0.027520237987628957,0.0666062728351403,0.050837181531537316,0.027287489332613015,-0.03771472542260345,-0.03452197759661414
TNFSF14,-0.004258812017803455,-0.03919898916045647,0.012838129663479596,-0.005387255956926875,-0.02566381239358385,5.744687092483004e-05,-6.378254690257007e-05,0.0356553304620873,0.030389318025048368,,-0.03250750626440828,0.06929505694082622,0.006343671794556942,0.06297261894930861,-0.043940241377185336
CNTN4,,-0.03651900652353639,-0.021104821400310683,-0.02047677799953704,0.03718939320437685,-0.047188356761235235,0.020370218116633452,0.02200301487456406,-0.02893010904697118,,0.027993708940900842,-0.029038471072967257,0.041322838827662134,0.025159920791674503,-0.03117270336075352
NTF4,,,,-0.007987709478378251,,,,,,,,,,,
INSL3,,,,0.06118317295546695,,,0.0036600521798647477,,,,,-0.016687426651537413,,0.0025460288442658704,-0.025084303105849505
BTLA,,,,-0.01301794763075486,0.03354566730535819,,,-0.01504011595277216,,,0.016512899791965668,,,,-0.024255266871667746
MFNG,-0.006347912815296085,0.019238520908051254,-0.04526666949348733,0.05173691183170443,-0.05164559703184937,0.06646735879726666,-0.02867173393327573,0.020492887395650132,-0.007573515973541657,0.11650453920800377,-0.04227933951611943,0.03209293131808279,0.05673836152599842,0.0014485805167284347,0.015168356578585429
ICAM1,-0.01272316217730481,0.04569334054064589,-0.00789397180900784,0.051713397679824705,-0.039542415910452655,0.07101509626903288,-0.007709261364801943,0.04149081537069043,0.07138403050429311,-0.06321220345128281,-0.010569635843881497,0.01747377396057796,0.03460130802584585,-0.00406232443535221,-0.013917466168411654
PROS1,-0.013903283122076265,-0.041551337635884596,0.054018866591401926,-0.03110784569241952,-0.04513370821685295,0.08224061491472262,-0.02011711643915357,-0.0022848482313168935,0.12481616982172042,0.002327522880927043,0.07611020275256067,-0.0025777605913645755,0.10378118164854204,-0.07443111960183196,-0.053194398635174056
CLCF1,-0.0355070198119668,0.029303507179213758,-0.019036591880631126,0.03634742430955362,-0.04165747496147626,0.03414575401662401,-0.027065031326718853,0.037121000039367746,-0.0067435481590382325,-0.07224812576795221,-0.05770252908954064,0.06999311614037378,0.013928288534473528,-0.006890072434341669,0.0222052538960959
PSAP,-0.0516013164708809,-0.036354816841458984,0.029835090526377304,-0.03738877522138241,0.047736872289006194,-0.0690614693696595,0.009887622226048661,0.06079663663884242,0.016771440818940796,0.05582013292557352,0.011394590957995651,0.03870076009171345,0.1064852469200671,-0.04067901489001882,0.021963073476196263
EFEMP1,-0.057613723435506255,0.00261142443819857,0.015770553566901012,-0.00017466920125467416,0.016871530152420704,0.10408362317791185,0.03269461211288141,-0.020753535770148244,0.031725023131132096,-0.055178289605137536,0.011861251025300265,0.11039094443248047,0.026588319432299407,-0.007975505797405313,-0.016788140994110665
C1QTNF1,0.017068829419712515,0.08151708012315219,0.017325151902113183,-0.04986654968889856,0.07327108885327771,-0.018192470664119074,-0.022128081616240882,-0.026136620319239825,-0.015682762902353875,0.037575571196014255,0.03855171615357239,0.012750079116535907,0.04325054224857412,-0.06043966493413032,0.005890400189343995
ALB,-0.031519338328733285,-0.012900471614853469,,0.024488266089858705,-0.006919532002662521,0.10218128523510604,-0.016202949762761355,-0.013376615211866259,-0.00024042056463928856,-0.05453157911625382,0.05704310475852236,0.17080017905129427,0.03899416708403203,-0.0300229976821333,0.07602813758136051
CCL13,,,,,,,,,,,,,,-0.020117998605316028,
EFNA3,0.012084726750735549,-0.0028706783761332103,0.018605069537044373,0.00415107335588296,-0.04287717606879953,-0.10231069257165017,-0.027190467808204267,0.021721658253846792,0.0019239090930226888,0.045761298754178246,0.09230429839942918,0.04993858588934629,0.026627056783128055,0.02282658185606758,-0.0010189350912279877
DRAXIN,0.005584355507776353,0.02890152035825735,0.04470891730033142,0.05403397811524191,0.024535017150489332,0.09979367339043274,0.028205641381964512,-0.010740765600047678,-0.02174298844794826,0.0775098857970266,0.07307357560590319,-0.05925799434495119,0.059829957182251925,0.006796858772514487,0.015105869247699258
RAET1L,,,,,,,,-0.012864484029582481,,,,-0.016893057556093386,,-0.004796574288154188,
NPTX2,0.09841855337408321,-0.014071655189028951,0.019926892782584492,-0.07946581023883041,-0.038050765752100854,-0.11202683176589913,-0.009333646680384942,0.010251235910475144,0.08841550709299222,,-0.01063422310246095,0.08214005230048001,0.11520066330911238,-0.030736684054664825,-0.0028210299467183396
FGF11,0.05772064513550096,0.06760618168396858,0.03927293252038754,-0.0506976294452044,0.016310561575072078,0.04997228303746737,0.0018980308743153298,0.04855608553999888,-0.015772162877505724,0.025707078757834984,0.08160002012467596,0.019791578875113007,-0.005142941936476179,-0.050367648187336814,0.02160716700476118
CD59,-0.019414564757589292,-0.00485239527448366,-0.07374270577231563,0.00020451085946672054,0.02300243811945893,-0.043892549665585374,0.023701973410092034,-0.011233617761726702,0.01068515221631924,0.015219971652740116,-0.006303721845467835,0.03909977027707786,0.05782833929586915,-0.047747435447613173,-0.039550918599383485
COL9A2,0.03998475368551635,0.03454236812873004,-0.061377499259751785,-0.004663710032910088,0.06852236060343128,0.04848488941554418,-0.002315722103807643,-0.03747370186397614,0.034011695095547516,0.025028017293951047,0.0003711626277668306,0.01253598470404004,0.0406980659070278,0.011295059843193192,-0.001265446464239222
DLL3,-0.07169091389491071,0.0031786623932383022,-0.036881400204312575,-0.012707153539020358,0.05443322259652235,0.08893940393813385,0.026842887543823545,-0.03756046168293913,-0.049358176668966795,0.05241990930502924,0.060572909533206244,0.030008406054823238,-0.08678936723822639,0.02376028539846484,0.02726220776007787
FGF5,,,,,,-0.01775060022157782,,,-0.015275138049131411,,,,,,-0.05747825116751806
LIN7C,-0.05991398530556839,0.05392725962535615,0.01270374456139639,0.005773397910054402,-0.03682283504537454,0.053609762168175645,0.022443713790389223,-0.046078960208716116,-0.04707496799555068,0.07621603154019163,0.03133305276928899,-0.022592689048671278,0.003333772796347838,0.010243449837578456,0.025153026548100928
GDF7,-0.021686073429522498,0.056118282269590654,,-0.027680937975724823,,-0.019713093548085578,0.025973405097213936,0.03547020002484933,-0.028078079628616793,,0.005642078485972172,-0.014481551662059812,-0.023095847963421685,-0.014580230828277788,-0.011382731460396839
PSPN,-0.01974648002659779,-0.03499877365252549,-0.04072083193927019,0.06006648032661654,0.02665800447381204,0.017073015386550427,-0.010816139693585395,-0.035045735863040293,-0.04294915772700676,0.07743665366832032,-0.05239881105287888,0.06512531398935825,0.06856626603505317,0.03114824970002239,-0.013359413351143785
ANGPT1,-0.0447368327836271,-0.022668347342129507,0.02838084569076924,-0.051041624288033924,-0.024487795456332975,0.15762116342970406,0.04095726922027563,0.027645852358823823,0.024062911069758868,0.03165184773928082,-0.036413890730262403,-0.006214756413856637,-0.04875376792219905,-0.0195297733957739,-0.05153235892882477
PNOC,0.047898378838936044,-0.015417512661937395,-0.05864916359112941,-0.0057249328846965455,-0.012373448839008714,-0.073950927839717,0.01674492895172071,0.03795098878881812,-0.004407257772814817,,,-0.015399745737331393,,0.02533741515266882,0.006660666423112622
L1CAM,-0.03256498212196808,-0.04260112935610221,0.04205757804641133,-0.03262739329689058,-0.03122517580052174,-0.06620702562637175,0.021099261154615214,0.024681999192558274,-0.030324607419578424,0.013557709753016713,-0.03489586805829282,-0.036009202408340386,0.07547211137908612,-0.037489380639251654,-0.005473821611629524
APOA1,-0.023361592616365303,0.018977335395839734,-0.0014636822827105648,-0.02415999655369413,0.06788613730554563,0.003808194046046779,-0.019326124689088856,-0.019060556616201874,0.07313930526889223,0.0753003384892731,0.019594269277522072,0.08204179049412556,0.061777261009711745,0.07454135496602413,-0.03632957342690116
PSEN1,0.02009865815615823,0.00924272658763699,0.026529531972514325,0.0228394928252175,-0.03551133791489829,0.03381150363965999,-0.0006740708585667239,0.03848809007264204,0.06706291821287302,0.08538836453832513,-0.017082488444364764,-0.0013636782709610228,-0.0752538725529336,-0.07321127358927805,0.04090257386143404
CALM2,0.05983298652925534,-0.01934523892735764,0.06568639471562085,-0.01561470118134975,0.021274391247155928,-0.11528176981339124,-0.037630307363079804,0.00482845197923508,-0.03277950955757646,-0.018131993629984307,-0.0926158704550994,0.03589626388314859,0.003489261950520752,0.07008915528369702,0.05026279284082599
CLEC2B,0.049207391008799936,-0.055970767827342165,-0.0420428244837718,-0.013206727287059638,-0.0027626987769274972,0.08812890085300418,-0.05756873783479442,0.004278357393870152,-0.024123906910080557,0.012928649878788386,0.036089106371407706,0.03306733762364646,0.015872062440380807,-0.019981837087146116,-0.05328134372212996
NTNG1,0.058633629753054785,-0.04459917862933995,,0.0546169155087049,0.030999414450374404,-0.008314982521680545,-0.018905514818954583,-0.0021984407633125935,-0.045168425495882354,-0.03770424290321618,-0.026573333455672744,0.03933729235770387,0.008606196980204898,-0.004615690519149382,0.0561851917131965
LRIG1,0.014204904692501883,0.07450949666144184,0.04725465841904102,-0.032947375317471564,0.027696046758295567,0.03618798210918708,0.018561647242336568,-0.008551638066842521,0.012654452553688486,-0.011636351010381199,0.07885317506229421,0.06901409552224552,0.11233189389975277,0.0614905063896267,-0.01862064432695306
CPAMD8,-0.019081883506775348,,,0.012875879520261238,0.036667018910944885,-0.016057806715461958,-0.016462573436739143,0.033606494807411146,-0.002564618805586273,0.010626618370187583,0.11635811117505686,0.13520090152978576,0.00866369011865282,,-0.010064799233915633
GHRL,0.06490742970462335,,,-0.003959921733214318,-0.004173660328129322,0.0592527104187755,1.466043120813044e-05,-0.010740765600047678,-0.017036146553743994,-0.05175115639268255,0.062144618235969395,,0.06360746099855105,-0.015771350411401958,0.010101142056894434
NPY,-0.027993867835120836,-0.04588324776914899,-0.016975069734415545,0.004948184925845295,0.0395249000406449,-0.02820518519476511,-0.0015594940042407534,-0.029851018554719812,0.10598646189195371,,-0.030831159834801634,0.050630267383571285,-0.03763092485473559,0.06182424353268201,-0.031675339771377306
MMP2,-0.06230671275421844,-0.002597178221377846,-0.08580038883710098,-0.044236373634182154,0.0005244124998698325,0.13094040764938664,0.026287851210722378,-0.01568100002060565,0.06465250089651814,-0.0009987823729339666,0.032079433127727985,0.02873609266631986,0.026397517175565655,-0.038650866599753836,-0.04835344281512299
LHB,,,,-0.015981392477940403,,,,,,,,,,,
PPY,,,,-0.016654173154359873,,,0.03361346514647436,,,,,0.05302042620070279,,-0.031976651954425665,0.01150713935895378
ALKAL2,-0.028575277571553318,-0.009190468265535372,,0.02150408072935459,,-0.01820688201866503,-0.019130005874183464,0.07961945032780049,0.08430340424340853,,0.009366595968896683,0.051907754505405045,0.009386864620889593,0.0015795992442598499,0.02329057082991819
CSF1,0.032239570225086084,0.03836271443426975,-0.02821651736091853,0.025174794293042833,0.007779670347661962,0.04059559007688363,0.0038038263778766984,0.01549813806441023,-0.03342781898774144,0.004166448471430521,-0.003712882963592379,0.025110929236216196,0.01864419555262282,0.011749171873717911,-0.0010416051676325545
SEMA4C,-0.022966598260846266,0.03412326839621386,-0.05838652411632736,-0.0020819627895920794,-0.034800524575826164,0.022949016094821605,0.008837040858745681,0.04428468332618962,-0.04752375663916023,-0.006222534468526836,0.05550568365844167,-0.008096403051258482,-0.02610955947827757,-0.015523205965491543,0.010782766040835189
BMP8A,,,,,,,,,,,,,,,-0.02251451230562025
ICAM2,0.058058365776060494,-0.05436920818449159,-0.03668890210906856,0.01393077605210024,-0.03903765555063298,0.006552348943956491,0.03137690943096464,-0.029234968755047372,0.044962236717334576,-0.03606385040957366,0.04592363947939374,0.0961025130144331,0.02759396972484429,0.00861795187777808,-0.00341775212016111
SYTL3,-0.0015151685955503203,0.023236682140588955,0.12856689522762565,0.02508285121792908,0.026050453631099087,0.04025614596165381,-0.01169449796144345,-0.011956898415368893,0.005934565184339824,0.08668712860934512,-0.0115522041451945,0.061730313915989196,0.029187939294694598,-0.015652353646745738,0.07994621764378447
IL1A,0.06197733429105189,0.062154502361983915,0.015740151217773512,0.04154922521676321,-0.05557208766524017,-0.04416619039791986,-0.03568400133547621,-0.030276733374911973,-0.023067818541418216,0.01888294573275863,0.001490201343021046,-0.015660287252403322,0.08262415116561204,-0.023256215148001576,0.01651315437461895
HLA-G,,0.13186763880216396,,9.352980081576478e-05,,,,,,0.18086081145827007,,-0.04095913039322251,,-0.01254934553308329,
PGF,0.020484167314659435,0.029299132806105684,-0.020539556408514632,0.012808519937394479,-0.007465382955572764,-0.0044402392034047266,-0.0258179484406078,0.009746267938804069,-0.024174998909742895,0.0804332251865737,0.06431992367156851,0.04081495013534333,0.04495470931680533,-0.025403908362318053,-0.07043286552899611
LGALS8,0.05845562469623335,-0.011834857286685636,-0.026688845555841653,0.031739250397219566,-0.03510217680376726,0.005857352838159292,0.031053831100048723,0.020964110729603757,-0.026121817377064198,0.0402382109986701,0.04526647628214044,-0.018462256230274768,0.016151032146663902,0.041364329527315946,-0.014963485470673525
DKK3,-0.050549467015120524,-0.007896749439930729,-0.0050028358193823525,-0.04859114055919182,0.03678923898924142,-0.08721757879204156,-0.0009410365010725731,0.011854536051358935,-0.04526722359947756,-0.09386549017247044,-0.05090907190686896,0.04894984925125246,0.04387610840880502,0.02617974647256195,-0.028437116235433102
COL16A1,0.08889387397938169,0.026365861858400133,-0.07318929008769184,-0.027220823938059736,0.0486300708393702,0.011384535444778127,0.0353693368738836,-0.015611486931899834,-0.023941901467303753,-0.04998662719613204,0.062492637337715026,0.037876356692811135,-0.021499853323518378,0.014353638502361057,-0.02942365732123314
TPH1,-0.03554855071914466,-0.009420244630744654,-0.02520842546849512,-0.030716227260918612,-0.023913513030933285,-0.01908868091558892,-0.007635022354763227,,,0.027611964227609774,,-0.007311594892335708,0.033603686342994446,-0.01308680223242532,0.06242166538683166
TNC,-0.07101294844900598,0.02412198541841783,0.03431980790410613,-0.008922798486173587,-0.02756758975312446,0.10439767898807008,0.025240098342149193,-0.06163718209303593,0.010089373716639346,-0.006285760308161549,0.015117800674215967,0.011781929636478394,0.09355821974775941,-0.06732003828107075,-0.014625226297984689
TNFSF9,-0.01908187445020297,-0.041433530367533535,-0.008754186750417562,0.05624409226632469,-0.02794717557925928,-0.04309087922484096,-0.037821337966454316,-0.01794032225001688,-0.026160878192036243,-0.019343235842405705,-0.045088143695785406,0.01035574131606799,-0.024312983675066926,-0.022532962856525618,0.06725359499022411
C4A,,,,-0.018946868146285906,,,-0.01426269579429798,,-0.01838252028492509,,,,0.0029259866442502827,-0.014734003364171069,0.12326409045252004
CNTN2,-0.004650249819018251,0.06747745826891118,-0.0401128505958529,-0.03867795497244638,0.00714056530913009,0.00852149613249315,-0.02399314155168493,-0.011247580474330159,0.037107255920218435,0.05657848642084161,-0.03924218574635808,0.00255181158961532,-0.047302046314661374,0.013688985043299054,0.03135001508719179
F7,,,,,,-0.01605779738212754,,,,,,,,-0.014580232238150484,
