,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PTGS2,-0.012225148311806705,-0.06232599667201957,-0.07679449205754055,-0.028397833852553768,-0.09763765740099692,0.03968655277363187,-0.12511038062287547,0.04130072218147638,0.4516083779254794,0.053147308685784746,0.0369595021320724,-0.07146706422681798,0.055788144040650536,-0.03457304257958786,0.04447689905772277,-0.11214460125266569,0.1469547362389603
XCL1,0.0027934206429496675,,0.05609450821783893,,,-0.02644619962703145,-0.044830191946587085,,,0.0449868184848809,,0.01826120665661468,,,,0.06825797664655338,
CD58,-0.003580880182609609,-0.06132796856686929,-0.02774873113758842,0.03571577124806874,-0.02702379340971687,0.013275899560069552,-0.042003377222433164,-0.08750726384728477,-0.3232037769718664,-0.06828524259129613,-0.027470302735381272,-0.014575953075615274,-0.17852459886308467,0.09031422614764748,0.04799830114404263,-0.014859303013802281,5.2435662864450065e-06
TNFSF14,-0.032791124941007714,-0.0034143149104458132,0.11537760023331141,-0.02263025445820195,-0.0165564771630417,0.0041151680836899185,-0.07591867431525251,,-0.10497802459769257,-0.025426985907914465,-0.0016865608555596409,-0.17744037282299233,,-0.017328034962030427,-0.07904425146149212,0.021846969602511652,0.2000078337217263
CNTN4,,0.18059209262208686,0.05963617934056198,0.013278420417291775,0.007044409603320731,0.09949779760627782,0.3680159864587921,0.19315690536217997,0.32928296387381134,0.1245804372754834,0.10415221496823324,0.3957684003026112,0.23808422165650778,-0.0024823889327310117,0.1068725337725683,0.12359408809671342,0.26863166356472856
NTF4,,,,,,-0.033453284387245416,,,,,,,,,,,
INSL3,,,-0.008380613204710587,,,0.04981115005956335,,,,0.005156697788616172,,,,-0.03043888150302869,,,
BTLA,,,,,,0.02007735311880116,0.027881320133478545,,,,-0.032638265856665384,,,,,,
MFNG,-0.0006944019424550799,0.06844869119665402,0.031197900229345092,-0.08364699105222809,0.11166741769254998,-0.006757721271417294,-0.060258995305621024,-0.14882602172464096,-0.23211464185013855,0.006061467684866345,0.036361201251665205,-0.12605994970417714,0.04115107768368517,0.004839213175804313,0.06270702838507296,0.012871394929829473,-0.010505958064778857
ICAM1,-0.03906097956527707,-0.11926172133239915,-0.07486108565112017,0.01539246662729819,-0.06336480130999853,-0.007538058549144223,-0.2179908902791566,-0.062246779299754036,-0.23659570417160744,-0.09776108979681337,0.0028243058790028363,-0.2111253039131887,-0.07508013364404788,-0.024838206782424592,0.030683692800835168,-0.11029850582368543,-0.07831843851684907
PROS1,0.005500907817623093,-0.1523616724272518,-0.03819162452775451,-0.04652594416569506,0.03184678884613338,-0.04500435307293715,-0.2049832259568728,-0.13184311808200055,-0.3597483033301163,-0.11790983051604693,-0.019327464671406433,-0.15499592735275264,-0.001758692110931078,-0.043723750634193065,0.002437111687019528,-0.1514443460330243,0.14215118536818797
CLCF1,-0.0004166903724295103,-0.10662570500903919,-0.07904345033206073,-0.018310291265287208,-0.026883796251688408,-0.024550989822100994,-0.13341344428323684,-0.05552187909954254,0.0009878342584882644,-0.09366450643221756,0.048180717068652554,-0.15062257028956053,-0.09206610797451159,-0.05081942690295347,0.05658396967999981,-0.19700539229322805,
PSAP,-0.0876721357827559,0.24119941614136045,-0.028046851508426333,0.06565316157253291,0.06136600945615226,-0.03991719997606349,-0.05002555902155463,0.19778703213839532,0.1977518687551192,0.16565336065506048,-0.0158858793770165,-0.20415161304586044,0.4461320062037978,0.05416038238992678,0.011383093985336263,0.17103745417060878,-0.167706704450243
EFEMP1,-0.005427281990407777,-0.21274131556158332,-0.07491184916239518,-0.1222469867141639,0.01122011367711134,0.03965946529496797,-0.390040303763252,-0.1964421831146448,-0.39193798100611316,0.03539683416595794,-0.07783055174820025,-0.48437367274127724,-0.2676768640992348,-0.04186965616361652,-0.027957943607049004,-0.21373468631983264,-0.15885596486036954
C1QTNF1,-0.0003547466961411654,-0.25358998227130325,-0.00023401441564157904,0.01425735311987384,-0.03705885127662528,-0.03310048940443844,-0.04192319220739891,0.02335966531521212,-0.21051922356911756,-0.08450768337402581,-0.02754261237843189,0.04223822019734018,-0.16405758722855837,-0.012920603799959565,-0.018222931763531403,-0.20597128778852614,0.04661552767299334
ALB,-0.030177952985041112,-0.026962544983633627,0.03468422083976826,0.00622823125795066,,-0.04315247997231863,0.0069874316944934425,0.007892952236224774,0.07308541551153765,-0.016007705446706356,0.031065771046434192,-0.12556048327912694,-0.06273329266230697,0.031320274102813725,0.15336132963910648,-0.07214650159206809,-0.06152060475430713
CCL13,,,,,,,,,,,,,,-0.03414353068639652,,,
EFNA3,0.036984829298500325,0.08737755148714277,0.018820729178221127,-0.0609259261003305,0.05210569401258367,-0.011310784299193515,0.05399780129092451,0.18825204522275482,0.47470888627498237,0.08713355498752712,0.08371066952093865,0.34983201243905543,0.04533346830893148,-0.08670344799121299,0.10383213098054164,0.11960525831104735,0.33055924423118943
DRAXIN,0.05755474953361903,0.1573768884426382,0.05783762822696327,-0.07662506808143603,-0.024791894081481997,-0.0028807675800350944,0.05409270713459496,-0.12272906819764695,-0.2737222672295754,-0.09084063759283956,0.00894472477372783,-0.02908265897033829,-0.1935565509328746,-0.057462542222015515,0.017171482534442038,0.14503882053994244,0.06822924609266716
RAET1L,,,-0.031780438048644076,,,,,,,,0.04664231522720006,,,0.006997728181665103,,,
NPTX2,-0.03419924973770917,0.2745081741037161,0.15554028702124958,0.023969904893241398,0.1496389463497218,0.033271653747386276,0.3000440790219779,0.3015194805461182,0.5069850533924866,0.18885378957044563,0.05201799529309275,-0.19451034117147822,-0.15071739782948812,-0.06501956600054001,0.05066654021066054,0.11972583863593785,0.17863348621293645
FGF11,0.07643320691525385,-0.14789786681702416,-0.013779809511899594,-0.049884522377756986,-0.037544503781260126,-0.016377939146598304,-0.11161289165526088,-0.13437487970536507,-0.25542474093068596,-0.022062296800009165,-0.01531449006320095,0.026272104501934915,-0.20199771084771315,-0.024653773364838486,0.0016306419121790523,-0.1691009324903883,-0.11689484157120544
CD59,0.014199659975750479,0.1670873247845833,-0.007359813067716989,-0.027269462616846485,0.01793274772132416,0.012470083600701837,0.14792879476144144,0.15532870673320534,0.27676858891965667,0.014854322635337322,0.016775397725151752,-0.15923939991421873,0.299095688601534,0.022476037875263838,0.043574041925973465,0.22165375449613411,0.07345738824121685
COL9A2,-0.008367340044712311,-0.07724458895543512,0.04848013129462844,-0.037765787666694535,0.05337716284901147,0.02532399013678409,0.04364647639401419,-0.08136096729685109,-0.24955777977448795,0.12919328371144376,-0.03873861742064615,-0.1387312139004121,-0.14014577050340826,-0.005996128160111026,-0.05012073498578405,0.005743665322746232,-0.014636561398209496
DLL3,-0.028237992001570934,0.3017702004876945,0.047833409811682555,-0.032882825319921156,0.1496630932019826,-0.007200863101645735,0.07396554228876528,-0.1855690748939586,-0.13561960369672083,0.11210710665112214,0.04397252570006207,0.26600077334135847,0.03877130762478544,0.06931786919453206,0.01898588962334237,0.10625972701765339,-0.000825923241059282
FGF5,,,,,,,,,0.12647139163072624,,,0.08534049039601092,,,,-0.03731670933625766,
LIN7C,-0.024908511100030447,0.0034387308736400063,0.06242065541610013,-0.01143127895179139,-0.008118501181916423,0.031724741192189196,0.06476610158831649,0.04342790354995694,-0.09289012316294686,-0.010755247852531031,0.0122910502464454,0.1982217921771611,0.02666317175593464,-0.014154370938413437,-0.02755727926983189,0.03399259144916974,0.018948315127437974
GDF7,-0.020763167600814935,0.1504322589178925,0.029735666264302896,0.11161807865724024,,0.04673749661180488,,-0.034860550246086815,-0.044520709606677526,0.027442122512800437,0.05768973603522209,0.17508779185642107,,0.09824010698032826,,0.08717362650512467,
PSPN,-0.0419883239608977,-0.03722138122283395,-0.04858306298936026,-0.001970724692560585,-0.01601040511785307,0.0005534243613458729,0.052819219524246126,-0.007611694227392691,-0.05514662038630508,-0.009653889452211788,0.0443211608676233,0.08094607671527108,0.06753171627049023,-0.01836186821846263,0.045800265888203524,0.03696424413710991,0.08367786075000919
ANGPT1,9.855078599516503e-05,0.04061899339382271,-0.039933958888228656,0.11830063423400794,-0.029471261642334497,-0.007367220021264917,0.06246077539348648,-0.03340924193276916,-0.233372715393263,0.10657646573827469,-0.023208886893911585,-0.16477903402795016,-0.019115518858078228,-0.03580366668451818,0.027791321854760725,0.08394882993602854,-0.11599429725825675
PNOC,0.0356208950693136,0.22031492848634915,0.04867936820276934,0.04367642438010254,0.12728755506092918,0.1433781791564564,0.36467101354594905,0.24523802112228008,0.42669253217667913,0.19139763535394982,0.11461925795150156,0.30199410871544125,0.24689141312351462,0.06514360189728581,0.04899083285901554,0.17483613579295923,0.2085703087113655
L1CAM,-0.03117909675596139,0.3310139254181262,0.10582973538426589,0.031786469210066184,-0.029135764252464644,0.017490989644446685,0.06885323604006122,0.10906946638859248,0.3461680656592643,0.21109326100711623,0.11116828696834562,0.24918796570520627,0.6265849296086263,-0.07739190661349239,0.08205261160775958,0.37489029330030577,0.25530876912540706
APOA1,0.028477161674967024,-0.03228897596306582,0.06992668268404847,-0.005314439682517211,0.03337399841313004,0.009944700764149356,-0.0041139540711779546,-0.005858657492895001,-0.07631516177923534,-0.02228350011626486,-0.012984104698658232,0.06133911367737682,-0.027116926601986377,-0.02286699319145499,,-0.054539261181873376,-0.0585665340552971
PSEN1,0.05946784487438448,-0.021293351696545986,0.0017661194284420158,-0.0006663435914563746,-0.01652897758293496,0.025160701919703665,0.11945670237012379,-0.1196393721839594,-0.1661540873428827,-0.006979622706919047,0.00915231874332993,-0.2660381191856447,-0.1768807092572327,0.013664008875101101,0.018649433881373703,-0.07326046592956001,-0.14158184970561477
CALM2,0.00802764058738509,0.34942401180680466,0.16573985776597613,0.07575793269777595,0.07933325840931751,0.007560021941412691,0.34444073865752967,0.29680478821784056,0.44084660720247754,0.20256588605995582,0.13665545090312184,0.5448637401591098,0.4830751029246551,0.013714540488290738,0.05965705064858104,0.2582750276056444,-0.015442815032053631
CLEC2B,-0.02830561253529439,-0.16651820989362145,-0.0405945118250321,-0.060221878117503,-0.007906949948626413,0.00016903039635916795,-0.06653551686655432,-0.03206119291914866,-0.24609992934257133,-0.03511330171985282,-0.03501988145385937,-0.11921218297370675,0.03404606669376668,-0.039791396665504124,-0.030279880444234273,-0.0116987366653739,-0.026174668728883677
NTNG1,0.032274401209770626,0.17484408680856742,0.06186182686344335,0.06246536556378356,,0.02776848899058642,-0.008690226477277007,0.005515956456863271,0.005583309083212576,-0.002933112701845214,0.0011506737879295437,0.108483982498955,0.3021356336510556,-0.017991576819760224,0.006113281788127466,-0.013462442926246038,0.04367233940518083
LRIG1,0.07435501270518921,-0.09629278966170031,0.07341113183771818,-0.0004698399643163438,0.023120290568001807,0.04043306047391111,-0.1635731235605199,-0.14278232480974137,-0.2876519499390541,-0.03585430762622843,-0.04663076092086993,-0.18290502823322616,-0.24800411517433935,0.08203455013747835,-0.07042162480367214,0.035233231151968726,-0.02192874538668747
CPAMD8,-0.018269805581817893,,-0.015959906064317214,,,0.03375853594696891,0.09036567719442819,0.03624492795104553,-0.05189539249963732,0.024876974837459136,0.006090177192741612,-0.013523613640018313,0.09808221796966982,,0.014960658297608575,0.0032507463835385803,-0.035856756904124765
GHRL,0.0030068451062889075,,-0.026765319861799038,0.01300894027534819,,0.026223276445088407,0.008221267554874758,0.06407807562232104,0.02464131986215556,-0.03030438276037745,-0.023746728655442202,-0.03462049265998569,-0.018768192360587386,0.029543139756731042,,-0.003810828371298741,
NPY,-0.026802517825306217,0.22247716876573911,0.11065917957687338,0.11840146876341012,0.04610249708361526,0.044587049880434895,0.1928004083654785,0.22879038285337286,0.32942867545121957,0.05416390213950205,-0.020054726415178914,0.026359879804216373,0.18328760190850135,0.05251983120620445,0.05699763076096602,0.19043647107528977,-0.021224613288933714
MMP2,-0.030719809316142713,0.1241420475436252,-0.01676301152320549,0.03547671862962484,0.08388172482421198,-0.04828212142891166,0.12234462342756852,-0.14698227779320572,-0.3666741909520433,0.0037381079449678163,0.02409060823085663,-0.13150533383326585,-0.3695466444650779,-0.012481166669332758,-0.0438692566387526,-0.007515629980915375,0.05038172625864771
LHB,,,,,,-0.02503915896364347,,,,,,,,,,,
PPY,,,-0.02895499985424131,,,-0.016693656609235604,,,,-0.039724627166115016,,,,-0.03335398343984813,,-0.0775188957762653,
ALKAL2,-0.027359184196538697,0.019574788721951612,0.046447301966772596,-0.022376098451827087,,0.012759870412752571,,0.03610847696198017,-0.025957581418189418,-0.04055030213042359,-0.038844417342693234,-0.19983761233807387,-0.10941898655594898,0.02150846493116831,,-0.09676300951848746,-0.06025046117360529
CSF1,-0.023278871556919933,-0.2492620664300581,-0.028998745983347188,-0.012796939009667305,-0.009195906399282111,0.012565739905620082,-0.26750007477184734,-0.12234185744097074,-0.2674346080192781,-0.08382036807366686,-0.01326411054358667,-0.185739659290958,-0.22751595915554257,-0.04039615115901734,-0.022473860960339983,-0.12431672119836373,-0.11519948007703719
SEMA4C,0.04788938012006223,0.03238847142740887,-0.0360341928221762,-0.06089462112004494,-0.006391162984834725,0.0028425028810170907,0.08075445995868553,-0.046119365171262534,0.031216013504374692,-0.016988426975619315,0.07396737999718793,-0.010574824254530796,-0.10140224138685959,0.05067174529474377,0.02288137238082528,0.059601159586247475,0.07600860479334408
ICAM2,-0.04319062582522394,0.11322901159468492,0.05943503283041359,-0.02623230000160337,0.016774660156059124,-0.053942314146822275,0.09467352190166457,-0.015431618799508991,-0.1365687489126264,-0.014924305597153086,-0.011149154485790028,-0.025676988650097588,0.06219059858084421,0.062322636095281464,0.06062423291908118,0.13352720769350554,0.04606037984754434
SYTL3,-0.02058838179599438,0.0073644370224442215,-0.04976411009699796,-0.008577266805004763,0.03171132508282086,0.04744525362381338,-0.026176179735637677,-0.02462300890737999,-0.18808726164574527,-0.09236290891018123,0.0026505205291728275,-0.04517942043899049,-0.10288899932818873,0.04139494233612559,-0.0012767916720188336,-0.10581172522389898,
IL1A,-0.021229220458935345,0.026466756745478603,-0.021726291289270873,-0.029303213335601517,-0.06726325040992616,0.06897546173383347,-0.10516252500432623,-0.04487673429431476,-0.08343550440866672,-0.15477031353776005,-0.056174288119254075,-0.1320975733367084,-0.04332210720149151,-0.0005151227240146049,0.09648163504611776,-0.08255661897925512,-0.056028459800302535
HLA-G,,-0.02853471795294452,-0.01863008953211541,,,-0.026446197238717505,,-0.016532483025306913,,,,,,0.03284660405843584,,,
PGF,0.016297922494827016,-0.04264464454212771,-0.03323137028987715,0.05133699882621818,-0.009504822653708344,0.0017593584897797846,-0.023267339219981087,-0.06546612244431954,-0.24953255528620744,-0.07483837875201885,-0.006604655168208562,-0.0749638756326891,-0.1961018333380788,-0.04570935120868569,0.04024297566333267,0.1454799651648656,0.18009811540211887
LGALS8,0.012594476331247217,0.004145963753188659,-0.000975345295760418,0.08095540527669735,0.043869105906684566,-0.0010572929822095253,0.05551138277246572,0.04660918221794583,-0.04298720579855191,0.014896185755921589,0.10770282536637324,0.10489330440889537,0.09683095787119148,0.03831113877157042,0.024790410994122013,0.11888272826223617,0.07709710643825625
DKK3,0.013524480078333023,0.3183747094055836,0.1028172924645932,0.1611017861430274,0.06913258475926781,-0.04620421870649773,0.3390011815310046,0.2820525844213851,0.5079333262162352,0.15445280013349139,0.1250740419663607,0.5601311379415299,0.49953848528295813,0.11889289313926851,0.06353332981125813,0.4176623740567309,0.2187758087049716
COL16A1,0.05248266688540519,0.014077523225261087,-0.0083928104146037,-0.002548750295715533,0.032632541655314144,0.026568695051146705,-0.11446783979324866,-0.02291375375083896,-0.19771228520961878,0.04371094994242376,-0.019325899449239424,-0.015670643720160405,-0.3594649652186083,0.03448112936763594,0.01681041280415084,-0.0018647484514759277,-0.037327378285916084
TPH1,-0.006647080190753092,-0.020180722513791133,0.042647392932392655,,-0.034443059415840444,0.05325832941680661,-0.024527048420007712,-0.05439756015635191,-0.0723670276255869,-0.0666296948739316,,,-0.03320532989976917,-0.0026513181654066634,,-0.05300459340726182,0.07303513012587862
TNC,0.026978451432194323,-0.23421001961287358,-0.05288949755521815,-0.02866756734334381,-0.02096741755850567,0.04000826886622817,-0.2503785830167457,-0.28690461258497046,-0.4497051120510019,-0.20115445684011352,-0.004705760962967296,-0.3566273984723523,-0.4509175609981874,-0.0700123762315531,-0.039367320068251284,-0.17093445828829762,-0.11119754181986506
TNFSF9,-0.01826979691067091,0.16019790027757475,0.052166341912757666,0.02508865314593347,0.22430506680718224,0.008453512973564684,0.1407097405603628,0.09162489709460042,0.20680792208065424,-0.0352853145333947,0.01381579770068346,0.05792263770563868,0.13371272428458564,-0.017909620358421093,0.0262911689917727,-0.013208253185463797,0.12259564991506271
C4A,,,,-0.02205064204970223,,-0.008596902786147694,,,,0.030352450326999722,,-0.06913986045295274,-0.047370687601591126,0.0205750332934156,0.05842081343024341,,
CNTN2,-0.027595590261324073,0.24484303176376784,0.0844703307706234,-0.06523532590705096,-0.06665949252349279,0.04483694538579365,0.17075381738303275,-0.04554713282727352,-0.21611260841472943,-0.02776079601092806,-0.03898359297962241,-0.39629605909743987,-0.04806671682217214,0.010901826151373618,0.0052198489046656445,0.36545928460892607,-0.22923441417859342
F7,,,0.09266441460351785,,,,,0.07814539267937141,0.028728803381133105,,,,,-0.024745036352996543,,0.07247899295398647,
LUM,0.006558232710410696,0.011029772729475723,-0.034825575355280254,-0.032510320770707625,-0.021765895584393815,-0.051426785174508834,-0.03306023981097834,-0.004148891049228089,-0.2624780417570359,-0.028432483267916968,-0.050565205540997846,-0.11582436562169124,-0.018764069905636307,-0.08479141068114628,-0.016405887814121972,-0.015581883637149803,
IZUMO1,-0.017457369711591442,,,,,,,,,,,,,,,,
BTC,,,-0.0312982531248449,-0.006253153023245031,,0.0008454701298682094,0.0072809222581954065,,,,-0.05088529660704696,0.0031379751789556267,,-0.02394624928046644,,-0.09172588935322964,
APOC1,-0.05777846436134285,0.13035630485963137,-0.03209000028748303,-0.03644628640779994,0.1435886575055158,0.08433791017581822,0.33217595093868,-0.24929694553636608,-0.43970149897357247,-0.07933956884877333,-0.16588986181870372,-0.5039906607221537,-0.3465366624042961,0.06321454635979175,-0.035832547830015264,-0.0438940550861554,-0.16650559355108974
PKM,0.016920000735076893,-0.2646724468191153,0.001081606708959043,0.06672281886962676,0.024381328053937956,0.021865260770421606,-0.2002844449364474,0.14460666083048795,0.011773772454315132,-0.01761641784786777,0.10972803810248964,0.3672030200272685,-0.21960252647656336,0.007006713728412704,-0.04339108868527038,-0.17509599800422052,0.1714397759761336
TNF,,0.08950536095485442,-0.00083211433804332,-0.03470336097210468,,-0.005193634179161954,-0.02177027446859858,-0.0639105507016694,-0.0505558589067162,-0.06613955208823608,-0.04167730014591863,-0.1638185097098113,-0.10018756886821405,,,0.039333272908459,-0.07265543856797306
GNAS,0.01777567947212903,0.2657347988964714,0.12146454872598424,0.06034152488445101,0.030431833771110167,0.07528550574197458,0.4045798030348498,0.28634217245400684,0.5290939229639987,0.09238290678520412,0.0650249192142458,0.5621376218883947,-0.378505917923099,-0.07377644986694845,-0.024669468283730865,0.302925120654806,0.18260788217489596
BMP8B,0.07314865516853865,0.02039849097698727,0.04856388948633469,-0.0328350850637238,0.037560529629701155,-0.01503820498875835,-0.08292818881228094,-0.1516635953007808,-0.07536632096780717,-0.037713526622662405,-0.022592744815955294,-0.1857817634190228,-0.07028743302460663,-0.04291341808458307,-0.07845157094217928,0.07494801301527526,-0.050775100038519205
LIPH,,0.04302580841554495,-0.042006407479911995,,-0.024716331383373653,-0.013427398802463157,,,,-0.007824026528779292,,,,-0.03929621220130882,,-0.028474626754796225,
CCL28,,-0.01534940168241814,0.007760234602733355,,,,,0.1032302061156195,,0.028802649557283917,-0.0010515315966938762,0.06758440027431001,0.004546093163242654,,,-0.054836050699913125,
PTPN11,0.04024144721440669,-0.01472279953907032,0.08151099616606909,-0.011027514760651051,0.03707117790547596,0.04638536241051648,0.07101991662005842,-0.02362724983576342,-0.12816801357663998,-0.00120699374758344,-0.020443464765356967,-0.06611411329700642,-0.07617738908095806,0.06212838351033571,0.009286135073720444,0.09847835569330124,0.03715832252247876
ADAM12,-0.05333331825904891,-0.04301156517792039,0.011191895223216956,-0.02625805309414797,0.028438264064438182,-0.019570236708689046,0.005309896340123848,-0.09967829241828514,-0.19497864841444384,-0.11835696037952818,0.04821070115334755,-0.061565340031127694,-0.2197381849841018,-0.012865848878477875,-0.012359065257306115,0.052021377204888204,
EPO,,0.013656453832838956,-0.038657061997313835,,,-0.030534860015627212,-0.05353594273758484,,,-0.024072127450449607,,,-0.015493416304498409,-0.023674369902164608,,,
EDN3,-0.02565777449633421,-0.0019826011440611767,0.002626696801941957,-0.029429510685557023,0.04396892579697574,-0.003706258417055176,0.14564511877286307,0.029952700466634084,0.011069814440510492,0.019668323559773843,-0.05918127258982356,0.07830727943993808,0.21786007937640403,-0.01922612221968259,,0.014992033866710715,0.04431602204677641
CCL22,,,,-0.02787729655664883,,,,,,-0.014273077868948457,,,,-0.020773228980209085,-0.016885334018909688,,
CCL2,-0.029673563816678166,-0.1986381945222247,-0.0571079904840972,0.007185287152809192,-0.010748962092567765,-0.040941207715127236,-0.3777877455953952,-0.07332950059272414,-0.023282090886868737,-0.11900871551464641,-0.05912889944687213,-0.40047617109201417,-0.20954991573025555,-0.06549969421179194,0.04873333013033183,-0.1769775678195267,-0.22189747049796357
DSCAM,0.07384613085846263,-0.037513854406329344,-0.009171240021869137,0.02912534410350513,0.029996300639331664,0.04690879154133168,-0.020309941859969923,-0.06342028247025826,-0.0113171426042414,0.01935980353208668,0.07828736599246662,0.1824300953394789,-0.12430954616400026,-0.003211510177441101,-0.002690082262187065,0.023998526201167967,0.09028946204671778
GPHA2,,,-0.013434637965281203,,,,,,,,,,,,,,
ANG,-0.0034735331648498417,-0.2006390600581211,-0.020986578306671305,-0.07865069669483042,0.010704395054293889,0.013121075104048386,-0.11077780477546743,-0.001132785845748543,-0.22416215105642653,-0.06317278864940132,0.0187929996992336,-0.17563485001034193,-0.2086447655856866,-0.06954561179723026,-0.061033823825500925,-0.09005577896924197,
FBLN2,-0.02405732023614,0.07794848798535176,0.032905328536871316,0.031242695198624642,0.10364466935395335,0.013692840775004078,0.12271993741279502,0.07688007508072006,-0.010182876824333194,0.05740037868865502,-0.012859243941315168,-0.005114736759827362,0.13661746699638153,-0.0574662769326728,0.003086627737366383,-0.07769760419950625,0.020984164938939055
VTN,,-0.016344532453234056,0.032821063980764655,,-0.009758614971106767,0.09059610455252255,-0.013001962118630908,-0.032243822692811265,-0.008431162898489592,0.018749930356654145,0.014060701703934367,,0.005279706973259984,-0.0062733901705822066,,0.054277773994168145,
VEGFA,0.00013872520204582638,-0.2998210069285963,-0.033546233455776335,-0.029315002171456758,-0.0915092928838503,0.029314043668113323,-0.3012989224641982,-0.06967251983923144,-0.10431656848030109,-0.18067494540888174,0.006924990825584274,0.09607042245821772,-0.4550448123319813,-0.04391317241063911,0.06805887363697706,-0.3361784581371475,0.0116244741562387
F10,,,,-0.03182017080436101,,,0.11707015841127419,0.043458198141193276,-0.08350193254377547,0.027607860063687196,0.00994309472202574,0.06724345441610749,,-0.031724794795991926,-0.01726900408483816,0.012007127370510552,
SERPINA1,0.0033047742204045222,-0.04598714861958997,-0.03589974843246295,0.1158036346633669,0.07097400696573111,0.004689500803967489,-0.14527120157743717,-0.09654047301395727,-0.3386798440196861,-0.03993233258035297,-0.07448952863222046,-0.38338250678981634,-0.10417229357803395,-0.09628978638324402,-0.05914898750128829,-0.06598669217915391,-0.05030106968913952
VWF,0.03533382525880693,0.22391461586503641,-0.02014172029402997,-0.007248856513198667,0.06086411926735846,-0.03272382296118336,0.1553406892319005,0.031015411336504192,-0.29106809718559595,-0.09403525215206252,-0.04260772241364962,-0.052685125543834456,0.1198984830123519,0.0158354336749731,-0.0198407415342051,0.2662246133746412,0.07975264924021232
GDNF,,,-0.004668710106703337,,-0.0440011685747513,-0.002766076122923164,,-0.09631175675213698,,,,,-0.04140614263429222,-0.03315130295433687,,,0.018045759880604875
VASP,0.020339652752640443,-0.07145615008029205,-0.026431710100597722,0.006323165708352928,0.0018460634875482138,-0.002104622569278615,-0.15446390515037123,-0.07473744134062787,-0.1462744098167822,-0.04429288576012,0.011667549494010764,-0.17047517016037442,-0.11763082331732147,0.0009388412207091644,0.05190454654757209,-0.06056237269672629,0.11203001067790429
ADAM15,0.014017054241593475,-0.0018094119795460696,-0.024371209994127688,0.009049930243364744,-0.0010423653261881773,0.011380646456828819,-0.08913973714242798,-0.08405631483184546,-0.2445452053804734,-0.0556239460080895,0.018752403929152863,-0.09635897551998768,-0.08799199525617135,0.011413644679072101,0.021102146738519345,-0.02073796469823517,-0.04313361119201702
WNT2,,0.1802719620773585,-0.03010677877557281,,-0.022744529705493118,,0.10618372136492893,0.12403318562339828,0.30878709332231513,,0.0620800989613707,-0.06107889055412021,0.20424767327236473,-0.02842637374101644,,0.010911839953802656,
CALCB,,-0.05460261162143006,,-0.023693078957121506,-0.04400118950516406,,-0.05590683795853404,-0.02421241028255571,0.1588261019961345,,,0.0008881948439983135,,-0.016728845146180702,,-0.08280813688993985,
OLFM2,-0.0023766995109138333,0.08592296942910577,-0.011790610517569324,-0.04369440587297281,0.061955376952561085,0.021078026073382886,0.14610444210635723,-0.00896843026785164,0.2835166419153867,0.045381168951589966,-0.030210790512614397,0.1782419666389887,0.04034785562076819,0.021151465682572115,-0.03398024212308624,0.04378954164671724,0.06857755170846612
MFAP2,-0.009743391823861509,0.037968363926254196,-0.04105875824166759,-0.060541887846757604,,-0.004109209131549501,0.007746518475965518,-0.09355979191464761,-0.17161114097718233,0.03252776024767597,0.01013050532848934,-0.06433499039528136,0.007459974322636267,-0.039799701433752985,,0.04736665461671116,
HLA-C,0.04752575579786785,-0.16619300050553976,-0.07622205872713315,0.11995910259815747,0.039449710317836305,0.0015899802220678218,-0.06915022790406793,-0.1426336464178895,-0.4408370709129919,0.019917951722580166,-0.08666752584271455,-0.5046252852442126,-0.42522607093177595,-0.04108170399370959,-0.025266415611593818,0.1334509156369558,-0.07331580545154578
THBS1,0.04571354651356323,-0.03904350463257115,-0.08006071986309987,0.022302740809608628,-0.04949827827738235,-0.03826302333581538,-0.1996201911750014,-0.08118609717614088,-0.004382641799011788,-0.1232276779904063,-0.008577404376753701,-0.1946649856854938,-0.01276738431549813,-0.0760174681618842,0.023114369213764873,-0.0968474419062833,0.013388295316402498
HSPA4,-0.010185872741095404,-0.06718290332671115,-0.01476086466293923,-0.05630703269832235,0.0530572858200133,0.04440952722961542,-0.03423956249963842,-0.08627131879282697,-0.0036281339169298133,-0.07651730938834354,0.02184453529567569,0.1437839170763203,-0.07432561913015572,-0.015504652681585367,0.004383925529916076,0.10643218922291413,-0.027880227704995993
LMAN1,0.03333031571491018,-0.1654141150330039,-0.03742681692931652,0.006610083366551007,-0.016459249803683157,-0.02732519985642776,-0.1728693594758442,-0.060874668720330545,-0.3799097654178871,-0.083108753667385,-0.047742344049980505,-0.11203914528280286,-0.22484536364712707,-0.06834852328263649,-0.013872180207528777,-0.15965758258141888,-0.04039948648928138
LYPD3,,,0.01081701190393432,-0.025697065892766477,-0.03389186528956131,-0.028110199571246837,0.0358465843836119,0.0272870541529595,-0.0781500129032958,-0.019258614290707434,0.02702521011233295,-0.06548843943131444,,-0.037705766838265896,,0.009294990696751614,
APOE,-0.07881973859127842,0.27981016329628644,-0.06506414173588151,0.0014525865905522,0.09336529687461849,0.017263515469639508,-0.08479189880054021,-0.2117431230223889,-0.32319725062133114,0.03148037765604834,-0.08252574490276582,-0.5194963824805181,0.18211593974539797,0.13718887068284982,-0.0705161116213907,0.27312710504985765,-0.1989126042437777
