,ZH916T1,ZH916bulk,ZH916inf
LAMB3,-0.0035282400973451833,-0.05828157437534607,0.004545235015029543
LGALS9,0.04774062195978739,0.07625937516608365,-0.01262201632397028
VIM,0.017362670684207993,0.039094565749446725,0.006646622581693996
PLAU,-0.0005624106581007723,0.0013423881613928504,-0.017099706128211625
TGFB3,0.00026676791977698244,0.03746178168774464,0.014082419064350269
APLN,-0.02190124177621521,-0.03874647544424704,-0.055924789138366994
SHANK2,-0.03290947438641249,-0.049732017714472956,-0.07064603805095435
LTF,0.01031085202934755,-0.050841428475354944,0.060798338616740756
PYY,0.015063045496878542,-0.018751067455817196,
PENK,-0.025065785132131455,-0.02257649250348156,-0.0283041776402309
CTF1,0.09381039205483066,0.05110132780487739,0.009895414627600616
COL3A1,-0.028586401474257794,0.07273769577625233,-0.03628427012597917
S100A10,-0.03594603845074908,0.013194790043994714,0.042559332541265524
FGF13,0.01422024924214786,-0.02329906132749235,0.026215803667158907
SEMA4A,-0.0327812351792503,-0.07781582601576252,0.06635386164315327
EFNA4,-0.009269707260507168,0.031261414871802534,-0.016901191721175976
HSPA8,-0.04821895800168583,-0.05254306150677803,-0.06516695128587871
NPB,0.07273864571887298,-0.03341066762455698,-0.003694288134195451
ULBP1,0.03443418307720894,-0.015837922178299466,
SEMA3E,-0.00822429002874097,0.04810049316125977,0.10996960322657676
ADAM9,0.018827538571541007,0.07617353183224326,0.04495698416101993
ASIP,0.0035886190833692012,0.037458549925378774,
IBSP,0.0019673362074147513,0.066913426600672,
FAT4,0.033426384926961865,0.10489976121098861,-0.054238972084852684
MDK,0.03044058390417212,0.09452965088445177,-0.0003945649903607464
BMP5,0.03296230257168143,0.11866357969634479,
CAMP,-0.027383707636804835,0.03394097524118288,
HSPA1A,0.016286820113984513,-0.03110193198779026,0.024193590896100108
SEMA3F,0.029437641114895302,0.04351086504342699,
ARF6,-0.04501788806163744,0.0116546795915248,0.037747249215412206
IL6,0.043280090487751416,0.038799998136806076,
CALM1,0.05093657821811203,-0.05932476076871052,0.13092414605904285
VIP,0.07052910741315724,-0.03277235682384836,0.15147139210274865
NMB,0.01266386794187202,0.11070075916934717,0.044469699216452996
CCL26,-0.016312777355720946,-0.014846045344492858,
FBLN1,-0.011334053135431068,0.051544068147795614,-0.021197647290039034
SAA1,0.1387800586057246,-0.007438026301810696,
MICB,-0.017582917303840328,-0.0042842322431603744,-0.035726164911933284
MMP13,-0.025065774542757532,,
F13A1,0.009527219849906005,0.05979003098614032,0.13240278393474805
CXCL11,0.05253711252651459,-0.040077809252768985,
COL5A2,-0.00526005349440859,0.040420337041086725,0.06612968551807479
EFNA5,0.03101991849503557,0.011467900898703816,0.05151594429857682
AREG,0.012926659458381862,0.05555627880090686,
EDIL3,0.052616720438287995,-0.0532279623188684,0.047020798409358924
CD86,0.038206067303491464,-0.0292958388182405,0.099008386740849
HRAS,0.06578410847638282,0.09587253309210361,0.12013987240910316
C1QTNF5,0.08217491135046451,0.04328299692689482,
RLN1,-0.019699125673647056,,
COL4A1,-0.03172126182973995,0.05304829325724408,0.039888136670612605
CCL3,0.050739782978076096,-0.008401531630199422,0.00938407520933989
BGN,-0.015107961201262694,0.029809203939824724,0.027144174140286026
RETN,-0.03421395779093093,-0.02533026254184086,
S100A9,-0.042610237375778535,-0.010174535884749725,0.1281756488767857
HCRT,0.031366962074256564,0.024416783933737737,-0.045801280254194755
FADD,0.07885605409110688,0.010630555579344964,0.06869612448435558
ACTR2,-0.05065719789182562,-0.016835920817551784,0.04596224032885917
BMP2,0.03421371251384173,-0.011506153532540284,-0.019852554696019705
PDYN,,-0.05898769491479419,-0.04979670712033888
CD55,0.02696620319703296,-0.04269804687357886,0.02424097380433861
OSTN,,-0.01216421724627552,
CD6,0.007630707570601829,0.021202524299189746,
IL16,0.008695775828949717,0.08993496031929658,-0.06173178700002576
LAMA5,0.024324124084995503,0.04082900855748839,0.03285253646602781
RGMB,0.024444851016362165,-0.02601890325172644,0.02931698140062693
INSL5,0.017181031246904267,,
IL12A,0.07062821223010872,0.04996797251129478,-0.007614404426852518
S100A8,-0.02365049410624172,-0.029117083294090074,-0.029527499594864743
TAC3,-0.0409938914404312,-0.0142673858902107,-0.015053033995118948
MFAP5,-0.015940843542688994,-0.02032382798622974,
CXCL16,0.014495932231405101,0.045624422127497656,0.023079061389732838
AGRN,0.03294645853516496,0.08747381541048105,-0.0036590747555683106
COL4A6,0.09354593593915789,-0.002995829704697631,
FST,0.06878874692965355,0.01767148963382729,
MEGF10,0.050436586713658874,0.017508735508439687,-0.035002934491280696
C1QB,-0.002193189291580796,-0.0027616779741399095,-0.01296619023907163
HLA-B,-0.05380436423572597,-0.00047739037185012795,0.01114646927818023
PDGFA,-0.01420258110762788,-0.008860441405976988,0.04028418763468457
LAMA3,-0.014203729099642959,-0.02976286952481756,
DKK1,0.03420289130474248,0.07092981197730708,-0.030310483296511256
INHBA,0.06365894442713341,0.0370624284633099,0.01314199488006742
LEP,-0.019999404537402378,,
IL7,0.08177866229326677,0.09970644795866343,
FABP5,0.046357912171392124,0.07209823062103292,0.022556100374847732
CCL4,0.0031915263853957224,0.011824433610471082,0.034134540665341606
FBN1,0.03105276838845128,0.07054931831143757,0.015420581116519092
TCTN1,0.034869044532085315,0.051444278064542076,0.04105254316477328
NCR3LG1,,0.08468703632855192,
BMP7,0.046198383565079784,0.04572073811942648,-0.08169662812170746
NLGN2,0.025122659730333615,-0.008043295610677363,-0.0054012472749541355
CCL25,-0.0309644273081876,-0.02384064175223124,
NPNT,0.03552707041914749,0.05879676397194185,-0.08972730445018212
KITLG,0.0269221034061529,0.031639970278582605,0.010585622475411052
MADCAM1,0.01593237097132674,0.05707563470520869,
F12,0.026270406570287393,0.013396056061645366,-0.034353533665041826
S100B,0.021299463543157537,-0.00815310017528891,0.03125707492935536
IL27,0.06836953626657546,-0.01981293341609991,
CD99,0.08105161339103026,0.10850178242740664,0.04228102620107932
PDGFB,0.017935647671096382,0.06307158901660509,-0.05550193984110319
CLEC2D,0.04155031158389023,0.04418187106293411,0.026064656912290818
F8,0.07355174322090857,0.06425758133683021,-0.035699750214309475
C3,0.035787317206727384,-0.04097376775740305,-0.031180721650399364
DLK2,-0.022263989637617648,-0.03874218376461892,-0.047608262793457146
TSLP,0.02121460260724714,0.06865268034667717,-0.05233309825388595
OSM,0.011190257075110375,0.005386589666940143,-0.02571939684613253
PRND,0.07322709271479937,,
SLPI,0.03689210871161329,-0.012741779118133172,
AFDN,0.02264073656726447,-0.04615926958881056,-0.04727786736902758
ULBP2,0.03125590548961739,0.006934819317403351,
ICAM4,-0.023830066800631575,0.022710048130137283,
ANGPTL1,-0.035299301591123086,-0.022262665930878712,0.04163845483777939
LTBP1,0.01161152175428945,0.010748233207549177,0.13136311831217615
NTN4,0.06769914695005431,0.05382939296697488,-0.04558538540765786
APP,-0.030703370045194397,-0.010536334926573207,0.01999361308575142
RIMS2,-0.024578367550198564,-0.07205358524489928,-0.004092848004020644
WNT7A,0.05825522840050705,0.03528059875005176,-0.036284264408293986
GAST,0.12702524551007105,0.03495303914569496,
GPI,-0.06722223103738935,-0.0441757908332018,-0.03502537893764573
IL1B,0.034849333707672576,0.03386340437280805,-0.04975887148887388
SFTPA2,,-0.01875106295238429,
HAS2,-0.004889899488680557,0.051042079672313806,
IL11,-0.035487121178814855,0.021613408940772696,
SEMA4B,0.0382674349298642,0.024741680774198794,0.047820717361248474
FGF12,0.03877487204009983,-0.02853290799970331,-0.022880885353976196
CP,0.03347035442155296,-0.0017607825141312122,0.03727194602155316
NLGN3,0.058792013933470215,0.07134809278720182,0.012834934893039846
GZMB,-0.012484234241564285,-2.2865572942188578e-05,
PROC,0.05847374068450645,-0.028289009567929648,
TNFSF11,-0.005709135867522775,0.006387132235501588,
AGT,-0.022209406590101878,0.053937215831688125,-0.08691632017825868
PTHLH,0.1215717630646169,0.07954523178929242,-0.04534076197439719
COL1A1,-0.03508444976158103,0.08406605061938065,-0.03844751443217998
LAMB2,0.06424295352609481,0.06667410716147369,-0.03473306392487106
DSC2,0.05661278708942696,-0.014553957825805467,-0.05308359640453528
WNT5B,0.01862361133001867,0.0033711770861454405,-0.03516044326351178
LEFTY1,0.04446251613797771,-0.02994280251992935,
FGL1,,0.07797637593248843,0.021227248363265522
CXCL5,0.09390548382564151,-0.01672638856166567,-0.03516048290870854
S100A1,0.021780770104956746,0.0001542171253755093,0.10562225320190909
C4BPA,0.02332000069592721,,
NPTX1,,-0.08241709647365043,0.05219396591676359
TGS1,0.02667967724936226,0.017807768279244688,-0.043414336678739035
SST,,-0.011929345232129586,0.0712267882271493
IL34,0.00039596341862114376,0.00273354456888124,0.020286648412671658
DHH,-0.029536774242820116,,
XCL2,-0.00037280382370230005,-0.02226265087890731,
TF,-0.006661399405537114,-0.06539529813756212,-0.010302469195833741
IL33,-0.006740653396625143,0.01947849003890929,0.01134752844304329
RBP4,0.1092478140128885,-0.02192043875706123,0.133614364694526
CCL19,-0.016602370457336788,0.006510904504178945,
CCL20,-0.040578515253762173,0.06815694431275679,
NAMPT,-0.0557852239225258,0.04218229525974517,0.02357048793860552
