,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SHBG,0.031463236382805314,-0.030370736275448847,-0.0237564473029084,0.011548457885251032,,-0.036621030425524975,-0.02579952546389639,0.1123741409583545,-0.007093643090807801,-0.019206375940876548,,-0.00938143264789701,0.025808212097487935,-0.052414654695621864,-0.023154674592240587,0.07380794942916309,-0.0015844871419839397,-0.03335486321905263,-0.006183856292006257,0.005926601543650151,-0.02639846211909624,
LGALS3BP,-0.04135835559864886,-0.01722236116536149,0.06318596781378083,0.003287208433959038,0.027208313447482643,0.04925166579704647,-0.010215908497237651,0.1233849101361781,0.004777161947489482,-0.022589839484345328,-0.0021096902313375433,0.05005823293082667,-0.02122579751506762,0.0022145124985434926,0.01845593202595945,0.07150289347309993,-0.01915268740004545,0.019003528039015137,0.007198654869196475,0.1050438855919475,0.052538305855683184,-0.014035720491171036
LAMB1,0.03617716815565951,-0.015265098502117323,0.046972845148566846,0.07024259426733798,0.10959471879232942,-0.059886662117700086,-0.051420570785541894,0.07451278603934515,-0.007225188575088184,-0.013013129211403313,-0.010098400174809086,0.06691015919507405,0.043183456196194465,0.05043656453527241,-0.003025557982176908,0.12791081873649168,-0.030690144703447532,-0.008814378990702107,-0.014478317898223153,0.025570702730612085,0.10187703634640542,-0.05374572420580937
SPTBN2,0.11088453221600429,0.0848068025524869,0.02265501054509355,-0.020881110351214007,-0.026749695410854188,0.0116898005559804,-0.014469894233610022,-0.07034572324857039,-0.041021000902316446,-0.017676710414610712,0.015965563272808618,-0.03681111109139992,0.11655350178128313,-0.02145638397241415,-0.049762019631199715,-0.003051439670860239,0.035943353373613665,0.009516753285224578,0.07541291498405818,0.09794178015500424,-0.030261492048122434,-0.012340185275186375
COL1A2,-0.04577501282141081,-0.09178349505055777,0.04767464776145003,-0.01742265276623358,0.062198746749979904,-0.03850962700101289,0.007052002346897367,0.13323299371111294,0.00847338627862098,0.07332825376770198,-0.031113153102552728,0.022371470180772516,-0.05519725898650498,-0.08017509620106865,-0.0006005516691738308,0.02460246063305529,-0.0050958297383957765,0.03754427452978241,-0.009497800991125398,-0.0072993033980653065,0.10008219651631274,0.18410185838227883
DEFB1,,,,-0.018063903966185627,,,0.020324214609424837,,0.03207107079392394,,,,,,,,,,,0.0009809503268805766,0.03132639323681782,
CEACAM16,,,,,,,,,,,,0.023351700776139142,,0.07185519064905264,,,,,,,,
SCT,,,,,,,,,-0.022978804242020145,,,,,,,,,,,,,
WNT11,,,0.0007548943162672901,,,-0.009186807713512506,,0.035931239067563986,,-0.02312865816325021,0.1260592365446626,,,,,,-0.011291597305761588,0.058096989391762846,0.020755287396796614,0.059323072538314814,0.0610990003510609,
LGALS1,0.056153669365618164,0.03913200346287913,0.012230266810964596,0.0004708148823746868,-0.027200012468248172,-0.04337736427649054,-0.023735337470901847,-0.029927454953509357,0.05322174000374998,-0.027374890841744545,-0.03513410739299309,0.004276683352742923,0.00800974053294119,0.06001643329491593,-0.025824802512240584,0.09065738991667541,-0.050890734848985514,-0.09057049218695318,-0.014415911281208844,-0.06154569961131468,0.053750029701051805,-0.023846726814389808
BCAN,-0.033205886051104895,-0.07357697701466784,-0.01594409282853262,0.05691156849942462,0.0119133697540463,0.025294715908710224,0.02157795234222595,0.19018508923656574,-0.06816339330368794,-0.05026518158066462,0.019940269865494444,0.041140816132647966,-0.0863440478591622,-0.0200841861976637,-0.013647783933878867,-0.01309086809228595,0.050986971241078226,0.09766313035573955,-0.015795576899002826,0.040280118856919234,0.004740166382119673,0.010958622661953897
ANOS1,-0.0037736693099855514,0.021704037978273333,-0.033300496813647426,0.06292864038130415,0.008701575679363163,0.033551992131022966,-0.016094598025148545,0.12943041034806638,-0.05384262056518305,-0.0001252925338107515,-0.01567825630663442,0.004083864377270981,-0.003987061585219685,-0.004628180101122964,0.015753720171931225,0.03153561818289083,0.052652671223964394,0.05323320075179873,-0.001706390144045454,0.08017250507944404,0.047494160842057404,-0.05113815557456743
EDA,0.055539140969791206,0.003321394117956192,0.05086676499530453,-0.020030550534929407,0.042617390879503884,-0.028042634158093046,0.018748060234516566,-0.017271427586842084,0.061123066778208106,-0.026163282904796564,-0.005557310923223106,0.06983246282910568,0.07398113654422077,-0.07339841801001919,-0.03146621625020023,-0.02866062492033739,-0.022228546214846913,0.028758648804907142,-0.023899953698184536,0.03202888793601505,0.08151172005024711,0.24393594133445867
FGF22,,-0.033352481825906534,0.021930626036840366,0.04041250388635223,,,-0.04293146298720552,-0.02337408088987405,,-0.013818738555756393,,-0.039701938697423445,,,,0.006206264354707332,0.10451742263579718,0.028783615918990778,0.07969602026227057,0.027037033621281226,-0.026670557652804457,-0.03112900689316266
SHANK1,-0.019648237893229222,,-0.026287977897690985,-0.02016021218695719,,-0.037429958765412774,,-0.0222389534225106,-0.016544509328547105,0.08493453709367532,,-0.03327958589223105,,,,0.026389677824427787,-0.03493794182786963,0.009150301732719735,0.0980310042675566,-0.012157112307232387,0.0007936032605599394,
NPVF,,,,,,,,,,,,,,,,,0.0027180166591140305,-0.025502382765517105,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,0.011888569036449768,0.01146394284242232,
TGFB1,0.045100774804754294,0.07298306664242804,-0.025844819029399307,0.0006511417258788735,-0.036426943765236454,-0.027199697279932093,0.03554002631608629,0.037618481071870304,-0.004756255031183139,0.0620925774145255,0.07056453680008071,0.08389968872547522,0.05376112600432791,-0.03575915776102239,0.025372647744832992,0.05966182343924929,0.037856121911741716,0.01563414503062424,-0.05339981907917966,0.06784207700727603,0.08696018747335982,0.07170362385753057
MSTN,0.021988023150099293,-0.03151565602933064,-0.04906518750752634,0.008385809356951218,,0.04352605697015136,-0.01950584741987385,0.12120654112417682,-0.0016071463005031968,-0.016403576654731713,,0.015076862309511597,0.1872690195724367,-0.060180727920409224,-0.17004103895685838,-0.015564061735224422,0.02195911342871945,-0.02930674296937917,0.06420630749303685,0.058278886782049975,-0.03623856751240228,0.07592451912704863
WNT4,,0.02510298714800326,-0.01771278193504203,0.05861046218534076,-0.02048928868533081,,0.008882573127085144,-0.026502329868096947,0.008032593551163288,0.015574680594347053,,-0.010546322179332478,-0.03388876028534901,,,-0.04287748398666166,0.02497901386954146,0.059913702421692264,0.09334337889324883,0.09759007469463561,0.028613444182913825,-0.03637953628000133
TNFSF4,-0.02690740117506135,-0.01164163055429608,-0.032283771843541864,-0.02958182313467874,-0.05559265037872483,-0.036665146047955996,-0.0358329730050972,-0.042068523077816854,0.04331934116037798,-0.012869881695584054,0.050734930002141146,-0.013434899089609395,0.016900067871374717,-0.014381706879225466,0.058115485507448834,0.14324826571904664,0.07398086430301777,0.048248330172493706,0.03462603297022031,0.03928903067909729,0.0967560866970377,0.014869105967461783
NTN1,0.00721975815940816,-0.059606462478803315,0.08263318627011945,0.0495408824996397,0.05903904959758062,0.051738643158163046,-0.029692774739347443,0.18890439510521792,-0.0004502238764189405,0.06723977912991973,0.01897188021067179,0.015989037058743834,0.15434400667952747,0.01500385647256899,0.003542665771292272,0.0047150087290926705,-0.02835047971252079,0.05211766199972052,0.023410186910444934,0.10558346844999048,0.10273748499569856,0.12519441692943498
CXCL12,-0.010711289688509375,-0.022385766803821705,0.02481922719545495,0.020339865240973795,0.008753132772929316,0.022390109251811275,0.003415881046315894,0.01965403943317367,-0.01570771372499744,0.039598913337964614,0.06605887961985653,0.0655362718849381,0.016589205605785255,-0.004976699010390245,0.0283093225869636,-0.004825823836815486,0.020353525895349094,0.09028150624657247,-0.02421604187444091,0.08113698921818377,0.05188301091501044,-0.09612482492522036
GNRH1,0.10170621834642343,-0.007369498950484287,0.004416044651428629,0.00875016208882935,0.032639257747919155,-0.03527318479290377,0.0295155713343919,-0.0011781765537164336,-0.013002953553284995,-0.01913024685794711,-0.02921829885224351,0.02819177124350953,0.22515798988157681,0.18919522410950307,0.054648544453926626,0.10377592890202077,-0.04304440596364608,0.07870579760791502,0.07989205046850956,0.009208084335380007,0.10462818865701472,
FGF8,,,,,,,,,,,,,,,,,-0.022507856690478285,-0.022978274563902716,0.05313331082586163,,,
RIMS1,0.022588130313473592,0.03927092798485048,0.010433952165783668,0.05703035624617969,0.03023394664194954,0.03620574383563986,0.03648951387705776,-0.06631650371205955,0.03405709443665777,-0.014161423535505388,,-0.034894751235777906,-0.038621384274181485,,-0.03184168490722653,0.03489449162580967,0.02279235993161109,-0.024550940561362984,-0.0005070978302463891,-0.015381677279547794,-0.06009673995553835,0.07450472484910471
FGF14,-0.023001506989468654,0.0951874623893131,0.005284937464961315,-0.006844426029022424,0.056042446947082936,-0.0020645586548770378,0.06357621526566085,0.08460914358923367,-0.01822038946818875,-0.007816835972572737,,-0.04881531893298977,0.14880984615081339,-0.01791899395309557,0.026927551079496258,0.012431046671964758,0.011777827283239761,-0.012348659098552752,0.08182628006484492,0.020789075776305184,0.021722977972867888,0.019589164410158316
IGF1,0.06485386497109721,0.0213258353813259,-0.023828690203195394,0.011260691679178024,0.06895355116400784,0.013193482565574975,0.042850437906916526,-0.010171060853215378,-0.05982307706144268,0.015961569429723342,0.014034611283765524,-0.03977407173258864,0.059583340425979854,-0.08345249957892238,-0.07440076578795647,0.05239456275296572,0.09440711822531506,0.07096390143461496,0.005428221663784782,0.05086537060039054,0.07997418887398978,-0.03221823521469239
TNFSF10,0.03203428034503933,0.06346481538683325,0.0581993315922018,0.0633836788921565,-0.0033541372485728013,0.006084031362450686,0.06075078801712371,0.10566653528706217,-0.02662123342773917,-0.006160429965807357,0.012530540502531811,-0.018093657404678797,0.03737050407994954,-0.03135166009847843,-0.020575463284864395,0.019394823675381465,0.017868644686858337,-0.006100822575043027,0.031131429264709774,0.06921503837638475,0.07175682617674879,-0.016665510052954566
GDF5,-0.01648513794692687,-0.03107294548759427,-0.0024121638447643684,,,,0.008510496019348182,0.08510327265685988,,-0.013818738759630479,0.025791484441289647,0.003778526094734179,,,,-0.04186311965091948,0.010022955969481507,-0.015957353225766645,0.06495766402369313,0.08759641712314785,-0.04607653297282137,
CHAD,,,,,0.030194527642989608,,0.061213035378262955,,,0.08719564530695464,,,,,,,0.08744519234580911,0.026014098755374294,0.024548226180639128,,,-0.04783649930260961
RGMA,0.007093464946430783,-0.10779679618681126,-0.05913541651027681,0.027680282915552884,-0.003050468495999059,-0.0009888100074319105,0.048557601185975754,0.17250611687794032,0.0003823312227471758,0.06515618020937923,-0.04266062934074648,-0.02387607788758234,0.05872536643323163,-0.15153972929024112,-0.08377576031478341,0.029910707828252718,0.040285595020328725,0.02848062440114358,0.017378111287877952,0.08244198211221238,0.01469534563061078,-0.010957265409271248
CLEC3A,,,,,,,,,,0.015677621424060262,,,,,,,,,,,,
WNT16,0.07639637244795407,-0.03476590011699028,0.020680473875275402,-0.01833845026115554,-0.008184420757815229,-0.02222764339588366,-0.02578210554825841,0.09209965666790042,-0.032055761937283,0.05069492378248061,0.013123077335916368,,,,,,,,-0.006536775915638538,0.04388035479894453,-0.040695854103590154,
CX3CL1,0.014573584606596383,0.05846328543687809,0.010528443496061936,0.03732440881911288,0.01641199591286661,0.026632513206788885,-0.04776431275039097,0.0011484335357922575,0.00521394969360946,-0.01416764447251568,-0.008275472442860365,-0.0805774754472748,0.09735933312598233,0.049238339178349834,0.12151783038227902,0.07640873699708747,0.0005743355224425302,0.03273468266674344,-0.020409836836684656,0.10066713398482038,-0.01593923199632995,-0.030807128808477306
FGF1,0.04655427934331713,-0.11728959899495028,-0.007473239292600138,0.0459323637744125,-0.006800630398783865,-0.010102939516084727,-0.03450672798357978,0.005195660630265205,0.021308003881847146,0.017102511854606598,-0.045007310934788394,-0.007007846588534401,-0.02288198283159777,-0.07006185851224501,0.0034155018938883345,-0.09442655654053626,-0.022737775634785698,-0.003486967978303568,-0.05132907422720126,0.08974870005972577,-0.022897189433238107,0.1417294141201819
ALOX5AP,-0.01583388009907811,-0.011965083106944076,0.07950245888913479,-0.010512719055709129,0.0236321262228373,0.016678111605025397,0.011920371417451755,0.08211374822179118,-0.0294138374634718,-0.02058329758635274,0.019254109779625127,0.017485045362490983,0.06380882943712408,0.11881599103448294,-0.013974124847438627,-0.037791124875378675,0.015395030422765948,-0.05152495989035934,0.02178261849808787,-5.520736576488984e-05,0.02016498105878475,-0.006802212431545816
IL1RN,-0.014670728891004094,0.06494189529192436,0.06047197910455399,0.011413401149188937,0.04417327578080751,0.009790158855531455,0.03534030830380691,-0.023740943953037517,0.008658299832321196,,-0.04822272855464631,-0.025951205063980284,,0.034581984398751785,-0.019068975990631527,0.07436659152056231,-0.050746307804901296,-0.03657439549244815,-0.042144075376918944,-0.03940606248102258,0.017330909656739953,
PCSK9,,,,,,,,,,,0.015391288553570668,,,,,,-0.024497332143470416,0.05004818970223732,-0.0056032128798356225,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,-0.04185978932467914
NPW,,0.038044716114796644,,,-0.005967665816661807,0.00015519571785025765,0.04015161906219979,,0.002396138092574741,,0.06703517915083028,-0.005402437476437548,0.0061092060763672275,0.06399306799686648,0.004751147063951663,0.04092546738458995,0.05697754415312748,-0.06037742503652486,0.07914888241572111,0.04749191599407671,-0.04212162153567667,0.11845158667071304
CXCL9,0.0005685159769598595,-0.03188983259632465,-0.018859085369293833,-0.006270103444911769,,0.004621313010497551,0.0046438190556865825,0.06609955825095537,0.02204706257573997,-0.013818736501333403,-0.030073015387557942,,0.007702522951243208,,-0.08328226352208591,-0.054564849493340103,,,,0.11696180320501787,-0.003365088380897893,
ANGPTL4,0.06845643141122398,0.0410946502290149,-0.013626525972639386,-0.004422648591830881,0.029694820431052187,0.008362636841273474,0.020365772201598263,0.024423588063295653,-0.0015062336387811016,-0.02332257974760247,-0.03123601561185025,0.030537623988674087,0.08770030232420958,0.09542591093284758,-0.05754638518159512,0.09744088035041824,-0.056785416146969206,-0.03311980382178934,-0.022542537753177584,0.06834170665430991,0.06546369723434842,0.07258024821041958
CCL11,,,,,,,,,,,0.07352155242810422,,,,,,,,,,,
UCN2,,,,,0.014977149097301194,-0.023667031992536842,,-0.02515748855080109,0.04959140621176946,,0.018754495716936704,,,0.08227548295375396,,,-0.021946560414472644,0.10145467485293264,0.03664042738876927,,,
OBP2A,,,,,,,,,,,-0.02526883281298827,,0.12379751499860962,-0.03029337154315614,,,,,,0.03356178888167127,,
COL4A3,,-0.033531708798924476,0.014983391298018548,-0.0371694055168833,-0.008675694633750789,-0.05155193106114224,0.03087890509813527,,-0.013272101194928948,0.0812005499475688,,0.01883554727675057,,,,,,-0.0026775574537850106,0.08260542676003205,0.07119296505902431,8.606689465899661e-05,
NRG3,-0.009168725632349384,-0.03406492509520382,-0.015929653588811557,-0.013737768194762405,-0.024118856206855114,-0.06259498084346209,-0.0014011442665748382,-0.08791676694859632,0.010468334039505627,-0.032351557265841574,,-0.02102735408487214,0.03227923914172554,,-0.07109746273774994,-0.031725446746713085,0.0002651969481806011,0.08144143782974163,0.08637254752386143,0.01971252567521031,0.010442680093912316,-0.05802889722456235
IL23A,,0.07096508803006596,-0.029016820983226985,-0.02446149911271848,-0.030239865444679985,0.05879017057807747,0.0030664519117969764,-0.018115010531410743,,,,0.02737009196783281,-0.03051944187590723,-0.046821955859443445,-0.030901515896673525,,-0.024497323597774328,-0.02311974363766868,,0.0919080308910817,-0.03597718022971752,
COLQ,-0.02676771881748466,-0.02978473347658223,0.027932587986492802,0.036986785811653634,0.047093335719578154,0.01788152113517705,0.10475591604776396,-0.03600667046650002,-0.00476465115138896,-0.01089752131271251,0.013207323236226042,0.0022379683975343387,0.039620751329428654,4.179194558782144e-05,0.012979516064531165,-0.08718804192488158,0.025506520076008305,0.06880324760532051,0.03095367390527204,0.054024714980061304,-0.01743268833723327,-0.04519958843186336
SCGB1A1,,,,0.05365582160749623,,,,,,,,,,,,,,-0.010068531272578648,-0.026191688188608956,,,
TNFSF12,-0.030197945064860208,0.04810892173269156,-0.03549573937964144,0.028787719496826965,-0.0021262885656478927,-0.034495620919404085,0.06595860600896,0.08444091681824381,0.03542437898361492,0.005503052804102271,-0.048995296242266,-0.043209020096961086,0.04961989178452305,0.09960560041924486,-0.0012816944716337415,-0.015063176351088397,0.05945509474900615,0.04804359839433645,-0.0046009801288681585,0.0825708657708368,0.043553606600714494,0.11843755637004606
DKK2,,-0.033710195454123855,-0.030393731410891803,-0.021837549450630964,,0.027335110481323196,0.010235487416289818,-0.044803938340176694,-0.02149412826886169,-0.009508761124042404,-0.04238119577881591,,,,,-0.036416885623068086,-0.028917389703512143,,-0.03014778411133468,0.04099333851099248,0.030782905440391098,
FYN,0.06906512804296129,-0.05900391966773327,0.0294147064371171,-0.019452230349950958,0.038725741356506686,0.027734320041770993,0.021569236445661805,0.12277107683598952,-0.0023973852738804037,-0.032724713803409425,0.014489325383149112,0.02459796382357346,0.1014362270067121,-0.00727271245254688,-0.048290893611302385,0.06412595020608394,0.03353635751696756,0.07790777279298426,-0.017361893052690317,0.058952440902729955,0.057395938389369225,0.01985845629440099
ACE,0.06502916181393212,-0.031906655559306156,0.02722128671325388,-0.03630316845254344,0.045339880172630756,0.05677050797777577,-0.04353747245282362,0.047135935242985455,-0.05763324074899969,-0.014419092839871032,-0.025377091470809247,0.04583565880051543,0.02740691838652852,-0.11785136580946387,0.0141101853226145,0.10579327249081143,0.06020442368129569,0.025478161074005298,0.013232118391953027,0.044057867270193174,0.07805751352482636,0.07614409377912422
IL18,0.008843603778062504,0.040449181973160164,0.0937859598653727,0.053717046727587744,-0.01871052360243239,0.026281952818821844,-0.033061061945704545,0.12960560518245592,-0.06572913819989716,0.012815107099204933,0.11278267011771627,0.03482951640880057,-0.0007188667520796469,-0.013457551530569734,0.08576175134465991,0.03232362413623854,0.07755084379882145,0.07231321168406109,-0.008102129515564787,0.1027865913168806,-0.011941804562328127,-0.05178054799554722
PPBP,,,,,,,0.05608720366442131,,,,-0.023614742941499504,,,,,,-0.02999461687440706,-0.03200870274560342,,,-0.030036228235624837,
CCL27,-0.01669895419199671,-0.048232144662094405,-0.019245336319694314,,0.0608591292632452,0.007319859959346755,-0.025864812652553464,0.014490286071238907,0.003968171498807595,-0.0097953920390798,,0.0017299735393683706,-0.0049812341237745455,-0.023603370056686813,0.0950274730989016,-0.017639190850963757,0.023401265269580557,0.0641508958531308,0.04080858293781844,0.08313212685450667,0.062427256301193806,
SERPING1,-0.05032855828880744,0.03038699834959276,0.0286633699644512,-0.05201834857269181,0.03477916132414843,0.01574346180189577,0.036471149436477834,0.10509135250521799,-0.02698174713556367,0.05313425006353477,-0.04622800945854038,-0.07652230119953726,0.02442452803729244,-0.03486189449471591,0.0345628233364095,0.044530669378187226,-0.014633115610559626,0.005511194741569261,-0.09319348379057112,0.09935454778059054,0.131381491074054,0.07923444110901387
AZGP1,-0.015286921244583744,-0.014574096005935922,0.03424158543640287,0.017946313750241392,0.08713725432611348,0.04051837316186835,-0.002511109672788036,0.05941487191287163,0.006479682868990318,-0.018900272018241227,,0.04276913369616763,0.13179206322809225,0.11066922491977467,,0.05732687123709223,0.07584344681092914,0.0014501201387483492,-0.03721926179050681,0.10344600387082656,0.019582663159645033,-0.05139240616574538
INHA,0.09674418198483514,-0.02071894057839092,-0.01881478928135034,0.017432134344233415,-0.004745025221499939,-0.02919259156080023,0.0150651383848043,-0.0031119657044909733,0.0035454224921013344,0.05935342460339549,0.021027309187301377,0.07901892917157022,,0.0025665638567808073,0.05009754430539962,-0.0128061587292381,-0.02786743204439458,0.0781953711940618,0.12667195666877945,0.10772721847306094,0.041503891634939005,-0.02848118494164203
SEMA3G,0.04681920466857767,-0.030756250808130214,-0.007893604189019124,0.012288968533934592,,0.09086037091892177,0.01387211372703144,0.026040246920747356,0.004812285339496783,0.045922778642410046,-0.0348284718406613,-0.02764412154239038,0.08412780228394084,0.04675953330609414,0.01100354484212734,0.008150907881459417,,,-0.017420168918399054,0.05795562136708893,0.05072678586988826,
OXT,,,,,,,,,,,,,,,,,,,0.030625792596092077,,,
COL6A1,0.11167003379604182,-0.003232789337675593,0.03619980494075103,0.06307738732682738,0.10190823718451016,-0.009261940684280578,0.007886912099041268,0.17575942361557745,0.10457924537261057,-0.007508067599864932,-0.03240215712176713,0.05046107629633814,0.08048002061666677,0.14513362886219675,0.08127721804057066,0.05172475905319886,-0.007105757579673665,-0.011999156595612622,-0.0069670765367729585,-0.013788528626597473,0.11245731832775059,-0.08256927712504515
FGF17,,0.08047867891731113,-0.004328198726933161,-0.02040781169607949,-0.05191443066301404,0.07780565760417156,0.004834062701940737,-0.037051644656404766,-0.05230888548083359,-0.019130243857219804,0.002259195680235243,-0.02433581268637284,,,,,-0.015729200843520266,0.04356888269072657,0.00022772766839959167,0.000936822954739403,-0.04564539918517867,-0.03081607761636944
TNFSF8,-0.018130084946322594,-0.01683432424713647,,-0.018063905825862227,,-0.011212197597122378,0.03035525045402344,0.045116957925004725,0.008163286457824404,,,,0.0022356935869148435,-0.03434617887238309,,,-0.01938662128581246,-0.0018132371716326927,-0.02332181913142679,0.013788885361904799,0.03989799866726334,
FGF20,0.0322919271256755,,-0.019302034868634525,-0.001902745308963154,,0.08316135067787367,0.020637270356360825,-0.018488783908894666,-0.030118098009787077,-0.005474988293221147,,-0.03159706576872419,-0.026335595185817365,,0.038472155274277504,0.006123403674263967,0.013845826731115687,-0.0010840636605263453,-0.006338615242606098,0.08013523910230294,-0.02503808653637464,
ICAM3,-0.03048620151452371,0.019921197623469944,0.06099338730661502,-0.027519147637108755,0.03631557756196126,0.011381761235149963,-0.035509144178016996,0.039629208628950495,0.02986921363062911,0.0028420601863590094,-0.018390913196410202,-0.024146902201973065,0.12633048899052515,0.06402275490838209,0.0922695659103061,0.1518744902497083,0.12986755806598865,0.09802844892421325,-0.020000301180661945,0.10001565624484668,0.024886469040855123,-0.048350188795385246
LAMA4,0.037168784035620794,0.016932181508416178,0.04043928648547038,0.07657642647241797,0.09855477576933241,-0.005496836940195044,-0.0021322377275836144,0.15597836709143217,0.0005378375033859586,-0.006786699649585058,0.03823886506449277,0.0030430606320042994,-0.018747710389356177,-0.08863666306104376,0.05939003249178597,0.06606792426865005,0.04328249022396295,-0.03358253296622663,-0.04644912825374893,0.050646900648232476,0.13731200521092238,0.009789550105182409
INHBE,,-0.026478322193968916,,,,,,,,,0.021634053053359997,,,,,,,,,,,
DLL4,0.07042681135181701,-0.0369724908745643,0.03482597768748144,0.03046544925980329,0.014856609002666213,-0.0237651286764355,0.03426033075036783,0.08298996327284122,-0.032769660683104176,0.04804263596955444,-0.02967225437191923,-0.018313806671936238,0.009765211495287127,-0.0001911821375788672,-0.04743651395536471,0.12498544934535663,0.013578817583389344,-0.043083368169280836,0.012388273327454766,0.057840040095147566,0.12233118989062666,0.03706778044525665
SEMA3A,0.08685967762891476,-0.04293057790816939,0.03693003268365694,0.06489470555565326,0.046884651367263636,-0.013184270153284846,0.06538254359875999,0.003109449043490983,0.004619936189288489,0.059006210104033,0.032418010013844034,0.0025646684812878707,0.09732537543103052,-0.11004452369752855,,,0.08521347120688164,0.04695920328052285,0.0735197903298272,0.04781806910673942,-0.04245107922730234,-0.053878104624595316
RLN2,,,,-0.019399436641060582,-0.03973574230439059,-0.03046830082859285,0.04225746509433059,-0.03048937989676892,-0.020404327121339595,-0.03299003763259259,,-0.01065411286214965,,0.08820498658860272,,,-0.022505768369823945,,0.07514321640805383,0.004407643795776952,-0.02941496349339587,
C5,0.03904109154040989,0.007430718418379288,0.009936860613478501,0.07845076866422272,0.014283344280024236,-0.0037610366512464462,0.004270192784116907,0.15540811336192314,0.09051389251964305,-0.03999822170686301,0.05406992650358575,-0.031542272930099424,-0.07322732873933328,-0.08601025972108445,0.029682807146929755,0.11525364947671331,0.07575626197753059,0.0030573340636499955,-0.04008778028716231,0.1012465571318277,0.030701438595579566,-0.05964610320168335
COMP,,,,,,,,,,,0.046161622466009425,,,,,,,,,-0.009306998200037622,,
EDN2,,-0.022767460453063788,-0.021744179638348602,,,,0.038632540071488086,-0.020628666150049702,-0.02035804413342381,,-0.024619799245763685,0.016092794659152216,,,,,,,,,,
C1QA,-0.010801766490201203,0.09405378467223903,0.07642828026193216,0.049152818705112254,-0.03487707239651335,0.024459229532176822,-0.005136731832300795,0.08848681044948412,-0.04769623546142465,0.03582932453280504,0.01665516694739998,0.010626131228324535,0.014402882485995428,0.05237583652676966,0.03827717455096987,-0.04590032630102346,0.02105032808675724,0.032867907849982184,-0.0007842276185547085,0.04897932420817627,-0.007443521728888999,0.08343187810758759
UTS2B,-0.015374688475533702,-0.01810324067039587,0.03589070461146081,-0.02206734536253207,,-0.010741897184875917,-0.02958986827757702,,0.09413749172866408,-0.023899635978894038,,,,,-0.03698219804862432,,,,,0.017881177958740346,,
COL9A3,0.06664578748945826,-0.09047603186989765,0.03527622247523764,0.057975664128932014,0.0807703441901608,0.01642124545772157,0.02027509202710734,0.1238334265355919,0.05057039307398813,-0.01204765282210833,0.023125951687524335,0.02608321780456001,0.09142628300763278,-0.10613994788012206,-0.07879429976987233,-0.007083188034985278,0.06509402720018598,0.0815668407950938,0.040620644843128835,0.1003413281815382,0.043236461003235575,-0.022047894405715158
DLK1,,,,,,-0.015790984391333435,0.03939366624071684,,-0.009937409536521427,,-0.039130849669588325,,0.15825227066314596,0.1129893255880867,,,,,,,0.014531699579539611,
HGF,0.04464514805176656,0.006747554270814199,-0.045126002084833285,0.01853453397547361,-0.07477189827987132,-0.00406984583373448,0.03224037660742939,0.03159991030856793,0.010192686017242715,0.005791179308465916,0.06389852350471811,0.025054185098543562,0.009088897352300897,-0.021863666104076068,0.07775793816216692,0.057268194197638046,-0.019779422179546983,-0.012979948994872835,0.050295860704961906,0.07383935615344393,-0.03193323641770567,-0.050363187339541766
GIP,,,,,,,,,,,0.014009603032282872,,,,,,,,,,,
P4HB,-0.018021928007276266,0.05940183375239002,0.05388227999417021,0.025387700030969764,0.020601170906434516,-0.04517287647493219,0.00023567319533046046,0.1062385220205433,0.09385714412826589,0.01396640066014112,-0.08732749075600606,0.07600901685005418,-0.003294319700260195,0.09073192355235864,-0.03720005459574504,0.07515325289734652,-0.05518522320681008,-0.060970586979172806,-0.03367608527405231,-0.027030228719570032,0.06822776595823339,-0.016891318304300393
ADCYAP1,-0.016910239613180972,,0.07403266695208874,-0.02741382172018963,0.06877593917116537,0.0011151486292084191,-0.03326595290523493,-0.036518042365915146,-0.014003131018219027,-0.003520472877420051,,-0.036681255234903,-0.01572527762720682,,0.07588967267153598,-0.040299119617456046,0.005400540653183624,-0.0014664096126219169,0.06842098121919592,0.05120928350570088,0.05438915548538235,-0.058765974868991135
GREM1,0.029292866071065703,-0.01810322944633525,0.06256665419096961,0.009298529224707428,,-0.014878247115430163,-0.013193798300648919,-0.01947538122336351,0.060830831811150836,0.03967907353141619,0.05015594025276204,0.02037240409282219,-0.042667759938139246,-0.08702490042935294,-0.029408296180014535,-0.07799696118533962,-0.006533713992172409,-0.012754811847569212,0.01381751174230227,0.020341006020448495,0.09262741584958767,-0.021819533727512448
EGF,0.04323442300275161,-0.0525178605368379,0.024065380463264164,-0.019430675567762585,,-0.051347672701123365,-0.021370687556236216,-0.00652051006562623,-0.03774612533727222,-0.017048408048575034,0.018713508263306537,0.026834120824387974,-1.948614320799612e-05,0.0620154209816155,-0.05918457322398877,0.05163304878249232,-0.011511818247998353,-0.025816657838718348,0.04821382649827847,0.0243330058080513,0.0035047168327332202,0.01895987055464936
