,UKF243,UKF251,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
COL18A1,0.01241365786061631,-0.02990041374948943,-0.0004715437447976958,0.03136875575578597,0.01661458986403099,0.08457758127976982,-0.022479234698243512,0.06519857537302721,0.06537257365308721,0.027874099551614812,0.025358506539673975,-0.04177369400155781,0.01591476073264398
NODAL,,-0.011754462309317325,-0.02642562199739046,,,,-0.021425579969161935,-0.014975670373865917,-0.0030098543321464485,-0.020186648999198448,-0.009750189047513558,-0.035513970673972675,-0.06339886934443978
INHBB,0.07161535232093129,0.02306225359695115,-0.02284202744730213,-0.009275623748715902,-0.010730286625229077,0.04820944008758291,0.09987993117899145,-0.05391449642405437,-0.13862196308378605,-0.03552007100911021,0.020372587633051515,0.10890235589751146,0.03999320581184431
LCN1,,,,,,,,0.06391738039452087,,0.12338407037707383,,-0.01006089859300641,-0.02134683079053261
ARF4,0.02002797963195105,0.035430412472560284,0.016857810752041808,-0.025417286894122235,-0.03049823282712824,0.08251103298689971,0.08008164542218199,0.0536285731187656,0.2068733977545113,0.07046408242135449,-0.00967536856408556,-0.047119825432927136,-0.06578569744413451
CXCL14,-0.02572270336046194,-0.011855487455416923,0.04827304849344151,0.07248476823168842,0.06092158825973271,-0.0024819880846785017,-0.028544314979580352,0.07434462093538692,0.07328342179087723,0.0019867954379346633,0.07685415404442099,0.024750663501152133,0.024274939637801498
LIF,-0.023088236837895373,-0.014874597757844471,-0.035210247515963564,0.042579733194153944,-0.013908775540273841,-0.04363773429423745,0.10397117849638811,-0.03194813218993443,-0.0994324901247064,0.01690972639596227,-0.022308017430911847,-0.04763884163830927,-0.03176712524529686
IL17B,0.09417676181055334,,,,,0.04108494652161901,,0.0034635906244979984,-0.056914068494415604,0.004211247597595015,,-0.014694493800434756,-0.02413552692872995
MMP1,,,,,,-0.05933321441276471,,0.07678865434669743,0.0583319971011177,-0.029520809613300326,,-0.023804247117869916,-0.0540134588551609
MATN1,-0.0364875266070288,,,-0.012673466339262949,,-0.016538448151969223,-0.02316887165823219,,,0.023053928499927455,-0.03019466931148454,-0.017701809096792667,-0.021994948048213888
ADAM28,0.02391816087521545,0.010002275369451885,0.014695018170349402,0.022596430281389752,0.04115570320014934,0.04186446539603703,0.009817194135993156,0.01319864813805519,0.016366918259389893,-0.0044640278023216,0.011386018107110358,0.028104729521627438,-0.007594440969457725
TCN2,0.04251153213209909,-0.04810901503922152,-0.03843125204341926,0.03259194951839751,-0.024760560546359053,0.003992154901506849,-0.0555429984887153,0.09038393104198007,0.11857124951057119,0.07298304557773003,0.018195806922676125,-0.0176078291491421,0.08809455936145745
THPO,,,-0.027221791701581264,-0.026018076864874295,-0.014473401764317087,,0.005622524401791717,,0.004561815247495442,,,0.07993371937147709,0.02700409995419116
CUBN,0.12448618980576148,0.02335080336012531,0.0004355955216954964,0.0031678396496856664,-0.009185066690463232,0.07121991975890589,0.0018161694206681662,0.03503861166043803,-0.016261155759516224,0.049748684890182304,-0.04293767056708319,0.05746606975642246,-0.00743025241742304
TIMP3,0.03898457762572327,0.0003480701761125407,-0.004798945323364319,-0.030291305810340226,-0.03508367833247516,-0.027279992256662788,-0.07596442168518734,-0.008949896818530013,0.04976296813420364,0.03577479149391989,-0.008186059593965357,0.012601461479515264,0.004252792127960349
PIGF,0.01652796495130895,0.029568523687959425,0.032336903150359274,-0.012566709664351094,-0.0032020067313076905,0.03617763518554745,0.024569643482711918,0.0003043635106938671,0.09994003128192995,-0.009566398247990788,-0.0065789243669288925,0.10533723582263527,1.512189437563368e-05
CRH,,0.00769193527395018,-0.015134713502009097,-0.01995099434178121,-0.01432519115074737,,-0.0316890525693919,,,0.06299719695674658,0.06917673974443876,0.007814056342213493,0.07084942767499601
BDNF,-0.018447010352706496,-0.013196370848676942,-0.011307630923034813,-0.015819742240361565,-0.02354468426012497,-0.010493747339120105,-0.0004967076714040595,-0.015396806686644034,-0.038393540649074825,0.006429641559012087,0.08037013082436022,0.005740561098808131,0.0038788991127658976
CCL5,-0.020411147343541155,-0.00715056144238267,-0.01165028246201671,-0.05630405281120552,-0.012285025461261463,-0.029973286751997966,-0.009763023500635426,-0.05874937192886629,-0.032957740575405306,0.055130826382086856,-0.037811415805729005,0.07201980775105035,0.02944126103919947
GAD1,-0.06820009156705746,-0.003060655381742134,-0.004854355277019657,-0.029944726780268747,-0.007963058841873172,0.03642214536939875,-0.06205565720167769,-0.03591306692636301,0.06550205924148722,0.05475250928839427,-0.008221435805085735,0.04859924017950879,-0.07033752844358365
COL14A1,0.021358439659235826,-0.01840840880147124,-0.0223206025227648,-0.027529511484486686,-0.003984611206843896,0.027139303472893377,0.09587121087899132,0.06597868688492749,-0.012629568733611707,0.03116257296019202,-0.005212793591369463,0.03289244672498705,0.1289343776213717
HLA-A,0.11288492470321826,0.012144235660857422,0.025375649041907235,0.023758473787980707,-0.011324293604995074,-0.07357337900922113,0.09378578431705534,0.020007362208781104,0.05869655984084077,0.0032013193334503613,0.05558678444243549,-0.03210639198376396,-0.053015941325753484
CD5L,,0.048893919431382014,,,,,,,,,,,
FGF18,,,-0.0120244166964776,0.0688316386892724,,-0.017172384992495442,,,,0.07684768189877576,,0.006768347340628053,-0.03019509313960208
ADM,-0.011042698496041552,0.007457875816898464,0.05241705141431921,0.03757874742021657,-0.03401435887713048,-0.08053095036414104,0.17720156629668254,-0.0005896855436819848,-0.20647092593999777,-0.024907513677399105,0.0036082923605669187,0.003831778701583369,0.03221923085564641
CCL15,,,,,0.023854538721001208,,,-0.029506203673956604,,,,-0.02250582375707464,
GNAI2,0.06942234164958071,0.0024127165225704887,0.028221497669678512,-0.01465093427626967,-0.039733296408231325,-0.02420440170021429,0.057204782330042836,-0.05166670696694583,-0.10005066881901664,0.00968282294935621,-0.0030632169103766804,0.04060452044594045,-0.0007056330065723192
HDC,,,,,0.030208024834799667,,,,,,,0.11714149445983614,0.023544651843096048
COL11A1,,-0.006329282539568837,-0.05867664646980444,0.03034545829945464,-0.04476272938649815,0.015705405657029898,0.021734466446690595,-0.05549982902804452,0.009163823885961047,-0.023632552006401596,0.03081843636883075,0.051643581272602934,0.01598428717261925
NUCB2,0.03731921506138095,0.0051906125075876115,-0.01253475826600874,0.02547715144502845,0.02260566620536254,0.07474103661427166,-0.013155802867071987,0.038469492289888586,0.04065660058891726,-0.011424407154730379,0.05697760905050205,0.011700894530451552,-0.028331024553637993
FGF16,,,,,,,,,,,,,0.0017638607034665317
CXCL1,0.015336333788459403,-0.01582517413238202,-0.014249609880289296,0.019461861985409362,-0.013170882012667173,0.06684758321213784,-0.03143136953021566,0.04119642669520658,0.03739429150215925,0.006824579195000358,-0.02164378544042586,0.067254024267888,0.048596100444274856
VCAN,0.08532808318751271,-0.04768387616640428,-0.012257737247048704,-0.007964935756363922,0.01603068495791107,0.04138432583960029,0.05192453946396309,-0.07943867380536647,0.1198348252863827,0.01211819800742862,-0.07548988697308456,-0.038244103946359784,0.041546319486827986
MMP7,-0.11827119139099071,,0.0013480788738791266,-0.012516271711976206,0.07622512346253964,-0.010198995483702306,-0.006086271311035253,0.04389898616485146,-0.07831250074934866,-0.01398231327772935,,-0.04645195330951549,-0.06876492095596667
PTPN6,-0.0464184147719587,0.026124728260153055,-0.03273950266685858,0.034540863795704556,-0.0008038885374268455,0.02262911949563951,0.02806102177142035,0.010764851541411997,-0.010974183876665223,0.030015305073757718,-0.030532247172349567,0.0699347026091679,0.026423063267355818
PTGS2,-0.04075264572505064,-0.0141231377850067,0.007626597136006697,-0.031033479587248104,-0.028089475347982437,-0.005478544115184574,0.017744316753489628,0.03776425273434207,-0.01571652039812467,0.018007172587235762,-0.02331548022351863,0.011243965946891277,0.04127159180463737
XCL1,,,-0.013082995699209116,0.035186516722650954,,0.03033443475401134,,,,,,,0.07722224189286614
CD58,0.04493408926258138,-0.012882291811930676,0.009446256075270821,0.00752185006566075,-0.03828700878203278,0.06150717472281853,0.037079761623233363,-0.02810141610991732,0.01478170172599434,0.045459823641899204,-0.005147764103677529,0.025605952662953794,0.08096190194008518
TNFSF14,-0.061411346481886515,0.02378117389888253,-0.008696654246459433,0.04133999793877175,-0.012864485973571269,,,-0.037606684104833726,0.027181356773074417,0.007806313006666481,0.02783657365387913,0.004511368304175683,0.046746008318522735
CNTN4,-0.041475926989073195,-0.012920166946754257,-0.023512497035706622,0.07338341018140672,-0.015429398764543217,,-0.02504853629973177,0.007690969725653482,,0.03859927074033788,-0.009304919463417579,0.054081782105731245,-0.06381892537923717
NTF4,,,-0.01654941662451177,,,,,,,,,,
INSL3,,,-0.012024414337958447,0.06223822842858355,,,,,,0.0021921347962964724,,-0.03081557762282828,
BTLA,,,-0.019086399827464396,,-0.016428388586351705,,,,,,,-0.015746921743847557,
MFNG,0.016592913434267165,0.012600031136445684,0.05773660704547424,-0.023383333147341794,-0.023459823891574215,0.05098447617262027,-0.04884350803501183,-0.004487765403405644,0.048874304697119376,0.027235519053647045,-0.01227283283669159,0.025235585778469842,-0.00808631904633277
ICAM1,-0.01962799977713119,-0.024771701376108842,-0.017592963505712614,-0.007114254732108841,0.03202373485778711,-0.007737307338258841,0.08358307278446356,-0.007815448192900382,-0.05039464221652418,-0.015975812604931052,0.08594894742303281,0.07165290773677663,-0.05796925777277475
PROS1,0.022180346020465334,-0.020671950741393882,0.025457759901868902,0.024848251853760647,0.000575185482729746,0.06887706684156839,-0.0030411009764455517,-0.0925560723406644,-0.051823645846587794,0.0141817521070726,0.01900392434071924,0.04220633998011385,-0.032918368398462926
CLCF1,0.01295639925268515,-0.008208072268453348,0.01364676105095653,-0.016618525810278645,-0.03513478121697886,-0.008219576082616432,0.10439411913198973,-0.06582891231467962,-0.10057267682229648,0.005352241922808347,0.02760917622907787,-0.09120515745941359,-0.017533415372422097
PSAP,-0.07835317910200484,-0.04541442192325572,-0.0043909905466072265,-0.05788757910123482,-0.006684616362698904,0.02118654837432841,-0.07107346518019085,-0.07500002744149799,-0.08011249770752035,-0.025177742413054798,0.03528549769790508,0.012367634811631082,-0.06734755643625219
EFEMP1,0.01313819055480248,0.06892806695855591,0.018443047486506936,-0.03710832373266206,0.00766272440955019,0.029023041540096578,0.024532300685581675,0.11182402487383486,-0.020098487505599755,0.012045212236960343,-0.014268840024228678,-0.10220702120472511,0.02879357268162903
C1QTNF1,0.07867672750918628,-0.03926373172632881,0.034099786635103005,0.04904322040239572,-0.028549151900605182,-0.022834284018289356,0.08400308814910382,-0.0825567990283919,-0.07581314815213527,0.01637202372723418,0.07212582467275001,-0.02218631720705251,-0.014499412433726884
ALB,-0.015792404142302725,0.00978528066595803,-0.021347630958324718,-0.01575658940048272,-0.014611338992379066,0.008689736760984211,0.035934943232682114,0.05573226508742333,-0.06110520180339601,-0.029131336116518077,0.096270641752906,0.01574695083202233,0.0021426286626392327
CCL13,,,,,,-0.0163132624417425,,,,-0.013117681448105972,,,
EFNA3,-0.02371782467863449,0.042600855723361225,0.006852595766390646,-0.017459013479849367,-0.022343122643570794,-0.04142982866875794,0.07987296740956176,-0.017354947909557026,-0.09202674665349576,0.03831326061029843,0.025297343007427843,0.07543635959836911,-0.027982470695516834
DRAXIN,-0.005605636181587702,0.04131077033180679,-0.008559453084758683,0.015968041500473863,0.0848315917354926,-0.02231628412567252,0.07890802533645556,0.04573314643210035,-0.08096973707051792,-0.03188745121738838,-0.053907192418357515,0.06250338512185931,-0.002473969133912271
RAET1L,,,,,0.026856769935594074,,,,,,,,
NPTX2,-0.0271753389774781,0.012560705221008635,-0.0325143453258034,0.008852090975192219,-0.004991386653767813,-0.012585466029435777,0.060804484039997476,-0.03742067380532573,-0.001268273275517603,0.022914993044003355,0.07399249649782616,-0.01789368789208596,-0.03962859588578966
FGF11,0.02792602012687076,-0.0020626104852408244,-0.03789191638627915,0.04147760280335085,0.019195596760525395,-0.014957922702604461,0.10065870317759562,-0.010988136233990848,0.03285355722230339,0.021733247490065246,-0.054869505549277144,0.03942208539109796,0.08137771343465448
CD59,0.07764681589963923,-0.0034684231980324806,-0.004145046301563616,0.029744292036661724,0.03453324261306605,0.01163219420401775,-0.1288634172378202,0.0906240291173104,0.22510047687932988,0.04520920121717454,0.0018608891814131017,0.029044251916843157,-0.014116617566417092
COL9A2,0.05118472851487372,-0.012619403545268389,0.012094856303427886,-0.007327649775350888,-0.009811113174673623,0.011896175967243808,0.010650213147947212,-0.03191586494764332,0.2351830639528233,0.016254776949672388,-0.035474963944610784,0.06168533508393336,0.047679392538076404
DLL3,-0.01325141978142663,-0.023301991726585973,-0.05138556974467999,-0.011651699274326606,0.011397105091071339,-0.0200614908010507,-0.05783246688087778,0.050962572562085286,0.1408338905159653,0.039297108176839214,-0.0706228812189104,0.06500679898316106,-0.0661925373072009
FGF5,,,,,,0.024922527659913082,,,,,,-0.06703678460766839,0.01837831365333045
LIN7C,0.0882085565461495,-0.012393898133696426,0.009017073189144536,0.019600811284441952,0.06662413060419659,-0.02426006664992674,0.029054341024571804,-0.02954747587053929,0.05722121429471034,-0.010192494732588299,0.05693470523300273,0.01339539568369492,-0.033224807109565845
GDF7,-0.036487551437997444,-0.013864258517788376,0.004870165334894196,0.022231357864350685,0.03164702138148463,,,,,,0.037102177509851626,-0.0031269253694811545,0.03090545987723842
PSPN,-0.054130537557462964,0.05563109352949325,0.0023360142543445307,-0.007344021804735715,-0.022711702116605885,-0.02601453323249926,0.07464787278159835,0.03570188451135649,-0.09181301997141235,0.041089357103736734,-0.0460721124599171,0.06531877896643697,-0.0006608008239958624
ANGPT1,-0.025982261138729118,-0.024815288309133,-0.023002666408912617,-0.03321189599067013,0.0007343737073171631,-0.0340233198177438,-0.017687638745314517,-0.011958114905231628,0.015085090963172587,0.05744049856089647,0.04333524289904903,0.09521697206559862,0.032444300463683455
PNOC,-0.06948788006568493,-0.029013572181285932,-0.016554142845684433,-0.0065879367397719156,0.004035512501426301,-0.015655676124267433,-0.045843442316924825,,,,,0.07660083424623022,-0.02449809124310993
L1CAM,-0.08389042021504195,0.005540700818209686,-0.019552162556092424,-0.044368001851318575,0.047365561899146806,0.015969727023588166,-0.09115904014594893,0.0047674986916995555,-0.0470668325122775,-0.059449195093553106,-0.014776610395524869,0.013884504048206306,-0.07162386590345395
APOA1,0.10166047678258296,-0.019200136806870636,-0.018726038626836618,-0.018793726814382766,-0.020819934616621436,0.006669710501264764,0.013714890653329532,0.02836950046580627,-0.010303609406900591,-0.03847890949942262,0.05436143902824929,0.07729275044447048,0.053667503826157516
PSEN1,-0.09639914133632956,0.03888745571754361,0.014908849861714129,0.04572902637271523,0.032405886844807975,0.018838733136867333,0.017188520075361754,0.031134166515372957,0.013303051942959254,0.07200997349953374,-0.0170485510585797,0.05281599777487528,-0.025154188831122828
CALM2,-0.01445963883883456,0.029207409266200027,0.009811394572028807,-0.025779351619229243,0.052209853663512086,0.022840194402212573,-0.07536695916446468,0.019523477744790057,0.205111213507353,-0.014762096053075229,0.015705059418564767,0.0668839109683861,-0.014494983311175899
CLEC2B,-0.0709626316530183,-0.0020685564410429487,0.016570281820396625,0.03149255988060896,0.027578689031780214,0.011404258485446865,0.050345159161762756,0.07733262811728228,-0.0682107720579141,-0.020276912180449407,0.08565653406383937,0.07819929207713823,-0.05716575249266523
NTNG1,-0.017983327467928845,-0.009071811152724703,0.04334814218671558,-0.01568428783170118,0.029580083542014808,0.004417225272430965,-0.010639185356968398,-0.06101684403902209,-0.037375683652910975,0.04997986633127349,-0.01613970925302491,0.08623548751411823,-0.018341963324660888
LRIG1,0.1010539755960191,-0.026181467022634384,-0.01937241742220508,-0.0037995864499272424,0.027417835870674756,0.006019314816120725,0.03211262470342658,-0.031092746735913904,0.16119741158529352,0.07934727812620937,-0.013814296729128605,0.03788501252493503,0.06028945523791004
CPAMD8,,,-0.014222736574081934,-0.01600906093741944,-0.011896554288275088,,-0.04279259919969872,-0.03160030624108649,,,-0.0011244092962793017,0.05720723271970898,-0.023840656199306656
GHRL,,0.019209473261924993,0.027551626475872438,0.041054547193724505,-0.011732188205635397,,-0.029569755968689125,-0.024111632720970368,0.0865504501057873,,-0.001919923266152734,0.03471727250112904,0.02711380968736886
NPY,0.019657468811703868,0.006758007364658283,-0.02841912639415807,0.06230610272783133,-0.003642698333345186,,-0.008690978055385835,-0.03690231460417461,0.013620619704298596,-0.009605996885580136,0.07153759997145008,0.0058207164678989445,0.002834667988845914
MMP2,0.0679924335821638,-0.01772349652661987,-0.003051259035669031,-0.06212857274351184,-0.006682107207356504,-0.010925029516982107,0.0022730953054464595,0.04169305581172697,0.08444845611458374,0.0051172338136304145,0.06358534964909351,0.053772623264514936,0.03455984714635645
LHB,,,-0.012386929451229134,,,,,,,,,,
PPY,,,-0.021562031487160696,0.03456047502562946,,-0.014480802292031683,,,,-0.028432762315698034,,0.10693218765511416,-0.0075500232006305915
ALKAL2,-0.03580630921715215,0.22049989961355548,-0.012206966686596005,0.049468855638711236,-0.02183339969727208,-0.03691911606956539,0.018624550126933856,-0.050514680050228404,-0.0558286959419009,-2.9916444904988016e-05,0.0005372989356497159,-0.040425159165585985,-0.009607787669034987
CSF1,0.0020552389371083267,-0.02886539479330753,0.0030818954412267156,-0.020702041166499884,0.010296736704355908,0.03376206743707371,-0.0009931272005228194,0.05062695525647698,-0.12262068036306016,0.0016011631999164892,0.06142738430092649,0.0652711669887426,0.047206515517936774
SEMA4C,-0.03714474655333896,0.016701822972128987,0.02816555133115474,-0.028425099612118507,-0.0023926112134133913,0.05328144623171065,0.0359931030578534,0.1283253028065128,0.027011590669083815,0.006671770791440654,0.006538539144866962,0.04134886011820944,-0.01091626575551569
BMP8A,,,,,,,,,,,,-0.012755998348842805,
ICAM2,0.07208864657121339,-0.0162208290153896,-0.04693238111545715,-0.024678160667017838,-0.01425798905548483,-0.008465290432635332,0.023229566656537654,0.029481710353289895,-0.0026397513049420543,-0.002531600995681778,0.03970650051828773,0.08564729772857159,0.04305820549065463
SYTL3,-0.007087201940832165,-0.0344948327218863,0.0680063354745116,-0.020930060445281663,-0.02643053759990606,0.11555724087127824,0.014694110098033265,-0.0005878623931406612,-0.05237064074338969,0.032924358858276534,0.06484398441659343,0.007489180873138785,0.012071066271293812
IL1A,-0.004799396539672424,-0.022205090356834635,-0.022915345817795002,0.003958838479666258,-0.03307141664135498,,0.01980732199886326,-0.016240090793900753,0.010251681868103798,-0.007271423213642837,-0.024655331298634935,0.03494463295764015,-0.023397281873973032
HLA-G,-0.004332915251272997,,-0.013082994517704722,,,,,,0.10366991265029527,0.0029142095571207103,,,
PGF,-0.0006192678140722484,-0.03528110204722998,0.036322380244449434,0.014335004857628045,-0.02121385691854016,0.06004153249414486,0.05719391406185298,0.08641132233439808,0.06610147552012582,0.06311076695865814,-0.06639278568324272,0.0038522797019955304,-0.05683891881981806
LGALS8,0.004463145663341916,-0.045352744581803744,0.03497006196466427,0.03012512791706285,0.012517553008474375,-0.029140285371760482,-0.015824864282658117,-0.07448203972159798,-0.007824183323451857,-0.03796642906433867,0.051707342688482275,0.002548442436702763,-0.006557927589234452
DKK3,-0.0029247036051771856,0.031036764804970595,-0.030697004971028036,-0.003115795486035457,0.015769026446686644,0.014396244855422327,-0.14638992718819602,0.020516619051044807,0.1842014378277591,0.10508141689577033,0.05146328534229667,0.06572797802526047,-0.02464083759376706
COL16A1,0.1148002533135038,-0.043614097506015304,-0.025061835748067623,-0.04064114649020428,0.04207401562436685,0.08097905407466698,0.05497731808950532,0.05323498858395287,0.13539727070729723,0.008320275105831538,0.017754055631534187,0.07880656720822928,0.09050994329328592
TPH1,-0.00017774164432517278,,0.04980146588677799,-0.016661373073647966,,,0.07361540868173608,,-0.063617965762168,-0.0020008366430785598,0.013108329869250474,-0.0018083243140417779,0.0009882392641311763
TNC,0.027380067476343185,-0.03716606806339793,-0.006392771466586257,0.03430548804460314,0.0072530074314215865,-0.010625879942837141,0.09723898300850874,0.09101762609618472,-0.20249691257060937,-0.023370114219201335,0.0260655439980823,-0.05968597580542651,0.023631315482381458
TNFSF9,-0.05832243228481412,-0.018609119763996138,-0.021455067159302704,-0.020591512034855545,0.041355752947340535,-0.010438671948690154,-0.017491504370649943,,,-0.0042310278970054465,-0.017159214201937077,-0.033836423129368624,0.06480690985631732
C4A,,-0.010966479257987535,0.004856706284038631,-0.013869785728228147,,-0.01717239431146357,-0.024509975328849472,,0.02112314703723966,0.015162187727111427,-0.027924007027158897,0.02039858394892509,
CNTN2,-0.015052464520248315,-0.0017804674456351093,0.03554492781816863,-0.023701261228210573,-0.005520191727678536,0.002889060687774384,0.025527052798438508,-0.010956957932324334,0.019390447121600266,0.03192490809130924,-0.040331315028622174,-0.029617659149960444,0.0021551589701548474
F7,,,,,,-0.015655678321149388,,,,-0.018400351243416387,,,-0.029468398316008358
LUM,-0.02475590421487136,-0.01616840714201793,-0.01871498910858595,0.06746491903160876,0.003407188704382883,-0.0033127238486324695,-0.013939721720605326,0.0192820646539883,0.11432845504490301,0.0510722865753209,0.022419018249450473,-0.01337073873026116,0.0050895408329233935
BTC,,0.1179895357671169,-0.03362071778900083,,0.0024542726618948943,,,,,0.01858415127925403,-0.03529385910233014,-0.022840190967259946,0.005221822449827329
APOC1,-0.08834227512861564,-0.05425661723498016,0.04259252244695502,-0.06947458981015557,-0.045029391014091244,0.05273583456277475,0.004451735199002357,-0.05062344894203673,-0.07016371567515389,-0.011711900040857677,0.09666575953350125,0.049778207469940196,-0.025114348700876525
PKM,0.024490099092607506,0.046917288967200696,0.03167850981787686,0.02637917929632295,0.00529068803567488,-0.037067288438349916,0.12479362839705517,-0.05060357394816264,-0.1736072218119716,-0.04132365846961522,-0.001358700834284506,-0.042479038539402506,0.0033033896354271127
TNF,-0.03700743992547568,0.056157491355113685,-0.02308666053808859,0.014235918124963099,-0.017152199869025133,-0.022286079019802965,0.046860607009760254,-0.050231253403577814,0.0927673298052232,-0.012920616889794198,,0.14086737989012457,0.06769409650534365
GNAS,0.03664518809143897,0.008484974256233424,-0.02703755780844546,-0.002641166493750918,0.05379051940648268,-0.06621562263103602,0.15740828346885027,-0.007337779549548793,-0.18569415381257842,-0.07046040830431488,0.02130217373286159,0.06611970506916559,-0.06565538593675187
BMP8B,-0.043138344405347806,0.023669333400600026,0.044621260262752115,0.010311510137521782,-0.011388884410596574,-0.013921674463901867,0.057795715678298,-0.029436725518657877,0.05865483989217263,0.06019166248385688,-0.01542814170009132,-0.03157365020833087,-0.03691577429622522
LIPH,0.044443423564859114,,-0.018604504547732843,-0.011182838831705772,,,,,-0.04892180268820191,-0.013117686272470107,,0.07197884255680269,0.07571797969624623
CCL28,-0.03648751940965607,,,-0.01721973210899087,-0.013470645409393422,,0.008481569817618162,,-0.0444931362219551,,-0.010668777462918317,-0.021476993529639117,-0.00388746348849671
PTPN11,-0.03440816702732699,-0.03026395067373435,-0.05111740854928067,0.0051665363138122,0.024203743090503514,0.035020202613349344,-0.023659443526552082,-0.011168762731026786,-0.01025377959275231,0.001203960228818507,0.008433322219936493,0.027493373480670824,-0.054568995988904447
ADAM12,0.0027256680595243474,0.03574290214685593,-0.039812081105046804,0.07169312751384431,0.0311479796451802,0.08275665922215646,0.0647905793364449,0.0007542595219348307,0.05119394767155392,-0.004707485921594786,-0.0216931030935797,-0.025355573884581824,0.05399472196431045
EPO,0.012472279151040848,,-0.018966972570033547,-0.011700019562620283,,0.04010020471527449,0.04517793206962793,,,-0.014246142300932801,,-0.022838997710473173,
EDN3,-0.024952793243387995,-0.040063869187201215,0.0610729901531903,-0.018134453279000446,0.002628174384784448,,-0.028170438337135555,,,0.005387325542308091,0.04521218308691201,0.08547533067486478,0.0327813051882919
CCL22,,-0.01386425818205983,,0.02295697369572105,,,,,,-0.016123564716145428,-0.007070547200983535,0.014744612609566849,
CCL2,0.034722386956658274,-0.0027475253996385586,0.017541956881033775,-0.003031583627059,0.005679917949331989,-0.004138926380012197,0.01857632290241773,0.07562630702873209,0.028195656141389074,0.02520566838849276,0.04303818050257352,-0.030943286186484488,-0.037136968152352005
DSCAM,-0.028410741655033288,0.029305425687084774,-0.050187654715247144,-0.01827987997159258,-0.03133642523952623,-0.020942511715904066,0.024224640299383024,-0.0014271736242723885,-0.09211040806293223,0.06918749867183484,-0.044245122124223074,0.024417395085566396,0.017740968076931086
ANG,-0.022260065775260907,-0.020371211157929916,-0.025598623217270307,0.025884338440581803,0.0005136680369781264,-0.02970738576076619,0.11929341541836862,0.02234631397259289,-0.13629250895455294,0.0214022911349282,-0.006995231750216514,-0.004900511170239549,0.0335244878002079
FBLN2,0.01980630140068043,0.014340221498514376,-0.028759392906111,-0.026982322456123038,0.015211870214543708,0.02662041431458334,-0.04371252331982149,-0.025076338303813478,-0.054366714097937544,0.07556587688055631,0.04071908591849224,0.048426607674732045,0.06933928886053443
VTN,-0.020032761912063702,,-0.024388757456705316,0.009916423105251012,-0.01796266661312315,,0.034148732758736894,0.05432978670345415,-0.0424757177227707,-0.016284315561088423,,0.03945673483550376,0.019353664301572093
VEGFA,0.04074764781564541,0.032437131785446924,0.027352082121213258,0.035261643983727206,-0.014606253182574292,-0.11088268281386204,0.1632140638313635,-0.004151281365570816,-0.22844529684948559,-0.03905166634946449,-0.034654078404838466,-0.08676911807113315,0.02695793578841974
F10,,-0.01582517381240415,,-0.012828818572511608,0.01577756722004886,-0.03750080762893356,,-0.029071126731997018,,,0.16016335065365872,0.08960123666712844,0.0023420480826922743
SERPINA1,0.01943803437296319,0.04568510302438674,-0.020980512700360103,-0.009905403505319772,0.006386593589188279,0.09565436660953758,0.1194963789602493,0.0223507579477508,-0.08995466632343595,-0.027788335993832833,0.049084617005282556,0.014789480574548342,0.003627295149937739
VWF,0.08300421591265826,-0.03096913179840104,-0.034302556812870345,0.002407772409717467,0.023246786004742524,0.04623559135199591,-0.06657584037348788,-0.053149047002618424,0.13269435162805301,0.08043073497522056,0.06089916916959919,-0.00012004017281516749,-0.023163910144974636
GDNF,,,0.02247396512661112,,,-0.015425029883605852,0.019517063276820155,,,0.106701063881035,,,
VASP,-0.027279682958475743,-0.0015887727651838386,0.02401232441875557,0.006909184839863507,0.040209086833042404,0.06070838709920922,0.008237195561721693,-0.03115921821131817,-0.02412052432596853,0.06023688169521641,0.004093235081172612,0.021828509355001576,-0.01418367507708622
ADAM15,0.02714827119833409,-0.008647827804705814,-0.00022549587852845578,0.05343150133678021,0.024384341371739476,0.0306392708920563,0.0029597504707322064,0.019238485797242962,0.0364831964303559,0.04098400224961487,0.047033930991414834,-0.017319932426780135,0.10811585438447585
WNT2,-0.04242702241469973,,,,0.003497007741711457,,-0.026094099344586126,,0.11469079364821223,-0.017670925261407854,,-0.015618229356988946,0.01662456066372562
CALCB,-0.016524920861381742,-0.020057978253745366,,,,,,,,0.09528588103705668,,,-0.03533280658592487
OLFM2,0.05504253230480738,0.00798239297159145,0.005795396333168181,0.02550437391653117,0.024252456119009422,0.00789561455537825,0.07736276786977711,0.015503506529506326,0.0748759824553849,-0.029473608585288424,-0.029381555838562702,0.04024858149923835,0.0415760831076323
MFAP2,0.03541981205650407,0.04814993110736406,0.007201626307697774,0.018110036757636283,-0.032385704728559415,0.07403036570915565,-0.009623285995713078,0.013051157921113365,0.09562260459448065,0.02070331067122343,0.046924329049109204,0.010476007551362175,0.04554010135312905
HLA-C,0.07461538807750508,0.03189862558139577,-0.01608618146675927,-0.03026967294931237,-0.0682211018678865,0.0448591519446394,0.09340464641218035,-0.002751487737323157,0.05127441791251525,-0.04792170277629415,0.05254103901180368,0.05288041260737366,-0.021004803780170656
