,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
SPTBN2,0.013273201335165257,-0.005805239644553186,0.03132007046363563,-0.03303137347152061,-0.04420917820402628,0.0321930423764323,-0.08026539017384267,-0.004074215751797494,-0.02481611156779402,-0.030990751434944383,-0.010174734352571725,0.06986736419708567,-0.0858848431460972,0.1235256955189755,0.04237450792562841,0.00680800470442444,-0.036799656425372716,-0.021291552099237734,0.04373579919587242,-0.02970979562156125
COL1A2,-0.03621994254584748,0.04889045741787652,-0.005940194335420109,0.011441970473818053,-0.03713095945456427,-0.03563677522480891,0.12116601601704817,-0.0052430415457825575,0.04870990589160235,-0.06874670661027651,0.042419858188805434,0.10224722731802872,0.0007439560570374399,0.05092297925532975,0.06387168972837577,-0.004451479323514107,0.07196981015673484,0.05332598552156037,0.02795606721071274,-0.04680531162738623
DEFB1,,,0.006838010332741712,,,0.09034734773308276,,-0.020990406226901792,,,,,,,,,,0.07531954115595423,0.11617471599620649,
CEACAM16,,,,,,,,,,,0.03593402864533769,,-0.044493219311622464,,,,,,,
SCT,,,,,,,,-0.019292770006901227,,,,,,,,,,,,
WNT11,,-0.026563752917339496,,,-0.01885552519734512,,-0.0196376517999486,,,0.0013957730134551629,,,,,,0.010948636637749658,,0.01673769573371607,0.027317052508800156,
LGALS1,-0.06105993582194773,0.00028385654548846416,-0.05160674831572444,-0.02028106370990408,-0.038860068224895475,-0.032988259584497324,0.07047170670063337,0.014402790309081929,0.0001482479507779348,-0.07302499378935466,0.03672026505593284,0.06851277155779288,0.02074739783941377,-0.021332563559880894,0.0828939291498759,-0.01679072178497916,0.033844271408078906,0.050823522789713665,0.005040608148990388,-0.016608851822332484
BCAN,-6.33908634659189e-05,-0.008428086096514287,0.03336242753953623,0.016157970882817885,0.011569895173179702,-0.002744059477411566,0.11489512772399792,0.05131433944475343,-0.018673150482898564,-0.018939545207805362,0.07067788344494415,-0.016781813589202735,0.07560664122054027,0.02718321400710639,0.027117878395802417,0.04789779342872105,-0.030544039487958512,-0.02213554170729616,0.0015010770050459493,0.05848208748113382
ANOS1,-0.02124499164370052,0.003234338141834971,0.026195041625318286,0.008517593600323933,0.06520064971421874,-0.04372463105504079,0.12235478594160791,0.016128516442045708,-0.05069828399587137,0.034857205762567685,0.08232702038940463,-0.040683014790549504,-0.014418992760553691,-0.002762402518555766,0.05982744391624619,-0.0027961003093735525,0.024669187044270048,0.05120374140346228,-0.02555015040276528,-0.029486352792315016
EDA,0.04123406392493007,-0.0014379163160174898,-0.0018555948899734837,-0.03476027244697297,0.024266662833987533,-0.033238802940772846,0.07759567865968194,-0.03022987124700257,-0.027775255552810067,-0.019757550988531686,-0.03688078580570782,0.09804256047295618,-0.027722007499971498,0.07421210707505298,-0.014862661341159924,0.04667679231361409,-0.027985051027427973,0.012057109605356903,-0.01722672684872719,0.061356129316399236
FGF22,,0.021857360029957425,0.02022024938876235,,,-0.006376357649799308,-0.018000491798795194,,-0.047897701078034836,,0.02814372038902368,,,,0.14646723819807253,-0.02233281600316772,-0.029861542602690916,0.03195277436974875,-0.026747326363125008,0.059939088634110606
SHANK1,-0.024029511149693854,-0.026563751211979403,0.16549304313079036,,-0.02902950653649682,,-0.01712632469194161,-0.02823927115402579,0.11282435179001506,,-0.0056205762805500445,,,,0.06837454129839944,-0.00034558488648113987,,0.021479304225654805,-0.04261940942027348,
NPVF,,,,,,,,,,,,,,,,-0.020187036556495352,,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.0310594645871382,-0.005697052933887742,
TGFB1,0.0016793096262302223,-0.02611594339768128,0.06954356220677409,-0.05074444970889083,-0.01829338016826873,0.0008442983770113448,0.043754555263776494,0.03720296375309739,0.095830798908681,-0.03159606494827154,0.05297120434810941,0.03548111056602753,-0.03317187350189411,-0.07778386867938707,0.064019606874911,0.03464482611719266,0.017912956835652163,0.026404847423541423,0.04285467999153006,-0.06988686222455766
MSTN,0.002896367343510758,0.049307493822280855,0.00648927020019038,,0.002962066080029469,0.048605570848805006,0.07493435922161872,-0.01044743084768556,,,0.041013021289200854,-0.028630103696041315,-0.059884704095361535,-0.003436860583545332,0.04981521345182218,-0.03146234589418688,-0.05214501873805249,-0.030501587968697907,-0.03518296536973281,0.0037817669913140536
WNT4,,0.020338384071948965,-0.03019005153869997,0.03758411508688708,,0.01782805196005274,-0.020409571340463287,0.029448538982262736,-0.020263379832451696,,-0.028494408523633313,-0.03508892443217473,,,0.1283746176727598,0.05670896304194733,0.1633639578682495,0.0633789383841249,0.07597341557544215,0.06615687165578191
TNFSF4,0.02507636874928355,-0.004433142241311161,0.032254588344263334,-0.02412081464288849,0.0037560695155692695,0.007632256618077144,-0.032397171389002964,-0.022622239493590383,0.09062567986815694,0.06928718736444872,-0.042579036248028654,0.1111150224728229,-0.08307755241047593,-0.017239947380138166,0.09902117296331332,-0.01579047379136345,-0.017830219534498697,0.05534984066172828,0.0513238518952769,0.24871306494827525
NTN1,0.009905963288044604,0.020034465915871935,0.0501496954092817,0.05079848710126303,0.009050185169938503,-0.002689026913106075,0.0721197436742265,-0.009485739342031159,0.03625015381048583,-0.02508748950115274,0.028025471755061912,-0.018280066621744733,0.02027779536422035,0.013189854044307805,0.08224922273469734,-0.00731378403925996,0.02313693843356473,0.0016271621925845,0.017087827175346453,0.10435334601553867
CXCL12,0.028204067607129776,-0.03577135650695259,0.011303278308409524,0.023051388175921353,0.07111999091073486,0.009552692444063478,-0.027781411783774725,-0.015031226916985737,-0.004267127469547402,0.03811436646404707,0.011024741694582544,0.11746278686445101,-0.007662309125611911,-0.03137797349753239,0.02004551502458638,0.006547495984987389,-0.043112327344056595,0.08168409318310293,0.08674673565865317,0.020843368750001146
GNRH1,0.030721391334873088,0.03274884611556439,0.012820473963189753,-0.00996530000454354,-0.05312199262063584,0.08332932656183575,0.06527477928388574,0.010032063035795905,-0.025978661933492478,0.059499726975505325,0.06373047950994574,-0.007477859079198144,-0.051000928333333584,0.040596389369502835,-0.021886783814483165,-0.045156145354020176,-0.021799647906945538,0.0677226885554391,0.0219976715731791,
FGF8,,,,,,,,,,,,,,,,0.029939827042682044,,,,
RIMS1,-0.007354073690437311,0.01476959522325941,-0.003031461959209279,-0.02898501885102702,0.02343291707962565,-0.04387465604148208,-0.05483548755314466,0.01343709805272946,-0.023487524864141646,,-0.03937913741244259,0.07610362084072918,,-0.03959783650847787,0.023894059900440533,0.0021806113703614423,0.0863406520564369,0.03181455402959627,0.011965511881468122,-0.060204070362600254
FGF14,0.03653472078246178,-0.03567934246253095,-0.03469012574425802,0.011728284159406155,-0.013574830768989963,0.013869274825255825,0.08445341011015339,-0.0009758436075321501,-0.03498725624710028,,-0.009355010041035599,0.0611255457162362,0.003938854629079287,-0.019452487036595925,0.015412546199597284,-0.01044596215032146,-0.0060471369461942885,0.01598368325726109,-0.0906386775930199,0.03206898344591267
IGF1,-0.04699636129351891,0.005526675977630975,0.012700435586044325,0.024087275140507246,-0.030211675375250244,0.0410880021342576,-0.024968218287362745,0.02970121462263866,0.045256476126358434,0.06833583346574261,0.02577045045327367,-0.024166800724361896,-0.057555395210842436,-0.05884175895492005,-0.002765205786238625,0.06546476030536061,0.06451227327674619,0.0855224361242631,0.004805414793353461,-0.0060674301457507
TNFSF10,-0.059430091767553934,0.003433707567956549,-0.043180319999658386,-0.02026501054533081,0.0064260491993399825,-0.011402612591980386,0.07736915594556612,0.03852164138067472,-0.027822869291722445,0.07198929037720146,-0.024440936866994552,0.01011609548762046,-0.026671794483780913,0.012053409682219254,0.07203328836588617,0.08934454356729538,0.040550280447900544,0.10066053855933062,-0.014838838685946478,0.01243031774054809
GDF5,0.2302227545594727,-0.015132191198913885,,,,-0.030001960325456503,0.08874007526434735,,0.11067099596196972,-0.02532484659553776,-0.02086170993498443,,,,0.050123004775812885,0.017945994552137294,-0.009902683569249534,0.05048117465412055,0.01823277427196147,
CHAD,,,,-0.021669268226858236,,-0.033046341715017066,,,,,,,,,,0.06454334194749815,-0.024238092647597194,,,-0.013103762783277541
RGMA,-0.07114975491160512,-0.03149225670653204,0.02566317269905255,-0.02004055554277198,0.009437919483313736,0.054436341175772215,0.11122612785339915,-0.029302119226196348,0.043464129000421924,0.10035076294124491,0.07226361934335812,0.019216881462590023,0.06601595756150401,-0.04366466185851512,0.05095761360000347,-0.02421399401898572,0.017326554448532167,-0.033710739059559534,0.021451027322379145,0.06762183488290792
WNT16,0.02826960624810892,0.02518216706657712,-0.023442277422991892,-0.021629722709410725,-0.03372096737884839,-0.025958369869700855,0.09413093517276647,0.0639176118383298,0.04262165848158531,0.03427798143455863,,,,,,,-0.02002324562962934,0.013542585998618725,-0.039510414563939146,
CX3CL1,-0.0017134263463812187,0.03458601031136721,-0.0392632189414937,0.059658700384413586,-0.028413442333807278,-0.04765112340373856,0.025371953235591823,0.07618098956687314,-0.002078065613408692,-0.015242725177055098,0.045586262869751835,-0.01930975043153501,0.10173565241824858,-0.009670847086003026,0.07513680595070023,-0.022439452295883414,0.009645435969844816,0.06626785269571223,0.06752738280122791,0.00856719320720355
FGF1,-0.0053871216155344315,-0.0013811725470280333,-0.011142531854956117,0.028442170157075813,-0.01841609658990465,-0.046123422521696,0.027238764713383618,0.00888068128850539,0.043341068704714845,-0.01437614626355908,0.00016665256882453263,0.057865458832210635,0.037418737508065354,-0.008481930209877425,-0.03407242044846982,0.08742643869672077,-0.02780815405675779,0.012622602468643024,0.037597788035984826,0.07055034778629463
ALOX5AP,-0.034074872527720027,0.0394738155366854,0.08397034354758572,-0.026821015509445063,-0.015797375651153963,-0.02200502043606814,0.12561842928905087,0.06088378188180687,0.03384716879358471,0.05250346471712732,0.11502380528970603,-0.00291911319450278,-0.09631730791266091,0.056618261943712965,-0.03825058181079792,-0.030181186840717397,0.06132068810718655,-0.05223442597475591,-0.04673560789895726,0.05655463422331242
IL1RN,-0.01794208953373883,-0.02272720325043462,-0.024562905454651823,-0.028839904378951568,0.04582877927098954,-0.0012162393495694528,-0.01828301480326617,-0.029119269532795963,-0.046211185739764994,-0.017513052060519202,0.055189824141368034,,-0.013740461341057709,-0.01894951046430278,0.07696249078257987,0.014073909015170527,,-0.0007754681832809272,0.029693528829569462,
PCSK9,,,,,,,,,,0.03563806419347494,,,,,,0.18707189245388856,,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.024332865498980855
NPW,,,,-0.0484876030173848,-0.03385402632762716,0.010262462508204053,,-0.026764818068298005,,-0.019434118270479885,-0.024954104316847605,-0.036545790351096695,-0.03399637096711264,0.06772873756708031,0.06278907548281298,0.009588752306820082,-0.02236260193703914,0.01707023764112963,-0.0247144972099694,0.029309226310916925
CXCL9,0.06484202937685533,0.05168050947004351,0.023846092488523672,,0.03404807752356573,-0.0218948725694621,-0.004462179881485234,0.021885259341912135,0.0001569424099618145,-0.025065879927650372,,0.1455412617051326,,0.0587345147938041,-0.058573869173909304,,0.09283378662759738,0.06367245912363288,0.023788363858159862,
ANGPTL4,-0.014125090312313609,-0.0017357834000713496,-0.004652140755722222,0.02653366098090044,-0.05576292605707613,0.01324337924107823,-0.029278772530690965,-0.028690695756664074,-0.046250456750048234,-0.04161412972705759,0.03403477990408968,0.06041152133939827,0.08724842702064292,0.054336090206565546,0.042138297942996186,-0.011252235087280123,0.061746842772183286,0.07954330762363619,0.008559968594564114,-0.044768363821495516
CCL11,,,,,,,,,,0.0598894343914387,,,,,,,,,,
UCN2,,,,0.03989483506388892,0.027556012205487868,,0.019222053085156683,0.006299039005745669,,0.02439848732321984,,,-0.013193744090431036,,,-0.03718036513415736,,,,
OBP2A,,,,,,,,,,-0.01567552704239502,,0.05402860002466417,0.0009724658251303396,,,,,-0.012293665671506523,,
COL4A3,,-0.02583457102010728,-0.025579503334639864,-0.03276568084947548,-0.027144885622345547,0.06614326954776496,,-0.002489380314780747,,,0.10912779164673235,,,,,-0.01693729224649521,0.01495361929207101,-0.027096408481387592,0.04840773129872366,
NRG3,-0.004182856539764507,0.0011721646378305304,-0.0066682350492374715,0.07075649925396178,0.01569999312765628,0.044658483492265026,-0.07419576093430798,0.027068785978840326,0.01884311749305763,,-0.034753702206511326,-0.06649592008351654,,-0.05215446595833071,-0.02530780642429431,0.00619478807215117,0.027469010132495177,0.006658909699589833,0.009849598740976725,-0.05527832993519314
IL23A,,-0.029321221151387546,0.0015057899332734748,0.0539204090611272,0.003228383675919428,-0.028490484641835574,-0.023700879402972296,,,,0.004754669120572897,-0.008810872638289767,-0.04498805914623728,-0.038627590317508384,,-0.027488688196009307,,0.01399037622226991,0.05251536507066219,
COLQ,0.06921171815590002,-0.028489055033122435,0.017457618288429542,-0.005725459311579561,0.02680351908695704,0.028200424399572654,0.023339871405281456,0.01758216519011639,0.04055904232559235,0.030919976138570632,0.0915307076018799,-0.039320810589652755,0.06347730538197122,-0.07058222671891011,0.06398772710807725,0.14966668398532448,0.015407969249730124,0.0531851088831116,-0.0033835702631612318,0.14518360821060988
SCGB1A1,,,0.0038498534037187714,,,,,,,,,,,,,-0.026917182511556476,,,,
TNFSF12,-0.02829677729238239,-0.004725313133130942,-0.03189477759929462,0.023411499985863095,0.011784906990829045,0.003682686663855231,0.08103786296866909,0.008403269849649562,-0.06246371189163157,0.056684281965842624,0.0346185092524855,-0.058281797367085365,0.013711029372909722,0.008012073270885003,0.032511595212211454,-0.10059055557507264,-0.006530978358922615,0.02372323259486688,-0.07900994904332026,0.06843069996596006
DKK2,,0.04825012612104002,-0.015562975374058211,,0.06727746745123088,0.050366179355664197,-0.034503727801997085,-0.030993157612706317,0.013286067533136523,0.06168858506944064,,,,,0.07482560158627925,,,0.033532127669375925,0.03115803996526978,
FYN,-0.012004122940223632,0.016764960748868046,0.0047226889116255165,0.0455363933866194,-0.05164399647123096,-0.020038795567923935,0.06603578300911819,-0.013580674011594558,0.06828571449649277,0.024343374524665687,0.01878367532671754,-0.012376979045618873,0.050836143051434045,0.009355698052457223,0.0041868641729583995,0.0010141883682631522,0.06595671148133075,-0.03820579724957925,-0.0034337564969898374,0.032808597909496945
ACE,-0.051012379509486096,-0.0008219155603581817,-0.03178361984809915,-0.02752836531024883,-0.023971615003568057,0.02113734325232144,0.08259278953310766,0.048148905411379186,-0.03840236494131712,-0.012951791092463654,-0.030509331600164658,0.10380347735001215,0.01672882703357214,-0.05971460359253779,0.09661590570013782,-0.05694353482697477,0.05753950382878534,0.07013790154916497,0.09212970941043053,-0.04922079348506804
IL18,0.03312727765604179,0.03347541540709183,-0.06834422028912428,-0.04963519443732399,-0.007304013307323696,-0.03861212024615489,0.07123167239117506,0.0383686142948371,0.024722551221549875,0.07849745582515066,0.01728758948424645,0.03151493308660519,-0.033289622024966214,0.0024860689380374786,0.0586984894379539,0.00278358238628897,0.028245820365276515,0.02482345502868299,-0.03189065234745267,-0.08661742001225362
PPBP,,,,,,0.06748826053216384,,,,-0.01464941195813413,,,,,,-0.02533727371252509,-0.02574633975644337,,0.007275712401892732,
CCL27,-0.020422579781726312,0.05208953165222826,,0.044524512896983774,-0.03971577791544797,0.022020528160890285,-0.029086823818723757,0.0583231697660626,0.04601635450557979,,0.0647600142403278,-0.03160028140788302,0.051477332962917136,0.017383762021214735,-0.04679668581220111,0.05461135785350572,0.008829665675245126,0.029674601967999543,0.00367988961188402,
SERPING1,0.007531882808921017,0.022414843161812296,0.038196538909720676,-0.02596793248099705,-0.007987456798727647,0.06945916026954581,0.12833692509062478,0.08632458023100295,-0.016452468934671213,0.04685854584897568,-0.013797876465598899,-0.04537718784815094,0.046431814216204924,0.021238323173318887,0.08306899865485333,-0.038924485648338926,0.08820342996619433,0.04089817108975213,-0.002575104147255389,-0.08807256001330155
AZGP1,-0.04486534007011051,0.07586098941475847,0.01647425112124999,0.017938064303797057,-0.026636113587064865,0.04644909408518946,-0.01901311144939504,0.07834837871507072,0.02308266436402816,,0.06390082112586136,0.07547244873186254,-0.016052452220824118,,-0.068712813781942,0.07290696604678175,0.03283345131297243,0.02346155788967677,-0.014079417180345295,-0.04002594710336159
INHA,0.15377833594509574,-0.03729962804621367,-0.027435476406924047,-0.0445992258649741,0.0158389605339812,0.05677057690686789,0.03397108539395978,-0.03313799801384882,0.12718932524405446,0.0019375988285385926,0.048325446723278716,,0.034040081935966846,-0.06549428428126498,0.11117559266714515,0.08341168984074072,-0.00010948678160763281,-0.03872801222338794,-0.024992242419813432,-0.03348950901484767
SEMA3G,-0.030985480020859026,0.01505031357533579,-0.008567484127797571,,0.012129127477958803,0.05025052013984155,0.12376222699657831,0.03743684598934991,-0.03237843677833604,-0.0216058516127012,0.011068619804304337,0.007907584164236562,0.012919679077704017,-0.04365632636961525,0.023509149774469294,,-0.02063121682207072,0.08572598827461271,-0.01525811409382325,
COL6A1,-0.028621339058470047,0.012731103515481332,-0.01693425880464593,0.16268736368378534,-0.03505791666667952,0.020627673743126962,0.13572431981613214,-0.012208848207088513,0.05416622455877316,-0.08261932443627742,0.08590538901894984,0.08121818461970443,0.04871917635804664,0.014917443000799372,0.04185939156330019,-0.027330792277078686,0.025499600488952705,0.055100935488749926,0.06467334563144093,0.05857827189270835
FGF17,,-0.01595517869397956,0.06288421463815705,-0.030631787545657707,-0.009739401966844618,-0.026955365825364685,0.05336797414928487,0.021986506954510713,0.011210829645191173,0.12108489648171776,0.02752150687946187,,,,,0.02858224468432746,,-0.026656250318381924,-0.020928795712067506,-0.0362349849997551
TNFSF8,-0.022172832023409226,,-0.02309132373140776,,0.0013895490380079689,-0.027162450758648655,0.06608859241034201,0.06675124893632862,,,,-0.038642823115421984,0.055840250683602,,,-0.023446180625695888,-0.02002325341406272,0.023381892071169745,0.03255153778178596,
FGF20,0.019012483740847415,0.007226076368591894,-0.006510571177469628,,0.01699673056064671,-0.0416253606537307,0.021771396398960714,-0.002967935579971778,-0.014408760543569127,,0.02383080163504143,-0.027268265394500047,,-0.052548446356987695,0.021090487948298556,0.008293324637614827,0.00802348739654729,-0.03640229999105785,-0.002868259709266628,
ICAM3,0.017282046739378998,-0.009400159352280975,-0.015072622388697112,0.007018776133070989,0.039979063667740934,-0.053864243205238034,0.11227054794783892,-0.011787912406920288,0.003139555465549051,0.04241735504541782,-0.025733939187879123,-0.09583099977931676,0.04082330116801221,0.061648594237674555,0.0769034358334693,0.06760651473580623,0.06043275116011957,0.05630949199101042,0.03231116615812024,0.03886923961540318
LAMA4,-0.05277147644674742,0.03850150146027144,-0.008043983650148441,-0.005982816646260015,-0.04666512629571555,0.015319208455294825,0.1029347956403554,0.005288294905924521,0.008894568647361755,0.005966895083083702,0.06729015950423807,0.07141394310713364,0.03751544816646367,-0.05213166239292779,0.0604863725153478,0.01067490952288864,0.009032011994426218,0.04394892319976972,0.054084155393994235,-0.06166232549778778
INHBE,,,,,,,,,,-0.019270548215360908,,,,,,,,,,
DLL4,-0.005360819496279405,0.02007326850568595,-0.006887831317424993,-0.028855391851818353,-0.00249210855653558,-0.03223623404523194,0.11850696075042143,0.027014867137624198,0.10532179345570661,-0.028319931308815147,0.03500805470228445,0.018233400299382297,0.048520304099548446,-0.06495595334074049,0.07503587995465809,-0.012152946820175418,0.06874338554182277,0.08582334876526641,0.04405226744377967,0.06098400997454801
SEMA3A,-0.02103357322693151,-0.01403871983918393,-0.04347283912974779,-0.019540754066018233,-0.03576910859844838,0.016362828761373606,-0.006224716277743034,-0.027517502553723282,0.07406439433230673,0.019066735769041228,-0.03625609067848265,-0.024440250410721592,-0.024828508282633444,,,0.07192476458957282,0.11048420022506965,-0.03223308887294365,-0.07374635809030865,0.07166048602787445
RLN2,,,-0.010885432028999673,-0.02344582808078953,-0.011044084139812626,-0.0048305389881313525,0.10865648438963886,-0.0024598402010894624,0.04132876378286043,,-0.02149165458188987,,-0.005166517471278089,,,,-0.03334005690140226,0.025703310016653966,-0.02855812778984478,
C5,0.04316096747840313,0.06517269305006045,0.0020884544216057165,0.03802405598372862,0.023801931802613845,-0.010483363114512152,0.1262950522915593,-0.002764849167694629,0.07698713233197677,0.048344109464430976,0.027449358150360953,-0.07053200090435911,-0.046673633755880045,0.023505699706446347,-0.02969840850364581,0.03843842777254586,-0.007510494866440427,0.001837656512399254,0.08038399448053409,0.062273802247574235
COMP,,,,,,,,,,0.11744649382877198,,,,,,,-0.02397838287784262,0.11997955043862955,,
EDN2,,-0.021972286361075143,,,,-0.03572316366730749,0.07146593459512329,-0.030613685394894466,,-0.015272898899269168,-0.026231783506090234,,,,,,,,,
C1QA,-0.05382210969544328,0.04000891051818131,0.012607801561486942,-0.0221936848066942,-0.04434967582040571,-0.04505330034837506,0.1117146329166714,0.10556263567349691,0.02859844610378915,0.09708978341349152,0.0508831960451077,-0.03921243614503546,0.006903953748768019,-0.019088393396873245,0.02876229276076356,-0.024438717882213336,0.017804190789484507,0.05375377215161618,0.08434689737181213,0.04027189471283466
UTS2B,-0.018803021937820585,-0.023512823272988877,0.00726562408403254,,-0.0302200294714339,-0.004010189781307545,,-0.021791579083720602,,,,,,-0.011483440635924514,,,,-0.020224482396279088,,
COL9A3,0.03857921892841637,0.00765280128441936,-0.04896722910493542,0.04728062603390762,-0.04324622916651196,0.023508722027019428,0.1260478092810345,-0.0526458187549686,0.032207191032072646,0.04852769089783588,0.0679438420746059,-0.026885786413103477,-0.025446589858173583,-0.0019509826867068823,-0.018653160380289902,0.0294440115697822,0.03401343559625234,0.08376071607093148,-0.01803362790704339,0.0395214076894291
DLK1,,,,,-0.037855761965844434,-0.02426452813193658,,-0.025101967336359932,,-0.024274832823787493,,-0.04967956435710469,0.025495295374907665,,,,,,-0.038494928721916254,
HGF,0.027759852963621018,0.05990949766051763,0.004293472952401236,-0.01903005121747476,0.025057853260664627,-0.0050943273983730854,-0.016821962112242583,0.0013593059846592824,-0.05186736822289191,-0.0034668634126815714,-0.032734178468524784,-0.011124420509454716,0.06344522286713956,-0.05486436926416676,0.09277013611081342,0.007204171469015516,-0.007308098129271067,0.06250265857364712,0.06428196564551161,-0.03825920675974436
GIP,,,,,,,,,,-0.020233878928118378,,,,,,,,,,
P4HB,-0.028556285001314605,-0.030419703988922745,0.029961826552936294,0.007919138333917738,-0.059025666521324426,0.07314090010431291,0.09843336885171598,-0.032418055077006375,0.012895584176443486,-0.04235502386383384,0.0420766252317189,-0.019961738098989604,0.08543176159674087,0.029306274499684735,0.05976804531127963,-0.0316322182889232,0.0677853745334431,0.0678565263972619,0.01638612063234893,0.05171192724510499
ADCYAP1,0.06711712238722614,0.022389674450964393,0.01337585340780108,-0.015751890376986655,0.009069165398793936,-0.04159479003668168,-0.04282759138486964,-0.035108054138357,-0.013107104618447055,,-0.031668561972699384,0.0818580273904038,,-0.049670895910969154,-0.043259999472457074,-0.02316035148621403,0.033771456867864195,-0.009196073741393659,0.014697905133079059,-0.06909978110720862
GREM1,0.028525557850373348,0.044707666832077886,0.00293661429842022,,0.021250494995184208,0.00956427146271534,0.01375424556878405,-0.014912502264081513,0.016484651888646788,-0.08018191338561463,0.04889663824395541,0.0617540419218594,0.017333003913819416,-0.014165706996288961,-0.0690340685204132,-0.03224731467182884,-0.01623751200435841,0.05580645052641588,0.041231159971311236,0.11803545809624322
EGF,-0.018584197963686714,0.032939608267284336,0.0015170817346726424,,-0.02578912104003763,-0.012937451694623814,0.07720547584797087,0.010561543471665725,-0.03362635290280982,-0.01991746502000779,0.04000384248849598,-0.02863008647273628,0.08031447187745135,0.10639415338137026,-0.0035147142116817177,-0.02043580869868463,0.053723785987824374,0.03684422892593903,-0.03619747154527012,-0.04854087965009435
VEGFB,0.01271262487748392,0.011729179518510453,0.022333651914712874,0.02123713080301506,-0.01695116561561343,-0.011135586140628255,0.032161551373766216,-0.019991073463909978,0.052590707115581635,-0.0829052838847054,0.03212658722982418,0.03521773457918791,0.13708226003721682,-0.0024459385927021082,-0.04860815983971626,0.032259910678287866,0.003792943065503792,-0.07452282191424411,-0.03207072488537468,-0.11888122115507797
FARP2,0.039768093466173486,0.0020538204437675566,-0.0018423983009668399,-0.021454215214565628,-0.015391230508341998,0.048805079393608376,0.04586271437662018,0.04313373380923229,0.04539502377317052,0.00603848820075158,0.03203371608503154,-0.055434828557495534,0.05597277587374441,0.016853740991622367,0.013592828264028732,0.03096935470007357,-0.0030889299866460615,0.06635217108982876,0.00839411583405761,0.04073685254821515
BMP3,,,,,,,,,0.05822988204207093,,,,,,,,,,,
IHH,,,,,,,,,,,,,,,,-0.008495936153763943,,,,
LAMA2,0.07363121865953814,0.05481124171142444,-0.03467116282895691,0.010944123033122541,0.011292529390076937,0.034725117357008686,0.061274247985361414,-0.022798690135792773,-0.049046289164866017,0.016998655107023936,0.11123044470017197,0.05070028327584487,-0.029892777122013037,-0.05456831619546815,0.2052506675119629,0.02110253319285625,0.023004568972174566,0.062193404712851445,0.022776204468141895,-0.023209801140881337
SERPINC1,,,,,,,,0.037685649407733335,,,,,,,,0.019713684041331756,,,,
NRG1,,-0.03235671767281895,0.025296922112212013,-0.02099204320568633,-0.02497357179726416,-0.01696352482897997,0.029582439432879894,-0.0030869244866914753,-0.03939562377810506,0.01252512700817266,-0.027626095817020774,0.1538605891489569,0.011748271682262447,0.07446816944225428,0.08003478398248928,-0.01599991936658351,,0.06644439609546396,-0.02701113335204595,
SPINK1,,0.004215008284879378,,0.04027454969788578,0.03423789751625991,0.027209721625210858,,,,0.03266496864179516,-0.02149165458188987,,,,-0.005418938224196628,-0.004243508712489478,,-0.023570152930577362,-0.0029580485773641725,
EFEMP2,0.006251401126222544,0.015475835925271476,-0.02478541997748676,0.02211774237303935,-0.004811418173218474,0.08784366897937568,0.09231776095743838,0.028977564857161554,0.015986819836313927,-0.0038436215332135317,0.041355320389796155,0.03496413596074448,0.025784934958705864,0.051000573134267986,0.03417386161732554,0.02246252920832043,0.010021728254380859,0.03447572194845656,-0.00017614873145550862,0.06708119765073794
SELPLG,-0.002535637756546294,0.03113167378173624,0.021959185736849168,-0.0013482597069294046,0.01030952026487557,0.02397152314691495,0.031120362385439956,0.042609995654477546,0.0307517700309949,0.08752814814002076,-0.048037692798815396,0.0093206231677831,0.05395568934328581,0.02550240047903159,0.09629041175538725,0.03377428656988395,-0.012553095730284819,0.05941212787402568,0.04734457146584112,0.03424881441359554
GDF6,,-0.037299624405300956,,0.060463757563545724,-0.03385402925663983,,-0.007006339853402501,,,,,,,,,0.051702824615283575,,,,
HLA-E,-0.007760666498478377,0.003842207928247542,-0.007125666066355068,-0.015071214626632433,-0.02156861423388561,-0.05487896274356789,0.12398098357579095,0.1179025448819209,0.018596339364839825,0.010944071403361946,0.020255926991916355,0.0754477637831544,0.019713253185781866,-0.029729160798272414,0.08085187764497126,-0.02199895951795669,0.031646161212037255,0.059579385947339275,0.08810148375769092,0.08292948747147225
PTN,0.05333426352302117,-0.0008082813727275277,-0.01515278309630241,0.1078759272896595,0.029590511998788083,0.06581916095649888,0.1249614629037986,-0.04414971633578988,0.06899694964282632,0.013905182308757669,0.08767881326691507,0.024793458558994265,0.03498831424458913,0.029202421694934613,0.12059217855451866,-0.017221120637147206,-0.007602800779578817,-0.003238201128778862,-0.015059458421391796,-0.008137134133757341
CD274,-0.010342161276928536,0.03233900009611674,-0.024844058427579637,-0.04037789035411398,-0.015021959207411706,-0.0312871408555004,0.08616331098200973,-0.021441686106635674,0.010435233662873671,-0.027562079633872447,-0.03536970194317333,0.03876794246750455,0.08880160521922498,0.03412289522941899,-0.031530910289554036,0.012881986116026433,0.11620826290153466,-0.007574544450407902,-0.008074064276258374,
FGF10,,,,,,,,,,,,,-0.08109581521508914,,,,,,,
