,UKF248,UKF275,UKF334,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
C4A,,-0.011243783034103408,0.04259727068927582,,,0.0779019399527816,-0.03854236506434707
CNTN2,0.023233165770756813,0.042389390639688794,-0.021364743590402534,-0.0733411545781349,0.013785451649677614,0.006205165910258234,-0.06927704481604863
F7,-0.022519556748889318,,,,,-0.015660035108316397,
LUM,0.10534746915275928,-0.02238024120740004,-0.03884001526368577,0.07246803099725888,0.08555497276625915,0.0055940773799037355,-0.016039062519502604
BTC,-0.02043060832308725,,,,-0.028575248039226096,-0.015154518227215683,-0.02683729112765632
APOC1,-0.04302012604834486,-0.02916052293447674,0.013992296363263068,0.06684581980953369,0.016047112815655816,0.03033708712135389,0.06275427471993683
PKM,0.009827385445881584,-0.006162729808369095,0.0356600335116695,0.01719605455676253,-0.07548869571898688,-0.008370156816159673,-0.07996870724550476
TNF,0.01757481243494465,-0.014277135157965035,-0.028717620797602796,0.053143366102775536,-0.01956087118231492,,0.10772997888045252
GNAS,-0.00609909764617377,0.005684895679751197,0.03975941828969182,0.00886824467267677,-0.05425400523390935,0.07523842246250102,0.019245186821753035
BMP8B,-0.023231329570373264,0.02102615426197733,0.017634059606739715,-0.03183308624922758,0.025372402993905994,-0.04377370772739565,0.08253319592886657
LIPH,-0.02308335365547657,-0.009065562799080747,,,0.01537104637493796,0.005502777989612858,0.043340856546332206
CCL28,-0.032469608320965716,0.08648984904982973,-0.010906654735335726,,,,-0.022224161440335562
PTPN11,0.009718518617204491,-0.01409391202580601,-0.023483176926311095,0.01790016040371636,0.006233852198656675,-0.009932724078438893,-0.06842982591520905
ADAM12,0.0051432300396050375,0.0013435510502448752,0.023222480719250108,-0.011801417441689062,0.027498093488822845,-0.029398922176336207,0.008409332523130824
EPO,-0.031016522086441248,-0.009484824353784277,-0.013752911612244727,0.0858102179663427,-0.022649985584427337,0.06009481682404389,-0.023633548687926578
EDN3,-0.005908658698108011,0.003817129318271149,-0.013894821192643665,0.13121519304988494,-0.022982341186456985,-0.020950104844733836,-0.012064199830813428
CCL22,,-0.019097899243024262,,,0.019890341461469584,-0.013146454525364884,-0.012542765455905517
CCL2,0.001206205444164627,0.04269241227971491,0.014532974235977316,0.008512064079879767,0.0647153635359891,-0.026698414102095065,-0.04167787576746834
DSCAM,-0.016594970876635532,-0.021725272330932244,-0.016366180599889965,0.02162520116706844,0.045031027026339245,-0.05968668796391073,0.015146875852767482
GPHA2,-0.02572757057489077,,,,,,
ANG,0.008151685401395358,-0.023624997614464457,-0.018621226250534768,-0.027817527522239153,-0.04630129316602087,-0.05286255112867865,-0.018343931525188213
FBLN2,0.027727769726257474,0.0029999773189629043,0.003939917574453225,0.04675731939248417,0.05929287734508665,-0.03369388536678545,0.01756709368880823
VTN,0.030175234403864198,-0.015582501247763775,-0.011427841535414691,,-0.015927013254089493,-0.019400260716877917,0.016631015815700114
VEGFA,-0.04703975288009911,0.006671227135670937,0.06120797169941683,0.007683110144436736,-0.08119065033481944,0.021395148679813895,-0.08555692393344395
F10,,-0.010399904904055344,,,-0.01225072160578398,-0.01167280805196252,0.044856984753294755
SERPINA1,-0.0003252509403734543,0.018603827110834865,0.03257960754353925,0.013085935744576538,0.015841317272886863,-0.008935085184802322,0.03412339340086823
VWF,0.10001707209347574,0.035688574709624624,0.002517894676367085,0.02159283469314389,0.06437603760746505,0.008945981692194628,0.04738278002705451
GDNF,0.062273810090941524,,-0.01375291054121208,-0.030919763173798666,0.0630832618504227,-0.020979988097228272,
VASP,0.06964376396345234,0.028561259111189893,0.05722472350809346,0.07647555391247503,0.01302767581617332,0.03738967116010786,0.04194209108970517
ADAM15,0.030041126684127586,0.062155826614642834,0.030393000357200866,-0.009341644293624917,0.01382640152532028,0.042148591079941476,0.003820542488261605
WNT2,0.05075680792047098,,-0.012870685228143733,,0.02982916402867454,-0.01798979013148767,0.033098149450605845
CALCB,,,,,-0.02755081755739522,-0.023403250868550524,
OLFM2,0.030146826731635257,-0.010139098493138871,0.0041656200710440275,-0.016991942567568367,0.018880259852331376,0.014468531149785593,0.05297391917917785
MFAP2,0.06572553488441493,-0.0021180891693273803,-0.0004383435784921951,0.04818049043357352,0.1440103644761503,0.02199008052597491,0.06746393133456566
HLA-C,0.01345162462382755,0.03977697500932246,0.050978570203864176,0.05543269203495113,-0.003408121870918596,0.01857218801333791,0.08767832774140062
THBS1,-0.011114784105276896,-0.026604508292319657,-0.018504215965785758,0.019825333499619142,-0.04918614574914257,-0.058190040307387905,-0.08245055135638567
HSPA4,-0.033836933063554536,0.024849039334433474,-0.016056937001761824,0.011863808263408897,-0.008617837219992002,0.12258887889249982,0.012805205658548249
LMAN1,0.04176903039598152,-0.006654128035444197,-0.020902726260034737,-0.0017356605298832408,-0.04823352880432597,-0.016780256417773143,-0.013826734522051572
LYPD3,-0.015543246761075153,0.0705005850565637,,0.04969700234069873,0.025066093588973028,-0.02386230612272799,0.2522193530301311
APOE,-0.08126257497602171,-0.008588712924772063,-0.058310877430775974,-0.018509960080620308,0.002870319919870305,0.017736687145031307,0.06473485986193352
SOSTDC1,0.09042406511183494,-0.010956207946639027,-0.02091250881865056,,0.005413698025513924,-0.04047671573672827,0.05817893919412556
ANXA1,0.007973300710226167,-0.00996335232243509,0.033197247359626515,0.03161956489759648,0.011331239960825822,-0.02671577233306394,-0.04253066855899935
WNT2B,-0.040600215698668125,-0.016214254719639703,0.007637736147565575,0.03168952076076697,0.02982678904896832,-0.03316888738654042,-0.004164548521497491
AMH,0.014315650606984595,-0.013671894150653438,0.032494115576887805,0.11424723021524862,0.05591527481041326,0.023942521912034973,-0.013702553188123844
GDF10,0.05329807511582829,0.13787050095393122,-0.001370514796978936,,0.013001122781854188,-0.009279514044404216,0.014922354236928177
EFNB3,-0.0031158259636916135,0.0037645372823488983,-0.008503610530670905,-0.03599902084874928,-0.005609314456256368,-0.008323527967742243,0.09638209544756413
LTB,-0.014040598819266024,0.0336981275996212,0.001002257279094817,0.03445811189923186,0.006958425673423643,0.026554794883251027,0.04989134349737301
ANGPT2,0.05256725155639949,-0.0380684120032719,0.009260562154197852,0.033232693746946346,0.06530063217767476,0.0501384601993318,0.048233288333889825
NRTN,,,,0.01346854008788214,,-0.01334080366262119,
ADAM17,-0.03214757798569163,-0.03526812418661365,0.01698787626190814,0.019929153887330565,0.0034821089194678532,0.02496990107241414,-0.027740059389298754
LRPAP1,0.06081590869517875,0.029940367051893495,0.02727032220660215,0.03449371759091831,0.060915526802204585,-0.014130446295516975,0.021400725364692324
NID1,0.04147219938996891,-0.025456204740302673,0.006053215775509524,0.10925926392773598,0.04686131737575412,-0.044485719849582016,0.04905376741460475
MST1,0.029085911706614235,0.021089451474901887,0.07093557775935778,0.014817635940143774,0.023695513546777982,-0.05808003635649383,0.04949194711993058
IL13,,,0.02653202715673458,,,,
DCN,0.059584311312762664,0.003725698951887403,-0.025621180237266162,0.05303906117982665,0.0880214708291148,0.0026551499914614822,-0.022283324774312156
IGFL2,,-0.011243784223832437,,,-0.022442364652514948,,0.014957674045747937
COL7A1,0.003923623547931661,0.024067720030058196,0.049873634014875545,0.024083318085993257,0.036268122524742166,-0.012178889144889864,0.009191364338535075
CALR,0.041278554487756344,-0.00011141344551556831,0.008145134879553215,-0.005112754776041876,0.0011273912516730751,-0.03300733059423142,0.0055528770380284
PIGA,0.012349981135848946,0.06509349932130865,0.07094046090462114,0.04803735205944561,0.0545083395792337,-0.06228396782441162,0.045983308388520015
CD200,0.03507721904052325,0.07340893442895866,-0.018553033370081996,0.07059601387043296,0.011353837198077664,0.01931543547943552,0.08367399889418527
GRP,0.09196075523245856,0.046902808751100894,-0.013894823283917897,,0.09676916444455938,-0.014632681058667924,0.033530303973786285
CDH1,-0.009560017133551587,-0.0360012252073382,0.07064159330872476,0.026321010855860055,0.023258338386522106,-0.007625934645934204,0.0844524048448685
LPL,0.017847131179806998,-0.006967950562369131,0.022106118738477117,-0.010384033875205067,0.0639833231462946,-0.003907940429241739,0.018111404327808545
SEMA5A,0.0008285300094893892,-0.02490512019375812,-0.0060276104602331225,0.03911667401513325,0.046627320746538164,0.02435573529142115,0.06629963598848915
SEMA7A,0.047607019845542886,-0.009729733695589557,-0.006472207439090291,0.007932682968832238,0.028011336816987562,-0.022586516415085283,0.03985131279581626
SEMA4G,0.0678993035884061,-0.026251242917119937,0.02615876965388452,0.015292005907814992,0.025955742439179016,0.02280468167089567,0.0014261524294318434
SEMA3B,0.001825373745370495,0.010427846362968798,-0.02105718477210504,-0.035377112794149984,-0.0005057491183868822,-0.01165581586187057,-0.02550060842203875
RPH3A,0.07153097423290646,0.03828389677983839,-0.021645723099335126,0.05912917390973511,0.04276725215762326,-0.017672039513539874,-0.05683116063304716
JAG2,0.07063770888467177,-0.010082149587688483,-0.0013032547310416237,0.09064284845669099,0.06252700923600996,0.0021102001579512216,0.0936898053836687
CGN,0.018416101626342413,0.029920529752876575,-0.014416172948204374,0.040493282922929634,-0.0030649379363706054,-0.0059945377681564814,0.006149236124790816
GDF15,0.03797225707891003,-0.025923440785072038,-0.0032909431952316322,0.06457949068023663,0.010008075854331996,-0.04647512134174087,0.040822117755388125
SEMA4F,-0.0076921545028975245,0.07321017679767752,0.022240623469663462,-0.0325613169837967,-0.009671133988620764,0.0006984692138290387,0.047345648624204095
NXPH1,-0.014083324403162255,0.04591025705910186,0.05531476467927263,0.09197038905508853,0.0444967166433551,0.050920234543742456,0.08473435194225087
ARF1,0.031438771142503076,-0.03697771055787887,0.0029103420087097953,0.01921349763022956,0.05478263284350188,-0.025690022167003636,0.002185116247192243
DSC3,-0.01947011648844895,,,,,,0.10075509255787224
EBI3,-0.02153422890784728,0.01239417292232055,-0.026297513816180344,0.0327563937783944,0.029279581867432694,0.004851187506554093,0.02071281098026588
TIMP1,0.029082716346614395,-0.0590104218208466,-0.036165932931983016,0.11441248073480954,-0.0377510794553548,-0.03557115035089988,0.000421510417618218
SEMA3C,0.0040186041069498555,0.021622564344989784,-0.00824313840082312,0.028494443440194025,0.005460866658970249,-0.000488356295164631,0.04321266474646358
GNRH2,,,,,,,0.006912430671121749
GAS6,0.02116346272560861,0.01645367690414036,0.011051814368508918,0.03408114585325555,0.018098927411910284,-0.014093547022031007,0.017547263926920253
MEPE,-0.0034445425525377583,-0.007616283844819969,-0.02547907239882461,,0.07029729509779804,-0.006471179341674703,0.05791385157432138
SERPINE1,0.04554361309264859,0.011954889581235376,-0.01844186454810508,0.082991679389807,-0.06295163594663339,-0.04050296303317331,-0.05182244270019601
RSPO2,0.06831241414360971,-0.02244306518447938,-0.030127249158160965,,-0.0036408070734019406,-0.030417557342968707,0.050988570888853106
SHBG,0.029658021881840288,-0.019097899315491395,-0.011082991449324108,0.041589809751672986,0.027956488860742472,-0.021233122868248817,-0.03086905393614204
LGALS3BP,-0.009905800704661434,0.032256929796511714,0.03406429972659379,0.0313995358831859,0.031484725866949885,0.04866864092949182,-0.008471430837945704
LAMB1,0.11476732219853555,0.034705612997725246,0.014341226086424392,0.08623748394588143,0.06055439044446099,-0.03044169867666007,0.027804343984867468
SPTBN2,-0.021018324958081407,0.023601173110862583,-0.05081555043076217,-0.03612976173879141,0.019574486783029667,0.007456294513833815,0.035470804873278965
COL1A2,0.03436315123017898,0.01828413338604929,-0.0011872921803335148,0.058673340797597645,0.07628960545060225,-0.0051286431588111175,-0.025746832482809342
DEFB1,,-0.010017549555029827,,,,,-0.03398099026693863
CEACAM16,,,0.04610795965431788,,,,
SCT,,-0.009207362521180349,,,,,
WNT11,0.04713971591326401,,,,0.10273905114858992,0.005730632626231181,-0.003888479328336417
LGALS1,-0.054542894939286476,-0.07567559649334211,-0.03363208824347471,0.0706810213165524,-0.06856405855048106,-2.1511893501947233e-05,0.0014959466813524278
BCAN,0.03808892213141292,0.056399006464965894,0.05964290309367424,-0.023302494557876998,0.08218038713538203,0.034803905054641565,0.08521086606515589
ANOS1,-0.035966009380678204,0.08476801216568493,0.03842664176402678,-0.0017577031421664503,0.10804430749278852,-0.036718320960713396,0.0882359844965206
EDA,-0.02043061532325479,-0.014427030615105797,0.004652626808928676,0.028337836070024738,0.09912584817763842,0.025204360639848343,0.1471365574674678
FGF22,0.09378033167168465,,0.056547810381368704,-0.018034683276985895,-0.02137666490496623,-0.02246118829929207,-0.025443674262523235
SHANK1,0.021748493823909393,-0.013477028273079417,0.027961351948240357,-0.0056097037534127295,0.03405032052472661,0.021229431688229095,0.06168931947020174
NPVF,,,,,-0.019322754274754037,,
RAET1G,,,,,,,0.14269082565231836
TGFB1,0.07500259728628442,-0.021936406250918264,0.03593866909653229,0.06458932824709852,0.041384824076090204,0.010437958549406613,0.04386056378343149
MSTN,-0.06915827918768759,0.022476178804674434,0.045386669171356905,-0.009367876845078643,0.002732125342631885,0.04263370425731453,-0.056992268349722215
WNT4,-0.018803674326046484,0.005178747488453503,-0.015375176108529343,0.03890462101313317,0.038143087138832174,0.0698125425421889,0.016839836727156908
TNFSF4,0.007365243091010036,-0.0012433686145768674,-0.00775381932148898,0.007603988116887096,-0.009002106652189352,-0.01927308860084365,0.07547881518851424
NTN1,0.020522680040953836,0.0026536223066968337,0.07507734358506449,0.09003884422830324,0.057237305407082266,0.035040148273571006,0.05768585599643388
CXCL12,-0.015145160157393126,-0.008016293882049544,-0.02089292399431852,0.035559915963498404,0.0539642745493866,0.02296000889096361,0.03230456111249274
GNRH1,0.08561557670446533,0.030239176744770002,0.06650740934763257,-0.005366851051570123,0.015520850865287657,0.014374787509154652,0.013419877037422688
FGF8,,,,,-0.026670981309011035,0.014269589141798092,
RIMS1,0.0265533146664806,0.03789770905361282,-0.0404837345518467,-0.03014411066998968,-0.016137153633839746,-0.06064058712181749,-0.03262985880743756
FGF14,0.07335195937461712,0.0024640256071121742,-0.03245652499048101,-0.06630824077073025,0.048770562745491686,-0.01930159360118498,-0.015566285008466406
IGF1,0.07488355940602284,-0.02397047086679856,0.004377027684125408,0.039509092791616976,0.07701196272910489,-0.01629697346185726,0.024626691631234408
TNFSF10,0.03882962871881788,0.025222073741368704,0.025311044098855102,0.05116828320462975,0.00937795367599611,-0.02977652359289663,0.10738809488231979
GDF5,-0.02882667202896276,,-0.011256680899672269,-0.03091974590652668,-0.01105662620262973,-0.026643480796142777,0.010195614828986425
CHAD,,,,,0.03382661057372286,-0.020852406616172114,
RGMA,-0.01702137788252999,-0.00861121910614218,0.044863319887834305,-0.05528960622552041,6.217517567685179e-05,0.003965968989456603,0.030337945479866953
WNT16,0.04877736209450384,-0.015838267515071898,,,,-0.013340801901771292,0.029566695803753717
CX3CL1,0.06258031140703003,0.032971853133699325,-0.01687231215102082,0.058876392239452284,0.07422992918162458,0.0026578354452085656,0.11528620169586541
FGF1,0.013212969286524923,-0.04667481432873017,-0.010080020142007812,-0.019341693603356854,0.03744514117582382,-0.005188893786110335,0.013562958052882693
ALOX5AP,0.00537800420215561,-0.006067760309292029,0.06045136303246479,-0.03179583685686024,-0.022064897753813532,0.05109258006010309,-0.078819319243252
IL1RN,0.004723416249376211,-0.002218824813260225,-0.012089327314979522,-0.0423698417929579,-0.013245737187225218,-0.03717135600729916,-0.03921448245726897
PCSK9,,,,,0.020635460742743205,-0.012949332273134374,
NPW,,-0.012773354094829612,-0.013464878493053278,-0.013154573983075336,0.04237158500788963,-0.02946306960378603,0.03141449969264612
CXCL9,0.018773523325821866,-0.024851112181074286,,-0.022561652038427183,,,0.05765164000777364
ANGPTL4,-0.03769355907477481,-0.019703128149439836,0.012339520112294961,0.00022354702691889172,-0.02595997385382354,-0.05828562623702601,-0.04363787903777588
UCN2,,0.0244847334682485,,,0.022908673809286448,-0.014632681058667924,
OBP2A,,,,,,,0.08210212745499279
COL4A3,0.008340598200641414,-0.01866289549689137,-0.01524611467552659,,-0.016212143632019137,-0.020465464215338125,-0.04294198854700723
NRG3,0.0004375472332887627,0.05686160418546131,-0.04090372976549476,0.06718748026444751,0.05162610407710876,0.08871201235668004,0.06509312412104458
IL23A,0.04986497965515312,,-0.018549512643431267,,-0.026311794990826188,,0.05245976628125334
COLQ,0.07994208744649237,-0.025980164781332152,0.026612236239450204,0.10137261813928578,0.0542945745416704,0.004525585514656811,0.023159080279340036
SCGB1A1,,,,,-0.025764757595000302,-0.014982457746873437,
TNFSF12,0.03716063368282673,-0.04479546480949589,-0.004398353424204423,0.050155305158456634,-0.003011178201331313,-0.038220821367456824,0.0493988645294205
DKK2,-0.032265616383674096,-0.01479130460344416,,0.240046465990314,,-0.017245467277912162,0.07491111801903351
FYN,0.008086497745170196,-0.006990886813028404,0.03740759853507203,-0.024242587731377968,0.05148915649100321,-0.0555403183036645,0.01945214562750803
ACE,0.08613492042461487,-0.022555358051714543,-0.0232003681637219,-0.017554369837903212,0.09681837772698428,0.0496801500615937,0.06756104689701926
IL18,0.0019607479853814315,-0.004831714700695225,-0.045986983746515386,0.04907425880465137,0.029594829966356862,-0.0048508615730767915,-0.0029113681863903555
PPBP,,,,,-0.024252490580732547,,
CCL27,-0.020430615460513044,0.03548530977328119,0.010885023678439607,0.0557387685719029,-0.0426160667399586,-0.035276394825646436,-0.01628541762100453
SERPING1,0.028377534779964474,0.0237124399670142,-0.026354137711823676,0.06957938563805219,-0.01339565422080602,-0.01737917204801763,-0.03269717945255988
AZGP1,-0.037269583877836264,0.03164783800036439,-0.0406428406084608,-0.05556307662796283,0.03636677632552141,0.015330316419494977,0.022072440962407295
INHA,0.09698488341744403,-0.02626802097275824,0.11135177286884396,-0.03938758943190473,-0.023689133838458023,-0.029565431852775423,0.0009275277409659389
SEMA3G,0.1129318344071595,0.002958348466275357,-0.017204291515075437,0.11058056309885032,,0.047203640624149,0.04151878347808501
OXT,,,,,,-0.012546247913116228,
COL6A1,0.006926875214199432,-0.06451190187409785,0.004583846825545012,0.0697974757632026,0.012230191203617988,-0.025485573062054158,-0.0035185312471578464
FGF17,0.03131610442497353,0.034679236538895264,-0.016006085021645796,,-0.02034816560872006,0.09800530218576872,-0.025290825759918954
TNFSF8,,0.08117424966949877,,,-0.02244236223796055,-0.01334080366262119,0.07619327885985501
FGF20,0.01006075799304763,-0.01643012536745681,-0.014719442481737847,0.13154528780691277,0.0950195912750086,0.017513739178972247,0.08364695794299898
ICAM3,0.010004281331118045,0.049557181691269846,0.02597114365251665,-0.02324162413905345,-0.018094675548201537,0.007274400566135394,0.08065569992088692
LAMA4,0.09469930048128496,-0.0008764513752009426,-0.012908482072954629,0.09641249032556821,0.13442522843204688,-0.0010507138298278896,0.06725004096432247
DLL4,0.0858254687047249,0.027177247711730603,0.01412992921833297,0.058955182601878944,0.1378375252921315,0.049246653254476164,0.11989244375888847
SEMA3A,-0.05272289385817868,0.023677273046733865,-0.02395001602860426,,-0.008224289951424102,-0.07839482165046249,-0.03296540623912329
RLN2,,-0.012031461499299475,-0.011596590039276385,,,-0.014632679445106137,0.1308955950673044
C5,0.029260361156267102,-0.03186842438921043,0.02235812561095741,-0.0009200609382988891,-0.01907156594168798,0.006090933072716764,0.06584388624042341
COMP,,,,,,,-0.03605727000323088
EDN2,0.022159981550781957,-0.014610203689741244,0.0032602821764494976,,,,
C1QA,-0.041429828258485644,0.014767713133384316,-0.007890860544852525,0.035437970983160906,0.004437813338276143,-0.010602325772516392,-0.0319727198114187
UTS2B,-0.024701794317808938,-0.01039990465138052,,,,,0.051572858291929626
COL9A3,0.04607492767035896,-0.039633994750963034,0.04952281162217388,-0.09249033849992613,0.0861858003408728,0.024945789650074202,0.029993828338812797
DLK1,,0.06025932750714256,,,,,
HGF,0.029700861518804484,-0.020849993045248642,-0.017662895452073165,0.08795840953236012,-0.00660460503934738,0.01667215876204576,0.039233389838338226
P4HB,-0.0007229924444587402,-0.03292585561430717,-0.014061021666956146,0.05501937999170501,-0.019128765128274685,-0.0002958743559467466,-0.026340360064557804
ADCYAP1,0.11150182702627517,0.007513930599949637,-0.017087904001596824,-0.029764588717197945,0.0037776931055137357,0.021215282859399363,0.10685127118805154
GREM1,-0.032469606134757585,-0.0329048390535319,-0.001891528831477399,-0.0326202652914648,0.02559527360785753,0.019306303662807573,0.08029181410333225
EGF,-0.07756059751876614,0.0363972508406499,-0.00537568513893614,-0.03782452718572689,-0.01956087555424322,0.08061710590723573,0.0608505867419605
VEGFB,0.006415217639560411,-0.03881662190110781,0.017482995551320282,-0.08043872217525248,-0.07783533026772302,-0.022858779852758183,0.012814880389581802
FARP2,-0.011860046022894857,0.0018568797367195667,0.02759388036861954,0.03371475538236551,0.030730208095067397,-0.024483312575335373,0.09996023316830047
IHH,,,,,0.010747810298926942,-0.014454807105568524,
LAMA2,0.07660354265330323,-0.04083325443989634,0.06755204773497381,0.03840170090483082,0.05627565299140351,-0.04105517242902702,0.02367106469097555
SERPINC1,,-0.011126958482769156,,,-0.019560877110353998,-0.01427484957000123,
NRG1,-0.034611162676087624,0.001074185296156326,-0.023422370220805146,0.09656159365344133,0.07564881842802647,0.022356573277275783,0.044188558213111934
SPINK1,0.04356591393968836,,-0.011596590039276385,-0.028567662402088672,0.015252933688902702,-0.0175466627080392,-0.04068751031007921
EFEMP2,0.013866105702708787,0.0380883338625061,0.035839325842004104,0.007419250327064915,-0.03324846998510128,-0.0010381325881876045,-0.0013581333127720221
SELPLG,-0.018776338847711443,0.01969795310506701,-0.03225593603125923,0.007719765123445594,0.04318233368201084,0.016430525090991764,0.06356922368462006
GDF6,-0.003552604487777187,,,,0.03130425527696791,-0.02352778737334475,
HLA-E,0.043824992325663094,0.009367201023151537,-0.010732487639135103,0.08365155029680607,0.007507349092797123,0.07208473959625505,0.021440771184156663
PTN,0.07520736197917403,-0.02679648233407509,0.05791671431510489,0.04224964512279674,-0.002053583181960935,0.01647741539971096,0.02119539977576873
CD274,0.03406530631769012,0.018429369597938453,0.01751792836177829,0.03231737680335843,0.01252321740233123,-0.024932770334448413,-0.009676217355843699
CD14,-0.044450391702568794,0.02240795998901593,0.013674948410537756,0.06714996289896145,-0.011460298402772934,0.009320622133167259,-0.07070964077945346
SFTPD,0.000313035882194948,-0.004254521671761486,-0.019607517845006656,0.10902274907928246,-0.0017946678249917483,0.00965470139417543,0.0627484600850444
SLIT1,0.02648005986165618,0.01737865095262459,-0.007195105536325443,-0.0021566451940514034,0.045023848771171944,0.09031769187503319,0.10491596166172662
CNTF,,-0.009484823446895581,-0.01346487855548201,,,0.03682031134746498,
BST1,-0.015763163951181318,0.011747206995119856,0.046875331146143256,-0.04022009944371608,0.0278719499782453,-0.004204169065570226,0.0463066958600273
AGTRAP,-0.04741615622035672,0.029636873062924538,0.07023150610710047,-0.05900407707477659,-0.029770548381812926,0.004124394339049776,0.0023809187540143563
LAMC1,0.07720703220708958,-0.0019437073370987803,0.049527811707165637,0.021667038820024086,0.028220090191276553,-0.007651787258536286,0.02766245089107027
COL6A3,0.025469671376056286,-0.019665034379330818,-0.036390025140145305,0.07948464397640294,0.07380808726964867,-0.02557845850228376,0.005880165261338989
FN1,0.04026063042304846,-0.04001684884937582,0.030267226996377714,0.15002607008365762,0.03036265533170568,0.013807584152096417,-0.009554101660886934
MIF,-0.052838811110863866,-0.0245979176980345,-0.029394503695688558,-0.03976713601485219,-0.07953406208056212,-0.014145576798644383,0.0008499342203643579
JAG1,0.10626306173019373,0.005312454905947779,0.047370759695523096,0.1414352018303552,-0.021368853786385433,0.02007582235928435,-0.013046556049489887
NID2,0.0780327569760032,-0.0008044881357775881,0.014277221424986938,0.10350955518252115,0.09386745300709905,-0.0403427598152152,0.04895906922245287
EFNB1,0.038336084356295555,-0.01284163616304193,0.03852450926127456,0.04026313075822127,0.03309202040124219,-0.06273768029202147,0.08928554623928014
COL4A2,0.05563578706175263,-0.0349151542069654,-0.02383885406423705,0.12454456973532911,0.06749057778731347,-0.04018110959308259,0.024078826486368686
SPP1,-0.05704386741348435,0.02910040325833756,0.023240575962543586,-0.09451695843990547,-0.09063601562854849,0.005823855094499395,-0.10852000268982315
PODXL2,0.007302044753400122,-0.017025159634545855,-0.0374576459679942,-0.010492222627051427,0.03550031092370885,0.011422148723628806,0.11623402087649369
FGF9,0.050550370641347535,-0.016598263758524214,-0.025145783125649187,,0.027983026898171934,0.02239491807463808,0.0001359622548045844
ITIH2,-0.0024434073727534187,,-0.018872408590554564,0.018099377576483798,0.06411463469520355,0.013957486963139643,0.0167037406073146
ADAM10,-0.02525870918740471,0.04385821213072924,0.025481772686749348,0.057213203986400146,-0.04839403652211668,0.03305469611642014,-0.017079749224533425
CFH,0.06551668445619889,-0.02559721856932783,-0.021947680786641898,0.11871584146716949,0.07356461439355959,0.037542689189555896,0.032996663467926964
COL4A5,0.024935568287318077,-0.04533585829740449,0.09977141084586598,-0.058442166525655675,0.005456732823974874,-0.006040094057800347,0.049656332924269964
LTBP3,-0.03614736473772565,-0.05088261904843289,0.006009975827370019,0.057794796839596055,-0.007203477076084931,0.054575983495850515,-0.0559195556107202
GNB3,0.004965899430614297,0.10233978465970926,0.0278170907023444,0.04214351675435851,0.023042422554194444,-0.014895680075735976,0.04866649020173342
COL6A2,0.04011809707190747,-0.012795668977986098,0.05180285502574059,0.08736176581386483,0.04511781277126207,-0.025091861081957607,0.020039741925153075
PLG,,,0.07010155042828203,,,,
GDF9,0.08694419514304101,0.03966853373852151,-0.031528525178754964,-0.037505457208951404,-0.019298262869485543,0.06444371823476246,0.06174950303716839
NCAM1,0.016976731845519323,0.0263504506906932,0.02355009636816468,-0.0633597110255147,-0.025337276895267897,-0.003656069101346706,-0.00870944182502955
APOC2,-0.02043908210101679,-0.02604111121848817,-0.02196988661652609,0.06540387821029568,0.023248808232726414,-0.017232406804684564,0.04439282994003359
BST2,0.02130777801596807,0.059158480169646116,0.10004934932540366,0.10932946035635645,0.030717891975518382,-0.009931196406913737,-0.020949831169711258
COL5A1,-0.0038791548403541033,0.009385224439456726,0.0032707124301985763,0.08117997696188042,0.006500453304522556,-0.04631474063149635,-0.009312425831808508
CALM3,0.0566569799994168,0.010922255169862576,-0.0816043268544503,0.03421715336930538,0.029469677055929223,0.014536128500007909,0.009454140215479518
THBS2,-0.049835559254820555,-0.010696177887903025,0.016489015415572243,-0.06541987381971573,0.033494880556293585,0.017507868965738915,0.017293926549930873
SERPINE2,0.04565737462324169,0.035139620838243416,0.09632548158704968,-0.028329482932276676,0.02058171802032373,-0.0017030895839675742,0.054851162145272046
EFNB2,0.04877086823791735,-0.01568035054082179,-0.017623733577692875,0.08641420280655801,-0.00028259867312367296,-0.06624521173255755,0.029490455054490796
PROK1,0.0002554221079099552,0.0563097441184503,,,-0.02159366844830819,0.09670797910497006,
MMP9,0.07948265775304754,-0.015838264879477176,-0.023677599202966207,0.05552602100978929,0.01367124915726449,-0.003968262885119667,0.03671411128470716
DMP1,0.034999069402985646,,,,,,
NPPA,-0.005714776748085685,0.01644144008307646,0.01094580633258906,-0.006812307808646777,0.010654597297051717,0.0032409266215984644,-0.004996925380532344
APOB,,-0.01924102140275455,,0.017358315772306863,,,-0.023973622760415692
C4B,,-0.01246046872443467,-0.020118138786149833,,,-0.01693936956382693,0.035305388627639385
NTNG2,0.003963593642445536,-0.04196287394561685,-0.01067433561344761,0.03409266019921117,-0.0013897750242799873,0.004618909298469959,0.04448181356875375
LAMA1,0.039906317692960845,-0.02294064733249835,-0.02242846004828884,0.006515231489919653,0.08920965518655043,-0.010727193372113003,0.05517517892759746
UCN,-0.011419449276060211,-0.018544164135472833,0.0741230043109083,-0.04605755984301587,0.01078930585144188,0.009956064456466051,0.03167040311069577
ARTN,-0.007474278770859716,0.10687452367920339,-0.013464879491913103,-0.01384302953034646,-0.03402118690212703,0.09177154949636396,0.012520807615752317
