,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL4A4,-0.03689987969606008,0.013031963800578115,0.02670939701484625,0.04052235594746352,0.05436213801965387,-0.03507791118475852,-0.006286216816293849,0.07006676558356682,0.013673199977624879,-0.007480217204299524,,,0.009606287978933653,-0.03155711928240884,0.08432325094883288,-0.008250794011374013,0.037252667956496725,-0.0025738240847032585,,-0.0020603158710296074,-0.022133100991085827,
TAC1,-0.014171908216403628,0.06452581596519892,-0.013927988862021382,-0.06058973037490734,-0.00787972184978545,0.05911214832358516,0.1351532683464058,0.04402939671344666,0.03702608168486995,0.024922735044996303,0.12508255150150938,,0.053094541791421535,,,,,-0.018618609566508324,0.028935167200507005,-0.031794140569243984,0.020061434563869746,0.10650544160506
RARRES2,0.026800210591315272,-0.010756481668283116,0.05760036964704141,0.015627070964084413,-0.005848024938098428,-0.06222907016299311,-0.05696327625078721,-0.0322549652693413,0.05167876826049793,-0.03351386578301603,-0.07805113502689227,0.06977766650395298,-0.0014993768870858128,0.10040458205833105,0.03393051004675159,-0.09900120644819288,-0.013559612610123062,-0.04075993943672519,-0.07666912603769277,0.037164391251489425,-0.03974267231980004,0.007192106506901182
FGF7,0.07426915160840222,,0.06485959665257841,0.012410431848506253,0.030244613028195595,0.06028556562700101,0.05395938754634776,-0.013298189704279569,-0.0045513306007496455,0.0009024349151071477,0.1222915974756623,0.008795530980115646,-0.014140547332503065,0.016482483321652294,0.006823311204010918,0.02162556101378567,-0.002407509462598162,0.010896210710734653,0.04909171240997823,0.0983086752776905,0.03981258168967382,0.0810007254024887
EFNA2,,,,,,,,,,,,,,,,0.0172006617923034,,,,,,
HBEGF,0.06613583327626549,-0.055959809274271945,-0.02046624711528907,0.010225082018923427,0.024439941839067232,-0.03997188341934014,-0.08854954973153671,0.013043842580236737,-0.022317446358774487,-0.003387201702478942,-0.06568631325947724,-0.02060314694762954,0.05250795043573758,0.05156556374563271,0.05130187224243122,0.04305235267639033,-0.03346875559704671,-0.018528988728851066,-0.07486604598503115,-0.05424244083181459,-0.010786380373810349,-0.018383560419600355
CSF3,-0.04724745192883242,,,0.10024771260236905,0.05067092771983378,0.09789464539639074,,-0.01845365624394404,,,,0.03652735045289198,,,0.10680433885469046,-0.050141771844960284,,-0.014319120790397818,-0.04414140161614641,0.041577125136069336,-0.006873356383663438,
PI3,-0.0006429313996940128,-0.047924661321661774,,-0.00733636574862971,0.06211916188545125,0.10805664045962826,,-0.020779060492580128,,,,,,,0.01167108706972856,-0.18585777514498733,0.01819145681973794,-0.029321560474411867,,-0.05532366857780583,-0.023561966426789024,
PCSK1N,0.0036211662897762753,-0.018475909245737644,0.010873958091740342,0.03188431816086635,-0.0735972094453339,-0.04480298295117778,0.10772783762862362,0.00680162946584579,-0.05257586393240357,0.08805832532986162,0.19662157593849183,-0.01996884379706222,0.009084925188833188,0.07887753217289785,0.07447140422677763,-0.009461195497048337,0.012519600616094523,0.051530531791504526,0.1515918388333632,0.0956476858386857,0.13109308594218383,0.08024191580530349
NTS,,,,,,-0.059061846001253485,-0.014528181270210664,-0.022681763339302285,-0.0003337604104010772,0.009029110508966823,-0.031114299935606753,,,,-0.06909471675327486,0.018303976783277668,,0.023489331455250784,,0.14686068672980618,,
SFRP1,-0.016591108141547302,-0.07991693009752232,0.01893790136425073,,-0.020777491608873495,0.05522870929611899,-0.026006111476423774,-0.006064026606035962,0.04646771259464287,-0.005683438424167031,-0.14099013898620483,-0.008384770638137126,0.010416062588878793,0.01534867051071718,0.052807550954182034,-0.016154231996650382,0.001145635332867116,0.029556744297377136,-0.01202809416549733,0.06211556088670386,-0.06343900490846387,-0.08251671417340226
CXCL13,,,0.04959411874979358,-0.02285557847521955,,0.024509836951910655,,,,,,0.022865381013932665,,,-0.015545825799220855,-0.06540220536614298,,-0.02431881743891223,,,0.11559404775164553,
MICA,-0.03935199251283617,-0.03591718160950299,-0.03365730661441899,0.07422056006202701,0.07504885684981161,0.01520377350159943,0.019882317167154162,0.009407335416586575,0.03758658725172459,0.01806514053539632,-0.046942494935146586,0.039333680356372996,0.04430622780521222,0.07149184190591731,-0.03136372946312522,0.013664105681347002,0.05515709149553685,0.017191037384669563,-0.00032565018357860856,0.02315278870632417,-0.022809606640694268,-0.01905482308254844
TG,-0.007710106411230765,-0.01307202275268408,0.0694008831174027,,0.06464814213842222,0.026503852769121213,-0.06716782406368343,-0.022271912075178132,0.032805236505051634,-0.019358783688636246,,-0.03582948843555469,0.007849171544608706,0.029816887698811644,0.05000653455256136,0.010767114269007862,,-0.03908443934373735,,0.07600355107956859,0.014090516042135398,
ADA,0.012256252919149483,-0.044309668657227276,0.04127556301393866,0.12076845792336473,0.04999654689255223,-0.014188121936551798,0.011493666284355055,0.03686024078166445,-0.044236492691501705,-0.013191680400265773,-0.09568092212943585,-0.004420085759320775,-0.039033223822252244,0.05432454351990956,0.08080665654458703,0.047166911354661306,0.04597869702566912,0.011599625702441309,-0.04363447055474553,-0.020331563591471574,0.00623808097715179,0.06986136313113903
LAMC3,0.06816848013368926,-0.0015963486012433147,-0.01797619246603894,-0.05875525947740564,-0.018209708957944028,0.06459436339116342,-0.006239558230403336,-0.05504903984393106,0.02050933836574518,-0.006332468917499273,-0.0248502397723021,-0.06522481122658035,0.04762104773153055,0.08933753344387715,0.025337863777185145,0.06597594238149634,0.05360697375218789,0.03977658187169342,0.056129628409141444,-0.0076079599975698775,0.030561464690681155,-0.06409859768717799
CCL7,,-0.016365155655053528,,,-0.011629385562411504,0.025567220000436777,,,,,,,,,0.00597363642956132,,,,,-0.011075095866399784,0.0013047685331844677,
NGF,0.020470056041223143,0.029079398250989846,,,0.10764350867533795,0.02663373186304292,0.000934347828269899,,,,0.1098788153947465,-0.04394562902968672,,-0.03709199533395285,-0.032521056704704954,0.07680450914802092,,-0.05775400307854355,,0.03898913099594493,0.015414231457448142,
TNFSF15,-0.01278781353114387,,,,0.017266920979853644,-0.013647264313572565,-0.01004752251336238,,,,,-0.016059746415440754,,-0.03745977921512678,0.041712886838023065,,,0.06683942056374186,,0.027740146016604916,-0.03517859031836227,
HMGB1,0.012193014700526151,-0.04243716405346797,-0.010456943791407339,-0.12100057670472575,-0.09132187528070725,-0.047122821094714745,-0.054872083459092884,0.004903761032483225,-0.006195983365076718,0.023053062568834486,-0.06265946870952147,-0.05746910707780509,-0.007801713379438934,-0.06687671594998515,-0.06626530577741248,-0.07130686392272659,-0.014944521497194902,0.007495168107205697,0.06985392247828894,-0.025156258251531075,0.07066243315745827,0.027068896606958787
ITGB3BP,0.014638937230765684,0.007907258332058506,-0.00020430012162560025,0.09099456459307535,0.04983432185030048,0.05574166844911859,-0.0843683140848427,-0.05500898578459486,-0.03980116866445372,0.04815744117546342,-0.05932203928993999,0.05375744785044772,0.04024380030490828,0.04034438665005268,0.06621766196305598,0.028530038842387362,0.004640098033385626,0.029935026624913586,-0.0293187423454126,0.0056926814367765834,-0.036210474093053426,0.17748504037743199
AANAT,0.10305873169884432,0.010156138144362134,,,0.024568350197506784,-0.019291317240907928,,-0.01664569732341693,0.0010388889464707594,-0.008896657299960318,-0.029252037061732936,,0.031048159513213134,0.1705189558807022,-0.004967791593878676,0.014466351146381954,0.11357855591636784,,,0.07348788248823773,-0.04410113515734459,
RELN,-0.046849039579503156,0.008518802868191715,-0.014920304148016697,-0.006450820278827172,0.015542643993936347,0.026253332126394344,0.03275341696128772,0.002137120933109012,-0.0072843447507031575,0.04040637098762162,0.013917202337647568,,0.03504410675865662,,,,0.021162468656055207,0.01939497693454707,-0.05123665747122338,,0.04275100719814682,0.02136799387917658
IL15,0.10544741992305111,0.041292029714127564,0.0012595886871138646,,0.000195622155829702,-0.004367962515721336,-0.04401984549829304,0.004094811772131807,0.04072341577990036,-0.009442986562494449,-0.03245052164228254,-0.017478438041111363,0.040876782973815515,-0.026740376089160103,0.06484209879453165,-0.004899567335909601,-0.007973384264524892,-0.018916554793944863,-0.046686240459178616,0.08288738852794389,-0.06954842896084831,
UTS2,,,,,,,,-0.04734942008173905,,,,,,,0.008423473956155373,,,,,,,
BSG,0.03190188183388356,-0.05087650787627387,0.0194128805030582,0.018966877007819242,-0.004803673658136532,0.028499795218387223,0.04514720437945199,0.005672835786210452,-0.02145130111283265,-0.013362144902161654,0.09857866639461862,0.02913229152179935,-0.004634117328731945,0.08001472377671104,0.1494308542969374,-0.010210267514757272,0.12191814724130257,-0.048653674626871334,0.00038549462596842044,-0.04080666706785923,-0.0941509967432304,0.11786412370113311
ADAMTS3,-0.0006135048106833529,-0.009410038944822308,-0.04185049981948188,,0.026445575831978905,-0.04468064430451064,0.02634625298534148,-0.07019876337925156,-0.023039399286688685,-0.0011507747085298537,0.03704657088540648,0.10886079411256555,0.05445556706494647,0.10234523947250941,0.03158118581203428,0.07811659387782027,0.0693997212938474,0.07380794446664656,0.06493609924756341,0.046205780474664296,0.06167499446515445,
CD34,0.010133298916034844,-0.06428864376040892,0.008446317186994933,0.00816905157831941,0.03299888738742942,-0.049286975226699795,0.02501486529391029,-0.057141826800314245,-0.052813890195781636,0.03553789514575009,-0.011354119855170128,-0.04799334797693354,0.09825276440529726,0.027511578603887817,0.016079555598653577,0.09608942547051993,0.00032091985914049905,-0.036915571498033525,0.033830742798476636,0.00725855549337311,-0.009876055168036892,-0.0944651590980493
CCL23,,,,,,,,-0.018940161223514315,,,,,,,,,,,,,,
PLAT,-0.021252322455307313,-0.03904481421201497,-0.041941968298174384,0.025323676060705756,-0.027266673949860147,0.010235885621178052,-0.1203052163064987,-0.02132723636952426,-0.10465307217097782,0.028016956701476765,0.014512540180264981,-0.017953459875310693,-0.03750320468094924,-0.0018749228550680316,0.048540814275176106,0.14960837963352625,0.044893795860572246,0.052751254507166265,0.02912265776085474,0.02059526056920417,0.02249118253182777,0.06331297611622
NTF3,,,,,,,,,,0.01540433495449237,,-0.008926917461816852,,,0.037338029122731035,0.13765650261730386,,0.005934356800287342,,,,
LTA,,,-0.017516060996559134,,0.09617647413681454,,,,-0.03523547640321406,,,,0.06550643535308778,,,,,,,0.061492177711494504,,
CKLF,0.013062979021731327,-0.005487113369517639,-0.04117278909230371,-0.05703174030269701,-0.012211122315209415,-0.01811671142444679,-0.07288638360873408,-0.06160645771452012,-0.024107322477026915,-0.038623714734668614,-0.06079589076995187,0.005734834912904515,0.011500889699198089,0.013228758170529034,0.000501788195751887,0.06163481170312239,-0.03196823252937462,0.018392115916816883,0.10539079291143343,0.06727793827317928,0.034958701500136406,0.02836437525009752
APELA,,,,,,,,,,,,0.1317827003111809,,,,,,,,,,
CD24,-0.036935818915483566,0.024758391598785106,0.03639153379910378,-0.05885486069967427,0.01930706336869293,-0.0351486583715926,-0.09653555457616463,0.03146074074620463,0.07040225263050232,-0.13212032774101656,0.03448449056117551,-0.03286836055003131,0.049398319061164625,0.13039390793502598,0.039371051416428465,0.05597829316427027,-0.004128736221622075,0.06890772833455291,-0.003590968742568753,0.02497528198095113,0.07285213440450561,0.10644430632537552
HSP90AA1,0.004089310080279846,-0.040173240523757064,-0.013420733885063695,0.10166515277403872,-0.06622772045809049,0.10022965466902656,0.11575065410527245,0.09606086715074201,0.04160429718339422,-0.03032576425345472,0.20296891450590157,-0.032581808876167836,0.04012661375629794,-0.08264047304934406,-0.004897857844805146,-0.17074837673396762,0.059633349790093736,0.046293959190179,0.04888731979023154,-0.08513208607169483,0.07836166005025591,0.08338474828035058
BMP4,-0.054266827121682265,-0.044866040032486225,-0.018568051447948025,0.016835826954361276,0.03633366627416329,-0.02216640719772496,-0.07425569063006121,0.051531042831260206,-0.014321013483111109,-0.013105943438134515,0.12050072388560483,-0.011714754422957005,0.03911343405424929,0.011955141740206052,0.029730756351133522,0.15356604903769125,0.026212560285259163,0.004977909644120496,,-0.049259953005994034,0.10339739309115924,
SCGB3A1,,-0.02897614870269254,,-0.03364514077927981,,0.08201261786592184,-0.023351344137096615,,,-0.018823072628447634,0.031463962611528326,-0.033622427360484486,-0.03374048492123857,,0.001150956168864601,-0.026846801714725047,,-0.035998489686539854,,0.025469781765869108,0.04673860265893844,
IGFBP4,0.011470991740384842,-0.02728658364566241,-0.006608686059550422,0.005227125567560852,-0.029769446960477043,0.02544311471492426,-0.09587298010613587,-0.03869371875133207,-0.037530535634319816,0.022117527542783174,-0.05463971698830828,-0.02710725867874193,-0.02812030165311591,0.033027364063199935,0.007152169236371701,-0.09092800414359171,0.11568579096946391,-0.0385002575150474,0.050787494556254066,-0.01172832317003178,0.02989424728675862,0.010652502223841795
RSPO4,-0.04070772834831875,,0.01846350486636549,,-0.001774724950856363,-0.025020848046675974,,,-0.019187990070144267,-0.018823069875147452,,,0.045268209509349656,,,,,0.10843507264708857,,0.14387437497373434,0.011357162170196973,
LEFTY2,0.02945504613692243,-0.024794493176729583,-0.017731184875816916,-0.0059180911829842305,0.0035039483243577093,-0.007330762555976872,0.017606149508980387,-0.0665701247154448,-0.023031030437533472,-0.020639726329301878,0.03810951080200093,0.06687627277113695,0.03313815525631928,0.19894318871490738,0.0573959174387199,0.06761373520510701,0.12476206600130754,-0.02745790392291407,0.14570697084356266,0.06214438727761414,0.07711643532752573,
PF4,,0.05547118457413353,-0.015933238158057028,,-0.02081769814306411,,,,,,,,,,,-0.03206124829210577,,,,0.007759758303301867,0.048751353399000115,
ANGPTL2,0.04353386220068937,0.006173595047516703,0.08677510493169628,0.005602673977140723,-0.003955993500681198,-0.0338623001641058,-0.15118888873087477,-0.09891068191300484,-0.020471603082408394,-0.02941388436924948,-0.12606520882248284,-0.025293578272913272,0.0055570524632411675,0.05625315957969088,0.027360489404524704,0.07697057353533923,-0.046455467183556656,0.002611742979985515,-0.018732912370763643,0.009005952306786047,0.03320219904180425,-0.049803600936417704
LRIG2,-0.013920357811407175,0.012918609973529963,-0.00891031563792381,0.033551021907559986,0.039840986525205936,-0.0010233861553768924,-0.02983723382236465,-0.06151417134196232,0.0504152040369945,-0.0011732449242382447,0.006713391015400547,-0.01889737832620112,0.03626594121364326,0.06654733748707548,0.07994664096059938,-0.005225756363839337,-0.023540135412526364,0.08240286575898476,0.09196081916684677,0.10266811292838096,0.05860166313808324,0.07019281793658406
ICOSLG,0.04485428022646177,0.029692539298621572,0.02844874166486677,-0.05084070018381895,0.03186886246297541,0.022465703080188026,-0.02559286152697533,-0.009073142963676947,0.011128242218798472,0.058990657164953844,-0.0578648941210041,-0.033793186241239705,0.001481465360171543,0.0021325997673023156,-0.0024681976815746688,0.09381084708256356,-0.010635062101929185,0.014130755848125662,-0.10535472509865318,0.05355398180392344,0.03572128846126986,-0.0022281258782664405
WIF1,-0.011671167868616003,0.07335929092442522,,-0.009815152002877693,,0.01731419295869599,0.19041008304690465,0.08945266145470825,0.07133861253829267,0.06242157063888615,0.023977368940799052,,0.06271393842112029,,,,,-0.016479173206440816,-0.0024997414254137457,,-0.009273493947965018,0.09327558283430347
NPPC,-0.05434865898348195,-0.05712560934794076,,0.06073912732372013,-0.014619130255649563,0.10883159052659729,0.03318034125539013,0.027636727616996988,-0.01924495780430025,0.019405267149368702,0.05264857751227733,,0.010423629379627463,0.11364472394373602,0.03259840263064237,0.08719180136667481,0.09189148442300511,0.020912729523516187,-0.007545845868673855,,0.06949165855576758,0.09284059753994786
LYZ,0.08365142341194888,-0.0808901963907039,-0.016992361794067552,0.008517780806757766,0.003721517161972147,0.02353448297050053,-0.01335005201176643,-0.03314974924921441,-0.015218371600401993,-0.008722001093075386,-0.18158737278092413,-0.031559089462513214,-0.0010668031973178301,0.015946744642138973,0.017322037636325074,0.09677053284873043,0.07719456121965151,0.011664554549042477,-0.01168944038069062,-0.023355187718093678,0.022127831259610802,-0.02919061823211111
EREG,,,,-0.003488286926487648,,0.08856751730853524,,,,,-0.03200754291650088,0.01556071947302427,,,0.10212488892043567,-0.03228139405309185,,-0.012004566101800191,,-0.0357353211469484,0.028888439273823254,
SPTAN1,-0.0253908214273284,-0.013795502945555193,0.0419307342138458,-0.02676265054709945,-0.08660192231251863,0.036110252722912226,0.11619533359278947,-0.012597329565671842,0.019163350278913915,-0.02678071765254568,0.18663415136849834,0.01587421602914491,0.04412376404315784,0.04909359476384639,0.06239345874765504,0.08431386593313027,0.04621132453224717,0.08606404417989375,0.09971065048686245,0.0066249585246187515,0.13314901437255888,0.09704369653460171
PTH2,,,,,,,,,,,,,,,,,,0.000856981036274175,,,,
LIPC,0.012849468284804731,0.051669995382185696,-0.023980374972992526,,0.004163697229225469,0.03949953874659368,0.02631770165177848,-0.02397931461924352,0.012249035773132511,,0.03390183570682582,-0.026549938739440334,-0.06529085308507868,0.006309019411851739,,,-0.04009093423185667,,,0.005507076600796289,0.00525015691402166,
COL8A1,-0.03512209046863769,-0.062392835525243315,-0.010013844703673598,-0.025084923778087114,-0.010379569536456133,-0.07998214424110646,-0.0726969950447573,0.00402994116882009,-0.007020918360147522,0.03083416346916942,-0.08821240927405005,0.07675109095974945,-0.023778099921961844,0.06963781867915754,-0.010414491086353388,0.05887817409385888,0.0698704917154705,0.009416942868340768,0.1149697598209485,-0.013306281747158305,0.017544288329596872,
GSTM2,-0.004621777236874667,0.019231974595948602,0.021736767525652442,-0.02128183571004944,0.048927400336599154,-0.010766575104789537,0.05842130283803559,-0.05406883747422907,-0.039206397341955405,0.05557240115949687,-0.008707185512860689,0.0665058855516943,0.031972132658607745,0.09630822466650728,-0.04430401612306613,0.03516174755123678,0.07133145776528928,-0.01029242541370451,-0.023840226897102138,0.04961814781703998,-0.013140635277989558,
SPX,-0.04203709120568804,0.059029038107631805,0.013401756340003682,,0.033211933447919804,0.03281483260414407,0.018983291370472402,0.04318659837299512,-0.020998521863274378,-0.012223226236972315,0.032573589213591846,,0.042869102205217086,-0.011934663231500605,-0.006489774633218356,0.12940376381242186,-0.015272112240430786,0.03617370036982672,0.0005595792762789979,0.14635405809713567,-0.061165310338855146,-0.04080819005567361
MFGE8,0.00048382193721027613,-0.035230388720820696,0.018490659536009684,-0.018728223092104413,0.031123026161521728,0.10155287783692955,0.002257743288996535,-0.05645238862272022,0.03921747307693251,-0.03831664894517312,0.04456026674265928,0.06236041253396909,0.014803629346500145,0.06997013706962048,0.033752126443791074,0.01635321583892666,0.006366644382103085,-0.018183002775178533,0.016193591377535427,0.0035758677627406106,-0.017833638271493892,0.023814846570459864
TGFA,0.05170980480864668,0.01854696444032442,0.028933120284271203,0.0521686976588001,0.10150924332031336,-0.0001826086990859568,-0.04319736544507461,-0.03093064126515901,-0.00944339231707917,0.005153139988586029,-0.07994829376679993,0.024854861859416075,-0.013551901214541555,-0.07769764036429443,0.00886343917419133,0.10549771816931446,0.007930322554922261,0.005456848043601369,-0.06625742403286443,0.07128184682924589,-0.034506595663716805,-0.06232289910488229
SLIT2,0.03987300436335956,-0.014137048249293996,-0.025836724732095792,-0.02500742997552628,0.020134741208862952,0.024028144513239626,0.06890452664621838,-0.048040440037795486,0.014495824538029372,-0.03140416344868771,0.08667627559821614,-0.03516848196833469,-0.0028823015402974165,0.06470513898692307,0.05494382636703289,0.027331336762741458,0.0240660571637832,0.03718272682066266,-0.024496600762509733,-0.011831297346262334,-0.00515159728655937,0.07883450094578122
PLTP,-0.03411889624522128,0.03166174422324532,0.02248677825984525,-0.09689127621376958,-0.07306151521306317,-0.05835206952164075,-0.105661614123921,-0.02924892605826278,0.024415091928827525,-0.0286668303370439,-0.1914917825083924,-0.04266797625419014,0.01035189654268009,0.13435837862036334,0.02014121550126918,-0.09741289354383732,0.08815631164872187,-0.08892270545124085,0.05296445548449583,0.06501217530802879,0.056214972607506825,-0.10866301847375244
APOD,-0.07880391744923511,-0.012431597166267646,0.007558302404739198,-0.10280115179454645,-0.04880337741263022,-0.07631282727576258,-0.07452279884195394,0.011246985712864314,0.007435834440704314,0.005650795448517796,-0.11588418710430554,0.05298809604262446,-0.01947720508621014,-0.16515857005491696,0.028994314226264976,0.14341571605406966,-0.06370940681757842,-0.01828791393765657,-0.0800840783310024,-0.027757123104281394,0.031997677846843924,-0.10073956301336982
