,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SEMA6A,-0.09262381172037988,0.05818509072951979,-0.026013375779941852,0.03619204972267659,-0.018692394109688697,0.037863459444636594,-0.044666189435146,-0.014550635268141451,0.030941386548739153,-0.07291133743162215,0.010046509158305924,0.07972146377814625,0.03374019651769238,0.022381489302042437,0.06939007301933246
IRAK4,0.014503239312049299,0.04523966131745701,0.005743411422463339,-0.01711431050670371,0.04892742016282952,0.037065733282389775,-0.010018835523970964,0.01447387087103475,0.059107554195147315,0.017496412127183024,0.026420021196583245,-0.0424636376394807,-0.026356843631992446,-0.0013654529416808156,0.01973691025253757
GSTP1,0.015909614996681854,-0.05483878987075685,0.03498458030782234,-0.002882664967632349,-0.002030407059808686,0.03304249627607467,0.04878413322598082,-0.004421171423441892,0.045891518147153205,0.04814560870771889,-0.018729451315968586,0.03421868526339178,0.07078477863492989,-0.025302516867985073,0.0196754169103878
VCAM1,-0.05391724692909839,-0.009047724993358756,0.02571635919386977,-0.029623916780642943,-0.0167225691619185,0.03242582150137598,-0.05390712828047187,0.014509200524619214,-0.06581059043876535,0.08587106811585099,0.0809910689620599,0.029733823019427785,-0.03537375394119856,0.05669509776026648,0.04321216000588108
NXPH3,0.043156652518695146,-0.03568696988281694,-0.02772583893476818,0.025756548670566086,0.03482729285417546,0.022079370017085074,-0.020406758039882393,0.019637834461569113,0.0374469681003231,0.07131197174258057,0.0524615868166115,-0.045314593431982825,0.034749723922421975,-0.08305600873858274,0.009476471058340827
MTMR4,0.07122352910517071,0.009419698320138909,-0.01967454183173051,0.023654103380309544,-0.027969973410834882,0.03569674704042827,-0.03301123335459804,0.01068276820646641,0.010245513676752712,-0.00033921184992498924,0.011500590035076794,-0.009043745048497328,-0.004181511875874693,0.005086134170532885,-0.00649070945510972
LAMC2,0.025102231535877612,-0.012517827336696478,,-0.026405379498718934,,,-0.016202948483998766,0.049086186599533316,-0.022059279059933663,-0.018786820364362845,-0.032468869856685616,-0.014580227138215893,0.01899357497377761,0.057132279127672096,
IL10,-0.02147090267389429,-0.026448793237260817,-0.02051254320923459,0.012074619657446354,0.009713198946347692,-0.02621493329985179,-0.013039428387848013,0.23057240200995774,3.672391049052895e-05,0.010361882433413967,-0.01521220115226986,-0.03630774840488851,-0.07448529526137712,0.051984566793945204,
SEMA4D,0.0733147238678573,0.009672025165091804,0.07436458040881565,-0.023926370870317317,-0.07417437303615296,0.005953173068169465,0.010159050655536557,-0.00206763043499397,0.033064299862353895,0.0036623092580280034,-0.009610446573129663,0.001042394586550402,0.03245186630725548,-0.04542505080645849,0.08939214943669009
TRH,-0.019815815030993757,-0.008642284204299395,,0.014633296469921578,-0.01095160608066974,0.05611332686384878,0.006772115352298824,,-0.022936132770467226,0.04130532525775122,-0.00024829111392968083,-0.026057935228036337,0.08876192064380924,0.01714005047122803,
SEMA6D,-0.01956542903367142,-0.02966388832170359,0.0650290790103588,-0.04284188031227291,0.009978933995524896,0.022230957071308097,-0.013747705767931046,-0.0011073623799174091,-0.008261596269343963,-0.0016362587881636854,0.03635628243649404,-0.03604430999061199,0.06842888908551507,0.026508419503188222,0.08669024825061725
CEL,,,,,0.012988388227404349,,,-0.06147796412254635,-0.027171927588870194,-0.023355233880810258,0.0036324219725079503,0.05905310291270553,0.019254029044941764,-0.03647750761388316,
PDCD1LG2,0.007071616509558262,-0.03491595162576185,-0.0013379746211031112,-0.05264301278964531,-0.02434994688319215,-0.04785133601184769,0.0018425008494587737,-0.008141972376669068,-0.026408497484764867,-0.01046372024749051,0.11097353641726118,-0.05235874379849316,0.023181847932488224,-0.06226119210856448,
SPINT1,-0.036687658857710075,0.05253985623654128,0.007192721621449493,-0.023024592299129808,-0.029211220841014653,0.015671791790850747,-0.0281490822733237,0.022898906157107393,0.011703799555926061,0.10370895036787321,0.04652384800226279,-0.01082637736624886,0.0011115443113316472,-0.034258584457235085,
CTHRC1,0.07201501236828346,-0.0163881032538133,0.008731178795334563,0.02611655408159996,0.015632763913177288,0.052233072152043085,0.007767801243597373,0.09034085206673753,0.035681779810489984,-0.011428399251186615,0.0010675028797160582,0.08242277096822918,-0.03931064541695493,-0.02233273731568889,-0.05774375161500755
PODXL,0.02899425276603915,-0.04127522061019995,-0.012021579521774286,-0.005895616068108918,-0.05981536696451251,0.052563197040664554,0.011957537217829663,-0.06287493129886947,-0.030460603828580544,0.02403627332779249,0.01969684399120702,-0.014266744029189973,0.039633366770057514,-0.021435236303382434,-0.04224110393218557
JAM3,-0.01702920488994757,-0.015234338695917391,0.07807928681199691,-0.0010201062917318652,0.019376990389446146,0.042260137395245416,-0.04296443348178954,0.08247896245829109,0.015091199933867672,-0.017305797762710493,0.037555051693190095,-0.0019404232655016143,0.025323489167258555,-0.050615602658539746,-0.04002556729990821
TGFB2,-0.08724676710501027,0.03673434146380342,0.035278091965456906,-0.03453690868041838,0.05264741050944144,0.04226151075003808,0.00222932315266512,-0.04717704370024007,-0.06629783169589043,-0.026497194762984223,0.06872465158312166,-0.01655583282823875,0.03906345230303659,-0.026460282930255204,-0.1097548256268002
COL18A1,0.009372037510051555,-0.03607801763645942,-0.043422782335974304,0.06769596670954989,0.011303763075959929,0.0352294802955536,0.0008940928874599707,-0.011617244860384792,-0.037584460796195054,0.05030088391286858,-0.01319880605416844,0.06185882204575572,-0.03487073015995129,0.04010867974717702,-0.043283281570236844
NODAL,,-0.025720629726889658,-0.013793701812360986,0.07835335362477817,-0.02637688660828065,0.004515146518653672,,-0.011807002306777694,0.00501498672660453,-0.017670365889751384,-0.03788918536940431,0.07280932763130336,-0.0022670606578167026,0.013876055019113253,
INHBB,-0.0051911901218174294,-0.021211752975828103,-0.0338010730834243,-0.06695043252889434,0.007581164346159272,0.031406975517606156,0.023561288633429538,0.012243340080551252,-0.05143356086880149,0.02028908743571895,0.010751859143643738,0.0041038249255509595,0.06906781731508778,0.008221928984497645,-0.059422461158043775
LCN1,,-0.012517830153258597,,,,-0.017531410236823378,,,0.030745355339664594,-0.016687425572927173,,,0.014109114413420326,-0.023948644553016523,
ARF4,-0.1044502500249327,-0.04987268019420853,-0.0025484266420956656,0.014342986841689177,-0.002690533832867935,0.07179134756759102,-0.034567186741294026,-0.007826374097397825,0.05892627473851962,0.03624789863195725,0.01761413776865021,0.04853394118590459,-0.035115508346048485,0.05060192303957523,0.016142702255277763
CXCL14,0.03001820290686014,0.04400506850007805,-0.03181369234650849,-0.018545183356103143,-0.03291319302579426,0.016701044702636676,0.025034816991253414,-0.018446521357559593,-0.035914139910504336,-0.00929145448566641,0.04456340773437057,0.025802754852749358,0.055056105383173556,-0.07762556055858345,-0.02529160156919775
LIF,0.03326729063257248,-0.050995482102805516,-0.01745513836799534,-0.05593983166447961,-0.01185823439835523,0.08370177681895417,-0.008926559911781458,0.03508476978252798,-0.025387808661447374,-0.021811288656318446,-0.0009274471179766258,0.06533766984086807,-0.01127739541115543,0.040099177092583725,
IL17B,-0.028322109052960086,,,,,0.0539083754070223,,-0.04083422059695197,-0.007757811826294705,-0.026719179147684416,,0.015554896789918136,0.027284045087923852,-0.027077235079422786,
MMP1,,0.06391728229278486,,,-0.010951603691608464,,,,-0.03922574923121045,-0.0275050634504061,,-0.015021002617610323,-0.03277475981985984,0.08288521684432675,
MATN1,-0.02231518233170503,-0.016435545810405787,,,,0.02283101399585937,0.07187285564911833,-0.0019249854105258175,0.013636436447715027,-0.029515427066574625,-0.0009336118535986507,-0.021378390200261325,-0.02720999326816537,-0.0246757562252451,
ADAM28,-0.04615892085859079,0.033796683181508795,-0.014791449567312804,-0.006963590496657953,-0.02649125789089588,0.01988340342576208,0.004354522607220911,0.0038394300472454797,-0.030234248819279195,-0.06305241143752895,-0.015074754498655614,-0.022414687897321584,-0.028246501618430977,-0.028447665511281885,-0.01584447050400406
TCN2,-0.0006089279573520605,-0.0668787606376938,-0.019859694200638704,-0.032964596999422,0.013891806914740248,-0.008427524713634553,-0.013187176085079692,0.013519768761871208,0.013035078057753849,0.02947898054752063,-0.011914531367864006,0.018207803562255147,0.03616792630120774,-0.059183195731131,0.002399493554488757
THPO,,-0.021416196710102767,,0.026531150996018302,,0.009278838290983915,-0.006314683657927338,-0.04276392156730633,,,,0.060108604047635454,-0.029455752499485222,-0.023504921974887905,
CUBN,0.016483532377172413,0.01209442833498135,-0.012734724526978665,-0.022363912499852923,0.015295120038479368,0.09809427004042598,0.0015356542154867535,0.06365119717024209,0.08175251403919669,0.10117277488058299,-0.015980986391702992,0.003923708146405402,-0.05510156860309892,-0.007465048805403201,
TIMP3,-0.03958073265725637,0.0032032523454868333,-0.010712407190324126,-0.003237042613443347,-0.02143747008224146,0.02273068090265176,0.011816866843895199,-0.09430184443338137,0.07976450114813471,0.031168327951987974,-0.004910440686542682,0.03923209542169311,-0.017750384983839518,0.03226082767631458,-0.06666814495311658
PIGF,0.008783087659670485,-0.004063917215336351,-0.023008038407947035,0.014563581703777874,0.016566249285985254,0.03833087322800012,0.07112338285060131,-0.018316332921101828,0.008560516418744484,0.04394829724687499,0.05420332857329358,-0.010368486174742456,-0.014450948704251156,0.030295447147895123,-0.042503079027761015
CRH,,-0.014666128378717376,-0.01731105940279305,-0.01332494740844908,-0.011128825551177406,-0.026958698818562395,0.04776972117868742,,-0.027569354852965806,-0.037046468317125124,-0.008877248796612747,0.037548526752035585,0.10895667669837288,0.1010103234285265,-0.05774371001451448
BDNF,-0.04042327487217904,-0.034455120961797724,0.025667130235085083,0.03158593294941316,0.037138217735120355,-0.06268765719062458,-0.014096657439052612,,-0.02451532217166214,0.027220119028987178,-0.007691242611305882,0.07023415097099142,0.039306934185204,0.09423303180221802,0.07126984084906797
CCL5,0.09208781105319183,-0.04013406749089833,0.022740961829406704,-0.03121023140375572,-0.0065058854217975096,0.037812940037077004,0.016944295358299347,0.01217796533379268,-0.04636333121414717,-0.008767347714191,0.016699204337932528,-0.037796922336988496,0.011145533494781583,0.0018016672326666256,
GAD1,-0.016908058118705098,0.006063324854289412,0.017443909857034503,0.032036912578200835,-0.0019564098427448068,0.03479599337025934,-0.004109322949508199,-0.0469952904535572,0.019378038219417408,0.04327343156182352,-0.02180136352025752,-0.03179678588551285,-0.01186753426732447,0.028060897977655732,-0.12448970669522257
COL14A1,0.009843954639838818,0.05717970147564798,-0.02160201761387782,-0.007734509948499114,0.01686509471168477,-0.018821579105636446,0.04010619834219718,-0.0029782690705490184,-0.05184692532981297,0.08249566098794714,-0.04930096752341867,0.019887517905572565,-0.006168827832512496,0.02564242669512205,
HLA-A,-0.08847753835617438,0.011966935281848777,-0.03375530720822557,-0.027644811017883852,0.010980519378369934,0.01651806804677259,0.031252372385773074,0.025783005023944195,-0.04014951160711021,0.027589133913828272,0.0841816294335234,0.028180428849778016,-0.02859062706669681,0.18418338818807126,0.0141732764926963
CD5L,,-0.014666126681958035,-0.004950714844508964,,,,,,,,,,,,
FGF18,,-0.013270193832425194,,-0.01058657106899127,0.1300707188780429,,-0.013964821249180328,,0.015473255581223212,-0.026049131941759188,,-0.02595736138472704,-0.022372709446476305,0.04004207127167551,
ADM,0.02019937278693841,0.039250138100995396,-0.014441477603624015,-0.08357627776058851,-0.005411170248672959,0.0713930351939393,0.017965413126809517,-0.037977856016392295,0.019897022564568517,0.06529027632647988,0.023150001565624842,0.05102401021874286,-0.010822112822998498,0.05970954212372976,-0.01059989594906098
CCL15,,-0.0244691332599458,,,,,,,,,,,-0.01940384916606281,,
GNAI2,-0.023653088170613904,-0.012112998224429515,-0.020961297711674005,-0.03471885084816399,0.011208880573800026,0.02062856772756542,-0.030775988870610418,0.01648293728082896,0.0197506770428857,-0.020002137178249398,0.0002393543239267876,0.0301765791149156,0.07252195438134053,0.05682189232248577,-0.05302748473998183
HDC,,,,,,-0.012992982520989415,,0.04877293159123963,,,,,0.009507131466898034,0.01584873269538923,
COL11A1,,0.07318479381019159,0.038096910356585675,-0.01466925776410728,0.039193928521101574,-0.031873579511041944,0.015187423825427098,,0.025481150113292595,0.060592012271953995,0.04311913813298963,0.023133920095038445,-0.022230492572508524,0.02694014329142682,-0.05248684323991783
NUCB2,-0.00177141506278437,0.03805674876941314,-0.024863218411407255,-0.005381129220766076,0.02621962478812473,-0.011297215546190943,0.03033652484502379,0.07354523006554764,-0.00981645020624094,-0.010108538952343515,0.09102450067653636,0.016011099749660765,-0.04787631081714912,0.10370388500608438,0.05882476018521315
FGF16,,,,,,,,,,,,,,0.12244696784647424,
CXCL1,-0.0679358629520867,-0.04525378630751885,0.015591974619621552,0.05227763031840118,-0.02375769426200173,0.04734196999805465,-0.01952511605905935,-0.0424182519963168,-0.016719333018959504,0.07628262966355849,0.026739656125255373,0.07052981303129732,-0.039515039298164335,-0.035005339785033354,-0.03521929461728488
VCAN,-0.0010480305969816214,0.003021739664807647,0.016486166926788975,0.0026077092280858256,-0.024259247478050083,0.04561811709576749,-0.0637097933386849,0.060497425469218595,0.062155808219405494,-0.015650290599364458,0.03745077371005504,-0.008567164895544306,-0.040890179653049565,0.06370735478293989,0.049542928207812656
MMP7,0.06120131717753269,-0.006159677566502879,,-0.02104682341385161,,-0.012796483667506669,-0.012870837426499337,,-0.06527042611451332,0.058679843522861944,,-0.053917512511942364,-0.07762544694262079,0.057893362359902514,
PTPN6,0.07832227596787267,-0.010835229314543228,-0.03927016764961195,0.010341281019079471,-0.014135260715064442,-0.009556292071168163,0.013374902414400286,-0.030540442161691196,-0.001857644885588918,-0.007485581415308867,-0.01100352566376855,-0.032843172999743486,0.025191321040426713,-0.002629568902731583,-0.00445101636751947
PTGS2,-0.011531613547861148,-0.06183963969614958,-0.01657331029994047,0.04698265601500668,-0.0024944111380856993,0.0030619141040005337,0.011974503861588317,0.07630746421797094,-0.06115807249114629,0.07642712351391127,-0.04060334000127281,0.03337370073899855,-0.019929010546754923,0.0811316214170736,0.06397962245156896
XCL1,,-0.016071451657960614,,0.013438301863875847,-0.011645034895494151,,-0.021139868891685745,,,,,,,0.001883123805759285,
CD58,0.05138175765310649,-0.0225620995428676,0.017708698429852003,0.004271034561818233,-0.004519007148110237,0.08374535014124228,-0.00478632724742129,0.0727073631795765,0.0034046815029906024,0.013782241144103306,-0.03927854077466264,-0.02232224903924567,0.03774446414407791,-0.0046707463688693,0.11675000155623623
TNFSF14,-0.048632561707897766,-0.01619364436015207,-0.0023784421152348864,-0.01030758322506722,0.024648791283893006,-0.026663354310257105,0.018091011310879195,,-0.02348023669395784,0.001916847793819047,0.046681001873051096,-0.02168953946044721,0.03953168336808982,0.0024232508948419883,-0.006032701892556056
CNTN4,-0.005355298106564882,0.04424506666841092,-0.015161640365989756,0.06477095791598825,0.040924994395402925,-0.016803236541285536,0.014739613211369454,,0.036541952059440413,0.016660887631159662,0.1035405013173427,-0.04182232235249651,0.03368513512324431,-0.05262292030960651,0.019836149147698854
NTF4,,,,-0.014570484345994308,,,,,,,,,,,
INSL3,,-0.014397054554075465,,-0.010586568992497145,,,-0.01484142925182841,,-0.009723815215491182,-0.016484286922533137,,-0.021689537364888458,-0.026568270800152307,,
BTLA,,,,-0.016804102296606647,-0.012140336540603223,,,,,,,,-0.009473167205474633,,
MFNG,0.02964266029737797,0.029471944560676477,0.03039337277807666,0.06668233848714741,0.013357851859175351,0.039272839134081416,0.02181421348486532,-0.019461641599757613,-0.0187525294969986,-0.013611281533917108,0.06354996744797385,-0.034145912532761204,0.015579362833434347,-0.010564921882358216,-0.05903781239812039
ICAM1,-0.051555366919197904,0.03150704633595497,-0.008581822407737886,-0.020696572725737362,-0.014751762853816824,0.03519557435809927,-0.02183050369489374,-0.026247825001451355,0.010373258303332194,0.05779876627921326,0.04547967163641881,0.060928640606739075,0.040124308759572326,0.12629407109697496,-0.020936964734985502
PROS1,-0.03873385850528321,-0.011077208397295323,0.007428545912218653,0.015924147000127818,-0.009447339659183466,0.033638807781774624,-0.04061909115578351,-0.012999806021199097,0.017621623310905707,0.05669969261420414,-0.022384041238440452,0.0454683797214477,0.048012828688162416,-0.015796249734691396,-0.03063281875975182
CLCF1,0.009703056647047606,0.0005680256984453121,0.013963169909107799,0.03927030360720354,0.023622201537348866,-0.009161469598122722,-0.018981949107740686,0.02238287181954653,0.06224548131134389,0.01959401288068268,-0.0077275503530270006,0.05791750445436883,0.007328247503306252,0.07449779724814531,
PSAP,-0.04312240769781202,-0.0723211188735772,0.011042946954839072,0.05244439460141783,0.014200236360270495,-0.077343512901411,-0.017336069209456913,0.020364380608037472,0.04760291599790314,0.051157692565899957,-0.019077886227866468,-0.001752115605949808,0.004618713738651559,0.12119651731237047,-0.017958450995735203
EFEMP1,-0.07297754106613322,0.001185919403261306,0.04833667226203566,-0.005704737085763346,0.010653473043104014,0.03684961949751097,-0.031632614565120454,-0.021463020129952784,0.04881875004407169,0.06587798475711457,0.044200214915618034,-0.04953476207488674,0.011974448870316148,0.0371529616551774,0.011683245003052569
C1QTNF1,0.03278552976952881,0.017214407992032516,0.06120455781339472,-0.025119570741591265,0.0011545676472550419,0.013212879135780372,0.03473058523550348,-0.07470327372282885,-0.02799008127792586,0.04490607681906591,0.09007772908168536,-0.009617753553179361,0.07740552186683888,0.03436120595962273,-0.07875131703562771
ALB,-0.03158472416173786,-0.006073895681598207,-0.025549900007883878,0.011961071560219489,0.08308704794838341,0.01422455328788106,-0.016202948069245406,-0.05713106945848373,0.021156414967404537,-0.005091777635659343,0.04142768205794762,-0.02617826386101372,0.02706147021993828,0.007902501019143898,0.0581069878216924
CCL13,,,,,,,,,-0.017430107429929034,,,-0.0243293231559158,,,
EFNA3,0.030249192281044786,-0.06371512162945885,-0.008320360905805426,-0.007913798593602712,0.0096658085180223,-0.020774385748608792,0.03608855595641197,-0.004037730797348135,-0.03199706234857525,0.017195749020942664,0.016439449723636174,-0.0026179096228110053,0.025803478770829575,-0.00736010447224971,-0.10010677329102277
DRAXIN,-0.022303052222335265,0.05109812824095298,-0.02043013664077068,0.040715041066754706,-0.014124833297112182,0.10422421781632277,-0.006866659027278508,-0.02221774545279228,-0.017955223547055945,-0.024301493854222332,-0.041021022953500165,0.032237922804829275,-0.01819561184921366,-0.010603616617540413,0.10852364810642559
RAET1L,,-0.011215445320191489,,,,,,,,-0.016687414636687214,,-0.02635076556429954,,,
NPTX2,0.03364913966310145,0.002018067368985143,0.016931558294771595,0.027476747591981716,-0.046623001302439654,-0.053266100168757526,0.006154215228133784,,-0.028648677694053354,-0.013299830442317497,-0.034806468876541076,-0.068667682861385,-0.0055078337269151185,-0.005956760082118954,0.007067840115781274
FGF11,-0.09175290283817693,0.09676749983131654,-0.006950905699989747,0.01901172064124654,0.005681858694270484,0.03761811783290871,-0.0031013248235139818,-0.0871314640335445,-0.023052191803193248,0.05507745749597679,0.013547942821204296,-0.007454490725493633,0.04005685643994041,0.06387984344224959,-0.0780456807573196
CD59,-0.08176879507071338,-0.07461319859059352,0.0704964660026223,0.0270275544574251,-0.009917248276215245,-0.02542005416594271,-0.015568311590805257,0.055441836868189084,0.037412540459398236,0.007601980471762282,-0.0034824772012424696,-0.001216397659682805,0.04257664239366263,-0.007033063760128304,-0.04268677693849752
COL9A2,-0.04480018481192574,-0.02875570654611133,0.019608408637850145,0.010071004728885637,-0.038714945605435376,0.023230720204035823,0.03968004743679666,0.09418064842726778,0.0022921982583547756,-0.04063481197681388,-0.004630735958468589,0.024611748905987985,0.00848859532495489,-0.07412147973406007,-0.04564723420620916
DLL3,0.011683065636570872,-0.06814724271909946,0.005124519301839885,0.04371787318488653,-0.0582351132426302,0.03043005174665704,0.01685778126952113,-0.02781584183664143,0.07086533158056006,-0.01364099386234436,-0.059167887457283304,-0.015313730526234002,0.01996900324477871,-0.01884216609176934,0.02480591212401188
FGF5,,,,,,-0.017092053635535648,,,,,,,0.02056396757230579,-0.017033962739917113,
LIN7C,0.04606995839648683,0.0040957129596188935,-0.01793553844551135,0.0090244944133097,0.052985512674397786,0.032828021690094154,0.057522660829401724,0.10974087009024723,-0.030576136806475446,0.024804350998796684,0.017187507225750537,-0.023389279993976986,0.01242990346365936,0.009450817683898648,-0.05199317112508076
GDF7,-0.022315197517924656,-0.02644879856087023,0.06528672698020331,-0.018889529839731026,,0.05834051357546168,0.04668017235393905,,,-0.014305264536332057,0.010406065026264082,-0.01763232787059058,-0.03789836746787652,-0.011667925255708006,
PSPN,-0.06277684139694285,0.010969305650712415,0.03763869009195302,0.05046446609091322,0.03580281534088139,-0.018811780931450896,-0.030405065103239898,-0.017236665718085607,-0.019664985373182387,0.018504996418001875,-0.025650685597683423,-0.011730604501389744,0.013048179176164593,0.029201224060836483,0.0017188381196708445
ANGPT1,-0.05107218836332865,-0.02951080020392114,-0.0075272331480729605,-0.03491556179195261,-0.03720834746347558,0.026672672662332423,-0.0024007591983547295,0.02613530368234645,-0.013068491604450339,0.0730873017650006,0.033073116027439314,0.011463734350210121,0.0036272283158472114,0.008547808084644939,-0.05864594634417485
PNOC,0.04622004343015513,0.00871598128411725,-0.015098737617426557,0.006801774009367056,-0.04824352578846777,0.022292878370048442,0.04078163788707284,,,-0.015212281232399589,,-0.02090384485147073,-0.02742092190210364,0.10864270689716467,0.08879359667790623
L1CAM,0.01929451192363586,0.015393599037150613,0.040836352014072055,0.06899397015255518,-0.02903072972524087,-0.0428598661841218,0.027093589037009844,-0.0776948816541363,-0.048552239334856154,0.04391976550388685,0.06273298859751035,-0.037433580628781625,0.018687112737589755,0.02067049719601648,0.01852292399874883
APOA1,-0.035517481686216636,-0.03141626752211424,0.020948049576289575,-0.016486832065771208,0.025526455587049003,0.03001258401577896,0.06875084667652147,0.030997024101983666,-0.008868338523469438,0.02078920474591871,0.02579311850749795,-0.029852192554166528,0.07344692052975103,0.012261504627001214,-0.031947946286287845
PSEN1,0.05964106267423598,0.031131608195792818,0.03012276863096954,0.027967212170486134,-0.022105021340615445,-0.0671501445667954,-0.03853302033589196,0.011372993431770081,-0.00037933404267182695,-0.005220210225594639,-0.0306573060328192,-0.004163601744794851,0.039326977003996164,0.02876788942633822,0.0326955772188241
CALM2,-0.03672313125429329,0.03477793171213079,0.021278246075354203,0.0011932674178005778,-0.021403995968424672,-0.06763634413398847,0.010560338676345137,0.09618902971194455,0.00285659940807173,-0.0002473708700870871,0.056558726552217,-0.0344908561656457,0.0476083460866902,-0.12056094719513229,-0.04291505660536065
CLEC2B,0.032899936405877496,0.00046985687181901547,-0.02323001371328212,0.003926415953306201,-0.05417083738781929,0.07925925675294944,0.01621079444502568,0.033664586800641084,-0.03127154971614798,0.02785591569577162,-0.023057097813967715,-0.0026617140034514092,-0.049769439439371066,0.03775958765184852,0.059748197749874304
NTNG1,0.12012377237882564,0.006275753978341801,0.02598251645144803,0.0028028593255843056,-0.029588820922349216,-0.039453568794867354,-0.005680001781347747,-0.013492696705105158,-0.020543556630953388,0.008223930953613323,0.03279117656571175,0.0666819807284137,0.029919874785143755,0.019991443353666188,-0.05900582859121122
LRIG1,-0.07636859584162557,-0.055228010976435565,-0.03348381828271574,0.04199024176649827,-0.03201555210185712,0.018208618975022323,-0.07314403476546687,0.024824760981071375,0.041439171766035086,-0.019005284654947146,0.0520421657990946,-0.014572911301945728,0.03990290519695508,-0.06739370323628543,0.05004385311543122
CPAMD8,,-0.022532989331007443,,0.07998724082977103,-0.014785270397762723,-0.015462062703440456,0.0001672798348518094,0.0237839773207824,,-0.016070809405990382,-0.005904320430155263,,-0.027838443530296155,0.009961266489734541,0.0010851810556737173
GHRL,,-0.029881630500307992,-0.02063612779235603,-0.024306641981428866,0.03711955733093941,0.026609024183417315,-0.019222616587202288,-0.04241888851089819,,,-0.010822230022811826,-0.019072785931240312,0.01842396029241333,0.018908885019579647,
NPY,0.04061241824220149,-0.03158140168030496,-0.00907480413489792,-0.015071530169825669,-0.055571601489588195,-0.0232054969220272,-0.029723689302274547,,-0.07250027266577705,0.014521909550409304,-0.04981921294176412,0.0055553120175238,-0.007946135587420827,-0.04759598663117949,0.04490855093083817
MMP2,0.029669903006881868,-0.03337767536827986,0.015278500578742624,0.027065003624160477,0.02647292471878148,0.07982558100663355,-0.003565999886620742,0.09146746894951556,0.011759705976736045,-0.042251472051425494,-0.03573800579621314,-0.0773158883817918,0.021228456653958155,-0.05853490553146272,0.017572036204841775
LHB,,,,-0.010905735577213707,,,,,,,,,,,
PPY,,-0.01891145716518045,,-0.018983704947411084,,,-0.012031461650038707,,-0.010723397950368588,0.08172725758675294,,0.08687134240995555,-0.0031779836510249133,0.010405861288963624,
ALKAL2,0.010352255016853534,-0.02103280596707429,-0.013058954597369695,-0.010747292249304182,,-0.017531407395486417,-0.0290218250813452,,-0.05599952992322326,0.016049391225060942,0.09051766758478809,0.01867006443048698,-0.0038168016962635306,0.012719444309108813,0.031426469618484554
CSF1,0.0034341858459343835,-0.008316217775754649,0.06450015758281619,-0.03727392839720053,-0.04666082647682191,0.03788404346900731,-0.014210235146790337,0.06794108401405695,-0.017395938589472654,0.0709363250648481,0.045636025464647956,-0.05887410573072464,0.043886686323698895,0.010401489484915557,0.08758636802448717
SEMA4C,-0.03538216913074597,-0.033807117154930316,0.05719270924853368,0.04480661079758142,-0.004310699058873594,0.04774317077690637,-0.013890643959980423,0.11934509753630203,-0.027388284678365092,-0.016270575902024603,0.06637037714426197,-0.0032808398355262643,-0.010391359350211144,0.04083090962598846,-0.04320567579335741
BMP8A,,,,,,,,,,,,,0.01191757548524645,,
ICAM2,-0.015018632135513701,-0.05780293735668611,-0.03520156972343065,-0.00540606934556215,-0.011047866603267011,-0.03393850211490613,-0.014642916777733318,0.00115940066482326,0.02299807417620613,-0.03232867140475574,-0.10831738318696027,-0.016816191821783167,-0.013032748046176866,0.03176204169455836,-0.060144656746279224
SYTL3,0.04341768145610323,-0.044970177234175214,-0.007048264182258067,0.0013442162317853056,0.0025285782730968295,0.012370579849726098,0.047910103065748715,0.05660913841987515,-0.004218770370054957,0.04395341630651858,-0.019016541791076185,0.0017476223282092034,0.04969834337317565,-0.005442445702685638,
IL1A,-0.0004029634004136911,-0.016151237867675194,-0.013665049566783114,0.02847952804051878,-0.016936488151309183,0.020403606660948558,-0.008885845633880177,-0.015783529414551082,0.010609367142041502,-0.013310616370647215,-0.01809666256143535,0.028492048312456,0.0859087498907619,-0.018256038320767918,0.05536759218759748
HLA-G,-0.035293215011943053,0.06197336462724525,,-0.01151856715822874,,,,-0.04461985002789586,-0.03844751984219091,0.11877473027383599,,0.004928970717634146,,,
PGF,-0.0018225115316726189,-0.03265243740297431,-0.02549889301317805,0.011227702013089749,0.007184004296159645,0.04211074006003786,-0.05055294384800253,-0.09369087319825799,0.006324784516339226,0.05774874800998902,-0.02187072726097963,0.05987819354410382,0.010325394315018225,0.030419721783350704,0.07785621000542713
LGALS8,0.012913857538653215,-0.042964120429864736,-0.040025154447681385,-0.03600096274292779,0.041304942857654306,0.04409392484428973,0.008992834047792194,0.03743126892143865,-0.027926979410458467,-0.04212635156281888,0.023866331804945067,0.02770824707008306,-0.018854967099439443,0.05426552739867135,-0.1051934360397249
DKK3,-0.04783011699627652,-0.0807856402075122,0.0013242465953074887,0.016203042627116006,-0.013179112480196922,-0.03678289472636956,-0.014271958794204377,0.08135823068929733,0.024582296005004917,-0.002158288942266555,0.02227184054451266,0.029890457489872565,0.030657664231980155,-0.06264135539034099,0.09820369123050315
COL16A1,-0.05148636116000857,-0.020316895230270113,-0.03732332082002587,0.013209457364619726,-0.03060560394662077,0.038008001071573844,-0.009414955020658288,-0.030629638283863933,0.043246470270509,-0.01260814590994557,0.0012958361629415611,0.013275816303744128,0.017820337200327725,0.01207115140637637,0.09298621514133258
