,UKF248,UKF269,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk
SYK,0.07151765656222325,-0.04216792774095782,-0.029814332589947912,-0.03921608035520756,-0.022667825501817937,-0.036075645895175146,-0.015980256780549335
ST6GAL1,-0.03178249532615422,0.0031410123486102404,-0.14466418346639703,-0.05366662740870947,-0.09569808858798248,0.004899331516345322,-0.06846323943356757
WNT3,0.01651293195768768,0.014374513609200825,-0.03535438300370311,-0.03310134231842092,-0.049710774528741807,0.04564038048118095,0.04239112718886087
HSP90B1,0.07611299923317717,0.020687154419413063,0.20011159349828964,0.014149217006394757,-0.033147566075205186,-0.0789422968673381,0.0022594427016635527
ZP3,0.04932807303147318,-0.009134991850797821,-0.05394153447363216,-0.0005049547337806671,0.06910902706245058,-0.022645759161184876,0.10765033127325567
ANGPT4,-0.014152770923954876,,,,,,
NRG2,0.008191126641187528,-0.028834998980358115,-0.04176839035141253,,0.06922463316656752,0.027015445234746104,0.01811471946567506
MELTF,0.029625134684422058,0.030756658114909054,0.016082678766020563,-0.05698538205767236,-0.08717751814204402,-0.06602078421336503,0.10804709974231382
NLGN1,-0.05446237621358503,0.06764780417596367,-0.07556894273685379,-0.024321916751016432,-0.05898616240003313,0.05196348378102283,-0.05141043088053186
SLIT3,-0.029807826142997356,-0.04655702203449335,-0.04600306292444411,0.04706095604388532,-0.054555699751388395,0.035468467024063775,0.00023884426339278937
CCL8,-0.02908412916891588,-0.015414935698851296,-0.040922120175314325,0.03585258151095595,-0.06506244821849849,-0.03483918153809447,-0.014508133598297545
S100A4,0.04644825608981006,-0.0013535103946698212,-0.15610789669874503,-0.005042051902223977,0.07482131275819688,-0.07175596701400698,0.06675518734594557
TNFSF13B,-0.0005202180116288746,0.005869899451120541,-0.0766176756510829,-0.05593854762275371,0.05137509524373644,-0.010657867505324596,-0.009595073948302552
HSPG2,-0.020923539367642907,-0.0016725265710338631,0.028504632692162017,0.017908570789893767,-0.12539459524064878,-0.06312784972812496,-0.0015995240073708584
FAM3C,-0.017250360680479655,0.022655665772699805,0.015915364497726348,-0.015073341220400376,-0.10025989098590081,-0.004941735059197712,-0.005877720435798629
FLT3LG,0.008607294472602701,0.005027063343213782,-0.030111722691221865,0.001578430342947574,-0.06777042174168965,-0.05143384359515982,0.11055266870142541
A2M,-0.05176097512954507,0.03367552353925921,-0.018284824603681065,-0.05514911635925148,-0.1433284392623451,-0.09382068974877442,0.024622206945836306
VCL,-0.05131761685131276,0.0029588259322728045,-0.011695793148558448,0.04256116233815104,0.0564521288291468,-0.06161974921579354,-0.03183895834513478
FGF2,-0.0024545880846110688,0.009932684353307403,-0.0016494995416793158,-0.03823921389595577,-0.09601174060574012,-0.013237797420653863,0.06022587138688528
AGRP,,,0.11308676247400108,-0.01707937971713305,0.14298660303223168,-0.014467020189269965,-0.01737091096613278
CNTN3,0.04439722858613036,0.027211322391314047,0.006778068465277044,,,0.035586640625636,-0.01582504977798138
RNASE2,0.024354650713603324,0.002361894961832268,-0.0721975747707918,-0.0025180020318211725,0.004677855996476887,-0.076771582404018,-0.001154462611241708
ADM2,-0.020138782626428122,,,0.04098536623744167,,,
GAL,0.1302924614415433,-0.01825165577339465,0.0062235284516795044,-0.019902720848092473,0.10980033915375838,-0.033735661708064656,-0.01493763112458757
CXCL6,0.008012371454812735,,,,,-0.052219734563808705,-0.004623713570421851
PDGFC,0.03118395011524791,0.012689195586304547,0.015742745508394784,-0.01650835470567449,-0.02653306513166643,0.009540143914042357,0.03410312617367714
COL8A2,0.07375397990367007,0.06539271316141562,-0.07642087046241335,-0.0065143860683446455,0.03928323601078759,-0.03342173651551446,0.06334436639535386
SPON2,-0.04682310882625656,-0.05136068896674722,-0.07073963297352194,-0.04475602649627009,-0.08108036314033923,-0.08048202295441746,0.001956352424842007
LCN2,,,,,,-0.030581563567996507,0.08751018810599424
SEMA3D,-0.014345134575826255,-0.006585678450342936,-0.02767669998671871,0.07005130786319495,,,
BMP6,-0.017307039364776046,-0.013120348451972174,0.10897930047297441,,,0.13498588438949247,0.016862330601973455
TIMP2,0.0020925565157969193,0.014539734414946503,-0.08695026523878384,0.05327705647277008,0.0865307616604452,-0.07458201612791322,-0.0022973516101549643
EFNA1,-0.055973464058945786,-0.03584082159066476,0.03818242554967435,0.017749913345062276,0.006701910788628166,-0.032598512001063965,0.03597686468419808
S100A12,0.04558013339153725,,,-0.020699016364674777,,-0.015482207251546337,
TFPI,0.007367284245293673,0.002952525852057622,-0.05344627898341412,-0.0513158794928945,0.06481973637420455,0.029609111271180058,-0.010673909974627013
GPC3,-0.03992179029554963,-0.017312385723216993,-0.02023610495970823,-0.019902721128948864,,0.049628512549026754,-0.0009504888525443073
NMU,-0.0521787675186453,0.024580449191299085,,-0.03218254128878482,-0.006619245630667055,-0.01769186218413497,-0.017715451590280873
SCGB3A2,0.049555428242502246,,,,,-0.017522528894647532,0.009391289022516887
LAMB3,-0.013396886916512094,-0.024851232727810074,-0.04523619490651796,-0.030260198343383848,0.031217680481142814,-0.022230314567073254,-0.009415106528902798
LGALS9,-0.06095125317848291,0.024548467971053693,-0.14015871745291805,-0.07590877642592826,-0.08457544531977179,-0.02275138169212857,0.005250283992891974
VIM,0.06694900027110874,0.04013626413526919,0.18471278163079402,0.10827268669689771,0.189396629173117,-0.05705401053598058,0.14208546587484755
PLAU,-0.001902767796782137,0.0029338097924171396,0.0261773106334868,-0.06300866583284033,-0.03731006511700448,-0.07619100471694105,-0.045468607542384736
TGFB3,-0.03775893304536735,-0.0025622252450488957,-0.02812320882950425,0.023314157003907536,0.0019717373001554247,-0.051672601406829555,-0.02182538535992479
APLN,0.06758267779718127,0.010464553526006483,0.06582992680201537,0.01355127950487833,-0.13655394385292433,0.07334058080964495,0.10293395760693676
SHANK2,-0.023674812999512584,0.044880209612968895,-0.017285599046054676,,-0.01121954370357238,0.09233657784357299,0.05225528614357486
LTF,-0.03481601811325508,0.022943677884153465,-0.05724107009528944,,0.1309396239686352,-0.08904638207276196,0.06718211265120183
PYY,,,0.1407756533189687,0.07650798316356516,,-0.020459278928644537,-0.008096321489663487
PENK,-0.0017344623857395466,-0.04196900653266563,-0.07851850169419132,,,,
CTF1,-0.032191392820655744,0.10386305720784057,-0.014872372852948236,-0.03500417834540695,-0.027208125111370458,0.002905623837734549,0.072775299866733
COL3A1,-0.011615916159685841,-0.0014544916704264485,0.0004340816058307965,0.07770580564050064,-0.14692649706558628,-0.08391348647924807,-0.03779516253651766
S100A10,0.1047251125358747,0.06667863927767738,0.17121915865304627,0.09030286586962591,0.18216163143649475,-0.05437777303527854,0.14224771712439702
FGF13,-0.02610589947158603,-0.029863627716996247,-0.06977205666831436,-0.020502623187857467,,0.03353139097218126,0.02946882674454973
SEMA4A,-0.013081715838353854,-0.05241371984060493,0.022451245779429925,-0.04028483147654635,0.12388909711598212,0.06115724769996031,-0.00636763455770188
EFNA4,0.010701529408870532,-0.01963238894116436,-0.01872094208279575,-0.04225723651854013,0.03321098817806783,0.010361304610245071,0.016460566414048212
HSPA8,-0.14472818415643707,-0.006486719270912547,-0.16874971046194515,-0.1001157389952261,0.03319290593165594,0.0031378404024108328,0.004265176714308472
NPB,-0.013150878414626609,,0.05009078811475149,,-0.05168544660474172,-0.03450517095036088,0.0666926814583368
ULBP1,-0.02758649135495125,0.009031861767144597,-0.023526156019574987,-0.028705792447863695,0.1485509402827369,-0.01887871259326612,-0.0022806202264242033
SEMA3E,0.031080238499924088,0.008017096960141563,0.03337846220358291,-0.02415248751483707,-0.06284828448415865,-0.00904732486435969,0.013946774424010213
FGF3,,,,,,0.0102896942912242,-0.008503390304850002
ADAM9,-0.018351288156035348,0.02559193837017124,0.09627886569390356,-0.04600147378873242,0.13622636331146676,-0.03731253536216654,0.06137632596190017
ASIP,,,0.07524114792463527,-0.051793662319641755,0.06596401944242963,0.020773525441294825,0.043881627114116646
IBSP,-0.0016245093714436286,-0.029927088819708316,,-0.014526777547933998,-0.060109980925168324,-0.05941963064968525,-0.021659824886562963
MMP12,-0.013356992741697918,,,-0.018432853426823853,,,
FAT4,-0.04380927787736248,0.027433156186197256,-0.031171233050507854,0.008483877494886757,-0.06866710425202924,0.060991881558032014,-0.03885471691434412
MDK,-0.05993421806446802,0.031280764131601746,0.07367014717132686,-0.07485775659076363,-0.057932571266449455,-0.011031720524143394,0.04283336522531063
BMP5,,,,,,-0.014653195645898402,0.08029364179766507
CAMP,,,,,,-0.03036262119492172,0.021365859254498288
HSPA1A,0.10592539736209551,0.05643379027362416,-0.07004075338310752,0.05479241943516988,0.10238479745601313,-0.026947867259764426,0.10875503555136731
SOST,-0.020689720379331325,,,,,,
SEMA3F,-0.07917716518240858,-0.01885595153410687,-0.018625848370702372,-0.04953259872243786,-0.09170326196178868,0.00316997951930263,0.00661617137408515
ARF6,-0.05131785795139849,-0.039529317951907256,0.10812791364690544,0.023588815135254834,0.09620718763753203,-0.07855851446709164,0.030564941359527985
IL6,-0.0010780315649991075,-0.009865298464012294,-0.04317174717499808,-0.02779719262543889,-0.003950513777878355,0.007249831504450376,0.033243941325803265
CALM1,-0.10047442612628471,-0.04382495155384279,-0.13985139213155168,-0.021336747736756537,-0.09683135334459371,0.04470949766630015,-0.0351303244424953
VIP,-0.042666943361715746,0.003965519128632933,-0.00555510059263032,,,,
NMB,0.028647001802410674,0.0061697924035061065,0.04409720172930045,0.0984497335504167,0.10684307810052872,0.04166004072750677,0.05336700110223223
CCL26,0.010865820746849632,-0.01969347591090277,0.005080830276909296,0.13044799900875997,-0.003444449298609997,-0.04119938611091782,0.02238616081822609
FBLN1,-0.09225517253684572,-0.007992284946520054,-0.04436225443178646,0.02370198810880547,-0.11662412890881062,-0.05844746231814284,0.0463883133462357
SAA1,0.04495030109876997,-0.026989982134879503,-0.02316932815597477,0.005374918372332836,0.18581490811469928,-0.09899760014701377,0.05320769965463738
MICB,0.011421181946613106,1.017979681838714e-05,-0.054259357166194504,-0.032049527927974754,-0.015728582906396452,-0.03820006150985744,0.0645625558453527
MMP13,-0.015804091800380185,,,0.07520034060327868,,,
F13A1,0.046744683263928444,-0.025874411186253443,0.010178256997333887,-0.11389520788498657,0.03731434385625044,-0.0929666725473501,-0.009143009368813133
CXCL11,-0.030810261520799267,-0.013576984819875907,-0.04121304861175251,,-0.03975570966886707,,
COL5A2,-0.015929312390555214,0.0005228481697496864,0.07637678885597929,0.0778079507830839,-0.11257329676127951,-0.013656497065588403,0.029840100368830183
EFNA5,0.07964683495995374,-0.03720178843488013,-0.01472935024105631,-0.05808450117907769,0.11832644032323474,0.00044001632767472866,0.03291088795159948
AREG,0.07765529581636295,-0.0319578258769555,0.02131612779016355,-0.04847152276221543,,-0.007914286390966927,0.005835623619366298
EDIL3,-0.03337778636380828,-0.01907530191613487,-0.09385556918799688,0.06551632704217498,-0.0791101168128855,-0.0013401391005399728,0.06364195001962376
CD86,0.016006070453534103,0.055401817428129316,0.018117159298380713,-0.052723697929832815,0.01482087741620739,-0.03378273629416255,0.06128238515433619
AHSG,,,,,0.07898104307338506,,-0.020987300230114483
WNT9B,,,0.016087016874691506,,,,
HRAS,-0.0013079581547329592,-0.03335510105293299,0.01672980948959096,-0.08033363763476037,0.11838247942887475,0.02097022372211831,0.057581006090350786
C1QTNF5,,,,,-0.052110628767970575,-0.026050651955659903,0.087760506179063
RLN1,0.08325828137467292,-0.01719177726042438,,,0.04474174626016212,-0.01567785480623923,0.04784907831054612
COL4A1,-0.048667402306602325,-0.024429028379582458,0.13402960596284968,-0.044166528973279856,-0.08436131331692606,-0.08032621098641564,-0.028203235793355187
CCL3,-0.11301481041929791,0.010373341398225586,-0.058659609636094324,-0.023573816370873774,0.05666909134944978,-0.05431657318598971,0.03603088761378664
BGN,-0.01044547603347796,-0.0098691844832156,-0.09104895973718584,0.11427859407032978,-0.0982580845970475,-0.05944708564385597,-0.022565952789274334
RETN,-0.01854772846912601,,,-0.016117713060442934,-0.0419946728989189,0.04232928962681974,0.004410443117773084
S100A9,0.0705789327189133,-0.0071884600475944785,0.09972587884887796,-0.08064029278844267,0.04927913748432703,-0.10541179542065915,0.01369624935555174
HCRT,,0.005386545919694438,0.04919713585008735,,-0.019284955356784112,0.0004129137771419005,0.010593987901046781
FADD,0.018019649348293153,0.008368584435110186,-0.07208158659858434,-0.005506365896744224,-0.07751263271312367,0.024909766116993148,-0.027238001650023467
ACTR2,-0.0741165072002088,-0.08365208892041136,-0.06172911104827298,-0.03972481044300853,-0.028380300079782952,-0.04653561848497256,-0.09034230217334974
BMP2,0.05746933996442571,-0.003369121809096575,-0.04007419654086944,-0.006959475717765565,-0.040674382185414575,0.01567467435874171,0.02511322936965276
PDYN,-0.035635740166163235,-0.026069180799900178,-0.07010448224076378,,,0.049524830706556174,0.0588449840633713
CD55,0.028767957137835976,0.06139523856049726,-0.025732611989396696,-0.05318309115047111,0.014339366672500185,-0.06543135032560649,0.05204667898826192
OSTN,,-0.013274512144546996,-0.0312715482382948,,,,
PDX1,,,-0.02166254831352801,,,-0.0045427406428728894,-0.035543000955376346
CD6,-0.027159519604265946,-0.01719177685604059,-0.028568002084880105,0.027759976237324326,-0.013033010420218523,0.004649654399977793,
IL16,0.0043349297489896415,0.028227903492855987,-0.05107340932715085,-0.048219680394430746,0.016440424327047624,-0.012867964784198624,0.02974790431792176
LAMA5,-0.03816738130239941,-0.004282910226125922,0.029160547964154127,-0.05442037188186779,0.04747579311157896,-0.006423453577619727,0.06084910716747038
RGMB,-0.040705965211179314,0.022309796706419364,0.002777451512197139,-0.01303233377656072,0.08238605245885774,0.08098991894354314,-0.03255035913319062
INSL5,,-0.0048773813321675765,-0.025860927601981512,,,,
IL12A,0.06407758240684439,0.022655302355797876,-0.014319537244941907,,-0.029397899170057723,-0.03393821815704677,-0.008575596365866188
S100A8,0.04048791946970973,0.004793635182253107,0.11562943327851954,-0.05589365597613396,0.04030303295762188,-0.0905197627679962,-0.0028431975788613738
TAC3,0.003528877817434881,-0.02619846897425876,-0.012208479279470939,,,-0.02072579937435318,0.01369906949933327
TAC4,-0.04243617532889144,0.005575647117497041,,,,,
MFAP5,0.009405263946807716,,,0.06405722319516628,,-0.02031407879925645,-0.02188316644348017
CXCL16,0.05779510200245516,0.014394288019867684,-0.011106229261383578,-0.031096237707257755,0.07010693888639112,-0.023742802907598275,-0.018340202457203664
AGRN,-0.10506043972394956,0.016919087652407978,0.020471705137768796,-0.045797235164091,-0.12959623458202008,0.03395317112083519,-0.07024220726340052
COL4A6,0.017995713060698935,0.06301958156895378,-0.025978627194190265,,-0.013423383884810456,0.0091982973147313,0.024898733960641857
FST,-0.014245430791456872,-0.0256160628108481,0.06299149245771278,0.06697238166373821,-0.019024264734150212,-0.02816661273253722,-0.010953999615107382
MEGF10,-0.06389896321047694,-0.00413952440519978,-0.07671088730423092,0.07565703988210641,-0.06376809166224516,0.0185218446041003,-0.019015451897164963
C1QB,-0.019978644573866746,0.03395111590959972,-0.16045768526955737,-0.11330225146729066,-0.08971196312939951,-0.09583623538141321,-0.09703000196806001
HLA-B,0.08956478116970337,0.015280168121804452,-0.11084926173330631,-0.08713540835314099,0.0036288895200545603,-0.07778243008543534,0.08803333471561989
PDGFA,-0.012299498926134174,0.014867607554767466,-0.015155960064248375,-0.017405611090948413,-0.11134900690470882,-0.016749190307686734,-0.015669633652447962
LAMA3,-0.02458513567713052,-0.018272099498308627,0.0445177178412422,0.02490763585128297,,,-0.01847229479043357
DKK1,-0.025843474274472148,-0.02447207376537074,0.022566793495749367,,0.17401360758529458,-0.04950609396801443,0.17391575788708113
INHBA,0.020387770266010817,-0.021413963838155792,-0.035417115315284756,0.05925130998228778,-0.02614253883763046,0.015277676244584214,-0.009127447612245208
IL7,-0.03488705749861755,-0.015280867368684236,0.004436543604615961,-0.02643642175121919,,-0.029474367597861293,0.07116016286818581
FABP5,-0.0767935034360235,0.0745165834573545,-0.12041127493708637,-0.09201221487413444,-0.12599391256363757,-0.038081546997061407,-0.00505595103041321
CCL4,-0.03103869514030599,0.02447031184859398,-0.08216138383658383,-0.04166855944706891,-0.05407819804358893,0.008013201972934049,0.0979390374011543
FBN1,-0.0436946340566167,0.04757152288106133,-0.042048537666412596,-0.007128168361504856,-0.03417986272994624,-0.06053902488856694,0.05384669968358854
TCTN1,-0.04261767234194519,0.054728020434960056,-0.08801727786522955,-0.056275139403166356,-0.034105091904183156,-0.03582117724059414,-0.00506441679271266
NCR3LG1,,,,,,-0.024921661471341235,-0.012939428493960218
BMP7,-0.01789869231994263,-0.038888682626692504,0.12220777749630023,-0.03425318872094948,-0.06456421063103288,-0.008681874987300107,-0.006413799587795412
NLGN2,-0.06196245322596274,-0.01159347475113276,0.013287501395992904,-0.012408277622551759,-0.028089684689870335,0.0903866800880899,-0.07177344616138329
CCL25,-0.03121214878827024,-0.015940889785554087,,,-0.022964276425860287,0.06594748608273845,0.02730246260095607
NPNT,-0.02371905480668446,0.06809443765112666,0.1458029291873332,-0.021804310696355803,-0.06582313507853844,0.02214200254007577,-0.024025594171461006
KITLG,-0.02569717518181643,-0.04486755065228615,-0.08599236665547494,-0.03542902062768033,-0.0066605851619949506,-0.020000594313443417,0.02435869240424796
MADCAM1,-0.03253437175038688,-0.020640261535604016,-0.0075272529066935006,,-0.06035600838393554,0.026464997997532637,0.03434097095449267
F12,-0.011908618431341101,-0.04714717758382121,0.03625161977866601,-0.05665861690892523,-0.026455275506504443,0.027154384142076916,0.01587664085752245
S100B,-0.10278951290570969,0.06684502986255778,-0.1535753735239716,-0.046293962959143016,-0.15709381408125253,0.07556687986566252,-0.01585533740644416
IL27,-0.0205532345031315,,-0.018065542790571015,,-0.010605777459991068,,-0.02630649909760989
CD99,0.035836926710377144,0.01973463577345456,0.129531313350704,-0.006792476030113406,-0.03608924998181043,-0.07338612511460557,0.125358243335995
PDGFB,-0.07243519690242393,-0.0033321595005209583,-0.05495233443144751,-0.03709773787875098,-0.09074343442797955,0.04530515416574586,0.06952153896564608
CLEC2D,-0.00431673098268177,0.014234600520818718,0.02136936233023888,-0.02506692954478351,-0.028664440285479185,-0.07600327786625984,0.032947772798226097
F8,0.055301906846715966,0.020393396407136128,-0.02102059463970254,-0.035339119834813075,-0.051347807516064256,0.02003217095338295,0.05589144981470026
C3,-0.061178667908883176,0.017621083140174222,-0.20564606322158846,-0.07633430402740954,-0.10564405253540768,-0.03546118855673436,-0.11503127831785227
DLK2,0.0012860315328314192,0.015672914020970506,-0.01227125945119026,-0.03670909534958291,0.061411582593424156,-0.010014240632228886,-0.009711272924593005
TSLP,0.10187757656305013,-0.0315812947661338,-0.01845890583452794,0.0003838599631238695,-0.05725430616217948,-0.024921657571528685,0.020057007760680153
OSM,0.10710826690045046,-0.012034561805566347,-0.04215924249881544,-0.04615326726383304,0.0007391740021284182,0.044065506039133215,0.017207403484983393
PRND,-0.015091291598903303,0.041542827748769835,,0.013926590101213188,,,
SLPI,0.013107612358836661,0.04217440358100541,-0.05529698510534914,-0.03658938656965633,0.1037033810244386,-0.10323501118789072,0.03528228424815407
AFDN,-0.037746127520161446,0.04413279344619143,0.07345617872101293,-0.03880948718608154,0.09735489338842722,0.04579122988309903,-0.029282118034695995
KISS1,,,,,-0.04269206819447298,-0.021503882988695083,0.0179968672348101
ULBP2,0.032515372571210156,-0.04160291972468936,0.028981168056959754,0.031494020162130244,0.11890039059725467,-0.005097722508494344,0.03736711084418843
ICAM4,-0.01356012064665467,,-0.020960503187103952,,,,0.0044308298592788875
TDGF1,,,-0.015615717001010283,,,,
ANGPTL1,-0.046544945641572424,0.021069545358586378,-0.023861821759538757,-0.038813250872445595,,0.04490200892710683,-0.012514337954319844
LTBP1,0.0029761988358986617,0.002726075219217559,-0.059765234330472594,0.059443388036709205,0.04849383514568333,0.002677641950059587,0.034554689416895004
NTN4,-0.04249813276703425,-0.03962960946706845,-0.04233811233626657,-0.04044798754293317,-0.045430683525171836,-0.014404289712827591,-0.03905959095259547
APP,-0.05483384070125163,-0.0002004407362657863,-0.05259234005239118,-0.034307446184392375,0.04383347566401878,0.005640631839888944,0.03498715761276638
RIMS2,0.031331409117584696,-0.044774990987881506,-0.051272869553438204,0.006912733437856243,-0.04963969869501094,0.06089067550332634,-0.03457606936912151
WNT7A,-0.0166465260790966,0.017287540594923677,0.11680916261093698,,0.1713256032510738,0.07455096994084648,0.0722040765111245
GAST,,,,,,,0.018391093846987797
GPI,0.11157086247725319,0.006919040832155459,0.12306849789843387,-4.003379935783719e-05,0.17006911481920398,-0.03928539227232266,0.012850079269160462
IL1B,-0.001610382676169324,0.024232352444914042,-0.10107983445403099,-0.04432482720139033,0.11849082933097671,-0.04741756660819575,0.06818778684457096
SFTPA2,,,,,,0.0414787213811716,-0.017929627095139615
HAS2,-0.0010646643038387561,0.015582752814900822,0.014861258660397546,0.031548188667943476,0.12288773460104918,-0.03350995164916956,-0.03588765612992894
IL11,-0.020553239787694706,-0.021150586923454014,0.026183568256158658,-0.015615830161808428,-0.012414731620968554,-0.04644800303171509,-0.030023908350678974
SEMA4B,-0.05259912336253268,0.04475330988353939,0.05300548451283062,0.000912463269724961,-0.03656758809810768,-0.010788197431295816,-0.024271894846342974
FGF12,-0.03385036899965967,-0.045779140843899176,-0.08459729986328449,-0.03035891498956691,0.045676209620945006,-0.013678689433947224,-0.00216105292638765
CP,0.0003655994554994328,0.06741472789832406,-0.15446224555771082,-0.03239478413190189,0.1007436022118966,-0.052960395550705364,0.07771616392193433
NLGN3,-0.10580173194641304,0.013015626296035379,-0.08684738356775727,0.04134776690069383,-0.04618567087491672,0.05761248365925218,-0.1060608320797839
GZMB,0.01920186525295671,,-0.035452604823649064,-0.023463827532353612,,0.058973012038559515,-0.025721203011566395
PROC,-0.028112634849725596,-0.020946736951379802,0.00896097321534003,,-0.022239919091014068,-0.0012267171694696289,0.015508504170083091
TNFSF11,-0.013957879048446717,,,0.032705912501871284,,-0.014467019450586644,-0.0028549633202378404
AGT,-0.06827100156847225,0.033477423681857015,-0.18439924810322453,-0.012753200487985762,0.008556779089954324,-0.04378938480532819,0.04160272637219158
PTHLH,0.09687007490804499,-0.015348908672327745,0.0003295895165954966,0.020596175604498234,0.040674348447047246,0.04378770905974976,0.018743479946687385
COL1A1,-0.021977945661675286,0.029541327759988887,0.027359881626527773,0.04954128122162192,-0.14913118060044034,-0.08183122381527884,-0.05469895525363542
LAMB2,-0.03838480383911071,0.021447680560089864,0.03928840458186592,0.020897095465270063,0.00620418951059875,-0.032372493728811444,-0.0005041373754564911
DSC2,0.03487456823693871,-0.02492694056165161,-0.016467784258667274,0.04283770790331481,0.013127401484716458,-0.000178770820386909,0.032684570951955476
WNT5B,0.017109679814559162,-0.023002565992473138,-0.004381824196219648,0.007484415006315687,0.08718203791316816,0.03889122234308371,0.03648149336331864
LEFTY1,-0.0325343738525956,-0.023096627985121368,0.027410630609132552,,0.05527609657407844,0.060235430305629334,-0.008236138467326579
FGL1,-0.026398526016413595,-0.01755138477380044,,,,0.06391468134024086,0.027596261604827508
CXCL5,0.009022430801331619,-0.013727323790506073,-0.019024115029461164,-0.028996778012324035,0.12424122725728874,-0.0601622423160218,-0.00936550107741467
S100A1,0.029213553073520946,-0.020460833549574578,-0.10410697130931373,-0.01864945251846107,-0.13507718396929572,0.04989951849342136,-0.012246001264740443
C4BPA,,,-0.02261180849359708,,,,
NPTX1,0.05963990836655378,-0.040907154529604695,-0.06896195168535059,0.08206042393991742,0.032487321886686404,0.023474460459081355,0.07529898682634602
TGS1,-0.03294137656014446,0.021414621884065985,-0.04153833959882815,-0.03835070243006875,-0.10261406848457788,-0.055754485965913106,0.008796903525543348
SST,-0.0302047291690058,-0.03716344421093432,-0.04324783298407736,,,0.01195871031721077,0.013061728035104808
IL34,-0.05535965076769816,-0.005579299026815875,-0.054059021781566956,-0.03188560567744187,-0.03305038724153375,0.07761029217472427,0.04098802608859976
DHH,,,,,,-0.00830762277683626,-0.021168638950065363
XCL2,-0.015628763908393756,,0.05607182389914558,0.10933090176585865,,,
TF,0.018982906237911185,-0.03373512082756996,-0.08080339353429884,0.008086185029635392,-0.00775968315657261,0.024538051915015763,-0.08673920620378957
IL33,0.06097883597903918,0.010873000400259038,-0.12863016194365712,-0.03204952349574853,0.07436514905003391,-0.043112702175554275,0.03523487903680602
RBP4,-0.00866879181293822,-0.05066391588917996,-0.061934856851791814,-0.023810388113503604,0.002884687048834853,0.07041148718550931,0.049770143934933266
CCL19,,,-0.014445660592056478,-0.02398197430507485,,,
CCL20,0.0268111264829456,-0.012647267060476582,0.04798122845762204,-0.023637671297332862,-0.0015163320767506044,-0.03101499430652971,0.037201645039548224
NAMPT,0.08574231800395062,-0.020713037071339584,0.13258954724920788,-0.031075784501490112,0.08792394498713293,-0.11628555577574481,-0.053185547524186874
