,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
S100A12,,-0.016631279201896672,
TFPI,0.12167265883322238,0.011796203336115748,0.02138681781456419
GPC3,0.06056449689230667,0.004182657527936102,0.11105384024642381
NMU,-0.015720834245803405,0.05060898559866396,0.01343417550410377
SCGB3A2,,0.027759069293604936,-0.028374044765552407
LAMB3,-0.06873326329255514,-0.012967251505376726,-0.07611889797430438
LGALS9,-0.05519949348216809,0.01880944858561766,0.08518961172090221
VIM,-0.044783010294724715,-0.009078457348194202,-0.0968368495681696
PLAU,-0.03732517565159883,-0.005860966736778249,-0.01079380315176665
TGFB3,-0.12161480647980494,0.08450901029879632,0.01845025629801031
APLN,0.030405392655689496,0.030663113103280355,-0.06557053044480006
SHANK2,,0.010733575487125412,0.023308836330547106
LTF,-0.08757504979854476,0.009276308864693106,-0.023711142746340567
PYY,,-0.021977743522183093,-0.02247235724792203
CTF1,-0.03572194854512726,0.029045869025680397,-0.016137620472356225
COL3A1,0.018322510483674358,-0.006128799798838485,-0.09428454616133271
S100A10,-0.10534915669048998,-0.014916833511100467,-0.09236554644887078
FGF13,,-0.006111954369852884,0.11444868518108832
SEMA4A,-0.06012140731358559,-0.03357878365275841,-0.009462333071599141
EFNA4,-0.013327847292599778,0.04022565150853731,0.06855412689868105
HSPA8,0.038733556695364074,0.07428027795316308,-0.02192818771335764
NPB,0.06308971860224004,-0.010376950931500288,0.014685253065407647
ULBP1,0.006872434951151596,0.022343064010875383,0.0017777567215966701
SEMA3E,-0.04639921568045095,0.018603620373402636,0.08562363326359573
FGF3,,0.03203466874772119,0.04939931957230639
ADAM9,-0.041559129086753036,0.01677338202605101,-0.036063476352973446
ASIP,-0.0156106141620134,-0.029611864227071304,-0.014335995736944497
IBSP,-0.07252685107524344,0.01713771763459517,-0.06345237425721571
FAT4,0.03727538708313992,0.08792904518496496,-0.04932851080131921
MDK,-0.005779680379963482,0.06491160986547795,0.02155298942219277
BMP5,,0.09116089986909834,-0.013694151002266857
CAMP,,0.07421679731532446,-0.035147864529378466
HSPA1A,-0.04108071742441217,-0.03202622111886014,-0.08543318151503623
SOST,0.03531380196815431,,
SEMA3F,-0.09945426267524238,0.04729606066957641,0.018749144266808754
ARF6,-0.01367601654942781,0.0206237885424008,-0.05110556186986076
IL6,-0.04168021487515516,0.029340404635666645,0.07643748242005212
CALM1,0.07881842646948176,0.03984433613993578,0.09028267931463071
NMB,0.01533474085590906,0.024052143594146813,0.03794002373558694
CCL26,-0.0049183397703765975,0.029919289842512565,-0.04545595997034855
FBLN1,0.027620999280407767,-0.009085973607102848,-0.019990144255788534
SAA1,0.004959692428993644,-0.010911041175348603,-0.11115074396068002
MICB,0.008996113304096023,-0.02929647721579477,-0.03663815117676813
MMP13,-0.03606633150717024,,
F13A1,,0.012744496712060101,-0.09172145162347058
CXCL11,-0.02046840918463681,,
COL5A2,0.045792539304066876,0.01490782707481358,-0.027927358552626676
EFNA5,-0.004464861831463805,-0.027454539838211726,0.0022758099886853707
AREG,,0.09493463704028082,0.03575368889827315
EDIL3,0.0320838638905606,-0.003909655038550656,0.057622405580900087
CD86,0.019096069573638644,0.0382708592304235,0.0008239797362037498
AHSG,,,-0.01892463557239222
HRAS,-0.11505978814025276,-0.06585613675126986,0.012978723904271617
C1QTNF5,0.03302632828461593,-0.03159882042317074,-0.01804136518516521
RLN1,,-0.01684144749730822,-0.02115760230716235
COL4A1,-0.016365916581176185,0.02604245157766553,-0.06435391846130796
CCL3,-0.0061778506851904265,-0.03489093320020768,-0.011356725399141308
BGN,-0.04370165618537329,-0.042919088826471934,-0.08124858546773692
RETN,-0.04529113056851918,-0.02785878137906507,0.05780963098596499
S100A9,0.04692149173293055,0.02813210056436671,-0.06420907493686716
HCRT,0.039390158454423896,0.054517516933902804,-0.04822852208131766
FADD,-0.014726590727130905,0.041680281332946524,0.024476164270906015
ACTR2,0.029181507956400385,-0.03221840883703038,-0.006597010788613893
BMP2,0.04956327447746318,0.0740415265489785,0.036118581621224666
PDYN,,0.03777714184334337,-0.002577278648386376
CD55,-0.0736879982072019,0.0050991330588685425,-0.019251420357547754
PDX1,,-0.02535749364858,-0.03204977928816796
CD6,-0.06859128423614627,-0.019745011392466035,
IL16,-0.09601754437173207,-0.023352601577563945,0.08466134462384213
LAMA5,0.11524543889299435,0.024155402007446185,-0.07059639438895879
RGMB,-0.056084966628540026,0.046699867051247956,-0.030948913556970513
INSL5,-0.04563150966564757,,
IL12A,-0.017927358426285112,0.0379801761347676,-0.0022709278000887204
S100A8,0.05834998229993416,0.013449355886028405,-0.03695811229235079
TAC3,,0.11439818215777711,0.06166350356342795
TAC4,-0.019678434494575226,,
MFAP5,0.06831734190828628,0.015475711714196193,-0.05370239507238714
CXCL16,-0.030550950039729196,0.03054605929251378,0.031122761806037562
AGRN,0.016943496089310055,0.02762722610657034,0.0830063599378465
COL4A6,-0.028260646912510397,0.07591765438871514,0.053988295806865885
FST,0.013809933344422988,0.002099657225789432,-0.012642389308193936
MEGF10,-0.029737963679746963,0.07033095657713065,0.09587749584432234
C1QB,-0.030492291637816193,0.05576250870348892,0.06236283320329406
HLA-B,-0.026884221804493465,0.013010027248631387,-0.11524030419659617
PDGFA,0.05107969139209525,-0.05065940505560881,0.011342376390658306
LAMA3,0.04020607783886036,,-0.016656808796833407
DKK1,-0.05163784294418393,0.03310598029479149,0.004042744635844655
INHBA,0.011378530796495959,-0.05310277941865379,-0.027536383619261875
IL7,0.01594245645695818,-0.031661921898791766,-0.03177956458745711
FABP5,-0.0824258443887694,0.02235395971598594,0.024325407207262083
CCL4,0.015476334135662937,0.08094501306205834,-0.049924321145204724
FBN1,-0.08693544253452432,0.024004150299439177,-0.056399198888129026
TCTN1,-0.03487255960942652,0.029243799045297343,-0.0010569161678898001
NCR3LG1,,0.08713255219038941,-0.02507991865536418
BMP7,-0.03463257475842814,-0.011384240916346024,-0.007148697171780606
NLGN2,-0.055257743009053076,0.029540177120320962,0.07720010762938483
CCL25,,0.14450731054396637,0.0035862819135910056
NPNT,0.021077630821164248,-0.03391783620994649,-0.026843140274875613
KITLG,-0.013311204953655417,0.02186983945752661,-0.009219087806172045
MADCAM1,-0.008265873833118888,0.06389101221343921,-0.01955695253170709
F12,-0.045050433891909096,0.0016513515932863984,0.013348274991296889
S100B,-0.04123269433834292,0.0785373467975749,0.10063907786274982
IL27,,,-0.0237210552643348
CD99,-0.03206993047147828,0.09885617918075154,-0.03333537211038721
PDGFB,0.02012360584560682,0.04054944199370664,2.179799087001365e-05
CLEC2D,-0.04055553582411354,0.04682939550875092,0.04952435370862734
F8,-0.07969350996224818,-0.011475386742108754,-0.048474795285467324
C3,-0.06459779800522746,-0.062161689800480875,0.0664237511358372
DLK2,-0.04121314589574527,0.0315025292879245,-0.0298832230551142
TSLP,,0.006250217273939271,0.042599470422366274
OSM,0.01737008915950676,-0.03539768694454873,0.0613827692225148
PRND,-0.05312584602129071,,
SLPI,-0.03384354964117785,-0.013445739511580193,-0.12472682743391088
AFDN,0.03359678586970512,0.04561765604527835,0.028545641531823745
KISS1,,-0.00451827033057595,-0.01870945510320912
ULBP2,-0.07138424893830775,0.020098907272075042,0.028360666617923438
ICAM4,-0.04121320025223309,,-0.01641386617703998
ANGPTL1,-0.04548388041494652,0.0052006315096225835,0.02138493593098686
LTBP1,-0.011041220670586745,-0.04163352228997428,-0.003053965099990448
NTN4,-0.0432242309481783,0.1261018750908591,0.10285499053044694
APP,-0.04182048655420251,-0.03475655720279517,-0.012448682536645977
RIMS2,,0.01632562024846385,0.0847652515223484
WNT7A,-0.06016039899561152,0.014783024258457142,-0.017368603884168304
GAST,,,-0.01870945544174592
GPI,-0.10976564989783781,-0.08705957622882161,-0.11636081375806027
IL1B,-0.018310237266510196,0.0002964517031126341,0.009136158839701236
SFTPA2,,-0.01641861433930233,-0.016167475330511136
HAS2,-0.02538543548869125,-0.038166728359758983,0.021828965481465186
IL11,-0.03998185032520674,-0.0388371427591104,0.007329707883190916
SEMA4B,0.042341087267209546,0.000986689644339776,-0.02589157658570343
FGF12,0.04146895477261122,0.04385124947570778,0.08592098459736397
CP,0.032242339717825225,-0.0217331020358861,-0.0568903058854648
NLGN3,-0.09163365709928308,0.0193040307007346,0.08654294648670766
GZMB,,-0.023566366932266117,-0.023193282992109564
PROC,0.029789116230145192,-0.0232562746476506,-0.019763554839952055
TNFSF11,,-0.015540745308001543,-0.019763547246441693
AGT,0.018163234807152148,-0.05590027521512866,-0.08804647110804407
PTHLH,0.0496606069540014,0.07100118344118203,0.014205674292172538
COL1A1,-0.045617541310802076,-0.004449410649268102,-0.10423065786640358
LAMB2,-0.056217650328938995,-0.011205305473565822,-0.06151085935022638
DSC2,-0.015050703625889497,0.03183462819772415,0.02281059201233521
WNT5B,-0.0034507657548720648,0.03634232125234632,0.08149912565304138
LEFTY1,-0.04021259941070234,0.032103546927177214,-0.028799742053463046
FGL1,,0.05483429756647328,-0.026217787802365024
CXCL5,,0.0014808113631448964,-0.0420844345304932
S100A1,-0.045226881097722056,0.07143556898982961,0.09586825532714971
NPTX1,0.13063180833956878,-0.010278532546477998,-0.035244559218536683
TGS1,-0.047790384442057715,0.046387773771930325,-0.024107392593632954
SST,,-0.011436412101726834,-0.01865587855584958
IL34,0.00576515557880164,0.004652149250424062,0.0026003301849548653
DHH,,-0.02790170199671483,-0.0205245524240608
TF,0.024467806062934177,0.016537070206423355,0.10866126597506087
IL33,0.04346150432102564,0.0836779698778672,0.012364437609155853
RBP4,,0.05922624376393116,0.07928128285086479
CCL20,-0.044279044101209544,-0.06546982938551756,-0.0650338403247244
NAMPT,-0.020479658986377696,-0.11624120363140476,-0.052887983061488356
