,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,-0.028853367647452437,-0.071595787115484,0.02836441022425398,-0.0596485672294595,,-0.019008941710926708,-0.040953757208014585,-0.014071449561579385,-0.11596559598002193,,-0.003147278944020068,-0.019396922763733806,-0.04932893426566743,0.048635095691065576,-0.007936476102136545,0.11021221328629505
CNTN4,,0.14993774022812745,0.005176304691252731,0.34180281726951894,0.009546761908742006,0.08639903927072948,-0.018252637608937722,0.08860018051270999,0.3034143661835738,0.14406862746400342,0.0074176179921182075,0.09144339269600625,0.07474750495999596,0.0022883079049745934,-0.025287742711480463,0.05293583129158695
INSL3,,,-0.026462438790051432,,,,-0.018306893810656803,,,,0.11776758357902477,0.1426322920839152,0.010199517586895404,0.031785214952092355,,
BTLA,,,,-0.022093426118491195,,,,0.023727613162857583,,,,,,-0.017941376051327014,,
MFNG,0.05961676672474807,0.011272125392106994,-0.05530800295767422,-0.013886430309991328,-0.017952429242156048,-0.03724738928758789,0.034727390366034706,-0.005819286398633981,-0.0864365753893954,-0.026067754192749037,0.030093912849369134,0.06696831152733795,0.008541688980079029,0.05691349801726493,0.030462198453146145,0.038363679172873005
ICAM1,0.026226856392143307,-0.1273810632661078,-0.06696244366574393,-0.10925555468702863,-0.008678879871303015,0.00368985871009161,0.016440611721934763,-0.005192684049686223,-0.1040641651939449,0.026036954881293678,-0.04848375882872464,-0.053728925045987204,0.06600767244743035,0.01818877742673796,-0.03600172123000669,-0.07995987942076674
PROS1,-0.01672536876942965,-0.10720566086976464,-0.06474783743728206,-0.09620104057687132,-0.09227302001855638,0.003346651400050982,0.011028007377093741,-0.05705856130154859,-0.09417796140000267,0.00766989504937846,0.0666946868659094,-0.021357234934674972,-0.017443363362477777,-0.03521750041315821,-0.0387964614855097,0.11939490260294014
CLCF1,-0.03958711485035061,-0.06713535792633818,-0.0222003043168286,-0.02348866373664015,-0.041095470250106965,0.07454468131361473,-0.012820241105282858,0.03205426716604131,-0.11096735366016654,-0.05488243377166412,0.024894276634184906,0.03993216583938711,-0.013459494986707917,0.032215911326149795,-0.054422941382313225,
PSAP,-0.018111094043181338,0.14250949127322654,-0.07661192012200539,0.01878755022731134,0.11293401290141439,-0.0219743822391898,0.08681974222761892,-0.016589616013331563,-0.06995769118156876,0.19207098677279155,0.037008771078544174,-0.05830514280113916,-0.025032219616282336,-0.0642181982894061,-0.002748860789561709,-0.05743485052629601
EFEMP1,-0.03454685716435384,-0.13436936521438836,-0.069486120911789,-0.21481719316526118,-0.06805117489749747,-0.01926184722929251,0.01610905844255471,-0.07176853437603978,-0.28696284205642014,-0.12477807981403252,0.08163336946295824,0.03335404833032089,0.020078916787781873,-0.13358489635829313,-0.06831828321289359,-0.07413293473378313
C1QTNF1,-0.05407156263399245,-0.07624246952620917,-0.05217389646316664,0.029585523093363396,-0.03602518949128888,0.021181064589008713,-0.034528487191749654,0.009790759091818296,0.026619785186963233,-0.07856054908304523,0.0015186895921530858,-0.10909063616271181,-0.13549998849525413,0.035380709009820765,-0.049394755744040765,0.018459369583803783
ALB,0.08398779887460003,-0.022008291269750492,0.03237243161211758,-0.028909313224320974,-0.017817818885712065,0.0103413614075212,-0.03089450768921753,0.061193332089764824,-0.12061044394711519,-0.044585814345928,0.1148731038459688,0.015395245288331338,-0.010657205063232469,0.01327820036197465,0.00043890329386800934,0.036174711691737096
CCL13,,,,,,,,,,,-0.004307070322091182,,-0.0563961102116967,,,
EFNA3,0.004963234340972287,0.11371014997529347,0.004404583431899353,0.025807856632815925,0.13162691644892513,0.041383650265221124,0.02615822706700144,-0.0005048471564896132,0.20631344261567144,0.026268597732304062,0.11153723743655505,0.09615235843542892,0.10510018306519463,-0.0028628572336010507,0.0847750779486988,0.041775705020537526
DRAXIN,0.026712661177568202,-0.03183114971328908,0.013170521346215294,0.04079482145492339,-0.06630302531311162,0.027021501602966045,-0.055374911351026235,0.0013153695989542237,-0.05427599950934582,-0.10530604983880304,-0.053660039546532624,-0.06947323755037603,0.05053139513083529,0.05620735284943553,-0.051361251143179396,0.0708145806390834
RAET1L,,,-0.028118342122700868,,,,,0.013819855700219128,,,,0.12468606616677232,0.013784329440528483,,,
NPTX2,-0.0339915575306938,0.10744662765648362,0.1130663944562601,0.21463981932366394,0.1446764533789521,0.009793151637925636,0.1403464679425882,0.0629368785233771,-0.13659292862710284,-0.048519111061911646,-0.0025505835243155783,0.029125417828776787,-0.026796539181757097,-0.017576798090000744,0.025867573779941755,0.14462116742450562
FGF11,-0.03215011814448498,-0.014809778059353775,-0.06732587619317916,-0.04012150719885366,-0.09309945185811383,0.011385542287854752,-0.037752353296663176,-0.02332915419570344,0.012836645897979919,-0.0983620024604084,-0.00029892463769363943,-0.04112972429050469,0.023089652383949187,0.09412034469140354,0.03153160056109132,0.02102251096467045
CD59,-0.011137059194270814,0.04029104452981719,0.014362053473947237,0.11139707036269977,0.07185612232469912,-0.010130478515174983,0.041810120952618775,-0.0026043426218956872,-0.09287861097673104,0.134363925099706,0.06935486695841893,-0.03865940033841951,-0.06034033243032588,-0.055480973103695354,-0.0033871404614972326,0.018467706755227967
COL9A2,0.012727459894698324,-0.04952778888980618,0.024995781120751032,-0.03115294149513061,-0.06155864479494031,-0.03594352072622275,0.016693193185731724,0.008881492448208118,-0.11073351541846135,-0.08051263239827261,0.04836284097984337,0.11990852906616717,0.019286621904991127,0.025949318180589796,0.057532589762651215,-0.017030650447947097
DLL3,-0.03832963030647078,0.15056633600737493,0.0671068957881089,0.07335135309921625,-0.0909298136363062,0.01258027441022142,0.06488220878544773,0.09451631375705902,0.194245985800366,0.01613610503880849,0.08138987240607772,0.13883144000243774,0.04021593952024194,0.14984803759692253,-0.01111343518852443,0.10959123380015179
FGF5,,,,,,-0.04092788929605734,,,0.08041371923778304,,,,,-0.006090134495417976,0.005109663179169048,
LIN7C,0.040224137352208394,0.08652417788770744,0.07109701081046584,0.0634977583689723,0.01784990249722055,0.04635659740334637,-0.013800986064668414,0.007850128492852729,0.14554334591665152,-0.016919451033645266,0.03253877225361972,0.060138191242491916,0.04101495683848696,0.07074464845943518,-0.024790894264514987,-0.006312512703875212
GDF7,-0.018269800422820608,-0.005422897445712933,0.061537230947564275,,-0.01857297662083483,-0.05632074368683162,0.06289903271378065,-0.0011644862408435746,0.1569613764210764,,,0.020327750725430332,0.012929732864086328,0.03173137708115725,0.10069767604605875,
PSPN,-0.0023907527251714883,0.02314250401103154,0.1333412754393754,0.07861898980543747,0.016669870814316687,0.01255009428080571,0.03563334181918436,-0.026148396825723015,0.05644116617616294,0.03959426621446913,0.009561492528417941,0.017447166113819572,0.028653474847752054,0.07154836469140177,-0.011186316678111454,0.19137809126153144
ANGPT1,0.040382005024640226,-0.031659819672836695,-0.06750272809961602,-0.02004727139398642,-0.02004872735089715,0.031252213968442695,0.02732845725865077,0.02202097174540328,-0.022963631230123845,0.0962724271632004,0.039152827854964295,0.12178962322567004,0.002005566960589618,0.0396389721144431,0.08039174597009142,0.13575169620097563
PNOC,0.012554457458123712,0.08741523667807985,0.0664123981293397,0.2528598439830173,0.054040392255441556,0.033262229285000895,0.08454462715539546,0.09237050822567419,0.061677717648609305,0.10533891077212904,,-0.03374213506590052,-0.017486190486997687,-0.020175469386155886,0.06545259914235892,0.15523149797786212
L1CAM,-0.027434921590329522,0.17153794698418834,0.08106619172422667,0.09821759153575318,0.03134328709332793,0.06054119764867838,0.11604294509345449,0.03142799688675553,0.23039772262971242,0.1757655655712555,-0.0020224093043352763,-0.05765634890155939,0.12990929448109045,0.0027981356807902148,0.01978412249904568,0.2013912504906374
APOA1,0.10160599582480301,-0.046110058200531524,0.1130901313152571,0.024493785938618725,-0.001807986398443991,-0.03811447670018678,0.0005728458155111028,0.09829909836924935,0.029297617722637944,-0.03248080038532486,0.0897864260796009,0.08364820989889664,-0.032740089615760054,0.07123952390707036,0.0004456242939111917,-0.02859155584341061
PSEN1,-0.008129752791218123,-0.004000664828720126,0.031492532184190444,0.056098332609457006,-0.01027015955670639,0.007399953803711434,0.035210824443155195,-0.013823375392528153,-0.16515736091587455,-0.06508897063589075,-0.06713159185857685,0.03379565375412696,-0.01589945190743721,0.01373915794224623,0.041354586998618596,-0.08657367235873671
CALM2,-0.006903540596898653,0.10272032931015501,0.10236365617145922,0.1710747112164069,0.2125430193674731,-0.0177081405762917,0.08885009589934036,0.04010613541225065,0.4380809014077329,0.22154844842632837,0.14122092475838813,0.19728516198298962,0.14836092856382743,0.11501428968356266,0.08418158500712472,-0.0051092877582599805
CLEC2B,0.013657186044294263,-0.08664205181605283,-0.029168509105312067,0.022138151852525934,-0.030706919556205577,0.014459252030272924,0.00979391144774852,0.09327563735584864,-0.028021009428751357,-0.04977839418902874,0.014524530257091293,-0.030425498627746978,-0.05667084687722797,0.006283659816527361,0.051858422061738345,0.03781184478498811
NTNG1,0.017405662887375245,0.1316114929581313,0.011222354520700924,0.007884404577118947,0.020155285542214244,-0.013901988973416855,-0.045014553133937055,0.027241884798856288,-0.02107643260107852,0.04459552320056398,0.030360956741913706,0.09928315477861181,0.012278983294416136,0.03719008942586529,0.023089992147668416,0.04510506355553184
LRIG1,-0.004114776473723144,-0.05627673246570675,0.040360078862117996,-0.1328663857349491,-0.085517979853098,-0.009764082476591357,0.00519356784700791,-0.01534906694735377,-0.0691116570527231,-0.16203051508832791,0.11450628349693612,0.0780891972334708,-0.00726092068915124,0.09175031395933583,-0.020577031652192893,-0.026273268565648142
CPAMD8,-0.01607585644737781,,0.00425385574337597,3.781463122930831e-05,0.03558336554512418,-0.013331595401339531,-0.03138953765039434,0.07964381228815352,-0.02110286977460692,-0.02879943874099805,,-0.0016719898415711247,,0.1440744991492267,0.041629061062034955,-0.024875798107623182
GHRL,-0.025647873256546463,,-0.01884837565717964,-0.037734679041460516,-0.008985255734221985,0.008465392267494064,-0.03276212089042021,-0.022998157040767915,-0.005960396904105232,-0.026301647872612213,,,0.017549272306160105,-0.046120024179094325,-0.03444042491203982,
NPY,-0.023583908819298702,0.093248366308753,0.04281947787294231,0.15192892899781174,0.1306570156615785,0.039846243516977624,0.0023365464818038964,0.031843927147194584,0.16428971925401195,0.06105254103546994,-0.010478049295626644,-0.002051212768778634,0.023870318742025512,0.014506930426359473,0.08698943339314476,0.0916203319153528
MMP2,-0.05793026930195204,-0.020531456430121612,0.05525209379273322,0.04835769050553207,-0.08886529277504462,0.045954065209588606,0.012349561471223704,-0.00029277543816785085,-0.059027627698653336,-0.16342693759020868,0.03530118404685762,-0.03627851056653234,-0.05081375768029843,0.037984528375487346,0.049414081568063206,0.04613408266602232
PPY,,,0.006870881832869932,,,,-0.022940645299306787,,,,0.036751006036420036,0.005118778118368556,0.051762228531373924,-0.03402792768279565,0.07785148711310813,
ALKAL2,0.016415318394801755,-0.03491255574459463,-0.03921577577873154,,0.05117064521440069,-0.04197994672768663,0.023790195375088818,-0.04115663577678474,-0.12785520577812737,-0.03975223559192744,0.07024630354073175,0.06837144015974082,0.038755623026015915,0.020543214572907524,0.004300698496505171,-0.05205571555389378
CSF1,0.07217755143626053,-0.14686465432416312,-0.031367029724343166,-0.17158157785891773,-0.04672864426843694,0.0342284282328093,-0.05143518591816729,0.015601240788342748,-0.13670779973631178,-0.08691159915581097,0.012897265206949981,0.02682737964816732,-0.0309997801408361,0.0552581591623363,-0.05668684180492779,-0.05583391813269559
SEMA4C,0.007778901567019289,0.109317518954297,0.00958528241193158,0.00939220521629019,0.01611635746017017,0.040749001835823966,-0.0035010108702384396,0.052093172313630594,0.003945612384486519,-0.05356016831645076,-0.003525967467256344,0.024483915292032834,0.06277516911243497,0.04670682773187253,0.012730926597576346,0.03826488563911297
BMP8A,,,,,,,,,,,,,,0.15844291186420054,,
ICAM2,0.03846291261426637,0.04427529610710338,0.04105798683835319,0.13630409261157694,-0.023373704644464994,0.029409437501861396,-0.015312800919234272,-0.03481937147487907,-0.018702103180471066,0.014197039500252903,0.05651185215878021,0.07415081461673655,-0.03205209402107522,0.008826401914335131,0.09495689991231103,0.07403273509689619
SYTL3,-0.04393044440674943,-0.03515674304636339,-0.03851815803045008,-0.0010759773779644211,-0.0228543764000645,0.010412757693424049,-0.0501760029568112,-0.016498282223143475,-0.041419127830055004,0.004417745691264069,-0.02674829000450562,0.07584807937572256,0.03362986969944059,0.015339533372003038,0.008879658265366774,
IL1A,-0.01867988682524462,0.017397990861461304,-0.02217537529667882,-0.0512760547902371,0.001148479125173707,0.0366162007516331,-0.061082327500475424,-0.011819722839226544,-0.11015662503257612,-0.030894625329831404,-0.0018128778098388588,0.0570040216506571,-0.018339295148379422,0.034708531528198326,0.05070075025817135,-0.055018279498549434
HLA-G,,-0.01218442210268912,-0.012416463933534527,,-0.03851769083857223,,,,,,0.022454687796159688,0.07693337718505149,0.05111473467877783,,,
PGF,-0.018447503596400426,-0.02778377913978006,0.02042106689275399,-0.008486227821197385,-0.07411201388204053,0.07327311423074553,-0.034684945060825076,-0.021036738447512797,-0.07451670445263492,-0.0645050207158492,0.0017825444163038205,0.04042281980526891,-0.004426777828809042,-0.012031680684408998,0.0713432161175165,-0.0493650648279154
LGALS8,-0.04802368844621773,0.06184394049548764,0.07600010649984493,-0.0011462480420101027,-0.026818751053432406,0.06470176111482386,-0.010467434304838225,0.01689678790559469,0.06693753930982663,0.05036688419598572,0.019633363974650566,0.04254826134547919,0.02990735075421098,-0.012782069360185591,0.006546586660319029,-0.023125861373663632
DKK3,-0.03881139481966709,0.10445959890385809,0.10371566005598477,0.21912577068841438,0.17310743491622446,0.04781947127556616,0.009137996442302072,0.0905170335220604,0.4729639138410821,0.21331507700243707,0.0701634803192907,0.05860353154291086,0.03931587189747311,-0.01391292351905434,0.07124644303108174,0.18359976896534624
COL16A1,0.014419633941684024,-0.06014147835041672,0.024653262783351313,-0.04984760923756941,0.03182926021447522,-0.029818167596620378,0.040619402005797514,0.005651907303819246,-0.0009003735849113175,-0.19059607244705074,0.04013589445333589,0.02180719961288879,-0.08354774536423994,0.030826208252724207,0.013876955229496899,-0.08903051740596722
TPH1,-0.02994847956546782,-0.0023553068503394644,0.0128969573641632,-0.02641248569346429,0.03202935596881581,0.0012006418292651335,-0.04706334004538741,,,-0.02480107177116176,0.004210614026966474,0.04205999768197703,-0.034642055117553146,0.10605890751801016,-0.015885698394097838,0.15114722241715095
TNC,0.024510403771208424,-0.1807202955445946,-0.03967393732706896,-0.16123852987315768,-0.13641651113861158,0.025769031490640974,-0.03399977585738711,0.02078739915958564,-0.18596524195095623,-0.17298376148309255,-0.02892560154635114,-0.07697741446278768,-0.04936764132070983,-0.06938903976016585,-0.07550784808479001,-0.08547372697964555
TNFSF9,-0.016075848817514785,0.20032525021862266,0.02085394312529518,0.22523304751863718,-0.03269453123531255,0.08321773777688146,0.02744285271671242,0.03651656740521122,0.05850283937338257,0.00035670215679351884,-0.00883165330949198,-0.07360680573205991,0.05242515899425243,0.021403930973033142,-0.020295414354078715,0.0014863687961171863
C4A,,,,,,,-0.02719498432924934,,0.0030179416919053743,-0.021801084227696114,0.06221855452750015,,0.011273513451107966,0.02703885070914918,,
CNTN2,-0.0690076257266917,0.11564463090829692,0.003113875681809541,0.08631923805449128,-0.019210857686445437,-0.013666206314962338,-0.08302512016177765,-0.04092420091221039,-0.22462301515176192,-0.015330196580964208,0.0940521381806271,0.08941726857321282,-0.009107533144708482,0.13440711653226456,0.08174992238517961,-0.16210188066665043
F7,,,-0.007748428529786831,,-0.0016121220683807844,0.060159490776760104,,,,,-0.01655678091015167,,-0.008366217136142188,,0.1156787011664926,
LUM,0.024531206758374068,-0.04385287290582583,0.05166241679091527,-0.04290405508757422,0.0008414910373088239,0.04723259480909734,-0.010694191636948352,-0.05614083205946395,-0.09704935706217521,0.0012829133484878075,0.02913263264830892,-0.017879603655163008,0.0007891223419561188,-0.07544712460466045,0.02528543219369744,
IZUMO1,-0.015360982807153702,,,,,,,,,,,,,,,
BTC,,,0.03902587210920946,-0.06119132548120911,,,,0.01853252575042861,-0.0312599995580473,,0.007010800104322576,0.040928066322478696,0.032045613296548196,0.03383198278802931,-0.01825375986478375,
APOC1,-0.0286464583036299,0.022950337852680962,-0.04015341121477869,0.19821003861943623,-0.1283620417514774,0.034113182772524335,-0.0019730393411640772,-0.037185307812016774,-0.35565610997551306,-0.09930551093269897,0.08595777302964527,0.04170725703092816,0.007218614268569361,-0.038910779945626264,-0.010992066494547249,-0.06285344302626635
PKM,-0.002850124015109894,-0.05342313466269829,-0.0525107655351599,-0.10215136413132758,0.09758993626896119,0.10309345755799455,-0.0643238124272912,0.10157889206385719,0.2216894188326783,-0.15957872515757968,-0.048156618617953964,-0.08703264205561956,-0.03954900328890696,0.006827779178519744,-0.1143374519002031,0.05987828889842257
TNF,,-0.00394300949549655,-0.03239612305268528,-0.04980194645386509,-0.01643742332070532,-0.030841633505438507,-0.02310833934139218,-0.03362279732207169,-0.1438549988202681,-0.0517874250320414,0.054525868721896346,0.009251620977874186,,0.08806156683772537,-0.010509746288004914,-0.039681463005444714
GNAS,0.01940970250304086,0.1543028254610103,0.041935969685289474,0.22551822080374673,0.16837270748028174,0.07614952342741417,0.05265953921269765,0.05365692890793072,0.37600413959343865,-0.1638254514715973,-0.10696898034364419,-0.013561957872574382,0.08517767522510722,0.08090376044058704,0.09777914208348663,0.14816721027462088
BMP8B,-0.03723554526293009,0.020603615635084546,0.03445571410359549,-0.029346522592195362,-0.10872598319366474,-0.02427647500537391,-0.03695607002763617,0.0030247991392266175,-0.10455668172645985,-0.017978504316182083,0.040719788746209025,-0.018918760960846864,-0.003349987293822259,-0.02095121229550693,0.08356974872399989,-0.0035089727087025077
LIPH,,-0.020248992419299814,-0.01992045815422308,,,,0.029047192864574595,,,,0.09725049852256533,-0.011197656703357558,0.029377729301400944,0.05774186489955923,-0.03159653559420387,
CCL28,,0.058421666762711884,0.027327724381179863,,0.05173152178054526,,0.06654405310536765,-0.02640598779492142,-0.020686433311680512,-0.019668327276739693,,,,-0.02234659884305623,-0.03826026005536953,
PTPN11,-0.02277774580041644,0.031127476825256083,0.0048983884247409204,0.08056188342213672,-0.016376608232733417,-0.02664341942086124,-0.00032422726385342214,-0.04465232786764723,-0.09299617274945594,-0.05622673847896098,-0.11090767593894331,-0.038603276748127156,-0.01856895212847984,-0.044418866079648636,0.039495454324720035,0.008731412604418065
ADAM12,-0.018221094926515392,-0.07900261003009552,-0.01490840874841468,0.05671527637413295,-0.016123209876892447,0.024977424188410095,0.01449113743006024,-0.014417555012651748,-0.04520284438057672,-0.08178012752931686,-0.03193615449157199,-0.020984180877137854,-0.0191656777658009,-0.05391988652041341,0.06876212078604178,
EPO,,0.08800265795354244,0.012577763144260954,-0.028341937709789773,,,0.025294905046395273,,,0.030783610979053955,-0.03525726154735275,0.019183264843475774,0.011157698119326152,0.09956346117163554,,
EDN3,-0.022576633216762364,-0.036863242610530145,-0.022136563106586807,0.22354694820136672,0.006826021366266632,0.0168502659759395,-0.0015370175885808552,-0.04770867332533193,0.09358050511045331,0.016985368536812775,0.03149367156453636,0.08063578394593962,0.03115095693546579,0.04846084036466428,-0.013212495822062312,-0.017932772238063225
CCL22,,,,,,,0.03999114534791826,,,,-0.017832241833563325,-0.016562508398962665,-0.00729388975534066,-0.025477992555505095,,
CCL2,-0.06591901186136001,-0.19182198734932138,-0.00633074454562211,-0.21792504875855867,-0.09517406265416531,0.05640121045185889,-0.06309385035686733,-0.06375125065381304,-0.19369908267992053,-0.07534039424050977,0.01802301840145487,-0.06822369717476129,-0.012122306740047368,-0.04125611321409829,-0.048178866204553,-0.0382542625929546
DSCAM,-0.06824566096979318,-0.027014225106927924,0.06923116202293825,0.005603311792319499,-0.03710898457892803,0.101753494004158,0.036435572249840356,0.055795945231041096,0.14160873114183872,-0.017982845355804144,0.03688239331092231,0.1361756489989824,0.04530623845306513,0.07154968271913151,0.037454468964771705,0.04395097549694814
GPHA2,,,0.004438683760773539,,,,,,,,,,,,,
ANG,-0.018056704913576024,-0.07462704834432679,-0.017555485140351535,-0.05988573160753711,-0.03983872590181901,-0.009824149020496843,-0.028517814358047837,0.028909843023223226,-0.06798784450742394,-0.0856440637611689,0.06666160186106555,0.03385345726172752,0.03634607747149972,0.02654477610969349,0.011352362542112096,
FBLN2,-0.021168371217352724,-0.04032500051822814,0.004524472697116027,0.13476975162823654,0.056805919670560645,0.027034303740720238,0.02888651428973772,-0.05301303363078188,0.0275386923625816,0.10255813336444587,0.07200086062055829,0.0761895357913267,0.017092729755312404,0.008713540073682012,0.03376159930294597,0.09455084134285528
VTN,,-0.0004143521638746404,0.03178835126308627,0.04816185554439323,0.021850990416712186,0.061444732423734334,-0.014661449590083944,0.0157932554681661,,0.012521368105555798,-0.040301462720846726,-0.030137938187078703,0.03278010749122311,0.00785497218262251,-0.015713825026243623,
VEGFA,-0.01702675808146321,-0.10581049077298234,-0.12581843272615412,-0.166490653634463,0.014353275561999175,0.09205701957400186,-0.08764916960022319,-0.012244256724450824,0.0015798886173523262,-0.20535308099360464,-0.07205021334346884,-0.14255646473602301,-0.0772770655542059,0.01346630814294544,-0.08903241459753837,0.03091187505929022
F10,,,,0.12464372194610518,0.01720712488731189,-0.018722100330124,0.018962141041998722,-0.014311676447772696,0.10370915777764644,,,0.05258200242274962,0.00746401300441945,0.1339436448471381,0.04669011685740521,
SERPINA1,-0.027291293632893655,-0.012248424156119512,-7.59526300505077e-05,-0.02533810353586191,-0.07074373714617119,0.09832764031323617,-0.009564270964999328,0.02278040735394259,-0.23099264356731916,-0.0887607270196242,-0.003959979079226402,-0.0588275457234658,-0.019458198250217006,-0.04449811315040495,-0.042191090792747264,-0.006285914541864891
VWF,0.0735098784149279,0.05847668328677951,0.036644830611170257,0.09811567262426847,0.01928918678388447,0.0564497194486951,-0.036152580236280395,-0.04500660387229971,-0.10737337337908481,0.10147717687591734,0.053539007707887554,0.020155486705341202,-0.07732172792900162,-0.033534834371042856,0.08561285446118597,0.07776743418695278
GDNF,,,0.0024993133987627936,,0.012611427345653084,,,,,-0.024801073481854938,0.029315455525864686,0.039226686682714604,0.036737206940449185,,,0.11583695590320803
VASP,-0.004931414073051573,-0.0311311923267136,-0.0240559412767012,-0.07729493788209885,-0.029786034026929094,-0.010699587133056259,0.003588977573482316,-0.026955115787421716,-0.12558351147621893,-0.06940720994587897,0.009429828386908949,-0.012922873678088179,0.0036095891627388574,0.002564761422181883,-0.023405929109998,0.018778397022500393
ADAM15,-0.06328212835786809,0.060509050409147266,-0.007817712886967846,-0.04644458087082727,-0.039806866638290306,-0.024006535155590498,-0.07057797631799582,-0.001886522559823634,-0.07597845807200979,-0.08690872164813376,0.06967383954899446,0.02171023775356973,-0.02507742398971214,-0.01336198637827988,-0.039269144195071555,0.034745332820904716
WNT2,,-0.03105821739962474,-0.042866899897083394,0.2496796140900488,-0.006160984939625957,0.04037045843034963,,-0.010284598842605073,-0.0897953909160704,0.006457849505260852,-0.04373313284147003,0.0038479344022089596,-0.008377468927645446,0.03374589760703502,0.01997263845758979,
CALCB,,-0.03250717761612776,,-0.03451529464441897,-0.004619751314021953,-0.04092788885128065,,,0.01749039904723883,,-0.038274490243442205,0.06570310685877562,0.020119784360110547,,-0.040932728919258594,
OLFM2,-0.007695572874284116,-0.017502762442641956,-0.011877234401882035,0.07089722005027833,0.023417770926660288,0.024967642694053476,0.043747333786705464,-0.016498390346972477,0.012672133359567865,0.06592924868895528,0.07597113302818509,0.021101148290443912,-0.0035521825730578382,0.09746256999255863,0.014643517468072532,0.025837407119723883
MFAP2,0.10373735560646381,0.0007089085431776612,0.003989665546436087,-0.03811595812503666,-0.07877721420815786,0.021469111310983127,-0.045390518684400104,-0.053563384665262906,-0.08606064194789298,-0.005221386131610286,-0.03293069574928264,0.008697687066025495,-0.039253616914514705,0.016418116023553937,0.03427812760512999,
HLA-C,0.028181916291542205,-0.15503526056527878,-0.029609293470019074,-0.07244371899142209,-0.05350334649747626,0.011709320426659038,-0.07259260947878406,-0.05525311411734526,-0.32601018263906656,-0.18743663364251945,0.018875316088002855,-0.04577376721103238,-0.012566035139225036,-0.02300860439266368,-0.02913439740499524,-0.008540665067461059
THBS1,-0.007187948971306887,-0.1050386670492315,-0.026926808571463234,-0.04572806711156372,-0.09125309771654025,0.03141427707518312,-0.046204197613635,-0.032182170932315596,-0.11545897677725007,-0.035408923852034875,0.022474506708081612,-0.05604982544403827,-0.06979571177186095,-0.12011090591637762,-0.0438638676387061,-0.061497523000469234
HSPA4,-0.0006109473035598246,-0.01984801348636445,0.018089666089043152,-0.01660898186301095,-0.0650012421499951,0.029438275761932083,0.019557331509441108,-0.05163666868416076,0.13379023094625103,0.04374651637208722,0.03775440312659885,-0.028014040090711585,-0.005316861717953089,-0.04097883511713498,0.05566585251213148,0.05956669604572943
LMAN1,0.024889669892280385,-0.03572186391134357,-0.004853605389942711,-0.09515441797664495,-0.10702639975044324,-0.012973996053649448,-0.05526995607241901,-0.05255291515712867,-0.13080101371254516,-0.08518768095459738,-0.10717853548504318,-0.104696604675183,-0.03535197797741307,-0.048536388986534784,-0.07594844757286906,-0.12135438075939323
LYPD3,,,-0.002944365579257029,-0.028574705767652947,-0.017481788162464828,0.0843715986169865,0.056159001876924936,0.007346927116876711,-0.08015394235951684,,0.08599561041579977,0.05201190011687215,0.020237115996670677,0.10120117315950691,-0.044083442572652044,
APOE,-0.029539661970775337,0.05174747066159268,-0.06964320907659301,-0.11306476388746114,-0.0734654305256955,-0.010931726644793596,0.05616973584785485,-0.03177857721272189,-0.3552905500499016,0.08241447211284017,-0.0022686741496148162,-0.07899441647810818,-0.026880328228898367,-0.04204027303301019,0.09090884942836913,-0.18757055110295395
SOSTDC1,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999998
ANXA1,0.006872525438914817,-0.14933955915783692,-0.06072058995301428,-0.09528094446362903,-0.09986798109486454,-0.02598380543089475,-0.0163477104931258,-0.03854480085961049,-0.2810261219724091,-0.13385671712852262,-0.0001613106489743381,0.016205250001454785,-0.0474674602487054,-0.044409476509937706,-0.017456667133653507,0.01658422969320047
WNT2B,-0.03584390666949449,-0.006879987888806228,-0.0036232423223900934,0.01265390795171834,0.05244356262172224,0.05631219684165927,-0.013502643684824749,0.056915278752021264,0.23179589591181315,0.019726736467345452,0.060770170709897986,0.06032786482933105,0.046239261706566115,0.05317420726888382,0.010570063933397544,-0.04737749608401067
AMH,,0.07499694438693293,0.050971928971002715,-0.014879800775612522,-0.013717632998942512,0.01847379599878449,0.002571762332190569,-0.02970045884605563,,-0.056157053045215795,0.03165637094229325,0.03479906304691555,-0.0022608473803581307,0.11238838797869714,0.059920287659240325,
GDF10,,-0.03031034700462937,0.010101893113195062,0.06595148957254826,0.08399000061938876,6.574513485414441e-05,0.024180778529349866,0.05436405304850821,0.0330835127616498,0.08176154781206864,0.019252632932719685,0.032979789293152206,0.03329939285846377,-0.05627069142867742,-0.0076831624346766336,0.13176974895446325
EFNB3,4.6407480047953284e-05,0.038597387776733195,0.03784964995481005,0.12914274802200165,0.1250998243841821,0.0693051489542761,0.004916832943625922,0.049757638996078934,0.3140846163785622,0.08881849210719579,0.07367963493855574,0.0731019896608384,0.08062252299094454,0.11537826079068939,0.05533105431085548,0.1057236347414485
