,UKF248,UKF255,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ARF1,-0.021410574640708665,-0.016971986978956036,-0.012015425338907674,-0.030177270517385762,-0.024810823339430868,-0.04934202212707308,0.007029496830675413,0.0001945065631406067,0.00384332043849633,-0.001716418899080587,0.026168317585004118
DSC3,-0.01189505640690672,,,,,,,,,0.03170103003495487,
EBI3,0.039735073606299486,0.03374458047938491,-0.0028751916393852076,-0.054810852826568064,0.029503378765742484,-0.019580407918137883,-0.015557927290369583,-0.018718041718247348,-0.058704737261219345,-0.023831546695756694,0.011722930976440848
TIMP1,0.025187570050249908,-0.07257557922883721,0.09253104901355397,-0.034573926916918324,-0.057790177753653464,0.04113036283309567,-0.046264705122187944,-0.08434461958755952,0.01187334687330299,0.002374538739999165,0.039677117245039306
SEMA3C,0.05394064491838317,-0.010827993948500751,0.022225818295784364,0.048385433059132274,0.13041680302565895,0.03910272572863964,-0.11273971191550836,0.03517229291148156,-0.029385574085652805,0.0798255302537495,0.06583684643180926
GNRH2,,,,,,,,,,0.03959380892164229,
GAS6,-0.057333080408886114,0.10033957872438101,-0.021636072971987063,-0.05492487815247419,-0.047466353118957,-0.0415304595959565,-0.0676392368031959,-0.003136270461796282,-0.04440841557086544,0.05156026433100648,-0.05449526616735612
MEPE,-0.031853202116706586,0.00195313692707131,0.016972601568435705,,,,0.000796650270191279,0.0341957060197721,0.01425134938179541,0.020025419514036188,-0.059584449925599796
SERPINE1,0.05306730387597229,-0.011085481380209846,0.05961271029487931,-0.07520623142838335,0.010076217323936959,0.006707405237186042,-0.10093468119027434,-0.07740328104930265,0.021330415431820945,-0.059078632841034366,0.04443200145731203
RSPO2,0.011842278418229886,-0.017051375811928397,,,,,0.06609381821479691,0.11989396348966197,0.07516691907876465,-0.003474557948162961,-0.061960775567427157
SHBG,-0.015407614171208922,,-0.02917318797278447,-0.04178446796397513,-0.012114178724208103,-0.03616421709524926,-0.001891045103256371,0.012951101101840846,-0.029413056201128662,0.014881591023679513,-0.06265163132874542
LGALS3BP,0.06212904685200778,0.06831621729631027,-0.045423275713896615,-0.15811262653864122,0.04513443212712948,-0.012051135899697396,0.034453877928745734,-0.0799839230389204,-0.02495285938525386,-0.1282022736755541,-0.021972888370383938
LAMB1,0.0024730573750369154,-0.013344875883299832,0.13202496700101715,-0.02479954797700094,0.004914768882940265,0.05645630071051488,-0.058290749389145476,-0.06744998613797484,-0.033839773589160564,0.02777836001146022,0.04195885753177105
SPTBN2,0.024919793031315515,0.07288193458596585,0.015082971059904412,-0.03669902434871481,-0.029328043603554534,-0.005800582437096556,-0.013391554763490113,0.05950643937328429,0.01209267570465378,0.04260803699952382,-0.010197679085578537
COL1A2,0.02289695709510605,0.027286970399408174,0.08161755634643475,-0.09467867737872558,-0.04437859068215886,0.038159236272592816,0.058657263802868655,-0.049718819670211335,-0.011487293482948005,0.027093632525621254,0.020430608733216112
DEFB1,,,,,,,,,,0.02320886695945752,-0.0316789695800833
CEACAM16,,,,-0.05188999026364675,,,,,,,
WNT11,-0.01704947888997077,,,,,,-0.018836501146505754,-0.002967273929391313,-0.03088283456462119,-0.030841320894822596,-0.038681983331740916
LGALS1,0.008478876477990047,-0.013848428593466841,-0.0075754603082487035,0.10011340472753821,-0.005504611756677947,0.11860040033884658,-0.04183899787141345,-0.04730617257774273,0.014627881327168376,-0.013982139812712848,0.0026960884929412227
BCAN,-0.04080862718717207,0.06524906087636696,-0.14710123639562386,-0.06333736210726897,-0.006724848410664044,0.028961298071233106,0.061578567295462086,0.07782921564609581,-0.09394772354243146,0.02935597332199186,-0.03663055475414427
ANOS1,-0.009492307585474728,0.0186537627308271,0.06471977752475805,-0.18675731054176314,0.0775804804373273,-0.01748078866373806,0.03631901650678854,0.04034593465203229,-0.08110692553332136,0.0713074829523823,0.0005769580158369596
EDA,-0.012481862748078939,-0.02740259630826487,0.09213970951760182,-0.05851252600548519,-0.037376261420867925,0.006667997152375024,0.015854055907168863,0.043166566160005054,-0.02825578473808292,-0.044679789875857565,-0.030306416928561213
FGF22,-0.01774925760833566,,,,,-0.03277984277624059,-0.03471380130681897,0.008620133172729336,-0.04190558157999827,-0.03477198060336135,-0.013300491639454322
SHANK1,-0.017049477795415303,,,,,-0.03437588734679395,-0.011077654583710123,-0.04600441603856637,-0.012545363192573804,0.009266068889840683,0.004492263320151216
NPVF,,,,,,,0.0055963246718602954,-0.007710517205894102,,,
RAET1G,,,,,,,,,,-0.02897676674867048,0.008701212766504178
TGFB1,0.0034763273240349226,-0.040003416900113394,0.12229592320570375,0.013041434310703742,-0.00036413332268735805,0.02740995138294475,-0.04763768636758824,-0.0001372227038195144,0.006049605886091565,-0.032094281927623855,0.01911097068569953
MSTN,-0.05536075277855836,,-0.02830700187805075,0.036984556982947676,0.07624293145255219,0.044972966333724294,0.05524275857778296,-0.042403871378961885,-0.003985314537029346,0.017138037722304787,-0.04817140336275372
WNT4,-0.01148790079905911,-0.03673750202762977,0.10071051443835358,,,-0.027217182752186212,-0.018166581794370206,0.0003009880420945452,-0.004316401883437729,0.027279682360318303,-0.04075926618347838
TNFSF4,0.0651521630664508,0.03935076534154045,-0.002583446357627988,0.0053166377766951595,0.028266908472055142,0.026448483821366157,0.027752560562183618,0.020956460698864778,0.03392461601305586,-0.06273468561829662,-0.00015821137930588445
NTN1,-0.014258974867191776,0.06006096024990388,0.020721856098256386,-0.03383925568893467,-0.009873643744605653,0.08167895152891654,0.030962393023775864,-0.02457827668858725,-0.05920830507820686,0.03174658411254706,0.028402156876629003
CXCL12,-0.04397253547979374,0.047321073883424304,0.043197182366844764,-0.1391236645708738,0.07458922157367812,-0.0236595368004272,0.009068515718063996,0.008912108715594258,-0.016248649005373893,0.010246538280495546,-0.031777770868880145
GNRH1,0.02157727030230426,-0.008283659694153355,0.02406754069306999,0.04873652408874995,-0.04140848602226436,-0.03515136001672009,-0.03225210477625404,-0.041777531969127875,0.018242568420170108,-0.0204739887272452,0.0018519253974098062
FGF8,,,,,,,0.019846940283305702,0.011060750902009338,-0.0503599167619205,,
RIMS1,-0.035146448279528265,-0.022849785535306064,0.043661034557838714,,-0.04966895302550939,0.0014248576574768096,-0.004049946058961978,0.04107238858683335,-0.03188593114839046,-0.013616301476878933,0.028930632575802157
FGF14,-0.0719859495148091,0.010757955715607432,-0.05105086776905846,-0.018613458624759608,-0.02040384821534751,0.032476163142237884,0.025858643166059483,0.013494419492220288,-0.038455668762410876,-0.014347435408574399,-0.014851977329689793
IGF1,-0.016066879394063538,-0.028522347030907128,0.10013966499042141,-0.07475531063519918,-0.02739935097118564,0.04924277542956559,0.04282478511265198,0.008405217929320223,-0.08090889335956958,0.010104433927316664,-0.024059285967770315
TNFSF10,0.029061228222649057,-0.00801637889972997,-0.018683400282134825,-0.044652240875163327,0.00671033018889073,0.06773147397907192,0.014414127515747112,-0.03109480105294792,-0.07495218899080253,-0.025036405536448213,0.035187050110259376
GDF5,0.0024750850775431053,,,,,0.13063655513180403,-0.03276039969475167,-0.0020892808857076047,0.049696669250758496,0.03748408029035382,-0.00682846848199327
CHAD,,0.02434954849394635,,,,,0.011521186977360948,0.056196744896322544,-0.03890409603221382,,
RGMA,-0.029138749202645586,0.04373280057824315,0.024712954042060354,-0.18985050956703262,0.11573599701194424,0.1305250197708225,-0.026873969052991997,0.03929168842520449,-0.04977614291369223,0.016250935480826997,-0.05506940822940147
WNT16,-0.03670336768129382,0.042121493401348735,,,,,,,-0.024889781207830985,0.09195330272401697,-0.04391835112908444
CX3CL1,-0.04645557567386451,0.054553956372090845,0.05216770627545588,-0.07465074205946706,-0.07564385560699421,-0.02692571021331855,0.027700546926287824,-0.05699516187065414,0.024901640197680465,0.005976538855370676,-0.022701493487038177
FGF1,-0.022711509074211718,0.0749279930508493,0.09200189545388415,0.049309651043576735,-0.030641883346822472,-0.0512019117074286,0.0423454774053823,0.02384550693684579,-0.02070115385338129,0.05855734837292302,-0.05675135389895099
ALOX5AP,0.09894683709566372,0.008338218271473326,0.02604818867568905,0.0665932792480431,0.005185184580463048,0.10694282013231998,-0.053361316968124115,-0.045984558982565614,-0.003140046459293881,-0.013394395575196285,0.030111907320451346
IL1RN,0.03861185957726278,-0.05280419413485511,,0.035771226271844175,0.0461063921590721,0.022531444078689705,-0.0634289739837061,0.003804905357755951,0.016269454882396703,-0.039260195280605474,0.04761562089781259
PCSK9,,,,,,,-0.029427611461931718,0.013909034959677172,-0.02415942080835679,,
NPW,,-0.0519928709987549,-0.036133356940875626,0.04366131705544459,-0.0259286728362954,-0.001956456263919842,-0.019294281578445743,-0.055283952893926964,0.042808539171380874,0.026438016729943902,0.029543947513795632
CXCL9,-0.007841271872620402,,0.07312825101584017,,0.03916365305793761,0.09194244243978594,,,,0.019540271150019977,-0.02445386010685851
ANGPTL4,0.022945979790027812,-0.07202700874072698,0.05104615195218019,0.02827915296682048,-0.01625317340228591,-0.04285398403204969,-0.08921853146967511,-0.05459331978599518,0.01747257547901822,-0.12022221824417333,0.036630507003061225
UCN2,,-0.02852234426368523,,0.04831301407248537,,,-0.014127575056791098,-0.046475961983405825,0.0012783797405082865,,
OBP2A,,,0.009150908625114825,-0.036254431313045093,,,,,,0.0053964798354405805,
COL4A3,0.09658761792089177,0.01165740528341779,,,,,,-0.027418332062669356,-0.038182182029764526,-0.021083672963579582,0.009381112407107947
NRG3,-0.035778782995471575,0.009981840837045586,0.18289247426911703,,-0.012567496770351797,0.09763591161838102,-0.0551591188092926,0.003669732947908566,-0.013033583443067036,0.01999414138734766,0.0017104674523301707
IL23A,-0.018819311510853157,0.005551296628076814,0.06995564758716277,0.0785720217986045,-0.043398363610256285,,-0.02942760119634758,0.07661141515692302,,-0.037682760181605005,-0.03675908221590306
COLQ,0.0438167280810824,0.07936807984281824,-0.017725309114110376,-0.03528024755678236,0.058739624679829655,-0.023140845154384995,-0.02420225289384998,0.028593689063505724,0.010386535921614846,-0.04758252548558407,-0.023809405579313454
SCGB1A1,,,,,,,,-0.02387397109343927,-0.02795259970285145,,
TNFSF12,-0.006106726128304727,0.08026463655130359,-0.022710431483767942,-0.12569872834506224,0.053467541312911676,0.05231992721264702,0.006428104502787777,-0.010578984883727957,0.017402919501437526,0.04859192006768092,-0.02298145630222709
DKK2,-0.019712328229526264,,,,,-0.023116212499241763,0.017401393375019704,,-0.03217467064832523,0.056238731481586125,-0.04268497776624736
FYN,0.016844989031141924,0.049197181030166744,-0.00292156294018363,-0.0045747383856291615,0.14665197392900844,-0.03244130301970924,0.0732066124104631,0.060978259179388275,-0.06712966869941779,-0.018496113989258517,-0.09774351391670276
ACE,0.014447677661881701,-0.03864505243225323,0.016224462077125686,-0.04289271344045366,0.026249255795452155,0.06673168518334456,0.08703597701953059,0.038828261165897236,-0.06171478922573542,-0.029552323929345623,-0.0007205660011137603
IL18,-0.01014434819636261,0.0013465986216474465,0.0772613882622806,-0.007846127082456153,0.011679602324296219,0.10214085809270604,0.07522561726794126,0.03356299299089368,-0.028818730464442367,0.060888866893732047,0.07143266162069103
PPBP,,,,,,,0.06801001374330741,0.0015779953553379297,,,-0.03992672352015111
CCL27,-0.012481862831935382,-0.005933404549076985,-0.03124365998309537,-0.001307961847184466,-0.09265700630755046,0.09861996693503837,0.004024967730025306,0.042599322298470244,0.02372450705720842,-0.038866038954393306,-0.025238561146324886
SERPING1,0.011167591827483205,-0.015054577719773567,0.03729795846129372,-0.1117260813756769,-0.006773370640711264,-0.014934565361662376,-0.02396116451350182,-0.04832561509306878,-0.08798235713118724,-0.11688762706992067,0.017299786963229324
AZGP1,0.025982246667184464,0.0032594846218221406,-0.0253183267428102,-0.08537992565906745,,0.035230493929687995,-0.09313006066344263,-0.05881563654261621,0.004351981680915238,-0.051417236457011795,0.01911595795634029
INHA,-0.02394011203750401,-0.019292362899522724,,-0.06606009612219017,-0.020465223063117457,0.009024719706743586,-0.05012019993524831,-0.007942002496258467,0.007252409926435559,-0.0060849267352914484,-0.06430715150685636
SEMA3G,-0.029767051328882736,,0.09386500368183788,-0.039009685861947904,-0.00204081640824594,-0.04160333669767576,,,-0.021439611355169936,-0.0018663754260522603,-0.016510708797369725
OXT,,,,,,,,,0.04113066280326289,,
COL6A1,0.07397413715568599,-0.02943904377777491,0.09120583910822369,-0.06916150731905436,-0.09504370008377258,-0.06240497089450549,0.0024082049824051327,-0.09458075086818343,-0.05198896827138458,0.01645920553341871,-0.04961416907388928
FGF17,-0.016074097369212434,-0.024147984156185475,,,,,-0.055788872200174255,-0.013236938350402485,-0.00065180905250519,-0.024868810784001216,0.05952666225696785
TNFSF8,,,-0.03820672387759048,0.05270569305987272,,,-0.015427732828193643,-0.03795501409793995,-0.024889784493028456,0.07928098677830263,0.09552006589313032
FGF20,-0.024771559965909542,,-0.026960532449626696,,-0.024896228663341617,-0.022744472764351042,0.053166385312785475,0.02681484193012865,0.06462037017093307,-0.0020233876461129207,-0.03328276609064234
ICAM3,0.02481531913594952,0.1177596238792917,0.02058632384490079,-0.17982391750810772,-0.06857314222976925,0.045230777405349025,-0.005983463174893197,0.031013188001509193,0.030917435566529382,0.03269683692504206,0.025449036064762242
LAMA4,0.009777224241510724,0.03871788803657302,0.025626775521462686,-0.04424426985480783,0.030445062190310353,-0.01405972140283889,0.048962007748485074,-0.008579318607893169,-0.016008404771288003,0.005664939693308871,0.01165005429475736
DLL4,0.012296190246764663,0.013468514802265498,-0.00993393311855449,-0.0935096387848325,-0.01196996038775626,0.06083958521081492,0.09305670473895317,0.026483940718782763,-0.05128079627666036,0.015685788853501265,-0.029528943950762318
SEMA3A,0.03519913149127449,-0.00367773891421492,-0.040633226040006444,-0.10404904484098065,,,-0.06632387969871792,0.06174066372685901,0.06973396059928233,-0.04178060334563295,-0.03242325076902536
RLN2,,-0.01848307037843154,,-0.036903753446107745,,,-0.027035229932821075,,0.06119244993731366,-0.013966777042099704,0.016619176076370954
C5,-0.016965362071359447,-0.018467592920855713,-0.04816934264520913,-0.0440673719173792,0.032965866702201654,-0.01787812589704435,0.06568620154956847,0.022391207263890843,-0.00907393582113802,-0.014376993364425737,-0.03873062055246071
COMP,,,,,,,,,,0.050156217624769364,
EDN2,-0.0141025266137381,,,,,,,,,,
C1QA,0.005823457229233805,0.06101399665484325,-0.02275864972914114,0.08298188544650116,-0.004042319187096403,0.031591220138164317,0.006234986238268115,0.014010395065967287,-0.026178683050244646,0.004122018959099005,0.02955210146010398
UTS2B,-0.015091293210108195,,,,0.017427906662096846,,,,,-0.03058128259634525,
COL9A3,-0.04715342800709726,0.0004226889428001733,-0.0021943299745224936,-0.12294250694051044,-0.02152963999913162,-0.020530782851256285,0.02591092352086727,-0.007285312019637449,-0.008768906019890157,0.014045871350705575,-0.040973469348648144
DLK1,,,0.06183930538353709,-0.0267125135320643,,,,,,,-0.005282932574533342
HGF,-0.04787542832694713,0.033183319352864636,0.0702400188702874,0.06049792150242799,-0.04115024889573192,0.12883473758200856,0.06489417451891646,0.020620369983325185,-0.04031205893506136,-0.02258811147784384,0.006706130462927867
P4HB,0.06196984597217264,-0.08444534765780791,0.04459144104545551,-0.06389389250727029,-0.0936040930251721,-0.02100680948066678,-0.05297737293749037,-0.10812592086772291,0.08437416203025846,-0.019419739389615488,0.03772528261736292
ADCYAP1,0.0434921413527376,0.11477007935316129,0.07649062247266766,,-0.004110422354975336,-0.025580523888055453,-0.047130653631519456,-0.02345908763995846,-0.010769946180827161,0.014639823217337167,0.043053183771258816
GREM1,0.04720505593880039,,-0.06315668483724686,-0.05127320665755041,0.02377857710162942,-0.03196367612769731,-0.006010760523226153,-0.06190852972418647,-0.016932588283391364,-0.023335215414808062,0.07905910199576169
EGF,-0.02670064106906873,,0.07465234049945994,0.05006532600607223,-0.04479947041771014,-0.032507461481227455,-0.03305502745726199,-0.008278736322052435,0.010858035449102053,-0.010485044545790783,0.03320644492289635
VEGFB,0.03385916522125118,-0.02835877753119551,0.043961495561066155,-0.016865739738997423,0.05165150023082653,-0.026383478074194316,-0.04178342659566874,-0.024255120791957754,0.004685894098477517,-0.022963031235070607,0.02427464804341546
FARP2,0.022422097752445025,-0.034039822818167975,0.05539545181446898,-0.0764151752626315,-0.02038585697629566,-0.01339090180127785,0.00894615298603086,-0.0037642010811587503,-0.010234528209912885,0.04125801553877878,-0.015434693154020915
IHH,,,,,,,0.012980316121265116,-0.04035428832612949,-0.013137461271164034,,
LAMA2,-0.0006336915034304828,-0.047389351250927095,0.053389043023875996,-0.03993010027216395,0.08097316697002321,0.07138964973747962,-0.002508678463170588,0.049292948486931554,-0.002662452459689774,0.042115541124726485,-0.023669977787176756
SERPINC1,,,,,,,,0.0764049711257031,0.018073234425221244,,
NRG1,0.07301867807400579,-0.016548675978550056,-0.027864749739799247,-0.06043345211845846,-0.040815111302287675,-0.002373646672344244,-0.008178812145794755,0.02814995421192721,-0.009010678092391915,-0.0519804653180079,-0.033670567374216316
SPINK1,-0.04219775108833765,-0.030656659804531784,,,,-0.0245518517808476,-0.03371413323132965,-0.012280283534616592,0.03940145001092565,-0.04000857879370012,0.05826486909683546
EFEMP2,0.03183303595970774,-0.033861662246810184,-0.02614979332318235,-0.013218276114455878,-0.04702256380957289,0.05472160734447821,-0.03627280679499749,-0.04232670177297854,-0.052678385257105956,0.006198660540059443,0.027488010719266726
SELPLG,0.020823965269010838,0.017013864476825465,-0.03622210368717215,-0.009262028076649824,-0.011880192374194853,0.01498483264052888,0.009443122174463525,-0.019646154676477488,0.03207563621642972,-0.010015529107600023,-0.00761370671756528
GDF6,0.03463407592210041,0.11354998245106003,,,,,-0.05250629354904923,0.048338661807786586,-0.05923603948620878,,
HLA-E,0.0882515884855168,-0.004453841419141106,0.001098098508278204,-0.018256882577747817,0.079426917044492,0.04671073600420015,-0.02920390689536525,0.034987053831857864,-0.043783756252979845,0.018337342930470228,0.05728945938174893
PTN,-0.03947990304324315,0.02051663526800816,0.06533508729550941,-0.15738412668437776,-0.0896471127205602,0.0493763479319941,0.019073878004802258,0.022842177650633507,-0.04590325628333058,0.0423419378937931,-0.0787929866904756
CD274,-0.000620835006211299,0.0019207493572690661,0.03256773848225926,-0.07213796713772376,-0.013067260040037948,-0.043371340419348016,-0.05902512832571286,0.023842373952878443,0.0033280622809459598,-0.07568587107182706,0.06042527509350704
FGF10,,,,0.03772996829486843,,,,,,,
CD14,0.04875976872275321,0.005647275498800381,-0.0209933569800335,-0.01695197393869702,0.038128289763420316,0.044062742823772594,0.006094427466311731,-0.02717501230966941,0.06500839087302265,-0.009506130798513368,0.05031997168386736
SFTPD,-0.0074079822866049885,,0.0758530687593713,-0.05303926368743009,-0.06013649053969859,0.011943897217706398,-0.016146232874939097,0.04973308107445691,-0.055401813775829645,-0.029803106352184413,0.046904036071204656
SLIT1,-0.020530059285304846,0.033620454474765395,0.027072933516046758,-0.041993250506698304,-0.03730045964949641,0.00912345343178781,-0.021386472223905176,0.04563905795903118,0.02279299655527883,0.006904793656491929,-0.043864158242793355
CNTF,,,,,,,,,0.0014762691390240834,,
BST1,0.034975760615749266,0.04366433186026082,-0.02327923020142678,-0.09749859622905784,-0.12340477457754771,0.042382432228040556,0.06606966063959901,-0.0008231451496022294,0.025012834997484315,-0.013751095440245538,0.06875152425988884
AGTRAP,-1.04703526410109e-05,0.052624258894013815,-0.04327749331239568,-0.03614533281347751,-0.03827925632556048,0.049283811948979864,-0.017874829975638534,-0.07618701546444365,0.04625853735132862,0.084923635234294,0.028395532515821886
LAMC1,0.02395007851051125,-0.024699168311348427,0.06130678931424967,-0.11634045779842223,0.002280925975915459,0.03165677115481208,0.07303585432275357,-0.03948348865879566,-0.019481309625108426,-0.07430329828219671,-0.013249133404630575
COL6A3,0.02993959937926352,-0.02463972964266214,0.16448685053809156,-0.007640893103582496,-0.04627513193201771,-0.026363444452806483,0.07867333681684932,-0.07095524206166237,-0.0403966663653515,0.011130531584354082,0.029388863041830564
FN1,0.07655123902499486,-0.010506754186638585,0.12205723049405719,-0.013072353290785389,-0.014475717591641433,0.05398324018937862,0.04542366667525244,-0.1205727151702901,0.0035979977869660695,0.015098360862118814,0.03768695903290564
MIF,-0.012178860394840759,-0.019614400652477847,-0.028703084687681762,0.05957217016776304,-0.024122817511866925,0.04370380737438144,-0.007117840591260956,-0.0022130012723058715,0.055159044640344886,-0.054419233778146406,0.03899251838751307
JAG1,0.039822691487789566,-0.03653046915451865,0.06950521902545675,-0.06479851078428531,-0.0743070619247766,0.0012613933119919628,0.0275841367065889,-0.02879151740332018,0.07293010131586526,-0.0038982174803173343,0.004681083761766771
NID2,0.0495674391524243,0.10430299603329399,0.07713060096226475,-0.02362530549699382,-0.0502162354335936,0.04135382669722647,-0.004150289221163246,-0.02229802760155589,-0.08327070602632171,-0.04664922617144772,0.044207410473824475
EFNB1,0.04684483835601889,0.00588030083563793,-0.017063839691770336,-0.03267841231360827,-0.03180420924050135,0.004324454117572758,-0.03256937625209605,-0.03410536106415739,0.04047655028904143,-0.0006150630873951066,-0.03046205885122899
COL4A2,0.028147879616065647,0.06489360377665453,0.08484615652188869,-0.05645304223484755,-0.004600235058968657,0.035784404654310493,0.09861564990146934,-0.04214097946219187,-0.026708631542486823,0.015169549558754119,0.021851014488265638
SPP1,0.0574691345444648,-0.034152035196221196,0.07560337096464852,0.03933295294516666,-0.025708809159501692,0.06794959831417054,-0.06357527575838896,-0.06177096351157979,0.06968676258453121,-0.1000375846203004,0.07142170582757452
PODXL2,0.08683694226929983,0.002880077723484377,-0.013989523358361289,-0.06798169137037674,-0.057843061653281146,-0.015342575126699988,-0.006689220478794415,-0.01605206952956965,0.03263529580120131,0.07257337673767755,-0.005205538133716725
FGF9,-0.007242359277295237,-0.021281614718773087,,,,,-0.04059502551422444,0.06209391696318265,0.010187815070020128,0.05815535804519869,-0.06355755858177724
ITIH2,-0.02383445505086173,,,,-0.0032618431830712825,0.09845428310063904,0.1012102569064068,0.02609312471681072,-0.04947247123578511,0.03041251910896703,-0.03875967260655202
ADAM10,0.008514897138982453,-0.031091013923630475,0.06129360446756701,0.02366876346150539,0.03685725646773734,0.04634752245857032,-0.00343441949350336,0.022213116520176063,-0.016091953077513668,-0.026415323225604154,0.030801496908571816
CFH,0.024433214646479223,-0.026455968436862015,0.04563140443786795,-0.07204619825169677,0.05933718143564591,0.07764459364952123,0.03657796249642353,0.04052634415176801,-0.06880246253280879,0.07171339359569678,-0.008475783243850024
COL4A5,0.08343347844893866,0.05394630901134307,0.04124097137249456,-0.06840815259954561,0.06086269845957183,0.03292053142455192,0.040281728010057145,0.061676836930803274,0.0025312552470157686,-0.03160890131751936,-0.05271829164613393
LTBP3,0.008754176665622327,0.036699693508431476,-0.012022727274055824,0.1428755301643132,0.0476311003925644,0.01913474959402796,-0.08698943468710162,-0.05297778156295878,-0.01695303083990443,-0.07404525127692801,0.03888721544097223
GNB3,-0.03870226685868661,-0.022274802341772638,-0.026766000556115974,-0.04078611251630578,-0.009061068201021538,0.07311342353938531,0.07287310267112167,0.017377255184457874,-0.04716796994773935,-0.03506390490095782,0.07744871899268028
COL6A2,0.045210639050571155,-0.05315820624043041,0.09210841203675862,-0.10592178841911679,-0.04680619987305244,-0.011317022155598358,0.04557686000956102,-0.07452579257241707,-0.0042080988223320666,-0.001633264033827805,0.02888303460507216
GDF9,-0.01928124874492165,-0.026411636503579146,-0.03648586686413835,0.00807413374938813,-0.07611130732087425,0.055999378401415126,-0.038362610915545846,0.05789647558164845,-0.03506529221301668,-0.004693699801002812,0.061533153145632576
NCAM1,-0.061721498306586214,0.023133063507528084,0.034301917056487156,-0.0591632487952051,-0.002153736915278308,-0.07135941729262747,-0.08944810344853456,0.06580809997781749,0.022683766171428685,0.06530563079687002,-0.023157772039783284
APOC2,-0.0248308794327487,0.041404070063408155,-0.009308463877449555,0.01074572070045838,-0.019010772776965907,0.16256685338320442,-0.0021036070367811723,-0.003850084109358709,0.04587453970783236,-0.03635416442793798,0.004497995840566264
BST2,0.036021536540747995,0.008505689217341775,-0.0004407033479181727,-0.025624540086774505,-0.026658199312128494,0.07361710162120802,0.04953936290412827,-0.004260541210491946,-0.07387101722073601,0.01886272658152813,0.05042504611936633
COL5A1,0.007774773320212896,-0.05178499988020554,0.0722686522681825,-0.07645637033110311,-0.036531935815029164,-0.02732666581923788,0.030162872291475608,-0.07228846665526725,0.06820158336303835,0.03848759263204939,0.08236464619662089
CALM3,-0.0032801777393412102,0.02034236287651293,-0.04207573539860922,-0.03205617955028268,-0.05281004942915694,-4.119209811157185e-05,0.0052645213737587526,0.09660704037166588,-0.0069601135440727,0.031208826727473566,-0.036170825338362855
THBS2,0.005619005991027191,0.0417948629015957,-0.07938809059644361,-0.015415434629391893,-0.07516710307386995,-0.09205354707796158,0.020061595699391994,-0.11784694987240378,-0.06355387222221098,0.08895529076733655,0.008350494988496182
SERPINE2,0.031172842757463785,-0.07541188779733195,0.012692913627189356,-0.042209006511693584,-0.029265507601249546,0.009413793319219337,-0.09533820886058467,-0.045063888858023066,0.0022293432583757973,0.08692147408248156,-0.03775635915462332
EFNB2,0.06224857856691222,0.030513645745139897,-0.014873543013936263,0.07215999128352733,-0.047463195846220926,0.024335538679797025,0.005803889250062027,-0.017344776407886314,0.0027472629152339527,-0.05766862595784215,0.0289286121295026
PROK1,0.022480344300249262,0.004900292007216033,,,,,-0.027035235930466677,0.007099524365799997,0.031988931830022924,,0.005062124370190442
MMP9,-0.024391476826684494,-0.008296311426287353,0.12795932217177303,0.032981204925216195,0.024664609432663433,0.09435483173155311,-0.049112330203326164,-0.02825169143189266,0.04687695172736479,-0.011142247933913073,-0.021372801873529253
DMP1,0.0617916851774305,,0.10912973174590121,,,,,,,,0.029921424797275723
NPPA,0.021956455002900145,0.0006056716610504864,0.011153004374019214,-0.1121783340854717,0.07303347476077282,0.033893054504627616,0.034689732074846734,0.026306440761375786,-0.012657543089180188,-0.004164894718595771,0.005898005703866052
APOB,,,,,,-0.026246099418717243,,,,-0.02357358727213474,-0.020139258253587537
C4B,,,-0.03043057551477496,-0.04514816296805358,,,,,0.02789159193867671,-0.026103697706011602,
NTNG2,0.07921058466938918,-0.05771446948252604,0.07912280691860646,0.05036639012409869,-0.08647646454176966,-0.03868317434455038,-0.04582134504568652,0.002236310732149884,-0.01682190591803958,-0.013541356756550823,-0.03483455102803775
LAMA1,-0.036265725880148224,-0.02503932338737603,-0.01567035571623108,,0.05493666793210128,0.058147646014037796,-0.012762929999391786,0.03137005878793471,-0.005853567855354157,0.0383413384316985,-0.02397851811091048
UCN,-0.003629178813581302,0.06339785603218331,0.02070356534767828,0.0436896355694098,-0.07466111157621164,0.001417551639058333,-0.06224466144634791,0.011516421520031177,-0.03772122356869884,-0.030923426164912504,-0.03706038069406015
ARTN,0.03734751174582223,0.01847901625014035,,,-0.0019351601919027172,-0.005445166126314442,0.05666954557132706,0.07036420589328082,0.014365193224955034,0.0021373060869890443,0.00941452091654956
PDGFD,-0.00023674823494174068,0.02134784639104034,-0.01148417653451696,-0.05864853261591351,-0.05699984512253545,0.010080789351697253,0.052090856770313915,0.007170609193902812,0.013106344308349862,0.03800058432497266,-0.014036173822641315
EDN1,0.05292565458559587,-0.0049125515105395675,0.08097147381440696,-0.09760556334641773,-0.011189387029049591,0.03034233545121117,-0.011314156300248304,0.0006575815806080435,0.014074184440333664,-0.014382270115974835,-0.0720122231789954
ARPC5,0.01586901408400111,0.001927566516443469,0.008847999407869794,0.03718181745687491,-0.01692902850309204,-0.008012061226671786,0.02291263580343707,0.007442613795683993,0.014248616751829264,-0.05448198503443452,0.043787503111834686
