,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
INSL3,,,,,0.09507074499206301,,,,,,-0.01732582867303683,-0.01896700735139577,,0.08732917932147481,,,
BTLA,,,,,,0.011267045332913563,,,,0.054938823414550156,,,,,,,
MFNG,-0.0079204550343943,0.020035791671613727,0.10865257287866213,-0.043330132077538025,-0.05210568243105376,0.031395690119324735,0.07946099008913944,0.05533883129106722,0.046360522044377926,0.023981993397552963,0.12539746654450085,0.03477098609970311,0.05157417841383007,-0.024189115382756362,0.023201551727898173,0.01648986848192849,0.042506198015294205
ICAM1,0.13576670316331343,-0.05211050841653375,0.003423510856949291,-0.04379125722763274,0.006116755940112502,0.012182620481568087,0.07604866228671682,0.009462105795370556,0.050543257316385995,-0.043978850712306235,0.01160844827647555,-0.012409327074978887,-0.03559581253490704,0.05213813542422443,0.04076931834767447,-0.05927290761276602,0.015698492683853354
PROS1,0.048547982982768696,-0.03613749472935663,0.08193772730901275,-0.018252838390604674,-0.06957549189718788,0.0805635503862194,0.11665147752936807,0.015119408202550283,0.05832781423855822,0.07021364180830722,-0.060017305456893905,-0.05845185413517484,-0.016676039074900097,-0.10432747437922667,-0.036702340182750925,-0.0713796386610421,-0.047273820654727204
CLCF1,0.03296705404019989,-0.00045534875016886827,0.19452354437773858,-0.0799788925758932,0.03780135163429806,-0.032081894089207516,0.03412902398488916,-0.007462138812726147,0.06276073937953239,0.03579762840410158,-0.03390546315939354,0.011407490262577246,0.008732396453856013,0.053051415564318465,0.06786166116849367,-0.04108991858361764,
PSAP,0.0720195849772837,0.034800916894658925,-0.11557578019270558,0.03216231844413298,0.04440698004787826,0.0191143739503689,0.16827944025773994,-0.04634063921771624,0.01885634163848893,-0.0638475919905168,-0.02870646262751934,-0.05187562641079074,0.011152722290351694,-0.08773075145746453,0.02971333109791719,0.05275223659398044,0.130517213007669
EFEMP1,0.017104507063861775,0.01311108039978477,0.0641312540892324,0.05515954453454992,0.05488253038699649,0.04678371727727678,0.16120993331066635,-0.04021005648972087,0.0010274964701950278,-0.058131299090819585,-0.011415926041013479,-0.056613803515413244,-0.00474414037549834,-0.09739644571256043,0.04961073024157261,-0.036560984415461364,-0.005287088871487025
C1QTNF1,-0.00939363502328595,0.018571125384144634,0.023618477910148723,-0.08276490544526427,-0.015974585734157883,-0.006546981498348277,0.026431681383420783,-0.007989494636748121,0.018789249517369114,0.06304147353975934,-0.00587311346955943,-0.11126776094487309,-0.1123447111192055,-0.006070753748371448,-0.01949067530080975,-0.09462637386742352,0.011920436542900955
ALB,-0.036945949092235385,-0.017366380117397585,0.06288642588836572,0.01938818245678609,-0.02121537330678791,0.01821978823224322,0.04018859589318188,-0.022006429101344177,-0.006811816255746853,0.015825979152529954,0.023500352850896387,0.013795348726375467,0.04470795345885081,0.04921711988764669,0.016308198694392442,-0.045279068726955016,0.10494197146954037
CCL13,,,,,,,,,,,-0.020771329015291922,,,0.0013336940248169,,,
EFNA3,0.057659342909739175,0.02697767051847587,-0.05469714247375026,-0.13124592457304118,0.029382444441993304,-0.034644195208403304,-0.11752293617369507,0.01445354751646339,0.006643624558978122,0.00221216318461128,-0.004261578074667649,0.03600292680551271,0.012160834933503006,-0.02874836833234063,0.016543566160811426,0.015052225041216066,0.009486961365715849
DRAXIN,-0.001301743383876399,0.04577566758487207,0.14381324578880453,-0.009775529140688197,-0.0024295864353836645,-0.04845363531027165,-0.0131503295201207,0.06744152564988648,0.04695091415937378,0.04648150592015944,0.001024831207977282,-0.054894550223347556,-0.0063743493934061545,-0.019355532220178693,0.039446359383788446,-0.006098934279970484,-0.02084952945508756
RAET1L,,,,,,-0.02714054847124556,,,,,,-0.01920072840137132,,0.010885166882292683,,,
NPTX2,0.04934818840615335,0.019843826098179328,-0.10154547309459615,-0.08451662779955603,0.07550373247215965,-0.027542366702157206,0.1807528248209587,0.053120565090154746,-0.01473616830695368,-0.022610971274713978,0.021919392025213025,0.02087355169983011,-0.001207708678307119,-0.013866044287908007,0.011958376533649949,0.07726827335376009,-0.022827371558288373
FGF11,0.025064324276438777,0.028031463983278004,0.10180335951515844,-0.06582244026370798,0.03425769591841537,0.02300881822592267,-0.008870826977644537,0.05555709141984337,0.03133515802257549,0.034710133593554786,-0.008827794506808163,-0.06379739368423257,0.02787448512957573,0.0008274733071588882,0.09486699076222677,-0.005440009709577238,0.13878156390179042
CD59,-0.0005425057292038325,0.031119788176158545,-0.12657174574561428,-0.008397072350708634,0.01841105308768018,-0.029437694376732937,0.13946265150158524,-0.010334338442874614,0.034282170181476605,0.10697220651186698,0.05590221249194212,0.016990860892866423,-0.011368166143329446,-0.03492777288787221,-0.03563301152567245,0.13278359129799264,-0.04361646126329465
COL9A2,0.015848002588593035,-0.030718621961159452,0.09958686944117408,0.16325000843704845,0.020322437160294467,0.031905247244733266,0.1510800066400851,0.08923315341000558,0.06190550110257588,0.04014036743972865,0.054315716340035805,0.09320301002179834,-0.002656509518037649,0.03319288000082645,0.15990397671673495,0.004534621271239278,0.018665539863820003
DLL3,0.11584948669195452,-0.016949534959044558,0.13466433682318368,-0.08774730495957529,0.06054969484540066,0.03826199824792963,-0.0821650916797378,0.120912170436294,-0.005714141997740516,-0.010734828191717994,0.0437587269024953,0.12282413893569197,0.06151658717285916,0.04761430729849162,0.05666301943378937,-0.05694896009180411,0.003061754462312021
FGF5,,,,0.012060994111163079,,,-0.06422543325060547,,,,,,,,,0.052378459707359,
LIN7C,-0.030791543485199264,-0.029278628005580596,0.025747366797987652,0.004391146422499435,-0.005128932659351886,-0.025381617068815494,0.02397827635032068,0.020044685866383857,0.010483172073068666,0.00959402396701511,0.071816407149541,0.0037376854914850204,-0.052946540199738545,-0.005775856022939859,-0.08382505501357343,0.008448561269321576,0.08548397805834447
GDF7,0.012244996593099586,0.024122095053135128,0.028103038237183797,0.009277026852203576,0.04955803302059972,-0.05770447099718129,-0.012508525217649058,,,0.0876476910401737,,-0.016459799498720225,0.03216687517977923,0.019485096682016537,,0.04678359023005417,
PSPN,0.01616951284658044,0.044034160816170335,0.03771839533043661,-0.013423930933591902,-0.033347493294610175,0.036914360899803614,0.004267754495682623,-0.030419223326509228,0.010382601238535617,-0.062140227590739505,-0.049651288661427866,0.042564625397575606,-0.025011632531278083,0.01093119932586582,0.017712223035778178,0.021916329707299648,-0.0017234185088889058
ANGPT1,0.023186280377949328,0.03566965463590799,-0.024933948391489328,-0.06382750274730944,0.012749481766780575,0.056628655853734694,0.09625580103052789,0.00978632026600795,0.09497580537843305,-0.052682981330952956,-0.011734742529059239,-0.02074238967074824,0.028138685964807852,-0.06702109895094795,0.03332590933028018,0.081215412665698,-0.021905869870975682
PNOC,-0.034791986860964415,-0.023237587508834017,-0.09655775640356395,-0.09151216231737239,0.048290905461068886,-0.005203605885228194,-0.09829473858251042,-0.031116197857117008,,,,-0.017503423188540587,,-0.022611568472126496,-0.016911764883566546,0.06535697884845545,0.03716746159099669
L1CAM,0.07148135823734725,0.037929193399158685,-0.08263138738766766,-0.12292648157022712,0.004157976865471858,-0.0590972889878183,-0.005031911925139808,-0.033132268999561926,-0.03761739257222371,-0.007077108463569271,-0.04000128598373211,-0.11337884188691627,0.011106455284290011,-0.004140212241407268,-0.002881165079059816,0.10230810173688655,-0.004600938207504811
APOA1,-0.025801659421552738,0.0338812043614811,0.053209001625521994,-0.006973435383385217,-0.02530471030619768,0.02351457164343409,-0.0775683005030341,-0.01642582375780278,0.035473262747393534,0.020338883923491997,-0.02909875490456254,-0.010939279086150834,-0.009544207736342807,-0.0009952591231817878,,0.004827921435046237,0.11476315060957128
PSEN1,0.11548327623503969,0.01934330781850042,0.020569418778848915,0.128850986939949,0.007871116467139944,0.030047039138546006,0.1447607448467868,0.07872521706549014,0.04235628944784544,0.07973842715749091,0.01757912550862019,0.03502496860056835,0.007061868264463018,-0.009502209693969263,-0.009535671400807964,0.02944929063529046,0.001864548269215611
CALM2,0.03628603299724501,0.0237579155213612,-0.10915510007833497,0.009675130904886,0.044253519579670546,-0.0908809569885177,-0.12043140480676279,0.03404291752137367,0.04612274975473963,0.02600051534383128,0.053577383748185096,0.010920405682618232,0.042293314012165455,0.009651540319759119,0.006876750378685901,0.060463262538860245,0.009141436260848658
CLEC2B,0.018129492103069463,-0.03164174473889287,0.056081825251758345,-0.1063143175714317,-0.01973075553478481,-0.006667124528346239,0.07091718318089944,-0.021975320665065877,-0.010232734280073756,0.027093228764474217,0.002400654845688217,-0.0851685570366899,0.046258157286928954,-0.017327173607242785,0.0358151209699129,-0.06507777754046569,0.14383971765951034
NTNG1,0.054796803442598616,0.028611378930056327,0.05575045561943518,-0.07913970149567431,0.03909476253608889,-0.0004941611275449813,-0.07767907881557858,0.0447552194276015,0.07386981152022543,-0.010996339203620368,0.10559808604306926,0.021777514155380904,0.09855955010327723,0.019894041440860023,0.026105422180971033,0.013083462185680565,-0.09404783906679258
LRIG1,0.004154808744678976,-0.005531590129186296,0.0828942409595765,-0.027247554183941057,0.027375612040629813,0.0018291885084946407,0.17384956188574127,0.02328224599598497,-0.02690106510389447,-0.006791288830381115,0.07449414291252068,0.09267269695382926,-0.06188708678395974,-0.015324152738992796,-0.15265456242697575,0.09039909523410007,0.07325992022678894
CPAMD8,0.021136249631592545,,0.02151888528681083,0.021292507799909578,0.004446006441753584,-0.011063500850582296,-0.01621405193168077,0.06653557612503362,0.05410525643372991,0.04155302107784567,,0.05031986400424525,0.04745241913674355,,-0.05432239876220137,0.025674218825629813,0.13176097898719547
GHRL,0.010494799020033434,0.03341548190501036,-0.005643472198855256,-0.04563473592205376,-0.0377941092041274,-0.006402918243654843,0.03643856272979468,-0.00031192128836965,0.004679879338606571,-0.029831971319820558,,,-0.029611168075220136,-0.020630922593558608,,0.004393636867747776,
NPY,0.005437898144344124,0.022802865388006712,-0.056665801880707106,-0.08615612118804825,0.0793711586210467,-0.003652850918679999,0.1243226821282475,-0.042648869400721996,-0.05100103328625176,-0.03355679460122811,0.014271035831973717,-0.06088970331709022,0.04816612528333936,-0.06276892539879775,-0.15504789592017532,0.04023175175257638,-0.019485942920437014
MMP2,0.07951269804719943,-0.015666020503731504,0.05075628522519008,-0.014539048170572971,0.02659662478946468,0.0029959630557576163,0.07290113783871031,0.1434568439388643,0.022698455666572595,0.005154330936837456,0.027090295083175415,0.07440722103269092,0.008991952058975851,0.0539799367131817,0.04540135877149429,-0.01545629713146696,0.028589026542249225
PPY,,,,,-0.015753426428389526,,,,,,-0.05735905826057257,-0.0533822881310822,,-0.04182950819455399,,-0.046317611120074306,
ALKAL2,0.003306956704644661,0.02280851584060895,-0.04070052895866958,-0.04231790252742244,-0.007288008968586017,-0.001801779828501644,0.11112616821522692,0.0792015145915762,-0.04743769138571659,0.021905085124838342,0.0012485995076776247,0.061749064198369806,-0.03528877151935294,0.03326571800328553,,-0.05000975506063347,-0.07942500950761287
CSF1,0.03756621726208508,-0.020649498401490416,0.1584330891922816,0.03972401655400534,0.03302537584617595,0.0008630352413446126,0.11877719473312116,0.025383905326068157,0.0447882447579837,0.057795887557974795,0.034561866488064974,-0.030896948144375238,-0.07099094435619664,0.013266391290227761,0.020265979778833834,-0.01675851005405928,0.20228989185034585
SEMA4C,0.06680667897546427,-0.04321887279829438,0.09766075672622913,0.001527090633007153,0.02346629045608119,-0.06533595198713478,0.1208763200219876,0.01913719179174518,0.09479884550251659,-0.0344101450879909,0.003494358915413263,0.003186024907342046,0.04512051043106891,0.003580987357638722,0.12560936902282988,0.13029898090062456,-0.00667544240409182
ICAM2,0.030753506231833483,0.014222987907923045,-0.03935906942640398,-0.006703068122250225,0.0431746932242374,-0.005992466417080448,0.01694147611395756,0.008742106879670863,-0.030458471510173682,0.042451143259222945,0.12249938584371373,0.04968843412038213,-0.032744275153142224,0.014263190793761418,0.08811065450334392,0.06855859835815391,-0.044608147976241325
SYTL3,-0.014766543133969101,-0.007120213724757825,0.01799930461978092,0.008766646784226045,0.01086717632302515,0.033291106215846224,0.03999096591305448,0.03339350853142453,-0.07703725181790248,-0.018326398281007,0.00027996120086173877,-0.03765047274437799,0.041659567202788905,-0.04873570128953804,-0.0028603862513401548,0.01096045591069665,
IL1A,0.041872325093518875,-0.02663580845324349,0.09267188366969038,-0.007139332559615988,0.024820902993339493,0.028396407599706797,0.13521667040895186,0.00996212442661829,0.10876034660666797,0.06571097393634033,0.041137234825368206,-0.0336076626244091,0.04523773824095672,-0.03042207306425039,-0.021083387560310134,-0.02649301844945891,0.1976159955025956
HLA-G,,,-0.0218485151345352,,,,,,,,-0.02618538402373977,0.008386509881391589,,0.012605627865632473,,,
PGF,-0.058668470396509395,0.030614889045585056,0.017078022064872522,-0.059014288018276906,0.01399667728845376,0.005934461998557524,-0.0028705679725225916,-0.05649651190004331,-0.006562824820244811,0.08202075449747512,0.06180170151200281,0.0989332543391055,-0.06728975338388965,-0.03573725139349661,0.03694330331745763,0.09577838405688943,0.14552525462366836
LGALS8,0.0601873875544706,0.0060428669155594104,0.058605662672630135,-0.03477503244122588,0.03950772118512581,0.012244237376806752,-0.04493300940242101,0.04719368966839267,0.08550677100250803,-0.06935314536767233,-0.030688254061400404,-0.006802890974227438,0.001028107930766889,-0.001015487107493203,0.08721047988324016,0.02985686235690649,0.022494124410452544
DKK3,0.005534984576260804,-0.011641310957133676,-0.15681613419221876,-0.1463997733481686,0.00963509141018081,-0.11106041300618028,-0.11985302437307588,-0.006240134461733993,0.05235032039932197,0.0029412649468823116,0.06358925670057454,0.032899296630255766,-0.05086526822309543,-0.059832419123919,-0.036733946140777886,0.1268104629527198,-0.06413628166244614
COL16A1,-0.035854419099914686,-0.001369517376232612,0.05870961481393227,-0.050074824395116034,-0.007834188673103398,0.002704118679677084,0.07688355579803235,0.09900649547288147,0.04869091741565295,0.014514426376666797,0.030466592303410586,0.05547219259186478,-0.07619088437128291,-0.026005406240784977,-0.0052851837024204045,0.0783292942084097,0.053514848818000886
TPH1,0.02600036398417089,,-0.02315154857325727,-0.0014372138402257446,0.017035754305954602,,,-0.024500477912794198,,,-0.03249441001793724,-0.03304382057079029,-0.03645435750704073,-0.015289041015780337,,-0.02680812549924477,-0.030613396603712695
TNC,-0.02281560459529534,0.02234435046794397,0.1469157536835873,-0.06843336421421281,-0.06051568953146969,0.024842269966066564,0.18091088539882688,0.007490563358525818,0.08804374477320834,-0.037852244805812806,-0.021134064967765803,-0.13495418737487858,-0.04506830058958507,-0.052081287698223226,-0.006960247848684849,0.0006409891942892941,0.08178805785701429
TNFSF9,0.0842829705412757,0.030169442894681972,-0.007152516697038042,-0.06217027554422029,0.07164396325042319,0.006360358341532697,0.04428957652257863,0.01470678755038844,,0.02041786620014266,0.021881418092345777,-0.002117648371326083,0.05985011377285593,-0.02947596752148932,0.05691801745422228,0.002264375320592763,0.07962350321402699
C4A,,-0.021283493627674184,,,0.010701442465768115,,0.0015989366848667582,-0.00842927203856145,,,0.015144547543337378,,-0.007588779111313148,-0.019273941353790784,0.01805044834253868,,
CNTN2,0.12226925990350679,0.05832715327374199,0.053829404137583456,0.22502790485029003,0.07136400045654695,-0.03920714530993467,0.27101858133034895,0.17678302951027758,0.0644409639122097,0.08365855328965616,0.09238993048353449,0.10700448856739035,0.06558044136771964,0.011091551086327867,0.11685679192106173,0.19756320448808581,0.11385110844502339
F7,,,0.037467313929397526,-0.03732282681490112,,,,,,,0.0020884461032886106,,,0.12150437951716972,,0.03097948095743326,
LUM,-0.03474689092871254,0.0525499397246056,0.006051668881369241,-0.1033337527479953,-0.00801103540424941,0.013402682395955075,0.023958102730098296,0.04875817766590585,0.06440671854434629,0.02220342152059265,0.08030419505686681,0.09306100104673828,-0.1185333886282115,0.017871530710769613,0.060759072229503004,0.04377005328244032,
IZUMO1,0.04570198163468723,,,,,,,,,,,,,,,,
BTC,,0.08565043434419276,,,,0.040796000697586994,-0.05390586294286708,,,,1.848233418168243e-05,0.058748515921496346,-0.04853474343352182,-0.01845710628654484,,-0.03606450604618522,
APOC1,0.07844744833793196,-0.02531104958798563,0.1373174033153765,-0.04355619927157325,0.008098765560266126,0.03259893522059164,0.2090068032149662,0.005043369822635119,0.011818642977557399,0.010493134648616155,0.0682262294630233,0.03928369761064665,0.0022724267442027117,-0.021696431406437174,0.07174058154812431,-0.03721785676252171,-0.07159378837777808
PKM,0.06077426459893233,-0.03905551382612303,0.003387406387082482,-0.16070401585592448,-0.041043127026852505,-0.04152509695749196,-0.14046006201071445,0.021481874926071506,-0.028822493289974622,-0.0347655714390823,-0.06601574979519809,-0.1226389503571582,-0.08984447682517908,-0.09810179103691608,-0.04021241057981271,-0.04546397835463958,-0.05836353321852509
TNF,,-0.01348954473573463,0.01290188413590218,-0.02732167163477444,-0.028115818746651658,0.03529213838456134,0.0710116610499307,0.0277272764350864,0.06269185673376891,0.0016656560563126862,-0.020459285092427944,-0.019200733638374313,,,,0.05977446260497783,0.02456103934858116
GNAS,-0.0631008443299339,0.001077212223152683,-0.09481980471395464,-0.16597802575522247,-0.002075647498742875,-0.07662614201659525,-0.2332687308293135,0.04021076653288325,-0.04500078740508193,0.0006837137096505166,-0.08824758273137354,-0.011413291729291121,-0.0857694268335604,-0.027104850891410525,-0.09040804048628237,0.07194290125852154,0.028093266167832677
BMP8B,0.07362409154687803,-0.042174897203037826,0.04580995307449494,-0.01470550608747314,-0.035468020729263305,0.03843119174404734,0.06178116482552023,0.011377276741535165,-0.02426996858207752,0.0598185543507182,0.014087129267263434,-0.012393001041720838,-0.04400783375737281,-0.015626860313152253,0.013356104082835074,0.0045231414920895805,0.01666168889679644
LIPH,,,,,0.0029629961459058628,,,,,,-0.02077133665448145,0.05287309096775681,,0.019586350958409857,,-0.0014230194220990428,
CCL28,,,-0.04323990262284741,,0.0006904906142280768,0.006644576120412869,0.04040295293398233,0.022719347779327836,,,,,0.014819872046769442,,,-0.0504535525136476,
PTPN11,-0.006887632565754252,0.015161208364218704,0.03364564206818069,-0.0038266861004398623,-0.02919362990496798,0.019353518835370905,0.16262217853787286,0.06654430116846562,-0.0781820725065026,0.009410842632903626,-0.04798399918794549,-0.06194679981833175,0.03903768768418376,0.010377490489161706,-0.014856323999155908,0.017381561894418748,0.05595882818559428
ADAM12,0.012098905135279696,0.06225427433846799,-0.024569976631847498,-0.07768503143370065,-0.020043391963897306,0.018740445610700165,0.016283752850577524,0.014685732685981284,-0.02214641037502693,0.05824437173349548,0.032204548292763584,-0.016623000207550635,-0.055914226756075464,0.021313320913490273,-0.07502069076921399,0.02846410672818938,
EPO,,,,,-0.0157534271160297,,,0.02677134533834198,,-0.059958090019589814,-0.022558202080297424,-0.02223297398496234,,-0.018247549185402907,,,
EDN3,0.04389842045114678,0.017129330783892248,0.023608184050039137,-0.05951370364789814,-0.024417035073384084,0.052325945889797935,0.0034242952605470956,-0.034769563059040144,,-0.04755431579863265,-0.033914293896651244,0.03763188193343312,0.01956376939392932,-0.04263012934769642,,-0.03271173550904978,-0.04519625559193623
CCL22,,0.021047774448751316,,,-0.0049283071691663535,,,,,,-0.008703553048830165,-0.020331714287732533,-0.059159028897412626,0.007231097187290249,0.0026966559527268805,,
CCL2,0.11230341064700448,-0.0028788314923954613,0.018478997123103923,-0.09854138603835438,0.06807887021780236,0.0877305285716306,0.16194317350257845,0.020488928831138006,-0.04998651144686262,0.06268053089871588,0.031655087627870934,-0.033015004918896224,-0.015285968189382913,-0.026977938809294822,-0.025579228756153476,-0.027731949262845668,0.017241039057029554
DSCAM,-0.00497050209572878,0.03717720558234493,0.037244704882825705,-0.0702099550600519,-0.04804817213349869,-0.020138219648669964,-0.02410307493571619,0.06236409008917125,0.05009602618789891,-0.06800999118538664,0.06300184318592636,0.05429154298238437,0.005223447361861484,-0.013835660990329013,0.13893822507655876,-0.0074886643384712345,0.04218921768249054
ANG,0.043912258733364185,-0.0030876337212128544,0.017325707271908648,-0.047412094665759165,-0.009732506007308982,-0.02878597464539198,0.05095492881785663,-0.037165938537642426,0.02081844201950286,0.05421287757834999,-0.006914115615556169,-0.03556156654114161,-0.01631245537477078,-0.026006546915934903,-0.09230062140383512,-0.031168220702255556,
FBLN2,-0.03725565181925454,-0.014624432792150468,-0.035823858461139495,-0.036850554586883646,0.01819069008608068,0.020421706653319924,-0.01862941891059774,-0.023903046427482685,0.011468527485129927,0.03240148196844975,0.013737081572894607,-0.0012549614631017102,-0.009850480273369589,0.06658065386556795,-0.02101503841841801,0.020145626290194226,0.009954743521626029
VTN,,,-0.02315154100268001,-0.028200684948978084,0.03960817882729615,-0.00995984236273634,,-0.01625656457970653,-0.02770057225327005,,-0.025785568710928276,-0.015633779104026524,,-0.023628113323658224,,0.00584597762010826,
VEGFA,0.06065868604573994,-0.007839778576506045,0.11932406446694332,-0.1318454558052165,-0.015303999567173912,-0.0261687136309695,0.00013422244632212894,-0.004987604021479051,-0.03531794843991306,-0.014313246294968848,-0.1102151425447153,-0.1132339343514452,-0.07508104775670543,-0.04956973699211872,-0.02147252357917523,-0.1494304658814055,0.000556266792986754
F10,,-0.030713137559423898,-0.04026000382198905,0.02476110916482777,0.06285384618388087,0.07514801122582457,-0.000235877319563968,,-0.04996544920390411,,,0.1118137355354324,-0.0306910313955019,0.05370316031397383,0.027174182029512235,0.055156422129114945,
SERPINA1,0.10080219134584846,0.03465077742229062,0.019392783624968154,-0.008677587007832206,0.01717107531796971,0.04092785157962615,0.12254110991794717,0.06066090476278211,0.0813221687313831,0.07485119024862197,0.0019012446866758183,-0.09398084537263153,-0.05682619690192799,-0.03678772064450101,0.058805699416175014,-0.11163533386558568,-0.025454697070820032
VWF,-0.028705910290091105,0.0018841241631096187,-0.03149115738907926,-0.053743309335200835,-0.007261795302840438,-0.009335388440451104,0.06762568951238983,-0.031382057613043045,0.04803494779815494,0.0636148479904714,0.06889529939189842,0.09038861959983349,-0.11546807140499575,-0.00299932052290845,0.03792989400544194,0.128091057901649,-0.009106787411828632
GDNF,,,0.1101335003928586,,,,,-0.034414454398389506,,0.01835955875410524,0.034295561968118976,-0.04044127985271786,,0.004280208525309691,,,0.045304578874485885
VASP,-0.021812007362170233,-0.02302514799265953,0.059474064317596755,-0.02533492548577432,-0.0016673937236635615,-0.015594727990811002,0.033056912807247575,0.0026171569269959347,0.03728782733356966,0.14340019767794912,0.04829120053258416,0.0015576007836104314,0.04529918177657498,0.002282572946067721,0.07327598850824474,-0.03261679237473856,-0.007078487314077483
ADAM15,0.03810838316631029,0.017461723696623542,0.016568893898549097,0.07894022145884982,-0.025161450072615235,-0.028931313632031712,0.11635980421150244,0.04841597156520703,0.028385096969511327,-0.0869223784394048,0.04003223640403416,-0.00902134067553509,-0.013126436491288085,0.05576931550877307,0.21260936468533262,0.07962915423431223,-0.033279642283481715
WNT2,,,-0.03809802044026542,-0.007200666985914446,,0.003888617779362787,0.008564098138423822,-0.032206826950023956,,,0.03590551323621141,-0.022834377959337387,,0.0481686776126015,,-0.03050231943225088,
CALCB,,-0.03892806818894747,0.007757443001988828,-0.002429135917060296,,,0.021103232215661297,,,,0.04670595101133056,-0.02704357615305292,,-0.028503465583997818,,-0.010776185647642322,
OLFM2,0.0761674731871866,-0.0036874721609906464,0.025012487225407245,-0.10098502561864721,-0.030695780854510617,0.043240796267102345,-0.01840850180140091,0.04914819696889678,0.04597485441748414,0.0031801731922499903,0.03623591994337939,0.014551953012224585,0.027206051819389378,-0.017634995592273932,0.008303324665403115,0.027885753431975108,-0.016968545540602384
MFAP2,0.0037358638521207384,0.002916661680425707,0.10074895512949235,-0.03324599858095118,-0.04137151280232151,0.018649711300072813,-0.024600072731998837,-0.009784912459199258,0.04672662919172237,-0.0009239688091118728,0.03543490396819094,0.03401368537343166,-0.032747002678849446,0.016384928782114946,,0.009507951336665038,
HLA-C,-0.049237520366199966,0.006062398477738339,0.021272174993646847,-0.017878751774453822,0.012982418008565356,0.0654570328818381,0.1610370306815856,-0.012791203039885296,-0.04155944087470524,0.08918564524077305,0.0444565587976154,-0.08715267325773227,-0.05405541314735574,-0.009346258805794993,0.0852663541558732,0.05531159448710803,0.09134763309323413
THBS1,0.07149644316993814,0.07126575228820663,0.05948291021583303,-0.01757467412357819,-0.03727696051924063,-0.03682770824701229,0.018511867973003464,-0.019739086528822974,-0.026802777639900115,-0.006101131215263204,0.044209970656194565,-0.01836504975915647,-0.052570442048362316,-0.02880276407021042,-0.02765930204324072,-0.07054138969552008,0.06750242986949774
HSPA4,-0.02941105376324419,0.014825480338441352,0.07101251614488371,-0.026405074043748426,0.014832157930502772,0.03366397707069845,-0.0050817400772232854,0.06758761020700049,-0.010794174952258677,0.007727746214413515,0.04445455894744165,-0.0192973891842271,-0.07245454726186756,0.022579074275734495,0.04020076375140038,-0.001258869181347442,0.026954370023152617
LMAN1,-0.007499453348032789,-0.01952765627469082,0.043254075783985414,0.05910660733806487,-0.03682952572672707,0.023290856737118917,0.024394216355727607,0.06170071096329366,-0.09096010511621219,0.0046204001090347675,-0.05502742359983416,-0.05837971892110723,-0.03993227226873961,0.0007448295082382447,0.011760717492073906,-0.043734214603603015,-0.05107400876665752
LYPD3,,0.06521214641139313,-0.029096804027977707,0.0968772428770572,0.028296305039739577,-0.008843681251515292,-0.018959249895424767,,-0.030837983930579155,0.04783923870153503,0.03819671634546724,0.06217573794597497,,0.009119633312941518,,0.007730885573366189,
APOE,-0.010118322677140478,0.005392117825230527,0.1417372851902184,0.0596831856048831,0.08950225162638928,-0.00872311655886814,0.16317500833021625,0.05185543290537063,-0.030526248455256234,-0.022756037549103218,0.05702774958205081,0.08472071373159666,-0.10862214913421296,-0.06604410964806513,0.08149948547260549,0.02479650301476427,0.04671688047003151
SOSTDC1,-0.028292987429477817,,-0.015542182313496852,-0.018349490913926954,-0.008787616031084737,-0.046323231716109,0.02395273178572335,-0.017592032075529073,,,0.013843695831261221,0.09215525756625749,,0.015444878033621077,,0.004154009846643011,0.06361697302967184
ANXA1,0.0394649094273094,-0.03987502659794302,0.04048586582281598,0.02780525774098985,-0.004704293735835032,0.085135974428775,0.16060565046321895,-0.03522174148735244,0.049696688245154566,-0.07132787825893035,-0.02880877360139398,-0.016780710272864652,-0.057213296976383866,0.06385139238811931,0.02167480982416184,-0.051075636090543206,0.03330586784620243
WNT2B,0.06537488648297787,-0.014654630226788302,0.026735975441400186,-0.031328931711978716,-0.033629097334884776,0.011168463945500568,0.0073452011978317015,0.07409996160472153,0.14072460418438024,-0.015472681282741685,0.10686729527033267,0.023858331981065867,0.047055162380261806,-0.005327588979763276,-0.01841443391494634,0.043142004030140554,0.10380307264622589
AMH,,0.005422537961346517,0.09478092738426405,-0.043913979566990426,0.02652812434849717,-0.0041130613318516975,,0.036601281916428134,,-0.0432059027078322,-0.025647425097350154,-0.0306404258242224,0.020708693088443836,0.002835847670351758,,0.009349342684249272,
GDF10,,-0.027903845164183722,-0.009816184080570205,-0.052603612071622084,0.017131181332820666,-0.005945195616474979,-0.009296420129180267,-0.03805861279120113,0.06284283165270224,,-0.03478488038723297,0.012933455780994243,-0.02501201426614502,0.01005739848887191,0.02025593673084821,0.1361961169907396,-0.009447840249790507
EFNB3,0.027412468296538553,-0.04429132183172701,-0.0289334366755274,-0.0980615296235144,-0.04149179371969652,-0.010213590295880128,-0.15267601956785098,-0.03170458820011943,0.01964533281020508,-0.04691558363172415,0.06208055576193668,0.05391096193482556,-0.05467793981338283,-0.018197354413906474,0.01990154724123939,0.008977240428611609,-0.08063794830014355
