,UKF248,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PTGS2,0.038126780226246576,-0.07748697083975506,0.04377864222494042,0.11721345138241825,0.02328542471411655,0.0579223833233267,0.07011262716143858,0.056427768373099235,-0.029552454035327632,0.06347786202712773
XCL1,-0.01873101000440509,,-0.009051802294890532,,,,,,,0.07374282510956848
CD58,0.10437325887988444,0.08757043242752295,0.10790687158380513,-0.024186978837307097,0.10289139019779045,0.02473400697137899,0.06268758552358358,-0.0035799233392636103,0.05870061992529222,0.05920168048238027
TNFSF14,-0.018873423569521954,-0.025049723036077845,,-0.012935706622496379,-0.040913013545503946,,-0.013496369704169979,-0.03267616668720951,0.05620816340041046,0.1392292330813783
CNTN4,0.09534028908720164,-0.04268784224069699,,0.06190575537408086,,,-0.058821980200935875,0.02480864593276833,0.011097147023405671,0.034890508087832665
INSL3,0.003687871248710495,,,,,,0.08322992565725994,-0.018967008137517137,-0.002343930753367072,
BTLA,,,,,,,,,0.1321737458315586,
MFNG,0.08336882316368405,0.06141659244013118,0.012168049510431461,-0.05781184951816691,-0.08447955722168006,0.18140676427048266,-0.01202071602346444,0.02698957953423551,0.015086886286948034,0.06226133084220068
ICAM1,0.011807572626707513,0.11752016761025286,0.07544556881360671,6.06907011008571e-05,-0.003624371731090834,0.0206886081175852,0.008648615113396076,0.05258048963476249,-0.05368148579139601,0.05877580423138583
PROS1,0.07775775707017168,0.11400363495751291,0.10029496338564568,0.008022694128214047,0.05935206762368305,0.1164281704259418,-0.010406884794880403,0.036770975253517454,-0.08550125642934829,0.014281447442147682
CLCF1,0.028929034165485965,0.04027564450491144,0.0799674767305977,0.17853749067215874,-0.01038908489241262,-0.016815957368888617,-3.1806675095124288e-06,0.01664549172133793,0.011606502713389045,0.10140678292505799
PSAP,0.07685659513594588,-0.0006530151386346947,-0.11563260077325152,-0.007479045803395578,0.05312676389754671,0.12150748905630693,-0.01752192119550301,0.06175330656389236,-0.013767653162014785,-0.05404437980736375
EFEMP1,0.03023766769121175,0.08353984567677544,0.07175455716154991,0.04201190104161332,-0.006535731221910289,0.1079305969082009,-0.0801643030587491,0.09245400381118311,-0.06945662655490988,0.12969320673133056
C1QTNF1,0.07337152625467866,0.09439833049824072,0.020321045194333084,-0.02467013245660484,0.04105932296887446,0.15320732681366653,-0.027972687912691502,0.03827557615960828,-0.07005823561394178,0.11652007679680204
ALB,-0.0259415881284104,-0.020165488459862404,0.07904219610359567,0.1859335811496621,0.0006873003479866917,0.13308048473840853,0.03976035120583355,0.08095436359006494,-0.03359521283754995,-0.01600582068325322
CCL13,,,0.017874631279845662,,,,-0.02138302219602568,,,
EFNA3,0.01232831004272064,-0.05002784244327902,0.0025506808778369716,0.004115203430868396,-0.0845652437690856,0.03931414732290557,-0.018602553999184382,0.0372623544664376,-0.004566447408813009,0.014199538103979588
DRAXIN,-0.06437508203656378,0.0761794112984889,0.04045843016795048,0.035903296109211016,0.08055753549431036,-0.06493337197016598,-0.02853811328208126,-0.005484650685248934,0.05897354008739736,-0.035699860142877966
RAET1L,0.038063047914635065,,,,,,,-0.01920072919717967,,
NPTX2,0.04452754772514936,-0.10014388418052222,0.09489343487896042,-0.03173373330043215,-0.06701683109761837,,0.10861739908709254,0.08597853431992472,0.12667872076319397,0.032764294023929434
FGF11,0.0075228610269289726,0.12402389594342049,0.014693674329125425,0.04275583871156219,-0.033719360451144154,0.03828390144942651,0.015771273951237844,0.04156752775787584,-0.029585023774116367,0.06153468889759141
CD59,0.10281368573994511,-0.009949890009260108,0.08946846327414161,-0.00353770441710909,0.10594338180715789,0.08692404550263985,0.03752289247458623,0.058109054923903766,0.11064908758492083,0.03387485915710564
COL9A2,0.04719793048304338,0.03244455224790695,-0.00013799371471555968,0.13685039397549992,-0.0014304697811896151,-0.06891632714327793,0.039165113281358306,-0.04643757905630761,-0.0357185308754819,0.055375801880392955
DLL3,-0.0020019288108073957,0.06866571847847171,0.08795896319329406,-0.016155366619165917,0.003187249818351148,-0.014324097384885348,-0.027421580121702486,-0.02095696782371394,-0.06557250101735908,-0.020435589142239
FGF5,,-0.01605766493990031,0.02586064849857208,,,,,,-0.018606418150608817,0.06759788130769379
LIN7C,0.04085551399237962,0.030521971944875895,0.05808329274366543,-0.07072957156939051,0.010075136870156848,-0.037686626261011096,-0.050054545795034135,-0.04405402836902766,0.003341076262006844,-0.004347519399054846
GDF7,0.014792884045636286,0.07855682794546341,,,,,,-0.016459800180925903,0.06570082490934959,-0.034536455468649085
PSPN,0.017699209014493913,0.08571175264788954,0.07798283300676477,0.006365222324171655,-0.049604456105906546,0.10646939667843675,0.006180035242481844,0.023170484339317888,0.03511910909838027,0.04120653838075193
ANGPT1,0.04016356724766732,0.07377854890110021,0.11257918092371341,-0.00304954036377898,-0.0008041099128437025,-0.02474134319638579,-0.028370379730941694,0.004522280185017826,0.021516284451154544,-0.04390028688903074
PNOC,-0.034432608064385715,-0.06627450852567898,-0.016967941519081525,,,,,-0.017503423914001105,-0.030663767648363184,0.000938619962364858
L1CAM,-0.007818695320054192,-0.01103134102161068,0.010442187627480974,-0.008627491378675443,-0.05449411060687627,0.07402629354738534,-0.11534571366029736,-0.02060915440867655,-0.03731926931465914,-0.07449814390135645
APOA1,-0.00046170282084914406,0.12555597327945567,0.019631723409190126,0.15243828633373038,0.07453839662706777,0.043491600168679534,-0.022939426815911716,0.03888399386902959,0.0435250890599167,0.0725807358464321
PSEN1,0.01382664752126568,0.01243378816973016,9.048889972602772e-05,0.028517198085544045,-0.013366757946871205,0.0690805674658913,0.09538944871540685,-0.03381541021177896,-0.016752276587615914,0.06481998825992626
CALM2,-0.04755526340158157,-0.12747026091414837,0.08732100892849279,0.031769903749491256,-0.07158515724463922,-0.003556768308385393,-0.0274157970093279,-0.06654261476534151,-0.10776896006980571,-0.07096929126636504
CLEC2B,0.034030301297366006,0.1252925722561404,-0.007771923599373271,0.00794172578471144,-0.08190629232826571,0.0013102438519457622,0.029181179112376207,0.09111261823968758,0.08443795717420545,-0.009977056370316591
NTNG1,-0.0026033612227637257,-0.027292430039283923,0.03913255766373508,-0.01887690019848807,-0.022420866271109625,-0.03696548013313204,0.015099737606433239,-0.01463898001593584,0.011331340921512584,-0.004315460980350233
LRIG1,-0.014589570005654069,0.026483236308744995,-0.1366902635967254,-0.02781616858264337,0.08870027898735794,-0.04679953833350547,0.013704387773367785,-0.006174483021914975,-0.09622546890975674,-0.003029011845248453
CPAMD8,-0.01315632329542106,-0.014526318923746756,,-0.029403717677421896,,0.03203330125400292,,0.04723321786645131,0.03665167928733027,-0.024488935422106676
GHRL,-0.015517291121156577,0.04401248305044972,,-0.03961620927235321,-0.039918155290070485,-0.026378026489729922,,,0.018945276214926057,-0.021587251383038627
NPY,-0.06190086604176896,-0.08864663404125754,,-0.034337174835785585,-0.06955870780868516,,-0.036384274719383054,0.11991379500598948,0.15656019063542476,-0.021711729019557188
MMP2,0.09371159047927337,0.07148385090326866,-0.1914609551168992,0.054907847704545466,0.2312836985877499,0.07788270050253716,0.00990176217520636,0.007629664709120141,0.19554392146917696,0.057765721569248106
PPY,0.05742648767424719,,-0.02785327723967752,,,,0.026207498151920753,0.06250522870346016,-0.01926307653235139,0.03816452150835503
ALKAL2,0.0028703190073832655,-0.016470429585847067,-0.05991251657737519,-0.047003322671316725,0.07766070393358868,,-0.006947110785066947,0.02934951770169292,0.021459212705048976,0.07429666621531984
CSF1,0.06186302296517893,0.019964990943133358,0.16305428127219376,0.08720442196891691,-0.05659671589947901,-0.04543972018957583,-0.027763187974513413,-0.03451844589891242,-0.09258426846837287,0.08500518849549202
SEMA4C,0.04080210531920549,0.047460065276595895,0.06735210713489148,-0.011436268052233486,0.07099236509140625,0.07571758875282829,-0.014384412346146482,0.025924383138243166,0.15994126472681314,0.05762297611918087
BMP8A,,,,,,,,,0.14175944573042543,
ICAM2,0.11298151748923214,0.0337302519884622,0.14712307801514682,-0.009680415751870947,0.1304718805364316,0.06714937501826135,0.08390868176566932,0.054920322887690366,0.14318620441540686,-0.020352917090940496
SYTL3,-0.05241199473452509,0.0483358332132776,-0.035859688895688364,0.022551055296441757,-0.05754598234862783,0.1895487630871396,0.044511615286990276,0.02572171818668175,0.023181337607250635,0.024981740796161972
IL1A,0.023594363539979783,0.010338913296804903,,-0.014969868480097332,0.10420725757809085,0.04705178723987726,-0.04616055224569542,-0.01345637865756051,-0.02698481938631143,0.06476305239721701
HLA-G,-0.020113786871050202,,,,0.004087744805743012,0.10084467950697967,0.02036289845179831,0.018274780327909884,,
PGF,0.09448150600058311,0.06500006895111878,0.1421506755878701,0.0046223316375709166,0.13869504359315482,0.12132301648366058,0.08987762028030973,0.020724194846061084,0.22309098119358772,0.004518680767760325
LGALS8,-0.09022198757291179,0.0030625091417106794,0.015485166968088866,-0.001134305958335637,0.023916234771184507,0.021931497662781217,-0.010469197493723135,-0.035216016717532155,0.04744165176824358,-0.016780634776833267
DKK3,0.02128887561255168,-0.0553841707391956,0.01969051417091621,-0.01788345803967282,0.15842859970820622,0.053057882284514316,0.0792011040451106,-0.01657626932893758,0.12655161729818218,-0.0796931336088173
COL16A1,0.11056576684276287,-0.0010521861172228888,0.12882913755206943,0.026282658499302974,0.1481213666710136,0.060579176011871856,-0.003722678905820517,0.02229100177218183,0.1303004682199739,0.10250690154419151
TPH1,-0.014768627792133204,0.004516738001282069,,,-0.058332745567253465,-0.04001829007071492,-0.03503791101668256,-0.03425403690611317,0.018573086363269046,-0.0014949867271455287
TNC,0.009311039965591546,0.09506207015573115,-0.1474595516532513,0.03918484747875718,-0.03384452850260595,0.0008815780824598753,-0.09533447444494708,0.02354053110957422,-0.015373809182186738,0.07465730388985678
TNFSF9,-0.01347247178876311,-0.03898115511142429,0.05623709080335124,,,0.004179263496572971,-0.018198220617413004,0.04174083900931488,-0.001338199083659109,0.027630684632299198
C4A,,,0.12193237475647174,,-0.03309686440171503,,-0.023806057356895984,,-0.03591062003476585,
CNTN2,-0.028173787501412206,-0.07439447974071867,0.056794556373824,0.005526739993191858,0.08313462656215388,-0.05470938496008621,-0.018642710212027642,-0.016651732561492275,0.02625860702896392,-0.05669797118988296
F7,-0.01440790947245828,-0.014526310480564273,-0.030113106985386703,,,,-0.015800317509170336,,,0.004133124400512647
LUM,0.10474787348732319,0.14757694041767788,-0.10724304831639728,0.09425692131906799,0.12686094171346807,0.020238238361476823,0.1510268575652457,0.09489026696421307,0.14802488786352896,0.1055490007752818
BTC,-0.01307140981808232,,,,,-0.0015513194343624206,-0.02169979102910724,0.0720349985054924,-0.06458011995604761,0.022175678860903117
APOC1,-0.04941674108657855,0.16876332775336023,0.08667317954182915,0.07369543870625274,-0.01713187903905998,0.06261870484533406,-0.012760726757728323,0.029260003365155454,-0.11492529881743548,-0.04512314880327599
PKM,-0.018925605925628742,0.011314569824462299,0.06807301719637816,-0.056490014128125036,-0.07990523188571222,0.04765392680337827,-0.02749729525924301,0.0496756300750696,-0.042343314518011786,0.061945290332129095
TNF,-0.011909784425820724,0.014709781058619035,0.06177423615612615,-0.031383955997425,0.05300365199816993,-0.01410776921199551,-0.02106178891702735,0.024375780013760475,-0.009506511824509206,-0.02355866279382409
GNAS,-0.06763345220545014,-0.07018371348932662,-0.17509262944939133,0.0006967843327305105,0.06488657298043893,-0.04382597298570867,-0.050662817419897525,-0.05662256193137251,-0.021738087176634932,-0.11035602982076062
BMP8B,0.038930746951273146,0.038516769237486856,-0.04046994660957427,0.0313466175834144,-0.03281204390330821,-0.022680130938451004,-0.0050442682399312105,-0.004541452349326019,0.21884729664379043,0.0002175217344605135
LIPH,-0.014768624156212513,,,,-0.01737364517475262,,-0.02138303006018108,-0.021407167030517288,-0.02106373880823423,0.09977871488403442
CCL28,-0.02077390698721126,,,,-0.05151427782809833,,,,0.10149059066212643,-0.03564321731577692
PTPN11,-0.006236612484276123,-0.00042173933648751507,0.0844395498884701,-0.004190951466091038,-0.040746964060716324,-0.05825823480374582,-0.020631262244670517,-0.042199948909177463,-0.025907667158930798,-0.09757210353178493
ADAM12,0.1093590339914729,0.02444639394834249,-0.036530612390351797,0.017018554887689236,0.09822752416720086,0.13103961699266117,0.0004552312793327276,0.08085614196358888,0.1734037085138398,0.08918557032043138
EPO,0.05114187898350023,,-0.027379998860471953,,,-0.0036058036686221254,0.05027901347276881,-0.022232974906447506,0.054074890556318006,
EDN3,-0.012312085864091207,0.019211773586586142,,,,,0.02592349685718736,0.0343552853371982,0.04404523348603217,0.11371332057392233
CCL22,,,,,,,-0.026282887228838356,0.05873069151758605,0.043346101998450876,
CCL2,0.12458111202078453,0.08167679222473706,0.11604232992704686,0.021415875818616207,-0.010088015579512902,0.039663860547887946,0.010316982214365245,0.043258912275015285,-0.10013851719532675,0.07854302255826351
DSCAM,-0.02341815393935996,0.04094368201332714,-0.010078485009093698,0.010859909244693272,-0.00018926344139305756,0.013026072966878475,-0.032750751331587294,-0.031161964785031793,-0.02999742748577183,0.05874968465560382
GPHA2,0.04677269431336461,,,,,,,,,
ANG,-0.021355778660161136,0.08733093778912768,-0.052871593776121904,-0.04046214727124176,-0.04252980657814994,0.06965700215900744,-0.023565752439987337,0.06258487013144756,0.017478091235816316,0.02724083891450064
FBLN2,0.08630066363982415,-0.04827277269354781,0.01720347793106363,-0.006955984638337757,0.03514920192238927,,0.08420742088055391,0.06669580926584143,0.011158695175563229,0.12968328459506154
VTN,0.02380893333176007,0.006231689426935188,,0.004072196537900006,-0.005487474719058615,0.03303902735297687,-0.026544925829108085,-0.015633779751996316,0.009562980154125648,-0.0381889963358716
VEGFA,-0.12298295884026858,0.03907045288007538,-0.11794447317534605,0.00993013460292834,-0.0858641959698311,-0.04429597941247253,-0.07948147989523796,0.01876325378115859,-0.11567235365532426,0.05701751037092811
F10,,0.13919240845131803,0.08335160344838272,-0.027050345540031166,,-0.010813062649079086,,-0.010927368209253639,-0.03887585086645062,-0.014854767037218894
SERPINA1,0.0512382907172291,0.10095831864816104,0.1509131711020891,-0.009404235170047072,-0.06141025568810628,-0.0034851567065179874,9.055940071375418e-05,0.042107212490112844,-0.041314994593170846,-0.02293881215795567
VWF,0.129178292356648,0.10956883013885042,0.21672666875817256,0.04065064235319679,0.08706186900078959,0.18120556266132493,0.1192741606226924,0.08274386703472894,0.21396923849144148,0.038670251557667554
GDNF,-0.008059741750616531,,-0.02601477016751963,,,-0.054837482273682056,-0.03394386014445163,0.02134399256767236,,
VASP,0.10817517468006767,0.05688338863701375,0.08911607829760099,0.02711318451465229,0.11408877687117756,0.027441132751822535,0.14548578004241178,0.02717400944318389,0.16931842569628677,0.01913991093082605
ADAM15,0.05814716569380883,0.00500276701195733,0.08426842369430544,-0.03736855368464968,0.1034452140044653,-0.03399473359517749,0.12181482220098444,0.05898738515810095,0.03790496541346214,0.044292086515316215
WNT2,-0.025834100871906223,-0.03728681982227074,,,0.012888329996604133,,0.0019724395390325793,-0.02283437890574881,0.06873523214866935,0.010349138876485309
CALCB,,-0.01605766476539644,,,,,0.010696182039872165,0.0493053291475933,,-0.02239370784075225
OLFM2,0.018037336898488986,-0.024749385584918498,0.19109487998724564,-0.006119821694232691,0.02846192559953624,0.10112046001231695,-0.040691788071115766,-0.062464404754820915,-0.06751801380957667,0.014549357487641208
MFAP2,0.09514958520196092,0.12929235019570082,0.07342690950473792,0.09682366791292166,0.15739532086737573,0.035029938922011235,0.1430948116517768,0.011776990743071654,0.20450028809062473,0.1224679920279459
HLA-C,0.09159861444024822,0.16412687791428388,0.13605267368450963,-0.05927783485199494,0.06667738762039738,0.17787826046234495,0.03642146025077575,0.06484574928315998,0.17396379009382215,0.004827317077093593
THBS1,0.12453288830444091,0.04502838205163771,0.0917092186468263,0.025052111182769902,0.11852119203606858,0.050326324125292,0.043310109995132684,0.06104548114919998,0.04895669864224348,0.11471727491755192
HSPA4,0.06167746947366469,0.054666974059573624,0.07346475244348263,0.021460155667341028,0.06411747732046863,0.06083180842001293,0.028065966452985442,-0.028718383353795965,0.01728912669131915,-0.09262884677951842
LMAN1,-0.0358486289410872,0.07018444261210882,-0.08083238396580526,-0.08385918263286442,-0.04177754353956883,-0.03619272734182983,-0.024831556174988934,0.0074331802531201405,0.007861185096760467,-0.01759010453335242
LYPD3,0.10286899384583813,0.05538791321018119,0.06794135407449971,-0.040488644366987056,0.11702532727236004,-0.03274543531399043,0.06644839575930632,-0.004574239860234662,0.1713819036250891,0.027467443100546416
APOE,0.032039759892762275,0.06883415142762729,0.108100570267422,-0.025183126117403826,-0.016469491757146182,-0.11782536605389078,0.0650455291771112,0.02424054745999336,-0.1266591353951337,-0.06014970248710177
SOSTDC1,-0.012714854289192876,-0.009681810812512723,,,,,-0.029042196788123982,-0.012107107299629055,0.06801636298739977,0.029348045487716433
ANXA1,0.085551790143696,0.09946928097195588,0.0012310615195358864,-0.01019291096117374,0.026975479157263137,0.09241497999474159,0.057991852281077685,0.09046790635882036,-0.12718861778159013,0.025195724670255208
WNT2B,-0.008083452424836327,0.024083860535476127,0.003595618211983414,-0.06314957418456622,-0.0016939979854651709,-0.0035434938556604323,0.011705138360977028,0.03256586304438456,0.057561747847171635,0.01063623753967528
AMH,-0.0024079619648378608,-0.03294409116664297,0.04384823842082308,,,-0.017592659437809407,0.0129915837561364,-0.02933981244319514,-0.008957219637671798,0.038152947210777104
GDF10,-0.017093127867685097,-0.025874441024780818,,0.11616911922327934,0.004953625507787952,0.09551873801569527,0.10379690230027352,0.015997509670327353,0.04479543366537281,0.09663182833997025
EFNB3,-0.011570578407685703,0.00017712441626988084,0.0013403636577670303,0.055415112721374636,-0.012166017879784758,0.0460677681339191,-0.0644828729670516,-0.03090665155546314,0.02645590349570353,-0.02516093942408855
LTB,-0.029108841236528498,-0.02627844565008052,0.05620138753755615,-0.040092930058159115,0.09995973191464577,0.010697639478576453,-0.035458259741908436,-0.05061062784044744,0.07750676892993874,0.05849674858009221
ANGPT2,0.050204115699422916,0.12893452336401007,0.08545025345809094,-0.037634726688099036,0.1504464921606344,0.15287881770343853,0.08381688775082292,0.0260355433363926,0.21688521979659148,0.056189300118529774
ADAM17,-0.024144230949178013,0.02052861216522088,0.0662048622530544,-0.020192032985126354,0.024395054215143038,-0.0027757014921707393,-0.03128656912426736,0.04549018026449061,-0.013132530118751812,0.059579269885959754
LRPAP1,0.039854370283981096,0.03657286585252255,-0.04930037288386324,0.08527447273996563,0.08999014132191265,-0.021290027289095376,0.02797339402031275,0.011323842670680954,0.011326382595097497,0.03677829345526747
NID1,0.13769719009427522,0.13978784732061186,0.03862947536644353,0.033556308918999155,0.12332569627109362,0.11765309898726675,0.10053715137332732,0.03942173966249673,0.192425207791264,0.0842475503765034
MST1,-0.011374347848864503,0.06216115227185556,0.07195620529156603,0.0019127743900441431,-0.028290325012550594,0.044656722974190044,0.0703243491915422,-0.004978489413157484,0.015951206449221836,0.11377834457223578
CCL14,,,0.15137312834300531,,,,,,,
IL13,,0.007229783045908586,,,0.10033922627118624,,,,,
DCN,0.13620335173689377,0.14382994758222248,-0.06524135062680747,0.07894804992784134,0.11215878085747549,0.10745263992650377,0.1568102061155347,0.09854215560422097,0.0762040144369086,0.07202635789783328
IGFL2,,,,,,,,-0.02202917649995161,0.07677593899972322,
COL7A1,0.05346593994988551,0.11769500768690416,-0.00321977159425286,-0.022497463773840834,0.19058604113053226,-0.00773023129305999,0.03843393435186284,0.05179964646621991,0.10838276058267061,0.10882661937180899
CALR,0.06451940438558892,0.10452404767505755,0.029288382590757,0.027405683800233942,0.07423573070766741,0.09352165129718791,0.04540875839806477,0.06144155001563863,0.0863840489732059,0.10417090120134051
PIGA,0.03391419582734269,-0.01958935176459742,0.05063711274466329,0.050648761150977224,0.009803190808081756,0.06520819321984084,0.005322602559543718,0.05556521874786511,0.05683324392319385,0.08050522047333245
CD200,0.03261075451640484,-0.05102237738689127,0.14767081754543113,0.04869484291027499,0.03127459079053434,0.07840075756238123,0.034189678130174886,-0.01917103248137616,0.06243369720752308,-0.04765529967358984
GRP,0.023664420305891925,,,-0.008253181471860872,,,,-0.0016263031603315585,-0.026127919924666516,0.03654608776659917
CDH1,-0.011622411672092138,0.03379993358135352,,-0.038126594806342964,-0.021888282399262063,0.0014990554404714677,-0.013943840459700646,-0.0068810966784651015,0.0033332548869221194,0.0013134041555389292
LPL,0.06416453088642148,0.08359165055759371,0.013058404048886092,0.10778088416525261,0.05325643211868547,-0.07823011687747668,0.029954575371197556,-0.06118211784074429,-0.0661344196782142,0.07564160782791045
SEMA5A,0.011730813518272617,0.058914484371723135,0.0003213440121081741,-0.1094757473258419,0.036552794893587155,0.10931047571306486,-0.010421641516060424,-0.011994513558663444,0.04627859480108329,0.03598728292416808
SEMA7A,0.05812488914852569,0.021460481869279936,0.03833105639310707,0.06283924930456013,0.09588514894137307,0.20318148373773962,0.055639331883758365,0.04544381489169886,0.2167593794796211,-0.033507826965106534
SEMA4G,0.04101577988903831,0.06729118398261705,-0.049014610839862804,0.017781494816253404,-0.009376320272647006,0.025574823532999717,-0.007930184534093068,-0.0391592183593882,-0.04749049397859821,0.04083687400335018
SEMA3B,0.034089995580407935,0.01551083948970578,-0.07866561801624113,-0.07618425361301799,0.07059807376627787,-0.01765808066257434,0.013885443334772343,-0.03143549881632452,-0.11343384825787114,0.0254514511049312
RPH3A,-0.07610170331577483,-0.01881149453988243,,0.02307036451635454,0.031044792945785,,-0.004961268379076096,-0.03566438144585087,0.05291762656312529,-0.0027303816247634402
JAG2,0.1275835996491104,0.10850577104155264,0.03131975170303145,-0.010116668517027036,0.09098870687594518,0.1521466575666533,0.023479375223980838,0.014831658952990072,0.17732236112603372,0.04207392312808866
CGN,0.04212355236078647,0.030081543625146576,,-0.0438392754830309,0.11687278757738748,-0.041567503014450995,-0.03569069007454663,-0.009202855460413604,-0.022256815227909208,0.11137582795097398
GDF15,-0.015923842561388627,0.10333225811658972,0.0486726692940759,0.09488994950937596,0.09448784125696037,0.06468443299099377,-0.06940023485245393,0.0531317893560225,0.06069118195467919,0.07863617053714309
SEMA4F,-0.03194116925808648,0.0017336824351320808,0.020476532278061406,0.06707131400364481,0.019604209302536986,-0.02871051653684938,0.014763087774004877,-0.005044376719105425,0.004503175563092047,0.0827835764921926
NXPH1,0.005604936402768208,0.03213318876237492,,-0.01162084597631058,0.03502904518016062,0.03681477378760035,0.050412352969624735,0.0055883924285533544,0.03778900016999015,0.04737064570915383
ARF1,0.045548298378058766,-0.008676823950433617,0.058974113711040034,0.06026716094959867,0.024109228858340465,-0.01408972112469405,-0.025873457790298305,-0.041880832855297624,0.11153368659552705,0.027357322343270787
DSC3,-0.01245689153262865,,-0.05595434625089604,,,,,,0.07416150026751026,
EBI3,0.039680337543075546,0.13801017083735986,0.03802305861480218,-0.010727150942334718,0.04424061574958183,0.062051578299598696,0.02690958329987054,-0.015353701992139965,-0.015071415414169148,-0.0299870577368505
TIMP1,0.11908446455985652,0.11779349829942433,0.0361305508975471,0.055539223374145484,0.03581165890105315,0.08764287883269409,0.04370722221352266,0.06399788043320775,0.1933281517560788,0.08385425751933409
SEMA3C,0.09830232776226008,-0.03960038604314539,-0.00454141087347864,-0.05845076583323037,0.08713983438522772,0.05171956633749874,-0.02546039270279336,-0.02321543945472704,0.0058848907689965126,0.01516373775918824
GNRH2,,,,,,,,,-0.023861467677537537,
GAS6,0.018733069559033803,0.0534572061295538,-0.03389043067150482,0.03895003505255366,-0.05746098819575666,0.005949006455509033,-0.019651052155177765,-0.036461822466353384,-0.01760671157290125,0.016622945620687137
MEPE,0.06505822734197435,-0.025602071608647883,,-0.029403728484660094,,,0.013802148342248927,0.007612087854200783,0.15194805398456962,0.00018526618030760653
SERPINE1,0.08913607646702665,-0.045797658366930914,-0.033675162408327824,0.03966081188622944,0.04732418074656738,0.1253562404115534,-0.027646374058656425,0.04633454526634769,0.06541483326823293,0.12352940401669626
RSPO2,-0.002470712623173792,-0.05096649531203329,,,,,-0.03247312173682185,-0.0017410421561520845,0.03644856960716349,0.0009270958031377917
SHBG,0.06715604233012734,0.0009830636609915084,,-0.02745517957776914,-0.04837818725770463,-0.04799148472825062,0.05313313191907287,0.04383268648001688,0.018581575342046984,0.07551170769471369
LGALS3BP,0.06231985163278141,0.10368743357460987,0.004819023678505421,-0.03688962574454509,0.11733309689385674,0.13789674413149527,0.046721412358922895,0.02976869561257346,-0.004888725155319631,0.13131631036584232
LAMB1,0.11680693447087757,0.12008354566849197,0.013507671750707518,0.09094500268597647,0.12914281350172643,0.14379170052920784,0.023154558747226255,0.10171043564058162,0.20666356564648142,0.08522246058301515
SPTBN2,-0.0497127196210378,-0.03843865073799792,0.0851931054866239,-0.02277474303987767,0.08136732076249517,-0.03535167768584531,0.041277850435216194,0.032797377473535505,0.0001914628730577372,-0.00366086151981694
COL1A2,0.1567365930708715,0.1473213093349078,-0.17616587715466045,0.035767931792191655,0.13273472725308486,0.16045956374522133,0.09210975746515945,0.06943042019284576,0.16947608123220984,0.10672945595136842
DEFB1,,,,,,,,,-0.04715640482948369,-0.029248210396947083
CEACAM16,,,,,-0.06007839247682869,,,,,
WNT11,-0.017854771087667136,0.008449171912852282,0.0042119882928194395,,,,0.03316259994678403,-0.04633171868140247,-0.015414100989823949,-0.02625814646969655
LGALS1,0.021796168166096294,0.09707038634948732,-0.175813407575806,-0.007636753256076331,-0.06126587262272338,0.1374968657834446,-0.018728121110485486,0.09917069707150605,0.18489554385122697,0.04856822681246652
BCAN,-0.014470736671713294,0.04806657030574137,0.03150862243783554,-0.06550904893362071,0.08800645768539088,-0.12716977908023758,0.02407148955377698,-0.07065983096250793,-0.07513122993453614,0.00481202848987094
ANOS1,0.04644936028292145,0.07267538601348184,0.11720287341489488,0.006139482275628723,-0.03270020838958703,-0.10787916235619832,-0.0043786983083515234,0.04806204823170791,-0.08336282666781904,0.02429866205400445
EDA,-0.013071414296757513,-0.018948272526554247,0.05723609057510399,0.0017857806547886413,-0.06774598500225527,0.0037316940969174136,-0.009773493254589757,0.00559411686813798,-0.019700188307689732,0.09662895556289372
FGF22,-0.018587602214592425,-0.014526317004840354,,,,,-0.00963566613944014,-0.020983097434835188,-0.04220181400646232,-0.02193429987625034
SHANK1,-0.017854769941412905,-0.01382086802870686,,,,,-0.0416229003477314,0.08220439087481718,0.0030016059716588724,0.035724457540004334
NPVF,,,,,,,-0.026282888990558372,0.002102293659950114,,
RAET1G,,,,,,,,,-0.027456328327738474,-0.0036747769209848017
TGFB1,0.041869236306035305,-0.03147284221456723,0.0315607849082052,0.08181802053264818,0.11397440876783872,0.12385248436945122,0.02925095459471464,0.039208572764228906,0.1306166141513607,0.029031444160884275
MSTN,-0.008495573813470894,0.08239901665992205,,-0.026640003163012335,0.013857853198470767,-0.09145913469676582,-0.014549945027776798,0.007344447103506345,-0.022529866325221706,-0.017543206927593397
WNT4,0.18756909808900615,-0.016470433504728897,,0.1283897688954585,,,-0.009121878946138839,0.002830347601454021,-0.02776167145809415,0.10207247273920134
TNFSF4,-0.027511562421286762,0.12045930958091064,0.07887264682390259,0.043033132639004344,0.0005449539098008295,-0.02037526142411475,0.08571614571309462,-0.008464805468449278,0.02485745983388627,0.10240100750937348
NTN1,0.02671498592868225,0.10896337967107944,0.01975943080114003,0.013021929133378633,0.07982199907542213,0.09413764134129347,-0.00526769864846026,-0.00730749305597743,0.007571499270029232,0.07561885645368413
CXCL12,0.10337297014172964,0.07272516968821938,0.0038842166823042667,-0.016780756097225562,0.05745602775352137,0.019612302155919893,0.062442048595450286,0.047003732866539666,0.14223757429064546,0.03259910174343183
