,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PTPN6,0.010882059266254475,0.008271560230163328,0.049141886107835736,0.018227863468752412,0.029366598331892122,-0.02306398944048852,-0.06710686629564795,-0.0007893075937137482,0.056912256121229625,0.11558737245859285,-0.07385624808554604,0.08597339633662006,0.11261779119796493,0.027328289973953503,0.11367338813331576,-0.03027581633666694,0.07320615946847107
PTGS2,-0.061088842558378105,-0.01672334484630188,0.014033726947361238,0.046405846866461736,0.043944560239784526,-0.017809140512152773,-0.02108106124096165,0.02947737850069772,-0.05212502932878347,-0.0899136901506286,-0.07264372309840875,-0.036913128443279014,-0.07043543570334593,0.014668491932707016,-0.00063657328012849,0.07026212475894479,-0.043564021462139814
XCL1,-0.013152194814800277,-0.01083320778078438,,,-0.00021328969061700794,,0.05173251840259391,,,,,,,,,,0.09682534264837958
CD58,0.06572723301241169,0.009961947141676518,-0.01828020299399818,0.0184566594730302,0.003027211120589228,-0.047442494624360725,0.02597120461467052,0.052803520303335336,0.07916878880796616,0.024736994488434666,-0.04673252736447099,0.1571518817194202,0.09551056179087992,-0.01854562138224497,0.06408072324858222,-0.021919583732584125,0.0006643521438424316
TNFSF14,0.11483509533627104,0.024700813220182676,,0.01654324502797727,-0.0014424565067997553,-0.013122905424512348,-0.0589266823060332,,-0.016532781979448886,-0.02241902565633209,,-0.025876252082392383,-0.018548298518875236,-0.008127727028935886,0.1158721926097179,0.0052867308693216545,0.08389222592778316
CNTN4,-0.008863722450650448,0.15366307353375622,-0.044765680199071185,-0.003213912864944013,-0.032566473863965384,0.0187413920125212,0.1018254936594752,0.03024608098778622,-0.010786877551818534,,,0.07798107830082665,0.01814731128192218,-0.01686320018857334,0.0032589081549419044,-0.031172695861793474,0.04762896234127229
INSL3,-0.018787142590228026,,,,8.507870036359306e-05,,,,,,,0.08571613428263652,0.08940433464747387,-0.02070451862843444,,-0.025084297071525673,
BTLA,,-0.011293979747874584,,,,-0.016758399063805173,,,,,,,,,,0.04496716993061257,
MFNG,0.010299981568499214,-0.005749615465943291,-0.004089028146546199,0.017903879699567575,-0.036440209844938995,-0.0007636707350157907,-0.05744969298363894,-0.057994453369416034,-0.04055552642932869,-0.0626292822888932,-0.018157151271885042,0.06680459126349518,0.12876468939172395,0.061572528905186094,0.07053820744883496,-0.04520030284821476,0.04566642787684412
ICAM1,0.0019488714763487385,-0.05891379064501825,0.0148672816724851,-0.002121017228998543,0.011858933111520989,-0.024382979097892974,-0.05080275256214222,0.12429196405939053,0.10394808142515877,0.13507845737042065,0.04276224236336875,0.021299624257540888,0.06167041354419119,0.043966545457035724,0.0568950596648962,0.088405899983184,0.0030911285446395334
PROS1,-0.029609511120193322,-0.01912654000922993,0.006488469781963186,0.04240767473500463,0.026555463237957447,-0.07655418575441242,-0.005193941534085918,-0.024018040205690136,0.04966421744664458,-0.022072507488487162,0.06181674831378593,0.13882936457045522,0.03394423544843967,-0.11123464171520843,0.006124562001609774,0.03787300376464369,0.05518583229192762
CLCF1,-0.01512266182053677,-0.04529772602159679,-0.029484203251310303,-0.03170550984895303,0.041758262801987266,-0.018850274737028792,-0.04758517251623419,0.03328992394049925,-0.061058775465407764,0.05642256084358294,0.14755976765933107,0.038354603147888425,0.14802038922474073,-0.017779532880307793,0.149177489178114,0.08742548086526229,-0.03456539065209804
PSAP,-0.017145389254168857,-0.010183518662473228,-0.016417942664497424,0.02905238269942897,-0.051524510533820476,-0.05761816919381983,-0.0659310985127403,-0.11836089457860952,0.09647175823578785,0.05106348159484292,0.03232072492669666,0.09895768842198159,0.019253137139093983,-0.03152076327997571,-0.004153895274129148,-0.07153058409705446,0.046812927745241914
EFEMP1,-0.005521660512720155,-0.06869472234258564,-0.013495018454184462,-0.010257779143310284,-0.030206607976495332,-0.03009070604174998,-0.1114542307297113,0.058851946124272005,0.08777337853544145,0.19846895135285247,-0.10467494680484776,0.11777917907098166,0.1633219796088968,0.003117765025849503,0.06175252272504279,-0.022760727968166448,0.06040553114143219
C1QTNF1,0.023501935928210177,-0.031175917455724567,-0.0356519018983383,0.04975958040922078,0.06496729143499624,-0.00780081229872901,-0.047494928350915115,0.11427997195627987,0.12971745859553374,0.13645940939109055,-0.011472278493580677,0.04430601970817919,-0.024363360822367584,0.043203242176401764,0.01821825808614303,0.14753228830132575,0.08318571698660089
ALB,0.01222894683587976,0.03162390084606369,0.019625935321546172,0.05925851127745228,-0.013152596906192417,0.07924258687408285,-0.03626158793333564,0.023783205368815088,-0.022285134394464553,0.12657602986354285,-0.025790886930211216,-0.007208078252564808,0.07976881948889188,0.008853373191632685,0.07850444354390708,-0.013630484607635255,-0.023382489705401157
CCL13,,,,,,,,,,,,0.022656272298580724,,0.021127713002979092,,,
EFNA3,-0.06892766223789483,-0.0006743915811603309,-0.0019101209249337025,0.044725428835646175,0.01481829496830405,0.023893207528245242,0.09642996876168712,0.05857000355655323,0.06359424111281282,0.034650882963359504,-0.02208923802894,0.20195916099305133,0.0888546886321618,0.03310110229415128,0.0018219350916061378,0.09179763588903213,0.1627589485206617
DRAXIN,0.027368155686039175,0.01123402899861316,-0.004459477443557081,0.02184000108511157,0.08140541431352985,-0.011967862265264848,0.030631038736532133,0.12645950289707475,0.04314235518632645,0.11907653125170856,-0.09265177007536357,0.01909822841530912,-0.08291959058097467,0.037568156458086234,0.007267564445884549,0.09699845412986861,0.15536389572193376
RAET1L,-0.03374324869700539,,,,,-0.01433420844590995,,,,,,,-0.016054427799949235,-0.009722572763301603,,,
NPTX2,0.006689743775845146,0.08757488911988379,0.031672729204722964,0.009299586733874253,-0.036596411747079206,0.06456854268916494,-0.006453949462942338,0.19397265254197935,0.02531973434683957,0.1496130695370229,,0.061727304668433326,0.1331746564093342,-0.06238273074409338,-0.05227596313822688,0.0035382295644801076,0.03331032290796092
FGF11,-0.0313659698073562,-0.041024967535869206,0.018012979617748708,-0.01018096046225718,0.01831136830235945,-0.016639154638480865,0.06835347388530592,0.14600521337483519,0.04366694462989732,0.01948599046385423,0.030262039801253516,0.03337391599134734,0.039024408624390036,-0.0003593855527968187,-0.02727891123014032,0.1095004470967932,0.06079412715154962
CD59,0.015951559586283855,0.09804703861534998,-0.034504277305602495,0.009190443861379283,-0.025597260755033,0.012314963877888253,0.0020544759634750095,-0.08877314167004,0.006947948103784358,-0.05562508923718006,-0.005263277592097297,0.09350830809883542,0.035504149483700065,-0.17499991584851016,0.007093495451838032,-0.1223738492848748,0.14642481033701146
COL9A2,0.06009866004308873,-0.00614750288315827,0.005122618212082891,-0.014885613720712579,-0.06529383565817598,0.04387192960581907,0.0368955520776683,0.038833354915616826,-0.030113198369284826,-0.055396310392984295,0.05509369568732089,0.05006523775148838,0.21854106794017167,0.08974924367564,-0.004089723838688171,-0.10012993338844302,0.15495398994477896
DLL3,0.11070926084691975,0.042725345154320686,0.020538689536423592,0.057564886133678064,-0.04545176155628849,0.03147114793114274,0.06895356062891811,-0.0770530112307901,-0.0401395221377323,0.022633332155351203,-0.008428229860415947,0.08600066481168016,0.2128753714717127,0.08861645279352766,-0.03358282824840937,0.000936585789297496,0.2060350376946317
FGF5,,,,-0.00849144048030148,,,-0.019896666153847914,,,,,,,,,-0.0071987222243714444,0.00846889761888359
LIN7C,0.0081935423528448,-0.0069065450618619574,0.02609198211281091,-0.013635332873231733,0.01367682478485758,-0.0030600347157845134,0.014156798719730482,0.0769028209173955,0.03475626582783318,0.05604628454153896,-0.025940667810852105,0.024110998655770818,0.10063458200511823,-0.030840126399945975,-0.05743452512362287,0.027845388458833303,0.05418680640122333
GDF7,-0.02254998723533732,,-0.0258397041415705,-0.010697396958434127,-0.004440483920276504,-0.013122904914556218,0.007539613296857742,,,,,,0.028753135530946817,0.02082825268816351,,0.010577467216220597,0.08844033019647939
PSPN,0.029013888849381077,-0.013757330426535925,-0.016060803054596867,0.010255131888010579,0.0012866262449041847,-0.0057112152557823965,-0.007987324032509954,0.04704534076836005,0.029691642519977787,0.04247921737898305,0.04169780723423194,0.046295802531833026,0.0576696260159864,0.04375705901876664,0.013343651312720113,0.06421829385020976,0.023871148356132427
ANGPT1,0.005084942927392939,0.01298495681533053,-0.04464106432504225,0.061920616446531906,-0.0727937546896271,-0.0821401557571116,-0.04831728646003515,-0.02589500001168232,-0.03814034866795768,-0.10236250824431783,0.0038816772470924165,0.09472601884219997,0.10138552874372343,-0.021612841132380108,0.02440085431567551,-0.0006378150805342016,0.07643937124377746
PNOC,0.025603382423981514,0.13938736512173883,-0.013273420741493427,0.009961849129164644,-0.06397625022848169,0.016066856124512148,0.0982167276125234,-0.03182547406299815,,,,,0.058955508462407026,-0.06917498018350664,0.058424151632539535,0.006784612206814365,0.10741411648560766
L1CAM,-0.028198509813647146,0.02766064429307359,0.01139744913996575,0.005478947606277942,-0.005798081708798493,0.05379526804101955,0.07762735968042937,-0.10670846627169144,-0.04576204314414871,-0.030221515905668562,0.004020021123213245,0.13416635575031768,-0.0841556526191955,0.10404720343060005,0.014667189501340881,0.07539400921824634,0.09321818463860139
APOA1,0.03893574982258712,0.02481418517459349,0.07289374554335301,-0.008482167438137355,-0.0295335088505934,-0.02123816167080064,0.10773978971823343,-0.006120345435110629,0.029777785001039118,0.17151901515525733,-0.04191809639751847,0.13440792179858058,0.10453954572372369,0.06690397023082778,,0.012165718111058842,0.09528754642289079
PSEN1,0.0571911082801239,0.09217673676909807,-0.015458336611816531,-0.03887385471769637,-0.010019244235732031,-0.059273592977435396,-0.043724496276467656,0.004042672951868993,-0.0785409231130381,0.11368448822335123,-0.07847600061512128,0.04663435786884994,0.09022998677866198,-0.038281608667585294,0.040470046977482174,-0.0699191660487871,0.09918859174166848
CALM2,0.06971762290165999,0.05232396685317896,0.03788844620774857,-0.05627769507780798,-0.11100374809527383,0.09784772396243635,0.16302724620417464,-0.19571154597104107,-0.0021039554710415315,-0.10575673459899511,0.06019203838922719,0.11567965652215341,0.17509193613975169,0.04118272844237809,-0.05602650356026887,-0.009233372851160913,0.06734722212781158
CLEC2B,0.03603398427846864,-0.031868237872656066,-0.013139570237055514,0.01771661596899491,0.07141203501031548,-0.03251754569477112,-0.056884520326906586,0.038696432016583154,-0.028693389934686512,-2.3289065228644023e-05,0.06205845163747199,-0.013182195350897511,0.024643747990040165,0.0016176937957810566,-0.038512485595101995,0.033926582870399256,-0.04961009973208069
NTNG1,0.04460114614666237,0.012687847936594636,-0.010098060147711361,0.023681970138603837,0.041390931854773105,-0.004806062137216071,0.0754472245873046,-0.033291559541671574,0.04216961406607594,0.04458584888872423,-0.031823485907400514,0.031513781422945725,0.17989321544280398,0.049848007358816816,-0.05685445967009435,0.027908466629182935,0.06776862801467734
LRIG1,0.04552242051050783,-0.10199770526304504,0.022316456089423484,-0.027704240642940702,0.017483743787242347,-0.04503767327364061,-0.01931563474310187,-0.042716221211949,-0.043379855380357504,-0.0061814818457949,0.06510967175195441,0.09398682056943629,0.17513107756483606,-0.06593071356628777,0.075811644410195,-0.005941563546147344,0.0022591116928014567
CPAMD8,-0.010851239300513198,0.11610591897216149,0.07209091800462741,0.09180568970216613,0.004657843388893538,-0.02428941190857019,-0.03330763449930444,-0.007983058908481843,-0.04019951684044921,,0.005049912179317768,,-0.0011170859454723355,,-0.04609667049093944,-0.010471882112371053,-0.03498192327540927
GHRL,0.043799868651865866,-0.008026809459559064,0.014372325172383973,0.0071400235999010435,0.07203552575573849,-0.011967862265264848,-0.02219047182667821,-0.04320625631157636,0.0036230844320017342,0.003741367027574393,-0.019135980713298868,,,-0.041399138426740124,,-0.011838344691417094,0.034839335747531924
NPY,0.04753178908371994,0.035914822431880204,0.048996135939153126,0.02131989959651735,0.014353784446282745,0.06171282165707723,0.007984405158987774,-0.06843871005999701,0.039761442963284536,-0.012078571966682832,,0.004876266473154467,0.061800321739808935,0.025701003851954566,0.0934001981427719,-0.031675332151502165,0.03686016417734437
MMP2,0.04557004431273622,0.0406531219454782,-0.02047682491400275,0.03145020200393827,-0.021174707532436905,-0.006992848627656577,-0.052649883060959156,-0.020525458702696717,0.09501579253630023,-0.010337552231512727,0.018973779132630965,0.10472140742149388,0.053670567897203314,0.10250055771094184,0.04813246163743195,-0.06672165138627813,0.23508750362430486
PPY,0.004492930106110473,,,,0.07236087729120255,,,,,,,0.04314299947619821,0.044214946618190955,0.017079265543167396,,0.05638457451630104,-0.010438493094757272
ALKAL2,-0.001378552577424337,,0.05912057305207403,-0.02232130790452426,0.004765274844716342,-0.014119168013373961,0.006186318043423219,0.12465647911705559,-0.00546787832051919,-0.007805070078950336,,0.0830655103133323,0.0851963686369316,0.10739146842626031,,0.07539539455330697,-0.014062961856780595
CSF1,0.039248916750891115,-0.0751395864426305,0.022429717033126295,-0.00930049126845971,-0.014169209827983269,-0.0024155367470161753,-0.023369568556754844,0.09962060597112755,0.006303759547553975,0.13746571802681415,-0.03780613706070761,0.042584694131017904,0.08588947442154822,0.0291488190496676,-0.05667423485737117,-0.06158531114004765,0.08358397490705073
SEMA4C,-0.048801689305012844,-0.022645341264145254,-0.0007064137315415247,-0.04857944845562769,-0.029946728596544014,-0.006845931189670044,-0.05168823193265146,0.07012906970910504,0.020450648287148317,-0.040518434971848115,0.10156050073478846,0.13051384708771352,0.04396146987230326,-0.07152575123167912,-0.08822837450034278,0.017073954327756814,0.0991058318490277
BMP8A,,,,,,,,,,,,,,,,-0.022514506889489787,
ICAM2,0.0676297679152387,0.0419880918962264,0.029714062122114877,0.10235864420225822,0.04664260090831981,0.010183025954749644,0.05292546664307677,-0.061762957578369714,-0.0025743290246024626,-0.08968484040038915,0.0439785485959453,0.06414827852465768,0.12202072004199395,0.02545919734998884,-0.07116895429981392,-0.06997914950872547,-0.021890037523014546
SYTL3,-0.04323431423444254,-0.03737790663247498,0.038631878133905936,0.05580695370230715,0.07464936876466913,-0.02696146942482911,0.06861785754753766,0.059199479019858545,0.05538480811881075,0.07632842790304897,-0.028806429016034238,-0.004906219535611422,0.08468594846109191,-0.01023471269897475,0.0151651318300001,-0.00799377506555197,-0.02579112139610449
IL1A,-0.02677883223090999,-0.0090651816723615,-0.00974072071626108,-0.0010368072265053536,0.027229218912818997,-0.016228714001226097,-0.0137790795574102,-0.0007069072448806751,-0.014858754658802242,0.0150726308547474,0.09059157019581619,-0.03643384908046114,0.07376948211302961,0.01256443645677,-0.04927736855257678,-0.042115189576274824,0.06374105754338448
HLA-G,-0.02105600730625386,,-0.023407276651695508,,,,,,,0.05012399388961394,-0.035946892414755675,0.08438961463067333,0.08075451523969988,-0.03623906412576846,,,
PGF,0.04624620385229654,-0.03268152516832473,0.03581827248337912,0.03101030555080628,0.028805918429637777,-0.021639997012166446,-0.03284647165358517,0.14548121739795175,-0.03219358231115341,-0.11875069582254227,-0.03816279604659127,0.07133698352024763,0.09000503185769708,-0.005978223534768026,0.060324464548970634,-0.029496632699415076,0.0629907658174155
LGALS8,0.022196829727259282,0.0081048774495623,0.02024625223749816,0.05397407744529587,-0.0029851361186223613,0.03851076478606018,0.05402434463986938,-0.029178287398352584,0.13546344080631212,0.01997646936618487,0.08762091360109298,0.03464295578342511,0.08626624338656487,0.0024854385055195992,0.016771724799778003,0.003942360826539395,0.03023561356950582
DKK3,-0.024353321355554836,0.0816414226343407,0.010861480768286953,0.01608280561144957,-0.06972376782328174,0.05121600697452408,0.11910258445071534,-0.15890980732463064,-0.05007305030796422,-0.13033050586042327,0.03262363627581272,0.1206426316283287,0.10255140484997075,-0.11459940089334696,0.12710297454014732,-0.09858562071686995,0.09471604178552372
COL16A1,0.01172809313311349,-0.06176629574505686,0.013277593206973139,-0.01846286824390749,-0.04999338683740858,0.06431868192637383,-0.034533218819124634,0.029911425815600513,0.05663277376382085,-0.09096701803660481,0.02581194845944897,0.08582554923731721,0.06311425233159744,0.10410738654111737,-0.009810141870695406,-0.10465449007465207,0.15431342973547618
TPH1,-0.020390861289912958,0.013935340733493755,0.020958853270537415,-0.014690040125568267,-0.011593293713684756,,,0.05347693997771476,,0.10959520467885342,-0.03445164205948481,0.053383834996745406,0.05999594211702385,-0.02563741994285086,,-0.03516602808480122,0.029741769904329866
TNC,0.0036411694737379613,-0.08431285096219837,-0.025954451474206955,0.02296222219441137,0.10088979645069196,-0.04387725692865833,-0.09738919946182542,0.12981870290570552,0.05902953408324233,0.1919709903769326,-0.030671572466001724,0.015740381845127428,0.01270212719483946,0.04481903533449145,0.04402616073027389,0.022889562514920987,0.012089318062436984
TNFSF9,0.021041184080062034,0.031736431578251165,0.03576848133370073,0.0012692379897342406,-0.044779010712905465,0.06371038693107667,0.0714145265030934,-0.008535770463689338,,,0.018243635342959762,-0.0032593490109921433,0.028563825829215475,0.04192466588417884,-0.019984065539790114,-0.01090226860025035,-0.02054735784387933
C4A,,,,,0.051058608264728085,,-0.023944194022933196,-0.02341380068996745,,-0.002962517539902026,,-0.008155887937280216,,-0.013244100203241621,0.03692040496203347,0.011312102179488977,
CNTN2,0.01940248756527606,0.04098371185874212,-0.013967956621984209,-0.049680885187761474,0.02530372866346636,0.0017337798834988016,-0.11591479463084203,-0.06950152728261726,-0.024657183926434855,0.09630774833091191,0.08163350327354442,0.08519779048684296,0.15338229024095637,-0.030872320895482443,-0.01943520252871019,-0.007590303199187242,0.04365661633905619
F7,0.011295855660544883,,-0.021541714047902637,-0.01685914994078108,,,,,,,,0.022870185282088513,,0.009498394980477911,,,0.04185615522913007
LUM,0.02961778912507571,-0.04325439990921145,-0.05568323103975986,-0.024171192270430273,0.028896645778019748,-0.04315056915663537,-0.014361543204749338,-0.07972469072881891,-0.0017978116575226393,-0.1338174502186239,0.08661165965124137,0.04097315098173072,0.11172611111345325,0.04742225321007492,-0.040456733636796416,-0.12042298936784246,0.1318327015719006
BTC,-0.03374323464185782,0.028185390781786147,,,,-0.0399618734311678,0.043397593953325216,,,,0.06562300301179676,0.015875341890410167,0.0017424608210522337,-0.01862522547947245,,-0.014114195214097422,0.023009727579477498
APOC1,0.05575613887813995,0.09897410735798488,-0.03914587713692099,0.01295534988693667,0.006206189923975736,-0.06944017071579624,-0.126720239212152,-0.04668893881405364,0.15455327863382093,-0.09847074609718622,-0.0033960420732081662,0.05369815306596816,0.12072596712647467,0.005017357646812266,0.04390016470205028,-0.07953396795515215,-0.022341157014331946
PKM,-0.08965951484582627,-0.004147991136562328,0.024297804694877877,0.04636297871638386,0.016969858343170992,0.06358764000775512,0.16365512228509677,0.2255139621411739,0.032718080562493174,0.20035417405309275,-0.061292663486311114,-0.011711577178677473,-0.05037553609622834,-0.008397246600776362,-0.06405361204749317,0.13510614635133822,0.0032954041746171454
TNF,0.010555736496437694,-0.029169729733349314,0.006907282754595926,-0.026832264461434666,0.020399382163312607,-0.017496750135681034,-0.03419916266863666,0.026167221231711463,0.11683449004886247,0.11233031387691875,0.015945309641136718,0.006265727274390013,0.06191813792540344,,,-0.05141514216778228,0.026941526147857033
GNAS,0.00862538787357956,0.11266634934897103,0.05053944689012654,0.056116847578795516,-0.04958954649026745,0.09451528912467079,0.1222950431119936,0.2654711223087255,0.1275816922019789,0.009613432382966759,0.03374127721974661,-0.01546241882943957,-0.025157023503245595,-0.0012759042788439852,-0.01767111419656386,0.05371287337007644,0.15534363296523426
BMP8B,0.050615278893364674,-0.026687579289862973,0.04093115810021462,-0.02993076423234237,0.025991617256272283,-0.011617662246124868,-0.049213331056495835,0.05242396638217792,-0.007624469858132534,0.01309569643600762,0.055813864994496885,0.029162695823059838,-0.016382877834257483,0.04010308823424195,0.052423207096179716,-0.06630739684618178,0.05802926938282636
LIPH,-0.02830304194402229,,,,-0.02227792591273382,,,,,0.01798225817062496,,-0.013345992687522004,-0.024118309402045488,-0.016385556472792745,,-0.011011641946372788,-0.03451401277122182
CCL28,0.0038256305044299405,,0.05419396219206316,,0.08252626282802956,-0.013741241280667942,-0.029742406613415075,0.050945387678652,,0.019309633742803485,,,,,,0.05445351669622576,0.011914236367213877
PTPN11,-0.020333907165236562,-0.015842743925270648,0.022807567527808544,0.021208695651538725,-0.006303226206675899,-0.020128204310889533,0.014114545901061036,0.029737647319655867,0.06227649388163369,-0.028202118775167023,0.04803496277357954,-0.042112060525008835,-0.036057271116663375,0.018318567363413522,-0.0151134212940234,0.004620276480873391,0.06012465895046216
ADAM12,0.016914585676274067,-0.007746571655643996,0.010405919437574108,0.04657301629162935,0.035837586464350514,-0.013280055467465713,-0.051079538284718805,0.11489611250883965,0.0928538342279761,-0.11004695495900853,-0.002181624384811529,0.0679832464938029,0.13338106827824672,0.09168247027049098,-0.01343577174269471,-0.06052422855683496,0.024100414029780592
EPO,0.015512268478574212,-0.014488168054749333,,,-0.023308229056702986,,,0.07852867337264718,,,-0.049131702907295106,-0.019745828123823545,0.010879029260551225,0.06580439417731557,,-0.018591253112224565,
EDN3,0.01429231087460368,-0.014842510819875584,-0.03089717588006587,0.026522722045024892,-0.004751221568238147,-0.04198532049874631,0.028117217224093143,-0.04814564403564065,,,,0.03839920209829936,0.06629325494870814,-0.04706561980368393,,-0.009174876406518323,0.08657226799494684
CCL22,,,,,-0.028966726525885736,,,,,,,-0.0001656336411265037,0.02750520544082281,-0.04677079223105387,-0.00562211249181564,-0.028728357912001498,
CCL2,-0.0034719963166521465,-0.0558293698972156,0.0173243137302845,-0.00947499307723953,-0.010519463961751166,0.040151513684141854,-0.12052669367031983,0.11032457728933516,0.07106780323138966,0.12449181251362633,-0.01344684923931463,0.038596127612983935,0.11795329062392693,0.09815687206652401,0.03503205142908265,0.051601190547367996,-0.08352599982160641
DSCAM,0.03951672586588683,-0.07596423834614671,0.033199666000294344,0.043771931332279024,-0.00664267351719947,0.043287928672057545,0.05229654734393447,0.04431018621482901,0.0019538321291606986,0.034637488195444856,0.0021189465058467347,0.018065589147485947,0.09248454686027434,0.03928637849301563,-0.016832043587664963,0.1437322411327573,0.17612200407098158
GPHA2,0.08254825456378696,,,,,,,,,,,,,,,,
ANG,0.035624134740103536,-0.028631892697835302,0.01673852691294095,0.039735753274303544,0.03289237072269775,0.006500173234663088,-0.010265795933834499,0.12443326284973852,0.013645255579127994,0.06438705253620342,-0.028877226211839697,0.008063812349870627,0.03710778420485057,0.05461922826361323,-0.037574613525928995,0.09914652275045208,-0.08973553479379709
FBLN2,-0.0211434585320429,0.015750384569774078,0.028638944762242675,0.054713194912352284,-0.023421926608072498,0.022425230678066243,0.03563857692836964,-0.048252138800684186,0.05445550915799142,0.03882327454978864,,0.05750374986011134,0.06685653776884298,0.043669984470568725,0.01908700408525781,-0.054399955445644334,0.03276153432945582
VTN,0.058285412520387714,-0.014607155936023561,0.006644519617358242,-0.00506198590576288,-0.03829280277755777,0.01337326645655775,,0.09880339718428914,-0.03409334791902792,0.10429790612740059,0.059164565148152576,0.06121260183042368,0.03900391697220791,0.00461083346996237,,-0.0022103656551451193,-0.005653920095514772
VEGFA,-0.08612438523225042,-0.02105826512709948,-0.034312855138106314,0.06660871351999093,0.08448272997910303,0.011968353933607286,0.018786204872776033,0.2696310692333529,0.011099330513197272,0.14353673302208286,-0.08962687933613168,-0.041236524825447304,-0.18785618118322644,0.019987188179932145,0.14213486086423385,0.11443674295347728,-0.08928661895247517
F10,,0.20103335884030668,0.10716678903155337,-0.017924885146763738,-0.025556969389204987,-0.0019094698328234114,-0.01539736464962035,,-0.036982086177199225,,-0.032364307458546814,,0.03436251554206499,-0.002529241988805617,-0.039245663049751654,-0.03282275946270384,0.053133000039475256
SERPINA1,-0.04652725508150727,-0.06125209052701322,0.030070799113263717,-0.08145528485030798,0.0017413446789976336,-0.037961852238190624,-0.10709103318103544,0.05253500231935072,0.03803895326729301,0.10746271531211331,0.005798440787099206,-0.03585770439611053,-0.009944594017840107,-0.01899310077775142,0.07775810908451927,-0.014055878640295866,0.07982454710169176
VWF,0.05544093517489314,0.03128597870728699,-0.07897354825215952,0.03293056624355915,-0.026689657300816818,-0.04513539010569349,0.0011516972156262884,-0.12153519548379492,-0.046736967833036554,-0.09976239292653662,-0.07186771520801442,0.07845321512597575,0.010833126976285967,-0.041969068466403615,0.11047385134589137,-0.0949213599064382,0.054695936789674604
GDNF,0.025246964772256426,,0.1058276582102995,,,,,0.08959531586492499,,,-0.006276323461725324,0.025499116069215302,0.05821969507087025,-0.0013744442518587733,,,
VASP,0.01887648184238445,-0.06397690267868816,0.05831253417241972,0.0020954734668911248,-0.00040629794442317033,-0.012259426413690001,0.0034922618310236457,0.06267171436918406,0.0047523113494113475,0.03433470075945187,-0.019659802010978625,0.061293386056880624,0.0690140573059967,0.020190789702730676,-0.016578078891169492,0.02064531086380774,0.00944036127352737
ADAM15,0.02446138628698431,-0.002615753305349762,0.0017174598650655892,0.01054351919148931,-0.03719479535799792,-0.018611783804051377,-0.02512621075173849,0.035818859490716295,-0.0047127776490354465,0.08779036455981051,0.016471518366807856,0.06865615914130865,-0.07457489592005515,-0.028540590997177383,-0.01849561057911789,-0.021077367258539047,0.000323348081293987
WNT2,-0.00555784234546335,0.049365454979303544,-0.0033518042145405874,0.055492885567038554,,0.13279742285004506,-0.01772140710713786,-0.044597006388038804,,0.005307673825108468,,0.058499527273367914,0.07497256220871568,0.09159673615785556,,0.03580492899262858,0.025530967053310264
CALCB,,-0.01764393791236093,-0.02514076314785935,0.03906993190108957,,,0.0006610180893956837,,,,,0.024072675060054848,0.05713855685807425,-0.005884272075674443,,,-0.011880197709385646
OLFM2,0.03215711871905343,0.004288867462919915,-0.0017930536633720036,0.0323294246803896,-0.02961768948446838,-0.028227144662434662,0.09931836122953332,0.03615096929232851,0.012985453487982418,-0.003530380430151353,0.04852502949322146,0.038678282643257074,0.04293506927966979,0.10173992384974201,-0.0021812514350640975,0.004604408753590841,0.12796846541141338
MFAP2,0.023037833048148285,-0.02361002849574505,0.0731047488527558,-0.010102973206307821,-0.004163188747498188,-0.03303626286601532,-0.02621640369399936,-0.04609086164114024,-0.03659846499404008,-0.1413680578045574,0.10919746608905204,0.04857046876911835,0.07584753889535767,0.10751833126961499,,-0.066848074816444,-0.0027255629275860843
HLA-C,0.060126555391485086,-0.015578586041895812,0.011520301845415162,0.006828474754052303,0.05383230716039033,-0.05411009208729493,-0.10581213134139697,0.14725510241164916,0.1521405833950414,0.015240978667698349,0.013700014497926783,0.05097462441533714,0.02732958221958827,0.08747021668142983,-0.09321733950153553,-0.047365969378436464,0.03723529182510567
THBS1,-0.008595402355521604,-0.03961192529628491,0.01386576377069178,0.01602340497659962,0.029565840322650534,0.04281443131254852,-0.07265228060550215,-0.03000089033537907,0.012445798880691377,-0.018732090108167163,0.007950926763739248,0.054576160539836334,-0.03046020420873927,0.015474832391223981,0.08349668351636012,-0.06288065813497164,0.07031825787684104
HSPA4,0.01930030728278243,-0.007058684412763742,0.0427076260350364,0.015049663751159553,0.003950552346595426,0.016951951211783122,0.10675924734801549,0.016177303160660274,0.06480576543991003,0.03507718062921612,0.10494295917519969,0.009286027328024075,0.03855268208977958,0.028796331428395137,0.052091633176709146,-0.014860776210253166,0.023300483105606083
LMAN1,-0.024518481712600352,-0.03333198495732158,-0.00158180896378585,-0.0031567035144205416,0.02028377027735778,-0.07525659095869627,-0.010339441617873549,0.0735613614874747,-0.03050318091654556,0.020207887656109223,-0.07475902666209476,-0.02404851965209645,-0.10337585082662173,0.0419040923614816,0.08040939474712355,0.03797595401625611,0.049877983814219505
LYPD3,0.09446359271085353,-0.014607157192846772,-0.007766802652484111,-0.01440245124929946,-0.01554453914563558,-0.018207494466278885,0.054184135801052066,,0.054517500059607586,0.035844391375041106,0.15091697735208934,0.1407888365023878,0.06319546258124296,0.06941573988154051,,-0.03855416847554221,0.06999166918167869
