,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GNRH1,0.011700567981350763,-0.003659176702184949,-0.021114225260313153,0.0033196937593213513,0.048783856084012894,-0.00460597021413413,-0.012637441617279255,0.004957950724476794,-0.039589959861616134,0.02804715542794693,-0.025706632268394675,0.060019207344203455,-0.020870386053776984,-0.01081413001188205,-0.05346239004063845,-0.0001506721193868049
FGF8,,,,,,,-0.017660961245540317,,,,0.03689540007057748,-0.026426503697624098,,-0.03287511447330748,,
RIMS1,-0.05702956973640088,-0.02443790530810856,-0.020850649277578657,0.021063734646122358,-0.03058722381321382,-0.02763076599024868,-0.0029886101583632653,-0.03215077659410354,,-0.03367314991543073,-0.010877193012222671,0.002169353338199736,-0.02404111042725371,-0.014916129924167881,-0.0003682215564396496,-0.024938246132276704
FGF14,-0.0013214272698070025,0.0035576655704055568,0.005198002281418873,-0.0012764629849446084,-0.027206286757308854,0.05104774713839707,-0.025880456844307103,-0.047078032721419937,,-0.06671377230953404,-0.024171883441860442,0.07069290077337452,0.06077497331311278,0.0027839248075722787,0.004207833104368776,0.012931934313785731
IGF1,-0.016353773902647837,-0.038072594157068346,-0.016534860065342143,0.05624741842913677,-0.036537515973101044,0.006310249670829638,-0.025532248567230294,-0.030413062249823798,-0.03697537274902948,0.045006285977255464,0.02543580973124453,0.008859303916826912,-0.023737505641675403,0.025575398761427594,0.010556304634161765,0.004483491949003656
TNFSF10,-0.0170439443705643,-0.06317896169484358,-0.04648361194141918,-0.04685216104250956,-0.003446168116334155,-0.008304328900882946,0.05525570036390185,-0.03139557068777593,-0.046642126181531345,-0.012114643230579895,-0.0028575164400124558,0.0336299139127835,0.00466810698132902,0.006108715224562145,-0.0488129491670899,0.008284457014677529
GDF5,0.005279817111291313,-0.025838464630510097,,,,-0.02171341610168555,-0.014618879033532045,,0.021376603307999814,-0.01601138670747816,-0.03537056790609782,-0.031108674594159218,0.017670560229706877,-0.00960313474934452,0.010233761578813018,0.05411873025916282
CHAD,,,,-0.03484083098649899,,-0.00726607650965949,0.13944192498852018,,,,0.015236326206769292,0.07140502001401175,-0.02320488628632376,-0.02539671811980974,,
RGMA,-0.02104206109988994,0.06755587049692476,0.02622807982771982,-0.01929201252355062,-0.0843705658740594,0.02556862055060047,0.023746570433172128,-0.08528079007814779,-0.04122211121460502,0.021222146500245637,0.02212970142391116,0.0044613237804089914,-0.01900593710973869,-0.01576844566276221,-0.04049435512261862,-0.015895857321260462
WNT16,0.04408569002582897,0.06673704066144578,-0.011880542774250656,0.019531152007901637,-0.04275172245839775,-0.01427115712146576,-0.017028729411301277,-0.028760067307921276,0.03519079141239675,,,,0.16080096688660506,-0.016248128651430608,-0.05687745889466174,0.12467895749868135
CX3CL1,0.106708732020262,-0.008092918446788524,-0.009770934718480218,0.022081683663130926,0.022431306369873585,-0.0372103015115602,-0.02966140995109256,-0.06678289656749836,-0.038928349710891826,-0.011289915001664572,0.026792659887318458,0.03562805221268959,0.022345889945181965,0.030050065925955414,0.03542124631972661,0.05875746533752074
FGF1,-0.03193659768442959,-0.0019325472997622302,0.050463177004098705,0.04670875866650776,-0.07005474851426215,-0.06661552617435033,0.04558557863622448,-0.08167819773154367,-0.043921484326439546,0.0463196325536923,-0.006444563998087282,-0.009160463109593987,0.02055601053197754,-0.043857168855237556,-0.050456519778729655,-0.09427934753275022
ALOX5AP,0.05772862349693025,0.0379873201510441,0.013766657381752864,-0.008567895164060476,-0.042000020264156675,0.026973995407372907,-0.01290975107196061,-0.0860124180356122,-0.09301317466181801,0.00992969564176745,0.03902977341701338,-0.02012403856061756,-0.059389341792239606,-0.011311035776029188,0.038720770351813476,-0.002897627056166883
IL1RN,0.09979758468767197,0.02956693815107328,-0.02559498508809224,0.01074415370741324,0.03949959952734265,0.02847345833404228,0.004837738524969716,0.1039812779874445,-0.011479108307179953,-0.017195734373091392,-0.04055361432623625,0.00606943905235832,,0.06445955340068141,0.059347058225724995,-0.013968667904417881
PCSK9,,,,,,,,,0.03892655245413938,,-0.015517359095577835,-0.020299661331051794,,0.07630310652892845,,
NPW,0.013237498811857483,,,0.11874464674033497,-0.0019907632472549977,-0.011262550068763326,0.02292862434169419,-0.023194615393737007,0.01982457262587761,0.05053573754477954,0.023349917263256404,0.028020692210363518,-0.021409342829076083,-0.0014767401976141967,0.05821895946140459,-0.0022155746628569097
CXCL9,-0.03539760177622627,0.0034306265985149637,-0.018822267025456037,,-0.029878845122617022,-0.0227591746682846,,-0.03298998193601593,-0.029269006250720566,,,,-0.025113534083849143,,-0.04788190968517852,-0.015092661392086865
ANGPTL4,0.12660192910273038,0.0499768839030911,-0.031230467931628036,0.09120640388961918,0.08807874736181316,0.045943124369754194,0.04305353481949204,0.05190592550916264,0.04807170735202012,0.11401814745851956,0.03323243108658064,0.008806265190702666,-0.015890016393804315,0.04320727719694296,0.0426784508706402,0.04777272991501635
CCL11,,,,,,,,,-0.0035738168458442584,,,,,,,
UCN2,,,,0.06014017553074289,-0.012966294041641306,,,0.0161724114290562,-0.006809462662998872,,0.005214133255955367,-0.03526231539363047,,-0.01782154372032322,,
OBP2A,,,,,,,,,0.00787550765862659,,,,,,-0.027271250891331634,
COL4A3,-0.03837831297578561,-0.023180739370582557,0.015201160849244513,-0.06084782964064658,0.014179339648467912,0.029342991473432983,,-0.0005358279343951757,,-0.005491116958674903,,-0.01606353619591858,0.022398398298080578,-0.02492545035376868,0.03622487974467967,-0.01954722693747452
NRG3,0.06849902247091155,-0.006106850429751871,0.03014352610663222,-0.03414999449512322,-0.00621937519209866,0.01349352415072924,0.01605395917062817,-0.03753520297275213,,0.031908172101246746,0.013131816225150717,-0.0010508173437724878,0.005624521052091974,0.046850049513226764,-0.06685603441620803,-0.03780303698235753
IL23A,0.03967925567604282,0.07243861796014235,-0.015847352551187393,0.011390518080882883,-0.0001533612755208753,0.0008920676309441295,,,,0.2364992993015008,-0.015517353682472677,0.0047808918329730506,,,0.024940456180041027,0.013673552919887508
COLQ,-0.0315753916106804,-0.020688386357937603,-0.004423052572123274,-0.1268636266813562,-0.050455680021537525,-0.00496497883410901,-0.004058115960293527,0.012164698882125135,0.020533520932143303,-0.015033581846102866,0.09925000516663322,0.06213705649854282,0.045191432009100994,0.021984982110176757,0.011043827607022978,0.0033442354750465126
SCGB1A1,,,-0.012055896078338707,,,,,,,,,-0.025528586817412116,,-0.018247546345283864,,
TNFSF12,-0.004931431697097572,-0.08463410426551872,0.00551223821425837,0.057631064766462486,-0.025198041963670148,-0.01027096994205177,0.042778782436800174,0.022139086847937577,0.0017134257890376115,0.03234683022938133,-0.013301831651113814,0.02775339547185473,0.03378893223299614,-0.01109822761059501,-0.031154578722101155,-0.0044347281130157614
DKK2,-0.0506477179598177,-0.003438457008041376,0.031629162337484695,,-0.024849824379999743,0.030135721178813833,0.020442985457498408,-0.026858929839529786,-0.048923116126518514,,-0.018317158681124643,,,-0.021003727740560325,0.018226542109582376,-0.03596919224238838
FYN,-0.03617945256715212,-0.027806003501914794,0.023737067533318272,-0.04446071584307832,-0.08645992546969199,-0.02271549628712273,0.07117343797108144,-0.04147230254819165,0.012600321414641272,0.05292200915531354,0.04751503028189533,-0.0007775715289620996,0.05637895940731088,0.0007343757692778035,-0.0647713908112022,-0.03002223136496159
ACE,-0.02040342655291396,-0.017740127973105067,-0.028305160147375302,-0.03571471615900777,-0.08113603747610043,0.006478565551428713,0.037267015658985235,-0.07321612645815583,-0.005920296379982908,-0.018521171514750714,-0.02259521099027419,0.03661210787032159,0.004311884252335329,0.0012872087029322436,-0.045645794493832645,-0.020600720925642205
IL18,-0.02365651832056243,-0.035890254126152675,0.003353694260466965,-0.04056032950695755,-0.03422083218612692,-0.004675777720376178,-0.029538251699427566,-0.060869870660081406,-0.0484107559826915,-0.010764201669536047,-0.01054273016978067,0.031767276315143575,0.0007594989236957209,-0.00760854479159833,0.0439701447402665,0.0098590759075549
PPBP,,,,,,-0.014933129661265103,,,-0.005830485232242566,,-0.01899950730343147,-0.024030181888800076,-0.024648840774051228,,,-0.031723321842133376
CCL27,0.0011325043923333658,0.01914719522253606,,0.10533985496599645,0.026558877801710172,-0.030090222334737342,,0.10438287309622203,,0.005121546732809187,0.10855994082559337,0.04776421868581884,-0.026463767568943933,-0.024432935674796128,0.06741191642381691,0.043906071355111015
SERPING1,0.01615595751696289,-0.0197114429682706,0.04166457085894661,-0.01940851863041026,-0.08356956866907565,0.016324376340479927,0.03312300457686749,-0.12726640638567074,-0.024377350834652676,0.019135789674307915,-0.0032188806496685997,0.05312192219156059,0.06785667042942371,-0.058583439935634196,-0.0022424398043510304,0.012999063026250205
AZGP1,0.09146094729663155,0.00584728633310458,-0.031054957251076105,0.007037387847855077,0.14377775891247171,0.046029098134747225,0.002092663341500252,-0.029480086658869815,,0.00988919846842534,0.03492901534176824,-0.01846068937512097,-0.02119421268773754,-0.07097391622142785,-0.005861178507844752,0.06624496677926127
INHA,0.015723120036430636,0.01659951047521715,-0.01847430780192696,0.04899840755908944,0.0043172554514231,0.04779275993823161,-0.022878937512209985,0.03708193265471395,-0.003100889838810792,-0.058151999868038616,0.039383653630510135,0.02182668878928141,-0.021409342702177835,0.08812797984305765,-0.036663909224502196,0.05003480511430343
SEMA3G,0.06112288779006608,-0.01929834257164973,-0.019685381369849347,,-0.046167663366749136,0.03438717425891653,-0.004698338385898092,-0.026896543571764527,-0.033988215431929994,-0.02447120664885136,,,-0.01975176212358032,-0.026165495822859892,-0.026854908072689355,0.03374905517405732
OXT,,,,,,,,,,,,,,-0.015280419549441716,,
COL6A1,0.12681330546611225,0.023437013802885272,0.017159335214462668,0.04325171600973603,0.017384922856183725,0.06893859070735654,-2.7460439723637617e-05,0.11353613400972595,0.1378002227835603,0.06684160068452957,0.017262855578057495,0.037716539569402796,0.025628826404733063,-0.01906113233786776,-0.003394382102269079,0.03709092792633892
FGF17,-0.033452367553568375,-0.02489380107510375,-0.013221176071660463,-0.045328937508339516,-0.019089446195173634,-0.026831697936046426,0.02145832999033611,0.05699955981590326,0.031255800508603514,-0.00775188585068855,0.007764432974467197,-0.028466112450533796,,0.0026441214240240985,0.0371541153949129,0.060993292809575536
TNFSF8,-0.0020364113137701046,,-0.011702679494612263,,-0.031239044034094342,-0.014933125790507082,,-0.02144797693791331,,,-0.020615895574198625,-0.022236645955899217,-0.019169714602177267,-0.016248130796018005,0.07413241548001911,0.10664173786275685
FGF20,,-0.01650645540947386,0.01903378309426174,,0.006034901334164513,-0.030548380230431136,-0.015165408668114392,-0.037392667146648885,,-0.020936783035259383,-0.022418043421373157,0.011590540691168286,-0.019400611971262364,-0.032875118652143806,-0.035137565137313906,-0.02644444140168439
ICAM3,0.11899405982242432,-0.022011222646123894,0.04981289207948029,0.056045157001578486,0.04517080577699996,0.04825779254560487,-0.03246835125723692,-0.06008033880567436,-0.013078033781783177,0.03539557469154325,0.03597851384544831,-0.006227202766364979,-0.046158644052488554,-0.0527259413798633,0.012024965577146662,0.04363677192705899
LAMA4,0.028468837453766025,-0.03318409033722459,-0.03167260277450539,-0.04892108046759342,-0.03249134535385511,-0.042176206515359284,-0.013837753202968395,0.03555129214037023,-0.08464525199192306,0.016216729456185026,-0.005042944288680398,0.028797914119080073,0.02886351618416159,-0.06473521029405295,-0.08542718975370704,0.08598470595749573
INHBE,-0.00942200387319178,,,,,,,,0.0730577825519681,,,,,,,
DLL4,0.0246744727932073,-0.034868095335227285,0.15288801491126955,0.003091266927900337,-0.05924984814819116,0.00026143868962161666,0.043509159621495326,-0.027482958595369762,-0.0072304972062102015,-0.004410430188513914,0.025728022450140546,-0.02372643367561857,0.009603861785154238,-0.03517113702169619,-0.04471936824379713,0.02362784854348304
SEMA3A,-0.014324511567776971,-0.0005597666883200787,-0.022032028521790648,-0.009978014622016123,-0.015800533186545417,-0.02417974142251755,-0.03921288907797732,-0.04538774322376413,-0.0025202369182668292,-0.034066255559882457,0.04530134074276049,0.061039444999289455,-0.022744821535372828,-0.014928923431986707,-0.008797828076624617,0.03623930138766346
RLN2,,,0.1700017678107528,-0.04756471223262747,0.045263513006371554,-0.022905088805976307,0.06411743622345256,0.029028939382019413,,-0.01649486995872375,-0.014255841716606684,,0.16646216102047842,-0.01782154175512205,0.0129167819566219,-0.03106716151426891
C5,-0.025658843646076367,-0.01319943230589457,0.011727576641180902,-0.029176310427716255,-0.03847272854794971,0.01754859041396533,0.04456318974833221,0.014336534687578893,-0.045550909592912074,0.12101253545108151,0.083254337830132,-0.010298101863587178,0.038657919732549055,-0.020596609687080665,-0.023387938119999875,0.05779322167812127
COMP,,,,,,,,,-0.013656813595055915,,,,-0.02295624726335181,,0.034770725379246296,
EDN2,-0.034206859383457355,0.2112249260326923,,,,0.05729536554754192,,0.2706218661996512,0.04303005840444652,0.07623638975007328,,,,,,
C1QA,0.05680332905859193,-0.031864155342751325,-0.017115271002463427,-0.11606640591338899,-0.15402184584209064,-0.027394517217181107,0.04908734683320231,-0.0813079459213465,-0.11830890331834537,0.006444035321422366,-0.008771845203749908,-0.05854267383963427,0.022184654506882576,-0.014044044743850634,-0.04597599650275032,0.020355433274200235
UTS2B,-0.005088033538841415,0.04121329725964468,-0.014296302946005,,-0.022058047970852073,-0.01637886628779635,-0.013261449196548486,-0.018884764857332915,,,,,,,-0.005049669730665307,
COL9A3,-0.06199737174251242,-0.0005704915635385318,0.01925145618402874,-0.009646409747448521,-0.039232476332574324,-0.014595385771508589,-0.014178480551698895,0.05134298676644351,-0.030379593221013565,0.011991270270541643,0.10611041797572136,0.024120332521522615,-0.07565066350446593,-0.0034233003114544315,-0.07153644429453654,0.0160992836576734
DLK1,,,,,0.04086222198895297,-0.013339932175528538,0.018118473680649238,-0.0022744346230042477,0.015846539820063375,,,,,,,0.018873495582335774
HGF,-0.015965835494094013,-0.0472458820337705,0.009778762615791668,0.09547063836804405,-0.026290274899831743,-0.000370114289701505,0.06407020893821118,-0.04825668214054365,0.04360943537734611,-0.02512352015460743,0.0029241087310632454,0.032056419051144265,0.019279030646543592,0.044899067061611536,0.0313056110072251,-0.03934742017575497
GIP,,,,,,,,,-0.03182996201030083,,,,,,,
P4HB,0.06116919868935116,0.031364524198670675,0.06218775747692802,0.05741540197542197,0.054745411136829465,0.017452923182013257,0.017060453163303402,0.12454081603197249,0.04803367403744196,0.054045662205694664,-0.01327948532748407,-0.008218047836925714,0.001669698339005367,0.0987424552566573,0.06321956148313096,0.059309729524157355
ADCYAP1,,-0.001348809214719599,-0.017760011174023396,0.014690473463206722,-0.01095833031762278,-0.012827339563045992,0.02927155145893746,-0.03621449384787333,,-0.02430565825116318,0.006845119634515191,0.013200491633295367,-0.02553875264896545,0.040244417738732566,-0.035825326052779834,0.023814570358870264
GREM1,-0.027199108364935012,-0.029103767817408897,-0.03441443452645833,,-0.027248534530537008,-0.03265353928828002,0.03662568610578926,-0.027473058388456047,0.04818491960462435,-0.0017146619244547822,0.0062053326367069875,-0.023295597560454937,-0.02464370975421231,-0.06417704896057114,-0.0398653360600105,-0.044701841833874746
EGF,0.0442653995431858,0.03468310154343799,0.042672513833516626,,0.05227047102559961,-0.030434366015870132,0.013821362884862399,-0.034356055470306554,-0.03133221055540333,0.03912400145997024,-0.017430117684952243,-0.01938157221040552,0.056340778434640935,0.04448123097612674,0.005400176668584554,-0.004655936251372748
VEGFB,0.10910063782787353,0.04506959663076705,0.004347610199381117,0.08396609490326702,0.040594072869289295,-0.022082399292627633,0.020757181511927576,0.07608155759746242,0.08019811469775368,0.05300988834590106,0.0163232940577501,0.0021412043274683956,0.04217015009120369,0.015009958448471927,0.05844600980115463,0.03880269255961962
FARP2,0.020364997376033422,-0.029637873507973426,-0.019432942514561884,-0.028344555376789045,0.007718420824539234,0.007577119805723094,0.002654126308803815,-0.026719461880916076,0.03446414350961141,0.016159393981617684,0.05026517773102501,0.018321526223359776,0.0006146878788095303,-0.05467155173049681,0.029912881942710683,-0.00017323135379095975
BMP3,,,,,,,0.2530469606400812,,,,,,,,,
IHH,,,,,,,,,,,0.028679276890098252,-0.023642305071864614,,-0.017604906152733385,,
LAMA2,-0.013634408634822072,-0.039777510024269366,0.03833145800006893,-0.00724153788566256,-0.03552440826721426,-0.006720278223641654,-0.011159367582127435,-0.015313021795517438,-0.04539028020576372,-0.008400472993157892,-0.00029600730463122973,0.05003967283628168,0.010772814312357205,0.005113015233137888,0.0101629073040601,0.02048648952185524
SERPINC1,,,,,,,,-0.006229840658175325,,,,0.12669054325124032,,-0.017385730932891197,,
NRG1,0.0657542695765884,0.026885957878393367,-0.04105039019449814,0.009644671540821907,-0.017377755912709833,-0.03020528621916123,-0.027353067827736458,-0.03307383962858605,0.030222248892288996,0.04910484137177658,-0.016000130854094647,0.026388244742195987,,-0.04317321501198752,-0.007512457076808181,0.026032521242104447
SPINK1,0.02024805979701195,0.001811352416868781,,0.010536446912768687,0.18485194150402012,0.029642269993301967,,,-0.009885326215076939,-0.01649486995872375,0.018347251659383054,0.07712020063646044,,-0.021370561918442638,0.08709506602320806,0.08747545610068912
EFEMP2,0.02852352952610599,-0.03600993710867757,-0.0009114973121655006,-0.0013049366889063465,-0.02562291792770613,0.02801648153239576,-0.012221280922184496,0.044161731746154204,0.036150223570048955,0.07761234992319908,0.05476407787896544,-0.022808835363782386,0.040858000524135546,0.021711391710311615,-0.017193791398516876,-0.0003975843470615155
SELPLG,-0.015144242521795333,0.00283146773492955,-0.011433288689023925,-0.035582087170144,-0.08837315458386226,-0.04534657060709075,0.051396445501632596,-0.047067235326718575,-0.0366174645993287,0.04896322531631651,0.04353805044872231,0.07802316104016938,0.013807877720052687,-0.036424630589596156,-0.004941579475657121,0.06851605669247395
GDF6,0.004453692711340607,-0.035123709511899505,,0.021835446455113358,-0.035317286810797134,,0.028594147326197715,,,,0.027671471264111035,0.08763914288481088,,-0.033363543608545154,,
HLA-E,0.03806745050769933,-0.038579136293735876,0.014082581877707816,-0.015560761352628304,-0.03138781340300278,-0.013113070515028222,0.04326354784517642,-0.03920952885787423,0.02216920035104346,0.0010563919533036856,-0.04451606915306043,-0.0442820835587679,-0.0076355638898043515,-0.04168766436641085,-0.022796988971689122,0.020655203374388118
PTN,-0.027415168219896032,-0.0059088981538825205,-0.03176144786270246,-0.02896366045744674,-0.07421233063932868,-0.01557907670545762,0.02978674457968064,0.06036691267362283,-0.021188291243326468,0.030545724253426526,0.0628933590412327,0.016085269550090802,0.09335620076466279,0.06297054753650687,-0.02549171035008695,0.019584950604999398
CD274,0.007077949441817944,0.07194821355678944,0.043188919212014704,-0.027622152994081276,0.019857797366732183,0.02896725166180665,-0.004507169372373924,-0.02338583954334846,-0.023865058286498878,0.02330732336111447,0.029152764971490372,-0.04988045743561291,-0.013533181225433169,0.018669038225714616,-0.014364789162860332,0.036067851158177115
CD14,0.07304905171138433,-0.01818673673006844,0.09167501916080902,-0.07161926461113541,-0.03329745099474995,0.016596837002148233,0.017007169069164788,0.03208568184884743,-0.07416557974465539,-0.0020711098959446906,0.004539606785907142,-0.04164014148441202,-0.024013974222236886,0.009620367973020138,-0.027115653071713736,0.007578982614241703
SFTPD,-0.01749072109998909,-0.011773861762060809,-0.019942770041479835,,,-0.016770284173217367,-0.029983065140874173,-0.018702472515396185,,-0.02788953097172015,0.004229909691077731,0.06528276759665631,-0.041617445999067144,0.04273590970582014,0.008480298778632064,-0.04439341014313644
SLIT1,0.006231508446589009,-0.01663251207057048,0.007058728785161095,-0.01500373686839259,-0.08510685312363302,0.0003428823015855423,0.021968660264425566,-0.07683058544142898,-0.028454024525766935,-0.03448960995522547,0.010124227057172993,0.02258550711438494,0.04829884301759033,0.002624712196251603,0.014525953564425879,0.030054229318166207
LPA,,,,,,,-0.01326145252124665,,,,,,,,,
CNTF,,,,,-0.024849821825432,0.009212389812448854,,-0.01722310602955038,,-0.01915230425758353,,,-0.0197517699177507,-0.01782154372032322,,
BST1,0.07663860730422262,0.048633967648174334,0.005583538214299634,0.1277889204946706,0.005105245906021001,-0.037421082219571765,0.04876024205652748,-0.05256719812018336,-0.06464342156744067,-0.010947361238393623,0.02917664190662073,-0.01806927435827682,0.031918818160728724,-0.0024057495575336768,0.004768735629388532,0.013183710581389865
AGTRAP,0.05677234890399746,-0.0009476845978873903,-0.016163813985099296,-0.009879505497143315,0.1035796010166907,-0.012461460810138023,-0.0023155386565280552,-0.061200977066146904,-0.0424801857766062,0.035298970708826434,0.022922932420866075,0.03710494323884838,0.06806732746747284,-0.007704528379682702,-0.023486745796613938,0.04332352641610741
LAMC1,0.04249550690949164,-0.06153330461719415,0.02197046600151452,0.037861882043403704,-0.007681427834010521,-0.054707747797993256,0.028549124699764297,0.07573342485979312,-0.03609157093306801,-0.017282305650255236,-0.009624909033807904,0.04859322116121229,-0.03441513511179311,-0.030408655235639435,0.02927389501866676,0.010299605753562266
COL6A3,0.015360015122810985,-0.03616618629414756,0.05045445292275972,0.02071293011192959,-0.03574036949546898,-0.02686831787652221,0.001849345870974566,0.04314675303774364,0.11736732211341082,-0.00793566335458194,-0.0003992691810775132,0.012044183539673623,0.057769981278438104,-0.008091679202049892,0.002857694373002846,-0.013435238199818574
FN1,0.07634913058128523,-0.0684767199019676,0.004065800020662128,0.07143397325205333,-0.027832288276486768,0.04791539049982763,0.05117896098186846,0.0865994120519016,0.07841489735442862,0.009461077540329316,-0.056821182365077126,0.054957669975273765,-0.0018725926199028833,0.03803398966958724,-0.03420628880668913,0.030207687459982608
MIF,-0.0013207003730370385,0.040214058921815746,-0.03571500068459915,0.10330598370735045,0.11963171045855367,0.003942083779706581,-0.024724303988103533,0.10410292711502422,0.028421908032746655,0.04403089282343726,0.07477356068971064,-0.014140327320996139,0.0041975711653519324,0.04770483926672847,-0.030376828910036277,0.020568032121159277
JAG1,0.05444759543131574,-0.008699419992527178,0.03584847033523137,0.03722445683183283,0.01713208334711113,-0.04476559701986418,0.07054683930426911,0.07782517213823326,-0.045718849686650874,0.03254096414162086,-0.030219747809338126,-0.057712790311487495,-0.07588424200468218,0.08631144492196978,0.03337752385386915,0.039687729438399176
NID2,-0.03654674540026057,-0.06493302251818474,0.008040701602075973,-0.02828028957424247,0.004924134549560782,-0.02834238780737161,0.021040414677839358,-0.012532200741337566,-0.017484675132182933,0.04582731364710428,-0.00886642766121168,0.0034615088933172733,0.007704085158100336,0.05945800633532763,0.00010329191459638327,-0.025603904813983853
EFNB1,0.0520450107802269,0.0648133429911043,0.03720998850073645,0.06701113493335815,-0.021464490172856412,-0.0379330541613054,0.049871385844701265,0.005605117902896724,-0.03197509693301497,-0.012499350051770573,0.012995889502333055,-0.02728253843317179,-0.00544155803190159,0.0528544310490874,0.0024793387623127014,0.04786123657541968
COL4A2,0.07547677811588353,-0.0885610859471229,0.02955915399027423,-0.03348814094068627,-0.07957967942029852,0.028764898489358797,0.061473890596391974,0.12650963183379393,-0.04572620473670483,0.0003509936240726918,-0.02153829185139848,0.009792483445732076,-0.027666918871409964,-0.027888724905670032,-0.042594951740478074,0.01215215110104794
SPP1,0.07914197571169677,0.05087161424752755,0.052431318665423804,-0.10050692843531717,0.1267641416331491,0.026459825406744037,0.033898702550047996,0.06296091815394848,0.060737812718224905,0.05335425515254215,0.013497718024299617,-0.028314474833514607,0.0017338877285434575,0.02645841181074508,0.061191659012675155,0.025085890330824086
PODXL2,0.04557953713621295,-0.012603764080752278,-0.01887441118389615,-0.06812921620764341,0.003741435770712526,0.05852920401076658,-0.004090718065437917,-0.04130273455860455,0.04844952100126402,-0.03736137533402479,-0.009588834494881538,0.012620632529319263,-0.013527069841836995,-0.007823546156676135,-0.012873932527690026,0.011921163140399042
FGF9,-0.03450954615843884,-0.013448826209049568,0.01233940489319674,0.047986806517661976,0.020173043462277034,-0.009207141550982388,0.06532391361362466,-0.03222996554698845,,-0.03576710233465621,0.07550912434799327,-0.0061242184580463654,,-0.009368392540809874,-0.04244019998300694,0.006529433686726867
ITIH2,-0.02529267489418828,-0.034968698391479466,,,-0.004625859391315609,-0.022759173264519206,0.014269588436493603,,,-0.001733653933957979,0.005790249877262558,-0.013789657510705624,-0.048094260292391944,0.01833484037076223,-0.03390783300045622,0.0010827425563201165
ADAM10,-0.014521869912546235,0.054254549986142,-0.03711088229903626,-0.00507329188335024,-0.053209360671519226,0.040406621698506964,0.004746335173956613,0.043432869628726486,-0.017424022632264346,0.008486487666845614,0.018547927215664266,0.004471598994990586,-0.009903369729357873,0.01236622000456157,-0.006899379873920262,-0.02599680148125232
CFH,-0.053857106518739116,-0.07126487834720281,-0.04471655037904983,-0.08471604281498907,-0.06449698264610634,0.010230290546035546,0.012077954126050644,-0.012200779027676903,-0.09435198540568665,-0.035720638201302925,0.06497307949950852,0.02765302667142343,0.06462685520061599,-0.01754957286212538,-0.03283843871739602,0.058658850675399256
COL4A5,-0.06064749563367214,-0.03096493717155726,-0.022683760818019847,-0.0037656874131235373,0.023913290184023512,0.021689519309596113,0.023965825370309553,-0.04800439361627569,-0.06582273078843967,-0.00871807988117806,-0.004559399789151056,0.03481630683390477,-0.028872336821098528,-0.02331960319079539,-0.03459013212328103,-0.002813406327827533
LTBP3,0.10033367342444448,0.0447036994802829,0.02566875147108962,-0.04414752161397521,-0.0004692081530317472,-0.054902003837061404,-0.012474102996728555,0.031004015004372394,-0.04117775822558313,0.03911595140970849,0.004206247867860539,0.021284103593477346,0.07661742741828487,0.005821422405897878,-0.03475707183425187,-0.03722258072862058
GNB3,0.13575465828493707,-0.03155634438195771,0.042438498328042494,-0.04501609051347561,-0.004097261933767266,-0.036898101545297705,0.008873557792262761,-0.006664626452994823,0.080097623313205,0.051617634419151126,0.03324043426916805,0.036243796109575066,-0.03374782941589522,-0.014587778505491708,-0.05131835592278361,0.002945730247449163
COL6A2,0.1493956642326621,-0.02843986045101852,-0.029664630348018615,0.09970207661566916,0.031226337131946988,-0.0026143006918968948,-0.024435044519382734,0.11524556276082285,0.09529933372279198,0.008671120488262556,-0.014574002540374515,-0.001646839187283034,0.050148820555792915,0.037243218534536056,-0.034033580409934636,-0.021560304927892404
PLG,,,,,,,,,,0.12031761553700093,,,,,,
GDF9,-0.01237375224185209,0.04341855378382726,-0.03143188318004796,-0.002702194418498116,0.11010650946064432,0.06686783151851117,-0.026897445706326698,-0.012161606080427899,-0.009841212641877274,0.04814247075458623,0.12555150701323303,0.05413304021120594,-0.028997280941980185,0.04662080948625724,0.030862685419444084,0.06982068377062318
NCAM1,-0.05956135913387439,0.07971137428643149,-0.024911922688357832,0.004514455916474761,-0.030664434718583856,-0.023174431046819592,-0.07120929123874364,-0.10611209686530551,-0.03010702316474502,-0.025152142307496964,0.021777785100072954,-0.08023781644159142,-0.0665713751400403,0.01706717720890293,0.04548169994381105,-0.05639599773095992
APOC2,-0.09049141780451339,-0.05159347705224225,0.04241387725706398,-0.00328358018556148,-0.004588013007374143,-0.06871661738209706,0.03445206891371974,-0.042204999697134815,-0.033787579938784264,-0.03621502840814077,0.04538344540418964,0.03294336789433718,-0.02492779923780099,-0.023433954534621198,-0.05887323854371774,0.08650730540420787
BST2,-0.03812286683718311,-0.03498166630784612,0.044024299214396295,0.014327942108268522,0.007487748579632805,-0.02037568759655408,0.00829045255105831,-0.05238708664678211,-0.07363063731721095,0.009353614733456481,0.024975150722228372,0.03310672516766878,0.01182327207495697,-0.03773906489443804,0.008535617891129431,-0.017712699455740645
