,MGH258,UKF251,UKF259,UKF275,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1
FN1,0.058543870083045575,0.022408315170478636,0.0934316990096871,0.003855690139007194,0.012763077101499851,0.013294321545606539,-0.023939520281559774,-0.07231100312153654
MIF,0.007753811268222004,-0.00333160198326609,-0.006452062387577753,-0.009359684058703894,-0.0229136252957938,-0.03932159556333753,0.04602285526904966,0.0022206488033400906
JAG1,-0.029067144559694613,-0.0365709756280292,0.06403810317945102,0.03114322753124983,-0.061544616484939425,0.007806922482357876,0.022768191772981762,-0.03739425891489801
NID2,0.06056396620418515,0.00909534852202209,0.027311028521091983,0.007802373883795084,0.04401694142098104,0.05415982269802173,-0.018017881669296007,-0.029095964537994103
EFNB1,0.034501540709015135,-0.00999848495501486,0.0450066540152689,-0.05214999351997823,0.026146089706924107,0.024187951971696202,-0.0008534590988448052,0.04771674847977844
COL4A2,0.0678262452800268,-0.03856470375194031,0.10281012620216667,0.0060722888200172905,0.027089715354448568,-0.01635001844661844,0.036112332294301844,-0.05330578247901376
SPP1,0.0490707396918219,0.06369299009960337,0.012799079513719046,0.005227387400679226,0.08842343475245931,0.059407824752150847,0.04796699091864133,-0.10038857426926656
PODXL2,0.009777843428267305,-0.036962479204574385,0.04930105868074985,-0.023973637683689868,-0.03875830800251568,-0.03326567480198232,0.07374819012252008,0.09241094055365963
FGF9,-0.018679889729507647,-0.029838548209699535,-0.008043981331143937,-0.03934414755772745,,,-0.008317670904507773,0.05655364140216772
ITIH2,0.014442280681054206,,-0.01888504843928418,,,,-0.042538257378320066,0.08695753261315349
ADAM10,0.012410163764429633,0.06201985502307105,-0.00678056323040921,-0.008511863126572459,0.05270791065554808,0.09946444393050877,0.01997263665459389,-0.0035795194416595715
CFH,-0.025990675403120767,-0.004941126804763834,-0.026824161263839574,0.023631513294013588,0.05781222651127402,-0.005287330857261855,-0.013578699048856304,0.061595862341916136
COL4A5,0.02215630826969678,0.04688960138907208,-0.021222429489400334,0.07107765405527469,0.038770411521542744,0.024051585494449034,-0.02128957320053492,0.040930345978966116
LTBP3,-0.0887012872768767,0.05835958482712116,-0.03815154720422843,-4.788836038127435e-05,-0.05994662651992525,0.05035728367189873,-0.0056512380508654415,0.00895478817115042
GNB3,0.08438907772024636,-0.02811395085149533,-0.0077742831329502705,-0.011432269481176139,0.008667811533161067,0.0210958215938797,-0.03797199366067328,0.040605761890605996
COL6A2,0.0017539180929182154,-0.02929600847859845,-0.02485497275039182,0.026261476779685124,0.0461515403547446,-0.1208042713136989,-0.003024928666742081,-0.05778833275270048
GDF9,0.02619033061384803,0.05736017825814392,-0.011657555580511061,0.0053148445429464985,-0.03206170839624948,0.1284552154944196,0.048175184080547905,0.03555488229131811
NCAM1,-0.025230975460170755,0.005630032134327321,-0.06467261025742076,-0.02726866476206138,-0.004430024733780515,-0.03647457277245605,0.027414125244760352,0.0031494598320351056
APOC2,0.021710045173687114,0.021711051589227048,0.0020283677594850388,-0.019611821625172395,-0.04310071699066535,-0.024230537376862444,-0.001982540019605946,0.08361986999485177
BST2,-0.03571513676049726,-0.03971150276684782,-0.030520110787502264,-0.0019129233677008504,-0.019255078326522082,0.014320328073083853,-0.0334087543373073,0.04547621747401033
COL5A1,-0.018321585513098648,-0.028193941559824184,-0.0014713246749705074,-0.013545968364482153,0.0003867550139018992,-0.06901877937907895,0.0212885800148696,-0.02718127923383537
CALM3,0.006349326738838143,-0.0165408311646382,-0.02647302044841392,-0.01763387952260323,-0.06203310791816109,0.12810848905100045,0.044928063643968605,0.03331021756461673
THBS2,-0.037742616719240306,0.017927746246911354,0.04201398639403325,-0.03874104760584105,-0.09177736361243093,0.06268862664039491,-0.03852563869035446,0.039815965621324494
SERPINE2,-0.04968297835930123,0.045430866815561875,-0.02530884344448968,-0.016537723334839216,-0.06499049295702879,0.0467011323450467,-0.0021368257427115205,0.0312948978720441
EFNB2,0.027595544210260507,-0.005138634274671267,-0.02290664099416987,0.015726314893124583,0.031844442884337555,0.04693117156107964,-0.038586625404530644,-0.016430208700950976
PROK1,,-0.015110188231880447,0.00047516987350281213,-0.018164515255798108,,,0.22324208221816022,
MMP9,0.027015342392171966,-0.011732913718122273,0.06917706048347551,-0.01877546790810507,0.0023856382204427108,0.04789922133295014,-0.03958290317395117,-0.10064314119782983
DMP1,,,,,-0.028496909398421335,,,
NPPA,-0.021571338062215787,0.08653442347543432,0.01148565243232297,-0.047714694477192676,-0.02339451168059072,0.0008642392154077336,-0.02742647976421,-0.030383492707364634
APOB,,-0.011906086976249678,,-0.022809264942569022,,,,-0.023030949513286575
C4B,,-0.013673139453796094,0.024198452400539243,-0.014771260137132706,0.028567471578871895,-0.03635568991219406,0.0551676284376541,0.03865923960601377
NTNG2,-0.031322133406687956,0.05190143971475753,-0.009679915926457892,-0.033095051724485014,0.031755118561112704,0.1145184246730884,0.015814233109201797,0.058428291817431116
LAMA1,-0.03287983670346771,-0.025300202911515694,-0.02900170766260705,-0.027194985755074532,-0.041687472355306926,,-0.018464803253863037,0.05965674246753038
UCN,-0.024235079102925366,-0.028032924516766457,-0.01277191992548884,-0.024827048831722393,-0.040169802379168514,-0.040364413292910316,0.07132304110974517,0.049368266186491136
ARTN,,,0.04985162289325262,-0.018775469730651268,,,0.03784420924228159,-0.019347532357556832
PDGFD,0.04526737644847566,-0.01128800621211648,0.0192926888964935,0.0222971874216569,-0.04379965119017696,0.1295119349952305,0.01827536774498866,0.039035880004588006
EDN1,0.06340972346648262,-0.03433365490942152,0.03150534038322967,-0.024661015859158107,-0.03640837600231693,0.013409658618720552,0.014907905988621566,-0.00410258036540134
ARPC5,-0.03930825269277118,-0.062073907891226354,-0.02876651028327698,-0.01146609055809037,0.044773729610029,-0.004062728018447262,0.02760657642568294,-0.04955492195962229
GSTO1,-0.04507255798744287,-0.014334223622951284,-0.0025054408903527224,0.036321511838324404,0.048426871911240066,0.03754371964144941,-0.0648300272606364,0.008897149786299942
PROK2,,,,,,,,0.09791682955908389
SYK,0.019022602959396184,0.008148780752051304,0.005691185810045179,-0.03746973655815265,-0.01676586339686905,0.03154768244462295,0.021464228406203385,0.04100296826121705
CD40LG,,,,,,,,0.009011264216618383
ST6GAL1,-0.018773834395578507,0.011816361663184357,-0.01782364208529928,0.002088427431871849,-0.01730532102766657,0.028510623280747525,0.011664324511318934,0.09521662051919524
WNT3,0.0059432532452295605,0.004946950234010127,0.03834196278750697,-0.020490543363721848,-0.02815345889549673,-0.0650553802837002,-0.035609423287870354,0.06320431967283319
HSP90B1,-0.06889658689749857,0.010341667500570318,0.01779772413121015,-0.0033170422279794683,-0.03553448338893242,0.052684196921717226,-0.03429771388726716,-0.12635046699353963
ZP3,-0.006638771625102193,0.025418349520046492,-0.008902699400111989,0.02124722307992926,-0.04243066726558854,-0.04961463361571829,0.012286597838842771,0.034143989877488984
ANGPT4,,-0.016682265158114877,,,,,,
NRG2,0.034182359662358,-0.024571357077826456,-0.01881843131520877,0.027271029774173405,-0.023920413353161748,-0.09257927487166506,0.04402479232936878,0.07549391343575922
MELTF,0.08205263851078122,-0.0017450609673370185,0.03608285150738938,-0.042249392737201,0.09416570300210314,0.09385441308065866,-0.02791633814421063,0.09581440909929131
NLGN1,-0.07741425255511497,-0.008710326900859692,0.00571211871848208,-0.029970875043718783,0.033013081016500224,-0.030109897661253913,0.05938962354264474,0.0408092239755819
SLIT3,0.11912075712930124,0.04325697001369592,-0.0331032977690765,-0.009160962421403945,0.007229804140791482,-0.07476117060647808,-0.0062733667404895515,0.025243141012666497
CCL8,,-0.010827365311423266,0.026756081773602603,0.006940451691601534,0.044584013154470005,0.04460809838217507,-0.012850263434814714,0.05630631258583968
S100A4,-0.003455261862890146,-0.011980248164800837,0.03617276857101164,0.0051326479781840855,-0.0071234859200123915,0.08472253913685002,-0.010038613868215529,-0.023526023182682182
TNFSF13B,0.0031528531150105473,0.015668994189843223,0.012950318934939316,-0.02368303880194263,0.039810254859064684,0.07035374437307845,0.0034607507813122227,-0.013469153394704734
HSPG2,0.0731592410971271,-0.03576206465059103,0.07451729608964269,0.00083176965869611,0.0412240987930836,0.07735585853554768,0.010768303579281492,-0.030453916622895875
FAM3C,-0.019894902304392264,0.04536486405342804,0.07553669708923794,0.01659473221726357,0.04737015479128823,-0.021154778167507438,0.012627458726284006,0.021304393868987474
FLT3LG,-0.009723094676378398,0.054507149258704805,0.010651853733198392,0.013255374479779976,0.0020017888211953595,0.04031792512370859,-0.022063340707789838,0.037810156537171874
A2M,-0.04361843129205998,0.001101319601753091,0.03591575624638932,0.023658567738163307,0.02202398822176205,0.06561837016040106,0.01062202210397594,0.0036305012178419575
VCL,0.04120721252280132,-0.01253913797559319,0.01942177144570315,-0.014950630362244303,0.0120128559755096,0.0022752673037900123,0.0020878015121648208,-0.044540220597400954
FGF2,-0.031064908088808303,-0.0471100903865575,0.039341895882255,0.01434294965178588,0.002257958811639986,0.019098766020348632,0.05158899039816525,-0.0034815135506093384
AGRP,0.014046531533913907,,0.0028615852487908987,-0.013328941741198655,-0.034743675557345054,-0.004488429656460892,-0.012918325679058902,
CNTN3,,-0.012245396942626111,-0.033854024762685904,0.011542896977531176,,,0.008776658042671973,
RNASE2,0.0015927605164869903,-0.02659437406095337,-0.007946720236368504,-0.04363273219204862,0.027815135563578574,-0.02245096455971034,0.019708839865811636,0.029893361196238748
ADM2,,-0.020333162632956158,0.1233665540795109,,,,-0.01649062810590575,0.01039745865813961
GAL,,0.02521726856115399,0.01078638205259059,0.011103880727481944,0.04026833129146013,0.01066391901349772,0.005842693842301608,-0.023353346027937812
CXCL6,,,,,,,0.011830299432074474,0.10543657951332787
PDGFC,-0.01421400920477372,0.04100481488728871,-0.014227053005995003,-0.05013517814023065,0.159572371247485,0.02713890571331434,-0.006576850390690569,0.002934243118016387
COL8A2,-0.014803130913916636,0.0074310963110759435,-0.022090994268670762,0.006195185529537317,0.07809546759741001,0.044730883975438764,0.03241536151578995,0.06428556665403683
SPON2,0.061684302630155244,-0.0039041292287907447,0.010918744965636468,-0.014873728356525413,0.05378588131719976,-0.020228911856811964,0.01575272094727579,0.04346233076519761
LCN2,,,0.005474731166169733,,,,,
SEMA3D,0.06453030621401776,-0.007924795633253693,-0.016211378119709925,0.09446577324969659,-0.025635680801865963,,,
BMP6,,-0.011732914442465296,0.06040541572571203,-0.012179270128877527,,,0.057187895382088384,0.01498484836762492
TIMP2,-0.054298309816577316,-0.014504341134892388,-0.009640158655251871,-0.07724516011158689,0.0457135672980235,0.00497311798318978,0.018412739387247655,0.05901936879170873
EFNA1,0.06798945200341572,-0.04959110344664138,0.030544258916150223,-0.04244975080127715,0.011437293170702809,-0.02870684412939477,-0.04712655066842001,0.03544839644567548
S100A12,,,-0.0005692014817605374,,,,,-0.025796186403142726
TFPI,-0.018059625354326057,0.04930421686973031,0.074849292839985,-0.035648773143042774,0.04478270438537933,-0.02764330215569085,0.045868859401723514,0.02055218669328772
GPC3,-0.0005914422498650342,-0.018474462035598653,-0.021915586753615365,-0.01597634795829296,0.013713175400290371,,-0.02075225747234534,0.05591216078706517
NMU,0.05449223623122478,,,,-0.05431520496934915,-0.0425787523056029,0.03462652975913499,0.08375436412821503
SCGB3A2,,,,,-0.021588309180703463,,0.06610865776812695,-0.026115057719825592
LAMB3,0.04012643736099612,-0.026306162752543737,0.02297706540366447,-0.001334563513268682,-0.07921828523840482,0.06511685837286993,-0.0457483027110238,0.05987075990845456
LGALS9,0.035377691416062486,-0.01987186125195203,-0.016212600257117,-0.03887590838910384,0.13372007345821688,0.12663656673645132,-0.0399028470301536,0.10701331512299023
VIM,0.004685242635132228,-0.010965535364011472,0.024757261252406505,-0.004492353518135738,0.00448609891449432,-0.0970844173667496,0.008093662393199724,0.016177143296997536
PLAU,0.02127340170865075,0.011121483819625515,0.0026984206577823143,0.06062217130641069,0.023747829205291213,0.07549085412291211,0.0060162394830260415,0.011832679720222608
TGFB3,-0.000258905992086452,0.0447542926807911,0.045678535572318574,0.051439403402729365,0.020509107538370708,0.04874473757783565,-0.07087581081123123,0.011071438449352189
APLN,-0.06500599451372031,-0.04352335077988357,0.061277637908703934,0.008728743227356832,0.07097444282924723,-0.02436398337764277,0.019739384152367968,-0.08567383745716904
SHANK2,-0.018475893219029857,-0.0245954532597528,-0.022422028517037583,-0.010862643124717944,,-0.021475573355068535,-0.00028250241446796224,0.023373984268337318
LTF,,,0.005673867966300906,-0.0073211661460076795,0.019496612624683843,0.06295945263939161,-0.01563251391387877,-0.11330576373424017
PYY,,,,-0.01514216941974752,,,,0.0506880523437016
PENK,0.10003773734880064,0.08191790964213459,-0.02172050078803847,-0.012792684050452599,-0.00748797600426623,,-0.017404801412869986,-0.028040726611636427
CTF1,0.03519404773914651,-0.031558130096675054,-0.02092362503491793,-0.04165597318844172,0.014133955881344416,0.05041619390401819,-0.03876701014325575,0.05850519829430742
COL3A1,0.0015117048644787527,0.03393651880778726,0.08438756184247898,-0.018349308041948943,0.03223221758243987,-0.017310033653722745,0.013452776559923205,-0.020761472106860048
S100A10,0.05590804945424672,-0.03478942036981362,-0.05877950759274956,0.0289746598949013,0.036649162423315965,-0.08396888082278987,-0.024941759087713906,-0.04314979114091546
FGF13,0.014820144513304814,0.023550278295214156,-0.024678887227440948,-0.011737695651365478,0.08773565364759975,,0.00811916985351824,0.029415235635348647
SEMA4A,0.04471680356239729,-0.04316433177690924,-0.011296795033125676,-0.020039347331431784,-0.004001462204690696,-0.004445648442724246,-0.05014887904103461,-0.036295660151456306
EFNA4,-0.03217619949033282,-0.0032416846578243322,0.03518871375124142,0.009588420437297004,-0.011471580206127001,-0.046385311334991276,-0.037044086919866194,0.07135610562072664
HSPA8,0.004341632238292324,0.0375001349898743,0.013243655469322537,-0.04096662074957632,-0.06900651887020642,-0.07846623807760679,0.0611653863851562,-0.03279252434709081
NPB,-0.021325552873494007,-0.013823143803452955,0.02223526830035192,-0.01806087476790062,-0.029541763613430933,-0.06330839447442539,0.024334135424633686,0.0457151145880893
ULBP1,,0.004633525504974751,-0.02591411096352511,0.040574582550624426,,-0.05548895441738071,-0.022796405683518487,-0.049958992492957335
SEMA3E,0.11092724330492794,-0.020894284987092185,0.0011120221358121517,-0.011054047926468902,-0.03654273121581833,-0.02265772476111163,0.042121647921701574,0.014228684383658615
FGF3,,,,,,,0.012567126850667833,
ADAM9,0.05283545954993558,-0.015750583651178696,-0.022739179426878788,-0.020802082007666912,0.1032275688507726,-0.12633766984778547,0.01680906530145048,0.00541175287569471
ASIP,-0.025775287806714155,,-0.013929747238334744,-0.016660466532530796,0.07848009372930236,0.022485758737189797,0.05203190890058875,0.05672037179180979
IBSP,,,-0.024673366869556113,,-0.018423744644633616,0.06566342891690896,0.04252954458141504,-0.05729863665459008
MMP12,,,,,,,-0.012229058658659099,
FAT4,-0.00235651613639115,-0.017218986119421895,0.0010092114159813352,-0.024609600834524212,0.04186610147081342,-0.021472876430945375,0.004211487718662311,-0.02678223869497985
MDK,0.09019867144800754,-0.02699576208406854,-0.00501508448115747,-0.00995196322377641,-0.02385044530910119,0.08873136949284408,-0.0011654444027134271,0.03484125849248273
BMP5,,,-0.022843703966356845,,0.02355628250129494,,-0.03869856172836688,0.0719010369477298
CAMP,,0.01599533348189074,0.03730414053723789,,,,-0.01790820884339003,0.052703617359026164
HSPA1A,-0.04587195495086972,0.04971917303601671,-0.017870844763617902,0.00269430131756118,0.029340098073637272,-0.0232037048011857,-0.051709735286702196,0.015357017193304848
SEMA3F,0.11488985071246945,-0.009422865202510284,0.07344823812433894,0.0037374942299735108,-0.03343816623077845,-0.003589905762556162,-0.06651621316940873,0.005332849408057933
ARF6,-0.012990057123855498,-0.007860005655828645,-0.0011603642163124828,-0.017768398491601348,0.06445094394108629,0.02569384429838863,-0.009416878771962478,-0.03611368387520552
IL6,-0.02116837388484521,-0.015517004459731863,0.02146407655901192,-0.00855799888293965,-0.03236893540911591,-0.015155174051845086,-0.03171721610505317,0.07227697924221393
CALM1,-0.028654783374419335,-0.021536911094348535,0.005763639802699017,-0.001392249782823025,0.039898091381766684,0.023303002216546107,0.04005187739757102,0.06138967192978405
VIP,,-0.026725534732285693,-0.023612971938387173,0.06294748039940669,-0.02563574134761009,,,-0.032336611066029614
NMB,-0.010438233658120376,0.018112720751614467,-0.058000399206197005,-0.02296697733729541,-0.05450469485679269,-0.006808236899524165,0.05072558361451163,-0.015310568083894418
CCL26,-0.004439570747992629,-0.01224539773730484,0.008860507960380173,-0.011243782276527173,-0.03344908168821785,-0.07236680966088162,-0.021769209959727087,0.015029736845886129
FBLN1,-0.013682532621275565,0.05619577719881233,0.041448992954384,-0.001115661519901639,0.02293741999827845,-0.07044789930114087,-0.009470753728885404,0.05557254271623281
SAA1,-0.017638267096195658,,-0.03240427500265129,-0.0339187375264118,0.0943578638617158,0.057375265072882195,0.007766997997320478,-0.00843972169284669
MICB,-0.022175193358356278,-0.0048921925891897864,0.08093338518802394,-0.006793236375952992,-0.019523075677425727,0.052624472918774444,0.03231734223332947,0.04654837209418656
MMP13,,,,,-0.026237950777681082,,,-0.02804071476545895
F13A1,-0.02423507844498748,-0.017176786478563435,0.005658058280510237,-0.0063730086232758,0.0453270496969691,-0.053834627504919484,-0.052396739588232544,-0.055900318832199834
CXCL11,0.07833266368714385,-0.023572823823420096,-0.019743095604413115,-0.01321890484808492,,-0.03529390874905223,,0.08984472792060087
COL5A2,0.03962923385217583,0.022207244936138487,0.028763171353850082,-0.026755882268452,-0.07447226702744014,0.05161399826269203,-0.01944164654015318,-0.03441519237791249
EFNA5,-0.041765256693370674,-0.023012954308085073,0.09967063958583106,-0.02980130615637848,-0.04368870703856362,-0.01688755976034567,-0.05588136375798453,0.09524191952145326
AREG,,0.006976325947031886,-0.026121137050616555,-0.03480139396720072,,,-0.026661925407414078,-0.009945132470544935
EDIL3,0.03863598850051834,0.032004651559028735,-0.005610770709270489,-0.02125504900541505,-0.029117733958334044,-0.06701405707194025,0.00491602571879107,0.0006643349483048916
CD86,-0.0030477716040724855,-0.014473188590664779,0.05651657979063337,0.0071209156843028455,0.04146823308713943,0.12617325242929536,-0.027264242226192014,0.021387262275690242
AHSG,,,,,-0.026740672833890193,-0.03364719092164289,,
WNT9B,,,0.00711110950858773,-0.013328941741198655,,,,
HRAS,0.026059087920278,-0.0027486409009411933,0.04431778184216555,-0.02822226590700697,-0.04471061102478352,-0.00495814004966801,0.07361145529890899,0.061962597653354656
C1QTNF5,-0.026104251371694774,,,,,0.05253461398940596,-0.014355017175679682,0.016988907685508786
RLN1,-0.016075854444537713,,,,,-0.034752485885058394,,-0.022037123297403535
COL4A1,0.009254505981829055,0.01153569268434071,0.04497074035894405,-0.0025059608079272583,0.030481174219082554,-0.07045920307406114,0.00773407481253442,-0.05719843087274766
CCL3,-1.6658067808527e-05,0.012135854388277538,0.010895558313228637,0.041656281543082846,-0.059781686131268316,-0.027403136613812,0.04680557625978049,0.1214465937485258
BGN,-0.0014579306166104219,0.02161023617251942,-0.006532894005109744,-0.005209195765082176,-0.008443179919518436,-0.011903564909787608,-0.032605589980746856,-0.020772830577370345
RETN,,-0.011557260305287793,-0.0169305148942851,,0.014688184027231484,0.03517750968291452,-0.015385676363486516,-0.015927384100037262
S100A9,0.07322872169665134,-0.05442072975577826,0.029898135644942446,0.015865280560906577,0.06994112121532627,-0.0347606386737867,0.049052033296410086,-0.10028135983725703
HCRT,-0.017839682812420817,-0.0026217277131766513,0.028608171445341907,-0.0159763422090795,0.05695544322288347,-0.09289136016557664,0.020271077481657584,0.1631027869204094
FADD,0.0447256270405959,-0.002191362848019987,0.013801412568941443,0.0067786209707219065,-0.03735881607781141,0.04613149972944397,0.045037479703196756,0.056849199788230206
ACTR2,-0.014730337550059446,-0.017818540848609354,-0.026114324206061582,-0.008181392524271712,0.018305265487569965,0.03411523180575232,0.015166313149623743,-0.04189983859215991
BMP2,0.05527894358900011,-0.017777271993811218,0.04689137238844302,0.0013430067730867063,0.0489849400288597,0.007400416263449227,-0.00957597530220184,-0.015455619159290489
PDYN,,0.042516442611952705,-0.05569631296657864,-0.00817334438913055,,,0.006989657993468184,
CD55,0.011207083149495181,0.08317218435541357,0.022043257994005704,-0.0016212878402894384,0.05051215985460891,0.07396687662934508,0.016888571578572074,0.04064768447807291
OSTN,,,-0.007268517184984933,-0.024688799393178494,,,,
PDX1,,,,-0.017102520974730397,,,-0.03045333126761707,
CD6,-0.026254894559352114,-0.021559690228390074,0.012456333933998694,-0.010159881814998386,0.03843432836340846,-0.03582822502231321,-0.017148110231490165,0.035879667626514226
IL16,0.01208647985382198,-0.04937999901757144,-0.0014736381968322321,0.02098165493531799,0.02640051310307658,0.06444281904400292,0.003003202097985704,0.12210440553790297
LAMA5,0.02031531864497595,-0.032654558686198945,0.002604448612920589,-0.008144955585815008,-0.03724887365159981,-0.03592832344452584,-0.007075888705236298,-0.01686723758555759
RGMB,-0.033502398969376755,0.05571183451613791,0.004192377903583164,0.025442693458762832,0.016057424747734573,0.052312721880528476,-0.026289336140366208,-0.04496440408338595
INSL5,-0.015602697317677683,,-0.023486332658411938,-0.020417129616402057,-0.028153474756698733,,,0.0738236841034052
IL12A,0.03097906063437217,-0.02135952656681114,-0.007774427511655744,-0.009169875156192926,-0.038073882779959926,-0.0067139806274955785,-0.014047671601815283,0.030518072258437827
S100A8,0.029337833317831078,-0.044251871518152935,0.013698535424263606,0.000470480750758227,0.08749450779819265,0.02410044929543436,0.014690665807562585,-0.03863282189435955
TAC3,,-0.010681557119678192,0.033276621260061416,0.03495168143956157,,,-0.023394478677451244,0.02194261673596275
TAC4,,,-0.0029647720731341954,,,,,
MFAP5,0.012709902810334697,0.15850546364288257,,,-0.0263769695151294,,-0.015596664613767512,0.024162218714122892
CXCL16,0.034577946798333044,0.03497045393249618,-0.013834166882298512,0.004882616612224462,0.10554506159307164,0.012471615351680919,0.028296246383171457,0.0662990826152988
AGRN,0.010531588105990924,0.0030219297870765316,0.046907164479838254,0.02541055437595432,0.012351435241826752,0.029577978596913836,-0.007552389775667185,-0.006706013429924706
COL4A6,-0.021528106842905403,0.041673610862915385,-0.018729480512663158,-0.020510053113459426,-0.0480650628432769,-0.05034236517886312,0.037198544329950026,0.06134074011823761
FST,,-0.023572827717244935,-0.011389985462579945,0.07287385197246082,0.07431652989509413,-0.0016091107579290778,0.012701514767621708,-0.005996306603083239
MEGF10,-0.012208040025516466,0.019119648555625948,-0.00862485078863791,-0.062912470286176,0.03875532908135565,0.12836863573954124,0.022980519723782105,0.0748733190845587
C1QB,0.03072650006635043,-0.005350345365134377,-0.0069248520856505,-0.003467848982447588,0.07685550832580756,0.07169163220875294,0.026810298624571776,0.05757718885512758
HLA-B,-0.03862669217365859,-0.02191575746852648,0.020489503686945423,-0.021923444489990486,0.024593577621713412,0.03722593228027685,-0.040042285343098526,0.003006107688522201
PDGFA,-0.04958963292183387,-0.003097446823748357,0.027290743134494193,0.033658979924870706,-0.0897411160034271,0.08031922649721776,-0.018850849871932546,0.034039266471760324
LAMA3,,-0.016682263844439063,0.00664574652090176,0.01675586015614036,,,-0.014202119395472834,-0.0026230562205052936
DKK1,-0.016075858450218656,,,0.05185889910395792,-0.05595875300417729,-0.1113866307817359,0.020450236925052424,0.0141960000901234
INHBA,-0.020054619000082673,-0.011557258625543793,-0.011620607081925576,-0.02315421130658532,0.026820203900121905,-0.05558684416120181,-0.023826730283601962,0.030149889937843743
LEP,,,,,,,,-0.02237304086317818
IL7,-0.023911416481879975,-0.02244130877147977,0.07864550782557951,-0.02523740863217062,0.02777664336600063,,-0.023786247112629198,0.026377895649041073
FABP5,0.06831294606120719,0.01315583148493932,0.006953956554577514,0.07862762539755362,0.04226366760005899,0.06202955244233426,-0.004225062932105248,0.05644165715277846
CCL4,0.06265914969174073,-0.04760046524760804,0.016857316958500623,-0.004082005053912031,0.024138049783144724,0.025261579193408296,0.023791534218084012,0.07861482785177308
FBN1,0.0210304922001912,-0.021449748618241588,0.038812868200376716,-0.014190873661010229,0.021921022802865706,-0.014987577682147916,-0.017898166144813283,0.009841430018861178
TCTN1,-0.045486750306333125,0.07008857394796415,0.011237896593949293,0.00103227790758951,-0.023295600925971455,0.021750367284818516,-0.01800873777396854,0.07916025996613607
NCR3LG1,0.08241396813762156,,,,,,0.06684345479794393,
BMP7,-0.003867025608734797,0.0436798224621269,-0.01589814980055903,-0.022623203525748592,0.06747885247044041,-0.10779841048348603,0.01650405925134226,0.046164716618486264
NLGN2,-0.005065583400866574,-0.02888465609327278,-0.046165697205757576,0.0403352521738937,0.0562061144344072,-0.09464811945176799,0.01808555904084992,0.075063124222534
CCL25,-0.015602695257848662,,-0.02335907454718214,,-0.027806248811337902,0.02994509824161135,0.02918283423384381,0.06646440802665404
NPNT,0.05384336816086889,-0.015801937852037776,-0.012933175555181331,0.03586791335704012,-0.034367612410243234,0.06992096854435641,-0.024282957623074863,0.03739504022825523
KITLG,-0.006367996930438547,0.013056200249028082,0.01275480573593707,0.008191324181196408,-0.03281316630380617,0.16057346849204462,-0.006943804706226552,0.024368602225660955
MADCAM1,-0.016075858450218656,-0.021559686776995598,0.02836695048614604,0.028470556369930514,-0.03143958827231829,-0.05358222680723076,-0.013085268817426398,-0.009609441902102727
F12,0.059744686014375936,-0.003700639946173499,-0.03533193577322332,0.006430449020264332,-0.06104257578691078,0.012512045975773926,0.023785093119157615,0.09645724904915243
S100B,0.07314001457398912,0.02078302459779426,-0.04269134580341366,0.04126039133918286,-0.04441485735915614,0.032808257795562006,0.007019925771766152,0.08342540704371086
IL27,,,-0.029640369074204993,-0.014262695229752096,-0.02563572793554117,-0.002337649673330009,-0.012229058658659099,0.004429873773188854
CD99,0.09186265536351376,0.017608752622126588,-0.011691044183436085,0.010040039085001196,-0.032663478571695714,0.021702011363089385,0.00969711408526933,0.06279565506914767
PDGFB,0.010868562431634775,-0.020004317692548942,0.029107841135044332,0.05166851821409419,0.0563940935601229,-0.0165019229581084,0.07676220089389427,-0.00023565672794846924
CLEC2D,0.017606551068619004,0.005737232645371051,0.030950699727732803,-0.005370369187330991,0.13327197217373732,-0.028292487034072767,-0.005964679649114197,0.06464560732139725
F8,0.0018075837390515168,-0.031026012534495884,0.009383773476169397,-0.002245920770911013,0.07157779828283486,-0.03221773676647165,0.02875276919901019,0.1354155604100442
C3,-0.003999309122305688,-0.06214073485108157,-0.013806281878593753,-0.005448422879144893,0.0467690819939249,0.1509170676216261,0.0344022884814557,-0.008059163356365022
DLK2,,-0.013056883437834182,0.006014134628172961,-0.012885357126284021,-0.02369138035234745,-0.0835863575516211,0.058003874202616226,0.10997152508171225
TSLP,-0.015840932684510468,0.17626490017721605,0.06340647992550377,-0.02748609840520746,-0.012238485854164633,-0.02682665477948771,-0.02796836050851524,-0.004156069598603602
OSM,-0.015115627012311597,0.07384635712528417,0.017417731143056524,0.020442800704708847,-0.011561767622451117,0.022314191005369178,0.012439935799257994,0.03699836589920994
PRND,-0.01607585644737781,,,,,,,0.028715249115114173
SLPI,0.1274767357277474,-0.019478116445677464,0.046986293692505295,-0.028455231279897193,0.010113760567794347,0.06562152369661983,0.0272490644152594,-0.013393642473388494
AFDN,-0.001111825754372174,0.02411036383012811,0.016179442915985158,0.05986480213542974,0.04989729932022792,-0.028811167029887834,0.017238879661236134,0.05401884137632077
KISS1,,-0.029835289187087798,0.030954482840489413,,,-0.03790071845564374,0.007346720741123371,
ULBP2,0.06307864513787018,-0.017642457066640093,0.0370036448709967,-0.012154685598692679,0.054168709063858345,0.028888944954667355,0.0748604449809796,0.06673571917394382
ICAM4,,-0.01729839934132146,-0.013721431307117933,-0.016548258321689865,,,,0.035892239465823136
TDGF1,,,,0.07876710560192772,,,,
