,UKF243,UKF259,UKF296,UKF304,UKF313,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD58,0.044476158270117375,0.04783067904958535,0.03466063603389322,0.07254037425858247,0.039119530361339895,-0.01785439996642282,0.07219675229744722,0.02971548882473314,-0.023893650048776516,0.04386764228311174
TNFSF14,0.011168026325671043,-0.022728264704075865,-0.01337661590727242,0.006023994426423315,,-0.030770610330325524,0.06127535540327433,0.07685547745179004,-0.02219222020053645,0.07048454540288437
CNTN4,0.09058789441980857,0.021797481604346976,-0.03138652822129984,0.0019674867702597957,,0.025605471008575503,-0.04707353163513843,-0.03198699246080598,-0.0021990395794058604,-0.013000331751802912
NTF4,,-0.014393948033328953,,,,,,,,
INSL3,,0.15716441212139723,,,,-0.017860920533255296,-0.018477345312744618,0.091936157801879,,
BTLA,,-0.016600503419132828,0.06576281297820913,,,,,0.06013210010879411,,
MFNG,-0.07149587916739994,0.0332596522159091,-0.011733515102825245,0.02594533415659078,0.05706069427337157,0.042444516950659116,0.07851979114049384,-0.0162081094877191,0.06739339013201752,0.14686572417002242
ICAM1,-0.06032353666680586,0.038063571435408845,0.03339178210593391,-0.06150282889810906,0.02015205558687798,0.002125381547746229,-0.004832642738745392,0.09243343012894571,0.05459355444047466,0.032693794243084336
PROS1,-0.10914406810096415,0.027810206530424337,-0.017611936483946166,-0.032615082764598256,0.023626820798462775,0.04291279771662012,-0.012449844463220651,-0.015285073836186078,0.0572123006592251,-0.04347084642614402
CLCF1,-0.009956183798958794,-0.017532923347073893,-0.0020807929344294892,-0.038139598490702545,0.11991357516136378,-0.013452148035365192,-0.01607181784036414,0.05898531602323887,0.07532994909249269,
PSAP,0.05631848473708197,0.008415171188049112,-0.014919130738222212,-0.01668644344963061,-0.10224347600791574,0.03165953333997491,-0.018881989100699284,0.10039079517216662,-0.016503029556082956,-0.005016815969103335
EFEMP1,-0.10125509565499548,0.020435458931099684,0.0060620924316002935,-0.046638746715438696,0.06915170234913146,0.05954332374431754,0.01556038232090104,0.028379996737550366,0.111409276610838,0.011814104540167772
C1QTNF1,-0.029553827501629472,0.035681179939856686,0.009609554260413728,-0.004892440342767558,0.08017435912913991,-0.04345229114995733,0.04340925795576812,0.0056788155945900545,0.11457535480666206,-0.040683329632641554
ALB,-0.025261956674157558,0.02956717456161231,-0.01519301043147309,0.016937644763203953,0.03745956461449273,0.04125976683111588,0.09885747976228337,0.0487946864198994,-0.023028278030782574,-0.04956536055828125
CCL13,,,,,0.06958833375059786,,0.053550697166703284,,,
EFNA3,0.08665619652307043,-0.011827228837404587,0.010676723677314263,0.03434690175525871,-0.014355623378547388,0.06962724484630314,-0.019642224094296105,0.00047557530820946343,0.0006990818712916509,0.09112188785127702
DRAXIN,-0.012376693758947354,0.005441332898966058,0.03454365189563574,0.0004338211547333125,0.043644462050034076,-0.0404893825617964,-0.0039263838104220215,-0.0005665477090842142,0.04087092869637089,0.03754137743672803
RAET1L,,,-0.014611337544013654,,,0.07319577275356844,0.04406385573698633,,,
NPTX2,0.06260805398870271,0.008223396118427451,0.03099032572737976,-0.049257782161537284,0.09063476186933044,0.04504592643959222,0.054576147381963605,0.021111222710339574,0.06041969163329077,0.096550432740131
FGF11,-0.05732554375920568,0.005614382469929553,0.015858563443704957,-0.008731045155831788,-0.006030314347135149,0.049128225984473174,0.026270351107844574,0.04210181916761339,0.08747804686659023,-0.0668047560221282
CD59,0.044241361491249444,0.006407187187015984,0.007378810116136829,0.03995738158929761,0.024484695674199284,0.015733313460490075,0.013431543869706193,0.010426207097295052,-0.0376009670688719,-0.002618280275413131
COL9A2,0.018922233819703562,-0.02861908645645256,-0.01333741166419521,0.026820839663495633,0.027713313946775613,0.019342689633505827,0.024275980475342414,0.03751893929503726,0.01606343409153769,0.0367853308728853
DLL3,0.06924917905228274,-0.030981922613927435,-0.03858957575262912,-0.012429164200149499,-0.018992627303529137,0.019553328126388127,-0.029644531288695628,-0.017279632764430296,-0.05205493417441961,0.06784545442040951
FGF5,,,,-0.01594721250936771,-0.03575826623784408,,,0.0731742511235658,-0.02749267034631701,
LIN7C,0.04507470974945983,-0.057309304857677414,-0.026451879277136887,-0.03187482204848825,0.11631052863182574,-0.051547372416261034,0.003931736442615464,-0.016927322823435013,0.019799551095634194,0.0805765421028017
GDF7,-0.017848044199669955,-0.018660663875724483,0.1760561592071234,0.0445003799898096,,-0.015499923914898626,-0.015021003226184241,0.07146003847535895,-0.024863175412910686,
PSPN,0.05689964281482973,0.008248984322182646,0.004011661541061351,-0.004948701061064681,-0.006179498603828496,0.05767000914735072,0.041580048113554056,-0.04885584377200586,-0.04011848581218178,-0.02961382610875323
ANGPT1,0.019611875187034368,0.03077457752061138,-0.023027539508389455,-0.031144812599966022,0.06145211438745775,0.037954897211011696,0.05876846409320634,0.020859221813975704,-0.0021550136769311196,-0.030524731655088153
PNOC,0.01960618280952874,-0.03294595591055358,0.02879845816951358,0.042751780326121834,0.08758450360800023,-0.01648268727050688,-0.01780801283064387,0.04585721356925453,-0.05001490006864456,-0.06511417379452002
L1CAM,0.05653022200752045,0.03964995628098049,0.016886559375953316,0.06400710525801144,-0.0052097765044315176,-0.0505770929499541,-0.02914864449361638,-0.035019210168021724,0.025195801827261,0.013042706278913728
APOA1,-0.03834113449134154,-0.016287077241476416,-0.021648767712384265,-0.042500993892800355,-0.030013394214037425,0.10165836650024504,-0.03272662303579368,0.03624971306811734,-0.0004302651202583434,-0.0004719263084862792
PSEN1,-0.02549784585800065,0.023210136908083125,-0.040101628206051246,-0.08396542778684353,0.07803965613289522,0.039667341598260145,0.022761144040304056,0.02802872655053893,0.14724424785612994,0.10649257041038866
CALM2,0.03651811674630114,-0.035502388920696994,-0.016039801096237736,0.07257296505973407,0.14409609846385202,0.025033078430644295,-0.00920920105512281,0.025918909552150513,-0.05782656367464888,0.04461176470639592
CLEC2B,-0.00507239939871344,0.054930820330531295,0.040607593568061866,0.060514010820997284,-0.08048011541853888,0.019563451854839067,-0.04988037742880581,0.06050776332847064,-0.010205119665720744,-0.06466828945790824
NTNG1,0.030532284967442185,-0.0025442010549130306,0.00824888074494927,-0.014031796335174585,-0.007707837663297074,0.050371438090172735,-0.007302795012871424,0.06534376336281887,0.03454574761551816,0.05925918272557414
LRIG1,0.0020696644290435617,-0.007895088014313162,0.0074608227450551024,-0.06569921319072053,-0.08455526301598838,0.06467423402202331,0.06011933148600021,-0.0069981287505827584,-0.008717622093830006,-0.030095858680603715
CPAMD8,,-0.012370304995273636,0.033266691471713725,-0.020803853622955292,,-0.01741291273649929,,0.009466900117388032,-0.017629854853749894,0.03597799539319839
GHRL,,0.05097836337209233,0.01110798437461799,-0.017785701743542427,,,0.02955989147107901,-0.03528627117913118,-0.015540900492996728,
NPY,0.00039263445909252744,-0.018865188119958468,-0.04611269023031076,-0.07139474491536935,,0.07374699409281575,0.021093148783616067,-0.019489821673725188,-0.021453228205160983,-0.0872085770535259
MMP2,0.027990948304392964,0.021522077448525568,-0.003630247949895344,0.004676551688497715,-0.14174552749771596,0.022952599817739408,-0.01490987396721344,0.04944616657588282,-0.0010436194934554622,-0.062160175891425855
LHB,,-0.010773601442205771,,,,,,,,
PPY,,-0.01875369795570361,,,-0.013709274336393979,0.08172159982778816,0.016013010581192852,-0.014572655905476049,-0.014973613294189775,
ALKAL2,-0.023328863530172265,-0.010617077817184038,0.012032800431122124,0.003074410812719718,-0.0349520889967093,0.07585840853907733,0.0309607923230848,-0.019571938492153676,0.049036077284552955,-0.06286285887952273
CSF1,-0.06649645853181672,-0.04163187260412681,-0.00601891308702315,-0.021271787535819698,0.1107915621447224,0.015453194520521064,0.02469639170510571,0.12326578670497416,0.023951465165921157,0.046002193046973436
SEMA4C,0.08934589723240427,0.013827555514652574,0.024303489037833755,0.018553267948693514,-0.014631030744693949,-0.003523044864514755,-0.05045664162151104,-0.03133496189673176,0.010874940378159574,0.040328256770454214
BMP8A,,,,,,,,-0.03657006116555055,,
ICAM2,0.0725133386658075,-0.01270734049229013,-0.006389149421166405,0.020847252413016337,-0.011851130398495781,-0.003275775927610079,0.08688832604584647,0.04001446292673431,-0.00773121957237077,0.20843890644654856
SYTL3,-0.04360313615343354,-0.042393154830018785,-0.016884287144061552,-0.045377182402894525,0.020855496756218166,0.0798454621180018,0.015681142875375167,0.06541910767899474,-0.04630831540535074,
IL1A,-0.043554859797474324,0.010847954862804111,-0.0343879762339213,0.11732063195055605,,-0.0014367584368870205,-0.023959269704389816,0.009647324960786014,-0.02793525699967104,0.10099470341252685
HLA-G,-0.028228065692702756,-0.011379007942144002,,,,0.107932413653269,-0.02724275047729743,,,
PGF,-0.05773799401833086,0.02193517556270407,0.01812755687503451,0.0577292567393125,0.06265935817443367,0.03180317495765362,-0.05607631856982981,-0.0050555520884846645,-0.05851591189507897,-0.03866793468730614
LGALS8,0.1054512053298616,-0.011319566432384744,-0.0070385086892071295,0.04874554128009391,0.08212104136703767,-0.06866109515102839,0.10601942977808959,0.051263749607200856,0.05730896668814458,0.07966863223169246
DKK3,0.08434097336620036,0.05633399852197288,-0.0061046032769129675,0.08096247212781289,0.05532396519018203,0.022692128935341952,0.03651594505533149,0.05488079105888912,-0.05296216502918846,0.023550780038083228
COL16A1,0.018465326912770967,0.02320699320303682,-0.04623197055845533,-0.027099595364628398,0.039145321346595735,0.00634416155558216,-0.019608298227348803,0.05113654733737323,-0.0015838776433053643,0.06214025689753443
TPH1,0.000208057162685899,-0.020706855849647512,,,,-0.013183510558831754,0.01669881185929114,0.0183253842093239,0.020570765035954636,0.001857417147726781
TNC,-0.060062582460400554,0.04554570722350779,0.027430967603780325,-0.02810203817970309,-0.09001850214849487,-0.04221303383065001,0.009916925152749981,0.0018755158967659886,0.08155764836068645,-0.1124168538677531
TNFSF9,0.14915924007679063,0.04341288987374977,0.007051175668964282,0.041341965923284506,0.040963987689454306,-0.038939109242197824,-0.007016915127946865,0.035712863611720075,0.04444820244690179,0.011443912011686538
C4A,,0.00978458485476561,,-0.019191313132396366,-0.01625746004129413,,-0.015179424432607919,0.00617121084491966,,
CNTN2,-0.0062481982112611145,-0.060306116020648795,-0.04059626680427582,-0.041151230303381185,-0.017214056508584916,0.01624569351295497,0.0075856348690756855,0.0027481962208468088,-0.013375631243133736,0.04736956061481172
F7,,,,,-0.014821553716334882,,0.08458256205970181,,-0.02179149687577912,
LUM,-0.013367735434089591,0.013800565856285932,-0.06217594607980008,-0.02645679779579764,0.007680485168759563,0.05760873827680926,0.03384139922033891,0.07279227860008315,0.04035863253155907,
BTC,,0.04334163342125619,0.012992824116798647,0.04788440948803752,,-0.010917699100154343,-0.01453611614658756,0.0033813049109800907,0.020433229308675756,
APOC1,-0.015440396092481523,-0.016617277428218523,0.02567228692031795,-0.09646977882421794,0.11914596526482127,0.06374999724070184,0.030083154315070647,0.0030959693204133205,-0.04026808961248221,-0.10285542629277303
PKM,0.04026868447442328,0.06901257323332509,-0.01308382266383644,0.07200173303224368,0.08622886051756166,0.008111089820802607,0.0184832346862921,0.03574828060717794,0.09523245570135978,0.0362644188542678
TNF,-0.04118511478999214,-0.016858698571076858,-0.017835021942118362,-0.02356806639312672,0.16010684090968055,-0.01808101675407262,,0.06481947931603632,-0.016960141322787944,0.14408539730739223
GNAS,0.038123341819376114,-0.04238929476337569,0.019014643814056355,0.06800664321972012,-0.12017709284762523,-0.08135916106462984,-0.000486805372890515,-0.032538780572460214,-0.08151278657070579,-0.04345783019889205
BMP8B,-0.052214384224366014,-0.01649663042948115,-0.011842271248602484,-0.027388272286825898,-0.02320643843553537,-0.032219843263674795,0.016082262090685986,-0.03061156465720341,0.009376057867691042,-0.008643212611091803
LIPH,-0.02441931946574541,0.05580469008672901,,,,-0.02015877814793006,-0.023854019808652465,0.04123764238170898,0.06977182048735857,
CCL28,-0.017848028532867717,,-0.014006906302723866,-0.023838590602899817,,,,-0.013663836045278434,-0.02565994548013532,
PTPN11,-0.05212614937926474,0.021393805570748204,-0.04200147295328644,-0.045420315737275514,0.016806885543919726,-0.023885674612665872,-0.016356368149191343,0.018686470033023504,-0.03530826983097991,-0.04371543811324818
ADAM12,0.0015222880160028042,-0.016678690109045814,-0.013536804196099978,0.030597066970045023,-0.0661530664289346,0.0332537954701298,-0.018313423471075594,0.022774839678838123,0.04002320692008116,
EPO,0.09573607922793952,-0.016496630891404174,,,-0.013476328565518217,-0.02093642788271088,-0.014371076930025106,0.02744862801494371,,
EDN3,-0.024632328908600048,-0.02053601249628147,-0.013766999362377196,-0.02855965878820302,,0.06804873471963879,0.0057690835239232255,0.01830621489475561,-0.027044153362961565,-0.03063053724047068
CCL22,,,,,,-0.019146042729367038,-0.012609994394499852,-0.04666314972761684,,
CCL2,-0.05809872725180803,0.04350539417470191,0.0371731750473758,-0.05941764438953782,0.15547775157116253,-0.034231537649568565,-0.05314575363504985,0.007526325899986454,0.08583803792823763,0.008252225405861287
DSCAM,-0.04949019956850258,0.03279692439308341,0.003986616506468031,0.015979091690125048,0.01787589889785737,0.052713062382250445,-0.0034336166607086523,-0.012864406805870827,0.024651781751487745,-0.02065307177253743
ANG,-0.06506546604620411,0.05364918052107028,-0.0033109135631016477,0.06078649630912039,0.014979078840734742,0.0829930300195101,-0.058129926966820164,0.034875834834273374,-0.0022030370304215036,
FBLN2,0.0377642571455655,0.03506606469898335,0.02872711478397687,-0.031299614915710476,-0.03925994604179341,0.06163423114064286,-0.03381381609318857,0.11945058636567646,0.0599878584715783,-0.03378105925337608
VTN,-0.02310534558346577,0.007236553571441936,-0.018677753036364115,,,-0.014722074022443835,-0.01860860496034586,-0.03206541394299513,0.04843047400118399,
VEGFA,-0.07342207601735574,0.034038545581127976,-0.025630192238911952,-0.012777017379814135,-0.06452017831535396,-0.022400285741230718,-0.008684135426769785,-0.030489228816405863,0.07844923757505712,-0.053580134474894195
F10,,,-0.02789295684354428,-0.026188856481355674,0.042977663694328656,-0.025143957524085388,-0.00993638009782124,0.07980671912685768,-0.022328886273810963,
SERPINA1,-0.07115354141191224,0.056677543003108254,-0.00820311864305977,0.004056327895786697,0.049659137294506224,-0.019774106423928777,0.06234267626199748,0.011802872357418363,0.019321607620316542,-0.022501354161041164
VWF,-0.013745415166113929,0.0346501100902536,-0.016300971400912426,-0.042856956756100184,0.040844716072112146,0.03774229179750716,0.05414668741477438,-0.014058280289462297,-0.02946789586863443,0.04500929462381981
GDNF,,0.0744184504834461,,,-0.04477964064929294,0.027781134923729838,-0.020123869275345877,,,0.13201410702447477
VASP,-0.05924973698661526,0.026062448181432666,0.02305139686441039,-0.015658313946958213,0.09273981670241084,-0.02350919189780596,0.08119777459130782,-0.0385032984877944,0.024501887999409076,0.05915477919890836
ADAM15,0.049546491535048684,0.002295761750267787,0.03897264054543355,-0.04817945481667855,-0.007729462882022144,0.03730112421329024,0.05598795769554366,0.06563369251071216,0.08935464121718635,0.016802605792838564
WNT2,-0.02075336221463669,,-0.015891885692006,0.050537897726994255,,0.01563502898281062,-0.017255690671473416,0.027289662880023845,0.02412843677342081,
CALCB,0.031976471551711086,,,-0.018074986431998594,,-0.009586726242280645,-0.005430337917584661,,-0.006998974729894935,
OLFM2,-0.007125799781400806,-0.011154611293458863,-0.07913566842821843,-0.001998464779187394,-0.010689162209116799,-0.0030525705995457747,-0.05002630742155588,-0.016950209786548077,0.04769922058551481,0.007371184677717669
MFAP2,0.05911107663539971,-0.013042119848982124,-0.024239134449800026,-0.021012493133616063,0.025347613164387012,0.07960465408581363,0.012303273319603352,0.05629131874469543,-0.02562203612337933,
HLA-C,-0.0017597845277534645,-0.0033636573527053284,-0.014532665950720553,-0.012718221895141768,0.058359850614529904,0.06012698211204144,0.03947280440319646,-0.0419007997778883,0.04087416528754462,-0.030372036983558955
THBS1,0.022914008905678913,0.0046329754512293205,0.01326075100407881,0.020902193229957594,0.08483878633920627,-0.014395487961728369,-0.022042716354047004,0.06997471606970768,0.07925758824516023,-0.014416052215668364
HSPA4,-0.015303041268329369,-0.01987118861429257,0.06456529092074023,0.04861793712439186,0.015196414560271895,-0.0602890478472156,-0.03190333978940245,-0.030119468899791658,0.015727589832654133,-0.06858771155501837
LMAN1,0.007871153674338261,0.034996566166251665,-0.017682082321774338,-0.05322713601461881,0.004104970069687147,-0.0530889946056475,0.0221016515839332,0.020561641484768935,0.041442705799457955,-0.07548809599953606
LYPD3,,-0.012094978392892844,-0.01855950738273733,-0.02175008432534766,-0.015376304579876073,0.0374633967797344,-0.022888570136295954,0.0025423753834882476,0.14186634319755473,
APOE,0.007472226393136045,-0.025670952626728274,-0.023641919113131578,-0.090874271707082,0.03535592514473575,-0.027560232592033086,0.037202115817712024,0.02009790370258647,-0.047758924801338073,-0.008772149858590723
SOSTDC1,0.10954082659705831,,0.0035056675109448776,0.04591107423010909,,0.07393833004365429,-0.03882500468572084,0.03737862699557105,-0.033889737290019074,-0.03525946225245819
ANXA1,-0.03468697594095604,-0.0333660509832821,-0.06794332540836072,-0.060368499791733,0.14381715261553524,0.07370048874861176,-0.014069430121960132,0.08864833398718312,0.034102908162682244,-0.08331819367548556
WNT2B,0.0665536143276464,0.004438494234825093,-0.026369145187900064,0.06682340623041266,0.05791117221671374,0.022225539126570056,-0.03161200606914071,0.08550610805479487,0.01864378094785643,-0.012908685730717424
AMH,0.059541482558012004,-0.0168064908080938,-0.015754439767052295,,-0.03308508442747837,0.06929251408882389,-0.04310931121365736,0.015232462290095523,-0.03169244169998838,
GDF10,-0.02025362892353255,,-0.03251020132257876,0.012684730901474423,,0.03072559953628485,0.021358953932214462,0.07761309586115285,-0.027343852161553318,0.09259830837171205
EFNB3,0.02036473606277105,0.0573943039178878,0.02055454905103722,0.020374952039943873,0.026652629349067616,0.03553212204326516,-0.02604195294909572,-0.061306267756521704,-0.038099601212901645,0.19128864598096545
LTB,0.11769902508944302,-0.028658063210764705,-0.03161554623428385,0.021812069454382854,0.047804547123076586,0.05555272135543942,-0.030672285516194272,0.12801299889889206,-0.05677787070467073,-0.01095196412674304
ANGPT2,-0.06906855235859075,0.05754406983252856,0.041430260679395356,-0.0019138596442589521,0.013629216799164496,0.007642336301773988,-0.013545923527300973,-0.06499331745937043,0.014904324213595407,0.06272609070778698
NRTN,,,,,,,0.015557126946713108,,,0.10913420509355519
ADAM17,-0.048545242759803195,0.028748602020283943,-0.017046344664656158,0.045641850151156696,0.028634295816810186,-0.010632863133165775,-0.009048648503960569,-0.0025679184880519844,0.06430405444434678,0.006895334274629991
LRPAP1,0.03469153420170935,-0.06336213167248489,0.021367456843421243,0.06317546669990932,-0.03569838286195803,0.03916316787886933,-0.04067667318578412,0.07210933814855164,-0.01138960021817532,-0.019640567901683545
NID1,-0.007839219493555906,-0.0036693270834602053,0.023889442660119813,0.03829982351540302,0.003890052395997173,0.02051345843387017,0.02552900651488114,-0.006125289413651711,-0.0383422836672894,-0.09036037396773947
MST1,-0.037038648404205496,0.009832174074189015,-0.012698844631470394,-0.007679022387716992,-0.027452112497321424,0.02237015534826159,-0.06614490944163572,0.03890225068503036,-0.03031319135829149,-0.032386071253288545
CCL14,,,,,-0.020787297676715256,,,,,
DCN,0.06047056882714715,0.03289197523772629,-0.00816867037805963,0.017282958190382183,0.0534852226051216,0.03752150523819372,0.01913871756878125,0.09055892246803365,0.019980516085221726,0.02537086236563247
IGFL2,,,,,,-0.020744514265295007,,-0.03060453099734105,,0.2659423286409538
COL7A1,-0.056044118988811044,0.008502345974942375,0.010578784863389932,0.0673305921747627,-0.06065559878449787,0.04892443608769337,-0.04688110427474647,0.018172609089902318,0.09746782933247544,0.1627248186373353
CALR,-0.025564316051846787,0.08497198115837447,0.02685961955440446,0.03292635865126377,0.10018085024809892,-0.03857030768328943,-0.06682133588288033,0.05700069995238459,0.09584207396587624,-0.05670162763259549
PIGA,-0.0045864078165143395,-0.030136914716462418,0.013844021704334714,0.047354046434203996,-0.042940637721228,0.04362790330061315,-0.05173317608126616,-0.015089379996189438,0.03005286041702846,0.02487969550373166
CD200,-0.03854729418287155,0.0674851367455622,-0.04970406559610514,0.05510276987897118,0.03492508388213469,0.011063378032760576,0.0152214089865739,0.0628177318171675,-0.0048664938175092595,0.055813377080617066
GRP,,,0.009176610459644732,0.08486612552956503,,-0.019556957684572183,-0.0140355733000328,0.035117826742039164,-0.02534377766444169,
CDH1,,-0.01702020505247796,,-0.03320329097107221,,0.027307352631475802,-0.03855899489676717,0.004189470802096286,-0.03670563965219156,0.07415249554427555
LPL,-0.047300143300676646,0.05226870143722528,-0.023677555079237907,0.02734577969426219,-0.02373374920772563,0.02198373004488704,-0.008503147799843607,-0.023374082723945935,0.08331121445138774,-0.012479869465078928
SEMA5A,-0.047114184380770904,-0.01908618901137122,-0.043792469039879184,-0.01437398333863731,-0.019461097726461176,0.006054274416355366,-0.008632522300677138,-0.027402518068740635,-0.035415744013506785,0.033059414178467014
SEMA7A,0.05687488401527137,0.02119502225854068,-0.030509585582493635,-0.03753563033147877,0.029341094250210652,0.012048013114269646,0.003369633552115072,-0.033321617229905905,-0.059466645634147115,0.049015655280901974
SEMA4G,0.11255883054023146,0.046256019891347575,0.010186435503657767,0.07294203019265434,0.026561433293875718,0.044565734391134613,-0.08023551120943358,0.1150612151409031,-0.022469667180363403,0.07659452516871867
SEMA3B,-0.025971682625841926,-0.03063702653502728,0.025685645348985736,-0.04941078127678256,0.025780420807654213,-0.01707569807136891,0.040787931742504446,0.053638015622366794,-0.020590104757696945,0.04379106484428045
RPH3A,0.07134065591069522,0.0231442028928091,0.025119092179058302,0.04837326462846623,,0.0290974001735151,0.025070343710254184,-0.02756014455712669,-0.0071299952967051935,0.04048091343244265
JAG2,0.0389593717470845,0.038335604198602956,0.013488721019639735,0.0007424376433304957,-0.03489879011148183,0.01210742965632452,0.02509190517338738,-0.004374713842551309,-0.06634609524579163,0.06178344277034747
CGN,-0.012444686454784392,-0.037680273222013616,-0.01475878493510691,-0.036758991170192865,,0.027678124538782777,0.08695730699288895,-0.0318360791816397,0.09571781168058642,0.17901750888182894
GDF15,0.01815133708626692,0.07625386495439881,,-0.042360788533683955,0.026742649940817712,0.02465612638434636,0.0719986312293614,0.06066970702745499,0.05950958879929546,
SEMA4F,0.05177094420090608,-0.01846704102618353,0.004418065057671993,-0.02108408733096827,-0.020566042445500254,0.0692110529794363,0.04529420492379899,0.04520529077609695,0.057443754328295224,0.01468710497660173
NXPH1,0.03406235920795887,-0.0395779022479484,0.0007135959599646077,-0.02916000656550752,,0.017257893424027466,-0.008944524985049773,-0.003959495692761945,0.010734756702013843,-0.000245739569408943
ARF1,0.048442163419058326,0.03924522201865457,0.04607849817356459,0.0021597531373243562,0.03899134132826404,0.042418712856748565,-0.036091024637995836,-0.013496283995940208,0.040647446763482725,0.007681097220727424
DSC3,,,,,-0.022988539002484813,,,-0.03019757319877647,,
EBI3,-0.041945642540204366,-0.036547396257276835,-0.0018859247599394057,-0.043274400754046864,-0.020151510177932052,0.01395694417031458,0.013397951268628534,0.07701582660739703,-0.02811843247018333,-0.0580560436945433
TIMP1,-0.04483483210397401,0.021028560903520822,0.0008695132083961413,-0.019853548375760355,0.0037648821638890744,-0.026683496298424224,0.033813603739470316,0.030584781782264297,0.07928134300263134,0.07991627295062406
SEMA3C,0.027431762043272377,0.03513442090698843,-0.03206454393206683,0.004989174004209559,0.02475014491668959,-0.05026314714530619,0.009196587056916585,0.04409059244482132,-0.08120099250916682,0.04540162803315719
GNRH2,,,,,,,,0.03238388678974376,,
GAS6,-0.03211118058044624,-0.01560442575474356,-0.05365062313439138,0.028570660860532445,0.09636698879582378,-0.030911563021524268,-0.015558799717450288,0.0585809304872398,0.00089355546758042,-0.07713929863269296
MEPE,-0.020999202228924478,-0.031050147784455022,-0.012309540851879353,0.07697847118885048,,-0.029802061214271057,0.014379228002911177,-0.04172827075614267,-0.08315273909600822,-0.03737921209366311
SERPINE1,-0.04430345463229532,0.05703629629483987,-0.028271795566936576,-0.03611980623359058,-0.07889217613922017,-0.040664565892395935,-0.016034028604354055,0.046162490960016525,0.03923350990840972,0.06382150941960403
RSPO2,0.031456380758499575,-0.013668138545988414,-0.018127786330558813,0.11283224355494209,,-0.02807743663319197,-0.01591791368727766,-0.038887499365829935,-0.054464285685517026,-0.03026046224166602
SHBG,0.05635417558338895,0.03325726131223096,-0.01135655375184045,-0.01835999052105379,,0.09377451225847346,-0.020366674515151284,-0.026953134346287995,0.004176254436084672,
LGALS3BP,-0.036779818143212656,-0.02933764053585455,0.002793142394209184,-0.0434418187176906,0.05246392530818134,0.009671760798165487,0.05842748672159,0.03939573215658117,0.1271770643039935,0.041533087428680865
LAMB1,-0.03699615998968595,0.04550415649571578,0.02144787885811341,0.056716555831123186,-0.005867457478269153,0.011645595853624142,0.04235310709050977,0.06628182443356559,0.019046610224435764,0.005594253832466609
SPTBN2,0.059763940766406565,-0.048712110918028094,-0.023781330418497976,0.052781544730576835,0.018002894694150694,0.01817253504705193,0.02002284823073416,0.005814426801307742,0.0028403552736221103,0.03765605205361386
COL1A2,-0.026885890920262483,0.00961045807007418,-0.06847453667768291,0.015560954791474685,-0.11525194605231653,0.017618303217959774,0.013678263512037263,0.021961104783659202,0.013656175383408556,0.0074407608705865415
DEFB1,,,,,,,,0.09880827184195728,-0.02105610942828634,
WNT11,,-0.018473356999006024,-0.007659076131139006,,-0.018992626313517745,-0.024476603882079936,-0.016415494243123913,0.08003058081752769,-0.01890352941072976,
LGALS1,-0.05953958154880291,0.07229695891481305,0.010388946273587331,-0.06448242061681939,-0.07156874521535699,-0.0031845457517066674,-0.019112185588936913,-0.021218360188268896,0.0805654735133904,0.023077491738085706
BCAN,0.019037150558778578,-0.02028636474399683,-0.02505935091230673,0.05955680423599142,-0.01916209261830358,0.02157324946961657,-0.0088396914132646,-0.05645011377090018,-0.00413288409326948,0.004790239313336921
ANOS1,0.002905820842660709,-0.041785343534757095,-0.029846536696211505,-0.046508976029009025,0.14258729483078758,0.07587294093921261,0.08827850657098016,0.03456918304384619,0.09615347617449638,-0.06092091034221828
EDA,-0.031302872557698966,-0.001823772846225719,0.04480624546818868,-0.02246564370354528,-0.0007067069298639046,-0.03224410129281999,-0.028815814892766432,0.0698569794202511,0.02759108719571456,-0.048961220279175724
FGF22,-0.03182032629951664,,-0.01720994246281188,-0.03874141444323025,,-0.019759438763767213,-0.021544626956370768,0.05462568096021561,-0.02628266151923329,0.0810575250154415
SHANK1,,0.029168345660302547,-0.02154529112031987,0.007979205309217753,,-0.00914984496242143,-0.023396094355918332,0.07383947095667596,-0.028516646305111044,
NPVF,,,,,,-0.017860914297750073,,,,
RAET1G,,,,,,,,-0.025518715322223776,-0.017409256456084987,
TGFB1,0.025348805467852616,0.03512540838496855,-0.00633070456612424,0.011576542722013769,-0.013407747240996214,-0.0006743739036694632,0.013032591173578398,0.015333343308441714,0.028487810529450246,-0.14462331727428476
MSTN,-0.03006788111395282,-0.0009123333354307556,-0.008851687675477676,,,-0.036732424288720984,-0.003632761071143224,-0.04257193399102618,-0.023540921684766118,-0.04257945637909845
WNT4,0.0013677030355809027,,-0.017274368284928662,-0.02836857965679858,,0.030485442756938208,-0.07481545147190724,0.10803902546371974,0.035464588241071175,-0.007351231059211309
TNFSF4,0.03600972054294225,0.0647462633668338,-0.016028230260708754,-0.030595032417271725,0.03441377863078638,0.05906212621327556,0.05115188697492127,0.011599651777870796,-0.04364101650107477,0.18700362360061754
NTN1,-0.026062075886960887,0.017504068027202106,0.09842852251844503,-0.048869169661779004,-0.06959698183227998,0.03214882418418418,0.026360780890230338,0.04197535932828921,0.07508496707619323,0.11414886159385142
