,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
ADAM12,0.03608188752132407,0.11055765911459567,-0.06478398950706103,0.07459977855314494,-0.047472391295664294,0.05720623767379964,-0.04995983908877169,-0.016954146962763827,0.10343450231221761,0.03725421993095027,0.023629291592817882,0.011523286446633278,0.022952339255801212,0.0021462860109722113
EPO,-0.0014328779234067575,0.008132000490767207,0.027823328941807435,-0.016591505985838594,,,-0.015582499464759182,,,0.11818437341840929,-0.019892902913003965,,-0.01891138844783867,
EDN3,0.10604339439215918,0.07684660370227855,-0.01901338780301689,0.06828614593624205,-0.01837255533370887,-0.03021778572765925,-0.02415210564403873,0.052282836041092885,0.031334490894736416,,0.011358417580804563,0.13226772243402737,-0.034361855120808686,0.011709429392685565
CCL22,,,,,,,0.022564631275292294,,,,-0.02251448151608143,-0.0338942614415896,-0.0010119774207741194,
CCL2,-0.013599958055714553,0.12300389584139398,-0.030052804731836375,-0.042502097442324555,-0.004692637062911063,-0.012436203594624882,0.0018727351165940868,0.041962980436618155,0.06271392852086476,0.045794550895000716,0.0028831862695198615,-0.025627046582208296,-0.020105376556892946,0.04704543847944356
DSCAM,0.09464255691219836,-0.023158368084206807,-0.020652602055776674,-0.019008488436528893,-0.014504688239768252,0.024968020315069867,-0.007700602269627098,-0.0037036913698029073,-0.016531746599716655,-0.02158620230820941,0.04875126346435498,-0.010490075335231996,-0.016931756191719532,-0.02088244069372583
GPHA2,,-0.0005481713090234704,,,,,,,,,,,,
ANG,-0.037633208364091994,-0.07547935407633118,0.0005468890580968804,0.0024814234028766404,-0.029992804120300143,0.09907362123727888,-0.01882636912033962,0.09513279362321471,0.015981775012941363,0.018694697866174222,-0.003488575250287105,0.012304902246221088,-0.011707698024202929,0.009458114204084694
FBLN2,0.0029652485477015384,-0.0025634395960168715,-0.010347590700746813,0.08213502048500668,0.014716601017182128,0.05987548326239716,0.03874176491412344,0.019074660179370678,0.0012801917974042153,0.012938562782370006,0.05868884730779152,0.11891437011089435,0.02403798786101708,-0.00014589653623345473
VTN,0.02582130515657301,-0.019540110936374644,0.030485489653293972,-0.016727768081704914,0.036569386989237944,-0.028747959773257704,-0.02560029667349714,-0.023392919431010042,,,-0.004108134518174362,,0.06388489458075089,-0.03543608029850497
VEGFA,-0.0647843509773499,-0.08542688976469563,-0.05887643106349927,-0.02533027297872848,-0.05421521269033475,0.04743569794933679,-0.05731625410597349,-0.01375016351449805,0.04828576203858007,-0.10042158377771311,-0.04977154694919507,-0.040212305096460225,-0.0013085023648099164,-0.012420389530508153
F10,,,,0.07634124028421907,-0.025648002776221278,-0.027730630399907617,-0.017085873871383935,0.08826095167296996,-0.03023208344367785,-0.012797401345192316,,-0.029324919281019768,-0.020298805886888486,0.04130197634262575
SERPINA1,0.0026736245739984663,0.1095965374365984,0.00566857552308804,0.028899849720555943,-0.03342353847281739,0.04929559505285332,-0.03956498816666812,0.03445362788876757,0.03581404981971637,0.09500664183800397,0.0037464595536463897,-0.001999761144367567,-0.016042561854867275,-0.04659978563011346
VWF,-0.015398691459909932,0.14397616514396389,-0.010756238358487692,0.09291484853670649,-0.02137579005718435,0.12345582785298051,-0.006221883089763689,0.038630598045466966,0.04994969512137166,0.10030521962300823,0.04590163606460708,-0.044214259748845436,-0.0030944373025068653,0.03855535756560745
GDNF,,-0.012083350388157,-0.019086396389831107,,-0.022957235393228574,,,,,-0.04875354916025006,0.05443165610921282,,,
VASP,-0.027581657430327495,0.09917406536590181,-0.038460326883237216,-0.051413808820712295,-0.050113607477308385,0.07247568832693199,0.015196313741603143,-0.010494613080566878,0.0327423610910299,0.030794348184112093,0.02736944527521624,-0.006139025390399672,0.018353505066472518,-0.014665335185736284
ADAM15,0.0017617264353178084,0.06076216890625921,-0.06217146242547426,-0.04613693818680275,-0.03368845699958881,0.04435161219117603,0.0028447537401818665,0.0896211669617522,-0.0033047001481824314,0.05874190528993609,-0.02252023261757735,-0.0007284600433009276,0.03837177618619214,0.08055778397058684
WNT2,0.015136163474817188,-0.029066730745889256,,0.17380502378128607,-0.009353897825104075,-0.0050570320277029054,,-0.01990376470211031,-0.013748462331880415,,0.04408497233103423,,0.0031595211532653156,0.01008878451634236
CALCB,-0.02966994936662166,,,0.05355878812235383,-0.01494958839793904,-0.018852136250806586,,,-0.02086553486764687,,-0.02159528803548503,,,-0.03367730030773786
OLFM2,0.14572720773907177,0.041036144922297214,0.00900117944521707,0.031607469470683436,-0.02639288577071489,-0.009559944063266115,-0.04111320142960365,0.07175774262962231,0.008350262770356498,0.13268123455308917,-0.0657255251204331,0.05424062524962462,0.044014800121617306,0.0555691123345624
MFAP2,-0.03803831043273852,0.0899970602163924,-0.02297743467088478,-0.02703764393349669,-0.03700513578409154,0.024064764501180207,-0.006686774055552796,0.04376625951177248,-0.02425655531112768,0.1033271207393194,0.036448296762078135,-0.02613514277894266,0.03845391091918594,-0.019150261664451426
HLA-C,0.10397571973756548,-0.016493385075211368,0.020121450673241403,-0.009279950008812198,-0.04934179967644291,0.08739177655760912,0.055423016753328586,0.030835238888088347,0.01311097248286244,0.12619741241071952,0.11182762534530055,0.006945255162976535,0.05776698746419384,-0.0634969260467752
THBS1,0.045297113510217264,0.05035296413843667,-0.028673431881566208,0.0432308170819768,-0.06522261451469606,0.0419494193916856,-0.027009000371212524,0.011605443834054095,0.054575346617010974,0.03435507084650877,-0.05034942866865993,0.019391613790033315,0.009726032051431506,-0.07589077217257427
HSPA4,0.041410213815952744,0.010148039761104009,-0.009053849986021446,0.014729605151294727,-0.04129394013719198,-0.00430220506351276,-0.030339858656918153,-0.041163011763014484,-0.022438318434258635,0.03646271857792948,-0.017416441478212395,-0.029952593172636707,0.03149275271654121,0.011763527150405797
LMAN1,-0.099256142865302,-0.07493703608764422,-0.012640690337573585,-0.07427696118743823,-0.05265670361711854,0.06024669505428793,-0.06306802719722758,0.057662451085370714,0.028269852621355614,-0.039313338617990794,-0.02504790167807763,-0.05053784936844863,-0.013626839670568498,-0.014918146387580948
LYPD3,,0.015407694608012766,-0.017204402233309976,0.07073365276911667,-0.018536384491874818,0.0508665477407198,-0.02181675262673549,-0.023244822866986894,-0.025108021218836426,0.04937551735146598,0.08527642969906005,,0.01627552706308118,0.0519231622247663
APOE,0.06158090992519825,0.0008997017617806687,0.03958196430781041,0.004046224018725616,-0.059360869412788,0.05845539636909309,-0.015756159783113143,0.04937720781744833,-0.019091143654289138,0.06470995929562769,-0.026331480068079116,0.06353408577144423,-0.015888772469580148,0.029928566309633038
SOSTDC1,-0.03589949529697267,-0.03743287928791485,,0.24171124121930154,0.058940550272717857,-0.023341306964044975,0.048293761559283784,0.004893817703042306,-0.014639342457487844,,0.05490776469135412,,0.021345246859626337,0.042505526237972796
ANXA1,-0.024789453766041927,0.07380869473648427,0.008634699332918183,0.007542012538564149,-0.060729081126693424,0.04287334987174684,-0.003932504353865016,0.03737065508005758,0.01322702382320856,-0.023201108582623413,0.009829460735323413,0.02995620493317705,-0.037276339711987426,0.01979902732458025
WNT2B,0.07618498941515119,-0.04234745162383579,0.013640812968719048,-0.009174032773823733,0.04262184710233079,0.018723922327676886,-0.03382605587811268,0.01152637251086711,0.026183043439553782,0.06590529686219915,0.06019215966841944,0.025083860779494076,-0.029084073283488738,-0.024277499640419864
AMH,-0.06030077262727063,-0.030954094843464206,0.05959332165299994,-0.02077173371383381,-0.02684767936731394,0.06447257249447301,0.027709862518276236,0.03900596377305614,,0.03118221599130761,-0.005816976606991259,-0.027305340562928413,0.07099198756881085,-0.014530863196131321
GDF10,-0.027664858251671587,-0.01923199680138116,,0.008368314985578797,-0.018638512436220563,0.0077093376332978735,0.08414217982963618,0.07697838023364148,0.041191244266928106,,-0.0030149090742243524,0.025629994121737065,-0.021642423023132837,0.053666386032706806
EFNB3,0.024251139527946042,0.03958693602806979,-0.020575222676153106,0.09031380935845197,-0.018447704020562984,-0.022903658207620754,-0.0039714355399954005,-0.048313734902530464,0.006283030757187053,-0.03240873042586726,0.013905068163377953,0.025463353654173584,0.04194264675567584,0.09672961345842929
LTB,0.03447658533926713,0.011352732088074843,0.0053422463467089,0.038999655869766246,0.008872362474139252,0.018429234336436878,0.014044065627997097,-0.025234041762919213,-0.021051529029167557,-0.02901330648641333,0.023608805831490387,-0.008267259141068082,0.07364490606379054,-0.019673329528333092
ANGPT2,-0.017673931173070444,0.13123115825691792,-0.028087191009228966,0.004570706653699979,-0.08202369215738259,0.08486228957695655,-0.009182828948582225,-0.005455683346131291,0.009655118052388003,0.08071427239749895,0.05308085861853338,-0.03989814211245281,0.0012437420261338995,0.02778304509944942
NRTN,,,,,,,,,,,,-0.019118492230352436,,
ADAM17,-0.051556239264952675,-0.0059333041149184345,-0.05815618834069849,-0.0756074353848129,-0.08475372828015741,0.03360400976838214,0.1008315306578161,0.012796430392838518,0.0042443160880484805,-0.02646411135853088,-0.018377032638998217,-0.015343227128398234,0.0028393963947394847,-0.034991622603492464
LRPAP1,0.0336986171977813,-0.043471272405139906,-0.038671078143945076,0.03367465910351029,0.016403253226034514,0.045104449611130054,0.03757422607817522,0.016172614100136547,-0.0020132869631816867,0.014308540351698863,0.005448044319253863,0.039884151690721084,0.028057354433698823,0.08048927321729368
NID1,0.092738598156262,0.14071755924347706,-0.03717538944684369,-0.01758741087665252,-0.06969156137822345,0.09774443804317136,-0.045772809787089405,0.03422963639161956,0.015015430125297135,0.035491260149757134,0.060555786127313875,-0.03749764751592354,0.024729570834958286,-0.03913604959294886
MST1,0.014941586944528568,-0.021944996564901658,-0.01811470472924989,0.0017524888874520155,-0.0030668366363776336,0.052710176051177594,-0.01215246495547958,0.011970964721791552,0.053781428118013425,0.08816217502876221,0.014887291750116282,-0.023812003489492865,0.021527825868821945,-0.03735430334700583
CCL14,,,,,,,,,,0.012200354956437657,,,,
IL13,,,,,,-0.01909588917367393,,,,,,,,
DCN,0.048074744111397304,0.15094421450398315,0.04913436796570091,0.032396994981305716,-0.028485459733195204,0.08246541987093677,-0.007504290098306782,0.09590736548984002,-0.0965073300284262,-0.1047531594763087,0.04968784140450081,0.013890213619130131,0.00028933550390226057,-0.0051767516752937
IGFL2,,,,,,,0.026976826005142424,,,,,,0.024690925493176225,
COL7A1,0.04319526833621861,0.07774630285868586,-0.007859602788673554,-0.02680974523338029,-0.005099500605803345,0.010612371755378498,0.010039571798731533,0.012485509607409616,-0.04841288452629501,0.01418824737390327,0.0005822410903158141,0.010277418742749417,0.007613934558889523,-0.017207031078983793
CALR,0.0034755909205113084,0.07602859011859144,0.016014421349318683,-0.06970023113221861,-0.015141623720158663,0.04373303725410905,-0.06288759252942208,0.018533306821493508,0.008674512272593795,0.03174846315560017,-0.005458223472254465,0.020112638684050565,0.006744114123270728,-0.012129266786469405
PIGA,-0.03011153847528744,0.020631878542424615,-0.021707903430150843,0.0021281612957123543,-0.05674995351482636,0.0009875557014049259,-0.030404537278481927,0.06401337797934538,0.02061950748666938,0.04601077028176858,0.03947292289110744,0.07019651910887886,0.028988469880121014,-0.012216798743422743
CD200,0.02707218423067608,0.08677970975563346,-0.026284767841758996,0.09732785243871304,0.029221329359419883,-0.017913896492795303,0.060873723895729044,-0.02129483548425396,0.008458357931743841,0.05392728642375571,-0.006552931466530443,0.0800416425307501,0.054091054003989225,0.1207528848958691
GRP,,-0.030838946994043246,,,-0.0199552702010305,,0.020029140369366726,-0.02440663013442927,0.07185571963089352,,,0.08590470688114342,-0.02243958241354168,-0.03266630041055704
CDH1,,0.03217711557632637,-0.057820572889630856,,-0.023091512366827875,0.04895335879737183,0.0025871600461941247,,-0.03832945756745038,,0.01797916112862666,0.0277176995388153,0.007575557453149133,0.060045935759535006
LPL,0.08540953903008872,0.050301683094773814,-0.052390362637365066,-0.05032328445180398,-0.06535135657248713,0.10865978607502225,-0.10882416625930692,-0.006379574022253775,-0.044067565147193954,0.03247333522003193,0.0630359928747318,0.007752761207478007,0.016852135387347932,-0.07921146950855573
SEMA5A,0.12055064954536943,-0.013490927363649442,-0.005107153179276031,-0.025892885737923886,-0.05859392012500789,0.086446168850856,-0.07718254418241757,-0.020475572114582133,0.03163703639136667,-0.008084650043252145,0.05440486659194311,0.039158474379466054,0.04858037446783662,-0.022829691228806615
SEMA7A,-0.033823954506889624,0.10077602169442111,-0.03547679690664003,0.0021966166700226122,-0.06015692459019874,0.0253800806386367,-0.01380651918067727,0.006470980779845865,0.03295462791571337,0.06820121637140264,-0.028069255415436308,-0.05161375605101378,-0.012794198105532962,0.0014000965301080488
SEMA4G,-0.011657440932999835,-0.009316650274582216,-0.018779117458568927,0.0875054695660021,-0.007492907428633355,-0.029059637422717343,0.06715788616644508,-0.015232393295945402,0.09259092762576733,0.07350697371007796,0.021526349351763143,0.01337176742408522,0.04150646845274619,0.001620018745636086
SEMA3B,0.04732410989809065,0.005429926088047514,0.027079817182691673,-0.00838695394323832,-0.03987847443020003,0.031072605489952335,-0.028805830154862308,0.017508206883884832,-0.05723855462457642,0.02534914265167146,-0.012964563039680863,0.014561980838542703,-0.013053472825791664,0.05170333459842974
RPH3A,0.14064303666854724,-0.03142646179963454,0.02770599916703284,0.0768020722015952,-0.02883086769084458,0.010831086622587777,0.009198144757427492,0.0026596989843148695,0.02627824337564757,,-0.014664402421652524,0.04836410239983268,0.02149259944724554,0.022957494666118634
JAG2,-0.024899940878611797,0.09721592735985835,0.004184740321688547,0.0717470704845926,-0.04231137853986529,-0.022956649151949712,0.05679493113710035,-0.022680384131517923,-0.03797701968966875,0.10897602944117671,0.03458877038560179,0.0065214348355535495,0.013449735650285694,0.05825104395692201
CGN,0.05607238453927682,0.03805022568140511,-0.02355524399606466,0.018048311045270608,-0.009359458438524839,0.06863319674441834,-0.011756564253747357,-0.00334125976799817,0.038911945180975314,,0.08649396118899506,-0.024588807439601606,0.0012331482931888156,0.10858498580848629
GDF15,-0.0005399292379092886,0.008817003056703828,-0.02742170817268689,-0.013120853619111979,-0.03378461611427816,0.001009510147793684,-0.02759683319111585,,0.024412265609732278,0.09712371188041022,-0.0007515962565162215,0.035567507588927134,0.01885191401031494,-0.03922974365022394
SEMA4F,0.02552761278304145,-0.005230342377643294,-0.02795943874371928,-0.024101435333936164,0.05618052392776763,0.006020674548412186,-0.020358251278001775,-0.014587115915123532,0.0042520071864669455,0.07836746453098946,-0.014124309603113491,0.012081892455173604,-0.003428805764131387,-0.04429538548767945
NXPH1,0.10400559545496461,-0.0537406628455699,0.009015735801189114,0.09515151691629743,0.03637162538927303,0.07973613056126426,0.047653276370983454,-0.021065246254331926,0.0361629017599522,,0.04120939826341027,0.03226148497577081,0.0327517114844911,0.0022670407463007084
ARF1,-0.02943542735029651,0.037877507142210776,0.03733015239829995,-0.01337781611027535,-0.018158402538553407,0.006480223102472086,0.01699754368444444,-0.04175166439714284,-0.01680849014272779,0.07670363617830275,0.0827153260321417,0.029513372341642176,0.025234588725962532,0.026155920160767728
DSC3,,0.03411671255429399,,,,,,,,0.08021071489054032,,,0.026502429241256717,
EBI3,0.08538426186767487,0.04213468535866011,0.035789364796520194,0.10969006388363563,0.05211989097601861,0.0026182697639686547,-0.026600775727968595,-0.014634617087767619,0.03708771917524611,0.06565964177959778,0.05135620919300691,-0.0031748217322041953,0.021575511484332267,-0.07499376728888024
TIMP1,0.052254352796919194,0.11240287680660115,-0.083240670904196,-0.08365780537894708,-0.04835975528433673,0.07897222195825772,-0.06608975700505136,-0.0220654926689559,0.08910669603873554,0.028588079973978036,0.01217308863865408,0.03162131988536253,0.03494301416427931,-0.044411374845632505
SEMA3C,-0.044545559061123084,0.07153971800534974,0.11295597153766225,-0.03666526816013833,0.029890040615244973,0.018516261720674977,0.008991067085314818,-0.06542608564789719,0.013827620967933826,-0.032224750267837096,-0.044957165654119016,0.04116848939437294,-0.020627858388964863,0.035907465869758806
GNRH2,,,,,,,,,,,,,-0.020493073003973496,
GAS6,-0.062371687732274216,-0.07880726039554455,-0.019507511081454564,-0.03231950024967176,-0.005910796206960157,-0.007928839595827285,0.05410266412906494,0.016998865638068305,0.052924664675476955,-0.0121578057485111,0.03397775977510677,-0.007367170924543039,-0.04686999895911056,0.04865349447929578
MEPE,0.054945961137808044,0.03147620874261818,0.013803451834546756,0.09937079805976608,0.02219289331017862,0.020366724642495945,-0.025993757048504047,0.005213521448492841,-0.01605024586618281,,0.17474892646715354,,-0.00928827280444076,0.04116651339864505
SERPINE1,-0.04256750852007665,0.1135225993958288,-0.03302128064791567,-0.024585708281516877,0.023833016204221874,-0.037395281155659495,-0.07761352539574203,-0.026382321293999794,0.014145915316549637,-0.07656384894482392,-0.007061380245425638,0.05647321246084826,-0.02985970924617415,-0.024507675243076527
RSPO2,0.03765891645710386,-0.008777121825064188,-0.0194421309147581,0.12147212464414034,0.059165014939605895,-0.046254711861004265,-0.013625748932458217,0.05874442555623189,0.011941543250943995,,0.0056378387727766864,0.007732983556728208,0.019069054433609147,-0.003915565002775995
SHBG,0.08145674782907482,-0.0181543794393319,-0.03110953271577927,-0.01035820595957329,-0.016471957866784,-0.021963138127573594,-0.01316964346501616,-0.0007978800640759967,-0.02119453996980702,,-0.0008046851788114369,0.013675943417110127,0.06977457583315823,0.042247815744717886
LGALS3BP,0.05494788371910545,0.029600760433777917,0.003461732053251997,-0.06562047640989191,-0.011365462866283427,0.02951729101169031,-0.02162338105037149,0.012917695141860353,0.0419182694850695,0.031331815539488654,0.00903498438352613,-0.05866791585543362,-0.034319153842923916,0.01704304606795958
LAMB1,0.050776580273780736,0.10890325065457648,-0.03200482459907693,0.03728806597054559,-0.07549959854550319,0.09730952681971455,-0.04172053753663461,-0.041084928589801485,0.035165606067713476,0.02265078690550267,0.027885390297882784,0.004544822195924977,0.007308262548633098,-0.016057766047009536
SPTBN2,-0.001103475474533768,0.015538831004713755,0.022106096057938725,0.027301427533621695,0.04352329770544316,-0.03709136851359507,0.03829376036056874,-0.00491359639348002,0.017923294567269665,0.0722636913680666,-0.033238517616801216,-0.031084130957452785,0.051672652228902334,0.09220269307967402
COL1A2,0.04274858468744875,0.15273814368149352,-0.014333131602688882,0.0604534898906572,-0.09568531646022224,0.07137224901495332,-0.05885220407209084,0.04410765534109066,0.008326573726917488,-0.0934118627141769,0.04214682416858146,-0.05567028654970843,0.018970469164997308,-0.07477816177928717
DEFB1,,,,-0.0136070017111973,,,-0.016457707044113087,,,,,,-0.01914145344605941,-0.027139805484760453
SCT,,,,,,,-0.015126660885490521,,,,,,,
WNT11,,-0.02008894469786185,0.017205137468874736,,,-0.018605394574685977,,0.007869893773309766,,-0.020678101191349493,0.06373929687814353,,-0.008607667160571202,-0.0040918942074295046
LGALS1,-0.13611919275132026,0.053044793007405756,-0.051163086940865084,0.03962584026011721,-0.05284558461151303,0.034027828732341066,0.038460189512076644,-0.0485762487922123,0.057424001108431426,-0.08937570858212103,-0.011789139146658774,-0.03519499472148737,0.014726744259538198,-0.03263468381416034
BCAN,0.12619703925123565,-0.042400614370075126,0.025044786006723968,-0.07915152949738748,-0.021523038640926407,0.0915342437058101,0.10754292615388797,-0.020684584188391822,-0.025844836312401212,-0.0026885191864278743,-0.009062383795678875,0.0304996861586354,0.0035470613602387323,0.011445078125846452
ANOS1,0.09951409678313439,0.01666776606120795,0.029250366862606656,0.02865779362119469,-0.027563832339474927,0.07516175922753876,0.03458893014964683,-0.004559784542932956,0.07749310877808106,0.0916987380669202,0.044360703038875175,-0.002188085107319093,0.027765107120241467,0.07039289256819048
EDA,-0.01462509833245639,-0.014707044836423716,-0.0021095154435427856,0.08148683840521892,-0.028230702187784062,-0.004624672179317563,-0.023701988403006694,-0.02638104749244214,0.016472334234728166,-0.02176367004670252,-0.040541345326177154,-0.050127245044060104,-0.018721657855592367,-0.043191799717639756
FGF22,-0.014473105994643616,0.011603849483625878,,0.053594272042866896,0.07160507987966462,0.006013862724577274,,-0.00824173853292055,0.039213204212730265,,0.05903965351218653,0.023337155435164635,0.09696086694507423,-0.01779195421909299
SHANK1,,0.014349464463237593,0.0691129942810601,,-0.013038563842242555,-0.01622607589511262,0.07862962166786198,-0.016674244054123304,-0.034690906503098314,,-0.023685202757574852,,-0.020563841475691284,-0.03675589911015265
NPVF,,,,,,,,,,,-0.022514483025208358,,,
RAET1G,,,,,,,,,,,,,-0.02358046656832787,-0.02243927518811864
TGFB1,-0.02686762622753207,-0.019750286952339838,0.013563478791496905,-0.02556713530264356,,-0.026377875594452187,-0.004087979825366689,0.040923015100916546,-0.015786670999542098,0.016995094313948342,0.0007908879194286668,0.002026893166883149,0.006408469351864698,-0.008565333171297006
MSTN,-0.041070351989076284,0.023224329303383365,-0.04140731877843005,0.004865857681694378,-0.033291784533218335,0.09525892306426238,0.03458834469023437,-0.03877730122825044,,,-0.025492934504873777,0.07564355606868944,-0.01565126173893808,-0.030342549160494583
WNT4,-0.03156007409604001,0.08688136292108736,,-0.021758773817560712,-0.026611386735009294,-0.019336738005025427,-0.01157123627384895,-0.008110191623759,0.08357714252359885,,0.07989253638582353,0.047783277384537096,0.034603508771677394,0.006231985103552699
TNFSF4,0.05833394956550072,0.12890130227631125,-0.02052555192437396,0.10032840156775977,0.07928231620067598,0.05693426603198807,-0.003566674378881685,0.05167325603623391,-0.03531851700586765,0.05272626866339965,0.008660063717204135,0.032051338402835014,0.01985392286831414,-0.07237413721947572
NTN1,0.029575577442109497,0.03228578181277447,-0.012667824363525353,0.03686282899196258,-0.02165052361136782,0.05265917242120849,-0.05225853664472838,0.029203930679147616,0.06316901309615647,-0.0024499929071622488,0.013819259094579633,-0.032297423228512125,-0.009734306171751953,-0.0022282665225687275
CXCL12,0.07065133161482699,0.018966409658309744,-0.008471536575672567,0.06447101699364129,0.0411360037074713,0.024183471118890507,-0.007142871516058193,0.044326754411727454,-0.07861751079857544,0.024388878641746388,-0.009534236633530266,0.06043745042280043,0.007948094848251949,-0.03595613240628426
GNRH1,0.12438623439035025,-0.004172826390630443,-0.04313059221164116,-0.02490202856957796,-0.013263855215328597,0.06115182034521825,-0.03508344557184906,-0.010246882034901282,-0.024256555157550642,0.0203468779507558,0.019039938021947776,0.053105461720702844,0.06250916395309492,-0.030776212870358675
FGF8,,,,,0.062378966020275504,,,,,,-0.008998358498208334,,,
RIMS1,0.026718445331776423,-0.025901103297349057,-0.0437514689185888,0.011079861931911423,0.025270599599343045,0.00708640034797865,0.023403757145822005,0.008736495961450694,-0.04147027380986269,,-0.013333885661085777,-0.004413804819039636,-0.040780148361381476,0.04442807377594658
FGF14,0.0323934467443796,-0.06577373287004531,0.02012236210156786,0.03852853841034626,-0.026733921794332982,0.03888085795452657,0.051392906450891576,0.007947676813806093,-0.00022736934809841,,0.09530013065476009,0.06675663173678627,-0.0005870647413580238,0.00444970055667964
IGF1,0.059545104806186806,-0.023618582799549852,-0.018696251077145284,0.05987025646050967,0.04547825909959493,-0.04656641590123528,-0.02473930063103072,0.04896019031436111,0.026093387774722962,0.046078546419074794,0.12370303667503509,0.016141298998062503,-0.018962653954545175,-0.048544146898518555
TNFSF10,0.06256837445035962,0.022815501324438187,-0.03190837094960443,-0.011661962340145906,0.0027973148849816023,0.11370348745441096,-0.006757280161522686,-0.02997512596067515,-0.010322205345422813,0.062412203547350414,0.017750795985753274,0.02061463274089011,0.004344686298586655,-0.04860138259200728
GDF5,0.04436293314762138,-0.020750973541764903,,0.14417012902675627,-0.01534350866128216,-0.017266728584334423,,-0.021554562939164475,0.0024893413682580993,-0.02789625119067461,0.005679205595101568,-0.016982609911747153,-0.029175052552953634,0.05629352553208256
CHAD,,,,-0.019269166843706904,0.01681275220507511,,,0.05928052627086604,,,0.0021308845703382527,-0.012155683956025747,,
RGMA,0.06978554531793557,-0.008779205244876348,-0.03195814403228364,-0.01381440639772717,-0.04962286126188145,0.07339441657875954,0.014363338468939136,0.05345068771678785,0.0795208960724152,-0.03009589029563351,0.043120117268769416,0.007102510783352767,0.02057124350485822,0.06413577863093986
CLEC3A,,,,,,,,0.014815609005149335,,,,,,
WNT16,0.033828944602799116,-0.010920380273131212,-0.010937662543879532,0.11066860744644769,-0.017872810672666457,0.060369024155913525,0.01585697074955687,0.01510481857331956,0.051516051962329085,0.041862960096894504,,-0.024758716092377,-0.03362734902878486,0.0754357040757354
CX3CL1,0.044885492512229785,0.01845884182382615,0.05045556480332853,-0.002468872261224564,0.07290019801343879,-0.03839138371210754,0.039139423756233666,-0.050726884291487986,-0.0326631049668951,0.05744604145804837,0.04956118963446137,0.0479952626195,-0.012586641561349563,-0.010694210789374286
FGF1,0.1412537110426066,0.0016865580444347702,0.04341520274627926,0.07249651576004854,-0.006154246374002578,-0.010287229542037151,0.01884858793833978,0.02553575666676554,0.0018671742837137934,-0.006330484192911399,0.055041941425997574,0.002161039593518281,0.036478496024161686,0.024640480852933168
ALOX5AP,-0.010656121676615973,0.08867153356286633,-0.04872778830686643,-0.08068053278165345,-0.048724870290773575,0.03381491123115834,0.05882138519041091,-0.010029818899113701,0.05559567200060395,0.02551049982086268,0.04327347560627895,0.025028298302170265,-0.061400719704879134,-0.014331164558450708
IL1RN,-0.02351448015123684,-0.04569998887758496,-0.009240703766565043,0.019956928307164747,-0.0182073753531069,0.02667241525141107,-0.040922619642536726,,0.010111580405940344,-0.029230249611105687,-0.051324023511380726,,0.012060488972090869,-0.0025248601063517294
PCSK9,,,,,,,,,,0.06440276124183245,-0.019638528310921305,,,
NPW,0.030766956605629767,,-0.021780076591725425,0.06310305061465851,-0.018860108546033368,,-0.020985183902372233,,,0.04922194004236366,0.009543666498682622,-0.027651326996993006,0.045313487951321674,0.06793133711907018
CXCL9,-0.041557968788111216,-0.03394158412956612,0.015389346678130382,-0.018907542228312545,,-0.02094991789954219,0.038068211683898553,-0.021554559416657296,0.002653665291441427,-0.027610989868749308,,-0.03243549082971126,0.006672092332826132,0.002760629277072292
ANGPTL4,-0.042022600792688554,0.01209273946459095,-0.03602006548927776,0.007835548369665699,0.008888531571774338,-0.041585358761417515,-0.0033439065078037346,-0.01124966952656701,0.04290215157716391,-0.07201977307394057,-0.03713399297924381,0.07601126403725923,-0.009290738372099025,0.006165897142378502
CCL11,,,,,,,,,,-0.021586198754826764,,,,
UCN2,,,-0.015102175887994092,,,-0.0183555093983214,-0.023701989864773135,,,0.07032618874355705,0.09849134868632536,,,
OBP2A,,,,,,,,,,0.026911595063954328,,,0.05771181090828626,
COL4A3,0.050307913795646475,0.025615764060108695,-0.02604719025445304,-0.08007964346062836,,,-0.02148447512178164,0.024562622211928908,,,,0.020271091120037665,0.0029212212056622783,-0.02689823158610931
NRG3,-0.04439249060338387,0.027493911429393097,-0.019800589497267394,0.0739805558617726,0.06385672414881956,-0.04149848884466264,-0.006598543912213391,-0.01827716924848706,-0.010602988029845701,,0.028120599626328766,0.014537559582646855,-0.04809084945114346,0.042675268383463125
IL23A,-0.05009854330828916,-0.02217429111078316,-0.011682545438551425,0.0018148090474018298,,0.09695173299240516,,,,,-0.019638521460179616,,-0.017046041480704027,-0.03012368961335393
COLQ,-0.0070895485183990565,0.039632893172185754,0.018108240740033525,0.008030632410575304,-0.006377106127020166,0.03984497636257949,0.0035468742055226403,-0.023054050144597413,0.0017187434422321498,0.0027984532362849094,0.03694595403946063,0.02043864444847276,-0.010167721280494363,0.09696225166267482
TNFSF12,-0.06300025719266997,0.016185300417054186,-0.0421660321985304,0.006818386042705144,0.028436838962483096,0.06032927153690185,0.015546703054983376,-0.056151896843660176,0.025013518039997257,0.07400186339747652,0.028783748606642994,0.035786244041837736,-0.01803963300370031,0.0018507513347694744
