,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CNTN2,0.08529198973290952,0.0021702821818228666,-0.005221784022003764,-0.0495409325894082,-0.08281114871287139,-0.010740811487033715,0.0276840933571946,-0.011309950631373005,0.008191711784916733,0.023535041234288852,-0.0546227373541171,0.053960086891152635,0.0335081064427185,0.04185114001246579,0.10829821127652083
F7,0.1351917649499836,,,0.04010958744058797,-0.0032529707323406963,,,,,,,-0.015021002129596764,,-0.0010672234928482257,
LUM,0.10468121016169955,-0.018973407450640203,0.009271167511728334,-0.013900616549334725,-0.06528896802812992,-0.012916557195449483,-0.010557864348914758,-0.015761591981772405,-0.016885461568465866,-0.09379333046103173,0.042668372237386405,0.06295851138056181,0.09999918222879083,-0.010060671764724383,
BTC,-0.021467362271844575,-0.02013772332338553,-0.01993352837926847,,,,0.021750410621524486,-0.03221585632214148,,,-0.03067484667513288,-0.014536113679791917,0.028278390815624534,0.09730768996510993,
APOC1,-0.016138038117032752,0.060374877458978224,0.08705074961206304,-0.07063245460575651,-0.08206474001795164,0.020579456579318606,0.010333247100497567,-0.04594040059372379,-0.058455132392560685,-0.07880415791938182,0.0038495885484477713,0.0011205406589178668,-0.06979907192792147,-0.008701662317918139,0.06804605788485157
PKM,-0.07098964626184474,-0.005306460710335946,-0.022393296739610456,0.01364171882888622,0.04065780559580343,-0.013634848505659545,0.06835252830511845,0.03046622958855616,0.010248473036760948,0.0018061336628711797,0.05250610271071807,-0.04862180018818143,-0.027426034707197428,-0.012735302351043474,-0.049155765444149145
TNF,0.05308534841713812,0.03130803740065041,0.0613789739553516,-0.01882087541467729,-0.04452527870459869,-0.028126739176871342,0.05684236651846814,-0.02267890236158639,0.033685316982248574,-0.01649075860870917,,,-0.0009104124118842464,-0.019310705377137687,0.08684545870158977
GNAS,-0.030712384666006804,-0.004258626435209949,-0.029716690794617407,0.07982142976644178,0.10426563698247629,0.023803345036135713,0.04809379594745745,0.04210855935790643,-0.033752027123065326,-0.010419246887012531,0.003740275000228185,-0.0026220074749367306,-0.06872417717426701,0.048068459072997956,-0.045283546182118405
BMP8B,0.021724188951935727,-0.03564916631653823,0.007637509150238222,-0.01969163116670295,0.0272024758780715,0.03335739385096045,-0.020073345236604367,-0.06329021150902042,0.04970127433779908,-0.049320107206367404,-0.012155156611052204,0.006928390956707323,0.06870581413462082,0.0082046055636463,0.12009847175425192
LIPH,0.07960119172177336,,-0.01995761083379411,,,-0.009940193412259504,,,,,,-0.007378987611189582,-0.008275208948921023,0.015635377306310247,
CCL28,0.040815400993614234,,,0.0020006909163153537,,0.0028957863897526794,-0.023742528777537197,-0.05342148636959711,-0.01596113341757995,,-0.024711772537132425,,-0.014339762250364188,0.1302490202967885,
PTPN11,0.01450897260572223,0.06814298976651147,-0.002167328676606766,-0.006057498267229139,-0.0967202307696349,0.031219367604125,0.05323353527152804,0.014604278194112832,-0.02080071342490186,0.04616545386771329,-0.006837353166955731,0.029112236315522518,-0.015548724200433711,-0.020287219367756276,-0.02189335572434294
ADAM12,0.06562808436267988,-0.01532451013724554,0.028421712153433556,0.05135012037108324,-0.05239977529803074,-0.03240917179654327,0.02973950267674213,-0.01839315605610977,-0.02256742825527379,0.00625063604896629,-0.01829363788463313,-0.008073663750186312,0.10911502097732784,0.017953382799209563,
EPO,0.00985674202156202,,-0.020346441168416163,,,-0.010399904633332319,,,0.030154206278030556,,,-0.01437107449123681,0.0908119709779197,,
EDN3,-0.02573481426164383,0.05677125041349315,-0.025328491183443363,-0.0342177376815308,-0.031231429234899438,0.018445675211492627,-0.008324687221993372,-0.009483896740736792,-0.003013613769140784,,0.04797601726399751,-0.008508198427144547,0.003252745403057649,0.02223727214618062,-0.026665256746315077
CCL22,,-0.01626951976026642,,,,0.006345591109562475,,,,,-0.030674848032682785,-0.012609992254569288,-0.02356392570283971,,
CCL2,0.07805539319428223,0.023355952400458867,0.05879701758679823,-0.006293354834066842,0.04369873531429416,-0.02992267717096211,0.037465406735281884,-0.04900417932243656,-0.055734088001144766,-0.04657273977677901,-0.07122795312959991,-0.031047291581447783,0.0002525852786075832,0.00767189839471027,0.07954527767851444
DSCAM,0.04109783409167647,-0.010539562362855009,0.02561707036940007,-0.023152906411310056,-0.009950131022888616,-0.048199752715042066,0.0073572723263298796,-0.008053406336502141,-0.042700901926363624,0.03028772422032996,-0.013384597443641412,-0.05282776478347598,-0.033572774396317805,-0.030923372490262613,0.0067128445603919
GPHA2,0.00020188939595877235,,,,,,,,,,,,,,
ANG,0.031207906021534667,-0.029074197028620442,0.012657254837896398,0.07641205614277082,-0.010229477468559275,0.007665627086174036,-0.02612693507273335,0.020546547020992078,0.04344669087021913,0.01897814395800688,0.0666951684804443,-0.035145829446134154,0.088565878088545,-0.016397335541867585,
FBLN2,0.0949640172741988,-0.029586602417299258,0.10375830487788561,0.06599146780505222,0.0005010384236831637,-0.01180705247371667,-0.007150943236970258,-0.032636130113662974,0.09175500715793031,0.04004469943164778,-0.0509380160681226,0.049993722366025055,0.08377671470522731,-0.037218967135057845,0.07229959225739513
VTN,0.023100306119094367,,0.052210667522360095,-0.027468906585525636,-0.03586194450509059,-0.017085875381642406,-0.021984407839876097,,0.14608972713716567,0.0446243087021803,,0.00153609474278089,0.05766461335491329,0.06892575486416541,
VEGFA,-0.07773872562153221,0.046616579838158256,0.037390301194902824,-0.02416927509322693,0.0096430712070414,-0.03685165689416001,0.006541104544268092,-0.027047160266075135,0.005060866719205336,-0.04099021439407546,0.017821910524282333,-0.06183018751844116,-0.08198236960997803,-0.03648774424008426,0.053661474760629914
F10,,-0.01857062777319887,,-0.014425947729798062,-0.026027523335558193,-0.011403270652529012,0.0059335356449348835,-0.03912825324221825,,-0.02412493886950672,0.01359085202806874,0.06698102742665954,0.0949456808738067,-0.000806996461979956,
SERPINA1,0.011055018829971435,-0.02666405048658157,-0.029112083869903528,-0.023786551883545386,-0.07880256607990067,0.00862187956339903,-0.06421539307271881,-0.015642017942690805,0.019380937058031553,0.033225543840548155,-0.014372518882050723,-0.03695544129485363,-0.018045414499911407,-0.07132250299707461,0.08373272152472484
VWF,0.0945306976327935,-0.01886500478241652,-0.006125448491596392,0.01599619802421792,-0.07968834924389234,-0.048428530216020255,0.0035650841178699287,0.010313488878166938,-0.0046948677132449415,0.03265570136305734,0.09846372474684928,0.03720768270215116,0.12160307097543645,0.04306852858586455,-0.04921978121464521
GDNF,-0.03798465083349245,,-0.016549415052156145,-0.025833454035166983,,,,,0.1301504530547433,,,0.01659601414125419,,,0.032007013850328954
VASP,0.02820349609683733,0.0388014544028947,0.0018834570568376796,0.0658445223360306,0.03017054290512658,-0.03539218219021085,-0.011159727906660947,-0.08235990362897568,-0.04020598117401103,-0.05622202818851444,0.028703640018148565,-0.035820122705571146,0.0949555132392705,-0.010235578655213552,-0.017829057266706857
ADAM15,0.03240371573260094,-0.010695442552883194,0.009805919132464912,-0.03152741992362234,-0.060169737272601984,0.033486255414073435,-0.05434304217282735,0.051485732385744915,-0.04818392702709235,-0.03593319037389504,0.027329373810906596,0.01661980008294896,0.05510031646506073,0.08159504469028843,0.05024799441225104
WNT2,0.025330713256248954,,,-0.037069478974947646,0.0922873091925276,,0.01566322712647546,-0.02103287985838634,0.054460429045267274,,,-0.017255687743162846,0.10472656104902552,0.03394269223416998,
CALCB,,-0.02353776662732492,,-0.027842675390341007,0.028291301047211274,,,0.03884929242499009,,,,0.011220926429104642,,0.034213979982203276,
OLFM2,-0.006211825169439305,0.0325169217800031,-0.062089711261307044,0.040320044928295426,0.06604945880724736,-0.027097948997604225,-0.016403165154228825,0.05995058321694798,-0.022989941466699255,-0.047477792156201536,-0.02101046835617831,0.043460615585024315,-0.04314435306889396,0.019079262274298528,0.09040123381997658
MFAP2,0.03406599488509266,0.013208722806882267,0.03876359999473713,0.013450450629263047,-0.053012268372457184,-0.027312138781727408,0.04057647690731365,-0.03550440671393807,0.022738223443937333,0.021272688058173166,0.04797440111727316,-0.010672046664837771,0.13050791678634863,0.08269660011868879,
HLA-C,0.06078954127028821,-0.02460479122364004,0.030985612449495693,-0.03383592622164013,-0.08447072328331111,0.010243246096816594,0.008263084798130491,-0.06406466945473714,-0.06060198601040494,-0.003554839339811073,0.011509862687029406,-0.01835744596534466,0.04292624580597523,0.054901998257456446,0.01216227823777846
THBS1,0.0902309351024715,-0.026655630282386992,0.05847737927170655,0.025679730178441475,0.07794567062559239,-0.046752305379858125,0.005530899281861293,-0.03468643035120561,-0.022008371712789437,-0.07795649078307874,0.053366282570163966,0.0038641225656373636,0.06760467654639887,-0.017777527514787356,-0.04332383474797439
HSPA4,-0.028928661694753086,0.013401298961050268,-0.008203795650849053,0.03782207134056712,-0.032980043522370404,-0.02484562790807165,0.04086660406213363,-0.025913517069857298,0.007458028000118524,-0.03990239807808709,0.021528443271732076,0.06928397273294706,-0.025719839563478966,0.11939998489340935,-0.025435837538071545
LMAN1,0.021830651540421662,0.031764726868433256,0.016352649533875406,-0.05705335640466397,-0.038219114369008524,-0.014555437137142212,-0.022793555660845496,0.04626412746355279,-0.017266385917943904,-0.01377132215886332,-0.021108932069797498,-0.014262279735430858,0.031530774514632987,-0.03935159650505929,0.05847235894216926
LYPD3,-0.018249504662245866,-0.01499711137604981,-0.014917577287401623,-0.0345228592640699,-0.052024757481301566,-0.0145607030014782,-0.012390641643578105,-0.04874121346682329,,0.04934464563027591,,-0.006617342888012835,0.15690832412540442,0.05265132869145728,
APOE,-0.0311937747159027,0.04849287471188705,-0.05462522605710793,-0.12384889598374545,-0.07468984486067083,-0.01491876222005846,0.004550080791258097,-0.06652942168924392,0.03082643832893719,-0.002074387557368118,-0.0039457303625343165,-0.003588634448186888,-0.050986657917259745,-0.013960946210815095,0.08626056385554584
SOSTDC1,-0.00731193534000266,,,0.01406273024528085,0.0359197211849771,-0.025153922187161174,0.014184681235071153,0.0498956846847734,-0.03060400750281239,,,0.09486623373892707,-0.008686620077884023,-0.0322669375021692,0.03856684622951751
ANXA1,0.05343278727927639,0.029822036745164756,0.041373224488738404,-0.03031651373051806,-0.10035009335826259,-0.016964139952610077,-0.05914345031086173,-0.06595561366302487,-0.028166832555204056,-0.10609783248475808,0.01443460632876837,-0.04717932750708114,-0.06841855732067188,-0.024872054131919237,0.05607644080121945
WNT2B,0.09578150548752759,-0.021123990744950312,0.006439261346117818,0.04426003989311174,-0.057144320114695626,-0.020234561580894747,0.02133782749376487,0.05155558078017096,0.033808478851689916,0.021614490256436258,0.08612520190526395,0.031001396488220177,0.01447149620286205,-0.07195511227453497,-0.05056821202576643
AMH,0.03158344396705601,-0.020137725441789163,-0.00705286106459183,-0.050002127263325195,0.07064982427590491,-0.014990936049024448,0.01879995352467459,,0.03067369959149203,,-0.024711769385856144,0.018859304512466615,0.060975456888460434,0.008011763580597558,
GDF10,0.07149228822179379,-0.016871995607170755,,-0.010089190079382557,0.054452703751674526,-0.014005705004052328,0.017066834025665747,-0.03269622224721277,0.04998661609751028,-0.041459838650782496,-0.03118902822482846,0.098689299215235,0.025941889204176064,-0.056904998323376095,-0.03525799353104158
EFNB3,0.030009097695862276,-0.008370552149553971,0.007618854816398956,0.07142320364044318,0.08481545738760507,0.04674685071477822,0.003951926466607021,0.06405385340011893,0.10429402301549916,-0.015645139847431436,0.0032005140760884253,0.006008063126745837,0.033503406204925756,0.09732918598703892,-0.011527900966971247
LTB,0.0389471567436304,0.0015774155627343858,0.04849830522803414,0.03953983539621708,-0.017691361954427484,-0.002746465930300994,-0.010939080805180981,0.028926113788647657,0.010860919000598103,-0.004317693792264355,-0.059535234376953024,-0.01837996330772834,0.08452072915877998,-0.08563809378579865,0.019376053507877012
ANGPT2,0.09401638129822551,-0.029351706159704238,-0.02810227444655637,0.021063636137452865,-0.031159377805849188,-0.049586896596310694,-0.022416621589123352,-0.08025209133410732,-0.03753847895697766,0.007183254738595259,0.07993654764783478,0.06473983985123068,0.11158012673376907,0.074050168143224,-0.06719751157897966
NRTN,,,,,,,,,,,-0.031189039413745435,-0.01279641066196238,,,-0.037954532831683735
ADAM17,0.050127094292589415,0.02321786870785167,-0.009195488150245538,-0.02386744693112735,-0.06209872886191044,-0.04768289030412027,0.0461697898452936,-0.058284251052621895,-0.02879620618455244,-0.017325850119536756,-0.017895337690989763,-0.06337132877898799,0.018639187057961432,-0.06811330807936557,-0.020878445022772786
LRPAP1,0.016651992128728837,0.030129280596891593,0.00768655965588784,0.08835192780086605,-0.08282430528932724,-0.013253088506063715,0.06340273442988172,-0.017813874155169322,0.025975205359442623,-0.029169783654554055,0.07332227957088053,0.025843915611051132,-0.023438774196804648,0.07517115280541925,0.10810080886458681
NID1,0.10865381680152512,0.024129092123280856,0.03941296931925404,0.013572712527279871,-0.05572123801654141,-0.009652499633339428,0.019430119713763048,-0.002720955084411089,-0.04575070025412285,-0.04774703665961658,0.03525845854444161,0.04032675710259755,0.12122832489981936,0.03221419400720577,0.1587042844279193
MST1,0.008077285420495827,-0.024942857839468726,0.017949287331489594,-0.03748494462779517,-0.055382814037636695,-0.0021477383656006675,-0.02024008349117296,0.053812454814070376,0.0533467331147844,-0.058925900724276,-0.014204042071866877,0.006491686485441766,0.07284538954612316,0.059373061455979106,-0.027914117145919085
IL13,,,,,-0.02159034830496249,,,,0.004399151074423713,,,,,,
DCN,0.10762872662197044,-0.05523283377082228,-0.03252969386277919,0.0012663146139064124,-0.03329268015777206,-0.0242160413245933,-0.05704924266053871,-0.027771242119517963,0.0005521127352691758,-0.04417138227974356,0.07416854624005421,0.04995354893372869,0.06693948840491501,0.012043690353361796,0.020897482857643354
IGFL2,,,,,,-0.012328566063426265,,,,,,,0.03608572633420549,,0.05529382227650173
COL7A1,0.041608841593643225,0.03794955986000144,-0.026650474854158217,-0.05221043898054399,-0.02509912082000713,0.005056256589258386,0.04843649048457433,0.007482185574381786,-0.018951737059274363,-0.0634875566634489,-0.0027925815550339703,0.07536589454969908,0.06846109789012443,0.04798567568763724,-0.034028934973902004
CALR,0.008177249084229727,-0.039480795387652465,-0.06037642058122214,-0.05134206920691425,-0.07341860983842545,-0.04560975547165258,-0.04692802545138973,-0.04945229694306827,-0.07240799671836386,0.02883377604135285,-0.06242009281897677,-0.017280621109374634,0.04540839319407938,-0.02108084013235738,0.04562121048749559
PIGA,-0.004836428531387846,-0.008302366079488335,0.007329823476170492,0.03137359056742481,-0.017957140538667773,0.06027834421041167,-0.005874971119482851,0.030153888468025834,0.0184273561840307,-0.02180611201607538,-0.05844137017279805,0.006473437110798062,0.05361011352586783,-0.001944644747600168,0.14672585989696024
CD200,0.09544912437516237,0.04483929324693532,0.024419332480481268,0.10369204914037404,0.08741578622694388,0.027163883601189483,0.04679815228545941,0.003322335763164495,0.04577276109394326,-0.08015029415365696,0.048162295886224,0.011133535135921534,0.09098020835358131,0.09116368780229478,-0.030099064545833613
GRP,-0.006102137020535854,0.03091523448654886,,-0.004428902817336528,,-0.004600968331317983,0.04965289292181679,-0.04479811751176477,0.01202398479593512,-0.01861885359606802,0.023570903067103216,0.11657297387847443,-0.018094094783409665,-0.021520651555663732,
CDH1,-0.0021809186422730256,0.03586181190108447,0.007305091447302682,-0.007241432756409555,-0.025879646912800324,-0.003784890920005652,,-0.04509895199139548,-0.03309092152000389,-0.03400332789258768,-0.002709169532311678,0.07998621922490586,0.04949004847934352,0.02757178581908078,-0.034694696984280717
LPL,0.08485677653968313,0.014650997345470769,-0.005031099791418063,-0.05964976790567527,-0.0628225605875639,-0.06930325402915255,-0.01960147835804603,0.03838409702987069,0.03026555464475952,0.008288876491864992,-0.004834825511505278,0.04432125262389619,-0.06354122600354697,0.03143688596747476,0.11415958548285915
SEMA5A,0.06307627191567843,-0.012251607414588538,-0.0013042288756650894,-0.08033813257476236,-0.093523793360085,-0.014465690294617181,-0.05744265388350448,0.028228389635423096,-0.06160255506647084,-0.15975400239123302,0.032803307203818674,-0.007145650325977232,-0.0037017279864750164,-0.054849798859542956,0.1264286829963982
SEMA7A,-5.351525178960923e-05,0.010589415219215975,0.000474622019919195,0.0018746781233669463,-0.06692994916334172,-0.08018198499397167,0.06186802964691857,-0.0006861606229915906,0.00519469425043866,0.01706693061491609,0.10998205949922657,0.0023191771343599728,0.1377546340023255,0.017123557389132227,0.06368614147112472
SEMA4G,-0.008851934014189137,0.03244418144997164,0.03475560069095606,0.08182625769144869,-0.028905515304773612,-0.021889981911499108,0.041134422962242276,-0.02326772667183177,0.08111039644571,0.13470379184314876,0.06715696103126047,0.008845264782032155,0.018659088781312966,0.03615915683503749,-0.050376104765253185
SEMA3B,0.06040063371305026,-0.030912447538216706,-0.03397556744898443,-0.08105298699312613,-0.05671719710234977,0.05145850965374357,0.08503651359606593,-0.07457680719393293,0.0030805649527691297,0.0845601656772872,-0.00611811791798181,0.007683939916582342,-0.021161571120285525,0.06830237233334167,0.03407331591124978
RPH3A,0.019775619923621347,-0.0352782412405681,0.03914106831058106,0.07705863568946315,0.0570849961645641,-0.011371115358704989,0.03743849896897338,0.1140035358279327,0.0030719318222997925,0.035245752605028734,-0.07214796871566995,-0.019105398727316713,0.010907925808937801,0.047945412489439135,0.018292386709254576
JAG2,0.06305167727532586,-0.012444307276549616,-0.0032787476013710266,0.05067652049763891,0.08469089468397031,0.04773728515840293,0.008249828547072286,0.06337645024942887,0.005032238999422424,-0.09409928694076637,0.1759620297534509,0.06102929685279297,0.12285363196310621,0.04129256625873394,-0.01991008843449245
CGN,0.041469731497126475,-0.01949865015659034,-0.03997849072597918,-0.00047925538357880933,-0.03292526368722856,-0.011279490565071071,-0.025017007215584447,-0.009641788744151268,0.024217405360165634,-0.039098200780704945,-0.03923521045740458,0.07644229361554568,0.04256336718389724,-0.015572026525704401,0.03632319065355864
GDF15,-0.002339357373167725,-0.022416821185206437,0.027936991915927047,-0.0139540405560732,-0.018454163625786696,-0.0684036545125584,,-0.008466922013119021,0.057868931842210786,-0.050314316525773825,-0.024904224262150342,0.04296924102424103,0.023498572745079934,-0.0012131867363000771,
SEMA4F,0.03060268944575078,-0.00036509053105929787,0.0327500310055631,0.042828077492741735,0.09810338669505904,-0.022668312564241747,-0.007701381941244814,0.033185033975083884,-0.02247348645268669,-0.0035534707301249835,-0.06767255598769734,-0.02957260784634399,0.0035870236911030714,0.0027502517022518235,-0.0410104141176983
NXPH1,-0.0059886327347585195,0.026984131350070436,-0.015309470529484052,-0.019062427795609647,-0.01472427004428849,0.031004666535433687,0.019890271203377885,0.02473519245521502,-0.03614149291533823,-0.016168887795493147,-0.02638736551436488,-0.04337441754308697,-0.030615088904190412,0.03968527300435569,0.04947717359601673
ARF1,0.0037984292899209708,-0.024860857758666408,0.039082328190203054,0.07428379685697385,0.10507917403866938,0.004984083897989866,0.04769892720366747,0.05916689108014133,0.003173814466911645,0.04014994779175921,0.05381651003163185,0.00827374195014892,0.06432601777189301,-0.026844530382814882,0.09084964288134632
DSC3,0.096746916625765,,,,,,,,,,,,0.06510183713632277,,
EBI3,0.035368442887002555,0.0770374369168642,0.0369415587493979,0.005018642329809396,0.020848057086883743,-0.010493572319854242,-0.002754455971845193,-0.004988997724946122,0.007488480632864523,-0.04129988350317009,-0.022271842440146173,0.06419355606788,0.05978599327184257,0.011710326440450298,0.04804168978172357
TIMP1,0.03455683610823084,-0.03544153694102438,0.0086594233353509,-0.023666588165829904,-0.02694386969321377,-0.08728608460855775,-0.01684295965052905,-0.036188037307364834,-0.007925357382566268,-0.0445064795886788,0.027865302354162177,-0.027363121817801008,0.14212763587569843,-0.0529906661292883,0.08791138336169248
SEMA3C,0.10254801416907162,0.038423031596103885,-0.01068734406805817,0.051960496528263296,0.005491621154157256,0.01110944575657167,0.0737026503070812,-0.01812332114810713,-0.000732067064553618,0.02456577668519204,0.06777778003448015,0.009395807705152633,-0.003655748364284414,0.02495545470101834,0.0016033089980962464
GNRH2,,,,,,,,,,,,,-0.016524532342164278,,
GAS6,-0.01317231570982238,0.02319797002828903,-0.030592215412878578,0.013351081677141644,-0.045272820399622604,0.007176880875094168,0.04195872608209998,-0.0017126650495015428,0.04172025578334855,-0.015531288594232398,-0.032391672995734366,0.01520436531024264,-0.003258130904374221,0.004754866418997443,0.05109319433401495
MEPE,0.07929794235789378,,-0.009641222449776632,0.07326825488155159,0.03974680796215588,0.09981921328363413,0.015538071243255364,0.05534672347145638,0.06999666027540762,-0.026223811122051226,,-0.0216593411113808,0.05891197949042287,-0.023592963675026567,-0.04487672415484393
SERPINE1,0.06604456197511953,-0.008260154958449903,0.04017025083346727,0.10635356854609908,0.07795515347601059,-0.09157374975075012,-0.007572841970028321,-0.005134194489683655,0.0007431496188097878,-0.08366450195031279,0.02254571628574392,0.00656176857455126,0.0809449434934075,-0.04589970106299951,0.02809030375580978
RSPO2,0.01858028662838811,0.049358147497200425,0.01717030585875793,0.02635035943660143,0.039625219326862214,0.022905030104949244,0.02953689624545017,-0.00019098844062207272,0.048367454563254246,,0.014677127413841884,-0.029176319878313855,0.01633784139544088,-0.0493108517626474,0.0036953032030862627
SHBG,-0.0264993258749057,-0.006786155215027163,0.015455554600464839,0.020178207593127103,-0.045057074303231116,0.0313050598058337,-0.04054536300797058,-0.015705684235431824,-0.016219189979072405,-0.02448599142605432,-0.017458804338467648,0.015591810530945445,0.05654273674401728,0.016959271383687434,
LGALS3BP,0.04134345556170719,0.018805393615536792,-0.0070042997453476415,-0.0623370646014572,-0.08385512470571493,-0.057974014719270474,-0.035767687935898615,-0.06388320853020378,-0.014928727135996534,-0.09142293496406544,-0.021064185566309415,-0.0019633016252386237,0.019037593049228214,0.0037740265194468317,0.10375376427219866
LAMB1,0.1321939620147673,0.002052665404791293,-0.029159133700958063,0.008803384710634334,-0.011687187388654005,-0.03989072063092081,-0.018812048198732775,0.006362006648873744,-0.0025654688085489574,-0.03987890523737946,-0.003918882716921858,-0.000283295667317405,0.13706519080909615,0.0004270292731467526,-0.050069515395551364
SPTBN2,0.02406092478886298,-0.010617263455352799,-0.00989413503793952,0.027027088730503322,0.07917728568654432,0.07315531649180873,-0.011654499130236739,0.03768113661094271,0.0366431989508822,-0.015649120695541856,-0.01018208292970554,0.04784184131831118,0.018155671470258067,0.04610009228123266,0.008839503219963114
COL1A2,0.11652495848918942,0.002339657882052114,0.015353624657719285,0.030787297250278484,-0.08023804542702477,-0.01521650789666256,-0.046726154856223216,0.031484820154897245,0.052171334849905805,-0.038330534430072186,0.06052807501288395,0.05411624793332091,0.12436464237452582,0.018439626413951492,-0.06028251307393202
DEFB1,,0.037376355887079354,,,,-0.01098402628725794,,,,,,,-0.019085698544201675,-0.04381964416111705,
CEACAM16,,,,,,,,,-0.01725430753292919,,,,,,
SCT,,,,,,0.01707375274175227,,,,,,,,,
WNT11,-0.029323144523368573,,-0.010339836125782657,,-0.03309765281967381,,0.012363762259489037,,,,,0.12268980215366831,-0.02023753110692242,0.10591225626993094,
LGALS1,-0.08636254425749224,-0.03209529556175311,-0.009995133157423106,0.035712345853652294,-0.01820501583608036,-0.03535042849889674,-0.054322277252271685,-0.056376405873138406,0.024990648056955847,-0.019709072146342054,-0.004501250621751727,-0.07780359589784053,0.07804908397961112,-0.025926659414827656,0.0976842972525926
BCAN,0.0292080576382738,0.06368383805116132,-0.025861477090147654,-0.10077002128287713,-0.12572781939023922,0.032843232443803286,0.002646087042917035,0.08012392322049865,-0.0621486577896071,0.035992432718351904,0.014208044006127026,-0.0063698874308445,-0.06435092753113546,0.007149407617953401,0.03779735005719349
ANOS1,0.016404529056350835,0.04051607758297196,0.03675518616039308,-0.03832452815047425,-0.05214484450945075,-0.03318021096854782,0.0038237755306694404,-0.034484198664084836,-0.05254168296944344,0.03843816292631102,-0.01753802557162726,0.03182364895672993,-0.011124035281915504,0.03559662841502035,0.07118142476057411
EDA,0.1708552918619044,-0.013535636277182803,-0.03129667029870731,0.03632098808688603,-0.03957365075047003,-0.01581892683963123,-0.001513898967773092,0.06745937467860183,0.04323846548445198,-0.034003317417861244,0.010492759698094519,-0.028815810002689474,0.050059481402505775,0.009210950922381817,0.023752909749953068
FGF22,0.03952232998001773,-0.017455136514739452,,-0.044963239403400725,-0.030338353801622486,,0.029480974287966626,0.008296168349000968,-0.008443974950622619,,0.029272924535270323,-0.021544623300222773,0.02607586655982204,-0.044013488834971956,-0.03744887990140753
SHANK1,0.03155584907144596,0.14420805919964766,0.014235981496374549,-0.024283511422016422,0.028190519753832438,0.0035152131423978683,0.010987607860622629,-0.0077465841532559435,-0.007212513371802905,,,0.11586667529156519,-0.011235221612414066,-0.024485014327882443,
RAET1G,,,,,,,,,,,,,0.024173649302866185,-0.036230217439431306,
TGFB1,0.00792578600500651,-0.02635791502534689,0.02462233442756354,,-0.009663631767078325,0.06164573186148249,-0.050901703206360005,-0.011418318061260552,-0.022913560894864616,-0.021905293643662664,0.03153500706818261,-0.022754619055104466,0.12132352550222805,-0.046675047264744626,0.09814510652581213
MSTN,0.011992603652994047,0.019611759083993003,0.05647179030420763,-0.06200387095950822,-0.06405908250672307,-0.02667260265358552,0.020125893733105606,,-0.0001538256636467823,-0.023758973682611144,0.11017398799306401,0.012450560605418036,-0.03677329200645118,0.06779009388539046,-0.0038808490612839072
WNT4,0.05022344568792734,0.022172142407598915,,-0.03253191734401915,-0.010491278227243715,-0.01551319716347103,0.06055023106818145,-0.015850573373553715,0.07156646508899545,0.07952836764096567,0.016840352343972374,0.02012338879352748,0.024016279996046507,-0.038864090545020824,0.03998814247438894
TNFSF4,0.00976751973697259,-0.005154787528054768,0.024734534207427026,0.008905929090660186,-0.019198805063573795,-0.02654326439132206,-0.006054608619007975,-0.060328699803122485,-0.03362237923056947,-0.011274090467748233,0.03020403437650854,-0.01944462871266104,0.09125340563159753,0.04686162488215873,-0.0057637930180178204
NTN1,-0.007270426265346496,0.020384193988550445,0.02505607518915287,-0.07306216496547122,-0.02501761906843462,0.001715894397126424,-0.015839937151625776,-0.03393531172309811,-0.043293140000331236,0.05554671221851938,-0.01378790318423556,-0.039466789341144906,0.01809578681078438,0.020564915688486948,0.0947490241397473
CXCL12,0.04762941702310253,0.045814157905848286,-0.02476029903609028,-0.024402168548456112,0.09957999041392245,0.04817155445272126,-0.02405560515190449,-0.02854173214981065,-0.0073824323083932905,-0.015290760169109343,0.005033099945711363,0.04316703268148674,0.06723059090846724,0.03764218548871551,0.02985604151547117
GNRH1,0.024562487571679798,0.034671706425171415,0.02597831892043299,-0.02470310254399966,-0.02429949520902895,-0.02341501689001175,0.0032825265011692376,0.014607103678611085,0.01978756642880914,-0.036621250474328834,0.0368598819634527,0.05252683820991944,0.09489598686504816,0.06390773151450653,
FGF8,,,,0.011267062142200633,,,,,,,,0.032984368912557724,,,
RIMS1,0.012626385809346148,-0.03412844237905864,-0.00010110344465779489,-0.002789399536529984,0.0008527861634924626,0.06727944727812016,0.012349825576292292,0.04531391679260325,0.032810925881269694,-0.03318539303180609,-0.05635029640115946,0.05838360656629103,-0.03288295905573778,0.05597606385784389,0.04457359938448342
FGF14,0.0373647040824029,-0.02963303690470206,-0.04357082731719958,0.042527860791921904,-0.07724597806577234,-0.008817265465273925,-0.015330808208320047,0.0732449669305919,0.023345653735691457,0.10260292299873584,-0.014216761888863057,0.023028590893599356,0.06287099938005976,-0.01863170486983673,0.20549074111061802
IGF1,-0.0015183257310605017,-0.022008736274897054,-0.020758496212895005,0.00955196796215248,-0.005140704381378828,0.017993779767524278,-3.5113559388008015e-05,0.11307504450776443,0.005881273985812545,-0.010457861733796226,0.06579938832794709,0.022044816966745703,0.057686450107458494,0.03876523353582512,-0.02040264236348476
