,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GSTO1,0.07714812743023483,-0.009586247419928475,-0.00021797791732360093,0.05190246589241863,0.02358335671225135,0.07868144778834416,0.04795159469693972
PROK2,,,-0.01412136155337517,-0.019018334283225313,,-0.028224583322833327,
SYK,0.05211114904346651,-0.051523593122181015,0.033488525832618146,0.019381948396484147,-0.008766762625527995,0.09561161076014653,-0.0033641723165743127
CD40LG,,,,,,0.1322191927296864,
ST6GAL1,0.20436480120396425,-0.0036181944999428184,0.04688518352944561,-0.01911417880017528,-0.015914111948501213,0.07925233335895535,-0.06537850292770762
WNT3,0.09324149364553153,0.032378130131116414,-0.047351683973622445,-0.006572868356300547,-0.007592783755902124,-0.051895590482958213,0.05413447179738626
HSP90B1,0.19095721605558752,-0.09848429240864408,-0.0828771486846514,0.007869390893764339,0.0010200976564523467,0.027933258792506986,-0.04114995366269461
ZP3,0.09835241049998882,-0.04961464091461822,-0.008754542784664199,-0.011430173413845208,-0.013517962297744188,0.04539048800042835,0.05649467644682723
NRG2,,0.024789621011306835,0.01686934970671135,0.008562320547413712,0.013843997487065775,-0.016914150201903747,0.03195150861696292
MELTF,-0.14129157670106476,-0.07038117849969357,0.04471103267867423,0.04152184913153789,0.0011928161014293978,0.048554720099640576,-0.06762573667639112
NLGN1,0.02458248534822644,0.06098353966205202,0.00381557111243533,0.013633765283587401,0.012678713788468873,-0.05563017952247561,0.008876209516190644
SLIT3,0.020330221124099504,0.11600856206684285,0.0033364245848876892,-0.03937391101867284,-0.0245345907673422,0.15514124613625696,-0.05150945802719958
CCL8,-0.007450608118059032,-0.08137983581598673,0.016830453967474526,0.04961267857152397,0.03391622048354975,-0.028933077778027286,0.05546473912916886
S100A4,0.009792280372749566,-0.11027075662404366,0.01338836060560694,0.0705600693443317,-0.018643033713283956,0.011835062506414631,0.030735080731127584
TNFSF13B,0.04713210357389848,0.06367342495052766,0.012239008939827961,-0.03930467871058894,-0.00912599192010857,0.05258055305231184,-0.04392685016071955
HSPG2,-0.23511594380832074,0.09099885115830739,0.0134133126982398,0.04934045322006409,-0.01170744466859939,0.14947854082023976,0.02840964010403751
FAM3C,-0.02109119479792114,0.10058841674499074,-0.003333690668657885,-0.017118985668077895,-0.019831486643289722,0.04853026441260361,0.007836737654784563
FLT3LG,0.0568894869318319,0.0294892303916606,-0.0017232019198749368,0.06748487763020641,0.03393346395040786,0.005834170165850872,0.14945842807344073
A2M,0.3041222122242422,-0.07770103613127982,0.05900918351770042,-0.007951572864055371,-0.024206851035395688,0.1563285051896621,0.07364399944416528
VCL,0.06877275382548059,0.05460239754276038,-0.008192357567159888,0.034482935414683544,-0.0015394794420408224,0.10334864457746501,0.0484143405070549
FGF2,0.055669398080992895,0.025050604742837587,-0.005796140772842569,0.03700075178385624,0.020743096142345267,0.00209002543017594,-0.05499479638660915
AGRP,0.040579262013897145,-0.050828689787165114,-0.016743881178873044,-0.014481557661047384,0.07446861606538796,,-0.029555662735876707
CNTN3,,,-0.05715591555664029,-0.008521625596771356,0.0064476543088991785,,-0.09867655957793364
RNASE2,0.023383739584199245,-0.015556528816365942,0.017858637205094983,0.04040380585610601,-0.0075357985695898005,0.06199507517954902,0.04619902785645599
ADM2,-0.008573939025062994,,,,-0.020469134229116837,0.022403442701293515,-0.031634956287246496
GAL,0.08916540340876011,-0.05856991740035153,-0.016532729161201878,0.05204401919374102,-0.02063469672609927,0.020507492869832444,-0.06465942198362645
IL36B,,,,,,,0.04207329954638141
CXCL6,,,0.009452409580497489,0.07339384495510419,0.028349866459115945,0.04449695188296865,0.08913047757762335
PDGFC,-0.02248967623483889,0.008411755242713115,-0.010875235042623244,0.01547423969398171,-0.01198016045968123,-0.06503268377930621,0.07000346633926297
COL8A2,-0.13528537433458798,0.033628457955103615,0.11441624586879752,-0.020139542238604126,0.016558909851244332,0.05044607829940312,-0.05145598798782953
SPON2,0.23424683472981953,0.08141132044549697,-0.03701278900278832,0.05460988578946797,0.0007478030144181936,0.2114292818320225,0.05706991126451903
LCN2,,,-0.03539457745600379,0.01159205064920029,,,
SEMA3D,-0.0009019609947295595,,,,,,-0.05854738278622121
BMP6,,,-0.029580695817223612,0.046714342569643845,0.022477075676978323,0.11862358459662778,0.045707767301458
TIMP2,-0.051289537258308815,-0.055944899808093904,-0.0015137754712671138,0.03503935792310213,-0.044526741774904996,0.11897912010750024,-0.006185151382720096
EFNA1,0.2045096601900892,-0.07508819898001466,0.027916077391691965,-0.002441950426677254,-0.032376567386521234,0.05964364317752487,0.034765801950593506
S100A12,0.046732123772864405,,-0.017918841282799088,,,0.055299346032629884,-0.027788364664663955
TFPI,0.14192066894013683,0.007869825397212692,0.11295303164500825,0.02531180493845751,0.034684616750750956,0.16756925395277206,-0.012619750220702493
GPC3,0.14938079247425884,,0.08108619840413252,0.015681214692616744,0.02437270505632168,0.02783421542306132,0.1382783512154859
NMU,-0.015050120178720545,-0.01936602758480773,0.04780301188598777,0.03882123701308066,0.018348523273289914,-0.013282361556649235,0.16305069687864393
SCGB3A2,,,-0.020280274578102542,0.007079323774103035,-0.026890908918901217,-0.032637167247440445,0.000346698487489564
LAMB3,0.038506237082180206,0.05199014931102165,0.0001225910141454798,0.06248396259304756,0.01959013395466272,0.10032263646518946,-0.021593459953288062
LGALS9,0.08159932654234399,-0.03057710291848369,0.02778365719894154,0.02899845609910555,-0.012429584313021545,0.11708526801228221,-0.012744936656990245
VIM,-0.20217077807852554,-0.07391832490048632,-0.07432011925226657,0.08047662941138808,0.010361514671053106,0.09016369423693,0.017508619060139792
PLAU,0.1261402447743202,-0.12558172648229352,0.05577775647725285,0.04014670014674956,-0.03068725836736864,0.0432643618088726,0.05685403507891905
TGFB3,0.26084682494189104,-0.07603568188374744,-0.007230064863116335,-0.039967358503674985,0.06779808367789902,0.12192699927401306,0.08796308056562521
APLN,-0.052812191076142795,0.055022700109705426,-0.0873899400488716,0.035795563553073596,0.01615398306468838,0.020683814515131235,-0.014255137160687166
SHANK2,,-0.024592782394190625,0.03000436195874905,-0.03249928816320277,-0.018513760893526438,-0.040637176688933394,-0.0700145822691625
LTF,,-0.04809851353064941,-0.050659012304127386,0.06146873985330638,-0.018140013475139594,-0.16530708923938683,-0.10462644843392384
PYY,-0.0043348891159657125,,-0.005550564966496621,-0.020776403155393662,,0.04317813040930422,-0.029555670037055146
PENK,,,,,-0.004812337006672452,0.0075323404454578765,-0.030519446995288208
CTF1,0.006595313683674977,0.14662403236700788,-0.032685172656937815,-0.0072076495524606,0.017645970683880133,0.05553689481268862,0.0559485071171792
COL3A1,-0.09043435288697546,0.09117612002627429,-0.012078716216975496,0.04420518204261868,-0.020605708586421443,0.18650333195835844,0.02936199472491496
S100A10,-0.15717690668852424,-0.1306705278803211,-0.11015123984113749,0.07265714173340686,0.010151805767585323,-0.16927598281667833,0.005830469222162756
FGF13,-0.013024592009985346,,0.022149362947995823,0.0336739358846885,-0.0050596857228484135,0.0321858453067775,-0.040737549836743554
SEMA4A,0.06851606810363788,-0.04165117736728444,0.061739417925533405,-0.006997926593774612,0.04161213897004001,-0.03350051534593692,-0.01099982300410031
EFNA4,0.11769513740232423,-0.003031611978537656,0.002281699352685401,0.027104016243928337,0.0017678810840220016,0.09051318873189812,0.059962786423861165
HSPA8,0.3067693663747064,0.11954795055526854,-0.08294160091982251,0.0520216455263497,0.012015912608294738,-0.10567974558717283,-0.11300250663993003
NPB,,0.06482961033368961,-0.013101815597254889,0.01111241888716859,0.00967433073114345,0.15076046204255383,0.039758902165426394
ULBP1,0.05570921284093763,-0.05548896258046278,-0.0218498983436957,-0.017693281266241943,-0.0022625341684598425,0.08334750899160585,0.11538361631936463
SEMA3E,0.09489171653193791,0.06953837965298015,0.05118954698125973,-0.010234015935250557,-0.09064777215975375,-0.09123557598053586,0.044684328138153206
FGF3,,,0.019406057621181083,-0.0037827368254771798,0.02002075205653291,,
ADAM9,0.0875025409874982,0.04309499464749364,-0.047408955624506866,0.03344762044779459,0.028119498582422766,0.022288456778470207,0.07309222730170872
ASIP,0.06585818333421464,-0.05680267648257873,0.024073046804341948,0.03545662810034412,0.065369515066935,0.06808040495660432,0.1409758125051488
IBSP,0.013452806973603536,0.048805669045829926,-0.023515711753639017,-0.020436089169028143,-0.025039048675027435,0.07671889945748682,0.028618881408506613
MMP12,-0.040423223668666526,,,,-0.01517942443260792,,
FAT4,0.00745088201992966,-0.02142004320786431,-0.0058937187426780875,0.030878252187137984,-0.0038661622723843523,0.08808005123953219,-0.044078406050214944
MDK,0.18685757468081973,0.05098424289600668,-0.03721415494416383,0.09454604346746556,0.056144292301831475,0.15720592789469917,0.18002650423577937
BMP5,,,-0.041615266624628444,0.08333008239350663,0.06866528539394971,0.14708735940815337,0.12945832410143424
CAMP,,,0.015011139431375983,0.11819605147763151,-0.022228718534203707,-0.029770709996728914,0.1016524907142606
HSPA1A,-0.15650855986819312,-0.13193213730808323,-0.002826128640475759,0.08019108219944264,-0.005741409401419386,-0.046084566327026795,0.020499464905632255
SEMA3F,0.11359621298569943,0.08300697381800154,0.07753793409987189,0.061589275328618666,0.04297624811942279,0.17789739180685002,0.025776325377054526
ARF6,0.0219384568527114,-0.006289881728669259,-0.018694064103935683,0.022741878451722427,0.0277883610101843,0.05386212425836399,0.07431444060779012
IL6,0.033686759496839726,-0.04271004224744258,-0.03701336932350048,0.02010592351614072,0.0007225868997537261,0.053785481303499756,0.061610522646703754
CALM1,0.13473918366980595,0.08239850248419775,0.02086288379193221,0.00866531608055914,-0.010203821437205352,-0.044168266370253964,-0.1451026104570237
VIP,,,,,,0.15291745080080993,-0.04375419902888991
NMB,-0.125524586591641,0.05408752578719333,-0.006565027212526405,-0.005622486162695103,0.026194151191245556,-0.17959296506577319,0.09585720201532826
CCL26,-0.18310784303616504,0.1018237556428267,0.010273226320304439,0.05532924114015461,0.0006661091775527101,0.06034671957142719,-0.020243443749339972
FBLN1,0.007330460157799773,0.06447851197607381,0.007239058629159202,0.05072385248001287,-0.0005281892939808778,0.08586267784961941,0.12235672831873291
SAA1,0.0545755246797407,0.01215934242880811,-0.02510908330638738,0.0743825929591205,-0.005719200639028798,0.04037800926828698,-0.11308738903980464
MICB,0.1178952525432113,0.039483473195534184,-0.013937990023085855,-0.03387312649576105,-0.0319778988887772,0.11173951407339792,0.015731915951864524
MMP13,0.09816447479731018,,,,,-0.015864948708325277,
F13A1,0.21885927247525458,0.012650472637657928,-0.009962986799460994,0.06615364827303268,-0.002702948846440779,0.07503288991405331,0.14711934348095881
CXCL11,,-0.001753636978629498,,,,0.0002519995893943996,-0.047243755090193545
COL5A2,-0.08944396122026953,-0.03631448530433095,0.021926581156197392,-0.00316056405133821,0.02523514984777156,0.1788085190081154,0.04261856153732148
EFNA5,0.09095201218923245,-0.0727896616023932,-0.013927439457645904,-0.03858928134015781,-0.036079889538352665,0.07862898143003295,0.07240647993933064
AREG,0.16610329335286464,,-0.0009789243451863174,-0.030555849723768756,0.0529256825938162,0.14118546954233188,0.031189708803842125
EDIL3,-0.16110990875981568,0.11811474896317803,0.039295180930922054,0.03804192041626211,-0.07815794173162341,0.18656780718800509,-0.1614874762058758
CD86,0.1508364734780724,-0.043672993070565776,0.017863883354109395,0.019961350618348035,-0.03233396213802124,0.10198813780398107,0.0065089590938555205
AHSG,,0.034984739505468036,,-0.017496422555194204,,,
HRAS,-0.03422378015874352,-0.041888201632033356,0.045701556906244195,-0.008133193331587749,0.015752048578788036,0.0434605998036593,-0.0565211956004068
C1QTNF5,,-0.04626223660645813,-0.024369981593579747,-0.03648686413850996,-0.017818288760331372,0.005421534796019886,0.05219745904409324
RLN1,,-0.03475249099756046,-0.01814528040888426,0.0015219555039545074,,-0.015599554397691949,
COL4A1,0.2797411478852774,0.09461959563372503,-0.0036819924999863043,0.007434640489716419,-0.03470219950866777,0.11710558571462637,0.0028872314244246383
CCL3,0.11011770910974847,-0.10002368387590531,-0.013010725688605068,0.05756805622736447,0.026847082980076573,0.10885828083285731,0.04208691804314144
BGN,-0.2163919036780527,0.059890559517803824,0.01614109780040841,0.04996747914147834,-0.008469574929113209,0.17872246254756913,-0.008763805369617954
RETN,0.021869952413888914,-0.011253899862803307,-0.03001555537632583,-0.03296754374761748,-0.019097603357944266,0.003634168451405918,0.08045478595035838
S100A9,0.10365544629541054,0.017297454095975932,-0.021693515444636442,0.023260121041579932,0.010924593412963491,-0.08120652479739182,-0.015165511201282443
HCRT,,0.046093112205137746,-0.011066805620925747,0.04129707051905752,0.005358548341084823,-0.007146640744556602,0.1392057861030399
FADD,0.06423034082859752,0.01996543348523586,0.05255456843238815,0.034769088168177906,-0.025305998310548448,0.05084871783038228,0.022711760381578613
ACTR2,0.141718223867623,0.05329021956824579,-0.016761303167566684,-0.020846492348928932,-0.03601207718735014,0.09687535323604884,-0.0895850479505863
BMP2,0.11443882541747814,0.01133054622029849,-0.019925599512314547,0.044974304810665625,0.044258001542174845,0.17116803457164756,-0.03318700562135853
PDYN,,,-0.034113125068945455,-0.020263569649804747,-0.028461556398577108,,-0.07216012280031525
CD55,0.1335401337692627,-0.10007737176096096,-0.045553017165360817,0.05346801802578027,0.013753358932439732,0.14622914491584693,-0.07494116233472609
OSTN,,,,,,,-0.04222507176810634
PDX1,,,0.02252077060537387,-0.029631031946768104,0.022023148056334388,,
CD6,0.050617439091779404,-0.03582823029306924,-0.021273632711806656,,-0.02128523958273965,0.10148357707886003,-0.011562799623263096
IL16,0.16919053937457101,-0.10657639988423415,0.04861068891977427,0.014875110269856119,-0.034771563663562245,0.08335728234229238,0.029953624426436818
LAMA5,0.0871169711327074,0.044048154770527224,-0.04625124623865075,0.015618323735347365,0.0033538308098438508,0.03634819799872523,0.12958761227346477
RGMB,0.15452864273026518,-0.0664454891909711,0.015232414412652802,0.04487393995144008,7.721251875067001e-06,-0.010283457044018408,-0.031846664635418784
INSL5,,,,,,0.06065401863660385,
IL12A,,0.015347138203645737,-0.03927951193886723,0.024891055576310932,-0.017436793418507353,-0.005176669162653113,0.03202277037584596
S100A8,0.05095696806362982,0.03461357484288807,0.0745619804179815,0.018178233620713368,-0.0243923528208445,-0.02840560910608697,0.0005893604974525464
TAC3,,,-0.049612787478317474,-0.035219949235528875,-0.016127942898518197,-0.05457469978743804,-0.03359527862499794
MFAP5,-0.08503167581097618,,0.05734945027986397,0.00018591756820957912,0.022989060383507,0.08978407676001895,0.04036811733694336
CXCL16,0.06339523247371562,-0.1913187571591823,0.08766570590980678,-0.010831338531915457,-0.04804278237629626,0.06835266374196872,0.0934897918635682
AGRN,0.12285298194451982,0.03919056222534881,0.06785900649086632,-0.0747078404301515,0.01597965242864394,0.13667196687400474,0.06535056911189234
COL4A6,,-0.03239846028093105,0.05828266168954468,0.02448977737220743,-0.006289934005955951,0.0878359028980217,0.05589991896229568
FST,0.09512832258427346,-0.00966982159049368,0.052132812462711925,0.015269297806852015,0.0092129837046672,0.06365592956650983,0.0765131659384055
MEGF10,0.04407845673711975,-0.056611378794844354,0.06524870056442014,0.018025737669200795,0.04481036251758613,-0.03254729090156971,-0.06633677326638919
C1QB,0.2534046787603706,-0.10930692703405726,0.12124439051372024,-0.023031417628767856,-0.0872773445835082,0.11564113244510907,-0.0151646027028848
HLA-B,0.09132642377514066,-0.17211377941008846,-0.025166552234212256,0.06746130155603755,-0.022390091351873066,0.184885951239157,-0.06829694236463509
PDGFA,0.03179763839070882,0.04775996448189538,-0.008277253850539878,-0.018023546064545006,-0.03252019751657575,0.10543629455551722,-0.041772013405478106
LAMA3,-0.019306538961266134,,,-0.015399745163686319,-0.017628503073195103,-0.04925921279605592,-0.03636851310725959
DKK1,,-0.03080482775929222,0.003461173445937337,0.11850843874637566,0.015549878195192617,0.1524312757577044,0.10719901559694756
INHBA,-0.026387404346969682,0.0683811705527357,-0.04039541586964548,0.06885958636724447,-0.045525536975140606,0.08740314004389968,-0.003897568322805001
LEP,,,,,,-0.030071610398003885,
IL7,0.019661613111767208,,-0.020525533534114876,-0.015589397253038654,0.009902500385450607,0.07588441908069185,-0.01813746278576343
FABP5,0.3049467234180894,0.10222674591018421,0.08035843122428848,0.019883158805355957,0.01694857361475666,-0.026018135316911096,0.09351110341688679
CCL4,0.10436437811515792,-0.06584003515604193,-0.036283683018099554,0.10220923981414698,-0.030837174394320942,0.056760510329081824,0.09103490545313142
FBN1,0.03212944012068462,-0.008574757416178209,-0.0016892047268090252,0.07521288805319404,-0.041973900808865025,0.16756009441526493,0.10042247810891239
TCTN1,0.1544837255105112,0.012557841041796447,0.027009249841164956,0.025626565365285528,-0.0015593361181694312,-0.0013937550009432158,0.0330048147649608
NCR3LG1,,,0.06217922258248164,0.011497280470455616,-0.014517168994590839,,-0.03653064254009945
BMP7,-0.0764553332725378,0.15657963965316055,-0.010670709731931845,0.031246072999681972,-0.0014572132477318708,-0.0884032242103942,0.02227619463984188
NLGN2,0.09638318510288905,0.015504786636434531,0.035918983480495784,-0.03652761527046013,-0.003741268569079082,0.07060743990453759,-0.01711158490780091
CCL25,,-0.05396728585427891,-0.03239386809755933,0.024417282701731064,0.0995920127006469,0.1222098270053701,0.0740953201611168
NPNT,0.13668060706323007,-0.03575913369617784,0.11924562242995732,-0.0410630358587546,0.05035473032242427,-0.12196403056711591,0.07306914273032432
KITLG,0.1269321921981442,0.07025493006074474,0.027282516433561322,-0.013946913206483148,-0.007051270681021334,-0.004240517749716788,-0.005001081013590658
MADCAM1,,0.03487769184780723,0.05555901190324291,-0.018081019530214845,0.02979946979617557,0.014911682544067849,0.010803798171099284
F12,0.07146451983607352,0.038089984288691224,0.061866303646992374,0.0015497644366170458,-0.009711882706364323,0.024287275452190924,0.024457133614709692
S100B,0.17789948485993817,0.136875171243039,0.05449657040843255,-0.01929975752847714,-0.07871402310781062,-0.07737876840629317,0.009367535758053214
IL27,,-0.03420363277559355,,0.05242760389970081,-0.01517942443260792,0.019669825041106512,0.03743361702718424
CD99,-0.030452280347232033,-0.05506226040256488,0.026007724524029396,0.0547872586098368,0.03953884788385789,0.08556153655775284,0.14114661652669325
PDGFB,0.1949480027418486,-0.018853151469051907,0.03564415056924886,0.03399874329258736,0.0033428080897676057,0.16329508304928095,-0.03681452305543987
CLEC2D,0.14020113380201651,-0.06709410336340729,0.06837845956372424,0.01922012354772491,-0.013207672966918304,0.05598499377993121,-0.014003942035882825
F8,0.11431855116496806,0.017108274771309495,0.028526953872075694,0.022358547902572544,0.04456576340155666,0.030463494649328723,0.017825692623235693
C3,-0.01276240100673327,-0.05877965459847989,0.1596735653609645,-0.05449932409894547,-0.08060066453225605,0.16683690936393578,-0.16190552220144816
DLK2,-0.0032291817182479115,-0.022179142109013658,0.039321322449172934,0.04651076843615275,0.06665176390325549,-0.03347669782045388,-0.03126690247530425
TSLP,-0.014506241259709292,0.10560466922673838,0.0011724020576489294,0.031629280602790334,0.010567977544462337,-0.04871399331558115,0.10229026423702355
OSM,0.15304133279130272,-0.1338389548128623,-0.02066485831074851,0.03838443314046771,0.007119178372146312,0.05174267492897718,0.08254312596017961
PRND,0.18660777181151067,,,,,-0.016296537337695573,
SLPI,0.011879568541858763,0.010116421208461646,-0.034536545663652926,0.05015668482269164,-0.011709233808422443,0.08208258819254305,-0.03903247136488626
AFDN,0.1202890451651583,-0.07526708161810809,0.055036509443028694,-0.01608069566624868,0.04887462604744085,0.03734829027146181,-0.043210996268448904
KISS1,,-0.03790072403128809,0.08200356175199901,0.02972817269410403,-0.019964930959297213,,
ULBP2,0.039737063654770914,-0.023086875114572195,0.050463749253987694,0.0010621803895487635,0.009992501920330115,0.10376153172304943,0.05807287902585994
ICAM4,,,,0.011297691590535603,,-0.023649278376480967,0.00853741280346218
ANGPTL1,0.15545875982879734,,0.029414676668242937,-0.0017438598043361406,0.01740362581896828,0.01034671235943926,-0.035090696033633594
LTBP1,-0.10306370983331617,-0.024880125904018374,-0.05449377292547312,-0.006458911633260786,-0.043944686546000845,0.05102831329500731,-0.06492163528325323
NTN4,0.2558562912788511,0.0251602354811742,0.04704651109513816,-0.029111877467004412,0.010116796431676772,0.14858404070053727,-0.005086033003063204
APP,0.06219408327143777,-0.011691115975598068,0.028966563306982003,0.034213735067076395,0.031177953757123577,0.11478048712998999,-0.0844371555695443
RIMS2,0.1441384843707097,0.11088979988122087,0.06933135971341499,-0.028508430395795738,-0.034451464083461024,0.019016271512237694,-0.1388748780725421
WNT7A,,-0.009105730164229837,-0.021027223901461667,-0.04595772142706478,-0.043824484598483045,0.0006214557979222512,0.05405695383183766
GAST,,,,-0.017297481736658078,,0.07819175511810124,0.04631373275031416
GPI,-0.08490537126641363,-0.20881582606379198,-0.06233995247233249,-0.010876303675568504,-0.0061712731457451,-0.10792753136758641,-0.006683231598299833
IL1B,0.17662492702125357,-0.022563357794325833,-0.010575575758958655,0.06485130020913202,-0.01981126183245989,0.0946285875907927,0.15209646206931868
SFTPA2,,,-0.017689712310036628,-0.014947340938282783,-0.016242203797313216,,-0.029555662938687152
HAS2,0.02164768321803298,-0.0390817705391809,-0.016185146676321625,0.013181951583732811,-0.005428547334345729,-0.0161595085152118,-0.03487909022286061
IL11,0.018587612117390635,-0.0033334955724502735,0.008113451725906102,0.031149352183781943,-0.019488653550060086,0.03725209942780918,0.06876062563194271
SEMA4B,0.020520867940579644,0.04991710364011368,0.040700147573634264,0.031551178515263685,0.05607833590538765,-0.02458828687911189,-0.012735173084135586
FGF12,0.02322363290215372,-0.04249270396110227,0.11198867033163126,0.005907188118531808,0.016578798277898373,0.07031428512466892,-0.04509580867748936
CP,-0.03788897870713092,-0.0763030053108107,-0.014742218937934119,0.030205722290479187,0.01710522990286769,0.08854649943516459,-0.10765599490401305
NLGN3,0.1262583006832016,-0.00589545176445176,0.04379476291917101,-0.05114796185589848,-0.039909366543169136,-0.0359692082495133,0.06591287840782245
GZMB,0.04631756871824188,,0.04206206935525585,-0.021442921747150536,0.04501823409216255,0.10287104242990244,-0.06531361725627918
PROC,,0.04570653823584275,0.009361488241796844,-0.018272029881357652,-0.03047823129416125,0.11283206111855827,0.035560298885365216
TNFSF11,-0.010446649037807445,,-0.01674388032393363,0.09467338087753502,,0.14052370745180934,0.05524970872371254
AGT,0.18845323610352982,-0.08812559418782313,-0.0024589979366389744,0.053048797914944795,0.015088763346333602,-0.14123506010858805,-0.043245149163699245
PTHLH,-0.05528903632308901,-0.009350572612260001,0.06094174536566047,0.01197193920182031,0.0016164719682565038,0.11119076435416538,0.10224603518950255
COL1A1,-0.12357233687931155,0.0898505726735111,-0.028109344414291238,0.02919572692686421,-0.02544902267044892,0.1657692112460705,0.027086609860465686
LAMB2,-0.2040065827371042,-0.144326971911132,-0.02278709580665746,-0.012266897190117837,0.045162111085146325,0.0810878308532351,0.07339488043146472
DSC2,0.0667228324076683,-0.08348668191701937,0.08446262057101969,0.023191534350896038,-0.056577476314768796,0.08791501104148292,0.06539147556031655
WNT5B,0.023610610488337066,-0.05623901830615538,-0.020059666066057174,0.0274352215212751,0.02492762544733888,0.060726426473468174,-0.00812503566613492
LEFTY1,,-0.052414881445821786,0.042891735465840304,0.026778774786663087,0.07084676861682472,0.05386869756980439,-0.0471962246068922
FGL1,,,-0.007387419360466961,-0.007533455197703256,0.009091281561413953,,0.0875810357638416
CXCL5,0.07905367554795095,0.016468275517380483,-0.07226905935332378,0.07117287902664869,-0.03729793967133646,0.062054893871226834,0.008221622720437216
S100A1,0.07227422822110958,0.04586773833844237,0.07425996481350698,0.00493514650794708,0.008343401740675618,-0.014245570184422003,-0.04271420022826298
C4BPA,,,,,,0.030300207123596132,
NPTX1,-0.04658905036010546,-0.0974130580153361,0.01466645624671515,-0.022743579596097012,0.0040785046422406775,,-0.19949029700427248
TGS1,0.10648175090980405,0.06576087525652803,-0.007098311404375547,0.022459797527228438,0.016459892551062023,0.10923516550426504,0.006822198329722331
SST,,,0.01426128857420094,-0.03753604534125861,0.028121254574510004,,0.03214354761361651
IL34,0.08180429651632772,-0.0577483718758464,0.010992262991506714,0.08051040957610182,-0.051975867619837385,0.07778390354328883,-0.03953854668410322
DHH,,,0.009912622779778715,-0.03245159752570208,0.04004553737680337,0.05417540006065873,
XCL2,0.03929370632225091,,,,,0.009703307456279368,0.11398605794868792
TF,-0.0018832117326539673,-0.09309186520428862,0.05159629669278851,-0.07673113097827494,-0.012428097621915915,-0.03890550123453828,-0.20820680528042382
IL33,-0.024593542180036315,-0.06201653739566027,-0.026283794330033736,0.03626884936222437,0.05175486359703582,0.053567893171094,0.005463634480890377
RBP4,0.1299144551878672,-0.06131387757052363,0.0725658212760302,0.031937458439402794,-0.01405214944800031,-0.014615065086130776,-0.06099883106194037
CCL19,0.011566791913764678,,,,,0.0938312589151844,-0.02342414023845583
CCL20,0.01738555935533981,-0.05358214162610095,-0.06206219155299239,0.0828230252106546,0.026037836227813888,0.053105328883884376,0.06763573621631555
NAMPT,-0.07342748117011376,-0.12546893567992476,0.022816598439652058,0.026341127511600157,-0.03429268742789679,-0.058155387050414745,-0.003898864766529113
