,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
WNT4,0.005993362611001883,-0.012162594485939255,-0.005599949296269832,0.042734869144745315,,-0.04035981324111225,-0.023007330310123347,-0.0016416073015184875,-0.0012156276582548432,-0.029758864600622086,-0.02717302938495171,,-0.017852223152389223,,,0.01749875046806312,0.02799791880093619,0.025657940531185624,0.033419536570633575
TNFSF4,-0.05724823302973689,-0.027813627162624893,-0.026237240482290806,0.06234393003654459,0.0021544815921419156,-0.009512928270379788,-0.020318620783083906,0.07870494158110328,-0.0419109342843633,-0.013592967725537999,-0.029305651709243687,-0.040922314550742314,-0.0019036070907315597,-0.02825241119023131,0.034058853512305816,-0.03790425309626957,-0.0019528686285309165,0.11778505639290673,0.0389633946946612
NTN1,-0.00965431029419168,0.03026307361853224,-0.012723322339797023,0.02622968938531704,0.015797772617136333,0.015929676689086125,0.09831497996467019,0.09240252083405807,0.05991298638885798,0.02524444533623479,0.018105107458809076,-0.004210158714659999,0.07496621491478099,-0.01410560876224555,0.13401683781286364,-0.04554411014265192,-0.0053341176380413665,-0.00858729374688321,0.055076991804764955
CXCL12,0.05045639697314157,0.007487429911024296,0.05474541292528206,0.047414944138492246,-0.04462484958112276,-0.02831832708610881,0.038837293998197416,-0.006046407328117832,-0.008739316770468514,0.02373611603616113,0.0411949265705195,0.030581692836364784,0.024522322316035555,-0.006685391151527202,-0.017024078138469626,-0.05717522142560965,-0.012479679965703035,0.03785015480980179,-0.026632932600511586
GNRH1,-0.004062423740969533,0.0048890471515761905,-0.028906447371480744,0.07105308298263698,-0.009330698815112228,0.04623028521704477,0.050410808863728965,0.04592369299767443,-0.02184666198706962,-0.020205067480214233,0.08981037109586945,-0.008743150259412077,-0.02837890544377927,0.06123405562638885,0.06659056723803804,-0.022784278343657354,0.0030535323243851007,-0.021663068396189023,-0.022303000405206462
FGF8,,,,,,,-0.023662170624867133,,,,,,,,,-0.025603899472456774,-0.024124540512676464,0.05667413785758184,
RIMS1,-0.05079355191681155,0.0721636839712922,-0.02642474091711972,0.012664401948662167,0.05240596592452043,-0.06796515072806394,-0.0237014314588237,-0.03062807110490163,-0.050002664209346015,0.05638972023701914,-0.03352567073717365,,-0.03945213807528715,,-0.05457901510403091,0.008916923445141594,-0.029472996538193217,-0.00034245079667076105,0.035760394334193576
FGF14,0.0049038963796851935,-7.188831388579924e-06,0.01317103415827952,-0.032433103933370774,0.009382912959843412,0.06314931857501332,-0.008657972513780412,0.06164834708928022,-0.08909749553447122,-0.03345749790725504,-0.032024441557931965,,-0.05445893131690925,0.08296480803652506,0.04001451282306916,0.0562187716998457,-0.026594886372747928,-0.05747161615782611,-0.012153545322075033
IGF1,-0.0544006790390811,-0.010312331038265822,-0.0075790536882275085,0.0010249821804799344,-0.042334914558992645,-0.03188691250096311,-0.01837184703130956,0.0004026700123166888,-9.482857764521677e-05,-0.02969968881393304,-0.047689500721027935,0.09460949617171228,0.019460879489023853,0.03904145573664525,0.049177280066855386,-0.056740231695796846,0.00890991146999326,0.08219081676979921,0.026308003634450815
TNFSF10,-0.016855898823640802,-0.011898474652301563,0.021577507419000178,0.0032805890913614696,-0.010960220292546747,0.03078290279243756,0.006478138527506618,0.09883084289186231,0.018929116627805383,-0.016754695121820914,0.018767554659784906,-0.006587986879839359,-0.006237811101067284,-0.0311117260720822,0.012910393627012278,0.03837788252868385,0.045509390183443583,0.08092956866626118,0.02049350002935407
GDF5,-0.0506200212571601,-0.0006264360132941783,,,,-0.017079471197191273,-0.0195863863368749,-0.03172519272311297,,0.062174145781136364,-0.006401425172885684,0.034597795789694,-0.013070209925251298,,,0.05884670802049343,-0.015108824502533294,-0.03830306474381683,0.05383241273459255
CHAD,,,,0.009226141576541906,,-0.03961463032633662,-0.011244313628199519,,,-0.012265108451148244,,,,,,0.016595490498036908,-0.010159766006254215,-0.02140187896469277,
RGMA,-0.06857583193060714,0.04110828449690334,-0.014986292243512845,0.027661420234032494,-0.07870944719444739,0.029086108400591372,0.0854390405608899,0.096508773400682,-0.027212114044406387,0.06902148481516614,0.041722305397856124,0.021140364540673334,0.031553700384344796,-0.0016367888496317282,0.020798420861076476,0.004721733393746719,0.0469789962341859,-0.04564753121691007,0.09366313285406977
CLEC3A,,,,,,,,,,-0.008945047326141752,,,,,,,,,
WNT16,0.07358854913794995,-0.03885898609191223,-0.01626506680754286,-0.01958410946995068,0.06756095402207869,-0.029468315217765953,-0.022815105885397504,0.053600917750487455,-0.017375587421999857,0.0073278764529099896,-0.027173031731999874,0.004532852796102691,,,,,,-0.013692339347162847,-0.004321427495634185
CX3CL1,-0.014149582964646504,-0.03577848256734694,-0.006929013978294025,-0.013765685991797312,-0.02567921235329929,-0.03100340411844875,-0.007257461814870657,0.03342715182058874,0.0017407958197929272,-0.024532486945105285,-0.007055374792879096,0.03997523110687633,-0.03893042150322945,0.001441442204861324,-0.01806659247619141,-0.05757701679095796,0.044383915407076306,0.006141848439086165,0.031243188178855907
FGF1,-0.06965336834091651,-0.012095721379911188,0.029950944021735003,-0.018441176185430345,0.0026573555438407807,-0.011421794343149029,-0.09473067398320924,0.06668822942836088,-0.03072045481788538,0.05108580729491454,0.08380796964194072,-0.023297963654518306,0.019755385169028368,0.03464791923051528,0.0170228643487173,-0.028625736878331094,0.018684040783508143,0.020938813132976887,0.08762606564379469
ALOX5AP,0.050093067826019584,0.009147599593011238,-0.01961046711309572,-0.002144266739650099,0.001878073052848603,0.006785454599765363,0.04540055418341483,0.06969906980999688,-0.027994134916836,0.005845407356542221,0.04134194640951013,0.031730844434114405,-0.0380078907264461,0.021456023953527185,0.019976584350617707,0.07352582069876527,0.009801801202646976,-0.03660930806657378,0.010962884008647717
IL1RN,0.1045797369451374,0.021448461707055676,-0.035040835280536343,-0.023337339843953666,0.005580931638635785,-0.06332276944161144,0.02575646642097434,-0.018283016707166626,0.045163248835169215,,0.028247947600720167,-0.03532244777151541,-0.01403700142787714,-0.035143548995430006,-0.022879500342340424,-0.016272988972264053,0.01379359621112744,0.034333513194543794,0.06473570337573789
PCSK9,,,,,,,,,,,,-0.029872597379581506,,,,0.04234657706906513,-0.018531395896256967,0.09953819666947722,
NPW,-0.011938222305170092,,,-0.009782790330236586,0.0831118017698382,-0.016635508415761613,0.11400078410217379,,-0.02211454584855024,,,-0.003909688590793183,-0.01563416339956225,0.09618947405936712,0.029152313880704536,0.035335205686908774,0.027466722937389425,-0.002103894832529132,0.03354873997316589
CXCL9,-0.04267360563020959,-0.027343750098853002,-0.02576864007442312,,0.0028499550116064835,-0.0076864362040040685,,-0.00463605209817177,-0.04302480426329742,-0.014595133328598518,0.011588020240184382,0.024322094527711773,,,-0.05336811874094395,,,,-0.03628159709022814
ANGPTL4,0.14100844131074355,-0.030118104338159694,-0.006182719356841863,0.030732259699118997,0.02212494035400211,-0.09877634725186506,0.009652635439811976,-0.06413840165276768,0.0391269548935276,-0.0031691383978197387,-0.016182445137563246,-0.02639816806029277,-0.0050430786684005895,-0.0021348867102384886,-0.026423989389272994,0.004306528781794503,-0.01301448572680476,-0.030124984701293885,-0.05370293558266306
CCL11,,,,,,,,,,,,0.06192961138535823,,,,,,,
UCN2,,,,-0.03275891827990515,-0.015566828757010263,,,-0.019373904609458502,0.06555118033514544,,,0.11877186293287,,0.01268215088556119,,-0.008988936919285803,-0.03219068121981248,-0.015018260228231228,
OBP2A,,,,,,,,,,,,-0.007836665680145679,,0.039795207850290955,,,,,-0.018390837637994494
COL4A3,-0.004556830226275482,0.0029041246081355026,0.04643790484385023,-0.026442932646862358,-0.013557016092658511,0.10371340542667908,,,0.029196870733086022,-0.020997227644229153,,,-0.017702369031300222,,,,0.012458468401052922,-0.00324828288937012,0.028292094084934022
NRG3,-0.045584221081891016,-0.04620162599318484,0.04846569504782836,-0.020693773077897323,-0.02919938176596849,0.05439582687812229,-0.03464745035999937,-0.04933935741132802,-0.0012256943361699153,-0.007048010156666448,-0.03126883547358326,,-0.04749360309008417,,-0.002162230042675222,0.010299061854379682,-0.026708821805669292,0.05840644844123496,0.12544872517507993
IL23A,0.022463221879975914,-0.019924584866699284,-0.00681224226198349,-0.023254199244729674,-0.02449119992278173,-0.06360635988490107,,-0.0237008818710617,,,,,-0.02153796722334098,-0.04630467421316326,-0.037667684223866384,-0.014807589085655867,0.011059561246653448,,0.0038767194334192565
COLQ,-0.009772619827553718,0.0039215423669265,-0.014465868746921535,0.04998845920052446,0.023741833199301978,-0.00459298384298395,0.02514846992498539,0.0438925141402773,0.017337496265641832,0.009128319175344443,-0.039626556448883334,0.029297368377411176,-0.03403965901350248,-0.021745459128023076,0.07229057803485502,0.03213965443184893,0.008112223604670303,0.020932036213275898,0.1237150176090046
SCGB1A1,,,-0.016505134392005173,,,,,,,,,,,,,,0.01232140078529002,-0.0153772537239671,
TNFSF12,0.11895740547541038,0.0357934433449728,-0.028717516151728264,-0.03707243692419134,-0.0032262956207164766,0.01913042211826795,0.013988217356105587,0.06845569923590283,0.07236859079776267,0.016357209950511122,0.019323223849523695,0.004230128105348074,0.018461300906172793,0.03262526088156516,-0.10191192797786656,0.015442767251414139,0.007885813023767544,-0.008219939553268258,0.009463074711913497
DKK2,-0.04510953709717367,-0.004543741208525408,-0.019368550541039687,,-0.015796324827829156,-0.021242376518363547,0.034872206823027496,-0.034503731395040343,-0.025608229552263218,0.046139612841211194,-0.03244390125097781,-0.020344390238444813,,,,0.10704304702811537,,-0.017699894797044723,-0.0007977702099650715
FYN,-0.045991194886214656,0.07454225749883127,-0.03634973677543664,-0.05922838393679374,0.04978795332886795,0.033210684157899774,0.13604967704791313,0.08258824811012083,0.02159769962564725,0.03354394186049936,0.05067592587918725,0.0055958760332794144,0.016069161648943855,0.09028842838321391,-0.006950240968181408,-0.03922175408018825,0.0522532098343017,-0.049503154169980426,0.11781156918170735
ACE,0.024248436067713534,0.03458671241779285,0.005568460206843066,-0.03167830448881575,0.031791591619126834,-0.007976407422814361,0.028093654943328432,0.09636580908013556,0.06185495609195856,0.07643029255120329,0.031219783156211628,-0.039067911268645165,-0.04061688935307768,-0.0619272034846654,0.05159274622967643,-0.057178167408081126,0.015980335368855847,-0.008218189024440131,-0.06291808597227908
IL18,0.012181435683647854,0.0003322229597167666,0.05066289243531479,0.006839254888601309,-0.047105137846539614,0.07026590562969073,0.013212809292678143,0.12229536253716619,0.0028144436821122363,0.0431938256157582,0.03909991945445923,0.04121309890310399,-0.012139400770212297,0.007635400240421753,0.016706849581190612,0.011814993593274339,0.03711212755866328,0.07366991510838014,0.04683404070328895
PPBP,,,,,,-0.030835213171609564,,,,,,-0.022226633630080723,,,,-0.018130468811631807,-0.021936957803292825,,
CCL27,-0.022477867717991335,-0.0132149327113254,,0.00464475476028958,0.004890819269238592,0.0020898703484845196,,0.02302581070927828,0.09303985663680583,-0.010345739844049212,-0.022185135949618233,,0.038215385999820356,-0.06482726765124264,-0.09120990339862922,-0.007519719442550057,0.003202380615890761,0.0706857441690329,-0.0288809224380959
SERPING1,0.05253698518126213,-0.02727242480969591,0.03542204339106733,0.0029657813158001623,0.014191748010558974,-0.02510581777714406,-0.019139808344052548,0.08797720409939384,-0.003699461682606316,0.031083644201101088,-0.016376868827302583,0.024746262365666707,-0.026488080610565082,-0.048432431401488445,0.02118561623950982,-0.006142072226110813,0.02107070065036641,-0.06226861147808634,-0.012081396399617859
AZGP1,-0.06158489393957491,0.02678475016532806,0.05345276620390011,-0.01000787060990371,0.034983156880012974,0.10362881088963646,0.12715678196851035,0.018293814234287,0.04155420872623031,-0.019962171651973604,-0.03639840744854718,,0.045380471816839116,0.07880913257858939,,-0.009432756597186657,-0.03802106997281993,0.044374720092384155,0.005722429745499899
INHA,-0.025901135782467735,-0.012165981557003602,-0.025292266214697826,-0.04038129075203961,0.08453166362005919,0.04782064624671892,0.054220239629099574,0.015851038958941934,-0.00568432607297291,0.01953990629257383,-0.03065865144024069,0.034528145338581645,-0.006593295437162381,-0.05830113611182282,0.008724999519219552,0.03994771778526861,-0.0067320751325693935,0.061977795967920926,0.03541215922319221
SEMA3G,-0.041156695121730695,0.029153809287233393,-0.04157171197637171,,-0.008988361056778586,-0.00785057141231593,0.05343563401074316,0.05624818389668131,-0.039610351126737324,-0.0048872466262671905,0.0197723263360076,0.0501284842671096,-0.019976021681826515,0.09860538074505844,-0.007233279530601623,,,-0.02204972989069883,0.004177626204913936
OXT,,,,,,,,,,,,,,,,,,-0.012876848425221906,
COL6A1,0.07343992846032617,0.010536402823651392,-0.006243371016197421,0.050354862948228274,0.04116915971844747,-0.014502082735276763,0.13970306798727058,0.12165316670453483,0.06631871172552038,0.03894096924471168,0.01562806759724193,-0.05362116796935867,0.005065820164529038,-0.005507653039133196,0.02594257179942412,0.010301282474588901,-0.028238662849867136,0.009134712469780652,-0.11659106390621994
FGF17,-0.02979444831735935,0.020716328160742543,-0.018100461920470462,-0.02773481142656663,-0.007992101633587075,-0.05540440245157125,0.014132543518020579,-0.028533652226341997,-0.005707995300647594,-0.020205064310892997,-0.031964920146348434,-0.009926093692972173,-0.018584775848129606,,,0.035599007900614696,-0.00016756109174818836,-0.03551238292697021,-0.017520827677838947
TNFSF8,-0.02252697036911291,,0.004031702816763486,,-0.005183317746901948,-0.018221555448801514,,0.045949901106975645,-0.020449240537103515,,,,,0.13777350205396366,,-0.01967292339545875,0.0786137042742666,-0.013692341154412101,-0.017757440859939144
FGF20,,0.001126487967152934,0.05129242449629682,,0.03762578438434372,0.0021141360092304154,-0.020318627197677387,0.03613139235736565,0.0043005020262295145,0.008570204234528556,-0.032443910558252964,,-0.017090846310174504,,0.013002112248287526,-0.0213926409026199,-0.017987102130792562,0.09868510912577855,0.0647976030174854
ICAM3,-0.008065408359771426,0.003703082611613018,0.010496421460282358,0.01979067681558332,-0.05823220999963814,-0.01064135099703597,0.036246930152681135,0.033004187531984454,0.022508711102851527,0.07674159854503715,0.04395232072100458,0.07223977757116173,0.03249027639230796,0.0474439910719882,-0.058558931837155735,0.08313662828899088,0.045562553429131146,0.002484271373677291,0.0477062083322474
LAMA4,-1.6139189428867943e-05,0.008053952148534733,0.02524539676597989,0.015474075898664426,0.02327417899205559,-0.02527276378064442,0.09542310722122528,0.08812955975109896,-0.01991805921581827,0.054510904045686266,-0.008397257373020453,0.022012263687224257,-0.023725666248658687,-0.00425984589879467,0.009237624772522598,-0.0020350092238401946,-0.02440719719306191,0.020274678470776603,-0.10754208085519673
INHBE,-0.017830627117486585,,,,,,,,,,,-0.0292379937336534,,,,,,,
DLL4,-0.049475000848060814,-0.013975446690445174,0.020213025324593504,-0.034149449217519924,0.005292440135890558,0.042334835153547294,0.02501695727124754,0.0732768758152881,0.023364582927250317,-0.014486966769997134,0.01905090093974913,0.06226888307658487,-0.01594042297360935,0.03958233563954271,0.003873203604335686,-0.020376424110433358,0.13918338158143997,-0.006955369878540297,-0.07411077112854438
SEMA3A,0.039000357259157285,-0.06509919872070793,-0.01893841328029166,0.04494743953030518,0.04890927807695399,-0.0024984500345772167,0.007750838811308724,-0.0239811423249928,-0.008814640212314796,0.022650376017766108,0.060947171346143574,-0.0329351022589241,0.020976159648882334,-0.04535458839037193,,0.006915583989276036,0.026374352079205323,0.05974633416055851,0.036739895305873835
RLN2,,,-0.017206095853361542,0.02722248272799116,-0.02004031691279848,-0.039211701343663856,0.006709255954776978,0.12560046711305106,-0.007085045258772905,0.01948394479746164,-0.023466764381577458,,-0.013464880774477082,-0.05163999049129854,,0.11413893741890938,,-0.015018258572151203,0.08342994721676082
C5,0.03945724381979435,-0.03998581759087647,-0.0267855116865304,-0.016120263344800774,0.0219486630332833,-0.001557023288681499,0.11549410081207515,0.09753471500654057,0.05776061665172516,0.040228631878570266,0.0409733447222434,-0.007249678064971953,0.0603680928396721,-0.026621101023904224,0.010059038385421212,0.04614566387121011,0.04825982163263442,0.027041761634802285,0.04301902127939121
COMP,,,,,,,,,,,,0.04662529961563391,,,,,,,-0.024979540812824143
EDN2,-0.030466438656922005,0.07709073152008832,,,,-0.04055344972770404,,-0.009316579303039236,-0.02529468900296313,,,-0.023172611247022093,-0.03548624155655535,,,,,,
C1QA,-0.009614524731980843,-0.035544912489956546,-0.06687022233391504,0.03847222544732567,-0.059551491623708985,0.010479043685715927,0.0717407830336592,0.06905865709811895,0.006546194139637195,-0.020592436586058648,0.061182876531867623,0.05968194194314362,0.032887694951376986,-0.09381167564371733,0.09081515480134136,-0.006509870475855138,0.030845613463227204,0.0269617017633992,-0.02097608603780224
UTS2B,-0.024224979879207003,-0.01597761704192185,0.014455267145138962,,-0.02004031679766455,-0.011337809022436777,-0.017767700707738983,,-0.018005385784036175,0.030307019065022856,,,,,0.020986418171643866,,,,-0.0016547638288629735
COL9A3,-0.08681607084775933,0.05916876544933714,-0.015277017283743772,-0.03959002568179613,0.034726199152602916,0.022094275908066396,0.11563381253607606,0.07653221298589082,0.06245617458113028,0.006224174631111643,-0.03349656388161452,0.0020663201744434076,0.06416843998738848,-0.011614151380787916,0.006133848541973346,-0.005447973605122849,-0.023708271881540163,0.04215982415268244,0.0497276932965575
DLK1,,,,,-0.014796980410823569,-0.027545441689574665,0.051279860227082356,,-0.028137923581434885,,,0.014487815870507367,,0.019168803710359346,,,,,
HGF,-0.05084891729053197,0.05254414967645611,0.0085707368168316,-0.029981244143841828,0.108289497649828,0.04257736294029813,0.08196576047881715,0.026617740024979634,-0.014800618736694034,0.05221975630646697,0.0032584449149210093,-0.04485217670967716,-0.020508509879949066,-0.0267057064165972,-0.033402214029959194,0.03026198025626031,0.017812588979712385,0.04334340283595983,0.07149613698339356
GIP,,,,,,,,,,,,-0.030699594982785853,,,,,,,
P4HB,0.10371311901666826,-0.02308288937962955,-0.029109878954218446,0.008377941284915232,-0.020893821394446788,-0.024433220979150416,0.14360426824384684,0.11524145795174516,0.0946404663098068,0.014180733597049522,0.07122082025150062,-0.01045393868965482,-0.0025955919129214914,-0.05085001343076402,0.03852466331335567,-0.017580158616468004,-0.06081711135130448,0.03655446322038416,-0.10105584866947634
ADCYAP1,,0.06140631160466287,0.0023630400821280893,-0.029555537986388665,-0.03293668861760094,-0.04874144637789001,0.0019420028494403392,-0.016566237468531725,-0.034528146769662954,-0.019798812340228497,-0.054578068652036085,,-0.002622921884866332,,0.10822243155756636,0.08015546967297224,0.02892619444101009,0.0461103038467997,-0.004341833620711119
GREM1,-0.02422496485965069,-0.021001993849052894,-0.0028697599038928186,,0.13357882438447305,-0.037485904894518994,0.0897525785239153,-0.0031274188881379736,-0.027397852206972034,-0.011747292319859845,0.051289354061748504,-0.031638822032094886,0.017473098738501756,0.04387343239936295,-0.061820531824431084,-0.05702497404301884,-0.05270179705307617,-0.00403346309137731,-0.0277964067761676
EGF,-0.00611605110928279,0.04427704321844567,-0.03550408574635434,,-0.022814775100729972,-0.011039461647461038,0.023146959300750135,0.0055135406772995775,-0.00877083054263217,0.06397863735274355,0.014407982242608674,-0.030219520012463846,0.060780911462344066,0.01783397046122123,-0.00536260925128456,0.009110812301539688,0.16489972042886464,-0.018908649475927273,0.016703081025932796
VEGFB,0.08634273727968587,0.04155308073035636,-0.009251990357309602,0.017751626016947363,0.09510512247892662,-0.05471695498891227,0.05502821832084273,0.052407295909478735,0.06079104764610385,0.033076789391570625,0.061795783627474045,-0.02609371694666904,-0.010323608814401822,-0.11756322924612055,-0.022057075443152756,-0.006767544463620299,-0.013421803149273348,-0.0647674806828034,0.07027818790416389
FARP2,0.09162503918508527,0.023373045066053925,-0.0420472849243044,-0.02102478657758851,0.06632195383723974,0.03578315150852455,0.12158743081038864,0.05198814286765183,-0.003047351881580362,0.02011074834280573,0.03847364531557526,0.07099295273613777,0.005446412504926863,0.10131396091149188,0.05424508582723527,0.006746441830958778,-0.04102835823374127,-0.006331607765749388,0.08485494885142417
BMP3,,,,,,,-0.02772109039139824,,,0.014398118855135138,-0.019886379503351453,,,,,,,,
IHH,,,,,,,,,,0.021653504986156293,,,,,,-0.017807613252639926,-0.0215828682085755,-0.014835699198932462,
LAMA2,0.02996941188660966,-0.005299148786638932,0.02001360380289763,-0.009116928886360991,0.005424352064917831,0.01639060544144059,0.025957063677356874,0.03406337811567022,-0.022123276564063616,-0.019490804043407504,-0.019034988069085847,0.021874481591136037,0.007676053058674348,-0.1402381174754489,0.04049463073502936,-0.008369336459879683,0.028432208968863292,-0.01920199033134302,-0.026040138370884185
SERPINC1,,,,,,,,,-0.019264136239808504,,,,,,,,-0.017693281204947117,0.08591638771669187,
NRG1,-0.014454750513117533,0.02243714872489048,0.034120947374127256,-0.01900673798093714,-0.035047371367544246,-0.02635293002483647,-0.04987931492599888,-0.020933414401715176,-0.02624172237919361,0.03401489002151953,-0.04611036606229561,-0.01139996268239599,-0.027195875805788434,-0.06603336488316434,-0.033046062267085674,0.03369745108323966,0.027568289771674796,0.006499410228547479,0.10370479123957187
SPINK1,0.03626537261434374,0.02704854894710688,,-0.007265506273439863,-0.00024185454666437133,0.04426040221371241,,,,,,0.0017312530683631147,-0.013464880774477082,,,0.01960235305075065,-0.00874714394013714,-0.018009026891912763,-0.028187251122221868
EFEMP2,0.033111831536437736,-0.01669925460242172,0.02447654675607216,0.006982561139642246,0.05039181452972592,0.037974594229637,0.09921652289753334,0.10424843931192701,0.0488007681538734,0.03063175815935092,0.016753572431579534,0.012443183670168185,0.058881066707856325,-0.052648607554640243,0.006139155027299783,0.01876008713223122,0.06647127744834365,0.01158881369769502,-0.03514650656512976
SELPLG,-0.07470936996665821,0.019071908354456598,0.033490340512632354,0.020022620958783197,-0.06527654336139038,0.08132464822064381,0.002980112061076926,0.0487323643081687,-0.0038703406051498893,-0.009255723562615724,-0.03905000808003921,0.015499383021611196,-0.05279002872915186,-0.09276406677654107,-0.06433993686317076,-0.029149996236168263,0.03928878436603085,-0.016162401397983493,0.04425787703676971
GDF6,0.05301507257731796,0.03104410366271083,,-0.029743228642808303,-0.009362114343086455,,0.11526920606135443,-0.007424310203925234,,,,,,,,0.011447157651383181,0.012286858657843777,-0.013084993343436296,
HLA-E,-0.0671246159951744,-0.0001804150700037344,0.003852063018058666,-0.02692492660821706,0.05676651066746742,0.009561868393272104,0.050882926626241526,0.09757924920410983,0.03215309729356388,-0.023010296036321157,0.12185678014282478,-0.015211009873263475,-0.03237072730791732,-0.03826273605795314,0.0643512161196648,-0.036594286401799195,0.03232156572535128,0.035589186348983254,-0.03135990943728807
PTN,-0.05873467233816771,0.016907261434039197,0.017456019499619686,-0.042417575186544966,0.0002967336913779988,0.07977630516280462,0.14749842994511647,0.14714918455256287,0.09142986386943544,-0.015846326631657748,-0.024736327602119978,-0.00928101606047584,0.036573067838788394,0.006927623508360421,0.015644057032198237,0.06126317750334204,0.01738388064800003,-0.003269516433384914,0.06435030388598602
CD274,0.004473519386248473,0.005784799384244789,0.039193542400888154,-0.021488882613836042,0.010156161043246667,-0.019754245797691854,-0.03964006908453145,0.08299056549187628,0.000834564084125406,0.10829745354879844,0.036295797924073274,-0.02332852481607996,-0.02215970938295903,0.06544075634450576,-0.011101266878815016,0.03581687726481013,-0.0052460702021960215,0.0697614187381751,0.007028395664926965
FGF10,,,,,,,,,,-0.013124741017522907,,,,0.07486561674391029,,,,,
CD14,0.03557945862517667,-0.03314234122324474,-0.028866436443761263,-0.028222261648601032,-0.030220629604197153,0.029702079154449845,0.08618061736048213,0.10171406725671522,0.05797048699915787,-0.05045913054093933,0.050049687019496976,-0.004361806953693961,-0.01002006953885398,0.017003364393223707,0.06263150526897715,0.030317619642097615,0.005159779277133118,0.05771800612097648,0.03730659373582646
SFTPD,-0.030797514142357697,-0.024091389135359603,0.04491153006411823,,,-0.012632151469190982,-0.002026078765251605,,-0.024611957516833767,0.08068751964686964,,,-0.022766424368910482,-0.046809640206881394,0.0647262343783716,-0.022943714213022413,0.07350659939680662,0.09860920229824592,0.000806335801015404
SLIT1,-0.08900877914142866,-0.004521396917332721,-0.04125655989555882,0.024519231833401014,-0.025017841274637572,-0.01490998723833459,0.06252345196025452,-0.01590771088197526,-0.026741223547574643,-0.053937302365055284,-0.07053093034865988,0.014627376057027297,-0.002517221213952141,0.007186320446094016,-0.026660349516881295,0.027677476691461304,0.011698685891119033,0.09793117876826792,0.012544977666629832
LPA,,,,,,,-0.017767705162172357,,,,,,,,,,,,
CNTF,,,,,-0.015796323203963278,-0.0049745689085801455,,-0.024566066838907066,-0.016421102979262126,0.08416715378642155,-0.03180400227211378,,-0.015634163472048684,,,,,-0.015018260228231228,
BST1,0.07095192926912623,0.06967647279142525,0.08536241394089583,-0.04636463233220996,-0.041069745083149096,0.00640135890389189,0.09071715940862589,0.12180741813805189,0.0034241867596790016,-0.02206542803433478,-4.406366694196856e-05,-0.025832379165865,-0.03254764349641433,0.06829700228623813,-0.01673752754233623,0.09919430723076685,0.040522037656285786,0.03553071787249315,0.013038433215055668
AGTRAP,-0.05012928882952503,0.033190584815743676,-0.035790110919915595,0.04178596009192298,0.03486696902088349,-0.05491352888858278,0.09017850921334297,0.0852403159046531,-0.033359143926325614,0.026944739986527154,-0.0292694369665872,0.06684960844917025,0.010026535676270145,-0.042421851051016264,0.10458563988133164,0.05760858601055666,0.0104549481417902,0.03356767659154186,0.010417762799178507
LAMC1,0.018532296803283842,0.023067304255872535,0.028460732643405835,0.029223615803272925,0.058553387134957974,0.01859410318305585,0.08659975365497385,0.1446985955466329,0.05721648487548387,-0.016997912812982425,-0.031081676769308578,-0.03815589513639081,0.00566097949997834,-0.06605939846022106,-0.07659432554968246,-0.023143881286904977,0.013911728253429097,-0.005254700485078503,-0.07813206843383765
COL6A3,-0.054887079152071035,-0.05096307607711249,-0.025131667512841176,-0.03213851441177093,0.03460542877257499,0.010578311656095527,-0.03577902743358937,-0.023248492762585185,-0.01754645773149463,-0.022447435458964174,0.022176182263406553,-0.05640212965974164,-0.04225270948035125,0.051684316068408336,-0.05829706491177817,-0.006236103666678741,-0.033965055701526796,0.033906128969625325,-0.08154033058620487
FN1,0.0797700396737867,0.017145977134846536,-0.011607306571980561,-0.012941987094258712,0.026838490720943006,-0.01759386506263999,0.08594823739333304,0.12166311648425927,0.08162902331994272,0.01621632885742007,0.0314514929337702,-0.029942606372143615,-0.06727672354744295,-0.011102552372339322,0.03081657774177172,-0.021610142701532806,-0.04410456493926425,-0.028614434548853748,-0.1351773310684219
MIF,0.057510946404077126,-0.033596349588075385,0.03923183935460728,-0.0134078492915793,-0.003969031646285969,-0.033995323900012295,0.12224334046548309,-0.045636324863697765,0.01341928243008174,-0.045733627065960784,-0.04681155410731126,-0.03547499794315177,-0.008309481039965014,0.006295071744970083,-0.03757213577702331,0.07429536603678383,0.0009848823431868796,0.01568771394769467,0.04182469242689149
JAG1,-0.03514975363948499,0.01950176823880751,-0.01731963344876096,0.053834489236089474,0.000591583085304753,0.010253794888806619,0.0377491527422773,0.15735292218712899,0.05447792972510042,0.006311062351587593,0.0003818202893387387,0.052460396704045474,0.04487864739751168,-0.1084892943268699,0.012753951813304156,0.017296331488363466,-0.03848680385988987,2.7170218938984312e-05,-0.13536413319982393
NID2,-0.01600347127121121,0.01586064155009604,-0.019422854342338116,-0.047602069141403296,-0.013353175276623016,0.051511613539636014,0.16055165153575704,0.03761370658444197,-0.01515924598081873,0.020334714349288487,-0.013701045656223394,0.027099002801194146,-0.02435385576644113,0.04251264381688941,0.05642860116031876,-0.020157167897317762,0.025230839179244912,0.020486453631928345,-0.06323180832381912
