,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GNRH1,-0.023491034259737524,-0.018529996538167164,0.05654668133317311,-0.03761643089052899,0.004812153819307456,-0.040341081591497206,0.037615900169115056,0.03420900806863932,-0.013120885994482233,-0.03592290290258926,-0.008876242472087216,0.03873492573686441,-0.027331647427250527,0.06215798469145802,3.961040477968106e-05,-0.025395938762285238
FGF8,,,,,,,,,,,0.07510338239063699,-0.0016627361672985873,,-0.01804211137786541,,
RIMS1,0.02999121448256325,-0.0051232126459797266,-0.0010571024385557244,-0.016826955175981585,-0.06521669735989188,0.03586710936952411,-0.018561740502780824,-0.014668641978959788,-0.012174496259252428,0.0004021351284441716,0.032994012262161254,-0.00857020213882255,0.06587369391944906,-0.03340978008195617,-0.035111360059016807,-0.005572620994711727
FGF14,0.013861945049278656,0.040684876691597045,0.0516612531141613,0.03737201764232168,0.053810249341271404,0.016958482340469906,-0.04244616997424893,-0.015024334679294666,0.029790769507856155,-0.00638035556426843,0.04484283661250893,0.08873870124611796,-0.010249765357011614,0.04919141158491619,0.0503945742591048,0.04834831880735501
IGF1,-0.0594865666305424,-0.020423042131934355,0.013868605707537725,0.06948962533877291,-0.00628627112821317,0.043094299346583806,0.003189446466841662,-0.03523378604625468,-0.03633834976058656,0.0596301093276119,0.07066634228603222,0.06280956481705004,-0.02522715052568267,-0.05487830044672849,0.011531352162712288,0.12615356095848282
TNFSF10,-0.028492785843684885,0.023981108216015172,-0.008109397191603114,-0.003562237707658368,0.09809708666167397,0.03800053093482214,0.0283642094006758,-0.024963995850829743,0.06246994721077262,0.040680798775181284,0.06240339739559177,0.06994503219628685,0.02210741683411234,0.0048098523710535315,0.019192607310888274,0.04254086312665427
GDF5,-0.023672041177297563,0.06750018803298799,,,0.07277347858954042,,0.02534756052013405,,,-0.03887870409159217,-0.012488410200311688,0.011535043842023562,0.03937719807898485,0.054568229779256974,0.07566850302866025,0.010467535789339564
CHAD,,,,,,,,,,,0.04018863707773628,0.11026081439344201,0.014233426024662372,-0.02929014909641766,,
RGMA,0.05225798954954546,-0.05921603558362456,-0.036132429584305396,0.03136303499703882,0.10069980606812498,-0.013508114097469479,0.07817659545337632,-0.037097606705117386,-0.06660200654451179,0.0450772376243657,0.07769959483784337,0.06599024259518373,0.13754784515959467,0.08425333101239978,0.17265398742453958,-0.004858618698636247
WNT16,0.02250412722578294,-0.02180382357150529,-0.009972885726588124,0.005435621922486938,0.12268372160604171,-0.02991994568529196,,,,,,,0.0785312524142882,-0.018739039764628585,-4.969167849438886e-05,-0.01005904993825347
CX3CL1,-0.035941342956740036,-0.029156501412051984,-0.0039532055339503245,0.02345291369138877,0.019641765273685604,0.04428590594505522,0.03288641185018371,-0.062271324754193856,0.01612263406214391,0.02115894824381362,0.09014224287912388,0.003173291493392487,0.09247503847980383,0.024171819999487153,0.11143523115568077,-0.0013891029185282486
FGF1,-0.05541775901465539,0.005680694068413838,0.019379334353674036,0.04705403934661937,-0.07236071053254545,-0.0056639324726394605,0.01437157955614029,-0.029500358847259982,-0.06058057527238167,-0.04755909479119999,-0.013548305212647879,0.09428445083856064,-0.04094815448933456,0.08716922221793265,0.06602558382969692,-0.006536099942656406
ALOX5AP,0.019660742895380393,-0.04881189634938711,-0.002840243273402556,-0.007838566645800979,0.08728852193692459,0.0060438115537329185,0.12378254667361811,-0.012756345840663192,-0.052496154681372885,0.0129190042654335,-0.009679563074499888,-0.1395825364577563,-0.0771432741139621,-0.017425250946622544,-0.010208991795615607,-0.02772823565454727
IL1RN,0.11505181762349638,0.004034502603991002,-0.021485202006974024,-0.012208718285969353,-0.002665052156856573,-0.028442405485269533,-0.017569047690654642,,0.08424148460631906,-0.011102396435879127,0.0010657452931509455,-0.053945663225945774,,-0.03810023682922308,-0.0032826025928813286,-0.035127337540137
PCSK9,,,,,,,,,,,-0.028899876526608043,0.03585216512629472,,0.02202316484859212,,
NPW,,,,0.06400182437693563,,-0.00014250457174332651,-0.019568093925309005,0.00751894123595895,0.036126583367069164,-0.030495808433416927,0.0028286686217980895,-0.028901365621228955,0.10733296331271491,0.0010128637164738804,0.054211842376434484,0.0474449007908117
CXCL9,0.015036588052752767,-0.024224503316966413,0.06843573342750797,0.03802813859508904,0.005651710078700837,0.08889733208975217,,0.06966288266648961,0.013157303150729657,-0.05067492950700912,,,-0.005171175306971431,,0.0018087548764215275,0.006358816024236998
ANGPTL4,0.004054472566388348,-0.02620693080099291,-0.02977054563289884,-0.06590121882652208,0.04994655473996834,-0.011269951381815163,-0.032115395165838286,-0.006626682648992677,-0.1031724811627739,0.050280985106593484,-0.09613393852081327,-0.16974764803247996,-0.018298996814327714,-0.05863979599761696,-0.05239500434565799,-0.013231045549250054
UCN2,,,,0.029987663635921223,0.04619632769083017,0.023691259508725502,,,,,0.014327046223638697,0.014553319178216576,,-0.020553666431783173,,
OBP2A,,,,,,,,-0.0039269928617786335,,,,,,,-0.02683849752880107,
COL4A3,,0.1121312772353084,-0.024302383929100946,-0.031084513294200464,,-0.027426678130403975,-0.02215670970374169,,,,,-0.027981217605039233,0.019862803305365218,-0.002074338226338408,-0.022718266750425327,-0.022195903214346252
NRG3,0.009948888739116354,-0.011212845443988534,0.031635308618036505,-0.010785727206701963,-0.038883948199514955,0.039964727225978235,-0.02947256080571619,0.02644984410059944,-0.04685643256998561,-0.015064570949892582,-0.014468803020465886,0.12911038762103944,0.027259422883827347,-0.024895246675373996,0.07013496032938286,-0.029706936083610337
IL23A,,0.009266820869750829,-0.013302745427126748,0.004926682136951926,0.07061866765797718,,-0.02695743640483914,-0.01780920282843189,0.20413583000688304,,-0.02889986644511997,0.013722769495909575,,,-0.004985087083680677,-0.024857489124389093
COLQ,-0.038437442507901064,0.0005877584387833887,-0.0245033010573433,-0.004453487711532255,0.018373892331533408,0.010234283144662883,0.037137262898929255,0.13972069295624698,0.007748062318202098,-0.015461566988875727,0.1367889539183726,0.11326894082033755,-0.007197663958528948,0.07619057685066659,0.03599240187183555,-0.02706745140874854
SCGB1A1,,,0.021506421789190548,,,,,,,,,0.010689887646836621,,-0.021044977172867855,,
TNFSF12,-0.03657633977000793,-0.007120691756329371,-0.0008201343491260778,-0.028699565708764894,0.059023093150729664,-0.03578143879309215,-0.01027418146701293,-0.02313634778493745,-0.08736577049818978,0.010719056714925875,-0.020763262270213672,0.02942725079995154,0.07633518113319385,0.05531090269289636,0.050094016420101944,0.03169093301290527
DKK2,,0.006095004705901797,-0.011875779148097813,0.09101597866211335,-0.03927125636381305,0.01218918293111158,,,,0.07038445233617797,-0.03411428587443387,,,0.005725568806546274,-0.02984584831061889,-0.03138861894740716
FYN,0.016621783271975055,0.03690086119202375,-0.0572515107167966,0.02470655036693141,0.10674112364820015,-0.029361670465331034,0.04398016132251891,0.009735214968997272,-0.003198743854449755,0.04086890046798443,0.08285411904054703,0.20802050837934696,0.0551377160583797,0.056575765372581535,0.0843157271366994,-0.007357166908844811
ACE,0.025296821523184188,-0.0003809990025570517,0.14211284091355456,-0.009205632833777523,0.09422881252994,0.10633732768031154,0.05683391985417945,-0.058414092693907585,-0.019321710046993793,-0.02546420262425296,0.04860868142537745,0.08628702544906056,0.13457460028897417,0.02903255393813667,-0.017681757792603833,0.03556119382006169
IL18,-0.042344569928861764,0.0035854132124782502,0.03227623009788395,0.02916223494382709,0.09090018809434913,0.016738858727802446,0.013461713064133967,0.07448307904206214,0.008821133105586196,-0.01684029591317984,0.04365286835864003,0.12731196229659975,0.014666974095552933,0.03163464344941745,0.029594025667204756,-0.0003865391939816268
PPBP,,,,,,,,,,,0.043488805006704434,-0.03148533732904257,0.010600204163082085,,,-0.020752744154417992
CCL27,-0.023979073303687017,-0.02781971372721493,,-0.006322183706956153,0.048140926587711214,-0.032084038772811976,0.031933364490786605,0.10220239824775994,0.011352491425270589,-5.052312570516681e-05,0.1478830198268457,0.10619930864021392,0.016928523070990673,-0.00866466458440091,0.009808967649612836,0.08337676623988273
SERPING1,-0.10232604867050017,-0.039569099825889534,-0.045564713011607395,-0.040003920167754704,0.13221880417315346,0.010872103549890417,0.03289450936483922,0.026279663133421838,-0.184262017145279,-0.009877746410718657,-0.10136467914108231,-0.05991138542433285,0.1229261110734225,0.010562563647668121,-0.016378183449488038,-0.06107285459240791
AZGP1,0.05045516237641816,0.010676036076628167,0.010631367841285605,-0.07609973525091904,0.05202994579509977,0.05813838275828822,-0.011425104950109129,0.10423678673623012,,0.012256587806853151,0.03568684020368708,-0.007825786061768196,0.06336283922258723,-0.05045181033542608,0.03266723751032703,0.012256220016049459
INHA,-0.03286883909402456,1.4647884597816886e-05,-0.01550789085038699,-0.030853900806500346,0.038111653766423316,-0.013427213563745766,-0.007110163976734368,,0.053218337088701294,0.05887677349032663,0.022141632786043926,0.15205252844419698,0.00508896614815381,0.0555409172685742,0.027691611319516345,-0.033424978181533845
SEMA3G,0.04314588408561562,0.01851815615791875,-0.02548959299735096,-0.02374771639341151,0.012951471389138977,0.06998886232360832,-0.025002467898917774,0.0690697020045168,-0.01717996486783824,-0.0017522140562956764,,,0.030209332165404668,-0.030176783874900172,-0.045847842423063126,-0.03788840166978664
OXT,,,,,,,,,,,,,,-0.01762297651009704,,
COL6A1,0.052244218389973444,-0.037498029820360886,0.034149740693169166,-0.0143979510241573,0.12251155947229354,0.00627324443629101,0.049502871938091865,0.022305641947911452,-0.009920289681280529,0.0871388264376253,-0.03768510290767756,-0.14743623180120266,0.10951260126892351,-0.05391049301461246,-0.11223901574826653,0.026311359561900942
FGF17,,0.06715070029268644,-0.011098253727897333,0.04013476322437948,-0.02058469458325816,0.0328394030506494,-0.023261151241850072,,,,0.12821125476247358,0.11096503264423091,,-0.016923479423737123,0.0076791358806459625,0.001399550068222609
TNFSF8,0.009457441639438307,,-0.009823581928226792,-0.029531140637204054,0.016787326789355243,-0.022312962559201448,,-0.030842803137167047,,,0.030494538629147496,-0.004455123965252694,0.0020543165467645954,-0.018739042237990867,-0.022234590284760526,-0.023369277894548707
FGF20,-0.02112774675164563,-0.011034311072818185,-0.023416386553100854,-0.03351587140743897,0.02410521718445478,0.038876464999766006,0.0742673050772519,-0.00943781934879798,-0.056724189520205616,-0.03327684850604491,-0.031185713427275826,0.06294564018480407,0.04714691685935038,0.004901296993280527,-0.02381348266787899,-0.017299409231058906
ICAM3,-0.0007497622027467779,-0.06368554766871534,-0.020374067142336777,0.012146506787623707,0.07519184875614351,-0.026472071018961776,-0.0520447463523497,0.09322083238333424,-0.10499912458866885,0.021759763844882863,0.04802471779815523,0.12647954994832136,0.015849385234067023,0.009415750721063472,0.024633688452755084,-0.0170586181328722
LAMA4,0.03596411184277226,0.0035527922983232523,-0.05267264365949351,0.01871233800820192,0.16723561258274852,0.005898028328481684,0.011512281063365925,-0.009906547293663427,-0.07943658339516213,0.017785934212478455,0.013719228194157915,0.04218246115742101,0.07773140911334266,-0.07363101077474775,-0.032970122878353665,-0.001409115768901151
DLL4,-0.002382285876339955,-0.010744856584547434,0.031163771486001544,-0.028494393644148873,0.19670008090611524,0.021124487595014858,0.003117112673498909,-0.02090195490147385,-0.022278702900504627,0.09519196247711123,0.06295065764860652,0.029806594193956634,0.03727646394713895,-0.01852615779142855,0.05869276336581357,-0.04074197289403033
SEMA3A,0.004094551410912761,-0.000546174048476065,-0.01849434886501699,0.058464790859098933,0.09067075995539098,-0.006183503672200999,-0.03480582193164022,0.04279227677531088,,,0.04890057099228172,0.03621123158587108,0.12554539101867432,-0.07028844050537544,0.05174588914618007,0.03307246312687893
RLN2,,,-0.010549875372581943,-0.02980261275082523,-0.026724352783648132,-0.02272853860001793,0.02315917697806788,,,,-0.010608809258628586,,0.055914004029517385,0.05004424589476403,0.05777571053103295,-0.020323497574371487
C5,-0.027680898795822466,-0.02738914398067365,-0.017488971679892086,-0.03084262069627696,0.06138369834513455,-0.02989475598218023,0.021609378069627615,-0.024529526617783924,0.0013792687311680156,-0.04787460096395201,0.042755757222816874,0.06965484991820614,0.09111487591289003,0.009747841041702144,0.12524886862843118,-0.05096794871080873
COMP,,,,,,,,,,,,,-0.04483941018172075,,-0.03645366010901689,
EDN2,,-0.03143186706240955,,,0.02532542649383019,-0.007443201377591243,-0.014254706366154416,,,,,,,,,
C1QA,-0.012974543144591854,-0.060593603279477194,-0.0013795614792968256,-0.019372199753149934,0.0871383792359376,0.027464335331087084,0.09671680482382335,0.014371416488936174,0.00439768993943752,0.01797163306659754,0.02660214752622093,0.006719084902679663,0.05607150314584026,-0.04054434798787528,-0.08362193071818065,0.05068087733963257
UTS2B,-0.022077477292132885,0.12355047479124313,-0.01200074763437613,-0.02980261257960579,,-0.01964637748449521,,,-0.02013123959782038,,,,,,0.0078759514616474,
COL9A3,0.029564558301570877,0.043303514202409146,-0.04132102156141998,0.04171446471658677,0.042181671231809305,0.03837887940396787,0.061667468244723495,0.019446251056228894,-0.07035618924681587,0.04233366601456769,0.10579458978686773,0.15667213193260543,-0.054327616763289475,0.009918817796780298,0.11441700485684371,0.055866552726025996
DLK1,,,,0.001906316661922459,,0.024802739279239785,,0.02639034701317456,,,,,,,,-0.04714254422520484
HGF,0.02772745549582231,-0.03525103528364873,-0.024408353461896525,0.020907804385066314,0.03795940262266136,-0.027288856186717152,0.06403630675138765,0.047614291984695176,0.033600837820386524,-0.03261238576200375,0.040580732042478286,0.012418806755471943,0.09482814046698697,0.016176616805566174,0.04289867576645615,-0.04028544089062687
P4HB,0.07628225059523817,-0.013345915266528603,-0.005897419279693103,-0.0401860172066884,0.092508083166158,0.008836557450409713,-0.020015670984555485,0.02655355824475892,-0.017721995534055117,0.04135811297202003,-0.018522144480527865,-0.1696798940567292,0.124228988712249,-0.07160683168443073,-0.09631334503693938,-0.01282442029955983
ADCYAP1,-0.02428247126168644,-0.02202547933603283,0.052392097882826824,0.017982268017162455,0.004006544572187243,0.031347827319943206,-0.024833325504008116,-0.04809566284357493,-0.06146545189945884,0.09590172129877625,0.0685054519418111,0.039093353884486134,0.08432526468356458,-0.023353941525256654,0.003971086696478041,0.03262942507800943
GREM1,0.03626465466310924,0.019419473358227773,-0.028888513715162746,0.021325363334607782,-0.026389836439443967,-0.012324234760886817,-0.018690741915484206,-0.029480245986599495,0.04851686204513777,-0.0534766998813612,-0.010980289806058975,-0.023521370214259235,-0.047376195930400926,0.07857323781390758,0.0007201231032336994,-0.06618960998160085
EGF,0.02299144718048348,-0.00682302391712937,-0.029882772640649875,-0.034027831989758374,0.039418754595667335,0.019189562092941904,-0.007385101968731846,-0.0345429695596331,0.10183906083826026,0.05957736825240673,0.020516656128572945,-0.010105378386950881,-0.028706690649364184,0.016317708863272773,0.0546445466643278,0.03222975905890978
VEGFB,0.0321401532295349,-0.0202433728558838,0.009125131698142932,-0.040400417967474546,0.04729483951153308,0.0016549402361346033,0.0034766978650005733,-0.02092467609323347,-0.03729820260396975,-0.021948226755654898,-0.04859483772843031,-0.0632509244960729,0.042838817764727824,0.010377209886622116,0.03533266206706744,-0.05911690924635673
FARP2,0.037635837639826523,0.0287345230852411,-0.022060372961250803,-0.0074442621630677564,0.10409066599973102,0.04116055974519182,-0.001537347439690475,0.007379792300173223,-0.13866817988477784,0.09630888268866945,-0.029520812181797747,0.1269010625662831,-0.0017661251898978712,-0.0024408691376168437,0.05575435833897033,-0.04720727139714322
IHH,,,,,,,,,,,-0.008175373600954891,0.042473733686682696,,0.016760659675294838,,
LAMA2,-0.009387501359714388,-0.007596634246149632,-0.03953716371111123,0.022541282292909255,0.142116625702974,0.037372001569248255,0.019976329080836557,0.07460597803514742,-0.08655318888310508,-0.020043576524574686,0.024536390650615202,0.03195637440400661,0.08354452135292771,-0.03418106455018465,-0.025412821448431044,-0.0856183076289555
SERPINC1,,,,,,-0.021019849117344606,,,,,,0.14938857875750525,,0.052316912029076165,,
NRG1,,-0.02586856215465416,0.08616644621107279,-0.034219357414140714,-0.04583324522465391,0.004620142524290221,-0.03403901050206545,0.13221564310753728,0.057925293832862004,-0.05682517779695199,0.044304998130450364,0.022100968310439298,,0.018605917069232224,0.028298856063244917,0.0369137527985269
SPINK1,,-0.002859212479017553,,-0.05899244822191407,,,-0.016852967757483742,,,-0.015003456408285756,-0.006915332188313745,-0.06151179271052375,,0.007430041354809597,-0.0411348022574323,-0.05037333251694197
EFEMP2,0.008521121395484301,-0.03601817373219545,-0.018504017103565532,0.0024386144887533065,0.10448028321353915,-0.024823055685755165,0.06850860417243679,0.041735442188982556,-0.08569936228222372,0.02374565822956229,-0.0036109247777613156,-0.053594872392371616,0.08879499448238279,-0.025744384918332263,-0.021976880297980526,-0.0717174676513428
SELPLG,-0.006668116145712352,-0.0626874659220463,0.03337184379998466,0.06681418749916701,0.04973558477967329,0.016965995184806203,-0.0028177086369500387,-0.08738980211025331,0.0964073257088301,0.03269395467361734,0.03135946247642491,0.04207099328893479,0.02047594578036286,0.018952773082587887,0.04765488014958632,0.07890417171939122
GDF6,,0.0269341063576016,,0.0027593100875330768,0.059683298657534384,,,,,,0.07384386682857308,0.07053866506703609,,0.030413911508748993,,
HLA-E,0.023906146071397228,-0.03945457881556759,-0.049700956690574095,-0.012355659004937994,0.13593969655165336,0.017181407859760214,0.02734510077533132,0.009783517149389603,-0.05767889925579397,-0.03571015556703666,-0.07734629094626432,-0.11574549065617387,-0.02086472113211906,0.04859898760507829,-0.07455746963973368,0.025861862260782176
PTN,0.07620992671503958,0.046816406078549186,-0.022042135062396172,0.10921449749227209,0.11720763206431267,0.06436545614985553,0.12250746134039256,0.05332164310992056,0.015001655497533902,0.033246147147914705,0.07086355958020536,0.006473868127520728,0.11530791000906356,-0.016040641408284585,0.18575806255379435,0.07461717551300756
CD274,0.05509099894640378,0.011183682154479496,0.018398224471517694,0.001643461315154194,0.039853621064516245,0.041105122597762674,0.022438740623860344,0.001555666282161467,0.12236284581589355,-0.030125495343435893,0.01001001075428996,-0.03762638519407882,0.019022317044995015,-0.012326081265793577,0.015162024887379333,-0.03348171751478326
CD14,0.019897929325524595,-0.041891186199896326,0.0358139884512997,-0.019389945164986006,0.059497474820911854,0.05629720991506462,0.07407236410748962,0.045433503912752776,0.0020621382273698823,0.015022882171240502,0.045884707218686385,-0.017011334640267155,0.07502146653142916,-0.011410870835990659,-0.022559117797763643,0.06304921264946678
SFTPD,,-0.044006497677207275,-0.01674056231895078,,,-0.03607769031484425,-0.01667991237078963,-0.026680858261426316,0.03465268730947776,0.132585002658849,0.0061735243874242,0.0676474326659464,0.011412830107332211,-0.021468255654068784,0.06742154949706049,-0.01347000498333535
SLIT1,0.0926948819865733,0.0033375771663522818,-0.02478472130320104,0.040572776266667894,0.0702712078230862,0.04093869428352844,0.0038422343471525436,0.03964272323635345,0.11849548195984073,0.0003683830027789584,-0.013198352738487766,0.017323634700384682,0.12293018712919741,-0.03471654884508654,0.035858350839866875,0.1402859742546324
CNTF,0.08919810210021027,,,-0.02349123047220578,-0.02796046310573703,0.07319051150144315,0.050709141513842364,,,,,,0.0725122885210522,0.05192798177744674,,
BST1,-0.012236851211255303,0.018837907087304956,0.058130723115851456,0.0351950507792649,0.08850534998927345,0.030034240587945387,0.03598893000901642,0.051344677481409855,0.060941695240564975,0.036944080775459825,0.016562657826378818,0.07437350234751755,0.03097115253461299,0.007590344018973355,0.095411366704165,-0.005761015364331808
AGTRAP,-0.010705820079237432,-0.009963374663533328,0.0016080728834305085,-0.07635578516043853,0.07821437070458583,-0.010191243588973335,0.02350529675902759,0.058114977874699054,-0.03327102090660149,0.020631795684797435,0.029566034318649348,-0.01385682766700971,-0.0119830694805119,-0.04869342695236529,0.030335852436806674,-0.040068011753031194
LAMC1,0.03802612542333529,0.006829367125805978,-0.047512601072633734,-0.00587183993710266,0.15089260292507695,0.029424689561945036,0.02854735212380626,-0.014974367889302287,-0.0730349062521519,0.009101326009905323,-0.02859815932658391,-0.08558869050516815,0.07212546921881362,0.0020908347428583688,-0.05006053424479181,0.011680782947333735
COL6A3,0.049197914353962764,-0.039547443315178225,0.005307836762988432,-0.03972203358898926,0.03779559970209658,-0.037149060651303585,0.03334149093910463,0.01907895035162062,-0.08746014801949333,-0.07848839195534658,-0.02278867451675798,-0.031739910261485725,-0.02612560727083869,-0.04869594829420303,-0.08719161291023883,0.04389528591348347
FN1,0.039606321296935004,-0.023060504593046652,0.0195323222467934,-0.019686748642461897,0.15687184277463678,0.013762004716127598,0.07060635763217932,-0.02111209489692184,-0.06184657449416343,0.01498516483229703,-0.09948098124770687,-0.12264474355768941,0.08021005040216403,-0.03743931475461668,-0.11971551043729244,-0.04128826669523177
MIF,0.0620504065976188,-0.035213661815729685,-0.020522913547456122,-0.07901847971464832,0.034486712679866666,-0.0014235446023594923,-0.10656478744757965,0.01421593544669297,-0.0657776955065787,0.0025880325738433176,-0.01963517470763993,-0.025201496277944584,-0.054325022042352525,-0.021978549205448943,0.08625015226520256,-0.0912518534272184
JAG1,0.07903461276252824,0.0668054333995055,0.022194034171948797,0.00153673590497857,0.11697349752074666,0.028401345987657218,0.07350664962831269,-0.06222757681549987,0.0743479240016165,0.023443120035741474,0.07530069845219131,-0.045757516223771645,0.039036904555758985,-0.001651037305292724,-0.0601898608139397,-0.0008359724040276492
NID2,-0.028625958875958313,-0.022004108541056423,-0.018410126035740007,-0.058563758606430566,0.15498322395556036,-0.03483779176850606,-0.04357073141268002,-0.04432861556289224,0.025886185447898693,-0.0021657692736152304,-0.03053497480101045,0.09212088164975268,0.024596876711963173,-0.042138001102031857,-0.029294311040219744,0.04942617827779016
EFNB1,0.02434354815794249,0.039777028660824186,-0.014596226050145305,-0.02945323764881863,0.12149128517224451,0.04679360660188525,0.06987812650883601,0.03903265373508876,-0.11570737842937276,0.046055484785215824,0.044787565344772705,0.029025222524896102,0.07509711927114275,0.02159016558734847,0.03466781328980972,-0.046446965636813616
COL4A2,0.0465478077398533,-0.02487784444088461,-0.0012326481619205822,-0.008715862453764087,0.1598124547517871,-0.014440358502421076,0.10631273594061026,-0.03340176342234849,-0.04152731075520987,0.011720961442780656,-0.031867548735588835,-0.011750161115626899,0.11085882311729842,-0.009598290344101213,-0.08389271707839609,0.04024086053163458
SPP1,-0.0476114193057236,-0.07259214041505063,-0.037785667732264695,-0.08442425796229588,0.10872187668875931,0.002045052723111343,0.08757549787742626,0.01579319965874652,-0.10105529600641472,-0.021361115664867873,-0.0710869758795195,-0.15318037319507868,-0.08894484708857302,0.009327797200147588,-0.07402314577770089,-0.011519737652636669
PODXL2,0.010016424583295614,-0.03180773469935124,0.00014739575325315853,0.005088245802757315,0.03706064649621787,-0.037394406560114384,-0.017445693818050417,0.0430020978564416,-0.09471275595531177,-0.007339597240231596,0.036308046163583796,0.12307049899287069,0.06652715085889813,0.026525782924526953,0.07587232760173646,0.0532121056910286
FGF9,-0.026034127673772715,0.014768509812129202,-0.003824203327083701,-0.011062659067776216,-0.02149778746018367,0.04293825563590023,-0.03654359348894324,,,,0.008999311579030321,0.06190314726598495,,0.023122436464544933,-0.03194071918089772,0.07322508999928044
ITIH2,0.03264396143217305,0.02261944968610466,,0.025144526920470766,0.0009985839975471024,,0.07408808364887795,,-0.0913620274844986,-0.05987737695975944,0.07104933014302699,0.07321806010156445,0.032996934828087986,-0.03995470326531543,-0.018122614228691256,-0.014417342428136578
ADAM10,0.00434706291383854,0.020392476669624522,-0.023790977163161853,-0.019215813834250448,0.09687879712192528,-0.03586290482226467,0.06386844967028367,-0.011152161227610013,-0.02508534027073753,-0.001624719256849072,0.02264640538338525,0.026144169674030108,-0.025797415095193003,-0.003533788071056279,-0.04032269220645934,0.08359683668862795
CFH,0.031118365176433772,0.029897254867305968,-0.005432608045517732,0.020214081055496557,0.15629990534542448,0.003973487497989145,0.002342288547719107,0.03192795533903188,0.06306875720417482,-0.014141309701081864,0.02624316800103258,0.09686461145104291,0.0997709853068623,0.02231507502531618,-0.01714644353313031,-0.07157604665428857
COL4A5,-0.014132949237150428,0.01702156746842232,0.005662899674659225,0.014595901295165524,-0.003528372371623093,0.01274663501618246,0.03354835238813121,-3.537785456769669e-05,-0.05375926929422647,0.07661709561634428,0.05891146608914768,0.1664322813643981,0.017228158870785375,0.026766078290859828,0.11534238792095305,0.023891304025922523
LTBP3,-0.0057304247672199824,0.018223057168806924,-0.030478382275196107,-0.0410885901116534,0.0710752913030337,0.03687274563787219,0.06956947896940988,-0.06543547700938085,-0.03408147644711445,0.006429253605681695,-0.10452035121339893,-0.09468392392736395,0.038332301598333125,-0.03273494367542815,-0.015854650100852036,-0.003416913543793675
GNB3,0.04681234475558571,0.010336980624826846,0.03282668985585524,0.0341213072701301,0.059244454027149174,0.002687498920829023,-0.022597633321102394,0.08770883988590332,-0.005422626011611697,0.07952688752813285,0.04038070880025983,0.0450274626508477,-0.04997999305310095,0.058567375153242306,0.030028394088990835,-0.04855242970185994
COL6A2,0.009899802992462136,-0.032148004334034135,-0.02490138491176195,-0.04431623322161744,0.13405760065530625,-0.010832450676571605,0.009303189151654252,0.05865673296676085,-0.01115139992974237,0.012458139782672448,-0.04793061834126804,-0.10982292188614373,0.05674597884907755,-0.07370394927325619,-0.11027880451267816,0.017711284159948017
PLG,,,,,,,0.04053090746445745,,,,,,,,,
GDF9,-0.027950101895297383,0.14988005009844954,-0.02638487021026335,-0.025779255772773946,0.016125597764757315,0.01643469650129729,-0.020554975921373876,-0.01088118445157305,-0.024688808640386698,-0.04715962340230287,0.06584557360133828,0.0157130935224416,0.113851974050088,0.057093274285007295,0.0309400749150522,-0.032127520736923904
NCAM1,0.005883247923424925,0.06923745650520881,0.014996806500209098,0.02918832960443147,-0.12404109789259733,-0.013720054064100318,0.016986395634088887,-0.018709426379341747,0.048605406601559736,-0.03497014050180483,0.02245641308543444,0.03421684476812069,-0.08819469753024158,-0.0704415238082466,0.07461610413947518,0.06652490071183949
APOC2,-0.004338230506622261,-0.04293904877601735,0.005609989385878038,0.0910475722483489,0.021614538769707484,0.06952842791737592,0.015241789137417819,0.08831147468699087,0.06010629496596675,0.029323218350123647,0.029168981410000197,0.03546501308191724,-0.05872077114646517,0.04420715588104025,0.09382038107398849,-0.0006270527765746472
BST2,0.04009436664904165,0.03449272994467178,-0.020118934995673972,-0.00501165132558055,0.10388719962424403,0.03581288070546885,0.1068689235615923,0.08518750822459571,0.11146384496359352,0.04856867591878247,-0.003834681528864071,0.03561297208886171,0.08106242862267193,-0.028920217569856736,0.030718165386465712,0.007342701597004198
COL5A1,0.07648291365637844,-0.04860089530991464,0.004074533205922541,-0.058118321039372485,0.149671607850621,0.01544526669819656,0.054481218497855435,0.030794917059731083,0.039686426732615056,-0.018421611649509173,-0.04198966241589473,-0.11650531563169993,0.06773190131652418,-0.07395287758332625,-0.10407303994689526,-0.06980108067834644
CALM3,-0.034458449620382935,0.034318136478725184,0.01901073597203367,0.026663610879879823,-0.07031036447193323,0.012007396593129558,-0.03575748098844684,0.032603453595179126,0.04436223593590988,0.014045268729836774,0.0627829116125191,0.14010306180307577,-0.013434282139018129,0.011268612390835219,0.0036965764923551497,0.04647831009442806
THBS2,0.049489080572799445,0.0590883766494254,0.0017119501934877667,-0.01330269422597552,0.048890321547149576,-0.035840617135205824,-0.02959451944120597,-0.06679032485228535,-0.0927604040104324,0.015891646562376616,-0.0017629746748551338,-0.006256331841432807,0.03628816578654849,-0.022846664146624004,0.0010425212280298296,0.026151177079287956
