,MGH258,UKF251,UKF259
SEMA4A,-0.024686654480569538,0.025176666206261755,-0.0210478132046696
EFNA4,-0.030254272631496784,-0.02055416520209829,-0.019796493488089758
HSPA8,0.02290356061672752,0.02975687251204716,0.04635029847002851
NPB,-0.032583710258735,-0.015321183264312721,-0.012744084461068318
ULBP1,,-0.026127455884067164,-0.008390775119013134
SEMA3E,-0.036808414000595355,-0.007470745386435048,-0.04018291644103406
ADAM9,0.0023920321114587043,-0.0376922642026383,0.01004568539388069
ASIP,-0.01966913109763505,,-0.011739517993521582
IBSP,,,0.056958840592509864
FAT4,0.012178206006998685,0.05754952519903017,0.0018014369744594496
MDK,-0.0016627461605602043,0.03725651213935385,0.062262472445937744
BMP5,,,0.010679866758112938
CAMP,,-0.013004431911690642,0.05590567942646565
HSPA1A,0.0007224952880671508,-0.0057915864673017126,0.06496017785967938
SEMA3F,-0.030373950273846217,-0.013265655427388572,0.10106112894390434
ARF6,0.008826189078346796,0.07472603173739596,-0.02873294858954866
IL6,0.14360562817844327,0.0012815082491328751,0.042400895495615175
CALM1,-0.027316695592153807,-0.055257279897231545,-0.053740459406738425
VIP,,-0.006368140346563139,-0.019900210980738183
NMB,-0.006444911069544945,-0.03077401050753608,0.05585678205842985
CCL26,-0.022635773118059394,-0.013572453961651094,0.004384001439487482
FBLN1,0.0017551676185690328,-0.009029941242076338,0.11082286349132282
SAA1,0.09760195634503331,,0.02222726686870706
MICB,-0.04687742950406016,-0.045414411486929415,0.015412053429543826
F13A1,-0.022787485226173243,0.051360800106872495,0.058611773470428036
CXCL11,0.06540061066506958,0.026039555871011526,0.028001498703696455
COL5A2,-0.023797743173845594,0.02350302969430413,0.028927237119120354
EFNA5,0.06103715270074068,0.026089312990576097,-0.02876542066106139
AREG,,-0.03689278008562902,0.0214394331742751
EDIL3,0.05845336191017898,-0.04446956476535085,0.02720758337948563
CD86,0.01929894044309102,0.04491555336927048,0.07871637706709136
WNT9B,,,-0.011563957576080768
HRAS,0.03423173106125186,-0.0019352960204097117,-0.031064909251665412
C1QTNF5,-0.024545009987200588,,
RLN1,0.20263659494079347,,
COL4A1,-0.06022961909252711,0.0034541890452775754,0.09438335057499857
CCL3,-0.0414027915255686,0.007380055675192584,0.04749374728344482
BGN,-0.039945768844581085,0.01955714748027804,0.09464993939674458
RETN,,-0.012809741813323944,-0.014268463084101572
S100A9,0.007824875773455479,0.03736383907297426,0.054357846719552884
HCRT,0.06488192358739343,-0.02194862061721913,-0.02021990222732247
FADD,0.08614634571274736,0.000758145426016757,0.015707262524471074
ACTR2,-0.0178203175316951,-0.020477115626955072,0.04030061096933704
BMP2,0.08090874669579201,-0.019703827582888873,0.07270356741444767
PDYN,,0.03670360203696252,-0.012857222629401257
CD55,-0.02188551734946444,0.054641433314468295,0.01860833780246697
OSTN,,,0.09693118777192476
CD6,-0.024686655058453716,0.030397533180471698,0.07779370510564836
IL16,-0.013777094045206797,0.001046464638422977,-0.02019992522868935
LAMA5,-0.08411531375438287,-0.032112590670965564,0.028847299289587267
RGMB,0.03006927657886724,0.021377206054533988,-0.024664131655339178
INSL5,-0.014670727615844401,,-0.019793483695560707
IL12A,-0.010900108591851348,-0.023674297657767518,-0.016594170730697088
S100A8,0.04515719713952891,0.0024586352260738712,0.047674562938401714
TAC3,,0.009062232468881474,-0.0015685046894175986
TAC4,,,-0.022325123885755967
MFAP5,-0.023237517998483462,-0.014296302767730803,
CXCL16,-0.008024315059849206,0.020367484722284113,0.022179765578019567
AGRN,-0.02728728528937408,0.02902859414629525,0.019136625494614787
COL4A6,-0.020242204610303235,-0.016191375278098347,0.021437079326248106
FST,,-0.026127458315507304,-0.003822572721118201
MEGF10,0.06791771108454332,-0.0024531430103875256,-0.02005271305590771
C1QB,0.0760279209653873,0.06631250005701919,0.08908262660009567
HLA-B,-0.11406264602156992,0.07850800276137408,0.07242617178754213
PDGFA,-0.021626534293939226,0.02084131778865794,0.02897025342439443
LAMA3,,-0.01849015139091756,-0.022132003024179454
DKK1,-0.015115626209502834,,
INHBA,-0.018856730140910147,0.08783029489348007,-0.025671020044378184
IL7,-0.022483156019262353,0.06886354440039592,-0.01914192749282375
FABP5,-0.024256408999101014,0.012215758165117586,0.06328695560576639
CCL4,0.050416081377672235,-0.01365890317104094,0.10806944251056882
FBN1,-0.0036415545308753922,0.011450029440474192,-0.025107933025454214
TCTN1,0.008979813483231328,0.02383140400246657,-0.007453446724931202
NCR3LG1,0.08760841430857205,,
BMP7,-0.05728378859146263,0.030372607973319504,-0.004180245406486961
NLGN2,0.007423296553350793,-0.0035775528053202275,-0.01145427382830215
CCL25,-0.014670725679051684,,0.1282906227768198
NPNT,-7.049352985251383e-06,-0.03149965315882191,-0.03922113159778488
KITLG,-0.04712303272175733,-0.011159548262517346,-0.016557936915206944
MADCAM1,-0.015115626209502834,0.0037707735851154806,-0.033039371680720415
F12,0.0006379901707181308,0.003043270376198304,0.01552031821687738
S100B,-0.0717774088243011,0.01759048063397072,0.010803269480326547
IL27,,,0.06749232900603588
CD99,-0.03645976500852412,0.03755308543471535,0.03852817971039529
PDGFB,0.026649007289559264,-0.006618524817277104,0.029201838002445715
CLEC2D,-0.04519655872392261,-0.015067293276865314,0.041757437798504875
F8,0.041250773594019456,0.054806741098838305,0.010440399645880484
C3,0.07771522736375495,0.04542867176660414,0.021211575436284397
DLK2,,-0.014471881856705875,-0.01777448966601522
TSLP,-0.014894732869814473,-0.013196371470750508,-0.04130346275745817
OSM,-0.014212750662609777,0.0122937955707356,0.10343510288758212
PRND,-0.015115624326294316,,
SLPI,-0.0035189979641075575,0.009037213549542898,-0.07129090483568291
AFDN,-0.02893597026598215,0.0032565763149596245,-0.017909153877659043
KISS1,,0.04937272116858161,0.01337917702299642
ULBP2,-0.028412353196013422,0.009426269095255515,0.0787372509434139
ICAM4,,0.05030934287098067,-0.011563956399975449
ANGPTL1,-0.005974689837858088,-0.00768504192919186,0.005817254016413329
LTBP1,0.010269847409670815,0.012120368072532443,-0.04969563313242582
CD160,,-0.014986918497941957,
NTN4,0.025287183782612223,0.05211192051169748,-0.0304994458866129
APP,-0.11608290468703857,-0.02569707628079932,-0.013294019015536987
RIMS2,0.10766532410632866,-0.027234196650858276,0.01130794483464275
WNT7A,-0.015548555244828366,0.01363094160678076,-0.0184578548676032
GPI,-0.07647740124272764,0.007094199119746027,-0.06370511908617715
IL1B,-0.018856737674222534,0.023675047840529866,0.01914043085454612
HAS2,0.0036146629315658876,-0.03858826151817132,-0.004243752354203322
IL11,,,0.019152826158462505
SEMA4B,-0.07964143784739254,0.06490239859097428,0.010733907808150724
FGF12,-0.0792495295995579,-0.014162290384423695,-0.000754146459859018
CP,0.007638051418488526,0.09348451666289571,-0.007112851540911922
NLGN3,0.009824189002344065,0.023591437639098066,0.015345683838609262
GZMB,-0.01867706624131133,-0.013196371470750508,0.06407567833895991
PROC,-0.023655213032846262,-0.026936115317247808,-0.005609797788319367
AGT,-0.0892957178546941,-0.013774594611982013,0.003863214966722818
PTHLH,0.09482455055536147,-0.025611221592030664,-0.01970278628034464
COL1A1,-0.00834963171400232,0.02614930974691434,0.06489445675683443
LAMB2,-0.05590056937387876,0.033878831227922804,0.02993743346820298
DSC2,-0.031435301959603174,-0.018431738800915448,-0.005625226211878616
WNT5B,-0.028032571257898944,-0.027529605622400248,-0.025210295358968904
LEFTY1,0.010591620172391644,-0.015648716289924307,0.014701765519882745
FGL1,,,-0.012581996387040708
CXCL5,-0.024827610099449494,0.04185581825971344,-0.011563955139863006
S100A1,0.08555567646260649,0.025335545114340958,-0.02914363116166144
C4BPA,,,0.021628326002012612
NPTX1,0.019202885303650545,-0.030353672474581903,-0.0247165612790129
TGS1,-0.004047046503248468,-0.005725974673778942,0.02654851293407159
SST,0.1492587477659954,0.05350006892331808,0.0017889030943033628
IL34,-0.03495218376891578,-0.020265375524102843,0.07391645536855614
XCL2,0.09149149789799725,,
TF,0.10007187540561169,0.02087271210996608,-0.04063782628954242
IL33,-0.015480175032795203,0.04428843947906856,0.07698934260928197
RBP4,,-0.03657865309334887,0.002071921669549791
CCL19,,0.09298196497599334,
CCL20,,-0.015154920816919782,-0.02892084339847813
NAMPT,0.11634963259151154,0.022003075620759045,0.012235095372843858
