,UKF296,ZH1007inf,ZH916T1,ZH916bulk
SEMA3A,-0.029920768637299207,-0.04272598562155447,0.037102959869384,-0.03451331390005032
RLN2,0.03104486212072736,,-0.02022100083802687,-0.027900500164065114
C5,-0.011254458257009235,0.019744346806004624,-0.01832824946435445,-0.03211087742286479
COMP,,,-0.024979540812824143,
C1QA,0.023601998747450132,-0.001974474959016538,-0.017847904399933497,0.0015701497772007346
UTS2B,-0.0018794590661361328,,-0.021545436458206564,
COL9A3,0.058739724906268026,-0.16052018422394929,0.04298092776609665,0.04865864596914599
DLK1,,-0.02703831006661129,,-0.05856433611530231
HGF,-0.027936238862550047,-0.04424711344094904,0.06977341733709876,0.05581715878213439
P4HB,0.00406434085976414,-0.1231442183778259,0.015480720932271552,-0.008288900072939335
ADCYAP1,0.026842336380468318,0.05968285747047219,0.010619120120250678,0.005526076952038952
GREM1,0.044392862444534345,-0.052000252875959,-0.01785421047683437,-0.02050663508709212
EGF,-0.028779138042498143,-0.024136040259540102,-0.0008754693953683913,-0.001050262502970376
VEGFB,0.021144904880666945,-0.07147401480297252,0.03771974144705076,-0.007589337386184186
FARP2,-0.010378176380780622,0.0010130329354247419,-0.011822105758896247,0.06439279973193307
BMP3,-0.045741995592847584,,,
IHH,0.004219458711383417,,,
LAMA2,-0.05006381873038207,0.03635672785442963,-0.011944336213673185,0.013703753793054883
NRG1,-0.031112652453944626,0.039800801827175096,0.00669607278467639,-0.029739576619533855
SPINK1,,,0.0017590481244323553,-0.01740900958330996
EFEMP2,-0.003926909647745465,-0.0955926001553616,-0.02705539890082931,-0.029604887223179586
SELPLG,0.003179907617142177,0.10700580280399388,-0.04504875313039065,0.0014721282687221325
HLA-E,-0.0021224345386962684,-0.059433924883757816,-0.03798553885082476,-0.017088858664275914
PTN,0.06474505398063186,-0.0562908379892481,0.019150754241264487,0.04474470831194652
CD274,-0.022271260437359792,-0.01898854007267711,-0.035753982674417116,-0.008548498022542116
FGF10,-0.020977076514010717,,,
CD14,-0.04210672657741987,0.0788981324582494,-0.02711689656575297,-0.010438522219242082
SFTPD,0.015989676407748163,-0.03050617048099869,0.02524047313488827,0.02273990187770566
SLIT1,0.06500721350988531,0.050042194953753213,0.032151406341379515,0.029259424410548452
CNTF,-0.018775519318767253,,,
BST1,0.006475102065810392,0.0215086540503478,0.019273278259552367,0.04353886419179341
AGTRAP,0.0037161748515818667,-0.046407466371023255,-0.02228850537893931,-0.059021129240492146
LAMC1,-0.020589908961556005,0.00749614811819121,-0.09921166283926308,-0.026690315583264287
COL6A3,-0.03986895820471769,0.08170639124323292,-0.04495437557358626,0.03411393499234559
FN1,0.009833062298981706,-0.04248709612128419,-0.04151899326091113,0.016284279517675273
MIF,0.045715996027624384,0.010957907077942593,0.021913104191561016,0.036932704340418766
JAG1,0.021888951086141195,-0.09377883965160502,0.03538986676851566,-0.00630018656856057
NID2,0.0026868075654943036,-0.060459931645174214,-0.08401174041237659,-0.045258512681569774
EFNB1,-0.036685493169008584,-0.030843593380244807,0.00929955472866613,-0.004768719235507006
COL4A2,-0.00601562522816023,-0.04624539626962015,-0.06666084785434115,-0.0423247382855696
SPP1,0.04755065528761671,0.0564116861664708,0.016004386073422916,0.029204578277581928
PODXL2,0.08725765626107373,0.052221065444807604,0.030929825172728242,-0.02680590201811684
IFNE,-0.02097707487730516,,,
FGF9,0.005729735849603288,,-0.028620279660863977,0.06454032820647844
ITIH2,-0.05165558768083491,,0.029117887777484957,0.03967515998395076
ADAM10,-0.017882786168363803,-0.04155268231804853,0.01368541494108795,0.05786983583442528
CFH,0.026690081026884704,0.009317835579279026,-0.03496231034915636,0.02018235965925411
COL4A5,-0.005108895017876519,-0.12771018461039996,0.018019234761304025,0.021291225408730262
LTBP3,-0.0011951085272042968,-0.009069005520320568,-0.06686930559514619,0.023215975327635762
GNB3,-0.027766537526848333,0.07221898727715462,0.030679169030445354,0.05727930548485961
COL6A2,-0.05646785104795944,-0.034908064850651566,-0.07398518499933457,-0.028865604022087862
GDF9,0.010559309213385264,-0.03110978990630721,0.04335359125151914,0.016806213198014036
NCAM1,-0.02311251649394703,0.03472077136771746,0.11941139365056437,0.07025083424593344
APOC2,0.06749403025584892,0.051807307538318983,-0.021313448974624897,-0.013747506905499434
BST2,-0.026303280978383525,-0.07132250200886947,0.020021946834371647,-0.007758592526491745
COL5A1,-0.034665240994187815,-0.03147219442473805,-0.04309790569193284,0.020113472524511754
CALM3,0.016580927057635485,-0.06673261766237835,0.04138625141643938,0.018239481865022108
THBS2,-0.010004340401709154,0.018777699212917626,0.012791077079751172,-0.011138910623625573
SERPINE2,0.014169448427680873,0.08978527184263613,0.006124628610212192,0.017894033881002594
EFNB2,0.06688111480558878,-0.04533416944903947,-0.05230065063589235,-0.021985361907455262
PROK1,,,,0.03155981130910429
LACRT,0.016901477214527297,,,
MMP9,,-0.05242739088664107,-0.03791580338343425,0.010529849948049959
DMP1,,-0.027650830498716156,,0.009849384197811114
NPPA,0.06125757464849355,0.010648703027619316,-0.021910441505770612,0.05410740050001476
APOB,0.03836462937011972,,-0.016608303627018744,0.0022287358246992008
C4B,,0.08805623772696876,-0.018390842780293307,
NTNG2,-0.03979568038838742,-0.0447576555775831,0.03685404641646787,-0.06566162525487448
LAMA1,-0.0012919990507426773,-0.040449763021682766,-0.051894317750445416,-0.020305825563450928
UCN,-0.027766542881040208,0.00226322821824244,-0.028496914803705604,-0.061546884508594836
ARTN,,,0.00019743627600597046,0.04689288817600283
PDGFD,0.01044299915926771,-0.019231327716759825,0.06450550348658358,0.005360605442728613
EDN1,0.04183310462326801,0.07728009771801649,-0.050300710643258695,-0.06895944422435625
ARPC5,0.04825720761552095,-0.035507257664255505,-0.023734062439585823,0.00791924332678707
GSTO1,0.007039001945537149,0.01741915639091489,-0.05466380456961059,0.03354063864108774
PROK2,-0.032035095287232036,,0.14719195445080366,
SYK,0.006493232563668508,0.007906106562351287,-0.05783887505002468,0.018024675497410318
CD40LG,,,-0.017960757070734933,
ST6GAL1,-0.03251591340956289,0.04320904064588534,-0.03897627922235674,-0.04539253010651707
WNT3,-0.0013110776987261712,0.02901480336484867,-0.010098301398439124,-0.0071905937476776415
HSP90B1,-0.04669432558026515,0.010864163100407106,-0.05705313027908092,-0.04970172278159082
ZP3,-0.01960314040310936,0.09675186818756559,0.00868969639886042,-0.019998391533184858
NRG2,-0.03887301775389966,0.007314054022388061,0.07288007401409693,0.03744811572374455
MELTF,-0.005269771807225639,0.03935177024312218,0.017758039604675945,0.004922162495701897
NLGN1,-0.02301935005116769,-0.08453288943955248,0.020269567938613453,0.049587401288184174
SLIT3,-0.034702330472458576,-0.06497748445452523,-0.03233725587215395,-0.008619885582104227
CCL8,-0.01768942251215072,0.02709625413813505,0.0393394257998316,0.01448889804545596
S100A4,-0.01970501338731773,-0.07181858157023223,-0.049240777492355156,0.005138967493048315
TNFSF13B,-0.024766523816425353,0.077436438069483,0.007532562902081152,0.033462038669627055
HSPG2,0.012186773559414376,-0.03621036139789145,-0.0892732935967069,0.012714624569318793
FAM3C,-0.023522951034334282,-0.03071778375040837,-0.06584360321364732,0.0072501197522969185
FLT3LG,-0.022000847151057816,-0.032793828612766966,0.05242738960483382,0.04084040928581369
A2M,-0.000888394821494162,-0.02329326150387825,-0.1190683122467562,0.02093386385175249
VCL,0.03656770141084523,-0.032813338868228556,-0.05497444650099986,-0.042964110799525924
FGF2,-0.028640810949209713,0.034567645448909175,0.08795090468676889,-0.09777010086473169
AGRP,,0.03268276580108609,,0.18762578348524495
CNTN3,-0.047969636093991,,,-0.046413528647885255
RNASE2,-0.009152502664442118,0.10738941905541113,-0.057706177835495025,0.066710692663291
ADM2,,,-0.017070297399641957,-0.025419747979218848
GAL,0.04982118371248524,-0.03716311087092996,-0.016840793355700205,0.009686562609404335
IL36B,,,,-0.03412482129233224
CXCL6,0.028696906610031808,,-0.030843486217379187,-0.008225558703912965
PDGFC,-0.04273295989422395,-0.03691478795494566,0.045198354186379755,0.04461229872130639
COL8A2,-0.04657231045730041,-0.07236258213004843,-0.03686963259768778,-0.0074111000362688546
SPON2,-0.0018578410842801782,0.011691802782228993,-0.01980561194077974,-0.02036292474653402
SEMA3D,-0.06298046479194944,0.03455412212029597,,0.04759314908244079
BMP6,-0.026936436916933565,,-0.03518450343918923,-0.026060230318216273
TIMP2,-0.012329429267250556,-0.013757631156912717,-0.05055375834334043,0.03934881885656068
EFNA1,0.003472513108858089,-0.061047343427338724,-0.025507288106367522,0.11612984501484139
S100A12,,,-0.018602398305610664,-0.02232888264856429
TFPI,-0.017987818338599627,-0.051062458275866245,-0.02833433407957007,-0.047798247105377445
GPC3,0.022826857167754677,0.06538132545020008,0.0007794542309564063,0.03990279512048907
NMU,0.02549976952948513,-0.05270257574646669,0.06981822150548818,-0.044722894704524355
SCGB3A2,,-0.02094734799355393,-0.010767498427572885,-0.0071633066198109685
LAMB3,0.016490143652852677,0.0013456542330189123,-0.04076832558505236,0.011579495876697647
LGALS9,-0.0383088323809898,0.03054690022400815,-0.05780105278057404,-0.004262684764513886
VIM,-0.03463391671497138,-0.08241831541593239,-0.06193490667932796,0.007262506276808624
PLAU,0.026582130398823848,-0.04572319263213079,-0.0014226250189431384,-0.013925173044746893
TGFB3,-0.015097834249455233,-0.007012322733072733,-0.049345863085521253,-0.012308072847273983
APLN,0.0155422956956582,0.055724461227954936,0.011899248711027991,-0.00034558968246570926
SHANK2,0.0007884312254505409,,-0.026548643102798822,-0.005302447499276806
LTF,0.03548643312200877,0.026264266513290987,0.014290413147877335,-0.05054943407888674
PYY,,,-0.028187263959205046,0.05977639450814453
PENK,-0.02417410233937405,0.002500700586754696,-0.020221003099312705,-0.060953186380204735
CTF1,-0.018362577186425293,0.01764887750832809,0.003818639532026313,0.028164106027305073
COL3A1,-0.02551213716316201,0.050017501292914275,-0.05133564222161985,-0.008552870663093274
S100A10,-0.018589928317468186,0.017072671532357888,0.04313885274622663,-0.018814067533680767
FGF13,-0.02159812996952754,-0.024874580605992284,0.003048000234295926,0.011744152316132026
SEMA4A,-0.013868631795604444,-0.04044976475258158,0.048091248523187614,-0.011942643036125394
EFNA4,0.034642669124397805,0.06737330027829835,-0.0042506614643872676,-0.06217010506172786
HSPA8,0.02434805703289754,-0.09662126297632821,-0.004584548714569045,0.06037712618970819
NPB,0.017492644532384097,-0.06268055815455663,0.029736934825322144,-0.018087949713616804
ULBP1,,,-0.023094027814225263,0.023206890374539577
SEMA3E,-0.040310199985277344,-0.09341710422851186,-0.01470591131379802,0.009153398147207293
ADAM9,-0.003070641392236359,0.04080020284975813,-0.00856846066240536,0.021267512610185304
ASIP,-0.017464475366053826,0.04868136470845344,-0.07486059724891106,-0.0632649049740432
IBSP,,-0.03440591962732356,0.013575239964976891,0.0894400696368082
FAT4,-0.019404371781228367,0.025284449554638794,-0.05843909147457076,0.027955329406852462
MDK,0.04161877925489485,-0.080891397329315,-0.0774354759863333,0.0434480049569906
BMP5,,-0.027980614757491175,-0.033423609304379556,-0.04226556008589538
CAMP,,,-0.022090911338926718,-0.00022081452452476117
HSPA1A,0.019439823411265218,-0.0021979836847486733,0.03162638977975807,-0.03648172432414964
SEMA3F,-0.026413802380033675,-0.026684671204172852,-0.10159103678073116,-0.018895892545878847
ARF6,-0.003309535969812515,-0.030389775673682975,-0.07447956397195066,0.041612374033924836
IL6,,0.061388603948366614,-0.05325904068048842,0.0641650709790786
CALM1,0.0039764663021623166,-0.027009925394429424,0.06693579829623106,0.025677467527205206
VIP,0.013622056603920704,-0.024874611095579525,-0.023318893324116137,-0.013949656572811598
NMB,0.010694166664128443,-0.06352067290766432,0.029811684993240904,0.012647063597680114
CCL26,,0.04209476938812339,-0.054060558125337096,-0.05039777043489854
FBLN1,-0.007658321224716971,0.07162850679363095,0.010052304329730982,-0.029187673224135745
SAA1,-0.020202756959344842,0.07587759690977545,-0.018931265349654804,0.035096730580528965
MICB,0.022443918391648936,-0.013933512780148524,-0.05831226289384104,0.008965639436779915
MMP13,,-0.002056101614896038,-0.02022099455668131,
F13A1,-0.017890720081759303,-0.01500296440171314,-0.0032288430612561155,-0.0375806619611177
CXCL11,-0.01492827008411897,,0.01837796352218546,-0.017631974915633293
COL5A2,-0.01059531241761706,-0.0827677406343748,-0.05853757470772394,-0.025524879021361444
EFNA5,-0.03345327062849426,0.03826285865769893,0.07621653789980258,0.03843184027704538
AREG,,,-0.039122727342796634,0.006582166578983052
EDIL3,0.029935783248481874,-0.10398606449233398,-0.026819264142901065,0.01590350663214169
CD86,-0.013870807761735262,0.03335639319489896,-0.05658151979143122,0.003710810562096095
AHSG,,-0.02594673694658561,,
WNT9B,-0.02610462670190156,,,
HRAS,0.021363119970944956,-0.04334999577782346,-0.003258314301913553,0.04485596863353161
C1QTNF5,,,-0.01925523750584987,-0.048024651757608144
RLN1,0.05478499580433701,,-0.015891625943523568,
COL4A1,0.07312122051123703,-0.00534890572693762,-0.06769003188882171,-0.013655316530223567
CCL3,0.040577233924226366,0.04021756037292546,-0.049412199124244126,-0.0088201871513987
BGN,-0.021950368900334895,-0.010619239249581323,-0.0340099162982702,-0.06808041921200805
RETN,0.028339661120083348,0.03940265459884364,-0.027600992463759227,0.03144020206580869
S100A9,-0.037931342315918735,0.06357545835038823,0.04603443296472725,-0.03309484544462287
HCRT,-0.03190523870032305,0.10710204909828483,0.011066889831276723,0.007511017693396684
FADD,-0.006544989503977906,0.000934052523815944,-0.0004879453161821228,0.017761578931224417
ACTR2,-0.002634294596481917,-0.0028146240899353235,-0.06437691007306667,0.07566669441172531
BMP2,0.005957049120282684,-0.04047540520100633,0.021790621076294415,0.040433309557035106
PDYN,-0.03819396558752549,,,0.021057518524546168
CD55,0.01810518469833549,-0.010231007613670918,0.0012731119565579237,0.039077353797960325
OSTN,-0.010965297235821292,,,0.04115451788137714
CD6,-0.024669929553708815,-0.017758568232184684,-0.03631972637311482,-0.022533258143068637
IL16,-0.002803775537579619,-0.012342628635518141,-0.01615392053559267,-0.02146073159607759
LAMA5,-0.02575237963757866,-0.07949088088888906,-0.028057522493224626,-0.034465007838273456
RGMB,-0.024468345582892733,0.07168234788707159,0.09241642130614931,0.0009163548323333445
INSL5,0.04352170853992785,8.573703273719945e-05,0.003164622689606161,
IL12A,-0.02315430374758311,-0.03694346163850951,-0.03437305513031197,-0.014864447433325146
S100A8,0.006141960959691372,0.04946560342519574,0.07381256640204525,-0.00882565843148976
TAC3,0.010397903270431072,,-0.03307048239263988,0.04788296195783542
MFAP5,0.027593251925789715,0.06047332616643367,-0.02587410717236937,-0.007898165031534031
CXCL16,0.024162412676423637,0.029888669459444822,-0.009676060945436703,-0.06722778384060543
AGRN,0.05540354784844562,-0.08110233637293328,-0.06264058716670765,-0.0463577776195044
COL4A6,-0.039357445242562156,-0.0466380015814352,-0.03746030752799797,0.027582797612279365
FST,-0.03433872281871551,0.0007552600373876045,0.003230260980447111,-0.05018969850931118
MEGF10,0.012618356901399482,-0.026323623553887586,0.02484407965672227,0.02599441823846079
C1QB,0.043544567706809076,0.052873781840682754,-0.05612718565889758,-0.015198011679975008
HLA-B,-0.00860283096522936,-0.049930790793943934,-0.0734659518710161,0.001050127265698903
PDGFA,0.06401237482833835,-0.05663549207983582,0.035010621562616216,-0.036831103371510465
LAMA3,-0.007801895026268713,,0.026739747869968643,-0.024389486730578724
DKK1,0.02234748740877887,-0.03951993647430102,-0.04608601610378109,0.05350973465968634
INHBA,-0.013166513575203327,-0.07837104289638529,-0.004806626644093622,0.016275977411294374
LEP,,,-0.016133866104868878,
IL7,0.04218544460209171,-0.026295430429433414,0.06342472609756827,0.03194195257906103
FABP5,-0.0019576643377410895,-0.06425140796243894,-0.002938837001803886,0.04335784461457256
CCL4,0.027906172131115795,0.06605261018261498,-0.00988531565247242,-0.019073002913592995
FBN1,-0.023845462471022705,-0.002651808434358511,-0.03517112149670761,-0.03845765469775533
TCTN1,0.03619702661328766,-0.005230594422679393,0.01749327157974973,-0.009519263744040192
NCR3LG1,,,,0.08726900636841851
BMP7,0.031672161540614106,0.07243720720594544,0.06340888525394492,0.013608683674715797
NLGN2,-0.006833525442517287,-0.01393938140090158,0.0016670271063325157,0.00032225772428704554
CCL25,,-0.02698067576163279,0.04103510619213086,-0.03019511978195591
NPNT,0.003907821732270985,-0.022498255256038234,0.08436607133554581,0.017242083291078646
KITLG,0.01454943253801397,-0.05819464244815855,0.025799888736483943,0.038244466275902014
MADCAM1,-0.024174450394418758,-0.030506140652412514,-0.02344386120437336,0.03421393846926136
F12,0.005660850723095974,-0.04618457676918026,-0.016184330454427326,0.041931812466577296
S100B,0.05581001514429894,0.026676910619093157,0.013122956374501003,0.014996253434343233
IL27,,0.09762564429318561,-0.0287634121682171,-0.02509386718480694
CD99,-0.011616266740677643,-0.046696080712648934,0.00018455508319946848,-0.0033808756077409324
PDGFB,0.044256410874206877,-0.0801210088236841,-0.0501542544462823,0.011707915324203408
CLEC2D,-0.0329259724327848,-0.020180794717262144,0.042720288423376725,0.08695039531588163
F8,-0.03538307516139204,-0.07532249832141032,0.04218141724816264,-0.02111269496168514
C3,-0.033615173395729454,0.021096003007590503,-0.04718083210757786,-0.01582132658829469
DLK2,0.008336301970382405,-0.022987978564428604,-0.017960746136303045,-0.036822244187473305
TSLP,-0.014994179444947813,0.0563211704566635,0.02176691686067717,-0.04057329027044716
OSM,,0.05006210645832914,-0.027380689636940427,-0.019915854281203273
PRND,,,0.019903597147247883,
SLPI,-0.011708492931841258,0.04630280616948713,0.03651971152417554,0.05644897424684155
AFDN,0.01801133102190923,-0.02309374505791285,0.041193099335138345,0.0012871294526834369
ULBP2,0.003108292594828348,-0.02703886397764719,-0.013740807461681326,-0.01608234337998283
ICAM4,,,0.12943982035503093,-0.02790049777571145
TDGF1,0.021873210173041356,,,
ANGPTL1,-0.015126536856014245,0.0321095173465071,-0.02847655810959141,-0.028196550723540752
LTBP1,0.023665599294341,-0.0037171730502935426,-0.01208983962920752,-0.021625993022404977
NTN4,-0.0004189063667141767,0.004693121106694005,0.0016462729745493232,0.006648224934599027
APP,-0.05141868885479503,-0.05008453862672329,-0.05407090869145867,0.021493678496270638
RIMS2,0.016983943559204878,-0.0164491705997857,0.06602196169752324,0.012000703396665542
WNT7A,-0.004369063321658697,-0.0013917636387520396,-0.0353557962105569,-0.020649992747033448
GAST,,,0.10916721588361518,-0.011926161367989734
GPI,0.012922786553948776,-0.06949305787956461,0.026402232786966094,0.03531646577638473
IL1B,0.0005009127713741823,0.05521551173739327,-0.08102349685479004,0.051099359120049224
SFTPA2,,,,-0.02374896606267949
HAS2,-0.005330291474427257,-0.010321863540380588,0.04996284245829279,0.08470646572321851
IL11,,0.025028483297535944,0.0007152485043992132,-0.0593004626580183
SEMA4B,-0.030357439737344498,-0.05053032348725789,0.002936832761241777,0.07084541671648575
FGF12,0.01782457618184732,0.0942674746757007,-0.012467963103917578,0.04237490651596121
CP,-0.04998481162994079,0.040029070525542984,0.00890779757113536,-0.08173402824568445
NLGN3,0.012410486352484464,-0.09335123101125938,0.022518121474013678,0.0058327805935769255
GZMB,0.033027689368749245,,0.017279536664400342,-0.021628181635010603
PROC,-0.016535439892670756,-0.02143495586636352,0.07636553294276159,-0.03582915431949685
TNFSF11,,-0.02830699723727905,-0.020632673866988277,-0.024764002002876026
AGT,0.008220918185276541,-0.10135272217636347,0.026257755411856785,0.022156056160960235
PTHLH,0.014529381460261726,0.12149894202319932,0.02473493646431026,-0.032920043389627215
COL1A1,-0.021758662182179353,0.028987389791799326,-0.05621365162109093,0.015111814406675606
LAMB2,-0.042418678046532016,-0.08812526695303502,-0.024853775346982784,-0.019806384844489534
DSC2,-0.04935516979721229,0.029971515430452254,-0.01907672414219986,-0.03051576679293351
WNT5B,0.044255254743238645,-0.03481632942693048,-0.045523014676029316,-0.002956043956531709
LEFTY1,-6.122108995720926e-05,0.08656514475801999,0.004561471243899734,-0.01162019463254435
FGL1,,,,0.1054821410670934
CXCL5,0.04236483378449619,-0.03170360528557597,0.06272001090257935,-0.0007312786867109993
S100A1,0.023478597935596257,0.019635460409507574,0.011210606603381633,0.06235479242545508
C4BPA,,-0.024136054779314048,-0.01613386215098224,
NPTX1,0.014369814669252119,-0.017734441411292223,,-0.00681144538993086
TGS1,-0.0046132725307968196,-0.03856465305231317,0.00847349191618237,-0.010750905818963156
SST,0.017955514174817982,,,0.06806868998490896
IL34,-0.03849212211465449,-0.018342953248412106,-0.06153062437476571,0.0465926981767598
DHH,,-0.025946750908716096,-0.023827827469172003,
XCL2,,,-0.016840789186346457,-0.028196531659621077
TF,0.03571139936559153,0.021458314759372744,0.026679347915798287,0.02341603634739973
IL33,-0.06144916313939566,-0.06995763755442169,-0.07155293277978028,0.031115605987188044
RBP4,0.027142827407780696,-0.02830700883921258,0.013546382984995903,0.007533207318524817
CCL19,-0.019734907356266648,,0.025053682046625704,0.03451212916389191
CCL20,,,-0.04229197489516541,0.00932693476596861
NAMPT,-0.024909600574554106,0.01667581871525465,-0.024289622192650986,-0.013348789794618789
