,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PTGS2,0.007399203333331964,0.021839050403733035,-0.0005185287427146633,-0.003840689923028245,-0.051608987373272255,-0.09533646066815883,-0.035593326614910416,-0.013914618265021671,-0.017017336731898553,-0.03233527118814821,0.003277598934036969,0.009713686212640384,-0.05613920034745758,0.03678678147149313,0.02998791749539476,-0.08128542006489846
XCL1,,0.06567454866023587,,-0.007390900118382549,-0.01856109811364933,,-0.018273143444103617,-0.0015821680553736064,,,,,,,,-0.032953360906045254
CD58,0.03174236202229649,-0.013662367946328668,-0.042148311321894144,0.040695827412172224,0.008464787621759107,0.05887717280955093,0.0608449178701647,0.023075967770354817,0.04876512859261969,0.07514767118771996,0.06392581832706437,0.010329939091388369,0.04392147417367099,0.004269091196164433,0.024847599281121388,0.013025752974090064
TNFSF14,0.03848395179116885,0.01121106765328916,0.22989039740489176,0.06935624625635038,-0.03757412889365045,0.02133422582451874,-0.010018155173495394,,,0.019926205143838107,0.16533110186965636,-0.021706374261600634,-0.005458462402176722,0.09057761961629376,0.03201372000698385,0.04869067220770254
CNTN4,0.015326041497211767,-0.025554472382659697,-0.027492800082105577,-0.021581576312548558,-0.018603885540598098,-0.04362234520157262,-0.030820375283840115,,-0.0034830238538666475,0.02494050832175336,,0.08672117328342455,0.022743595581498077,0.05324574625205453,0.023861402042325577,0.07868758967134809
NTF4,,,,-0.015315483747786345,,,,,,,,,,,,
INSL3,,-0.023912638174616134,,-0.01930595682425129,,,-0.012828819659370643,,,,,-0.0241401953652413,0.07189475361558136,,0.0107154468397374,
BTLA,,,,0.00972519871157379,-0.0007509520971969362,,,,,,,,,,0.016301088663279464,
MFNG,0.012958725208393345,0.06632349952666476,0.027179774217685755,-0.01157763072434556,0.023591832520351602,0.07941779379395475,0.01300249143571479,0.10759328452522676,-0.005601112572206714,-0.012285702287361559,-0.0406747947568135,-0.009007928422550096,0.03263348278487289,0.04486488778172373,0.05619172634626978,0.031190833149633203
ICAM1,0.028443493253351954,-0.019963981850784226,0.04705950452071211,0.0078042690419426256,-0.03812433187153782,0.0894652442352437,0.03011675552615498,-0.015173362993987308,-0.0004128462529214489,0.026643009271445757,0.045670512578554034,-0.03883179453024842,0.006213455726526171,0.010373959204448667,0.005962835133064763,-0.021884831087341326
PROS1,-0.029471189952905808,0.01777299603060505,0.04551030205564607,0.022052871615706175,-0.0816537633640818,0.15120336862486322,0.002828585644470169,0.00785976626454768,-0.012099170598113409,0.10256430809910058,-0.0908824781230429,0.04162848666269587,0.03491119957386711,0.11947304436622179,-0.03422203690731787,0.030877167565100207
CLCF1,0.02625675366524127,-0.002527118284749847,-0.061720294135449744,0.0015612121934093421,-0.0630728868442948,0.08117093144267602,-0.004638203801981012,0.06827041262961392,0.011461071349998419,-0.008798661408090398,0.002041443316628497,0.06668275324580251,0.00866243722195703,0.00939564040165904,-0.04143049961269292,-0.0033584526248186804
PSAP,-0.10101770220962605,0.06331240857152194,0.017437681739904683,0.003920794094147843,0.006552068882115851,-0.07803966512627428,-0.05777282005127234,0.03767084535072306,-0.03716227876663342,0.04149548340903294,0.021575216855912113,0.013514138123700923,0.006716181624037188,-0.023881058139735036,0.027057630083873328,0.033484678694812975
EFEMP1,0.0022045156326465217,0.07847383958815592,0.03176541814661982,0.017733358516940113,0.009042759617469448,0.10267860749387495,0.002228051620036016,0.030773391608319926,0.020584928933265915,0.04679288698476106,-0.011123544705108856,0.02674532307724522,0.03253798345431679,0.04923275593475941,-0.052958643758974494,0.016723222869677708
C1QTNF1,0.0696584668938537,0.008512607377396713,0.00701339159205859,0.019285672171321357,0.04086367114034075,0.08414492067242176,0.008044644324962437,-0.04430088665148795,0.05650134578091545,0.03304807674015659,0.11136189310021263,0.009969074589921856,-0.04217380391030897,0.0693756293260228,-0.04807134192635519,-0.03321771122679543
ALB,-0.036038161400500826,-0.017505430857356136,,-0.03427497007321534,-0.0013306988284797069,-0.020606942224777207,-0.014005706270161877,-0.020249914031138943,0.06108234549515127,-0.031557514266053334,-0.031588970068742256,0.012506040768405067,0.013119911389390518,0.051752814978248525,0.08125057058683147,-0.006124219415313709
CCL13,,,,,,,,-0.03859427981590319,,,,-0.01611331436838985,,,,
EFNA3,-0.050221242510665245,-0.01514459985743291,0.04935666810878335,0.017596297366056727,-0.030742518384328767,-0.0918884084561839,-0.014175880627715076,-0.00955150001023828,-0.04950454384906262,-0.0378645507412503,0.07265810568532452,0.06010470186187932,0.03222902621218713,0.027888989849917584,0.07301306891177385,0.03244564399254406
DRAXIN,0.06989406871832635,-0.0475845630841954,0.0069012901976987185,-0.010183235648517313,0.02587499071651772,0.0751144564853034,0.04661312864526698,0.0374842303344142,0.03416948319409661,0.012884533932739015,0.026042315271187694,0.024919755531333108,-0.04018010862086846,0.011013823940918998,0.008735025716444156,0.11039664672018724
RAET1L,,0.0571944200668037,,,,,,,,,,,-0.018461200937977897,,,
NPTX2,0.03325091510009163,0.005036496414185037,0.000388569692206382,0.03346574535223812,0.02055107324948912,-0.09544310518479665,-0.01592940357499793,0.08444340675197602,-0.04105282522831751,0.023437149425069758,0.0774071058580463,0.018210157362163044,0.03835697221143722,0.040370164711154004,0.007299086449784784,0.020967587182495976
FGF11,0.013335336577984006,-0.023251041778932197,-0.007610928972253975,-0.01643763057560781,0.03737972929716551,0.10525698104745786,-0.01637345965017726,0.006468365906197541,-0.0359823764012173,-0.0407034998797915,0.025260724364747036,-0.0006784555239078905,0.007368451666807861,0.041983841313185534,-0.02763911261321648,0.023367089114837737
CD59,0.017876370205502336,0.058840119351085116,-0.0035084351831438814,-0.02427169839828545,-0.05556750714627783,-0.03354872876905013,-0.03863781731415879,0.023479955617072903,0.019945193628886825,0.014040865571784075,-0.0911841351965025,0.003417353814937194,0.0029295810928531858,0.020712973054217116,-0.0002341521125416211,0.0468840591927135
COL9A2,0.010364766759775153,-0.020005144380818934,0.06744287395011357,0.09168900324625805,-0.006553122358000942,-0.02214859383381138,0.06391375007128271,0.0004242039652422255,-0.006984320280568495,0.019182931546481565,-0.1732978787785029,0.02775883456067926,0.060218077452440635,0.04017793543691987,0.07782410629888785,0.04618298721782366
DLL3,-0.04525921602791151,-0.04425756963482579,-0.06664311081219823,-0.023417801298185662,-0.026266318099897507,0.006411611775435435,0.030786715638867045,0.018742530579717902,0.060331889836465216,0.021921466297766565,-0.00142861336956163,-0.0025337573241314766,0.05077113876748275,-0.071346446847856,0.09365065907732363,0.017273833571868312
FGF5,,,,,,-0.01640919208775834,,-0.005309754189454398,,,,,,,0.012875481742755619,-0.014334139560657502
LIN7C,0.00022064783015410822,-0.05096511162242165,0.005719355782233304,0.01159953271665733,-0.043224610460823196,0.041983977404879295,0.04740313836680647,0.013326088507013136,0.04425136019390671,0.007951626277153215,0.05165611621544903,-0.03961844447355513,-0.01619336140024129,0.038593208365625416,0.071985395219869,0.013915653730896873
GDF7,-0.025461634102514674,-0.020845616204251863,,0.008540163650195711,,0.02343562083291892,-0.03654653992912269,,,,,,-0.015825840540664056,0.016441398363875846,0.054799158629374616,-0.028304847602492262
PSPN,0.07366513516349374,0.05500951095227922,0.04640640535019999,-0.000995371691720559,0.00849484140541565,0.013857686160470917,-0.0069843374702104844,0.013565880106189018,0.040962606494707114,0.03164546347301199,0.07169330250353964,-0.008941494685011512,0.024653949206506733,-0.0487033854291519,0.06031768996637005,-0.002537817581557908
ANGPT1,0.05699241922729496,0.017566818217367934,-0.028098298394151587,0.035015980198168574,-0.01204856599672148,0.015027040949086266,0.02322396294160004,0.024273505483266643,-0.0027533239549483537,-0.06232452352082991,0.005783607796088505,0.009495041489786582,-0.03566372241102576,0.07292475123395334,0.048658465915828494,0.03036789691141106
PNOC,0.07831448690666354,-0.006754674971865945,-0.02134129613896086,-0.017687105766620012,0.028752911672474686,-0.04636542302364627,-0.059999754754982995,-0.020249914031138943,0.0025708479628210675,,,,-0.016829268443952952,,0.1395382933703102,-0.06561937610673753
L1CAM,-0.035936102986791896,-0.030745874978946635,0.04166362022684967,0.006547277872798819,-0.03559209655154146,-0.05532711178131238,-0.050128400360055635,0.039198017021167944,-0.05974760590588009,-0.0362524188738771,0.018113318439095936,0.07154999644226107,-0.05475998748347556,-0.023897971141932556,-0.004516239449821211,0.04509012396390826
APOA1,-0.00938606800536433,0.010655601224286217,-0.038199816835173865,0.048881550126116065,-0.01934063466960037,-0.03511815292096786,-0.01670535487050554,0.04446113997351432,0.0402925126197065,-0.037351900957349075,-0.1059606297727507,0.06300294484591969,0.005765657903362802,0.07579432312609093,0.08528415374804135,-0.0004728484225389558
PSEN1,0.0008861632736185477,-0.0340645098510614,0.012879068228958753,-0.010548065770132018,0.03139044644372396,0.005393616063662287,0.0719423688521468,-0.039088258252560924,0.005354904696769572,-0.08514460512145054,-0.054058724049022316,0.019452485197360286,0.014847661147491996,-0.04381230416415829,-0.05548265100237197,0.045972795079987326
CALM2,0.008508354497434338,-0.04620947132923852,-0.0027318519601523704,0.011083001714904669,-0.027027087080184996,-0.1353342755449624,-0.05577370034018529,-0.0022599319953192903,-0.01017944595843561,0.0014547657925902393,-0.025372058556457498,0.06322440297734416,0.049902085518975674,-0.0005217558151760138,0.08183217687080713,0.08549889606460466
CLEC2B,0.03273432438951974,0.08140037755643532,0.07066378834023458,0.01852137054348086,-0.049800041954654255,0.10304857417374419,-0.0068165619148544045,0.007543404648276593,-0.0064513497982784385,-0.012739891639888527,0.06984287777182607,-0.009087035618402885,0.010542161806783985,0.07492632184370254,0.09413170129648334,-0.04800906879199028
NTNG1,-0.051440577042556015,-0.040455275058226374,,0.02219129466235774,-0.030909095450299212,0.027332546712209995,0.06028335374029437,-0.0331837623229177,-0.028665732631839795,-0.04170104296640205,-0.028907231616753508,0.030021508782901364,-0.008799150973759102,-0.030597672939849493,0.07062042060107732,0.04328398847624999
LRIG1,0.0917761832906593,0.02213049941037405,-0.03420696677311508,-0.006744541268844492,0.053286231810458225,0.07592315891403044,0.060124817622167974,-0.0005236690270792099,0.09217822528791128,-0.09207281084531345,-0.08311519605220868,0.0334993115271871,0.04673736923257343,0.07613257346087472,0.05254977475513155,0.003706988723504249
CPAMD8,,-0.010383226850096334,,-0.02283550204645937,0.09076130151506027,-0.014844322536305167,-0.01423012299500232,,-0.023148275882013583,-0.024937391794438213,,,0.004987461694187322,-0.027225194110108403,0.1212465419295658,-0.020070258388247886
GHRL,,0.035068085030807446,,-0.03110887315148304,0.04622765737436034,0.04107523792824208,-0.014001128894007044,,0.027274228578450233,0.010597430270444788,0.08037292999846532,,,-0.04814412752007295,0.019307091682640828,-0.01769214160116296
NPY,-0.030643502752944387,-0.041749862571838235,0.07070224360323152,0.014456304842733528,-0.03148238819630374,-0.06073866361256035,0.016717905126103935,,-0.05680410558192152,-0.029121473392856628,0.013879695746166177,0.045465557621788916,-0.010769036275942067,0.013430581081738351,0.06130720890002988,0.05047595734333896
MMP2,0.04561150794161553,0.05148719512038469,-0.0063866577488683,-0.009121725302537501,0.07260931518670595,0.09061799945910652,-0.01425914431897608,-0.06545935565514666,0.05065772215112291,0.031180638451072176,-0.09641075291125815,0.005314626303888591,-0.0005560081370887634,0.03984937869246729,0.01797526044656012,-0.0004272269516942395
LHB,,,,0.010169619012102622,,,,,,,,,,,,
PPY,,0.11339846469150167,,0.05346777879518679,,,0.0414193979825149,-0.018730267488162054,,,,0.03594049456040627,-0.012548032138417863,,0.08497988561053303,0.021953849816790154
ALKAL2,-0.0332804525015536,0.00427412865383494,,-0.005008431449157996,,-0.01683099279089457,-0.014208447711343816,0.018875254196231872,-0.03298008673778457,-0.03986367594581659,-0.04083898583130917,-0.004654139961873677,0.04498575908377371,-0.01719695451935179,0.00258462087075758,-0.0025349782363608586
CSF1,0.03000196918130937,-0.008525523419532215,0.046128531970228974,0.027084425730253978,-0.010617555769060023,0.072838921328196,0.04234584068910502,0.03979134636145353,0.08345250429216837,0.007258698601370397,0.04709630712757007,-0.015459970171606665,-0.04210315440362207,0.08040654450588916,0.0557294103490912,-0.042551033961658345
SEMA4C,0.06098486095031492,0.01367405166829085,0.049966088151810556,0.06164718041348886,-0.025165865859891147,0.07509815202561695,0.07008191657140636,0.07406110482476176,0.04926264477668478,0.04390416190308789,-0.05253818203227899,0.04200706686545086,0.009061207192077255,0.02556181143296333,0.059562163185392106,-0.01592746396179959
BMP8A,,,,,,,,,,,,,,,0.05876246948203925,
ICAM2,-0.006494496234714092,0.04932643130410349,-0.02521551550388953,0.008972145010516203,0.046665542631161884,0.03635326298154014,-0.006213296460452649,0.08072521831185321,-0.03248489162576789,0.0363539880703862,-0.09871696817596735,-0.023287050133062728,0.10325395202752354,0.03607722037346205,0.06982574368380773,0.07058683742129056
SYTL3,0.0027967205451295634,-0.008403042574545985,0.004779157940919902,0.007932698284624378,0.03171413549219859,0.10303825404550843,-0.023521245572452075,-0.006754647255697478,-0.03913099828745821,0.06746070569499858,0.027925952790992265,0.09278572138004731,0.059631443584965534,-0.011910621676527264,0.013217707919777048,0.029617192980575094
IL1A,-0.032624610157696014,0.04293087128245705,0.030713388587668568,-0.03295130030919531,0.008529096874686115,-0.02242408959924084,0.11300684194557058,,0.04738398312234726,0.006440488728226836,-0.019663056426410114,-0.040708241760683515,0.03937117866450531,-0.0356108062760437,0.061416034701789926,0.0017900316243272703
HLA-G,0.018333408106378717,-0.01700850833914504,,-0.021005574175316358,,,,,,,0.03425335897664227,0.07890321710497195,-0.03436078622237037,,,
PGF,-0.017073377002553076,0.10630150575984798,0.06293275617197233,0.0029720413262760204,0.059513696196336424,0.12304464115019006,0.0412572794666281,0.10947234045638482,-0.005455131294032186,0.07661330834054375,-0.1061025478728851,-0.008607863676282957,0.03997016631223899,0.10722513195852423,0.05748154897725796,0.036147281250836265
LGALS8,0.0035790468900006047,0.011545574084372645,0.07564261412630306,-0.01076787410149311,-0.027131937671190293,0.01826265711963203,-0.0019361753537074009,-0.020131684994202998,0.02645264622572843,0.003273997726272808,-0.1654553187626704,0.041852226257061496,0.026168912422397772,0.0028269858328118834,0.03704245460982973,-0.009820166717304272
DKK3,0.06809608319015853,-0.008106109798226286,0.00023618921836335524,-0.01381741447905412,0.024679486781990535,-0.06854308516806991,-0.06811357601394806,-0.03297089029120396,-0.010666734184347269,0.025484316359553272,-0.15535252067445887,-0.017432077029891063,0.06643959699254953,0.044570599541414645,0.07688601788231467,0.09430254720757748
COL16A1,0.04612158527215943,-0.036443426607153835,0.0004406445402237747,0.042822557405301984,0.05853381570621363,0.01189920094468748,0.02513574652334758,0.1045643797424106,0.09077742207119646,0.010141236160688924,-0.13516371218034537,-0.008708316566426705,0.009723181663196832,0.05057805061671782,0.058991200842928054,0.03164406751717815
TPH1,-0.01670517953125644,-0.004762537378243874,-0.017402701298394902,0.010289314045215044,0.0858883568523603,0.1370468302444725,0.0447698228917679,,-0.015082912583705458,,-0.0655280211067716,0.009596204473986401,-0.008391470772764573,0.07828820539592544,0.033303599173159455,0.039496279721736215
TNC,0.009367878399730046,0.0837563710321001,0.008429926677687964,0.03100197475663687,-0.042786211130679444,0.13480296592259963,0.04347018874498737,-0.06922442199448388,-0.017667533585520555,0.05197824010008526,-0.016018468828310244,0.05347435785614874,-0.0659396374664845,0.07114537769954364,-0.04249407946982517,0.000895007513984657
TNFSF9,-0.011566010988934275,-0.0007681923769093134,-0.03656982122044021,0.009330267397153978,-0.035447339921084536,-0.039834512951920836,0.04805072298077891,-0.01633829601029993,-0.025589981215956178,,,0.04617452487539069,-0.039757881202899505,0.0019718400395849654,0.0006182567507114919,-0.038113480902242286
C4A,,,,0.027302037137880708,,,-0.012328565529142708,0.15210379069124655,0.08852283291898677,,-0.07367157017657232,-0.01793920815060843,,0.06297703073162687,-0.04281338426726766,
CNTN2,-0.022845530048336164,-0.041871507710980804,-0.041579765359801596,-0.017633923673378037,0.07420874055531163,-0.027375477190684422,0.015558215184442403,0.07269311021812258,0.023144972668298507,-0.03210324830547754,-0.01962026285421746,-0.01772781195690173,0.09381451708001569,-0.09475697359673263,0.11150756188613159,0.10296790148306466
F7,,-0.020532825853897197,,,,-0.014844313908288345,,-0.020249916872707094,,,,0.052275015221914245,,,,-0.024807973553483693
LUM,0.0486960516513965,0.10021827610446533,0.06531091215661146,-0.02536748570659549,0.0013314205128241376,0.10938819455714527,-0.0024218996049899097,-0.06632219925499103,0.037867712716548464,0.07805688411419459,-0.05669767863230077,0.046939325535734364,0.044084345799870896,0.05744580298570037,0.0016058580746622858,0.0686600856997524
BTC,,-0.018628169615630786,,0.01771620306580932,-0.03958707189731696,,,,,,,-0.016352017566785254,-0.026968816208273478,0.06464320679669978,0.01577861165703379,-0.025659985000847187
APOC1,-0.03300891366877349,0.04611960198006012,-0.025932861447625834,-0.00423113370543282,0.0021421572385325106,0.11530481742919131,-0.03381559460270746,-0.0037389349283698035,0.03384579299032929,0.1196719242265761,-0.04954123135818168,-0.01734988183508852,-0.015287995467488286,0.02627975010880697,0.11678761824279302,0.0033104049752699844
PKM,-0.03809176905175536,-0.027748880944577507,0.14363637150908212,0.0064923451915361,-0.05470655871381556,0.06208323014898149,-0.00776458010983448,0.0006233268464311127,-0.06344181960290675,0.028011116520825306,0.0903037428714465,0.05396334362526399,-0.04761323328430689,0.07423050771862166,-0.06014360023836247,-0.01390093438717862
TNF,0.027272253368240913,0.013244865063741656,,-0.011962279166493322,-0.04147780699464468,-0.02178587259946658,-0.02812674093409277,0.039906176242619495,-0.031494816510379005,0.017523081868075822,-0.07463973730728239,0.037271350350131,0.07087440514138327,,0.07372846569722466,-0.01930784010834621
GNAS,0.023512194115137903,-0.05340094540099754,0.03514497461105186,0.017054984939935375,0.024281510270285234,-0.08603582035886333,0.03287215246615189,-0.02436683195609483,0.015059851624963956,0.014918685494739401,-0.13398694650716364,-0.020230784053414847,-0.00858472681996506,0.08446043148641393,0.05872108490753985,0.04612430321232917
BMP8B,0.04754017151179629,-0.041890393522453245,-0.08360037160414974,-0.010542595874160312,0.03924094229672779,-0.014351035304320636,0.02877667632313606,-0.038802702897829756,-0.01569755325906723,0.10360938606415607,0.08418722823766064,-0.015657724989796812,0.04164562035925093,-0.03095367538242693,0.030168038325694615,-0.034840709946347546
LIPH,-0.01827083478740974,-0.021046883205425346,-0.023564883744955085,-0.019501345477625897,,,-0.009940194033274287,,,,0.014128469071003355,0.01077397684629625,0.02014114140368224,,0.07273691853254363,0.021531755565166517
CCL28,-0.025461611752593215,-0.029605059310571124,,,,,-0.015306263547237737,,-0.011961404882821245,,0.08087119737720593,,,-0.022540024253842973,-0.024686901340235583,-0.02921191015393572
PTPN11,-0.0053579996873965256,-0.009570056847879193,0.03179767840779267,-0.03854470550108797,0.013452334238847181,0.010617626487406547,0.06102263678707245,0.004463383627553484,-0.01599357357376255,-0.027887899046920156,-0.07283678610293048,-0.0226222991853361,-0.055999372679549936,-0.05859429726900022,0.021402930042534123,0.044518358904246234
ADAM12,0.07168800256461957,0.05095392451626377,0.023150326940009593,0.04380262170384486,-0.01467543062425865,0.10107501698136181,0.02042555897095096,0.05726554841235823,0.08082331342345234,-0.02652997473805293,-0.15537008722056309,0.03435210019878069,0.01914092308949911,0.08296088159897835,0.011442775105607973,0.06382640227382774
EPO,-0.07025342411046778,0.033387144459183754,,-0.0210207865519248,-0.024823331573888767,,-0.010399905283067617,-0.018412005814226747,0.00734357659294442,,,-0.017499477353514443,-0.021376657781165778,,-0.026252467898275324,
EDN3,-0.03513994803840563,-0.008179853212393041,-0.009160988247959908,-0.03790934464139115,0.0027761758408056426,0.003222121299421926,0.0013598795251467699,,-0.015238548032620017,,,0.006723772478373055,0.06919617133888382,-0.009829046373488868,-0.01037381341962724,-0.030787726296600284
CCL22,,,,,,,-0.007142135175794134,,,,,0.02476265006142803,-0.019548626230897523,-0.01024699951865794,0.025353279920788296,
CCL2,0.028000607203396474,0.08895090990024454,0.015144832593642554,-0.04833669619867895,-0.06465658032249863,0.03959366923633641,0.07077576234399281,-0.017042791757244265,0.034491824492122354,0.032436917060956263,0.06266010720800923,0.09067263229322584,0.013259840708781457,-0.02220085916254374,-0.06590024532163777,0.029962990584969516
DSCAM,-0.03369859501792267,-0.028231427630615726,-0.004589998507561032,0.029352842227389625,-0.032588043584966454,0.056645712189407546,0.030689356518829702,-0.027088198457670968,-0.033998026056409975,-0.05662528898169995,0.009399990239916466,0.04002646578621851,0.013821060360160523,-0.03417419026500545,0.07636928447481411,-0.04356381302176945
GPHA2,,0.048206067846395834,,,,,,,,,,,,,,
ANG,-0.0026877369113876516,-0.0073466349916819305,0.052165614790715964,-6.343071060949492e-05,-0.04093238840562496,0.07812283389504593,-0.016680639847954475,-0.03334654390052771,-0.01711755862339802,-0.05515745395518059,0.11569521803538231,0.046524935530388445,0.017087727062967073,-0.05524442680620242,0.03863066434596425,0.03756033305824844
FBLN2,0.009001685322256888,0.039075193619057653,-0.03231293204008852,0.06806755398951059,-0.036035867361321444,0.009474914993519486,-0.027685845001338673,0.10883139971804778,0.004286059998188433,-0.026779325947455822,0.1144423108132092,0.0696751044742673,0.09871286151056594,0.0959803327901461,0.01727302576613499,-0.04584097707132924
VTN,0.0050930686236690705,-0.0029080472717629823,0.06621631465164603,-0.008180101670267063,0.003458143849342308,-0.010038035838068452,-0.017085876449084533,,0.04093352935201058,-0.021149487393475677,-0.05446851648160777,0.10783666473461954,0.011980979986887371,,-0.03239230264499826,-0.014307863469948487
VEGFA,-0.06609439895192741,-0.06486755557997435,0.04178461647096422,0.04218012249606678,-0.02731123014993533,0.10891638742314903,0.05437023309668261,-0.03419418951889519,-0.03595562133441787,0.05169537863480326,0.09626659647278889,0.045922499909782574,-0.024601879336328826,-0.030144652532519342,-0.12675743878220153,-0.047209499840442794
F10,,,,,-0.023350800836535072,0.03933139568411778,-0.011403271364949723,-0.017830989748150665,,-0.022941488974527424,,,0.1184785828258772,-0.024207143874411516,0.03051334844575008,-0.025419750800833515
SERPINA1,-0.016872947189756304,0.06927137420994152,-0.013920144224814695,-0.004477683848987458,-0.03199965483412392,0.07826670677152955,0.015877175793594992,0.08478740751921111,0.018240371940633722,0.05174896425885683,0.06990158262284851,0.060999329006685706,-0.05508065524023935,0.008781840508694991,0.013053241557082974,-0.0008154932424832942
VWF,0.025006973862506453,0.08042409368015581,-0.014103868785844772,0.02116813505118913,0.028928906936352,0.11627833953079388,0.05096166993266148,0.13147975908925513,0.016138680137495073,0.045815866597368096,-0.020416521333255097,0.012648923953404173,0.005899722730036195,0.13019492006895197,0.035387448100254744,0.061561038838278175
GDNF,,-0.032960943666788436,0.050512023043396255,0.0224445861943754,,,,0.028466620045216932,-0.015082913624073224,,,0.01426644817630594,-0.0002734807665400215,,,
VASP,0.05554086591457445,0.07070643234074181,0.009443655823193916,-0.014498280861347568,-0.07776005783764067,0.02103814454548628,0.018314311597998224,0.06552176215482997,0.05457843679235137,0.033908785678697144,-0.14261062685179415,0.021797634136713512,0.041364897881741275,0.04702508889942774,0.03754882398810388,-0.05519469304846757
ADAM15,0.007372474245403554,-0.03955125701592944,-0.008154172656582099,0.028391869126675868,0.024543802074426885,0.046667265195507346,0.025331184502650136,0.030797466148850018,0.059558413914140226,-0.06981148182578031,-0.03704544656191305,-0.004917722130471762,-0.017032165008844646,0.06839559457084637,0.013549450693424427,0.07322179974461329
WNT2,0.06710337777642712,-0.017630070833991745,0.04216189979335541,,-0.02011066220893001,-0.03810308603992296,,,-0.014115370924358392,,0.02586805643692823,0.05599674343861578,0.07378225966748064,,-0.01295361583872338,-0.04860234658092301
CALCB,-0.030987521753706195,,0.019229851831537553,,-0.03023027614067939,0.0070954114310408465,,,,,,-0.01899703907329457,-0.026001976748307128,,,0.005850924400101053
OLFM2,0.07307381838940641,-0.02732255940450376,-0.008937520881976203,0.04099388370733507,-0.035527195532379825,-0.052178947434195044,0.044319236748571536,0.0960794861274702,0.031871769218007634,-0.040199715075749834,-0.06146142790303749,-0.02203163278726874,0.0019784409500988227,-0.00015731153568162125,0.08541804380429449,0.009359900027372534
MFAP2,-0.03972750197325081,0.08221188273923839,,0.06740272443179678,-0.0404522893166414,0.06982718855556425,-0.0062884829273327746,0.07863474911835855,0.004255844253372729,0.06248294142683053,-0.08566250422462263,0.07108289557751679,0.045102806234949194,0.06638047954075124,0.01378147412856199,0.00442810969628928
HLA-C,0.07490585257368014,0.06301431649933603,-0.027477358615088376,-0.01598850517630346,-0.04188067362615489,0.11079151150404988,-0.07044574585622745,0.09098377309588472,0.018344806681382296,0.032302462292458436,0.031308301691354505,0.03340553510679051,0.011078484578856828,0.07032128688055506,0.1388349610526073,0.019028008969419995
THBS1,0.08997571016402997,0.09409053403047117,-0.0013069567535350494,-0.0019579276057768635,-0.0329717096502895,0.09805715717218313,0.06131915559866256,0.023936160640025926,0.0196089735609623,0.07163795395089434,-0.18351137884186464,0.003371601964655914,-0.0058110196099386115,0.09385224387540428,-0.09036905079292762,-0.0027929330218007128
HSPA4,0.07880365799606867,0.033137225605948714,-0.01670453055609869,-0.02112929313280856,0.019407199878583907,0.007158780664945547,0.061189369254309914,0.03804535993869381,0.08416900011581045,0.0442782106881227,-0.06611745348832693,-0.06743923590031818,-0.034495303233390166,0.010852478385158943,0.022354110675299816,0.022946712069078872
LMAN1,0.011736781206095096,0.004788136892479723,-0.05751073671157787,0.00029811787854341296,0.003663185574772281,0.12075029231452779,-0.01734709246786022,0.035937058136677025,0.006043967508397106,0.0593978330664832,-0.03438901451693625,0.00900347437020014,-0.021622726580157348,0.08661419819892079,-0.033275035366426356,-0.05622997162436126
LYPD3,,0.06516060692771625,0.04759580762189659,-0.022327250940725643,-0.02502720185048428,0.06830076084849875,-0.014560703911159878,-0.041485803061212016,,0.051277050179521354,0.045503730544553096,0.05819065980581486,0.05482311075368923,,0.009364874366712779,-0.028120469506868674
APOE,-0.028376101012901344,0.014163102498898284,-0.05392859051867341,-0.01590488004438343,0.06013495804998357,0.04699388541136746,-0.01211459991747344,0.028167300240876336,-0.01697763768129879,-0.04074826934446447,-0.05393199808621203,-0.0151518026479172,-0.018229828971804026,0.09341540895198236,0.10197941713017006,0.04987603258534772
SOSTDC1,-0.037493707108023966,0.06784314625627894,,,-0.008189337115264261,0.015506779224891248,-0.0251539237586555,,0.005978683253205564,,,-0.036143205141947334,0.04653812451038272,,0.03164314696103733,-0.03858090663610019
ANXA1,-0.013247067394302642,0.09054763403651185,0.05097951702140882,-0.008836291053724687,-0.01180283807635702,0.12811191454385162,0.002574078622194646,-0.0726619442189665,-0.015631081326625534,0.008485779754086212,0.06498148054721434,-0.023114655548604004,0.039274903247010634,0.008283463657320035,-0.0208961148338352,-0.0230881585399214
WNT2B,-0.005054944318998715,0.0368641386823223,0.11447870920582386,-0.028081506189681412,-0.03594481843953087,0.04483127437179741,0.0016979568703446816,0.04231886263307373,0.0032611578632607482,0.11501591994217553,0.03816401134049955,0.045883668836152726,-0.033238541967891694,0.0109563085165239,0.02100526377689134,-0.03508603802524977
AMH,0.028592585289033908,-0.020748643738062744,0.009666434981108,-0.021798222999238465,-0.006132906621552145,-0.03366528833011155,0.07580867486646138,0.04588037018317308,0.017270952647754315,,,-0.033303198913854845,0.013596222335167255,-0.02254002137951076,0.04204792890992003,0.020386575611985185
GDF10,-0.028893389277276117,-0.02435955184730159,,,0.03357154226995442,-0.026440872600598624,-0.01400570587906044,,-0.017151576695672358,0.03623544596708861,-0.07467717852251557,0.038425386387939214,0.07306838212758272,-0.028448038342254962,-0.01289667142891484,0.03335311339322662
