,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL5,0.02449014480754945,0.007178191518803619,-0.00874895414230573,-0.028465767721329395,-0.004687505105616293,0.01647147262003971,-0.019703341146628896,0.03915836726280477,-0.01550324350221745,-0.03766276935354412,-0.02900073797826057,-0.031390601058104185,0.006455291378846742,0.04963238018873183,0.0036992940271979606,0.04473665444412082,0.08570200898497986,-0.05623190261738302,
GAD1,0.015161918016399784,-0.01368533491681368,0.056430412082490417,0.07337296759134257,-0.046178296675103606,-0.044443983950483566,0.024620119802080283,-0.030044886347755314,-0.007451167274164413,-0.046585678088544205,0.0017997162949916488,0.025729305915553734,0.0690770087629781,0.030401664751092926,0.04761546186284485,0.022978871259301904,0.034509883115242376,-0.009917083383849048,-0.04448330321264071
COL14A1,-0.019171360411016712,0.029944795665540827,0.018642060824444855,0.029579909887041646,0.011567237505001247,-0.025433365665407895,-0.030055008167958485,-0.00431006021652116,-0.01669600699058053,0.060815610961788856,-0.0235034930771667,0.03604678772385697,0.000498474769273202,-0.020079067606896477,0.04216909086890807,0.06157743459603211,0.06364458093881725,-0.029200995906609746,
HLA-A,0.02199584565943536,0.009096367588687258,-0.03372082664683431,-0.03542007569842728,0.0068047803564297215,0.07490951266605834,0.01922647108601505,0.05562225898086772,0.009507754482551955,0.030594600093413207,-0.022763726214848762,-0.06904582190913405,-0.020425773157356695,0.02561087985272539,0.031501486004659005,-0.022333717431034395,0.021736784880769622,-0.045019489165215615,-0.1250417838215662
CD5L,0.12916918850095518,-0.01632218621800667,0.046475025683118856,,,,,0.050491517911009774,,,,-0.003898331369663167,,,,,,,
FGF18,,0.03149322981517344,,0.016201565559435905,-0.020538411618162177,,-0.014825928604306229,,,,,,-0.03055259985630045,0.007954162218656568,,0.015600975476853109,-0.021666604085607204,-0.02790049636251407,
ADM,-0.05113889182333367,-0.04712986689972914,0.0008440424873451299,0.0037370261339775782,0.008720544697458936,0.046097304217069576,-0.03701677526966892,0.022726273394416564,-0.0090325714619393,-0.03525358868374838,0.028968818034047536,-0.009607507995633265,-0.04734004032534017,0.011843601441119735,0.05705719022684805,-0.02087897589797833,0.015559954403126504,-0.026023047303233734,-0.1040896703398465
CCL15,,0.0782761444321044,,,,,,,,-0.02287160102807221,,,,,,,0.026108408988690948,,
GNAI2,0.026496532996788634,0.04147747670513651,-0.04105974204178729,-0.05725660681605809,0.010481038793134492,0.07536756408693085,-0.03151185067875254,0.06197513910153752,0.03172729450161979,0.058738051572746,0.0868215708768467,-0.008146298562375993,-0.05733007201805856,0.03250029053923148,0.013448416372035947,0.0400326655178879,0.04182025388926358,0.010810400463980947,0.03557393449081516
HDC,,,,,,-0.015015348455871855,,,,,,,,,,,0.0027265900171661067,-0.020323490550280984,
COL11A1,-0.022077693122154015,0.00869481895939712,-0.017033363574024084,-0.021849493236429866,0.01650315880256639,0.003477642368675255,-0.02831588669670766,-0.0737033789715119,-0.015376747179349691,0.054162252262753674,-0.055318755977823306,-0.04346826001334332,-0.024643548828995193,0.004941836248141325,-0.012361736342831177,0.017091520099492188,0.007705128847800445,0.050099733986223006,-0.017068927442386486
NUCB2,0.0577550552716476,-0.04750017512588853,-0.011052614501675264,-0.020968637557352506,-0.016357377491464854,0.021058704999037458,0.043399574560869174,-0.008072100557783393,-0.02761400323378308,-0.028197205615269838,-0.04958112544134887,0.04413423895169799,-0.03257437001613694,0.008001983286345743,-0.022908085185729305,-0.020971695991597872,0.015760135742806818,-0.014979552014430134,0.0633253632344416
FGF16,,,,,,,,,,,,,,,,,,-0.020026157900043685,
CXCL1,,0.02524299874319411,-0.020083957109473024,0.015381334992419676,,-0.03667510771797165,-0.0313074642760568,-0.06138471477057378,0.06978249772197646,0.03674147655489803,0.03204955625029999,,0.006281545067452572,0.07444911175080529,-0.045973541049350274,0.08186006188191876,0.07015535393997689,-0.0192860540329314,0.0046776610731434805
VCAN,-0.0027019904124434765,-0.036011341775406984,0.04142338708156044,-0.024264717078447635,0.0061072980708597084,0.06037333007803448,0.020345176267034956,0.0006470274070340642,0.02043227947164472,-0.024651368521752426,0.05603673806333241,-0.010959880666367047,-0.004601730539414922,-0.020393258584450243,-0.06870588097674994,-8.409287509951764e-05,0.014491117474794037,-0.03493293237964652,0.0027072491408635926
MMP7,,0.013079463915373589,,0.03346263602014112,-0.018195915584903355,-0.010464974343223252,-0.013664486881571224,-0.03573251208216567,0.05879325183662225,0.1189439487295078,0.08387762998109445,,0.031287458142406285,0.03897030395455363,,0.004358100291707024,0.09224903602292986,-0.015615669777734723,
PTPN6,0.022640598989887753,0.07136408694202818,0.019002085598380045,-0.011911720578516787,0.049180727953817366,-0.008342635292324126,0.06530124654448277,0.02110303138030857,-0.008795228549940358,-0.007416419840553957,0.14065117475359976,0.0456993245922057,0.028052850979205783,0.13042561163519065,0.12094061658432077,-0.012017975211991066,0.10406338118189228,-0.0425208945587966,-0.03969052179512009
PTGS2,-0.037994507089306455,-0.02409429353107835,0.07440232665615958,0.012171670677722084,0.0012448110253410988,-0.09409045676481126,-0.011709504399561184,0.02025834638781554,0.02850203278698628,-0.031761426607976734,-0.05581268882708744,-0.06370433066779752,-0.0764563284277164,0.03228881889785669,0.02926891020303441,-0.012738864585542698,0.0401593141351093,-0.007820440489052154,-0.045346956707421275
XCL1,-0.017119121123002866,-0.01788619670643015,,-0.011518568989421937,,,-0.02244340842607801,0.011211338769544719,,,,,,,,,,0.005302343673514256,
CD58,0.030947131002804804,0.03767721806987426,0.043068940657374696,-0.03304246249339922,0.027878132986352732,0.0006707134881626825,-0.026671338038207284,0.09070397693351087,0.007578222618120743,0.005490294258639605,0.08336753723240786,0.0017087262343498993,0.01562948140457682,0.022211397602138326,0.023120735413913306,-0.008227769752147148,0.05592543737135832,0.11618543147980903,0.014408382101363646
TNFSF14,0.12163093946830984,-0.018022187079546455,-0.020946905140671625,0.043652207841334216,,0.15801070831181954,0.01858426777581248,-0.013821599317696045,,-0.02915065198962494,-0.04547854841447642,0.04000323082219241,-0.006863511928130649,0.0011230640360748389,-0.01003526749259115,-0.010308562942393929,0.03611113694794634,0.09345885337209502,-0.05635514468637718
CNTN4,,0.025710564239952965,-0.01639717052306363,-0.020700940781914163,-0.010452561185454595,-0.03715896247442294,0.04365486086550022,-0.06543213336613793,-0.03593950033148347,0.07996518566939177,,0.008381405441668661,-0.006626418478874119,-0.025888187658196966,0.015714234836388306,0.05619548747838064,0.04881684758726326,0.03173553395690536,-0.029036129138007547
NTF4,,,,-0.014570485346536398,,,,,,,,,,,,,,,
INSL3,,0.005379614171525819,,0.04381281667450554,,,0.020043104256350787,,,,,,0.039076325837402205,0.005503574198077258,,0.013302365316857478,0.006169800646698781,,
BTLA,,,,-0.01680410345052928,,,,,,,,-0.046272943548645466,,,,,0.0437763760917042,,
MFNG,-0.0407874470743649,-0.004829962304881919,-0.020589172231308763,0.03441474561213693,0.08060268907181024,0.05217668674679295,-0.011300192276551392,0.02504233590838821,0.01707159468004844,-0.08058860006483297,0.02616143158080484,-0.018867903242918652,0.07862494111053948,0.025373247348442266,-0.0007848412271116392,0.023999459131484952,-0.004552430942961333,0.0006819828555865814,0.054814985186182906
ICAM1,-0.04443651013876319,0.05312050523684803,-0.017264622152490687,0.026314959436190357,0.027904934743168238,0.03767300766291923,-0.024010471595658278,0.00437768562381444,-0.01148329816088456,0.04775790362094393,0.005895205790192773,-0.034327591169891224,0.012341799479131029,0.032602830589182445,0.045677429628650644,-0.011628448514799198,0.070823715860645,-0.014997451901232643,-0.03817837739296445
PROS1,0.0738002987927992,0.09224328797136835,0.061073914151443726,0.0011263170048325388,0.01642495087360888,0.08350296869847952,0.027491919236669396,0.026444993433332502,0.012483896061541034,0.036960408251864814,0.032092790852321564,0.03172199017660509,-0.026125467253412415,0.04510049384039545,0.05683028862739851,-0.006650124539600318,0.03569274615030763,-0.04541043304711427,0.08227318331759574
CLCF1,0.009596816272146466,0.04794388732344517,0.012719912247149731,0.005239063606763724,-0.01691492058783774,0.025876222957812976,-0.025502986861018578,0.0017055478032177063,-0.034032746712201786,0.044457277195862295,-0.007018314025170711,0.03448918017484522,0.030574726449890854,0.06067944506769313,0.024909300901006206,0.038603837078726604,0.05606253065191906,-0.029031351403678008,
PSAP,0.015020213572285406,0.0964601102333247,-0.07143498303943138,0.004264612753583799,-0.02831911012852708,-0.015144097627947979,0.04519234430820511,0.015832710276066624,-0.04654132770658029,0.09999130579392446,-0.032066549311938655,0.0010864864108474062,0.0030944345084852314,0.04386687508395787,0.0019437860430889593,0.018390648279404575,0.16019751216696929,-0.012541942979054178,-0.02901130635022089
EFEMP1,0.015661976255168984,0.09006448604214447,0.060425033576280505,0.01835189897988908,0.018611905721107058,0.10671586132995134,0.040376571309308704,0.0697362998565168,0.018117459897885026,0.11831189499868844,0.006536642767084957,-0.014842185195782998,0.06668821726507924,0.023468264654260638,0.029312744991825273,-0.015508779113736854,0.07815346458762504,0.011320512479214267,0.04544686999827048
C1QTNF1,-0.046410611912934156,-0.014311294384842731,0.006240574529830565,0.0017248879325751562,-0.0375275451315009,0.07590624536453373,-0.046136092227651276,-0.020121998286193925,0.031334311025264676,-0.05797047226127099,-0.022591497371205166,-0.03397252063949546,-0.024711730038956853,0.024847622764368835,0.05473556539707582,0.0008614123213138277,-0.0346922478245711,-0.028372655747007907,0.03922966127077458
ALB,-0.025772436356266856,0.004136879624434151,0.0778262827811298,-0.018794943116051583,-0.017405473169369353,-0.01755367780674691,-0.0013167489123370624,-0.038682629229738745,-0.024724118818293558,-0.030997472310014436,0.030515026073237427,0.025517813846550573,-0.01783538005730901,-0.013809423159893754,0.01613656512017886,0.059614416534280276,-0.014199941123948928,-0.011659577898197833,-0.011476965589707334
CCL13,,,,,,,,,,,,,-0.018142920530699665,,,0.025923110777697662,,,
EFNA3,0.03164221583306366,0.004287830471763635,-0.01724419556826778,0.0023002650150972894,0.06874581468076024,-0.059849134666526284,0.002259673853991919,-0.05195399796378207,0.07010374952809467,-0.03719257965750511,-0.05834830854065328,0.004369535876375136,0.00408036245871209,0.0961277081501867,0.05669180119776717,0.0341043204035489,0.022339837208055647,0.031100608912114063,0.0006357685999792025
DRAXIN,0.04794506492830063,0.034076355253347505,-0.010590042168217411,0.006225436728416719,0.0029193749494219896,0.004824173212587524,-0.02140413478496262,-0.0368660904080263,-0.008656152761935836,0.04971599433972251,0.0341267375962641,0.05297369809341073,-0.016488582125982212,0.028395519169606552,0.014053353479107527,0.05303371862245603,0.08102981352142952,0.005895092776889365,-0.08364152276838085
RAET1L,,0.09829626813816955,,,,,,,,,,,,-0.02637012933188041,,0.0390041880345343,,,
NPTX2,0.017660884865902827,0.03972322308231443,2.879354232919266e-05,-0.013133713584111592,-0.01343507110548592,-0.09112763386628127,0.017676767257333408,0.007887306334391001,-0.05231414363897281,0.00584335516479485,-0.0232610481121233,0.04217338787042278,0.06307823608984776,0.011677278867291802,0.07353719957078365,0.056672457041117154,0.10243039790700698,0.014560133101129536,0.020680253980947364
FGF11,-0.019170260233701924,-0.03967385360976963,0.03326850327914472,0.0206853479673866,0.01664669346105026,0.03678612481796315,-0.0345815421431421,-0.02552614875882225,0.006294249502090019,-0.057889237866025574,0.03159279926530231,0.09795948353407076,-0.003978389972004749,0.015034307991907758,0.055066930077106356,-0.03036102825499019,0.00769114875544458,-0.020650988428635237,0.07609512369987746
CD59,-0.013029091204258948,0.1319030544777205,-0.04834944881338307,0.04347955927925276,-0.010411949327230498,0.019000287249426116,0.07779501593930266,0.04855713311279629,-0.0011361150065054418,0.07564047299954238,-0.08945784855728807,0.05048917702589352,0.045534808150094294,0.03208157908171534,0.07742611008564136,0.008465067557394273,0.0487149514819036,0.029345363262746997,-0.037285277737271735
COL9A2,0.021679762331452607,-0.00374109316280006,-0.010149556696024091,0.020960923396329587,0.006032508917872543,0.060346279038703134,0.030704914253146788,0.013354201972642813,0.016780430274735792,-0.02340478283099667,0.015602820987886767,-0.011147175123279446,0.03373305906175099,0.03328175258531186,-0.034466761224018434,0.005418001712340504,0.02766731313543522,-0.03822076866170008,0.014104229519807481
DLL3,-0.014961797594846888,-0.053295406211532496,0.005318767859705299,-0.0019410022190168251,-0.023747881561462476,0.024280646417623324,-0.024438239989969992,-0.06176052146367113,0.10273411486251785,-0.0730452055895117,-0.10553270847081081,-0.021341990773218827,0.029120781067180062,0.01763685261852253,-0.019574412859121197,-0.027321758672961535,-0.05662265843376277,-0.00852334774932219,-0.07520120504851825
FGF5,,,,,,-0.013977894819892171,,-0.03436583064669006,,,,,,,,,0.1107399532448535,-0.03435278480527917,
LIN7C,-0.003309280646087374,-0.011997518756156303,-0.0011986151181829737,0.013301788458670466,0.007041294978996297,-0.023249859530623057,-0.02672685020374992,0.028723522018868186,-0.0068749178041341745,0.061358622933926785,0.05417128718396013,-0.002367476404719055,-0.011828141309686842,-0.008247026531671111,0.022643686425648273,-0.000637917160491393,-0.004994865512482996,-0.009233236297306508,0.07005228219716216
GDF7,0.08945178384900906,-0.029435325680374894,0.020205658344644963,-0.0188895311368581,-0.024862551885694993,-0.009511621546855349,-0.006071781726831398,-0.06316974198843274,,,,0.07003203214284213,,-0.02260575914021434,-0.028582990359834214,-0.013632226888120179,-0.01283490475921473,0.05377092747748209,
PSPN,-0.019605479131862787,0.0744199338842955,-0.020754197369819927,-0.023672002435644945,-0.04181135864292917,0.015622497191591308,0.07965220205252849,0.00026789240269785807,-0.006729414692345262,0.09473005344145514,0.06505349548294594,0.07873676229923972,0.03928228714651286,-0.027968040666479496,0.02592015833706059,0.04259193954697994,0.04538878355590948,0.0037103984767292843,-0.0006543903098564327
ANGPT1,0.035195156018301636,0.03715531759685199,0.012764322818507581,-0.002040689725927889,-0.029959503058817394,-0.03568585999746277,-0.0040611721304142576,0.01799977678000743,0.0009618136876778627,-0.03488258968297306,0.07223662160916246,-0.002281167821079323,0.03717102194003943,0.07146447326373445,-0.002570489336137416,0.08613486013046905,0.02312018037335133,0.10796352357687175,0.05115304742006346
PNOC,-0.025041361833262898,0.027152612494368965,0.0650143920742122,0.0018625609918289856,0.04203468849117542,-0.05527174906810774,0.01047225336557989,-0.0620373260133249,-0.0226118740716279,,,,,-0.007269045540692672,,0.06362778957776143,-0.010671578467979727,-0.03512107747693994,-0.08835732058355222
L1CAM,0.0074299791922845864,0.02934305214986534,0.05460123396530383,-0.01848835074777482,0.009770275239392634,-0.0350017375464557,-0.028633971603100945,-0.044739443032004396,-0.03547085507482403,0.04839769910194634,0.01700392332449033,-0.038732970215124535,-0.020572107660399724,0.006936979218287514,0.014832456049628042,-0.02443091734381204,-0.03231929907243977,0.03619846143384808,-0.04538510307452929
APOA1,-0.012035834539817906,-0.01692699149805452,-0.010882354613037711,-0.016486833197907176,0.042706082080446475,-0.017312701403757257,-0.020517821873844502,0.021398848389728903,-0.03535491876896269,0.025491066578438262,-0.03382558532827422,0.03458367685203819,0.03448133498606715,0.02852107931552237,0.040448333401772174,-0.028691413434108456,0.08538545735331933,0.05324960554312969,-0.041724081653402245
PSEN1,0.005698831115162139,0.07978716357337731,0.008743959057301912,-0.041824839876487184,0.0473777994831178,0.012872994840746284,-0.013728815578455003,0.014878641956289688,0.019875425677880025,-0.004048174240879987,-0.023647642447469818,0.02095988614033126,0.03612118406023953,-0.0019040864930170028,0.039484453055311904,-0.02185057943163828,0.0022526416900990405,0.008354608411725488,0.04485657457110454
CALM2,0.03461376845963293,0.03250757291880981,0.008659009401512222,0.03197667870229018,-0.006999109092494861,-0.08023630722064261,0.01641781384704221,-0.038407762238760385,-0.0011928969875619438,-0.021816523583677572,0.1243282052028996,0.08330462276716707,0.051109746786401525,-0.027358203107202137,-0.060531902734657486,0.00037657848492196676,-0.07558296275755619,-0.000812152713020389,0.0019160471257688538
CLEC2B,0.024711993424652266,0.06085286898764672,-0.015934196228253674,0.024929854297331074,-0.023088589107783372,0.054484342229002454,0.014278356492898674,0.04629907734290276,-0.017112294833759516,0.02831495810971671,-0.04854049576138802,-0.05292091825867201,0.00531330408585741,-0.023960582985469065,0.006466574919021575,-0.041026636208246675,0.05125863391736154,0.010675009690028015,-0.0952653627114457
NTNG1,0.02630901887105472,-0.01601018039103039,-0.0460733200764141,0.00823646069904807,-0.005707922461963513,-0.02792908153778094,0.002325414932747176,0.11328258498599167,-0.012822272235220221,0.002394964272753007,0.08955890638182955,-0.022957517494600073,-0.03393557267040866,0.010103772616747093,-0.014014048521036897,0.015476158200568023,0.050785818969126054,-0.051173405889531454,0.03857247137041508
LRIG1,0.028358308282932475,0.058768886841905454,-0.011221932091680558,0.02173118140271786,-0.06325629905682487,0.08539950714092842,-0.003973175712403565,0.04201811604390635,0.061154215373407685,-0.025430583661526462,-0.051315758634355245,0.05119597321969627,0.09238680690057056,-0.004437406494526382,0.060964748686267556,0.045477246054298454,-0.027709099010106843,0.10791011484542576,0.03252370452533887
CPAMD8,-0.015602695180556797,-0.025077353815680985,,-0.01252202295356872,-0.009904498574571288,-0.012644886961852496,-0.017477696889268205,-0.025074201379773398,-0.02110707258001869,-0.024494835211517203,,0.03310119394176657,,-0.025395744741205588,-0.052403435572292684,,0.04989659679949878,-0.02202894816364424,-0.005804912479423424
GHRL,0.013812844095166695,0.046635224300765575,0.06658428503480207,-0.01307518035633971,-0.018503404971529063,-0.012833957452758223,0.06919060211823004,0.005004895574718107,-0.014585021641054144,0.058954073411092156,0.13859729921815098,-0.047395799598643026,,,-0.0016696661913780488,0.021398758158997732,-0.0257668483061809,-0.019418747018428224,
NPY,-0.02288976277426165,0.05057547491002921,-0.05499488112365132,-0.0548370166867669,0.04168117852237622,-0.021370275146268644,-0.016904437555342326,-0.022146788559979775,-0.04930969921843941,-0.028604663140180477,-0.007786479454478686,-0.046707586041477546,0.041966395422719,0.01543097024598406,-0.029241217904082163,0.05056352222540457,0.006071827845997341,0.02126050403435836,0.160616657570551
MMP2,0.03153044044671176,0.08314450037411295,-0.0001542507548830457,-0.012265287727384024,-0.018005032354389036,0.036228959086470766,-0.0008395167422972954,0.06723841057248041,0.09079336394925719,-0.024745493081169356,0.02925677849533725,0.05678849041977097,-0.034839208437690505,0.028987827233505892,0.01590906254142336,0.01580723057789171,0.020939369878186648,-0.009474211324669699,0.02544070094521649
LHB,,,,-0.010905736326100786,,,,,,,,,,,,,,,
PPY,,-0.021046887988746137,,-0.0035204243038334552,,,-0.012773353002237121,,,,,,0.030162315374820513,0.10300621458155466,,0.05447881162977155,-0.008459534692621203,-0.024992717214676576,
ALKAL2,-0.023365164423650345,0.005909600088983568,0.0795904594109001,-0.0107472929873111,-0.03773465436713724,-0.014337198668117172,-0.030811386622506386,-0.04326574649381784,0.06321656206441306,-0.018993542492819784,0.02448388570953753,-0.002199879837403607,0.0575248080201475,0.018497211268137862,-0.015697484621196252,-0.007555475128113248,0.09583710217772234,-0.045384532532634275,0.019653677670454683
CSF1,-0.02483196265588793,0.027291423993655077,0.04436163806911075,-0.012751592714110797,-0.007877707101174716,0.03650054860342517,-0.013581805053678052,0.07159343752125927,0.0192659628531181,-0.008328553047289494,-0.00042554592386050046,-0.014660850866063235,0.023805344038652924,0.018814619895229045,0.012827680713933212,0.02214941567187605,0.03524574769813742,0.011238795885281119,0.08287994443968477
SEMA4C,-0.014179281957275181,0.06260134433191535,-0.010213147971922699,-0.017829969782888717,-0.03491547518549421,0.011870522857362318,0.024905525185969335,-0.029139700445271245,0.044083773025964175,0.021930798464584147,-0.0300723783687811,0.004258782411769976,0.030426203271464735,-0.05059694709053315,0.0429093474094842,-0.01765735248534072,0.07933393156421165,0.04384812718557088,0.020235341100842543
BMP8A,,,,,,,,,,,,,,,,,-0.023093834986521903,,
ICAM2,-0.006608652076669372,0.025097467514482278,-0.003109083752161043,0.003328647120710585,0.09949249397276588,0.02535786538296364,0.022140217205668923,-0.01847175385952325,0.007690700367825148,0.0455384160751876,-0.05235885607798058,0.04279620790494301,0.07687464238215211,0.00728684868768528,0.09676286594557457,0.04274193811918728,0.033341502192560324,0.06631461329700926,0.058646715425583244
SYTL3,0.02659591017998278,-0.019155066378343473,0.015935778537937845,0.06509570478595389,-0.02390648073713786,0.05165696321458782,0.062138370837645965,0.018771282290375835,0.03148504082041997,0.12591426747520898,-0.06496227505721558,-0.02451469273145622,-0.0024646935956979033,0.06705809391311886,0.0011541289373198692,0.023898795106351636,0.017853402674017863,-0.02098885501733898,
IL1A,0.1929071183657181,-0.031769266722658125,-0.028180800957260155,0.04494366441307524,-0.024862548619658253,0.00843396033313676,0.005809772765216689,0.04548705795031117,0.02647538090390876,0.001862253516454285,-0.058126811685161824,0.02902381347369504,-0.0068326196271837805,0.03954784540523499,0.05244811438357823,-0.03493031430660828,0.011976398408940511,0.07251808463936991,-0.052683275432130534
HLA-G,,-0.01920660703305424,,-0.011518567949198415,-0.01342862218002728,,,,,,-0.04194810287713155,,-0.028850318427927863,-0.006544759725454565,,-0.0020859904184075866,,,
PGF,0.0058935014072286065,0.06267414031832323,-0.005967688305314652,0.03812159207326559,0.006048620006834845,0.016538743554626062,-0.030952555636616454,-0.03920470769841762,-0.030413578246131768,0.06697682788914745,0.01063636981654308,-0.032471086994247986,0.07096028697331908,0.04721348732397194,0.03928179621249718,0.03402545390538135,0.09926731659105967,0.05926299099135259,0.041027200229595696
LGALS8,-0.004185792679144315,-0.0327369055703701,0.054431111821783014,-0.03756536773752565,0.025622179855990856,0.057839370742201086,-0.01108601917689763,-0.017967142627323886,0.0014199204938250614,0.08915520932865525,0.09810835080984379,0.013026311804557218,-0.022184287265698436,-0.009218448085134962,0.054917885905816165,0.005885148325740682,0.07226554130979904,-0.036526505221245724,-0.07342102238069068
DKK3,-0.016914268663343692,0.01958993820312102,-0.04558146380350807,-0.01935464176985698,0.013845454919348821,-0.0835715693334037,-0.005070885795343786,-0.042860894847986136,0.010339817015051973,0.029693280779220173,0.006683275932240727,0.001530277401130574,0.010806726524372244,0.029523978550153623,-0.04683391554446295,0.013630264573550238,0.056378572604894525,0.02282655359123221,-0.03591291190823838
COL16A1,0.06564472518968864,0.0729554023937801,0.002704209878504525,-0.0034245286634567414,0.021054144531677768,0.08744553165918159,-0.01506504885311049,-0.016277507849353876,0.06092648046900844,-0.0035646460122201553,-0.13234530442318573,-0.007180353961031347,0.014797823951847007,0.04133260509415773,0.135322009286122,-0.004381995899413089,0.09353008264746793,0.04524914188487306,0.057565158654111326
TPH1,0.017775949484525343,0.03351478628666298,,-0.020960819021405966,-0.014229497828957856,-0.015031580383644504,-0.029542085146373614,,-0.013752908952917472,,-0.032225396152388446,,0.020791870969573696,0.009389869761240979,0.09396798088084693,0.01740168618628248,0.03627192541150909,0.03630594026768871,-0.03845881167526208
TNC,0.0039336616676970545,0.04624285260971635,0.0330674747222279,-0.01699749041805065,-0.033844090547465774,0.08597515011423512,-0.049958382852084045,0.0882844392048809,0.0008884963637908274,0.03627760132140674,-0.03478823426657648,0.08403871989345198,-0.022926289175276594,-0.01840529431005314,0.08536300949422304,-0.019046210289708446,0.0688200200807303,-0.024659192634696826,0.01578447251040799
TNFSF9,0.10277092977773641,0.07698453293944069,0.003899975561107232,-0.01888953240747825,-0.027221254767449552,-0.033932361158656325,0.00236752009906184,-0.02137080775768261,-0.023333469568080765,,,-0.04619372952554876,-0.006840620038816965,0.015500882450882712,0.017549336581682742,-0.006331836460756343,-0.013260611532911297,0.06059808723015241,-0.0753935563179257
C4A,,,-0.013917717253338993,0.09778935134432715,,,-0.01514216928929655,-0.0024665291536855294,-0.012089329413861252,,-0.005371311186357732,,-0.020198800843770265,,-0.028278765253067363,0.013654640717579965,-0.031099378152199104,,
CNTN2,0.03289124788487615,-0.0031255715194668625,0.030608604139966095,0.016904978098058212,0.008658823396928727,0.026031671883417443,0.020058946551299563,0.07412800039534692,0.04949248619171212,0.023082871494500178,-0.02023567240151746,-0.03854088959899932,0.05039375507622847,-0.013423781578065046,-0.008575506490845677,0.0322856978193265,-0.001812351469575548,0.08896314672634344,0.04332863365363198
F7,,-0.013758078335990503,,,-0.012358359469319848,-0.012644879612221206,,,,,,,0.041048686333339135,,,-0.027249813648924603,,-0.008649114198428003,
LUM,-0.02574895067760827,0.07377157070229189,-0.020519559080510882,-0.016130005107840104,-0.04181136071728153,0.05152826218734149,-0.030139802597566316,-0.004561582708150819,-0.012575715627258772,0.037512274046134476,0.01305536158490623,0.07591947558512809,0.08491456966497454,0.019075283745697,0.0493397661639913,0.07448551699045415,0.10412500974105766,-0.03296916914252059,
IZUMO1,0.04894145668088763,,,,,,,,,,,,,,,,,,
BTC,,-0.012481858008809936,0.007871708517175932,-0.019411357277669874,,,,-0.029381398903479797,,,,,-0.018411690385237316,-0.027560971513266204,-0.03574996759814596,0.03373010925909667,0.003848956006614872,0.010953224693282086,
APOC1,0.014766231460660152,0.04324859216385198,0.013573316427266302,-0.033883742908945115,0.0016367919632095755,0.10833503150068959,-0.014976109799967167,0.08746423995117655,0.016160215385205696,0.09517840797254806,0.0258354018175923,0.059765284800164895,0.05802745776272479,0.02992752498562674,0.030895555232556444,0.017668890155179307,0.03292767578852859,0.016533888280936878,0.021697481517047583
PKM,0.08114660644165966,-0.018322207089933113,-0.024020831448561257,-3.057312963423382e-05,-0.04934250769557276,0.03261824669554155,0.002102828358249043,0.02209920021421807,0.036228836933872875,-0.0058362719351748036,0.05971342149762762,0.0016778141881961305,-0.03252306038265907,0.05671489189793643,0.01025287417371686,-0.030929008661141476,0.04333257219818974,-0.01330488338173921,0.009724904678051965
TNF,,0.009545080687008604,0.023637628337852063,-0.008621027106233544,0.08478089864203464,-0.01855792985579677,0.006325349864565613,0.09121727252997319,-0.028717619461908508,0.10917618090771614,0.039208132751951674,0.042785634787309956,0.05481095750153,-0.026370136524339123,,,-0.01245435988851795,0.02709453124149676,-0.07766004877805922
GNAS,-0.03002082447125532,-0.1105155230255153,0.0015084752201693413,-0.02982975663618628,-0.011155502337621718,-0.05609452311049328,-0.008700020764476991,-0.07156677067497443,0.007602827907319136,-0.01987462167625903,0.04317606474779955,0.03740033211958632,-0.11031157708150913,0.030736381473090515,0.0338910587722115,-0.03797566613135846,-0.03518460798509565,0.0029729257929502874,0.0058955049599963795
BMP8B,0.14099626378136373,0.015293700231797179,0.01506511856121142,0.0004868185873040312,-0.0022234827690751466,0.04005902873495024,-0.039328246460439906,-0.007021602023520861,0.016740676802431912,0.007649467039744535,-0.05605706927518889,0.06086711443508282,-0.0015202683535976637,0.010286054272836213,-0.003757722746591446,0.010341242977938984,0.09263187753683885,-0.01969509311473553,0.10256346834793441
LIPH,,-0.014102523925790979,,-0.016379831811763834,,,-0.012208727808965232,,,,0.01198517916333482,,-0.018142927203224492,0.029938344129848853,,0.018204339263777555,0.009762225323686452,0.039627418559005936,
CCL28,,-0.01983695415500609,,,0.0038148538083494447,,-0.018799432364697756,-0.040469552559023084,-0.010906654228052879,,-0.03815075548117291,,,,-0.028800309153995483,,-0.017932412803278137,0.04964264062597087,
PTPN11,0.014323254282755628,-0.018305585683787543,-0.04441825905445066,-0.004750054677961383,0.0004812759064544316,0.008342863776124945,-0.0008904077369370224,0.10691215158661732,0.024488053636394617,0.023075601090272808,-0.02653060536122276,-0.05081458568956719,-0.0555593377605126,-0.00241669518970668,-0.057643512763284936,-0.07139114690746501,0.017856622800729978,0.0009107979638612907,-0.012411894514961868
