,UKF275,UKF334,ZH1007nec,ZH916bulk
COL9A3,0.0466015565247094,0.054295319856535594,-0.0886357438645939,0.04487913405410404
DLK1,-0.03684387100459135,,0.03429832781882341,0.09209111961542385
HGF,0.014085085190948202,0.05684095507558035,0.0289938864524424,-0.028432967214177072
P4HB,0.06959111848069043,-0.0023135727363970053,-0.038060747663074684,-0.027026149221542225
ADCYAP1,-0.022897526415710273,-0.017087905114290234,,-0.040017350570275875
GREM1,-0.0012617880038278302,-0.039392309119760674,-0.06781106970035196,0.030882973067805436
EGF,-0.02235365034797169,0.010926796934059983,0.12082197225352663,-0.009386483535646396
VEGFB,-0.0027781592254693278,-0.015840686015640953,0.04493418136597685,-0.0874170184673018
FARP2,0.006901219032764671,0.02761027950883037,-0.0030761493362396414,0.013413072557319373
LAMA2,-0.005783047049698415,0.07776536900078858,0.06214522977807048,0.04054896514580104
SERPINC1,-0.01277511565765285,,,
NRG1,0.03409173043195119,-0.02342237174597271,-0.055974615082674394,0.035540002340226
SPINK1,,0.046471562620163935,,-0.05646608660019021
EFEMP2,0.01971803660602304,-0.0006236824820891598,0.01859380644540954,0.025048752633845164
SELPLG,-0.06360967729819153,0.029278428366108285,-0.05160137835177897,0.1036908467018319
HLA-E,-0.011631341987116638,0.04632466907807096,-0.08490940620065304,0.0326744188597556
PTN,0.05635588969607016,0.10484624395153778,-0.03433787124445552,0.009718760733384494
CD274,-0.009310646771404234,0.03392194654350314,-0.013162504545874585,-0.06463623894191557
FGF10,,,-0.012062021944430668,
CD14,0.01871403703300411,0.04853906936126365,-0.021000452909253783,0.0025759862519216955
SFTPD,-0.009335774669848397,-0.019607519121766864,-0.051843271458477204,-0.03873493092289388
SLIT1,-0.023614209453310463,0.04833542952418386,-0.11154985415041008,-0.0513915480414322
CNTF,-0.010889742845194223,0.01131258621193481,,
BST1,0.0018702220877051879,0.047425237744548876,0.04574053791896749,0.017215259878235453
AGTRAP,-0.01120511733738406,0.037017391703191196,0.06948841072236792,-0.07708536413195737
LAMC1,0.04335150919444049,0.013047200971924702,-0.09452758191365505,0.0072280978721612835
COL6A3,-0.0225778759754255,0.039831012587092755,0.02507655256162631,0.04471307713372762
FN1,0.03219095967105147,0.04191137572277208,-0.10517676699083155,-0.010170226605055871
MIF,-0.007877988206356176,0.008369452354424434,0.043881019779849845,-0.08454288767055985
JAG1,0.0333922342800675,0.008520419215332071,-0.06752310367646573,0.011976079528238497
NID2,0.06987370563756974,0.05938841394870612,-0.045398508156855186,0.04012307154828017
EFNB1,0.008553459053305802,0.046335954899274646,0.00920662506176556,-0.0019259736284277565
COL4A2,0.04259041794694091,0.060949634183928444,-0.06888097718365405,0.04942194297935738
SPP1,0.00012806412047659807,0.07220526800816619,-0.01703077288149379,-0.09733158598514893
PODXL2,-0.022753463744362178,-0.022332443297098308,-0.06994436873349058,-0.040183552493912214
FGF9,-0.03810529657507659,-0.025145784763038248,,0.020072859015876274
ITIH2,,-0.018872409819447506,,0.12646856724512817
ADAM10,0.01782547527033888,-0.04841961892652095,-0.05399023555265704,-0.09284936630502691
CFH,0.023940555023573087,0.05692336277918193,0.011108064292062863,0.07543367316530634
COL4A5,0.043631060769467996,0.026119029106076528,-0.07903033431171048,0.011983894642976134
LTBP3,0.01884997654548402,0.06749787873322388,0.038829154167498006,-0.04979795990586888
GNB3,0.05174941438424415,-0.015482540773443803,0.024166999430357917,-0.0463909505941726
COL6A2,0.020531804063721883,0.02595307645242173,0.10808481626273707,0.06705491909201622
PLG,,0.06517961021501534,,
GDF9,0.027701523139519155,0.017271704913630042,-0.04218405419265083,0.039030589550174806
NCAM1,0.03248500349349877,-0.005438235776501572,-0.01550974447268932,-0.08551944134812177
APOC2,-0.005988381132196299,0.09606888194143869,-0.10868205194818792,-0.006833261422595584
BST2,-0.01652328001752017,0.07566723772521905,0.14924136704914345,0.04899333002019026
COL5A1,0.014529315668008101,0.008450485537924143,0.0011697307045360659,-0.03662679935833336
CALM3,-0.06486959988588205,-0.04281608049587846,0.053725533488551365,-0.04562410398744861
THBS2,0.036108225976732224,0.057291291980508176,0.02515830108081869,0.05813434761964047
SERPINE2,-0.03630720677962413,0.023974465071001424,-0.01948881449793736,-0.11494682375604688
EFNB2,0.047489364072938245,0.025242929507516925,-0.11651643587052896,0.02762660157534741
PROK1,0.04734661820856694,,,-0.022145551580334908
MMP9,-0.018184274342821757,0.009516220269435462,-0.06204607995963329,0.015993022864926324
DMP1,,,,-0.018788302142317415
NPPA,-0.03048966170179348,0.004971326917255024,0.04270621675845862,-0.0012715995606590621
APOB,0.06358972955633219,,,-0.022145551232626768
C4B,-0.014306149281470407,0.013158028586610521,-0.04413010863797268,
NTNG2,0.0512930927470044,0.021518055821709917,-0.02974297614784424,0.0466750642797401
LAMA1,-0.026338682164396453,-0.022428461508737098,,0.046278485705041755
UCN,0.020816206822095725,0.06448288277825484,-0.04899607043701568,0.03960443608752123
ARTN,-0.018184276107980433,-0.013464880368690188,,-0.03193695495962998
PDGFD,0.004161308482661935,0.026552441192580618,-0.05149646287274196,0.024440391449894877
EDN1,0.045168061000063806,-0.008107842228315643,-0.06916572797311958,0.08530202424775715
ARPC5,-0.023631364978983434,-0.017475346661942566,-0.0012870855497078815,-0.05965290550329885
GSTO1,0.008317111118316244,-0.004938574388609462,-0.01254015761658682,0.10545355989025303
SYK,0.04817389590549928,0.07966538349310191,-0.03221180413772374,-0.0017700065145047476
ST6GAL1,-0.05792829188083234,-0.051749973730003826,-0.037718826734229285,0.03754368269802816
WNT3,-0.009370153572345382,-0.005038515322650651,0.005361353317099275,0.012314550749864359
HSP90B1,0.04017652371455173,0.0387742977090111,-0.11998260060788232,-0.04524305317904701
ZP3,-0.011100520901779808,-0.001942128398190909,0.0586433192854156,-0.023624249598656687
NRG2,0.009795399924097345,-0.03645411188416271,0.051448571346487997,-0.012881633170289335
MELTF,0.039884854500649825,0.011502340856197965,-0.01910787418596351,-0.0818495830486135
NLGN1,-0.01633432931232735,0.04780354517417511,-0.04107023594011372,-0.03080232343667034
SLIT3,-0.0015438418986723557,0.003757918024683284,-0.02700293911217296,0.08644236833507969
CCL8,0.032457794633913094,-0.012563675742242127,-0.08749565260190317,0.09351110775525119
S100A4,-0.03439442618548191,0.07894731054683721,-0.007631942603392058,0.03050877148680851
TNFSF13B,0.018599898929462715,-0.02301657790656853,-0.11290081218710447,-0.04491257281961422
HSPG2,0.018059617658158406,0.08078785120222838,-0.09391946770571663,0.0532458933262144
FAM3C,-0.0008253417291248028,-0.03131800867759034,-0.031039232910952893,-0.0736065339668479
FLT3LG,0.01954324446162343,0.0167488771895626,0.12112261312526912,0.06923677217005493
A2M,0.008342648923379796,0.06951340839280476,-0.0659549832841734,-0.07303313916917226
VCL,0.006194595241647602,-0.014717481776221696,-0.03479510842159029,0.051927881623943274
FGF2,0.004883307434929694,-0.01312880778793265,0.027669346549676777,-0.009207340612505286
AGRP,-0.012909245964347676,,0.0013987280979158576,-0.016529262193938892
CNTN3,-0.03269471447361762,-0.028793077820516717,,-0.06023091906798884
RNASE2,-0.04674848073561502,0.023513501311164323,0.039836226798886355,0.08155834856308956
ADM2,,,,-0.017692125249858047
GAL,-0.0301547347776463,-0.01777587962524586,0.025678631655186027,-0.020508093249976024
IL36B,,,,-0.023750849651481
CXCL6,,,,0.061113271861205964
PDGFC,0.05055361783226077,0.023660992423899678,0.023158626125228888,-0.08316204083538897
COL8A2,-0.011392212261943695,0.04871538514915369,-0.09444331070371134,-0.04543754886075771
SPON2,-0.02656092699754703,0.02624945217884632,-0.04099342531080843,0.050867547159849695
SEMA3D,-0.03239319193566977,0.08373667663705331,,0.08229913863517177
BMP6,0.03471187040360107,,,0.09222162414654858
TIMP2,0.01638595867039997,-0.015442204128947973,-0.037786351221310376,0.005039299319080755
EFNA1,0.03247922693608661,-0.005471137639191568,0.040081296291726076,0.03418249789737905
S100A12,,,,-0.015540885331779806
TFPI,-0.040867047972968897,0.11318204143784666,0.06186466984424373,0.002074577498143778
GPC3,-0.015473291834424394,,,0.02211037400230789
NMU,,0.02498282800661681,-0.005209132776811355,0.10082199819553127
SCGB3A2,,-0.01876532548352732,,-0.018137916705939228
LAMB3,-0.003214854378352611,-0.0012015190539889644,0.003277406068127615,-0.050112045175953836
LGALS9,-0.06611290660081665,0.058741727214294284,-0.03133828819985062,0.02156229239105953
VIM,0.04150105857346202,0.03716331295544121,0.09427338069422309,-0.07124055125874665
PLAU,0.02214082421004688,0.008976703316039013,-0.0016402700476708814,0.04802469236891268
TGFB3,-0.017774196842550636,0.04459436010226526,-0.044153110533737765,0.013621305058387602
APLN,0.013854489297464367,0.01254690687750513,-0.0864399761153676,-0.05805555850337249
SHANK2,0.006621375635264899,-0.04458593760796164,-0.05770680086855629,-0.0414772170786431
LTF,0.024735278751532037,-0.037368215211846884,-0.049022503551628835,-0.11519761621070794
PYY,0.06047090106742764,-0.011256683334443162,,-0.01652926627718662
PENK,-0.02279724969942756,-0.020118134503074512,,0.0080441662895722
CTF1,-0.006620504098552251,-0.020518655761542447,-0.03216467970124864,-0.03733045170394074
COL3A1,0.004948599921112611,0.051354804207524286,-0.10388940666426333,0.06392598176121667
S100A10,0.0166685632753953,0.03157704862884172,0.08379007116131086,-0.048672030924337285
FGF13,-0.03345957975565617,-0.04504237829699092,,-1.9828665811533383e-05
SEMA4A,0.02336553079069824,0.029379764911107102,-0.08280449857832174,-0.002859996569605324
EFNA4,0.02162219442188732,0.03204387584269298,-0.004922726391673448,-0.01557244559582719
HSPA8,-0.019276731136196653,-0.05067156751722169,-0.09404467601641926,-0.04127541952807009
NPB,0.0465995563916458,-0.02539608778243913,-0.011017556610255616,-0.0051710635032734915
ULBP1,-0.01798898941065448,-0.01256367544234811,0.016157784663230125,-0.04702002462390534
SEMA3E,0.011254557295563218,0.002900245320023603,0.018199700059274432,0.11471268472791397
ADAM9,0.010074378374984691,0.03553983577929976,-0.04017089029267396,-0.045363746261274464
ASIP,-0.016135869187907586,0.10790087081232777,0.019664694086122488,0.04177119002951951
IBSP,,0.021681303128952018,-0.011283151064568363,-0.04481784039296583
FAT4,-0.023834704691920967,0.059841955813156635,0.10934808634161883,-0.031213346346844605
MDK,0.01616023253116062,0.029161483390436744,-0.07302319279196512,0.0362544260819315
BMP5,,,,0.11246467047185445
CAMP,,,,-0.02269169464500187
HSPA1A,0.104837128026944,-0.023821792196737624,0.09456677093061423,0.010155479462787912
SOST,,-0.015503244603069552,,
SEMA3F,-0.02737884016861319,-0.009829355025418927,0.010126075886379175,-0.012017841481682811
ARF6,0.021036817591439015,-0.023588385613133245,0.043901801908894277,-0.022896504386868723
IL6,0.053861645977113834,0.0055585230740249104,-0.0035309034542618622,-0.00898451170461132
CALM1,0.06703511743924546,-0.027816255249377444,-0.16235777795320191,-0.05796942319906106
VIP,-0.028465589844278907,-0.008852994838541092,,0.04930323523892379
NMB,0.03626564413804009,0.06327471795344704,-0.07659151908844644,-0.06567284292839246
CCL26,-0.010889743071546299,0.02112656083767547,0.045343273779913894,-0.004223654359438247
FBLN1,0.018306537219521662,-0.019871871860692416,-0.032042474334305925,0.10043947610775135
SAA1,0.042618678382550644,,-0.04889113334437996,-0.020399038918695846
MICB,0.02795492952601025,0.11394676784803554,0.01860817712910996,0.07758011999058892
MMP13,,-0.01072753226799983,,
F13A1,0.01198164141091902,-0.0229750387945429,0.04312598449672677,0.013532857803095513
CXCL11,0.012816641544454738,-0.013170941500268287,0.05967353751002261,0.025369951019666773
COL5A2,0.06051532773902691,0.049372114511227944,-0.06670991980560348,0.051131761239895844
EFNA5,-0.028097584903171487,-0.04167749872440517,-0.009061919182826861,0.09007465907628778
AREG,0.008561362401159556,,,0.11369626507499767
EDIL3,-0.018414135787024413,-0.004415240527376178,-0.09721558170234076,0.021220217561364108
CD86,-0.009057740685408492,0.0011412770894954135,0.026758798141124935,0.0928253655072162
AHSG,,,-0.012741342665695344,
WNT9B,-0.012909245964347676,,,
HRAS,-0.000584334944759998,0.0011399505517457756,-0.051680408513675835,-0.06472565377932296
C1QTNF5,,,-0.03690559914858272,0.05438876122184731
RLN1,,,-0.04218407025836263,
COL4A1,0.04480946300092201,0.06755103188851139,-0.08823677244833208,0.07257444215213854
CCL3,0.03302954098820748,0.01776318276793744,0.001986539484853313,0.1566353906030882
BGN,-0.019404747022759464,0.0382526161539991,-0.040605147100045036,0.07377567313406248
RETN,,,0.08063381405065644,-0.022328897030085715
S100A9,0.01672481313274107,0.09651784807815603,0.015226193404239566,0.045625492862250074
HCRT,0.020943691858612307,0.012475764522843517,0.0007280376851594859,-0.029851747939442067
FADD,0.03623008024609256,0.0885554259731228,-0.00023135280405856855,-0.05559386816929125
ACTR2,0.035753065478265206,0.00020649295370149735,-0.009033844292150489,-0.0477595463647802
BMP2,0.004652467407529603,-0.05411110783204132,-0.04369862918295763,-0.0292821931384102
PDYN,-0.017866516618319634,-0.023950018598613308,,-0.009586353242568539
CD55,-0.0034038255566243908,-0.05765627531569372,-0.053047667313448614,0.05170736594845889
OSTN,-0.023911409481659065,,,-0.06336281758456265
PDX1,0.03360827312751577,,,
CD6,0.003160074991874146,-0.014174662550753867,0.03568685233057537,6.038757045909134e-05
IL16,0.04403314558562672,0.07369278058272077,0.023125424676200917,0.07745651527417402
LAMA5,0.038983264026674146,0.05137446180356289,0.07118960594724484,-0.028567069402045012
RGMB,0.0012593978581757006,0.04563853594879381,-0.09197650507172576,-0.06141523673119882
INSL5,-0.019774244138934853,,,
IL12A,-0.02603145684594654,-0.002010233562912303,0.05238470373624909,-0.03167726389465666
S100A8,0.019440668430480403,0.03490336182734888,-0.033703018547359874,0.006167340237176532
TAC3,-0.040762892352268834,-0.01967339667272808,,0.01779470085417858
MFAP5,,,,-0.07338878590170618
CXCL16,0.02993537122306473,-0.0301515856274218,-0.018507696633051775,0.029463475600225074
AGRN,0.03408255652182243,0.04054663123052047,-0.07283778605044401,0.02939005180596653
COL4A6,-0.01986424170233279,-0.011596590794398213,0.1626200374610975,-0.00517327439130638
FST,0.00999234153877051,,-0.02898351803084068,-0.06450980413440226
MEGF10,-0.04037154932970776,0.03712803277872205,-0.06871732966342274,-0.006899071426218097
C1QB,-0.004161500214999841,0.08726995054646235,-0.07197585661797205,0.07720560355090031
HLA-B,-0.012348715869405455,0.0657973187554241,-0.11327780705053123,0.07428998556637476
PDGFA,-0.009408945247211472,0.051916340142822676,-0.1551927101843069,-0.031335023150214615
LAMA3,0.02119146527321857,-0.0020446300984445485,,-0.005780435006798796
DKK1,0.003983114060885924,,0.07513065834947354,-0.02703699259226342
INHBA,-0.03673288139869037,-0.022703127883543648,-0.04575759132207155,0.04722232298498126
IL7,0.056703903625227814,0.08194442991163717,,-0.008637049843692698
FABP5,-0.004969103914621934,0.04351117641287075,-0.04151051366639864,-0.02780770967648256
CCL4,0.04483519725141317,0.013841252198015316,0.029434092950198713,0.09106033167344577
FBN1,0.06988161403980384,0.010605115432324492,-0.059006629643666736,0.018612944194758115
TCTN1,0.002680424003070213,-0.004391413023663298,0.029185718616295365,-0.012771160593102121
NCR3LG1,,,,-0.02043008049098482
BMP7,0.01855402730103205,-0.015490577167233408,0.024206683588393972,0.02726272894210599
NLGN2,0.06358200317543901,-0.01861912612684168,0.0013761748540105933,-0.07774370820957321
CCL25,,0.00631682588107778,-0.048639529071801954,-0.02101578039064599
NPNT,0.02026550786607345,0.0679472848884798,-0.12478260000599178,0.0006853455801588078
KITLG,0.06734937191740868,0.03748728061715877,-0.02426942033853945,-0.0015893714385768838
MADCAM1,0.0038620480018658264,0.015651610507263387,0.02931304909867787,-0.033272302128398726
F12,0.017502332354190693,0.021433164074297018,-0.06298188125821978,-0.010198882959115231
S100B,-0.0074179092141152085,-0.03816563132635162,-0.0821640987248448,0.04570011353399307
IL27,-0.013813597839226534,,-0.0156920896671431,-0.01746531246493303
CD99,0.01694483356454207,0.06868952836230015,0.02787409417713434,-0.05139840930101086
PDGFB,0.02501853270788884,0.007355502826072042,-0.061052750867700074,0.05519719827492648
CLEC2D,0.07578760268211242,-0.02756284029260277,-0.057488944464060186,-0.010355982980175451
F8,-0.02397723290821363,-0.03398609252273449,0.006494078693563089,-0.013103984062457908
C3,-0.055401029192776195,0.09556481988781526,-0.17718780021516392,-0.13480847614290872
DLK2,-0.021282689709378882,-0.01844076262622972,0.023489216205959475,0.03203922812143287
TSLP,-0.026620628389150608,-0.01600609116908519,0.059038286386104886,-0.01832364577886424
OSM,-0.006583421400866905,0.006812948431696386,-0.022526583777278928,0.01876995193392986
SLPI,0.0012313322142244005,-0.006416861681154259,-0.09162729480172066,-0.09229593091242927
AFDN,0.02010088268446287,-0.000488712932682336,0.03926443824690223,-0.07356191170982615
KISS1,,0.13526110400652522,0.0017276993962727202,
ULBP2,0.01401450071293615,0.040532576273540906,-0.015149206751440162,0.00246322451934864
ICAM4,-0.01602719413919853,,,0.006611016482389016
TDGF1,-0.01194036830909472,,,
ANGPTL1,0.0006878992403391359,-0.017662897599293504,,-0.019624777846841128
LTBP1,-0.02295661240747349,-0.028285110365821313,-0.10287407290677751,0.014660291022502209
NTN4,-0.0009722020576554495,0.0196410834414262,0.031038488524481395,0.05935335753120296
APP,-0.030827168726117644,-0.007294573063615608,-0.12162067682288098,0.015929407035618993
RIMS2,-0.020172222313242092,-0.04326054505173198,-0.012056966548631176,-0.05129563020436229
WNT7A,0.06855343192764124,0.0059097049757498,-0.0010239090344606153,-0.03049488588349951
GAST,,,,-0.027021473981800298
GPI,0.019928839237862407,-0.08228250621012892,0.05589265888137201,-0.08285141548946559
IL1B,0.020473204626590004,-0.002422147799163701,0.023495021943255655,0.06129612600761825
SFTPA2,,-0.01090665045018953,,-0.0165292623073624
HAS2,-0.007918469929536345,-0.025808926677225195,-0.025510791699183747,-0.08127636309938295
IL11,0.01600354986936816,-0.012249381703237364,0.011854079035780934,0.034478397898781175
SEMA4B,0.02208182249927628,0.05310895831245163,0.08212430962125535,-0.07991384852159693
FGF12,-0.04577826653090834,-0.01050776239575689,-0.06209090959363427,0.01424314513677782
CP,-0.016410126409610915,0.043969109203977584,0.003774471084520282,-0.0389418904544865
NLGN3,0.02679899422809169,-0.004779535645277287,-0.06746492599158842,0.0408538146710743
GZMB,-0.02710840360924642,,,0.019081343067948554
PROC,0.07288069916396717,0.003977301418147585,-0.023192063871426093,0.055539388992138186
TNFSF11,,,,-0.01723572654932679
AGT,-0.0012825722124415596,0.0322105774405867,-0.10233385418368467,-0.013924277139341894
PTHLH,-0.029130745833174532,0.010305459620240856,0.048290974746161244,-0.020637705286476887
COL1A1,0.04607756918468783,0.05407445036608047,-0.10439841779921755,0.05798224451260173
LAMB2,0.004590318034080871,0.029936405765207078,-0.03386406611109038,0.0282109263377697
DSC2,0.002724473475223326,-0.01075677209806604,0.0766105764550004,-0.012201365306097696
WNT5B,0.05075644900648865,-0.02421029424420622,0.09949365459063102,0.014677138058979338
LEFTY1,-0.022497362682604174,0.0008384271943302131,-0.06362344045062857,-0.02639490029585395
FGL1,,-0.012563674442701546,,-0.021587237121560174
CXCL5,-0.014546558457204014,,-0.03968944450531436,-0.024006986695055757
S100A1,-0.007107368727336207,-0.010267907784359046,0.028612714006474187,-0.07219950027465853
C4BPA,-0.01728984468217487,,,
NPTX1,-0.02909782103145858,-0.037882625129269404,0.051225229933304646,-0.00025227531780796787
TGS1,-0.01160604191302118,0.04752259834778932,0.04734903102248328,-0.03902856177722252
SST,0.039099262894796226,-0.04684673409203033,,-0.008356632058155412
IL34,-0.04805438278856421,-0.04383926963235403,-0.018145481493753605,0.01493607868397436
XCL2,0.04000664245841428,,,0.005780545224786973
RSPO1,,-0.011596590794398213,,
TF,0.022349338230718274,-0.004408174701899809,0.03480509818574421,-0.005584190943395006
IL33,0.042312157375933405,-0.026073855183361607,-0.02054264372209502,-0.08918264476465414
RBP4,-0.024369685188153967,0.017532159128969542,-0.05869927552461698,-0.022499965790992955
CCL19,-0.011045698889533558,,,0.05512766862431171
CCL20,0.010773146685424416,-0.011427842316013442,0.04338660410879414,0.08183528009381018
NAMPT,0.015743658231586823,0.009807483359912153,0.10151395592614935,-0.12048902115699109
