,UKF243,UKF248,UKF255,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LIF,0.14486684509993608,-0.0034572252546459345,-0.03129572307703216,-0.03602310502443872,0.01909854443046514,-0.02313682250489234,0.045381168857069026,0.09163329214039892,0.09076463448329061,0.1047845569115119,0.24836009545184165,0.29119981234375125
IL17B,-0.027185448797185673,,-0.019820868287984277,,-0.05474032803392698,,-0.022468952999778646,0.09995893202027671,0.03963130413344738,-0.03680567889798529,0.0022493379524594253,-0.000797085996059616
MMP1,,0.14397788393577438,-0.0271312966797308,,-0.12139635479764024,,-0.08226270653524115,0.08348093229674425,-0.0035114176738054188,0.05251226288975175,0.1209211269813693,0.07597865206348169
MATN1,0.05341393951933777,-0.026836209491797852,-0.03166378238973789,,-0.03422764444319785,-0.019625468520675902,,0.03729001165532603,0.03769930157669362,-0.029974576957231935,0.13294934001542894,0.07119570374206466
ADAM28,0.026672315628482896,0.05573857866815455,-0.019287930781361734,0.0942576457975619,0.10595572595451319,0.020152439720603217,0.005549418764750276,0.007705028185644242,0.017294033268207054,0.024947101625097865,-0.029817473959579947,-0.06706648193226182
TCN2,0.023842281918218668,-0.10207508473982059,-0.03422437141575947,0.02463082975289728,0.19010746705650247,-0.04294931823004714,-0.06661513465738773,-0.028724591104899035,0.010242777704205785,-0.026888158155795545,0.009729129851395983,-0.11918933976556843
THPO,,-0.03496869212983442,,0.07281153563388844,,0.01627021227615105,-0.04551642780033293,,,-0.0049893571877724155,-0.0613536484623535,0.05392504985419877
CUBN,0.0327588615690165,0.005389672306869064,-0.031089348234897653,0.13141157391891473,0.005343800339954801,-0.014153725597001484,-0.05823195716900755,0.006536519383972684,8.851681698470317e-05,0.01866956055169957,0.03292688870472205,-0.0279604905254193
TIMP3,0.009322179768441529,0.07548264646441559,0.06297693208225986,-0.07647170302184123,0.0775952104349372,-0.0856842089082149,-0.08577659465152508,0.030006380713177155,0.057276024082643755,-0.05769451687783883,0.01721743772049523,-0.043381398808723985
PIGF,-0.0014234265581919339,-0.03368284471599685,-0.05143938536772218,0.06293715062805429,-0.0632035738206474,0.0781913001913895,-0.056680074612430666,-0.0431694773551884,-0.023420310084630278,-0.005948046580569199,0.031987608132254895,0.05885848911345126
CRH,,-0.023947077763348326,,-0.030676251933637037,,-0.026842589178470887,,-0.0420996778176519,-0.013359789408305685,0.0008372046049525723,0.013812928179979079,0.04850550653440826
BDNF,-0.03616287467312771,-0.018653048180200076,0.015058190916122637,-0.035493539775256155,0.07625685214074467,-0.022103320640000017,-0.1328304779885647,0.039128102252893544,0.03914486824158129,0.023196207746432915,0.0661631315709498,0.09067174869879495
CCL5,0.044500820723439104,-0.0744845213588248,,0.021320865305437572,0.0523462952223421,-0.026624311178970548,-0.06766339895538849,0.056015055062312746,-0.060582631160349946,-0.006943345014745469,0.012571895690418763,-0.07647339080052036
GAD1,-0.03801122349125066,-0.020952691154783622,-0.02188644414724077,-0.10942494821534669,0.011009270978445639,-0.0625338685092308,-0.05336979875370564,0.11813552711171924,0.05793318024300391,0.0383933415621378,-0.05353535538950317,-0.03925601468856512
COL14A1,0.1133812581943372,0.01472652988954402,0.025547900187901918,0.10651314346469451,0.0007813142107067022,0.00559099196809864,-0.0782530645365797,0.1559757566618662,0.06578549178208265,0.0647514144537996,0.11326844590575785,0.06391080630440701
HLA-A,-0.013191188301220569,-0.03282756999709714,-0.0034148977320318285,0.06439614561479867,0.2064118500434678,0.04490099568557863,0.034357646678496466,0.21829419501989636,0.13182499023582459,0.08330033816171617,0.07689837328924164,0.11099256943919618
CD5L,,-0.023947074992853836,,-0.03731867417430592,,,,,,,,
FGF18,,0.010984378488978803,-0.01982084615379029,,0.06979191240854468,,,0.12244838154235116,0.05083059093325651,-0.036497756980620716,-0.011176861614843893,0.09082285968767802
ADM,0.15177900761679103,0.17053255531769987,-0.035182290690164125,0.0034412672957657062,0.07487651106557615,0.17794401134756618,0.16112758021867632,0.2539488833836806,0.1820335417274326,0.09482501993606923,0.12205484561246768,0.36465416693093805
CCL15,,-0.03995357342077899,,,,,,,,,0.013101838381190204,
GNAI2,-0.08591168804589376,-0.05228361794047913,-0.057936277244964564,0.002116369335655207,0.036694344889287314,-0.026946480013116073,0.006952033074676075,-0.02216186682526996,-0.023894695224396554,0.02454775546507312,0.08206151616415819,0.03167166872176513
HDC,,,,,,,,,,,-0.07876487595047955,0.0031466898943212055
COL11A1,,-0.01917964398284813,0.016538973003867953,-0.045298721309912256,0.10409065154206071,0.04482821386777489,-0.03980530513530593,0.1046587070367419,0.11164785976176338,0.08559756348491997,0.062487710260302684,0.15931574308491264
NUCB2,0.10096242374983955,0.03263575192212795,-0.07527699542170094,0.018792108719721163,0.017950410947507475,-0.02373895487552339,0.047517619916273734,0.02080737870807977,-0.03299583061357221,-0.0089100414692375,0.024181349539674952,0.10752673415916543
FGF16,,,,,,,,,,,,0.009903145019840196
CXCL1,0.0734453148496224,-0.06453372467892562,-0.019530730240201768,0.03637648255322317,0.17258676734433834,0.02651016942110419,-0.0025484431200694926,0.13248974725960494,0.12413340447762829,0.06654263189637236,-0.03231476661702258,-0.005734319672141597
VCAN,0.07230111869920214,-0.011838676391249222,0.07914666945635034,-0.041602648454378804,0.007400958737187359,0.021139859379669078,-0.11453051286698679,-0.17021235603461893,-0.07706496443037145,-0.056714575589463724,0.14384308781079247,0.20771254865905275
MMP7,0.19894627298087741,0.012453720215282701,,0.025357105042019233,0.08918478529521383,0.01404977488699248,0.09863919735973811,0.16428277133219796,0.07076198737121696,0.14050104011639084,0.2726487115875443,0.2784285620568248
PTPN6,0.01444201461234298,0.008255859838232594,-0.009380953143336245,0.06630176294462063,0.03140359790609479,-0.003436026610671824,0.060591489128487705,-0.046736790529969326,-0.0019248975718856448,-0.007492828452336275,-0.01429932591544491,0.0020066396674928233
PTGS2,0.14456694953967117,0.06531527060919269,0.024441886076232915,0.04115854989125958,0.17003701223592588,0.08671179173824932,-0.05413694422799704,0.242868886346198,0.1450684095252534,0.056684423245707494,0.09757465334306296,0.1754347927151389
XCL1,,-0.026241711014992106,,-0.028807245477020696,-0.0305971215148594,,,,,,,-0.0566339641990911
CD58,0.02125320761374006,-0.028788373066245872,0.053757657653099845,0.019257493842581234,0.03833391896340679,0.0044693721049434984,0.017688715484680022,0.017169009966717507,0.008563746513681091,0.006753945014010822,-0.007275365758095908,0.003924532558106752
TNFSF14,0.0697124831600716,-0.026441229119970572,-0.052233751152655376,0.01335296851604609,,,-0.04411308057048602,0.022441100000124264,-0.002494243492301727,0.004895657544680931,0.007976491323950174,0.04643422292660405
CNTN4,-0.06520806675946941,-0.016635415765398703,-0.022786210673054478,8.334740654501751e-05,,-0.016270239376772782,,-0.07987752056536399,-0.02928056960186958,0.009649580967309706,-0.0347237820902058,-0.11245671678606967
INSL3,,0.0759881362554419,,,,,,0.025893042865214756,-0.031882943798244204,0.0004773607831381464,0.011846705756528063,
BTLA,,,,,,,,,,,0.033903926760585124,
MFNG,0.007948578683533972,-0.024244816794819574,-0.04887299674239114,-0.010506853119806588,0.0642294853548469,0.04512386384975377,-0.061875188065836285,-0.052744846531520874,0.02091026887762297,0.01881817800070984,-0.035621720868177234,-0.034991146355563496
ICAM1,0.1565817919506772,0.039284762244889124,-0.026178961274741685,0.07567906547468027,0.08790138095665688,0.06438197033013777,0.03822021132615643,0.16354472710726842,0.14085436836605333,0.11564723976626576,0.0049112319429340575,0.20724609724174217
PROS1,0.12058032657938057,0.03355307677475918,-0.030117856606567347,0.13899930432583807,0.03885173931921066,0.021200900250828755,0.03412468148976195,0.06424118365656792,0.11606043369561533,0.07002334830181793,0.08201595934161524,0.18807971028145046
CLCF1,0.1057908757809145,0.021284667831913896,-0.07548590159491606,-0.008895753602286425,0.09668993799064757,0.04117709100812628,0.06315495349250162,0.01978147083261444,0.07635092145616043,-0.011278603018098467,0.2055851438244397,0.30522703345787916
PSAP,-0.07680874728868568,0.02577677529078415,-0.03865329297851483,-0.0309860797084611,-0.22284445418477705,-0.08956104759815964,0.10912579598311084,0.22302239055280135,0.1532844967804137,0.10014315465679335,-0.015381061922173865,-0.02442360167667539
EFEMP1,0.14234791990242082,0.08162412411260123,-0.055059512742918135,0.10244489273215326,0.056004336606408814,0.0431050386671462,0.06602269960420196,0.03241128500438292,0.03249557665437243,0.13224751415812583,0.12594797070758842,0.30113401433406334
C1QTNF1,-0.014509100366174948,0.08221816599707604,0.07667867562925175,-0.08524675559105549,0.13350750104940892,0.04003613709282433,0.0710770985898916,0.21909761569027106,0.08972133753153261,0.045227132962802646,0.08828967256665884,0.2898338341008447
ALB,-0.03408928614710089,0.021164727922851012,,0.11218495349909238,-0.03183673778498255,0.031152872613616104,-0.05082168951963084,0.1084839468750332,0.0019706567179839907,0.046499979277910344,-0.04792352910258685,0.08432701101213935
CCL13,,,,,0.047033446181872655,,,0.10975479948326948,,0.0025480914029109365,,
EFNA3,0.015363725409522766,0.03719017920164918,0.040036498963436175,-0.06936433224002868,-0.021836846741189114,0.03710594554339852,-0.001310394406285441,0.054470188185623845,0.058634076649150116,0.04548148543616646,0.003866720967622047,-0.0628910141800682
DRAXIN,-0.06335893251820862,-0.019254110028311604,-0.012824840222957483,-0.030064880431273294,-0.0033888569250187088,0.09921223287710416,0.048951191857087316,0.08024489039130606,-0.004901503575731827,0.04108350594842097,0.08049882426165907,0.016145608694667482
RAET1L,,-0.018312749915850322,,,,,,,0.027512649569797577,-0.017976107097930162,,
NPTX2,-0.0002752532522327488,0.06991907045162579,-0.05052632864642777,0.043064994803396525,-0.030538312908699364,0.03150145777194046,0.009291364386280707,-0.049778510975906964,0.017430785041578047,0.07081465070487075,0.07143592753920686,0.12403378564306561
FGF11,0.06643989702737704,0.06421304333491576,-0.05670595518308252,-0.03821441362198441,0.12715842438355263,0.12145077803939075,0.13040961190188277,0.10667193667103793,0.12266776053908351,0.08471962766156946,0.14619680538454993,0.20492084903104163
CD59,-0.09633403611027629,-0.05273654616985916,0.05486418970505457,0.01588875727909792,0.061206994066001545,-0.10664518099588804,-0.15830555777346086,0.01676130426810116,0.015962714806417484,-0.021698754975066428,-0.007978063879148175,-0.13209103966465913
COL9A2,-0.07522883650212889,-0.07557422108750735,-0.07484637726106079,0.04479297872254239,-0.0807974294910478,0.011217446235235826,-0.10794384931236167,-0.1104416670351088,-0.07885526217691695,-0.08615279568495943,-0.12285575302697165,-0.09061114814546616
DLL3,-0.09240871021986861,-0.12749694836650888,-0.007986636593285603,0.05237066123041579,0.013841116241575349,-0.06261718517915811,-0.04801653715613298,-0.1679190620071667,-0.0739950758367021,-0.07774900786194829,-0.14622810490529312,-0.16632499692803532
FGF5,,,,-0.021121530746233047,-0.02958858396800564,,,,,,0.060792707180494114,0.03463120252192635
LIN7C,0.03294269479825643,-0.03704879701457094,0.008575713161605604,-0.04079784100348602,0.049413347169842026,0.03692088633053753,-0.017295340445431826,-0.07371900654565879,0.0522737260966194,0.05140090333171957,0.015981401275944513,-0.05223492673022935
GDF7,0.055661586109965445,0.0903202271920925,,0.0060231063645440445,,,,,-0.013799439373057533,-0.01886383347811335,-0.005176767527658218,-0.06566305068918886
PSPN,-0.012991640769105165,0.001442702494388878,-0.009402329618604661,0.008525374153032726,0.034855083687137155,0.04388818293626815,-0.06993295746794008,-0.004801745089899949,0.048207628318851566,0.0026997238560396066,0.002059674216079501,-0.0650484734149525
ANGPT1,0.10159518512786135,-0.031504467030055855,-0.023288051593559313,-0.01149738217043952,0.12052125555418146,0.0015113625994029654,0.1996100069227089,-0.021556322361004066,0.04434467188210345,0.04534374970983928,0.03342595076170827,-0.060996487926506845
PNOC,0.025423691506331343,0.08113658368031741,-0.05519745678979801,-0.06135174030428134,-0.04866230836499493,-0.003928890950894379,,,-0.038485481521790335,-0.03753257847518423,-0.0029891666571515633,0.06987865862107516
L1CAM,-0.027335102104363896,0.02766239470042246,-0.07171446138480261,-0.023111021088161012,0.09957557735201261,-0.05807244556989112,-0.03914586447660654,0.14903149407135532,0.06648616360730195,0.1589984945624214,0.025418476100888675,-0.05641945097668562
APOA1,-0.06993211671232476,-0.05611072305061764,-0.046783987988437095,-0.035274749260021186,0.003502086000215053,-0.015767080858497515,0.06486345721859826,-0.006489280786510602,0.04126050312287142,0.026060808016203436,-0.0056115893956986546,0.0390300852078114
PSEN1,0.05007174096288876,-0.0017537476733795094,0.062344793969570975,0.0027247145926194405,-0.026348742481376013,0.015965259800801344,-0.0437802076241932,0.03427919359942253,0.019999296859983938,0.029059903059882337,-0.023500111809180338,0.11067328864156378
CALM2,-0.08696059886328669,-0.055510662663483985,0.03216207964915213,-0.09115858933424915,0.025757806176198363,-0.09850800371740888,-0.090881712392879,-0.14669055213804322,-0.10436553598958681,0.019307046011987267,-0.1867554308056601,-0.2754859018741239
CLEC2B,0.08276078502639803,0.016048222337436878,-0.03906202078752344,0.09061773451358988,0.055010622274831035,0.0219702065982145,0.1330712020568576,0.023995487589926624,0.10164892839900852,0.0510354805593447,0.014554538655427761,0.08067825805725155
NTNG1,0.04033106992154582,-0.032398050199153455,,-0.010410693569891183,0.13383627865342954,-0.023739524854970537,-0.05770019457138409,-0.058736739610699466,-0.015259737175789085,0.01777958074538538,0.16192137365130246,0.11926663749999941
LRIG1,-0.043576860498560625,-0.05135417393721624,0.052097426796876435,-0.002588447611597084,-0.06493927249722105,-0.031422479868268405,-0.17810967347135984,-0.14729982743758266,-0.04202858737481937,-0.09354787020603417,-0.09771501099073696,0.022547531762065996
CPAMD8,,0.00989134121504081,,-0.02418660849182095,,-0.036247980518860856,,,-0.040657468067128014,,0.0314089455981186,-0.01857026007718509
GHRL,,-0.041905231343977285,,-0.023556546073421367,,-0.025047413766538847,0.1436147591474126,,,-0.007706785793705309,-0.06277391010150823,-0.016220994031460077
NPY,-0.06271681936193077,-0.03479302851966332,-0.01832744792393692,0.012969689677097995,,-0.01895677334442533,-0.049967523439185584,0.18979884903805896,0.09912416585349848,0.01760963980504069,0.07492741525917228,-0.21312735039040626
MMP2,-0.14058550052205965,-0.08598421815902746,-0.07646244436254233,-0.033809759209264885,-0.16841914736543415,-0.018023956085991555,-0.11683063200627748,0.010148855748039039,-0.029694096811806986,-0.0028659643011552994,-0.01031850429893878,-0.0621692938288498
PPY,,0.013844272948244881,,,-0.008547922848393834,,,0.174224465017847,0.12013650469810344,-0.005597374355209989,-0.014047130178991734,0.10305284944923741
ALKAL2,0.12793564746660444,0.004990792881574396,,0.0965682742922486,-0.02375420953193758,0.058999984709503434,0.08355160357069918,-0.012874280965982069,-0.04001396331089825,0.05175447638162534,0.08058577697613585,0.11235479116202954
CSF1,0.1810101816944003,0.09240721862986524,0.046649922213034205,0.042553301958743545,0.10417995637975434,0.020703909922144714,0.07208840887014245,0.1598002884010504,0.09549620938504369,0.059812797158404,-0.08909031832058475,0.047412395549681484
SEMA4C,-0.007170971641633098,-0.005596979932240513,0.03908819629232018,0.010382794131103549,0.001142731645933334,0.043238719188732455,0.04715399032255686,-0.03258050838532453,-0.014852266867914448,0.08060331254108094,0.07826954920768385,-0.00603813564213122
BMP8A,,,,,,,,,,,0.026009354826525485,
ICAM2,-0.09524275615279741,-0.08977442002352673,0.10335715675845823,-0.02812539413325752,-0.028074673249310945,-0.0330339471779744,-0.14059289789761545,-0.1009578592258434,0.0037049208009813173,-0.08434041204227122,-0.0006464765672413704,-0.13825054414479285
SYTL3,-0.007031751550488855,0.03000608532904486,-0.0018533391734744397,-0.060100506764875536,0.035498815656699836,0.03212699015077713,0.10489437188666696,0.08717522748642868,0.06899252030524626,0.06144371420409043,0.05348848586962535,0.05584967825695757
IL1A,-0.015017525243954643,-0.002122123191007657,-0.04297772408260615,0.07414754995844537,,0.05629724274201128,0.07125153656726303,0.005829373731671123,0.06037631582462061,0.028661587418120384,-0.09295719675994712,0.04252756682564328
HLA-G,-0.062341917877300965,0.04497238083300075,,,,,0.017992313245122498,0.060047895737317884,0.005880600438634068,0.04658813681000634,,
PGF,0.0670239800804668,-0.03348759302996874,-0.007064181211972707,0.013237975868279487,0.04003864241768546,0.09499501484166709,-0.10104569988839528,-0.0785683106592052,-0.050822006880381604,0.016505751237673203,0.07010905615050489,-0.09962850428583975
LGALS8,0.010948655228314397,0.029715821281532363,-0.008957786229439536,-0.017314932760588195,-0.05663353658141297,-0.006963802310442098,0.01536419913417476,0.06888814733582954,0.060798594489799095,-0.02304110462560984,0.03350587843994023,-0.023114625927097163
DKK3,-0.12295749180993745,-0.05117872297982759,0.08700861017934627,-0.09836036280736732,0.014718093770750895,-0.10642860079302957,-0.16950310796122664,-0.045510696051729436,-0.007806721559777448,-0.0037242921136245127,-0.07047649984349837,-0.29628540026644506
COL16A1,-0.10340734005784294,-0.098749959819616,-0.06579565084989071,-0.02695885371929518,0.013132266196592518,0.008995405366432363,-0.1531917344894176,0.05505998324560987,0.06651138793943875,-0.047526232328675665,-0.055311621610934496,-0.02748968562988608
TPH1,0.003520347591060344,-0.020690505344773027,-0.02721674268480974,,,0.03324901139798783,0.037068350592729185,0.00851316391810462,0.07851013394389121,-0.018490587546090467,0.02775953551206883,0.03676957559446672
TNC,0.19397617294336636,0.07373644402423514,-0.05315911151080184,0.04635227523268944,-0.10650043235530658,0.030848151938177797,0.11875672998744581,0.21385998200259165,0.05069781699658793,0.18371688620037288,0.1838259753146664,0.3628495040157072
TNFSF9,-0.05575691122100807,0.00017082092583874727,0.040774963187938246,-0.027726791781861184,0.009932572694825679,-0.0317606002358968,,-0.056388367614723635,-0.016735797025464388,-0.05344755156883075,-0.015596209517153186,-0.02724084501738521
C4A,,,,-0.02541822968424013,0.04788956393371732,-0.02076146634823133,-0.0027261840287220807,0.0397738374044729,,0.03702784166438606,0.02981019401282173,
CNTN2,-0.016366397354783152,-0.02598106907253756,-0.062259870778090184,0.06585033610877998,-0.02388346568050001,-0.07080598502159394,-0.05750188478318601,-0.10902757028280353,-0.04250875666111165,-0.09595718618834924,0.01270010726707546,-0.16552892462648153
F7,,-0.020185147336822744,,,0.00858927124873045,,,-0.036082430481639505,,-0.039054071716130304,,-0.05336170776615085
LUM,-0.026603149003347825,-0.11099207709965864,0.13872838112535396,0.13844201737354075,0.06933971278179556,-0.061501810327862526,-0.12321343440321576,-0.11109679008163102,-0.07421545731770306,0.04077910341360832,-0.002840386164111606,-0.018876274800360734
BTC,,-0.018312742288001425,,-0.013243817318578073,,,,-0.02746117413439526,0.02185593111336363,-0.02663317943827413,0.02557539101247794,0.11553294935812926
APOC1,-0.08315573787692973,-0.04970210863687987,-0.07794535991391309,0.10916411453642107,0.09328110306616787,-0.05275540328276083,0.1061902380913758,-0.23730104643339803,-0.11758528505635402,-0.04118953003751773,-0.23544629250237764,-0.08044175063044326
PKM,0.12857148587554218,0.1573857632860408,-0.07937035557653711,-0.04853716785918162,0.1751883432202301,0.1723104405104716,0.14653835394054582,0.23614626656995777,0.10406759978515945,0.16427745517376857,0.2095909923724095,0.36809709813821306
TNF,-0.00542157667712727,-0.014047086163947425,,0.05660837941924402,0.034966724548916306,0.023343522173102708,0.02555750709631048,-0.025721269109202336,-0.002310301753575195,,-0.10520959282718391,-0.05401105494232832
GNAS,-0.199991873431072,0.08988916646121199,-0.014094917070599218,-0.1204252631122569,-0.1852902828129104,0.13950012820471827,-0.016955905269031898,0.03255759570177456,-0.03379156764909383,0.06928837654335865,-0.1385245491240462,-0.24341022702638185
BMP8B,0.012375715150666999,-0.0034584430432614698,-0.08424187999295543,0.017777227254463537,-0.01828149320283943,0.06104297776846915,0.028873495205837887,0.10214088212462036,0.0681760389540483,0.04722542370740816,0.13617629821277197,-0.008237848725647779
LIPH,0.0044183868435394265,-0.02069050025093238,-0.019530728186834437,,,,-0.040688658143376924,-0.03821247056298131,-0.028975468108533863,0.02548166318651623,-0.0320791731678855,0.059197693910588045
CCL28,-0.03941751947089322,-0.029103762353579355,,-0.031573387767312965,,0.03570866497730193,-0.03700530049965685,,,,0.007201502339612411,-0.04761322342049501
PTPN11,-0.021549606011054517,0.01612492064497468,-0.013799086697054297,0.040418348472422955,-0.007084466112467388,0.056469473291792735,-0.11243275715804014,0.009343390696638438,-0.04211886326045977,-0.04920016750904084,0.07136616119303064,-0.05273046462647349
ADAM12,0.07611417966693311,-0.057960954037517214,0.0035749085914661936,-0.044382778360812246,-0.12967859078782878,0.10338210437760098,-0.14661799685410137,0.00115678977971935,0.008401855410637923,0.04530089381549902,0.12144280715790552,0.01960769016118947
EPO,-0.08542437693299774,0.12414337564926695,,,0.1207347347843609,0.004951736162882729,,-0.031017667650396062,0.038835052280850185,0.003472565002557591,0.0728873378558484,
EDN3,0.04667947816594952,0.0017418851881047261,-0.02303837013677838,-0.03782627909690232,,-0.023862105110442785,,0.10145797304748388,0.06780577141205933,-0.005884561047828224,0.034590022022529,-0.06261233591708579
CCL22,,,,,,,,0.03363609586520443,0.006144143989075875,-0.03278553172424169,0.052569551855230524,
CCL2,0.14335178750876224,-0.004810465326749919,0.040435894854366695,0.03800729943055533,0.23707396093563826,0.07230057033861109,-0.0014053377438251295,0.13697124271785874,-0.021795534084742257,0.12550441694489547,0.15004941834691335,0.2802026421879337
DSCAM,0.0798291669906983,0.024016212852033324,-0.03206083250571241,0.030141681710286618,0.09783261448211177,0.059527748356851075,-0.032606651023451776,-0.042988572464708344,0.013938786206047013,0.027737010955370924,-0.05945222992781456,0.0649717338419409
GPHA2,,-0.023060613868356384,,,,,,,,,,
ANG,0.1509564640308452,0.09837302614819093,-0.01958344863656404,0.012587909164854976,0.10076452941002086,0.1347692682222625,0.22520592293158717,0.126302146841978,0.11672919099154114,0.0596004996507226,0.09896321153391613,0.1902742291624442
FBLN2,-0.047650587854001406,-0.017241422170517443,0.2528831524907714,-0.05405691986252281,-0.06696663252932541,-0.004555501457706735,0.11648659599467742,0.041784058784158716,0.08063561357159034,0.04714709555100944,-0.022124595305818274,0.048310721869438994
VTN,0.05891917580865065,0.04358924456845144,-0.02278621449041428,,,-0.019625467080347948,-0.035327397251311614,0.04100860230933697,0.017849986020891398,-0.014600740471974648,-0.016559686470865254,-0.043075186600304106
VEGFA,0.18938952971328127,0.1728214648987244,0.00877024745993711,-0.07275303874900796,0.08667484595532207,0.1989482574936763,0.21410625682491152,0.27405300962663887,0.15128213200731627,0.0918993408858636,0.19204503688095995,0.4068274348813352
F10,,,,-0.00208368786117688,0.13003644610253848,,,,0.028845767899489824,-0.03325619248848979,-0.0227315985047367,-0.0641846038251489
SERPINA1,0.0639237679615066,0.040845729586186694,-0.03572848066522143,0.08628401416976551,0.11737050018909757,0.07553407384413394,0.0745161846552498,0.0852515585395923,-0.0043231111542865516,0.06845397716289796,-0.02918926560260485,0.13146519531963058
VWF,-0.11664121092540175,-0.1102599921666053,0.0843170456182603,0.050521040339907716,-0.06471104887099845,-0.08206521447486619,-0.11852439739346031,-0.15675670207497824,-0.06533911064944557,-0.11256037577352289,-0.05177787645870446,-0.25353806048353766
GDNF,,0.012911450573526233,-0.03476951534622322,,-0.06137761125527129,-0.02361839654925996,,0.04468003902450564,0.031013151646770872,0.03969348257313003,,
VASP,0.0977843847326509,0.0006976595148336888,0.048576119074813205,0.05669100296964447,0.06023335034318916,0.05583695403229883,0.08380185244728307,0.04087992766236734,-0.0022540330598425666,0.08384864676234324,0.14669230070917422,0.08051358688259296
ADAM15,0.0020487098770071406,-0.06316545552439967,-0.069704884131954,0.011740157226598663,-0.006218995554786078,0.027966773280245865,-0.09058858978469993,0.004400022998830899,0.023445733915453026,-0.03970995453165617,0.06345529905040957,0.019762427849526316
WNT2,-0.04583397307301941,0.0016464160611700948,-0.04240258785621087,0.008253567994557462,,-0.022103317451827913,0.004419837769935688,0.039527163092093635,-0.015079462128577123,-0.011200735440660577,0.18530481760980824,-0.003207998524842028
CALCB,0.09160636446405657,,-0.004919885458594161,-0.0011227461437884503,,,,0.03258032786377834,-0.051523167195090744,-0.024171983768852004,,0.07006230538669264
OLFM2,-0.06557912960832668,-0.06227966117964155,0.05104071965234237,0.03593669425102235,-0.008855099771267649,-0.0020615277459033903,-0.05303211436968845,-0.07653308495848311,-0.06956431145754882,-0.11008406132546676,-0.005555619360864641,-0.03390530421123936
MFAP2,0.03213900136973833,-0.06636575979406852,,0.07108451012702147,-0.0059108817301936805,-0.03568603487972972,-0.07557125333715027,0.011272799607993246,-0.017630628832712998,0.005910472602945564,0.1407651712458766,0.000627721679540287
HLA-C,-0.0016292536270467572,-0.007497803480033249,0.010170192213645166,0.06882039347148917,0.1897445600040075,0.06015040513244918,-0.004840450240139764,0.19792742731553964,0.05688619865642898,0.06657658096023646,-0.021191949109019923,-0.04769812129055904
THBS1,0.04448185674077512,-0.020460013833256113,0.08098519768137624,-0.019808932255499546,0.09867523133150918,-0.04616682868234228,-0.11586820404784536,-0.05229417180660539,-0.06074994794090006,0.04001068522007165,0.1498949120061974,0.08987403379429855
HSPA4,0.011105703435218627,0.009958851869417524,-0.02640797140127997,-0.047202984271321566,0.01863898372890386,0.00471655982579196,-0.04069446909584772,-0.07884298041342329,-0.10883351605508877,-0.03419882371601977,-0.024765776437992076,-0.06500844654609629
LMAN1,0.1181619636074627,0.07504609920473494,-0.019993639766950875,0.013942720091590121,0.017604081832566627,0.08883182688152588,0.05084810160078028,0.06163570529848399,-0.011304881239447964,0.04627377841230772,0.08913048242195645,0.2696435037913443
LYPD3,,-0.03156416633968245,-0.02678119169257069,0.03001569924017604,0.020092147064285342,,0.051802455217488066,0.02949651594874935,0.06911963762934595,0.04712770307037619,0.03236535178045112,0.05720747131305161
APOE,-0.16103660044869003,-0.056948105674390154,-0.041757827824777355,0.008684380002451395,-0.014928454190130176,-0.12539497609596437,0.04374302738207633,-0.17086272063495136,-0.07628823971475394,-0.10483500514719428,-0.24308455377299545,-0.26690100319442434
SOSTDC1,-0.05804459451849036,0.03310139626507436,,0.004321429997204086,,-0.03591384708267392,,-0.052977387674560186,0.06725900884763225,0.03346946164963288,-0.009245706583661875,-0.0827239913052364
ANXA1,0.08054006142512744,0.08202459130728602,0.03652133372004465,0.07219185995394492,0.16884927799347335,0.07892466830995534,0.12907833446832215,0.015788026768499046,0.07130676500760051,-0.016458027761146632,-0.12382488759991737,0.14193002416792028
WNT2B,-0.028134855073054015,0.0037513984234370445,-0.026781196648924494,-0.07200206596352803,-0.04070254625555798,0.036484202565324704,-0.05790225003487444,-0.042450125350908856,-0.06662618389335988,0.01833972513880005,0.03898062196746266,0.09795519921495889
AMH,-0.0019499814220890086,-0.029218704177666317,0.017205281667595395,,-0.01829557251534628,0.06045736468064177,,0.03180098133666243,0.09553600679668654,0.004586801986920498,-0.010658559583666766,0.059769776056900384
GDF10,0.005703183649101007,0.09170362941484309,,-0.07120231541736273,,-0.029365768768642112,-0.0911592278310838,0.0737435720508601,-0.01325740696552291,0.04005865529443618,0.04338727872755265,-0.0216222192401524
EFNB3,0.005103058313568766,0.011756625828101209,0.060928791193300934,-0.01114913071067633,-0.030781559293130003,-0.054116642452682676,-0.07525315070520183,0.034624906541076174,0.04817869753864744,0.04475003320121102,0.02932877568842349,-0.10335601390540149
LTB,-0.02186421148997886,0.023167791849805275,,0.02421286051162863,-0.004764075069109969,0.002559466616268264,-0.06332814882463486,0.001187099982878557,-0.051361179153019715,0.002620608526480472,-0.034567347354881935,-0.03340376977695379
ANGPT2,-0.025263702281455195,-0.04947270113509056,0.07736014469351828,0.01414931149063966,-0.049698366903274956,-0.01059183041213813,-0.13593383702925532,-0.0655332791381813,-0.07292915855553363,0.006505742762419207,0.09385792772825323,-0.1570067139744607
NRTN,,,,,,,,,,-0.02207499775047163,,
