,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
LGALS1,0.03066628835003352,-0.00968851644602261,0.04290029149647253,-0.020734241518869174,0.03859895749967219,-0.08435393212159926,-0.025471215163240312,0.056804119865886245,0.012156156347411786,0.024355012217643794,-0.09896969126156277,0.03785546876291583,-0.1324593672770106,0.00976690115317328,-0.04077828907626542,0.022476196590861766,-0.08790810719166241,0.025718046633918416
BCAN,0.0321514896805413,0.032586847219709614,-0.029013973192255144,-0.00458089894424947,-0.073939077525849,0.18685120812049014,0.1484183484898403,0.12918848954168288,-0.019874774896788246,-0.029435805390061277,-0.018486932840247838,0.04986823884338181,0.058024612487204134,-0.04425266769331046,0.04627694407621547,0.01703341781499999,0.12472427555141208,0.019609376893781585
ANOS1,0.007010482072161755,-0.013715483965481652,0.004582974284636046,0.044662241978903325,-0.06456670185740813,0.14783457417803952,0.014683863204614919,0.09409741436118038,0.0053127940154594,0.04476573658329849,0.07635083051752925,0.05323046931896656,0.02164687421147905,0.003477242887893757,0.04095521978702019,-0.01115724740704304,0.05633787174561025,0.0013270361468715995
EDA,0.008602705558982833,0.085859392039543,0.030555450066129128,-0.02867999035415859,-0.029565250433968314,-0.015683979830628712,0.022837008690241963,-0.004284084704033617,-0.01581892683963123,0.09374821382856062,-0.019285390129760254,0.01120397085224907,0.0660405284557951,0.0029673184848526416,0.012780576720280571,0.0346004513750493,-0.02298738900508594,-0.041871423661222866
FGF22,0.08770377543006337,0.03435011123677988,0.06514586131060741,,,-0.025846593411939036,0.04940348440224455,-0.016775099734312213,,-0.013818737912614395,,-0.007278013370129521,,,0.10201984178045989,0.04062826173433511,0.031145748692444162,-0.017960427402901855
SHANK1,,-0.023065016733324815,-0.01289847197212452,,-0.03836821444744841,,-0.013336435889517021,-0.015960441970189036,0.06209653957845365,-0.017299809798087696,,-0.025655374676881313,,,-0.032116865483043,,-0.034831256295150076,-0.005536430878945038
NPVF,,,,,,,,,,,,,,,0.06830462137495392,,,
RAET1G,,,,,,,,,,,,,,,,,0.009250412644059094,-0.021753305122610093
TGFB1,-0.03667921346481779,-0.02267619007071694,-0.024030988673567125,-0.0418682083231143,-0.04902760204096761,0.13115712919934971,,0.10346830170711577,0.021680931717398457,0.019127960659786815,0.0362744219740429,0.07058614701690223,0.020575348696640978,0.011890365461851774,-0.046622992813433864,0.03820738218992366,0.012239279552858702,0.02015968262839409
MSTN,-0.028071425130720997,0.017269267984553176,0.02170870782799115,,0.013118048905110905,0.04344602476394002,0.04449940530854283,0.09427628344742985,0.026142173426196767,-0.002290265370309503,,0.04422756703632093,0.034325327089520706,-0.02839809470038419,-0.022963165996907203,-0.010602769350702618,0.1170580892304647,0.07359095477337947
WNT4,-0.0326854740380465,-0.015541157760991678,-0.015110187394836955,0.016681624669660198,,-0.01937659322291646,-0.027219336225726098,-0.019020180037178064,-0.01551319716347103,-0.017002488229747436,,0.014108677932991281,,,0.05045455389342358,0.03736550720532592,0.11947214148334058,0.041041905135305694
TNFSF4,-0.0028220580811990806,-0.03553978290894041,-0.0189264038021312,-0.031305654335073645,-0.03073794876498092,0.015035658877670652,0.02812607017965332,0.021346063619878963,-0.02654326439132206,0.07673261999573744,0.04019793130020212,0.03314016310641533,-0.06465237670532198,0.05458989752865231,0.08410595722309261,0.15396705013089163,0.03477447041098111,0.13461384754144537
NTN1,0.052879323281671824,-0.025972030543764263,0.03450618826489578,-0.03476204206155618,0.023681660766462293,0.06388468911252299,0.17344459493698297,0.06349005356095794,-0.025081001249509797,-0.001576469633723591,0.021986593727404944,0.034583627840927486,0.10536653901058016,0.005942868119273153,0.04531506346556099,0.08418982827719305,0.06460731850331146,0.03987433575965252
CXCL12,0.00018326694824028235,0.031054306580248284,0.029557420191343314,0.0930440852153763,-0.01222271668775458,-0.032464815509119865,0.009305280504033227,-0.006982395333097071,0.027144767550122236,0.028265737476704123,0.061670856155461855,-0.021302302088152394,-0.05542514973791926,0.04038093451133877,0.040311094763147384,0.013466989732987577,0.029148165202891714,-0.02975861150374991
GNRH1,0.023580192325267348,-0.004334988734491579,-0.020851853525029364,-0.056261222942923544,-0.024021722096154125,0.0045141969971028255,-0.013566874148667077,-0.04669369065275361,0.02699764982869069,0.009980720247627044,-0.004822740931910073,0.024879851318450674,0.03770057145850566,-0.0518437705273812,-0.02241042768436263,-0.0248038268268512,-0.007371197439135049,0.022258721759322444
FGF8,,,,,,,-0.018959853253455977,,,,,,,,0.14378659969247623,,,
RIMS1,-0.0512295251555825,0.041753676171691734,0.010302663708909374,0.021119771447758298,-0.007792745311724469,-0.024656779278546485,-0.028965540806755948,-0.02728802625398016,-0.04256801607506836,-0.03359437329131257,,-0.06699407727426841,,-0.027864564136724366,-0.0013330809751988186,0.047212713391759586,-0.030897301663581817,-0.06815267362968412
FGF14,-0.017147493522495807,0.047390949298925726,-0.0222362333463876,0.003063010870838356,0.046655381563987366,0.05352630341315423,0.027501579185224286,0.04671447267197212,-0.04410882188203684,0.008330239549549092,,-0.02686994574384209,0.018471449880233966,-0.0630877743270078,0.06094837888990353,0.0853919097022527,-0.04188607232050282,-0.017629281602225925
IGF1,-0.0013519193042476445,0.031931622837866824,0.044521745163692124,-0.02985193915649729,-0.01649331363933873,-0.014293374905358298,-0.028825347585637928,-0.04580408618544769,0.07098510039985269,-0.028119794835038677,-0.005451830791499995,0.010084965759258834,0.16812391209721897,-0.02699185348275228,0.06268754499981424,0.049144242103291054,0.037541443732434385,-0.05576390889396654
TNFSF10,-0.02362733411691834,0.03322457930420868,-0.014602163910714294,-0.02901881611404055,0.00491850282961733,0.019354913258833366,-0.03709752951447479,0.09195254895365358,0.005570428136621133,-0.03663944344993296,0.00768354580878362,-0.014485042391284458,0.016482597479936925,-0.023328116249435742,0.05374897717760858,0.050255959989856346,0.014130367870906293,0.000877057207376219
GDF5,-0.021311058711328268,0.032576558506652475,,,,-0.03289092850178498,-0.01569403824357422,0.062322819584559264,,-0.013818738116488472,0.08657960267918195,-0.000258914146031108,,,0.12115404996414862,0.02525910656586753,0.12032294240316654,0.06515715601475201
CHAD,,,,0.018010630027601414,,0.008998222967630238,-0.026853384033022034,,,0.08422260618405704,,,,,0.047913540764989396,-0.027578310219066884,,
RGMA,0.04241458048946278,0.004597746984873842,-0.012769374407858752,-0.027497469262007097,-0.00751295052823949,0.09139208254430563,0.04185135894140196,0.06943052963877223,0.014058887557849209,0.029471383647584788,0.021084631512239826,0.065690159359342,0.12720282990239343,-0.0245020610308607,0.005749509601442606,0.020224225814183015,0.0557397744043373,0.09332957647862654
CLEC3A,,,,,,,,,,0.07640475360070169,,,,,,,,
WNT16,-0.019412932522177732,0.0027398810392854477,0.04318688113092658,-0.017846242132174246,-0.03639625882618501,-0.021617584553332087,-0.01828112333424717,0.01207362228183083,-0.017366317558451572,-0.010899971880687497,-0.05722488812250231,,,,,-0.022782621041810204,0.05856965697888377,-0.01767649398585921
CX3CL1,-0.007332619585727377,0.04792408709481888,0.06788623081227796,0.04460171640249546,0.050631906139344214,0.04612469476791998,-0.021774319088578565,-0.0325793698590246,0.00854030344854993,-0.010874053388504069,0.02681874254945089,-0.019478935766906146,0.15141302768613135,-0.06029799491781236,0.07662284170865405,0.08192703850570465,0.004318100518477438,-0.008043044564987986
FGF1,0.005619154745776409,0.0748182640661415,-0.00925474777337483,-0.03986673717019103,-0.03235865873396249,0.057840709442119116,-0.028563216239107948,-0.0008439182968324047,-0.011497640761709099,-0.0037349840389710918,-0.027253065045514894,-0.033129225497284,0.07589706956494481,0.0857146864417499,0.01901795347106513,-0.06426807107772649,0.03548551215088731,-0.08468235831952292
ALOX5AP,-0.015426283500134379,-0.03586040494459376,0.012275444062927757,-0.02552968106476078,0.008333272695141402,-0.047930364684920956,0.03235280877866153,0.05560803555431998,-0.00197477867969103,0.0308628317919284,0.03048229873413903,0.055890332254968714,0.06308298401141905,0.0676646088330107,0.042051192056341224,-0.015430397289729945,-0.049834216101577226,-0.024189003034509837
IL1RN,-0.018625857379355026,-0.0459103228404118,0.02834116618187317,0.02188389662699307,0.0688735287460625,-0.06166012187743634,0.02119693275324497,0.07100679582890038,-0.027312135809214426,,0.02130820899501057,0.013968644657065831,-0.04789258937384971,-0.008851762480475728,0.07210083739545557,,0.008413628080566875,0.03470744010873835
PCSK9,,,,,,,,,,,-0.025342138370301547,,,,-0.017689716554696037,,,
NPW,-0.027782337270202958,,,0.011762933857623312,-0.026375941641494788,-0.03928000697214556,-0.01929097648612234,,-0.014005706324019734,,-0.018969686723402938,-0.007110689710410318,-0.03297562050207603,0.04156537026604196,0.03071418894970934,0.16955517466711337,-0.01239084219399488,0.005157219215109149
CXCL9,0.06397940890627912,-0.011810510192855688,-0.018588375854903538,,-0.04546861480837515,0.039054435307382396,,0.13099169212051032,-0.016801444095110005,0.09036251622052181,0.08793353599940343,,,-0.03239379315933601,,0.04026969455488843,-0.010938070068083026,-0.026690486468101564
ANGPTL4,0.05671696254151429,-0.06484656005970246,0.017704772962436926,0.00667214214268119,0.006979994929988887,-0.08583779911443624,-0.014794941605449075,-0.03073915221688895,-0.018904106746649146,-0.03398168923762282,-0.0713651490211804,0.021229756504746976,-0.1162028552866513,0.03682568672201129,-0.08318320964578901,0.07303649578449131,-0.08733423678891963,0.01446984362261603
CCL11,,,,,,,,,,,-0.019128127908208833,,,,,,,
UCN2,,,,-0.02985193626027912,-0.0182889214463394,,,0.04484849041532071,-0.015818927815227705,,0.02110889888758822,,-0.04017984680705956,,-0.030587399474884903,,,
OBP2A,,,,,,,,,,,-0.015300917339283121,,0.09445309516540762,,,,-0.02194561426680918,
COL4A3,0.05817625425733406,-0.031227821300347243,-0.0167097767173228,0.07410891903059669,-0.004764340132476124,0.08656271962344056,,,-0.020463461009910856,-0.019880266664051165,,0.015197132764228702,,,,0.05396696018097724,0.025007136399181586,0.12913946911501137
NRG3,0.017947504936823747,-0.019762842438753016,-0.02322473668791764,-0.01885743569515262,-0.02474618678832761,0.01665925733467427,-0.06856563268943333,-0.05183990933953229,0.08304347898954671,-0.034522931138895444,,0.037659201406628595,,-0.015537269645957794,0.03544861567754778,-0.03749584891253749,0.11258655616536797,-0.01840502788328085
IL23A,-0.05188500608914913,-0.01132243444121332,-0.015650428565710913,-0.021190653113333235,-0.028773852305186847,-0.02574114798880872,,-0.005018652194137777,,,,0.001953446325093392,0.005292955583970017,0.03714263388483377,-0.017689710383781556,,-0.0057836016651334424,0.005272395857318154
COLQ,0.006357208540766786,-0.024867377954685913,0.004136398816538601,0.0526282116297009,0.0006019766683798057,-0.034441414805015426,0.020125330193854957,0.03230877865968786,0.0037485453598116378,-0.016440754781503156,0.04350258371063556,0.042345974874141185,-0.006913929847661822,-0.009725592141272681,-0.016939803258757574,0.11563825434600794,0.06898872374367016,0.005100137172614305
SCGB1A1,,,-0.011906085875242113,,,,,,,,,,,,,,,
TNFSF12,-0.035172586514141124,0.013813439413059405,0.07401731124553941,-0.020497821435042637,-0.015113209263827466,0.05221731382443813,-0.03955426005717613,0.03652826774321718,0.022125892787067166,0.01957393594810575,-0.03829764897398547,-0.012025130408292835,-0.034638286446061296,0.04598244289789148,-0.007012502800713309,0.0614337472839328,0.049563986254182214,0.02422722792777204
DKK2,-0.04549672307345513,-0.00017292169349847244,0.009197769878641139,,-0.018558548335474424,-0.02389498813282615,-0.026607073538453836,-0.008227325910095602,0.0010248541002189893,-0.00950876068149234,-0.030356552982492766,,,,-0.020881474944330323,,-0.014164761531746459,-0.036875637808751534
FYN,0.019124707527491094,0.0027697911646102306,-0.0020629103707373517,0.01745654470754868,0.01758773330633317,0.09052180068046416,0.0792583797372749,0.10460806880660238,0.05219616446659215,0.047197478069506915,0.03986796271320492,0.056263223908759444,0.049340306608771554,-0.07955453761732875,0.020574917061589298,0.026236831835435247,0.0801476639281404,0.05075986954244882
ACE,-0.0383018313111305,0.003431231241288479,-0.016455852297031396,-0.02769336233123551,-0.041094117744566276,0.0579886787209619,0.08963627249739566,0.07796305347770212,0.04210768004694536,-0.014419092168787768,-0.01070122216988718,0.008415671844316889,0.05534062042556476,-0.04762900892333775,-0.00792724283583675,0.09465137935596872,0.0038804678866380987,-0.06750005055151871
IL18,-0.004615960130904557,0.02392064086657094,-0.0018437067318795056,-0.009844314268730931,-0.015949179745632962,0.03577942969724561,0.07951427748354163,0.03378804279261381,-0.010419121989050316,-0.04024464012836349,0.04599158124044869,0.040548486908626266,0.0782405814701606,0.08739340026090851,0.008668095601755126,0.0506635472612257,0.05135849582392335,-0.0375432598287648
PPBP,,,,,,-0.0056969841633209275,,,,,-0.014299324088708204,,,,-0.021659349171880747,-0.029294406747763582,,-0.024380514423340646
CCL27,-0.012264963351712782,0.023820271321605635,,0.012338070025730783,0.011582543740521506,-0.04557990077562379,,-0.027106724414391686,0.026435790123860776,-0.009795391583189561,,0.05579185939429792,0.03886561638530582,-0.0028803927015016825,-0.04020737381496289,0.17750553112048345,0.03478493127093353,0.09530693254768613
SERPING1,0.03339372688166396,0.01387449939452162,-0.030944259184485248,-0.04508123479742529,-0.041562641416273194,-0.027219240873297492,-0.009404919524308514,0.07842646074562291,0.04124496716942577,0.067534031865693,-0.01894218618126185,-0.04170929232310417,0.013085164479934935,0.017268333434116614,-0.05357623138048618,0.0675751747304853,-0.05821443074397918,0.004241694342083269
AZGP1,-0.02510005433799507,-0.018956776808527455,0.034032959158077525,-0.019319930768279342,0.04261846840966518,0.15699898646381438,0.0908267176621142,0.01797089372092614,0.0009071102563569168,-0.018900271138598077,,0.03444347848603774,0.019661131431849357,,0.03712632491348774,0.015131028858957375,-0.029466117375881146,0.047509988698605315
INHA,-0.012191402098351489,-0.03238686201234766,-0.01824474047769891,-0.03679790972759726,0.061907774528263404,0.015391674261537836,0.02107726450764946,0.05976204738918366,0.022549941653147488,-0.015091716555417942,0.003944357928831009,0.04347838039076198,-0.010032166120533108,0.10205616629306968,-0.02151536554514219,-0.025444360611883675,0.018298087143652393,0.1502360814140955
SEMA3G,0.016155378691020923,0.14026936127279038,0.02393547851757186,,-0.0005189811358395413,0.01789094671965472,-0.03250461023332246,0.07691182088028081,-0.0025306414757528045,-0.01843289664595929,-0.02108952054222275,0.10585041962828169,0.034220554836000575,0.021037809257475355,,0.018737618230378873,-0.004758539310497962,-0.0218171976121053
COL6A1,0.06564976694181501,-0.021879916067280843,0.026459839605130767,-0.002150651163402801,0.006821561536842947,0.00533812609968984,0.060877501043817187,0.10046535390476992,0.006730299577834832,0.0447862106053338,-0.019943049973548597,0.11268649921478456,-0.09462415750046456,-0.08110167195662392,0.03982820273996993,0.12226696892517105,-0.06918306672286301,0.006500196020591396
FGF17,-0.030050181213369206,-0.015493655258187048,-0.013056885747689439,-0.02527366184141064,0.027285111931474905,0.00680960583086192,-0.02598266339397023,-0.02659120747292132,0.0012543484146531009,-0.01913024296687347,0.07586750842798021,0.024697110751651923,,,0.06781842396523761,,-0.02090743953166766,0.015689767198773477
TNFSF8,0.08212213356783593,,-0.011557258467384578,,0.025623147195173668,-0.02262031779723514,,-0.01703838999606279,-0.012951025966047016,,,,0.052405912842150376,,-0.023502024215751767,-0.0011545206648107896,0.12925902114644,-0.027454442291180412
FGF20,,-0.011955541730915016,-0.015432515066938431,,-0.03766276949535432,0.004326550099704527,0.028191001342647147,0.027473284649712975,0.00930339068777964,-0.005233283532978266,,0.09152344330166177,,0.1784315247751502,0.024792706814925937,-0.0009899388297071182,-0.012159594678214024,-0.020323504840361797
ICAM3,0.007324081265271813,0.044573930485369166,-0.05332957973833552,0.04542221226521336,-0.0006293845064222568,-0.015348359444573571,0.029148994053622437,-0.02808567262553088,-0.025600596052732162,0.05120942680474556,-0.005293072055312383,0.006106155404169893,0.0767205609139609,-0.0026358481799495562,0.021429901545242696,0.010679204452214125,0.07068309746858406,0.012590960676679745
LAMA4,0.024171217578184627,0.047193569280888185,0.037546896853834597,0.03204597613214674,-0.02260367540754769,0.04726807468594512,0.09136495102032206,0.09559727764626977,-0.007447393554819105,0.026648361197450555,-0.00435360447315909,0.04132578910173059,0.11749374987726141,0.008467974204332068,-0.009368171211882352,0.12614602230271907,-0.043956229072692324,-0.004274453192272577
INHBE,-0.035736277291781575,,,,,,,,,,0.0018348683395263982,,,,,,,
DLL4,0.09177794392005727,-0.027698300483486326,-0.028353403787056534,-0.015284102819032447,-0.043058851137910754,0.033113595318145284,0.052547930855658787,0.043713690742056374,-0.03457193216242763,0.007412359542034861,-0.01952697512995827,-0.011524142468263488,0.025649870628257458,-0.022136951748871227,-0.020483352146123956,0.133329544593104,0.005968087844375693,0.012584426646906427
SEMA3A,-0.004749217445658249,-0.009346588336904299,0.06852065415975694,0.05777398816960226,-0.019935746507832117,-0.02282935946995148,0.02846845773339181,-0.009672133771811342,-0.034245450146813544,0.027101658368973554,0.016997339653711804,-0.03963342913647007,0.021598287176502178,,-0.005452080727990414,-0.02934906184306301,0.015112841747517447,0.045399267577921565
RLN2,,,-0.01241172897731747,-0.019344673555942205,0.02503706617820216,-0.023757676387121507,-0.019126074893055196,-0.02188160428704619,-0.01319223714906233,0.014428963756991826,,-0.019190493609583616,-0.048665254051936634,,-0.01625159266226241,0.04511343121099327,-0.0061315559480960525,-0.023876231598952545
C5,-0.04800006598096958,-0.03140099643451789,-0.014728099653889954,0.022725472472269054,0.03958144428319009,0.03509275015038844,0.08942359779185564,0.09709901328151041,0.018289174762302806,0.08817190842103333,0.061897179744586535,0.026266217458082754,0.022915955129599742,0.04464735393731823,0.08328363633172704,0.014470765201891217,0.048017409161880215,0.027886105464054067
COMP,,,,,,,,,,,0.12052136330148579,,,,,0.009414023332690709,-0.029807852041916865,
EDN2,-0.030727939407191037,-0.019078297659972664,,,,-0.02974949948578724,,0.09249005463691941,-0.01601977215173686,,-0.014907911099698563,0.05131003916678034,,,,,,
C1QA,-0.07265074334197374,0.011542813797806969,0.029748672772120607,-0.039784913961550844,-0.05187490805478728,0.07922487719851846,0.04328578900446489,0.0662730250828017,0.0677605831583562,0.013580256080410228,0.01767450301747206,0.027889022927777778,0.06811732637319162,0.024162998943760262,0.08315690457478406,0.049111215015995406,0.023463151565952998,-0.09812948680591618
UTS2B,-0.024432908691793227,0.012939691403240642,-0.014118652771023848,,-0.02354466573721309,-0.009639722263786716,-0.014236774952338025,,-0.011403270375476535,-0.02389963486657401,,,,0.04488913252330866,,,-0.02570996748647334,
COL9A3,0.08436227229910154,0.05745978381973077,-0.05223284270406593,0.004052907560435744,-0.022030143559019402,0.06485570962932151,0.128684113670592,0.124436961408673,0.007924808933050288,0.05017057604105654,-0.014524011260077433,0.019309260872181808,0.11849347586299867,0.010199841373848733,0.08479731784418962,-0.05723277537099129,0.10171500414875823,0.0011876353483824247
DLK1,,,,,0.0002561891849728612,-0.020206988773632452,-0.013198367291257725,,0.03356822959453948,,0.1406434409955134,,-0.05048364482377783,,,,,-0.04594144692010863
HGF,-0.014549481323915162,-0.008143047445412999,-0.011338237107083877,0.08632222771655666,-0.019934051617763862,0.024474036262435467,-0.03483614328202137,-0.0022164287519528267,0.007375637154688375,-0.024433746611965772,0.020680225384351325,-0.029229254561188606,-0.0054594269396292874,-0.07490159628004198,0.09243950171167968,0.058400592091468514,0.004902350197720007,-0.02563279075258923
GIP,,,,,,,,,,,-0.01975033490707432,,,,,,,
P4HB,-0.03810626835928007,-0.04401332617245145,0.011969738524947177,-0.02938798784883462,0.013988303175073985,-0.02441361549346836,0.11842184013968186,0.10019388136727511,-0.007611796430042013,-0.02018793039660951,-0.04358621975830792,0.027499324378531396,-0.001264784928088665,0.03847081559759088,0.024585183173750486,0.06767241904333413,-0.053250484946976415,0.03852161076641772
ADCYAP1,,-0.0035253662616974123,0.0007079156324290493,-0.026932819593409586,-0.021922347515850347,0.005332635248086902,-0.04322140292290109,0.01938611006680017,-0.008812939809946383,-0.01874560183012672,,-0.02827773607872443,,0.010013218138704549,0.06583565057273967,0.034768562986275404,0.04117523817178005,0.013204076482371653
GREM1,0.07271479135857914,-0.026835992935622572,-0.02382040852305688,,-0.020349972596298088,-0.04946274787124228,0.05109795855307737,-0.011042550027289483,-0.010349413531287915,-0.011122387576893255,0.018484167433941635,0.05537765661216445,0.02039502393895432,-0.01585940748370899,0.0030765832081166952,-0.04117899618231852,0.023741405875782894,-0.02752867306998135
EGF,0.04266756504029052,-0.03629176732451591,0.0717155423134558,,-0.00704885775978826,-0.02027034632961436,0.12487884015521306,-0.0018390353352965405,-0.027392980764225566,0.0172409176218514,-0.019441482576948138,0.04425338749931021,0.01062885868442314,0.09206581621189631,-0.01987025237107965,0.004949726546714353,0.05700478472454535,0.0698090519883725
VEGFB,0.06119222121881516,-0.03500904308129555,0.06055155180255499,-0.02729601161222926,-0.013911452753320027,-0.0114468188797988,0.050439919044516814,0.04833274001599962,-0.028036976150290334,0.04126301487108105,-0.0971767309280747,0.06098691841402155,-0.051545324229381906,0.07267652594447681,0.025423917186902765,0.06626315978647401,0.03916419314070905,0.040328900271740485
FARP2,-0.0052360784021089155,0.06590135352025892,-0.021888594500911195,0.041957332782773235,0.002093614994284501,0.034221778154274095,0.05144265582437127,0.06780772915664825,0.02318820560990032,0.017389243678998828,0.0961432141213616,0.02400080088238476,-0.11524726413084968,-0.009921871055168572,0.007202227548979259,-0.004242292834951269,0.048276171110640205,0.06007997202090981
BMP3,,,,,,,0.04601494804100011,,,0.08843540011455922,,,,,,,,
IHH,,,,,,,,,,-0.03114598284365093,,,,,-0.02127365361392576,,,
LAMA2,-0.03155612510659799,0.04096268663145107,-0.0008147036771063217,0.015419022075478492,-0.03407604165295107,0.06451638552095844,0.0824036927333965,-0.003219856944665338,-0.003700652846777971,0.0019711262837804693,-0.022176698968314403,0.04521491721824069,0.00996409963314747,-0.003197118101747859,-0.02633032624312008,0.05352325198265648,0.028518193417482067,0.015858063527884006
SERPINC1,,,,,,,,,-0.012200469166693354,,,,,,,,,
NRG1,-0.02828885585432295,-0.035407576553546136,0.009649396556741094,-0.017320105806753906,-0.04117592811272156,-0.01253673360262006,-0.03996693736905066,0.0037572584793425924,0.028991235190868363,-0.02922563915735911,-0.017904534965562147,0.022441000712917967,0.009366347276394193,0.04018481249681724,-0.03424294608056969,,0.02397214207707384,0.08414617582304955
SPINK1,-0.0015397233591835434,-0.044829359673370595,,0.015705073056277302,0.05296124382168339,-0.04045151671960671,,,,,-0.0253421314046162,-0.019190493609583616,,,0.009032496174117841,,-0.03363558270407425,0.10300833507491042
EFEMP2,0.028585119910050964,0.008300347720638286,-0.04791164050803595,0.044881969666868665,0.014888329239039728,-0.03863162443597136,0.05538219364123216,0.11129721336527883,0.03587541552008815,0.06525678252955576,-0.06844273814887851,0.013325605575193713,-0.05798041893231276,0.08139724537001129,-0.038473029128602274,0.10655260934665316,-0.03709973501644055,0.03690546296379037
SELPLG,-0.06395592479065831,-2.4969276535292804e-05,0.03828805543659349,0.007061013849866209,-0.01633696607773182,0.008976919118370367,-0.03011947340782365,0.0037102790801420917,0.016249667508800383,-0.000230032216395102,-0.01662484555465214,0.021488468711373387,0.020105052340962166,-0.06083500310601565,0.056476904931622426,-0.01009346856589491,0.07628956004013793,-0.021517824177446625
GDF6,-0.028651356566563355,0.009833501657127396,,-0.04631503457997687,-0.015290161283279258,,-0.0018586311307318467,-0.021881606647418738,,,,,,,0.05334376755712872,,,
HLA-E,-0.03537459815319867,-0.001138598091960518,0.02065040865558145,0.011025878561780259,-0.03282524062177988,0.0038165797958062157,0.02291912029705897,0.07601278201572362,0.025037195965623676,0.03464487857453622,-0.08498997099576437,-0.046622417883928326,0.03826638774638293,-0.022386974735377103,-0.009679269510723556,0.09025439752257779,0.0351920900732059,-0.09808193017719569
PTN,0.05405227686913423,0.05134400406756187,0.0028006029081708156,-0.006393175205094142,-0.03819776348127143,0.19289903113209672,0.14682740044377862,0.12798635780120246,-0.014406444401182938,0.026579457333750403,0.03434095514283699,0.044350171048927974,0.09127985105604168,0.14394843650586284,0.11418948503069729,0.10313801439239084,0.042133103259435256,0.08072404908599186
CD274,0.04959635198818712,-0.002575036329245398,0.03731884166610372,-0.03331497207462502,0.01677061781793392,-0.02770811729440447,-0.008028017168839288,0.03472398313605524,-0.027220328529967402,-0.01319322063990468,0.07422918864902758,0.02193416912724975,0.04811526283062005,0.036153307133083144,-0.04440916380348324,0.11967556462029615,-0.04988231662709286,0.050952948724432505
FGF10,,,,,,,,,,-0.012426562008374352,,,-5.796141908552798e-05,,,,,
CD14,-0.05035088693901162,0.006103266545227643,0.004754772910449892,-0.004659810662765152,-0.04002911283986115,-0.0036182400496667533,0.05756790872720123,0.09056777508858982,0.0009623013282387449,-0.009061580925597558,-0.0029243781399693435,-0.004470787353324947,0.059568655643180604,0.01945020090433766,0.07674264287447508,0.07288514954882372,0.055455469441136364,-0.09288198702417914
SFTPD,0.04552517178740712,0.0379662760316421,-0.019694955162286348,,,0.032238699692450565,0.03710065553316735,,0.032647173405021254,0.05354652152801519,,-0.012024823600629944,0.006420631637119399,0.01750778210189251,0.15908080621646278,0.015140066536012634,0.08038035388178033,0.020767853858137116
SLIT1,-0.0507890878488823,-0.026053782621893045,0.045514834515878046,0.059480551324349096,-0.026950121131434714,0.08703645416085756,0.0426267256777357,0.09070946988232431,-0.0011300384167612111,-0.020176911423299783,-0.01765558229872019,0.01772210342258618,0.046526174311954,0.043202249084028546,0.0326670344695045,0.09086178494845272,-0.00026125824622425496,-0.06794956584177941
LPA,,,,,,,-0.014236778521554246,,,,,,,,,,,
CNTF,,,,,-0.018558546427651326,-0.022620319861785834,,0.1109547747642223,-0.01039990363894849,-0.011122386615611534,,-0.022282210977333187,,,,-0.023474385155181878,,
BST1,-0.04877069002227434,-0.01200170717045331,0.037517020971722076,0.09196024262494035,-0.042630247836208765,-0.00768796948438414,-0.006974111176293275,0.04884252247670276,0.059618839616342775,0.10479425619176254,0.07023616219587674,0.02096652744478602,0.024478195927188383,0.024386481695527866,-0.032578201339016996,0.03292040377266489,-0.043763361442834395,0.08027396868394412
AGTRAP,0.036108192255853724,0.029559311043223412,0.011939413947748332,0.002189093114615654,0.017836836308365765,0.01653253071037788,0.059946705112586235,0.06836126683983282,0.008646129423856013,-0.010125854901742011,-0.033496716869743176,0.0499979862258217,-0.04710536423165542,-0.01668937146954433,0.0034159137007138732,0.04658929873949622,0.08373142298138518,0.0519796544999423
LAMC1,0.03654761149888903,-0.0070001758948527075,0.013150471944364682,-0.029557355103352598,-0.0021379690692241086,0.027243372650787565,0.05557188451052764,0.09792094561588792,-0.016331431609505905,0.03661140474189891,0.05081600276125702,0.03743581636665615,-0.03867478815556457,-0.0009326899921240034,0.0030733394844960943,0.06222065636784394,-0.03975185420420284,-0.0204017108392649
COL6A3,-0.03850674982500948,0.00816415832308674,-0.00036193113432600997,0.009593937237431974,-0.004232103693803751,0.01583694890313613,0.184422559856461,-0.04056973221377427,0.00383122707864369,0.03734192242184695,0.0021275196938072218,0.03553399407150364,0.10104408217995298,-0.08076050972803221,0.05068965249099957,0.09880979530001914,0.0082134178129106,0.009665167749500646
FN1,0.01025594374957043,-0.0253666176083886,0.004092176480431715,-0.0030844784380485543,0.0001530070381447174,0.022323001403031114,0.07115312823792105,0.12805651227934609,-0.08381644326431364,0.030221028023342866,-0.014836538332822434,0.04683281159803087,0.07318724057762067,0.00788059154092982,-0.039560245794270255,0.11061647524551739,-0.06791477847052194,-0.0032712410452343235
