,MGH258,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ADAM28,-0.07081497660536033,0.07059789015613628,-0.0031196226669468396,0.07030563020985638,0.046328888554320984,0.042091404889226906,0.03647166294408632,0.09139859537983641,0.028585579670902295,0.06857515731280055,0.045602318643183856,0.048580577079261694
TCN2,-0.05449326750357358,-0.0018355153458718342,-0.003161158566511193,0.14415117071871963,0.016346640441306258,-0.023460221164689064,0.030718298776356696,0.14485489842470672,0.017423391956581425,0.0788407243690145,0.02115133074740465,0.05832803338230755
THPO,,-0.03409607046739235,,0.06737937068857952,-0.03243503116787521,-0.015237376052146005,0.1027870174206972,-0.020083716089338653,,,0.04791229471047456,-0.03962938381563889
CUBN,-0.0016333799145977798,0.0009585716258228583,0.00021653481318614377,0.08530000148339956,-0.028965308506524252,-0.006067044244934707,-0.06860957572251854,0.07533197811653954,0.05099502675030046,0.0102026775887306,0.07286282985119563,0.04719268997986818
TIMP3,-0.020814107562797234,0.017052442074351987,-0.048869417922624565,0.08285692555845416,0.01642020048195039,0.006443611297558868,0.004544358842199095,-0.003371601821323298,0.0049340930897408646,0.0518551403390155,-0.01893632663319719,-0.008712052205008307
PIGF,0.021390908889413935,0.02100151860076717,0.011239992388794907,0.12454120942831151,-0.00959166739963502,0.02544588100884886,0.06837544248041993,0.10539453411880886,-0.04254424664489846,0.07797088665460969,0.1274498750745813,0.005251228618220015
CRH,,0.0410839739553875,-0.015275614256128193,-0.029872628056506794,-0.02724009368477132,-0.0142529751798122,,,-0.0032975632453578732,0.027711909870476767,0.06543056390716225,0.0833622334042205
BDNF,,0.05415216441563202,0.03319724132677623,-0.08457515280750891,-0.09377853885875488,0.05939388203574936,,,-0.027010181612220775,0.08902058207661454,-0.012583058240123778,-0.0004946994736333979
CCL5,-0.04413915874560467,-0.009381445290666686,0.06485738647522968,0.07202165426729937,0.010219717059303569,0.011112829644351306,0.037499977867821874,0.08933482915029481,-0.01721775875367378,-0.00983413247903326,-0.014192586979413753,-0.06954849150315015
GAD1,0.0724229408923969,0.051399430680722634,-0.04989218495339874,-0.13066763391911548,0.02601163155727617,-0.03834086895688487,-0.0796379580032665,0.0779235000369377,0.046809480959918534,0.010753408636826842,0.027092247431085948,0.03877377591895508
COL14A1,-0.040685512988597496,0.12644290164410846,0.03598779378024457,0.04549384810254852,0.02115348358492427,0.018648939262788055,-0.02964176969037715,0.04704199882008142,-0.04957173962641245,0.08450376041836702,-0.062117389438678214,0.039834790656958906
HLA-A,0.09315927141772637,-0.0013913311316727864,0.07935707563858069,0.21916217119278508,0.0518009880467536,0.034525023810562896,0.11660691042019364,0.048572448731409416,-0.051383676060957076,0.2084427715724366,-0.061392782343711594,-0.13768280556977958
CD5L,-0.040126703151579776,,,,,,,0.0603123499957526,,,,
FGF18,,-0.015060924846786412,-0.020842203295739346,,0.07163202639755015,,,,-0.021471318480563627,,-0.03219516804654004,0.0052191573961070485
ADM,0.02360338094726158,-0.028617805778702356,0.006293959654125918,0.09626501866348246,-0.10703730064505278,-0.009173491778471446,0.06395703610017335,0.06352017654992737,-0.07514671065626627,0.0895868628534195,0.016091873870743505,-0.02105784531672735
CCL15,,,,,,0.006611580376875071,,,,,0.0031246421792816646,
GNAI2,0.026836344689889307,0.011392314085213656,0.0453924637897168,0.13511250360227045,0.00765953010465667,-0.0003662481107294368,-0.045910012384625436,0.08410942310611955,-0.008630451608613558,0.05661449873304258,-0.020647194585524598,-0.024839520246827007
HDC,,,,0.11052105981243883,,-0.03991026903515026,0.06667836396248304,,,,0.13876879820414756,0.17868833911156573
COL11A1,-0.026431899479251737,-0.03301407001888558,0.03498764104122693,-0.027879003094716893,-0.02625979409093421,0.054235039950773646,,0.05787985254951932,-0.020401800927665158,-0.0587758791134688,-0.033721276351019604,0.055119356313316985
NUCB2,-0.02959197461251265,0.019287836021488602,-0.05073261633110472,0.0664358322042429,0.004166297960194203,-0.0014866074052149502,-0.03729376317108348,0.015438764686761749,-0.04109299638793844,-0.04372809199806086,-0.0012320215157639596,-0.05817539820890628
FGF16,,,,,,,,,,,,-0.005943565647246199
CXCL1,,0.007941443893197401,0.048548769515307184,0.03574318432263064,-0.0023455401970874207,-0.029833610147821415,-0.01677676839752438,,-0.013071322193719434,-0.013821852393134888,0.02900687322248987,-0.06253316325667353
VCAN,-0.009293520597879398,-0.013212065425007444,0.025080598414864035,0.09513680288198692,0.02014412494379864,0.013704431079279645,-0.04509823965479987,-0.06499654879640836,0.03650097242268496,-0.07824492601207324,-0.1069434705630931,-0.03504824472691995
MMP7,,0.009035985232269428,,-0.00408321013778561,0.20694277667158723,0.019777996638332802,,,-0.021818508967367343,,-0.1327885542551792,-0.08841503720380961
PTPN6,0.03337336086802069,-0.02144223526960656,0.009837091648378302,0.11222949050683324,0.028621644070724383,-0.026115385231159034,0.035228658803990044,0.011844022475890408,0.08360956286107817,-0.03590599716781024,0.016447357641863815,-0.021939231295472428
PTGS2,0.08279733729308066,0.04973305808038916,0.02334074223011698,-0.12253476015385317,-0.03426790477119882,-0.005306870396363453,0.10947484915960361,-0.03970292874354137,-0.040766506456447214,-0.01622058737368035,0.03200053248541872,0.016258143217812326
XCL1,-0.02049538809117207,-0.016386825238212117,-0.015984171936624603,,0.004642592859678379,,,,,,,-0.013673895581592982
CD58,-0.0404642811898455,0.04689185060763565,0.0008942063147097502,0.1347329653554188,-0.03345866029161505,-0.010728519727150405,-0.07504741219899841,0.1555510265343815,0.03948874303144457,0.005968192874104259,0.024557075740660003,0.008234700302502068
TNFSF14,-0.00564221657594934,-0.0241673412524164,0.03670396093879747,0.023326677178046155,-0.04837520437994151,-0.029139586773196044,,-0.041294453132066346,-0.023408193334773512,0.011585624525095333,0.0437715593709724,0.029760275803461637
CNTN4,,0.03280987107763817,-0.037645009226626815,-0.06954685495864864,0.04337875520205538,0.039429032746037936,,0.03856309268943019,-0.00597515215236593,-0.03320996721268527,0.023652912021484323,0.031064518170605782
NTF4,,-0.020728616308926143,,,,,,,,,,
INSL3,,-0.015060921892673907,,,0.01722627090559143,,,,0.10696885981918967,,-0.027373234262929445,
BTLA,,-0.023906260124981017,0.027079167789275462,,,0.01789551477416548,,0.040599504238569846,,,-0.03696914617837467,
MFNG,0.006654133457351759,0.01583140492414555,0.00913428339445538,0.07417149176083039,0.009170099603543414,0.02398432822102679,0.005397343169378146,0.025325878008870026,0.04987203223918619,0.030277614737288187,0.08409820205152445,-0.0273015935644905
ICAM1,-0.03568918279066297,0.04706427442684861,0.06454990954114581,0.2009653401294234,-0.008118103683921688,-0.0025741186399839944,0.08014324398661735,0.03474926197218358,-0.02959480755476888,0.046023526032927864,0.06745862878719153,-0.03244748400142766
PROS1,0.05349537168642455,0.009452595508469294,0.045690370005513084,0.1409428321454601,-0.014806681912883741,0.006236696379190087,0.03451510031094427,0.10619962922206753,-0.005786619355961716,0.15808356560124323,-0.031190280350039408,0.004196964715854991
CLCF1,-0.03537475497169985,0.009333029797139325,0.06864974651871722,0.04449418871132,0.0386911124699494,0.006536076198634589,-0.029159161873716984,0.166369873213501,0.02630919679509131,0.09970964575959994,0.005981800347879252,-0.024499420577173827
PSAP,-0.0912107494644258,0.009035423768927282,0.004957919188411484,-0.09129346056899311,0.09399562850303887,0.05462179981030336,0.028269428100207415,0.09404900431822227,0.01205379679784155,0.022379104641545747,-0.003024002874198526,-0.1225340556275341
EFEMP1,-0.030976927122864924,0.08829927762360607,0.03639526342992401,0.14203330977701611,0.09397357284782613,0.002715983072670315,0.029743224559140375,0.16337294395341728,0.008240320812844492,-0.030694557977428268,-0.12097675467349407,-0.02432725414877726
C1QTNF1,0.04085734675480655,-0.017474228316127955,0.00944916994156686,0.10070353833012674,0.02866236179451137,-0.03535375341893073,-0.002710920496342862,0.011466444429490946,-0.021353521868409824,0.11166759229517101,-0.006541091392833383,-0.038448737146934725
ALB,-0.03085532729054418,0.005753152673054267,-0.030125037237973527,-0.02781661207109668,0.045764190609437545,0.010425076453492697,0.047428367871814224,0.08707284852446097,-0.031150854305694645,-0.0317670607373995,-0.0032170216044398146,0.07582329570066226
EFNA3,0.030109164953527785,0.03380232337451506,-0.024658463194897746,-0.12842019367651264,-0.008890831361727159,-0.02588905000499207,0.011891144817637542,-0.025741514453087543,0.007000429619933639,-0.025548891891426076,0.05945447132949012,0.022183649463254105
DRAXIN,0.04853089051803743,-0.025093635304304154,-0.006353463783536269,0.12398342116857296,-0.02019517191888709,-0.026574798010578736,-0.058884658511294784,0.03822529482507175,-0.05073574647163968,0.029311425442168505,0.038444183745327216,-0.024456193389735533
RAET1L,,,,,,-0.031829301311161,,,-0.013754807457024723,,,
NPTX2,0.022512898416180066,0.038923848419810635,-0.060507494577369245,-0.14240227158205468,0.07097063827721349,-0.01891518299341359,,0.031885180946328875,0.04811235203303715,0.024897404343984596,-0.07512412679422054,-0.0867753592321699
FGF11,0.0788394288238796,0.028035050722810994,0.040960332047655715,0.14008531037558422,-0.029281482777759323,-0.003165448924064696,0.006100596442954038,0.08821901086193343,-0.011168744162106926,0.09256637214018108,0.0708005207919902,-0.03666092828569899
CD59,-0.09142882092449876,-0.044699204691973464,0.0533564460258828,-0.09553163815049184,0.07226333755901816,0.0023514984235711747,-0.1074006102533235,0.08807068939755731,0.026336826353020797,0.00712820947044949,-0.08647434312111606,-0.05220310992544696
COL9A2,0.0034313523737625096,0.06518093353500433,-0.022548504816317393,0.008971917822225912,0.009987195864151732,-0.010268033661852973,-0.032506996639718205,0.038094064425095185,0.09377690899127261,-0.001243287276385592,0.08839881921520433,0.008322192047203254
DLL3,-0.03495815923237993,-0.035996478682413145,-0.00967301323667733,0.07604696896620393,0.01497191687481471,0.016961019974566022,0.030574603476919558,0.029990480597775863,0.049122751097988596,-0.03147721325890908,0.16326409293870808,-0.048470630410726585
FGF5,,,,-0.03008925630746514,,,,,,,0.0275005681682347,-0.04469898638463321
LIN7C,0.03634716713424712,-0.015200568013836752,0.04042796075646211,0.10016346848029352,0.018189586813477578,-0.006968041034784637,-0.07925355517262136,0.07334973744320332,-0.007386722473743575,0.011033640284443381,0.04416692410208851,0.0570053190204547
GDF7,-0.02122921764206914,-0.016228365892256617,,0.0050065079764859645,0.03920015324436034,-0.029139585640831654,,0.07595116668173663,0.05659477734523622,0.08874605591499013,0.02585724142793595,-0.040423819340245436
PSPN,0.06813189800481192,0.011730983412213807,-0.019025597065931186,-0.013367501021870067,-0.007697441898450199,0.04734147330652546,-0.01453712615723952,0.08304951230902673,0.027227860913863432,0.06675911076306015,0.12853927673329216,0.017397183907758313
ANGPT1,0.023131736582128526,0.008434728123432463,0.051805489645870166,0.07773997916728224,0.07999846478247652,-0.0010385580578196045,-0.001999121778100845,0.09991314898194752,-0.06877495313149327,0.030645814406162836,0.03483476749767474,0.009130932860852526
PNOC,0.06499206784358377,0.07342607434118185,-0.011431459953740267,-0.09842305490915651,0.06976780184050232,0.013582177878659205,,,-0.012538910543623058,,-0.00564363799699134,-0.016553743912317155
L1CAM,0.08873242418342314,-0.026810569714646404,0.054719172416574605,-0.09607811290133371,-0.0038352643837463877,-0.01718688331181572,-0.04015390221031904,0.09952056183612083,-0.0418565248925067,0.021054584618843946,-0.04802438170155097,-0.019379298698465525
APOA1,0.045792514127943294,0.0017940109318941083,0.028366238505775822,0.13154379512667533,-0.03313079738671521,-0.0025466061183195966,-0.008099197222643694,0.07838889039249954,0.07029174954094779,-0.03650575963615459,0.013151738532365353,0.09308363027434349
PSEN1,-0.0372094795073458,-0.0009715792393594326,0.0034817674806153134,0.0018012124084825715,-0.012770518990667423,0.011197565219086174,-0.0030475967293550465,-0.09106008045721412,-0.029125613887769113,-0.056933599067928574,0.024835097729106383,0.01725182326161228
CALM2,-0.06636167663771075,-0.05789802969441338,-0.010820104526215953,-0.20048242646201456,0.03137628765986762,-0.0391392966388339,-0.01849766731806329,-0.06694680035464014,0.0303450699577203,-0.05636110766803164,0.16701024197804093,0.09569788260928602
CLEC2B,-0.05778955420332699,-0.051436866136335496,-0.030620014105465856,0.1211565624880855,0.003059756202729682,0.04965043369398783,-0.04967280636848788,-0.00285918231575013,-0.042882312005313915,0.06169615704207352,0.03601672438827243,-0.040263392693470304
NTNG1,-0.015107763233424798,0.03940381886987173,0.0181195939354343,0.03840728136978666,0.07275526480423533,-0.014820662090412202,-0.056895457613596455,-0.0011764074319370785,0.06967224845444248,0.06641752637138237,0.10123954019500374,-0.04339010337637347
LRIG1,-0.02976109550656529,0.014176658160637047,0.01851034832989622,0.1196051019252509,-0.054935107726733164,0.003432140031543413,0.0030933178823082954,0.16269128908756475,0.043485305633551005,0.06010990677019505,0.12084559323674915,0.09576724367175873
CPAMD8,0.0065278635471364595,0.014587446003600112,-0.02029451232119274,-0.013301915437581052,-0.02822180823993424,-0.018814701791287365,0.0031058600948476777,0.03891851029116902,-0.013246562985973877,-0.015828587033163997,-0.01916629445601578,0.04226290931647772
GHRL,0.07750422963950558,-0.013901801737507036,-0.02357934003560108,0.04084093749936437,-0.015150993717577053,-0.026574798010578736,0.04529997022246997,0.01346882132096076,,0.029432503846368394,-0.015917842316189392,-0.025267189064974147
NPY,0.007116127434348816,0.02803795944876331,-0.030442066680884994,-0.13126063033992413,0.09827981765216838,0.05407186869142627,,-0.05542460680546083,-0.040914967230066,-0.0479810448542497,-0.04827859748785423,0.008254960677934457
MMP2,0.0833286600722872,0.008278565958200087,0.013789976782090686,0.1492489578302799,0.015128400536102685,-0.0031264496606648916,0.06105272667220452,0.04859913808664999,0.027377933662866158,0.1302795283973383,-0.008318700129490831,0.021138894095498104
LHB,,0.15134095321334068,,,,,,,,,,
PPY,,0.016128869238122567,,,-0.020625550454046,,,,-0.047955411595272245,,-0.02832895916297475,0.0007686327537832079
ALKAL2,-0.027973288420355572,-0.015289573915706345,,0.11421821547294547,0.04215234786502262,-0.013182540472263858,,0.010626031694069688,0.03400759888133996,-0.024002281928502706,0.043211299918983814,-0.020771420462843884
CSF1,-0.01124568008485112,-0.0012684603973277205,0.02715305355952315,0.06160816223220378,-0.015028882162768025,0.03071622931300822,-0.05967426428649361,0.0821916194568687,-0.06937594093601757,-0.031681508097111344,0.08159034093635614,0.0037143620150544045
SEMA4C,0.035143520373450275,0.009807800663437827,0.07216135331530903,0.01282419089808199,0.02427941950215335,0.034706079107721735,0.048226303137202595,0.1413876260152317,0.0394655116049572,-0.013333492650803812,0.009267511219631087,0.04594977780668728
BMP8A,,,,,,,,,,,0.03880593184375192,
ICAM2,0.028337666416319626,0.007632090000340665,-0.049167829889198364,0.08607722411299634,-0.03572562412646883,0.03569968030651036,0.004235643371014007,0.0347466380212724,0.05311087228616788,0.06825546235381642,0.02837905953813872,-0.029513867768496644
SYTL3,-0.010286142696538386,0.0007969858729917849,-0.012786852456741493,0.07629044794672774,0.05619317774401066,-0.03315918346076692,-0.06823988755794036,0.014480932881372421,0.0047264654105441326,0.053507166232867984,0.08185115296375749,-0.03021234976783899
IL1A,-0.021705731522222868,0.058484458751736815,0.0046848006583728695,0.04019086184689266,-0.011386074520755449,-0.010041141097339083,0.08426237980778775,0.015830763785818425,-0.031067345741039743,0.01095432542071443,0.07007478142211519,-0.02359681007281142
HLA-G,,-0.016386823758344167,,,,,0.1072223465162767,,0.059946040110811026,,,
PGF,0.04764654093186676,-0.004412568333187969,-0.009721354723193907,0.15375891301921576,-0.006588394993252986,0.01359317348964799,0.09700521398330342,0.09813768050726593,0.07015811911996978,0.08584739885121835,-0.01044341052212036,-0.043192987628987746
LGALS8,0.01198600608868198,0.06777262969230262,0.00695370936565067,-0.012475695761471327,-0.01087648399390108,0.003805303600448722,-0.0383457834225275,0.1241971927396131,-0.013958417883272907,-0.02077015684325179,-0.00447937377874975,-0.05427570480329476
DKK3,-0.010078063881789289,-0.0531460932564121,-0.05333618690742239,-0.11791215922902637,0.0048437543528868955,-0.037604730837225236,-0.04948874938033676,0.09326394489895254,0.015395683922376271,0.09960115066099942,0.027059961583818546,0.016453142713605064
COL16A1,0.07241923319918231,0.009174669175755342,-0.01679707956360184,0.0704815000859987,-0.028651859172873013,0.015829369491003033,-0.012034576512787635,0.06751961863592056,0.01658152817013329,0.0975070010529803,0.07212769754191435,0.0937232702385548
TPH1,-0.03479965714076586,-0.02981978737714793,0.10550281026807813,0.004161528850356771,-0.03519185079105309,,0.0023349326928908025,,-0.03591334582581818,0.0032846534246640277,0.07482513575467475,0.04074556280369111
TNC,0.054352385809648435,0.05062394614214504,0.06562636867143079,0.19353081349601928,-0.05221293996925648,0.05966093214540327,0.04672828679883133,0.14685439997434993,-0.045667127612326865,0.13243582534728296,-0.08992550871621599,-0.030232985306979595
TNFSF9,-0.018679880755661397,-0.005092394340491431,-0.03786280719198568,-0.015959259651773316,-0.03133019532900022,-0.0034268547643320326,0.02835179723510441,0.03945002158454562,-0.01560870643284547,0.032823119072976206,0.06340913187733517,0.06475725139796827
C4A,,-0.0021214331294214274,,,-0.024450555512353967,,,,,-0.03605072215665073,-0.0004627730347665406,
CNTN2,-0.10091977642786895,-0.002960164394927268,0.028024299628235484,-0.06741826211042358,0.0026890747694657924,0.00591717957409892,0.044495773535223604,-0.12494363068913628,0.057242945194866904,-0.13580931595170292,0.026916802922983856,-0.014530762381090974
F7,,,,0.0753677203575113,,,,,,,,0.022799008625957826
LUM,0.004530188234701078,-0.010394971983329419,0.02723487431226319,0.13893274736584174,0.02020354286860176,0.007847715050636495,0.0071997039996788284,0.030599365571478243,0.06712689812734743,0.21346393899905136,-0.10540966490472521,-0.11396171921445251
IZUMO1,0.08475026283403998,,,,,,,,,,,
BTC,,0.030349163244901355,0.08453741024782382,,,0.06472963561434125,-0.07560716925142516,,-0.020093539717970295,0.03334786896195653,0.04000388079878547,0.08771710103032816
APOC1,-0.13542704760567356,-0.011731570567536926,-0.08095524975947514,0.20852435194779811,0.028367304971598655,0.07440488931925243,0.07256744914203961,0.16545046641583924,0.046947658962233324,0.06615821393532843,0.0974361906512756,0.030903825236571373
PKM,0.0011634448570620442,-0.005820199422359812,0.052698610536143914,0.06444230533673971,-0.05508573729927135,-0.021752827583128985,0.030375637319167852,0.05454097382233712,-0.05800776312185668,0.1290397455048144,-0.06474329521463464,-0.06221825772033555
TNF,,-0.003183043416407069,-0.004966795270417119,0.010201145775896661,-0.0391903270155242,-0.00601632443515567,-0.04476727841886043,0.06269926054841138,-0.013754811208651553,,0.05259119789997041,0.1046415655194188
GNAS,0.10889892521290219,0.0013964160938294726,-0.03898637162166724,-0.11737981461728127,-0.04782952911991931,-0.05010436304591465,-0.03692806636243167,-0.00980173819457391,-0.03315715215556992,0.12723888840045627,0.05447973586875828,0.026511523119530967
BMP8B,-0.009722864602432615,0.02436690712181402,-0.036184700758410196,-0.024715640611257705,0.019254471708183972,-0.0021832773767286717,-0.0004549914465971273,0.07172310437951274,0.007152916877091925,-0.004973791238075943,-0.04429227363665746,-0.058596061664068604
LIPH,,-0.02330267254354065,,,-0.019713831705694244,,,,-0.015335431153749303,,0.10692348371195005,-0.03265637598591252
CCL28,,,,,-0.030356057698991704,0.05552793553795414,,,,-0.02491964528536367,0.04161341173080777,-0.004320170947501252
PTPN11,0.010048954320710242,-0.03547810449173892,-0.04764453205423773,0.029288343240497564,0.014068911444456308,-0.043273039723823424,-0.11582263694543371,-0.056615909647579836,-0.06448289312288631,-0.020906091024664685,-0.03658224231788928,-0.02156122728766435
ADAM12,0.006589528530392504,-0.04023648872742608,0.06848004667601523,0.11783417878141007,-0.036233934374032155,0.0735020692035361,0.004961458777145874,0.03323618827715034,0.01300885080100418,0.11487409234543404,-0.10027766944076202,-0.006326524526513042
EPO,,-0.023756674079002525,-0.021376989523324518,,0.049657764003556135,,-0.054859322297977964,-0.057795934384125336,-0.015927014328183282,,0.07525936402114601,
EDN3,-0.026233688879553765,-0.029573757148842604,-0.021899814876339848,-0.0235769345194397,0.014298695169965837,0.023760221930575955,,0.0022296126820256844,-0.04242459604665868,0.031872939448661805,0.014873066703665285,0.047816778051295
CCL22,,,,,0.04194601329860236,,,,-0.014565010735687833,-0.01486269353408728,0.05683893833313127,
CCL2,-0.09448452435009287,-0.04023868451924909,0.09899483584447828,0.086108803790495,-0.007373058970093531,0.07885289258587175,0.06845865314461712,0.11922139864971383,-0.012851197649077946,0.012954468912457868,-0.06764724916285872,-0.011307811693118074
DSCAM,-0.022965605837978673,0.02215601805363329,-0.005431219636472738,0.008525615199505954,0.019506678929968088,-0.009533189399358318,0.07909070610637699,0.06790728224931891,0.04088511513148794,-0.05489406439166866,0.016508545708170383,0.040865760097442694
ANG,-0.05146430891774072,0.04470128214497327,-0.015908753826981318,0.03135933057021385,-0.03123639767454556,-0.001440158798148181,0.02302637318305791,0.1334528169791691,-0.01921385893057173,0.0929921401204908,0.11455713813410714,-0.0293327025390743
FBLN2,-0.02459731082447772,-0.0360219598282072,-0.009188143655575218,0.022524874788206337,0.01743781508693603,0.02249780776439412,,-0.03840298389826336,0.01271882762352933,0.04007855094233058,-0.02348917820608766,-0.040259896114785754
VTN,,-0.030547614277999974,0.11275232643508123,0.052836826434437524,0.01712023788759509,0.040563932866419516,0.03568120594408846,,0.024796613945452708,,-0.03642424937195492,0.053312000195603726
VEGFA,0.00536296989055301,0.04975257611070405,0.004818813766495836,0.04561698120139417,-0.084421213968548,0.02072257857266235,-0.0011320396753854397,0.04914521970688594,-0.06175839610273633,0.08117769114970141,-0.07866164547502655,-0.05476833053495388
F10,,,-0.02010889728310747,0.038277186061627715,0.013876597311038486,0.043944245341318376,0.057448724113918326,,0.04676690105850511,-0.02676276795129226,0.13230306578587792,-0.036303442734539774
SERPINA1,-0.058872195838299335,-0.03984994482585507,0.036258597831765424,0.15163702103506702,-0.038393724430906814,-0.02519411138901288,-0.09070977006637679,0.06631404086397795,-0.02882944708496234,0.10374769493619185,-0.001267250770121895,-0.08884383286978542
VWF,0.06937110740281355,0.0018479985339223174,0.04268298798260034,0.16529495374978512,-0.004978391116575181,0.026396399521265348,0.023661215510083017,0.06599912456608033,0.014024077808271015,0.17085298394343562,-0.012586349945801885,-0.05903936179745677
GDNF,,0.04123514714146089,,,,,-0.1059148948497743,0.13340444497322787,0.05979360361462868,,,
VASP,-0.005288724134814602,0.025976668496070273,0.03635806790999266,0.07443064279991926,-0.025872811523222173,-0.002409309568079137,0.08678440501247196,0.1311591340990399,-0.014007964115154899,0.056178463981747806,-0.04935161902096686,-0.09221706521886318
ADAM15,0.05520843980515194,-0.05348133109924753,0.02621048140843658,0.060366418923026445,0.012306393073210315,0.000290046558216888,0.026902903871785216,0.08066189744983722,0.03420462059834268,0.010856929385313656,0.021606480860597094,0.013095198636738354
WNT2,,,-0.01731860262462212,-0.05130977239992099,,-0.03461884420708819,,,-0.016357841518615673,,0.010006130266362635,0.030418416348676598
CALCB,,,0.03035022880142596,-0.0300892559804754,,,,,-0.019373180806414692,,,0.004268197076863975
OLFM2,0.011065494561578836,0.0024548537065360067,0.03373041634347185,-0.04621580293357209,0.012316952273750646,0.013707005854247542,0.016032552934032475,0.13141266037953278,0.030641755475277175,-0.012366264865726319,0.1329679875827456,0.06833245937160144
MFAP2,-0.0012760366865323782,0.043656169351316276,0.041910576496781704,0.13616246406757096,-0.048988055668108016,0.04169188117908971,-0.01734397515942879,0.07480642920047487,0.0338746075652505,0.254748922878935,0.004843660359739592,-0.01003610294530428
HLA-C,0.11446008514960723,-0.0009369155448393446,-0.007743708816034488,0.21572437969988986,0.06488614178980683,0.05638057004313028,-0.01142899988847563,0.0335079132886459,-0.03030752185626773,0.16044950166306163,0.026910785676448154,-0.029097198404468106
THBS1,-0.04054633346917718,-0.008503292198364444,0.03642321247477379,0.0908989826502291,-0.005454277088153245,0.00024476227895056207,0.08323051766343917,0.05324670460648812,-0.03688594676600036,0.09481483751854348,-0.17260890318489344,-0.12925377507778676
HSPA4,-0.04675064472230207,-0.004164778304756473,0.0002645739759385218,-0.007891453594964041,0.02971372500111881,0.02437176096947335,0.07341051050454346,0.10698040538418842,-0.048501098779315986,0.029434605899814923,0.035119448203261655,-0.008479409086947486
LMAN1,-0.003460960142853796,0.03800594673984175,0.03479252050963712,0.15977349798235344,-0.0035205624228243325,0.04036191963197694,0.06662800701279739,0.022022727076372352,-0.05278929103586836,-0.025615944066301192,-0.04844517509619211,-0.1337128520407537
LYPD3,,-0.01741788741980365,-0.021552555512681232,0.10038228294342835,0.009926414516450962,0.061523337953733145,0.04727027123657281,-0.07451071622634806,0.039475030813910475,,-0.004019235663491838,0.010732092913108553
APOE,-0.056595951010664954,-0.02921992456249578,-0.007611152514364756,0.11047770502799759,0.04789080888966191,-0.01433332765407603,-0.0669150452503074,0.07767327674911595,-0.0011163586272494941,0.06926587187193949,0.03976184122892261,-0.05523299366944384
SOSTDC1,-0.018679888069928607,,-0.026906783555503647,-0.010119630013750096,-0.014934709629635572,0.007331677821779458,,,-0.01547728000602912,,0.1982781178332441,0.013557740070582814
ANXA1,-0.08758388227406269,0.005113705147317577,0.03790581219690016,0.16790281816415217,0.03531662230153424,0.08181516015586357,0.057948671376902024,0.20313455977421466,0.05042009655804939,0.02265137828638417,-0.04265183325871576,0.06405333012424569
WNT2B,0.05460785685185246,0.029768449865036583,0.12986511998218944,0.053880690117314334,-0.033266895927188275,-0.004559385033000151,-0.004961751332327641,0.05612687722763943,-0.03689161465031401,-0.016973232689878458,0.07152883150773615,0.011056704093264117
AMH,,-0.0004622627096487952,-0.026762919192562306,-0.0015983328797051866,0.006974485355153703,0.03555532033473429,0.044396124255413234,0.06604809186225864,-0.010870742738929504,0.01498191528098137,0.11560174775811126,0.023508577632921076
GDF10,,,0.05886102866872754,-0.00741507786734031,-0.007715722541336645,-0.004493558401623968,-0.061209334693898054,,-0.024529126729712136,-0.014897776372474874,0.009580956920779652,0.1524722046333817
EFNB3,-0.0350189556706819,-0.006515041734673619,-0.059899035219441,0.004652944226548938,0.05254858078142355,-0.01895955182169446,-0.045830989325202534,0.07568902792580919,0.0008074865787159438,0.09356748002764367,0.11813705034860525,0.05214281339642438
LTB,-0.002258217523095904,0.010170364009901608,-0.030698645892718354,-0.03173084709833161,-0.019157555756597895,0.041965086098193716,0.03807083147842107,0.06086477113286531,0.060021992803158425,0.04777717404289574,0.09609454236236939,0.07111662789587843
ANGPT2,0.02127306330063669,0.030466553799715457,0.05307272395150151,0.1840572189489751,-0.05436986401839508,-0.02029942339456854,0.0473834641770654,0.12704759171112956,0.0022527830072076828,0.16166345464597232,0.001598238096077265,-0.0876890659866322
NRTN,,,,,,,,-0.020684468070287114,,0.10066318469095145,,
ADAM17,-0.026802955427257132,0.032887269093865364,0.06602044558846087,0.055754277145088155,-0.01772159317264616,-0.0038257722242090934,-0.09427965866447588,0.006918118768973827,-0.012216257413343258,-0.001760304401360755,0.0348649874997036,0.011530557864980974
LRPAP1,0.06728647237525728,-0.0021131335399205368,0.01652482107602862,0.10580495351376587,-0.0056049660890706175,0.03895647405605624,-0.06416994343276458,0.10241158859290753,0.060504480825866444,0.06551993550125257,0.045759911643181696,0.05428108167547797
NID1,0.14145417493385917,0.018276799159883686,0.023658565526499354,0.164968350424722,-0.0911203705965265,-0.02400666873644918,-0.014295066786035185,0.15376554506048845,0.027762235550968628,0.16262258860522824,-0.07699039024656945,-0.09340004756736073
MST1,0.15283051837235562,0.007042517698788109,0.010410427348859153,0.12932488985774093,-0.007421428262986985,0.018956761542479286,-0.07513391519194484,0.026903599619284173,0.017854215428704443,-0.013367370274833406,0.06039406521108061,0.06275486899730506
IL13,,,,0.008225439910361489,,,,,,,,
